-0.0604521-0.0299j 0.0357576+0.185994j 0.192009-0.14907j 0.167848-0.172045j 0.05755+0.0570754j 0.194403+0.238958j 0.211171+0.108421j -0.207462-0.0425027j 0.331381-0.119587j 0.28394-0.234315j -0.0686816-0.598399j -0.0117053-0.0504009j 0.156016-0.18887j -0.41035+0.0270719j -0.299229+0.0462375j -0.139945-0.222136j -0.281739-0.43401j 0.233821+0.00510678j 0.18778+0.238329j 0.258567-0.0922035j 0.387309-0.290734j 0.0562009+0.228999j -0.157705+0.171362j 0.137247+0.367741j 0.0286975+0.99628j 1.63864-0.560589j -0.00280719+0.004246j -0.0139429-0.0045895j 0.120769+0.0712234j 0.0992273-0.079584j -0.198369-0.342252j -0.26223-0.00155621j 0.158192+0.266695j 0.085836-0.374639j -0.230419-0.0250004j 0.0358889+0.358593j 0.214283-0.45109j 0.0983823+0.0689035j -0.184143-0.32852j 0.332275+0.139842j -0.0682562+0.00631501j -0.200441+0.445807j 0.195461-0.0875368j -0.308131-0.023853j 0.195921+0.323501j -0.482654+0.162068j -0.0439982+0.0594055j 0.208023-0.203983j -0.131076+0.342568j 0.163465-0.278863j 0.044458+0.0734622j -0.180192-0.233794j 0.0167155+0.172585j 0.10933-0.266834j 0.294951-0.000538586j 0.158652+0.261062j -0.059991-0.203718j -0.0495864-0.0450636j 0.207035+0.0735442j 0.0963179-0.0273408j 0.0396262+0.00429801j -0.0726481+0.0261748j -0.0530068+0.0787551j -0.0443968+0.18571j 0.305241-0.506493j 0.38581+0.614816j -1.21444-0.780221j -1.82627+1.16653j -0.127547+0.080736j -0.0886223-0.123132j -0.46828-0.180995j 0.124553+0.117586j -0.155818+0.0112416j 0.140563-0.0188604j -0.0149223-0.22743j -0.0460051+0.0251672j -0.177443-0.110218j 0.0128985+0.0515997j 0.118798+0.156377j -0.00519743+0.0655146j -0.0355273+0.0388618j -0.222131+0.100034j 0.113333-0.0775255j -0.116795-0.0431271j 0.183897+0.190064j 0.0509662+0.0858028j 0.0499896-0.211377j -0.35055+0.13984j 0.204612-0.234543j 0.0553788-0.0794682j 0.026175+0.0250452j -0.0351441-0.0917211j 0.00599504+0.336894j -0.169768-0.100111j -0.0588136-0.338197j 0.183341-0.0180957j 0.0977195-0.0676208j -0.00676392+0.348461j -0.0562162+0.104783j -0.306159-0.20606j 0.233461+0.00132044j 0.135814-0.325276j -0.114826+0.087137j 0.641598+0.288222j 0.129695+0.0709802j 0.255461-0.0106688j 0.0788101-0.0296043j -0.260983+0.151082j 0.289278-0.10982j -0.0398911-0.338482j -0.319935+0.134254j -0.582016+0.346904j -0.000942015-0.105297j -0.258759+0.241756j -0.100983+0.198128j 0.268596-0.289824j -0.0338863+0.433928j -0.0832256-0.323379j -0.0485071+0.438058j -0.0199441-0.305795j -0.0251882+0.119398j -0.0860165-0.261763j 0.215181+0.495244j 0.170473+0.255771j -0.484502-0.491906j -0.20736-0.0688839j -0.398979+0.293047j -0.137399-0.0561471j -0.421283-0.115539j -0.641914-0.150753j 0.64517-0.223584j 0.13356-0.0155625j -0.128903-0.494218j 0.221014+0.0865235j 0.299269+0.404059j 0.44977-0.537133j -0.213406+0.134324j -0.0429469+0.344684j -0.762884+0.124594j -0.23148+0.245845j 0.42936+0.488185j -0.521737+0.309149j -0.0389966+0.0221021j -0.539377-0.781054j -0.487107-0.326776j -0.687246+0.437031j 0.296276-1.09399j -0.446236+0.273739j 0.407137+0.216542j 1.33813-0.104267j -0.170233+1.20966j -0.403775+0.888541j -0.726537+0.279507j 0.555604+1.1648j -0.640591-1.38409j -1.37055-1.00386j -1.92356+0.970559j 
0.142382+0.0484103j -0.0796608-0.244076j -0.156935-0.0107154j -0.155374+0.116204j 0.122479-0.00142842j 0.334675-0.169427j 0.0138598-0.175515j -0.140896+0.241268j 0.103292-0.378266j -0.1743-0.00498816j 0.896726-0.573104j 0.0563069+0.230246j -0.193483+0.480273j 0.362167-0.050824j 0.251769-0.177931j -0.246831+0.0267936j -0.253315+0.156039j 0.0368141-0.368409j -0.0170156+0.109902j 0.00195289-0.405243j -0.205631-0.661944j 0.318331+0.0894329j 0.529439+0.454155j 0.342239-0.00436624j -0.217019+0.102865j 0.647335+0.0169332j -0.177574+0.12015j 0.0917837-0.118857j -0.625706+0.0232598j -0.129698+0.3333j 0.506069+0.391886j 0.29798-0.151448j -0.481087-0.199411j -0.0938038+0.0760416j 0.233662-0.173453j 0.0351513-0.110365j -0.0505436+0.210467j 0.120166-0.141589j 0.109666+0.0398862j 0.195699-0.420143j 0.00114869+0.153274j -0.268026+0.0253563j -0.163465-0.294858j -0.0243219+0.240749j -0.0521162+0.177685j -0.0966902+0.305878j 0.123764+0.204254j -0.142319-0.226991j 0.0671206+0.184703j -0.219829-0.353354j 0.231159-0.0672543j -0.633934-0.0407043j 0.200965+0.0261585j -0.0283065-0.421241j 0.38168-0.551202j 0.474527+0.156109j -0.496339-0.228711j -0.15255+0.0561832j 0.510104-0.382605j 0.0184312-0.239109j -0.137368+0.0480464j 0.683204-1.0222j 0.0490156+0.0808348j -0.672505-1.33613j -0.678649-0.567994j 0.836467-0.417852j -0.518823+0.204761j -0.0241379+0.748389j -1.21095-0.929919j 0.518992-0.235056j 1.85503-1.08858j -0.216542-0.0651162j 0.119343-0.0732814j -0.102706-0.0773698j -0.108266+0.055614j 0.20151-0.157985j -0.0144843+0.0906248j -0.116237-0.383898j 0.0426581-0.196448j 0.210568-0.151079j -0.198718-0.026539j 0.263428+0.127241j -0.128201-0.364176j 0.211986-0.207121j -0.277934-0.289319j 0.0318946+0.144929j -0.25029+0.292695j 0.191169-0.426795j -0.299159-0.0612911j -0.324231-0.0271243j 0.141888+0.0813012j 0.107252+0.121451j -0.108318-0.230762j -0.352067+0.346206j -0.115264+0.312571j -0.317797-0.126244j -0.0843722-0.0603649j -0.382829+0.0286183j 0.105633-0.382548j 0.06248+0.0677498j -0.162717-0.450664j -0.318883+0.573458j 0.237791-0.590499j -0.0763518+0.234227j -0.13783-0.204001j -0.18903-0.153298j -0.273905-0.196336j 0.0380774+0.0534086j 0.285502-0.0969901j 0.381642+0.452132j 0.552733+0.226894j 0.125736+0.163083j -0.201532-0.11272j 0.284897+0.204467j 0.309067-0.0548166j 0.529415-0.351077j 0.118738+0.463495j 0.302624+0.0784613j 0.306878-0.227849j -0.0210879+0.213026j 0.179127+0.101676j -0.173623+0.0808758j 0.557153-0.139843j -0.182311+1.02481j -0.387028-0.711074j -0.319298-0.309598j 0.645425-0.169351j -0.145936+0.329707j 0.102748+0.0301615j -0.217258+0.480719j 0.852879+0.305863j -0.472247-0.276904j 0.223058-0.218682j -0.15929-0.346114j 0.547827-0.504253j 0.0104043-0.197697j -0.413362+0.250035j 0.506275+0.278444j 0.0448834+1.07386j 0.643638-0.471825j 0.47943+0.731979j -0.0683315+0.238447j 0.196581-0.653859j -0.858152+0.184836j -0.221201+0.570553j -0.516528+0.220394j -1.76573-0.284257j 0.331642+0.668114j 0.0487433-0.369149j 0.75809-1.15378j 0.31789-0.035422j 0.387479+0.447953j -0.747884-1.06136j 0.149557+0.0788371j 0.711812-0.0412249j 1.34561-0.351586j -0.329542-1.41714j 
0.193542-0.0487296j -0.0940086-0.131162j -0.0716468-0.228307j -0.0795006-0.0189835j 0.0757689+0.0576574j 0.093047+0.140875j -0.213157-0.276749j -0.00896874-0.100787j 0.38834+0.123257j -0.391429+0.346115j -0.120642+0.239921j 0.287758+0.283072j 0.0670829+0.370199j -0.0566+0.288081j 0.0373176-0.0766101j -0.415051-0.0695485j -0.379208+0.0163309j 0.234301+0.0146636j -0.00443299-0.449747j 0.361809+0.137877j 0.455752+0.262586j -0.643676+0.761476j 0.075514-1.03865j 0.753381+0.556211j -0.747715-0.525497j 1.03061-0.834671j -0.18622+0.466711j -0.0978868-0.254642j -0.554194+0.426569j 0.15376+0.329235j -0.0448466+0.0223488j -0.0627693+0.0533165j -0.29336+0.19261j -0.470075-0.51461j -0.0860653-0.177509j 0.440988+0.0207602j -0.12756-0.245195j 0.169373-0.0712909j -0.179643+0.0570362j 0.24681-0.223844j -0.0193884+0.0707969j 0.0347105+0.184417j -0.0834349-0.154824j -0.311118-0.0220594j 0.192583-0.0325144j 0.0748742+0.0329865j -0.338777-0.138348j 0.227766-0.131981j 0.163459-0.0641911j 0.538182+0.127995j -0.146074+0.287516j 0.823382-0.269909j -0.2152+0.281661j -0.482016-0.259169j -0.383245+0.980694j 0.43506-0.204929j 0.389381-0.545072j 0.0486119-0.429185j 0.30314+0.791295j 0.458305+0.349422j 0.173137+0.24921j 0.155694-0.0345541j -0.588952+0.019209j 0.128551-0.18781j 0.606714+0.061003j -0.441256+0.40758j 0.494821+0.508908j 0.810528-0.453811j -0.863418-0.0503041j -0.115576-0.345082j 0.23487-1.08863j 0.0592997-0.129887j 0.0360361+0.0996642j -0.269148-0.386263j -0.659048+0.0808981j 0.118861-0.0790536j -0.157428+0.384079j -0.080568-0.145764j 0.31242-0.41064j -0.0870537-0.31622j 0.0179879+0.223912j 0.364282+0.565688j -0.520332-0.299157j -0.192+0.134164j -0.128484+0.0119014j 0.327182+0.0182988j -0.396547+0.0952129j -0.112434+0.216772j -0.423707-0.186348j -0.155822+0.263284j 0.0806617-0.255435j 0.0329723+0.0659609j 0.11827+0.0760713j -0.319321+0.583806j -0.297647+0.265502j 0.159646+0.369571j 0.14245-0.258722j 0.142562+0.00259812j -0.175555-0.0699073j -0.330981+0.104805j -0.290908-0.397292j 0.475942+0.0222134j -0.353786+0.231181j -0.0217327-0.150725j 0.113387+0.107426j -0.215832-0.123108j 0.12975-0.0348516j -0.150446+0.273179j 0.051998-0.148992j 0.126633-0.287892j -0.248744-0.316981j 0.0478069-0.0287592j 0.566539-0.350035j -0.414658-0.208778j 0.0432382+0.16982j 0.411111+0.486775j 0.220395-0.0329786j -0.558162+0.454271j -0.235283+0.121768j 0.373367-0.237983j -0.152194-0.160665j 0.225371-0.482818j -0.188211+0.998025j -0.794173-0.0363953j 0.672079+0.0944868j 0.861164+0.285539j 0.0430299+0.97292j -0.246316+0.116524j -0.502702-0.677947j -0.666362-0.77423j -0.437922+0.655544j 0.56039-0.267023j 0.0793201-0.108813j 0.234445-0.209277j 0.184061+0.644014j 0.480303+0.238594j 0.864729-1.28598j -0.15101-0.471688j -0.48172-0.290383j 0.43305+1.05121j -0.645414-0.244219j -0.868961-0.698556j -0.832652+0.145834j 0.334935+0.224917j -0.984752+0.0759222j 0.714201+0.104161j 0.625866-0.970136j 0.32052-0.948595j -0.194619-0.353483j 0.370336-0.433171j 0.639125+1.03858j 0.865199+0.121466j -0.0681557-0.622429j 0.0952213+0.0368237j 0.461999+0.403619j 0.160179+0.198891j 0.202339-0.151355j 
-0.150748-0.00965548j -0.0439064+0.159953j -0.0298834+0.142925j 0.173247+0.348557j 0.320245+0.00146482j 0.0444812-0.185293j -0.37141+0.0202784j -0.09329-0.0166642j 0.644309-0.0504196j -0.253205-0.73304j 0.587736+0.0604988j -0.20097-0.261141j 0.0729461-0.287047j -0.0537978-0.216381j -0.0193126-0.258355j -0.327158+0.160805j 0.464929+0.117094j -0.191051-0.48993j -0.705341+0.35115j -0.0261355+0.0375547j 0.22617+0.196125j -0.230873+0.190137j 0.460801+0.209892j 0.0569592+1.28203j -0.483003-0.397649j -0.914138-0.676223j 0.142986-0.386534j 0.0734189+0.178477j 0.454773-0.187506j -0.022016-0.240891j -0.156913-0.275246j -0.146065-0.00812199j -0.0121162-0.00875285j -0.128443-0.0628047j 0.0394579-0.0604939j -0.0143963-0.00290594j 0.367847+0.112638j 0.0877177-0.410598j 0.135719-0.185574j -0.232037-0.524501j 0.265031+0.255578j -0.366578-0.285221j -0.493669-0.0923939j 0.193754-0.282372j -0.391876+0.142842j 0.421175-0.472046j 0.265547+0.152645j 0.0634898+0.202386j -0.14168-0.4802j 0.0879093+0.311334j 0.238776-0.126493j 0.197131-0.521755j -0.146649-0.172463j 0.101562+0.595371j 0.420212+0.422803j -0.569732-0.19536j 0.0481273-0.730176j -0.131577-0.052222j 0.454982+0.402741j 0.0764548-0.0871904j -0.389318+0.430178j -0.463865-1.67818j -0.239776-0.414285j -1.97532-0.565648j -0.19153+0.265032j -0.0789932-0.405947j -1.02957+1.13196j 0.640705+1.70864j 0.158026+0.127433j 0.0384371+0.0770325j -0.284292+0.445254j 0.0223053+0.155929j -0.0892709-0.0716225j 0.152563+0.243501j 0.387733-0.0599864j -0.287717+0.289907j 0.10123-0.216436j 0.17563+0.485389j 0.143866+0.150146j -0.320968+0.222913j 0.210725-0.000795445j -0.296025+0.00383902j -0.0895533+0.294799j 0.003088+0.417354j 0.438668+0.256805j -0.0661596+0.077667j -0.0997306+0.0439262j -0.196369+0.595789j -0.0809589-0.0327034j 0.443568+0.00149303j 0.0684426+0.363994j 0.0497626-0.0807478j 0.271797+0.316599j -0.0779713+0.399115j 0.101576+0.274382j 0.292152+0.201285j -0.599955+0.0689304j 0.0950057-0.279294j -0.43871-0.428352j 0.0370378+0.08275j -0.255838-0.151918j 0.320278-0.605533j -0.263931+0.0272589j -0.504402-0.252219j -0.253475-0.231167j -0.421744+0.332182j -0.382135+0.127879j -0.0046913+0.139152j 0.111094+0.0137443j -0.18832-0.259487j 0.568093-0.420683j 0.174768-0.519442j -0.237537+0.185231j -0.0292262-0.477763j 0.129323-0.36473j -0.108983+0.365098j 0.0955371+0.244558j 0.548202-0.410894j -0.200383-0.604413j 0.636889-0.0795596j 0.121011-0.0488734j 0.55468-0.190989j -0.647037-0.535768j -0.441684+0.1042j 0.0893912-0.0296581j -0.114828-0.428276j -0.45133-1.3516j 0.0181576+0.0969268j -0.103301-0.918615j 0.633514-0.581627j 0.158447+0.633035j -0.414823-0.0624907j 0.313078-0.802374j -0.528849+0.127909j -0.765883+0.0951684j 0.974689+0.338757j -0.784264+0.0458028j 0.679683-0.729516j 0.288769-0.203472j 0.249177-0.636379j 0.582703+0.728615j -0.745487+0.129888j -0.935693-1.45722j 0.0624551+0.382522j -0.211693+0.0675878j -0.421604+0.388071j 0.284313+0.704785j 1.4232-0.332668j 1.01198+0.0435073j 0.246574-0.297111j -0.896335+0.655667j -0.2653+1.66754j -0.306791+0.129128j 0.739647-0.418922j -0.827351-0.375666j 0.176278+0.392974j -0.0161166+0.256582j 
0.0747297-0.131619j 0.0617262-0.0490689j -0.176959-0.292271j 0.0417691+0.136355j 0.171877+0.0723207j 0.198516+0.222978j -0.0371772+0.286315j 0.188959-0.233622j -0.115257-0.186886j 0.344697-0.109239j -0.072183+0.588881j 0.284966-0.0400359j -0.0484939-0.116252j 0.103645+0.544347j 0.0784046-0.147113j -0.14817-0.0843456j 0.227529-0.32313j 0.412688-0.039861j -0.40793+0.037054j -0.113303+0.18543j 0.413575-0.55632j -0.982268-1.3392j -0.132736-0.245468j 0.348189+0.400174j -1.10557-0.105777j 0.255089-0.875994j 0.170943+0.333257j -0.222782+0.0267123j 0.0774594+0.00379745j 0.0299621-0.0980314j -0.486297+0.44077j 0.122956+0.395756j -0.17249+0.0494284j -0.374791-0.119202j 0.00265645-0.0949242j -0.0280503-0.284295j 0.371606+0.0582663j 0.0703712+0.082682j 0.261046-0.0641809j 0.209524+0.500939j -0.113851-0.0864697j -0.317807-0.396242j 0.41357+0.0529474j -0.228123-0.142736j -0.449942+0.0561969j -0.701987+0.0795494j 0.177497+0.284735j 0.064838-0.202283j -0.334895+0.441239j -0.22605-0.426409j 0.302842-0.0682606j 0.425477+1.17942j 0.449513+0.105211j 0.211607+0.46991j -1.00907-0.188264j -0.652504-0.121238j -0.441386-0.197805j 0.433872+0.338208j 0.296724-0.260614j -0.674865+0.411871j -0.0939133+0.660667j -0.577297+0.251727j -0.450189-0.76982j -0.0308917+0.623999j 0.402715+0.836967j -0.972485-0.161686j -0.1018+0.361512j 0.267204+0.0827293j -0.389004-0.0446496j -0.34544+0.0232295j -0.000637453-0.48365j 0.0141622-0.367076j 0.20093+0.115575j -0.309926+0.0363862j -0.179739+0.351856j 0.321419+0.472791j 0.189195+0.178283j 0.694213-0.0981426j 0.0390223-0.414566j -0.205248+0.365749j 0.254471-0.330478j 0.451024+0.389076j 0.0656586+0.158506j 0.523538+0.39376j -0.0344343+0.249528j 0.059554-0.21837j -0.321028+0.0917933j 0.129523-0.288056j 0.139293+0.0266183j 0.24972-0.0774889j -0.308484+0.0289631j 0.123696+0.0840469j -0.234523-0.0626834j -0.106286-0.0904905j 0.103366-0.635053j -0.135764-0.169467j 0.26616-0.189857j -0.540466+0.31129j 0.122+0.0765788j -0.611863-0.67573j 0.276876+0.307735j -0.185124+0.206426j 0.0414599-0.186337j 0.547518+1.0266j 0.385414-0.128761j 0.770139-0.173177j 0.0270842-0.306304j -0.44888+0.136133j -0.536135+0.137188j 0.391595+0.0340104j -0.334551+0.293254j -0.669892+0.14087j -0.689657+1.03876j -0.100402-0.0175663j 0.245165+0.328001j -0.195809-0.191448j -0.118074-0.582665j 0.0923577-0.0501062j 0.138847+0.182581j -0.209095-0.41376j 0.195969+0.351354j 0.0427369+0.0739979j -1.03181-1.5127j 0.632588-0.0828329j 0.0639621+0.233849j 0.185984+0.0835856j -0.0516595-0.330599j 0.134938+0.153612j -0.388211+0.231057j 1.12894-0.105303j 0.196688-0.285611j -0.25902+0.229784j 0.729574+0.39242j -0.361745+0.00571047j -0.181314-0.197244j -0.397458-0.0959552j 0.598375-0.390175j 0.525136-0.165249j -0.899216-0.233939j -0.0831942-0.250375j -0.842521+0.253035j 0.782253-1.67552j -0.451213-0.636713j -0.199167+1.14366j -0.133614+0.0520477j -1.14314+0.0216967j 0.333926-1.86061j 0.688729+0.186469j 0.173094-0.692621j 0.148916-0.22851j 1.67195+0.950498j 0.745651-0.253732j -0.439651+0.255628j -0.104141-1.09837j -0.340583+0.0175505j 0.895346-0.331285j -0.243-0.55527j 
-0.163956+0.166626j -0.0150576+0.117197j -0.061636-0.164877j 0.265479-0.0380776j 0.288873-0.0553359j 0.183735-0.00344611j -0.210551-0.170552j 0.188996-0.394403j 0.157259+0.726558j -0.181419+0.205678j 0.515803+0.250483j -0.468255-0.021736j -0.00369095-0.0253615j 0.0262616-0.253981j -0.246974-0.399961j -0.628506+0.24856j -0.335425+0.121301j 0.22024+0.0135484j 0.229791+0.543403j 0.224752-0.0390604j -0.43562+0.526156j -0.440119-0.721635j -1.36271-0.553669j 0.00403576+0.21306j -0.224424-1.12813j -0.696653+0.100073j -0.257222-0.629712j 0.378863+0.0246011j -0.0233262-0.249213j -0.142549+0.0407911j 0.311441-0.249911j -0.084667-0.214084j -0.314516+0.172616j -0.388841+0.0882143j -0.0220322-0.276982j 0.0552626-0.106762j 0.17058-0.0544072j -0.0610872-0.346j 0.032949-0.170576j 0.181063-0.368499j 0.21783+0.0552563j -0.420764+0.748451j -0.269233-0.146872j 0.0808475+0.167466j 0.348877+0.613593j 0.629787+0.243719j -0.3933+0.230722j -0.0407014-0.0909447j 0.686187-0.395763j 0.555757-0.318972j 0.149442+0.399923j -0.687114+0.725855j 0.0360713+0.871595j -0.21188+0.624735j -0.201668-0.746877j -0.354008-0.712163j 0.37096-0.35612j -0.17776-0.0384318j -0.0239392+0.417112j 0.010848-0.123612j -0.520274+0.536416j -0.0712478-0.569669j -0.0954652-0.822372j -0.393364-0.134049j 0.583396-0.495954j 0.206146+0.93826j 0.281171+0.697397j 1.07868-0.133814j 0.197417+0.4589j 0.272446-0.139508j -0.709502+0.339383j -0.0419633+0.563289j -0.291498-0.189609j 0.563616+0.112269j 0.481337-0.528725j -0.00909276+0.0663894j -0.158902-0.362741j -0.00824173+0.0749913j 0.0760331-0.111368j 0.305242-0.0593245j -0.0274893-0.0227972j 0.0222971-0.00180233j -0.195624-0.0456164j 0.326611-0.53953j 0.160383-0.133107j 0.205065+0.363594j 0.189867+0.632963j -0.0851301+0.00816851j 0.0165582+0.278822j -0.120829-0.168597j 0.190133-0.208423j 0.333884-0.00547831j 0.0746578-0.0550363j 0.153335+0.421101j 0.349974+0.133305j 0.128151+0.580222j -0.0650342+0.346779j 0.235907+0.0567021j 0.141244-0.422048j -0.399586+0.200557j -0.268333-0.0950273j 0.873687+0.0636062j 0.198381-0.192317j -0.156084-0.609163j -0.391078-0.378204j -0.317146-0.243729j -0.0244841-0.551881j 0.0132747+0.466575j -0.402777-0.557855j -0.0334303-0.337232j 0.367585+0.919465j 0.599012+0.0566362j -0.0811006-0.233644j -0.316318+0.14222j 0.573092+0.0928078j 0.15866-0.275823j 0.884016-0.284379j -0.626937+0.171225j 0.689788-0.0676517j -0.15074-0.559341j 0.150485-0.189335j -0.725426+0.145636j 0.667645+0.464479j 0.282923+0.320371j -0.225974+0.519149j 1.26352-0.186096j -0.173746+0.851274j 0.520927+1.08661j -0.564664+0.780912j -0.841619+0.623238j -0.115673-0.459407j 0.182178-0.162626j 0.0310329-0.325614j -0.68387-0.0382535j 0.489039+0.383304j -0.520983-0.33944j 0.123261-2.16558j 0.303997+0.146408j -0.70158-0.739661j 0.138226+0.186297j -0.241951+0.0226441j -1.31211-0.558348j 0.583957-0.258435j 0.554565-0.112142j -0.139242+0.060263j -0.679957+0.688278j 1.10816-0.494615j 0.219163+0.32272j -0.0968015+0.179054j -0.186194+1.28823j 0.328977+0.206079j -0.478138-0.251773j 0.343269+0.623107j -0.708402+0.12705j -0.323116+0.259168j -0.86138-0.569141j -0.42819+0.761716j 
-0.0135354+0.0234233j -0.0348104+0.0625747j 0.0344862+0.0792603j -0.219302-0.0403246j -0.0358992-0.0355763j 0.0712594-0.353982j 0.521088+0.732595j 0.506503+0.498478j 0.955851+0.178362j -0.418488+0.676395j -0.18763-0.0995737j -0.0630215+0.0487067j 0.124028-0.0272269j -0.0491527-0.0526555j 0.277228+0.154636j 0.0257894+0.245772j -0.0630964+0.350845j 0.104456-0.101106j 0.382014+0.746779j -0.424653-0.619371j 1.00619-0.153134j -0.622744+0.324126j -0.0783048-0.694272j -0.514224-0.614061j 0.367232-0.54481j 0.151558+0.0759814j -0.101593-0.0285786j 0.0148948-0.0641361j 0.128109+0.123917j 0.0796804-0.033165j -0.071136-0.0794956j -0.0691362+0.0136979j -0.0206553-0.413642j -0.0725562+0.265758j 0.244113+0.114151j 0.0487521-0.21174j -0.211082+0.310383j -0.0799167-0.126402j 0.154231+0.164233j -0.0697439-0.241089j 0.0701165-0.00728322j -0.403528+0.64705j -0.0823878+0.0865781j -0.257679+0.254656j 0.264377+0.511674j -0.668017-0.0278422j 0.121199+0.315035j -0.148844-0.387567j -0.182461+0.321017j 0.105204-0.260226j 0.360045+0.0192953j 0.388797-0.169659j 0.214559+0.0496644j -0.296035+0.254992j -0.0745833+0.339901j -0.090559-0.40292j 0.445434+0.582286j 0.951847-2.58144j -0.556852+0.151914j 1.9577+2.23537j -0.632846-1.45789j 0.372961-0.297434j 1.18497+0.0646711j -0.222456-0.420352j -0.296812+0.228525j -0.241352-0.116895j -0.221946-0.0242929j 0.111803+0.349642j 0.0337796-0.0427079j 0.0559895-0.126023j 0.0566615+0.00309676j 0.0826378+0.0798586j -0.0797935+0.0204673j -0.0877095+0.0836616j 0.0172933+0.11657j -0.299597+0.075037j 0.0545771+0.0381355j -0.0560057+0.329935j 0.0573883-0.000521455j 0.262597+0.032517j 0.155119+0.11772j -0.0810995+0.0787563j 0.12148-0.0189474j 0.441118-0.0441617j -0.202714-0.478188j 0.0162289+0.146672j -0.0842157+0.157081j 0.664694-0.255034j -0.262438+0.280327j -0.166339-0.202184j -0.182532+0.0502439j 0.172543+0.0536123j -0.125151-0.42824j 0.0594438+0.270496j 0.135257+0.156129j 0.201678+0.0229971j -0.0592506-0.329476j 0.0826845+0.540354j 0.171132+0.100088j -0.206634-0.288085j -0.182548+0.123866j 0.332821-0.260455j -0.135053-0.188902j 0.84285+0.109248j 0.369128-0.0797902j 0.498098-0.0732944j 0.0396063-0.17337j -0.163641+0.0963126j 0.00313878-0.338051j -0.0212696-0.473279j 0.104311+0.312953j -0.261152+0.365346j -0.268559+0.369369j -0.13253+0.199104j 0.0351092+0.316157j -0.11244+0.691739j 0.546777+0.0876852j 0.10059+0.132565j 0.241326-0.0565989j -0.687712+0.103902j -0.911043+0.58622j 1.35467-0.485344j -0.20092-0.756729j -0.85637+0.0870994j 0.418154+0.465832j -0.382059+0.328367j -0.00577906+0.189067j -0.381398-2.96031j -0.279711-0.841459j 0.696304-0.119006j -0.173881+0.699572j -1.17071+0.119552j -0.262805-0.163256j 1.8058+0.418707j -0.492979-0.267815j 0.47103-0.225055j 0.168056+0.656193j 0.0187709+0.357929j 0.283487-0.28688j -0.126836-1.47781j 0.789226-0.820308j 0.437111+0.227306j -0.108253+0.0673271j -0.607089+0.0617073j 1.21727-0.0780176j -0.245463+0.145716j 0.752059+0.340739j 0.17928+0.41556j 0.0705774+0.0498632j -0.311621+0.134434j 0.115165+0.673871j 0.137055-0.109948j -0.108033+0.186367j 0.226696-0.353969j -0.211243-0.127651j 0.210674+0.0951005j 0.0301626-0.108187j 
