-0.00659748-0.362279j 0.0806917-0.439266j 0.394935-0.479375j -0.69475-0.135038j -0.193278-0.0535201j -0.823299+1.27238j -0.327007+0.390119j -1.31207-0.361647j -0.824662+0.534629j 1.65047-2.09868j 0.92315+1.52776j -0.420093+0.348627j -0.62162+0.254639j -1.04338-0.194264j 0.419039+0.637091j -0.409115-0.407005j -1.8971+0.0881805j -0.0313885+0.792402j 1.05099-0.684391j 1.74737+1.54453j -0.954641+0.867889j 0.564341+1.04698j 1.66291-0.687155j 0.993945-2.85504j 1.4423+2.48357j 1.9862-1.14599j -0.471113-0.234744j 0.35232-0.172212j -0.322088-0.504683j 0.450416-0.208459j 0.191704+1.15292j -0.927451-0.211308j 0.413208-0.420133j -0.388438+0.532393j 0.151443+0.269657j -0.302642-1.10247j -0.235097-1.3788j 0.46611+0.273303j 1.25652+0.382397j 1.18758-0.086282j 0.296067-0.234647j -1.22454-0.782123j -0.288164+0.816025j -0.624677+1.98618j -0.898112+0.559348j -1.36847+0.393801j 0.259353+0.332366j 1.35664+1.59625j -0.244126+0.595828j -0.540296+0.496705j -0.860326-0.0354813j 0.747354-1.67392j 0.015669+0.118097j -0.388364+0.0431486j 0.891438+1.29933j 0.159644-0.638266j -2.50794-0.0271638j 0.547643-0.410624j 0.982031-2.27143j 0.111487+0.631529j 0.315118-1.68948j -0.6343-0.0418902j -1.57529-0.912674j -0.0477987+1.0363j -0.559038+1.61876j -2.05938-1.1155j 1.60298+1.04105j -1.81388+1.85663j 1.34776-1.06593j 0.547196+0.687324j 1.24954+1.70668j 0.337769-0.0109542j -0.130672+0.264637j 0.299993-0.327552j -0.490605-0.343711j 0.922095+0.335652j -0.324975+0.268035j 0.478901-1.16965j 0.240152-0.94612j 0.270302-0.470908j -0.456506-0.320682j 1.13557+0.581679j 0.424211+0.152855j 0.790997-0.101767j -1.37796-0.787133j -0.271237-0.00845551j -0.33407+1.05345j 1.04576-1.62951j 1.05555-0.96155j 0.432282-0.334295j -0.145449+0.0484821j -0.522943-0.236495j -1.10098-1.01067j -0.117501-0.321635j -0.896473-1.99662j -0.494905+0.514679j 0.450696+0.174275j 0.534477+0.774275j 0.440276-0.344193j -2.42704+0.398842j 1.17987-0.307248j -0.027022+0.881489j 0.0851149+0.479527j 0.992954-0.237314j 0.240419-0.464752j -0.384405+1.08002j 0.24009-0.674744j 0.0118017+2.06167j -0.691756-0.939041j 0.602872+0.292602j -0.353594-0.154737j -0.198425+0.0627725j -0.764965-0.231915j -0.518976-0.162454j -1.21742-0.651848j 0.819959-1.02057j -1.25455+0.791622j 0.941467-0.224683j 0.557193-0.000988755j 0.201859+1.20961j 0.368184+0.852474j -0.479106-0.298846j 1.04293-1.16365j 0.823032+1.51526j -0.540093+0.187199j 1.50958+0.673701j 0.0914871+1.54571j -2.12073+0.672472j 0.975169+1.16636j -0.127353-0.870218j 0.65673-0.80922j 0.152306-0.649365j 0.550392+0.715356j -0.629149-1.05785j -1.56101+1.33355j 0.61251-1.06172j 0.398266-1.16431j -0.0569562-0.500081j -0.892175+0.312837j 0.667205+0.0521075j -0.169209-1.03471j 1.5432+0.0869438j 0.142694+0.0619952j 0.279058-1.08211j -0.226848+0.256899j 1.05487+1.33452j -0.11979+1.0145j -0.0155955+0.324268j 1.32762+1.53451j -1.16372-0.1739j 0.486434-0.532283j 2.36683-1.13969j -1.60162+0.792948j 0.942885-0.163723j -1.22465-3.03445j -0.411171-0.950031j -1.86966+0.875557j 
-0.841128+0.00253434j -0.67341+0.811039j -1.1726+0.000661266j 0.0234233+0.39632j 0.448967-0.480925j 0.246734+0.519181j -2.17095-0.818156j 0.268205-1.90907j 0.402781+0.129906j 0.684983-0.664069j 0.240431-1.37347j 0.771916+1.18268j 1.08844+0.309725j 0.63773+1.6973j -0.433595-0.923972j 0.894256-0.00178225j 0.392312+1.90957j -0.459806+0.413636j 0.625851+2.27025j -1.38534+1.62954j -1.8073+0.396873j 0.716002-1.48373j 2.71208-0.688207j 0.801683-0.0531294j 0.254444+0.524759j -2.21066-0.728742j -0.827922+1.12562j -0.556412-0.976402j -0.310943+0.661996j -0.575096-0.433683j 1.6095-1.01025j 0.178222+1.55499j -1.0247+1.13482j -0.721342-0.473233j -0.563282-0.767612j -0.249926+0.243354j -1.562+1.51031j -0.575803+0.403256j -0.474157-1.36528j 0.231208-0.850952j 0.340002+0.342394j 1.35696-0.197118j 0.0959519+0.294985j -0.513751-0.496938j 0.468764-1.27561j -1.39994-2.31301j -0.491667+1.44236j -0.980853+0.610446j -2.37117+0.205776j -0.0524872+0.00380712j -0.739314-1.03978j -0.395032-0.214093j -0.146644-0.605983j -0.364256-1.63761j 0.653373-0.301841j 2.14558+0.249826j -1.52533+0.192825j 1.4054+0.3462j 0.427894-1.44218j -0.678851+1.10897j 0.840168+0.424249j -0.987617+1.30919j 1.01244-0.77617j 1.21645+1.75538j -1.13901+0.156212j -0.228104-1.39192j 0.107119-0.208913j 0.173813+0.275946j -1.60978-0.566131j 0.799087-0.338057j 0.642724-2.08889j 0.667707-0.727469j 0.323465+0.673464j -0.957779-0.52239j -0.900125+1.04917j -0.467296-1.59507j 0.498558+0.664776j -2.43529+0.224153j 0.289348-0.111909j -0.126756+1.12572j -0.0469664+1.63595j 0.385801-0.201765j -0.683198+0.95066j 0.688221+0.471941j 1.22311+1.46366j 0.0707685+0.424334j -0.864826+0.0178483j -2.11006+0.5386j -0.801934-0.0613251j -0.611594+0.790607j -0.000544821-0.3949j 0.0963189-0.174965j 0.110352+1.68891j -0.933909-0.140156j 0.233139+0.77299j -0.431112-1.03856j -0.330533-0.0283417j -0.975491+0.476739j -2.15386+0.940799j 0.0755713-1.06049j -0.211467-0.202657j -1.31901+0.330131j -0.665306-1.12603j 0.342773+1.62214j -0.0189656-1.20747j 0.467907+0.675334j 0.625925-1.55363j -1.07188-0.200222j 0.0673319-0.117029j -0.466209+1.53541j 0.86636-0.559365j -1.65532-0.657009j 0.295045-0.714034j 1.17756+0.636163j -0.952758-0.543888j -0.339901-0.907905j 0.329278-0.217867j 0.784683-0.613427j 0.776142+0.213332j -0.686092+0.621012j -0.0450882+0.168976j 0.110892-0.908726j 0.377587+1.48563j 0.562819-1.19767j -0.588683+0.0178845j 0.252178+1.02189j 1.25694+0.533969j -1.63051-0.906072j -0.944466+0.427871j 1.12128-0.240713j -0.909737-0.524577j -0.525457-0.590648j -0.0753817-0.109862j 0.446445-0.532299j -1.32241+1.32655j 0.80281+0.686505j 1.36212+0.140226j -0.656829+0.558606j -1.12349-0.32576j 0.906922-0.695377j -0.237722-0.585798j -0.240884+1.61824j -1.07579-1.68801j 0.647502-0.596567j 0.154154+0.0998608j -0.775727+0.163916j -0.0118196+1.64432j 1.60578-0.631569j 0.0283047+0.539065j -0.0166828-1.06943j 1.63728-0.882401j 1.1505+0.958136j 1.44496+0.884293j 0.16691-0.0563246j -0.449767+0.594889j -0.957151+1.56385j 1.28039+0.839008j 
-0.360808-0.545047j -0.42429+0.259902j 0.438919+0.668316j -0.0138393-1.38812j 2.0215-0.496726j 1.43767+0.0124789j 1.41962-0.625896j -1.86383-0.321019j -0.0786405+0.537615j 0.652144+0.651797j 0.243342-0.529673j -0.505013+0.995945j 0.539364-0.00804727j 0.183935+0.0897111j -1.79007+0.981439j 3.11588+1.35112j -0.271494+0.245516j 1.65863-1.49701j -1.48068-0.452637j 2.00322+0.629298j 0.358575+0.798385j -2.23376+2.14665j 1.48473+0.151446j -0.606404+0.901459j -0.782437+0.333824j -0.596366-0.580686j -1.09406-0.278651j 0.337841-0.728497j 0.487385+0.240672j -0.268589+0.198735j 0.463317-0.519359j 0.229783+0.566797j 1.12789+1.72272j -0.218674-2.7716j -1.42253+0.431093j 1.30001+0.084763j -1.17709-1.40655j -2.21296-0.342839j 1.19828+0.057994j -2.00223-1.03297j -0.834496+0.88507j -0.695535+0.701392j 1.32174-1.56711j -0.509153+0.274082j 0.608903+0.799461j 0.0848695+0.594179j 1.85089-0.248657j 0.673987+0.612964j 0.219623+0.0765782j 0.410507+1.00719j -0.511148+1.326j 1.67772-0.213706j 1.02116+0.0233597j -1.01708-0.456954j -0.291896+1.74778j 0.816973-0.866501j 1.52764+0.00163016j -1.37617-0.545376j -0.429478+1.35541j 0.701367-1.34274j 0.718757-1.72358j -1.57791+0.395989j -1.65245-1.57177j 0.101825+1.63481j 0.0673289-1.21193j 1.17525+0.412217j -0.338327+0.276018j -0.277769-0.508961j -0.367195-0.420734j -0.115917+0.685783j 0.63955-0.710076j 0.852555+0.703026j -0.68956+0.416573j -0.369038+0.329382j 0.193174+0.543441j -1.24274-0.496406j 0.225371-0.0632731j -1.22136+1.21687j 1.46855+0.949137j -0.0546867-0.912764j 0.246522+1.49629j -1.26683+1.60696j -0.364195+1.80479j -0.79744+0.863025j -2.19705+0.767649j -0.367724-0.657167j -2.22084-1.35158j -1.19879-2.38841j -1.07984+0.173423j 0.495968-1.21309j -0.349065-0.0754649j 0.417598-1.09289j -1.6493+0.556407j 0.404602+1.99729j 1.01703+0.206365j 0.422612+0.19391j -0.857749+0.533291j -0.100023-0.654474j 1.26002+1.15062j -1.22569+0.146582j -1.53129+0.702673j 0.0354555-0.857572j 0.587962-0.225171j -0.411658+0.15253j -1.16868-0.50306j 0.648661-0.117622j -0.982887+0.261059j 0.237599+1.29765j 0.2607-0.0333223j -0.634547-0.357615j -0.253078+0.924312j 0.119722-0.00706497j -0.953643-0.709084j -0.678378-0.275098j -0.444504+1.12546j -0.290004+0.417149j 0.0174189-0.700201j 0.37444+0.148029j -0.435656-0.389241j -0.673278-0.95871j -0.186858-0.806248j -0.543815+0.0458463j 1.23478-1.32348j -0.948635-0.317278j -0.555799+0.318736j 1.13894+0.0968565j -0.212843+0.315863j 1.4656+0.325314j -0.743519+1.17104j -0.97839-0.745231j -0.327066+0.334893j 1.60639+1.42364j -0.541482-0.215352j -0.547198+0.801751j -0.195311-0.282407j 0.52733+0.0513944j 0.32145-2.1028j 0.0192322-0.886917j -0.883862+0.75214j -2.46557+1.90853j -0.360752+0.0235485j 0.807387+1.32554j 1.82386+0.537966j 0.0161261+0.325585j -0.88505-2.17629j -0.474581+0.0458982j 1.08587+1.6108j -0.283288+0.810302j -0.602685-0.388492j -0.566746+1.20097j 1.83019-0.0997141j -0.652397+0.756786j 0.101321+0.257463j 0.0733585+0.298864j 0.0967803+0.339841j -0.574726+0.250441j 0.30155+0.358574j 
0.732284+1.17991j 0.48136+0.642296j 0.30384+0.372215j -1.48369+1.69082j 1.9667+0.90052j -0.199285+0.383193j -0.138406-0.794602j 0.0447867+0.0626632j -1.15266+0.485521j -0.691806-0.344268j -1.09082+0.406752j 1.39038-1.81062j 0.0713909-0.622072j 1.14057-0.65165j 2.68192+0.215083j 1.36019+1.82259j -1.49452+0.469173j 2.35378+0.688701j 0.195425+2.43827j 0.469886+0.495425j 0.298015-1.31075j 0.756628+0.928674j 0.0746288+0.477282j -0.289653-1.72372j 0.357602-1.19335j -0.0632832+1.57825j 2.17238+1.02546j -1.16943+1.24466j -0.128994-0.109549j -0.0550067-0.024528j -1.66419-1.37233j 1.15093-0.702422j -0.164145-1.91783j 1.03831-1.08763j 1.45905+0.656104j -0.52775+0.385029j -1.21541-1.11122j -1.99271-1.29088j 0.979438-0.294972j 0.573498-1.70233j -0.916422+1.03489j 1.368-1.05732j 1.04116+0.646579j -0.109438+1.09429j -0.121273-1.72015j 1.71444-0.881787j -0.208518+1.0304j 0.873616+0.772823j -0.143556-1.96253j -1.1731+0.545956j -0.895021-0.074175j -0.681089-0.65117j 0.436458+1.14639j -1.35656-0.778754j 0.766274-0.366753j 1.26299-1.03405j -0.298752-1.51144j 0.0888369+0.581998j 1.78074-0.0427614j -0.553364-0.265898j -0.624047-0.704023j 0.155163-0.699882j -0.915625+0.517223j -0.666657-0.266221j 0.830346+1.08218j -1.41892+0.787896j -0.143227-0.895283j 1.27766-0.0311618j -0.181201+0.99313j 0.318495-1.69571j -1.48419+0.22838j -1.6589-1.61083j 1.50017-0.724303j 0.423183+0.246481j 0.566047-0.333577j -0.864101+1.387j 0.112383-0.314343j 1.78028+1.56489j -0.604661+1.3806j -1.01301-0.862217j 0.884938-1.34646j -1.73651-1.31071j -0.224125-0.475136j -0.90553+1.24854j -0.90456+1.13012j 1.78418-0.0376716j -0.430608-1.35827j -0.479362-0.561839j -0.270741-1.00017j -1.53527-0.813657j 1.38962+0.559533j 0.159422-1.1472j -0.917774+0.121699j -0.623823+0.751575j -0.751622+0.716076j -0.157987-1.03545j -1.51597+0.725877j 1.12398-0.54168j -0.433611-0.582697j -0.597011+0.108961j -0.533424-1.18255j -1.38388+1.06891j 0.24617+0.148384j -1.40342-0.835428j -0.162461-1.78707j 0.0409524+0.925948j 1.165+0.0202486j -0.0905209+0.636542j 0.427608-0.793316j 0.703514+0.627084j 0.0316646+0.277732j 0.353993-1.80843j 0.899277-1.03983j -0.161222+0.593086j -0.972939-0.523863j 1.60376-0.00290171j -0.623317-0.37214j 0.14186-1.11674j 0.221174+0.223901j -0.280322-1.05882j 0.75839-0.380006j 0.387127-0.421022j 0.77911+1.03292j -0.566794+2.00598j 0.266612-1.08523j -0.19241+0.343632j 2.07552+1.24999j 0.759107+0.0768536j -1.38198-0.172465j 0.748335-0.679871j 1.28809+0.699485j 0.461393-1.05176j -0.340848+0.60627j -0.557763+1.115j -1.20364+0.706568j -0.373917+1.14021j 0.207718-0.026239j -0.297167-0.892557j 0.0430834+0.279857j 1.32006+0.714335j 0.740127+0.0546755j 0.619665+0.615928j 1.38151+0.341265j 0.722884-1.22553j -0.269775+0.70631j -0.0113358+0.848626j -0.067979-0.405216j -0.342707+1.25782j 1.0735-0.303324j -1.14765-0.447356j -1.21128+0.0977206j -0.321471-1.58192j 0.498711-0.728105j -0.352504-0.192585j -0.0808651+0.556286j 0.843172+0.259945j 0.35561-0.553275j 
-0.673354+1.66158j -1.73134-1.78633j 0.673265+0.161969j 0.866093+0.176405j 0.643049-0.929898j -1.21715-0.618255j 0.273942+0.0247117j -0.0373811-0.485798j -0.995526-0.10664j -0.59936-0.681974j -0.144876-0.578657j 2.65689+0.236092j -0.385258+3.14264j -1.92628-2.06324j -1.38297+0.135976j -0.257911+0.350102j 0.420614-0.0652385j 0.523938-2.15854j 1.16804+0.425568j -0.832239+0.0327013j 1.5353-1.4093j -0.643396-0.489891j 0.411857+0.30427j 0.984455-1.18027j 1.20635-0.324147j -0.716944-0.1072j 0.362464+3.03785j -1.31905-0.446548j -3.27329-0.0125178j 0.794758-1.93227j -0.323493+2.70452j -1.42902-0.89972j 0.900788+0.557664j 0.4506-1.54839j -0.508178+0.201367j 1.77598+0.971708j 1.95309+0.463704j -0.0828998+1.09343j -1.04516+1.82872j -0.42502-0.693032j 0.912613-0.122017j -0.456551+0.692056j 1.039+0.155393j 0.224527-0.478493j 0.525188+0.525617j 0.100348-0.168561j 1.0044-1.00327j 0.0930696-0.791288j -0.156822-0.15637j 0.404098+1.8804j 0.765092+0.883537j -1.73989+0.0640839j 1.62503+0.319906j -0.307211-0.218616j 0.47872-1.63328j 0.124789+0.0332154j 0.487439-1.46118j -0.00911506-0.366099j 1.51932+1.0547j 0.424772+0.152434j 0.615964+0.400234j -0.0770848-0.142836j 0.828538-0.536624j -0.16748+0.304857j -0.461069+1.07522j -1.24078-1.04276j 0.69066-0.352927j 0.314597+1.07761j -0.398803-0.142335j 2.41975-0.879785j -0.536346-0.165886j 0.396215-3.35082j 1.96659+1.2416j -0.0229894-1.94647j -3.08165-0.723586j 0.740939+0.326568j -1.27415+2.04437j 0.751107-1.05421j 1.08967-0.242971j 0.0476787-0.462826j -0.537435-0.18304j -0.180421+1.99418j 0.164489+0.12256j -0.960884+0.316737j -0.55578-1.29131j -0.473811-0.32877j -0.750888-0.63144j 1.99498+0.567934j -1.24261+1.29616j 0.965724-0.328633j -0.195395-2.42711j 0.357945+0.661891j 0.902516-0.378548j 0.861926+0.770291j 1.2797+1.69778j 1.27339+0.117603j 1.64707+0.639914j 0.898009+0.690752j -1.3587+0.669411j 0.430277+0.425909j -1.80479+0.611338j 0.738737-1.66824j -1.1647+0.932603j 1.09174-1.14921j -0.910771+0.454638j 0.240649+0.607547j -0.464319-1.24901j 0.557578-0.85845j 0.132686-0.0776932j -0.286931-0.0619703j -1.53608-0.760041j 0.913478+1.1123j -1.02973+0.500803j -0.827536+0.110887j -0.571453+0.783481j 0.283745-0.643181j -0.286958-0.206262j -0.602998-0.0675906j 0.346392-1.04555j 0.433724-0.808238j -0.0797616-0.143665j 0.0398053-0.987428j -0.222615-1.64388j 0.667594+0.864102j -0.513138-0.0559433j -0.879464-0.421321j 0.55301-0.747286j 0.150558-0.0341343j -1.33297-0.518215j -1.6737-0.341322j 0.380266-0.449628j 0.244152-0.127268j -0.986041+0.731979j 0.212432+0.307952j 0.94371-0.199439j -0.834742+1.68495j -0.562957+0.436456j -0.229261-0.267398j -0.484992-0.87321j 0.529646+0.662648j 0.619534+1.76633j 0.143666+0.248442j -0.0833205+0.00414849j 1.28634-0.519511j 0.0130545+0.46373j -1.35169+0.232321j -0.716073-0.00497508j -0.0278885-0.12422j 0.466334+0.793124j 0.08328-1.23209j -0.474111-0.052851j 0.958761-0.304043j 0.197494+0.303208j 0.109887-0.229228j -0.341706-0.260099j -0.195765+0.240725j 0.0725221+0.217202j 
0.167749+0.379983j 0.0125665+0.654749j -0.414857+0.311478j 0.179206-0.0477326j 0.0341112+0.118446j -0.139106-0.883793j 1.56119-0.667255j 1.73935-0.191596j 0.894365-2.50811j 1.01548+1.89805j -3.08471+0.791883j 0.192662-0.359487j 0.424095-0.387912j 0.693873+0.0842552j -0.0302678-0.206749j 0.165002+0.245583j 0.696056-0.13655j -0.220297-0.362662j -1.04563-0.0225035j -1.07533-0.654426j 1.17582-1.3308j -0.59712-1.20274j 0.593115+0.499014j 0.692355+0.394781j -2.6084+0.858794j -0.133774+2.09823j 0.123119+0.00798562j -0.0754595+0.428462j 0.131438+0.190338j -0.317424+0.592119j 0.107968-0.408378j 0.866636-0.344472j -0.193715-0.0376274j 0.271148-0.112978j -0.000116034-0.23958j 0.226568+0.348342j -0.467007+0.443387j -0.156515-0.177982j -0.820672+0.350849j -0.613198-0.116531j -0.128593+0.123798j -0.0520174+0.280804j -0.404974-0.366565j 0.887244-0.443916j 0.524812-0.23158j 0.125135+0.829022j 0.357483-0.570373j -1.03719-0.295952j 0.461888-1.34744j 0.375737-0.404052j 0.330454-0.25423j -1.46054-0.155814j -0.343899-0.184261j 0.756036-0.685385j -1.17025-0.744526j 0.991957-0.0636734j -0.137805+0.0461603j -0.469701-0.827777j -0.237537-0.02891j -0.0933345-0.756041j -0.0977707+0.353841j 0.431855-1.45458j 0.0914162+0.0801309j -0.272124+0.788358j -1.68551-2.07653j -0.970105-0.987986j -3.20035-0.712727j -1.56834-0.263759j -0.61589+2.34123j 0.0335553+0.179665j -0.256909+0.566793j -0.101273+0.128015j -0.149969-0.185673j -0.329361-0.0379545j 0.276152-0.133755j -0.0999363-0.578876j -0.0777995-0.437196j 0.314891+0.426431j -0.477788+0.190542j -0.222631-0.137352j 0.697869-0.166187j -0.437864+0.293729j -0.222805+0.128551j -0.0332758-0.691687j 0.172259+0.947385j 0.0303093-0.268014j -0.344928-0.513454j 0.160726+0.346799j -0.783613+0.177117j -0.113619+0.330441j 0.44066+0.0285739j 0.497369-0.187562j 1.24045-0.0993164j 0.437317-0.534212j -0.247145+0.82939j -0.390067+0.426901j 0.342491+0.276878j 0.721357+0.224055j 0.546589+0.560217j 0.831681+0.414719j -0.0371467+0.907472j 0.00344413-0.0552182j 0.59693-0.0996492j 0.318636+0.0591239j -0.525058-0.225004j -0.0603841-0.128873j -0.134257-0.100651j -0.74997-0.632678j -0.426362+1.76263j -0.32332-0.747343j -0.417562+0.200068j 0.92217-0.540565j 0.34431+0.720593j 0.366955+0.508958j 1.01402-0.570157j -0.215198-1.0985j 0.336717+0.392556j 0.953175-0.161729j -0.335545+0.632071j 0.83993-0.0419849j 1.047-0.53352j -0.703356+1.01497j -0.451707+0.00557391j -0.817518-0.449611j -1.29742-0.525054j -0.164669+0.426248j -0.4931+0.0788949j 0.257427+0.274491j -0.526824+0.0644324j 1.14912+0.0170752j -0.421211+1.02287j 0.487754-0.574838j -1.00034+0.871999j 0.686139+1.38147j 0.153389+0.0237561j -0.266609+0.461652j 0.0738934+0.400681j 1.41259-0.243937j 0.152095-2.04223j 0.172269+0.290353j 0.293773+0.0590476j 0.0208427+0.342904j -0.602163-0.247972j 0.231048+1.49058j 0.239878-0.868326j 0.60345+0.678894j -0.984177-0.213559j 1.56623+1.23158j -1.94112-0.935659j -1.10088-0.641298j 0.924465-0.456093j 0.561015+0.698283j 1.47557-2.64992j -0.586505+0.675248j 0.881755-1.67879j 1.68037+1.74138j -1.75142+0.516845j 
0.859289-0.0774448j 0.301718-0.543669j 0.834659-1.14201j -0.322681-2.12357j -0.700899+0.337611j -1.60281-0.431121j 2.02871-0.0149211j -0.837181+1.04164j 1.13647+0.489333j 1.12572-0.456633j 0.974923+2.69527j -0.580758-0.684632j -0.495253-0.226113j -0.700647-0.29342j -0.52694+1.18513j -0.85148-0.395235j -1.03697-1.58642j 0.303647-0.0814454j -0.256833-0.209524j 0.748621+0.0732557j 1.03042-0.561485j 1.26529+0.545966j 0.131006+1.74287j -0.313143-0.107101j -0.476914+0.720558j 1.79654-0.616201j 0.194687-0.191285j 0.917309+0.476464j 0.385366-0.00763973j 0.763908+0.316034j -0.451586-0.104789j -0.794046-0.569064j 0.332184+0.282637j -0.193802+0.244832j -0.119522+1.05701j -0.267002+0.077978j 1.21416+0.155795j 0.425828+0.0710823j 1.57663+1.3966j 0.285491+0.0629811j -0.285313-0.211446j 0.279282-0.398932j 0.0157552-0.442715j -0.848688-0.249253j -0.365935+0.472669j 0.258018+0.438219j 0.645897-0.168104j 1.06747+0.534847j -0.0146092-0.486282j 0.599397-0.305058j 0.89022+0.440277j 0.795164-0.499356j -0.534125+0.0171712j 1.13782+0.93813j 0.813948-0.214429j 0.708031+0.916379j 0.799894-1.03528j 1.508-0.653488j 0.788319-0.747247j 1.18392-0.482228j -0.648048-1.98253j 1.08014-2.11629j 0.555267+1.50358j -0.476734+1.32795j 0.291984-0.610627j 0.243458-0.372932j -0.636452+0.173444j -0.355822+0.227283j 2.26407-0.470407j 0.389329-0.183744j 0.448254+0.0966437j -0.0132165+0.451254j -0.487859-0.1622j -0.353753+0.313151j 0.0554447-0.417711j -0.780425+0.349998j -0.498623-0.118969j 0.500432-0.441862j 0.0973061-0.12834j 0.53926+0.698299j -0.716189-0.979239j 0.207353+0.195549j 0.689166-0.368438j -0.747486+0.447121j 0.832414-1.10166j 0.181531+0.00344995j 0.0484911+0.266147j 0.133904-0.360245j -0.372734-0.0569858j 0.765372-1.21221j -0.772423+0.193154j 0.0205508-0.271351j -1.42109-1.48458j -0.997008+0.522195j 0.725614-0.709867j 0.625364-0.954014j 0.0291724+0.146366j -0.102376-0.206707j 0.195689+0.340916j -0.0767641+0.525731j 0.396991+0.560352j 0.345112-0.0162998j -0.447913-0.679049j -0.310452-0.611852j -0.0502934+0.202174j -0.671061-0.773904j -0.0723574+0.0277393j 1.1778+0.849048j -0.26792-0.0433327j 0.681827+0.345889j 0.0406688+0.29781j -0.307211-0.538603j -0.191796+0.574961j -0.164071+0.249898j 0.849946-0.234433j 1.34444+0.856705j -0.134402-0.0211503j 0.62152+1.87016j 0.0420105-0.143652j 0.688399+0.215244j 0.131754+1.72645j -1.18094-1.15283j 0.000254427-0.393501j 0.0136123+0.173057j 0.525458-0.742923j 0.578165-0.985653j -0.842535+0.00814728j -0.269211+0.0213997j -0.15673-0.0243658j -0.222316+0.524579j -0.277912-0.900796j -0.121545-1.05604j -0.543813+0.533319j -1.53536+1.66028j -1.38708+1.29434j -0.20883-0.715059j -0.59368+0.0335363j 1.5647-1.8075j 1.24854+0.0634286j 0.673568-0.213428j 1.07941+0.316374j -0.881217+0.0263877j 1.07531+0.530212j -0.0440306+0.540929j 0.863892-0.51588j 0.386114+0.110765j -0.0116849-0.807406j 2.27265+0.731223j 0.369393-0.599155j -0.424089-0.285422j -0.245084+1.11159j 0.537661+0.928059j -1.22438+0.705579j -1.38566-0.0265631j -0.0918631-1.30074j -0.244066-0.832705j 0.708276+0.892247j 
