-1.09749+0.544085j -0.0684772+1.58219j -0.845242-0.556294j 1.9963+0.938138j 0.214628+1.43873j -2.01018-1.31643j 0.583829+1.03921j -2.00335+1.09603j 0.133853+0.14493j -0.405766-2.11613j 1.31122-0.594579j -0.22972-0.602792j -0.16718+0.331992j -2.08842+0.17626j -0.16945+1.2366j 0.927051-0.699773j 0.739682+1.85958j -0.574944-0.572199j -0.705435+0.373893j 1.69813+0.916472j -1.48912+0.388193j 0.383552+0.797691j 0.786814-0.612175j 0.128311-1.25905j -0.0844653-2.36224j -0.0882964-1.29902j -0.0180074+0.723535j 0.919638+0.346384j -0.441977-0.212533j 0.278622+1.40061j 1.66982-0.144206j -1.69414-0.293462j -0.806126+0.71606j -0.792851+0.94208j 1.29006-0.455357j 0.132609+0.413655j -0.0167078+1.47295j 1.11587+0.761413j -0.922904-1.30913j -0.751378+0.918958j -0.0521043-0.762185j -0.705732-1.33219j -0.626995+0.234429j 2.11101+0.398437j 0.65012+0.178998j 0.296107+0.946399j -0.0724209-0.00548946j 1.00737+1.40891j -1.29506-1.03514j 2.73185-0.00226457j -0.0188571+1.31075j 0.191543+0.218562j 0.397371-1.65061j 0.207202-1.11171j -0.958355+0.445928j -0.797781+2.07143j 0.711834+0.940088j 0.155309-0.877754j 0.0107699+0.425858j 0.106595-1.61284j 0.806519+2.78055j -1.0396-0.452907j -0.10326+1.20521j 0.395236-0.788395j 1.41661+0.574595j -1.12487-0.00395763j -1.31641-0.387764j 0.211992+0.0731949j -0.83969+0.167261j 0.471007+0.266022j -1.90262+0.412633j 2.01931-1.19531j -0.160876+0.265944j -0.98639-0.553967j 1.23655-0.665071j -0.831093-1.47854j 0.0598084+0.368269j 0.181648+0.897961j 0.004016-0.618607j 0.357361+0.190687j 0.488833+1.66044j 0.345766+1.69538j 0.702711+1.05242j -0.600303+0.453979j -0.667616-0.33814j 1.29603+0.128969j 0.0244655-1.6081j -0.495682-1.16566j -1.24782+0.107167j 0.305631+0.535103j 0.455036-0.814923j -0.401792+0.624975j 1.31584+1.44941j 0.094468-0.234899j -0.259119+0.578391j -0.295855+0.363014j -1.01398+0.1332j -0.75141-0.033175j 1.29549+0.0673417j 0.698121-0.942293j -0.0432154-0.71031j 1.49136-0.882377j -1.81843+1.09329j 0.524701+0.859382j -0.187368-0.172213j -0.85033-1.29162j 0.585009-0.725115j -0.271128+0.570056j 0.11544-0.999338j -0.26748+0.114934j -0.552127-1.30991j -1.35333-1.71988j -0.0279418-0.601226j -0.881766-0.818036j -0.130462-0.132325j 0.299069+1.28583j 0.299576+0.124022j 1.75576-1.80293j -0.615473+0.490321j -0.97104-0.926801j -0.119286+0.847748j -0.266497+0.491693j 0.552051-0.297979j -0.116899-0.512913j -0.346442+0.539505j 0.222809-1.23482j 0.069352-0.283815j -0.326448-1.30912j 1.0483-0.412843j -0.93977+1.08281j 0.581304-1.41757j -1.55871+1.07255j 0.99833-0.686691j -0.0961778-0.565933j -0.0597915+0.135793j -0.106477+0.742308j -0.0159428-1.75032j 1.02047+0.192129j -0.340909+0.527729j 0.415697+0.0513916j -0.0879508+2.03527j -0.148385+1.47286j 0.3681-0.0571439j 0.355271+0.0213893j 1.09959+0.691385j -0.144873-0.138276j 0.612475-0.252574j 1.05531+0.433074j 0.278773-0.459737j 0.434917+0.0723122j 1.36231+0.626271j -0.525742-0.220517j 1.39527+0.16927j 0.638998+0.890396j 1.83433+0.718354j 0.797559-0.377589j -0.525262+0.298151j 0.472786-0.127319j -0.708426-0.00701323j 1.03807-1.04863j -0.611323+0.0377147j -0.675561+0.248862j -0.272863+0.645017j -1.02352+0.338835j 0.360037+0.566237j -0.707952+0.779914j -1.79217+0.790224j -0.184791-0.086978j -0.684464+1.41092j -1.24367+0.353106j 0.357551+0.331248j 1.07119-0.635829j -0.205216-0.926945j 0.678963+0.561681j -0.187889-0.138966j 0.343252-0.123076j -0.416196-0.818357j -0.251795-2.20444j -0.176418+0.146971j 0.345186+0.842031j -0.77751-0.124847j 0.598452-0.153351j -0.0845396-1.28518j -0.411242-0.0077682j 0.0456522-0.00710166j 0.0146202-0.287831j -0.406729-1.38372j -0.136978+0.179482j -0.351299+0.298112j -1.61609+1.02237j -0.323619-1.31961j -0.873788-0.214886j -0.0186765-0.956051j 0.124376-0.975921j -0.447589-0.15999j -0.797933-0.704704j -0.507358-0.717587j -0.958018-0.385037j 1.33832+0.130175j 0.57535+0.208488j -0.576195-0.412174j 1.22393+0.322171j -0.938673-0.196467j 0.721681-1.00151j -0.381105+1.62562j 1.25757+0.732889j 0.953959-0.0928513j 1.78131+0.218712j -0.808577+0.832854j 0.0848091-1.173j 
-0.857921-0.801305j 0.0171947-1.76584j -1.73832+2.19875j 2.09645-0.740222j -0.174011-1.23194j -0.592647+0.397796j 1.1414+0.503917j 0.0864878+0.272662j 2.07086-1.20979j 0.52439+2.18217j 1.50337-0.352131j 0.151722+0.629626j -2.08234+0.601006j 0.0295238-0.00528248j -0.0186426+1.00886j 1.03025-0.200032j -0.935518+1.05536j -0.746558-1.75247j -1.13855-1.52063j 0.493222-0.406972j 1.18945-0.212028j -0.955801+0.943015j 1.56523-0.680441j -1.84788+0.415635j -1.36506+1.56786j -0.454778-0.181058j -1.03722-0.764535j -0.196912-0.96692j 0.0274805+0.672075j -1.04474+1.10966j -1.63606-1.13554j 0.464408+1.73672j -1.03421+0.637914j -1.15814-0.330811j 0.108352+0.606883j 1.12284-1.01594j 0.595959-0.392118j 0.0796652+1.52639j 0.163017-0.640575j -0.863473+0.246924j 0.570018-1.08896j 0.555112-1.56341j -1.76847-0.395774j 0.650231+0.92491j -0.130577+2.08568j 0.763846-0.952619j -1.16019-1.07178j 0.358028+1.44816j 1.33813-0.184362j -1.04333-0.0641677j 0.434567+0.822879j -0.914537-1.63208j -1.45168-0.816543j 0.128879-0.298755j -0.729353-1.72947j -0.83401-0.651002j 1.41826-0.667955j -2.36291+0.350619j 1.41723+0.127478j 0.548923+0.668697j 0.802296-0.609062j -0.205141+1.09581j 0.977246-1.06102j 0.913687+0.136933j -0.323828-1.28002j -1.15813+0.639594j -0.199401-1.6322j 0.106096-0.336969j 0.77699+2.14001j -1.06675-1.05656j 0.295679+0.839933j -0.860638+0.238326j 1.42488-0.00649514j 0.312489-1.45212j 0.545303-0.209908j -0.349508+0.59458j 0.890009+1.28735j 0.644999-1.8491j -0.638208+1.80309j 0.657642-0.527278j -0.0736789+0.321771j -0.318915+0.18127j -0.0256504+1.34946j 1.17745-0.225668j 0.246941-1.65904j -0.558148-0.105512j 0.805473-0.0172565j 0.175559-1.17386j -0.495068-0.49191j -0.242405+1.00766j 0.630317-0.57955j -1.79304-0.360752j 0.139879+1.46638j 0.358189+1.07383j 0.598106-1.51177j 0.0779691+1.26526j 0.218749-0.631286j 0.817709-0.95364j 1.15452+0.262447j 1.11314-0.411765j 1.31086-0.697975j 0.64029+0.5719j 0.835924+0.681894j -0.812365-0.761559j -0.253319-0.963067j 1.09297+0.734261j -1.38473-0.599326j -1.72771-0.461064j -0.192847-0.551031j -0.448438-0.204327j 0.550327-1.57157j -0.310219-0.095095j 0.991817+0.12184j -0.16582-0.30448j 0.097683+1.95691j 0.0453413-0.565839j -0.960221-0.680945j -0.211922-0.507596j 0.75391-0.59568j -0.2039+0.162914j -0.261384-1.51747j -0.537417-0.162344j -0.182246-1.24571j -0.327433+0.717498j 1.78091+0.116253j -0.0433353+0.368467j 0.0846222+0.312363j 1.80727-0.108259j 1.45813+0.416484j 0.389293-0.119985j -0.256212-0.89355j 0.562057-0.186659j 0.0157749-1.02421j -2.33464-0.490035j 0.298055-0.632827j -0.375794-0.795769j -0.150471+0.824592j -0.139442+0.149793j 0.478443-0.66595j -0.569084+0.0680113j 1.1403+0.77106j 0.151862-0.0326919j -0.446304-0.0726753j -0.652936+0.154008j -0.0214561+1.28244j -0.0883578+0.197293j -0.534218-0.157257j 0.905821-0.476476j -0.429259+0.278686j -1.23846+0.50641j -0.738294+0.969734j 0.0515175-0.0874163j -1.405-0.635784j 0.360825-1.1403j 0.521099-1.32386j 0.613757+0.29151j 0.937839-0.516545j 0.846954+0.523199j 0.393544+0.304905j -0.930689-1.81196j -0.119239-1.49674j 0.520978-0.110946j 0.113403-0.840893j 0.514521+1.02686j -0.712812+0.801546j 0.262414+0.969278j 0.361953+0.726731j -0.25869+0.0685322j -1.0099-0.966421j -0.350602+0.0623466j -0.956277+0.335977j -0.561832+0.106763j -0.396363-0.067842j -0.0774549-0.466831j 1.69098+0.896284j 0.85152+0.276545j -0.868306-0.713924j -0.858505+0.641915j 1.03277+0.444488j -0.245504-0.152833j 1.05842+0.469485j 0.777603-0.87262j -0.184127-0.0526804j -1.52377+1.83168j 0.411551-1.30893j 0.370701+0.10673j 0.088504+0.203305j 0.347828-1.00929j -0.103446+0.165477j 0.130084-0.651154j 0.0555209-0.97236j 0.564756+0.387368j -1.00621+1.6361j 0.718951-0.909643j 0.566174-0.905426j -0.979039+0.978188j 0.2417-1.03351j 0.420325-0.0140069j -1.54626-0.851869j 0.00364665+1.36934j -0.967833-0.871972j 0.0643359+0.806822j 0.0744864+0.414698j 1.11327-0.252378j 0.0727432-0.759802j 0.441771+1.50666j 0.406983+0.131965j 0.275224+0.389896j -0.868702+0.19639j 0.375505-0.46177j 
0.531633-1.67755j -1.70279-1.73003j 0.898208+0.937941j -1.51234-0.379623j -0.666056+0.00495214j 0.829036-0.933716j 0.141959-0.833384j 0.343829-0.317284j -0.530706+0.24859j -0.364193-0.202283j -1.77987+1.98252j 0.976083+0.97556j 0.055676-1.04726j 0.694523-1.04547j -2.71407+0.553396j -0.663312-0.104777j 0.784081-0.0240588j 0.679749+0.787996j -0.291892+0.261458j -0.728857-0.181412j 0.308129+1.21541j -2.22339-1.08163j -0.50821-1.29584j -0.213721-0.0323525j -0.194648+0.639603j -1.48559+0.491954j -1.21029-0.4211j 0.127989+0.366988j 0.144116+0.572132j -0.546837-1.65147j -0.218315-0.319711j 0.951455-0.342587j 2.42839-0.275379j 0.322413-0.73416j 0.391645+0.422157j -0.396997-1.08745j 0.184766-0.70703j -0.336456-1.30225j 1.10808-1.73288j -0.875408-1.84864j -0.213329+0.353393j -1.10821+0.0235767j 0.724801-0.50941j 0.027888-0.291439j -0.0737396+0.129278j 1.32492+0.462358j 0.0425497-1.7292j 1.48179-0.842844j -0.348951+0.771268j -0.18499-0.564332j -1.07332-0.921138j -0.813036+0.138944j -1.64757-0.994663j -0.180648-1.19845j 0.887523-0.657384j 0.0475224-0.131976j 0.0672707-0.0859571j 1.10792+1.30152j -0.590329-0.494144j -0.550065+1.04212j 0.00611097-0.265777j 0.110262+1.32419j 0.050728-0.584313j 0.7516+0.291991j -0.33707-0.0588542j -0.39615+0.431506j 1.39253-0.230918j -0.225047-0.332567j 0.464929-1.27576j 0.646434+0.197248j 0.987996-0.743105j -0.849679+0.0579091j 0.159723+0.985284j 0.511591-0.602881j -1.25648+0.5866j -0.433855+1.52639j 0.865546+0.245702j -0.292845+1.52034j 0.000548261-0.918579j -0.734958-0.526686j -0.160719-1.50574j 0.118577-0.725957j -0.341516+0.743842j 0.495166-0.985149j 0.0437436+1.14353j 1.02233-0.0964198j 1.87923+0.468836j -0.428979-0.234031j 0.0348908-1.30754j -0.0769182-0.431029j -0.726113-0.307938j 0.281381-0.764023j 0.870537-0.655556j -0.38281+0.368406j 1.23049-0.132839j -0.829416+0.252893j 0.352286-0.440386j 0.218085+0.0329605j 0.19404-1.3259j 0.885381+0.706252j -0.298533-0.857118j -0.978654-0.964624j 0.572895+0.846763j 0.313078-0.338389j -0.790382-0.0184098j -0.0530978-0.00388603j -0.70451-1.2157j 1.09298-0.0861835j 0.846207-0.160688j -0.721125-1.11095j -0.276323+0.627616j -0.617432-0.217138j 0.621286+0.155172j 0.399513+0.516077j 0.889903+0.55106j -1.13148+1.19667j -0.122663-0.611307j -0.550819-0.344589j -0.607353-0.573392j 0.576486+0.87237j 1.16209+0.489786j 0.42061+1.18061j 0.808858+1.09806j 0.206944-0.0775654j 0.150496-0.762177j -0.240537-0.159143j -0.303626+0.221242j 1.08367+0.376592j -0.556113+0.144067j 0.489776+0.510146j 0.844837-0.74075j 0.41841-0.221211j -0.232151-0.269976j -0.540708+1.15407j -0.48505-0.173337j 0.348232-0.191038j 1.29822+0.159636j 0.488809+0.310366j -0.888218-0.338358j 0.954544+0.20887j 0.310885-1.16157j 0.148028-0.50066j 0.274591+0.404009j 0.261838-0.18096j -1.46044+0.249186j 0.303006+0.226567j 0.547158-1.08025j -0.241515-0.469317j 0.244604-0.681709j -0.500328-0.718759j -1.12372+0.391785j -0.146516-0.738725j -0.936832+0.503908j -0.224724-0.0511317j 0.220552-0.530453j -0.433757+0.596061j 0.255983+0.529199j 0.27612+0.113679j 0.0515476-0.0394222j -0.828331+0.65248j -0.47954+0.465881j -0.859271-0.345594j -0.426725-0.423504j -0.270561-0.653968j 0.466023+0.825961j 0.443144-0.635901j 1.30281-0.719878j 0.790638-0.40864j -0.407871-1.31621j 1.07467-0.690854j -0.748679-0.484954j 0.017433+0.279483j -0.524724+0.394882j 0.377585-0.497535j -0.357077+1.29133j 0.244846-0.676482j 0.0755258-0.460825j -0.0223227+0.263059j -0.684308+0.531904j -0.211615+0.10417j 0.454442+0.377542j -0.748073+0.399752j -0.169273+1.20651j 0.681184-0.0791947j -0.895474-0.087158j -1.35869+0.631063j 0.489013-0.0445426j 0.220511+1.38717j 0.579716+0.316743j 0.315931-0.854408j 0.784618-0.260672j 0.0288335+0.802783j -0.757236+0.43947j -0.529392+0.234451j 0.821541-0.49358j -0.194304-0.463392j 0.598351+1.46566j -0.514264-0.227379j -0.160046-0.146141j 0.116571-0.378745j 1.09341+1.46595j 0.808291-0.281589j -0.341585-0.567953j 1.06026+1.03654j -1.2134+0.0498779j -0.0845783-0.837313j -0.174511+0.0287855j -0.00702354+1.7625j -0.642138+0.548069j 1.25407-0.520404j 
2.32617+0.613534j 0.140836+0.211189j 1.20649-0.965439j -1.29287-0.17337j 2.24967-0.215978j 1.55767+0.889801j -0.0968622+0.187962j -0.321448+1.23016j -0.497732+1.17973j -0.899706+0.28336j -0.241026-0.111187j -0.550385-0.0520761j -0.845569-0.798639j 0.854097+1.2738j 0.382122-0.0812907j 0.490228-1.28009j 2.067+0.343322j 0.803373+0.00498352j -0.105397+0.515603j -0.926533-1.0051j 0.77421+0.874976j 0.999199+1.32755j -2.21852+1.24903j -0.32715-0.276743j 0.433913+1.29493j 0.240307+2.60084j 1.31148-0.167795j 0.441385+0.0894091j 0.228791-0.142401j 0.60489-1.12869j -0.302701+0.863952j -0.446072-0.778351j 0.606429-1.1125j -0.674742-0.876718j -2.24585-1.2236j -1.36822+0.284975j -0.701978+0.429748j -2.00399+0.946927j -1.09464+0.802201j -0.808715-0.573156j -1.38236-1.09191j -1.77768-1.0032j -0.703023+0.290372j -0.25793-0.950004j -0.229811-0.163953j 1.42977+0.551351j -0.894031+1.26404j -0.383198-0.886651j -0.875049+0.456834j -0.109345-0.167087j 0.558853-1.04926j 0.747859-0.448042j -0.508885+1.06606j -0.196676+1.20364j -0.24212+0.393957j 0.976976+0.179347j -1.93277+0.30814j 0.0672379+0.922991j 0.444329+0.802871j 0.161998+0.239193j 0.750837+0.0851335j 0.177655-0.0702089j -1.48677-1.48106j 0.0131912+0.119512j -0.045053+0.209643j 1.13003-0.13982j 0.981595+1.66851j -0.272589+0.067696j -0.62795-0.128238j -0.857122+0.0858586j 0.0778257+0.312042j -0.238847+0.181587j -0.0435947-0.0278553j 0.345496+0.281879j -1.7403+0.205701j 1.11595-0.445956j -0.960475-1.20834j 0.120064-0.456592j -0.249198-0.397195j -0.654963-0.140815j 0.665659+0.0290939j -1.2114-0.726069j 0.0173343-1.2155j -0.869901+1.21199j -0.0883146-0.00949157j 0.499551-0.276599j -0.360676-0.324094j 1.85907-0.172839j 0.325375-1.2549j 1.31873-0.0244864j -0.934386-1.23981j 0.038188+0.867155j 0.924836+0.47324j -0.238522+0.353156j 0.514791-0.215558j 0.808937-0.576324j 0.111734-1.1974j -0.13996+0.313011j 0.511808-0.856949j -0.916454-0.127614j 1.23074+1.36866j -0.0144235-0.637476j -0.0537847+0.943634j -0.743989+0.182264j -0.717069+0.920504j 0.627815-0.0980471j -0.623669+0.0541349j 0.478076+0.677429j -1.16663+0.436924j -0.288859+0.63534j 1.34458+0.936649j 0.14362-0.688044j -1.70473+0.00612502j 0.797096+0.520205j -0.45077-0.451042j 0.232917-0.467122j -0.213688-0.487921j -0.27944-0.706104j 0.17166-0.744757j 0.0985525+0.123074j -0.275619-1.06589j 0.378763-0.343684j -0.440485-0.0994345j -0.575464-0.513922j -1.17536-1.03053j 0.18096+1.40833j 0.718824+0.0926037j -0.561115+0.177444j -1.67166+0.45697j 0.679195-0.278039j 0.359415+0.396222j -0.805847+0.0915806j 0.209897+0.693141j 0.760381+0.526751j 0.65237+0.251567j 0.0915499-0.371101j -0.166865-0.0742556j 0.0972266+0.276909j 0.582981+0.00364249j 0.387515-0.581266j 0.429614-0.917424j 0.073809+0.0755715j 0.0239285-0.945556j 0.207009+0.497277j -0.95949-1.87032j 0.0521105-0.00215592j 0.162671+0.108202j -1.18392+0.0298293j -0.917046+0.131997j 0.557208+1.06464j 0.584524+0.497726j 0.234322+0.159239j -0.423881+0.823959j 0.244803+0.0235427j -0.920043+0.286778j -0.385043+0.089208j 0.222191+0.443393j -0.708011-0.149452j 0.456029+0.431492j 0.973226+0.119044j 0.152899+0.112773j 0.00641873+0.70603j 0.299848+0.323232j -0.0424312+0.301243j 0.608708+0.366912j 0.297326-0.503265j 0.328041-0.764333j -0.369123-0.119184j 0.597512-0.319675j 1.4875+0.142463j 1.04641+0.524934j -0.776528-0.612863j 0.304204-0.608355j -1.1219-0.691907j 0.19899-0.896557j -0.185655-0.426277j 0.586913+0.628472j 0.730543-0.0415112j -0.266502+0.518528j 0.359038-0.0263113j -0.179199-0.553138j -1.11377+0.684706j 0.0566866+0.131544j -0.749918-0.488258j 0.572038+0.393536j 0.781298+0.631004j -1.06087+0.0850215j -0.348445+0.822315j 1.05155+0.0392371j 0.555862-0.646798j 0.116654+0.971117j 0.0166206-0.55027j 0.887626+0.183056j 0.806417-0.393477j -0.427725+0.859232j -0.196888-0.872952j 1.06056+0.0780052j -0.607125+1.5596j 0.366848-0.389553j 0.240633-0.63022j -0.242978-0.26725j -1.07142+1.01218j 0.19248-0.370284j -0.0322038+0.633914j 1.13858+0.408895j -0.585072+0.597215j 0.228393+0.322797j -0.0693523+0.413114j -1.37728-1.13338j 1.54048-0.103938j 
-0.357709+1.59888j -2.10366+1.19022j 0.957708+1.01717j -1.46943-0.361537j -0.880709+0.284874j 0.410334-1.19508j 2.79332-0.280694j 0.690045+0.494148j -1.35214-1.04056j 0.00239897+0.104171j -2.66492-1.3021j 0.747017-1.11445j 0.335969+0.0510803j 0.361807-0.151848j -0.665715-0.822537j -0.723402-2.22817j 0.0643799-1.14011j -1.62527-0.811362j 1.74467-0.0416624j -1.15522+0.853062j 0.348311-1.34548j 0.726832-0.440517j -1.05713+0.00455902j 0.0725445+0.568174j 0.902292-0.98568j 1.43676+0.146999j -1.0201+0.925995j 0.0389855-0.813397j -0.11939-0.65312j 1.86061-0.580511j 0.377126-0.0557231j -0.758971+0.125734j -0.812332-1.04182j 0.654105+2.33276j 0.183128+0.598922j 0.236809+0.491507j -0.0462748+0.811529j -0.597803+0.114275j -0.114901+0.668793j 0.618001-0.549742j -0.749274-0.637196j 1.142-0.158036j -1.54285+1.77811j -0.380602-0.47375j -0.827181-0.295684j -1.17536-1.0435j -0.121167+0.155856j 1.04435+0.402524j 0.528025+0.57642j -0.525247-1.07507j -0.791844-1.50522j 0.282379+1.56199j 0.337381-0.471999j 0.251468-0.770903j -0.601428+1.04963j 0.592879+0.445985j -1.01665-0.310633j 1.0833-0.43613j -0.968233-1.28926j 0.58921+0.711323j -0.230425-1.02933j -0.475489-1.20705j -0.441587+0.295225j 1.22071-0.463232j -0.197474+0.1018j -0.500227+0.3213j -0.968524+1.54412j -0.187591+0.553168j 0.0339616-0.17946j 0.820696+0.741183j 0.308687-0.891273j -0.286549+1.5134j 0.788294+0.54376j -0.563333+0.51433j 0.128843-0.280394j -1.00274-1.21982j 0.641435+0.202834j 0.0870163+0.290014j -0.834847-0.596554j -1.38627-0.497474j -1.23956+0.0844501j 1.32195+0.665005j -0.766817+0.451414j -0.179954+0.901913j 0.518698+0.0894264j 0.643093+0.0229322j -0.897474+0.109572j 0.739853+0.139795j 0.569232+0.209052j 0.778192+0.989312j 0.45108-0.892629j -0.842191+0.926122j -1.28966+0.123829j 1.04374+0.699528j -0.397682-0.409287j 0.126161+1.10117j -0.136958+0.141227j -0.819208+1.77004j 0.706743-0.107828j -0.979266+1.17141j 0.673179-0.0560692j -0.838755+1.03199j 0.19378-0.835763j 1.17921+0.15282j 0.86342+0.182884j -1.20568-0.660387j -0.755094+0.0173369j 0.656722+0.864548j 0.179889-0.844992j 0.341641-0.754983j -1.00423+0.460531j -0.4821+0.697361j -0.304274+1.25123j 0.702841+0.91687j 0.0909188-0.936686j -0.221911-1.60235j -0.175892+0.522261j 0.42273+0.322711j -0.996032+0.638153j 0.668943-0.290118j 0.085962+0.998926j 0.151765+0.362602j 1.00422+0.388838j -0.194788+0.404571j -0.0633162+0.237725j 0.840729-0.220226j -0.546979-0.260737j -0.954706-0.82583j -0.682236-0.940927j 1.02379+0.407694j -0.00485937-0.0455192j 0.402915+1.11999j -0.818483+0.442292j 1.2897+0.286543j -0.0358871-0.82249j -0.229658+0.443486j 0.262311+0.941076j -0.490443+1.15486j -0.836456-0.102331j -0.259947+0.148682j -0.622834+0.0484315j -0.37458+0.16591j -0.562289+0.347163j 0.481919-0.466543j 1.14861-1.00785j 0.408845-0.331302j -0.133132-1.35419j -0.0102097+0.472088j 0.457554-0.0207369j -0.141106-0.610116j 0.747591-0.0114324j -0.170023+0.763129j 0.347839+0.926246j -0.530032+0.0412404j 0.263701+0.0839001j -0.508333-0.158768j 1.05354+0.570224j 0.554782+0.204205j 0.712595-0.596176j -0.00978836+0.712643j 0.592912+0.587048j -0.0337118-0.538714j 0.43246-0.0285404j 0.865198-1.08038j -0.609646+0.442846j -0.505192+0.478635j -0.616465-0.795059j 0.0957106+0.104979j 0.0547178+1.27985j 0.103059-0.133789j -0.250604-0.670331j -0.302052+1.11928j -0.431967+0.495917j -0.509784+0.622146j -0.130977+0.270261j 0.285962-0.841305j -0.171019-0.0405358j -0.188448+0.119738j -0.517279+1.65902j 0.504903+0.131877j 0.362535+0.0159329j -0.0802136+0.196049j 0.139591-0.519057j -0.500434-0.397138j -0.779472+0.432752j -1.0463-1.26815j 1.54953+0.624013j -0.340134-0.0738011j 0.389275+0.0269566j 0.144613+0.306123j -0.345216+0.195841j -0.178052-0.0900168j 0.220358-0.172376j 0.894783-0.0810212j 0.641775-0.630477j -1.69191-0.913292j -0.525842+0.2959j -0.0315245-0.569699j 0.757101-0.0230616j 0.154581-0.3385j 0.0986876-0.965578j -0.655698-0.373365j -1.02143+0.655995j 0.344452+1.03233j 0.903709+0.526822j -0.367866+0.147413j 0.319664-0.037863j -0.325415-0.55338j -0.228903-0.725143j 0.128927+0.360809j 
