0.0337444-0.00352634j 0.0284563+0.0337654j -0.0442309-0.0614744j -0.0405449+0.00728214j 0.00711823-0.0113986j -0.0123764-0.0215294j 0.0511746+0.0658878j 0.00634509-0.0366504j 0.0149717+0.0171552j -0.0335694-0.0816793j -0.0486994-0.00142447j 0.0187794-0.0671562j 0.00245543-0.0191945j 0.00353743-0.000198043j -0.0157488+0.0123462j 0.0120297+0.0457652j -0.0224667+0.00711835j -0.0182568+0.0194962j -0.0143195-0.0195759j -0.0299087-0.0317815j 0.0240255+0.0181803j 0.00326878-0.0304436j -0.0587687+0.0150926j -0.0426363-0.0402757j -0.0180573-0.0388992j -0.00677836-0.0633887j 0.00789925-0.00535665j -0.0956921-0.00746215j 0.0633471+0.0485965j -0.00587046-0.0681997j -0.0422911+0.065397j -0.0433493+0.051163j 0.00661642+0.029654j -0.0251522+0.0804993j -0.0163488-0.0108985j 0.00278974-0.016346j 0.00894736+0.0561492j 0.0181147+0.0267586j -0.0311569-0.0521518j -0.0346463+0.00345911j 0.0090984-0.00460058j 0.00185639+0.0398403j 0.000839123-0.0482559j -0.00704849-0.0424351j 0.0117524+0.0179627j -0.0110665+0.0137014j -0.00567819+0.0242832j 0.0321368+0.0229281j 0.013072+0.0138213j 0.0127989+0.0138832j 0.00289167+0.00961598j 0.0108857+0.00205405j -0.0156119+0.00812116j -0.0364333-0.0111128j 0.0353116+0.02463j 0.0155652+0.00869119j -0.0294454-0.0255197j -0.004452-0.0298793j 0.0166381+0.00415687j -0.0125528-0.0101328j 0.0180527-0.0075434j 0.0277226+0.00959346j 0.00857062+0.00736217j 0.00907904+0.025591j 0.0229686-0.00217271j 0.00285792+0.000252553j 0.00476745+0.0126426j 0.0118122-0.0214103j -0.00891357-0.0122967j -0.0136143+0.00477271j -0.0192316-0.00521301j -0.00723397+0.0076995j -0.00760115-0.0271026j -0.00932049-0.0253103j 0.0182129-0.0132651j -0.00367188-0.00727111j 0.00917817-0.0100417j -0.00662873+0.0083299j 0.00336176+0.00886514j 0.000773465+0.0101637j 0.0173008+0.0151664j -0.00789539+0.0275833j 0.00430672-0.00495487j 0.0055965-0.00413219j -0.000263975-0.000586047j 0.00557145+0.00199616j -0.0078647+0.00435989j 0.0146544-0.00328281j 0.00900703+0.00455428j 0.00990214-0.0133725j -0.00781911-0.00726046j 0.0162821+0.0119117j -0.00533456-0.00243512j 0.0110211+0.00478686j -0.01546-0.0116769j 0.00790827+0.00484595j 0.00134115-0.0163992j 0.00954606+1.49937e-05j 0.00142488-0.00204476j 0.0150455+0.00575301j 0.00661467+0.0194668j 0.0058886+0.00217925j 0.00917613-0.00179267j 0.00159484+0.00627863j -0.00411656-0.013235j 0.00330815+0.0121277j -0.0124991-0.00139525j -0.0119684-0.00708153j 0.00343911+0.0124149j -0.0153661-0.0124418j 0.00226503+0.000512725j 0.00973735+0.00661733j 0.0114578+0.0283075j 0.000537529+0.00314627j 0.00213964+0.0161593j -0.00123237+0.0150937j -0.0041495+0.0187645j 0.013632-0.0152214j 0.0138736-0.0131669j -0.0110791-0.00585951j -0.00596595-0.00224589j -0.00548921-0.00503578j 0.0149589+0.0281652j -0.00498584+0.00565109j 0.00180375+0.0076637j -0.00981995-0.0140201j -0.0040842-0.00614235j -0.00629485-0.00788129j 0.0149443+0.00473059j -0.00214705-0.00961978j 0.0166139+0.0148384j 0.000418473-0.0239475j 0.00275172-0.0120807j 0.00181558+0.00855685j 0.00910681-0.0138077j 0.000730626-0.00112954j -0.00109501-0.00583332j -0.008838-0.00489457j 0.00565451+0.00427229j -0.0128505-0.0187506j 0.00720279-0.00492681j -0.0032295-0.00476535j 0.0189535+0.00806046j 0.0110179-0.0208563j 0.000593943-0.0140475j 0.0156059+0.0287916j 0.00725502+0.00665317j -0.0135025-0.0057828j 0.0125003+0.0104788j -0.00205846+0.00435711j -0.0051545-0.00280284j 0.00660704+0.00180284j -0.0115115+0.00397812j 0.00285782+0.00576436j 0.0142406+0.0234498j -0.00884614-0.0149947j 6.67259e-05-0.0148512j 0.0166286+0.00689161j -0.013211-0.00978413j 0.00137199+0.00937185j -0.0122714-0.00377964j 0.00541257-0.0125511j -0.00711628-0.00600511j -0.00223517-0.00563121j -0.000862119-0.0124782j -0.0142892+0.000215922j 0.00331208+0.0208064j 0.0230179+0.0059752j 0.0029342+0.0234367j -0.0216953+0.00298533j -0.00360094-0.00967842j -0.0110413-0.0203958j 0.00951938-0.0260444j 0.0057507+0.0132254j 0.00515457+0.00753203j -0.002967+0.0078749j -0.0166531+0.0123014j -0.0130241-0.0126317j -0.0209068+0.0288996j -0.0024401-0.00147884j 0.030081+0.0197533j -0.0404884-0.0287121j 0.0210162-0.0120335j 0.0104934-0.0289526j 0.00394384-0.0199702j 0.032211+0.0327467j 0.0252034+0.00988602j -0.0297041+0.0355163j 0.0476019+0.0218754j 
0.0164327+0.0358372j -0.0279503+0.0305894j 0.0476487-0.0439409j -0.0102036-0.0536799j 0.0259148-0.00154033j 0.0127915-0.0161304j -0.0535387+0.0580412j 0.0426312+0.00441563j -0.0244864+0.0218333j 0.0743215-0.0369197j 0.00450174-0.0666915j 0.0561496+0.0210607j 0.0169089+0.00656943j -0.00559167+0.00735993j -0.0148419-0.0138566j -0.0552214+0.0187411j -0.00661596-0.0224596j -0.04188-0.0205973j 0.00921311-0.0196983j 0.0442893-0.039117j -0.014961+0.0362637j 0.0240162+0.0018045j -0.013143-0.0543057j 0.0362771-0.0393187j 0.0348382-0.0135511j 0.0500017-0.0138836j 0.0118857-0.00197496j -0.00873381-0.107695j -0.0582827+0.0538381j 0.0579198-0.0104865j -0.0695747-0.0414477j -0.0502139-0.0486559j -0.0231614-0.00257186j -0.0591669-0.0123633j 0.00826416-0.0131313j 0.0220028-0.00483123j -0.0563758+0.00991213j -0.0159439+0.0307075j 0.0401417-0.0512863j -0.00252329-0.0453122j 0.00522867+0.0063218j -0.0340335-0.0113177j 0.0450025-0.00266746j 0.0389096-0.0189672j -0.0154662+0.0104884j -0.0195582-0.0114105j -0.0217858-0.00157052j -0.017907+0.0382997j -0.00618982+0.0154382j -0.00876651+0.00674862j -0.017304+6.05826e-05j -0.000197456+0.00821812j -0.0126501-0.0128923j 0.00390186-0.0353384j -0.0175524+0.0358495j -0.00697034+0.0189671j 0.0164087-0.0346973j 0.0385486-0.00935109j -0.00961717+0.0198568j 0.0160504-0.00525616j 0.0054329+0.0199056j -0.0145193+0.0256799j -0.00678824+0.00704618j -0.0243324+0.00439137j 0.00695592+0.0302681j 0.00234389-0.00300751j -0.00446524+0.0125105j 0.0198139+0.00994447j 0.0106017-0.00829766j -0.000838272-0.0120593j 0.00315578-0.0211561j 0.00111284-0.014936j 0.0159128-0.010386j 0.0174721+0.00582621j 0.0179068+0.0201527j 0.0049849-0.00181511j 0.00777692+0.0148632j -0.0085554-0.00824233j -0.0190547+0.00398742j -0.00182757+0.00265926j -0.0150421+0.0206607j -0.0259638-0.012558j 0.000989501+0.00133792j -0.00169117+0.0117709j 0.00268887+0.000537639j -0.00270819+0.00919583j -0.0020154+4.79031e-05j 0.00100189+0.00957249j 0.00118861+0.0176489j 0.00294993+0.0103187j 0.0042939-0.00238663j -0.0149441+0.0122179j 0.00422409-0.00018597j 0.00254289+0.0115961j 0.0144705-0.00818077j -0.00355622+0.0166391j 0.0146031-0.00212029j 0.0010314+0.0124789j 0.00197644-0.00246803j -0.00140929+0.0208598j -0.00559094+0.00698626j -0.000683914+0.00111151j 0.00223124+0.00852971j -0.00145705+0.005887j 0.0143597-0.0063144j -0.00270227+0.00430136j 0.00299222-0.00817601j 0.00638302-0.0221356j -0.0136438+0.00693245j 0.00624353-0.00813469j -0.000916606-0.00435521j -0.00241823+0.00679499j -0.0190291+0.0154923j -0.0055704-0.000289623j -0.0125184+1.35955e-05j -0.00855506+0.000993992j -0.0189928-0.000598634j 0.00299068+0.0104236j 0.00405303+0.0125665j -0.00085831-0.0086344j 0.00534725+0.00127506j -0.00141528-0.00917838j -0.0282122+0.0149342j -0.00264172-0.00669729j -0.00530013+0.0114312j 0.00432289-0.00883649j 0.0130401-0.00244311j 0.00439843-0.0098936j -0.00848682+0.0208947j 0.00335573+0.00358668j -0.0106955+0.0162303j 0.0169132+0.00250913j 0.0136719+0.00942234j -0.00763937+0.010863j 0.0166057+0.0108795j 0.00165179-0.00605075j 0.00300417+0.0129249j 0.00766006-0.0150567j -0.00243436+0.006668j 0.00840121-0.0135911j -0.00115202+0.0124945j 0.0037842-0.00465164j -0.00320152+0.0248791j 0.0204231+0.0129605j 0.0121788-0.00351019j -0.0218574+0.00321492j 0.0089459+0.0228262j -0.000525821-0.0124572j -0.0109121+0.00128072j -0.0046709-0.00707608j 0.00179482-0.00349778j 0.00508699-0.00143851j 0.00500871-0.0174721j -0.000393578+0.0101552j -0.00964805+0.0103622j -0.000181187-0.00499172j 0.0224314+0.0147099j -0.00484497+0.0133679j -0.00539562-0.0093803j 0.0126015-0.00449879j 0.000322123-0.0045591j 0.0075273+0.015499j 0.00751746-0.00186101j 0.0171345-0.00816123j 0.00574371-0.0100852j 0.00905627-0.0274932j -0.00571879-0.0173813j -0.00392772+0.00757826j -0.0135977+0.0234678j -0.00876531-0.00961189j -0.00227035-0.0230765j 0.0132317-0.0118024j 0.00183889-0.00989871j -0.0132761+0.00644201j -0.0105185+0.00941036j -0.0099276-0.00429334j 0.0201048-0.00720191j 0.0352998-0.002973j -0.0120369+0.00588529j -0.00815217-0.0200858j -0.00386693+0.0189013j 0.011779+0.014902j -0.00849752+0.019811j 0.033382-0.0126782j 0.0177966+0.0228657j -0.0227339+0.0342156j 0.0206371+0.020258j -0.0270049-0.00843356j -0.0492535+0.0445367j 
-0.0232435+0.0121616j -0.0127018+0.0116578j 0.0147039-0.0367959j 0.0420637-0.00233062j 0.0150033+0.0220353j 0.00773979-0.0299717j -0.0361713+0.0280695j -0.0285565+0.00467492j -0.0458883-0.00950058j 0.0165715-0.0493272j 0.0507111-0.022584j -0.0367949-0.0729597j -0.0176905+0.0159753j -0.0350688+0.00435142j 0.00810199+0.0236782j -0.0149775-0.0210949j 0.0231291+0.0282825j 0.0229748-0.0294856j -0.0075591-0.0242192j 0.0365491+0.0212737j -0.0271685+0.011158j -0.0320057-0.0186513j 0.055283+0.0459723j 0.0644472-0.0257604j 0.0130384+0.0260804j 0.016552-0.0671043j 0.0113816+0.00252593j 0.064402+0.0270289j 0.0098611-0.0959838j -0.0169118-0.0242754j 0.0156551+0.0204451j 0.0113216+0.0240335j 0.0313866-0.0485111j -0.0233553+0.0937415j -0.00150199-0.0189454j -0.00164984-0.0301613j -0.016369+0.0232533j -0.00648505+0.0122305j 0.0333759-0.00232403j 0.0254+0.0167592j 0.0173264-0.00785813j -0.0182152-0.00144387j 0.0157564-0.0239226j -0.00962888+0.00538053j -0.00793113+0.00395733j 0.00425769+0.00938645j -0.009607+0.0156668j -0.0132431-0.000370641j 0.00488387+0.0243778j -0.0054067+0.0023671j -0.00301671+0.00340305j -0.00992112+0.00569886j 0.00814252+0.0120425j 0.0160764-0.0300979j -0.00428318+0.0306528j -0.00414646+0.013938j -0.00726178-0.0343769j -0.00673052+0.00369434j -0.0239423-0.0060885j -0.00202461+0.0126895j -0.00425607-0.0096083j -0.00426658-0.0101104j -0.0133608+0.00385734j 0.00494183+0.00543063j -0.0238573+0.0129663j -0.00400194-0.0035513j 0.00254648+0.0349997j -0.0312379-0.0139666j 0.00557555-0.00143723j 0.00177078+0.00699726j 0.0181144+0.0020522j 0.0158106+0.0247526j -0.00811505-0.0193394j -0.00290643-0.0135563j -0.0156478-0.0154937j -0.00396733-0.00695889j -0.018891-0.0192437j 0.00649774+0.023098j -0.0134594-0.00967805j 0.00530488+0.00821784j -0.00158574+0.0085776j 0.00466881-0.00606158j -0.00314086+0.00313945j -0.00603897-0.0130579j 0.00983794-0.00575082j -0.00140476-0.00375331j -0.00472008+0.00608059j -0.0067429+0.00992331j -0.0154344-0.00536968j -0.00873554-0.00172555j -0.000882572-0.010514j -0.00787567+0.00330152j -0.00437637-0.020632j -0.00317666+0.00726379j 0.00646997-0.00689515j -0.00368636-0.00784822j -0.00622708-0.00602795j -0.00164639-0.00165528j 0.000290286+0.00459361j -0.0129348-0.00406901j 0.00631971+0.0252982j -0.00357337+0.00821647j -0.00326833+0.0108992j -0.000783712-0.00707414j 0.00130182-0.00448354j 0.0100082-0.00249592j 0.0150839+0.00348392j 0.0053408-0.0087051j 0.0035628+0.00791812j -0.00177795-0.0128905j 0.00448654+0.0139276j 0.00673984+0.0193487j 0.00231749+0.0245755j -0.00842125-0.0161018j 0.0105916-0.00164275j 0.0150256+0.0252098j 0.0081033+0.00488995j -0.00470473-0.0100989j -0.0153128+0.00916667j 0.00753372-0.000579113j 0.00746995+0.00912355j -0.00349446-0.00962445j 0.00150049+0.0165348j 0.00986208-0.00120703j 0.00242811+0.0207695j -0.00107207-0.016624j 0.00380768+0.00401425j -0.00402316-0.0102457j -0.0135853-0.0188599j -0.002362-0.0138014j -0.00713657+0.000966304j -0.0141229-0.0303246j -0.00103685+0.00539975j 0.00187983+0.00539152j -0.0150784-0.0123354j 0.00342761-0.00447375j -0.0161028-0.0109173j 0.000426318-0.0299414j -0.0029484-0.00181749j -0.00990961-0.00804426j -0.00649457-0.00063402j 0.00348038+0.0066409j -0.014664-0.00266998j -0.0169507-0.00986807j -0.0050129-0.00156928j 0.00975165+0.0129564j 0.00785426+0.0138718j 0.00135491-0.00484032j 0.0027788+0.0153048j -0.00256143+0.00285134j -0.00625925+0.0059827j -0.00418993+0.00644769j 0.000505731-0.000855916j 0.00820731+0.0132908j 0.00243418-0.00713758j -0.000357909+0.0111203j -0.0117389-0.026422j 0.017178+0.0205651j 0.0099735+0.0119824j 0.00557417-0.0115017j -0.00136383+0.000742261j -0.0133153-0.0109625j 0.00168871+0.00574014j -0.00190402-0.00699818j 0.0136323-0.00525957j 0.00465471+0.00317837j -0.0033257+0.0271874j 0.00601684+0.00513792j -0.011746+0.00404686j 0.0192889+0.00576267j -0.00131634+0.0118557j 0.0028259-0.0124521j -0.00702341-0.0154508j 0.00944339+0.00603139j -0.0129992-0.00446553j 0.00227098+0.00400589j 0.0108704+0.00721934j -0.00641724-0.0197442j -0.000839197-0.00642121j 0.00271192+0.0368773j -0.0248132+0.0220227j 0.00355107-0.00242596j -0.0201102-0.00459618j 0.00524638-0.0248758j -0.0112797-0.0246872j -0.0297906+0.0250249j 0.0066129+0.0499557j 0.0472731+0.0301436j -0.00845519+0.0212507j 
0.0317819+0.0292495j 0.0246905+0.0140658j -0.0513845-0.0105242j -0.00590411-0.0378827j 0.0275854+0.00558403j -0.0228205-0.0181882j 0.0482371+0.00993197j -0.00294451+0.0170866j 0.0316746+0.00609942j -0.0763749-0.00284471j -0.0109851-0.0588046j -0.0831105+0.02085j 0.0123794+0.0131612j -0.0104586+0.0159909j 0.0190896-0.0194947j 0.0143164-0.0404164j 0.0329876+0.0112708j 0.0644422-0.0465939j -0.0649005-0.0116934j -0.013808+0.0142186j -0.03305+0.0423777j -0.0132573+0.0132654j 0.0118259-0.0186469j -0.0373177-0.0722575j 0.0056549+0.0100926j -0.105486-0.0156724j 0.0335081-0.0208368j 0.0154002-0.0730806j -0.0767138-0.0247218j -0.041998+0.0146446j 0.00332612-0.0413334j 0.0304173-0.055466j -0.0472879-0.0254462j 0.0981693+0.0249401j -0.0312065-0.00822472j -0.00839537-0.00749117j 0.0363874+0.0252204j 0.0126087-0.0116128j 0.00512082-0.0437658j 0.0424986-0.0154069j -0.0148503-0.0128134j 0.013316-0.00826826j -0.0242351-0.0152862j 0.00198859-0.020522j 0.00401519-0.005925j -0.00284189-0.00441685j 0.0233887-0.017541j 0.00226236+0.0191918j 0.0101998+0.00591937j 0.00767086+0.0146713j 0.0124884-0.0107267j 0.0200795+0.0209264j 0.00932603-0.035686j -0.0152077-0.00119556j 0.0334477+0.00150374j 0.0204846-0.00352462j -0.0366008-0.00979995j 0.0034718+0.00938653j -0.0121446+0.015573j 0.00189124+0.00884856j -0.00885651+0.0234468j -0.00178199+0.0150408j 0.0292968+0.0101211j 0.00583157-0.0133934j 0.00558789+0.0216273j -0.00288361-0.0101222j 0.0129108+0.00783321j -0.00180519+0.023433j -0.00148534+0.00501061j -0.00089434-0.000275177j 0.000350423-0.0179047j 0.00712192-0.0199439j -0.0236698+0.0124037j -0.00665502+0.0129206j -0.00894639+0.00405636j -0.0148219+0.000133013j -0.00549021+0.00842788j 0.0048409-0.00770361j -0.00828699-0.00372283j 0.0125062-0.00487255j 0.011567+0.0108094j -0.00608352-0.0121688j 0.00278054+0.00148962j -0.0077241+0.0125039j 0.00626867-0.00343813j -0.00616862+0.00678068j 0.0101328+0.00833508j 0.0043711+0.0155603j 0.00335999+0.00872638j -0.000717283+0.00110865j -0.00928668-0.00566386j 0.0115458+0.0128038j -0.0134447+0.0105649j 0.00514264+0.00898702j -0.00713568+0.0044673j 0.00220718+0.00909986j -0.0209975+0.000563757j -0.00228946+0.0147153j -0.00494037+0.00275767j 0.00658226+0.00226627j 0.00869932-0.00232819j 0.00684085+0.00633557j 0.0109394+0.00394442j 0.00490541+0.00227304j 0.000912728-0.00357369j 0.000338122+0.00739212j 0.00539051-0.00440244j -0.0112641-0.00768478j 0.00340358-0.00684526j -0.0134754+0.000631382j 0.00024496+0.0010857j 0.0182682+0.00779477j 0.0114404-0.00265333j -0.00169763+0.00178958j 0.00623576-0.00987402j 0.0122596-0.00871346j 0.00354281-0.00224867j -0.00651762+0.022841j 0.0182172+0.00481363j -0.00725117-0.00518327j -0.00804491-0.0065348j -0.000701633-0.00327135j 0.0193512-0.00718058j -0.00882055+0.00253636j -0.000176618+0.00817665j -0.00445641-0.0071067j -0.00966651-0.000808672j -0.0102996+0.011178j -0.0201598+0.00772009j -0.0125557+0.00348664j -0.00789748-0.0050726j -0.0184205+0.00531601j -0.00107588+0.00608815j 0.00731309-0.00928894j -0.00999887+0.00857076j 0.0111501-0.00652211j -0.00666207+0.00840937j -0.0183749+0.00631293j 0.00325095+0.00326393j -0.0124853-0.00906635j 0.00607233-0.00266568j 0.0043855-0.00113895j 0.00412693+0.00240808j -0.009683+0.0126447j -0.00339312+0.00923775j 0.00112552+0.00366369j 0.00838751+0.00301458j 0.00137019-0.00205019j 0.0132144+0.00191247j -0.00623947-0.00354598j -0.00666882-0.00980666j -0.00846025-0.00772281j -0.00951775-0.0107307j -0.00569554-0.00261867j 0.0117803+0.00191843j -0.0018955+0.00130839j -0.00378291+0.0122137j 0.00564264+0.0108722j -0.00667266-0.00422561j -0.00598017-0.00779597j 0.0125964-0.0028873j -0.0049002+0.00102477j -0.00133429-0.000568292j -0.00827472+0.00296469j -0.0069863+0.0105361j -0.0256387-0.027769j 0.00958597-0.00430135j -0.00588581+0.00476831j 0.0143823-0.0217057j -0.00965849-0.0125143j 0.00346028-0.0174055j -0.0244723+0.00213468j -0.00726618-0.00113404j -0.00687595-0.000327618j 0.0118997+0.00387877j 0.016688+0.00600191j 0.0200151-0.010666j -0.0191358+0.00852461j 0.00957486-0.0110872j 0.00371928-0.0209814j 0.0225544+0.00155999j 0.000381372-0.012371j 0.0335801+0.0216518j -0.0249513+0.0117618j -0.031763+0.0330098j -0.00225633+0.00373695j 0.0271186+0.000166322j -0.00550358-0.0154349j 0.0374472+0.00732745j 
-0.011692+0.00925221j -0.00493175+0.00681843j 0.00858995-0.00814658j 0.0238708+0.00850165j 0.0021542+0.0284699j 0.018294+0.00494096j -0.0200606-0.0127683j -0.0103282-0.00724542j 0.00119473-0.0365304j 0.0162702+0.0248203j 0.0379367+0.0310982j 0.0257206-0.018036j -0.00464546+0.0173355j -0.0245355-0.0442589j 0.0137127-0.0375651j 0.0154347-0.0732715j -0.0147756+0.0355861j 0.0526-0.0257109j 0.0124211+0.0074144j -0.0244444+0.0584867j -0.050173-0.00674541j 0.0136317-0.0641495j -0.0486477+0.0363869j 0.0326323+0.0157742j -0.00950093-0.00925334j 0.0345053+0.0354816j 0.0186227+0.0335899j 0.0326762-0.042829j 0.0504268+0.0348671j 0.0287623-0.0171802j -0.0273753-0.0319022j -0.0115445-0.037094j 0.0188729+0.0114518j -0.0882628-0.0187454j 0.006505+0.00252039j 0.0244275-0.0067653j -0.03536-0.0123947j -0.0217941+0.00279758j 0.0422363+0.0106101j 0.0141146+0.00207697j 0.00369479+0.0114699j 0.00453208-0.014656j 0.0232845+0.0235345j 0.0155283+0.00882425j -0.00157739-0.01025j -0.0137649-0.0123064j -0.0175842-0.012635j -0.00383844+0.000217308j -0.0212478-0.00251144j 0.0060589+0.0118962j 0.011483-0.00637257j 0.0113775-0.00431433j -0.0130002-0.0255562j 0.00955074-0.0048404j -0.00564017+0.0119174j -0.00888776+0.00570337j 0.0246798-0.0134492j -0.0134403+0.0122685j 0.00934261-0.0234479j -0.0250692-0.00972064j 0.00622751+0.0187229j -0.00237453+0.012285j 0.00137553-0.00195933j -0.0033816+0.00409768j -0.0171365-0.00108908j -0.00209897-0.00641691j -0.0250021+0.00381022j 0.0133876-0.0152098j 0.00669557+0.0193502j -0.0123826-0.00503879j -0.00513377+0.00519557j -0.00655841-0.0142834j 0.0145547-0.00306377j -0.00872192+0.0105334j 0.00798361+0.0122589j 0.0022147-0.0214215j 0.0200678-0.00604728j -0.0182854-0.00711998j 0.0100083-0.0160002j -0.000502934+0.00193965j -0.0144134+0.00116863j 0.00287692-0.0203038j -0.0021821-0.00223277j 0.0118017+0.00785388j -0.00371335+0.00533116j 0.00735969-0.00939542j -0.0140995-0.0126334j -0.00100666+0.00314065j 0.0111048-0.00176677j -0.0117419-0.00126958j 0.00704072-0.00990894j 0.016282+0.0236125j 0.00335731-0.00390595j 0.0102932+0.00343041j -0.00483896-0.00423206j 0.00460471+0.00353294j -0.00171299-0.00774638j 0.000723213+0.00981204j -0.000804138-0.0106137j -0.00437371+0.00896691j -0.0215121+0.015864j 0.000532718-0.00433029j -0.00601005+0.0157867j -0.00793654+0.00172277j 0.00764193-0.00380108j -0.00496943+0.00978416j -0.00826557+0.00474935j -0.00114852+0.00809961j -0.00926944-0.00140304j -0.000335025+0.00662842j -0.00379365-0.00926668j -0.0092451+0.0169732j -0.00668426-0.000219313j 0.010946-0.00582292j 0.00653726+0.00467506j -0.0127183+0.00161351j 0.0116239+0.00686009j -3.61357e-05+0.00720166j -0.000912217-0.00545726j -0.00120595+0.00183376j 0.000771894-0.00504821j -0.000244602-0.00108388j -0.00401718-0.00277581j 0.00859294+0.00405308j -0.0124098+0.00793148j -0.00308383-0.0069744j -0.0160703+0.00462443j 0.00128409+0.00963392j 0.00548641+0.0183447j -0.00484858+0.012048j -0.000994482+0.00149911j 0.0141158+0.0015155j -0.00238227+0.0106672j -0.0071795+0.0116687j -0.00562276-0.00288565j 0.0126356+0.0084372j -0.00269274-0.0102712j 0.00224889-0.00869482j 0.00460079-0.00347664j -0.00772524-0.0112471j 0.0101576+0.0057348j 0.00535075-0.00331019j -0.00330343-0.00280771j 0.00141417-0.017908j 0.00488655-0.00415082j -0.0139245-0.00132521j 0.00238748+0.0163235j 6.00053e-05-0.0180018j 0.00346327+0.00566143j -0.00199262+0.00915997j -0.00827654-0.0212905j 0.00118273+0.00366586j -0.00297813-0.00686778j 0.00060271-0.00500648j -0.00599072+0.0115468j 0.00427631-0.0134742j 0.0113685-0.00188171j -0.00197621+0.0286429j -0.00633622-0.01524j 0.0104678+0.00208171j -0.0122555-0.00457092j 0.00415561-0.00199794j -0.00129206-0.00314521j 0.0066395-0.000982851j 0.000136948+0.00350687j 0.010081-0.00397255j -0.00743965-0.0146343j -0.00153656+0.0111661j -0.00176656+0.00318939j 0.00500578+0.0103855j -0.00397116+0.00209874j 0.00816195-0.00911394j 0.0151636-0.00316792j 0.00381145+0.00484652j 0.0116102-0.0223034j 0.00909472+0.0138526j -0.00279928+0.0107301j 0.0154188+0.00561656j -0.0154352-0.00473416j -0.00230387-0.018083j -0.0115936+0.0129819j -0.0138103+0.00777132j -0.0235385-0.00970259j 0.0171823-0.00449019j -0.0141295+0.0174191j -0.0182912-0.0113855j -0.0197042+0.00436317j 0.010066+0.00184886j 0.00565451+0.0343897j 
