0.0159291-0.0881388j -0.0467695+0.0286456j 0.0126566+0.0423852j -0.0414604+0.0239482j 0.0419039-0.0500501j -0.027401-0.00343768j 0.00648639-0.024809j -0.0424778+0.00586856j 0.0289263+0.00904177j -0.028862+0.0394486j 0.0234372-0.0173272j -0.0158091-0.00890493j 0.0278196-0.0159145j -0.002674-0.0229024j -0.0205425+0.0499674j -0.008604+0.0117253j 0.00488771-0.0154932j -0.0194791+0.00249583j -0.0128771-0.00227296j 0.000859194-0.0167742j 0.0181631+0.0111488j 0.0245971-0.0090863j -0.0322817+0.0248016j -0.0246479+0.0251194j -0.00424375+0.00963688j -0.0171345+0.0144278j -0.00237764-0.00685758j -0.0157625+0.0126197j 0.0155503-0.00575968j 0.0296779-0.0162134j 0.0323311+0.00908128j -0.030746+0.0241292j -0.0180265+0.0522451j -0.000265934-0.0305658j -0.0516767+0.043969j -0.00920962+0.0334664j -0.0276588-0.0674821j 0.0375441+0.0402441j -0.0658499+0.0311098j -0.041749+0.0384532j 0.00196321+0.0148734j -0.000466214-0.000116046j 0.00792609-0.0211234j 0.0204758-0.0182808j -0.00410612+0.0251028j 0.00497596-0.00649385j 0.0108774+0.00127077j 0.0021938-0.00857474j 0.00145951-0.00273073j -0.00185675+0.003533j 0.00368538-0.000660035j 0.019097-0.00380438j -0.00637329+0.00655292j 0.0106414-0.00924488j -0.00570723-0.012589j -0.0165172+0.00827286j -0.000420338-0.0131019j 0.0123977-0.00357816j -0.00154524-0.00262672j -0.00938365-0.00751314j 0.00339541+0.00297311j -0.00801785+0.00732752j -0.00445699+0.0253824j 0.00784105+0.00115665j 0.00331408-0.00855254j -0.00305117+0.00155507j 0.0146242-0.0205215j 0.00649299-0.00760154j 0.00296671-0.00481702j -0.00540065+0.0177319j 0.015054-0.0113208j -0.0155806+0.0111551j -0.00434287+0.0033085j 0.00827231+0.00138107j 0.0133625-0.00971293j 0.00530989+0.00524432j -0.00852362-0.000877365j -0.00641544-0.00659074j 0.00801557+0.00687556j 0.01619-0.00468505j -0.000779998-0.0142624j -0.00715363-0.0251063j -0.0089693+0.00956889j 0.00533437+0.000822254j 0.0154937-0.049889j 0.0147162+0.00585671j 0.00637559+0.00786953j 0.000313916-0.00233406j 0.00127584+0.000130974j 0.00607982+0.0081814j 0.00415995-0.0146004j -0.00330181+0.00779722j 0.0277249-0.00811402j 0.0114406-0.0142732j 0.00905747-0.0194268j -0.0241323+0.0209634j 0.00923906+0.0228801j 0.0126287-0.00994238j -0.00327854-0.00245299j 0.00500603-0.00042819j 0.00260041+0.0010922j -0.00233189+0.0125063j 0.00986024+0.0166046j -0.00912966-0.0103771j -0.00540184+0.0189766j 0.00711532-0.0116883j 0.00220356-0.00143872j 0.00287024+0.0108987j -0.00472488+0.00796098j 0.0143206+0.00433019j 0.00738271-0.00991761j -0.00598487-0.00604302j 0.00111456+0.0173374j -0.00362884+0.0148216j -0.00767994+0.00861938j 0.00914942-0.00936365j 0.00664001-0.00498327j -0.0130385+3.02342e-06j -0.00118375+0.0221876j 0.0029-0.0029871j 0.00914501-0.00553009j 0.00545407+0.001462j -0.00942326+0.0112668j -0.00436505+0.0186325j -0.0109003-0.019854j -0.0154352+0.00525569j -0.012587+0.0200869j -0.0055799+0.0322087j -0.0284225+0.0169391j 0.0105206+0.00548348j 0.0241673+0.0027049j 0.00904524+0.0118475j 0.00172146+0.0339412j -0.00642262+0.0190722j -0.0573923-0.000514461j 0.0158126-0.0793376j 
-0.0691354-0.00173501j 0.0165853+0.05242j 0.0431184-0.0215637j 0.0338648+0.0473113j -0.0378768-0.0306382j -0.00237994+0.0334749j -0.0195945-0.00184237j 0.00285486+0.0557409j 0.0197748-0.0253264j 0.0432977+0.0276689j -0.00328554-0.0112525j -0.0104526+0.0127057j -0.01692-0.0191184j -0.0318516+0.00722247j 0.0480352+0.00746588j 0.0115762+0.00715828j -0.0130638-0.00404938j -0.00795839+0.0144357j -0.000660988+0.0260404j -0.0164651+0.00516016j 0.0072699-0.00632445j -0.000353497-0.0262094j 0.0223495+0.0229713j 0.0210854+0.0260706j 0.00577419-0.0167675j 0.0177234+0.0178515j -0.00437208-0.00235484j -0.000272255+0.017472j 0.00403237-0.0195665j -0.012756-0.0337166j 0.0181325-0.030579j 0.0219474+0.00867122j 0.0472379+0.0121159j -0.0237201+0.00819608j 0.02957+0.0497527j 0.0268509-0.00861423j -0.0705265+0.0413586j 0.047737-0.0421463j 0.0169423+0.0508448j 0.0221628+0.0451506j 0.0208321+0.00539327j -0.00402271-0.000299744j -0.0289221-0.00227019j -0.00959038-0.014194j 0.031933-0.000608286j -0.00823675+0.000666024j -0.00183521-0.0113398j -0.0102864+0.000131768j -0.00178449-0.00255253j 0.00490853-0.000780471j 0.00351682-0.000881751j 0.00691534-0.0171244j 0.00352957+0.00154474j -0.004201-0.0018946j -0.0178137+0.00787996j 0.000578421+0.0132294j -0.0148543+0.0029642j -0.00565186-0.0161675j -0.00671483+0.00625917j -0.0100465+0.00877209j 0.00256411-0.00992936j -0.000418167+0.00852887j 0.0208846-0.0126341j -0.00295673-0.0014931j -0.00797143-0.00346791j -0.00365121+0.0101491j -0.0164696-0.0121601j -0.00846175-0.00488245j -0.00210267-0.00309266j 0.01713+7.3501e-05j -0.00864351-0.0199259j 0.00982023+0.0136197j 0.0075207-0.0040509j 0.00378771-0.00626958j -0.00859948-0.00636761j 0.00229239-0.00863425j -0.00405131+0.0108577j -0.00696161+0.0123908j 0.0053076-0.00846345j -0.00294216-0.0144042j -0.0203174+0.00391004j -0.0263624+0.00141913j 0.00405652+0.013085j 0.00425489-0.00883451j -0.0435151-0.00657273j 0.00646096-0.0138917j 0.00416476-0.00602795j -0.00209869+0.00978363j -0.00389618+0.00351444j 0.00443631-0.0137851j -0.0120874-0.00851619j 0.00841359+0.00241784j -0.0039215-0.0333165j -0.00844909-0.0144041j -0.0180848-0.00656358j 0.0136569+0.0218894j 0.0157733-0.00915795j -0.00941104-0.0160192j 0.000513796+0.00372769j 0.00222067-0.00510874j -0.00020646-0.00271714j 0.0101536+0.00145735j 0.0127286-0.0176443j -0.00731931+0.0159855j 0.0138562+0.000607228j -0.0119304+0.00376638j 0.00367129-0.00651463j 0.0117037-0.00243901j 0.00589627-0.00495358j 0.0152254-0.0132809j -0.00121594-0.0126875j 0.00561014-0.00292133j 0.0171436+0.00397317j 0.0116996+0.00648584j 0.00390919+0.00185786j -0.00411544+0.00100517j -0.00740868+0.00429582j -0.00608037-0.0014944j 0.0318186+0.00103683j 0.0015716+0.0095102j -0.00680438-0.0148093j -0.00822866-0.0153529j 0.0124407+0.00976958j -0.00673407+0.00473342j 0.00314508-0.0180045j 0.0112593+0.00810719j 0.00341754+0.00450349j 0.00631135-0.000315531j 0.00383024-0.00448107j 0.00130486-0.00720357j 0.00231306-0.0196607j -0.0222183-0.0125536j 0.0261299-0.0110401j 0.0078973+0.0427754j -0.00140563+0.0350873j -0.0806325-0.0119351j 
0.0011997-0.0496062j -0.0155898+0.0596252j -0.0141503-0.0133867j 0.0643918-0.0215478j 0.0499681-0.0841222j 0.0626638+0.00184773j 0.00984422-0.0164547j 0.0690954+0.00735039j 0.00498577-0.0458464j 0.00863839-0.0110322j 0.039604-0.0524874j -0.0114791+0.00158032j 0.0377536+0.00769474j -0.00863735-0.00163034j -0.0372077+0.0168689j -0.00419992-0.0139227j -0.00818389-0.0128304j -0.00790798+0.012139j 0.0525326-0.0093939j -0.0129936-0.00634807j -0.00838164-0.0319172j 0.00402829+0.00329728j -0.0358077+0.0369607j -0.0099302+0.020107j -0.0673215+0.0155716j 0.0176771-0.0124768j 0.0178255+0.0264611j 0.0228865+0.0169519j -0.0463877-0.00865706j -0.0333689+0.00290721j -0.0114253+0.0166715j -0.0425086+0.0336342j 0.0158026-0.0230898j -0.00785801-0.02057j 0.0108598+0.0591772j -0.0455985+0.0688384j -0.00280359+0.00293619j 0.0100523-0.0269454j -0.0833071+0.0544369j 0.0680372+0.0157626j 0.038136+0.00139249j -0.0251144+0.0185043j -0.032397-0.0181979j 0.012894-0.0352183j -0.0156132-0.00294236j 0.0242412+0.00267527j 0.0367875-0.00584974j 0.00278547-0.00385554j 0.0160122+0.00499045j 0.00356778-0.00867143j 0.0103556+0.00642679j 0.0147714-0.0123611j -0.03509+0.00878771j 0.00684568-0.00830177j 0.010939+0.0134917j -0.00808617+0.00968198j 0.00789748+0.012789j -0.00664774+0.0120839j 0.0114599-0.00744482j 0.00626214+0.0150302j -0.00228857+0.00220837j -0.00718039-0.00495414j -0.0186695+0.0272835j 0.00697853-0.00364417j 0.00789299-0.006454j 0.00545837-0.000647015j -0.00192209-0.00227551j -0.007+0.0153292j 0.00533275+0.000829603j 0.00971129-0.013533j 0.00209062-0.00507617j -0.000667+0.0119893j -0.0135559-0.00597332j 0.0267644+0.00127888j 0.00686824-0.00442764j -0.00955333+0.0028411j 0.0221364+0.0101675j 0.00789236+0.0161424j 0.00385173-0.00262661j 0.0109304-0.0123265j 0.000576441+0.00774902j -0.00451639-0.0181458j 0.010837+0.00696293j -0.00619126-0.00917771j 0.00707854-0.0277107j 0.00743247-0.0237298j 0.00242061+0.0180256j 0.0349901-0.0120933j 0.00887907+0.0158463j -0.0227669+0.0146546j -0.0136714-0.00639043j 0.000746487+0.00220473j -0.0220872-0.00668731j 0.00215114-0.0262397j -0.0108282-0.0142926j -0.00557779+0.0420959j -0.0145846+0.0274134j 0.00213711+0.00134827j -0.00699402-0.00741603j -0.00371706+0.00101071j -0.00536836+0.00697997j 0.00508681-0.00767175j -0.0224507+0.0181674j -0.000742575-0.00279755j -0.0272087+0.0240621j 0.0164049-0.0104829j -0.0258082+0.00362195j -0.0161+0.00877215j -0.0208581+0.026124j 0.0269538-0.00845195j 0.00793821-0.0112539j 0.0142919-0.00445549j -0.0255616+0.0267243j -0.00851632+0.021762j -0.00158861+0.0088364j 0.00228254-0.0104607j 0.0207891-0.0115701j -0.0155098+0.00849446j -0.011779+0.0277152j -0.0211207+0.0118374j -0.00591736-0.00733126j -0.0149318-0.0032974j 0.00227039-0.00685741j 0.0150772-0.00176572j -0.0146669-0.0283372j 0.0104558-0.00560162j -0.0412627+0.0316692j -0.0184333+0.00626135j -0.00652979+0.000350894j -0.0388748-0.00995597j 0.022211-0.0270217j 0.0181972+0.0532495j 0.0073136-0.0152267j 0.0678851-0.013753j -0.02047+0.0643655j 0.0604146-0.0962903j 
-0.0224391-0.0215005j 0.0316086+0.00920959j 0.0101013-0.0177228j 0.00239329-0.0734675j -0.0674923-0.0571281j 0.051445-0.0699379j 0.0119187-0.0110479j -0.0331282-0.0265574j -0.0560832-0.0408769j 0.00936459-0.00777161j -0.0478182-0.0299809j 0.0458616-0.0218728j -3.7345e-05-0.0368251j -0.027602+0.0328575j 0.0188735+0.0443982j -0.00370578-0.000522641j 0.0202051+0.000374444j 0.0294045+0.0100794j 0.0040234-0.0237232j 0.00651588+0.0331715j -0.0461866-0.00696647j 0.0301944-0.00126756j 0.0318305+0.0295177j 0.00614704-0.0152584j 0.0199417+0.0621361j 0.00920791+0.00724115j 0.0250211+0.0178058j -0.0108536-0.00477033j -0.0028176+0.020279j 0.0189046+0.0222631j 0.0147016-0.00118239j 0.0240921+0.0441095j -0.0495034-0.0182618j 0.0305371-0.0351611j 0.0581271-0.0194187j 0.0553341+0.0337152j 0.00692358-0.0142469j -0.00219606-0.038351j 0.0631946+0.0545081j -0.0074143-0.0400972j 0.00259035-0.030019j 0.00661619+0.0412175j 0.00067152-0.000521881j -0.00212348-0.0304255j 0.0489547+0.00342666j -0.0191226-0.015221j -0.00839485-0.0293368j -0.00751601-0.0054061j -0.0098561-0.00515338j -0.00169701-0.0131242j 0.00141958+0.00232113j -0.0022605-0.00372489j 0.000993832+0.0205585j -0.00983219+0.0025237j -0.00453806-0.00407087j -0.00573868+0.00924786j 0.000749258-0.00108013j -0.00177215+0.0156276j -0.000554326-0.0203269j 0.0150058-0.0115142j -0.000419623+0.016689j 0.00750395-0.00306426j -0.00104243+0.0372978j 0.0021451-0.00480408j 0.000384041-0.0131714j 0.00198279+0.0043759j -0.0113801-0.00312995j 0.010582+0.00527397j 0.00576719+0.00741024j -0.00108014+0.00400326j 0.00206572+0.0113042j -0.000882482+0.0051798j -0.00152084-0.00414686j -0.000123861-0.0249351j -0.0171243-4.44597e-05j -0.00913816+0.0148779j 0.0113309-0.00428812j 0.016271-0.00192686j -0.00903799+0.00121008j -0.0169293-0.0148371j 0.00901505+0.0141994j 0.0149394-0.00927701j 0.00650586-0.00398466j -0.00501498-0.00583247j -0.0166516-0.00701394j -0.0167481-0.018988j 0.0059963+0.000274484j -0.0274572-0.0126213j -0.009189+0.0123051j 0.0242601+0.00290336j 0.00778361+0.00580503j -0.0019078-0.00472813j 0.00287739-0.00241671j -0.00977711-0.0018935j -0.00322691+0.011977j -0.00209698+0.0274936j 0.0263603+0.00708459j -0.00110855+0.00061207j 0.0118769-0.0015153j -0.0083368+0.00706468j -0.00347385+0.00834435j -0.00482682-0.00912391j 0.0135342+0.00540154j -0.00490186+0.00798847j 0.0221934+0.0175151j -0.0108551-0.0173462j 0.0198787+0.00871772j 0.00900862+0.00585161j 0.017726+0.0112819j -0.0109487-0.0141698j -0.00251278+0.00400647j 0.0140638-0.0095597j 0.0252651+0.0211321j 0.0221952-0.00197158j 0.00630907-0.00338142j 0.00412186-0.00891991j -0.0146344-0.0172352j 0.0166901+0.0170456j 0.0119474+0.011771j -0.00245797+0.007763j 0.00776252-0.0116951j -0.0161758-0.0118704j -0.0162387-0.00343771j -0.0148939-0.0142234j -0.00203702+0.0021999j -0.01049+0.00459589j 0.0150786+0.0102656j 0.0204075+0.000800207j 0.00241734-0.0210978j 0.0200551+0.0423891j -0.0298813-0.00540834j -0.0239614+0.0435557j -0.00663251-0.00886261j -0.0197153-0.000474144j 0.00552786+0.0197528j -0.0444006-0.0175878j 
0.0356806+0.0420211j 0.00296042-0.0167726j 0.0231968+0.0234001j 0.0496343+0.0186123j 0.0214081-0.0194752j 0.0197405+0.0780013j 0.000251633+0.0112292j -0.0200115-0.0679204j 0.0452079-0.0326618j 0.0211379+0.0149018j 0.000761561-0.0010164j 0.0451551+0.0700789j -0.00803714-0.0110026j -0.0330125-0.0495899j 0.0025042+0.000443383j 0.0188398+0.0238378j 0.00229947+0.0425123j 0.00217185+0.022729j -0.0230912+0.00253088j -0.0192661+0.00625754j 0.00479518-0.016122j -0.0305909+0.0250651j 0.021774-0.0170039j -0.000282623-0.0105124j -0.0195707+0.0331417j -0.0304213+0.026162j -0.0573871+0.0280101j -0.03812-0.0346144j 0.02994+0.00625536j 0.000849559+0.011578j 0.00518379+0.013403j -0.0317621+0.00457137j 0.0175824-0.0522597j 0.0580573+0.0772762j 0.0274572-0.0145619j -0.0210819-0.0156909j 0.0135022+0.024429j 0.0378873-0.00116501j -9.62033e-06+0.0247219j -0.020253-0.0248883j 0.00679058+3.10162e-05j -0.0305985-0.00376839j 0.0236642+0.003451j 0.020662+0.0240358j 0.0199143+0.0634724j -0.0138029-0.00610425j 0.00748175-0.0266388j 0.00874424-0.0082964j -0.00690345-0.011494j 0.00841727+0.00440807j -0.0148153+0.00182336j -0.00140304+0.0155947j -0.000697323+0.00023748j -0.0145702-0.000521254j -0.00306925-0.0147127j -0.00624882-0.0233j -0.00972006-0.00716909j -0.0143814-0.00778515j 0.0120086+0.00664697j -7.37978e-05+0.00661874j -0.0135581-0.014656j 0.00413798+0.00759956j -0.0143875-0.0274386j -0.00480006+4.41382e-05j 0.0110536+0.00490299j -0.022138+0.00371561j 0.00849708-0.00335739j -0.00565014+0.00994667j -0.00854108+0.000481236j 0.00150018+0.00572691j -0.011865+0.00803447j 0.00338342-0.00469951j 0.00723211-0.00204987j 0.00937229-0.00424603j -0.0030488-0.0122352j -0.0128787-0.00168742j -0.0146925+0.00493485j -0.0043095+0.00457811j -0.0079004-0.0114j 0.00558247-0.00941554j -0.0172038-0.00189517j 0.0277722+0.031451j -0.00354593-0.00586152j 0.0125822-0.00454244j 0.00439795+0.00131654j 0.00917772-0.000634753j -0.00349787-0.00975334j -0.0118268-0.0197965j -0.017262-0.0232849j -0.0021895+0.0243048j 0.0062318+0.0120886j 0.00810735-0.00743257j 0.00987866+0.00780769j -0.00192021+0.00873533j 0.00340095+0.00549799j -0.0200957-0.0234492j -0.00104454+0.00246337j -0.00567998-0.00688722j 0.00646534+0.0149056j 0.00985109-0.00658196j 0.00248812-0.00570848j 0.0112013-0.00675155j -0.00118827+0.00477462j 0.000215971+0.00312276j -0.00553116+0.00744643j -0.00236723-0.00443819j -0.00272388+0.0260989j 0.011931+0.0135902j -0.0043924-0.000208123j 0.00271276-0.0182332j 0.00059027+0.003521j 0.00015558-0.000993057j 0.0135965-0.000947027j -0.00318717+0.000540087j -0.0172999-0.00723294j 0.0143971+0.0108247j -0.0125928-0.000880667j 0.000398427-0.0106425j 0.00407775-0.0026015j 0.00243306+0.0141879j -0.00247032+0.0142707j 0.0191068-0.00865721j -0.00585597-0.0106415j 0.00515881-0.0124927j 0.0114981-0.0104382j -0.00444436-0.000654321j -0.0261751-0.0219955j 0.00816903-0.00272279j 0.0293214+0.036322j 0.0222754+0.0216187j -0.00258215-0.0039448j -0.0558722-0.0336443j -0.00754348-0.0191174j -0.015403-0.0339901j 0.0113896-0.00512939j 0.00887188+0.0164444j 
-0.0802674+0.0605001j 0.0291961+0.0257376j -0.00533548-0.00409146j -0.0218853+0.00733049j -0.0152554-0.0165929j -0.0525902-0.0336223j -0.000209438+0.0126505j 0.0412204-0.0324254j 0.0081806+0.0168274j -0.0199484+0.0159507j -0.0402456-0.0288942j -0.0692171+0.0364278j 0.0379132-0.0414116j 0.0203513+0.0128291j 0.00200684+0.0285572j -0.0486943+0.0218267j -0.0504121+0.0121202j -0.0123485+0.0201703j -0.0133202-0.0420969j -0.0156677+0.019372j -0.0323976+0.000135625j -0.0031865-0.0275702j 0.0254519+0.0629573j 0.0124169+0.00301928j -0.0338789+0.0192413j -0.0459693-0.0274762j 0.00460824-0.0599027j 0.0255843-0.0434211j -0.0143999+0.0507123j -0.00170982+0.0277335j 0.0223654-0.0136889j 0.0349653-0.00885524j 0.0150514-0.0146853j -0.0827014+0.065316j 0.054573+0.0366251j 0.0803821+0.00864311j -0.0513082+0.011803j 0.0202169+0.00839348j 0.02016+0.0632569j 0.0225205-0.0650539j 0.00407599-0.0209441j 0.00815232-0.0172157j -0.0131855+0.0482469j -0.0268033+0.0107458j -0.028676+0.0312441j -0.00202672-0.0382006j 0.0234753-0.0180785j -0.00270173+0.00738862j 0.0128759-0.0169851j -0.0102963+0.00214927j -0.00249888-0.0227873j -0.0126892-0.0144001j 0.00218483+0.0154195j -0.0110558-0.00820623j 0.0174628-0.00674827j 0.0300001-0.0116309j 0.013173+0.00343297j 0.0196338-0.00876543j -0.0138211+0.0127724j 0.00914681-0.0148091j 0.0187283-0.00786645j -0.0169318+0.0154368j 0.0401095+0.0104525j -0.00726403-0.00087492j 0.00583247+0.00453948j -0.0109807-0.0190021j -0.0111388+0.00507901j 0.00575205+0.000345769j 0.00773644-0.00496231j -0.0160157-0.00657914j -0.00239301-0.0200653j 0.00226651+0.0189565j 0.0225897+0.0203348j 0.000145419-0.0105068j -0.0107571-0.0214859j 0.0103907+0.00051976j 0.00781489-0.0209527j 0.0066398-0.0014041j 0.00588829-0.00970741j 0.00379559+0.00351589j -0.00438193+0.00434443j -0.0156668+0.0452676j -0.00276418+0.000176212j 0.00291002+0.0107426j -0.00650837+0.00205055j -0.00369244-0.0032392j 0.0226994-0.00785034j -0.000957323-0.0369755j 0.0195122-0.0190829j -0.00294929-0.0081354j -0.00233473+0.0108685j 0.00483344+0.0114773j 0.0191436-0.00933531j -0.0244947+0.0101741j -0.0129365-0.00116897j 0.0128652-0.00261482j 0.0248934+0.000286048j 0.00672274-0.0106185j -0.00683791+0.0172556j -0.00096059+0.00516178j 0.0040958+0.00245247j -0.00704388+0.0063559j 0.022184-0.0100138j -0.0187908+0.0180261j 0.00447507+0.0211333j 0.000745652-0.00022647j -0.0100947+0.0128865j -0.0036005+0.0155265j 0.0151847+0.00492625j 0.00499943-0.0236856j -0.0107216-0.00291344j -0.01441+0.00385581j 0.00740225+0.0141833j 0.00812969+0.00782824j -0.0025616+0.00819483j -0.012377-0.00777495j -0.00478318-0.0174833j 0.0170041+0.0161291j 0.0232629+0.0035984j -0.0114837+0.0369493j 0.00218869-0.00765259j -0.00355648+0.0105586j -0.00664924+0.00814513j -0.00354489+0.0012584j 0.0020607-0.00233267j 0.0195387-0.0166691j 0.00841343+0.00733394j 0.0021047+0.0133016j -0.0245599-0.0101893j -0.0327263+0.0249731j 0.0331563+0.0218397j -0.0100601-0.0254907j -0.00877636-0.00672686j 0.0186575-0.019315j -0.0393498+0.0445738j -0.068903+0.0292189j 
0.0632274+0.0288382j -0.00748647+0.031846j -0.0338859-0.035856j -0.0412635-0.0280527j 0.0327362-0.0569378j -0.0587361-0.0443008j 0.0425961-0.0297745j -0.0053302-0.0063793j -0.0215872-0.00652501j 0.0225783-0.0531057j 0.0112394+0.0207978j -0.013397+0.0676639j -0.0503385-0.057035j 0.0507906+0.0389145j -0.0294423+0.00903813j 0.0011764+0.0166076j 0.0142056+0.0087746j -0.029693+0.0288337j 0.0301141-0.00726838j 0.0262027+0.0161429j 0.0227419+0.0356188j -0.0286275-0.00787064j 0.00635325-0.0100209j -0.0393541-0.00775542j -0.0556652+0.130387j -0.0110305+0.0491194j -0.0200912-0.00326524j -0.00985375+0.0209114j -0.0048004+0.00731004j 0.00332149-0.0100824j -0.00735185-0.0841542j -0.0992027+0.042647j -0.0422238+0.0556323j -0.00698571-0.0144223j -0.0427711-0.0093333j -0.00985717-0.0534831j 0.0582787+0.0764925j -0.0291753-0.0862941j -0.0423001+0.0480727j -0.00141846+0.000424715j -0.00564688-0.0486986j 0.0115313+0.0194264j 0.0229301-0.00400037j 0.00957765-0.0457363j -0.0285894-0.0270806j 0.0180008+0.00776268j 0.0352379-0.0347887j 0.0147429+0.00365877j 0.00387987+0.00155757j -0.0160777+0.00994453j 0.0063562+0.00180778j 0.00562458-0.034016j -0.00201688+0.0211654j 0.0235876-0.0140525j 0.0112164+0.0127418j -0.0164292+0.0174979j 0.0231027+0.000444696j 0.00882375-0.00826202j 0.0167274+0.0163903j -0.0207505+0.0039629j -0.00216561-0.0254434j -0.0113066+0.0219262j -0.0134637+0.0046797j 0.0280551-0.000647314j 0.0139685-0.00878539j 0.000681971+0.0148634j 0.0171496+0.00155295j 0.00466937-0.0205594j 0.00727492-0.00415648j 0.0019276+0.00672559j 0.00416145+0.00504804j 0.00408534+0.0127982j -0.022584-0.00412186j -0.00990304+0.00951363j 0.025945+0.0301796j -0.00116955-0.00217563j -0.00735663-0.000755148j -0.0157947-0.0141557j 0.0093557-0.0170014j -0.00657913-0.0229674j 0.0210683+0.00522115j 0.0156048-0.00431005j 0.00146194+0.013082j -0.0111208-0.0166328j 0.0268706-0.0136775j -0.00739085-0.0219001j 0.00576792-0.018053j 0.0201048+0.00676088j 0.0198698+0.00434208j -0.0236519+0.00988438j -0.000907935-0.00337919j 0.000736445-0.00528418j -0.0236593-0.0245634j 0.00633018+0.00274571j 0.00525489+0.0160563j 0.00548365+0.0410944j -0.00971458-0.0210762j 0.00836616-0.00205526j -0.00799457+0.00215781j -0.000911873+0.0080594j 0.00345406+0.0059069j 0.000770721-0.0104901j -0.0296958-0.00368337j 0.0150268+0.0294007j -0.0108343+0.0265582j 0.0169661-0.0272161j -0.0209891+0.0311682j -0.0175876+0.00526796j -0.0133995+0.02439j 0.00229501-0.0527141j 0.010234-0.000658779j -0.0151957-0.0168685j -0.0217289+0.015623j -0.00960339+0.00598648j -0.00177762+0.0221725j -0.00769451-0.0110872j 0.0107039-0.0146059j 0.0035576+0.0158916j -0.0397941+0.00924953j -0.0250908+0.0169501j 0.00127038-0.0376422j 0.0282775-0.0109249j -0.0241028+0.0522488j -0.0203831-0.0246892j -0.00141852+0.0065868j 0.00687981+0.0053484j -0.0393071+0.00707464j -0.0256837-0.0193022j 0.00212356+0.0210088j -0.00516716-0.00778829j 0.0242582-0.0191635j 0.0333776+0.0434178j -0.0315592+0.000664242j 0.0436233-0.0520792j 0.00981902+0.0887934j 0.0800851-0.0261236j 
