0.696211-0.01556j -0.0378607-0.0673051j -0.0734261+0.0327702j -0.0163367+0.00416873j 0.00778336+0.0271448j 0.00153885-0.0158498j -0.0341861-0.0626372j 0.0557611-0.018568j 0.0407582-0.0160662j -0.012636-0.00696574j 0.011448+0.00350418j -0.00523244+0.0118464j 0.00784482+0.00420102j -0.0187432+0.0015098j 0.00812378+0.0133739j 0.00755666-0.0109031j -0.00713342+0.0348659j -0.0139029-0.00585656j -0.0117566-0.024805j 0.0106217-0.0279931j -0.0154451-0.0040272j 0.0109898+0.0173205j -0.0146147+0.0054708j -0.0133349-0.00730148j -0.00279156-0.0028591j 0.0016786+0.00237742j 0.000328472+0.0111963j 0.00587857-0.00784454j -0.00172284-0.00386884j -0.00760189-0.00580017j -0.00882432-9.02201e-05j -0.000432531-0.0084464j 0.00348111+0.00319112j 0.0139868-0.0110032j 0.0173516+0.00179116j 0.00123917-0.00142693j 0.0256442-0.0188141j -0.00476891-0.00755843j 0.00615064+0.0127154j 0.0284674-0.00159898j 0.00239828+0.0130659j -0.00214491+0.00447717j -0.00911254-0.00687084j 0.0017083-0.0176221j -0.0050486-0.0201132j -0.0190649-0.00421213j -0.00429532+0.0086764j 0.00654305+0.0107558j 0.00101424+0.0114898j 0.00937167+0.0115706j 0.000884207-0.00367046j -0.00630429+0.00347718j 0.00481188+0.00213962j -0.0156375-0.0196046j -0.0153329-0.020723j 0.00529871+0.000837832j 0.00531661+0.00914516j -0.0026508-0.0220563j 0.0024077+0.00248116j -0.00296396-0.00033861j -0.000488546-0.00428159j 0.00434041+0.000869675j -7.5299e-05-0.000268005j -0.00286642+0.00111544j 0.000935908+0.00667055j -0.00606894+0.00135831j -0.00517529-0.00672004j -0.00294833+0.000370802j -0.000927166-0.00189961j -0.00893152-0.00466199j -0.0189609-0.00400273j 0.00923058-0.00194292j 0.000367048+0.00367102j -0.00466388-0.0101494j -0.00498238+0.00307162j 0.0193038+0.000731331j 0.0111897-0.000549185j -0.00506953+0.00722023j -0.00439305-0.00539001j 0.0205313-0.00211988j 0.0048857-0.000634239j 0.00441766+0.00572555j -0.00998026+0.0052426j 0.0039642-0.00209816j -0.00486289-0.00418918j 0.00518549+0.0121292j -0.0231365-0.0121804j 0.00759572-0.00518173j -0.0122663+0.0101756j 0.00537492-0.0038859j 0.00526592+0.00761821j -0.00414059-0.00264706j -0.0126661+0.00353653j -0.00336911+0.000810996j 0.011548-0.00485866j 0.00473905+0.00235273j 0.00691354+0.00532768j 0.0125751+0.0136391j -0.00906915-0.00260491j 0.00700496+0.000565274j 0.0190588+0.00235434j -0.00326668+0.00489528j -0.00570539+0.00655879j -0.00468356+0.00509932j -0.000561561-0.00120502j 0.00690452-0.0028087j -0.00609897-0.00268992j 0.00554634+0.00475426j 0.0100671-0.0125224j -0.00126003+0.00355523j -0.00837647+0.00116342j -0.0043709+0.00175722j -0.0142756+0.00602014j 0.00778939+0.00333611j 0.000843289+0.00198749j 0.00335354-0.0028764j 0.00356591-0.00100792j 0.0081795+0.00163459j 5.48729e-05+0.00069815j 0.00819926-0.0114711j 2.43515e-06+0.00444066j -0.00104947-0.00122289j -0.00455979+0.0067964j 0.00868736-0.00334573j -0.0103442-0.00914889j -0.000983082+0.000805165j 0.00258099+0.00226704j 0.00973364-0.000867397j 0.0167012+0.00674451j -0.000477775-0.00618322j 0.00864217+0.0113665j -0.00433243-0.00102786j -0.00149923+0.00787986j 0.00688959-0.00377693j 0.0126357+0.0116073j 0.0121759-0.00115737j 
0.194997+0.00223331j 0.0923086-0.0282635j -0.0373599-0.0933947j -0.0307603+0.00620402j -0.0020062+0.0360698j -0.0200395+0.0668705j 0.00572597-0.0365027j 0.00478211+0.0238128j 0.00288184+0.0298269j -0.00450886-0.00984582j 0.0124484+0.00989364j 0.00258697-0.000854089j 0.0347778+0.00376828j -0.00952953+0.00199229j 0.00484132-0.0241094j -0.0344198-0.0128972j -0.0501501-0.0045431j -0.0247757+0.0360545j 0.0426246+0.0130885j -0.0169009-0.00628319j 0.0139128-0.0257604j -0.0136318-0.0140929j 0.00893835+0.0090375j 0.00944978-0.00142516j -0.00384237-0.00641664j -0.000375583-0.000182597j -0.00295659+0.00819823j 0.00541745+0.00659253j -0.00614392+0.00630746j -0.0117742-0.0153432j -0.0151305-0.0189046j 0.00293264+0.000721941j 0.0011633-0.0108915j -0.00144791-0.000488844j 0.0119189-0.00117964j 0.00918824+0.00508046j -0.00614289-0.0141716j 0.00581282+0.0154125j 0.00131549-0.00311703j -0.00748225-0.00296277j -0.000336949+0.00631638j 0.00734137+0.00474615j -0.0218634-0.0017711j -0.00670029+0.0123251j -0.0136343+0.0111707j -0.00436739-0.00330715j -0.00265794-0.00266395j 0.0144007+0.013448j 0.0215925+0.0135009j 0.000793001-0.0109428j 0.00461916+0.00591565j 0.00662541+0.00483153j 0.00714834+0.0140408j -0.0116486-0.0110905j -0.0130374-0.0110282j -0.00939031-0.0113497j 0.0166912+0.0305485j -0.0083028-0.0151903j 0.00919174+0.00251158j -0.00201889-0.000875823j -0.00582894-0.00471457j 0.00577721+0.00191528j -0.000332346-0.00133002j -0.00120009-0.00755927j 0.00419859+0.0011693j -0.00563503-0.00564319j 0.00809279-6.97384e-05j -0.000127924+0.00199273j 0.00248632-0.00218397j -0.0145798-0.00129726j -0.0124019-0.0091468j 0.000857844-0.0108671j -1.727e-05+0.0184572j -0.00105119+0.00644111j -0.00499382+0.00280761j 0.0127636-0.00209435j 0.00304122-0.00772548j -0.00210768-0.0108877j -0.0115871+0.0107404j -0.00138353+0.00420219j 0.00212765+0.00435141j -0.00285272+0.00331273j 0.0082389+0.00961858j -0.0061877-0.014307j 0.00771961-0.00828714j -0.0194357-0.0125638j 0.0187745-0.00863383j -0.00512275-0.00299414j -0.00272276-0.0135824j -0.000559948+0.00234911j 0.00530785+0.0120323j 0.0151513+0.0018285j 0.0119175-0.0156869j -0.00714149+0.00111929j -0.00423154-0.00116164j 0.00040473-0.00126085j 0.00172254-0.0126458j 0.00640522-0.00394905j 0.000250208+0.000255443j 0.00181909+0.00516606j -0.00212154+0.00426948j -0.0161452-0.000125671j -0.00849307-0.0035943j -0.00335744-0.00162526j -0.00291961-0.0103334j -0.00528209+0.00818562j -0.00024047+0.000303381j 0.00463289+0.00188626j -0.00564019-0.00465299j -0.00222513-0.0124882j -0.00946016-0.00379323j -0.00200867+0.00822135j -0.00610006-0.0135666j -0.00232464-0.00750359j 0.00238551-0.00745079j 0.00195074-0.000183899j -0.00126305-0.0020891j 0.0145946-0.000782774j 0.00155597-0.00332024j -0.00122037+0.00712828j 0.0112572+0.0017242j 0.00180543-0.0027486j 0.00289085+0.00471313j 0.00894199-0.00436025j -0.00991818-0.00620423j -0.00282532-0.00983568j -7.16844e-05-0.0012596j 0.00319298-0.00400916j 0.022642+0.00545913j -0.00355572+0.00505005j 0.00263707+0.00663056j -0.0050654-0.0140271j -0.00681026+0.0092809j 0.00938365+0.00489164j 0.00451958+0.0128035j 0.0201809+0.00973563j 
0.683165+0.0120407j -0.00840107+0.0625137j 0.0609001-0.0158657j -0.0320603-0.0184126j -0.0186749+0.0262556j -0.0963498-0.0197873j -0.0089776-0.0377798j 0.0175384-0.0291088j -0.01318-0.0139077j 0.0130902-0.0105149j -0.00800009+0.00408557j 0.020174-0.0149683j 0.00615924-0.00903088j 0.0135666-0.0180526j -0.02139-0.00755541j -0.0150326+0.0144626j 0.0163052-0.0358423j 0.0261424-0.00863996j 0.00427385+0.0242325j -0.000563734+0.0344057j -0.00336104-0.00343609j -0.0067049-0.0280259j -0.0107206-0.00339838j 0.000737612+0.000688159j -0.00514945+0.00149436j -0.00158727+0.00112004j -0.00417251-0.00894707j 0.0139068+0.00863032j -0.00117841+0.0182175j -0.00824419-0.00290959j -0.025405+0.00704718j 0.0205421+0.00438837j -0.00624774+0.000428519j 0.0122193-0.00705936j 0.000711637-0.0130311j 0.0125475-0.00680541j 0.0146475+0.00731034j 0.0195415-0.0104913j 0.00241793+0.0165935j 0.0206087+0.0138801j 0.00744632+0.0129493j 0.00206598-0.00354303j -0.00556448+0.0135346j 0.0158839-0.00877825j 0.0147635+0.0103427j -0.0171898-0.00969462j -0.00984824+0.0174149j 0.0112145+0.00743611j 0.00261196-0.00248343j -0.0106304-0.000606858j 0.00284114-0.0191124j 0.00254379-0.00458955j 0.0177715+0.0220478j 0.000729904-0.00451647j 0.00627281-0.000757525j -0.0116677-0.0100702j 0.0180793+0.0205544j -0.00366723-0.00459737j 0.00657275+6.9988e-05j 0.00171133+0.000378226j -0.00837577-0.00196709j 0.00322886-0.00131618j -0.00276156+0.00335726j -0.00154328-0.00681979j 0.00878666-0.000287471j -0.0170624-0.00441977j 0.00663123-0.00176102j -0.00634656-0.00181378j -0.00269756+0.00420682j -0.0056718+0.00247949j -0.0110877-0.00574956j -0.0014521+0.012355j 0.00808477-0.00620389j 0.0163659+0.00660452j 0.00856087-0.00752085j 0.00620717+0.00711231j 0.00957895+0.00348503j 0.0130849-0.00168185j -0.00771776+0.000958814j -0.00175705+0.00748759j 0.0179972-0.000396431j -0.00300034-0.00706795j -0.0100145-0.0119882j 0.0115781+0.00280418j -0.0193719+0.00245871j 0.0131032-0.00402123j 0.000368944+0.0109721j -0.000464643+0.00800405j 0.00168662-0.00951132j 0.0104202+0.00959547j 0.0105252-0.00892905j -0.0100328+0.00215671j 0.00113541+0.00594291j -0.00966693-0.00161259j 0.0120163-0.00521462j -0.00199321-0.000359574j -0.00711512-0.00203178j -0.010435-0.00637114j 0.000944143-0.00104602j -0.013318-8.44563e-05j 0.016518-0.0045512j -0.00429662-0.00750452j 0.00232806-0.00777471j -0.00471332-0.00403027j 0.0114169+0.00233104j -0.000704939-0.00688804j 0.00804974+0.0039127j 0.00602469-0.00557332j 0.0012492+0.0113251j 0.000357098+0.00350972j -0.0198976-0.00647233j 0.00264678-0.00284j -0.00261496-0.00587016j -0.00952085-0.00517792j 0.00494301+0.00548059j 0.00675013-0.000402964j -0.000458993-0.000628067j 0.00857893-0.00176424j -0.00394668-0.00108709j 0.008383+0.00963451j 0.00956196-0.00650355j 0.00409809+0.00381373j 0.00550538-0.00761439j 0.00762344-0.00206078j 0.00337702+0.00262384j -0.00824626-0.00815804j -0.00423776-0.0033817j -0.00236741-0.0027251j 0.0122694-0.000739905j -0.00319856+0.00912641j -0.00506757-0.00287827j -0.00429615-0.0112624j -0.00930411-0.000247872j 0.00368432+0.00633901j -0.00582404+0.00166409j 0.0117178+0.0103414j 
-0.167465-0.0263119j 0.364026-0.139398j -0.222917-0.0453832j -0.0414743-0.100423j 0.0617977+0.0716988j -0.00727538+0.0378039j 0.00700084-0.0467934j 0.0315644+0.0697207j -0.0959205-0.0766713j -0.00393995-0.00803901j 0.0783232-0.0214032j 0.0444474+0.0756696j 0.0226633+0.00773682j -0.0479705-0.0248577j -0.0026201-0.000450182j -0.00548662+0.0173292j -0.00283132-0.0130445j 0.004154-0.0108999j 0.0181582+0.00272354j 0.00768509+0.0155895j -0.0500502-0.0475691j 0.00506903-0.0425871j -0.00725333+0.0473288j -0.0196808-0.0409212j -0.0352304-0.0306169j -0.0022606+0.0246541j 0.0185568+0.0443027j 0.030199-0.0140143j 0.0214598+0.00853569j -0.0281919-0.0127781j 0.00841636+0.00263991j -0.00126568-0.0179414j 0.0166906+0.020686j 0.0350189+0.00788811j 0.0352098+0.0307502j 0.0257346-0.00975604j 0.0118696-0.0143093j 0.00411885-0.0148967j -0.0111345-0.0091643j -0.00231885+0.00479141j -0.0268679-0.00320045j 0.0135589+0.00159323j 0.0164872-0.00199071j -0.0208757+0.0294278j 0.00524182-0.0103192j -0.0162641-0.00134883j -0.00269863-0.020342j 0.0405819+0.00945031j 0.0387744+0.0216062j -0.0225127+0.0138096j -0.0256157+0.0303132j -0.00142025-0.00767919j 0.00676402-0.0203142j -0.0436069-0.0524733j -0.036463-0.0447879j -0.041106+0.00384856j 0.0757009+0.0388707j 0.0308308-0.0194516j -0.00143016-0.0373345j -0.0193956-0.0175974j -0.0036556-0.0125095j 0.0193999+0.0131283j 0.00960494-0.000302441j -0.0235437-0.0279611j -0.00783223+0.0181212j 0.00570739+0.0157152j -0.0263872-0.0590231j 0.0102305+0.000310257j -0.000355579-0.0200311j 0.000158619+0.0202238j -0.0302493-0.0149875j -0.00266684-0.0107123j 0.0105586+0.0134932j -0.0109956-0.01618j -0.0218453+0.000207184j 0.0111434-0.00578413j -0.0152092-0.0195652j 0.0177093-0.0122783j -0.0212913-0.00782652j 0.00240497+0.00574117j -0.010427-0.00826079j 0.0107665+0.0124888j 0.0130285-0.00188392j -0.0201462-0.00564758j 0.00392861+0.00733841j 0.00320512+0.0146518j 0.00937278+0.0026173j -0.0148453-0.00191836j -0.00687388-0.0057514j -0.0037895+0.0012049j -0.00305301-0.00589937j -0.00802403-0.0102438j -0.00614672+0.00354008j -0.00371272-0.00773697j -0.00942829-0.0152907j -0.000705524-2.77011e-05j -0.00785232-0.0024404j -0.00289079+0.0133687j -0.00182519-0.00387151j 0.00357717+0.0106534j 0.00688674+0.00877503j -0.0173978-0.00132567j 0.00406983-0.00685343j -0.00667944+0.0144787j -0.00332236-0.00066618j -0.000940981-0.0101411j 0.00597375+0.00219995j 0.00587354+0.0134114j 0.0181795-0.0032901j 0.00485671-0.00115274j -0.0167773-0.0143954j -0.00622853+0.00329553j -0.00852886-0.00189168j -0.00149376-0.00660123j 0.013062+0.0214795j 0.0013262-0.0101399j -0.0158069-0.00227576j -0.00397373-0.018223j 0.00550137-0.00580938j 0.00789084+0.0156231j 0.00925929-0.0112431j 0.00411014+0.000209596j -0.00557302+0.0177429j -0.000810425-0.00595293j -0.0276457-0.01801j -0.00147998-0.00812848j 0.0105397-0.002302j 0.00010259-0.0008006j 0.0253551+0.0224366j -0.00151148-0.0192739j -0.00153201+0.0421802j -0.0448251-0.0261283j 0.0403885+0.0415594j 0.0422143-0.00956752j 0.0794911+0.0902532j 0.0527296+0.022444j 
-0.0258004+0.0749179j 0.123315+0.234911j 0.21004-0.173412j 0.0640507+0.00826696j -1.04925e-05+0.131837j -0.0407727-0.0238704j 0.0709705+0.0353029j -0.0548088+0.0231651j 0.0612903-0.0744488j 0.0349871+0.0228406j 0.0469228+0.0260883j -0.0253384+0.0140746j 0.0223754-0.00489522j -0.0125469-0.0165032j -0.0441772-0.0438459j 0.011343+0.000892978j 0.0115874-0.0324403j -0.00250464-0.0326681j 0.0122987+0.00311626j -0.0313474+0.00545271j 0.0222485-0.0253101j 0.0154007+0.0346189j -0.0807413-0.0423174j 0.00203139+0.00276404j -0.0035622-0.0425863j -0.0255063-0.0258904j -0.0504843-0.000183496j 0.0216024+0.0157694j -0.0200182-0.00419922j 0.00131328-0.011868j 0.0083288-0.0122502j 0.018994-0.00555622j 0.00829703-0.0130651j -0.000700474+0.0216459j -0.0143712-0.000765167j 0.00573331-0.00610683j 0.0308561+0.00601507j -0.00140941-0.00207798j -0.0109408-0.0143636j -0.022775-0.0046321j 0.0127415-0.0291567j 0.0136326+0.00540673j -0.00760056-0.0262947j -0.0101419-0.0131838j 0.00395881+0.0143559j -0.0203255-0.0270253j 0.00716291+0.00482282j 0.018221+0.0255275j 0.0112471+0.0333761j -0.0210416-0.0123847j -0.0179388-0.0136822j 0.00404704-0.018984j 0.0315819+0.0343275j 0.015812-0.0193569j 0.0267601-0.0112575j -0.00536111-0.0412486j 0.00115333+0.0550143j 0.0404505+0.0261666j 0.0384408+0.019698j -0.00586944-0.0123312j 0.00146604+0.0103102j 0.00820843+0.0123623j 0.00842993+0.00956522j -0.0177559-0.0589534j -0.0129298-0.03493j -0.000473127-0.0223247j 0.0232187+0.00131195j 0.0154552+0.0246863j 0.00875-0.000728252j -0.0298522-0.0240906j 0.00072123-0.019159j -0.0155568-0.00472005j -0.00892074+0.00117373j 0.00727827+0.000915395j -0.0093326-0.0165335j 0.00100712+0.0242372j -0.00225109-0.010592j 0.0166193+0.0201184j 0.00315958-0.00399683j -0.00392624+0.0172991j 0.00716863-0.0105736j -0.0036214-0.00253556j -0.018068+0.00732803j 0.0112651-0.0117802j -0.0129251+0.010397j -0.0151066-0.00634673j -0.00101245+0.0145357j 0.00484706-0.00235192j -0.00267258-0.00228814j -0.00348771+0.0069519j -0.00526057+0.00593878j 0.00494522-0.0145641j 0.00413331-0.00870143j 0.00561743-0.0163024j -0.0019139+0.00750291j 0.00045834+0.00822268j 0.00299168-0.00351773j -0.000923329+0.0148834j 0.00129559-0.00214156j -0.003637-0.00611722j 0.00539753-0.000227684j -0.00955724-0.0127839j 0.00276593+0.00283936j -0.0109648-0.0150267j 0.0127402+0.0113753j 0.0180042+0.0152692j 0.00512262+0.0155213j -0.0133607-0.00126208j 0.00174571+0.00260959j 0.00278248+0.00788098j -0.00326613-0.000658745j -0.00749139+0.00257316j -0.00704551-0.0113317j -0.00489525-0.0158442j -0.00725576-0.00915159j -0.0207933-0.00367811j -0.0100329+0.0115647j 0.0172623+0.00759565j 0.0112565+0.00540156j -0.0133336-0.00642923j 0.0214767+0.00511678j -0.00184245+0.00519569j -0.00110201+0.000775603j 0.00559072-0.0144483j 0.0026286-0.0228877j -0.000117498-0.00724987j -0.000960326-0.00563316j -0.0202442-0.0107704j 0.000419719+0.0130419j 0.0311109+0.0161921j -0.031553-0.0207302j -0.00752999-0.0467626j -0.027555+0.00262955j 0.0425903+0.0449924j -0.0403922-0.00479725j 0.0592758+0.081214j 
-0.0718822-0.0535674j 0.121806-0.242187j -0.250686-0.161186j -0.0267827+0.106331j -0.0936241+0.0206337j -9.18712e-05-0.00983804j -0.00537725+0.0368188j -0.0167511-0.0316744j 0.0188714+0.0235056j 0.038062+0.0218779j 0.0291774+0.00987099j -0.0165705+0.00602651j 0.0419118-0.0354072j -0.00460959-0.0429487j 0.00970451+0.0144847j -0.00105142-0.023797j 0.0179876-0.00559595j 0.0205915-0.00875894j 0.00864106+0.0147354j 0.0177299-0.0211999j 0.0134533-0.037794j 0.01023-0.0348698j 0.00779211-0.0291969j 0.00822353-0.0349576j -0.000109162-0.0154868j 0.00464043-0.00648012j -0.0299644+0.0184093j 0.0123685+0.0054118j -0.016677-0.00155551j 0.0171226-0.00293696j -0.0113741-0.00739193j 0.0141091-0.0199391j 0.0232454-0.0174077j 0.0177635+0.0205332j -0.00798936+0.00336932j 0.00606922+0.00193333j 0.0346281-0.00462103j -0.00963595+0.00346749j -0.00448894+0.010185j -0.00719947+0.0204606j 0.0238428+0.0129657j -0.00259458+0.00523396j 0.00770114-0.0231276j -0.0252821-0.022982j -0.00783258+0.0055919j 0.00677531+0.016648j -0.00257195-0.0124302j 0.0269079+0.010384j 0.0299414+0.00788677j 0.0153001+0.00325964j 0.0120551-0.0114888j -0.0146573-0.00675673j 0.0232423+0.0188851j 0.0190245+0.00702077j 0.00425213-0.00504485j -0.0232056-0.0165032j 0.0310515+0.0304239j 0.0217506+0.00773192j 0.00435054-0.0042161j -0.00550367-0.00473567j -0.00324394+0.0160531j 0.00732071+0.00229161j -0.00185389+0.00687463j -0.00741311-0.0150197j 0.00142935-0.0136766j 0.0028351-0.0183563j 0.000404321-1.80339e-05j 0.00254741+0.0133499j -0.00523982+0.00212548j -0.000274899-0.00673193j -0.00115082-0.00628818j -0.00968943-0.00152672j -0.00314598-0.00849116j -0.000133362+0.00345982j -0.00195969-0.00773754j 0.0129464+0.00749189j -0.00428229-0.00990003j 0.00532336+0.0124945j 0.00964006-0.0155779j 0.00459146-0.00443624j 0.000320997-0.00790244j -0.00816797+0.0105121j 0.00512238+0.00736575j 0.00630395-0.00434408j -0.00172567+0.00219409j -0.00916294-0.00214956j -0.0178308-0.00656332j 0.0135956-0.00772495j 0.0114134-0.00901289j -0.00471531+0.000178275j 0.00341956-0.00383458j 0.00156713-0.00437712j 0.00930336+0.00381699j -0.0063504-0.00331275j -0.00487747-0.00508282j -0.0164664+0.00659283j 0.0137504+0.0072105j -0.00820679-0.0105014j -0.00193241-0.0160088j -0.0107668-0.0047582j -0.000375366-0.00501968j 0.00353933-0.00391702j -0.0175181+0.0131462j 0.00582906-0.00398551j -0.000715487-0.0154912j -0.00978728-0.000981721j -0.00592062+0.00352231j 0.00109001-0.00328509j 0.00671146+0.00925715j -1.5863e-05-0.00730532j -0.0026779-0.00688508j -0.000856156-0.00603371j 0.000395522-0.00753273j -0.0140196+0.00638337j -0.00667763-0.0105667j 0.00217819-0.000823648j 0.000801622-0.00644796j 0.00279547+0.00818298j -0.00629334+0.00302676j -0.00957625+0.00485211j 0.00864106+0.007373j -0.0026537+0.00288226j 0.00330224+0.00322287j 0.00531189+0.00264001j 0.00012823+0.00555291j -0.0029236+0.00103623j -0.0113293-0.00376951j -0.0099661+0.00276363j 0.000673806+0.00332278j 0.003893+0.010775j -0.0121235-1.70485e-05j -0.00919777-0.0169854j -0.0113861+0.0014011j 0.0172716+0.0103192j -0.00653287+0.0065109j 0.0195087+0.0296574j 
-0.0474615+0.000193323j -0.417857-0.214877j 0.157808-0.750087j 0.144325+0.0539825j 0.100207-0.17575j -0.044248+0.0220288j 0.0636732-0.0561807j -0.0296251-0.0398654j 0.0610778+0.0464596j -0.0147062+0.0434695j 0.0319136-0.0154412j 0.00797802+0.00332018j -0.00963772+0.0157548j -0.00988299-0.00487162j -0.000249914+0.0227838j 0.00738552+0.00706873j 0.0157117-0.0108196j 0.00361074+0.00832675j 0.0048189-0.00247194j 0.00797702+0.00687843j 0.00491593-0.0074362j -0.00580965-0.0194268j 0.0179309-7.00352e-05j 0.0260774+0.0026483j 0.00193433-0.00258516j 0.00704299-0.00271865j 0.0191282+0.0150748j -0.0283242-0.00224347j 0.000538052+0.00435782j -0.00252784-0.014511j 0.00856621+0.00457409j -0.00723579-0.00981843j -0.00789769+0.00619867j 0.00438339+0.000995598j 0.000568668+0.00473606j 0.00203936+0.0104154j -0.010731+0.0096349j 0.00207618-0.000690909j -0.00127043+0.0153995j -0.00430657+0.00135568j -0.011601+0.00991962j 0.000597208-0.00286977j -0.00127735+0.0201709j 0.00417577+0.0063656j 0.00589276-0.00261049j -0.0045252+0.00524358j -0.00450964-0.00193709j -0.00889708+0.00528078j -0.00341945-0.00475943j 0.00254658-0.00854512j -0.0117708+0.0162228j -0.00754079+0.00484525j -0.00344656-0.0074295j -0.0166067-0.00200101j -0.00222144-0.00354363j 0.00318547+0.00276532j -0.0179225+0.00897222j -0.016856+0.00507344j 0.00637266-0.000649101j -0.00122422+0.00569857j 0.00246458+7.22802e-05j -0.00101039-0.00226144j 0.0021791+0.00307704j 0.00434075+0.00891626j -0.000375335+0.00920461j 0.0108444+0.00853222j 0.00116577-0.0099141j 0.00214032-0.000761973j 0.00324987+0.00205729j 0.000122619-0.00686826j 0.00483283-0.00812691j -0.00897789+0.00805157j 0.000174765-0.00169651j -0.00135579-0.00287692j 0.00755123+0.00190226j -0.0114818-0.0119017j 0.00285645-0.00280903j -0.020357-0.0357853j 0.00898012-0.00381269j -0.00012729+0.0161827j 0.000138593+0.00796998j -0.000580257-0.00657328j -0.00170572+0.00907011j -0.00250116-0.00202212j -0.000876529+0.00145154j 0.00888505+0.00902643j -0.0212285+0.0109191j -0.00348976-0.00648861j 0.000299004-0.00473065j -0.00376897+0.00502224j -0.000507339+0.00499974j 0.00134359+0.00315946j 0.0113892-0.0148424j -0.00683742+0.000127568j -0.00473271-0.00430137j 0.00980325+0.0194004j 0.00404392-0.0012131j -0.00412964+0.00630245j 0.022898+0.0164338j -0.00371978+0.00184469j 0.0127075+0.00118199j 0.0232162+0.00374912j -0.0057997+0.00638887j 0.00189087-0.0116141j -0.0055897+0.0107991j 0.00159203+0.0179144j 0.010537-0.00269636j 0.0148165+0.000434447j -0.00106012-0.00324606j 0.00981995+0.00135398j -0.00197845+0.00467828j -0.00149571+0.00118406j 0.0100456+0.001323j -0.000146582+0.000207455j 0.0120472-0.00544836j 0.0100166-0.00174553j 0.0047659-0.00669138j -0.00367855+0.00221292j -0.00703152+0.012154j -0.0065749+0.00339025j -0.00454559-0.000596288j 0.00503752-0.0105521j 0.00843173+0.00453089j -0.00124713-0.00588131j -0.00431277-0.00872977j 0.00450223-0.00679076j 0.00346587+0.00504215j 0.00869471+0.00136214j -0.00963748+0.00125477j -0.00396262-0.00139421j 0.00478124+0.00739702j 0.0133483+0.00115866j 0.00765739+0.00143515j -0.00670726-0.000770214j 0.00203179-0.00078439j -0.014046-0.00952828j 
