2.67565e-15+1.07788j -1.79497e-15-0.336564j -1.80522e-15-0.54294j -1.31362e-16-0.0151325j -2.76133e-16-0.117384j -1.6278e-16-0.0631122j 3.60716e-16+0.0976225j -1.37961e-15-0.173861j -4.49088e-16+0.0256719j -1.36679e-16-0.0400777j -2.11822e-16-0.0652373j -2.18297e-16-0.0746191j 1.72644e-16+0.0522508j 1.83771e-16+0.0699j 5.99652e-17-0.0113444j -2.35805e-16-0.0157029j 6.76337e-16+0.0723864j 3.59811e-16-0.0294744j 3.36876e-17-0.010416j 1.85472e-15-0.0468836j -4.13518e-17+0.0136738j 1.29638e-16-0.0115739j -3.77907e-16-0.00652497j 7.29298e-16+0.0340184j -3.87059e-16-0.00150772j 5.62247e-17+0.0275743j 2.17457e-16-0.0053277j -1.81898e-16+0.00127765j -2.60109e-16-0.0140726j -4.77495e-15-0.0388942j 2.01716e-15+0.0172506j 1.99582e-15-0.02157j 2.86876e-16+0.0198864j 4.38743e-17-0.0173055j -2.17261e-15+0.02828j 1.96304e-16+0.00430555j 7.27232e-17+0.000156449j 7.11763e-17+0.0121984j 6.92204e-16+0.0121351j -1.27714e-15+0.0208981j 8.32995e-16+0.00481277j 1.57551e-15-0.0317247j -2.23465e-17+0.0105162j 1.76749e-16-2.13221e-05j -3.97901e-17-0.01658j 3.63918e-16-0.0106383j 5.14156e-16+0.0368195j 2.96195e-17+0.00410099j 6.20588e-16+0.0255668j 5.4708e-16-0.0129732j 5.55574e-16-0.0151848j 1.1916e-16+0.00962269j -3.63715e-16-0.00274639j 2.65297e-14-0.0182244j 2.94599e-16+0.0205544j 1.16304e-16-0.0176773j -2.30631e-16-0.0054137j 1.2292e-15+0.0296376j -7.76969e-16+0.00579954j -2.55393e-17+0.00717236j -9.36138e-16-0.00845722j 3.6718e-17-0.0175938j 3.79297e-16-0.0171621j 8.68465e-17-0.028194j -3.88112e-16+0.00289561j 1.25319e-15-0.00970422j -2.27433e-16+0.00970545j 2.33108e-17-0.000614743j 8.21699e-17+0.0114537j -1.66698e-16-0.0223427j 4.24717e-17-0.0045j 1.62337e-16+0.00370934j 4.8069e-16+0.0230131j 3.39042e-16+0.00471963j -2.43621e-16+0.0131492j 6.09272e-16-0.0337061j -3.00192e-17-0.006715j 6.46197e-17-0.00274473j -1.0871e-17-0.033812j 2.98281e-16-0.0462431j 1.82404e-16+0.0446873j 5.49405e-17+0.0213913j -1.48764e-16-0.0535318j -2.60432e-16-0.072355j -8.97917e-17-0.0354794j -4.5578e-17-0.00875309j 4.98968e-17+0.021093j 2.15925e-16+0.0633018j -4.79824e-16-0.129036j 1.0177e-16+0.0231643j 8.60511e-17+0.0352918j -7.61809e-17-0.0264374j 7.46223e-17+0.0227844j -4.75e-16-0.147702j 7.99225e-17+0.0376833j -1.75914e-16+0.0179893j 1.00585e-15+0.212777j 
1.14257e-15-0.336487j 5.75818e-16-1.05419j -3.66003e-17-0.00976917j -2.46082e-17-0.522821j -5.77745e-18+0.0646377j -7.23381e-17-0.0563888j -3.40142e-17+0.0431892j -4.94483e-19+0.0115631j -2.979e-15+0.159418j 2.37028e-16+0.133041j 1.71996e-16+0.0142963j 8.60912e-18-0.00249851j 6.72431e-18-0.0271768j -1.11682e-16+0.0270497j -1.04106e-15+0.0867005j 1.0226e-16+0.0132474j -1.68487e-16-0.0238474j 1.20289e-17-0.0165221j 1.08128e-16-0.0479608j 3.32699e-16-0.00461646j 4.78109e-17-0.011462j -2.46333e-17+0.0141475j -2.59375e-16-0.00801423j 6.30001e-16+0.0106875j -1.10098e-16-0.0431675j 2.07999e-16+0.0177928j 5.24877e-16-0.00624799j -6.40656e-16+0.00476915j -4.56863e-17+0.0311623j -8.18284e-16-0.0027154j 2.47883e-16+0.010006j 1.23693e-15-0.00801553j 1.51791e-16-0.0112854j 3.37614e-16-0.00878466j 9.35019e-16-0.0162479j 8.79032e-16-0.0259684j -1.24262e-15+0.0126123j 3.93966e-17-0.0031145j 8.40006e-17+0.00815396j -8.41509e-16+0.0155198j -5.40732e-16-0.00183286j -1.1442e-15+0.01814j -1.11239e-16+0.00716206j 1.72823e-17+0.00867947j -4.40334e-17+0.0132844j 1.09812e-16-0.0183195j -1.65238e-17+0.00834354j -5.09524e-17-0.00296814j 4.22242e-16+0.0142464j 3.959e-16+0.0215948j -1.45971e-17-0.0197482j 2.60502e-16+0.00904265j 1.44179e-15+0.0203188j 3.15999e-14-0.021621j 1.54041e-18+0.00815021j -1.01338e-16-0.0102822j -1.37152e-16-0.00583844j 2.69905e-16+0.0105404j -2.43571e-15+0.0240596j -2.76629e-16-0.00557604j 6.18637e-16+0.00452976j 6.85423e-17+0.00597301j 4.85722e-17+0.000502847j -5.39378e-18-0.00273986j -2.83731e-16-0.00839277j 9.9873e-16-0.0153745j -1.93143e-16-0.0228961j -9.84146e-17-0.0414598j -5.23389e-17-0.0104014j -1.33982e-17+0.0102344j 1.1405e-17+0.0221884j 1.48287e-16-0.0256988j 1.77949e-16+0.0367317j 1.25465e-16-0.00729568j 1.77966e-16-0.035564j -4.27522e-16+0.00147855j -1.83045e-18-0.017443j -9.37834e-17-0.017814j 5.20297e-17-0.0418053j -4.25766e-16+0.0348351j -8.27274e-17+0.000124089j -4.91702e-17+0.0200424j 2.69494e-17-0.0246066j 6.86212e-17+0.0336426j 2.70315e-17-0.0163191j 8.18538e-17+0.0529212j 7.43372e-17-0.0185164j -2.88811e-17-0.0165864j -2.62939e-17-0.0751407j -5.828e-17-0.104262j -4.59411e-18-0.0266505j 3.1393e-17+0.0106639j 1.12818e-16+0.014199j -3.7484e-17-0.0858838j 1.68676e-17-0.160844j -1.71784e-16-0.222675j 2.90731e-16+0.0182806j 
6.34645e-17-0.0732663j 6.70699e-17+0.0405675j -5.23714e-16-1.04042j -2.11948e-17-0.142891j -1.54218e-17+0.0384686j 1.45638e-16+0.154565j -2.23611e-16-0.438194j -2.05046e-15-0.405533j -7.51021e-15+0.404143j 2.1075e-16-0.0370914j -1.33211e-16-0.154342j 1.5992e-17-0.0963774j 3.51782e-16+0.135199j 1.41969e-16-0.115903j -5.68717e-16+0.0627124j -5.4418e-17-0.101117j 4.41613e-16+0.0642995j 6.85515e-16-0.0724265j 2.76862e-16-0.132234j 2.5699e-15-0.0490102j 7.39695e-17+0.0447686j 8.94973e-17-0.0839424j 1.36714e-15+0.0497938j 3.07184e-16+0.0364471j -4.88206e-16+0.0292844j 1.12211e-16+0.0336187j -2.63305e-15+0.0536914j -4.70568e-15+0.0176651j -4.94921e-17-0.0177207j -4.35686e-15-0.0505449j 1.80707e-15-0.0174812j 1.19453e-15-0.0102613j 1.49626e-16+0.0135717j 4.84561e-16-0.0543521j -1.56084e-15+0.0104748j 8.79209e-16-0.0244732j -6.61886e-16-1.83668e-05j 1.31312e-17+0.0111167j 9.67754e-16+0.0244055j -3.65435e-15+0.0709518j 2.12385e-15+0.026399j 4.52986e-16-0.0193224j -3.5574e-16-0.00586514j -2.42376e-16+0.0390686j -1.69078e-16-0.00877791j 5.78765e-16-0.0345046j -5.54653e-17+0.00571055j -6.40013e-17-0.000906651j -2.41192e-16+0.00858569j 2.17396e-16-0.00522425j 6.3891e-17+0.00881649j 1.29137e-16+0.0146673j -8.52513e-16-0.0134187j 3.80312e-14-0.026208j 8.09238e-16+0.0609308j 7.65704e-16-0.0325864j -6.016e-16-0.0103572j 1.58235e-15+0.0382758j -5.70328e-15+0.0446494j -4.69156e-16+0.072904j -2.82225e-15-0.0427157j -2.51962e-17+0.0340748j 1.13213e-16-0.0267573j 1.95635e-16-0.077174j -3.10664e-16+0.0134394j 1.55676e-15-0.00170036j -2.83427e-16+0.0476209j 9.26876e-17-0.0101484j 4.85504e-17-0.00697232j -7.63186e-17-0.000618339j 1.26493e-16+0.00571987j 5.29213e-17-0.0203986j 3.36412e-16+0.0328019j 1.47151e-16-0.00426967j -2.33249e-16-0.0146562j 5.98089e-16-0.045095j -1.13318e-16-0.0292217j -3.14435e-17+0.00141905j 1.17499e-16-0.101145j 4.28415e-16-0.0403209j 5.69794e-17-0.0168953j 1.30605e-16+0.0881996j 1.79311e-16-0.011564j -6.0259e-17-0.0457103j 4.87458e-17-0.135888j 2.1011e-17+0.0190331j 7.13698e-17+0.0302626j 1.57085e-16+0.0910173j -8.91626e-17-0.105929j -5.41267e-17-0.130373j 6.03002e-17+0.0783406j 9.40827e-17-0.027619j 2.27624e-16+0.0569129j -6.97971e-17-0.165304j -6.42549e-17-0.137456j -2.16779e-16-0.242369j 1.37742e-16-0.0419403j 
1.27974e-16-0.0255548j 8.53906e-17-0.194261j -4.00385e-18-0.130937j 7.3177e-17+0.745336j -1.23262e-16+0.103019j -4.33027e-17+0.141246j 3.67922e-18+0.0914207j -3.28196e-16-0.0856287j 1.38444e-15-0.0846288j -3.61547e-16-0.534665j -2.80188e-16+0.115201j -1.72887e-16-0.0943934j -1.48395e-16-0.146638j 1.4161e-16+0.0549488j 1.10439e-15-0.0998066j -2.02493e-16+0.0332552j 3.91556e-16+0.0877369j -4.25401e-16+0.0705332j 1.70537e-16+0.112359j -5.12505e-16+0.00734267j -1.74524e-16+0.0519749j -5.05512e-17-0.041997j 1.9841e-15+0.0463778j -1.60161e-15-0.0832148j 6.32218e-16+0.0258713j -5.21061e-16+0.00599431j 7.12899e-16-0.0130812j -7.26268e-16+0.00334894j -2.23198e-16-0.0353674j -3.46065e-15-0.012322j 2.33068e-15+0.0653515j -6.31559e-16+0.00255044j 1.25182e-16+0.0482272j -4.0632e-16+0.00449492j -2.65351e-15+0.0356671j -6.06327e-16+0.0236873j 7.41604e-16-0.00734114j 7.21822e-17-0.0176604j -9.00216e-16-0.0273985j 5.31248e-16-0.0122633j 1.74771e-16-0.00349087j 1.95706e-15-0.0322189j 3.24163e-16-0.0233786j 4.91292e-16-0.040435j -7.3594e-17-0.00161757j -6.06365e-16+0.0547739j 7.27328e-16+0.0532742j 8.09536e-16+0.0370423j 7.91392e-16+0.037311j 4.42677e-16-0.0366458j 3.59586e-16+0.00220463j 4.77834e-16+0.0430186j -1.90237e-16+0.00480421j -3.10357e-14+0.0212512j -1.17089e-16-0.0172253j -1.09148e-16+0.0339535j 1.10287e-16+0.0476064j -1.50775e-16-0.000296575j -6.10079e-16+0.00381997j -4.82898e-17-0.00268212j -7.23813e-16-0.00600776j -2.43702e-17-0.00122378j 5.50698e-16-0.0199232j -1.55251e-16+0.0432046j 9.29996e-17+0.0256943j 8.56174e-16-0.0039659j -1.78011e-16-0.00961225j -3.20669e-17+0.00642002j -8.13071e-17+0.0214811j -1.6881e-16-0.0416545j 6.11868e-17-0.0454201j -2.06104e-16+0.0366925j -4.90685e-16-0.0514673j -1.31416e-16-0.00362287j -1.1006e-16+0.0339951j 2.32087e-16+0.00935147j 7.34372e-17+0.035192j -1.16697e-18-0.0265856j -1.079e-16+0.0718282j -1.76669e-16+0.0143339j 3.40602e-18+0.0385405j -1.55633e-16-0.0555099j -1.73452e-16-0.0882507j 2.98139e-17-0.0022522j 1.59195e-17+0.0690725j -1.23641e-17-0.0932824j 3.62926e-17+0.0481401j -9.39278e-18-0.0276154j -2.0224e-17-0.0237883j 1.7522e-17+0.0709065j -4.42357e-17-0.111345j -1.44365e-16-0.0613457j -2.87273e-16-0.0574384j 5.14178e-18+0.0431938j 1.87771e-17+0.186535j -2.41971e-16+0.0242166j 4.1744e-16+0.267459j 
-3.03996e-16+0.34733j -3.10045e-16+0.0798605j 8.61439e-18-0.169955j -3.86471e-17-0.03643j 5.08284e-17+0.883033j -5.5343e-17-0.0246437j -3.02149e-17+0.149346j -3.70165e-16-0.0518811j 4.89257e-16-0.0218894j 4.99518e-16+0.195692j 3.49958e-16+0.348432j -6.46947e-17-0.124604j -1.75838e-16-0.00131137j 2.14896e-17-0.0811536j 2.79919e-17+0.00452068j 3.07054e-16-0.0761285j -7.04844e-16-0.158905j -1.11138e-15+0.0875256j -4.75758e-17-0.0303503j -2.56596e-15+0.0602553j -2.22227e-16+0.0101948j -9.68216e-16-0.0448144j -2.22988e-15-0.0707592j -8.04448e-18-0.0399413j 1.98309e-16-0.0252857j 8.28769e-17+0.0253698j 1.41816e-15+0.0117257j 1.72537e-14-0.0913095j -3.13409e-16+0.0498091j 9.05883e-16+0.0328893j -6.73321e-16+0.0564964j 1.29988e-15+0.00139107j 8.75085e-16-0.0727057j -2.04617e-16+0.0116216j 2.87978e-15-0.043285j 6.7129e-16-0.0799373j -6.38886e-16-0.0221913j -3.48307e-16-0.0232723j -2.02436e-15-0.0460408j 1.30544e-15-0.034244j 2.98869e-15+0.0444603j -1.33387e-15+0.0230002j -4.46196e-16-0.012887j 3.84989e-16-0.0630343j -1.57363e-17+0.00291399j -3.53368e-16+0.000954399j 1.19908e-17-0.0120347j 6.3202e-16+0.021396j -4.16147e-16-0.031679j -3.47443e-17+0.0229545j -1.53802e-16-0.00369097j 9.62879e-17+0.00820381j 8.29789e-16+0.0146275j -6.85099e-14+0.046664j -1.70996e-15-0.042201j -9.14583e-16-0.0501022j 4.65315e-16-0.0030939j -6.39337e-16-0.000604028j -2.68408e-16+0.000627068j -1.77164e-16+0.0150841j -1.18722e-15-0.0160272j -1.53747e-16+0.0101938j 3.1409e-17-0.00554808j -4.14531e-16+0.0384916j 1.51177e-15+0.022154j -4.15892e-15+0.0421999j 6.19781e-16-0.0272075j -1.7472e-17+0.00464404j -1.29262e-16-0.031188j 1.96634e-16+0.0541574j -8.11337e-17+0.0190644j 3.64243e-18+0.0225698j -1.40063e-17-0.0198738j -1.57632e-16+0.00402383j -3.43464e-16-0.0336705j 3.08942e-16-0.0351823j 2.6159e-17-0.0235671j -3.64486e-16-0.0718006j -8.0696e-17+0.0264091j -3.21492e-16+0.0318105j -1.39437e-17+0.0255185j 5.2388e-17+0.0404783j 8.60787e-17-0.00223555j -1.10816e-17-0.0321153j 4.89088e-17-0.0802781j 2.45559e-17-0.0794634j -4.09117e-18-0.0481401j -4.67753e-17-0.00218047j 1.84051e-17-0.0807319j -6.48656e-19-0.0483991j 2.45783e-17+0.106834j -1.60886e-16+0.0268159j -3.65237e-16-0.13033j -3.16923e-17-0.116213j 9.35624e-18-0.0770055j -5.98154e-17-0.0180564j 8.63936e-18+0.0125142j 
-2.59826e-16-0.080281j 2.28581e-17+0.289472j -2.45556e-17-0.0443667j 2.59217e-17+0.165817j 1.36513e-16-0.00217641j -2.69724e-16-0.860897j -3.0231e-17-0.0913246j -9.25739e-17-0.05681j 1.89951e-15-0.101357j -2.08824e-16+0.0358382j -7.32705e-17-0.232839j -1.45951e-16-0.312145j -3.78085e-16-0.204922j -3.43787e-16+0.0670049j 5.96465e-16-0.0638317j -4.24508e-18+0.0291723j -3.14377e-16-0.0389253j -4.53594e-16+0.0329437j 5.54696e-16-0.0914807j 3.77764e-15-0.103986j -2.20427e-16+0.0242169j 2.72976e-16-0.00257312j 1.06351e-15+0.0315728j 9.11851e-16+0.0296802j -5.1737e-16-0.0890635j 5.6557e-17-0.0158991j 1.32506e-15-0.0189234j 4.73106e-15-0.023371j 8.02838e-17+0.0679365j -6.25575e-15-0.0625564j 1.84286e-15-0.00383432j 7.97321e-16-0.00403219j -2.74969e-16-0.0289661j 4.27548e-17-0.0119358j -3.50643e-15+0.0451072j 2.74849e-16+0.0514482j -4.37161e-16+0.0230239j 4.92812e-16-0.0397892j 2.92066e-16+0.00114779j -2.04908e-15+0.0315138j -9.88658e-16-0.0159086j 2.56498e-15-0.0482903j 1.31697e-16+0.0566709j 2.4259e-17+0.00496852j 1.46194e-16+0.0364673j -4.45041e-16+0.0453281j 4.16052e-16+0.00570658j -8.764e-16-0.0280149j 2.60922e-16+0.0161076j 7.30162e-16-0.021885j 7.45812e-16-0.0080167j 9.6099e-16+0.0478846j -9.01145e-16-0.0128272j 6.28464e-14-0.0430056j 1.01778e-15+0.0628661j 7.96234e-16-0.0100592j -5.84644e-16-0.0515706j -9.30953e-16-0.0412375j -2.04496e-15+0.0159804j 8.28307e-18+0.0551491j -1.52948e-15-0.0256654j -2.57912e-16+0.0301872j -3.09531e-16-0.00704423j 4.42467e-17-0.0688144j -1.43294e-15+0.0270865j 6.3226e-15-0.0615927j -1.2419e-15-0.0478937j 2.69401e-16+0.0519562j -6.55369e-17+0.000183885j -7.21306e-18+0.000319455j 1.52856e-17-0.0824969j 2.78752e-16+0.0652863j 7.27965e-16+0.010261j 3.22031e-16-0.00714874j -7.63587e-16+0.00649778j 1.76818e-15-0.088983j -9.32543e-17+0.0191873j 3.03835e-16+0.0755002j 1.16477e-16-0.0487097j -4.73556e-16+0.0302445j 4.51669e-17+0.071811j -5.93991e-17-0.00667174j -5.36617e-17-0.0440908j -4.84288e-17-0.0570373j 4.00173e-18-0.039308j -2.79221e-17-0.00320307j -3.72721e-17-0.086434j 6.20166e-17+0.11426j 3.39798e-17-0.0230936j 1.60257e-17+0.00749552j 8.90995e-17+0.00302528j 2.19136e-16+0.14575j 3.72039e-16+0.0243187j -1.11092e-17-0.0218108j 1.77362e-18+0.12009j 1.57024e-17+0.0383905j 1.01306e-16+0.068117j 
1.56572e-16+0.162043j -7.80725e-17-0.138642j -1.81287e-16-0.089739j 1.07287e-17-0.0348149j 2.09765e-16+0.127134j 6.86052e-17+0.0394358j -9.46149e-16-0.734404j 8.36783e-16+0.129999j 2.85417e-15-0.158263j -2.60403e-16+0.0182508j -6.76186e-16-0.207373j 3.91073e-16+0.217962j 1.90568e-16+0.0179513j 2.73788e-16-0.112984j 4.32546e-17-0.015465j -2.50286e-16-0.297659j -2.52403e-16-0.122216j 3.34244e-16-0.052327j 1.10536e-16-0.0374736j 2.58599e-15-0.0760658j 5.76529e-16+0.147237j 1.09347e-15+0.0355196j 4.56384e-15+0.102158j -1.40318e-15-0.0461896j -2.82892e-16+0.0145104j 1.18047e-16-0.00809734j -3.05715e-15+0.0994582j 8.82079e-15-0.0596861j 4.45847e-16-0.0631552j 8.24065e-15+0.0374776j -3.78242e-15-0.101783j -4.22236e-15+0.0364076j -1.0004e-15-0.0192943j -2.09165e-16+0.0323758j 4.90604e-15-0.060504j -7.39714e-16+0.0406388j 5.93526e-17+0.0227138j -8.06738e-17+0.000698634j 3.28026e-16+0.0129909j -5.23185e-16+0.0237374j 4.94143e-16+0.00728023j -8.94137e-16+0.0118282j -2.50853e-16+0.0616003j 3.56646e-17+0.0543563j 3.30178e-16-0.0195503j 1.34918e-15-0.0881749j -1.77819e-16-0.0118843j -9.63924e-16-0.0222901j -1.94936e-15-0.0897252j -1.30003e-16+0.0133244j 2.54017e-16-0.00525091j -4.69264e-16-0.0400182j -4.00479e-15-0.0685307j -1.38121e-14+0.00956588j -4.61554e-16+0.0133179j 1.17233e-16-0.0548499j -8.75464e-17-0.0560159j -1.74506e-15-0.0488222j 2.83345e-15-0.0277716j 2.86573e-16+0.0298522j -9.2334e-16-0.0139759j -3.15444e-16+0.00165128j -1.34596e-15+0.0447706j -2.04818e-16-0.0660917j 2.89057e-15+0.00928739j -9.43464e-15+0.109352j 1.61926e-15+0.0573111j 6.45822e-17+0.00063081j 2.73601e-16+0.00306788j 3.14225e-16+0.0811233j -7.94755e-17+0.0252214j -6.06234e-16-0.0692407j -1.11393e-15-0.0159734j -9.57442e-16-0.0286944j 2.61649e-16-0.0362959j -1.32958e-15+0.0540612j -1.12108e-16-0.047758j 1.45302e-16+0.0619922j -6.01606e-17-0.0393623j 5.90065e-16-0.0609593j 9.59524e-17-0.0772324j 3.1549e-16+0.0844843j 2.74609e-16+0.108062j 1.43663e-16+0.0358676j -2.6393e-17+0.00792059j 2.02487e-17+0.0612647j 4.99904e-17+0.0111148j 1.7472e-16+0.0916627j 2.2428e-16+0.106947j 7.36545e-17+0.0657662j 2.98767e-16+0.18687j 2.22412e-16+0.0290512j 3.8114e-16+0.0642103j -8.08031e-17-0.0578098j 2.34342e-18-0.076945j 5.08223e-16+0.191407j -2.33e-16-0.0455409j 
7.12246e-17+0.0458338j 3.76226e-17-0.159776j 4.32455e-17-0.190049j 6.92861e-18-0.122374j -6.6778e-17+0.0444795j -7.22861e-17+0.0474549j 9.19814e-17-0.0961719j 3.13452e-15+0.665788j 7.00063e-15-0.358075j -3.17667e-16+0.0909667j -2.16872e-16+0.0394569j -4.26728e-17-0.0300512j -7.6842e-16-0.211817j -2.02716e-16+0.230784j 4.69097e-15-0.426778j -1.62006e-16+0.132613j -1.13306e-15-0.212187j -3.52621e-15+0.328041j 1.75886e-16+0.138844j -4.16594e-15+0.0681193j -3.92422e-16-0.130168j -5.89034e-16+0.0826228j -2.03167e-16-0.00708375j -6.51513e-16-0.0233298j 4.72159e-17+0.038869j -2.59391e-16+0.0751812j 2.07706e-15-0.0164605j 8.53032e-15-0.0410356j 6.08944e-16+0.0317681j 3.76491e-15+0.0274996j -1.88701e-16-0.00614631j -1.23304e-14+0.11568j -1.93758e-15+0.0350423j -1.508e-15+0.0683124j 6.9035e-15-0.0690159j -5.20022e-15+0.139455j 6.32059e-15-0.0578187j -4.10452e-16-0.0807055j -3.49745e-15-0.0796091j 2.22336e-15-0.0319609j -4.34503e-15-0.0584556j 1.0296e-15+0.000910139j 2.1674e-16+0.0319381j 1.35669e-15-0.125132j 5.89091e-16+0.0572312j -1.52023e-15+0.0820233j 1.06483e-15+0.0410972j -1.62538e-16+0.00804037j -7.15463e-16-0.0480069j -7.59786e-16+0.0516606j -9.85891e-16-0.00395933j 6.79789e-16+0.00294181j 1.79196e-17+0.00261322j -1.13868e-13+0.07817j -8.0832e-16-0.0767836j -4.5167e-16+0.0837011j 7.23421e-16+0.0616254j -3.51437e-15-0.0837232j 2.91927e-16-0.00612989j 5.30299e-17+0.0205171j 1.47813e-16-0.00514722j -4.18895e-16+0.070634j -3.36151e-16+0.00666458j -7.23514e-16+0.094648j 2.5924e-15+0.0642044j -5.7454e-15+0.0757256j 1.04232e-15-0.00130782j -2.14681e-16-0.00858793j -1.24309e-16+0.0376269j 1.24197e-16+0.0309083j -1.10361e-16-0.0686867j -1.14154e-15-0.00135757j -2.8391e-15-0.173218j -1.79528e-15-0.0241989j 3.17457e-16-0.0115222j -9.21303e-16+0.066298j 3.25007e-17+0.0323362j -3.32279e-17+0.0182986j -2.21851e-16+0.103122j -1.5156e-16+0.0260828j -2.05274e-17-0.0689281j -5.03722e-17-0.0198732j -1.37915e-16+0.00838345j -3.24841e-17+0.079681j -5.14591e-19+0.0546995j 1.47975e-17-0.169978j -2.46038e-17+0.0917014j 6.22751e-17+0.0587527j 2.75309e-17+0.196409j 8.48299e-18+0.057558j 4.97451e-17+0.0619883j -1.24673e-16-0.101556j -3.75109e-16-0.0516539j 7.35506e-18+0.0432472j -9.5597e-18+0.293748j -7.58023e-17+0.128207j 2.30083e-16+0.18746j 
-3.5884e-16+0.236212j -7.95856e-17+0.154498j -1.22838e-16-0.0860956j 6.85616e-17+0.0938565j -7.42969e-17+0.0214725j -1.31795e-16-0.0580979j -1.5482e-16+0.120737j 2.43604e-15+0.477116j -1.05953e-14+0.56471j 3.17394e-17+0.0157847j 4.30851e-17-0.0254348j 4.85438e-17+0.12947j 2.74191e-16+0.0629207j -7.98772e-17-0.0538421j -1.25398e-15+0.141876j 4.51657e-16+0.179223j -1.51051e-15-0.198736j -3.22875e-16-0.00405909j 3.31739e-16-0.113911j -4.98951e-16+0.0203523j 2.59772e-16-0.0382005j -9.61776e-17-0.0912618j 4.537e-15+0.150089j -5.23909e-16-0.00385017j -3.82871e-17+0.0317773j -5.95808e-16+0.0707649j 1.17657e-15-0.0794209j -2.31482e-14+0.128705j 1.31632e-15+0.0811353j 1.73177e-14+0.138085j -7.86139e-15-0.0865802j -2.86844e-16+0.011927j -2.95104e-16-0.0142443j 9.41209e-16-0.0978536j 2.32774e-15-0.032674j -7.00176e-16-0.0611377j 1.63749e-15-0.0708127j -3.95208e-16-0.00859014j 9.96951e-16+0.0350194j -3.65017e-16+0.0107288j -1.13381e-16+0.00301311j -2.96283e-15+0.0517259j -1.52172e-16-0.0791066j -8.67019e-16+0.0627681j -4.57319e-16-0.0190987j 7.10408e-16-0.0547661j -7.54902e-16-0.0456306j -6.05908e-17+0.00651293j -2.24513e-15-0.0796126j -1.4997e-15+0.0170224j -1.05713e-15+0.0439153j -4.43464e-16-0.0192316j -1.06933e-15-0.0135083j -1.21473e-14+0.00822472j 9.34883e-16+0.00772377j 6.19482e-16+0.0122337j -5.12938e-16-0.0441316j 3.01598e-15+0.0636104j 4.06581e-15-0.032597j 1.07803e-15-0.00605342j 6.57175e-15+0.0729715j 7.0668e-17-0.0267381j -2.87647e-17+0.0289223j 1.75995e-16+0.041976j -7.72501e-16-0.0445444j -2.29514e-16-0.010608j 3.28084e-16+0.0171459j -1.03909e-17-0.0880837j 9.746e-17+0.00936422j 5.95469e-17+0.00630442j 4.17821e-17-0.0109625j 3.84419e-16-0.0520081j 5.65331e-16+0.0699952j 5.54226e-16+0.0317088j 1.05009e-15-0.0643611j -2.08134e-15+0.0725834j 1.15902e-16+0.0220734j 3.56927e-17+0.0267936j 8.77321e-17-0.0493045j -5.58113e-16+0.0458773j -6.03077e-17-0.0152443j 5.81723e-17-0.0138542j -7.22542e-17+0.00767313j 2.62144e-17-0.00323209j -9.20739e-18+0.0232012j 1.96902e-17+0.0367204j -4.79809e-17-0.0257673j 6.80471e-17-0.0572999j 1.87975e-17+0.0183829j -7.72859e-17-0.164573j -2.15968e-17-0.0779873j -6.15449e-17+0.0428991j -1.95906e-18-0.0234186j 3.20262e-18+0.16627j -7.54263e-17-0.037228j 3.54907e-16+0.0849091j -4.77312e-16-0.265237j 
