-1.15762-7.13836e-14j -0.412644-7.15806e-14j 0.0337627+4.49679e-15j 0.024941-1.2019e-17j -0.398886-2.7017e-14j 0.194039+3.22935e-14j 0.120222+7.74519e-15j -0.0401715-4.89201e-15j -0.0295039-1.99742e-15j -0.0043441-2.55999e-17j -0.0170543-2.30415e-15j -0.0219486-1.46745e-15j -0.027985-2.49368e-15j 0.0324967+3.35052e-16j -0.0580117-6.47483e-15j -0.022229-1.51284e-15j -0.0426042-5.29343e-15j 0.044957+2.69151e-15j 0.0456895+4.76625e-15j 0.0815293+3.87893e-15j -0.0375252-2.12008e-15j -0.0736633-1.08891e-14j -0.0353379-1.88683e-15j -0.0255123-1.58551e-15j -0.0525821-2.33452e-15j 0.0272861+2.26385e-15j 1.72379e-05+1.98558e-16j -0.00710126+2.64489e-16j -0.00960719-6.4448e-16j 0.0173503+2.47239e-15j 0.00411847-3.02814e-16j 0.00292301+1.61017e-15j -0.0393702-2.61046e-15j -0.0293103-3.591e-15j -0.00169926-8.48589e-16j -0.0123064-2.31049e-15j 0.0179614+1.58793e-14j -0.00623004-1.08032e-15j -0.00528493-1.0776e-15j -0.00430224-5.53788e-16j -0.0137799-6.41082e-16j -0.00364888-4.91067e-16j -0.00839447-1.47835e-15j 0.00713191+1.06753e-15j 0.0100897+2.33698e-16j 0.0173756+3.18829e-15j -0.0251625-1.91912e-15j 0.00125165-1.58637e-16j -0.00492561+7.81107e-17j -0.00170585+3.57747e-17j 0.018188-5.89284e-16j 0.00400357+1.47534e-15j -0.0155569-3.33208e-16j -0.00538304-6.18402e-16j 0.0068124-2.15432e-16j -0.0103344-3.50506e-16j -0.00212312+7.96159e-17j 0.00692901+1.25028e-15j -0.0206518+1.16471e-14j -0.00351677-1.51129e-16j -0.00859617-4.74743e-16j 0.00196503-3.8143e-17j -0.0083007-1.1533e-15j 0.0104199+1.08641e-15j 0.00320237+1.27349e-16j -0.00766915-4.61189e-16j 0.00358186-1.2932e-16j -0.0102343-9.68162e-16j 0.00850815+4.87987e-16j -0.00999904-6.15212e-15j 0.0134347+5.79878e-16j -0.025702-4.08987e-15j 0.00698778+1.70387e-16j 0.00393732-3.01435e-16j -0.00114892+7.38412e-17j -0.00243114-9.60074e-17j -0.00172706-4.88315e-16j -0.0106836-6.79732e-16j 0.00336044+1.08804e-16j 0.00883635+8.373e-16j -0.0134785-6.24011e-16j -0.00400254-2.73357e-16j 0.0017398+9.62318e-17j -0.00882641+2.45545e-16j -0.00581856-6.07669e-16j 0.00620554-1.66739e-17j -0.0139817-4.98166e-16j 0.01744+1.17251e-15j -0.00766283-9.76244e-16j 0.0161531+1.88474e-15j 0.00781478+1.13395e-15j -0.00442248-1.15283e-15j 0.00971401+1.37503e-15j -0.0131876-1.06281e-14j -0.00185023-7.14615e-18j 0.00596161+1.44482e-15j 0.00999404+2.03361e-15j 0.0178349+3.37528e-15j -0.00304949-4.49755e-16j 0.000223052-3.12528e-16j -0.0132031-1.56099e-17j -0.0100921-1.1109e-15j 0.00730802+1.05247e-15j 0.00664253+8.65228e-16j 0.0157181+1.42526e-15j 0.000788544+1.4509e-16j -0.0155495-1.82963e-15j -0.00588107-4.62252e-16j -0.0227085-2.11727e-15j -0.00804262-7.12028e-16j -0.00176282-5.24592e-16j 0.010265+5.64122e-16j -0.0237367-1.7656e-15j -0.0102266-1.07808e-15j 0.00804391+4.44266e-17j -0.00991305-6.98989e-16j 0.0073613+2.77159e-16j -0.00396853-1.43664e-15j 0.00287577+9.85184e-16j 0.000633193-5.14878e-16j 0.0288834+2.77799e-15j -0.0256317-1.28373e-16j -0.0127376-1.46078e-15j 0.00761084+5.45065e-16j -0.0124039-1.27829e-15j -0.0010704-3.30715e-16j 0.0159759+3.00977e-15j -0.0252476-9.31515e-16j -0.0234674-2.48228e-15j 0.0141245+1.66312e-15j 0.00103161+5.75036e-16j -0.00708841-2.438e-16j -0.0233236-1.08282e-15j -0.0163955-2.19861e-15j 0.0215087+2.54496e-15j 0.0186067+8.34804e-16j 
0.411772-3.40641e-14j -1.15808-3.35715e-14j 0.0434128+2.1041e-15j -0.0572752-1.39303e-16j 0.180369-1.21755e-14j 0.410467+1.48489e-14j -0.0828964+2.38344e-15j -0.0466321-2.07857e-15j 0.0145719-1.0428e-15j 0.00461615-1.10597e-16j -0.0220015-1.0146e-15j 0.0133251-7.82505e-16j 0.00188106-1.04693e-15j -0.0654433+2.42373e-16j -0.0420272-2.85876e-15j 0.00981692-6.12492e-16j -0.0454891-2.48808e-15j -0.012567+1.46379e-15j 0.0275188+1.55181e-15j -0.0768816+2.25865e-15j 0.0360664-1.01181e-15j -0.102796-5.0747e-15j 0.0399117-9.02485e-16j 0.0117697-7.02073e-16j 0.0196782-2.29735e-15j -0.00801659+1.00297e-15j 0.0053949+5.02212e-16j 0.0218152+2.8025e-16j 0.00049868-1.70336e-16j 0.0295388+9.84955e-16j -0.0190693+2.52811e-16j 0.0280584+2.92378e-15j 0.0233354-1.17502e-15j 0.0209738+3.63081e-16j 0.000902762-5.70759e-16j -0.029038-5.45168e-16j 0.0366929+2.75625e-14j -0.00774308-9.59622e-16j -0.0109736-5.6279e-16j -0.00576485-4.64705e-16j 0.0141719+8.54121e-17j -0.00725877-2.99445e-16j -0.010438-7.95855e-16j 0.00955291+2.5117e-16j -0.0153779+3.06548e-16j 0.00395781+1.33117e-15j -0.00653578-6.35579e-16j 0.0012963-6.13639e-17j 0.011276+2.07049e-16j 0.00440205+3.41145e-17j -0.000481869+1.31497e-15j 0.0171958-1.41178e-16j 0.0126032-1.0808e-15j -0.00393628-5.11644e-16j -0.01729-1.83481e-16j 0.0167909+2.73259e-16j 0.00597338+4.40043e-17j 0.0188897+4.34202e-16j -0.0205468+1.32129e-14j 0.0150937+1.83372e-16j 0.00178737-1.98144e-16j -0.00140059-1.6795e-16j -0.007263-7.67733e-16j 0.00362097+5.28739e-16j -0.00193595+3.05643e-16j 0.00584172-4.19698e-16j -0.00547507+5.17882e-17j 0.0021423-1.68217e-16j 0.000153744+4.35655e-16j 0.0105327+5.6732e-15j -0.0128466+3.73004e-16j -0.0120621-2.1906e-15j -0.00257319+1.24505e-16j -0.0053377+7.62639e-17j 0.00421711+5.0467e-17j 0.00470774-8.12752e-17j -0.00785311-1.5299e-16j 0.00824163-2.33302e-16j -0.00319187+9.8752e-17j -0.00390813-5.7199e-18j 0.0119047-3.05173e-16j 0.00556435+2.409e-16j 0.000455+2.18187e-16j 0.00943696-8.02675e-16j -0.00208165-4.11404e-16j -0.00808984+1.18197e-16j 0.0165334-3.34267e-16j -0.00823889+5.59562e-16j -0.00731398-2.34616e-16j 0.00404566+9.1499e-16j 0.0104626+2.20524e-16j -0.00640574-1.08375e-15j 0.0108324+2.97663e-16j 0.00829469+5.49134e-15j 0.0054781-8.62872e-17j 0.0208527+4.51079e-16j 0.0298753+1.13535e-15j 0.00259126+8.62013e-16j -0.00448287-4.00879e-17j -0.00830485-4.05659e-17j 0.0215476-2.34896e-16j -0.0129709-8.13831e-16j 0.0015132+3.12234e-16j 0.00512476+5.12823e-16j 0.00343775+7.01476e-16j 0.00437605+1.47639e-16j -0.0166764-8.25277e-16j 0.0012464-2.17057e-16j -0.00655048-9.31674e-16j -0.00395975-2.39585e-16j -0.0101719-1.51846e-16j -0.00600473+4.38881e-16j 0.000890287-7.94683e-16j -0.00644842-5.69705e-16j -0.0183674-9.01827e-17j 0.00162374-3.54801e-16j -0.0102549+3.9672e-16j -0.0293354-1.52474e-16j 0.0199054+4.01253e-17j -0.0123507-1.3396e-16j 0.00510216+1.11438e-15j 0.013771-1.51748e-15j -0.0105794-6.37687e-16j -0.00436874+1.9781e-16j -0.00550032-5.22591e-16j -0.00727797-1.56578e-16j 0.0141773+1.82617e-15j 0.0313875-3.5091e-16j -0.0100831-1.12112e-15j 0.012589+6.46154e-16j 0.0110995+7.82741e-17j 0.00402069-2.90253e-16j 0.0210777-5.67298e-16j -0.0242332-1.03259e-15j 0.0188918+1.45448e-15j -0.021296-1.40878e-16j 
0.00329493+1.05519e-16j -0.0207653+5.10656e-17j -1.17698+8.69163e-17j 0.285705-3.64227e-16j -0.00764701-1.01675e-18j 0.0955395-1.11483e-16j -0.0328214-1.5898e-16j -0.00170765-3.95665e-17j 0.00181983+1.47387e-17j -0.00817589+4.20735e-16j 0.45038-6.68703e-16j -0.0776993+8.70618e-16j -0.138975-1.41014e-16j -0.0592108-1.86044e-16j 0.0273817+2.50252e-17j -0.00110111-1.01234e-16j -0.0017545-1.39918e-16j 0.0205422-3.5786e-16j 0.00162346-2.30976e-16j -0.0146074+7.35163e-17j -0.0399546-2.62133e-16j -0.0449796-2.43982e-16j 0.00554272-1.87145e-16j -0.0384549+6.82083e-17j -0.0130351+2.49186e-16j -0.0800026-1.72466e-17j 0.0151591+6.23478e-16j -0.01113+1.44223e-16j 0.0120509-4.62881e-16j -0.00860452+3.51762e-16j 0.0572343-5.44508e-16j -0.0299438-2.54917e-15j 0.0196528-2.32057e-17j -0.0365149-1.85614e-15j 0.00706691+9.31355e-16j -0.022572+1.4365e-16j -0.00986087-6.91778e-15j 0.00513535-1.38963e-15j -0.0297812+1.14884e-15j -0.00605061+5.05921e-17j -0.00821066+4.41367e-16j -0.0150842+2.04375e-16j -0.0617799-2.2122e-15j -0.0156281+4.52096e-16j 0.0134691+5.55249e-16j -0.00579249-1.09319e-15j 0.01256-2.58413e-16j 0.016517-2.30327e-16j -0.0247078-1.70935e-16j -0.0094451+4.06284e-16j -0.0255231+3.65859e-15j -0.00704912-1.88821e-16j 0.00573797-5.14294e-16j 0.0210404+3.65908e-16j -0.026933-3.92344e-16j 0.0340408+3.66036e-16j 0.00659176-3.62105e-16j 0.00158642+8.27855e-17j -0.0196286+1.39576e-14j 0.00131843-2.61124e-16j -0.0136185+2.22609e-16j 0.000471246-9.10737e-17j 0.0141471+8.40053e-17j 0.0136392-2.77953e-16j -0.0296225+1.01056e-15j 0.020707-2.20239e-16j 0.0106705+7.49264e-16j -0.00914338+3.5983e-17j 0.0090815+5.83291e-16j 0.0105907+5.88218e-15j -0.0136833+1.32654e-16j -0.00992132-7.93346e-16j -0.00891525+1.98321e-17j -0.00737657-4.01862e-17j 0.00393095+1.40262e-16j 0.00115651+6.1884e-17j -0.00251015+1.04163e-16j 0.00528392+9.41037e-17j -0.00476902+1.69107e-16j -0.00998961-3.00804e-16j 0.0174177-1.36785e-16j 0.0108678+4.74922e-16j -0.00324075+1.58035e-16j 0.0120523-9.04144e-16j 0.00917908+2.27049e-17j -0.0193092+5.10128e-17j 0.0118859-1.43264e-16j -0.0122738+8.0999e-17j 0.00360497+4.71749e-17j -0.000324218+2.19139e-16j 0.0157057-4.08247e-17j 0.000360096+4.1312e-16j -0.00231371-2.78667e-16j 0.0148917+1.08086e-14j -0.00503867+7.12646e-17j 0.0143092+3.1028e-17j -0.00176096-5.51016e-17j -0.0176949-1.57095e-15j -0.00057525+7.83023e-17j -0.0101652-2.37247e-17j 0.000215238-5.14339e-17j -0.00404407+1.80447e-16j 0.0232506+4.58278e-16j -0.0221149-1.9416e-16j -0.00278709+1.78461e-17j -0.00375983+2.73531e-17j -0.019651+7.20515e-17j 0.0220293+4.70022e-17j -0.00582349-1.187e-16j 0.00292002-1.16398e-16j 0.00234393+1.91569e-16j -0.0338692+3.50019e-16j 0.0294039-1.56235e-16j -0.023349-7.61348e-17j -0.0020509-1.2685e-16j -0.0109994-1.5576e-17j -0.0163688+7.64e-17j 0.00986276+2.20348e-17j 0.00433539-2.15427e-16j -0.00545804+1.03204e-16j 0.0218635-1.24452e-17j 0.0112819-8.74894e-16j -0.00276049+4.09568e-17j -0.0194254-2.34502e-17j 0.00427996+5.75594e-17j -0.00600963-3.99245e-17j -0.0188832-1.31719e-15j 0.0206296-1.49587e-17j -0.0198967-5.06974e-17j -0.000641215-5.28116e-17j 0.0114484-9.56267e-18j -0.00448774-1.01146e-16j 0.00828426+2.9497e-17j -0.00279916+5.27025e-17j 0.0180459+2.04615e-16j -0.0111279-3.18182e-16j 
-0.0136667+2.01407e-16j 0.0018385+1.66337e-16j -0.266391-1.86517e-16j -1.18444+5.09197e-16j -0.0419669+2.85382e-16j -0.0290744+1.79808e-16j 0.13966+8.61674e-16j -0.0237018+5.52933e-16j 0.10895-1.69523e-16j -0.142535+4.80793e-15j 0.11368+5.68951e-16j 0.421006-1.00995e-15j -0.0281844+4.16779e-16j 0.0328903-1.91094e-16j -0.0310751+4.70979e-17j 0.018275-2.90568e-16j -0.0170851-1.21962e-16j -0.0342552+3.31525e-16j 0.0143218-3.28431e-17j 0.0264682-1.46791e-16j 0.0112352+1.42317e-16j 0.0343831+8.94768e-17j -0.022121+3.93248e-17j -0.0487834+2.09026e-17j -6.82964e-05+5.40256e-17j -0.0377101-9.05266e-17j 0.0377908+1.93808e-15j 0.0440769+2.34685e-16j -0.00855195-2.6943e-16j 0.0294006+2.51571e-17j 0.0563671-2.53742e-16j -0.012785-1.02779e-15j 0.00191415+2.30686e-16j -0.0210395-1.54807e-15j -0.0359036-7.84088e-15j -0.0304379-5.94861e-16j -0.000996616-2.30103e-16j -0.039564+2.72904e-15j 0.0302229-2.2438e-15j -0.020952-6.86822e-17j 0.017428+1.8502e-17j -0.0379069+2.60932e-16j 0.0311657+6.01643e-16j -0.00415841+4.03722e-16j 0.0321585-4.82813e-16j 0.00490232-3.37491e-16j -0.0307473+1.07899e-16j -0.00753026+1.12063e-16j 0.0276059+2.44214e-16j 0.000928663-5.17306e-16j 0.00116177+2.02878e-16j 0.0292777-6.7992e-16j 0.000182871-8.29894e-16j 0.0205724+3.91565e-16j -0.00663511-1.73284e-16j 0.00955408+1.28297e-16j -0.00409735-1.33354e-16j 0.0201347-4.07447e-17j 0.00952945-6.57005e-15j 0.00257916+1.29671e-16j -0.00697683-2.2103e-16j 0.00619041+1.27064e-16j -0.0189696-1.17975e-16j 0.0142264-6.2215e-17j 0.00794574-2.62764e-16j 0.00244013+3.52059e-16j 0.0115594+3.09875e-17j 0.0208026+6.18621e-16j -0.00365694+7.08179e-16j -0.0041902-2.16292e-15j 0.0198884-6.36425e-17j -0.00435884-5.55333e-16j 0.0045501+1.08835e-19j -0.0126341+2.94162e-16j 0.0238384+1.96835e-16j 0.0318129-4.09006e-17j 0.00748003+3.08549e-16j 0.0218885+3.36664e-16j 0.0146568-2.75243e-16j -0.00274328-2.97501e-16j -0.0103332+5.22914e-17j -0.00374209-3.98249e-16j -0.0207484+1.61145e-16j 0.00863474-6.71474e-16j 0.0125721-1.73636e-17j -0.0320943-1.68761e-17j 0.00616596-3.58654e-17j 0.00786133+1.79339e-16j -0.00593177+2.09719e-17j 0.00462341+9.30307e-17j 0.00512581-2.046e-16j -0.0111468-1.90675e-15j 0.00506164-4.44661e-16j 0.0125538+8.99079e-15j -0.00350686+2.4173e-17j 0.00792429+4.11203e-17j 0.00578615+7.70622e-17j -0.00621086-6.16748e-16j 0.00383015-8.44717e-18j -0.0219201+1.94113e-17j 0.0024921-1.25996e-16j -0.00400296+7.65282e-17j 0.0236306+5.61931e-16j -0.00876804+3.80804e-18j 0.0118135+1.29289e-16j -0.0163188+7.52914e-17j -0.000415184+5.24776e-17j 0.00486+1.05664e-16j -0.0257332+8.02079e-18j -0.0160097+2.04043e-16j 0.0122596-5.81948e-17j 0.00940403-1.8981e-16j -0.0129583+1.61506e-16j -0.014038-7.58743e-17j 0.0143759-2.61567e-18j -0.0244523+5.50318e-17j -0.00485262+1.38158e-16j -0.000177733+6.77275e-17j 0.00936943-2.41304e-16j -0.0117078+1.32177e-16j 0.005752+1.61064e-16j -0.0229187+1.59925e-15j 0.00985153-5.2938e-17j -0.025173+1.31245e-16j -0.00221615+5.89578e-17j -0.000752051+4.78624e-17j -0.00264506-1.85443e-16j -0.00246239-1.36911e-17j -0.0181308-6.75927e-17j -0.0235443+2.0256e-16j -0.00117044+1.3254e-16j -0.0169823+2.05695e-16j 0.00964463+6.52712e-18j -0.0106146+4.35305e-17j 0.0144651-4.79256e-17j 0.0179592+1.02751e-16j 
0.00535142-4.40622e-17j 0.000309029-3.90189e-17j -0.00588118+5.91632e-17j -0.0583673+2.52231e-16j -0.496459-4.24365e-16j -0.0881686+7.42769e-16j -1.09038-7.83778e-15j 0.0276393+3.38175e-16j -0.0406174+5.36248e-17j 0.15968-5.35336e-15j -0.0725538+2.62499e-16j 0.1517-3.0024e-16j -0.117975-1.59903e-16j 0.0402988+1.35736e-16j -0.0583755-4.71599e-17j 0.241699+1.57076e-16j -0.0786519+2.28816e-16j 0.280621-3.42708e-15j 0.0115143-1.36967e-15j -0.126439+4.62933e-16j 0.0872139+7.4383e-16j 0.0915091+9.87953e-16j -0.0108866-9.00055e-18j -0.0648549+4.77399e-17j -0.00996464+2.77405e-16j -0.0563293-8.76271e-17j -0.0230106-6.83862e-16j 0.00700899-2.00688e-16j 0.00873374+1.4132e-16j 0.0560996-1.3341e-16j 0.0220395+1.3422e-16j 0.0355963+3.44001e-15j -0.0219627+1.86891e-16j 0.016281+8.92799e-16j -0.0316554-5.48956e-15j 0.0403723-7.71115e-16j -0.0427653-3.03357e-14j -0.037807+2.85605e-15j 0.0189265-1.3691e-15j -0.00827432-7.09642e-17j -0.0155209+1.34777e-16j -0.0112055+9.01056e-17j -0.0313781-1.31053e-15j -0.00693762+4.52526e-16j 0.0279699-2.18541e-16j 0.0185651+1.8385e-15j 0.0133388-2.11025e-16j 0.00846788+3.3141e-16j 0.0123297+4.4214e-17j 0.0118139+2.12034e-16j -0.0264311+2.79679e-15j -0.0116187-6.30037e-16j 0.0265582-6.28502e-16j -0.00041586-4.02915e-17j 0.022955+5.55774e-16j -0.0150993-2.93021e-16j -0.0232863+2.17254e-17j 0.0197915+5.29424e-16j 0.0318423-2.20664e-14j -0.01891-4.18691e-16j -0.018859-4.55557e-16j -0.0211902-4.68648e-17j -0.00676229+3.2429e-17j -0.00314744-6.65307e-16j -0.0590447+1.09563e-15j -0.00946849-4.50415e-16j 0.0199465+4.74536e-16j 0.0219187+1.51032e-15j 0.00716861+1.57311e-15j 0.0148287+8.47186e-15j 0.00228013+3.93983e-17j -0.0128588-8.45567e-16j 0.00340545-1.92394e-16j -0.022555+2.66293e-16j 0.0131144-4.02552e-17j 0.018675+3.38527e-17j 0.00600003+2.51428e-16j 0.00624718+8.06481e-17j 0.0158055-4.2708e-16j 0.00339779+4.97436e-18j -0.0038325+9.0071e-17j -0.00301681-2.15693e-16j -0.0129602+9.04024e-18j -0.00551838+1.55605e-16j 0.00262372-2.55353e-16j -0.0342819-1.71108e-16j 0.0177372+1.37923e-17j -0.00020432+2.85468e-16j 0.00348696+1.18428e-16j -0.0116703-4.34173e-16j 0.00420557-5.06114e-16j -0.0177798-3.19829e-15j 0.00611137-5.33643e-16j 0.0097166+6.88064e-15j 0.0116901-2.40783e-17j 0.0131238-9.76998e-17j -0.0112943-4.42614e-17j -0.0227168-2.17356e-15j 0.0165333-4.79078e-17j -0.0181192-7.27204e-17j 0.0210748-2.07956e-16j -0.000812553-1.80822e-16j 0.00552631-3.15853e-17j -0.00311937+7.40881e-17j 0.00253396+4.53741e-17j -0.0103429-6.65314e-17j 0.0184757-5.07183e-17j 0.00458866+8.20478e-17j -0.000437599+4.56901e-17j -0.0150511+1.77839e-16j -0.0048145-2.66747e-17j 0.0207181-2.59488e-16j 0.00937568-1.53783e-16j 0.0205616+1.82283e-16j 0.0240214+2.73379e-16j -0.0218044+7.10312e-17j -0.00381691+1.4402e-16j -0.00610205+1.32899e-16j 0.00654528-2.20589e-16j -0.0182017-7.69689e-17j -0.00686348+2.95557e-17j -0.00897327+6.54178e-16j -0.000363412-2.6022e-17j -0.00800493+2.52802e-17j -0.00180652+3.53801e-17j -0.00967946+8.74906e-17j -0.00339857-2.3331e-16j -0.00461896+2.95754e-17j 0.00267798+9.08394e-17j -0.0303914+1.52729e-16j 5.95744e-05+1.37797e-16j -0.00775688+3.55453e-17j 0.0215497-2.44948e-17j -0.00667939-2.83405e-18j -0.00710692-1.46019e-16j 0.00571977+9.40147e-17j 
-0.00486538-4.6017e-17j 0.00492859+7.2726e-17j 0.00682492+3.25883e-18j -0.0155096-3.12714e-16j -0.0835633-5.643e-16j 0.279205+8.36552e-16j 0.0620011-5.65388e-18j 1.13474-4.30423e-15j -0.249263+7.89198e-16j 0.0627438-2.10704e-15j -0.0161969-3.40136e-17j 0.0677305+4.64822e-16j 0.0130676+3.81587e-17j -0.0991931-2.78886e-16j -0.00962153-1.19484e-16j 0.0510391+2.37755e-17j -0.298056-1.52052e-15j -0.196117+1.54748e-15j 0.0636915-6.38413e-16j -0.145495+4.31567e-16j -0.225219-1.69631e-15j 0.158344+4.71278e-16j -0.0748642+4.78557e-16j -0.034061-6.13391e-17j -0.0538651+1.51783e-15j 0.0471122-1.06192e-17j -0.00321517-4.61506e-16j -0.0110024+6.37074e-17j -0.00402182-1.43951e-17j 0.0266953+1.58103e-18j 0.0199436+1.99144e-16j -0.0128944-1.31189e-15j 0.00114116-1.43816e-17j 0.0146865+1.26714e-15j 0.0569071+1.23982e-14j 0.0172789+8.71982e-16j 0.00604942+4.71332e-15j -0.0190969-5.50766e-17j -0.0184888-3.41747e-16j -0.0192155-3.01305e-16j 0.0163082+5.77318e-17j 0.0171164-1.5494e-16j 0.00384045+2.19583e-16j -5.51333e-05+9.64221e-17j 0.00194057+5.88853e-17j 0.0165767+1.9776e-15j -0.010723+7.89599e-16j 0.0105551-6.28748e-16j -0.0335674-7.65832e-17j -0.0398183-4.20586e-16j 0.0130644-2.13429e-15j -0.0290478+1.00887e-15j -0.0297723+1.03164e-15j 0.013188+1.10407e-16j -0.0139635-7.40749e-16j 0.015239+7.65686e-16j -0.0347695-1.99613e-16j -0.029734-2.71113e-16j -0.00139926+9.05878e-16j 0.0199696+8.06501e-16j 0.00976268-3.26308e-16j -0.0237807+2.23017e-16j 0.00884469+2.26368e-16j -0.00274318+1.43553e-16j 0.000260483-5.54419e-16j -0.0258103-3.21962e-16j 0.0056142-6.16701e-16j -0.02634-1.29009e-15j 0.0102123-8.81543e-16j -0.019113-1.08641e-14j 0.0215339-3.67447e-18j 0.00457607+5.29865e-16j 0.0066991+1.75563e-16j 0.007754-1.02937e-16j -0.013792-7.72099e-16j 0.0116016+6.53916e-16j -0.00818137-1.91628e-16j -0.0216058-4.41599e-16j 0.0329774-3.44629e-16j 0.0163658+4.26563e-16j -0.000177762+3.07114e-16j -0.00367817+6.33374e-17j 0.0169007-3.91119e-17j 0.029688-1.51682e-15j -0.00609742+2.46919e-16j 0.0148614+2.88888e-16j 0.018512+2.06759e-16j 0.0129078+1.49901e-16j -0.0158342+4.42665e-17j 0.00279223+1.7901e-17j -0.00540761-5.2797e-17j 0.00127903-1.05514e-16j -0.00581018+1.12693e-16j -0.0132678-9.4749e-15j 0.00367615+2.87988e-17j -0.0215061-1.12414e-18j -0.0102316-2.4e-16j 0.00138695+3.7828e-17j -0.0179928-2.32222e-16j 0.00246436+7.79101e-17j -0.00285182+9.87604e-17j 0.00567809+7.9165e-18j 0.0366468+1.03386e-15j 0.00259454+5.26899e-17j 0.000167174+1.20032e-16j 0.0069798+9.93529e-17j -0.00153189+1.05497e-16j 0.0044789+1.47272e-16j 0.00196916-2.72019e-17j 0.0113064+3.4525e-17j 0.00382881-1.27836e-16j -0.00316495+6.8187e-17j -0.0209747+4.05584e-17j 0.0122329+1.54189e-16j 0.0356114+3.05044e-16j -0.0186078-1.64604e-16j 0.00733949-1.34049e-16j 0.015193-3.32561e-16j -0.0101669+2.01742e-16j 0.0122639-1.65653e-17j -0.00178253-2.30983e-18j -6.3604e-05-1.27846e-17j 0.0146683+2.7822e-17j 0.00961397-1.0784e-16j 0.0105589-6.47531e-17j 0.00215055-6.96177e-17j -0.0146335-9.52001e-16j 0.00218533-6.36802e-17j -0.0129951-1.19249e-16j -0.0053451-3.45522e-17j -0.00366763-3.61309e-17j 0.00585264-7.20434e-17j -0.01027-6.39747e-17j 0.0150437+1.97799e-17j -0.00694594-1.95064e-16j 0.0127582+2.99359e-16j 
