-8.90378e-16-1.99781j -5.85475e-15-0.135824j -6.67468e-16-0.704266j -5.8506e-16-0.174039j 3.80309e-17+0.0673882j -1.89221e-16-0.00647914j 9.4707e-17+0.148102j 3.90455e-16+0.13236j -5.83789e-17-0.0262185j 2.45223e-17-0.0108317j -1.08867e-16-0.0141689j 7.86463e-17+0.00405223j 1.93402e-16-0.0410164j 8.97754e-17+0.0432645j -1.07383e-16-0.0088649j -3.17953e-17-0.0052767j -6.73511e-17+0.0154099j 2.14343e-16-0.00999717j 1.9736e-17+0.00171135j -1.5046e-16+0.0220839j -7.19673e-17-0.00105658j -1.06156e-16-0.00955834j -6.81592e-18+0.00901134j -5.5292e-17-0.0105171j 6.53074e-17+0.0247568j 7.22397e-17+0.0135598j 5.41096e-16+0.0146319j 6.27761e-17+0.00662263j -2.20013e-16+0.00856294j -3.63192e-16-0.0149713j 1.30288e-16+0.0172444j 6.89829e-17+0.0261455j -1.45977e-16-0.0268367j -3.27741e-16-0.0212897j -4.54029e-16-0.00163061j 3.52457e-16-0.00723444j 4.39811e-17+0.00525485j -2.37983e-16-0.00345432j 3.00686e-15-0.00620803j 1.37269e-16+0.00299617j 7.82387e-16+0.012439j -3.46601e-16+0.00673569j 2.75087e-16-0.0109447j 7.61809e-16+0.00198614j 3.87937e-16-0.0201048j 5.24474e-16-0.010421j -2.99577e-16-0.011743j 3.91435e-16+0.00101645j 2.79746e-16-0.00997656j -3.11532e-16-0.00125849j 2.27411e-16+0.00912867j -1.32659e-15-0.00543524j -5.97454e-16-0.0160648j 2.44586e-16+0.00239717j 2.90438e-16+0.0164172j -7.34421e-15-0.0124736j 7.57177e-16+0.00429839j 1.35756e-16-0.00939175j 3.95724e-16-0.0145948j -5.91814e-16+0.0144103j -3.71118e-16+0.0122317j -5.80322e-16+0.0135496j 2.02632e-16+0.000445462j -1.03131e-17+0.00448764j 3.22107e-17+0.00630384j -1.30438e-16-0.00383878j -7.0916e-16-0.0145891j 1.67343e-16+0.0131538j -7.15202e-17-0.00559658j 1.38385e-16-0.006441j -9.14475e-17-0.0110418j -1.00071e-15+0.00963347j 4.10358e-16-0.0116573j -9.03299e-18+0.0018372j -1.77462e-16+0.00413747j -3.86418e-17+0.00997618j 5.93266e-17-0.00410414j -2.34498e-16+0.0204146j -4.55226e-16-0.00753363j 2.21983e-16+0.0121657j 5.81567e-16+0.0248j -2.76829e-15+0.00522238j -2.4628e-16+0.0106712j 2.83263e-16-0.00882873j -1.44172e-16-0.000570026j -3.2024e-15+0.0138967j 3.16335e-16-0.0211405j 8.70787e-17-0.0232707j 1.47686e-16-0.00275923j -1.24418e-17-0.0142497j 5.60584e-16-0.00812299j -3.86991e-17+0.00797064j -1.45076e-17+0.00121939j 6.75276e-17-0.0174898j -1.0957e-16+0.00215373j 5.05713e-16-0.00979797j 2.226e-16-0.0204636j 2.46479e-16+0.0146852j -1.08908e-17+0.000757087j 1.54586e-17+0.0137245j 2.4419e-16+0.0149741j -1.67005e-17+0.00205498j -1.07998e-16-0.00484306j 1.29445e-16+0.0111748j -2.50263e-15+0.0241587j -7.93997e-17+0.000652251j 4.20552e-17-0.00412517j -8.21065e-17-0.0113995j 6.24476e-17-0.018443j 7.12074e-17-0.00643158j -6.69703e-18+0.0136831j 2.67964e-17+0.00741544j 1.20508e-16-0.0172877j -7.78871e-16-0.0130208j -8.52945e-17-0.0161043j -4.81567e-17-0.00456344j -7.56329e-17-0.0198206j 8.80223e-18-0.00040468j 2.91353e-17+0.000245423j 2.91778e-17+0.0067749j 1.84995e-16+0.0528478j -1.13579e-15-0.0444409j -3.0918e-17+0.0361225j 1.19115e-17-0.0195348j 3.33327e-17+0.00887708j 1.19802e-17+0.00412582j 8.75483e-18+0.0288791j 4.03385e-17+0.0715241j -7.70554e-17-0.0517103j -5.89301e-17-0.0287048j -2.36293e-17-0.00845833j -1.43e-17-0.000382711j 3.33465e-17+0.0783027j -1.09756e-16-0.0265524j 8.00301e-16+0.0534878j 2.27003e-16+0.0700086j 
-7.51706e-15+0.140246j 2.62299e-14-1.98234j -2.87307e-16+0.165996j -5.97403e-16-0.682963j -5.28891e-17-0.024618j 1.36731e-16+0.00492309j -8.62261e-18-0.0944495j 2.20076e-16+0.0792389j 6.85251e-17+0.110015j -2.70613e-17-0.0296442j -5.57398e-17-0.01622j 1.02825e-16-0.00758716j 2.39861e-16-0.03425j 1.86585e-17-0.0412794j 7.64341e-17-0.0285995j -3.08028e-17-0.0106116j 1.6093e-17-0.00325998j 5.27063e-17-0.00415495j 3.23379e-17+0.0252917j 1.13025e-16-0.0106796j -7.4715e-17-0.00972352j 2.52595e-16-0.0315047j 1.07226e-16-0.009476j 1.72579e-18-0.00544278j 7.6676e-17+0.00339661j 1.74559e-17+0.00501649j -1.5447e-16-0.00397166j 1.17184e-16+0.00757682j -1.58708e-17-0.0085462j 7.84615e-17+0.00530067j 2.9923e-17-0.0115349j -1.77563e-16-0.019463j -9.85462e-17-0.00591638j 9.79485e-17+0.0055559j -2.81358e-16+0.00728677j 1.35103e-15-0.0282588j -2.69163e-16+0.022024j -6.37952e-16+0.00551322j 6.66589e-15-0.0127742j 7.07204e-18+0.00218101j 1.06674e-16+0.00262271j -2.87191e-17+0.00034845j 2.49618e-16-0.018991j 3.25743e-16-0.00427878j 3.50475e-16+0.0122418j 1.75301e-16-0.0112188j -1.09406e-16-0.00937419j 2.96773e-17+0.0044712j -1.10331e-16+0.00605285j -1.30817e-16-0.00122658j -1.55777e-16+0.00985576j 3.44417e-15+0.0137069j -1.37629e-16+0.00600118j 5.02649e-16+0.0115278j 1.49573e-16-0.00419366j 5.65083e-15+0.00921917j 1.06175e-16+0.00275042j -1.07047e-16+0.0158802j 5.11739e-16-0.026219j 3.18983e-16-0.0109994j -1.35387e-16+0.00178104j 7.17564e-17-0.00462528j -6.11016e-18-0.0133981j 5.38438e-17+0.00518217j 3.53616e-16+0.000110991j -1.33203e-16-0.00987116j 2.40742e-16+0.00652829j 1.12053e-16+0.00756117j -2.53306e-18-0.00992504j 6.66829e-17+0.00960492j 9.68924e-17+0.00371645j -2.08206e-15+0.0316724j 2.44451e-16+0.00422461j 9.00737e-17+0.00334408j -1.76823e-16+0.00334442j 7.51231e-17-0.000697122j -1.20483e-16+0.0123115j -1.71221e-16-0.000602719j -1.53739e-16-0.0013407j 6.97774e-17-0.0017365j 1.00756e-16+0.0037262j 3.90027e-17+0.000180513j -6.22289e-17-0.00247503j 2.06593e-16-0.00314103j 4.43018e-17+0.00308956j 1.06448e-15-0.00468045j -1.57416e-16+0.00830173j -1.33175e-16-0.0114377j -9.0286e-17+0.0143596j 7.75721e-18-0.00980801j -2.07564e-16+0.00451893j -7.31194e-17+0.00226968j 2.45829e-16+0.0219136j -8.19158e-17-0.00117595j 2.77865e-16-0.00778019j -6.78668e-16+0.0163242j -2.23208e-16+0.0429064j 1.96786e-16+0.011255j 7.52181e-17+0.00746053j 7.59706e-17-8.65673e-05j -2.5107e-16-0.0225677j -2.36992e-16+0.0148542j -1.38794e-16-0.0241581j 8.66776e-17+0.0194302j -8.19491e-16+0.00732694j -1.03236e-16+0.00288856j 1.46671e-16-0.0238424j -2.0812e-17-0.00170684j 7.99723e-17-0.0176483j -5.75311e-17-0.00107882j 4.61659e-17+0.0126565j 3.90713e-17+0.0212092j 1.96115e-16-0.0229153j -6.8964e-16-0.00991849j -3.04561e-17+0.0140857j 2.02362e-17-0.00824385j 4.47749e-17+0.00921121j 4.79588e-17+0.0427994j -5.65489e-17-0.0325453j -1.17338e-16-0.0133924j 9.02308e-18+0.013437j 4.09904e-16+0.0232286j -9.04605e-17+0.0292854j -3.38417e-17-0.00835514j -2.44492e-18+0.0228898j 1.18204e-18-0.00401485j 4.39697e-17+0.0357736j 5.57215e-17-0.0577013j -2.86123e-17-0.0315235j -2.47977e-17-0.0413532j 1.75237e-17+0.00882386j 1.49533e-17-0.00196234j 6.79524e-17-0.0423704j -2.98304e-17-0.0746884j 7.04992e-16+0.07119j 1.84735e-16-0.0548676j 
-2.14132e-16+0.111746j 1.13099e-15-0.0603418j 2.51922e-16+1.94681j -1.3655e-16+0.0111775j 2.14666e-16+0.180317j -1.34924e-15-0.161617j 2.10639e-16+0.635053j -1.09326e-15-0.32167j 6.85979e-16+0.679093j -1.67945e-18+0.155109j -5.35318e-18+0.0846833j -1.23224e-16-0.0228541j -1.92739e-15+0.232891j 4.16888e-17+0.0683418j -7.91173e-17-0.0843906j 1.0632e-16-0.0122137j 4.73279e-17-0.0299072j -1.58278e-16+0.00091303j -5.3842e-17+0.0190409j -1.0075e-16+0.0252887j -1.30271e-16-0.00948439j -3.51482e-17+0.0106388j -3.77381e-17+0.0367387j 9.36249e-18+0.0092466j -1.47687e-16+0.0234653j 2.50964e-16-0.0162774j -4.17299e-16-0.0087303j -3.47547e-16-0.00844113j -2.04791e-17+0.0143783j 2.70124e-16+0.00125295j 2.42887e-16+0.018309j -2.15472e-17+0.000137185j -1.4105e-16+0.00773634j 3.06316e-16+6.71368e-05j -1.86537e-16+0.00145281j 9.33471e-16-0.0209187j -8.40128e-17-0.0275283j -5.72452e-16+0.0119884j 9.68206e-15-0.0192255j -1.76936e-17-0.00541621j 1.04061e-15+0.0143803j -1.75646e-16-0.01531j 2.62988e-16-0.0172772j 3.89997e-16-0.000442082j 1.28958e-17-0.00325203j 3.12392e-16-0.00326001j -5.96069e-17+0.00764727j 7.35569e-16+0.01776j -2.82959e-16+0.0033279j 2.55636e-16+0.0102043j -8.53464e-17-0.0139507j -1.90171e-15-0.00781469j 3.2069e-16+0.00681586j -1.0907e-15-0.0185493j -7.35165e-16-0.0431538j 1.33449e-14+0.0232245j -1.39147e-15-0.00317167j -1.00976e-16+0.0221991j -3.37143e-17+0.00347507j 2.21738e-16-0.00928302j -3.95993e-17+0.000846644j -2.11805e-16+0.0132158j 1.55918e-16+0.00769708j -9.32839e-17+0.0123224j -2.34327e-16-0.0298641j -9.79503e-17+0.0137834j -8.27145e-16-0.0217658j -1.79093e-16+0.00315964j -1.51293e-16-0.0101902j -2.92372e-16+0.0105675j 2.36963e-16-0.000477893j -1.26771e-15+0.0235446j -1.40525e-16+0.0170772j 3.23971e-16-4.28652e-05j 4.0799e-16-0.00652143j 9.39975e-17-0.010035j 2.25075e-17+0.00402454j 2.58787e-16-0.024891j 4.49816e-16+0.0181128j -7.15736e-17-0.00636575j -3.86392e-16-0.0152137j 2.11337e-15-0.00691028j 4.51244e-16+0.00691654j -7.1639e-17-0.00174049j 7.15945e-17-0.0163949j 8.73503e-15-0.0396323j -2.25094e-16+0.00603748j 9.42712e-18+0.0203783j -8.92518e-17-0.0130944j -5.8701e-17-0.000795206j 2.30124e-16-0.0017261j 1.20685e-16-0.00024469j -2.44875e-16-0.00151227j 1.84317e-17+0.0184325j -1.8493e-16+0.00625871j -4.63902e-16+0.0215934j -1.90052e-16-0.000584128j -6.06747e-16-0.0400704j -1.17362e-16-0.00281734j 3.44953e-17-0.0214114j 2.33911e-16+0.00588549j -1.78083e-16+0.00338423j -5.70688e-16-0.0580517j -3.24656e-16-0.0450705j 3.74991e-16-0.00439554j 2.17572e-18-0.0296083j -4.88806e-17-0.0313965j -1.2828e-16+0.0438169j 1.26448e-16-0.00927546j -2.08387e-16+0.0190727j -7.5169e-17-0.00684076j -5.74328e-17-0.0292999j -5.52782e-16+0.0524793j 1.07018e-15+0.0204975j 9.82162e-17-0.0342997j 4.30975e-16-0.0364614j 6.79886e-17+0.0354046j 7.66036e-18-0.0403392j -8.76286e-17+0.00708956j -3.20263e-17-0.0198648j 4.22405e-17+0.0428601j 8.72099e-16+0.0420207j 8.76032e-19+0.00583964j -2.16444e-17+0.0474144j -1.0495e-16-0.00293533j -5.95123e-17-0.0225385j 1.27968e-17-0.0788313j -1.43162e-17-0.0676977j 6.52361e-17-0.0501311j -5.37845e-17+0.0285653j 7.14774e-17+0.0268672j -1.1833e-17+0.02183j 1.21515e-17-0.0477194j -4.31385e-17-0.0113511j 5.61696e-16+0.0629582j 1.63834e-16-0.034451j 
-3.49584e-16-0.0502005j 1.49458e-15-0.120218j 1.6429e-16+0.0867489j -4.77844e-16-1.70068j -2.63245e-16-0.0853777j 7.08474e-16+0.12321j -2.23475e-16+0.1001j 4.19921e-17+0.0680608j 1.04232e-16+0.158946j 2.10807e-16-0.918131j -1.23592e-16+0.0303983j -2.82486e-16+0.0910808j -7.21983e-16+0.108902j -7.0953e-17-0.0462074j 7.1707e-17-0.0441605j -1.20029e-16-0.0427312j -6.67993e-18+0.0543552j -9.48618e-17+0.0221826j 7.45452e-17+0.0567565j 7.97346e-17-0.0143108j 7.49743e-16+0.0338849j 5.61332e-17-0.00748054j 1.10025e-16-0.0484993j 7.4904e-17-0.030054j -9.70645e-17+0.00617588j -4.56112e-17+0.00198347j -8.7321e-16-0.0263961j -1.69483e-16-0.0180432j -7.69216e-17+0.0204273j 1.19989e-16+0.00483698j 1.69387e-17+0.0144458j -2.56954e-16-0.000588122j -6.45979e-18-0.023874j 2.94175e-16+0.0207644j 3.31947e-16+0.0257001j -1.51596e-16+0.00513777j -1.17553e-16+0.0080003j 8.30667e-16+0.0136742j -1.02454e-14+0.0226171j -4.83372e-17+0.0197604j -1.44685e-15-0.0296009j 4.22678e-16-0.0197094j -6.14505e-16+0.0273868j 3.19271e-16-0.00860678j 2.18667e-16-0.0178129j 6.14724e-16-0.0146089j 1.87607e-16-0.00504592j -5.58169e-16-0.0118505j -4.58849e-16+0.0266626j 6.36485e-17-0.00389489j -4.36405e-17+0.0123698j 5.42322e-15+0.022574j 1.02517e-16+0.00637594j -2.26026e-16-0.00722825j -2.12436e-16-0.00692431j 4.17752e-15+0.00746052j -2.75806e-16-0.00207602j -1.77283e-17+0.0200206j -3.0528e-16+0.0156503j -1.43677e-16-0.0054398j -1.40264e-17-0.00231027j -1.28534e-16+0.0172081j -4.66213e-16-0.0271047j -2.0338e-16+0.0106913j 1.51047e-16+0.0322487j -2.78918e-16-0.00893359j -2.88478e-16-0.00873106j 3.39474e-16-0.0234295j 1.02111e-16+0.00400937j -1.26718e-16-0.0106834j -9.26985e-17-0.0312885j -6.4449e-17+0.00250052j -1.04631e-16-0.00740817j 1.4869e-16+0.00469749j 1.56106e-15-0.0201441j -5.29644e-16-0.0299536j -3.20218e-16+0.00277317j 3.4923e-16-0.0142868j -1.40076e-16-0.0119269j -1.57467e-17+0.0170877j 5.02818e-16+0.0211393j -3.71837e-15+0.00578691j -2.16246e-16+0.0280416j -1.00016e-16-0.00954854j -4.76995e-17-0.0120083j 4.62909e-15-0.022516j -5.95706e-17+0.00449023j -2.41047e-16-0.0224612j 1.10514e-17+0.00707391j 7.88908e-17-0.0176064j -5.59082e-16+0.00861461j 6.46391e-17+0.0151069j 1.0273e-16+0.01655j -1.1545e-16+0.0148444j 3.28412e-16-0.00713533j 1.77847e-16-0.0147463j 6.60116e-17+0.0143176j -1.15596e-16-0.0100141j -1.85943e-16+0.000720895j -6.70962e-17-0.0142104j -3.11903e-16-0.00925548j -3.83879e-16-0.0233076j -3.47801e-16-0.0261562j 4.99769e-17+0.000433265j -1.71043e-15+0.0156008j -5.17831e-17-0.0204342j -1.34036e-17+0.0186159j -2.60004e-16+0.0043183j 1.11866e-16-0.0252814j 4.52665e-16-0.0208404j 8.01494e-18+0.0122877j -9.57968e-18+0.029269j 2.1661e-16-0.0282967j -1.30611e-15-0.0231751j 2.45801e-17-0.00509161j 1.07994e-16-0.0178263j 1.29824e-17+0.0158853j 1.04439e-17+0.0219539j -9.98447e-18-0.0181201j -1.32901e-17-0.0260191j 1.40157e-17+0.0181922j -8.35479e-16-0.0359197j 6.86456e-17+0.013812j -4.20258e-17+0.0664048j -9.5432e-17+0.0143223j -2.59365e-17+0.00967631j 1.91214e-18+0.000807808j 4.05341e-17+0.00319863j 5.66156e-17-0.0577051j -2.06129e-18+0.0580502j 1.8963e-17-0.00556426j -6.15192e-18+0.04134j -2.62318e-18-0.0370228j 2.60017e-17-0.0331851j 6.38046e-16+0.0499473j 8.14055e-17+0.0574237j 
1.61407e-16+0.0224995j -9.66592e-17+0.0114335j 5.05466e-17-0.00227495j -7.07221e-17+0.0447429j -1.65688e-16-1.91468j -2.53667e-16-0.395605j 3.52054e-17+0.27645j -7.93926e-17+0.0597169j -1.08298e-16-0.0231975j -1.4802e-16+0.0540026j 5.09815e-16+0.626827j -2.21679e-16+0.146093j 4.83378e-16-0.119776j -3.83782e-16-0.163412j -1.95187e-17+0.0369773j -9.3919e-17-0.150172j -1.54533e-16-0.119865j 5.85569e-16-0.0783152j -3.60519e-17+0.0431401j -1.77714e-16-0.0026402j 1.69654e-15+0.0856376j -4.40781e-16+0.0358374j 2.04455e-16+0.0374069j 3.72893e-17-0.00282621j 2.64553e-16-0.0117407j -8.20283e-17+0.0283352j -8.65945e-16-0.0240442j 1.46798e-16-0.0113497j -6.31131e-17-0.00817993j -2.05349e-16+0.00443294j 6.78408e-17+0.0168987j 8.81422e-17+0.0475745j -1.40027e-16-0.0169977j -2.68126e-17+0.0015355j -8.01666e-16-0.018186j 2.52375e-15-0.0528376j -1.93797e-16+0.00761842j -3.86913e-16-0.00794628j 1.72672e-15-0.00409501j 3.98457e-16+0.0052387j 8.62071e-17-0.000150636j 8.74737e-17+0.0108195j -8.31309e-16+0.0216917j -1.48861e-15+0.0264094j -9.10927e-16+0.0208635j -1.62725e-15+0.0355555j 3.92171e-16+0.025467j -1.06864e-16-0.012708j 3.18051e-16-0.00886826j -4.24141e-16+0.0195616j -6.22841e-17+0.00309779j 6.60258e-15+0.0272772j -2.81359e-16-0.0114686j 6.64237e-17-0.00642139j 4.88234e-16+0.022313j -3.9259e-15-0.00642328j 2.04435e-15+0.0152654j 2.04556e-16+0.00645269j -1.65382e-16+0.0100452j 2.31443e-16-0.0230835j 3.48316e-16+0.00382966j 4.20569e-16-0.0114341j -8.79582e-17-0.00120142j 5.10342e-17+0.0102511j 4.84589e-16+0.00435771j -4.56771e-17-0.0107942j 2.36666e-16+0.00666283j 6.40055e-17+0.0152575j -1.6396e-16-0.00790267j 2.37656e-16-0.00166881j -5.99592e-17+0.00108077j -1.24915e-15+0.0155967j 8.16627e-16-0.0142686j -2.84807e-16+0.0301187j 9.78743e-16-0.00752117j -1.55683e-17+0.0236841j 1.13465e-16+0.00449382j -1.15949e-16+0.00332921j -3.04657e-16-0.0173353j 4.41096e-16-0.016436j 6.20022e-17+0.00434735j 2.72413e-15-0.00791312j 6.38181e-16+0.00401242j 8.23317e-16-0.0171516j -1.44583e-17-0.0251055j -7.68603e-16+0.00228143j 4.869e-16-0.0212513j 8.41367e-17-0.015221j 2.0492e-16-0.000159112j 1.96777e-16+0.00457495j -9.11291e-16+0.0125759j -8.96582e-17-0.0320467j 3.00847e-16-0.0186724j 8.52014e-17-0.0383699j -1.85632e-15+0.0525905j -5.58861e-16+0.0181406j -3.07366e-16-0.0164279j -3.83691e-16-0.0208796j 2.2184e-16-0.00567147j 2.75045e-16+0.0298951j 6.772e-16+0.0398911j 5.00807e-16+0.0149753j 1.83098e-16+0.0307479j 6.38135e-17+0.0140019j 5.5288e-15-0.0507651j -7.98849e-17-0.0440507j 3.99143e-18-0.0435532j -2.02012e-17-0.00849679j 1.07953e-16+0.00925258j -2.32079e-16+0.0136368j -7.33944e-18-0.0208045j 1.04194e-16+0.00962215j 4.75163e-16-0.0347711j 1.01239e-15+0.0228463j -1.90655e-18+0.0262287j -1.97997e-16+0.0129067j 1.73341e-17+0.0659364j -8.34143e-17-0.0350173j -5.33252e-17+0.0306639j -1.38736e-17+0.0279697j -5.95982e-17-0.00311391j 2.71348e-16+0.0108116j 6.30846e-17-0.0228111j -1.42584e-16-0.0048813j 1.32247e-16+0.0726376j 2.22774e-17-0.00193259j -7.97072e-17-0.0126201j -2.65496e-17+0.00400922j -2.84305e-17+0.0234773j 2.15936e-17-0.051906j 4.11979e-17+0.0259456j 2.35771e-17+0.0588608j -1.76091e-17+0.0301897j -5.46408e-17+0.0127268j 3.92866e-17-0.000693946j 6.05008e-17-0.00420334j 
-3.97342e-17+0.0206994j 2.01732e-16-0.00577668j 1.38063e-17-0.00593804j 2.01588e-17+0.0288248j -2.06366e-15-0.380162j 1.03524e-14+1.91279j -7.33693e-16+0.138214j -2.67428e-16-0.157666j 2.39659e-16-0.102063j -1.71503e-16-0.0570534j 2.72079e-17+0.177385j 1.00142e-15-0.652313j 1.15011e-15-0.0555983j 1.92368e-16-0.0193983j 2.11801e-16-0.0207949j 8.74129e-17-0.0682848j -7.21971e-16+0.108077j 1.64859e-15-0.080442j -7.4871e-17+0.0401526j -1.64584e-16+0.0187307j -1.61511e-15-0.0633969j -2.20451e-16+0.0799668j -3.56068e-16-0.0150469j -8.79954e-17+0.00300842j 5.99678e-17-0.0264913j -3.44038e-16+0.0203071j 3.0783e-16+0.00826189j -9.59599e-17+0.0279029j 2.02291e-16-0.0147655j -4.01779e-17+0.0223253j 1.37109e-16+0.0505527j 1.14312e-16-0.000729743j 1.43649e-16+0.00769845j -9.108e-17+0.0087705j 2.27978e-16-0.0255611j -1.82873e-16+0.000346358j -1.32391e-16+0.0277212j -2.00837e-15+0.0066295j 1.64822e-14-0.0324634j -4.24182e-16+0.0306167j -1.46739e-15-0.0256666j -1.36142e-16+0.0257939j 5.24668e-17+0.0113098j 6.94889e-16-0.0033266j 1.78352e-16-0.0237446j 8.87163e-16-0.0133547j 2.22747e-16+0.0164484j -3.23473e-16-0.00188404j -1.44063e-16-0.0010533j -8.43718e-18-0.00889948j 4.5972e-17-0.00339253j -4.60512e-15-0.0185804j 3.20025e-16+0.0114668j -6.6957e-16-0.0148884j -5.2995e-16+0.000648052j 3.19015e-15+0.00570563j -2.88678e-15-0.0293047j -2.14831e-16+0.00513067j -1.85361e-16-0.00029392j 4.18306e-16-0.0249135j 2.24787e-16+0.014419j 5.30253e-16+0.00143625j -4.5323e-16-0.00788835j 2.42851e-16-0.00753104j 1.4762e-16+0.0398566j -3.16229e-16+0.0208981j 4.83493e-17-0.00765205j 3.1857e-16+0.0163986j -9.54177e-17-0.0168117j 1.90871e-16+5.47684e-05j 3.45573e-16+0.0100009j 1.64276e-15-0.0158226j -9.13976e-16+0.0269212j 1.24531e-16+0.00180337j -2.63837e-15+0.0269213j 7.42309e-16-0.00509003j -7.84271e-16+0.0269951j -2.45568e-16+0.0107157j -2.14832e-16-0.0152121j -6.99997e-16-0.00235573j -4.263e-16-0.026402j -2.22035e-15+0.00780674j -4.74889e-16-0.00934502j -6.18045e-16+0.0229937j -2.71266e-16-0.00761029j 4.83771e-15-0.0220754j -1.52884e-16+0.0256416j -3.54826e-16-0.0479891j -4.20851e-17-0.016123j -8.01563e-17-0.00711126j -1.73023e-16+0.00616988j 4.34822e-17+0.0200559j 7.8871e-17+0.0139088j 7.34203e-17-0.00393022j 1.30773e-16-0.00161566j 7.76186e-16-0.0253416j 3.41589e-16-0.00989921j 1.74586e-16+0.0138742j -8.22507e-17-0.0152664j -2.65243e-17+0.0263546j -2.89531e-16-0.0161851j -2.18921e-16-0.0243762j -1.36516e-16+0.00296328j 3.60231e-16+0.0331872j -1.66083e-15+0.0147847j -1.14975e-16-0.0146644j 1.8173e-17+0.0318345j -1.06934e-17+0.0109443j 1.27885e-16-0.0153792j -8.35906e-16+0.0302024j 2.07535e-17-0.0290387j 8.03687e-17-0.0245557j -3.47406e-18-0.0064216j -1.2935e-15-0.0261473j -3.51684e-17+0.0237515j -1.25242e-16+0.00347148j 4.49174e-17-0.00114595j -1.22969e-16-0.0694368j 5.07363e-18-0.0394263j 5.15249e-17+0.0321781j -1.06223e-16-0.00766449j 5.95902e-16+0.0284329j 5.58367e-17-0.00921958j -3.80308e-18-0.00952395j 6.78048e-17+0.00702282j 1.72446e-17+0.0761534j -1.14614e-17-0.0337382j 1.84608e-17-0.0309849j 3.27746e-17-0.00876588j -6.24382e-18-0.010716j -1.45677e-16-0.0740833j -9.75907e-18+0.0240003j 9.67405e-18-0.00299449j 5.51627e-17+0.0177824j -1.4019e-16-0.00607287j -4.90202e-17-0.0102628j 
