-1.31123e-18-0.00329055j 1.20413e-16+0.0234177j 1.35167e-16-0.0864891j -0.000837895-0.0216499j 3.18148e-17-0.0115809j -3.3192e-16+0.00519129j 1.17207e-16+0.0841886j -0.0274488-0.0438082j 1.06431e-15+0.0474657j -8.98215e-17+0.00755873j -0.00345141+0.0415147j 4.28664e-16+0.0183823j -0.00580144-0.0186435j 6.82299e-15-0.0184054j -1.37352e-16-0.00482264j 0.0202692+0.0399457j -1.91775e-16+0.0359047j 4.50318e-16-0.131264j -2.90331e-15-0.00674174j -0.15882+0.259978j -0.0374636+0.110175j 1.77817e-14-0.326993j -2.58389e-15+0.224563j -7.90691e-14-0.0825568j 0.0107072-0.00226333j -0.0322328+0.0269425j -3.62737e-15+0.0445039j -4.9791e-15+0.0127887j 1.39387e-15-0.042383j 0.00889737-0.00324421j 2.94988e-14-0.0970263j 0.0492882+0.0170131j -7.59709e-15-0.239265j 0.0749725+0.383771j -6.24206e-14-0.159085j 2.33668e-13+0.0973933j 0.188314-0.0608576j -2.73193e-15+0.290643j -0.0123347-0.242313j -7.27853e-15-0.113592j -0.00276877-0.0198035j 3.16508e-16+0.00362474j -1.4726e-16-0.00222901j 0.0442216-0.0106306j -1.57039e-15-0.0177019j 0.00942343-0.0028623j -3.29644e-16+0.0312666j 3.0874e-15-0.04495j -1.30919e-15-0.0504683j -0.00376542+0.00374483j 1.31746e-15+0.0106268j 0.0322581-0.0134407j -4.20892e-16+0.00351011j -0.0361208+0.030142j 0.00477206+0.0284557j 1.93909e-15+0.0394832j -9.15644e-15+0.0124158j 0.0532127-0.0144466j 0.000143879-0.00132275j 9.42413e-15-0.0621691j 0.0275622-0.0190163j -7.93548e-16-0.00859935j 9.42156e-15-0.0178468j 0.00796353+0.00655254j -1.87447e-15+0.0461045j 2.71733e-15-0.00514476j 3.48977e-15+0.0254214j -0.0253684+0.00737673j -0.0191293+0.00838088j -4.11644e-15+0.0214593j -5.99002e-15+0.00754922j 0.0082685+0.0395328j -6.08119e-16-0.0105971j 0.00227034+0.0166734j -2.93451e-16+0.0155655j -7.88834e-17+0.0175774j 0.00193763+0.00668755j 7.29022e-16-0.00175535j 0.0101283-0.0275694j 2.13909e-15-0.0284314j -0.00898293-0.0133778j 1.16823e-14-0.0179664j -0.000450681+0.0312073j 7.56997e-16-0.0330444j -7.1377e-17-0.00521253j -0.0242999-0.0552128j 7.38976e-16-0.0705086j -0.0573875+0.0380995j -3.19172e-15-0.0520598j -0.00314579-0.00362291j 1.1463e-15-0.00680453j 9.09921e-17+0.00690475j 0.0141877-0.0153738j -1.09422e-15-0.0168182j 0.00159768-0.000148924j 6.50301e-16-0.0244519j -2.36469e-16+0.034166j -0.010426-0.0115554j -0.000241552+0.00104515j -3.08808e-15+0.0201292j 0.00823002-0.01652j 1.41265e-15+0.0199441j 3.14129e-16-0.0107013j 0.00351228-0.0116645j 5.37358e-16-0.0264041j -0.000801352-0.001752j 4.82018e-16+0.0199697j 8.61588e-15+0.00744625j -0.00293951-0.0127657j 0.0315286-0.00286542j -3.05158e-15+0.0209023j -2.43993e-15-0.0138382j -0.0319155+0.0086042j -2.37268e-16+0.0329357j 0.000656033+0.000787125j -2.25828e-16+0.00430002j -7.64878e-15-0.00369116j 3.50824e-05-0.000102327j -6.57455e-16-0.00728086j -0.0183599+0.0165378j -0.00117508-0.00146578j 7.35636e-16+0.0111725j -1.00165e-16+0.0134446j -0.00222233+0.00359516j -0.00421237-0.000272451j -2.88429e-15+0.0103208j 0.00239016-0.00931514j 2.05686e-16-0.0012899j -1.26599e-15+0.000464546j -0.00914138-0.00819402j 5.99357e-15-0.0080831j 0.0182444+0.0274361j 1.43603e-14+0.00722009j 0.000166539-0.000137555j -1.04337e-15-0.0192225j 0.0104493+0.00423264j 2.52919e-15-0.0116339j 0.000758382-0.00328853j -3.58771e-16+0.0114073j -8.92224e-16+0.00423067j 0.00266849+0.00263636j 4.7055e-16-0.00947631j -0.00191724-0.00839906j 8.17815e-15-0.00504301j 0.00323951+0.00613812j 1.2802e-15-0.00213177j 2.1567e-14+0.00926706j -1.15823e-14-0.000568779j 0.0200208-0.00590906j -0.00820603-0.00141969j 0.0130917-0.00812371j -9.33371e-14-0.0245677j 1.59148e-14+0.00579722j 0.0124928-0.0102801j -8.12632e-16+0.00254522j -0.00186837-0.00315083j -3.82833e-15+0.00642551j 0.00166845-0.000932914j -1.55707e-15+0.0213854j -1.07767e-15+0.0127849j 3.88939e-16-0.00198972j -0.00547623-0.00899715j 3.74506e-16-0.0151631j -0.00559471+0.00505748j -0.00962252-0.00455522j 5.60339e-16-0.00373875j 0.0135199-0.00192461j -1.58269e-15-0.00691449j 0.00306932-0.00168545j 8.38123e-16+0.00509438j -1.78816e-16-0.0100483j 0.00583095-0.00379128j 1.0334e-15-0.00413988j 0.016526+0.0182302j 4.43724e-16-0.0129225j -0.00565634+0.000527001j -1.91229e-16+0.00426296j -0.00308657-0.00271588j 4.34905e-16+0.00765619j -0.00198508-0.00139371j 7.02948e-16+0.0159428j 0.00736805-0.0105244j 0.0043576+0.00854634j -5.06409e-16+0.000403595j -7.01999e-17+0.000640136j -1.24845e-15+0.0366879j -0.000631685+0.0224779j 1.17245e-16+0.00768081j 0.00679998-0.00377323j 1.76942e-15-0.0377294j -1.48096e-15-0.0167123j -0.0088815+0.00209117j 2.68612e-15-0.00691357j 8.63474e-16-0.0257034j -0.00539886-0.00105192j 0.0224275+0.020929j -0.000248539-0.00354369j 1.65982e-15-0.00732759j 1.26751e-15+0.0103813j -0.000345798+0.0023399j 0.0238904-0.0188436j 1.05761e-16+0.00509369j -1.86987e-16-0.0405523j 1.18124e-15-0.0290755j 6.96304e-05+0.0242631j 6.21949e-16+0.0233992j -0.0162034-0.08464j -3.83405e-17-0.0180339j -0.0056318-0.0384457j -5.98426e-18-0.0642737j 
9.02912e-18-0.00313822j -2.34974e-18+0.011793j 1.3458e-16-0.0301279j 0.0016828+0.0434809j 8.45792e-17+0.00514673j -5.62994e-17+0.000928539j -1.53946e-16+0.0222265j 0.0417375+0.0666131j -1.28724e-16+0.00481852j 3.04372e-16+0.0191517j -0.000596107+0.00717017j 7.58834e-16-0.0104813j -0.00856465-0.0275234j 2.76125e-15-0.00843077j -1.00907e-16-0.0136942j -0.00735437-0.0144937j 3.66122e-16+0.00404992j 5.3496e-17-0.0200871j -3.33851e-16-0.0579857j -0.0423107+0.06926j 0.0989598-0.291028j -1.02058e-14+0.210488j -8.57304e-15+0.371339j -8.01953e-14-0.0849693j -0.0331026+0.00699738j 0.0735826-0.0615058j 8.75704e-15-0.0994033j 2.17571e-15+0.127587j 1.05543e-13-0.317927j 0.431969-0.157507j -6.53981e-15+0.0350969j 0.0702218+0.0242389j 1.13594e-14+0.20291j -0.0343068-0.175611j 2.67764e-14+0.21171j 3.33172e-14+0.0538572j 0.0281275-0.00908999j 1.01689e-15+0.0943704j -0.0126556-0.248617j -5.85162e-15-0.16099j -0.00393967-0.0281783j -1.91014e-15+0.00266759j -2.00264e-15-0.00194953j -0.0026509+0.00063726j -8.4405e-16+0.0186727j -0.0106072+0.00322185j -5.08101e-16+0.0158926j -4.13547e-16-0.0180773j 6.10673e-16-0.00321023j 0.0182247-0.0181251j 4.35655e-16+0.0205954j -0.011216+0.00467327j 4.58631e-16+0.0031282j -0.0150755+0.0125801j -0.00611603-0.0364698j -1.43105e-15-0.0401042j -3.3679e-15+0.033142j 0.0162943-0.00442369j 0.000656582-0.00603628j 1.32885e-15-0.0121515j 0.0172826-0.011924j -8.77315e-16+0.0199504j -5.24964e-14+0.0309931j -0.0390603-0.0321396j 7.35702e-16+0.000182658j 2.96818e-15+0.000915048j -1.92822e-15+0.00598183j -0.0105045+0.00305455j -0.00065084+0.000285145j -3.64109e-15+0.0161824j 2.4929e-16-0.00180948j -0.00270186-0.012918j 7.11103e-16-0.0397479j 0.00759736+0.055795j -2.46919e-15+0.011389j -3.78075e-16-0.00253497j 0.00224003+0.00773128j 3.6637e-17+0.019005j -0.00822662+0.0223929j -2.7896e-15+0.014773j -0.00190876-0.00284263j 2.25874e-15+0.0356213j 0.000281631-0.0195015j 2.30972e-16+0.0315679j -2.31465e-16+0.00170775j 0.00796985+0.0181086j 8.69455e-16-0.00435564j -0.0316404+0.021006j -1.43098e-15-0.0362146j 0.00245317+0.00282524j 1.75194e-16-0.00172466j -2.48898e-16-0.0147064j -7.8896e-05+8.54917e-05j -7.57568e-16-0.0187105j 0.00679264-0.00063316j -2.82427e-16+0.0031741j -9.76824e-17-0.00450873j -0.00484394-0.00536864j -0.00279487+0.0120929j -1.65315e-15-0.00814364j -0.00803062+0.0161198j -2.56646e-15+0.0030356j -9.87745e-16+0.0126728j 0.00241052-0.00800546j -3.7421e-16-0.0239618j -0.00904803-0.0197818j 5.58747e-16-0.0052958j -2.55063e-14-0.0150636j -0.00355817-0.0154524j -0.0244648+0.00222344j -3.05614e-15+0.024924j -1.07548e-15+0.00108157j -0.00602486+0.00162426j -2.65012e-16-0.0136608j -0.00322672-0.0038715j 2.21587e-15+0.00121696j -2.30773e-14-0.0121859j -0.00323305+0.00943006j -2.46587e-15-0.0155491j -0.0187064+0.0168499j -0.000280669-0.000350103j 1.06594e-15-0.00625299j -8.25985e-16+0.0137175j -0.00210199+0.00340048j -0.00204787-0.000132453j -1.7411e-15+0.00758983j -0.000532469+0.00207518j 2.87459e-16+0.00195726j -1.01005e-15+0.014765j 0.0043123+0.00386539j -1.86304e-15+0.0115094j -0.00404747-0.00608662j -1.00765e-14-0.0071238j 0.000286829-0.00023691j 7.91666e-16-0.00318943j -0.00868265-0.00351702j -6.26429e-16+0.000296447j -0.00194707+0.00844297j -1.57419e-15-0.00842391j -1.20884e-15-0.00209466j -0.00533275-0.00526852j 1.4714e-15-0.00692549j 0.00103101+0.00451665j -1.17161e-14+0.00317537j 0.00597028+0.0113123j 7.56994e-15-0.0119324j 1.91415e-14+0.0238198j 3.41706e-15+0.0106652j 0.0248805-0.00734337j -0.0102136-0.00176702j -0.0148326+0.009204j 9.49949e-14-0.00764844j 2.79754e-15+0.000721693j 0.0041161-0.00338706j 9.33679e-16-0.00777454j 0.00257199+0.00433743j -1.04306e-15-0.00159962j -0.00880204+0.00492166j -1.87477e-15-0.00125869j -1.44487e-15+0.00247721j -9.69587e-16+0.00453318j -0.00346598-0.00569441j -2.95139e-15-0.00396504j -0.00105875+0.000957083j 0.0101195+0.00479048j -8.08806e-16+0.00219154j -0.0118695+0.00168968j 7.59827e-16-0.00821694j -0.0179217+0.00984131j -1.97859e-15+0.00349363j -1.9449e-15+0.00101064j -0.00062599+0.000407019j -8.79507e-16+0.0113559j -0.00366897-0.00404733j 2.99266e-15+0.00621453j 0.0256357-0.00238847j -3.74804e-16-0.00868977j 0.00249554+0.00219583j -7.35604e-16-0.0108707j -0.00610475-0.00428608j 1.73752e-15-0.0017666j 0.00534791-0.00763886j -0.00450756-0.00884044j 1.99703e-15-0.00615995j 2.35232e-15+0.00223505j -4.45934e-16+0.00258306j -0.000538102+0.0191479j 2.32966e-15-0.00176951j 0.0291176-0.016157j 1.71094e-16+0.00857305j -4.139e-16-0.00643019j -0.0322435+0.0075918j -4.96528e-15+0.0134314j -2.76959e-17-0.00122806j 0.001608+0.000313302j -0.00795195-0.00742062j -0.000597615-0.00852085j -1.60447e-17+0.013818j 9.94411e-16-0.0112476j 0.00166431-0.0112618j 0.0157826-0.0124486j 1.55749e-16-0.0322246j -3.81227e-16+0.035266j -1.65213e-16+0.00576407j -2.73217e-05-0.00952039j 9.45035e-17-0.00950137j -0.00270446-0.014127j 1.90147e-16-0.0339357j 0.00426091+0.0290872j 1.9402e-16-0.0396658j 
-5.54205e-18+0.002052j 4.92759e-17+0.000649102j 7.66533e-17-0.0138163j 0.000417434+0.0107858j -5.72888e-17-0.00431726j 2.82588e-16-0.0088298j 5.52261e-17+0.0143014j 0.00741538+0.0118349j 1.87195e-16+0.00695936j 2.02874e-16-0.0152039j -0.00152099+0.0182949j 4.71555e-16-0.00146185j -0.00534971-0.0171918j 4.61106e-16-0.000923739j 1.67798e-17-0.0149921j 0.00332187+0.0065466j 8.66511e-17+0.00466269j 1.47939e-16-0.010395j -1.29336e-15+0.0299763j -0.0619187+0.101357j 0.0105029-0.0308877j 2.85708e-15-0.0139086j -3.07825e-15-0.190484j -8.10461e-14-0.0588554j 0.0274279-0.00579783j 0.0621392-0.0519405j -6.22323e-15+0.0604183j -3.55085e-15+0.519961j -6.35512e-14+0.548662j -0.236248+0.0861419j 3.36888e-15-0.0166774j 0.109456+0.0377816j 5.98467e-15+0.223013j -0.0382293-0.195689j 3.41601e-14+0.149617j 1.15191e-13+0.149756j 0.108878-0.0351862j -2.23485e-15+0.0804248j -0.014053-0.276069j -5.98956e-15-0.189735j -0.00260633-0.0186417j 9.16972e-16-0.00372453j -1.64711e-16-0.0114816j 0.0202048-0.0048571j -8.62006e-16+0.0109665j 0.00462038-0.00140341j -7.20913e-16+0.00708119j 2.55738e-15-0.0238185j -6.3462e-16-0.023715j 0.00428458-0.00426116j 9.5449e-16+0.0153747j -0.00562171+0.00234234j 1.62019e-16+0.0130344j -0.00231922+0.00193533j -0.000539422-0.00321656j -2.3722e-16-0.00663519j -3.51031e-15+0.00357499j 0.0157504-0.00427604j -0.00108379+0.00996377j 2.65836e-16-0.00330733j -0.00123141+0.000849598j 5.6545e-16+0.00619517j -1.64186e-14+0.00940534j -0.0124651-0.0102565j 2.34605e-16+0.00110289j -4.26845e-16-0.00014722j -2.3524e-15-0.00517895j 0.00608895-0.00177057j -0.000204828+8.97391e-05j -2.91024e-16+0.00106125j 2.18182e-16-0.000919881j -0.000331554-0.0015852j -1.03423e-15-7.50768e-05j 0.000823948+0.00605107j -2.74013e-15+0.0125836j 1.71032e-16-0.000993747j 0.000749439+0.00258662j 8.08935e-16+0.00872099j -0.000329082+0.000895761j 5.2552e-16+0.00800497j 0.00127091+0.00189269j -1.5105e-15+0.0114354j 0.000156306-0.0108234j -2.12303e-16+0.00591555j 4.32959e-17-0.00685595j 0.00251765+0.00572044j 9.79882e-16-0.00459798j -0.023809+0.0158068j -1.99515e-15-0.0258956j -0.000719992-0.000829192j 4.75155e-16-0.000823834j 9.39167e-17-0.0025639j 0.00327983-0.00355403j -4.35038e-16-0.00666882j 0.00451597-0.000420946j -1.9287e-16-0.00115552j 6.22174e-17+0.000706717j -0.00108447-0.00120194j -0.00114903+0.00497163j -9.62522e-16-0.000959467j -0.000762766+0.00153109j -1.80093e-16+0.00142611j 2.58395e-17+0.00140228j -0.000759325+0.00252176j -4.62694e-16-0.00835082j -0.00145721-0.00318591j -1.08652e-17-0.00405174j -2.61868e-15-0.00128813j -0.00125551-0.00545243j -0.00421209+0.000382807j -4.21262e-16+0.0109897j -8.78402e-17+0.00908265j -0.00140202+0.000377976j -1.90415e-16+0.0017585j 0.00339397+0.00407217j -1.63478e-15+0.00232763j -4.89741e-15-0.00219223j -0.00108864+0.00317531j -1.2584e-15-0.0105932j -0.00375878+0.00338575j 0.00448713+0.00559719j 2.85496e-15+0.00291985j -1.03403e-15+0.00529912j -0.00255143+0.00412757j -0.0019896-0.000128684j 9.13355e-16-0.00161864j 0.000726284-0.00283054j 1.01672e-15-0.00461216j -7.00854e-16+0.00480397j -8.70803e-05-7.80558e-05j -1.59862e-15+0.00182661j -0.00447697-0.0067325j -2.41923e-15-0.00148247j -0.00237224+0.00195938j 4.72327e-16+0.00100319j -0.00185236-0.000750325j -5.04919e-16-0.000861441j -0.00228557+0.00991082j -1.73708e-15-0.00480437j -1.33078e-15-0.00143626j 0.000925169+0.000914027j -5.25127e-17+0.00125633j 0.000233571+0.00102323j 4.79625e-15-0.00183097j -0.000940817-0.00178263j -1.57263e-15+0.00266903j 5.39672e-15-1.09192e-05j 3.53448e-15+0.00189451j 0.0070645-0.00208505j -0.00361893-0.000626095j -0.00300362+0.00186382j 1.89196e-14-0.00120032j 2.06726e-15+0.0014094j 0.00361705-0.00297641j 6.38042e-16-0.000945531j 0.000555015+0.000935983j -5.27568e-16-0.00208811j -0.00519147+0.00290281j -9.26567e-16+0.00344865j -1.48765e-17+0.00380697j 9.34236e-17-0.000982461j -0.00474872-0.00780188j -1.20964e-15-0.000168486j -0.00272531+0.00246361j 0.00529268+0.00250551j -6.58172e-16-0.00148547j -0.00437832+0.000623274j -4.20653e-16-0.00716391j -0.00314546+0.00172726j -4.14417e-16+0.00178184j -5.60396e-16+0.00199204j 0.00224285-0.0014583j 1.81622e-17+0.00746647j -0.000932907-0.00102911j 2.64258e-16+0.00459502j 0.00324286-0.000302137j 4.08681e-16+0.0034215j 0.00485795+0.00427452j 9.86542e-16-0.00376629j 0.0012044+0.000845597j -4.47605e-16-0.00267657j 9.20877e-05-0.000131536j 0.000732174+0.00143597j 2.78525e-16+0.00716853j 1.09708e-15-0.00303194j -1.26508e-16+0.00125651j -0.000149087+0.00530514j 4.37365e-16-0.00766774j 0.00664712-0.00368841j -5.55424e-16-0.00167703j -8.10123e-16-0.00328288j -0.0131626+0.00309916j -7.09849e-16+0.00145876j 5.98124e-16-0.00419942j -0.00682062-0.00132893j 0.00188+0.00175439j 5.93103e-05+0.000845652j 3.74437e-16+0.00122576j 2.7428e-16-0.00756136j -0.000188248+0.00127381j 0.00682945-0.00538676j -1.10755e-18-0.0100367j 1.29864e-16+0.0119798j 4.73053e-16-0.00297831j -2.94624e-05-0.0102664j 1.00726e-16+0.00112719j -0.00271105-0.0141615j -9.30635e-17-0.0123083j 0.00146143+0.00997652j -6.21466e-17-0.0195383j 
-5.06635e-18+0.000312991j -1.68404e-17+0.000776874j -2.89992e-17+0.0058739j -0.000207405-0.00535901j 6.47086e-18-0.00474102j 2.67001e-16-0.00767848j -2.14062e-17-0.00749729j -0.00334677-0.00534144j 1.38853e-16-1.00384e-05j -1.40085e-17-0.00730029j 0.000760567-0.00914835j -3.45503e-16-0.00414856j 0.00322565+0.010366j 3.20831e-15-0.0104213j -2.10216e-17+0.0003033j -0.00110573-0.00217912j 2.3354e-17-0.00336683j -9.86506e-17+0.0065859j 2.72051e-16+0.00621151j 0.0161649-0.026461j -0.00973729+0.0286361j -2.82839e-15+0.0274304j 6.17594e-16+0.0771623j -2.53374e-14-0.0383584j 0.101102-0.0213714j 0.260551-0.217788j -2.29645e-14+0.358732j -2.65167e-15-0.0111684j -1.43238e-14-0.188797j -0.077562+0.0282811j -7.50448e-14+0.243023j 0.408019+0.140839j 1.53322e-14+0.229094j -0.0182459-0.0933974j 2.60485e-14-0.400765j 3.70382e-13+0.275318j 0.295943-0.0956403j -4.53247e-15-0.0419762j 0.00933558+0.183396j 8.95193e-16+0.100854j 0.000671269+0.00480122j 3.58984e-15-0.000362336j 2.22788e-16+0.00393499j -0.00395232+0.000950113j -1.7349e-15-0.0047697j 0.00014938-4.53732e-05j -1.20949e-15-0.00636758j -1.14377e-15+0.00935742j -3.53868e-16+0.00983181j 0.00717419-0.00713497j 1.76492e-15-0.0127037j 0.0167462-0.00697746j -7.58563e-18+0.0140074j 0.00276865-0.00231038j 0.000711953+0.00424536j 7.80057e-17-0.00403993j 2.39336e-15-0.00857884j -0.0110934+0.00301172j -0.00127802+0.0117494j 2.23551e-15-0.00752005j 0.00110739-0.000764032j 7.1743e-16-0.0078858j 6.59701e-15-0.00567907j 0.00564766+0.004647j 3.95622e-16+0.00117873j -6.01959e-16+0.00576539j -1.04445e-15-0.00173318j -0.00160518+0.000466761j -0.00293398+0.00128543j 8.56242e-16-0.003168j -3.45545e-16-0.00179426j 0.000670069+0.00320369j -3.40905e-16+6.97517e-05j -0.000346836-0.00254716j 1.44312e-15-0.00658598j -1.66725e-15+0.00354095j 0.00199658+0.00689103j 4.66836e-16-0.00133392j 0.00183916-0.00500618j -3.58338e-16+0.00573065j 0.00419687+0.00625018j -6.21034e-15+0.00482695j 0.000117481-0.00813497j -6.23906e-16-0.0145714j 7.8627e-16-0.00221486j -0.00423801-0.00962934j -4.61469e-16-0.00125632j 0.0094571-0.00627856j 2.96688e-16+0.0111254j 0.000289842+0.000333802j 1.27582e-16+0.000741208j 1.37396e-16+0.0013724j -0.00108123+0.00117162j -1.02707e-16+0.00299148j -0.00198141+0.000184693j 2.73727e-17+0.000674137j 1.23644e-16+0.000332127j -0.000920941-0.0010207j 0.000819495-0.0035458j 7.9869e-16+0.000297373j 0.00107363-0.00215509j 3.53099e-16-0.00331608j -1.2164e-16-0.00243215j -0.000119774+0.000397775j 2.50599e-16+0.000449483j 0.00226835+0.00495932j -2.45981e-16+0.00328742j 5.70004e-15+0.00335391j 0.000502626+0.0021828j -0.00148593+0.000135046j 9.75849e-16-0.00611552j -5.77415e-19-0.00177567j 0.00119982-0.000323464j 1.07899e-16+0.000589547j 0.00361589+0.00433843j -1.74574e-15+0.000349307j 1.55431e-14+0.00851302j -0.00119806+0.00349448j 6.16012e-16+0.00103191j 0.00217499-0.00195914j 0.000953956+0.00118995j 1.74172e-16+0.00231404j 2.10144e-16-0.0024209j 0.00140954-0.00228028j -0.00637105-0.000412071j 3.77546e-15-0.00959364j 0.000170077-0.000662839j 1.50755e-15-0.00272698j -5.80602e-18+0.00248739j -0.00551288-0.00494156j 5.30457e-16-0.00144582j 0.000980385+0.00147431j -1.27255e-15-0.000380348j -0.00317964+0.00262626j 6.81461e-16+0.00115846j 0.00257303+0.00104224j -4.10374e-16+0.00285283j 0.000299196-0.00129739j 5.93863e-16+0.000219797j 4.41746e-17-0.00293288j 0.0023757+0.00234709j -2.07244e-16-0.00129485j -0.00108237-0.00474169j 4.7642e-15-0.00213499j 2.72804e-05+5.16901e-05j -1.03537e-15+0.00179493j -5.73354e-15-0.00230581j 5.92437e-15+0.00311768j -0.00402522+0.00118803j 0.00255459+0.000441957j 0.00234209-0.00145332j -1.43327e-14-0.00177795j -3.17527e-17+0.00279708j -0.00173173+0.00142501j 4.25316e-16+0.00599511j 0.0020087+0.00338748j 5.18883e-16-0.00164456j -0.000541046+0.000302525j 1.07754e-15-0.00339295j 9.22671e-16+0.00222193j -1.06719e-16+0.000463j -0.00203364-0.00334116j -1.94641e-16+0.00334003j 0.00166203-0.00150244j -0.000292227-0.000138338j 1.15939e-16+0.00354179j 0.00384227-0.000546965j -2.5143e-16+0.0024525j 0.00701275-0.00385089j 8.44932e-16+0.00169447j 4.24683e-16-0.00486917j 0.00161746-0.00105167j -3.39025e-16+0.00196655j -0.00473675-0.00522523j -6.76379e-16+0.00341427j -0.00412374+0.000384208j 2.31148e-16+0.00636112j -9.12195e-05-8.02642e-05j 1.393e-15+0.00777499j 0.00434306+0.00304922j -8.94674e-17-0.00165422j 0.00245804-0.00351103j 0.00196547+0.00385478j -9.93766e-17-0.00172594j -3.44806e-16-0.00301091j 3.32242e-16+0.00176864j 3.37054e-05-0.00119938j -2.44273e-16+0.00406104j -0.00116208+0.000644827j 1.41314e-16-0.00164957j -7.5305e-17+0.00372018j 0.00437661-0.00103048j 6.5549e-16-0.0023224j 1.95823e-16+0.00364873j -0.000156806-3.05521e-05j -0.00200119-0.00186747j -0.000288007-0.00410643j -2.94188e-16-0.00263377j -1.11949e-16-0.00357299j -0.000802324+0.00542905j -0.00466408+0.00367881j -1.93218e-16+0.00150816j 1.73998e-16-0.00750367j 7.66012e-18-0.000160719j 1.01852e-05+0.00354908j -1.27714e-16+0.00274233j 0.0008939+0.00466938j 1.67425e-17+0.00647468j -0.000746674-0.00509719j 1.08517e-17+0.00861853j 
