-2.47139e-13+0.179696j -2.97311e-16+0.075374j 5.04295e-15-0.317284j -3.88818e-15-0.0872711j 3.25662e-13+0.468272j -2.16694e-14+0.279954j -2.68287e-14+0.0738918j 3.16131e-14+0.439283j -1.57052e-14-0.148881j 1.61906e-14+0.382234j -6.36111e-15-0.115342j -2.16426e-14-0.0775545j -1.11971e-13-0.38605j -1.62617e-16+0.0693452j 4.79424e-16-0.0146587j -3.62268e-16-0.0220737j 3.36413e-17-0.00148879j -3.31779e-16+0.00274061j -1.22497e-16+0.0066663j -6.55465e-16+0.0142439j 1.82653e-16+0.00591585j 1.2518e-15+0.00769266j -4.46336e-15-0.024347j -4.48358e-17+0.0128865j 3.00166e-15-0.00936171j 9.89135e-16-0.0157359j -3.7075e-17+0.0297084j 3.3786e-16-0.009483j -2.46701e-16+0.00281322j -4.46312e-16+0.0196798j 1.41782e-15-0.00425537j -5.88076e-15+0.0333892j -3.76868e-16-0.00672737j 7.60158e-17+0.00583004j 2.32353e-16+0.0150619j -1.94094e-16-0.00270725j 4.46383e-17+0.00578011j -3.59754e-17+0.00830305j -1.43118e-16-0.00971627j 7.94284e-17-0.00119562j -5.06257e-16+0.0174557j -1.85533e-17+0.00965244j -5.54347e-16+0.00265105j -3.97232e-16+0.00541291j 2.50863e-16-0.00653166j 9.7694e-16+0.00510862j -2.6572e-16+0.00103133j -4.30491e-16-0.0111222j -2.59561e-16+0.00219315j 2.76305e-16-0.00529038j -3.18585e-16-0.00209087j -2.51442e-16+0.00178723j -1.79797e-15+0.00588387j 5.72493e-15-0.00339733j -3.83879e-16+0.00114223j -5.13099e-16+0.00769229j -9.99576e-16-0.00086355j -2.87501e-16+0.00290515j -2.76629e-16+0.000961824j 4.04117e-16+0.00237865j 2.82929e-16+0.00804224j -3.34579e-16+0.00871248j 6.3471e-17-0.00274792j 7.30384e-16+0.00150077j -1.72464e-15-0.0152824j 1.28583e-16+0.00508959j 1.00905e-15-0.00110043j -1.35569e-15+0.013303j 1.72994e-16-0.0105541j -6.19838e-16+0.00472843j 6.03834e-16+0.00992606j -9.26521e-17+0.00409643j -1.4899e-16-0.00425534j 1.03813e-15+0.00689082j -1.49094e-17-0.00186234j -2.21507e-16-0.00165473j 2.64654e-16+0.0153638j -1.37394e-16-0.0116468j 2.09729e-16+0.0028484j -1.75124e-17-8.96673e-05j 2.10214e-16+0.00226508j 3.41098e-16-0.00431902j -4.84693e-16+0.0046189j -1.0006e-16+0.0084677j -1.516e-16+0.00362726j -6.71784e-17+0.00863424j -1.74421e-16-0.00467681j -6.071e-17-0.00789796j 4.87181e-16+0.00827995j -2.0156e-17-0.00825601j -2.90483e-16-0.00202557j 2.83013e-16+0.000199814j -6.67229e-16-0.00253324j -3.69773e-16+0.0109261j 9.28648e-16-0.00913669j -6.30731e-16+0.00316624j 1.98627e-15-0.00698446j -2.98162e-16+0.00421843j 1.62218e-16-0.00803878j 1.98683e-15+0.00207844j 2.2254e-16+0.00243733j 1.51961e-15+0.00425266j -6.2182e-17+0.001221j 3.45678e-17+0.00168405j 2.99417e-16+0.00509987j 1.06241e-16+0.000860229j -8.50325e-16-0.00833502j 4.34555e-16-0.00412715j 1.62257e-16-0.000622807j -3.63526e-15-0.00425269j 4.71548e-17-0.00762701j 5.70364e-16+0.00151743j 2.52579e-16+0.00295934j 5.99105e-16-0.00169782j 8.53697e-17+0.00246745j -4.08616e-16+0.00710831j 5.39614e-15-0.00768696j 6.3415e-16+0.00507489j 5.9645e-16-0.00257094j -3.31217e-16-0.00142572j -1.37182e-16-0.00048498j -1.7726e-16+0.00214815j 4.3306e-16+0.00313998j -8.4664e-16-0.00135251j -2.97109e-16+0.00115841j -4.96688e-17+0.00653993j 4.82754e-16+0.00108273j 1.15343e-16+0.00479849j -3.57249e-16+0.00167563j -3.2049e-17+0.00142811j -1.88425e-16-0.010024j 2.83455e-16+0.00414706j 1.11644e-15+0.00393613j 8.7014e-17-0.00264104j -1.07409e-16-0.00433559j -2.97439e-16+0.00823085j -6.60199e-17-0.0051834j -1.42985e-16-0.00076748j 9.23842e-17+0.00681951j 1.12015e-16-0.0041247j -5.05718e-17-0.00208513j 6.00202e-17+0.0104018j 2.16703e-16-0.00991276j -8.37978e-17-0.000870315j -8.94059e-18+0.0035311j -7.54547e-17-0.00249187j -2.32576e-17+0.0016316j 7.2996e-17+0.00231977j 8.68701e-17-0.0130224j -3.16764e-16+0.00474583j -6.56535e-17+0.00343362j 3.60305e-17+0.00379171j 7.1095e-17-0.0204791j -5.43955e-17-0.000940008j 4.81299e-17-0.0120027j -1.42855e-16-0.00461198j -4.0959e-17+0.0187532j -8.43873e-18+0.00416785j -9.38842e-17+0.0225506j -2.26389e-16-0.0180527j 
-3.13317e-14+0.0228179j -5.41413e-17+0.0743522j 1.63037e-15+0.110057j -1.10694e-14+0.428801j 2.62837e-13+0.363433j 1.37605e-14-0.408776j -3.70635e-15+0.041878j 3.48964e-14+0.205298j 8.02836e-14+0.402469j -3.53194e-14-0.267034j -6.14137e-15+0.292909j -1.44071e-14+0.179476j -7.98757e-14-0.310011j -4.93084e-17-0.00752436j -5.24666e-16-0.0531882j 1.88109e-16-0.00866789j 5.11547e-16+0.00828563j 2.49392e-16+0.00323394j -5.1645e-16+0.00268494j -2.88404e-18-0.00896892j 3.5022e-16+0.00255991j 7.10492e-16-0.0045418j -1.08831e-15-0.012011j -1.69792e-16-0.00540513j -3.45381e-16+0.00253933j 8.02745e-17-0.00773913j -5.9817e-16+0.00289323j 2.37322e-16-0.0167847j -1.9839e-16-0.00469452j 4.16586e-17+0.00242286j 2.39729e-16+0.00806528j -1.50365e-15+0.0103265j 6.08012e-17+0.0132573j -3.67474e-17-0.00149042j -6.98144e-17+0.0090252j 1.19397e-16-0.00161251j 2.05139e-16-0.00657918j -4.01095e-16-0.0111799j 4.74523e-16-0.00887569j 7.49021e-16+0.00527853j 5.4016e-16+0.00827232j -1.79357e-15-0.00477928j -9.76159e-17+0.00416708j -1.17689e-16+0.000545561j 2.20549e-16-0.00455862j 3.84751e-16+0.000447934j -7.50353e-17+1.72432e-05j -1.94092e-16+0.000381115j -9.28586e-16+0.00275524j 9.35457e-16-0.00553689j -8.47458e-17+0.00452203j -2.61888e-16-0.00243737j -8.35506e-16+0.00295536j 2.06003e-16-0.000185779j -2.11867e-16-6.05903e-05j -8.86078e-16+0.00501235j -2.33266e-15+0.00117062j 1.28287e-15-0.00452894j -1.97072e-16+4.71509e-05j 1.8037e-16+0.00154267j 4.27111e-16-0.000467986j -7.4628e-17-0.000611616j 1.9603e-16+0.00308523j -1.69972e-16+0.00755443j 8.41934e-17+0.00361821j -3.65653e-17+7.35259e-05j 3.98421e-16-0.00569961j -7.08357e-16+0.00149498j -5.40773e-17-0.0103884j -2.11054e-16+0.00058549j 6.30262e-16+0.00559269j 3.69028e-16-0.000895733j -1.24433e-16+0.000252786j 3.86492e-16+0.00211075j -1.35438e-16+0.00166885j -1.04071e-16+0.000150856j -3.46289e-18+0.000511665j -1.14664e-16-0.00933123j -1.22624e-16-0.00348714j -1.1005e-16-0.000297271j 2.88643e-16+0.00262757j 5.16265e-17-0.0032787j -6.17364e-17-0.00127294j 8.1411e-17+0.00145583j 1.28057e-16-0.00311298j 1.12978e-16-0.00460369j 2.43008e-16+0.00131341j -1.33863e-16-0.0102964j -1.93006e-16-0.00313003j -2.43222e-17-0.000950499j -4.6293e-19+0.00048414j 9.64685e-17+0.00170077j 1.09023e-15+0.00522417j -6.01969e-17+0.00627559j -8.66345e-17+0.00240621j -1.76808e-16+0.00243964j 4.75279e-16-0.000899695j -1.24835e-16+0.000601627j 5.74027e-17-0.00537574j -3.27698e-15-0.00334199j -1.91665e-16+0.003509j 1.85725e-15+0.00520582j 3.11366e-16-0.00340834j -1.44602e-16+0.00072165j -7.80726e-17-0.000172322j 7.56346e-17+0.00338047j -2.4776e-16-0.0036767j 1.02376e-17+0.00188631j -8.18942e-17-0.00420206j -2.14338e-16-5.93815e-05j 5.52393e-17-0.000672273j 2.90832e-16-0.00175964j -1.06061e-16-0.00289021j 1.16531e-16+0.00284834j 3.76862e-16+0.00141083j -8.00038e-18+0.00212272j 2.51941e-15-0.00317699j 1.86001e-16+0.000580118j 4.74577e-16-0.000572513j -5.47295e-16+0.00154954j -6.6998e-16+0.00272589j -1.35774e-16+0.00231773j 9.7828e-16+0.0022145j -2.41353e-15-0.00562774j -8.34329e-16+0.00283437j 4.09541e-17+0.000331975j 1.00964e-16-0.0039599j 7.36633e-17+0.00247408j 4.98677e-16-0.00352992j 2.21296e-16-0.00194199j 1.08924e-16-0.00126521j -7.08474e-18-0.00236487j -3.90101e-17+0.00120728j 1.85373e-17-0.00301695j 1.66052e-16-0.00668668j -3.53132e-17+0.00208635j -1.79001e-17+0.00174811j -8.41359e-17-0.00165266j 1.79006e-16+0.00189197j 4.23733e-19-0.00197432j 3.95065e-18+0.00568276j 8.69837e-17-0.00487187j 3.01618e-16-0.00802009j 4.33607e-16+0.00136212j -5.42635e-17-0.00543769j -2.29982e-17+9.5998e-05j 3.48245e-18+0.00537528j 6.43021e-17-0.00384749j 4.04023e-17-0.0015511j -1.4259e-16+0.00211086j -1.56928e-16+0.00518313j 1.35481e-16-0.00015925j -3.297e-18-0.00625314j -4.34155e-18+0.00873181j -6.36983e-17-0.00638608j 7.67416e-17-0.00757698j 4.6357e-17+0.00158489j -1.17241e-16-0.00736441j 1.12795e-16+0.00213971j -3.22389e-17-0.0121015j 
-3.71079e-13+0.271204j 1.5225e-16+0.105889j -4.56948e-16+0.0462903j 4.74206e-16-0.0175512j -4.07356e-14-0.0595539j 5.53532e-16-0.0104659j 1.54958e-14-0.041217j -8.22241e-15-0.0572827j 1.1818e-15-0.0148369j -1.69465e-15-0.109084j -1.51187e-15+0.0165829j 1.91978e-15-0.091732j 2.52154e-15+0.0261927j -2.93623e-16-0.068039j -1.15506e-16-0.119794j 3.86767e-15+0.346295j -1.3995e-15-0.057207j -5.25808e-15+0.139577j 3.83005e-15+0.238234j -1.53536e-16+0.113192j 5.29809e-15-0.213076j 8.71226e-15+0.380024j -5.0462e-14-0.219066j 4.60062e-15+0.0634025j 1.87524e-15+0.00911199j 1.491e-15-0.0993651j -3.75542e-15+0.298933j 4.08486e-15-0.130536j -1.07888e-15+0.030058j -1.54267e-15+0.11302j 2.72003e-15-0.0214009j -1.09148e-14+0.0559598j 7.35543e-16+0.0223009j 3.20221e-16-0.0151722j 7.62764e-17+0.0159946j 9.28692e-16-0.0616013j 7.69533e-16+0.00590679j 4.34827e-16+0.0597645j -6.67335e-16-0.0403455j -9.07287e-16-0.00988677j -6.791e-17+0.0422558j 1.51325e-15+0.0303626j -4.55745e-15+0.0590279j 2.0129e-15-0.0237954j -8.78433e-16-0.00128376j 5.16494e-15+0.0271302j -4.79154e-15-0.00542533j -3.11519e-16-0.0415166j 4.20603e-15-0.0191405j -1.5117e-15-0.0188781j -2.8585e-15-0.00313793j 2.06727e-15-0.0408535j -6.51184e-15+0.0153896j 2.42719e-14-0.014694j 4.24654e-16-0.00282953j -6.68226e-15-0.0256762j -1.87629e-14+0.0402592j -1.87018e-16+0.0161318j -2.04823e-15-0.00984231j 6.2431e-15+0.0160742j 1.24272e-15+0.062403j 4.87144e-16+0.0243423j 8.40153e-16+0.0391052j 6.82256e-15+0.0209276j -1.33767e-14-0.108588j 1.79693e-16+0.0435546j -3.27473e-17+0.0132221j -1.11198e-15+0.0260286j -5.01485e-16-0.0366269j -2.40973e-15-0.0152939j 4.268e-15+0.0716554j 2.15706e-16+0.0189671j 9.70957e-17+0.00542796j 2.73864e-15+0.0165133j -1.441e-16-0.028001j 7.43982e-16+0.0034106j 3.01223e-16+0.0184796j 3.83069e-16-0.00273501j -8.45544e-16-0.0264348j -2.86092e-16+0.0297433j 1.81958e-15+0.0235754j 1.12975e-15-0.00642334j -3.80614e-15+0.057143j -5.0584e-16+0.0299663j -3.95782e-16+0.0237151j 4.89615e-16+0.030437j 1.38719e-15-0.00811283j -7.45678e-16-0.0234704j 9.01515e-16+0.0171274j 1.88517e-16-0.0352071j -1.4169e-15-0.000177198j -1.00403e-15-0.0388797j -4.04771e-15-0.0154923j -1.21445e-15+0.063741j 2.40748e-15-0.0200107j -2.12957e-15+0.0216121j 7.36271e-15-0.0216038j -1.36321e-15+0.041971j 1.31514e-16+0.001989j -1.81855e-15-0.00132536j 2.89736e-15-0.00474422j 5.8796e-15+0.0173714j 1.74276e-15-0.00555365j -4.72285e-16-0.00421953j 1.28654e-15+0.0139431j 4.59306e-16+0.0116765j -1.71737e-15-0.0248682j 2.67619e-15-0.0129937j 1.05324e-15-0.00628533j -1.8507e-14-0.0181585j -7.00145e-16-0.00973949j 7.64163e-16+0.0151285j 9.24565e-16+0.0254852j 1.08177e-16-0.0189067j -2.11433e-15-0.00630425j 3.78544e-16-0.00132887j 4.13658e-16-0.000383066j 1.21817e-16+0.0119768j 8.05103e-16+0.00371259j -1.59824e-15+0.0215773j -1.56511e-15-0.00448479j -1.48987e-16+0.019797j -3.77766e-16+0.0186071j -7.81119e-16+0.0029334j -3.00519e-15+0.01567j 5.59532e-16-0.00713784j 1.5342e-15+0.0198562j 8.28497e-17+0.00465529j 5.83678e-16-0.00525232j 3.60437e-16+0.000625618j -2.4982e-17-0.0159501j 2.23377e-15+0.00567309j 6.14317e-15+0.029568j 8.46787e-16-0.00239119j -1.02375e-15-0.00729446j -2.00495e-15+0.0468535j -9.09064e-16-0.0183913j -1.74076e-16-0.00868065j 1.84522e-16+0.00208222j 5.13406e-16-0.0105585j -5.06451e-17-0.00875094j 1.95968e-16+0.0152557j 3.74122e-16-0.0206711j 2.84313e-15+0.00618848j 6.71331e-16+0.025302j 5.68279e-17+0.0181121j -1.58282e-16-0.0106864j 2.2911e-16+0.0027987j 2.50278e-16-0.00343803j -8.54829e-16+0.0202556j -4.63706e-16+0.0158844j 1.68298e-16+0.0016194j -4.30294e-16-0.0640037j 2.466e-16-0.00525519j 2.64189e-17+0.00790801j -1.82692e-16-0.0418907j 3.95872e-16+0.0368956j 1.07115e-16+0.0670319j 8.0836e-16+0.137241j -8.25686e-16-0.0834448j 
-4.24473e-14+0.0313464j -1.58181e-15-0.159808j 5.81085e-16-0.0307258j 3.19252e-16+0.00119489j 4.95605e-15+0.00681968j -3.24712e-16+0.00782228j 1.29314e-14-0.0333865j -1.05269e-15+0.0131915j 1.36634e-15+0.00567394j -6.1757e-16+0.00867355j -3.88926e-15+0.0552095j 1.50039e-15+0.00762453j -4.38224e-16+0.000552494j -1.4585e-15-0.157043j -2.99261e-18-0.37899j 1.96372e-15-0.234136j 1.02791e-14+0.103827j -4.85399e-17-0.0384189j -3.03466e-15+0.14727j -1.53136e-14+0.379188j -7.03297e-15+0.251554j -1.8455e-14+0.357164j 8.6523e-15+0.293535j 7.90685e-16+0.180454j -4.63784e-14+0.191359j -6.50319e-15+0.0590149j 5.35197e-15-0.0385725j 3.79338e-15+0.2692j 3.58698e-16+0.134003j 1.56165e-15-0.0456999j -1.96973e-15-0.0324163j 4.22258e-15-0.0343836j -2.19608e-15-0.0720188j -8.59891e-17+0.0158674j -9.31224e-17-0.0166264j -1.06452e-17+0.000489909j -5.18128e-16+0.0121665j 2.89491e-16+0.0239618j -3.54876e-16+0.0247757j -2.99135e-15-0.0558879j -2.98593e-15+0.00642921j 5.78549e-15+0.0168626j 1.86177e-15-0.0388828j -2.18712e-16-0.0106085j -1.30179e-15+0.00686106j 4.14737e-15+0.025817j -8.90841e-16+0.00510754j 7.24058e-16-0.0355674j 4.42354e-15-0.0117151j -3.6857e-15-1.74434e-05j -1.63868e-15-0.0326116j -6.64254e-16-0.0523147j -2.19953e-15+0.00211481j -3.49291e-14+0.0182786j 1.38826e-15-0.035401j 4.80158e-15-0.0235523j 1.21271e-14-0.0122569j 1.52897e-17-0.00714926j 2.53201e-15-0.00212939j -4.06269e-15-0.0159854j -2.77818e-15-0.0222498j 7.15752e-17-0.0120184j 1.35057e-16+0.0229358j 1.40164e-15-0.0397771j -2.96245e-15-0.0273031j -5.42203e-16+0.014497j -4.58635e-16+0.00731166j 3.08006e-16+0.00539317j 8.59079e-16+0.043301j 1.60395e-15+0.016012j -3.04753e-15-0.0435115j 6.97944e-16+0.0304961j 2.65475e-17-0.00437414j -8.47639e-16-0.0043502j -4.5708e-16-0.0142072j -1.31785e-15-0.0235009j -1.94637e-16-0.00989797j 1.77788e-16+0.0310654j 1.881e-15+0.0385956j -1.95039e-16-0.00614558j 1.21338e-16+0.00369843j -2.35945e-16+0.0207317j 6.71902e-16+0.000159524j 5.38897e-16-0.00649124j -2.31349e-16-0.00262915j 3.89055e-16-0.000633895j 2.46338e-15+0.0171508j -6.23859e-16+0.0196402j 9.81437e-16+0.0232451j -1.08718e-16-0.0302456j -1.11328e-15-6.72094e-05j -7.7749e-16-0.0190015j -5.57384e-15-0.0215568j -9.86898e-17-0.00598766j 1.28706e-15-0.011766j -1.39955e-15-0.0102311j 3.40563e-15-0.016545j -2.68101e-16+0.0234945j -1.23202e-16+0.0015752j 1.14801e-14+0.0104289j -7.75435e-16-0.0044561j -9.03638e-15-0.0291235j 4.78539e-16-0.00397303j -9.06673e-16-0.0337579j -1.83957e-16-0.00541069j 1.42692e-16-0.000274921j 2.29703e-15+0.010934j -1.00561e-15-0.00514091j 4.6827e-16+0.0168392j 1.02801e-14+0.00835855j 7.37135e-17-0.00428043j 3.31008e-16-0.00317584j 3.98054e-16+0.00197956j -1.27315e-15+0.00219954j -2.14897e-15-0.0143872j 1.354e-15-0.0173574j -5.57116e-15+0.00643643j -7.74694e-16+0.000383179j -7.9606e-16-0.0104065j 9.54383e-16+5.31499e-06j 1.22537e-15-0.0109065j -6.08168e-16+0.00281296j -2.37935e-15-0.0162814j 7.52816e-15+0.011981j 1.26251e-15-0.000330411j -3.02323e-16-0.00227117j -6.75031e-16+0.00185812j -8.03622e-16-0.0195281j -9.4564e-16+0.00885729j -4.19202e-16+0.0042128j 4.38013e-16+0.0123551j 7.94744e-16+0.00914591j 2.08268e-15+0.00626624j 5.29244e-16-0.00394373j -3.90498e-16+0.0145777j -5.18322e-16+0.012818j -1.40718e-16-0.00137116j 1.81371e-16+0.00216322j -8.1031e-16-0.00911468j 7.36137e-17+0.00385856j -5.15047e-16-0.0214503j 2.85735e-16+0.0236522j -1.56422e-16+0.00249165j 8.25784e-15+0.023734j 9.08775e-16+0.0211926j -6.37058e-16-0.0147082j -1.91371e-16+0.0138035j 3.87224e-18-0.00797615j -3.08994e-16+0.00342123j -3.95083e-16+0.0125812j -6.13459e-17-0.0121508j 5.42961e-17-0.008572j 4.1111e-16+0.0305832j -3.163e-16-0.0448599j 8.23386e-17+0.00416286j 4.44196e-16+0.0231969j 2.91945e-16+0.00332727j 2.77748e-16+0.0522149j 1.675e-16+0.0139453j 1.40278e-15+0.0893007j 
1.06305e-14-0.00896908j 3.66398e-15+0.0361844j 1.48453e-15+0.0255403j -8.95573e-17-0.0138528j -5.5308e-15-0.00715947j 4.2297e-17-0.0124859j 2.24157e-15-0.00285842j 2.21863e-15+0.0123767j 1.20875e-15+0.00611887j 5.81514e-16+0.0129787j -1.48434e-15-0.00999828j -4.96263e-16-0.00915302j 2.45555e-15+0.00882451j 6.94105e-15+0.0935594j 4.58497e-15-0.051005j -1.07216e-14-0.214362j -2.3198e-14-0.321076j 1.15241e-14+0.295881j -1.5516e-14-0.154016j -2.40276e-15+0.364629j -1.84617e-14-0.454298j -1.50279e-14-0.0684465j 7.96393e-14+0.370712j -3.92834e-15+0.0570566j -2.2164e-14+0.130754j -1.72592e-14-0.259459j -9.91344e-15-0.177128j -2.01965e-14-0.320766j -5.46187e-15-0.0243445j -5.19883e-16-0.0392571j 9.01335e-16-0.0201487j -5.8368e-17+0.0056442j 7.46382e-15+0.0776192j -4.00462e-16-0.0151908j 5.62435e-16-0.000471127j -2.52438e-16-0.0101851j 6.00958e-16+0.00747587j -2.39801e-15-0.0170552j 7.58341e-16+0.0186433j 3.93453e-16-0.00418905j 4.10568e-16+0.00372788j -3.41825e-15-0.0118308j 1.08797e-15+0.00694941j -8.65833e-16+0.0060132j -7.88933e-16-0.0119312j -9.29298e-18-0.00774421j 9.13075e-16-0.00354848j 3.63246e-16+0.0106688j -6.52869e-16+0.00398381j 3.15354e-16+0.00749234j 6.5831e-16+0.00650404j 5.35711e-16+0.000490994j -3.00872e-15+0.00917464j -6.66637e-16+0.00107556j 1.58587e-15+0.0110573j -6.98323e-16-1.29743e-05j -3.14032e-15+0.00475189j 1.62152e-15-0.00331616j 5.10001e-16+0.0111032j 3.91189e-16+0.00508676j -3.84947e-16+0.00788343j 1.33179e-15-0.00710033j -3.83426e-17+0.00152779j 3.44054e-16+0.00251619j 1.75952e-15+0.00773767j 2.81096e-16+0.00791777j -1.9888e-16-0.00396557j -7.0849e-17-0.00126643j -5.4479e-16-0.0125282j -1.38431e-15-0.0171567j 1.24703e-15+0.00760287j -1.9662e-15-0.0257394j 7.5259e-17+0.00243666j -1.99279e-16-0.00118017j 7.05424e-16+0.00105801j 3.81474e-16+0.000252172j -3.59827e-17+0.0011118j -8.07532e-16-0.00490791j -8.66688e-16-0.00610196j 2.62915e-16+0.00759954j 9.68035e-16+0.00514009j -4.41973e-17+0.006654j -3.63203e-16-0.00061065j -5.7836e-16-0.0153959j 4.51246e-16+0.00253872j 9.43935e-18-0.0123241j 2.23828e-15+0.0116019j -1.00973e-15-0.00654701j -5.78809e-16+0.00315206j 7.25655e-16+0.00406037j 1.06799e-15+0.015006j 1.19228e-15+0.0089729j 2.74672e-15+0.0103801j 8.85415e-17-0.000921272j -7.60904e-17+0.00129114j 2.15604e-16+0.00773337j 1.76211e-16+0.00199206j -2.77543e-16-0.00551428j 1.23072e-16+0.00354068j -2.71526e-16-0.000679442j 4.51012e-16+0.00534751j 2.49296e-15+0.00675187j 3.9208e-16-0.0102123j 1.01778e-15+0.0116797j -7.99759e-16-0.00498595j 4.03942e-16-0.000121067j -1.11486e-15-0.0087444j 6.32388e-16+0.00397269j -9.13969e-16-0.0051233j -5.20133e-15-0.00420607j 1.9686e-17+0.00336728j 8.5296e-17+0.00388976j 2.25958e-16+0.00709168j 8.49967e-17-0.00718994j 1.13413e-15+0.00717807j 1.44973e-17+0.00702712j 3.68798e-15-0.00433722j 7.51221e-20-0.0033173j 1.32466e-15+0.00646129j -5.40961e-16+0.010922j -1.35181e-15+0.00306896j 1.48755e-16+0.00655155j 2.01201e-15+0.00065755j -5.26468e-15-0.0110169j -6.4749e-16+0.00181777j 4.18797e-16+0.00239302j 4.81548e-16+0.00253909j 1.08443e-15+0.0101932j -2.38543e-16+0.00167523j -1.96382e-16-0.00770367j 4.67175e-17+0.00137498j -5.38247e-16-0.00412537j -1.31555e-16+0.000919579j -6.42144e-16-0.0079738j 1.42446e-16+0.00180708j -2.61641e-16-0.00152764j -2.70139e-16-0.00362332j -9.06522e-17-0.00522331j -2.29848e-16+0.000392897j -2.1289e-16+0.00243099j 6.50367e-16+0.00861333j 1.83455e-16-0.00177194j -1.21432e-17-0.00520668j -6.60768e-16-0.00283354j 3.86392e-16+0.0149072j 5.19515e-16+0.0125141j 6.27746e-16+0.00914664j -4.8653e-16-0.00826757j 7.82413e-16+0.0134271j 9.83192e-17+0.00418763j -3.42305e-16-0.00372316j -2.29317e-16-0.00590516j -2.69236e-17-0.000868727j 6.60038e-16+0.00679949j -3.91258e-16-0.00431496j -9.57032e-16-0.0176149j -1.31275e-15-0.0220264j -1.23795e-15-0.0108456j -1.08107e-15-0.0109803j -2.13446e-15-0.0286959j 
