-4.85933e-15+0.277991j 2.80059e-15-0.141915j 3.90274e-16+0.0129189j -1.05756e-14+0.166187j 1.19994e-14+0.310943j -3.73978e-14+0.157609j -3.39941e-15+0.167993j 7.11032e-15+0.128665j -2.18065e-14+0.253573j 2.95784e-14+0.00607592j 1.10569e-14-0.0187596j 2.15645e-14+0.154914j 4.22941e-13-0.318074j 7.71409e-13-0.25923j -1.02286e-14-0.00840422j -2.42764e-14-0.00704878j -2.12685e-14+0.0116636j 1.0297e-14-0.0142665j -2.67054e-15-0.222077j -1.34289e-14-0.00289185j 3.31931e-15+0.320522j -3.78055e-15+0.104722j 2.52419e-13-0.22977j 5.43696e-14-0.150308j 4.89382e-16+0.0625055j -8.21514e-16+0.0770433j -3.17291e-16-0.0355539j 2.2118e-16-0.0115834j -1.20131e-15+0.0622544j -2.62126e-16+0.0633749j -4.4459e-16-0.0528814j 6.62235e-16-0.00429072j -2.61952e-15+0.08083j -1.02855e-15+0.0121049j -7.0546e-16+0.0106783j -8.48871e-16+0.0218673j 1.36633e-15+0.0280612j -2.51122e-15+0.0707516j 3.50827e-14+0.00433292j 3.96334e-16+0.0192519j -1.32598e-14-0.0155694j 1.84064e-16-0.0143231j -8.09629e-14-0.0512531j -2.32819e-15-0.0456086j 9.23153e-15+0.0394539j 1.754e-15+0.00965855j 1.08398e-15-0.0481218j -1.46524e-14-0.0569065j 2.07612e-14+0.0475051j 2.91003e-15-0.0376194j -3.56863e-16+0.0362645j -6.85802e-16+0.0464031j -5.73666e-16+0.023237j -1.75376e-15+0.0149782j -1.21208e-15-0.049712j 7.39943e-16+0.0314288j 6.74347e-16-0.0420151j -3.12983e-16+0.00366099j 4.55284e-16+0.0289184j -2.05459e-16-0.00721118j 1.2921e-17-0.0133168j 5.38393e-16-0.0255115j 6.64286e-16-0.0510497j -4.31981e-16+0.0518539j 5.11698e-16-0.0112329j -3.65968e-16-0.0407731j -1.26279e-13-0.0203134j -7.89582e-16+0.0236777j 1.12192e-15+0.0313283j 1.25585e-15-0.00956899j 3.51544e-15+0.0354642j -1.50402e-15+0.016537j 4.41125e-16+0.0452232j 3.93743e-17+0.0279676j -4.63957e-16-0.0109102j -7.46404e-16-0.0329717j -1.22657e-13+0.0156354j 4.23242e-15-0.033037j 9.38115e-16-0.0205962j 3.50771e-16-0.00608059j 5.14091e-16-0.0344605j 1.42451e-14+0.0240767j -1.93112e-16-0.0131307j 2.89495e-16-0.00996911j 1.07534e-16+0.010264j -9.93237e-16-0.00235348j -1.23783e-15-0.00420573j -7.71408e-16+0.0121929j 2.31109e-15-0.00745925j -3.1088e-15+0.00607093j -2.1214e-15+0.0153861j 4.87437e-16-0.00280955j -1.74083e-15-0.00148965j 8.52499e-16+0.00383964j 3.73502e-16+0.0141468j -2.09379e-15+0.00517638j -1.71216e-16+0.0270506j -1.71081e-15+0.00483245j 1.73499e-15-0.00979114j -3.61925e-15+0.0171021j -1.22119e-15+0.0021987j 1.79931e-14-0.0040299j -9.72184e-16+0.00476009j 5.21158e-14-0.0289229j 4.42716e-15+0.00972346j -1.15385e-15+0.0146901j -5.10401e-15+0.0307205j 4.52008e-16-0.0232419j 6.61284e-16-0.000165191j 7.81833e-16+0.00601213j 5.45797e-15+0.0345765j -1.67288e-15+0.000819633j -5.70673e-16-0.0157034j -5.12481e-16-0.0179931j -3.89983e-17+0.000640192j 2.22183e-16-0.00211885j 1.38545e-16-0.022516j 5.15974e-16+0.0116852j 4.62361e-16-0.00473064j -8.40954e-17+0.0270294j -3.5122e-16+0.0270313j 9.67613e-17-0.00860209j 2.46282e-17-0.00331761j 1.52192e-16+0.00651013j 2.41121e-16-0.0272182j -2.92468e-16+0.0156741j 1.76915e-15-0.0180938j 4.2946e-16+0.00350957j 3.40927e-16+0.00166183j -4.14624e-16+0.00196599j -1.13845e-14-0.0205906j -1.48211e-15-0.0263974j -4.81222e-16+0.00167358j 1.18535e-15-0.0869j -2.01721e-16-0.120717j -1.10833e-15+0.00501392j 
4.91949e-15-0.0588639j 5.16903e-15-0.199346j 2.19619e-15-0.107936j 1.73114e-14-0.346655j -4.8954e-15+0.272502j -5.95484e-15+0.0374747j 7.85239e-15+0.0746841j -2.24321e-15-0.069919j 1.65836e-14-0.0204458j -1.30374e-15+0.0556657j 1.46204e-14+0.380142j 3.42134e-15+0.0557582j 5.40606e-14-0.0478374j -8.09224e-13+0.287478j -4.07396e-14+0.279593j 2.39384e-14+0.429753j 3.91873e-14-0.0447538j 4.29444e-15-0.0731978j 8.06655e-15-0.0873539j -3.56746e-15-0.144604j 6.86127e-15-0.0619475j 2.73117e-15-0.0382071j 4.95549e-14-0.000585585j 1.12829e-14-0.249873j -1.09079e-15-0.129512j 1.34524e-15+0.0888476j 3.89446e-16-0.0500765j 6.7625e-17-0.0153876j 5.90209e-16+0.0172818j 1.92681e-16-0.0101799j 4.33631e-17-0.0335018j -1.88335e-15+0.0443834j 1.97596e-15-0.0190884j -1.04319e-15-0.016291j -2.60044e-15+0.0530597j -1.61204e-15+0.0432147j -3.74263e-16+0.0226091j 7.50911e-16-0.0396354j -1.58211e-13-0.0214959j 9.72862e-16-0.0268087j 7.73039e-15+0.00787625j -1.07917e-16-0.00255684j 1.39997e-14+0.010372j -6.58482e-17+0.0587885j 7.71124e-16+0.0174245j -3.9407e-16-0.0417121j 4.9407e-16-0.0151459j -4.87549e-15+0.0204312j 2.67676e-15+0.0349618j 1.9391e-15-0.0138722j -5.22736e-16+0.0184229j 3.24405e-16+0.0135089j 7.30156e-16-0.0195526j 9.74923e-16-0.00523564j 2.58944e-16-0.036075j 1.12677e-15-0.0316499j 5.64205e-17-0.0117581j 5.7245e-16-0.0353344j 2.87857e-16+0.0304899j 1.37434e-15-0.0381947j -1.21825e-16+0.00317369j 7.45332e-16-0.0216264j -8.26256e-16+0.00864511j 5.80856e-16+0.0185108j -2.8734e-16-0.0244408j 1.78649e-16-0.0139677j 7.43015e-14+0.0120793j 1.40165e-15-0.0263065j 5.04453e-16-0.039813j -5.01868e-16-0.0197653j -1.86246e-15-0.0207508j 1.84428e-15-0.0257734j -5.24909e-16+0.0269409j 1.87639e-16-0.00034467j 7.43663e-16+0.00108194j -5.26062e-16-0.0219475j 4.66531e-14-0.00601336j -1.85675e-15+0.0103711j -8.27794e-17-0.000789897j 2.22075e-16-0.0029578j -5.16217e-16+0.0143132j -2.14237e-14-0.0371022j -2.57898e-16+0.00384261j -1.09821e-15+0.00495988j -2.24006e-15+0.0207142j 1.60581e-15-0.000138791j -1.33915e-15-0.00349326j 2.74975e-16+0.0155901j -1.82846e-15+0.00259556j 2.08809e-15-0.0015402j 1.82138e-16+0.0118653j -7.08995e-17+0.0111547j -2.14104e-15-0.00387568j -7.89413e-16+0.00946401j 4.32358e-16-0.00185653j -1.27058e-16-0.0173302j 2.63626e-16+0.018789j 1.37002e-15+0.00496226j 7.89879e-16+0.00299043j 1.79954e-15-0.000476688j 1.01613e-15-0.0161806j -3.98143e-14+0.00907134j 2.02772e-15+0.00331757j -1.01138e-14+0.00597016j -8.00136e-16-0.00769753j -1.97001e-16+0.00679039j 2.5531e-15-0.0125617j -1.49171e-15+0.020303j -9.49358e-16-0.000359241j 8.00261e-16-0.00723714j 9.22464e-17-0.00440109j 9.76511e-16-0.00663047j -8.12537e-19-0.00521937j -4.40822e-16+0.000170026j -3.35085e-16+0.018713j -1.59264e-16+0.000855295j -3.17901e-16-0.00396517j 5.21924e-16-0.00259681j -4.03533e-16+0.0172422j 3.15359e-16+0.0103738j 1.06035e-16+0.0072889j -5.34423e-17+0.00323948j 8.74515e-17-0.0147581j -5.38583e-16+0.0204439j -3.0468e-17-0.00276413j 3.01148e-16+0.0079982j -3.1099e-15+0.0355484j -1.33145e-15+0.0368414j -5.61528e-16+0.0157105j 9.77909e-16-0.0348824j -3.83575e-17+0.00453674j 8.30075e-16-0.0307234j 6.41279e-16-0.0248127j -1.8115e-15+0.0201725j -1.57072e-15-0.0340415j 2.15239e-15-0.080511j 
1.50935e-15+0.00824751j -5.35307e-16+0.0636963j -1.44913e-16+0.187613j 8.47853e-15-0.0635522j 7.06806e-15+0.23355j 3.19752e-15-0.0220943j 2.08243e-14-0.382805j -4.56189e-16+0.0563359j -2.04402e-14+0.0618939j 1.43058e-14+0.208155j 4.57463e-14+0.646313j 1.92978e-14+0.053081j 5.30614e-13-0.404456j 9.8228e-13-0.332572j 7.4062e-14-0.371325j -3.97596e-14+0.333378j -8.59571e-14+0.0605907j 4.48986e-14-0.0883263j -6.12877e-15+0.350931j -1.66801e-14+0.216935j -1.88626e-16+0.0125679j 6.31308e-15-0.144488j -2.35305e-14-0.0309869j 5.99411e-15+0.232j 2.93071e-15+0.0713299j -1.57313e-15+0.0451631j 8.66151e-16+0.0647262j 9.34961e-16+0.00278712j 2.31485e-15-0.0359061j 9.65304e-16-0.0221189j -9.51772e-16-0.00354556j -1.03822e-15-0.0151404j -9.23402e-16+0.000619031j 4.73521e-16+0.0145105j 8.38695e-16-0.00363328j -3.88415e-18-0.0172986j -4.18133e-16-0.00301497j 5.71555e-16+0.0157086j -8.62445e-15-0.00133104j 9.90676e-17+0.00811657j -7.78287e-16-0.00110094j 5.445e-16-0.00732958j -1.42548e-15-0.000999972j -7.77251e-16-0.00463235j 1.91235e-15+0.00646409j -4.69997e-16+0.00950605j -4.91623e-16+0.003959j 2.53934e-15+0.00822817j -4.09624e-15-0.0102367j -2.52269e-15+0.0267193j 8.93229e-17-0.00137161j 8.44036e-16-0.00834862j -1.14304e-16+0.0153745j 3.1264e-15-0.0135833j -2.85908e-16+0.0169512j 3.65396e-16+0.0181732j -2.15654e-16+0.00456392j 1.70842e-16+0.0105944j -7.37965e-16-0.00416287j 2.13599e-16+0.0144274j -8.41084e-17+0.023662j -2.7054e-16+0.00690035j -2.99485e-16-0.00793244j 1.34447e-16-0.0195516j 8.60496e-17+0.000677322j -4.76011e-16-0.0115064j -5.54261e-14-0.00911439j 5.43167e-16+0.00848493j 1.63857e-16+0.0107547j -7.67747e-17+0.0120802j 6.76846e-16-0.0043673j 6.20094e-16+0.0039096j -4.03656e-16-0.00685308j -1.78143e-16+0.0039561j 2.92564e-16+0.00186483j -1.5712e-16+0.00969091j 3.62984e-14-0.00488419j -1.05061e-15-0.0012381j 3.10041e-16+0.00298263j 9.12745e-17+0.00778042j -3.65801e-17+0.00339327j 2.72606e-15+0.00438441j 4.42736e-16+0.00168768j -5.64943e-16-0.00066825j 6.0779e-16-0.00683281j -5.77543e-17+0.000754707j 2.51341e-15+0.00540909j -7.3936e-16-0.00592119j -3.52266e-16+0.000923555j 9.34202e-17-0.0012506j -5.19341e-16+0.00165926j 2.56282e-17-0.00226928j -1.32829e-15-0.00137297j -3.13407e-16-0.00212802j 1.47325e-16-0.00782873j 1.65913e-16+0.00619038j -1.72806e-16-0.0071138j -1.79078e-17-0.00747444j -1.58771e-15+0.00118254j -6.5909e-17+4.86514e-05j -2.37939e-16+0.00324556j -6.55096e-16+0.00032023j -3.34265e-16+0.00585878j -3.79624e-15+0.00210799j 3.57143e-17-0.000898103j 3.33178e-16-0.000905283j -1.2883e-15+0.00850242j 4.87536e-16-0.000657181j 5.23224e-16-0.00738348j -1.15246e-17+0.0119472j 7.49078e-16+0.00490389j -5.99248e-18+0.00525427j 7.71083e-16-0.00832944j 5.95936e-16+0.00786156j 2.36688e-16-0.00165996j 2.76803e-16-0.00974374j -4.86467e-16+0.000117045j -2.60259e-16-0.0020691j 1.0259e-16-0.00967163j -1.6493e-16+0.00417075j -8.63979e-17-0.00697387j -1.86349e-17+0.0123368j -2.68875e-16+0.00509445j -2.21771e-16-0.00870648j -1.59916e-16-0.00577173j -1.67785e-16-0.00139191j -7.56605e-16+0.00311866j 7.95531e-16-0.0104675j -2.05407e-16+0.00642796j -3.70049e-17+0.0166678j -5.42564e-16-0.00306157j 2.72692e-16+0.0216505j -7.61418e-18-0.0103768j -2.9016e-16-0.00286145j 1.66564e-16+0.0146144j 3.84633e-16+0.034593j 
1.08374e-15-0.00541345j 6.25895e-15-0.0283742j 5.74214e-15-0.0351603j 4.77473e-15-0.0281736j 3.65428e-14-0.197001j -4.5964e-14+0.076156j 6.67858e-14-0.179819j 1.30195e-14-0.112104j -1.62142e-13+0.555808j 3.97932e-15+0.068128j -2.78062e-14-0.0750201j -5.05012e-14+0.0973176j -4.80634e-13+0.329626j -3.48484e-13+0.112798j 3.60394e-14+0.0160016j 1.70705e-14-0.110519j 3.17393e-14-0.0503495j 1.67964e-13-0.475017j 2.94596e-14-0.262558j -6.52155e-14+0.421435j 5.53639e-16-0.111872j 4.54409e-15-0.0475328j -3.20576e-14+0.0372625j 2.54705e-14-0.13014j 2.65243e-15-0.0257515j -1.78565e-15+0.0120986j 7.28106e-15-0.0355207j 2.90785e-15-0.015943j 1.21203e-14-0.0339318j 2.82917e-15-0.0157156j -5.73015e-15+0.0125706j -4.27878e-16+0.00722384j -2.06445e-15+0.0121796j 7.56208e-16-0.00473864j -1.48656e-16-0.000295326j -2.50293e-15+0.00817237j -1.67859e-15+0.00949475j 1.87181e-15-0.00695935j -1.92072e-14-0.00277797j -9.48422e-16+0.00308064j 8.71132e-16+0.00020286j -4.36486e-16+0.00196394j -3.98178e-15-0.00285625j -1.40181e-15+0.00585948j 3.65814e-16-0.00669823j 8.39368e-16-0.00358274j 2.42862e-15-0.00569443j -2.24255e-15-0.0046139j 1.0549e-15+0.0189937j -3.73856e-15+0.0105317j 2.52184e-17+5.02744e-05j 1.39819e-15-0.00565671j 1.70845e-15-0.0083916j -2.56099e-15+0.00384326j 1.17854e-15-0.00749734j 3.04447e-15-0.0107538j 6.3966e-16-0.00285112j 1.22407e-15-0.00459327j -1.48253e-15+0.00704703j 1.3061e-15-0.00671475j -3.45816e-16-0.000121964j -1.05163e-16-0.00102228j -2.11727e-15+0.00847109j 4.86848e-16-6.72788e-05j -1.5671e-15+0.00668103j -1.27089e-15+0.00395203j -2.71855e-14-0.0047083j 3.14779e-15-0.0127626j -3.59786e-16+0.000113579j -7.31904e-16-0.000365646j 1.73379e-15-0.0061402j 2.18181e-15-0.00804174j -1.86823e-15+0.0104936j -1.12531e-15+0.00654148j 2.35209e-15-0.0114508j -6.58449e-16+0.00474464j 2.17458e-14-0.00300928j 7.24494e-16-0.0069333j 2.12625e-16-0.00155088j 7.18542e-16-0.00323183j 1.49658e-15-0.00409095j -7.95707e-16-0.00394799j -4.25652e-16-0.00193814j -1.68749e-16+0.0066199j -1.83621e-15+0.00490169j -7.27478e-16+0.00247501j -8.5845e-16-0.00403418j -1.74498e-15+0.00576154j 1.02853e-15-0.00271846j 3.47433e-17-0.00162752j -8.1762e-16+0.00226249j 1.71327e-16+0.00082123j -4.74709e-15-0.00591965j -2.94217e-16+0.000324172j 4.08757e-16-0.000345182j 8.84613e-17+0.00251244j -2.97164e-16+0.000638592j -1.9695e-16+0.00241812j 2.56616e-16+0.000322126j 8.73736e-16-0.00113696j 1.70727e-15-0.00430181j 4.80404e-15-0.00102045j 1.22745e-15-0.00275192j -4.71926e-16+0.000646753j 1.68176e-15-0.00524664j 1.57716e-15-0.00580076j 1.05346e-15-0.00339537j -3.44791e-16+0.00163219j -5.23729e-16+0.00238813j 2.43566e-15-0.00731648j -6.28655e-16+0.00315765j 1.19039e-15-0.00504791j 2.73096e-15-0.00971045j 2.29928e-15-0.0111021j 7.1063e-16-0.00349249j 1.44085e-15-0.00331341j -2.47305e-15+0.0100367j 1.34603e-16+9.64929e-05j 1.54582e-15-0.00422194j -6.54917e-16-0.000141691j -4.35757e-16+0.00450284j 9.39614e-16-0.0035481j -1.10348e-15+0.00420992j -2.80595e-15+0.00880057j -2.21912e-16+0.000650088j -2.58532e-16+0.00313498j -3.2064e-15+0.0111646j 2.80344e-15-0.00940117j -8.34293e-16+0.00210725j 4.73807e-17-0.00311947j -3.02483e-16+0.00186698j 2.04148e-15-0.00852806j -1.34293e-16-0.00109322j -1.63372e-15+0.00656571j 3.7965e-16-0.00511469j 3.85746e-15-0.0162808j 
4.32444e-16+0.023489j -1.94306e-15+0.0204454j -4.93899e-15+0.103292j 2.7871e-15-0.0938967j 1.92755e-16+0.0567402j 2.42448e-14-0.0748129j -1.00971e-14-0.0249689j 7.72678e-15+0.253961j 3.76423e-14-0.033868j -1.46817e-14+0.208934j -1.9255e-14-0.266326j -2.99236e-14-0.35459j -5.08204e-13+0.394578j 1.71702e-14-0.0162482j -4.18855e-14+0.12405j 2.16725e-14-0.143567j 5.88711e-13-0.608435j -1.43381e-14-0.0682409j 1.56114e-15-0.386788j 1.50568e-14-0.207199j -2.30529e-15-0.0951717j 1.08048e-14-0.396508j 2.254e-13-0.263896j 3.78896e-14+0.124269j 1.07656e-15+0.0363536j 1.08645e-15+0.0561109j -2.08774e-15+0.0280288j -5.9551e-17-0.0178363j -2.00499e-15+0.00905294j -9.93267e-17-0.0329324j 2.06651e-15-0.0350488j 5.08294e-17+0.00225268j 9.18787e-16+0.0123994j -6.91616e-16+0.0137698j 2.35367e-16+0.00286349j 5.34755e-16-0.0153154j -8.3232e-19-0.000301647j -2.33457e-16+0.0136411j -4.75799e-15-0.000801266j 3.30939e-16+0.00218713j 7.12342e-16+0.000876609j 7.98174e-16-0.0042865j 1.83954e-15+0.00108123j -9.74925e-16-0.000504362j -3.53653e-17+0.00368692j -7.68148e-17+0.00226969j -3.67502e-16-0.00667429j 4.18097e-16+0.00285239j 2.86366e-16+0.000225873j 1.02053e-16+0.00270574j -4.35463e-16+0.00811455j 1.79668e-16-0.007714j -5.13004e-16+0.00585457j 4.16311e-15-0.0196736j -1.7747e-16-0.00545851j 1.72201e-17+0.0197346j 4.47295e-16-0.00314648j -1.12824e-16+0.00637346j 3.50652e-16+0.000660631j -1.90237e-16+0.00360831j -3.17461e-16+0.0149292j 8.59664e-17-0.00185746j 4.97324e-16-0.00945478j 9.75094e-17-0.00567552j 4.67027e-16+0.000700677j 2.56497e-17-0.014917j -7.39995e-15-0.00108423j -3.2434e-16+0.00174922j 2.76394e-16-0.000527153j 1.39643e-16-0.00121883j 2.31108e-16+0.00421555j -4.24948e-16+0.00718903j 6.05303e-16+0.0106687j -2.31024e-16+0.00846345j -3.52289e-16+0.0105531j 4.1765e-18+0.000644075j -1.7754e-14+0.00205884j 4.02367e-16-0.0113551j 7.64084e-17+0.00550058j -2.25541e-16+0.00602937j -5.01367e-16+0.000906542j 5.18696e-15+0.00897008j 3.48859e-16+0.0041749j -5.06875e-16-0.00203987j 1.05648e-15-0.0027088j -3.04566e-16+0.000689883j 5.38618e-16+0.000427196j 3.29172e-16-0.00997523j -1.6483e-15+0.00425771j 5.43391e-16-0.00150636j 5.50484e-17-0.00126242j 1.77267e-16-0.00231573j 1.38954e-15+0.00192936j 8.54695e-17-0.00363275j -1.70818e-16-0.00325764j 4.61276e-16+0.00590409j 1.01821e-16-0.00607636j -5.7463e-16-0.00169953j -2.35418e-16-0.00191376j -1.43734e-15+0.00456801j -9.12281e-16+0.00551967j 2.01766e-14-0.00426962j -1.3658e-15+0.00727626j 1.56227e-15-0.00141593j 3.59025e-16+0.00293842j 7.08385e-18-0.00235219j -1.32589e-15+0.00617527j 1.68226e-16+0.00553065j 5.0856e-16-0.00576227j -7.67664e-16+0.0086651j -4.16012e-16-0.00342293j -8.26683e-16+0.00570973j -1.91748e-16-0.000241258j -1.93093e-16+0.00337274j -1.15627e-16-0.000184564j -2.44524e-16+0.00097843j 4.9131e-16+0.00210405j -2.37075e-16-0.00161206j -5.20379e-16-0.00176143j -1.36098e-17-0.00436938j 2.85662e-16+0.00294017j -5.32421e-17+0.00564912j 1.17683e-16+0.00155613j 6.49785e-16-0.0150765j -1.47373e-16-0.00953663j -1.00437e-16+0.00674057j -3.48038e-16+0.0105444j -5.22754e-16+0.000112813j 3.71319e-17+0.00293591j 1.71687e-16-0.000633949j -3.9977e-15-0.00946655j -1.39717e-15+0.0103455j 3.08304e-16-0.0186204j 7.09522e-17-0.00475779j -2.15753e-16-0.00918948j -8.30541e-16+0.0200394j 
6.75025e-16+0.147041j 1.58014e-15-0.000218468j -3.23962e-16-0.0895864j -8.33086e-16-0.0454657j -5.9558e-15-0.143296j 2.88447e-14-0.119874j 3.86248e-15-0.101126j -1.08898e-14-0.134779j 1.85568e-14-0.147491j -1.29835e-14+0.0896222j 2.92075e-15+0.0714974j -7.9236e-15-0.0713062j -1.2818e-13+0.0940829j -5.57989e-13+0.193175j -5.55754e-15+0.0811346j 2.25945e-14+0.0512861j 1.85441e-15+0.00164387j -1.04167e-14+0.0211582j 2.33299e-15+0.0699818j 1.09158e-14+0.0154008j -5.31158e-15-0.223444j -4.95189e-16-0.0103637j -1.45735e-13+0.134411j -3.42234e-14+0.0841414j -7.69896e-15-0.118365j 3.31085e-15+0.0712718j 1.06688e-15-0.11789j 1.68723e-15-0.0931466j 1.64284e-15+0.00643824j -1.33675e-15+0.153938j 1.4675e-15-0.137986j -1.39985e-15-0.0273445j -1.04587e-15+0.181359j 1.76359e-15+0.0150986j -2.968e-15-0.0336784j -1.81487e-15-0.0320614j 1.11931e-15+0.00573899j 5.13913e-15+0.189283j 5.76147e-13+0.0770876j -7.42541e-16+0.127722j -7.15273e-14-0.0806219j -2.25235e-15-0.00473431j -1.49677e-13-0.0967929j -7.5177e-15-0.0711613j 6.96316e-15+0.0262058j 3.77425e-15+0.083742j 3.51435e-15+0.0291276j -2.57551e-14-0.0909993j 3.49602e-14+0.0734894j 4.1082e-15-0.0426784j -1.41292e-15+0.0594307j 3.93354e-16+0.0497685j 3.94552e-16-0.0105153j -1.70406e-15+0.0127734j -5.63164e-16-0.0143996j 9.83522e-16+0.0546228j 8.342e-16-0.00613368j 2.26649e-16+0.0371373j -2.75168e-16+0.0408429j 2.69657e-16-0.00129051j -6.55646e-16-0.0374591j 3.49377e-16-0.0220238j 3.46728e-16-0.0638533j 1.07015e-16+0.0684727j 2.35777e-15+0.00674556j -2.18642e-15-0.0545354j -4.7327e-13-0.0765303j 3.5578e-16+0.0234307j 6.71319e-15+0.0837837j 3.18479e-15+0.0108386j 1.01722e-14+0.0715032j -1.97433e-15+0.0337528j 1.0448e-15+0.0501791j -1.88096e-16+0.0453793j -6.46197e-17+0.000364145j -7.04086e-16-0.0346154j -1.35795e-13+0.017251j 3.09981e-15-0.0491814j 4.99607e-16-0.0143535j 1.40888e-16-0.0150371j -2.05388e-15-0.0706142j 6.37846e-14+0.102014j -1.1163e-15-0.0479806j 3.36206e-15-0.0244155j 2.86029e-15-0.0258576j -2.79232e-15-0.00913567j 8.34506e-15+0.019262j -2.58473e-15-0.0100821j 6.96267e-15-0.0226201j -7.78896e-15+0.00505351j -2.76089e-15+0.00444829j 2.86165e-16-0.0180174j -2.08313e-14-0.0169642j 3.20457e-15-0.0158468j 1.24912e-15+0.000230868j 3.80959e-16+0.0219154j -1.40928e-15+0.0341565j 1.34347e-16+0.00487802j 1.56816e-15+0.0047642j -3.7713e-15+0.011879j -2.25948e-15+0.021815j 4.28061e-14-0.00966161j -2.62286e-15+0.00672881j 1.87019e-14-0.0133531j 1.8011e-15+0.0383991j -3.59429e-15+0.0391072j -1.07319e-14+0.0776209j -2.01301e-16-0.0489937j 1.401e-15+0.00693513j 6.85064e-16+0.0228742j 1.15872e-14+0.0604022j -1.77045e-15-0.00165798j -2.12954e-15-0.0357071j -1.73891e-15-0.00813364j -1.17194e-15-0.0214515j -1.04577e-16-0.00804715j -5.6386e-17-0.0244115j 1.4988e-15+0.0201685j 1.16591e-16-0.0174309j -5.7323e-16-0.00090606j 2.67775e-16+0.0296029j -7.63175e-17-0.0123551j 7.78255e-16+0.0201926j -7.953e-16-0.0325673j 4.3964e-16+0.00124569j -4.28769e-17+0.0361662j 8.72816e-16-0.0265893j -5.19661e-16-0.0710686j -7.44617e-16-0.00867849j 3.81299e-16+0.00596633j 9.88322e-15+0.022266j 1.14963e-15-0.0160466j 9.1329e-16+0.0576525j -2.71606e-16-0.115959j -5.8128e-16-0.114922j 1.17474e-15+0.0852656j 
