2.55046e-16+0.0245242j -1.77846e-15-0.0124057j -4.85012e-16-0.00293904j 2.62922e-16+0.00151893j 2.77196e-16+0.00362681j 1.41903e-15+0.0301841j 2.26016e-15+0.0107726j -6.3428e-16-0.00123695j -1.04018e-16-0.00219737j 6.89421e-16+0.00557896j -2.923e-16-0.00345453j -5.17376e-16-0.00240497j -8.47704e-17-0.0028141j 2.03231e-16-0.0011666j 9.30913e-16+0.00363269j -1.46351e-14-0.0364541j 1.68548e-15+0.00216499j 4.3361e-17+0.0120461j 7.4299e-16+0.00638293j -1.82811e-15-0.0165311j 1.07643e-17-0.000608191j -4.37519e-16+0.0118753j 3.23505e-16-0.008775j 5.8169e-16-0.00520241j 7.08989e-16+0.00331921j 2.4378e-16+0.000628505j 7.54645e-16+0.00130549j 4.75792e-16-0.00231661j -8.87299e-16-0.00500895j 4.93012e-17-0.00625689j -5.08943e-16-0.00244707j 7.27602e-16-0.000328547j -8.30451e-17-0.00525167j 3.44802e-16+0.00388454j 4.03764e-17+0.00692152j 5.79647e-16+0.0115941j -6.98487e-16-0.0275435j 1.45789e-15+8.29135e-05j -1.15794e-15-0.000162168j -2.86706e-17+0.00165371j 1.35017e-15+0.044699j -2.97443e-15-0.017693j -3.32058e-16+0.0217391j -3.58859e-15-0.00671278j -1.53114e-14-0.0323967j 2.32977e-16+0.0119987j 7.45038e-16+0.00561074j -7.22844e-16-0.0140796j 2.11488e-15+0.0206641j -3.25902e-15-0.011863j 1.39979e-15+0.0140519j 2.61444e-16-0.00517246j -8.9149e-17+0.0064876j -5.09526e-16-0.0077834j -1.05562e-15-0.00500503j -6.12575e-16+0.00693683j 2.03931e-16-0.000728623j -7.22796e-16+0.00825373j -1.80472e-15-0.00653118j 2.41883e-15+0.0111529j -1.63312e-15+0.00264978j -1.21566e-16+0.00304077j -1.8358e-15-0.00450578j -1.4046e-16-0.00650568j 1.73676e-15-0.008434j 1.20515e-15-0.00808516j -1.7959e-15-0.0189818j 1.57902e-15+0.00205061j -5.00536e-15+0.0142243j 5.78802e-16-0.00369265j -2.924e-16+0.000709069j 8.62842e-16+0.00114926j 5.63912e-16-0.000151796j 1.25502e-15+0.0170615j 1.26393e-15+0.025976j -1.09749e-15-0.00744626j 1.12251e-16+0.0162341j -1.36598e-15-0.00932709j -5.34168e-16-0.0105689j 8.77437e-16-0.00325922j 5.79504e-16-0.000300591j -8.73945e-16-0.00563932j -2.06302e-16+0.0650238j -9.35083e-15+0.036508j -3.13118e-15-0.0637205j 8.4295e-15+0.0447707j -1.69464e-15-0.0116384j -3.72317e-14+0.127589j -5.65647e-14+0.00417251j -6.24411e-15-0.114568j -5.06569e-15-3.9396e-06j -3.43019e-16+0.000116953j 5.1651e-16-0.00010339j -7.126e-16-0.0528645j 7.08765e-17+0.0796288j -1.81497e-14-0.0836191j 1.1241e-14+0.0736254j 6.90545e-15+0.253547j 2.1336e-14+0.190166j -1.3619e-15+0.0101256j -3.77375e-15+0.0204664j -4.92825e-15-0.0481855j 4.39399e-15-0.0395815j -1.54799e-15-0.0325163j 7.82457e-16-0.023531j 2.05636e-15+0.0013668j 4.9787e-16+0.0107501j -5.28531e-16-0.00388549j 8.20705e-16+0.0165692j -2.80295e-15+0.0109273j 2.13866e-15+0.0241012j -9.48561e-17-0.00281696j -9.17217e-15-0.0087473j 1.41569e-14-0.0406609j -2.98469e-16+0.0462559j -1.35233e-15-0.00529019j 1.56723e-15+0.00504452j -1.37401e-16-0.00483527j -5.70722e-15-0.0415804j -1.61696e-15+0.0203758j -2.95008e-16-0.0403381j 7.70336e-13-0.0122292j 1.06558e-14+0.0440285j 6.99479e-15+0.0274158j 4.18068e-15+0.0245567j 6.17969e-15-0.0069085j 3.45316e-16-0.00495979j -1.26529e-15-0.00621831j -3.478e-15-0.0207092j 5.57673e-15+0.0039463j 1.07365e-14+0.0154322j -3.46981e-15+0.0295725j -8.95238e-16+0.00275547j -5.57537e-14-0.00268974j 3.77576e-15+0.0200906j 5.25933e-15+0.00197537j 9.08333e-16+0.00543104j -5.27649e-15-0.00553864j -1.0747e-14-0.000613984j 2.62318e-15+0.0489608j 2.23434e-15-5.73255e-05j 1.75591e-15+0.00213258j -6.89016e-15-0.00317425j -1.52698e-15-0.000801345j -1.55603e-15+0.00642396j 1.54406e-16+0.00846836j -2.65724e-15-0.0320586j -2.05435e-15-0.00426921j -1.66877e-15-0.0161864j -2.361e-15-0.0031463j -5.05269e-15-0.0266986j 4.35846e-15+0.0126362j 3.84281e-15-0.0369199j 3.38331e-15+0.0320445j -8.74114e-16-0.0246389j 3.69029e-16+0.00167154j 6.3456e-15+0.0202699j 3.40876e-15+0.0091046j 2.80752e-15+0.0374251j 1.97507e-15+0.0272341j -2.18632e-15-0.0370521j -8.42022e-16-0.000715756j 5.74079e-15+0.0128019j 4.24004e-15-0.0456143j -1.26954e-15+0.0117482j 1.04894e-15+0.00593931j 1.19643e-15-0.023668j -1.89384e-15+0.0133509j -4.45304e-15-0.0603311j 2.61629e-15+0.0411626j -3.24138e-15-0.0445304j -2.37926e-15-0.0515849j -1.9382e-15+0.00766098j 4.59978e-16-0.00122938j -1.18279e-15-0.0182291j -1.73653e-15-0.0261147j 8.5681e-16+0.0219694j 5.0553e-16-0.029917j 7.60675e-16+0.00420208j 6.85801e-15+0.0439957j 2.29071e-15+0.00313777j -7.14948e-17-0.0457175j -3.3504e-15-0.00987819j -7.32454e-16-0.00997205j 5.59133e-16+0.00897493j -3.02335e-15-0.0312009j -4.04034e-17+0.0271823j 7.92409e-18-0.0146425j -1.66462e-15-0.0146529j 
-1.93884e-16+0.023626j 1.49447e-15+0.0192377j 3.99967e-16+0.00721573j -2.00604e-16-0.00323765j -2.73238e-16-0.00172712j -1.16864e-15+0.00844901j -1.9012e-15-0.0309619j 5.88384e-16+0.0117253j 8.93296e-17-0.00156383j -5.60036e-16-0.00547773j 2.47059e-16+0.00193225j 9.49982e-17-3.9472e-05j 6.94881e-17-0.00102953j -7.20498e-17-0.00383003j -8.25626e-16-0.0147945j 4.97097e-15+0.00762997j -1.35645e-15-0.0249653j -3.10313e-16+0.00573209j -5.58397e-16-0.00672796j 6.13786e-16-0.00217247j 3.98937e-16+0.00432568j -5.46839e-16+0.00908507j 5.63888e-16-0.00046942j 5.29767e-16-0.00115627j 2.80701e-16+0.00331612j 2.48899e-16-0.00143897j 4.16861e-17-0.0032812j 2.5121e-16-0.00345554j -3.26468e-16-0.00586931j 4.00082e-17-0.0076037j 4.10383e-16+0.00620453j -7.25119e-16-0.00927905j 1.03472e-16+0.000247369j -1.92023e-16+0.000167949j -1.36354e-16+0.00921137j -4.97434e-16-0.00147387j 6.32064e-16+0.00333198j 4.95587e-15+0.0127672j 5.33634e-16+0.014987j -2.56791e-16-0.000662923j -1.52109e-15+0.0150053j 2.65356e-15+0.0392455j 6.08273e-16+0.0356703j 9.51966e-16+0.0204881j 3.48172e-15+0.00036454j 7.03279e-16-0.0123133j -7.55945e-16-0.00853872j 1.04019e-15+0.003154j 1.04174e-15+0.0199148j 8.71658e-16+0.0271054j -2.3665e-16+0.00754422j 5.84883e-16-0.00596237j 3.48232e-16+0.00821482j 7.99716e-16+0.00534335j 1.20008e-15+0.00722253j -1.46773e-16+0.00544471j 2.66504e-16+0.00874313j 2.99311e-16+0.0121362j 1.27457e-15+0.0120909j -3.00668e-15-0.00451172j 2.38484e-15+0.00643671j 1.46977e-16+0.00284823j 1.21898e-15+0.00733441j 2.39844e-16-0.0118223j 2.24464e-16+0.00610944j -1.32709e-15-0.0158148j 2.93343e-15+0.00844538j -1.74743e-15-0.00899274j 3.05549e-15-0.00979523j -1.47606e-16-0.000623064j -5.19887e-16+0.000732366j -5.64025e-16-0.0207279j -1.30366e-16-0.0168722j -1.01218e-15+0.00275051j -8.98417e-16+0.00196543j 1.02574e-15+0.0156303j -1.04853e-17+0.0141988j 1.23144e-15+0.0154141j 7.10785e-17+0.00117828j -2.69815e-16-0.00653236j -4.8212e-16-0.0112017j 1.34017e-15+0.0433954j -2.1599e-15+0.0283451j 1.6291e-14-0.0460813j 2.69036e-15-0.0221712j -6.86354e-15-0.0972062j 1.69047e-15+0.0460352j 1.92236e-14+0.0780138j 2.51751e-14-0.0893301j 1.37454e-14+0.0604931j 4.53954e-15+0.0862019j 2.39427e-15+0.00215431j 1.31727e-15-0.0451749j 9.38991e-17-0.02164j -1.36687e-15+0.0601703j 1.87566e-14+0.179788j -6.10359e-15-0.113134j -6.32601e-15+0.159858j -2.14045e-14-0.157891j 3.62097e-15-0.027098j 2.01178e-14+0.111404j -3.38734e-15-0.0222266j 4.87088e-15-0.0837104j 1.67987e-17+0.000624746j 1.63866e-15-0.0278265j -1.50446e-14-0.0145815j 6.03064e-17+0.0142159j 2.64715e-17-0.00441657j -1.03465e-15+0.0132071j -2.7334e-15+0.0128943j 9.82631e-16+0.0421565j 9.21335e-16-0.0196162j -2.58117e-14+0.00658059j 2.83374e-14-0.0784277j 1.31058e-15+0.0641371j 5.24987e-15+0.0295079j 9.86948e-15+0.00815369j -1.43544e-15+0.00460385j -3.75971e-16+0.0364548j -1.41015e-14+0.00631362j 9.47779e-16+0.0322784j -6.20464e-13+0.00977747j -6.77462e-15-0.0288715j -7.92568e-15-0.0239089j -1.75798e-16-0.0337795j -2.1133e-14+0.0409503j -4.03418e-15+0.00447458j 3.42928e-15+0.00204307j 1.87598e-15+0.022165j -4.04404e-15+0.00178724j -8.77709e-15-0.0342107j -1.12295e-15-0.0146261j -8.70262e-16-0.029319j -1.68855e-13-0.00644433j -5.83796e-15-0.0241133j -1.10146e-14-0.00666428j -1.22047e-15-0.000230587j 1.26082e-15+0.0446119j 8.38541e-15-0.0220237j 6.42089e-17+0.024631j 3.93851e-16-0.0289744j -2.91528e-15-0.0233117j 3.57508e-14+0.0136642j 6.49301e-15-0.00293225j -8.2313e-16+0.0111145j -2.39474e-16+0.0175178j 2.30011e-15+0.00901931j 3.58472e-15+0.0217755j 3.24933e-15+0.00627321j 4.14862e-15+1.39178e-05j 4.67353e-15+0.0390178j -8.62036e-16+0.0056429j -9.61755e-16+0.00112512j -4.72809e-15-0.0252565j -3.35197e-16+0.00477083j -1.79992e-15-0.0155691j -7.43589e-15-0.0382783j -2.23127e-15+0.00100133j -3.0755e-15-0.000776304j -1.56671e-15-0.00507053j 1.7975e-15-0.00503097j 1.51405e-15+0.0126628j 2.50062e-15+0.0192523j -5.01932e-16+0.00101137j -1.86838e-15-0.0174953j 1.3838e-14+0.0319559j 1.53219e-15-0.0452224j -7.66806e-17+0.0195636j 3.16979e-15+0.0310304j -2.31149e-15+0.00162713j 2.40519e-15+0.0106791j 2.12226e-15-0.0176404j 4.3216e-16+0.0424956j -5.35644e-16-0.0132655j -3.65841e-15-0.024381j 2.71567e-15+0.0114501j -1.60502e-15+0.00476651j 9.13429e-16-0.0334584j -2.66539e-17-0.00874487j 1.20449e-15+0.0240731j -1.98415e-15-0.0442093j 1.88114e-15-0.0221035j 2.82969e-15+0.0545003j 6.27929e-16+0.00209429j -4.22864e-16+0.000437772j 2.71306e-15+0.0271443j 2.51e-17+0.030941j -5.05245e-17-0.0177993j 1.42674e-15+0.0165177j 
-5.42285e-17-0.00298048j 1.09991e-16-0.00591126j 4.51777e-18-0.00898768j -8.43547e-17+0.00203281j -2.96633e-17+0.00490029j 6.22633e-17-0.0149819j 1.30904e-17+0.00202113j -1.21555e-16-0.029263j -1.87688e-16-0.00337641j 7.71038e-17+0.00558036j -8.84783e-17-0.00469036j -8.37111e-16-0.00412477j 5.1513e-17+0.0207322j 4.21113e-17+0.00240257j 1.88848e-16+0.0380354j 7.35547e-15+0.0210293j -4.82428e-18-0.0426918j -1.31762e-16+0.0101938j -5.03087e-17-0.0063305j 1.64428e-15+0.0332317j 2.29679e-16-0.00901951j 6.17844e-16-0.0137819j -8.66949e-16+0.00456404j -1.07491e-15+0.00533675j -8.89041e-16+0.0028171j -2.97957e-17-0.00606255j -4.73747e-16-0.00511296j -1.11911e-15+0.00016354j 1.26507e-15+0.0107119j 4.67333e-16+0.013608j 9.90289e-17-0.00619927j 3.64837e-16+0.0168409j 2.37672e-16-0.00596463j -1.96289e-16-0.00179031j 1.48071e-17-0.0206128j 1.60844e-16-0.00708267j -2.27812e-15+0.0406552j 1.44016e-15+0.0114811j 6.3755e-16+0.024143j -1.74173e-16-0.00942064j 9.61441e-16-0.0760818j -3.23071e-16+0.003432j 2.74122e-16-0.0053959j -1.40865e-15+0.0169157j -7.45727e-15-0.0233191j 5.40266e-15-0.0236731j 4.35344e-16+0.0302359j -3.80884e-16-0.0103375j -4.41186e-15-0.0666912j 2.01913e-15-0.0285557j -1.3717e-15-0.0423526j -7.89472e-16-0.00294774j -5.07169e-16-0.018597j 3.80975e-17+0.0143376j -1.32027e-15-0.0015035j -1.11326e-16-0.00134784j 6.16639e-16-0.00719684j -8.93642e-16+0.0103918j -1.68014e-16-0.00777267j 2.61052e-15+0.00771818j -3.55797e-15-0.0118788j 6.64526e-16-0.00323504j -2.58281e-15-0.0162278j -1.1326e-15+0.0104408j 1.04958e-15-0.00717044j 8.7272e-16+0.00506864j -4.00845e-16-0.00153455j 1.07331e-15+0.00469723j -5.71802e-15+0.0143902j 2.12157e-16-0.00113488j 5.08995e-16-0.00582107j 3.1807e-17+0.015872j -1.73224e-16-0.00696047j 2.2745e-17+0.0077956j 3.38292e-16-0.00518433j 1.8238e-16-0.021379j 3.2724e-16-0.00917829j 3.3454e-16-0.00735556j -7.06014e-16+0.0302102j -2.67786e-16-0.00384456j -1.8511e-16-0.00380692j -1.64922e-15+0.0194026j 9.40533e-16-0.0195184j -7.10775e-15+0.0133298j -1.1499e-15+0.101373j -1.42532e-15-0.044742j -6.57493e-17+0.0863779j -2.92272e-14+0.110965j -4.66236e-14+0.0110624j 1.13779e-14-0.029409j 5.56069e-16+0.0105324j 2.6652e-15+0.15612j 4.14296e-15-0.0161445j -1.69374e-15+0.175991j -2.51583e-15-0.0655522j -2.49522e-15-0.0344549j 3.45088e-15-0.168347j -3.28864e-16+0.25229j 6.67876e-16+0.230519j -4.78423e-15+0.0456835j 1.79876e-14+0.125748j -6.62442e-15-0.133769j 1.15534e-14-0.201336j -1.17757e-15-0.173318j 1.48379e-15+0.0226373j 1.00543e-13+0.111428j -7.223e-15-0.031119j 2.06819e-15-0.0366479j -7.29001e-16-0.0994778j 2.48779e-15-0.00742521j -1.39985e-14-0.136693j 3.19213e-15-0.0198965j 4.07574e-14+0.00500156j -5.25284e-14+0.133724j -5.00062e-16-0.106969j 1.03568e-14+0.0893218j 1.11932e-14-0.00401319j -3.00654e-15+0.0202453j 7.24073e-15+0.084898j 2.15636e-14-0.0741339j 1.06109e-15+0.06606j 4.32786e-13-0.00601984j 1.03528e-14-0.0524666j -1.45111e-14-0.049802j 6.19921e-15-0.124756j -3.27154e-14+0.0375138j -8.79064e-15-0.00461647j 1.14612e-14-0.00572095j 7.15739e-16+0.00800301j -2.58831e-14-0.0688339j -2.00856e-14-0.025072j 4.17094e-15-0.0216424j -4.66541e-16-0.0100712j -1.73222e-14-0.00083975j 5.44994e-15+0.0837752j 1.41332e-14+0.0109905j 1.17489e-14-0.00465685j 1.70143e-15-0.0435688j 1.51303e-14+0.019642j -4.89837e-15-0.143739j -7.39829e-15+0.0838848j 6.82917e-15+0.0374599j 8.01592e-14+0.0274709j 5.96653e-15+0.0274687j 4.10551e-15+0.115701j 2.69993e-15+0.0103307j 1.01373e-15+0.112364j 6.30344e-15-0.00700972j 2.72551e-15+0.0804427j -3.5417e-15-0.0457293j -5.25451e-15-0.0100835j -3.47866e-15-0.0910125j -4.52032e-15+0.0589261j 6.02293e-15-0.0139629j 1.74174e-15+0.0590248j -1.74707e-15-0.074545j 1.17817e-15+0.0457364j -2.78096e-16-0.0146138j 1.42586e-15-0.050192j 9.12514e-16+0.000912179j -4.2928e-16+0.0540523j -1.32588e-15+0.0937039j -4.35932e-15-0.0799064j 2.90365e-15+0.0207251j 2.38306e-15-0.0951945j -7.92813e-15-0.0351864j -3.88894e-15+0.0927042j -3.7796e-15+0.00687055j 1.11461e-15-0.0102491j -9.06345e-16-0.0346903j -1.95443e-15+0.0947402j 3.78706e-16+0.0409702j 1.83658e-15-0.0621677j 5.1535e-16+0.0142843j 1.68037e-15+0.0186952j -6.60865e-16-0.0161459j 1.59804e-15-0.0503459j -2.90548e-15+0.11283j -1.33963e-15+0.0142777j -8.38384e-15-0.0647196j -4.1199e-16+0.0767074j -1.1616e-15+0.016967j -1.9953e-16-0.0647184j -6.85631e-17+0.0252764j 3.50624e-16+0.0132985j -3.79431e-16-0.025457j 1.40068e-16-0.0455519j -1.94678e-16+0.0197336j -1.26457e-16-0.0236296j 
9.82822e-17-0.0116599j -1.69139e-16+0.0136296j -5.32678e-18-0.00398226j -1.99113e-17-0.00117347j -3.04318e-17+0.00456369j 4.90734e-18-0.00581129j -4.26716e-17+0.00342452j 3.57413e-17-0.0185186j -1.95427e-16-0.00974304j 7.28994e-17+0.0134031j 4.43646e-17-0.00473114j -1.3579e-15-0.00843304j 2.6236e-16-0.00671135j -5.84251e-17+0.00209882j 1.3133e-16+0.0121109j -6.38344e-15-0.0202748j 3.38692e-16-0.0172397j 1.02452e-15-0.0342613j -1.14193e-16+0.00570618j -3.58453e-16-0.00979889j 1.3437e-17+0.00436388j -7.73293e-16+0.0109915j 6.1165e-16-0.000823713j 1.36242e-15-0.00591589j 6.24554e-16+0.000519548j 2.30266e-16-0.00869175j -1.57439e-16-0.0062762j -1.65624e-17-0.00227926j 5.8914e-16-0.00114136j 1.70578e-16+0.00342282j -8.86086e-17+0.00731492j -4.72709e-17+0.00519173j 3.86068e-16-0.0063809j 5.0682e-16+0.00516374j 1.16155e-16-0.00336939j -1.50384e-16-0.000728585j 1.50714e-15+0.00451981j -7.95157e-15-0.0188464j 4.61493e-16-0.00190788j -9.30503e-17+0.0224717j -2.15562e-16-0.00262352j -1.01825e-16-0.0015021j 1.72886e-16-0.00776171j 1.13803e-15+0.000161997j 7.3212e-15+0.0195403j -2.64873e-16-0.00234711j -9.73637e-17+0.0295783j -1.2165e-16-0.0268474j -7.46421e-17-0.02048j 5.41299e-16-0.033992j 5.14672e-16+0.00827215j -2.79519e-16-0.000130742j -3.87107e-16+0.00703524j 9.10207e-17+0.00440296j 1.61526e-17+0.00802242j 2.8256e-16-0.000348761j 5.43815e-17-6.85609e-06j -1.86375e-15+0.0204736j -2.19613e-16-0.00254975j 1.75614e-15+0.0103188j -3.63777e-15-0.00776837j 1.01483e-16-0.00349779j -1.62052e-15-0.0188947j -1.30347e-15+0.0249332j 1.20039e-15-0.00574574j 1.95984e-16+0.0063038j 4.45783e-16-0.00249199j 1.28095e-15+0.00875065j -1.22269e-14+0.0299559j 2.14949e-16+0.00362034j 1.87087e-16+0.00476973j 5.77607e-16-0.00836983j -2.74405e-16-0.00364496j 4.18642e-16+0.0234072j -4.69192e-17+0.011823j 1.74935e-17+0.00457591j -4.39395e-16+0.0192016j -9.48201e-17-0.00935849j -5.28441e-16+0.00897796j 3.94248e-16-0.00135449j 2.89711e-16+0.0133001j -3.85225e-16+0.00361761j 1.41458e-15-0.012147j -1.1997e-15+0.00555393j -1.12961e-15+0.0475995j 1.50386e-15-0.0324762j -5.8489e-16-0.00258362j 1.63862e-14-0.0156376j 1.87828e-14-0.0119456j 4.29388e-15+0.0648145j -3.55215e-15+0.121336j 6.08633e-16-0.00479043j -7.22092e-15+0.107654j 2.57325e-15+0.00624755j 1.65608e-15-0.00273768j 6.02432e-15-0.0509788j 1.18178e-15-0.0593731j -6.09786e-15+0.16374j -1.39102e-15-0.444874j 1.88985e-14-0.00154027j 3.33843e-14+0.248752j -9.42756e-15+0.212512j 2.75968e-14-0.238436j -6.84429e-15+0.175118j -9.93321e-17+0.116986j -9.39942e-15-0.0151743j -3.07881e-16-0.0457619j 2.1879e-15-0.011794j 8.5422e-16-0.00659276j 1.01879e-14-0.078645j -7.24737e-15-0.105468j -7.85494e-17+0.0416625j 3.33713e-14+0.0204077j -4.78684e-14+0.118593j -3.33235e-15-0.0785956j -3.09929e-15-0.0748489j 1.49737e-14+0.0269379j -1.125e-15+0.0486775j 1.05865e-14-0.161733j 1.02573e-14+0.024837j 1.33578e-14-0.19957j 3.14889e-12-0.0499937j 2.15955e-14+0.221484j 1.1106e-14+0.0792561j -3.64947e-15+0.0521056j 4.21015e-14-0.055879j -2.95759e-15-0.0232099j 3.21198e-16-0.00973582j -2.05714e-15-0.0450302j -9.23893e-16-0.0389475j 1.27067e-14+0.0539942j -2.13878e-14+0.088401j -9.62522e-15+0.0234048j -1.77859e-13-0.00843452j 4.6088e-15+0.0201651j -4.69023e-14-0.0310475j 4.09218e-15+0.0236938j 6.74525e-16-0.059886j -3.11199e-14+0.0388283j -8.07123e-15+0.0247942j -1.20143e-15+0.0305452j 3.63167e-15+0.00979308j -5.39778e-14-0.0229413j -9.80861e-15-0.000938182j -5.15907e-17+0.00472784j 7.31433e-16-0.0185675j -4.63073e-16-0.00700476j -3.93419e-15-0.00302388j -5.35847e-15-0.0280751j -9.13919e-15-0.0549602j -4.4986e-15-0.00718236j 1.12557e-14-0.0385364j 1.78962e-14-0.0538599j -3.97087e-16+0.0786591j 5.53064e-15-0.0117975j 4.9043e-16+0.0114721j 8.00718e-15+0.0667138j 5.40355e-15+0.00721934j 1.28275e-15+0.0393543j 1.50684e-15+0.0423316j -1.3035e-15-0.00391624j -1.02011e-15+0.0540009j -1.25743e-15-0.0575601j 7.50275e-15-0.00737169j 1.90862e-15-0.0671958j -4.59549e-15-0.00633765j -2.31395e-15-0.0192406j -3.78225e-15+0.0410288j 1.97278e-15-0.0411435j -2.17888e-15+0.0513324j -1.16726e-15+0.00908223j -1.75679e-16-0.048303j 1.18358e-15-0.0281967j 2.7651e-16+0.00682868j -4.79094e-15-0.0391804j 1.55597e-15-0.0126555j 3.71669e-16-0.0109409j -2.1562e-15+0.0737934j -6.58419e-16+0.00431237j -3.98947e-15-0.0336808j -6.06511e-16+0.0368351j 2.39546e-15-0.0573372j 3.97831e-16-0.067128j -6.46024e-18+0.00381532j -2.81733e-16+0.0492305j 3.5354e-16-0.0359644j -2.59267e-16-0.00379078j 1.53403e-16-0.0112798j 1.5623e-16-0.0232066j 
