1.02169e-16+0.0046844j -9.65471e-17-0.0203344j 1.4142e-16-0.00227672j 2.28049e-16-0.0485728j -2.22402e-15+0.0306082j -3.33519e-16+0.0254506j -7.92204e-16-0.0170408j 5.25035e-17+0.00033649j 5.37003e-16-0.00576188j -6.93859e-16+0.0718105j 1.38264e-15-0.0408342j -2.67931e-15+0.074077j 1.09374e-15-0.0231133j -1.98175e-15+0.0344085j 5.09332e-16+0.0181841j 6.81855e-17-0.0188041j 2.14243e-15-0.0118075j -1.29352e-16-0.0326192j 2.22159e-16-0.0111806j -3.1269e-17+0.00968983j -4.92619e-17+0.0102223j 2.6304e-16-0.00075534j 1.05041e-17+0.00699314j 6.62195e-17-0.00495375j 9.18631e-16-0.0777828j 9.62867e-16-0.00564572j -7.30695e-16+0.17277j -2.28062e-15+0.0223119j 1.89505e-14+0.281727j -3.82995e-15+0.0687268j 2.26846e-14-0.352182j 6.9934e-15+0.271091j 1.22266e-13+0.117238j 8.70761e-15+0.141588j -6.20104e-15+0.0347952j -8.21953e-15-0.0906484j 2.72686e-15-0.00464702j 4.39546e-15+0.0078493j 7.27669e-16-0.177393j 4.59153e-15-0.281345j 1.28132e-13-0.157623j -1.5803e-15-0.104149j -1.33673e-15-0.0342856j 1.45186e-14-0.290926j -4.47926e-16+0.0430432j 1.18888e-14+0.0114607j -1.06357e-15+0.046516j 5.36549e-16-0.0709001j -1.62156e-15+0.174508j 5.55078e-15-0.244981j 2.40819e-15+0.268702j -1.75457e-15-0.00744109j -1.07178e-16+0.030865j -9.89733e-15-0.131959j -8.57479e-15-0.0565713j -1.68216e-15+0.261003j 2.06217e-15-0.129014j 8.38405e-16-0.0291842j -1.25322e-15-0.00250932j 9.64476e-16-0.0234753j 2.03888e-16-0.0220635j 6.14691e-16-0.0173261j -8.16342e-17+0.0145646j -1.22504e-15+0.0194266j -1.53589e-16-0.035916j 2.29232e-16-0.0101276j -1.55544e-15+0.0508343j 2.33663e-16-0.0138116j 1.73611e-16+0.000253374j 9.83456e-16-0.00612476j -5.52694e-16-0.00549415j -2.12214e-15+0.00898913j 1.167e-15-0.0321995j -3.99458e-16-0.00310607j -1.05857e-15-0.00970576j 2.39055e-15-0.0147754j -3.76444e-15+0.0278555j 6.40361e-15-0.0362003j 1.75178e-15-0.0367702j 3.89289e-15-0.0138556j -2.3212e-15+0.0185006j 2.55014e-15-0.00524341j -1.51048e-15+0.0231863j 2.71903e-15-9.19991e-05j -1.04427e-14+0.0330803j -2.31269e-15+0.0114559j 7.22653e-15-0.00656437j -1.08195e-15+0.00734291j -9.3061e-15+0.00127449j -4.67184e-14-0.0211936j 2.09065e-15-0.0293542j -6.41552e-16+0.00189239j -8.46847e-16-0.00673935j -1.63212e-15-0.0113122j -8.99699e-15-0.010204j -1.44307e-15+0.00262512j 8.56378e-16-0.0111769j 1.06235e-15-0.0213938j -5.25781e-15-0.00749911j -5.91663e-16-0.00636996j 8.69061e-16+0.00754198j 1.82628e-14-0.0136242j 1.911e-15+0.0060627j 9.48919e-16-0.00564844j 4.33311e-16-0.00910806j 3.21612e-15-0.0149724j -1.10003e-15+0.00850736j 1.94799e-15+0.0159498j 1.1537e-15-0.0077296j 8.95378e-17+0.00424529j 1.35805e-14-0.0102228j 1.16718e-15+0.00747457j 6.51484e-16-0.0106432j -3.29719e-16+0.00602667j -6.06835e-16+0.00993757j -7.27614e-16+0.0196467j 1.98799e-16+0.0117103j 1.05144e-15-0.0170735j -4.57554e-16+0.0044692j -2.42185e-16-0.0207102j -4.79544e-15-0.00341277j 3.14674e-16-0.0174703j -6.06312e-17+0.0482918j 7.02126e-16-0.0261123j -1.45588e-16+0.0209574j -3.06499e-16-0.00379226j -2.01476e-16+0.000113072j 4.08857e-16-0.0249517j 9.46156e-17+0.0229984j -1.01398e-15+0.0876848j 1.5854e-16+0.0249565j -3.98611e-16-0.0359112j -7.88906e-16-0.0624612j 3.70734e-16+0.0160326j 4.78042e-16-0.0399576j 6.1003e-16+0.0254141j 
-2.43561e-16+0.00908574j 4.50167e-16-0.0231238j -3.34493e-16+0.0105279j 2.14858e-16-0.0390431j 3.25893e-15-0.036799j 6.27964e-16-0.0106626j 3.69373e-16-0.00335813j 2.19206e-16-0.00122671j 1.74755e-16-0.00776998j 8.4428e-16+0.0136925j -2.80631e-15+0.0610742j 6.11031e-16+0.0109475j -1.82283e-15+0.0297252j -1.7616e-15+0.0257818j -7.48269e-16+0.0374805j -2.86691e-15+0.0183545j 4.26826e-15-0.0041867j -5.05994e-16-0.0131707j -7.6002e-17+0.00282778j -6.67223e-16+0.00135442j -6.34178e-16+0.0182393j -6.62856e-15+0.0236707j -8.25769e-17-0.00310976j 1.37966e-16-0.00112406j -1.98032e-15+0.0130443j -4.78178e-16+0.0201175j 7.818e-16+0.0330484j -5.5166e-15+0.185754j 5.53751e-15+0.0910855j 4.65915e-15-0.155379j -3.72105e-14+0.397147j -6.67045e-15+0.286575j 1.62769e-13+0.163551j -7.67424e-16+0.0417146j -1.30365e-14-0.105425j 3.71193e-15+0.127417j -3.70837e-15+0.0426108j -4.59034e-15+0.1215j -2.55399e-15-0.235877j 1.15522e-14-0.357329j -4.92047e-14+0.0810054j -1.27439e-14-0.0280767j 1.59344e-14+0.0544364j -2.31745e-14+0.508031j 1.69643e-15-0.00983669j -1.1586e-14-0.00596513j 4.60822e-15-0.0279653j 1.40842e-15+0.0589217j 4.70505e-15-0.100996j -6.86578e-15-0.0386305j 4.09203e-15+0.0192643j -1.46681e-15+0.0631593j 4.84528e-15-0.0527857j -2.84719e-15+0.0493793j 1.36292e-15+0.0312531j 6.13989e-16+0.118845j 5.42892e-15-0.158519j 6.40441e-15-0.107497j -8.26855e-16-0.0139261j 4.03491e-16-0.0151712j 1.18762e-15-0.0171331j -1.32862e-15+0.0020562j -5.71976e-17+0.00335742j -9.21943e-16+0.0178247j -3.55395e-16+0.00228894j 5.71053e-16-0.022829j 1.12066e-15+0.00278752j -6.09996e-16-0.0069037j -3.0575e-16+0.0178224j 1.22386e-16+0.00511035j -3.84209e-17+0.00835228j -1.92488e-15+0.0128148j -6.63924e-16-0.00211103j -9.90867e-16+0.0246013j 3.16747e-15-0.047923j -2.22128e-15+0.0364687j 5.9973e-17+0.00610968j -6.78904e-16+0.0074128j -9.8097e-16-0.00973483j -2.65498e-15+0.00624926j -6.40867e-16+0.010683j 3.45994e-17-0.00325611j 3.12543e-15-0.0147853j -4.49453e-15+0.0311807j -3.16686e-15+0.00931725j -4.74218e-16+0.00784823j -3.2279e-16+0.0095545j -1.75736e-15+0.000764243j 5.24993e-14-0.00866623j 8.60989e-15+0.00349351j -2.30201e-15+0.00192607j 2.82315e-15+0.00819647j 2.35485e-16-0.00836431j -1.31906e-15-0.00573315j -2.17612e-15-0.00653831j 9.68161e-16+0.00196012j 4.85622e-15-0.0142755j 1.80655e-15-0.0490619j -8.68339e-15-0.0104964j -3.27557e-16-0.0122673j -2.47741e-16+0.00664609j 3.67673e-15-0.00474327j 3.46145e-16+0.00492883j -1.30064e-16-0.00617156j -8.68323e-16+0.00951959j 4.79416e-16-0.00268046j 2.78287e-15-0.00631638j -7.14618e-17-0.0114908j 1.90918e-15-0.00315559j 1.39922e-15-0.0137695j 1.63731e-15-0.00143951j 1.65708e-15+0.0152563j -1.13788e-15+0.0525608j 1.66743e-15-0.029201j 9.88987e-16-0.0159679j 1.62798e-15-0.0231451j -2.59403e-16+0.00517101j 1.97966e-15-0.00831548j 9.06159e-16-0.00876265j -1.19332e-15+0.0185436j -4.34121e-15-0.00350712j -5.18251e-16+0.0186353j 1.29116e-15-0.0181148j -9.18838e-16+0.0172149j 5.1733e-16-0.00493969j -3.92259e-16-0.00524493j 8.38647e-16-0.0210218j -1.07368e-15+0.0197842j 1.45054e-15-0.02419j 7.29279e-16+0.0126232j -7.28252e-17+0.0098504j -3.50493e-16-0.0113266j 5.33293e-16-0.0560389j 1.70561e-15-0.0330452j -9.43865e-16+0.00543497j -9.64737e-16+0.0444461j 
4.65984e-17-0.00158938j -1.34468e-17-0.00731422j 4.89916e-17+0.00739124j -2.51124e-16-0.0238063j 1.30343e-16-0.0101063j -7.15401e-16+0.0132231j 3.02618e-16+0.00897804j 6.58503e-16-0.0062891j 9.16411e-17-0.00529766j -4.42341e-16+0.0215941j 3.72277e-16+0.00479458j -1.0994e-15+0.0173513j 2.20931e-16-0.0322707j -2.02033e-15+0.0336036j 4.02837e-16+0.0324708j -4.69015e-16-0.00638183j 1.22769e-15-0.00448685j 2.61799e-17-0.00510935j 1.15223e-16+0.000637758j -1.18728e-15-0.00327666j 2.52164e-16+0.0184644j -5.39343e-15+0.0234612j -2.37398e-16-0.011084j -3.79204e-16-0.000575966j 9.62315e-16-0.0389804j 3.55947e-16-0.0151112j -5.63707e-16+0.0468212j -1.36974e-15+0.0234537j 1.57426e-14+0.205196j -9.95354e-16-0.0512954j 1.42837e-15-0.00700776j 1.49766e-15-0.207184j 1.22048e-13+0.109515j 7.0922e-15-0.0860405j -7.89638e-15-0.267855j -1.77757e-14-0.239827j 1.38101e-14+0.147221j 2.51478e-15+0.186923j 1.10221e-15+0.175741j -6.08106e-15+0.556985j 1.22916e-13-0.170727j -1.89634e-14-0.266938j 2.00664e-14+0.0442446j -3.13107e-16+0.246463j 6.45972e-15-0.0449383j -2.09141e-14-0.0309245j -2.67178e-15-0.0396244j -1.72345e-15-0.0402074j -5.39858e-15+0.0344309j 5.29508e-15-0.239116j 4.88761e-15+0.0589451j 3.78793e-15+0.0794334j 5.00146e-15+0.00235643j -3.04935e-15-0.0337038j -2.56346e-15+0.0569782j -3.19858e-15+0.173685j 4.7351e-15-0.191007j 5.9006e-15-0.150664j -2.3653e-15-0.019483j 1.56795e-15-0.0236226j 1.33818e-15-0.0307848j -2.14856e-16-0.01007j 2.85218e-16+0.00687069j -1.15427e-15+0.0224094j -3.78309e-16-0.023204j -3.33524e-17-0.0269898j -6.78681e-16+0.0337112j -3.22023e-16+0.00416536j 1.00859e-16+0.00511312j 8.90648e-17+0.00328387j -1.78035e-16+0.0181153j -1.00335e-15+0.0107817j 6.6238e-16-0.00142892j 3.56974e-17+0.0104951j 3.48862e-16-0.0140641j 6.90152e-16+0.00288453j -6.20222e-16-0.00981444j 1.2676e-15-0.00131473j 1.86423e-16-0.00202422j 8.08527e-16-0.0106582j -7.67294e-16+0.0107839j 1.3407e-15-0.00730736j -1.53231e-16+0.00548933j -7.21359e-16+0.0115583j -5.57158e-15+0.0157891j -6.9192e-16+0.00713323j 2.41792e-15+0.00194248j -1.54848e-15-0.00273515j 2.63823e-14-0.00425393j 1.47618e-14+0.00674932j -1.33418e-15+0.0121739j 7.26738e-16+0.00470116j 3.63819e-16-0.00303401j -8.5439e-16-0.00141382j 3.51228e-16+0.00275041j 1.60936e-16-0.00452172j 4.85059e-16-0.00377967j 8.44843e-16+0.000630606j 4.28314e-15+0.00935137j -4.9272e-16-0.00328546j 1.07468e-15+0.00528852j 8.07041e-15-0.00453951j 1.48648e-16-0.00278948j -3.58396e-17+0.000557558j -2.55691e-16+0.00453082j 1.45211e-15-0.0023474j 1.71316e-15-0.00431729j 8.85612e-16+0.00351125j 9.41543e-16-0.00454964j 2.1607e-16-5.52694e-05j 4.87846e-15-0.00388913j 1.18661e-15+0.00756897j 5.31065e-16+0.0125285j 5.1226e-16-0.00399632j -9.20743e-17-0.0120468j 6.8954e-16-0.00651208j -1.10987e-17+0.000836484j 1.5046e-15-0.0126811j 2.23887e-16-0.0117867j -2.00127e-16+0.00449051j 8.59223e-15+0.00574417j 2.11158e-16+0.00443446j -2.165e-16+0.00798449j 3.94753e-16-0.00107525j -4.0109e-16-0.000363789j 6.29837e-16+0.0113094j -2.96165e-16-0.00387665j 1.27369e-16-0.00164822j 5.41705e-16-0.024012j -7.61863e-16+0.0338353j 1.92731e-16+0.00124695j -6.82851e-17-0.0251107j -5.294e-17-0.0496234j 4.07008e-16-0.0190828j -1.77498e-18+0.00197301j 1.93769e-16+0.033117j 
2.08971e-17-0.000536844j -7.29777e-17-0.000993863j 2.04523e-17-0.0013476j 7.27831e-18-0.00848119j -2.512e-16+0.00179479j 2.54236e-16-0.0085284j 4.16157e-16-0.00779692j -2.29194e-16+0.00176062j 5.57083e-16-0.00864202j -3.5992e-16+0.0117849j 8.66752e-17+0.00142468j -1.77571e-16+0.00513653j -7.03782e-16+0.0119817j 3.47318e-16+0.0020052j 1.80927e-16+0.0105207j -2.31497e-16-0.010404j 1.45146e-15-0.00789383j -8.37549e-17-0.0174809j -3.00204e-16+0.0281021j 2.63416e-16+0.000570772j 2.33083e-16-0.00165711j -1.40924e-16+0.000845743j -2.42968e-16+0.00231813j 4.3811e-16-0.00478323j -8.20216e-16-0.0075639j 4.15245e-16+0.00327591j -3.33575e-16+0.014946j -1.48971e-16+0.00889516j 2.73155e-15+0.0171976j -3.06772e-16-0.0252482j 7.04139e-15-0.0607857j -2.03857e-15+0.0282016j -1.52301e-13-0.177648j -1.00947e-14-0.0159527j 1.57093e-14-0.141182j 1.74667e-14+0.0397032j -2.08245e-15-0.430731j -1.2984e-14+0.193381j -3.62389e-15+0.149871j -6.40336e-15+0.0571941j -9.90278e-14+0.13912j -2.35253e-14-0.0635686j -2.59484e-14+0.331155j 4.74768e-15-0.0395709j -4.94226e-14+0.50086j 5.95133e-14+0.242958j 5.93258e-15+0.0490085j -3.73244e-15+0.180909j -3.83871e-15-0.103124j -2.18863e-14+0.168605j -1.33265e-14+0.342014j -7.59023e-15-0.00509953j 1.12091e-14-0.13532j 5.28073e-16+0.143047j 2.64374e-15+0.00134454j 1.92669e-15+0.0291768j 1.55834e-15-0.0708185j -1.15618e-16-0.037562j 1.31899e-15-0.00321348j -1.6526e-16-0.00422545j -2.93213e-16-0.004981j 1.0174e-15-0.00349176j -1.37743e-16-0.00380392j 1.91621e-18+0.00304307j -4.91702e-16-0.00832691j -1.15757e-16+0.000631051j -3.15737e-16+0.00633689j -7.91467e-18-0.00232741j 7.00655e-16-0.0136634j 3.30878e-16+0.0233768j 4.06763e-16-0.0163126j -1.31406e-15+0.0217738j 8.30674e-16-0.00276995j 5.68751e-17+0.0116497j 8.06194e-16-0.00556247j 9.09714e-16-0.00862024j 3.37907e-16+0.00679533j 1.72118e-16-0.00524335j -4.19715e-16+0.00585606j -1.82168e-15+0.0167431j -5.34789e-17+0.000690484j -3.73766e-16+0.00750283j 3.48931e-16+0.000286898j -1.9868e-15+0.0115249j -1.40962e-15+0.00356165j -7.78681e-16+0.00408734j 1.72461e-15-0.00288658j -1.59412e-15+0.0088662j 3.65121e-14-0.00571459j -2.71983e-15-0.000877131j -3.06586e-16+0.00326865j 1.33688e-15+0.00441246j -7.35613e-16-0.00195309j 3.33205e-16-0.00285575j 8.93817e-16+0.00153834j -3.54979e-16+0.00249036j -7.01883e-16+7.63035e-07j 1.19667e-15-0.0059128j 1.42966e-15+0.00678947j -5.58147e-16-0.00595415j 2.06385e-15-0.00143771j 8.27418e-15-0.00514692j 5.80525e-16+0.00138746j 3.45588e-16-0.00162459j -3.62788e-16+0.00617352j -2.09886e-16+0.000803926j 6.63523e-16-0.00220531j -1.06042e-15-0.0094706j -5.48067e-16+0.00362303j -7.09463e-17+0.00500178j -3.10639e-15+0.002599j 1.51133e-16-0.000349107j 2.5108e-16+0.003412j -7.13962e-18+0.00387091j -1.56325e-16+0.0158449j 2.23837e-16-0.00875638j 1.38164e-16+0.00313863j -3.65167e-18-0.00126109j -5.4785e-16+0.00534977j 6.26545e-16-0.0136432j -1.86369e-14-0.0137252j -1.12364e-16+0.00325547j -2.96042e-16-0.000889249j 7.66695e-16-0.0138194j 4.55275e-16+0.000152619j -8.53485e-16-0.024104j 5.40495e-16-0.0192449j 3.20613e-17+0.002192j 1.52481e-16-0.00512747j 3.44514e-17+0.00387312j -1.36577e-16+0.00752886j -2.5373e-16+0.000587485j 1.27699e-16-0.0167155j 1.76074e-16-0.00654288j 3.30659e-17-0.0014753j -4.86962e-17+0.0115654j 
8.26162e-19-0.00126154j -7.90717e-17+0.0077873j -1.03972e-18-0.000141124j 1.81223e-16+0.0155793j -4.20165e-16+0.0091951j 4.79962e-16-0.00243251j 3.94921e-17-0.00448343j -8.94602e-16+0.0101125j 1.74381e-16-0.00424071j 1.61033e-17-0.0082367j 8.70613e-17-0.0100237j 3.52402e-16-0.0026412j -2.39362e-16+0.0127305j 1.90331e-15-0.0278841j -3.41829e-16-0.015548j 1.50807e-16+0.00416377j 8.78744e-16-0.00123382j 1.25839e-16-0.00338123j -3.85603e-16+0.000494622j 8.76264e-16-0.00584522j 1.52245e-16-0.0155506j 3.84294e-15-0.016055j 4.53609e-17+0.0134589j 5.66606e-16-0.0101094j -8.39087e-16+0.016604j 2.02724e-16+0.00462998j -1.41258e-16-0.0197635j 6.3394e-16-0.0223029j -5.38544e-15-0.0807358j 2.08453e-16+0.0207551j 7.01425e-16-0.00957118j -2.96677e-15+0.0325937j -1.13229e-13-0.106293j 2.27871e-15+0.0064502j 3.13653e-15+0.141269j 5.64555e-15+0.137898j 7.54676e-15+0.0201083j -2.02809e-15+0.288365j -2.22207e-15-0.365278j 2.22242e-15+0.16415j 2.56546e-13-0.35818j 1.51606e-14-0.0579636j -8.2261e-15+0.129418j -4.2591e-15+0.246983j -3.29461e-14-0.0968731j 1.64284e-13+0.261678j -9.89697e-15-0.101642j -9.69655e-15-0.188356j 9.27212e-15+0.425561j -6.79428e-15+0.13294j -7.07039e-15+0.183649j -1.82886e-14-0.158589j 1.41089e-15-0.0256089j 2.53466e-15+0.0692396j -4.70259e-15-0.0940483j 3.9602e-15-0.143374j -4.93553e-15+0.156672j -7.03708e-15+0.17109j 3.15467e-15+0.0300606j -1.30237e-15+0.0147624j -1.36592e-15+0.0208663j 7.39015e-16+0.00378763j -1.18941e-16-0.00445687j 1.0107e-15-0.0140808j -2.45044e-16+0.0103948j -1.80893e-16+0.019239j 1.73651e-17-0.0168894j 5.48009e-16-0.000481412j 9.79587e-16-0.00472384j -6.22261e-16-0.00273651j 3.6189e-16-0.017706j 3.27468e-16-0.0142987j 4.74702e-17-0.0145965j 6.93984e-16-0.00967074j -9.48245e-16+0.0180241j 1.68987e-16-0.00114383j 1.69926e-16-0.00413118j -5.05909e-16-0.000153185j -9.81381e-17-0.0075002j -1.38188e-15+0.0193777j 3.95978e-17+0.00148843j 9.53346e-17-0.00525319j -2.33778e-16+0.00610565j 2.45023e-16-0.00506663j 1.3808e-15-0.0101987j -7.61263e-16-0.00075658j 1.48729e-15-0.0101693j 1.71247e-15+0.00229274j -7.03368e-14+0.0115315j 3.29323e-16+0.000171055j 1.04735e-15-0.00148556j -1.11174e-15-0.00221766j -4.17528e-16+0.00197833j -1.46978e-16-0.00178977j -2.57992e-15-0.00366685j -4.9807e-16+0.00281713j -5.28654e-16+0.00133407j -2.07156e-16+0.00155084j -1.32935e-15-0.00316386j 5.72543e-16+0.00317852j -1.61995e-15-0.00350172j -4.84324e-15+0.00272765j -1.18698e-16+0.00101277j 5.83319e-17-0.00193411j 1.11976e-16-0.00736103j 3.86892e-16-0.0018769j -7.06832e-16+0.00466624j -1.20308e-15-0.0067394j -8.36964e-16-0.00043919j -2.22381e-16-0.00387887j 7.16033e-15-0.00459535j -4.11865e-16-0.00970086j -4.28332e-16-0.0024623j -8.6498e-16+0.000233611j -2.05049e-16-0.0044898j 1.64656e-16+0.00910047j -9.94057e-16+0.00827706j -1.59021e-15+0.00606339j -1.50481e-17+0.0026828j 1.2382e-16-0.0166816j -6.89998e-15-0.00452703j 7.2334e-17-0.00921321j 4.71972e-17+0.0108332j 4.52864e-16-0.00955822j 3.3206e-16+0.00289609j -5.17551e-16-0.017757j 5.19814e-16-0.00141092j -9.18051e-17+0.000708021j -2.28515e-16+0.0251149j 5.29282e-16-0.0124403j -1.71062e-17+0.00573492j -4.08983e-17+0.0216917j 5.41591e-17+0.0329484j -3.0569e-16+0.0202735j 8.1915e-17-0.00972108j -9.4831e-17-0.023018j 
1.26486e-17-0.00129979j -2.80341e-17+0.00134395j 1.11487e-17-0.00560775j 2.65217e-16+0.00953694j -7.3034e-16+0.0166847j 2.74062e-16+0.00619445j -6.42702e-16-0.00810275j -3.0042e-16+0.00317725j -3.81734e-17+0.0069321j 1.59137e-17-0.0047014j 2.28447e-16-0.0158089j 1.51658e-16+0.00492147j 4.71033e-16+0.00572676j 6.61601e-16-0.0147549j -1.97053e-16-0.0220777j 7.18838e-16+0.00048039j -7.79155e-16+0.00264313j 2.54727e-16+0.00896021j -2.17853e-16-0.0212731j 9.92744e-16+0.00815317j -9.01672e-17-0.00920507j 4.39241e-15-0.0203319j 2.94837e-16+0.0208468j -8.71486e-17+0.00341666j -9.23933e-17+0.0146853j -4.51932e-17+0.000245214j 3.68729e-16-0.0165411j 6.06078e-16-0.0196933j -5.75266e-15-0.0689089j 1.27748e-16+0.0321431j -1.97027e-15-0.00654477j -1.374e-15-0.00232036j -2.92445e-14-0.0153705j -6.53742e-16+0.00385458j -2.39216e-16+0.149143j -9.57419e-16+0.0587142j 2.92156e-15+0.15546j 6.61202e-16+0.00529587j -4.88753e-16-0.00587575j -1.20236e-14+0.0594781j -1.61236e-13+0.248929j -5.85077e-14-0.416327j 4.2702e-14+0.0510527j 7.81863e-15+0.207467j 2.43283e-14+0.12511j -1.48479e-13-0.144016j 1.96212e-14+0.506347j 2.59786e-14+0.18508j 1.31841e-14+0.0114729j -1.60138e-15+0.0462938j 2.154e-15+0.0311655j -6.95782e-15-0.115219j -1.34934e-14+0.176431j -2.80008e-14-0.333542j -1.71317e-14-0.25931j 6.47629e-15+0.116748j -5.60435e-15+0.147212j -6.23962e-15+0.224715j 2.42858e-15+0.0309111j -3.82616e-16+0.0123997j -7.13579e-16+0.0230792j 3.27931e-16+0.00193488j 3.69495e-16-0.0028619j 6.2276e-16-0.00943217j 5.0965e-16+0.00988564j -4.33791e-17+0.0144023j 1.80081e-16-0.00488644j 2.88496e-16-0.00122506j -3.72499e-16+0.00380154j 1.48357e-16-0.0139975j -4.42609e-16-0.00618259j 1.21654e-15-0.0200785j -2.72126e-16-0.017969j 4.71464e-16-0.0188238j -1.73696e-16+0.0084123j 1.34052e-15+0.00452971j -9.72922e-16+0.00445091j 6.89215e-16-0.00348997j 1.00483e-15-0.00819192j 1.51976e-15-0.0106155j 2.04791e-16+1.35464e-05j -4.17251e-16+0.0184136j -2.58982e-16+0.0126105j 1.05357e-15-0.00662745j 1.36318e-15-0.00342134j 2.72057e-16+0.0102174j -2.31748e-16+0.00294795j 1.84999e-15+0.000980669j -5.17556e-14+0.00853387j -2.04652e-14-0.00858229j 2.29486e-15-0.00452555j -3.18494e-15-0.00545708j -2.45711e-16-0.00124304j -3.89554e-16-0.00183115j -8.29933e-15-0.00995536j -1.44803e-15+0.00572073j -5.8318e-18-0.00646342j -3.11804e-16+0.00259801j -3.17821e-15-0.0101017j 8.34073e-16+0.00377584j -1.25113e-15-0.000375352j -1.99578e-15+0.000110183j -1.06564e-16+0.000493025j -1.3025e-16-0.00937182j -1.47848e-16-0.0019816j -2.17962e-15+0.00348085j -1.59082e-15+0.00351529j 2.98766e-16+0.00399618j -3.21978e-16+0.00151153j 6.09905e-17-8.01536e-06j -2.1068e-15+0.00117216j 1.88933e-17+0.0027326j 6.28751e-16-0.00146757j 2.55165e-17-0.00584165j 2.99957e-18+0.00525239j -3.10374e-16+0.0115989j -2.3281e-16+0.00560294j -1.48362e-15+0.00733651j -6.48774e-17+0.0138313j 6.97195e-17+0.00323656j 2.63957e-15+0.00210366j 2.19648e-16-0.00221231j 5.40422e-16+0.0117152j 2.34927e-16+0.0107901j 1.28087e-16+0.00715504j -3.69198e-16-0.000881904j -1.687e-16+0.0126771j -4.45377e-17+0.00189593j -2.00727e-16+0.0411798j 3.443e-16+0.0124284j 3.61779e-16+0.0157152j 3.42981e-16+0.0105687j -1.06579e-16+0.0194993j -1.09084e-16+0.0274188j 3.71883e-17-0.0238712j 1.20429e-17-0.0207876j 
