-0.743211+0.875774j 0.429734-0.213j -1.64979+1.35455j -0.807999-1.13758j -0.621848-1.07252j -0.606416-1.22914j 0.130591-0.309617j 0.238384+0.799735j -0.261254+0.950784j 0.662997+1.44376j 1.82415-0.49921j -1.60444-0.343012j -0.495374-0.563054j 2.68956+0.813233j -1.34131+2.00344j -0.808478+2.69323j -0.866809+1.38547j -0.648801-0.453406j 1.48528+0.168495j 0.585255-1.48321j -0.970737+1.07982j 0.128466+0.27462j 0.936312-0.154185j -1.62583-0.909447j -2.63172+0.439768j 0.174202+2.63932j -0.0566674-1.60906j 1.01238+0.377761j 0.404352-0.483992j -0.263078-0.485935j 0.0926175+2.82174j 1.68743+0.734989j 1.99533+0.857903j -3.5589+0.148416j -1.43435+1.50015j 1.02886-1.64315j -0.615335-1.47966j 0.273614-1.03985j -0.742871+0.502929j 0.515689-1.39006j 0.280592+0.385205j -0.183437+1.75346j -0.805685-0.542016j -1.6969-0.260657j 1.91241+0.703813j 1.08432+0.347067j -0.184369+0.0560455j 0.884501-1.35841j 0.560785-0.294877j -0.812345+0.607792j 0.0175551+0.67279j 0.0682988-0.166746j -0.0669954-0.722393j 0.68424-1.45702j 0.117543-0.256816j 1.35719+1.12511j 0.0593587+1.50516j 0.402965-0.281588j -1.32421-0.653578j 0.175383+0.352706j -0.039955-0.115802j 0.751171-0.46212j 0.0872499+0.027554j -0.597948-1.1534j 1.52995+0.377736j -1.12776+1.58127j 1.92703-0.849474j -0.722463-2.65433j -0.215331-1.9395j 1.84373-0.367673j 2.11176+0.0467j -0.160629+1.47504j -0.969689-0.486022j 0.511022-0.315881j -0.0514423-0.858932j 2.40553+0.475631j -0.452975-0.398857j 1.20195-3.23562j 1.12392-1.62453j -0.542197+2.14749j -1.29795-0.947992j 2.25876+1.82424j 1.3394-0.372391j 1.8802+1.62742j 2.24968+0.135677j 0.240334-0.626437j -1.99661+0.618546j 0.734701+0.682132j -0.949852-1.20208j 0.929156-2.23766j 0.00825263-0.149479j -0.0294391+0.883804j 0.97259-0.676925j -1.60603+1.40638j -0.235577-0.237587j 1.02448-0.131128j 0.226626-0.348454j 0.802183-0.834078j -0.261813-0.464017j -1.40507-1.24721j -0.495111-1.16102j -0.79362-2.04518j 0.188545-0.175584j -0.778304-1.2278j 0.826962+0.107959j 0.582215-0.410111j 0.451148+0.0276322j -1.1265+0.896111j 0.876753+0.767047j -1.74574+0.481607j 1.31766+0.0695825j 0.280325+0.108445j 0.743955+0.160586j 0.255565-0.222861j 0.0168977+0.990111j -0.948609-0.544938j -1.12852+1.06715j -0.431662-0.280887j 0.226854-0.733672j -0.819223+0.562595j -0.656665-0.582199j -0.188812+0.420831j -0.394019+0.814193j 0.362826-1.74694j -1.08666-0.170639j 0.197613-0.193171j -0.109926+0.826033j 0.825555-1.02069j 0.611105+1.32524j -0.512679-0.0309438j -1.20652-0.917301j -0.671099+0.448203j 0.149899-0.766702j 0.83621+0.589975j 0.248047-0.379704j -0.922702+0.279014j -0.933013-0.420535j 0.547509+0.122368j 0.106912-0.530105j -0.813749-1.1052j 0.701112+0.107354j -1.09866+0.465475j 0.347956-0.0724098j 0.557946+0.583716j 1.04233-0.323439j -0.377759+1.31944j 0.609691+0.804433j 0.450582-0.0136613j -2.0767+0.200797j -0.353365+1.02176j -0.217067-0.224822j 0.0131603-2.13293j 0.668992-2.13499j -0.772537+1.20144j 3.23217+1.04246j 1.03773+0.247168j 0.532021-2.00375j 
-1.75225+0.193191j 0.0351242+1.5793j 0.741598+0.201277j -0.386713-0.615027j 0.0273123+1.04793j -0.0345448+1.32642j 0.405876-1.85642j -0.345067-0.40498j 1.8643+0.778402j -0.741466+0.0368253j 1.0443+0.608718j -1.46334-2.31302j 2.40033-1.34393j -0.00986019-1.35289j -0.709205+0.51755j 0.650947-1.1984j 0.646217+0.0539676j 1.76273+1.50938j 1.41981-1.09109j -0.153906+0.87596j 1.61717+0.578277j -2.30081-1.4446j 1.86386+1.25945j -1.46795+2.02932j 0.245086-1.254j -1.11996+1.12253j 2.12641-2.20305j 0.488324+1.33689j 2.31287+2.46099j 1.97606-0.808029j 1.74062-0.391674j 0.162874-1.29697j 0.549812+0.956655j 0.511107+0.0325058j -0.764761+0.0279919j -0.167609-0.395689j -0.39866+1.17942j 0.0780564+1.18379j 0.864404+0.746634j -0.343775+1.67795j -0.638498-0.376555j 0.325775+1.17775j 1.24807+0.702459j 0.623255+0.517141j 1.03931+0.0525334j -0.00281933-0.248596j -0.946289-0.892989j -0.299535+0.695462j 0.195924-0.169011j 2.07912+0.48727j -0.7035+0.480256j -0.316225+1.74786j -0.969401+1.78117j 0.460568-0.737004j -1.80919-1.21783j 0.305236+0.753398j 1.23921-0.98075j 0.365626+0.480526j 0.231501+1.47381j -0.814074+0.324103j -2.18081-0.62368j 2.14231-0.0938463j 1.02047-2.35877j 0.80328-2.3629j 0.0343791-1.76349j 2.07249+0.42223j 0.0622322+0.87038j 1.12199+0.134305j 0.795805-0.790043j 2.5301+1.68193j 0.062856+0.764421j -2.82885+2.035j -0.4851-2.37053j -1.41472+1.51928j 1.88157+2.85955j 0.22376-1.0753j 2.44547-0.701934j -1.2259-0.697389j -0.746365-0.314038j -0.655525-0.0727185j -0.373766+0.40236j 0.792488-1.00182j 0.48173+0.9552j -0.151763+1.08377j -1.11521-0.129097j -0.757806-0.61856j -0.0684001-0.338797j 1.60456-1.60397j 0.00501685+0.533049j 0.574667+0.468809j 0.150236-0.330452j -0.559957+0.675335j -0.794685-1.57172j 1.07755-0.728135j -0.459666-0.299855j 0.252038+0.200976j 0.859361+0.384936j 0.943846-0.776998j 0.282086+1.26091j 0.354574+1.00343j 0.405715+0.510399j 0.0995124-0.183248j 0.0828645+1.4534j -1.44584-0.838878j 0.121532+0.761245j 0.23137-0.114962j 0.517054+0.162383j 1.25449-0.343001j -0.310415-0.973962j -0.856113+0.430712j -1.65194-0.40034j 0.318583-0.960056j -0.0923393+0.917699j -0.295764-0.761455j -0.353122+0.0982373j -0.479235-0.157195j 1.38827-0.42024j -1.21589-0.364324j -0.497417+0.988799j 0.92915+0.0340684j 0.520768+0.440639j 0.57498+0.67351j -1.06336-0.284168j 0.613696-0.318516j -0.155455+1.67739j -0.26276+0.975939j -0.194681+1.17722j -0.322565+0.627141j 0.914863-1.06119j 0.732603-0.907706j -1.30035-0.718032j 0.478377-0.73457j -0.914864-0.472951j -0.0426775-0.246833j 0.734116+0.0982014j 0.0723029+0.599462j 1.63533+0.955406j 0.945027+1.96428j -1.1112-0.166858j 0.063787+1.1579j 1.37571-1.0061j -0.0262084+0.00771089j 3.32009-1.49713j -0.972183-0.916805j -0.217326-0.144784j -0.469585+1.69324j 0.764516-0.489887j 1.03614+2.73765j 1.1147+0.111358j 1.13149+2.20235j -0.552385-0.529709j -1.59288+1.34494j 1.47956-0.30683j -0.676442-0.419167j -0.437276+0.644453j 0.493711+0.846822j 0.795456-0.142129j 
0.516158-0.793069j -0.434966+0.881083j 2.05164-0.880483j -0.931517+0.624304j 0.38287+0.673127j 1.60583-1.35243j 1.84631-0.290487j 0.877209+0.542391j -0.434218-2.84959j -2.03358-1.14494j -1.20494+2.24355j 0.744155+0.0603979j 0.648305+0.132675j -1.47353-0.99735j 1.23705+0.130551j 0.359567-0.872787j -1.37969-0.048752j 0.56112-0.757122j 0.249927+0.901044j -1.4798-1.05877j 1.26844-1.85603j 0.875971+0.0680003j -0.0723235+0.314082j 1.39852+0.342583j 0.97792-1.49588j -1.49417-1.20996j -0.0997299+0.192575j -0.820206+0.0993787j -0.349739+0.241431j 0.950519-0.00179144j 0.697127-0.188073j -1.80712-0.840996j 0.488651-0.379143j 0.302871+0.744312j 1.37732-0.493992j -0.356298+1.2334j 0.307748+0.0738218j 0.0467138+0.370678j -1.12431+0.670922j 0.521296+0.684511j -0.0450387+0.0950206j -0.597692-0.560064j -0.11105-0.985646j -1.26913+0.610223j 0.795181+0.811953j 0.324664-1.93062j -1.0346+0.817792j -1.71476-0.279496j -0.141297+2.27024j 0.866377-0.165328j 0.961207-1.04357j 0.967356-0.958849j 0.841422+0.448216j -0.523571+0.0148016j 0.999536-0.887456j -0.20021-0.14336j 1.07465-0.107111j 0.37968-1.22635j 1.10934+0.0403089j 0.264531-0.699527j -0.0296241+0.337356j -0.426532+0.290368j -0.00542661+0.220726j 0.196805-0.17737j -1.3393-0.528685j -0.671134-0.396132j -1.7993+1.75495j 0.60086-0.729736j 1.5344+2.11293j 0.162199-0.167198j 0.335099+0.417383j -0.269602-0.283635j 0.544949-0.28499j 0.0750062-0.893361j 0.425904+0.429378j 1.20853-1.09579j 1.03149-0.448216j -0.162832+1.19361j -0.688513-0.253225j 0.364217+0.707153j 1.79325+0.866628j -1.21104-0.367271j -0.467515-0.37958j -0.256616-0.730492j 0.00346314+0.942183j -0.501752+0.83097j 0.136572-0.888367j 0.237608+0.0711308j 1.30804+0.463144j -0.740254+0.403024j -0.367927-0.504345j -0.567208+0.00168546j 1.16089-0.305892j -0.219731+1.15551j 0.473402-1.72399j -0.072988+1.51712j -0.121813-0.207313j -2.34222-1.50008j 0.452105+0.784687j -0.338853-0.937334j 0.694178-1.14015j -0.25992+0.206539j -1.35659+0.881986j -0.59922+0.505632j 0.676175+0.413277j -0.574412+0.333647j 0.505554-0.453334j 2.07303+0.234465j 0.61216+0.465489j -0.506467-1.28723j 0.258871-0.577166j -1.27346+2.11764j 0.481336+0.0513287j -0.498702-0.12432j 1.13669-1.19732j -0.382728+1.15136j -0.189563+0.0780226j 1.03678+0.213355j 0.957455+1.05376j -0.96956-0.609236j -0.195635+0.417901j 1.7435+0.984393j 0.121133+0.213305j -0.717067+0.100425j -0.0226534+0.447897j -0.1493+0.222054j -0.135672-0.27083j 0.22287-0.280082j 0.390568-0.417097j 0.10809+0.205522j 1.19184-0.150408j -0.336387+0.537719j -0.653444+0.677932j 0.243722-1.63978j 0.825296+0.805727j 0.245437-1.09033j 0.344574-0.028898j -0.202799+0.119729j 0.13697+0.369508j 0.0639231-0.11571j -0.876323-0.4076j -0.295288+0.481086j -0.568687+0.232623j -0.467406-0.106075j -0.854241-0.333866j -0.694839-0.511494j -0.472467-0.271036j 0.658612+0.0499838j 1.76091-1.23061j -1.06017-0.177964j -0.299086-0.109384j 0.699908+0.666474j 0.998698+2.52686j 0.115242-0.24675j 0.373827+1.37388j -2.23337+0.125198j 0.706826-1.66219j 
2.1392+0.446192j -0.483211+0.28895j 1.52973+0.671341j 1.1217+2.41692j 0.594701-1.15131j -0.781262+0.400519j -1.39481+1.72299j -0.161123-2.07877j -1.86857+0.446687j 0.666281+0.47581j -2.26887+0.83073j 0.455102+1.74785j -0.162406+0.124649j -0.472366-1.85522j 1.39957-0.985029j -0.315915+0.778933j 1.2224-0.207561j -0.773958-0.939416j -1.20898-0.0299269j -0.229385+1.50802j -0.666679+0.224259j -0.344331-0.577435j -1.76026-0.989707j 0.322652-1.53536j -0.00891234+0.523606j -0.0107357-1.68763j -0.537192-0.275983j -0.877071-2.00615j -0.126806-0.5474j -0.44054+0.259869j 0.742557+0.241414j -1.25696-1.80912j 0.653493-0.734385j -0.710648+0.056824j 1.70434-1.45099j -0.938449-1.05666j -0.713939+0.188734j 0.640576-0.237296j 1.18763-0.782845j 0.734792+0.129769j 0.962016+0.163511j 1.00815+0.307429j -1.59865-0.332383j 0.444761+0.780918j -1.41471-0.447203j -0.149871-0.11787j 0.19665+0.232624j 0.377962+1.1363j 0.272015-0.290839j -0.332206-1.12196j 0.014852-0.10725j -0.6086+0.767656j -0.113705-1.05379j -1.52027+0.625445j -0.22119+0.437688j -1.41923+0.479825j -0.449958-0.490613j -1.01363+0.814697j -0.50124-0.545723j -0.43739+0.56926j 0.694228-0.710358j -2.10375-1.26078j 0.454441-0.499262j 1.14007+0.456364j -0.841653+1.63243j -0.340708+1.00753j -0.164329-0.799547j 0.0421181+0.0949415j -0.805638+2.01338j 1.17563+0.605196j -0.331962+0.332671j 1.04931-0.809933j 0.713701+1.84434j 0.268696-0.164221j -0.0277885+0.0162375j 1.75414-0.970956j 0.336893+0.284781j -0.382744+0.924604j 1.3736+0.110637j 0.934572+1.26534j 1.66779+1.20741j -0.399076-1.41557j 0.397727-1.31327j -0.0200359+1.31432j -1.46492+0.0390456j -0.0224263-0.79674j 0.507677+1.48257j -0.16662+0.096771j 0.296145-0.970679j -0.87098+1.67965j -0.123651-0.922782j 1.84948+0.269822j 0.0247828+1.12393j 0.763099-0.444345j -1.04683+0.101047j 0.0308146-0.851262j 0.0716428+0.0198782j -0.738264-0.738512j -0.47598-0.139758j 0.106167-0.127788j -1.45878-0.116233j 0.150958+0.183755j 1.07709+0.145517j 0.412233+0.167253j 0.349845-0.980104j 0.272954-0.131141j -0.878959+0.657972j -0.38173-1.20163j -0.540312-1.0615j 0.805135-1.269j -0.116529+0.257219j 0.20739+0.348799j -0.356784-0.0718584j 0.377121+0.334822j 0.406348-0.178643j 0.609033+0.841245j 0.203819+0.379216j 0.433343+0.463459j 0.32894-1.01467j 0.885639+0.228464j 0.257735-0.625333j -0.816893-1.54129j 0.15864-0.013424j 0.244082-0.0195982j 1.11766-0.37063j -1.23969+0.389076j 0.220799-0.159187j -0.122705+0.033881j -0.545168-0.268384j -0.224854+0.00216663j 0.636433-1.09195j 1.48883-1.00869j 0.805728+0.774589j -0.62798+0.798778j -0.482174+0.102622j -1.02722+0.04312j -0.478451+0.555599j -0.972324-1.25023j 0.428678-1.19154j 0.724871+0.682163j -0.679962-0.0493415j 0.444315-0.56758j -1.88655+1.30326j -0.603015+0.231326j 0.488876+1.3969j -0.997423+1.07785j 0.687598+0.266898j -0.859979+0.809036j -0.487455-0.265126j -0.0418692-1.11534j 0.976342+1.02025j -2.08585-0.353755j 0.125995+1.12742j -1.23459+0.716249j -0.67593-0.49948j -0.652916-0.378502j 1.07559-0.0937964j 
1.19042+2.04777j 1.9036-1.30615j -0.295313-2.60894j -1.09651-0.16724j -1.64001+0.496281j 1.64296+0.87721j 0.821994+0.888265j 0.0623131+0.753196j -2.15473-0.251145j 1.09381+0.781413j -0.728012-0.866349j -1.29639+1.6952j -1.58737-1.34245j -1.0134+1.2945j 0.526783+0.373279j 0.519838-0.832597j -1.78711-1.29582j -1.08348+1.05786j 0.13261-1.07238j 0.761056-0.269408j 0.942714-0.584308j 0.918867+0.401121j -0.29119+0.093346j 0.720776-1.30022j -0.86987+0.478904j 0.653805-0.184818j -0.135528-0.781048j 1.22268-2.17727j 1.07599-0.420917j -2.1599-1.75727j 0.297793-0.519669j -1.26934+1.18481j 0.261799+0.0476338j 0.415218+0.117734j 0.147778+0.283743j 0.0888872+0.68294j 0.741916+0.139389j -0.630256-0.444017j -1.53407-0.159688j -0.388077+0.126585j -0.868037-1.04871j 0.761606-0.186348j 0.651313+0.339921j 0.0603262-1.1284j -1.05714-0.0333807j -0.801074-1.31851j 0.903017+0.208776j -0.0217999-1.64243j 0.285128+1.67704j -1.48539-0.283563j -1.50206-0.877842j 0.773582+1.28796j -1.70287+0.381433j 0.616805-0.58141j 0.291372+1.32892j 0.421762-0.249443j 1.10201-0.0301354j 0.3172-0.444722j 0.955127+0.00770879j 0.193238-0.102839j 0.551261+1.43152j -0.580977-0.14559j 0.557499+0.672061j 0.555414-0.0782422j -1.50085+1.06668j -0.568201+0.835196j 1.22813-0.177007j -0.421564+0.216594j -0.823698-0.264992j 0.657001+1.84099j -0.479485-0.494011j 1.79645+0.458351j -1.59994+2.33445j -1.86494+1.3077j 0.109307-1.37237j 0.243483-0.948331j -2.35603-1.41254j 0.605419+0.439305j -0.321712-0.406653j -0.654676+0.176744j 0.869678-0.229406j -0.739895+0.452088j -0.495075+0.524215j 0.885213-0.632955j -0.2244+0.106484j -0.348941+0.1809j 0.0831916-0.81541j -0.0346119-0.128498j 0.203798-0.0839166j -0.573133-0.693999j 0.199627+1.22638j -1.18442-1.57779j 0.567421+0.936555j -0.461164+0.231028j 0.665257+0.835474j 0.314454-0.840456j 0.676657+0.302308j -1.05387+0.24261j -0.282774-0.155605j 0.201342+0.324302j 0.0480128+0.336847j 0.0199963+0.00785885j -0.792484-0.36934j -0.417944-0.0780854j -1.24182+0.751997j 0.394827-0.0015452j 1.14587-0.938838j -0.419691+0.561809j -0.960502+1.67621j 0.262617-0.425903j 0.0448725-0.486703j 0.597151+1.29153j -1.14428-0.929866j 0.978034+0.723155j -0.860369+0.00599976j 1.09762+1.84382j -0.136719-0.0429344j -1.10071+0.62763j -1.0979+0.587122j -1.16-0.507651j -0.756707+0.464775j -1.33163+0.805512j -0.0066233-0.343143j -1.31367-0.448304j -0.878075-0.622615j 0.761495+1.15718j 0.154665+0.109765j 0.0874218-0.160227j -0.024336+1.25277j 0.601029-1.16766j 1.79133-1.13811j 0.0972749+0.463701j -1.1742-0.132241j 0.258321-0.0742197j -0.0493699-1.11015j 0.870539+2.16284j 0.935223+0.293979j -0.317876-0.380819j 0.374865+1.2693j 0.239196+0.24712j -0.353716-0.0130418j -1.22668+0.68434j -1.22557+0.370702j -1.16385+0.705522j -0.334706-0.0641821j -0.014652-1.17408j -0.140546-0.696166j -0.167321+0.373349j -0.937955-0.956758j -0.579791-0.26154j -0.894676+0.739853j -0.782061-1.23248j 0.251278-0.00193803j -0.718289-0.352917j 0.231502-0.632249j 0.102484+0.16204j -0.0690635+0.355992j 
-0.0428006+0.567428j 0.130259-0.779345j -0.686932+0.669222j 1.03045-0.132101j -0.352381-0.0405571j -0.747878+2.0759j -0.156993-0.632655j -2.02016+0.0732235j 1.00763-0.592951j 1.60113-3.13397j -1.69391-2.23935j -0.00751274+0.286423j -0.0889998+0.30412j 0.384013-0.193795j -0.533293+0.00687717j 0.147288-0.0749125j 0.405396-0.794405j 0.240972+0.177846j -0.0699747-0.674706j 1.05072-0.361522j -0.434042-0.459849j 0.489903-0.169161j 0.319074+0.873277j 1.1843+0.510068j 1.44303-0.547757j -0.241016-1.08474j 0.123058+0.412627j 0.48622-0.45871j 0.138927+0.334546j -0.773604+0.325903j 0.102073-0.803712j 1.46091-0.0113098j 0.128443-0.250742j 0.307952-0.410391j -0.575436-0.320679j -0.490371-0.0581141j -0.393236-1.09807j 0.0433943-0.057736j 1.95936-0.785113j 0.242219-0.310662j -0.136709-0.331647j -0.599033+0.0159514j 0.507276+0.959379j 0.492112+1.02995j -0.184767-1.82868j 0.10356-0.0368078j 1.30321-0.15761j 2.13489-0.284086j 0.740966+0.475307j -0.405277-0.140431j -0.617602+0.981157j 0.0992387+0.831942j 0.244143+0.169871j -0.247667+0.451387j 1.56746-0.615568j 0.633332+0.338508j -0.828919+1.24906j -0.347458-0.0613011j 2.05335+1.65787j -0.885463+0.257297j -1.14217-0.416022j -0.0508625-0.616749j -1.07117+1.72603j 0.780798+0.238671j 1.56703+0.580492j 1.32022-1.94698j 0.687101-1.61081j 2.10138+1.73926j -1.93219-0.483057j -0.50868+0.799028j -1.56633+1.72529j 0.0519822-0.019308j 0.0931618+0.317898j -0.20285+0.41078j -0.207024-0.0770382j -0.950422+0.101207j -0.0651752+0.48486j -0.209144-0.612964j 0.357425+0.632391j -0.0459042+0.264089j -0.755002+0.186026j 0.823237-0.498008j -0.342017+0.143277j -0.825667+0.491899j 0.708519-0.494598j -0.118285-0.218203j 0.59895+0.741849j -0.621482-0.767307j -0.202964-0.667119j 0.276673+0.558989j -0.0944671-0.0536857j 0.453478-0.337983j -1.40945+0.619391j 1.25966-0.484215j -0.620647+0.125384j 0.3992+0.346158j 0.0649258+0.635401j -0.462173+0.907204j -0.308947-0.98235j -0.0123704-0.104001j 0.0177327+1.20211j -0.406367+0.317196j -0.175434+0.356804j -0.43191-0.566072j -0.201843-0.096527j 0.738894+0.173533j 0.010451+0.0983659j -1.71238-0.18184j -0.68611+0.74894j -0.135292+0.592882j 0.154354+0.307938j 0.220985-0.189169j -0.182951+0.734632j 0.257568-0.572764j -0.767001+1.05307j -1.05515-0.527131j 0.684609+0.239186j 0.16745+0.600374j -0.16328+0.205794j -0.613242+0.61581j -1.00482+0.657705j -0.356817-0.453668j 0.694592+0.117296j -0.742248+0.666619j -0.400387-0.360081j 0.304617+1.68716j -0.666853-0.00297424j 0.575994+0.758434j 0.499309-0.58429j -0.766626+0.248916j 0.424696+0.759053j -0.325468+0.194043j 0.110782-1.03012j -1.03375+0.848107j 0.837986+0.889664j 0.605314+0.522293j -0.196094-0.151526j 0.387442-0.259557j -0.749449-0.546303j -0.21692+0.144384j -0.490235+0.242189j -0.0318098+1.04915j 0.509975+0.057149j 0.485941+0.00424423j 0.357019-0.152337j 0.989862-0.930557j -0.530677-0.540851j -0.483368+0.792719j -0.432953+1.12479j 0.318936-1.40123j -0.813441-0.205437j 0.602412+0.882949j -1.99447-0.356561j -0.903009-0.705352j -2.00002+1.29704j 0.100057-0.487612j 1.49028+1.63502j 
0.205746-0.21985j -0.417583-0.0559809j 0.445963+0.139727j -0.306503-0.607906j -0.00847506+0.447708j 1.58012-0.150291j -0.970785-0.114858j 0.651124+1.90814j -0.911554-0.60221j -3.19186-0.182832j -1.06583+1.63738j 0.221494+0.419591j 0.118353+0.706861j 0.349561-0.971855j -0.495495+0.197929j 0.552643-0.506978j 0.2896-1.578j 0.642695+0.0900579j -0.841457-1.00337j 1.23995-1.56655j -0.7131-0.657704j 1.08826-0.338064j 0.478424+1.15587j 2.47816+1.16604j 2.31069-1.07713j -0.733537-2.22644j -0.511467+0.409584j 0.0563436+0.336275j -0.627721+0.33204j 0.156522-0.175627j 1.36323+0.00943292j -0.103886+0.25879j 0.351637+0.30585j 0.554522+0.459124j -0.0493525-0.00344362j -0.742819+0.238475j 1.8267-0.0766085j -0.209475+0.428174j 0.172356+0.480241j 0.0684408+1.09138j -0.174176-0.177842j 0.661205-1.33455j -0.0622797+0.185642j -2.1094-0.553249j 0.186086-0.207014j 0.221288+1.1687j -0.641819+0.776779j 0.516022-0.15476j -0.224059-0.211534j -0.348941-0.293348j -0.00354107-0.0493814j -1.94865-0.582189j -0.0813439+0.17264j 0.0405273-0.582199j 0.654718+0.800054j 0.449948-0.229496j -0.762707-2.84213j 0.630503+0.425145j -0.358068+0.915606j 0.0631579-0.331201j 1.93685-0.37661j 0.644074+0.722622j -0.954062+0.0594937j 0.0377738+0.432454j -2.18427+0.452904j 0.808302-0.467811j 0.264417+2.40225j 0.115387+1.87097j 1.74225-0.211807j -1.0074-0.0157149j -2.29934-0.151647j 0.116847-0.135131j 0.0394835-0.200209j -0.398042-0.242287j -0.353098+0.0334216j -0.089366-0.817916j 0.0737768-0.20655j -0.390993-0.769583j -0.572206-0.179378j -0.111806-0.214904j 0.511905-0.134164j 0.317621-0.522739j -0.502958+0.256997j -0.285148-0.500817j -0.328766+0.845594j 0.458019+0.688992j 0.436028-0.0567871j -0.959968-1.53976j 0.569681+0.623922j 0.0602307-0.054394j -0.661484+0.13696j -0.410764+0.0527544j 0.388518-0.21136j 0.704794-0.0155671j 1.18644-0.294865j -0.273227-0.107414j -0.192024+0.444297j 0.354648-0.10049j -0.181935-0.746088j -0.0977501-2.0295j -0.0509263-0.272844j -0.971478-0.00637189j 0.150451+0.0162359j -0.238098-0.777103j 1.08822+0.433709j 0.495096+0.220136j 0.743387+0.196467j 0.0427728+0.0207065j 0.402179-0.209584j 0.467447-0.218j -0.165567+0.5684j -0.338058-0.16217j 0.139796-0.342842j -0.138888+0.138127j 0.203426-0.687824j 0.453007+0.446014j 0.760313+1.18014j -0.0455455-0.594608j -0.219252+0.0799914j 0.610197-0.151649j 0.694853+0.0328147j -0.283504+0.328345j 1.29853+0.852338j -0.701336+0.445987j 0.395699-1.13914j 0.741467-0.958179j -1.10573+0.450304j 0.799415+1.52826j 0.319759-0.789096j 0.0858011-0.875137j -0.629613+0.0521193j 0.366368+0.183617j -0.331674+0.0303598j 0.315292-0.829418j -0.257835-0.249894j 0.32503+0.0171433j -1.80566+0.0726154j -0.296882-0.0563677j 0.194532+0.799145j 0.312917+0.501233j -0.956631-0.187614j 0.712151-0.00573382j 0.149541+0.0314234j -0.836393-0.391768j -0.00454762-0.163407j 0.25445-0.0688054j -0.55947+1.03486j -0.0300565-0.906033j 1.08046-0.703143j -0.160776-0.449324j 0.407654+0.696258j 0.822867+0.8614j 1.25285+1.28033j -1.27837-0.189766j -1.07426-0.0839178j 0.0909087+1.86788j -1.23864+1.68386j 
