0.0547602+0.025198j -0.0571955-0.00530797j 0.00700201-0.137987j -0.065367-0.110487j -0.0564926+0.0111028j -0.244412+0.0637679j 0.155754-0.110385j 0.0758184-0.167742j -0.00977761-0.374303j 0.275558+0.3667j -0.542548-0.278899j -0.00341009-0.151244j 0.0369669-0.0067868j -0.143024+0.0940025j -0.0271903+0.12718j -0.147277-0.0121152j -0.343576+0.0229567j -0.040279+0.197613j -0.286914+0.107422j 0.0278285+0.25933j -0.172512-0.498768j -0.224176+0.00116638j 0.394997+0.150665j 0.654419-0.0349527j -0.337557+0.345018j -0.661739+0.767139j 0.188413-0.0719488j -0.0240819+0.096779j 0.148693-0.00487135j -0.0246835+0.057143j -0.033069+0.123144j -0.0879947-0.019772j -0.0263141-0.018107j 0.0357962+0.076099j -0.0164002+6.70334e-05j -0.113126-0.121197j -0.097083-0.164028j 0.0319132-0.0623548j 0.190086+0.0739747j 0.112769-0.238633j -0.0107166-0.0601131j 0.128403+0.255484j 0.0572693+0.164713j -0.057848+0.219638j 0.262459+0.0519574j 0.0736668-0.435087j 0.113915+0.0292889j 0.119502+0.191122j -0.196736-0.296498j -0.246817-0.188765j -0.0901009+0.0880624j 0.314722-0.0974294j -0.166609+0.0234325j -0.230233-0.329195j -0.0915613+0.359326j 0.51652+0.0176661j -0.401583-0.0658098j -0.126226+0.0308769j 0.377923-0.392365j 0.0624742-0.196613j 0.203861-0.0983609j -0.00137718+0.203308j -0.0517898-0.444892j 0.25079+0.242719j -0.256339+0.296776j -0.355228-0.519101j -0.381008-0.0996862j 0.286603-0.364892j -0.56364+0.995233j -0.454452-0.548072j -1.51286-1.28841j -0.155015-0.102966j 0.113757-0.0447472j -0.154916+0.0968423j 0.12514+0.246786j -0.00340819+0.141543j 0.239458+0.0344527j 0.17432+0.129028j -0.0424591+0.0282378j -0.225046+0.0945975j 0.123709-0.0638226j -0.0365445-0.0885261j -0.0705227-0.296445j -0.00406908+0.285645j 0.046578+0.166609j 0.103238+0.125292j 0.0276362-0.0645813j 0.102225+0.0844386j -0.12343-0.0478199j -0.296377-0.106508j 0.0833591-0.0342369j 0.0320444-0.0117398j 0.000823905-0.0336076j -0.031674+0.252145j -0.105434+0.0754402j -0.217704-0.144855j -0.047185-0.0752274j 0.0140418-0.193095j 0.0624332+0.0754612j -0.120174+0.102894j -0.102488-0.198729j -0.246372+0.388606j 0.0713187+0.180147j -0.346369+0.0756648j -0.0528676-0.0579797j 0.067024+0.136082j -0.153324-0.0297793j 0.0240785+0.140761j 0.150733-0.274198j 0.211903+0.183146j -0.192718+0.0263457j -0.108338-0.44611j -0.0201047-0.0557367j -0.153483-0.191537j -0.152197-0.00300005j 0.131325-0.314304j -0.426314-0.371896j -0.00739449-0.0194946j 0.177459-0.0277049j 0.0213091-0.0171302j -0.168316-0.0424287j 0.0648697+0.149337j 0.417191+0.0369981j 0.120155+0.386035j -0.649031-0.116351j 0.453185+0.164061j 0.290513-0.0290775j 0.155886-0.0983819j 0.191298+0.163552j 0.392789-0.242274j 0.524223-0.254906j 0.060302+0.0392093j 0.33767-0.233111j -0.0664909+0.186467j -0.417013+0.431169j 0.327739-0.417337j 0.355114-0.461487j 0.0790054-0.222436j -0.0250972+0.242797j -0.187759-0.109424j -0.190467-1.07011j 0.0960994+0.195241j 0.299122+0.0641877j -0.159262+0.116874j -0.158931-0.41475j 0.927862+0.448667j 0.163248+0.230141j -0.187716+0.368606j -0.562002+0.0674471j -0.562016+0.533354j 0.671548+0.124564j -0.288368+0.419226j -0.283921-0.900261j 0.172283+0.836204j 1.57386+0.0568699j 0.386498-0.14461j 0.0251625-1.65532j 
-0.00954267+0.021269j -0.193898-0.0685587j 0.0986107-0.204058j -0.049978-0.199599j 0.0693659-0.123692j -0.0548917-0.323039j 0.188958-0.0957445j 0.146928+0.172752j 0.282952+0.382092j -0.387675-0.0887348j -0.368931+0.272363j -0.0193839-0.0732698j 0.0635357+0.26424j -0.291652+0.290065j -0.0497513+0.327104j 0.0427913-0.187614j -0.230781-0.170642j -0.339409-0.286613j -0.207838+0.350424j -0.269927-0.125117j 0.55166+0.0290471j 0.50068-0.00707017j -0.0651816+0.199415j -0.551529+0.419584j -0.0901676-0.588277j 0.886402+1.17634j 0.124898-0.127497j 0.0461797+0.0539498j -0.109078+0.0749341j 0.0105487-0.111264j 0.429585+0.125703j -0.207732+0.194139j 0.325389-0.105692j 0.0284131+0.206334j -0.117804+0.192828j -0.200014-0.160745j -0.274591-0.282088j 0.0569286+0.178141j 0.269937-0.0718813j 0.239968+0.281562j 0.124959+0.0912986j 0.529203+0.0911136j -0.303669-0.0221721j -0.153769+0.0203841j 0.337037-0.29229j 0.168815-0.206324j -0.273041-0.0406182j -0.171083+0.0863958j -0.128085-0.149237j 0.345161-0.208261j 0.146759-0.207592j -0.557287-0.0730636j -0.00739824-0.374334j -0.219303-0.264917j 0.460141-0.452556j 0.317067+0.0862463j 0.146009-0.322347j 0.131099-0.113944j 0.221135+0.345594j 0.0453812+0.276016j -0.248879+0.305931j 0.202445-0.0219417j 0.294925+0.555497j 0.0820973-0.140476j 0.245722-0.32216j 0.370011+0.444009j -0.151345-0.27507j 0.498055-0.107816j 0.846898-0.242374j -0.241399+0.281406j 0.0200321+1.89448j -0.364087+0.0965374j 0.082842-0.226233j 0.117432+0.406945j 0.488447+0.215222j 0.115367+0.107332j 0.281301-0.171148j 0.113403-0.0461322j -0.0168518+0.054458j -0.0789776+0.291633j -0.057703-0.152174j -0.0701308-0.196358j -0.232295-0.244631j 0.256382+0.2152j 0.0462186+0.164355j 0.094652-0.0263571j 0.0982516+0.159105j 0.0722627-0.238387j -0.0162484+0.00208061j -0.245721+0.0461607j -0.0615539-0.126385j -0.0844278-0.0363951j -0.125708-0.103484j -0.0852187-0.0287255j -0.224823-0.0597153j -0.0541496+0.0974687j 0.20902-0.188588j -0.186772-0.0954732j -0.139969-0.1438j -0.300246+0.0466365j 0.209342-0.00391725j 0.120187+0.242171j -0.0083972-0.277136j -0.33519+0.289675j 0.238267-0.0142776j -0.289366+0.233146j 0.244579-0.177092j -0.162109+0.169724j 0.063488-0.125757j -0.0243955-0.0897955j 0.585495-0.297422j -0.00301697-0.40545j 0.185418-0.01922j 0.366477-0.185418j 0.109673-0.349897j -0.109808-0.198518j 0.029834-0.18201j 0.120825+0.240659j 0.00523918+0.558746j 0.0192288+0.297928j 0.06729-0.111433j -0.195497+0.124362j -0.0763256+0.664877j 0.320802-0.307755j -0.258316-0.089388j -0.346964+0.0989342j -0.242118+0.0650201j -0.0711812+0.302822j 0.110875+0.155861j 0.386291+0.435835j -0.0438777-0.29733j 0.0457032+0.139368j -0.391397+0.0953008j -0.232256-0.195846j -0.0282349-0.272894j 0.287184+0.167942j 0.0159354+0.660042j 0.00054385-0.566737j -0.030124-0.390625j -0.321056-0.00747539j 0.273065+0.636644j -0.647314+0.30095j 0.611185+0.651116j 0.623523+0.103208j 0.65277-0.0181328j -0.341764-0.440047j -0.566009-0.133349j -0.636977+0.487486j 0.314601-0.146063j 0.0725723-0.476873j -0.63403+0.584007j -0.095616-0.431577j -0.365731-0.521142j -0.44749-0.64798j 0.296753-0.14446j 1.42229-0.543127j -0.127423-1.13734j 
-0.0939239+0.0768358j -0.184682-0.00323747j 0.101153-0.0615294j -0.0852957-0.184602j 0.0834606-0.104637j 0.0417687-0.105083j 0.157407-0.223058j 0.00684851-0.0651472j -0.0366177+0.0546303j 0.123953+0.417337j 0.271696+0.20818j 0.116418+0.0824492j 0.248453+0.182482j 0.00246565+0.112373j 0.128855+0.272813j 0.235127-0.230139j 0.0327783-0.137328j -0.132603-0.179831j -0.13983+0.226438j 0.100966-0.0993179j -0.0956972+0.0917118j -0.0356916+0.360539j 0.226082+0.218759j -0.24919-0.344176j -0.625338-0.417633j -0.555282-0.599554j -0.0994166+0.0664383j -0.0335077-0.108118j -0.0772526+0.284522j -0.13954-0.160269j 0.149709-0.267581j 0.09516+0.143045j 0.219148-0.323575j -0.275344-0.0106856j 0.115995+0.263231j 0.085061-0.0783503j -0.098051+0.0402009j 0.0412402+0.248857j 0.0053237-0.0971753j 0.150473+0.449967j 0.149576+0.0949062j 0.28538-0.261757j -0.355916-0.036879j -0.00550547-0.0248082j -0.0426264-0.336903j 0.163112-0.00893738j -0.0185745-0.147144j -0.0190427-0.0342116j 0.0360476-0.168981j 0.120197+0.0363543j 0.110381+0.0554226j 0.127512-0.315484j 0.1106-0.0974573j 0.0297531+0.0954789j 0.228828+0.286601j -0.0744501-0.0353236j -0.175299+0.142218j 0.00703049+0.239712j -0.0457196-0.305047j -0.306504-0.15799j -0.29279-0.50075j -0.758339-0.343884j -0.749089+0.0637363j -0.793664+0.5218j 0.54482-0.309741j 0.013773+0.919122j -0.777384+0.445586j -0.0165272-1.60438j 0.509858-0.0400176j -0.22553+0.38833j -0.259004+0.579422j -0.00561519+0.243769j -0.0925984-0.0927403j 0.0921226-0.0106655j 0.0882857-0.139108j -0.0822531-0.0562336j -0.0400432-0.0827619j -0.130927+0.0235057j -0.0291159-0.193682j -0.0449674-0.0343239j 0.0570548+0.0810211j 0.248573+0.0563808j 0.290366-0.0557181j 0.115047-0.109812j 0.0475402+0.0146261j -0.168414-0.0681419j -0.0125689+0.353347j -0.0830252+0.134406j 0.370479-0.281792j -0.036631-0.0127818j -0.00860841+0.169549j -0.138868+0.0343552j 0.0629937+0.0124341j -0.0928523-0.764827j -0.0858782-0.540859j -0.0536686-0.226426j 0.183828+0.110632j -0.0595053+0.105248j -0.211091-0.298221j 0.111882-0.267167j 0.53047+0.215886j -0.405491-0.0875644j -0.282568-0.246636j -0.0813374-0.0808583j 0.154576+0.164988j -0.331486-0.109701j 0.206378+0.0891188j -0.0735935-0.223261j -0.158745+0.212493j -0.170979+0.210167j 0.466421-0.226055j 0.197812-0.15895j -0.156123+0.334734j 0.0305358+0.0363937j 0.223129-0.103627j 0.0595225-0.145971j 0.289605+0.354353j 0.221238-0.436763j 0.0534833+0.32067j 0.126452+0.159756j -0.0964967-0.0231076j 0.1701-0.214755j -0.353215-0.336126j 0.201235-0.0971996j 0.233249+0.0413829j 0.161014-0.26457j 0.645841+0.666166j -0.339235-0.300415j 0.142434-0.374368j -0.195061-0.00158642j -0.248608-0.209221j -0.174307-0.278378j 0.0985747-0.417183j 0.122676-0.0916024j -0.684208+0.44729j -0.426299-0.307009j -0.336389-0.246101j -0.253366+0.324599j 0.298329+0.436491j 0.353859-0.179938j -0.850996-0.357476j -0.0741279-0.228862j -0.201599-1.02403j -0.514144-0.00868132j -0.386353+0.198781j 0.760509-0.583128j 0.844321+0.222782j 1.29275+0.492142j -0.686735-0.14663j -0.100265+0.878537j 0.692895-0.621144j -0.980218+1.23462j 0.0774857-0.57001j 0.146189+0.469194j 1.11098+0.824944j -0.0145525+0.640618j 0.833645-0.00590225j 
-0.0654057+0.0602439j -0.00676396-0.0627706j 0.331612+0.167516j 0.0298543-0.00834331j 0.0767661-0.150301j 0.372158-0.217579j -0.0923875+0.0221462j -0.180817+0.051833j 0.285983+0.283189j 0.378864+0.398639j -0.341442+0.0994468j 0.164899+0.0574256j 0.0745235+0.0485184j -0.305076-0.277257j 0.105369+0.101383j 0.297309-0.350874j 0.326709-0.254737j 0.0176133-0.0939173j -0.0786436+0.069671j 0.221008-0.225978j 0.0563266+0.392364j -0.0580382-0.143491j 0.354131-0.287816j -0.218776+0.567198j -0.0925859+1.19065j 0.289729-0.677732j -0.0128126+0.174718j -0.100331-0.0945659j 0.0427992+0.218002j -0.102228-0.0356881j -0.0385524+0.210318j -0.107073-0.141263j 0.0364497-0.284556j -0.576868+0.19133j 0.152103+0.0693457j 0.109609-0.395575j 0.0875792+0.0482964j 0.00384105+0.0704708j 0.0143069+0.148745j -0.0289103+0.111244j -0.00853449-0.0106155j 0.139523-0.210137j -0.0691141-0.0328223j 0.20155-0.0408037j -0.0915707-0.178272j 0.0161784+0.0806437j 0.128145-0.14581j 0.0570723-0.238382j 0.0527657+0.0376969j 0.0774282+0.160731j 0.0821563+0.179089j 0.0611788+0.0672733j 0.115287+0.0601107j 0.0155233+0.0257063j 0.0507371+0.00769584j 0.0299866+0.00754626j 0.544104+0.30514j -0.16379-0.0747497j -0.614903+0.342017j 0.220606-0.123926j 0.754571-0.11828j 0.193638+0.200346j 0.319812-0.91188j 0.494465-0.0233404j -0.0862816-0.33088j 0.33769+0.0778739j 0.0996182+0.344341j -0.638128+0.0864928j 0.531911+0.548433j -0.268725+0.220584j -0.987457+0.239837j 0.0532258+0.0274388j -0.00896577+0.0437767j -0.133887+0.0319407j -0.0436386+0.191265j 0.0857023+0.0589842j 0.0997413+0.124887j 0.0598294-0.0981707j -0.367128-0.327576j -0.080278+0.0942303j 0.198667-0.153798j 0.772569-0.156734j 0.321807-0.293424j 0.491386-0.0473413j 0.0095426+0.0015351j 0.00571125+0.192007j -0.232926+0.560407j 0.302661-0.0550422j 0.458755-0.503584j -0.124327+0.0447217j 0.278831+0.172019j -0.194418-0.068328j -0.0208685-0.27174j 0.124788-0.663321j 0.0194638-0.428485j -0.257293-0.178164j -0.17253+0.370679j -0.225921-0.213389j 0.248775-0.321974j 0.526305-0.165253j 0.228933+0.0746978j -0.228185+0.253454j 0.251698-0.115049j -0.289774+0.201483j -0.313242+0.317908j 0.269834-0.467643j -0.130608+0.46891j 0.199362-0.381897j -0.294368+0.208758j 0.0896016+0.0113199j -0.232864+0.552928j -0.164152-0.128426j 0.0748618+0.144709j -0.250348+0.304855j 0.186736+0.415821j -0.41064+0.266204j -0.172719+0.475463j 0.0468409+0.108563j -0.0243506-0.313037j -0.308098-0.273957j -0.352241+0.0674374j -0.158192+0.00700202j -0.157077-0.455375j -0.0122672-0.553065j -0.000856871+0.631129j 0.34521+0.205849j -0.273321-0.374355j 0.383478-0.331761j -0.394668+0.418691j -0.24792+0.131749j -0.37188-0.129202j 0.834298+0.00457974j -0.264852+0.348087j 0.0641187+0.261517j 0.153237-0.079005j 0.559646+0.325923j 0.682347-0.85204j 0.0284178-0.225504j 0.0207575+0.700489j -0.463772+1.38646j 0.743702-0.128851j 0.577686+1.23313j 0.660376+0.252386j 0.275351+0.259215j -0.729688-1.31087j -0.92168+0.599147j 1.60724+0.0761682j -0.632605-0.187312j -0.24597+0.0413804j 0.125239+0.83534j 1.40972-0.808544j 0.0894123+0.615512j 0.225381+0.0545883j 0.511661-0.647814j 0.065733+0.0766645j 0.347844+0.960881j 0.575552-0.281093j 
-0.0577061+0.0859449j -0.227975-0.146407j 0.145384-0.0167448j 0.238307-0.104763j -0.236146+0.317167j 0.115955+0.236195j -0.483042+0.38615j -0.0397937+0.101974j 0.158956-0.461788j -0.218691+0.170715j -0.06159+0.185681j 0.113277-0.0338325j 0.143931+0.383899j -0.307346+0.166238j -0.104101+0.260442j -0.00164636+0.354974j 0.319432-0.252233j 0.522282+0.494322j -0.138141-0.507556j 0.0261015-0.131677j -0.223556+0.329306j -0.1336-0.257778j -0.676404-0.594412j 0.162713+0.534421j -0.890153-0.122524j 0.973813-0.537007j 0.123787+0.0192713j 0.00518278-0.0131123j -0.25468+0.342117j -0.0937897-0.231459j 0.522503+0.0221904j -0.160711+0.240669j 0.377785-0.310541j 0.0796372-0.10081j -0.00185393+0.280131j -0.0869452-0.0705617j -0.0242463-0.292172j -0.258698-0.351633j 0.219068+0.0522507j -0.352258-0.116383j -0.353143+0.0201873j 0.50853-0.0166392j 0.254604-0.173961j -0.146585-0.355628j 0.185359-0.256692j 0.103506+0.571484j 0.503176+0.101656j -0.155886+0.0214426j 0.516308+0.119752j -0.435133+0.253248j -0.296252+0.272351j 0.0930331+0.016817j -0.0840759+0.584948j 0.115667+0.371392j -0.125122+0.142694j -0.381941-0.103456j 0.100123+0.0287245j 0.0368598+0.0159793j -0.218986+0.153073j -0.0597522+0.0245793j -0.322722+0.104302j 0.618429+0.223326j -0.126138+0.410228j 0.604534-0.757372j -0.678131-0.125168j 0.688746-0.632806j 0.488373+0.560599j -1.11362+0.07615j -0.183268+0.605662j -0.394833-0.292479j -0.394442-0.46467j -0.290754+0.141376j 0.0108583-0.199641j 0.0198271+0.169969j 0.211767+0.174899j 0.126236-0.166196j 0.131241-0.0582129j -0.129367-0.233337j -0.0896205-0.00334514j -0.0929997-0.0590049j -0.148078-0.0420717j 0.114272-0.176507j -0.0583854+0.0935337j -0.106625+0.0921521j -0.300824+0.270491j 0.103277+0.0843846j -0.0496123-0.0832951j -0.191861-0.576728j -0.154903+0.0178581j 0.0505684-0.21836j 0.29381+0.247363j -0.0417896-0.179172j -0.443449-0.101705j 0.05348+0.33017j 0.000106455+0.0937096j 0.14508-0.27578j -0.439718+0.310838j -0.215783-0.103784j 0.285716-0.0220038j -0.165862+0.043496j -0.0627198+0.0107103j -0.604843-0.452388j 0.29742-0.10102j -0.268866+0.241494j -0.127428-0.326456j -0.140466-0.227926j -0.0146355+0.0707274j -0.0820482+0.237809j 0.229375+0.0768547j -0.481512+0.0140361j -0.227559+0.416768j 0.134041-0.252607j -0.505582-0.0552816j -0.0471233+0.028866j 0.0276699+0.0392058j -0.00540837+0.227635j 0.383239-0.529258j 0.295251+0.132833j -0.238575-0.279835j 0.00181569-0.0470699j 0.265124-0.134192j 0.0933606-0.138197j -0.0222236-0.621818j -0.271905-0.218361j -0.00182695-0.247101j -0.0863409-0.234717j -0.444536+0.606668j 0.0627256+0.112242j -0.121327-0.205384j -0.690218-0.247903j -0.0835408+0.0901275j -0.297924+0.0190844j 0.513139+0.0575819j 0.00366735-0.154871j -0.0985939-0.612058j -0.676857+0.0763715j -0.543159-0.0364413j 0.408319+1.16357j 0.14894-0.0722455j 0.408582-0.400552j 0.108671-0.128859j 0.425971-1.23287j -1.6093-0.330066j -1.09703-0.0107125j -0.279355+0.559405j -0.0621167+0.433525j -0.336299-0.508077j 0.696628-1.31886j -0.869988+0.0635117j 0.174492-0.213747j -0.707987+0.0339109j 0.176965+0.795875j 0.386761-0.0886231j -0.277092+1.43852j 0.395598+0.588328j -1.34998-0.405978j -0.446771+0.781784j 
-0.0737288+0.098428j -0.146389+0.0112828j -0.186891-0.0640456j 0.180967-0.213395j -0.101592+0.155907j -0.174583-0.297193j -0.200712+0.0224886j 0.728538+0.411846j 0.198498+0.28381j 0.327935-0.0926028j 0.0529493-0.231909j 0.174554-0.0057041j 0.303339+0.0315136j 0.17985+0.149795j -0.302255+0.0131062j -0.262145+0.222703j -0.169083-0.356594j -0.196016+0.138013j 0.118091-0.185488j -1.01646+0.0402703j -0.247042+0.100313j 0.998665-0.948838j -0.175279-0.0705368j -0.521711-0.551083j 0.466765+0.1809j -0.0142641+0.803408j 0.0394443+0.144462j -0.13979-0.06859j 0.200918+0.309775j -0.222509-0.00932672j -0.0672529-0.370383j 0.193959+0.0606564j 0.0519778+0.110231j 0.320437-0.183527j -0.0775499+0.0302555j 0.106761+0.000961807j 0.235014-0.331376j 0.00180651-0.260553j 0.0373544+0.350846j 0.364662-0.242977j -0.0763541-0.0966694j -0.319278+0.185089j 0.0540339+0.239321j -0.633577-0.0114981j 0.0634309+0.283768j -0.302053-0.215046j -0.233667+0.322211j -0.443508+0.444745j -0.272657+0.0494916j -0.150198+0.0444626j -0.126823-0.492513j -0.408479+0.16442j -0.0887375+0.121553j 0.533483-0.360105j 0.0844304-0.377175j 0.0387179+0.687951j 0.301101+1.00511j 0.0045727+0.0457281j -1.14993-0.336101j 0.112397+0.0312921j 0.112621+0.551367j 0.524381-0.106059j 0.652805+0.349052j 0.150122-0.660306j 0.171634-0.468813j 0.376391+0.619142j -0.137817+1.06201j -1.23054-0.761672j -0.787462-0.172168j 0.15034-0.11524j 0.465353-0.956351j 0.112305+0.0754002j -0.0535188+0.0217807j -0.136776-0.0114967j -0.0652667+0.13973j -0.494571+0.0569109j 0.0573756+0.105103j -0.245376+0.518638j -0.18315+0.317682j -0.192038-0.327637j 0.2617+0.158286j -0.0248915-0.213581j 0.34822-0.22864j -0.219349+0.0187672j -0.425411+0.00513791j 0.110288+0.0206915j -0.166961-0.0724773j 0.213359-0.117809j 0.373737-0.579702j -0.00938719-0.307423j 0.12702+0.121764j 0.0994743-0.04327j -0.0924308-0.211956j 0.0465941-0.181093j 0.263681-0.854549j -0.0565686-0.209502j -0.227157+0.379493j 0.0946303-0.119272j 0.282886-0.0425623j -0.490175-0.597049j 0.0211124+0.130927j -0.394656-0.0968102j 0.28553+0.0280415j 0.0371798-0.197592j -0.171958-0.127456j 0.238453-0.0850254j 0.0526498+0.00829407j -0.323057+0.304072j -0.337907+0.238928j -0.0822165+0.0943517j -0.64562+0.572011j -0.131238+0.0445396j 0.307776-0.137727j 0.0985539+0.453326j -0.455394-0.0318892j -0.605789+0.0161081j -0.165253+0.707559j -0.0235145-0.0889599j 0.208891-0.565874j -0.212009-0.276081j -0.100532+0.0552475j 0.16109+0.0152248j 0.193052-0.0220351j 0.265899-0.786986j -0.109859+0.7419j -0.169264-0.204534j 0.133076-0.474118j 0.641892-0.52066j -0.0448887-0.249158j 0.486968-0.382014j -0.646604-0.548743j -0.161169-0.818992j 0.0587711-0.532389j 0.151078+0.82754j 0.292025+0.180172j 0.00966054-0.192317j 0.356743+0.184j -0.288451+0.26933j 0.482912-0.583624j 1.37485+0.330569j -0.464726-0.651421j -0.923299+0.359371j 0.331697-0.277018j -0.403515-0.0731536j -0.637153+0.870633j -0.312169-0.852761j -1.02229-0.339067j 0.193326+0.177467j -0.20856-0.141461j -0.165759-0.154142j -0.922763+0.98157j -0.50704-0.235955j 0.162093+0.018897j 0.129585+0.753904j -0.0860253+0.212697j -0.829447+0.134394j 0.207076+0.424337j 
-0.0544831+0.118242j -0.0954858-0.0173952j 0.0277827-0.0598097j -0.197215-0.0924857j -0.124078+0.0625641j -0.198298+0.134296j 0.476911+0.191008j -0.153494+0.0150654j 0.217959+0.133481j -0.163811-0.224119j 0.0437677-0.588059j 0.212918-0.012759j 0.225054-0.0950587j -0.0657002-0.0672791j 0.183506+0.0436719j -0.14228+0.124633j -0.192898+0.348938j 0.0484226+0.238576j -0.294104-0.111802j 0.342007+0.180984j -0.00378398-0.391119j -0.016227+0.581334j -0.336246+0.266019j -0.71595+0.921939j 0.438343+0.372439j 0.567785-0.177764j 0.0313338+0.208934j -0.175758-0.0604181j 0.274389+0.207567j -0.21274+0.0946075j -0.0611178-0.0583214j 0.0354888-0.0443705j -0.192607-0.3813j -0.104979+0.0167159j 0.286562+0.00801689j -0.0905201-0.0670447j -0.0293142+0.155243j -0.154161-0.189224j 0.0632586+0.0238709j -0.228323-0.370229j -0.203911-0.0150708j -0.125624+0.0642021j 0.311675-0.0425059j 0.385631+0.220554j 0.0314521+0.14256j -0.0958433-0.291337j -0.092728+0.18926j 0.305026-0.136813j -0.22624+0.0673986j -0.0406569-0.418042j -0.129168+0.0145446j 0.704916+0.00202668j -0.28288-0.241473j 0.324-0.102088j -0.4495+0.751788j -0.0988412+0.140014j 0.0753653+0.00353326j 0.316754-0.227186j -0.148341-0.0311283j -0.027193+0.432283j -0.409642+0.154818j 0.576202-0.271335j -0.0969344+0.603431j -0.0447483-0.962284j -0.532747-0.520959j 1.21404-0.203925j -0.107975-0.179681j 0.230456+0.109977j 0.112557+0.277502j 0.0665579+0.175824j -0.273793-0.0760962j 0.210518-0.00921823j -0.0532866+0.115587j -0.190653-0.0150113j -0.106587+0.168756j 0.062393-0.143661j 0.0880577+0.0839136j -0.0552701-0.134933j -0.328689-0.200641j -0.139067-0.0435322j 0.0876126-0.0789668j 0.406998-0.256106j 0.175868+0.0303674j -0.00245136+0.145643j -0.0772621+0.330462j 0.169623+0.302868j -0.102466+0.0259485j -0.293091-0.167812j 0.0524371+0.300744j -0.149092-0.222145j 0.107768-0.0293028j 0.022809-0.0377109j -0.189593+0.138639j 0.215346-0.00382994j 0.347223+0.459722j -0.214933-0.391718j -0.177934+0.306373j 0.146117+0.0631012j -0.16331+0.172761j 0.66468+0.195923j -0.150669+0.0091107j -0.618188+0.217754j -0.25632+0.239862j 0.116582+0.121479j -0.329596-0.129381j 0.234564-0.141469j -0.11543-0.0585208j 0.281679-0.323075j -0.0484092-0.384997j -0.0346055+0.476957j -0.295411-0.169971j -0.144828-0.193244j -0.0763511-0.431443j 0.00200722-0.357291j -0.0208295+0.162049j -0.120783-0.0892164j -0.456336-0.168573j -0.197031-0.31873j 0.228112-0.0641174j -0.0366654+0.373145j -0.0147159+0.138139j -0.133735+0.487601j 0.972811+0.14802j -0.0935937+0.191235j -0.137296+0.21391j 0.241074-0.305115j 0.660992-0.0420454j -0.134846+0.249875j 1.00321+0.619732j 0.57857-0.499867j -0.0326196+0.0768417j 0.142919+0.886963j -0.583569+0.35402j -0.343467-0.0324319j -0.156331+0.71351j 0.373872-0.878476j -0.672558-0.21952j -0.365516-0.869449j 0.214199-0.636905j -1.81875+0.139736j -0.122367+0.843812j 0.649855+0.293897j 1.0244+0.0431604j 0.994476+0.381994j 0.76058-1.2627j 0.0272573-0.817903j -0.661563-0.672878j -0.384362+1.03426j 0.25243-0.253492j 1.30267+0.15191j -0.0505912+0.550912j -0.738744-0.328178j 0.0521725+0.28988j 0.317159-1.43231j -0.714406+0.250845j 0.887484+0.573688j 0.610536-0.459841j 
