-0.0808817+0.169504j 0.123072+0.109068j 0.0606548-0.35261j -0.286282-0.0062208j -0.0210138-0.224086j 0.288978-0.0244486j -0.00580961-0.0397713j 0.0449851-0.137233j -0.107426+0.259954j 0.0526779-0.0925227j -0.299842-0.239663j -0.105028+0.100376j -0.171235-0.0425328j -0.109358+0.0402305j -0.0415059+0.0615451j 0.0553487-0.0259203j 0.104827-0.117404j 0.171592+0.0765587j 0.020447-0.000477181j -0.0153974-0.0187339j -0.0484615-0.0202387j 0.0549563+0.0279238j 0.0322052+0.00965205j 0.0182923+0.0174858j 0.0101027+0.00415194j 0.0247031-0.0093009j 0.0196111-0.00928759j -0.000945785-0.00701639j -0.00110134+0.000728161j -0.00100919+0.0031476j 0.010445+0.00649709j -0.0197625+0.0297391j 0.00869867-0.0300668j -0.0169383+0.0272082j 0.0463218-0.0321845j 0.00260242-0.00855119j 0.0114398-0.0248359j -0.0117534+0.0351919j -0.043792-0.00637116j -0.010321-0.0335521j 0.045429-0.00986035j 0.00285042-0.00751415j 0.00499785+0.0167325j 0.0166742-0.00868701j 0.00166695-0.0105241j -0.00117537-0.0158634j 0.0109074-0.0055384j -0.00683499+0.00518373j -0.00686985+0.00471968j -0.00234822-0.00450425j -0.00297474+0.00365169j -0.00452769-0.00665758j -0.00572396+0.0050877j 0.00178297-0.00486921j -0.00496538+0.0059933j 0.0111317+0.006186j -0.000363924+0.00281099j 0.0019766+0.00718849j 0.0145368-0.0198092j 0.00550704+0.00286372j -0.00605232+0.00975873j 0.00771538+0.014578j -0.0105635-0.00957787j 0.0114717+0.0104135j 0.0131846-0.00473567j 0.0014193+0.000953825j -0.0143977+0.0031754j 0.00759367+0.00953615j -0.00338244+0.00776982j -0.0103854-0.00230891j -0.0100013+0.0121772j -0.0238075+0.00666356j -0.00757158+0.00250773j 0.00905086+0.0116876j -0.0161727-0.0205537j 1.9464e-05-0.0105088j 0.00599989-0.00484309j -0.00752287-0.0106823j -0.00717875-0.000548717j -0.00661712+0.00363318j 0.00447081+0.00147042j -0.00727062+0.000451258j -0.00578099+0.00562876j 9.10825e-05-0.00448371j 0.00760109-0.00288685j 0.00104709-0.00496076j -0.00223332+0.00483984j 0.00112464-0.00700186j -0.000425595-0.0149539j -0.00210465+0.00150016j -0.0036689+0.0071734j 0.000275449+0.00346024j -0.00521013-0.00109954j -0.000710336+0.000176938j -0.000740768-0.00355999j -0.000485437+0.00512318j -0.00250409-0.00483959j 0.00352379+9.55632e-05j -0.00814416+0.00130288j 0.00560298-0.00314074j -0.0127166+0.000974151j 0.00790959+0.00337119j -0.00972403-0.00164825j -0.000595425-0.000190174j 0.00256335+0.000766508j -0.00796538+0.0034512j -0.000750624-0.00361186j 0.00662611+0.00696769j 0.00791474-0.0121232j 0.00220138+0.00339855j -0.00578997-0.00170601j -0.0068014+0.00145256j -0.00499465+0.00658004j 0.00120686+0.00494075j 0.0113117-0.00508403j -0.00239481+0.00368595j -0.00594417+0.00289031j 0.00969722+0.000677494j -0.0175893-0.0105488j -0.00103711+0.00832268j 0.00300101+0.00260395j 0.0064687-0.00204205j 0.000242136-0.00129735j -0.00404015+0.000741346j 0.00316977+0.00333873j 0.00441097-0.00390932j -0.00514189+0.000513633j -0.00187671+0.00373328j -0.00415813+0.000481853j 0.00236966+0.000479659j -0.00103756+0.000510408j 0.00140149-0.000286661j -0.00221023-0.000804817j 0.00249489-0.00151752j 0.0029917-0.00158559j 0.00289961-0.00243155j -0.00663804-0.000334493j 0.00546041+0.00460089j 1.37814e-05+7.21257e-05j 0.00338314+0.00227166j -0.00733761-0.00115483j 0.00893463+0.00652789j 0.00595356+0.00017644j 0.000849638-0.00210482j -0.000581933+0.0029803j 0.00276294+0.00361168j -0.00642585-0.0096363j -0.00179074+0.00103462j -0.00493072-0.002636j 0.0019408-0.00178301j -0.00543236+0.00267443j -0.00159355-0.0122115j -0.00116538-0.00410896j 0.00222589+0.00980719j 0.00508225+0.00221158j 0.00238034-0.000326464j 0.00152295-0.000880455j -0.00176643+0.00180193j 0.00288362-0.00541739j 0.00219047-5.18383e-05j 0.000133447+0.0059376j 0.00403073+0.00117853j 0.000645035+0.00202221j 0.00479916-0.00297493j -0.00272166+0.00284563j -0.00136526+0.00276635j 0.000232412-0.00204409j -0.00330294-0.00299338j 0.000154222+0.00200801j -0.00185745-0.000232919j -0.0034247-0.000307721j -0.00287435+0.000173327j 0.00245849-0.00100975j 0.000406194+0.00386035j -0.00305573-0.00149836j -0.00287598-0.00194534j -0.00296341-0.000731311j 0.00296873+0.00714431j -0.00580896-0.000341326j -0.00234053+0.00516066j -0.0083935+0.00238522j 0.00158182-0.00479761j -0.00750699-0.00163859j 0.000471827-0.000363603j 0.000354655-0.00091246j 0.00121359+0.00137209j -0.00825277-0.00257069j -0.00107906-0.00407064j 0.0135936-0.00236058j 
0.281753-0.331863j -0.411042-0.242922j 0.0790255-0.166251j -0.012429-0.00950402j -0.0016048-0.109967j 0.13219-0.0891988j 0.26934+0.289031j -0.154136+0.287073j -0.0117696+0.0880629j -0.178496+0.092398j -0.0338102-0.103099j -0.0648136+0.0228311j -0.0689699-0.009414j 0.00700253+0.0278089j -0.00933527-0.0153861j 0.027092-0.0247014j 0.0276377-0.0208952j 0.0382887+0.0132902j -0.00117683+0.029983j -0.0191708+0.00425355j -0.0172713-0.013632j 0.0047242+0.00637863j -0.0010902+0.00576256j 0.00736246+0.00883222j 0.0216238-0.023826j 0.00959496+0.00943145j 0.0236904-0.00608193j 0.000405598-0.0117336j -0.00792969-0.0039489j -0.0182743-0.00863937j -0.0152592-0.0150518j 0.0165878+0.0050155j -0.000525435-0.0123524j -0.000423638+0.00890303j 0.0128588-0.0139395j 0.00901315+0.0104919j 0.00486818-0.00291084j -0.00479143+0.0104897j -0.00819323-0.00239152j -0.00032523-0.00900587j 0.0126091+0.00441597j -0.00344246-0.00328693j 0.0154925-0.0170486j -0.0240104-0.00948554j 0.0016013+0.00486845j 0.000460699-0.00364532j 0.00300806+0.0074984j 0.00315657+0.0042123j -0.00569772+0.00515789j -0.00447599+0.0185666j 0.0104278-0.00107597j -0.00192875-0.00315407j 0.00694417+0.00760992j -0.00909762+0.00362682j -0.0114181+0.00405936j -0.00565218+0.00610272j -0.000393753-0.00891716j -0.0065471-0.00502019j 0.00331568-0.00606931j -0.0144498-0.0121345j 0.000289393+0.0025075j -0.00229734+0.00361462j -0.00854881+0.0101356j -0.0032711+0.0107523j 0.0125173+0.00329667j -0.0125432+0.00111622j 0.000395344-0.000717429j 0.000277213+0.0046408j -0.00204471-0.00143646j -0.00328482-0.00226967j -0.00235692+0.00111347j -0.00686301-0.00368785j -0.00233302-0.00102308j -0.00521509+0.00251877j 0.00431697-0.00252867j 0.00563907-0.000809835j -0.00215957-0.00178566j 0.00312801+0.0022704j -0.00330665+0.000673784j 0.00569843+0.00352761j 0.00497482+0.00374573j -0.00538878+0.00560612j -0.00525349-0.0013872j 0.000449044+0.000693318j -0.00862675-0.00981104j -0.00187389+0.00511007j -0.00209293+0.0118425j -0.014432+0.00731498j 0.00151363-0.00971523j -0.00408247-0.00946454j 0.0037039-0.00576568j 0.00649833-0.00766911j 0.0155511+0.00443274j 0.00541099-0.0104093j 0.00855134+0.00344049j -0.000217489-0.0053282j 0.00251067+0.00848578j 0.00139297-0.00686164j 0.00112194-0.00168368j 0.00109962-0.00840209j -0.00376077-0.00367055j 0.00271046-0.00244849j -0.00395304+0.00207436j -0.00119678-0.00230513j -0.000892653+0.00235179j 0.000329711+0.00309304j -0.00390374-0.00202254j 0.00348204-0.00135154j 0.00109525-0.00252836j -0.00123049+0.000322273j 0.000580667+7.6295e-05j -0.00300011-0.000530734j -0.00135481+0.000214955j -0.00190021+0.000201857j 0.00325693-0.000721321j -0.00105058-0.0073076j 2.22648e-05-5.14198e-05j 0.00144775+0.000352542j -0.00415618-0.0015298j -0.000557591-0.00863372j 0.00214958-0.0105629j -0.0099951+0.00258037j -0.00379826+0.00153681j 0.00621464-0.00335469j 0.00183242+0.0010832j -0.00343784+0.000717532j 0.011426+0.00755583j -0.00417746-0.00285958j 0.0021459+0.00899303j 0.00137602+0.00494171j -0.00064651+0.00061298j -0.00104621+0.00227152j 0.00186064-0.00367202j -0.00129681+0.00297491j -0.000795464+0.00124451j 0.00496941+0.00484777j 0.00426434+0.00222775j 0.00219658-0.00246882j 0.00186772+0.00592781j -0.00181+0.00223685j 0.000959587-0.00790741j 0.00551686-0.00474255j -0.00457334+0.00164063j -0.00346542+0.00747721j -0.00388045+0.00193715j 0.00201224+0.00040782j -0.00538787-0.00182595j 0.00216029-0.00147376j 0.00679212+0.0066528j -0.0013531-0.00587883j -0.000912494+0.000996411j 0.00283425-0.00251571j -4.05007e-05-0.00545023j 0.00149864+0.000114293j 0.000163002+0.000612815j -0.00143221-0.000728506j 0.000777435+0.000430092j -8.22778e-05+0.000993505j -0.000705883-3.45957e-05j -0.000583899-0.000329765j -0.000232778+0.000943583j 0.00145656-0.000258584j -0.000998025-0.000701768j -0.00294682+0.00173085j 0.00257508+0.000743377j -5.12554e-05+0.00087294j 0.00442287+0.00435939j 0.00111875+0.000357299j -0.00348315-0.00496912j 0.00553149-0.00626815j -0.00255714-9.37907e-05j 0.00271738-0.0016973j -1.23929e-05-0.000153948j -0.00106363-0.000137423j -0.00233449+0.000115447j 0.00310995+0.0018174j -0.00143802-0.000573997j -0.00172171+0.000453829j -0.000656038-0.00010367j -0.000636933+0.00230116j -0.000628982-0.00106581j 0.000499204+3.82819e-05j -0.000913775-0.000138794j -0.0010485+0.00178006j -0.0013868+0.00157217j -0.000708302+0.00103468j -0.000633116-0.000618587j 0.000217955-0.000703862j 0.0017671+5.30968e-05j 
0.00594885-0.00126831j -0.00914233+0.00544955j -0.0304646-0.0489386j 0.0149928+0.019258j -0.0351922+0.0398226j -0.0271649-0.0272208j -0.0206528+0.00314766j 0.00101221+0.00187827j 0.0256926-0.0117641j 0.00173707-0.0377764j 0.0647988-0.0201125j -0.119799+0.0618406j -0.0230224-0.0498745j -0.0408523-0.00802501j -0.06919-0.0810157j 0.181928+0.15683j -0.1144+0.120259j -0.0499184-0.109142j 0.0109343-0.152521j -0.00499342+0.0490376j -0.0563388-0.0975932j -0.0662794+0.128235j 0.138629+0.0645378j 0.129327+0.141516j -0.0335709-0.00849251j -0.0282015-0.0416108j -0.100099+0.0322056j 0.0518919-0.116865j -0.00120095-0.0233582j -0.145778+0.0967283j 0.0552434+0.00142681j -0.0418057+0.0260656j 0.0543049-0.0748538j -0.0322933+0.0191671j 0.0184322-0.225751j 0.0258691+0.0254297j -0.0371441-0.110418j 0.0818182-0.089048j 0.0850839+0.0147343j 0.10557-0.010261j -0.0333596+0.00239497j 0.15387-0.171282j -0.0169113-0.00845567j -0.0332948+0.0644615j -0.0739471-0.111176j -0.084094+0.119871j 0.0555802+0.148872j -0.0565764+0.00238095j 0.0508474-0.0336889j 0.0268202+0.00332859j 0.0461811+0.016681j -0.0215312-0.0328786j -0.0880741-0.0806143j 3.49168e-05+0.0174163j -0.0486947-0.0142165j -0.0174135-0.00863403j -0.0308772-0.00168247j -0.0677613+0.0191817j 0.0560771-0.0790863j 0.0503486-0.0433055j -0.00222019-0.0952822j 0.0159854-0.150441j -0.00224443-0.0814708j 0.0597063+0.0439731j 0.0190688-0.0192039j -0.0338905+0.0336867j -0.0600331+0.00162347j 0.116911-0.135062j 0.0152106+0.0243723j 0.107031+0.0874255j -0.0855843+0.0477873j 0.0270307+0.00626027j -0.0711315-0.0221666j -0.0542987-0.0197632j -0.0586417-0.0867511j -0.072495+0.00600027j 0.0592275-0.0128678j 0.0605641+0.00791485j -0.0153329-0.0171716j -0.0268096-0.000337628j -0.0027205+0.00548273j 0.00231046-0.0143157j 0.0347546-0.0222713j 0.00105164-0.0054647j -0.00215952-0.00196151j 0.00923525-0.00444584j -0.00732888+0.0315179j -0.00128526-0.015032j 0.00528597-0.0229517j -0.00902852-0.0013081j -0.000848057+0.00834156j 0.0116626+0.00142167j 0.00164628+0.0100415j -0.00837336+0.023072j -0.00277154-0.0353045j -0.0150751-0.0120776j -0.018416-0.0270129j 0.0166275-0.00426855j -0.0134073+0.0114474j -0.00942409+0.0124086j -0.0200728-0.00417736j -0.0280261+0.00970216j -0.0356276+0.00967407j 0.0461101+0.0100485j -0.0127519-0.0236079j 0.0107673+0.013176j 0.00477564+0.0139067j 0.00953569-0.0271547j 0.00963797-0.0185393j 0.0321828+0.0228142j -0.0510626+0.00168253j -0.0462459+0.000198076j -0.0399191+0.00867601j 0.011461+0.0213234j 0.00420039+0.0274519j 0.00803634+0.0063835j -0.00546657+0.0216251j 0.0289611-0.0267776j -0.00853098-0.00386697j -0.00936236+0.00908494j 0.0025446-0.0134692j 0.00577587+0.00332681j 0.00477194+0.00285778j 0.00249461-0.00518952j 0.00115946+0.00869546j 0.00787809-0.0124753j -0.00106917+0.0044849j -0.00945891+0.00997795j 0.00942129-0.0130785j -0.00314983+0.0201617j -0.00251761+0.0136329j 0.00276742-0.00490119j 0.0013284+0.0135263j 0.00274475-0.0028577j -0.00917578-0.0029641j 0.00328675-0.000887414j 0.00115962-0.00401393j -0.0131573-0.00476j -0.00029431-0.0060168j -0.0104959+0.0131416j -0.000705704-0.00784122j 0.0117438+0.00401166j 0.0074026-6.45966e-05j -0.00830644-0.00570588j 0.00774367+0.00625272j 0.00507093+0.00387432j -0.0360279-0.0148179j 0.0156664-0.00976841j -0.0306601-4.67598e-05j -0.0217713+0.00220141j 0.00285794-0.00606286j -0.00557109+0.0151134j -0.0120453-0.00191718j -0.0137161+0.0336944j 4.56228e-05+0.0203899j -0.00243897+0.0105622j 0.0178143-0.00991015j -0.0195123-0.00794092j -0.000957255-0.0143504j 0.0227187+0.00433028j -0.0168865+0.0113388j -0.0011559-0.00466597j 0.023223-0.00702125j 0.0153222+0.00296068j -0.00183953+0.0134602j -0.00690715-0.00758071j 0.00347173-0.00500986j -0.000165921-0.0133525j -0.00165889+0.000180117j -0.000366421-0.00177882j -0.0136518-0.00698898j -0.00870034+0.000768498j -0.000545718-0.0203234j 0.00432142+0.0159406j -0.00842827-0.00303325j -0.00745441-0.0111011j -0.00943324-0.00228223j -0.0015792+0.019856j -0.0267382+0.00377588j -0.012684+0.018743j -0.0265161+0.00405302j -0.000920138-0.00336662j -0.0188435+0.00363054j 0.000841266-0.00168061j -0.00213763-0.00403476j 0.00531195+0.00979365j -0.0090521-0.0142814j 0.00982171-0.0114749j 0.0501336-0.00645053j 
0.00644528+0.0220797j 0.0122163-0.0181005j 0.0403493-0.0105829j 0.00493016-0.0730077j -0.0406932+0.0326492j 0.00674479-0.0758236j 0.00919602+0.00316482j -0.000563217-0.0321139j 0.0233821-0.0107155j 0.0346755+0.0471417j 0.00988121-0.0426957j 0.0617146-0.0509706j -0.131936+0.0963593j 0.0973598-0.130704j -0.196422-0.126731j -0.0185123-0.0208978j -0.0581634-0.143697j -0.0320135-0.0872909j -0.0544278+0.000248355j 0.100721-0.0187861j -0.00299917-0.280974j -0.0436221+0.1263j 0.000526911-0.156881j 0.0728492-0.134732j 0.135723+0.0402943j -0.0218253-0.235498j 0.0243995-0.0358478j -0.0492535-0.100014j 0.0282729-0.0494325j 0.0947315-0.0460253j 0.0747396-0.107028j 0.00107093+0.0509668j -0.0507324-0.0488822j 0.138507-0.105895j 0.126395+0.174016j -0.0530162-0.0410027j -0.0239605-0.056071j 0.0683375-0.0932648j 0.012994-0.0995313j -0.0224614-0.0146214j -0.0819356-0.0835056j -0.0470338-0.00363796j -0.0159603-0.0091318j 0.00994108+0.0169201j 0.00849641-0.0606683j 0.156103-0.0577905j -0.199373+0.0189678j -0.0527532+0.0186212j -0.0199648+0.00612783j 0.0666784+0.0251842j 0.0230717-3.75564e-05j 0.00345419+0.0112044j 0.0830889+0.0273502j -0.0223478-0.0245981j 0.0308382-0.0360295j 0.031387-0.00788458j 0.0190457-0.0145538j -0.112177-0.00307605j 0.244205+0.0137356j 0.0890148-0.0028928j -0.0223806-0.0129945j -0.15948-0.0225061j 0.0189781-0.0132757j -0.039716-0.00354203j 0.0295309-0.00890546j 0.012106-0.00263482j -0.0268958-0.00841852j 0.0270045+0.0169315j -0.0271191-0.0165549j -0.0395624+0.0116745j 0.00479297+0.00562944j -0.00966665-0.0253174j -0.00935982+0.0678688j -0.0512448-0.00258379j -0.0316976-0.00892071j -0.0158781-0.010326j 0.0539913+0.0140186j 0.0049596+0.0151458j -0.024358+0.0166677j 0.00964446-0.00876031j -0.0215871-0.0172495j 0.014506+0.00772886j -0.0172584-0.0064143j -0.0209835+0.0200228j -0.00340796-0.0118413j 0.01476-0.0103895j 0.0101395-0.0152442j -0.00229776+0.00248416j 0.00795237-0.0127547j -0.00353191+0.00275387j 0.0148823-0.0221032j -0.0129168+0.015048j 0.000389467-0.000547779j 0.00511403-0.00579621j -0.0052053+0.00429245j -0.0138547-0.00316003j -0.00961241-0.0120518j -0.00968847-0.00522003j 0.0075328+0.0120383j -0.0239465+0.0163014j 0.017088-0.0233013j 0.00271335+0.0131582j -0.01566+0.0164826j 0.0187306+0.0229522j 0.011582-0.00567557j -0.0293647+0.015333j -0.000475031-0.0184793j 0.00545132-0.013941j 0.00123345-0.0172365j -0.01753-0.00756452j 0.00164482+0.00962957j 0.0125874-0.000259214j -0.000148099-0.00454982j 0.00191416+0.00731652j -0.00385871+0.0039708j -0.0327706+0.00665786j 0.00578419+0.0189841j -0.00855563+0.0177957j 0.0102326-0.00180105j -0.00576759-0.00428197j 0.0231704+0.00334463j -0.00778157-0.0134362j -0.00630441-0.00576909j 0.00180436-0.016898j 0.00064633+0.000336361j -0.00427971-0.00345591j -0.000355582-0.0100383j 0.0166258+0.0219445j -0.000692957+0.00131807j 1.65588e-05+0.0115664j 0.00558377+0.0170282j -0.0015647-0.00245317j 0.00237819+0.00441848j 0.000221124+0.0044888j 0.0139815+0.00292562j -0.0102319+0.00253592j -0.00207293-0.00320985j 0.00100832+0.00336995j 0.00199843+0.00329506j 0.00788887+0.00236513j -0.00447911+0.00562285j -0.000485018+0.000342754j -0.00683972-0.0104346j 0.0144658+0.013283j -0.010607-0.000218489j 0.00176813-0.00463506j -0.00660301-0.000116862j 0.00576163+0.0071403j 0.00526771+0.00694545j 0.0128222+0.0142569j 2.31123e-05-0.00820187j -0.0070576-0.00126599j -0.00551094+0.0070392j 0.0196017+0.000701677j 0.00185136-0.000966927j -0.0109352+0.00551019j 0.00784559+0.00489533j 0.00810565+0.0120922j 0.0119012+0.028949j 0.0178881+0.0126493j -0.00742064+0.00329031j -0.00787669-0.0043008j -0.026933+0.0137697j -0.021752+0.00392248j -0.0112583+0.00704256j -0.0130327+0.0018351j 0.00489101+0.005937j -0.0061276+0.00899495j 0.00103098+0.00598205j 0.00445869-0.00616516j 0.00216315+0.00696121j 8.52374e-05+0.00918863j -0.00294654+0.00489943j -0.00439062+0.00881646j 0.0174841-0.00149903j 0.000797362+0.0208167j -0.00958221-0.0126571j 0.0107134-0.00372362j 0.00307745+0.0160632j 0.00246637+0.00112271j 0.0194392+0.00626996j 0.00786116+0.0142246j 0.00412512-0.00217502j 0.00105087+0.00313436j 0.00107351-0.00109619j -0.00225312+0.00813107j -0.00744297+0.00686162j 0.0151981-0.00683069j -0.00143374-0.00112196j 
0.00702222-0.00483878j 0.0153471-0.0157533j -0.0375407-0.0197279j -0.00264097+0.0164348j -0.0197522-0.00966579j -0.00354908+0.00858764j 0.00503186-0.0318525j 0.0149676+0.0315633j -0.0217693-0.0582545j -0.0135209-0.0313605j 0.0136483+0.0101918j -0.142689+0.0671433j 0.0398359-0.110686j -0.0538729-0.0242244j -0.13565-0.128811j -0.014096-0.0266204j -0.0589351+0.124662j 0.119781-0.130741j -0.082743-0.0956334j 0.0310865-0.123477j -0.0307358-0.0451702j -0.133865-0.0538861j 0.0547685+0.0346517j 0.0534659-0.0158793j 0.0853036-0.0084573j 0.0433933-0.122401j 0.0977715-0.121826j -0.0159359+0.26053j 0.00528409+0.116214j 0.0392707-0.0454272j 0.0401629-0.00488265j -0.012507+0.0880886j 0.01508-0.095812j -0.161491-0.0316772j -0.0574611-0.098841j 0.0685542-0.0211253j 0.0453044-0.0392022j 0.0654545-0.114936j 0.118464+0.024824j -0.0791348-0.131483j -0.0148951+0.121186j -0.00834375+0.0703117j -0.0545584-0.00671793j -0.0150588-0.0501762j -0.107502+0.093357j -0.124297-0.156235j -0.0221257-0.158449j 0.0738668+0.129307j 0.116507-0.115473j -0.0211315+0.0169418j 0.0668478+0.0128075j -0.0229824-0.0201473j 0.00450658+0.0418144j 0.0403324-0.0365726j 0.132443+0.00737573j -0.00519456+0.0149156j 0.0608339+0.0342288j 0.066598+0.0596302j -0.0350205+0.0310466j -0.0477218+0.0338896j 0.0732759+0.0967495j -0.0996405+0.184728j 0.0306969+0.0830862j -0.103909-0.0839286j -0.00933832+0.0841912j 0.0445769+0.0114045j 0.0276846-0.0008722j -0.00106531+0.0350236j 0.0605515-0.0612164j 0.0545897+0.023851j 0.0192874-0.0270107j 0.00874672+0.0117608j -0.110536-0.0180755j -0.0227513-0.012898j -0.0164607+0.0200807j -0.0516279+0.00443195j 0.0414021+0.0236051j 0.0408312-0.0174648j 0.0200617-0.0107414j -0.0162093-0.01379j 0.0152104+0.00555415j -0.0277401+0.0209387j 0.029241+0.0246502j 0.0118673-0.0019826j 0.00992968-0.00449929j 0.011188+0.00202908j 0.00642597-0.0295785j -0.0192708+0.0128465j -0.0140346+0.0187068j -0.00199477-0.000950362j -0.00190909+0.00065317j -0.00132897-0.000885761j -0.0108039-0.00809916j -0.00548887-0.0197619j 0.0124247+0.0186323j -0.0119932+0.00835429j -0.00595957+0.0110399j 0.0237693-0.00139722j -0.0161998-0.00756709j -0.000810959-0.0256419j 0.00213733+0.00328357j -0.0119636-0.0215402j -0.014957-0.0227563j 0.0142811-0.0193594j -0.00866856+0.00774718j -0.00242182-0.0153313j -0.0053259-0.00517622j -0.0068012+0.0135991j 0.00612535+0.00948796j 0.0247244+0.0195837j -0.0273044-0.00492803j -0.015961+0.00413093j -0.0306252-0.00944024j 0.00395635-0.00541528j -0.0281896+0.011623j -0.0144612-0.0141697j -0.00587023-0.0107874j -0.0085717+0.0445241j -0.0113087+0.0139969j -0.00268068-0.00226142j 0.00856229+0.0161282j -0.00582128-0.00653997j -0.00691753+0.0109046j -0.00922917-0.00303297j 0.0116157-0.00802421j -0.0179224+0.0179615j 0.00460724-0.00439882j 0.00628795-0.0117084j -0.0095305+0.00224161j -0.0157802+0.00268219j -0.0180955+0.00212147j 0.000978145-0.00559207j -0.00239492-0.016108j 0.00366692-0.00537704j 0.0245113-0.00199588j 0.00440386-0.00224895j -0.00608455+0.00693538j 0.00833282-0.00634759j 0.00239933-0.00223169j 0.0211778-0.0203528j 0.00719809-0.0194377j -0.0108699+0.00936419j -0.00995109+0.00401985j 0.00876589+0.00402198j -0.00673404-0.00182211j -0.0214783-0.000472479j 0.00771149-0.0244641j -0.00800378-0.00160382j 0.00906936-0.010525j 0.0074907-0.00468206j -0.0147207+0.000422692j -0.00151444+0.00122722j -0.0104643+0.00384745j 0.027919+0.00038455j 0.000800694+0.0119432j 0.00133712+0.00678298j 0.00422892+0.00226895j -0.013447-0.00406403j -0.00244725+0.0071151j 0.0108697+0.00658986j -0.00790499-0.00318748j 0.00863334+0.0212665j -0.015046+0.00752264j -0.00557023+0.000398698j -0.00585682+0.00757835j 0.0106005+0.0166073j 0.00151544+0.0055708j -0.00347558+0.0152738j 0.00377142+0.00861888j -1.5248e-05+0.00174396j -0.000753476+0.00425603j -0.000399584-0.00432991j 0.00328138+0.0167589j 0.00111721-0.00205155j 0.00847121-0.00261586j 0.00779859+0.00944087j -0.000851649-0.00720496j 0.00749185+0.000541235j -0.00977238-0.00210728j -0.00801326+0.0063762j 0.00534015-0.0012755j 0.000323476-0.00101244j -0.01149-0.0056016j -0.00714544+0.000888696j 0.000856415+0.000212098j 0.00270882-0.00102175j -0.0121009+0.00103814j 0.00160397-0.00764381j 0.0273821-0.00112236j 
