-0.857827+0.804208j 0.0131636-0.0466517j -1.05523-0.585644j 1.97132+0.316946j 0.398442-0.946791j -1.22812+0.0399104j 0.744888+0.819672j 1.62291-1.14922j -0.303301-2.17044j 1.19887+0.582175j -1.87327-0.0458195j 0.518504-1.24666j -1.13954-0.671887j 0.681785+0.246242j 0.962103-0.344217j 0.898539-0.576571j 1.3733-0.105849j 0.429321-1.33445j -1.20924-0.44536j -1.15107+0.906927j 0.741882-1.3953j -1.20828-1.66297j -2.0115+0.43407j 0.516048-1.99305j 0.103529+1.96078j -0.246889-0.713484j -2.25767-0.800652j -0.197956-1.20588j -0.312754-0.919227j 0.206994-0.68348j -1.4648+0.687517j -0.764756-0.904353j 1.16257+1.70818j 0.150543-0.104938j -1.12814+0.0861562j 0.67238-0.39079j 1.83123-0.854875j 0.956955-0.0210858j -0.604083+0.141359j -0.409669-0.298056j 0.306976-0.598003j -1.22083+0.259059j 0.160786-1.37871j 0.137601+1.24341j 0.534231-0.205851j -0.02883+1.70838j 0.229672+0.218121j 1.59241+0.409517j 0.0778492-0.297443j -0.929491-0.355236j 0.633642-1.86137j 0.389639-1.14156j 1.21482+0.756541j 1.89934+0.83604j 1.00453-1.3643j -0.713688+1.01179j -1.73701-1.6102j 1.39665-0.861973j 0.649357+0.981944j 1.34259-1.06133j 1.68472-1.41358j 0.565566+0.346538j 0.544772+1.15971j -0.476909-1.1773j -1.08267-1.45344j -0.0595607-0.773283j 0.381437+1.00495j 1.38528-0.640934j 0.210974-0.413944j 1.43678+0.0681753j 0.883569+0.201363j 0.416762-1.23277j -1.17539+0.78067j 0.731119+1.17862j -0.284009+1.00906j 0.51389-0.275123j -0.36714-0.431907j -0.730802+0.857319j 0.34073+1.52068j 0.214366-1.11724j -0.119475+0.254699j 1.01963+0.697105j -0.490932-0.248871j 0.85447-0.164349j 0.510025-0.50813j -1.12567-0.793112j 1.2359+1.20117j 0.0942799-0.134716j -0.215409-0.436974j -1.17576-0.141038j -1.54032+0.308118j -0.547812-0.606929j -0.254674+0.569096j 0.955154+0.118013j 0.140208+0.28559j -0.753147+0.174273j -0.55192+0.736359j 1.26775-0.207044j 1.16236-1.51932j -0.804487-0.176947j 0.0956336-0.281995j 0.0796772-1.1235j 0.7656-0.668231j 1.11209-0.571566j -0.185137-0.573308j -0.0331942-1.0485j -0.421845+0.535869j 0.764065+1.56452j 0.581206-0.456924j -0.3024-1.1038j -0.125828-0.121775j 1.05601-0.215211j -0.0144906-0.986789j 0.34441+1.36015j -0.257422+0.0681647j 0.424063-0.170451j 1.80412-0.0578936j 0.0397468+1.64351j 0.868778-0.529118j -0.554806+0.543736j -0.53255-0.881885j 0.0168557+1.07622j -0.642757+0.969879j -1.46284-0.252461j -1.22281-0.700752j 1.75697+1.00584j -0.104378-0.125846j -1.33755+1.733j -0.635074+1.03508j -0.977066-0.95495j 
-1.15286+0.0621778j 0.0714314-1.65311j -1.29499-0.0867562j 1.15295+0.939419j -0.944551+0.645097j -1.36744-1.86059j 0.00261106+0.317323j -0.00361299-1.84828j 0.648527-0.851496j 1.30395+0.661728j -0.107343+0.298265j -0.295037+0.15499j 1.88955-1.28833j 0.410359+1.16092j 2.03664+1.34397j 0.6957-0.755481j 0.200898+0.781805j 0.548288-0.521448j -0.460198+0.614134j 0.452938+0.0796893j -0.0728532-1.91807j -1.33253+0.706305j -0.122098-0.725885j 0.476949-1.0311j 0.101138+0.311135j -0.919859-0.778754j -0.307074-0.37685j 0.455063+2.42051j 0.105579-1.22096j 1.81274+0.06673j 0.238434-0.901069j 1.21393-0.457453j -0.348504+0.463937j -1.10061-0.715667j -0.410963-0.58493j 2.06347+1.48418j 0.549517+0.58278j -0.482469+0.318905j -0.85248+1.00801j 0.637365+0.66248j 0.960532-0.982995j -1.0217+0.0508286j 0.205006+0.0373582j -0.839226+0.685674j -0.303655+0.541484j -0.0502653+0.541959j -0.751582+0.944885j 0.754429-0.521276j 0.834923-0.104591j -0.249075+0.566697j -0.385775-0.463508j -0.429714-1.92859j -0.17312-0.889754j 1.36338-0.138202j -1.60871-0.353814j -0.669713-0.670882j 0.0541501-0.357586j 0.498681-0.7606j 0.528412+0.215678j 0.670648-0.568718j 0.425187-0.243996j -1.71462-1.43871j -0.186775-0.373051j -0.620435-1.05919j -0.393045+0.567594j 1.48114-0.935172j -0.37204+0.5489j -1.32818+1.62491j -0.227534-0.97356j -0.200679+1.19013j 1.1368+0.478927j 0.525292+0.826253j 0.225849+0.503494j -1.20223+1.2407j 0.160007-0.444569j -0.672805+0.124121j -0.642097-0.0109426j -0.491107-0.807615j -0.494182+0.00887889j -1.44727-0.00955564j -0.359514+1.40724j 0.88709+1.16977j 0.280159-0.140701j 1.50428+1.81673j 0.365083-0.438536j -0.0375248-0.434396j -0.569652+0.497312j 0.0813909+0.0262742j 0.688127+1.18314j -1.04536+0.708883j -0.0449966-0.608756j -0.0117183+0.848224j -1.54667+0.883863j 0.126815-0.568187j 0.099659-0.387785j -0.0941802-0.386368j -0.264298+0.10075j 0.501795+0.0714921j 0.526781-0.36411j -1.27627+0.151925j -0.0967474-0.302959j 0.742404-0.512719j 0.940848+0.889562j -0.775847+0.217178j -0.0131526-0.252377j 0.095563-0.0381765j 0.344608+0.29991j 0.85772+0.394152j 0.359853+0.315795j 0.878747-0.827299j 1.08616-0.810569j 0.941744-1.17594j -0.546455-0.42442j -0.526042+0.0668716j -0.181041+0.506213j 0.183411+0.289425j 0.0460211-0.563253j 0.882245+1.87729j -0.0248072-0.51081j 0.0515487-0.642038j -0.0726923+0.346215j 0.326955+0.0285096j 0.11133+1.06052j 0.00110037+0.244896j -1.2328+0.509748j 1.18624-0.407614j 1.27922+0.493452j 1.56963-0.00409829j 0.0272895+0.835367j 0.102452+1.69086j 
1.12544-0.0908202j 0.00807397-1.75836j 1.2529-0.0550318j -0.292073-1.70516j -0.170061+0.792995j 0.67965-2.25357j 0.994148+0.00416413j -0.907958+1.08634j -1.49027+0.0790216j -0.605564-1.78326j -0.294775+0.839559j -0.881422-0.149194j 0.886984-0.379901j -1.01739-0.608714j 0.453893+0.694471j -0.230675+1.38209j -1.30316+1.56901j 2.2669+0.106011j -0.782402+0.442302j 0.484609+0.524042j -0.916259+0.721752j 0.863294+0.328528j -0.863339+0.961503j -1.75951+0.698363j 0.720361+1.09992j 0.0044193+1.37j -0.206762+1.95565j -0.173881-0.0285712j -1.07407-0.104377j 0.133671+0.501752j 1.04924+0.347353j 1.46054-0.0172624j -0.540524+0.123784j -0.435703-0.170455j -0.555219-0.591021j -0.621946+0.38934j 0.31646+0.279078j -1.87534-0.986155j -0.0924619-0.640112j 0.649189-0.449605j 0.689632-0.83282j 1.40035-1.84491j 0.00994494+0.902606j -0.616631+0.418909j 0.199149+0.00279406j -1.16405-0.200425j -1.50762+1.41031j -0.217954+0.0193486j -0.303235+0.00547509j -1.24149-2.06589j -0.395115-0.258723j -0.802696+0.735942j 0.0142632-0.86584j -0.440909-0.604382j 0.412396+0.844996j -0.19316+1.79923j -0.543503+0.212181j -1.60481+0.319179j 1.53546+0.578686j -1.36758-0.345659j 0.172298-0.705755j 0.992599-0.490198j -0.0710199-1.07572j -0.652666+1.76968j -0.640883+1.54362j -0.0661581+0.00624198j 0.390978+0.855362j 0.0066372+0.238939j 0.140803+0.134995j -0.093121-0.543135j 0.128723+0.43862j 0.835896-0.00621276j 1.20884+0.8913j -0.581019-0.879885j -1.65479-0.740693j -0.817781-0.61431j -0.399169+0.119018j 0.546679-0.691868j 0.236079-0.300732j 0.207008+0.101192j -0.31579+0.253612j 0.798099-0.033268j 0.516254-0.745149j -1.13489+0.382234j 0.609667+0.446759j 0.523442-0.809769j -0.474382-0.481124j -0.461516-0.284922j 0.11111+0.207214j 0.000903718-0.304899j 0.58266-0.186859j 1.60197+0.727008j -0.325098+0.776204j 0.0207825-0.341945j -0.135803-0.137644j 1.33144+0.849663j -0.716462+0.88031j -0.173176+0.770079j 0.363638+0.246961j 1.11056-1.69109j -0.35099-0.0217923j 0.77353+0.687345j 0.188793+0.237216j -0.645484+1.05762j -1.19976-0.414902j -0.303224+1.37852j 0.816386-0.157757j -0.554844+0.861338j 0.0568183+0.213286j -0.221532+0.425224j 0.606488-0.453571j 1.15412-0.202918j 1.18986+0.982042j -0.849304+0.293516j -0.429226-1.31564j -0.82789+0.00747389j -0.0747338+0.888104j 1.21366+0.811705j 0.373364+1.63951j -0.333167-0.0563689j -0.0520027-0.620352j -1.56925-0.716953j -0.170334+0.141052j -1.43007+1.53839j 0.785111+0.0190343j -0.540264-0.143608j -0.216656-0.793659j 0.340131-0.276757j -0.0411873-0.394884j 0.642248-0.579231j 
0.798804-0.186539j 0.0289678+0.214037j 0.248585-2.78482j -0.670275-0.0385004j 0.752281-0.27005j 0.699321+0.355777j 1.24079+1.744j 1.47998+0.478664j 0.122882+0.00490091j -1.03061-0.0116377j 0.0183267+0.0234549j 1.13391-0.546221j -0.52565+0.0161808j -0.0563022-0.060618j -1.53614-0.737566j -1.72903-0.936889j -0.0617045+0.220478j 2.26903-0.49465j 0.392194+0.00220753j -1.62542+0.413542j 0.460014+0.633745j -1.00195-1.22182j -0.493259+0.0495682j 0.250583+0.539345j 0.434686-0.312188j 0.861332+0.290957j -0.391263-0.583759j 0.71778-0.440263j 0.367334+0.868857j 0.150748-0.184492j -1.02388+0.958571j -0.347698+0.260998j -0.0282477-1.68328j 0.395773-0.0893673j 0.0920042+0.00836543j -1.40792-0.969079j 1.40641+0.754787j -0.790392+0.337419j 0.995216+0.552324j 0.650472-0.55185j -0.527366+0.145305j 0.614346+0.798082j 0.194278-1.00775j -1.61437+0.597242j 0.218778-0.996797j -0.888371+0.0351683j 1.30874+0.733883j 0.478036+0.852733j -0.807271-0.631739j 0.418518-1.35306j -0.297557-0.192507j 1.06835+0.579407j 0.708686+0.0731573j 0.671286-0.235095j 0.552714-1.88099j 0.0683745+0.440819j 0.101885-0.138558j 0.0689039+0.659453j -0.312071-0.665909j 0.0775281+0.111898j 0.291739-0.329797j -0.0514131+1.00555j 0.160423+1.05278j 0.690064+0.0429124j 0.116525-0.367513j -0.194791-0.612401j 0.569691+0.31463j -0.143187-0.420668j -0.826988+1.2212j -0.829124-0.85794j 0.338829+0.254199j -0.553058+0.138943j -0.912141-0.085017j 0.644687-0.898351j 0.553531-0.837315j 0.141608+0.320023j 0.264869+0.353489j 0.16178-1.06316j -0.138212+0.265604j 0.481104+0.995367j 0.79718+0.805776j -0.184853-0.38022j 0.48559+0.769214j -1.32503-0.923605j -0.795027+0.856771j -1.28488-0.80265j 0.275304+0.381026j 0.461137+0.0628126j -0.57896-0.310595j 0.308615-0.167519j -0.307853-1.19226j 0.530235+0.0538489j 0.820379-0.519113j 0.625388-0.696037j 0.0862728-1.78119j 0.225311+0.305054j -0.367394-0.277545j -0.692038+0.203969j 0.867928-0.273343j 0.226817-0.0511168j 0.844778+1.01229j 1.27818-0.0682628j 0.92155-1.36484j 0.400831+0.288087j 0.873405-0.262789j 0.105488+0.106153j 0.0681103+0.28375j -0.0815907+0.252203j 1.0346+1.11078j -0.958208-0.278739j -1.43257+0.222354j 0.192442+0.835138j -0.178446-0.134239j -0.242777+0.308881j 0.106398+0.0520918j 0.11476-1.0768j -0.156951+1.42238j -0.576589+0.158683j 1.21139+0.411138j 0.344989+0.525117j 0.0366228+0.10178j -0.599522+0.507028j -0.0340771-0.516163j -1.06335-0.168115j -0.580626-0.51967j -0.0135659-0.514091j -1.06621+0.299432j 0.255127+1.55358j -0.272816+1.15623j -1.71352+0.0773201j 
-0.466543-0.433155j -0.300632-0.095301j -2.12357+1.02141j -0.0975514+0.588577j 0.286209-0.878928j 0.569325-0.722583j 2.53745-0.60451j 1.16907-1.20741j 0.911875+0.0164874j 0.00900847-0.0581521j -1.25379+0.265052j 0.287104-0.230926j 0.99012+0.863801j -1.52051-1.6159j -0.26981+0.0354272j 0.515465+0.379j 2.48217+0.268697j 0.502934-0.14249j -1.51404-0.294146j 0.175627+0.0466766j -0.678214-1.22256j -0.661323-0.867764j -0.208641-0.864138j 0.175454+0.296741j 0.204289+0.983608j -0.066222+0.08946j -0.747715-0.389858j -1.04893+0.847284j -0.0826892+0.942687j -0.600946+1.52577j 0.587816+0.572528j 0.395771+0.114163j -0.0238144+0.281379j 0.51744+2.17005j -0.0372303-0.267072j 0.140943+0.242965j 1.62549+1.2575j 1.23086-0.480169j 0.0192794-0.495489j -1.49458+0.324251j 0.390094-0.136263j -0.558738-1.04183j 0.40757-1.48359j 0.620743-0.0857498j -0.0763137-1.50236j -1.29252+0.296972j -0.542185-0.172835j -0.172963-0.65604j 0.087554+0.409914j -0.523039+0.326653j -0.710206-0.732582j -0.766842-0.781637j -0.0732239-0.128918j 1.90722-0.754747j 0.692875-0.206029j -0.406917-0.0915905j 0.492425-0.444451j -0.512642+0.213125j 0.318125+0.494188j 0.365711+0.0612395j 0.910907-0.710657j 0.272099-0.902506j -0.537946+0.484605j -0.249116-0.103191j -0.297147-0.193281j 0.0435946+0.643841j 0.687492+0.0974967j -1.36032-0.149042j -1.49526+0.294254j 0.445615+0.741487j -0.907825-0.389653j -0.446353+0.477204j 0.34763+0.242678j 0.0670619-0.790142j -0.295637+0.177362j -0.851539+0.18158j -0.463378+0.556643j -0.743303+1.04824j -0.894179+0.538411j -0.0824902-0.95092j 0.12048-1.74274j -0.168931-0.118545j -1.01398+0.253067j 0.168624+0.562983j 0.591107+1.35547j 1.27912-0.975524j 0.798059+0.553042j -0.0519461+0.573767j -1.50974+0.47988j 0.0606069-0.809487j -0.475315-0.782182j -0.315201-0.49989j -0.1329+0.414081j 1.61541+0.736926j 1.70783-1.05976j 0.280001-0.452669j -0.682727-0.0945925j 0.0668577+0.624294j 0.533463-0.599165j -0.0598142-0.264299j 0.269568+2.04307j -0.62108-0.0489053j -0.0752651+0.016097j 0.121499-0.233297j -0.541618-0.198781j 0.229854-0.025537j -0.664171+0.0901826j -0.801983-0.314524j 0.737195-0.543555j 0.839568-0.0284928j 0.43638+0.525602j 0.268255-0.992318j -0.0854694+0.0219862j 0.253546+0.0446134j -0.0586996+0.0553111j -0.256459+0.676555j 0.594867+0.162293j 0.777014+0.782737j -0.5487-0.591943j 0.0122933-0.0616041j -0.69454-0.428977j -0.023732-0.243059j 0.969517+0.30693j 0.0140305+0.535598j -0.784905-0.335843j 1.16855-1.29715j 0.569962-0.555889j -0.0649401+0.45824j 0.543052+1.36013j 0.0167583-0.960267j 
-0.112793-0.0705114j 1.57741-0.5286j -0.463284-0.0170612j 0.271708+1.06177j -1.52397+0.670427j -0.611397+0.917671j 0.0644798+2.14809j -0.615658-0.168387j 0.114496-0.492498j 0.472878+1.9516j 0.187081-0.476709j -1.49105+0.65375j 0.290075+0.0670665j -0.17722-0.365906j 0.232435+0.12634j -0.385481-2.29354j 0.656982+0.568287j 0.00497285+0.225298j 0.170165-0.0737707j -2.17264-0.0579491j -0.0103194-0.962428j 0.322851+1.7053j 0.0482578+0.951098j 1.46775-0.765635j -0.477392+0.330936j -0.510128-1.52464j 0.638235-0.198529j -0.619196-0.297526j 0.459659-0.281018j 0.398564+0.470785j 1.01654-0.705389j 0.177265-0.71185j 0.778654-0.268877j -0.712841+0.156065j 1.2582+0.639542j 0.338433+1.04608j 0.962996+0.268129j 0.0588708+0.347167j -0.730353+1.26003j 0.54749+0.619876j -0.897341+0.642056j -0.46183+0.470988j -0.252835-0.620392j 0.0285834+0.03831j 1.63203-1.00379j -0.788732-0.496169j 0.606681+0.380513j -0.179586-0.15519j 0.296499-1.80555j 0.968037-0.280607j 0.107153-0.60898j -0.162785-1.2202j 0.623976+1.06585j -0.474689-0.67792j -1.52521+0.749726j 0.996429-0.247795j -0.402155-0.655679j 1.71087-0.212205j 0.0489684+0.252773j 0.240087-0.394653j 0.0780973+0.110995j 0.71669-0.760101j -0.149209-0.355263j -0.162329-1.52125j 0.0639696-0.289681j 0.757423+0.392861j 0.570187-0.627907j 0.759999+0.0109661j 1.33647-0.634027j -0.385046+0.0376479j 0.18623-0.444472j 0.157995+0.767117j 0.333708-0.0915451j -0.35921+0.46842j 0.159964+0.754262j -1.11471-0.756181j 1.57307+0.585937j -0.0739966-0.399895j -0.122349+0.289142j -0.381295+0.0896375j 0.331104+0.84843j -0.976976-0.183348j 0.119463+0.53402j 0.680734+0.876458j 0.0792358+0.168995j 0.206847+0.127678j 0.327171+0.461933j -0.68358+0.811972j -0.464352-0.241315j -0.873263+1.37347j -0.15594-0.602306j 0.69551+0.80327j -0.101996-1.17407j 0.299373-0.243818j 1.42804-0.93322j -0.835505-0.400578j 0.42104-0.405371j 0.201354-0.159374j 0.0742498-0.359373j -0.250689+0.981984j -0.311344+0.832738j -0.257371+0.108952j 0.877288-0.208591j 0.686045+0.560674j 0.962684+0.844844j -0.567363+0.00146527j 0.0636156+1.07271j 0.0437612-0.391308j 0.260986+0.0294721j 0.482411+0.118735j -0.682259-0.71063j -0.213983+0.245068j -0.112114+0.483219j -0.2726+1.66832j -0.419519+0.357883j 0.426399-0.878846j -1.08645-0.657633j 0.207113+0.923031j 0.251172-0.980607j -0.943785-0.144408j 0.992548-0.831073j 0.767334-0.704078j 0.836544-0.806165j -1.42367-0.848399j -0.0391544+0.910864j 0.0487694+0.131253j 0.187135+0.0532621j 0.135445+0.153143j 1.50211-0.812471j 0.922434+0.836547j 
-0.0508136-0.192405j -1.24974-1.06724j -0.0851214+0.088309j 1.09082+0.0964133j 0.0887566+2.07095j 0.491817+1.14509j 1.77503+1.3915j -0.608989+0.9518j -0.0321628-1.96555j 0.421463-0.424953j 1.71735-0.271251j 0.419691-0.124075j -0.274889-0.481333j 0.285878-2.35228j 0.350451-0.129589j -0.124297+0.193512j 0.129781+0.0843332j -0.0397062+0.110601j -1.67824-0.821949j -0.283693+0.112909j -0.367589+1.91373j -0.0664511+0.780616j -1.92714+0.260153j 0.179244-1.03056j -0.454968-0.827444j -0.500664+0.772577j 0.140868+0.451998j 1.6483+0.390233j 0.801451-0.943664j -0.555875-0.945507j -0.0444281-0.469681j 0.368869+1.4551j 1.06557+0.666286j -0.340043+0.729234j 1.1413+0.287214j 0.169386-0.716181j 0.439795-0.123554j 0.0830324-0.478186j 0.707004-0.513035j -1.57718-1.19j 0.758408-0.261432j 0.448316-0.643189j -0.431858-0.231774j 0.00391101+0.27377j 2.0282-0.870992j -0.689207-0.927661j -0.568651-0.304025j 0.293164+0.0373612j -0.0381776+0.715444j -0.257869+0.136758j 0.394233-0.907486j -0.506149+1.28606j -0.156075-0.289487j -1.69683-0.838026j -0.192696-0.58359j -0.502801+0.70712j -1.35139-1.2521j 0.432546+0.6667j 0.0477815-0.250224j 0.0208533-0.891926j -0.246873+0.311044j -1.0472+0.529238j 0.255204-0.205459j -0.546708+0.79402j -0.383427-0.0101069j -0.768202-0.970573j -1.76-0.309071j -0.13275+0.570034j 0.907884+0.255572j 0.360054-0.854821j 0.0532549-0.814878j 0.711799+1.58518j -0.40784-0.516091j -0.29705+0.615515j 0.299706-0.411488j 0.614316-1.47593j 0.546725+1.39955j -0.26086+0.515093j 0.513063-0.0927626j -0.0927728-0.606787j 0.803124-0.981818j -0.250853+0.274804j 0.589532+0.158637j 0.0203201-0.729452j -0.312069-0.272484j 0.396042+0.0159774j 0.215218-0.0102711j -0.968924-0.46355j -0.694651-0.395502j 0.986286-0.288218j -0.490051+0.162581j -0.144731-1.58762j -0.402824+0.823327j 0.376011+0.0541163j 1.12222+0.295565j 0.90048+0.790876j -0.202976-0.867588j 0.313607+0.122766j 0.00459108-0.178545j 0.734925-0.772794j -0.542462+0.210311j 0.09043+0.0114127j 0.347567-0.101924j 0.805457-0.172343j -0.250593-0.855886j -0.74211+0.640958j -1.54103+0.606621j -0.306423-0.24288j 0.139935+0.351413j -0.603664+1.48737j 0.301303-0.38936j 0.486039+0.0168652j 0.265147+0.0778201j -0.235607+0.693391j -1.61094-0.648132j -0.841761-0.196146j -0.134528-0.476831j -0.196038-0.171544j -0.944357+1.04019j -0.140956+0.601206j 0.370185-1.10848j -0.213019+0.253397j 0.16857+0.198244j 0.676027+0.347202j -0.205167+0.386622j -0.467589+0.0160033j -1.6855-0.365753j 0.276367-0.563157j 0.360353-0.791704j -0.790483+0.281445j 
-1.79424-1.61549j 0.152955+0.08113j -0.845531+0.480242j 1.03145+1.22721j 2.12066+0.317033j 1.05762+0.208735j 0.15197+0.570125j -0.15493-0.826368j 0.0809196-0.455919j -0.703518+1.61404j -0.817939-0.180253j 1.6692-0.318139j -0.328445+0.0118678j -0.229048+0.225126j 1.95721-0.636473j -0.631198+1.50388j 0.179679-0.360994j -1.051+1.79624j 0.248769+0.0946397j -1.41792+0.477957j 0.238139-0.0111141j -0.988499+0.235681j -0.905605+0.617585j 1.5362+0.661734j 0.275304+0.260837j 0.707678-0.795261j 0.328948-1.04704j -0.204582+0.54498j -1.16548+0.583168j -0.742103+0.0587615j -1.16212-0.357917j -0.664798+0.182099j -0.182159+0.606504j -0.805152-0.531043j -0.790482-1.86625j 0.34227-0.800195j 0.793117-1.613j 0.309291-0.0329173j -0.178318-0.014874j -0.245682-0.0110489j 1.5772+0.196464j -0.639043+0.566961j -0.137562+0.881956j 1.05001+1.35813j -0.730425+0.310531j -0.33955-1.44233j -0.18788-0.333772j -1.02971-0.0736855j -0.488051+0.253629j 1.30972+0.362721j 0.281312-0.923619j 0.490157-0.00626921j 0.619434+0.983982j 0.362283-0.374822j -0.305131-0.699591j 0.746106+0.817899j 0.329233-0.869637j 1.20775+1.55353j 0.625867-0.438928j 0.404836-0.136726j 0.533549+0.47371j 0.119445+0.0488308j -1.29264+0.12869j 1.1879-1.03283j 0.0986951-0.394812j 0.194591-0.185901j -0.33687+0.323913j -0.303922+0.205488j -0.435925-0.0555337j 0.653064+0.673752j -0.631832-0.583205j -0.219522-0.763918j -0.449198-0.986166j 0.304165+0.0675546j 0.988506-0.664088j 0.0231789-0.190285j -0.698957-0.771886j -0.128295-0.659569j 0.911691-0.450549j 0.349752-0.0302166j 0.121555-0.074009j 0.47958+0.179781j 0.102821-2.01927j 0.392577-0.105928j 0.808621-0.622272j 0.503729+0.215194j 0.619947+0.528931j 2.18313+0.281972j -0.443237-0.0700991j 0.327482+0.39602j -0.157226+1.40575j -0.502054-0.129129j -0.195679+0.246678j 0.930934-0.725061j -0.595909-0.524464j -0.35162+0.143298j -1.50483+0.0283022j 0.731877-0.194475j 1.15553-0.518247j -0.380426+0.833823j -0.708193-0.595084j -1.12531+0.374695j -0.608299-0.654386j -0.41775-0.0314681j -0.390737-1.82811j -0.100419+0.581622j 0.0755055-0.628575j 1.17656+1.18687j -0.355622-0.248588j -0.104186-0.279216j -0.749593-0.0962j -0.732404+0.562089j -0.164673+0.401656j 0.0629373-0.473167j -0.977946+0.239801j -1.30833+0.732447j -0.373235-0.859033j -0.997295-0.150551j -0.137242-0.450557j -0.188426+0.227787j 0.896139+0.202424j -0.0559865-1.03159j 0.837331+0.0783781j -0.361626-1.13001j -0.318446+0.00754765j 0.349382+0.175213j -0.337861-0.283568j -0.239589+0.692336j 0.480985+0.339949j -0.29948+0.295072j 
-0.529553+2.48663j -0.0186297-0.0665438j 0.824524+0.588444j 1.56215-0.4233j 1.20642-1.51152j 0.879091-0.542434j 0.727719+0.326662j -0.758598-0.343122j 1.0406-1.35206j 0.332734-0.52468j -2.00985+0.0126014j -0.662559-0.137744j -2.01-0.14198j -0.873775+0.903751j -0.410635+0.0230652j -0.161198+0.0246107j -1.83542+1.24746j -0.220248+0.0117599j -1.6143-0.153519j -0.204614-0.0647615j -1.03533-0.198589j -0.248759-0.00946553j -1.27686-1.55383j 0.73679-0.570503j -0.623117+0.323931j -1.22265+0.508342j -0.311903-0.104604j -1.54768-1.23665j -0.817253+0.123307j 0.228764-0.906947j -0.720402+1.13267j 0.70748-1.38341j 1.58994+0.202169j 1.1028-0.514341j -0.540768-1.15093j -0.555454+0.603384j 0.307961-1.45903j -0.67758+0.10943j 0.142194-0.161422j 0.62635+0.425058j -1.18131-0.227928j 1.33296-0.852039j -0.0483263+0.560942j -0.283144-0.972666j -0.532942+0.0785382j -0.370564-1.67446j -0.208819+0.165308j 1.15353+0.0846417j 0.185409-0.148534j -0.561017-0.0253047j 0.53248-1.14511j -0.664587-0.203227j -0.348135-0.296952j 0.329194-0.761501j 0.191157+0.0382819j -1.02375-0.324658j 0.330776-2.03098j -0.489333+0.486489j -0.808255+0.447553j 0.798722-0.463002j 0.936441+0.847591j 0.0115034+0.100682j -0.498178-0.628896j -1.38826+0.064393j 0.17409-0.635062j -0.248975+0.058923j 0.568669-0.146286j 0.176622-0.281683j 0.13439-0.27669j -0.727067-1.19426j 0.321129+0.621439j -0.409426-0.858394j -0.29723+1.07658j 0.296563+0.154366j -1.78814+0.560696j -0.912943+0.0798434j -0.00456131-0.718432j -0.236034+1.14694j 0.954032-1.04716j -0.427552-0.0571971j -0.857119+0.0304428j -0.00616223-0.0677822j 0.477443-1.38803j -0.201745-0.0210808j -0.208709-0.461409j -2.20262-0.603614j 0.7748+0.454194j 0.481372+1.94899j -0.251302+0.0862358j -0.189215-0.147058j 0.21556+0.335314j 0.756392+0.779589j 0.684841-0.0384922j 1.0171+0.40444j 0.315086-0.144883j 0.365264-0.090408j -0.894233+0.448067j 0.158818-0.864531j -0.0953658-0.287118j 1.30498-0.387263j 0.266621-1.28496j 0.949214+0.0486996j 0.00757192-1.01592j -0.177715+0.106944j -0.479362+1.35265j 0.228323+0.238655j 0.656122-0.294975j 0.352973-0.283663j -0.768387-0.726216j 0.525749+1.03637j 0.124898-0.0205413j 0.839246+0.444584j -0.330395+0.265803j 0.0177088-0.527393j -0.863902-1.14215j 0.429719-0.334138j -0.8326+0.434529j 0.00403277+0.406395j -0.411014-0.0276911j -0.435781-0.175335j 0.574028-0.475241j 0.158328+0.6317j 0.104959+1.00492j 0.00481612+0.658288j -0.293104-0.135236j 0.45686-0.108329j -0.19297-0.653949j 0.252186-0.344244j 0.302193+0.222464j -0.0493964-0.278274j 
