-0.0596922+0.118635j 0.110741-0.239625j -0.268075+0.170827j 0.193303+0.248264j -0.0874514-0.0245707j -0.434466+0.370144j 0.427565-0.447146j -0.715825-0.0254608j 0.108099-0.752297j 0.433987-0.968106j -0.489232-0.152311j -0.234442+0.0321265j -0.413032+0.0316584j 0.517516+0.288097j 0.139907-0.418214j 0.224593+0.233258j 0.893903+0.317952j 0.064752+0.298548j 1.03631-0.097165j 0.896727+0.850175j 0.735476-1.18504j 0.909238+0.74112j -0.692762+0.164368j -0.226392+1.36342j 0.603254+0.357752j 0.055682-0.957061j -0.109909-0.236012j 0.187133+0.0612441j -0.0708457-0.376279j -0.262897-0.00368094j -0.119605+0.778049j 0.414244+0.277829j -0.42001-0.109376j -0.253503+0.36681j 0.144385-0.167075j 0.0311888-0.635388j -0.273875+0.891767j -0.232515-0.209717j 0.555885+0.526251j -0.519877-0.0370386j 0.165967-0.101797j 0.483858+0.996876j -0.12345+0.342249j 0.522966-1.1643j 0.753766+0.153302j -1.48304-0.0396041j -0.221429+0.0241836j 0.589761+1.00242j -0.623362+0.614144j 0.538708-0.543296j -0.291793-0.0813806j 0.518024-1.67557j 0.00854925+0.149179j -0.166694-0.239671j 0.880639+1.23277j 0.324263+0.278612j 1.54046+0.142706j -0.690517+0.470473j -0.734105+1.2645j 0.0647213-0.900787j 0.116218+1.03212j -0.135761-0.209905j -1.06485-0.311576j -0.164484+0.174847j 0.0982247-0.328961j 0.57022+0.267137j -0.527155+0.329237j 0.124036+0.880128j 0.151446+0.79804j -0.40927-0.0288473j -1.25974+0.0513533j 0.0857903-0.0123637j -0.0513278+0.0608091j 0.195589-0.112459j -0.132134-0.16224j 0.443759+0.373732j -0.111231+0.0407339j 0.552706-0.397092j 0.257628-0.586619j 0.489013-0.345661j -0.0258018-0.240833j 0.42359+0.551651j -0.143754-0.273921j 0.703691-0.0522165j -0.806783-0.987631j 0.0371287+0.153968j -0.429089+0.487059j 1.29981-0.748422j -0.718077+0.450651j -0.44755-0.0160002j 0.0442097+0.0647928j 0.199562+0.265824j -0.290545-0.961668j -0.138021+0.0673078j 0.300735+1.31159j 0.656435-0.00679071j -0.172837-0.273724j -0.0424134+0.7978j 0.412392+0.143318j 1.61899+0.0925969j -0.579878-0.0802637j 0.695906-0.748981j -0.179415+0.304968j 0.861064+0.779483j -0.159061+0.339385j -0.383619+0.681116j -0.130334+0.245622j 0.47138-1.19012j 0.774213+0.725188j -0.133921-0.659861j -0.436738-0.300858j -0.7296-0.217313j 0.485499-0.0419639j -0.642645-0.113937j -0.540068-0.59138j -0.654589+0.766547j -1.35664+0.862088j 0.753591-0.102477j -0.572718+0.0782108j 0.317559+0.829468j 0.301441+0.851798j -0.425251-0.338322j -0.820805+1.11161j -0.630554-1.52765j 0.374931-0.329497j 0.883558+0.246826j 0.194285-1.19928j -2.04272+0.393221j 0.572105+0.94269j -0.174934-0.7986j -0.68829+0.652848j -0.0397215+0.473381j -0.183264-0.45441j -0.157226-1.20766j -1.22769+0.635631j -0.371815+0.650943j -0.0617379-0.756374j 0.104309-0.20749j -0.134322+0.0374437j -0.473747-0.0828103j -0.235708-0.524135j -1.03568-0.0577202j -0.169862+0.135407j -0.00375013-0.215008j 0.0927049-0.210535j 0.455509+0.908386j 0.154534-0.0838292j 0.337634-0.357914j 0.559318-0.154615j 0.215809+0.202846j 0.173546-0.179547j -0.243368+0.769137j 0.25417+0.882971j -0.0770083-0.315827j -1.47961-0.215655j -0.724679-0.0471782j -0.301142+1.29037j 
-0.297123-0.281182j 0.438477-0.0663912j -0.196381+0.0331209j 0.118649+0.583116j -0.353266+0.313498j -0.211345-0.317695j -0.996495-0.193776j -0.155821+1.10573j 0.0609007+0.0705379j -0.612081+0.38132j -0.581355-0.276497j 0.123766-0.73353j -0.314495-0.56111j -0.136715+0.450126j 0.387562-0.913941j 0.890175+0.189417j 0.0677117+1.2295j 0.46829-0.57247j -0.0845918-0.917928j 0.765605-0.860124j -0.67542+0.321163j -0.207963+0.591187j 0.95072-0.385765j 0.409195-0.546366j -0.0664347-0.765797j 0.986421-0.816915j 0.810758-0.0942638j -0.212461+0.536818j 0.603945-0.188392j -0.117507-0.449088j -0.740015-0.134886j -0.35162+0.482106j -1.25374+0.0503387j 0.418082+1.01533j 0.348892-0.639127j -0.0444019-0.284622j -1.54842+0.613755j -0.308629+0.102916j 0.0495957+0.965141j 0.780091-0.527217j -0.208801-0.13736j 0.710302+0.312853j 0.183093-0.519152j -0.0645429-0.415179j 0.481757-0.420389j 0.43133+0.920612j -0.196878+1.54064j 0.491862-0.331742j 1.14649+0.180185j 0.409444-0.0228958j 0.948891+0.804604j 0.15733+0.116642j -0.163979+0.623982j 0.0111991-0.507108j -0.217077+0.0122049j 0.710736+0.250076j -0.464884+0.385896j 1.26627+0.273898j 0.0420864-0.518897j -0.837282+0.92314j 0.560533-0.435268j 0.0297863-0.582039j 0.0398943+0.663261j -0.577356-0.492209j -0.420475+0.676665j -0.732383-0.774651j 0.0876647+0.201168j 0.373376-0.0981842j -0.609542+0.626658j -0.242095+0.00698023j -0.762485-1.2205j -0.364841-0.0765984j 0.168485-0.212387j 0.312503+0.876295j 0.879858+0.0708742j -0.388773+0.838513j 0.152921-0.389621j 0.899532+0.860446j -0.465015-0.138454j 0.892094-0.796905j 0.6782-0.487636j 0.0492624-0.406806j -0.743148-0.0773052j -0.128065-0.831197j -0.393662-1.66292j -0.236634+0.0733863j 0.401083+0.541488j 1.42045+0.301183j -0.367689-0.537137j -1.04609+0.204664j -0.107449-0.0728739j 0.302883+0.0776532j 0.406513-0.971706j -1.05698-0.656395j -0.2773+0.246459j 0.118603-0.468462j -0.0728374-0.179447j 0.206751-0.170602j 2.02056-0.426901j -0.0285661-0.44169j 0.311905-0.318876j -0.490945-0.181827j 0.137261+1.0801j -0.100779-0.283546j 0.263781-1.21355j -0.182511-0.787835j 0.616818-1.64106j -0.433515+0.015585j -0.0828498-0.0649865j -0.542567+0.51819j -0.980405+0.0901864j 0.381808+0.462819j -0.0845419-0.671907j -0.970175-0.648775j 1.03462+0.739238j -0.200035-0.27202j -0.289854-0.0972939j -0.186755+0.0734957j 0.281227+0.548658j 0.719017-0.630056j -0.284424-0.12444j 0.00134422+0.781751j 0.293046+0.820765j 0.289329-0.685318j -0.134125-0.0325585j -0.399578-0.163252j 0.0974968+0.027535j 1.25763+0.627685j 0.722127-0.413127j -0.691154+0.139838j -0.349052-0.228117j -0.417233-0.546529j -0.319826-0.294473j -0.546037+0.564317j 0.467383-0.301974j 0.549615+0.339078j -0.4807+0.55506j -0.362791-0.225768j 0.413432-0.506724j 0.900355-0.633744j 0.574632+0.184693j 0.0676863+0.923114j -0.684319+0.051547j -0.19915+0.0603336j 0.0818454+0.847975j 0.147141-0.406477j 0.83605+0.777686j 0.0137417-0.487145j -0.22794-0.519169j -0.62196-0.350118j -0.411994+1.11793j 1.28042+0.135608j -0.65412+0.461668j -0.182485+0.0438398j -0.55097-0.0139958j -0.415401-1.1201j -0.948784+0.453908j 
-0.1253+0.282015j -0.35231+0.0349153j -0.0295693-0.291892j -0.378118+0.465671j 0.873762-0.0766472j 0.354026-0.0100889j -0.352749+0.131558j -1.04442+0.213677j -0.0467433-0.0931042j 0.469641+0.0971826j 0.107221+0.271435j -0.570328+0.0918614j 0.404193+0.35885j -0.14889-0.0640082j 1.1282+0.214117j -1.28116-1.26498j 0.466172+0.109212j 0.759659-0.340623j -0.0326626-0.238263j 0.783306-0.221476j -0.42367-0.101987j -0.845489+1.58589j -0.637373+0.70518j 0.0778607-0.603461j -0.275644+0.54166j -0.47092+0.04082j -0.195474-0.626533j 0.400045-0.0951382j -0.0252192+0.521323j 0.241198+0.166619j 0.295383-0.125322j 0.0429486-0.275982j 0.0650844-1.40979j 0.816211-1.80554j 0.790056+0.363229j 0.628458+0.50717j 0.354593+1.3376j 1.08046+0.586151j 0.641729+0.339837j 0.483157+0.835069j -0.549165+0.245855j 0.652479+0.286755j 0.922974-0.206878j 0.221223+0.420576j 0.333175-0.452575j 0.304583+0.127366j -0.997135+0.227985j 0.0648+0.0102277j 0.0366404-0.0384485j -0.317821+0.0449953j -0.266597+0.780621j 0.405678-0.555142j 0.0439221-0.25699j 0.659299-0.405318j 0.19412+0.474462j -0.0127878+0.823536j -0.772204+0.458694j 0.897268-0.05958j -0.0544975-0.848992j -0.248672+0.928229j 0.176449+1.36336j -0.549084+0.793681j -1.55134-0.731187j 0.679438+0.843522j 0.310313+0.644969j -0.740131-0.0648934j 0.0227898-0.402776j -0.543785-0.24531j 0.302165-0.0535136j 0.606895+0.0773506j -0.230796+0.489008j -0.186997+0.584291j -0.311963-0.253672j -0.408444-0.0897409j -0.333625+0.355981j -0.77864-0.649471j 0.0422794+0.216918j -1.06328+0.317544j 0.864471+1.32902j 0.0322724-0.632525j -0.576982+0.847989j -1.76756+0.586533j 0.918928-0.927618j -0.719366+0.359082j -1.68214-0.0978813j -0.148319+0.732133j -0.659581-1.59387j 0.343588-1.88353j 0.637343+0.337522j -0.549396+0.401947j 0.0411253+0.272118j -0.525028+0.36319j -1.05573-0.446426j 0.608508-1.18985j -0.434643-0.38185j -0.0527186-0.239626j 0.382565-0.0446579j 0.0417851-0.427117j 0.360522+1.05354j 0.375701+0.617254j 0.909452+0.305484j -0.418567+0.133299j 0.0315558-0.118394j -0.571035-0.161244j 0.502556+0.254397j 0.364406+0.240432j 0.681898-0.26985j 0.35632-0.176182j 0.0311058-0.417355j -0.120197+0.413298j 0.175987-0.0902272j 0.26107-0.162032j 0.307233+0.00144946j -0.815763-0.174165j -0.271759+0.560851j -0.0983181-0.225432j 0.508614-0.059388j -0.0034728-0.25288j -0.151348-0.119074j -0.402844-0.184081j -0.602363+0.0223093j -0.417178+0.331349j -0.372019+1.01076j 0.547894-0.00455491j -0.118941+0.245682j 0.426987-0.507941j -0.159762+0.0712568j 0.632117-0.219992j 0.225018+1.07296j -0.444856-0.139166j -0.0245618-0.512977j -1.27073-0.136967j 0.286649-0.2128j -0.197315+0.421336j 0.141109+0.0872959j -0.505245+0.210491j -0.655437-1.03418j -0.209025-0.441295j -0.124421+0.961979j 0.857349-1.83227j 0.044238+0.217382j -1.01491-0.550611j -1.04888+0.0255787j 0.133508+0.0762615j 1.03498+1.27925j -0.341943+0.277278j -1.62487-0.505844j 0.114664-0.378941j -0.38766-0.0136662j 0.223836-1.05986j 1.23392-0.827387j 0.0776367-0.613976j 0.0494095-0.0430967j 0.206306+0.0873586j 0.301022+0.10563j -0.0681111+0.372923j 0.356763-0.0249049j 
-0.282008+0.462112j -0.415337-0.333797j 0.0155221+0.106402j -0.628996+0.673179j -0.991911-0.710337j 0.379555-0.247053j -0.177219-0.798936j -0.280245+0.0556213j -0.0753402+0.171813j 0.327593-0.196887j -0.364566+0.475257j -1.12353-0.140392j 0.135532+0.745707j 0.664058+0.273647j 0.797452+0.348039j 0.426615+1.00547j -0.650835-0.136057j -1.11116-0.528218j -0.24308-0.995687j -0.475709-0.368009j 0.201452-1.00939j -1.12844-0.251745j 0.641912+0.46896j -0.408135-0.271794j 0.267315+0.786263j -0.479547-0.779289j -0.123416-1.4044j 0.912198+0.096712j -0.383797+0.562875j 0.0999695+0.343713j 0.0908925+1.47248j 0.78866+0.298604j 0.469717-0.497536j -0.388338-0.190877j 0.164863+0.460337j 0.553623+0.224632j 0.098084-0.679186j -1.56264-0.82515j -0.521837-0.319905j 0.435954-0.812302j 0.758237-0.746624j 0.472228-0.27835j -0.380524-0.344574j 0.57239+0.619413j 0.0810489-0.556768j -0.632505+0.285821j -0.516623+1.21213j -0.445196-0.246858j -0.129007+0.865779j -0.429752+0.452439j 0.74396+0.682879j 0.201457+0.179093j -0.345784-0.545264j -1.13297-0.153561j -0.1865-0.00193789j 0.728226-0.855799j -0.669893-1.07136j 0.262883+0.259206j 1.26666-0.216601j -0.385188+0.0194343j -0.90183+0.109846j 0.454949+0.0926113j 0.240939-0.962608j 0.346874-0.547732j 0.532748+0.0931525j -0.336095+0.588375j -0.469607-0.472915j -0.931741+0.395955j 0.301356+0.411947j 0.925478+0.126778j -1.12772+0.347272j -0.453298+1.09912j -0.533427-0.547423j -0.224984-0.666207j -0.84817-0.0347702j 1.15277-0.156952j -0.180759+0.438344j 0.294683-1.43654j 0.935406-0.45678j -0.11527+0.787899j -0.810519+0.0839817j 0.0657391+1.70283j 0.344564+0.75284j 0.366365-0.422729j 0.63217-0.0734396j 1.44276+0.741757j 0.738376+0.443639j 0.398054+0.461043j 0.3174-0.460632j -0.0258078-0.54471j 1.04126+0.528093j 0.212884-0.944456j 0.675577+0.115144j -0.305818-0.0346555j -0.176544+0.304079j 0.188964-0.242309j -1.202+0.721779j -0.686489+0.414096j 0.326297+0.268885j -0.0816228+0.173301j 0.0994012-0.48505j -0.183571+0.0461544j -0.209866-0.103045j 0.526462+0.629897j -0.0304179-1.27663j -0.264463-0.463113j 0.991353+0.0696438j -0.100564+0.322648j -0.274316-0.854383j 0.23518-0.00629874j 0.0161906+0.0430999j -0.526978+0.545524j 0.971955-1.18053j 0.0471192-0.399431j 0.433768+0.526379j 0.559824-0.256568j 0.949078-0.45779j 0.259499+0.280221j 0.128081+0.274426j 0.45957+0.939309j -0.395432+0.136554j -0.0655823+0.161589j 0.972947+1.22677j 0.196916+1.2692j 0.219734-0.214598j -0.253477-0.3613j 0.913701+0.0711688j -0.735288-0.191242j 1.14044-0.289626j -0.910841+0.404767j 0.643998+0.287699j -0.219905-0.714922j 0.135614+0.508976j 0.344234-0.761076j 0.464468-0.252879j 0.151567+0.674168j -0.309804+0.485544j 0.889367+0.285455j -0.126636+0.0584443j 0.976208+0.118092j -0.538135+0.252417j 0.73379+0.323589j 1.13525-0.918939j -0.209457+1.07584j -0.0933151+0.193611j 0.0406108-0.394729j -0.358464-0.281884j 0.601343+1.24982j -0.231036+0.342921j -0.499962+0.0923556j 0.485852-0.698947j -0.796508-0.51125j 0.0910966+0.43647j 0.265178-0.183357j -0.190759-0.307117j -0.353223+0.245066j 0.0650573+0.389603j 
0.561444-0.227112j -0.374216-0.809866j -0.173461-0.563311j -0.671206-0.269491j 0.262453-0.548427j -0.742468-0.021499j 0.0456148+0.197057j -0.148361-0.308803j 0.565846-0.0628251j -0.391464-0.350989j 0.118006+0.251682j 0.620605+1.11731j -0.594121+0.492796j 0.604445+1.13001j 0.569757-0.215359j 0.553164-0.624719j -0.686941-0.319573j 0.121842-1.37113j 0.960346-0.0646194j -0.385778+0.0814906j -0.698336+1.2668j -0.291858-0.190007j -0.625226-0.110713j -0.468255+0.815301j 0.715458-0.306175j -0.360159+0.041608j -1.32652+1.07953j -0.191633-0.723586j -0.414422-1.23355j -0.706484-0.0162387j -0.176205+0.761334j 0.186968+0.358735j -0.197753+0.162352j 0.505568-0.890794j -0.0783444-0.0461911j 0.973555+0.664064j -1.53534-0.105659j -0.327331-0.963942j -0.586944+1.09173j 0.19418+1.10126j 0.829448-0.210558j 0.0503284-0.824159j 0.954724+0.486215j -0.377533+0.358297j -0.585097-0.293897j -0.501689+0.0670123j -0.446073+0.710154j 0.0928456-0.695536j -0.26959+0.30976j -0.682148-1.30871j 0.417674+0.446313j -0.919978+0.465493j 1.18393+0.0697157j 0.149615-0.197601j -0.0614003-0.96089j 0.184275+0.0723689j 0.0543518+1.18951j 0.0756005+0.212043j -1.19532-0.580151j -0.252106-0.0504158j -0.301441-0.126649j -0.357254+0.0477768j 0.4509-0.279773j -0.184275+0.581868j 0.0831382-0.725694j 0.851808+0.628795j -0.362332+0.362351j 0.268284+0.781395j 0.150685-0.021161j -1.06797-1.17536j 0.376559+0.626078j 1.81529-0.523874j -0.283902+1.1731j 0.951995-0.325081j 0.04768-1.29909j -0.0294971+0.111839j -0.776722-0.30465j 0.137764-0.0284687j 0.114467-0.0593925j -0.136378+0.118998j 0.0192464-0.0517061j -0.241816+0.408652j 0.309589+0.517748j -0.183051+0.306182j -0.328105-0.394147j -0.0916625+0.203571j 0.0519723-0.115113j 1.19455+0.123301j 0.675378-0.941131j -0.123993+0.0834124j 0.526744+1.9191j -0.225229-0.582723j 0.503051+0.00314995j -0.13884-0.489247j -0.812043-0.965412j -0.821908+0.411839j -1.78841-0.300104j 0.946208+0.270733j -1.16109+0.662548j -0.276982-0.287008j 0.969642+0.0121234j -0.0663895+1.25424j -0.894396+1.17913j 0.773276-1.04709j 0.707516-0.490432j 0.0790515+0.796403j 0.205783+0.985315j -0.343696+0.570688j 0.0867852+0.29928j 0.0984562-0.186672j -1.52811-0.869331j 0.496578+0.662484j 0.322284-0.530352j -0.656137+0.0360231j -0.535123+0.308174j 0.453288+0.443079j -0.574901-0.00214016j -0.444665+0.518295j -0.708457+0.777307j 0.22825-0.664914j -0.352258-0.0225199j -0.248696-0.559622j 0.119247+1.00517j -0.73666-0.155508j 0.648085-0.509971j -0.493113-0.0908615j 0.194472+1.00582j 0.283428-0.0544778j -1.06031+0.00408589j -1.01774-0.312291j -0.0547732+0.635839j -0.074521+0.208086j 0.333553-0.762636j 0.258367+0.338422j 0.917003-0.270076j 0.371159-1.11577j -0.241219+0.171621j -0.296979-0.068934j -0.463114-0.37432j -0.546297-0.383568j 0.678297+1.05552j -0.550333-0.104791j -0.161793+0.145333j 0.618862-0.663999j -0.0355321-0.343837j -0.960118+0.369454j 0.491017-0.126727j -0.0709869-0.00806253j 0.367123+0.330776j 0.161025+0.731433j -0.409276+0.186339j -0.530458+0.290278j 0.129507+0.0754971j 0.00234193-0.0804773j -0.147888-0.178545j -0.0836752+0.119236j -0.00851508+0.093629j 
0.0126752+0.178689j -0.00798719-0.446769j -0.349151+0.295085j -0.0285377+0.337845j -0.0835187-0.0648121j -0.302613+0.199879j 0.664837-0.291493j -0.671493-0.00443727j 0.0207681-1.20689j -1.4134+0.660701j -1.30389+1.48189j -0.191555+0.150668j -0.402248+0.292196j 0.612056+0.0359701j 0.292802-0.322953j 0.250094+0.242422j 0.710946+0.256986j 0.033818+0.353632j 0.530324+0.282188j 0.507809+0.601909j 0.788324-0.723039j 0.544453+0.941296j 1.58716-0.293066j 0.547551-1.27914j 1.51683-1.74856j -0.840795-1.13114j -0.130194-0.0535004j 0.175108-0.141644j -0.184556-0.178749j -0.313231+0.303317j 0.0388981+0.490665j 0.608453-0.0690158j -0.271652-0.133758j -0.14705+0.32222j 0.197343-0.268698j -0.193636-0.400639j -0.303448+0.596979j -0.141184-0.131171j 0.744546+0.133031j -0.513036+0.054144j 0.10577-0.0779199j -0.211516+0.0866835j 0.152006+0.393204j 0.570533-0.389191j 0.12774+0.256125j -0.253248-0.793987j 0.0351983-0.224153j 0.509868+0.577295j -0.83437+0.402882j 0.283574-0.230791j -0.250452+0.0872221j 1.04291-0.0567322j 0.137717-0.00024227j 0.134821-1.38876j 0.181233+1.05387j 1.39439-0.0131778j -1.2002+0.135929j -0.900231-0.36597j -0.376887-1.12709j 0.222625-0.953211j 0.303736-0.533762j 0.185298+1.07692j 0.54704-0.062574j 0.546056-0.614766j -1.82848-0.305599j -0.690531-1.06241j -1.07786+0.524415j 1.13433+0.462461j 0.99269+0.77308j -0.0714529+0.21827j -0.300619+0.777888j 0.0276543-0.102334j 0.0638649+0.0427872j 0.0810827-0.0876697j -0.180538+0.0626346j 0.131012+0.225789j -0.00804786+0.199326j 0.0135123-0.392034j 0.164277-0.293102j 0.193623-0.0510196j -0.390966-0.166063j 0.320468-0.0481736j -0.221914+0.0839183j 0.168914+0.34513j -0.263752-0.738005j 0.0251913-0.0474122j 0.0572611+0.459253j 0.265629-0.522281j -0.545353+0.378564j -0.271206+0.162437j 0.250183+0.0673312j 0.343337+0.118104j -0.808557-0.602619j 0.372706-0.319744j 0.0121654+0.740964j -0.493128+0.453922j 0.202496+0.220787j -0.817867-0.36088j -0.222913-0.301476j 0.819837+0.211187j -0.354179+0.50202j 0.413295+0.192954j -0.45646-0.232722j -0.352191+0.499098j -0.309257-0.0879649j -0.0872601+0.28824j -0.05099-0.0314505j -0.16613-0.715508j 0.0114563+1.37494j 0.658189-0.72375j 0.255389-0.287717j -0.807618-0.446257j 0.259488+0.191682j -0.371686-0.317835j -0.646771-0.129283j 0.0461369-1.27373j -0.989472-0.0841241j -1.02591+0.0371483j -0.528662+0.0821396j -0.466298+0.106309j -0.690159+0.523726j 0.350473-1.14995j -0.495709+0.342069j 0.0199313-0.817662j -0.854601-0.873462j -0.781652-0.736958j -0.0975427+0.578693j -0.713216-0.427073j -0.0151362+0.0446217j -0.787919-0.415473j -0.80571-0.0357282j 0.353727-0.964785j -0.43741+0.745361j 0.147293-1.42088j 0.382726-0.65766j -0.14054-0.0990312j -0.666372+0.122532j -0.97818+0.307665j 0.632349+0.994534j 0.72699+0.370192j 0.00420339-0.0659183j 0.621094+0.465439j -0.495639+0.13085j -0.414479-0.715535j 0.111982-0.0830231j -0.487988-0.883256j -0.674836+0.42814j 0.525773+0.819492j 0.596489-0.570842j -0.305789-0.216654j -0.739668+0.359409j 1.15096+0.394448j 0.689659+0.910637j 0.281836-0.501103j -0.568492+1.2544j -0.910734+0.361955j 0.766284-0.186546j 
-0.478195-0.208488j 0.466068+0.157005j -0.13155+0.335674j -0.0738784+1.02848j -0.468279+0.309531j -0.598774+0.122002j -0.452477+0.829376j -0.72019+0.211778j -1.04904+0.280145j 0.692468+0.341896j -0.430043-0.308907j -0.114526-0.683887j -0.252871-0.706458j 0.0892303+0.203659j 0.778684-0.493317j 0.697765+0.188844j 0.335468+0.61341j 0.750977+0.139747j -0.191465+1.02117j 0.543905+0.383154j -0.247242+1.11369j 1.52347-0.375822j -0.622486-1.79687j 0.0388685-0.295702j -1.083+0.344171j -0.0671422-0.947954j 0.369387-0.218485j 0.162148+0.615173j 0.46408-0.0780156j -0.33224-0.612752j -0.449309-0.154756j 0.0236533+0.517213j -0.207676-0.406401j -0.13666+0.398866j 0.593235-0.305944j -0.166197-0.107102j -0.835671-0.137583j -0.244652+0.127291j 0.112122+0.944331j 0.066083+0.602103j -0.241068-0.20751j -0.813654+0.191982j 0.75513-0.30072j 0.982476-0.0618987j 0.241189+0.863332j 0.720547-0.571384j -0.516883+0.694348j 0.652766+0.632666j -0.735133-0.401257j -0.53781+0.656359j 0.666318+0.642666j 0.19365-0.307466j -0.829292-0.376101j -1.23415-0.135042j 0.463487+0.0562971j -0.441587-1.09935j 0.156126+0.797085j -0.995325+1.45053j -0.783662+0.465238j -1.52165-0.224312j 1.25768+0.853554j 0.0129208-1.13571j 0.257248+1.12744j -0.949819+0.669537j 0.449653+0.583641j -0.374916+0.584131j 0.828969+0.265226j -0.334116-0.48943j 0.110174+1.21283j -0.192019+0.104579j -0.649801+0.205058j -0.160282+0.15102j -0.0068381-0.234644j -0.102175+0.161857j 0.352903-0.212441j -0.449927+0.182544j 0.026678-0.414506j 0.662196+0.192649j -0.0799214-0.0586773j 0.282172+0.563988j 0.322829-0.654997j -0.157195+0.0779861j -0.155345-0.193627j -0.239935-0.186074j 0.645493-0.811261j -0.452292+0.025442j -0.127155-0.0512053j 0.705686+0.0194673j 0.626529+0.248968j -0.868243-0.22459j 0.293419+0.0685666j -0.180439+0.316564j 0.123095-1.17569j 0.294736-0.862681j -0.541964+0.141324j -0.764998+1.25328j 0.144861+0.0296549j -0.440369-0.481611j 0.588102+0.355348j 0.283372-0.275155j 0.713894-0.427655j 0.575986-0.060199j -0.618987-0.864692j -0.55532-0.194086j 0.174382-0.291421j -0.272443-0.70509j 0.438177-0.493359j -0.353173-0.537191j 0.0999726+0.0282204j -0.0998939-1.13158j 0.232774+0.00152702j -0.56745-1.04527j -0.467913-0.951634j 0.433733+0.127004j 0.845126+0.21896j -0.801468-0.103771j -0.171078+0.127006j 0.544068+0.770706j -0.41503-0.0778782j 1.24838+0.035537j 0.284176+0.557513j -1.00545-0.743946j 0.257804-0.138927j -0.266849-0.368382j -0.333051+0.486396j 0.233625-0.682951j 0.357525-0.513621j -0.258683+0.782757j -0.281221+0.125065j 0.14655+0.138205j 0.0427909+0.604565j 0.569091+0.587512j -0.146096-0.601129j -1.36082+0.695234j -1.00457+0.255996j -0.142623+0.264755j -0.766978+0.0163787j 0.197802-0.88811j 0.211453-0.393032j -0.559526+0.252258j 0.747444+0.323329j 0.427744+0.387188j -0.342049+0.417806j 0.652612+0.45725j -0.472671+0.658833j 0.374809+0.06846j 0.409958+0.187399j -1.22534-0.656189j -0.585685-0.452536j -0.217325+0.425211j 0.260237+0.358697j 0.0859348-0.502391j 0.585527+0.889991j -0.576409+0.953204j -0.0686396-0.217814j -1.3272+0.344872j 0.465312+0.208565j 
