-0.504094-0.423203j 0.474891-0.307382j 0.631743+0.878677j -0.0770598+0.166039j 0.0652775+0.845129j 0.0708949-1.0901j 0.504836+0.350694j 0.277201-2.23591j 1.00756+0.328307j 0.547337+0.053301j -0.317043-0.627032j 1.63687+0.361296j -1.20024+0.268153j -0.202674+0.832437j -0.224852+0.153295j 0.301969-0.38396j 2.43359-0.539257j -0.567089+1.43839j 0.360404-1.68716j -0.0374879+1.37306j -0.83691-0.760267j -0.794985-0.512261j 0.317189-0.689336j 0.720016+0.431989j 0.354123+0.300366j -0.592456+0.589913j -0.217853+0.351122j 0.197959+0.662913j -0.327316-0.890464j -0.654062-0.243212j -0.709487-0.65291j 1.13003-0.330499j 1.3061-0.23983j -0.377766+1.87737j 0.374666+1.0184j -1.11127-0.0808137j -0.323633-0.220413j 0.474997-0.606762j -0.214229-0.213601j -0.67551-2.11159j 1.16556-0.0795024j -1.68246-0.443489j -1.96817-0.335123j -1.89546+0.242593j 1.25633-1.52327j -0.234548-1.55977j -0.457639+0.580511j -0.969867+1.71147j -0.225411+0.90194j 0.337785-0.628507j -0.716314-0.726479j 0.3965-0.657815j 0.922587+0.650844j 1.10019+0.514475j 0.205918+0.23589j -0.954695-0.441921j 0.720285+0.276014j 0.211293+0.473653j -1.11413+1.36969j -0.214492+0.146457j -0.349498+1.01039j 0.628378-0.250141j -0.263168+0.391155j -0.0992091+0.201769j 0.77553+0.803232j -0.113928-0.0542628j 0.358142+1.20861j 0.608341+0.398303j 0.125375+0.353154j -0.474121+0.103947j -1.43089+0.266786j -0.179693+0.222837j -0.698046-0.680039j -0.10454+0.849933j -1.19214+1.12982j 1.09427-0.301847j 0.533369+1.09674j -0.47778-1.8984j -1.71842+0.0805014j -0.71679-0.18634j -0.70467+1.03324j 0.582197+0.684891j -0.340092-0.0955144j -0.615277-0.576588j 0.221684-0.55179j -0.325244-0.192636j 0.593508-0.369995j 0.815381+1.17068j -0.402794-0.266306j -1.91258+1.42947j 0.717254+0.038756j -1.39631+1.22081j -0.6838-1.40933j -0.37506+0.292j 0.523035+1.63276j 0.0303916+0.0926827j 0.892973+0.684032j -1.44601-1.35225j 1.27599+2.14756j 0.971481+0.0637974j -0.573555+0.228811j -0.504115+0.459j 0.433426+0.124099j -1.64214+0.589531j 0.205714+1.04771j 0.323774+0.506588j 0.832702-0.805118j 1.83664-1.20272j 0.275819-0.28613j 0.948483-0.7412j -0.351826+0.143049j 0.465146-0.143916j 0.207342-0.64379j 0.0580271-0.487987j -0.673982+0.17849j -0.312037-0.947808j 0.849571-0.748167j 0.929074-0.362861j 0.10988-0.477824j -0.517467-0.820115j 0.203708+0.47753j -1.01919-1.64747j -0.0196899-0.465617j -0.52038-0.174225j 0.437934+0.56469j 0.0875043+0.0245223j -0.309306-0.185388j -1.28495-0.23971j 0.269995+0.457573j 0.0888051+0.423003j -1.0205-1.13602j -0.308677-0.788925j -0.249237+0.0533335j -0.503039+0.108202j 1.47532-0.733165j -0.567696+0.604857j -0.660641-0.108461j -0.088519-0.37087j 0.387338-0.453021j -0.266031+0.386558j 0.50497-1.01537j -0.499507+0.090875j 0.341805-0.476056j -1.40366+0.674686j -0.0790936+0.29328j -0.389541-0.168132j 0.235939+0.464079j 0.594109+0.627808j 0.357836-0.823301j 0.268457+0.509349j 0.620271-0.35524j -0.117749+0.26511j 0.114214+0.824797j -0.60163-0.332103j -0.166145+0.180808j -0.173707-0.447097j -0.567214+0.0591034j 0.175445+0.306227j -0.816499-1.55358j 0.231413+0.668833j 0.505055-0.102165j 0.262032-0.483237j -0.425554-0.652621j -0.109355-0.443079j -0.293123+0.107254j 0.531488-0.301374j 0.0473047-0.128554j 1.18865-0.305396j -0.904182+0.157791j -0.855367-0.504524j 0.595845+0.047069j -0.594137+0.461752j -0.0223546-0.300792j -0.253821-0.502761j -0.710768+0.228908j 0.28497+0.86192j -0.943965+0.610093j 0.798508-0.489067j 0.36923-0.577672j -0.431752+0.234415j -0.58875+1.08453j -0.896238-0.0549006j -0.900628-1.4825j 0.0284253+0.606146j 0.325113+1.77507j -0.211263-0.624877j -2.20771+0.274783j -0.903169-0.0146239j -0.101102+1.37587j 
-0.128091-0.810745j -0.0475958+0.301314j 0.31043-1.12266j -0.444733+0.00667649j -0.46821+0.571326j 1.26356-1.06059j -0.169207-0.605259j -0.308382+0.807909j 1.05549-0.530371j -0.987953-1.94886j 0.0406153+0.720922j 0.467514+1.03594j -1.69518-1.15759j -0.938838+0.457116j 1.31266-0.958421j 0.238485+0.9433j 0.0879713-0.342652j 0.246464+0.3115j -0.582213-0.279036j 0.0500433-1.41768j -0.412579+0.200356j 0.890671+0.557078j 0.00833473+0.700513j -0.451748-0.485361j 0.729497-1.55542j -0.087297-0.637401j 1.36901+1.49596j 1.27927+0.653798j 0.349235+0.181905j -1.86614+1.02692j 0.455651+0.495094j -0.804676+0.196393j 0.533972+0.565133j -1.026+0.396784j -0.980223+1.86086j -1.17612-1.56764j 1.29318+1.2306j 0.516788+0.18982j 1.96242-0.699996j -0.871621-0.212595j 0.313574+0.358636j -0.670836+1.3245j -0.0333652-0.138496j 0.593255-0.526373j 0.228141-0.0296861j -0.0384262+1.05911j -0.618882-0.694596j 0.291324+0.206575j 0.277854+1.3328j -0.109725+1.22618j -0.0774883+0.1568j -0.698047-0.209812j -0.607102-0.0818697j -0.19492-0.0464301j -2.07017-0.371015j -0.151116+1.1123j 0.0578023-0.424405j 0.701422-0.168383j 0.0890064-0.242574j 0.47229-1.17112j 1.13071-0.242306j -0.21663+1.20823j 0.384392+0.567348j -0.375071+1.04678j -0.186973-0.351065j 2.16363+0.816198j -0.428101+0.0554975j 0.590998-0.494301j 1.71782+0.616996j 0.69406-1.5108j -0.670109+1.93336j -0.519894+1.24119j 0.498382+0.104911j 1.57225+0.841588j 0.514224-0.879771j 0.518069+0.265162j -0.510961-0.638824j 0.771692-0.787205j -0.482083-0.776285j -0.606955-1.15717j -2.40718+0.416095j -0.250653+1.84247j 1.00293+0.252469j 0.105201-1.6214j -0.538291+1.93729j 1.10172+0.638164j 1.22209+0.499323j 0.578971-0.415198j 1.6699+0.587202j 0.636697+1.227j 0.321111+0.412005j 0.0982104-0.0116382j -0.784084-0.0234164j 0.724-0.899095j -0.322662+0.276673j 0.0444592-0.318145j -0.344924-0.710096j -1.32882+0.55646j -0.550191+0.0877135j -0.118659+0.293432j 0.0500678+0.250645j -1.00534-0.304584j -0.608232+1.03324j 0.257646-0.273122j 1.01493-0.576594j 0.13884+0.285511j 0.120112+1.03533j -0.210562-0.320318j 0.268722-0.148904j -0.476694+0.195054j -0.08007+0.969621j -0.171087+1.32131j 0.859654-0.0642269j 0.36516-0.751368j -0.159159-0.34185j -0.0824061+0.0806639j 0.00305451-0.106199j -0.73822-1.26664j 0.513294+0.500173j 0.431179-0.0630552j 0.276632-1.12217j -0.0159456+0.662315j 0.195672-0.340945j -0.327949-0.822818j -0.635277-0.28691j -1.51668-0.0766162j 0.288471-0.296571j -0.533051-0.277515j 0.24833+0.464037j 0.280868+0.230391j 0.383952+0.194543j -0.713485+0.371679j 0.232353+0.140334j -1.1832-0.697898j -1.45355-0.458184j -0.124016-0.186054j 0.370489+0.391763j 0.204732-0.236117j -0.401038+0.384446j 0.160629+0.787371j 0.566978-0.137896j 0.622233-0.885009j -0.158475+0.113809j 0.0408943+0.0189311j -0.612903+0.92123j 0.461043-0.998229j 0.0740693-0.758712j 0.0348598-0.0378319j -0.189105+0.112426j 0.628784-1.67038j -0.270501+0.584861j -0.289168+0.873932j 0.784153+0.063921j -0.0227831-0.0904755j -0.068974-0.152333j -1.47074-0.499915j -0.146494-0.263385j -0.618118-0.015833j 0.182902+0.524038j 1.06112+0.39663j -0.826781-0.366232j 1.19321+0.88448j -0.101962+0.0241644j 0.745504+0.387874j -1.53395-0.741831j 0.486257-0.79228j -0.409285+0.813375j -0.703146-0.584014j -1.09042+0.2998j -0.339152+1.2689j -0.770812+0.5048j -0.377213+0.811749j 1.19623-1.66593j -0.604752+0.648542j 0.799096+0.0626386j -0.418373+1.97684j 0.879551+0.733476j 0.818368+1.09748j -0.959683-0.0241388j -1.33383-0.736725j 1.01563+0.13223j -0.811923-0.791621j -0.401503+0.863595j -0.536347+0.626317j -0.944505+0.591689j 0.31697+0.291221j -0.0340426-0.54177j -0.543366-0.535101j -0.506317+0.269769j 
0.471872+0.41287j -0.711044-0.234376j -0.359639-0.679891j -0.608874+2.04345j -0.543079-1.50592j 0.0271443+0.799621j -0.402254-0.939366j -0.51955+1.01147j 0.966905-1.36403j 0.0620024+1.87255j 0.0950268+1.19589j -1.15927+0.789745j 0.536206-0.111146j -0.0815881-0.691544j 0.57298-0.0331444j 0.312332+0.63086j -0.992393-0.747207j 0.385045-1.34287j -0.99018-0.277614j 0.00281092-0.438362j -0.149955+1.18806j 0.290984+0.0698607j 1.53437-0.265171j 0.65179+1.4396j 0.268571+0.95934j 0.696642+1.16692j -0.212054+0.571383j 0.994287-0.900759j -0.845535+1.04003j 1.16588+0.33352j 0.553719+0.0269157j -0.143766+0.411055j -1.09201+1.1127j -1.00921-0.46553j 0.104678-0.199664j 0.511942-0.206691j -0.281475+0.414711j -0.288528+0.713292j 0.589825-0.0581785j -1.00398+0.391567j -0.540967+0.497171j 0.916869+0.854619j -0.659788+0.546755j 0.579081+0.0987048j -1.03642+0.159051j 0.178644-0.967535j 0.0634202-0.983605j 0.710328-1.28583j -0.0338143+0.329975j 1.18347+0.238461j -0.386626+1.08929j 1.3064+0.100194j -0.324163-0.259866j 1.75581-0.995528j 0.0271282+0.556242j -0.110524+0.386103j 0.199102+0.155871j 0.572365+2.3576j 1.13536+0.680688j -0.593618-0.0876989j 0.53301-0.385876j 0.615459-0.926501j -0.905217+0.664305j 0.484457-0.49456j 0.351142-1.871j 0.219967-0.0536304j 0.614281-0.0194577j -1.55595-0.562557j -0.183375-0.141127j 0.242564+0.691832j 0.362852+0.152349j 0.0282766-0.341138j 1.0532-0.140325j -0.0110375-0.275105j 0.152565-0.622689j -0.816653+1.47362j -0.358481+0.508269j 1.07247+0.893864j -0.699424-0.948729j -0.00516404+0.403996j 0.0573817-0.170892j -0.512114+0.0683976j 0.00409881+0.850001j 0.40714+0.0544176j -0.213692+0.0452516j 0.616158-0.148988j -0.153721+0.563908j 0.749551-0.911662j 0.746821+0.109404j 0.455414+0.330751j 0.37721-0.783709j 0.51023+0.188827j 0.654168+0.124261j 0.305045-0.856865j 0.302451-0.0378055j -0.296958+0.0274194j 0.445672+1.1957j 0.852272+0.843748j -0.194543-0.713301j -0.456814+0.0490192j 0.208113-0.253762j -0.547733+0.470225j 0.159148+0.192426j 0.871489+0.0206068j -1.3659+0.244946j -0.850342+0.588959j 0.0648117-0.0318083j -1.11387+1.12654j -0.157755+0.0863264j -0.260538-1.87146j 0.0298051+0.918665j -0.138989+0.521572j -0.519198-0.333954j -1.05873-0.883268j 1.16007+0.373447j -0.499172+0.326002j 0.662799+1.41944j 1.10954-0.135963j -0.313308-0.121271j 0.681327+0.481276j 0.513675-0.705329j -1.63803+0.0835982j -0.209872+0.121345j -0.667437+0.778754j 0.4235+0.651025j -0.384573+0.156181j 0.124728-0.100134j -0.322254+0.0139227j 0.368542-1.07821j 0.0452095-0.802266j -0.222176-0.918227j 0.13436-1.5295j -0.173125-0.101724j -0.324332-0.399062j -0.926077-0.210954j 1.21408-0.192674j -0.433912+0.328249j -0.85484-0.636306j -0.393407+0.349399j -0.147772+0.782649j -0.64216+0.473729j -0.770076+0.395793j 1.2498+0.366385j 0.0350876+0.220237j 0.905892-0.809353j 0.415997+0.05553j -0.112221-1.16738j 0.359988-1.333j -0.0882087+0.181438j -0.0724931-0.5412j 0.438306-0.745595j 0.085759+0.0136365j 0.560562-0.220324j 0.499403+1.03235j 1.05442+0.517735j 1.38838+0.337617j -0.108992+0.385116j 0.0249377+0.0383208j -0.0213711-0.0491062j -0.473478-0.348003j -1.0128+0.0301973j 0.1487+0.0846276j -0.468718+0.340458j -0.174564+0.477967j -0.122761+0.21992j 0.0693425+1.01252j 0.17074-0.0145449j 0.00834968-0.320056j 0.171268+0.101123j 0.978833-0.454525j -1.26086-0.646329j 0.0536635+0.197738j -0.391299-0.0927625j -0.0597218+0.399723j 0.18221-0.365002j -0.0410361-0.194209j 0.354778-1.56689j -0.455743+0.869914j 0.34993+0.149335j 0.120894-0.178813j 0.126721-0.225389j 0.526019-0.805156j 0.906134+0.166278j -0.555168-0.169461j -1.31742-0.874513j -0.135638-0.793767j -0.731839-0.907677j 0.795475-0.567947j -0.748708+1.06114j 
-0.444245+0.800787j -1.50464-0.807334j -1.16605+0.0848724j 2.00836-1.00871j -0.680021-0.788875j -1.54563+0.291099j -0.39004-1.32624j -0.253714+0.177565j -1.8758+0.186378j 0.149281+0.0644285j 0.307805-1.47864j -1.5154+0.116402j 0.342339+1.15251j 1.54516-0.696789j 0.102445-0.192573j 0.489281+0.431316j -0.117274-1.08271j 1.0778-0.343068j -0.813186+0.596486j -0.981001+0.32096j 1.19886+0.467828j -0.95912-0.827274j -0.692198+0.406191j -0.243134-0.211061j -0.520506+0.257663j 0.737991-1.48413j -0.510957-0.634975j -0.780289-0.266386j 1.4701+0.0172353j -0.254154-0.847913j -0.0321566-0.70372j 0.770685-0.308774j -1.4887-0.256532j -0.342255-1.04111j 0.631658+0.386529j 0.679704+1.39959j -0.128018-0.0193685j -1.48825+0.291239j -0.500016-0.276516j -1.25556-0.718976j -0.39034-0.502131j 0.719914+1.51428j -0.539243+0.904295j -0.4036-0.945232j -0.637304+0.324809j 0.286464-0.345579j -0.485291+1.33644j 1.39613-0.138527j 0.481818-0.418141j 0.58434+0.176433j 1.01924+1.05179j -0.750629+0.0352507j 1.46742+0.279151j -1.52543-0.181085j 0.471367+0.526758j 0.245645+0.1605j -0.0464036-0.260875j -0.0760102-0.10796j -0.217081-0.626557j -0.737269+0.838311j 0.13106-0.249116j -1.45689+0.8031j -0.307457-0.024581j 0.439586-1.15105j -0.842692+0.864495j -0.4266-0.147695j -1.14458-0.782194j -0.418799+0.261376j -0.745902-0.237391j -0.209165-1.44704j 0.126091-0.756808j -0.730794-0.944593j -0.29898-0.327267j -0.614086+1.04602j -0.214915+0.207624j -1.33549-0.0494545j 0.72259+0.0460414j -0.224763+1.13258j 0.320863-1.01195j -1.15319-0.0469141j 0.457794+0.146396j -0.256097-1.32812j -0.14681+0.286346j -0.106465+0.98018j -0.0508217-0.153899j 0.265317+0.015406j -1.4167-0.327241j 1.24897-0.122189j 0.123638+0.042076j 0.587594+0.836712j -0.131749-1.1473j -1.55644+0.486398j 0.444517+0.854819j 0.216047-0.222102j 0.833626-0.106003j -0.511806+0.267218j -0.397388+0.0341923j 0.0367041+1.25821j -0.1244+0.975835j -0.438895+0.841125j 0.810966+0.57227j -0.219751+0.952047j 0.197608+0.210672j 1.30846-0.731489j -0.0171844-0.210528j 0.685203-0.484349j 0.440603-1.13528j -1.18736-0.499642j -0.542899+0.00119048j -0.350555+0.429787j 0.150952-0.0955237j 1.04319+0.298657j -0.137198-0.322745j 0.767546+0.335176j 0.661431+0.297246j 0.55284+1.50246j 0.10922-0.240353j 0.0654624+0.147898j -0.427973+0.215593j -1.52664-0.061673j -0.642227+0.276909j 0.235524+0.524325j -0.148653+0.124121j 0.189314-0.544374j -0.918644-0.604607j 1.03783+0.893332j -0.70706+0.501723j -0.0745918+0.0488318j -0.0345991-0.286829j -0.872985-0.345561j -0.0536759+0.160301j 0.111704-0.0805305j 0.218632-0.211969j 0.050366+0.465399j 0.181885+0.784127j 0.0148704-0.277398j 0.408556+0.358796j 0.871245+0.636235j 0.371509-0.478316j 0.935145-1.09822j -0.234067-0.326319j 0.238732-0.399106j 0.314047-0.537011j 0.571518-0.664778j 0.0210053-0.618501j 1.41589-0.143508j -0.127827+0.0319256j -1.04482-0.00627446j -0.214966-0.0216763j -0.179349+0.352611j -0.406572+0.177487j 0.308343-1.54596j -0.264194-0.455041j -0.518669+0.0551041j 0.293873-0.321464j 0.157459-0.161136j 0.710683-0.310762j 0.00787893+0.435485j 0.471227-0.251649j -1.18853-0.0330137j 0.679014+0.499394j 0.343388+1.109j 0.493532-0.744187j 0.149207+0.485811j 1.07423-0.13723j 0.384315+0.287008j 0.453185+0.145203j 0.513996+0.638698j 0.851018+0.212331j -0.187529-0.566777j 0.609546+0.656226j -0.146705-1.219j 0.0825624+0.131129j 0.837371-1.1027j 0.209277-0.821157j -0.888538-0.154418j 1.03118+0.201342j -0.369778-0.107933j 0.728512-0.709642j -0.0506848-1.20542j -0.801689+0.232867j -0.00625809-0.254915j -1.5535+0.181892j -0.711796-0.531108j -0.334762-1.11247j 0.626963-0.841035j 0.380094+0.0731615j 0.621661-0.376822j -1.04151-0.0635173j 
-0.484411+1.29692j 0.594768+1.94855j 0.269459+1.03517j 0.540423-0.623127j 0.709239-0.481962j -1.17975-0.550888j 0.191064+1.6011j 0.207495+1.58878j 0.931376+0.46989j 1.16219+1.06295j -0.249817-1.11334j -0.0511714-0.765787j -0.748639+0.957056j 1.34601+0.700661j -0.588414-0.434859j 0.447403-0.606869j -0.607478+1.21266j -1.41672-0.282181j -0.691077-0.0997357j 1.08433+0.578546j 0.148879+0.602183j 0.0945287+1.6649j 0.272459+1.22226j -1.22852+0.998671j 0.197761+0.395909j -0.34604+0.666882j -0.483351+0.35673j -0.791388-1.14741j -0.409959-0.0111884j 0.260372-1.16336j -0.0755513-1.10562j 0.757222-0.462931j 0.143395-0.661008j 0.423463-0.168695j 0.0168851+0.91276j -0.82588+1.61596j 0.831397+0.248753j -0.627057-0.726076j -1.06042-1.4725j 0.127301+0.301384j 1.12429-0.128243j 0.554638-0.525473j 0.184805+0.402072j 0.567058+0.182829j -0.170524+0.549721j 0.83707-0.404745j 0.800392-1.05502j -0.0701332-0.495551j -1.36947-0.569135j -0.360329-1.58809j 0.0889982-0.151423j -1.18069+0.268384j -0.48613-0.17197j 0.305632+1.08014j 0.125788-1.02373j 0.514904+1.24144j 0.199079+0.48427j 0.0963024+1.69364j -0.420471+0.370229j 2.00653+0.0833583j 0.712711-0.52953j 0.551897-0.763033j 0.830449-1.07663j -0.139763+0.00675804j 0.479801+0.609153j -0.484623-0.714561j -0.210706-0.529419j -1.76514-0.918671j -0.118394+0.138397j 0.152339+0.551979j 0.50397-0.400744j -0.595956+0.280044j -0.123849-1.0107j -1.17777+0.502008j -0.514067+0.0728734j 0.125936-0.53281j 0.906077+0.302699j -0.437957-0.110554j 0.396433+0.190129j -0.721237-1.35048j -0.0077585+0.551515j 1.24469-1.18497j 1.35776-0.169977j -1.08053+0.383997j 0.130012+0.474128j -0.534729-0.990873j -0.47596-1.70957j 0.356977-0.617572j -0.00965189-1.17989j 0.172154+0.128683j 0.0644261+0.305059j -0.117878-0.159228j 0.250668-0.0312535j -1.6233+0.075319j -0.0976572-0.139495j 0.398381-1.1701j 0.214424+0.199298j 0.66826-0.227296j 0.0404929-0.334554j 0.316155+0.0189361j -0.415057-0.265667j -0.155306-0.512714j -0.429444-0.377824j 0.106872+0.100375j -0.409695-0.112974j -0.404853-0.85909j 0.0450523-0.390777j -0.465716+0.532882j 0.665268-0.00359628j 0.888826-0.238343j -0.299367+0.205803j -0.251386-0.226359j 0.3348+1.26737j -1.05461+1.02633j 1.1696-0.766834j 0.0807481-0.344044j -0.241145-0.264075j 0.152687-0.293533j 0.0788959-0.0315083j -0.0702436+0.500227j 0.717953+1.60696j -0.0608999-0.465186j 0.365658+0.548749j 0.479093+0.367278j -1.27817+0.4608j -0.0243232-0.570973j 0.848746-0.714014j 0.621269+0.382521j -0.719301-0.961362j 1.08394+0.25901j 0.420505-0.260733j 0.0493218-0.410987j -0.535101+0.340639j 0.677919+0.0906636j 1.10916-0.997615j 0.517443-0.202593j -0.0824829+1.39359j -0.25468-0.292368j 0.201964+0.427974j -0.942798-0.400362j 0.641807+0.743379j -0.160237-1.11643j -0.186219+0.881868j -0.00703017+0.156106j -0.936272-0.619887j -0.679583+0.655114j 0.451263-0.200891j 0.142564+0.456575j -0.187326+0.00546846j 1.22657-0.315527j -0.271363-0.0492651j -0.475016-0.28426j 1.0764-0.101165j 0.778962-0.721079j 1.36157-1.28978j 0.265188+0.311953j 0.0451075-0.0196322j -0.611717-0.0727914j -0.236387-0.661569j -0.952067-0.968543j -0.450283-2.00239j -0.0949568-0.296351j -0.13824+0.0723901j 0.248383-0.45813j 0.023439-0.438804j -0.96513-0.475381j 1.2204+0.42831j 0.282012+0.0354307j 0.771907-0.0574878j 0.340137-0.957109j 0.591136+0.291376j 0.087491+0.00490389j -0.476333+0.406122j -0.335656+1.06951j 0.854853-0.537162j -0.43606-0.378044j -0.803153-0.0392143j -0.282189-0.645796j 0.253846-0.376197j -0.281532-0.827068j -0.606791-0.042059j -0.417292-0.355295j -0.687731-0.873398j -0.038784-0.321847j 0.262399-0.0613775j 0.17765+0.127138j 0.000357035+0.618785j 0.123492-0.0790018j 0.0412252-0.362286j 
-0.449181+0.0453622j 0.702094+0.460641j -0.0580808+0.334171j -0.318874-1.44522j 1.52416-1.64941j -0.313952-0.182506j 0.519336+0.542011j 0.0632994-0.435302j -0.354394+0.538502j -0.525553-0.70733j 0.149815+1.85817j -0.737797-1.43238j 0.0893953+0.0109557j 0.441689+0.321464j -0.0156261-0.0219991j -0.823033-0.469791j 0.200618+0.235219j 0.224064+0.924586j -0.0524378+0.0472958j 0.0214322+0.281707j 0.642762-0.766592j -0.109488+0.253994j -0.45549-0.257881j -0.869225-1.10548j 0.268792+0.0598846j -0.0806141-0.840287j 1.58645+1.00569j 0.0682355-0.31124j -0.0930337-1.72358j 1.80801-0.134305j -1.07376-0.379922j -2.40036-0.213892j 0.32829-0.933767j 0.343549-1.35605j -0.270001-0.157037j -0.0582476+0.324896j 0.432148+0.130572j -0.235812-0.436705j -0.22713+0.36441j 0.580936+0.282254j -0.139009-0.667343j -0.657153+0.106666j -0.0358059+0.385863j -0.35434-0.141481j 0.5692+0.384735j -0.781039+0.285695j -0.377468-0.243045j 0.195016+0.845691j 0.299851-0.676822j -0.52148-0.0168969j 0.670561-0.489347j 0.416445-0.674755j 0.0555159-0.265192j -1.34067+0.0956611j -0.0884681-0.0631171j 0.301917+1.33224j -0.545719-1.62517j -0.183653-0.499196j -0.622509+0.494997j 0.258179-0.097419j -1.27929-0.457912j 0.611959+0.055359j 1.41028+0.690555j 0.194065-0.250065j -0.124886+1.62007j 0.225516+1.02711j 0.886085+0.15502j -1.03619+1.01836j 0.165233+0.433603j 0.190409+1.26259j 0.880809+0.478963j -0.74572-0.161467j -0.810684+0.0899816j 0.879532-1.32319j 0.208739-0.175796j -0.332943-1.17327j -0.552753-0.972754j 0.068771+0.209704j 1.44322-0.94644j 0.100276-0.249668j 0.0655334-0.0161631j 0.155791-0.351573j 0.244857-0.472772j 0.0316796+0.0489699j -0.121695+0.0189889j -0.298575+0.550773j -0.323151-0.26206j -0.522429+0.500812j -0.129226+0.163397j 0.187453+0.170632j -0.270287-0.261587j -0.358994+0.0201513j -0.785003+0.488977j 0.408446+0.599642j -0.335674+0.242723j 0.48484+0.0878515j 0.711011-0.812446j -0.309164+0.0671581j 0.0218082+0.0381768j 0.172424+0.496629j 0.0240481+0.0341137j 0.526737+0.177722j -0.217605+0.0524238j -0.0613062-0.358314j 0.17534-0.18072j 0.347317+0.864069j 0.0196119+0.304139j -0.138108-1.02562j -0.0562438+0.0282004j -0.645684+0.996805j 1.16988-0.722831j -0.0607355+0.0148269j 0.0678705+0.204723j 0.118723+0.211735j 1.22864+0.178774j 0.237241+0.0211912j 0.052315-0.214762j -1.11087+0.12508j -0.0168729+0.226435j -0.265573-0.0720181j 0.423985-0.576027j 0.399904-0.255943j 0.175151+0.851685j 0.586588-0.314028j -0.538033+1.48308j 0.436481-0.547008j -0.0154499+0.211611j -0.945677+0.260564j -0.318952-0.026817j 0.0415628+0.321388j -0.237661+0.552506j 0.306365+1.65438j 0.166107+0.565146j -0.698645-0.333321j 1.03879+0.41902j -0.319168+0.29298j -1.42699-0.075718j -0.405604+0.712027j 0.448705+0.0459066j -0.145745-0.178741j 0.381351-0.499969j 0.105211+0.140014j -1.19936-0.0762141j 0.203131+0.22244j -0.339609-0.719074j -0.312549-1.05715j 0.38199-0.0275118j -0.624254+1.65791j -0.289921+0.17549j -0.00140328-0.457937j -0.483155+0.226478j 0.139412+0.246463j 0.591794+0.293904j -0.520397-0.678801j -0.0958929-0.16218j 1.22469+0.00710767j -0.373817+0.357849j 1.16396-0.0256432j -0.517343+0.732451j 0.209986+0.341178j -0.418568-0.270422j 0.121175-0.663246j 0.889329+0.207042j 0.355849+0.387579j 0.233194+0.0757967j 0.236923+0.381101j -0.247348-0.217811j -0.516705-1.59387j 0.00341092+0.212217j -0.527162+0.852845j 0.227291+0.636682j -0.184184-0.374504j -0.714483+0.627098j -0.78714+0.923755j 0.122583-0.406798j 0.638094-0.627848j 0.22641+0.28862j -0.771877-1.00753j -0.138438+0.436506j 0.54054-0.331899j 0.412484+0.228355j -0.285518+0.459164j 0.912431+1.04301j 0.17875-0.476702j 0.709998+0.293353j 0.873666+0.394084j 1.09087-1.24689j 0.607855-0.0949258j -1.20195-0.926658j 
