-1.09749-0.544085j -0.857921+0.801305j 0.531633+1.67755j 2.32617-0.613534j -0.357709-1.59888j 1.33021-1.08486j -0.205787+0.959199j -1.68477-2.04288j 1.73287+0.0155378j 1.36911-0.485652j -1.46692+1.64257j 0.157471-0.752234j 0.522635+2.0284j -0.967069-0.948348j 1.44633-0.410862j -1.01504-0.984137j 1.22266-0.115206j -1.80015+1.68165j -0.634971-1.23024j 0.112199+1.8761j -1.24742-1.87658j 1.55691+1.13986j -1.01542+0.53728j -1.97851-0.054023j -0.621246+0.315421j -2.32794+1.52513j 0.325364-0.858208j -0.782285+1.31152j -0.130408+1.75486j -0.278722-1.6288j -1.98386-1.68282j 0.911646+0.546982j 1.04589+0.509971j -1.54771+0.9322j -1.04786+1.2993j 0.696378+1.05335j -0.844576+0.826704j -0.522093-1.54787j 0.949419+1.4991j 0.549042+0.360969j -2.29189+0.550218j -1.47437-0.0082165j -1.95869+0.931611j -0.274424+1.46473j 1.09687+0.192836j 0.0654324-1.83495j 0.339915+1.29126j 0.236679+0.909254j 0.345645-2.12378j 0.438376+0.76563j -1.28985-2.37925j -0.64291-0.0353177j -0.968385+0.00370357j -1.11757-0.0333784j -1.00423+0.457865j -0.987459-0.547837j 1.60798+0.873203j 2.23652-0.201082j -0.676485-0.110812j 0.124462-0.0778092j -2.01603+0.743759j 0.251711+0.169005j 0.643486-0.31141j -0.267578+0.837885j -1.6616+1.63287j -0.818515+1.20998j -0.0778315+0.20558j -0.240548+1.75409j -0.00581144-1.55857j 0.589502-0.555727j -0.229399+1.60694j 0.328588+1.05486j 0.0537919-0.355849j -0.308551-0.859443j -1.40627-1.43972j -0.960342-0.788752j -0.740355-0.693408j 0.872917+0.48255j -2.19688-1.17413j 1.38663-0.0433963j 0.738889+0.348037j 0.990362-0.541036j 0.710036-0.515454j -1.13818+0.310008j 0.646627-1.43067j -0.901681+2.16114j -0.63642+1.0637j 0.237775-0.658931j 1.43214+0.840526j -1.43178-0.584471j -0.401363+0.95326j -0.573133+0.343323j 0.935527+0.867316j 0.61631+0.971994j 0.841592-1.03354j 0.762941-1.18317j 1.33356-1.12609j -1.04681+0.90754j 0.700856+0.694247j 1.06021+1.21329j 0.591326-0.642491j -0.0717117+0.337284j -1.09794-0.725907j -2.1007-1.88551j -0.437726+0.182315j 0.81775+0.477382j 1.16622-0.778389j -0.327636+0.636459j -1.74811-0.894465j -0.673366+0.0971728j 0.611318-0.417649j 0.573821-0.416491j -0.257003+0.521998j 0.796473+0.350443j 1.10633-1.72386j -1.44475+1.60762j -0.0825321-0.181196j 0.923369-0.986795j -1.13398+1.14972j -0.282076-0.736589j -0.175451+0.869115j 0.651259-2.12584j 0.0710467-0.25734j -0.179046+0.186551j 0.105363-0.575971j -0.721803-1.31092j -0.319558+1.6277j 0.163443+0.340471j -0.00385632+0.145332j 0.238323-0.289996j -0.517803-1.15064j -1.4259-1.29706j -0.0190698+0.0991801j -1.07945-1.28046j 0.679851+1.03893j 0.421911+0.338366j -1.98032-0.383744j 1.97415+1.07277j 0.10905-0.071127j 0.819224+0.117735j -0.287876-0.250103j 0.466581+0.152729j 1.3467+0.293392j 1.92135-0.0775247j 0.662953-0.365561j -0.351029+0.215469j 0.264388-0.0859505j -0.622063+0.00487712j 1.16138-0.123803j 1.84135-0.876897j 0.191094-0.372687j 1.35385-1.12914j 0.602613-1.28299j 0.450953-0.213519j -0.759539+1.12669j 0.269225-0.544124j 1.28011-1.4378j 0.0176067-0.0154478j -0.164657+0.0353684j 0.498678-1.28616j 0.485103-0.862888j 0.47413+2.26158j -0.396739+1.00975j -0.272922+1.06294j -0.0943961+0.372172j -0.246827-0.72562j -0.0140552+0.753068j 0.707356+1.64498j -1.13102-1.09163j -0.74142-0.465892j -0.187679+0.273346j 1.52338+1.39893j 1.12812+1.3122j 0.704933+0.918956j -1.50935-0.180926j 0.973387+0.595226j -0.0612065+0.106241j 1.34151+0.522134j 0.650972+0.496118j 0.777346+0.264535j -2.0665+1.2245j -0.442429+0.145219j -1.10021+1.33275j -1.34231+1.23948j 0.982782-0.708444j 0.941546-1.51484j 0.772095+0.652377j 0.658636-1.37873j 0.0357232-0.391483j 1.15922+1.21709j 1.2758+1.70953j 1.2395+0.704275j -0.450258-0.214129j -1.41083+1.16323j -0.215077+0.459486j -0.457935-0.595978j 
-0.0684772-1.58219j 0.0171947+1.76584j -1.70279+1.73003j 0.140836-0.211189j -2.10366-1.19022j 1.28121+1.19345j -0.924192+1.9006j 1.13942-0.732703j 1.08158+1.12728j -0.436035-0.83751j -0.348567+0.952756j -0.463505+1.1309j 0.890401-0.215041j -1.85536-0.989551j 0.0547229-1.9554j 1.56566-0.396619j 1.72725+0.0600019j -0.627582-1.83263j 0.0909533-0.319652j -1.59744+2.27453j -0.241992+0.44599j -0.257015+0.925613j 1.12533-0.106272j -0.990674-1.06153j 0.677373+1.91241j -0.58943+0.1027j 0.538777+1.0793j -0.48146+1.73487j 0.406857-0.44734j -0.628703-0.620071j -0.798798+0.0735842j -1.45797-0.39767j 2.09161+0.585169j 0.943536+1.06952j -0.281252+1.34909j 1.51425-1.24574j 0.675563-1.75211j 0.802665-0.474805j -2.12136-0.792654j 1.55951+0.517266j -0.655731-1.03561j -0.756315-1.16646j 1.25969-0.266104j -0.619741+1.27184j 0.518077+1.49605j 0.342348+0.653638j 1.16052-0.702258j 0.137915-0.379069j 2.00467-1.30305j 1.49737-0.702775j 0.863434-0.461157j 0.0422663-1.06306j 0.211625+0.313576j 0.734052-0.553679j 0.693089+0.671916j -0.919672-1.47138j -0.381402+0.893107j 0.352308-0.290942j -0.074931+1.02791j 0.27609+0.191526j -0.846035+0.312002j 0.126495-0.770217j -0.201452-1.71852j -0.652445-0.222754j -1.0855-0.32966j 0.107499-0.0668174j -0.622282-1.08139j -0.436828-1.26692j -1.10858-0.429216j 0.55718-0.942949j -0.262468+1.40233j 0.352769-0.82189j -0.910095-0.515777j -0.184711-0.331945j -0.751473-0.448323j 0.191584-0.17352j 0.112865+0.403688j -1.40579+0.341124j -1.24405-0.492586j -0.984013+0.0156045j 1.81059+0.514088j 0.490828-1.2047j -0.429299-0.570828j -0.0550145-0.663546j -0.128543+1.18872j 0.786464+0.459711j -0.470382+1.586j 0.949299-0.911893j 0.38346-1.39806j -0.353915+0.680734j 1.89666+0.481558j -0.239961-1.6471j -1.61393+0.0150601j -1.6627+0.181517j 0.291738-0.724939j 0.571076+0.36973j 0.332426+1.47938j 0.708062-0.888325j 1.26718+1.2635j 0.467466+0.150841j 1.1451-0.220392j -0.517859-1.26358j -0.999755-1.30541j 0.512051+0.108368j 0.283902-1.61873j -0.252681-0.819657j 0.82527-1.11322j -1.09761+0.348092j 0.23457-1.25038j -0.293901+0.285299j -1.48678-0.886955j 1.5453-0.574771j -1.1329+0.780943j 0.821183+1.21488j 1.22964-0.635663j -0.0640594-0.534991j 0.61486-0.00914073j -0.58357+0.580429j 0.994719+0.170555j 0.547653-0.976735j 1.28163-0.138707j 0.53716-0.277664j -0.729305+0.940492j 0.0879449+0.856672j -0.309183-0.162178j -0.794634+0.0281602j -1.23613+0.911863j -0.110711-0.56719j 1.04543+0.818014j 1.0562-0.566156j -0.2725+0.38456j 0.351864-1.68745j 0.4912+0.146096j 0.529705+0.812718j 0.0018695+0.847064j 0.469647-1.17835j -1.07978-0.137803j -0.653577-0.606455j 0.756919+0.345762j 0.30687-1.35986j -0.113928+0.237542j 0.743979-1.04281j 0.532647+0.37032j 1.1475-0.11818j 0.431072+1.27134j 0.745604+0.815714j 0.315696-0.309622j 0.0231182-0.498511j -0.125676-0.430142j 0.952298-0.100145j -0.70049+0.033075j 0.274368+1.11584j 0.222252-0.800499j 0.364365+0.185082j -0.364155+1.42871j -0.846686-0.831278j -0.560812+0.449146j -0.0306798-0.886187j 1.13556+0.33107j -0.627786-0.0961056j 0.901441+0.314357j 1.22748+0.62753j 0.211888+0.605403j 0.0781302-0.872208j -0.572469-0.236245j 1.27987-0.23813j 0.438057+0.302773j 0.900202+0.603705j 0.106647-0.511348j -1.87556-0.441772j 0.0450774+0.196677j 0.950792+0.300333j -0.772328+0.633104j -0.657283+0.0766237j -0.429776+1.30383j -0.291532-0.665396j -1.08581+0.570512j 1.06038+0.715444j -0.902529+0.372785j -0.194187-0.824155j 0.366355+0.838646j -0.32431-0.80935j -0.320409+1.67138j 0.333183+0.0262774j 0.279266+1.32711j 0.836736-1.19535j 1.02998-0.131417j -1.27743+0.820548j 0.316466-0.161709j 0.656341-0.847317j -0.128127-0.758682j 0.845551-0.150351j 0.725368+1.40857j 2.22077+0.496062j 0.0416323+0.0061927j -0.41573+1.66994j 
-0.845242+0.556294j -1.73832-2.19875j 0.898208-0.937941j 1.20649+0.965439j 0.957708-1.01717j -0.238093+0.177423j 1.13924-1.60374j -0.473348+0.204404j 0.911628+0.97961j 0.240646+0.469994j -0.0010653+0.0774594j 1.85085-2.22925j -0.533316+0.0610862j 0.667542-0.00558605j 2.3213-0.347476j 0.168518-0.714571j -1.48072-0.224802j 0.556211+0.309665j 0.418243-1.38386j 0.759802-0.493603j 0.436887+1.09661j 0.690992-0.0468674j -2.43759-0.14299j -1.10516-0.47452j 0.00207054-0.369711j 0.57821-1.2331j 1.35334-2.19999j -0.333971-0.607424j -0.124696+0.533998j 1.20186+0.568025j -0.506646+0.412218j 0.765099+0.438564j -1.31257+0.425046j -0.170749+0.495375j -0.566689+1.11701j 1.26306+1.96012j -0.960412-0.452935j -0.123617+0.448975j 0.0839887+0.053809j -1.42905-0.603228j -0.309773+0.434913j -0.188356-0.0966189j 1.64687-0.255228j -0.317068-0.03656j 0.340646-0.535197j -0.106937-1.71272j -0.387629-0.475255j -0.565955+1.09685j -0.655484+0.472935j 0.213208-0.479578j 0.514426+0.251138j -2.32122-0.784771j -1.79241-0.520949j -0.658724-0.272224j -0.552334-0.0219713j -0.330848-0.169469j 0.829677+0.228236j -0.885187+1.39101j -0.510939+0.325678j 0.486352-0.898854j 0.570433-0.233777j -0.452451+0.509268j 0.124421+0.965368j -0.524073+0.882736j 0.274546+0.0374983j -0.346268+0.534707j -0.860139+2.10775j -0.276223+0.534528j -0.0406267-0.0134031j 0.187691+0.216075j -1.15728-0.495288j 0.215546-0.202904j 0.583495+0.95365j 1.31479+0.264967j -0.0627056+0.237298j 0.305268+0.712487j 0.6647-0.474872j 0.893526+0.61817j -0.369479+0.0728317j 0.444796-0.58648j -1.36156+0.632919j -0.504928-0.155716j 0.566255+1.15092j 0.225754+0.906435j -0.591636-0.205631j -0.0116629+0.778768j -0.734357+0.270414j -1.34273+0.00634958j 1.04213-0.351867j -1.67761-0.726518j -0.342117+1.87246j -0.635679+0.430975j -0.0521248+0.067988j 0.165328-0.218313j -0.989448+0.598955j 0.438659-0.326954j 0.159667-0.406829j 0.86519-1.2453j -0.651231-0.905419j -0.0727722+0.492052j -1.03214-1.15882j -0.606109-0.16835j 1.07248+0.456849j 0.335069-0.231835j -0.324383+0.0988961j -0.383121-0.741836j 0.0616791+0.462788j -1.39331+1.46289j -0.0209959+0.596342j -1.12157+0.921527j 0.632803-0.727129j -0.925916+0.849197j 0.222644+0.19494j 0.465035-0.681775j 0.116048-0.0142342j -0.817993-1.21896j 0.945682+1.26863j 1.28176+1.53042j 0.368345+0.584836j -1.44754-1.31628j -0.556099-0.1005j -0.795025+0.3955j 0.205259+0.0451571j 0.771467-0.565373j -0.750586-0.77116j 0.530589-0.696119j 0.305031-0.289006j -0.909026+0.520487j -1.29658+0.233863j 0.346674+0.199954j -0.131866+0.192907j -0.751214-0.385149j 0.464544-0.00950475j 0.160756-0.287313j 0.38228-0.0225776j 0.501809-0.338168j 0.0123117-0.623008j -0.454889+0.6288j 0.357492-0.239745j 0.502012+1.07133j -1.05986-1.48441j -0.487961+1.09868j 0.636993-0.182413j -0.489848-0.301838j 0.859943-2.06929j 0.367359-0.151268j 0.0179179-0.199484j 0.108953-0.54919j -0.837271+0.737777j -0.0584583+0.198866j 0.341667+0.574671j 0.189252-0.493351j 1.24908+0.236736j 0.979287+0.0313745j -0.802759-0.457891j 1.47483+1.16941j -0.0791169-0.685992j 0.804796-0.0132069j 0.0608399+0.178874j -0.0296762-0.341418j 0.0949459-0.343718j -0.645949-0.0588004j 0.295724-0.247098j -0.659612-0.0436932j -0.0792256+1.08574j -0.522101-0.353171j -0.529134-0.921712j -0.451584+0.0127709j 0.156753-0.211923j 1.15782-0.872885j -0.091552+0.329747j 0.615639+0.323438j -0.14114-0.141123j 0.11174-0.552057j -0.141609-1.12662j 0.496709-0.349369j 1.65329+0.829417j -0.930983-0.796045j -0.010268+0.543367j 0.350392-0.121779j -0.159441-0.224288j 0.439145-0.485668j -1.0755+0.305231j -0.285226+0.730658j 0.129685-0.378958j -1.31416+0.629043j 0.0168923+0.0781134j -0.262519-0.855334j 0.343491-1.01424j 1.05663+1.26596j 0.435017-0.421046j 1.42931-0.0756738j -0.382523+0.176996j -0.0200582+1.98944j -1.00155+0.826635j -1.67069+0.250346j 
-2.20088+0.146495j -1.68277-1.45303j 1.54672+0.197353j 1.2672+0.309492j 1.50017+0.198567j -0.694263-1.37026j 0.384596+1.17687j 0.862901-0.35515j 0.144313-1.1179j 0.762332+1.82312j 0.0201202+0.0947663j 0.638721-2.1744j 0.835224+0.155092j 0.296177-1.49798j -0.882242+1.40297j -0.764678+1.40705j 1.21295-1.41828j -0.432928-0.153737j -0.41913+0.35639j 0.377136+0.491249j 2.281-0.879029j 0.310559-0.681319j 0.363938-0.683434j -1.06034-0.588499j 0.0951766-1.23821j 1.64738-0.088961j -0.696772-1.2969j -0.569639+0.271054j -0.275357+1.94063j 0.319779+0.371716j 0.00300269-0.0315797j 1.96826+0.371928j 0.345737+0.862857j 0.591954+0.610406j -1.39521-1.30557j -0.81676-0.89469j 1.37119+0.404777j -1.3447-0.451638j -0.157779-0.720874j 1.53938-0.0248263j -1.06714+0.295252j 0.489387+0.628203j -0.077229-1.4076j 0.408112+1.03736j -1.26376-0.589428j 1.1512-0.611542j -2.14923-0.133647j 0.0598283-0.222779j 0.209397-0.585565j -0.96571-0.299122j -0.0977565+1.26043j 0.966411-0.000615869j 0.415427-0.145463j -0.316067-0.597029j 0.316155-0.534437j -1.06369-0.724305j 1.36902+0.613631j 0.147136-0.400439j 0.417851+0.222486j -0.895989+0.000992955j 0.471533-0.135764j -0.0824666+0.537108j 0.0397555+1.12773j 0.597562+0.0866112j 0.720775-0.0474643j 0.418989+0.744687j -0.308403+1.27252j -0.174851+0.286233j 0.250499-1.45755j 0.713201-0.512007j -0.850277-0.167033j -0.542882-0.695892j 1.47845-0.648807j -0.269549+0.384768j 0.0318745+0.93753j -1.32116-0.0875079j 0.906461+0.327236j 0.821243-0.24745j -0.433451-0.264594j 1.34709-0.280247j 0.0249923+0.791748j -1.01833+1.09068j 0.391945-0.000557115j -0.0630921-0.754722j -0.959946-1.17884j -0.209051+0.0709804j -0.361636-0.522885j 1.97625-0.439399j -0.185907-1.00502j 1.07412-1.06728j 0.319108-0.479424j 0.314512-0.25999j 0.424691-0.552954j -0.834911-0.668378j 0.429423-2.06564j -0.879969+0.802752j 0.023986-0.304851j 0.164172-1.37128j 1.27766+1.16682j 1.1081+0.481171j -1.41198+0.475867j -0.359878+0.826963j -0.236781+0.567566j 1.14287-0.276677j -0.371502+0.450544j -0.661747-0.201365j 0.280769-1.24722j -0.914935-0.667761j -0.137474+0.605494j -0.0660239-0.235837j 1.20189+1.27517j 0.242548-0.511363j 1.08084+0.694801j 0.560428-0.946718j 0.752017-0.331898j 0.181728+0.380425j 0.812008-0.0637248j -0.629341-0.561697j -0.460217-1.03785j 1.13426+1.12472j -0.879697+0.39198j 0.00756038+0.756213j 0.00613072+0.0701449j -0.367305-0.771971j 0.444228-0.570632j -0.730237+0.305271j 0.597994+0.079031j 1.595-0.421275j 0.386548+0.045873j -0.402667-0.376604j -0.166552+0.790472j -1.13853-1.32223j -1.22063-0.91656j 0.404552-0.625827j 0.967999+0.198353j 0.329644+0.157193j 0.385729-0.0541468j -0.0912679+0.490177j -0.518527+0.380706j 0.287407+1.46136j 0.645067+0.653914j -0.141253+0.115681j -0.240679-0.206125j -0.697386-0.215216j 0.544237-1.37644j -0.175405-0.168419j -0.614971+0.356074j -0.220374-0.735904j 0.0207944+0.136527j -0.701945-0.427772j -0.405175+0.148344j 0.437857-0.177482j 0.699705-0.110305j -1.14719+0.814777j -1.16279+0.640289j 0.977087-0.462609j -0.221882-0.282186j -1.33145-0.59548j -0.575764+0.90652j 0.654994-0.41627j 0.719458+0.596435j -0.172826-0.418553j 0.754671+0.278068j -0.426066+0.745422j 0.177312-0.297221j -1.077-0.321991j 0.524606-0.468093j 0.210843-1.0028j 0.628609+0.102402j -0.209713-0.82023j 0.214744-0.393176j 0.384551+0.424252j -0.647313-0.383764j 1.21499-0.30573j -0.253905-0.75535j 0.951651+0.680888j 0.818531-0.305706j 0.53547+0.460745j 0.328488-0.628685j 0.895163-1.1119j 0.635719-0.864475j -0.122909+0.211322j -0.15858-0.427574j 0.713429+1.06182j -0.470416-1.65001j 1.53091-0.587538j -1.02279-0.176942j -0.038177-0.261397j 0.783007+0.180354j -0.426947-0.873753j 0.812178-0.295334j -0.453994+1.83211j -0.108585+0.742076j 0.26045-0.563335j -0.904646-0.531802j 0.567253+0.367789j 
0.214628-1.43873j -0.174011+1.23194j -0.666056-0.00495214j 2.24967+0.215978j -0.880709-0.284874j -0.6312+0.726317j -1.80175+0.390432j -0.534111-1.07913j 0.247299+0.291909j 2.05423-0.946072j -0.16332-0.140282j 2.18118-0.023978j 0.241157+0.935662j -1.76789-0.45121j -0.590158-0.737177j 0.233362+0.959383j 0.196786+1.49387j -0.141538+0.0622109j -0.121496+0.215881j -2.04685+0.446424j -0.790713-1.35812j -1.46412+0.460051j -2.57552-0.203071j -1.05541-0.572164j 0.0481698+0.80557j 0.787145+0.104084j -0.12265+0.336177j 0.611034-0.357359j -1.3965+1.16819j -0.869913-0.32212j -1.1759+0.356841j 0.0679853+1.66124j 1.62171+0.284013j -0.55985+0.288994j 0.137424+1.50125j -0.101646-0.830712j 0.667548+0.749222j 0.928961+0.576275j 0.840626-0.120951j 0.192504+1.02029j -0.197704-0.990736j 0.123107-0.461153j -1.6275-0.154385j -1.31043-0.790417j -0.319985+1.40763j -0.264528-1.43792j 0.280572+0.552012j 1.3728+0.309987j 1.26066-0.562666j -0.176518+0.541136j 1.36684+0.565328j 0.565284-1.28754j -1.50747-0.723701j -0.256703+0.730387j -1.57054-0.0418536j -0.257051-0.67439j -0.121269+0.515545j -0.682707-0.28138j 0.660832+0.256829j 1.12992-1.03698j -0.250451-0.34544j -0.198127+0.852817j -0.498261-1.08549j -0.985945+0.433444j 0.772792+0.273132j -0.194127-0.822472j 0.632657-0.441243j 0.0292823+0.650472j 0.265925-0.788064j 0.120452-0.0582973j 0.55248+0.313289j 1.53023-0.982661j 0.0117143-0.312701j 0.36377+0.0732852j -0.768718+0.314247j -1.29639-1.24839j 0.952031+0.367596j 0.4246+0.048035j -0.798957+0.232726j 0.545603+0.600086j 1.67101+0.550222j -0.843809-0.642995j -0.0168387-0.344986j -0.381836+1.45838j 1.15898-1.30542j 0.564899+0.946657j -0.0317574+0.768031j -0.248994-0.976044j 0.340784+0.0554566j -1.01436+0.632474j 0.602335-0.841315j 1.24378+0.119754j -0.377547-0.0838754j 0.0424883-0.57712j 0.708074+0.796001j -0.398148+0.435032j 0.0583315+0.388978j -1.05779+0.758877j 0.248544+0.969858j -0.89865+1.1764j -0.319288+1.21966j -0.115741+0.271777j 0.0189147-1.23033j -0.347873-0.661703j 0.140722+1.11147j 0.499298+0.524831j 0.565846+0.816102j -1.17801-0.405976j 0.507718-0.21246j -1.33477+0.56043j 0.936437+0.638605j 1.72317+0.128971j -0.767741-1.00893j -0.21609-0.0781771j 0.665584-1.08893j 0.402481-0.413682j -0.0748169-0.769284j 1.22228+1.24833j 0.447338+0.677857j 1.46123-1.48461j 0.0509097-0.0614152j 0.792114-0.394401j -0.189147-0.258422j -0.693696-0.220304j 0.40731-1.11441j 0.94686+0.410926j 0.179075-0.170602j -1.22048-0.5095j -0.376222+0.838069j -0.169053-0.913778j 0.96637+0.255555j -0.528463-0.931814j 0.90231-0.955732j -0.183616+0.322942j -0.521312+0.528696j 0.822286+0.181152j -0.161932-0.370066j -0.720387-0.316138j -0.423763+0.58595j -0.663478-1.04819j 0.083173-0.919251j 0.265184+0.88899j 0.937618+0.748259j 0.237813-0.0350387j -0.274118+0.652959j 0.333476-1.01596j -0.370956-0.72596j -0.290868-0.122244j -0.100771-1.00372j 0.041159-0.1129j -0.775979+1.0125j 0.213909-0.0374942j -0.270129-0.152521j 1.2605+1.14471j -0.165398+0.623911j 0.628166-0.748205j 0.241293+0.249688j 0.695664-0.867536j -0.519801-0.306252j -0.432279-0.144342j -0.0704006+1.03221j -0.248497-0.431274j 0.887075+0.297087j -0.400253+0.199272j 0.480827+0.638613j -0.0617261-0.610588j 1.66765+0.239071j 1.083-0.0784614j -0.417515+0.519785j -1.59166-0.742786j -1.07863+0.894082j 0.479398+0.53412j 0.0311157-0.262055j 0.345033+0.42157j 0.235783+0.311825j -0.535258+1.09618j 0.120842-0.262498j 0.421636-0.963927j 0.904394+0.644177j 0.261138-0.253707j 0.482038+0.781014j -0.684453+0.507029j -0.43618+1.10953j -0.43524+0.290009j 0.619046-1.18032j -0.336423-1.37319j -0.0452442-1.25917j -0.0826603+0.610729j -1.06327-0.385697j 0.252556+0.0912758j 1.77426+0.5716j 0.636125-0.974123j 0.681052-0.369503j 0.150652+0.129685j 0.513939+0.585812j 1.04265-0.00731249j 
-2.01018+1.31643j -0.592647-0.397796j 0.829036+0.933716j 1.55767-0.889801j 0.410334+1.19508j 2.16382-0.137045j 0.415503+0.0934436j -1.3435-0.332683j -0.5462-0.397497j 2.67312+1.25744j -0.000508118+1.27686j -0.15797+0.0764544j 0.221312+0.132014j 1.05912+1.54617j -0.289986-0.254315j -0.084723-2.43j 1.00268+0.514072j -1.04557-0.545685j 1.3848+0.00968196j 0.55929+0.341531j -0.760456-1.24138j 0.713314-1.31634j -0.441843-0.272732j -0.73329+0.116478j -2.14448-1.56305j 0.116328+0.959358j -0.583691+0.215425j 1.06535+0.601475j -1.90137+1.30535j 0.754701-0.0820579j -1.08444-0.0962631j 0.014487-1.20892j -0.593079-0.905966j 0.168224-0.180336j 1.39613-0.543884j 0.241862+0.331082j -1.41985-0.313419j 1.01328-2.20638j -1.23255+0.774298j -0.488276-0.315792j -0.704106-1.43686j -1.49006-0.13287j -0.126638-0.190742j -0.179447-0.323412j -0.296657-0.400972j -0.156831+0.757864j -0.255313+1.45257j -0.965687-0.257193j -0.704952-1.17583j -0.0505761+0.360163j -0.038199+0.354425j 1.00768+0.0983397j -1.25094+0.0386474j 0.0344799-0.514806j -0.0975872-0.283208j -0.589204+0.334122j 1.65039-1.14643j 0.8194-0.520139j -0.0722779-1.08349j 1.24966+0.0801988j 0.065908+0.0457923j 0.23828+0.496652j 1.06183+1.6487j -0.718591-0.151465j 1.35724+0.968609j -0.395063+0.549062j 0.150165+0.303257j 0.0144993+0.341879j 1.25684-1.28347j -1.00944-0.794021j 0.251881+0.151818j 1.37217+0.850421j -0.595476-0.507316j -0.171429-0.443376j -0.0195086+0.760666j 0.591447-1.89194j -0.820089+1.03275j -0.136447-0.410887j -0.688968+0.433691j 0.985153+0.489928j -0.295198-1.07411j 0.612051+0.834005j -0.127706+0.314743j -0.553637+0.815224j -1.35773+0.277987j 0.117576+0.637021j 0.58009-0.0879686j -0.871442+0.969462j -0.428798-0.266102j 0.417689+0.718077j -0.413081+0.309079j -1.0752-0.929063j 0.429096+1.20056j -1.06312+0.898971j 1.80159+0.417176j 0.995603-1.17486j 0.762137+0.220674j -0.151936-1.02626j -1.12672-0.85475j -1.0953+0.954787j 0.469958+0.201326j 0.657395+0.406615j -1.27495-0.254421j -0.259506-0.969602j -0.796852-0.659057j -0.555116-0.256437j -0.818965+0.903157j 0.231489-1.25j 0.104719-0.341413j 1.05362-0.735855j 1.1204-0.839778j -0.818541-1.06624j 0.448242+0.587559j -0.231343-0.679622j 0.681368-0.403104j -0.596729+0.406059j -0.0390055-0.198182j 0.583527+0.700925j 0.503968-0.00642879j 0.30733+0.859654j -0.210336+0.577708j 0.0228558+0.207779j -0.945382-1.28501j -0.354644+0.463981j 0.302578+0.219217j -0.105981+0.167547j 0.317422-0.0040302j -0.944409-0.133256j 0.703336-0.891155j -0.898093+0.949096j 0.438023-0.378745j -1.05834+0.0098399j 1.40569-0.198536j -0.234765-0.394412j 1.32445-0.691171j 0.59048+0.422535j 0.123462-0.0698663j 0.182381-0.342074j 0.0524439+0.816373j 0.885215+1.66204j -0.274822-0.119408j 0.275219+0.069894j -0.699104+0.449187j -0.308184+0.430552j 0.106918-0.847742j -0.333972-0.819611j 0.636401-1.48507j 0.249442+0.721749j 0.720693-0.604421j -0.664666-1.14474j -0.933525+0.0336725j 0.167932-0.17463j 0.325496-0.0532449j 0.232141+0.303886j 0.299749+0.821984j -0.539548-0.441955j -0.12932-0.154804j 1.23416+0.307161j -0.99303+0.446761j 1.13504-0.143979j -1.19258-0.23821j -0.0133606-0.306603j -0.509719+1.03325j 0.377474+0.550878j -0.304036-0.195245j -0.602905+0.168985j -0.602678+1.57417j -0.260968+0.130242j 0.254562-0.129333j 0.0261673+0.864189j -1.09001+1.57944j 0.730177+0.0670034j 0.453967-1.95667j -0.0473251+0.908049j -0.423927-0.158498j -0.176691-0.737659j -0.0393502-0.435039j 1.40247+0.272143j 0.498059+0.455144j 1.88123+0.969027j 0.74382+0.065134j -0.0603005-0.20323j 0.567655+0.134196j -0.159833-0.241203j -0.83051-0.131879j -0.459784-0.170646j -0.0173063+0.325939j 0.880254-1.25647j -0.62064-0.29541j 0.209403-0.0314279j -0.746272-1.06648j -0.0953376-0.0771202j -0.871685-0.531405j 0.247691-0.166067j 0.268836-0.103723j -0.45677-0.173534j 
