-0.0284826-0.107023j 0.0295064+0.0422047j -0.0906443-0.134698j 0.00988677-0.0246977j 0.0257886-0.00396648j 0.0169144+0.0367688j 0.0302549+0.00459068j 0.0217001-0.00178662j 0.00396732-0.0131961j 0.0105703-0.00197248j -0.00193245+0.0152754j 0.00086885-0.00684508j -0.0207236+0.00966755j 0.0229207+0.00422667j -0.00971654-0.00318706j 0.012972+0.00432497j -0.0183323-0.0247896j 0.015023-0.0497464j -0.0188872-0.0225145j -0.00730962+0.0875739j -0.0954334+0.00142942j 0.0151448-0.0169598j -0.00354138+0.0575259j -0.00398026-0.0373045j 0.0175716-0.0225292j 0.000431409+0.0258451j -0.0287461-0.000193916j -0.0486018-0.0168797j -0.0123395-0.0187817j 0.0422662+0.0128258j -0.00716566-0.00591376j -0.011381-0.0170175j -0.0302166-0.0211374j 0.0225227+0.0254339j -0.0121706-0.0107029j -0.0118515-0.0179707j -0.00441214+0.0438813j 0.0252909+0.00971544j 0.0100199+0.00611675j -0.0130597-0.0125142j -0.0455155+0.0318665j 0.0368298+0.0125655j -0.02307-0.0279085j -0.0296752-0.0155759j -0.085928-0.0790623j -0.0317574-0.0343755j -0.0457847+0.0621211j -0.00208587-0.0093392j 0.00429836-0.0192328j -0.0401531+0.0251704j -0.0130588+0.0146471j 0.0442962+0.00794781j -0.00274486+0.0311625j -0.00416931-0.0140979j -0.0134595+0.0039206j -0.00650733-0.00500006j -0.000531071-0.0215838j 0.00440091-0.0136534j -0.0121825+0.000874808j 0.0137487-0.0139455j 0.00408412-0.00559184j 0.0175596-0.0104999j -0.00264609+0.00539727j -0.00799793+0.00353891j 0.00740984-0.00330274j -0.0034007-0.00722525j 0.0177312-0.00558535j -0.00584587-0.0120438j -0.00240331-0.010559j -0.0188856-0.00722622j -0.0186888+0.039913j 0.0123521+0.0364425j 0.000736488+0.0078943j 0.0147771+0.00533584j -0.027275+0.00747227j 0.0168938-0.040603j -0.0348542-0.0378827j -0.0812916+0.031039j 0.0182106+0.0358838j 0.0127566+0.013323j -0.00971809-0.0153156j -0.0101184+0.00233264j -0.0134217-0.00693042j -0.00976449-0.00783326j 0.0168851+0.00636741j -0.00440649-0.0039514j 0.00490644-0.00403366j -0.00652245-0.00573659j -0.00215931-0.00533702j 0.00264173+0.00177649j 0.0034416+0.00449186j -0.0175474+0.0179213j 0.0088093-0.00292474j 0.00258593+0.00680022j 0.00228493-0.00174614j -0.00418607-0.00239026j -0.0211655-0.0093045j -0.00137395+0.00195522j 0.00112764+0.00288471j -0.0186299-0.00454734j -0.000569037+0.00515488j 0.00695401+0.00961628j 0.010782+0.012463j -0.00333982-0.00517389j -0.00451413-0.0100677j -0.00395644-0.0069679j 0.0214435+0.0156162j -0.00295387+0.00273272j -0.00932732+0.0291276j 0.00783461+0.00613231j 0.000341316-0.00280483j 0.030325+0.00881113j 0.033423+0.0136207j -0.00106422-0.0103415j 0.00242219-0.0227972j -0.00244154+0.0148063j 0.00122925+0.000405389j 0.00279001+0.00340462j 0.00652845-0.000698914j 0.00512665+0.00692807j 0.00123108-0.0105182j 0.00256503+0.00392364j 0.00576716-0.00498772j -0.0074249+0.00829872j 0.0020038-0.0071617j 0.00556838+0.0228508j -7.46609e-05-0.000172831j -0.0280723+0.00153727j 0.00881277+0.00419494j 0.00658062-0.0175447j 0.0107706+0.00700617j 
0.00360414+0.189365j -0.00745156-0.108356j 0.0110569+0.384982j -0.0378433+0.16911j -0.00550163-0.062639j -0.01836-0.0616379j -0.0357754-0.0176736j 0.024578-0.0108299j 0.0200118+0.0121414j -0.0277117-0.0151194j 0.00346352-0.00181444j -0.0149642-0.0232171j -0.0338076-0.0112933j -0.01285-0.00203335j 0.00693702+0.0300817j 0.0267328+0.0221284j 0.0212379-0.0157955j 0.00972855+0.043826j 0.0330222+0.0407902j -0.0629376-0.109246j -0.0226389-0.0951904j 0.05508+0.0434815j 0.0105323-0.0203831j 0.00258638-0.0605735j -0.0299179+0.0141319j -0.0242019-0.0338037j 0.0178496+0.00930539j -0.0346385-0.00183544j -0.00280854+0.0103096j -0.0237963-0.0188971j -0.00285138+0.0330949j 0.0149991-0.000332098j 0.0226819-0.0113908j 0.0221614+0.0265612j 0.0318124+0.0276103j 0.00710943-0.0223894j -0.00554687-0.00424227j -0.0182799+0.028569j -0.00216997+0.0160448j 0.0115133-0.0492246j 0.0387804+0.0116891j -0.0904774+0.0196039j -0.0165912+0.0322437j -0.0121631-0.0648673j 0.018044-0.0831726j 0.0633535-0.0191589j -0.0960508-0.0758091j -0.0077179-0.00180749j 0.0191593+0.0343513j -0.0234631-0.0125404j -0.0510318-0.00430727j -0.00882662+0.0187793j -0.0204285-0.00371422j 0.00688034+0.00180972j -0.0082394+0.0173864j -0.00523628+0.00114132j 0.029786-0.00768709j 0.0110191+0.00249832j -0.00170327+0.00230026j 0.00725675+0.0117847j -0.0027085-0.00104722j 0.0113724-0.00060047j 0.0150935-0.00692839j 0.00407759+0.00751389j 0.00184837+0.00444955j 0.00387665+0.00325963j 0.00976212-0.0149759j -0.000743784-0.011812j -0.00910065-0.0127977j -0.0167282+0.00527568j -0.0145767+0.0170487j -0.0178554-0.00348233j -0.024661-0.00196368j 0.00966325-0.00590814j -0.0174042+0.000780767j 0.0654367+0.00378618j 0.0378421-0.0165938j -0.0571626-0.0585352j -0.00795156+0.0121179j -0.0226296-0.00392797j 0.0096834-0.00137574j -0.0228426-0.00148183j 0.00147086-0.0112244j -0.00654404-0.00820076j 0.0142144+0.0144099j -0.00286285-0.00420505j 0.00315589-0.000144028j -0.0032456-0.00843599j -0.0028877+0.00148527j -0.00567072+0.00135897j -0.00165517+0.00542844j -0.00574769-0.032178j -0.00192287+0.0131101j -0.016385+0.00368313j -0.00549426+0.0072111j 0.000344177-0.00805207j -0.00238384-0.0119456j -0.000489908+0.00189009j -0.00206481+0.00170106j -0.00159133-0.0125384j -0.00970041+7.34942e-05j -0.0134978-0.000522625j -0.00683834-0.000692598j -0.00114392+0.000532212j 0.00725564-0.00148111j 0.00316918-0.00300571j -0.0028921+0.0090775j 0.00499384-0.00131535j -0.0346187-0.0108874j 0.00622768+0.0156236j 0.0184804+0.00442573j -0.00865778+0.0322489j -0.00530594+0.0284713j 0.0184681+0.00214307j 0.03008+0.0021013j -0.0173249-0.00859747j -0.0114028-0.00175007j -0.00159476+0.000256032j 0.00826072+0.0110977j -0.000950854+0.0054523j 0.0121289+0.00611035j -0.00357263+0.000936555j 0.00640935+0.00205807j -0.00662737-0.00832624j 0.00809918+0.000655379j -0.0324916-0.00281081j 0.0118921+0.00419625j -0.00555178-0.0301146j -0.00339813+0.00609834j 0.0234364+0.013476j -0.00870158+0.00636422j 
-0.0256355+0.0469566j -0.000999368-0.0493431j -0.465784+0.180778j -0.113857+0.0664777j -0.0341581-0.00577138j 0.0270365-0.0382612j 0.0167857-0.0230123j 0.0240845+0.0179579j 0.0236119-0.0184591j 0.0202049-0.0111788j 0.0392493+0.00557771j -0.00479729-0.00856195j -0.0492495-0.00989255j 0.0320472-0.0516014j 0.0123305+0.0359504j -0.0060948+0.0119591j -0.0485945-0.0166892j -0.01701-0.0633965j 0.00405323+0.00957202j -0.0103116+0.0329386j 0.0204932+0.00192611j 0.018571-0.00108499j -0.0113123-0.0426328j -0.0148852+0.0146664j 0.0380621-0.0100985j 0.00377521+0.0277446j 0.0153117+0.0120136j 0.00615386+0.00588028j 0.0187143+0.0500131j 0.0215023+0.00805744j -0.0361828-0.0343208j 0.00688203+0.0192381j -0.0609516+8.52602e-05j 0.011066-0.000522673j 0.0344602+0.00361696j 0.0586143+0.0311832j -0.0285735+0.0516561j 0.0408481+0.0274649j 0.0231054+0.00193807j -0.00658739-0.000479167j -0.0383088+0.0119918j -0.0013572+0.0292282j -0.0216396+0.0322198j -0.0162604+0.00965867j 0.00157594+0.0106255j -0.00397394+0.00497342j 0.0211771-0.0169995j -8.07849e-05+0.0138434j -0.00241137-0.0106797j 0.0152236-0.0125248j 0.0267699+0.000335916j -0.0130459+0.0185371j -0.00560936-0.0135191j 0.00284224-0.00193544j 0.0164653-0.0193808j -0.00293866-0.0105843j 0.00419745+0.0127918j 0.00553454-0.0197132j 0.00567062-0.000858715j -0.00293272-0.000741813j -0.00417068+0.0106531j 0.0126532-0.0178845j -0.018927+0.0325436j -0.0101979+0.0154528j 0.013111-0.0244567j 0.00490892-0.00371593j -0.00676518+0.00255819j -0.00753588+0.0168231j -0.00778986+0.0293262j 0.000910988+0.00502161j 0.000246944+0.00372073j 4.46174e-05-0.000819152j 0.007569-0.00364664j -0.00871761+0.00351882j 0.0119945-0.00388444j -0.0117519-0.00353569j 0.00674941+0.00656111j 0.0310055-0.0026635j 0.000534323-0.0126681j -0.00344579-0.00248442j 0.00610638+0.00405436j 0.00561375+0.00414396j 0.00253113+0.00528979j 0.00378854-0.000848411j -0.00719384-0.00711467j 0.00192296+0.00287878j -0.00044067+0.000666084j 0.00078359+0.000485269j 0.00162211-0.0012166j -0.00369808+0.00158787j -0.00172658-0.000586008j 0.00602621+0.00749362j -0.00289348-0.0034141j 0.00569508-0.00249003j -0.00365797-0.000666637j 0.000574578+0.00319227j 0.00560363-0.000410909j -0.00357789+0.00369182j -0.0029949-0.00128414j 0.00484321+0.00451408j -0.00102818-0.00182962j -0.00205186-0.00512908j -0.00093219+0.00104108j 0.00555389-0.00226615j -0.00470067-0.000483047j -0.000669386+0.00147213j -0.00330137-0.00359457j 0.004447-0.00171972j 0.00734811-0.00396147j -0.000387162-0.00558341j 0.00223276-0.000725893j -0.00544967-0.00281904j -0.00740386-0.00519703j -0.00175259+0.00196836j -0.00699555+0.00518396j 0.000154833-0.00149159j 0.00316752+0.000202645j 0.00430308-0.000199309j -0.00101628-0.00176987j -0.00277983+0.00148944j -0.00464319+0.000530957j 0.00316237+0.00293936j -0.00577459+0.00240244j -0.000352196+0.000296678j -0.00241219+0.00138514j 0.00210092-0.000673168j 0.000939304-0.000224424j 0.00762239+0.00292228j -0.00150488-0.00181017j -0.00536724+0.00109028j -0.00217988-0.00137014j 
0.0440593+0.0719988j 0.0138197+0.0100356j 0.396187+0.202649j 0.0352801+0.0228186j -0.0278352-0.0159858j -0.0146208-0.0640986j 0.00856506+0.00726986j 0.00876797-0.0833879j -0.0192111+0.0127449j -0.0454878+0.0171289j 0.0150921-0.0181568j -0.0185946-0.0391634j -0.0373202+0.0254196j 0.0501961+0.0358657j -0.0243904+0.0225982j 0.0232975+0.0256512j -0.0125206+0.0412957j 0.00386957+0.00831053j -0.0165549-0.0130178j 0.0371176+0.00368724j -0.0266187+0.0146354j 0.0230485+0.0135036j -0.0157223+0.00130356j -0.0313285-0.00583986j -0.00578261+0.00180068j 0.0463618+0.00445046j 0.00894799+0.0415423j 0.00651099+0.00384304j 0.0325197+0.0554611j 0.0513849-0.0088951j -0.0496388-0.0153969j -0.0254085+0.00417831j 0.0443022-0.0380161j -0.0130037+0.0125867j -0.0150795-0.0362006j -0.0303392+0.0264447j -0.0292762+0.0749626j 0.0181419+0.00861031j -0.000309696-0.0198391j -0.00631871+0.00632678j 0.0164035+0.0321309j 0.0219465+0.0118829j 0.00390953+0.0235994j 0.0258445+0.0217879j -0.00310179-0.0049812j -0.000346669+0.00649291j 0.0088756-0.00504095j 0.00498254+0.00915183j -0.0227217-0.00922624j -0.000171182-0.000956176j 0.00841723-0.0106569j 0.00539929+0.00273407j -0.0013899-0.00424036j 0.000716175-0.0139516j 0.0170825-0.00717171j -0.00389043-0.0118225j 0.00463378-0.00169837j 0.0103974-0.0139296j 0.000627905-0.0120585j 0.00246844-0.00228317j -0.00549612+0.00104302j 0.0284444+0.0113695j -0.0206036-0.0174875j -0.0180649-0.000387957j 0.0187925+0.0180051j 0.000375564-0.00416287j 0.00285979+0.0204355j -0.0101909-0.00982002j -0.00566429+0.0174198j -0.0131058-0.0127429j 0.00199011-0.0046315j 0.00584746+0.00360619j 0.00332197-0.00357074j 0.00414152-0.00060027j 0.00133143+0.00635446j -0.00646026-0.00121607j -0.00595795+0.00225622j 0.00900024+0.00758842j 0.00443388-0.00600682j 0.00121116-0.00768755j 0.00205522-0.00122457j 0.00389237+0.00372542j 0.00275641+0.00806402j -0.00180594-0.00402663j -0.00526522-0.00450095j -0.00213517-0.000844217j -0.00475166-0.00313752j -0.000366661-0.00689301j 0.00174075+0.00134757j -0.00138889+0.00203129j -0.00469569-0.00210374j 0.00631088+0.00705081j 0.00144195-0.00268723j 0.00667479-0.000696932j -0.00267677-0.00258739j -0.00336549+0.00219102j 0.00125857+0.000708418j -0.00266988-0.00121904j -0.00195805-0.00223595j -7.15644e-05-0.000892003j -0.000832243+0.00231952j -0.000282654+0.000794324j 0.00232405-0.00159141j -0.000577474-0.000718565j -0.00508068+0.00509489j -0.00146503-0.000302174j 0.00185274-0.00360844j 0.00441472-0.00248893j 0.00236269+0.00205109j 0.000177268-0.00576186j 0.00085886+0.003546j 0.00014022-0.00574121j 2.98687e-05-0.00647215j -0.000684178+0.00143551j -0.00567054+0.00147973j 0.000314398+0.00141236j 0.000841137+0.000751808j 0.00102531+0.00405594j -0.00486261+0.000220462j 0.00301909-0.000955885j -0.00274337+0.000280603j 0.000239584+0.00214194j -0.00243975+0.000266026j -0.000192397+0.00312605j -0.00121867+0.00155371j 0.00442662-6.30776e-05j 0.000917341+0.00144036j 0.00309303+0.00497945j -0.000106475-0.00184977j -0.00418115-0.00119536j -0.000138033-0.00137484j 
-0.00642971+0.134256j -0.0540088-0.140841j 0.025572-0.338994j 0.00734171+0.0458402j -0.0338148-0.0993574j -0.0412115-0.0828992j -0.0127151+0.00216943j -0.00496012+0.0472008j -0.0493158-0.0373396j 0.0241617-0.00398216j -0.0271668+0.00390543j -0.0334507-0.00597301j -0.0311837+0.00450785j -0.00541818+0.00400785j 0.00617214-0.0031008j -0.0223405+0.00864442j 0.0530468+0.0295613j 0.0119606+0.0729482j 0.0118678+0.0380622j -0.134211-0.0614204j 0.0415368-0.102788j -0.0114904+0.0736228j -0.0100185-0.00906945j 0.0207206+0.0249023j -0.0351288-0.000187259j -0.014462-0.0008384j -0.00876258-0.0150588j 0.0237557+0.0157418j -0.00834141-0.027099j -0.0191075+0.0029363j -0.0399266-0.00339139j 0.0100521-0.00116629j 0.00419387-0.00820273j 0.0075915+0.0263772j 0.017821-0.0168732j -0.00125614-0.00185928j -0.0488255-0.00767751j -0.00195637+0.00552647j -0.00126816+0.00575475j -0.0201132-0.0280944j 0.0354909+0.0341631j 0.0184107+0.0170804j -0.0110287-0.0193849j -0.0146623-0.0514184j 0.0665704+0.00123599j 0.10869+0.0141591j -0.0582332-0.125525j 0.010443-0.0714723j 0.023499+0.0410307j -0.0101391-0.0359335j -0.0262397-0.0346169j -0.00303+0.0109648j -0.0359388-0.0302576j 0.0145552+0.00797799j 0.00322057+0.0141052j -0.00148796-0.0017389j 0.0351311+0.0123772j 0.0100102+0.000682996j -0.000614518+0.00315396j 0.0262163+0.0142289j 0.0102013+0.00571311j 0.0162175-0.00335329j -0.00618729-0.009766j 0.0064323+0.00987594j 0.0162531+0.00103595j 0.00412469+0.00353955j 0.0072431-0.00120721j 0.000270029-0.00813292j 0.0388975+0.0163903j 0.0138916+0.0116807j -0.0261707-0.00199706j -0.0272488-0.00982612j -0.0524965-0.0121215j -0.0131624-0.0105203j -0.013667+0.0072255j 0.0601329+0.0266613j 0.0711545-0.0179786j -0.029008-0.11771j -0.0288663-0.0208421j -0.0114878+0.00450863j 0.0149806+0.0258162j -0.0233793+0.004686j 0.0140103-0.0184408j 0.00161124-0.00855612j 0.0046971+0.0204717j -0.000688748-0.00426608j 0.00108497+0.00402685j -0.00837251-0.0132881j -0.00367453+0.000648937j -0.00607914+0.00177388j -0.0054717-0.000585201j -0.00523723-0.0338951j -0.00673793+0.00887024j -0.0279062+0.00146036j -0.0132974+0.0129991j 0.00783263-0.00178683j 0.0175677-0.00454078j -0.0035737+0.00224136j -0.00912187-0.00128547j 0.019843-0.0127241j -0.0213374-0.00212175j -0.0388638+0.00202864j -0.0206082-0.00556404j 0.00135831+0.00683061j 0.0100088-0.000275153j 0.0137522-0.00053799j -0.0248635+0.00377176j 0.00913253-0.014607j -0.0396851-0.0326135j -0.00100404+0.0153256j 0.0127508+0.00555064j -0.0303268+0.0381306j -0.0227731+0.0277756j 0.0266667+0.00831119j 0.0414042+0.0243046j -0.0243602-0.0259068j -0.0164582-0.00422586j -0.00135909-0.0017965j 0.00651573+0.0173311j -0.00482363+0.00353095j 0.0145984+0.00878945j -0.00589402+0.000921675j 0.00353674+0.0113951j -0.00331056-0.0127903j 0.00522088+0.00415154j -0.0559339-0.0185464j 0.0100072+0.00668339j 0.0102216-0.0410439j -0.00812881+0.000994132j 0.026451+0.0284554j -0.0162002+0.0010229j 
0.0457256+0.122737j -0.0200289-0.0197267j -0.013401+0.0244586j -0.0469551-0.22675j -0.0175129-0.0285508j 0.0643341+0.00896344j -0.0182933+0.0245135j -0.0482796+0.0597342j 0.026037-0.0205531j 0.0160478+0.0192249j -0.00622995-0.0157741j 0.0161122+0.0100837j 0.0357553+0.00204599j 0.0187547-0.0232067j 0.0518511-0.0158153j -0.0690488-0.0501511j 0.0051339+0.0329206j -0.0333987+0.0195785j -0.0921639-0.0620797j 0.0945307-0.0585054j 0.156337+0.136228j -0.0941738+0.0114406j 0.0272545-0.0285832j 0.0669194-0.0486982j -0.0449104-0.0388591j 0.00825901-9.46277e-05j 0.0356316+0.00938166j -0.00510688+0.0076957j -0.0191523-0.00579919j -0.020222-0.0580222j -0.0107395-0.0149555j -0.0115046+0.00974724j 0.00164494+0.0199218j -0.0672113+0.0363898j -0.00556316+0.0189773j 0.0202986-0.0148961j 0.0131652+0.00639466j -0.031895-0.0172295j -0.0213385-0.0373558j 0.0811082-0.00518868j -0.0110657-0.00487678j 0.0693482-0.0513379j -0.0548285-0.0168003j 0.0764447+0.0502011j 0.114609+0.052827j 0.0461704+0.0947596j 0.0874562-0.0778501j 0.033766-0.014896j -0.0500519+0.0168416j 0.0208222+0.00701374j 0.00717929-0.0303956j -0.0154064-0.0128948j 0.0267149+0.00354457j -0.00378971+0.00245819j -0.0364611+0.0207879j -0.00177076-0.0232641j -0.016687+0.0146738j -0.0200692+0.0290666j -0.0206173+0.000365948j -0.00877686-0.00243201j 0.00569185-0.0153722j -0.00788879-0.00234374j -0.00188664+0.0027805j -0.0148873-0.0225893j -0.0173857-0.0172781j -0.0189362-0.0118309j 0.0262779+0.0195701j 0.0219253-0.00165708j 0.0219999-0.0115712j 0.000312143-0.00804258j -0.0399473-0.0304002j 0.0301075-0.0116116j 0.00276875-0.0455556j 0.0300249+0.0180882j 0.00452921-0.00269451j -0.00869308+0.0595674j 0.00135451+0.0274319j 0.0817588+0.0128256j -0.0230302-0.0125199j 0.00723683-0.0228702j -0.00867204+0.0167024j -0.000218441-0.00603505j 0.00296483+0.00176299j 0.00615778-0.00748829j -0.00465987+0.00803767j 0.00224862-0.0012448j 0.00139533-0.00144792j 0.0136058-0.00862936j -0.00111602+0.00342005j 0.00461014-0.000828867j 0.00249468-0.0027302j 0.0453357+0.00357041j -0.0132756-0.00960669j -0.0100623-0.000272891j -0.0153232-0.00289452j 0.0146852+0.00898457j 0.0221449+0.0056891j 0.00563614-0.00364988j 0.0021725-0.00952715j 0.00426618+0.0151396j 0.000815988-0.022031j 0.0105063-0.0235659j 0.00346309-0.0135028j 0.00168111-0.00107916j -0.00160139+0.00676116j -0.00338827+0.0168225j -0.0100575-0.0147401j -0.00795589+0.0137536j 0.0173451-0.0206387j -0.0249814-0.00701989j -0.0147549+0.0119181j -0.048529-0.0301625j -0.0433659-0.0295151j 1.6943e-05+0.0215024j -0.00279737+0.0243329j 0.0163034-0.0161535j -0.00661836-0.0159176j 0.00195661-0.00106283j -0.0198509+0.00781542j -0.0145926-0.00705914j -0.0104172+0.0113674j -0.00297204-0.00793665j -0.00567197+0.00611205j 0.0207626+0.0076358j 0.00960365-0.00215811j 0.00759304-0.043216j -0.00392449+0.00764893j 0.0416285+0.0154301j -0.0142416-0.00847254j -0.0109281+0.0155193j -0.00691095-0.0180725j 
0.000143309-0.224945j 0.011964+0.134772j 0.00493728+0.0246026j 0.0232692+0.14401j -0.00218168+0.0490844j -0.0334636+0.0449706j -0.029382+0.0145976j -0.0224075+0.0716509j 0.0152587-0.00499781j -0.0296327-0.00867503j 0.0280986+0.00168934j -0.0180942+0.00607498j -0.00523841+0.00425518j -0.0204562+0.0312862j -0.0474167-0.0361641j 0.00971027+0.00806953j -0.0135969-0.100076j -0.136159+0.139517j -0.0448582-0.065034j -0.00867904+0.0666812j -0.0378318-0.127051j -0.023848+0.0627461j -0.023641+0.0338161j -0.00149567-0.0531612j 0.0282372+0.00878745j 0.00510258+0.0465612j 0.0178969-0.0480346j 0.0461068-0.0288282j 0.00514758-0.00822992j -0.002108+0.0299932j -0.023149-0.0298566j -0.0167062-0.00617945j 0.0316368-0.0154214j -0.0879266+0.0601294j 0.0293151-0.00394501j 0.0238371-0.00866927j -0.0475598+0.0049761j 0.0157862-0.0144683j -0.0185562-0.0243248j 0.0319462-0.0112196j -0.0362611-0.0398175j -0.000158184+0.0648344j 0.0119185-0.0356958j 0.0164553+0.00886518j 0.0229137-0.0190682j 0.0223117-0.108193j 0.01634+0.0263984j 0.0054853+0.0291992j -0.0301896+0.00802565j 0.00551003+0.00333257j 0.0231284+0.0168433j -0.0148027+0.0132819j 0.00556883+0.015037j -0.00733867-0.0197456j -0.014747-0.00207142j -0.00536303-0.014892j 0.00913739-0.0253391j -0.0153527-0.0104058j -0.00339923+0.000944546j 0.00338884-0.0137751j -0.00938122+0.00449938j 0.0159869+0.007035j -0.00692677-0.0210154j -0.0119943-0.0457234j 0.0158803-0.0261307j 0.0020214-0.0166027j -0.000938522+0.0228342j 0.0211453+0.00496489j 0.0089549-0.00604727j -0.0209857-0.0161715j -0.0124085-0.0508335j -0.0131658-0.00857825j 0.0275829-0.0267784j 0.04835+0.025249j -0.00254646+0.0380868j 0.00245999+0.0188533j 0.00053536-0.00817886j 0.0141765+0.0140121j -0.0233502+0.0213993j 0.00968901+0.00897172j 0.0129186-0.0133916j 0.00749011-0.0121559j -0.00503141-0.00408167j 0.00390379+0.00700125j 0.00221431+0.0114751j 0.00583487-0.000851991j 0.00354156-0.00484892j 0.0119604-0.00123353j 0.00639561+0.00714173j 0.00688105+0.00514585j 0.00326195-0.00313983j 0.00260641+0.0049823j 0.00852488-0.00627156j 0.0114179+0.00443119j 0.00357833+0.000273766j -0.00275841-0.00367632j 0.0112688+0.00931044j 0.0106263-0.0107952j 0.000475976-0.00421107j -0.00431645-0.00116953j 0.00680997-0.00865135j 0.00265541-0.00531992j 0.00447317-0.00667313j -0.00219189+0.010416j 0.0015634-0.0100042j -0.000546492-0.00978807j -0.00269628-0.000384396j -0.0116021-0.00983265j 0.00214564+0.00149591j 0.0120093+0.0185255j -0.00657104-0.0161412j 0.00751456+0.000206652j -0.00219248+0.00409662j -0.00569675-0.0128365j -0.00366692-0.00578045j 0.00752496+0.000902188j 0.00243153+0.0074241j -0.00127738+0.00311464j -0.0075032-0.00404469j -0.00233389+0.00208471j -0.00380763-0.0115996j -0.00388765+0.00425695j -0.00537634+0.00255303j 0.00274299+0.000106637j 0.00131944+0.00174309j 0.00498457+0.00928292j 0.00136759-0.00675442j -0.00217122-0.000171946j -0.00103744+0.00115202j -0.0062324-0.00689321j -0.000980705+0.0051749j 
-0.00652635-0.145875j -0.0246553+0.207443j 0.0422823+0.091173j -0.0397316-0.295225j 0.0680601+0.138058j -0.0190073+0.139628j 0.0321159+0.00847127j -0.0159589+0.0184959j -0.0352525-0.025519j 0.0249549-0.005525j -0.0439432+0.0157004j -0.0941646-0.0763907j -0.0198495-0.043064j -0.0280139-0.0430751j -0.0248975+0.117205j -0.0170854+0.0266784j 0.0161913+0.0874291j 0.155551-0.00934625j -0.00143091+0.0129231j -0.0982191+0.0509853j 0.0239144+0.120278j -0.0131577-0.0832132j 0.0277218+0.0103071j -0.00604441+0.0223783j -0.0524133-0.0616681j 0.0385858+0.000921017j -0.0296411+0.0351382j -0.0443413+0.0135892j -0.0470106-0.00139866j -0.00471346-0.0357393j -0.03232+0.00794787j 0.0226736-0.00341099j 0.0478439-0.057186j -0.0294328-0.0215992j 0.0166003-0.0586255j -0.0377627-0.0340261j -0.0943283+0.00898878j -0.0189665+0.0164774j -0.0332299-0.00393194j -0.0145295-0.0425509j 0.0561073+0.0103974j -0.0827695-0.0583947j -0.045656+0.030282j 0.0427208+0.0413504j 0.0788869+0.0325642j 0.0135306+0.0129497j -0.0284503+0.0170529j 0.0108527+0.0207446j -0.0195006-0.0110306j -0.01161+0.00841015j 0.00283804+0.00169087j -0.0374369+0.0170095j -0.00648783-0.0247881j 0.00448407+0.00975135j 0.00215453+0.0161551j 0.0305613-0.00854028j -0.00442717+0.0189804j 0.00570116+0.00259697j -0.0143172+0.000200592j 0.00483818-0.0215981j 0.0168135-0.021933j 0.0170458+0.00995337j 0.00329708+0.0190774j 0.0207083+0.0170552j 0.0570474+0.0310106j 0.00145036+0.0154324j -0.0210183-0.0103559j 0.00605179-0.0129283j 0.0204276-0.000224569j -0.0321153+0.00138198j -0.00691379+0.0171634j -0.00406963+0.0137783j -0.00560725+0.0117387j 0.0067522-0.00526773j 0.0407973-0.0134223j 0.0111855-0.00296529j 0.0236399+0.0219611j 0.0174738+0.0208878j -0.00582262-0.0129782j 0.00228939-0.00863646j 0.00515181-0.0067298j 0.00361037-0.0148529j 0.00247918+0.0121935j 0.00729706-0.00243562j -0.000735462-0.00919424j 0.00612846+0.00580906j 1.59089e-05+0.00602807j 0.00278728-0.00256781j 0.00491407+0.00205686j -0.00542582-0.00650822j -0.00660624-0.000733888j 0.00826547+0.00467723j -0.000122522+0.000183151j 0.00221292+0.00371441j -0.00466729-0.0108738j -0.00524781+0.00860164j 0.0131103-0.000684615j -0.0015077+0.00999637j -0.00203999+0.00795948j 0.00109479+0.00601507j 0.00123255-0.00819781j -0.00022833+0.00540967j -0.000943675-0.00161928j -0.00743531+0.0216328j 0.00101105+0.0082441j -0.00528858+0.000105107j -0.0103398-0.00517163j -0.00802781+0.00553187j 0.00453712-0.0160049j 0.0181713+0.00560057j 0.00409611-0.00323463j -0.0191637-0.0119399j -0.0261587-0.0070553j -0.00742225+0.00706164j 0.00263069+0.00541568j 0.0036244-0.00106087j 0.00244423+0.00193318j -0.00336343+0.00247096j -0.0118513-0.00426125j -0.00520996-0.00062724j 0.0040926-0.000979708j -0.00460066+0.00228445j -0.00316305+0.00431441j -0.00121004-0.00102958j 0.000793702+0.00431631j 0.00243547-0.000404149j -0.00560309+0.00354892j 0.00992753+0.0110449j -0.00394457+0.000516562j -0.000744518-0.00332919j -0.00525492+0.000574831j 
