0.677275+1.61392j 1.95031+1.28836j -0.321276-0.089264j -0.979065+1.97955j 2.16616+0.661002j -1.78058+2.51456j 0.647632-0.681231j -1.54351-1.93798j -0.20933+0.784868j -2.41259+0.988319j 0.411351+1.64974j -1.56102-0.787531j 0.594418-0.814506j -0.433079+3.04994j 2.00877+0.81312j -0.877457-0.701885j -1.45375+1.32415j -0.0839287+0.876213j 0.97671-0.101784j -0.750437+1.88902j 0.314097+1.35791j -1.19074+0.800763j -0.969184+0.388379j 1.60832+0.290557j -2.44228+0.279886j 0.0812041-0.280106j 1.59479-0.395772j -0.22815-1.23938j -1.0587-0.652484j -1.56782-0.0849613j -0.385573-1.95934j -0.329-1.41801j -0.285975+0.312702j 0.218768-1.22701j -0.239029-2.74549j -0.438413+0.847536j 1.19683+0.00745229j -0.641485+0.0889799j -2.67545+0.665573j 0.605754+1.47557j -0.803413+0.271308j 0.936125-1.13634j 0.526972+0.533067j 0.18687+2.05444j -0.50929-1.13473j 0.579778-0.111426j -0.563786-0.120411j 0.763499-1.12302j 0.975501-1.74202j -0.393536-2.27238j -1.49844+0.114448j 0.903858-0.741024j 0.896584+0.0340118j -0.784765-0.0421581j -0.63654-1.44739j 2.26712-0.448511j 0.226751+0.00915496j -1.33735-0.440128j -1.18523-0.436857j -1.80118+0.406161j -2.08492+1.26129j -0.909255+0.77474j -0.0848251-0.691973j 0.415134-0.282265j 0.211159-1.61778j 0.995917+0.865248j 0.686049-1.15843j 0.825806+1.02323j -0.123426-1.21868j 0.236016-1.43376j -1.32889-0.857941j -1.5006-1.86905j 0.566159+0.315196j 1.18449-0.187624j 0.381218-1.66709j 1.1648-0.208057j -0.107064-1.60055j 1.8108-0.233369j 0.335899-0.658257j 0.0831301+1.32605j 0.972493-0.375606j -0.978415-0.224296j 2.16562-0.360065j -0.586843+1.27957j 0.301865+0.410128j 0.390324-1.38997j -1.85921-1.18359j 0.917627+0.117303j -0.461537+1.38407j 0.511375-0.495253j 0.776007+0.118472j 0.955869+0.318596j -0.986468+1.41664j -0.686556-0.226881j 0.394174+0.576506j -0.0343844-0.0954589j -0.408941-1.01591j 0.105815+1.14735j -0.207176-1.04807j 1.12095+0.154397j -0.490672+0.649679j 1.00142+1.41982j 0.898688+1.41433j -0.948206+0.630846j -0.0363+0.110716j -1.50725+0.961372j 0.501754+0.403581j -0.834815+0.0942018j -0.900211+0.435039j -0.70987-0.412173j -0.514341+0.676129j -1.08601+1.34134j 0.877271-0.226082j 1.14552-1.0497j -1.02062+0.467907j 0.854264-0.377512j -0.319311+0.366016j 1.87556+1.06744j 0.551742+0.377465j -0.609781+0.995867j -0.485999+0.000186669j 0.10958-0.0946486j -0.517915-0.417846j 0.464104-0.382384j -0.263727-0.561379j -0.790598-0.428762j -0.216329-0.107106j 1.65527-0.365389j -1.39703+0.113056j 1.41493+0.617915j 0.920547-0.111461j 1.15429+1.00289j -0.204127+1.42289j -1.01353-0.624949j -0.235335+0.0375348j 0.700089-0.134569j 1.72266-0.267285j -0.40297-1.21195j -0.409136+0.0467111j -0.102278-0.205248j -1.535+0.590881j 1.18895-0.369991j 0.262765+0.240088j -0.0515373-0.308588j -0.779536+0.74751j -0.60863-1.07234j -0.101177+0.402107j 0.345011-0.705156j 0.51217-0.0289474j -0.00691358-0.153447j 0.0506655+1.14224j 0.833022+1.22313j -1.06521+0.311234j 1.4447-0.358205j 0.211119-2.01742j -0.792441-0.686054j -0.529691-0.412877j 0.160323-0.047099j -0.0227025+0.796531j 0.827938+1.40722j 0.754897-0.244798j -0.317929-0.333457j 0.504891+0.0350815j -0.772208-0.928572j 0.519766-0.685879j -1.19721+0.432577j 0.779711+1.17189j -0.175076+0.207787j -0.272472-1.11896j -0.873253+1.8113j 0.0883486+0.962547j -0.697025-1.05824j -0.581844-0.00572767j 0.0734126+0.47314j 0.0412303+0.70966j 0.0821879+0.181236j -0.885516+1.98662j 1.68824+0.105549j 0.357828+0.948948j -0.349883+0.300282j 0.0999059+0.73826j 0.550278+1.14414j -0.464245+0.148642j 0.421328-0.605822j 0.516324+0.550436j -0.13753+0.986431j -1.22302-0.0105542j 0.846163+0.309069j -0.35481-0.0741949j -0.130573-0.768716j -2.49776-0.287185j -0.549068-0.710109j -1.34253+0.00434885j -0.37117+0.0455775j -1.4869+0.593725j 0.863366-0.504391j 0.705574+0.493529j -0.820292+0.684789j 0.778887-1.48567j -0.600938-0.491917j 0.197173-0.34325j -0.462716+0.845045j 0.233273-0.523996j -0.643793-1.8144j 1.71847+1.65749j -0.830013+0.115155j 0.503497-0.727183j 1.26962-1.6306j -0.20157-0.819805j -1.09469-0.561779j 
0.976611-1.30668j 2.15793-1.13985j -2.85666-1.73845j -0.836754-2.03944j 1.58409-1.41347j 0.129614+0.0390943j -0.609591+2.20862j 1.40948-0.30409j 2.39908+2.24973j -2.42964+0.520302j -0.793841-1.47916j -0.988656+1.601j 0.528894+2.19187j 0.834162+0.631208j -0.768303-0.268968j 1.12082+0.801822j 0.242067-0.199723j 2.07087-2.25164j 1.16203-0.128062j -0.793383-1.36383j 1.0716+1.9618j 1.01482-0.303801j 2.05387+1.76079j -0.403624+1.88239j -1.57014-1.01494j 0.391249-0.337955j 1.46734-1.60937j 0.641506+0.317798j -0.825746+1.43166j 1.37759+0.502903j 1.03744-1.64181j 1.52289-0.559131j 0.289239-0.673402j -0.312227+1.50235j -1.41007-0.440402j -1.08422-1.06927j 0.861133+0.472939j 1.55216+0.24745j 0.490804+0.62893j -0.0786368-0.939673j 1.17385-0.0353963j -0.769537+0.0520832j -0.889118-2.31105j -0.559789-0.80428j -1.75906+0.414336j 2.19867-0.425846j -0.0468486+0.784719j -1.86033+1.46574j 0.557801-0.395771j 0.0692966-2.18457j 1.51482-0.990973j 0.543195-0.681319j -0.429462+0.893666j 1.03488+1.39938j -0.420728+1.21746j 0.142906-0.574723j 2.19311+1.94859j -0.120257-1.56547j 1.25882-1.40534j -1.55957+0.426674j -0.685054-0.910427j -1.4721+0.459741j -0.869802+0.151671j 0.542618-0.553333j 1.13058-0.353133j 0.423294-1.94019j -1.20798+0.615107j 0.73267-1.31381j 2.05638-0.107652j 1.11967-1.02036j 0.593664-0.893618j -0.251967-1.52943j -0.034576+1.13074j -1.60034-0.272776j -0.969976-0.207623j 0.0686742+0.123976j -1.66222+0.454226j 1.81154+0.788118j 1.85051+0.5375j -0.736175-0.676421j 0.53359-0.199539j 0.0480417+0.549851j -1.14643-0.677329j 0.182778+1.05252j -1.6698-0.320077j 0.0467887-1.09783j -0.174606+0.966298j -1.01278-0.436459j 0.664984-0.455617j -1.06849+0.127343j -0.718968-0.236468j -0.51505-1.79954j 0.635863-0.580546j -0.85031+1.14742j 1.73933-0.497885j 1.07732-0.31783j 0.436732-0.132124j 0.621313+0.209338j 0.201452+1.68482j -1.01621+0.117152j 1.21379+0.897618j 0.0564758-0.448474j 0.318984+1.37255j -0.861211-0.00271289j 1.49263+0.0701585j 0.477776+0.810619j -0.326862+1.17101j -0.0987614+0.959601j 1.73269-0.689563j 0.83523+0.64659j 1.50397-0.177305j -0.426924-0.277809j 0.169062+0.0123998j -0.682973+1.28059j -1.28897+0.448196j 1.50845-0.606885j -0.560064+0.331667j -0.594442+0.475581j 0.304406+0.419335j -0.729555+0.521638j -1.59732-0.100322j 0.276523+0.0558327j 1.14304+0.888494j 0.737517+0.600651j 0.0321153-1.02626j -0.452101+0.931549j -0.162153+0.428373j -0.901144-0.729299j 0.960462+2.31018j -0.0985725+0.010168j -0.350531+0.211043j 0.119177+1.48491j -0.502023-1.45641j 0.3998-1.85446j -0.582037-0.226039j 0.565404+0.141005j 0.573752+0.761452j -0.695035-0.868098j -0.521686-0.624979j 0.108543-0.438216j 0.435623-1.09632j 0.869388+0.681758j -0.271911+0.404509j 0.0513004-0.55917j 0.947332-0.267139j -0.706822+1.03331j 0.16595+0.370209j 0.259206+0.561465j 0.0762786+0.696231j 0.0277895-1.20455j 0.475571+0.803591j 0.761576-0.825894j 0.64764+0.874639j 1.98461-0.152022j 0.789208+0.8667j -1.07951+0.434202j -0.244979-0.987984j 0.558352-0.387572j -0.429181+0.180748j -1.79022-0.00471117j 1.5802+0.061352j -0.0106654-0.52243j 0.763412+0.220897j 1.03767-0.622288j 0.00556876-1.32866j 0.568539-0.841366j -0.768435+1.06304j 0.172796-0.109075j -0.777395+1.28215j 1.01595+0.634885j -0.106596+0.593283j 0.197348-0.991706j 0.0513815-0.246615j -0.602045+0.359644j -1.15117+1.31397j 0.668773-0.480216j 1.03937-0.254973j 0.353433+0.324666j -0.541014+0.835874j -0.282135+0.472386j -0.582818+0.938573j -0.96442-0.632704j -0.698073-0.223519j 1.27494+1.69909j 1.47182+0.894245j -0.168744-0.77655j -0.779848-0.0178173j 0.700289+0.421624j 0.015479+0.216085j -1.0118-0.116821j 0.505054+0.606874j 0.371697-0.882511j -1.47273-1.03432j 0.340465+0.884263j 0.744366+0.711034j 0.557068+0.843984j -1.01614-0.411534j -0.140634+0.932067j 0.861719-1.76934j 1.48002-0.00601719j 0.896471-0.31133j 1.07178+0.117748j 0.348138-0.229988j -0.0592447+1.04263j 0.965812-0.00475023j 1.51072-0.186345j -0.655403+0.310911j -0.513293+0.0972038j -0.127644+0.862359j 0.394521+0.545087j 
-2.00214-1.02993j -1.94959+0.680494j 0.870583+0.298159j 1.41744-1.58685j -0.562387-0.287191j -1.61665-1.36941j -0.582901-0.634376j 0.370773+1.17041j 0.167034-0.876893j -0.481512-0.33212j -0.639108-2.14993j 1.77125+0.494453j -0.937684+0.532659j -0.984181-0.324693j 0.486595+2.73029j -0.328393+0.813764j 0.32049+0.388116j 0.33931+0.0217226j -0.23113+1.15022j 0.570015-0.605631j 0.993054-0.523495j 1.72892-1.41684j -1.03907-1.06714j -0.415751-0.82958j 0.200961+0.100698j 0.521221-0.267979j -0.597564+0.912415j 1.02469-0.342788j 1.68988+1.04343j 1.5393+0.495045j -0.403742-0.400127j 1.12081+1.03198j -0.391024-1.87579j -0.746871+0.549154j -0.019165+0.0254624j 1.46739-1.27954j 0.29078+0.41163j 0.940698-0.223319j -1.90638-0.989389j -2.44204+1.57004j 0.493052+0.361889j -0.115451-0.818403j 0.0145228-0.80108j 0.468195-0.0315191j 0.558046+0.0452515j 0.272373-0.919104j 1.56231+0.617779j -0.220008-1.76475j -1.14201-0.017551j -0.454947-0.030596j 0.879386-0.209687j -0.529+1.68403j 1.08684-0.859384j -1.05688+0.0214682j 0.0943567+1.34587j 0.390572+0.836563j 0.159124-1.16914j 0.974836-0.576927j 0.914318+0.772638j 1.24261+0.774465j -0.0420401-0.393531j 1.25065-0.342384j -0.531383+0.290189j -0.210406+1.52282j 0.0609953-0.71662j -0.214213+0.327776j -0.641308+0.805838j -1.64842-0.728554j 0.913048+0.34071j -0.455442-0.0498755j 1.82864+0.637023j -0.261479-0.148262j 1.30711-0.575475j -0.475809-0.679654j 0.227702+1.58328j -1.27214-0.0860815j 0.185033-0.147448j 1.81946-0.540559j 0.279676+0.770985j 0.709444-1.96335j -0.0760363+0.35638j 0.810399+0.0226432j -0.021071+0.333661j -1.51531+0.0810787j -0.291476-0.479253j -0.432925-1.48895j 0.248648-2.73562j -0.640158-0.623587j -2.06223-0.62402j -0.602964+0.0325884j 0.319601-0.637307j -0.68748-0.535126j 0.574261+1.05237j 0.208116+0.302164j 0.153282-0.979063j -0.379436-0.847963j -0.0554706+0.496082j -0.0516235-0.47998j -1.41031-0.303949j -0.697012+0.354341j -1.44407-0.0197454j 0.927213-0.787269j 0.741719-0.332236j 0.607494+0.401735j -0.296637+0.650986j 0.109865+0.0952375j 0.963448-0.50504j 0.16729+0.670286j 0.0693735-0.854254j 0.983967+0.145126j -0.369073+1.05669j -0.746301+0.791852j -0.807839+0.226687j -0.82981-0.211822j 0.971767-1.35859j 1.04777+0.622935j 0.694781-0.0794361j 0.24542-0.208442j -0.272198+0.894577j 0.684461-0.541349j -0.561818+0.2687j 1.33293+0.235806j 0.484837-0.550293j -0.307515+0.0960906j 0.266905+0.271887j -0.361677+0.555054j 0.101495+0.254533j -0.912821+0.335915j -0.0181837-1.21594j -0.0716079-0.429202j 1.08294+1.42461j 0.448176-0.160711j 1.23605-0.241972j 1.18422+0.508518j 0.338426-0.519152j 0.191979-0.370681j 0.23426+0.794029j 0.60779-0.30667j 0.722939-1.25686j 0.159472-0.261958j 0.809362-0.286826j -0.29996+0.0805984j -0.494985+0.0689799j -0.00916686-0.023063j 0.460388-0.63632j 1.51607+0.768721j 1.09954+0.498072j 0.160223-0.705826j 0.482376+0.133194j -0.325128+0.276306j -0.847146-0.893789j -1.54607+0.785949j 0.460808+0.444127j -0.542234-0.233855j -0.55987-0.384879j 0.818505+0.635876j -0.00854785+0.516388j -0.0850755+0.544741j 0.0626225+0.429077j -0.529263-0.673904j 0.333254+0.79049j 0.555381-0.827367j -0.524445+0.598362j 0.623158-0.0809075j 0.332935-0.448989j 1.4943-0.550219j -0.197865-0.111937j -0.349523-0.682123j -0.277364+0.311992j -0.0945012-1.75638j 0.135051-1.33607j -0.394566-0.194109j -0.297434+0.349929j -0.0207323+0.0305851j 1.65271-0.263547j 0.202809+0.182157j -0.832482-0.391902j -0.692293+0.0299902j 0.276906-0.0692072j -0.694394-0.461755j 0.339924-0.338966j -0.611637-1.82643j -0.229943+0.202546j -0.0343851+0.689849j 0.597796+0.568156j 0.0927967-1.63065j -0.797762+0.595416j 0.429344-0.786084j 0.237153+0.461471j 0.607113+0.00625926j 0.433124-0.88944j 0.34861+0.593432j 0.228482+0.865853j 0.330207+0.224902j -1.08567-0.68106j -0.157585+0.148263j -0.762961-0.313814j 0.703617+1.05512j -0.210196-0.609653j 0.408712+1.33151j 1.16653-1.05329j 0.751342-0.0612594j 0.254519+0.193838j 1.05035-1.54015j 0.454999+1.72995j 0.838674+0.0285222j -0.0723218+1.31224j 2.97075+0.231329j -0.314666+0.179473j 0.163786-1.85188j 
-0.74854+3.10116j -0.322809+1.14752j 0.214102+1.61231j 0.114157+0.107863j 0.0280647+3.0368j -0.163689+1.94854j 1.34726-0.365258j 0.825264+0.716431j -1.07185-0.646736j 0.104773+0.52569j -0.075499-0.267856j -0.100008-2.2138j -0.309822+0.910663j -0.927772+0.977991j 1.45069-0.0311536j 0.800727-0.392922j 0.977968-1.7285j -1.05383+0.863654j 0.657348-1.20067j -0.438395+0.366229j -1.00048+0.292467j 1.37946+0.328532j -1.18727-2.03017j -0.717791+1.01944j -0.950503+0.591782j 1.84055+0.0253181j -0.161204-0.0641821j -0.0376582+0.204379j -0.141443-2.08424j -0.664203-0.331435j -1.10131-0.305328j -0.156699+1.17764j -0.0512702+0.323842j 0.311638+1.222j 0.668787-2.15129j 0.282397+0.693267j -1.22527-0.786179j 1.38068+1.45681j -1.58121-0.439296j 0.969875+0.0819297j 0.621476-1.44102j -0.900625+2.12713j -0.489736-0.0483798j -0.425592-0.751613j 0.0696854-0.742438j -0.730418+1.268j 0.575284+1.85645j 1.90924+0.0318831j 0.655834+0.919275j -0.222597+0.570333j -0.483479+0.150241j 1.80907-0.10255j 1.14225+0.914703j -0.447178-1.35311j -0.876325+0.12079j 0.0986282+0.257276j -0.810568-1.79136j -0.580753+0.0628484j 0.461411-0.911107j -0.464516+1.06702j 0.40268-1.62247j 0.290388+0.860769j -0.783628+1.01771j 0.171534-0.483062j -0.477696+0.263001j -0.199797+0.878499j 0.923114-0.616728j -0.140917+2.16572j 0.660665+1.33439j -1.09731-1.41445j 0.270054+0.242335j -0.644517-0.324878j -0.160527+0.0807714j 0.376542+0.667584j 0.511218-0.893722j -1.19198-1.30001j 0.428795-1.25972j 0.601019-0.203044j -0.360797+0.763646j -0.823155+0.620326j -0.996933-0.0281483j 0.546009+1.47377j 2.205-0.414343j -1.10768-0.282521j -0.766009-0.274255j 0.217318+0.899892j -0.116541-0.886267j -0.310248-1.79018j 0.942512+0.878723j 0.344042+1.40892j -0.911587+1.07487j -0.863587+0.378283j 0.329316-1.56693j -0.650656-0.319501j 0.0216632+0.374877j -0.304944-1.037j -0.821466+0.620197j -0.317669+1.07144j 1.15133+0.0220516j -1.43285-0.497327j -1.18732+1.02182j -0.741562+0.0784212j -1.0008+0.304779j -0.38067+0.622376j -0.413971-0.605809j -0.545568+0.138908j 0.437303+0.728072j 0.543414+0.32869j -1.43267-0.935491j -0.498463+1.29777j -0.824963+0.357621j 0.84758-0.161508j -0.522005+1.33477j -0.0744291-1.00339j -0.91438+0.0429156j -0.895106+1.02957j -0.835774+0.287213j -0.854721+0.692751j 0.29288-0.109603j 0.192102+0.319346j -0.46879-0.03938j -0.211522+0.172074j 0.296571-0.460633j 0.364627+0.545945j -1.22229+0.792992j -0.353013-0.953162j 0.162721+0.0860313j 0.361083-0.698031j -1.00317-1.27565j 0.909519+0.546008j -0.431991+0.219777j 0.176523-1.52533j 0.0605303+0.245136j -0.814437+0.415208j 0.133745-0.869122j 0.590164-0.283586j -0.669359+0.87889j -0.511374+0.736754j 0.0559431-0.149213j 0.638445+0.592082j -0.214367-0.916412j 0.371882-1.17618j -0.766731+0.168681j -0.300037+0.159395j -0.887062+0.551662j 0.240033-2.18739j -0.844661-0.276294j 0.107721+0.060036j 0.0954329+0.96556j -0.622376+0.563062j 0.878394-0.632764j -0.230509+0.298941j 0.211001+0.283084j -0.0138196-0.089909j -0.267571-1.54067j 0.0588828-0.0727407j -0.115245+0.189508j 0.33337+0.081233j -0.208601+0.883131j -0.351638-1.2733j -0.863487-0.522081j 0.843846+0.0561426j -0.537526+0.0575467j 1.33837-0.072917j -0.885935+0.0812058j -0.378269+0.485203j 0.866063-0.120185j 0.0227998-0.43256j 0.598915-0.213229j -0.990647+0.782229j -0.106089-0.239388j -0.339097-0.863303j 0.510418-0.303073j -0.571015+0.652107j 0.8562+0.742883j -0.668011+0.133859j -0.251572+1.37781j -0.338612-1.09467j 0.365797-0.180408j 0.00208339-0.77183j 0.329739+0.145089j 0.402574+0.802535j 1.29388+0.52396j -0.615524+1.35182j -0.275916-0.0780154j -0.173346-0.814918j -0.15223-0.567094j 0.448886+0.242551j -0.185877-1.32443j -0.556785+0.436157j -1.75942+0.467317j 0.0288898+0.30268j -0.246099+0.573888j 0.677389+0.241065j -1.24799-0.0799379j -1.33728-0.125048j -0.937683-0.39509j -1.34962-0.486875j 0.405848+0.827294j 0.279015-0.0216505j 0.329596-1.01302j 0.659241+1.18879j -0.897563-0.0154558j -1.11851-0.873057j -0.395871+1.2266j 1.30814+0.577119j 0.0310041-0.413931j -0.191949-0.400976j -1.18151+1.13214j -0.297181+1.36989j 
-2.00774-0.0489996j -1.63265-1.15512j -1.48093+1.03693j 0.582838+1.93906j -1.01329+0.471523j 0.940841-0.675052j 0.420053+2.78323j -1.38526+0.0778044j 0.986995-0.572005j -0.226749+0.3256j 0.197629+2.3126j 1.76443-0.947007j -0.427425-0.8628j -0.159185-1.08797j 0.252371-0.869597j 3.21004-0.588345j -0.168469+0.0281316j 0.846268-2.13457j 0.624936+0.507201j 1.46445+2.30866j 0.680765+0.933198j -0.557162+0.581072j -0.201519-0.95474j 1.48838-0.719949j 0.466014-0.0964993j -0.221331-0.259571j -0.898436-0.579807j 1.53496-0.241094j 1.45648-1.44698j -1.36907-0.57629j 0.126753+0.260126j -0.0113071+0.66764j 0.321549-1.42385j 1.28444-1.49943j -0.0645986+1.38816j 0.704259-0.391541j -1.04357-0.315931j -0.237212+0.494439j 0.106297-0.00475352j 0.735665+0.419985j 0.607408-2.02232j 0.384065-0.285349j -2.80207-2.32136j 0.839127+0.172914j 0.523079-0.732258j 2.23602-1.2052j 0.160724+0.0769036j -0.412266+1.25572j -0.639174-0.73938j 1.25958-0.405546j -2.40234+1.4937j 0.508642-0.3894j 0.242824-0.347143j 1.06371+0.551494j -0.243009-0.34895j -0.314+0.969987j -0.189892-1.02911j 0.4721-0.696825j -2.33701+1.17622j -0.468998+0.120495j -0.794404+0.313949j 1.34175-0.310049j 0.207653-0.60443j -0.750046-1.35944j 0.655557+0.773001j -0.494251-0.267922j 0.972506-0.35446j -1.88486+0.971018j -0.402-0.565078j -0.32419+0.654145j -0.403628+0.535987j -1.12978+0.0741855j -0.792058+1.15819j 1.13135-0.15945j 0.59058+1.631j -0.444376+0.831186j -0.0298035+0.888192j -0.204917+0.0503784j -0.583124+0.861769j 0.419545+0.960281j -0.976757-1.62015j 0.249897-1.39471j -0.910412-0.511111j -0.400878-0.00267979j 0.15431-0.756095j -0.27074+0.771876j -0.131172-0.562985j 0.201394-0.585624j -0.139122+0.673715j -0.540827+1.30187j -0.0478363-0.294401j -2.21832-0.302179j -0.362591+0.851084j -1.58627+1.1636j 0.349407-1.66711j -0.28194+0.287902j -0.816986+0.811082j -1.3883-0.782316j 0.577507+1.27469j 0.7745-0.190044j -0.233463+1.30354j 0.628196+0.714372j 0.832651+1.44561j 1.00363+0.138386j 0.562903+0.332977j 1.33998-1.14412j 0.101631-0.0576823j 0.937533-0.544219j -0.340584-0.32822j -1.4933-0.450114j 0.450051-0.556574j -0.852999-1.40062j 0.271013-0.0650255j 0.90411-1.97662j -0.841258-0.331675j 1.34367+0.606182j 0.762965+1.02481j 0.940387-0.394059j -0.301429-1.12567j -0.445437+0.738968j 1.20817+0.373564j 0.0736331-0.343201j 0.451829+0.298212j 0.0538966-0.60814j 0.0787554+0.322224j 0.337949+0.997206j 0.251598-0.592134j 0.464512-0.0724407j 0.340474-1.22288j -0.444818+0.298305j -0.263119+0.598881j -1.6454+0.141963j 0.337274+2.0919j 0.335898-0.143485j -0.597349+0.156248j -0.628829-0.318805j 0.583294-0.785468j -0.554923-0.869457j -0.348143+0.899046j 0.202885-1.00417j -0.181902+0.356289j -0.0221544-0.681628j 0.556081+0.479268j 0.307035+0.00716774j -0.721019+0.0805799j 1.67124-0.418138j -1.2765+0.141753j 0.0532355+0.910226j -0.00472456-0.709468j 0.205087-0.310659j 0.0928714-0.718842j -1.51353-0.439692j -0.628352+0.0440643j -0.245222+0.127099j -0.214846+0.600032j 0.309423-0.846567j 0.466488-0.287522j -0.238599-0.992362j 0.367655+0.0230451j 1.03142+0.310094j -0.185509+0.632458j -0.536679-0.0535814j 0.25442+0.536316j -0.721411-0.754803j -0.652233-0.122987j 0.715802+1.04709j 0.711069-0.429931j -0.201315-0.238929j 0.510678-0.987815j -0.0714427-1.46685j 0.296133+0.577408j -0.796731+0.222321j 0.16364-0.424259j 0.440047-0.121508j -1.04589+0.211747j -1.02518-0.283533j 0.0634148-0.190588j 0.180741+0.353353j -1.26787-0.669324j 0.164613-0.562214j -0.274317+0.692757j 0.497773-0.276844j 0.756729+0.630683j -0.209779+0.194392j -0.859123-0.78454j -0.0762044+1.33699j 0.21788+1.64034j 0.573106+0.122473j -0.131769-0.174736j 0.679072-0.449308j 0.383468-0.208671j 0.0430098+0.455485j -0.0157152-0.15292j 0.27022+0.823991j 0.688369+0.368489j -0.532237+1.31266j 0.702735+0.216972j 1.03252-0.362078j -0.0779788+0.811502j -0.411289+0.346241j 1.13952-0.268088j -0.420947+0.661628j 0.891275+0.944768j -0.966889+0.588616j -0.490594+0.606502j 0.129247+0.441275j 0.151541+0.151303j 0.364832-0.384688j -0.621382+0.0907276j -0.438017+0.190473j 
