-0.107199-0.245542j 0.449883-0.375239j 0.301726+0.546475j 0.417888+0.639168j 0.84529+0.062523j -1.55893+0.308267j 0.322674-1.83194j -0.11004+0.341788j -0.705198+0.225891j -0.403342-0.704617j -0.252049-0.477538j -0.26446+0.0377346j -0.939997+0.11118j -0.927194-0.222566j -0.438684+0.241567j 0.667033-0.872404j -0.328214+2.94718j -2.89688-0.107821j -0.291393+0.0426809j 0.132763-0.154572j 0.567913+0.422852j -0.427816+0.188704j 0.125595-0.832551j -0.305844-0.506725j -0.295011+0.119267j 0.435551+0.116102j -0.2333-0.165718j 0.16468-0.191816j 0.698142+0.0137729j -0.165135+0.387911j 0.374807-0.314243j -0.122919-0.378786j -0.0127662+0.288759j -0.100216-0.0103064j -0.391525-0.106362j 0.466825-0.103759j -0.0803197-0.111836j -0.200386+0.406558j 0.0735225-0.112705j -1.03451+0.390281j 0.076189+0.16404j -0.291427+1.48762j -0.799549+1.42562j 1.34052+1.52746j 1.85705+1.90465j -3.15024+1.54524j 1.55949+0.244732j -0.36032+2.00628j -0.00872248-0.19252j 0.218494+0.0505891j -0.323037+0.354304j 0.0997462-0.111271j 0.363495+0.572993j -0.685034-0.138611j 0.248794-0.141392j 0.349615-0.743248j 0.421754-0.1037j -0.0706709+0.427387j 0.172706-0.555868j 0.342964+0.500278j 0.390324+0.168699j -0.287665+0.0625319j 0.0583845+0.583113j -0.32938-0.257778j 0.1664-0.00397047j 0.456465+0.025923j -0.177643+0.250272j 0.864191+0.149836j 0.0168522+0.0847991j -0.00495784-0.0754347j -0.17533+0.0678148j -0.422394+0.304711j -0.398229+0.722364j -0.0840462-0.196596j 0.0799632-0.183496j 0.20902-0.195916j 0.104739+0.327143j -0.121684-0.474725j 0.0147698+0.0696237j 0.299201+0.037813j 0.246486+0.214691j -0.23178-0.360443j -0.014538-0.177148j 0.288972-0.0158049j 0.253075-0.456518j 0.344371-0.00939226j 0.259038-0.144339j -0.276156+0.0368153j 0.584281+0.408813j 0.269445+0.352587j 0.558108+0.197938j -0.372554-0.555702j -0.0275471+0.245524j 1.00715-0.131972j 0.115239-0.555059j -0.286546-0.227843j 0.514967-0.108021j -1.34181+1.16945j -0.404185+0.156155j 0.2707-0.440096j 0.0495905-1.99233j 0.146097-1.20235j -0.656025-1.00703j 0.49306+1.5008j 1.7885+0.92747j -0.0181655-0.999204j 2.21719+0.666749j 1.28672-0.620927j -2.00074+1.91055j 1.84092-0.2303j -1.44251-0.694159j 0.683819+3.19065j -0.358875-1.12319j 2.3977-0.402403j 
-0.280793-0.253028j 0.488279-0.149863j -0.565198+0.5028j -0.188546+1.03131j -0.153543+0.619306j -0.325041+0.587572j -2.4009+0.802547j 0.161641+0.652544j -0.461669+0.261094j 0.730662-0.473536j 0.513986-0.602308j -0.052374-0.427298j -0.509603-1.6162j -1.54997-0.471168j -0.797899-0.23223j 0.193133-0.149548j 1.40088-0.62866j -0.156155+2.08333j -0.524224+0.551235j -0.0957975-0.463234j 0.775161+0.00692224j -0.130899+0.457944j 0.271978-0.0893793j 0.209232+0.145937j -0.0866057-0.241334j -0.284843+0.670592j 0.307796+0.00932881j 0.310683+0.435381j -0.486745+1.11584j -0.454355-0.731866j 0.541395+0.922205j 0.0255846-1.24043j -0.962113-0.263303j -0.362764-0.604924j -1.04919-0.593787j 1.23276+0.504284j 0.880488-0.48352j -1.04364+1.08704j -0.521234+0.0272539j -0.622177+1.44759j 0.174626-0.352395j 1.3666+1.23402j -0.336528-1.16479j -0.941208-0.0432222j 0.235664+0.221233j -0.228947+0.166509j -1.39485-2.20456j 3.37659-1.02499j -0.459874-0.264268j 0.585755-0.392283j 0.132489+0.723242j -0.0343995-0.443253j 1.04647+0.20639j -0.358897+0.360693j 0.196054-0.440384j -0.078042-0.427101j -0.0858391-0.303675j -0.202712-0.126342j -0.271804-0.00612076j 0.20714-0.0627144j -0.146751+0.21405j 0.220751-0.476662j -0.0374098-0.312039j 0.0541946+0.157448j 0.0809395+0.0112012j -0.230731-0.371703j -0.246664-0.289772j -0.666105+0.42371j -0.51884-0.613703j -0.0552247-0.0475378j 0.587832-0.111621j -0.304922-0.625885j 0.0487963-0.866553j 1.00462-0.533874j 0.458162+0.0399782j -0.772317+0.981134j -0.102707-0.665838j 0.652926+0.212532j 0.0915059-0.015946j 0.242675+0.851637j -0.25335+0.414092j 1.43185+1.60405j 0.119707+0.161814j -0.699731-0.156998j -0.899113-0.453728j -0.512165+0.0121663j 0.0320816+0.342144j 1.72391-0.980244j 1.04231+0.70378j -0.290536-0.109845j 0.73673-0.575941j -0.776996+1.16332j 0.347485-0.7774j -0.76316+1.22082j -0.374169-0.95404j 0.732185-0.622479j -0.507725-0.799668j -1.28405+1.03291j -0.425146-1.00737j 0.455938+0.772887j 1.06531+0.747319j 0.938251+0.53812j -1.26338-1.40148j -1.0426+1.11569j -0.965058+1.16535j 0.835725+0.254088j 0.647706-0.0233489j -0.671381+1.2445j -0.437743-0.169662j -1.23591-2.17123j 1.16625+0.511957j 2.53274-0.683872j -2.23762+0.0364028j -0.513633-2.71865j 
-0.431213-0.0418343j 0.667726-0.252803j -0.156844+0.261516j 0.997409+0.685154j -1.06679+0.287j -0.712044+0.175264j 0.334905+0.512898j 0.600692+0.293157j -0.433435-0.320268j 0.707882-0.852225j -0.29006-1.43566j 0.361995+0.194588j 0.984594+0.0774645j -0.925875+2.32285j 0.595196-0.543103j 1.75399+1.50456j 1.10264+1.40885j 2.17497-1.57335j 0.13605+0.846695j -0.595041-0.0934157j -0.112267+0.0781534j 0.112597-0.197842j 1.25896+0.0261503j 0.765312-0.919235j -0.361847-0.0808129j -0.0129667+0.40208j -0.0661744-0.826038j 0.241976-0.0896676j -0.246048+0.354583j -0.608458-0.113466j -1.21752+0.185949j -1.82344+0.656072j 0.268186-1.03691j 0.181931+0.0950731j -0.311782+1.85862j 0.0381698+0.9532j 0.169323+0.538586j -0.906982-0.638032j 1.01343+1.23235j -0.398433+1.61955j -1.75565+0.623651j 1.3163+0.920465j -0.00717778-0.113568j 0.187203+0.220493j 0.149033+0.936078j -0.941754+0.231423j -1.70551+0.634005j -0.625987-2.12652j -0.644453+0.298398j 0.0155564-0.915831j 0.33552-0.0868196j -0.568711-0.238917j -0.0273707-0.402972j 0.310512-0.584978j -0.18153-0.214584j 0.911229+0.470642j 0.00424954+0.521782j -0.803188+0.111219j 0.606019+0.258879j -0.646581+0.277242j 0.0603802+0.885027j -0.216593-0.642525j -0.225337+0.190625j 0.271697-0.448762j -0.0239558+0.348712j -0.203801+0.96102j -0.606743+0.067235j 0.0626448-0.0104133j 0.124895+0.956879j 0.21016+0.0642053j -0.257803-0.35298j 0.606497+0.226077j -0.349249-0.215036j -1.84222-0.151145j -1.13692+0.313874j -0.778556+0.100835j -0.30917+0.322051j -0.0675596+0.423147j 0.558084-0.949462j 0.689421-1.45855j 0.00525488-1.28337j -0.111373+0.804445j -1.06646+0.0562428j 0.426813-0.097496j 0.131337-0.476603j -1.46762-1.33065j -0.813376-0.341436j 0.45006+0.412837j -0.666556+0.11437j 0.727086-0.328969j 0.138729-1.79564j -0.708192-1.04716j 0.981326-0.666404j -0.419413+0.085138j -1.71833-0.445364j 0.316425+1.40752j 1.18567-0.509583j 0.489189+0.0561293j 0.782396+1.1148j -0.69759+0.122601j 1.28456-0.476992j -0.148714+1.05751j 0.12118-0.519624j 2.1339-1.24756j -0.393823+0.743873j -1.0006-2.2296j 0.358224-0.44741j 0.586096+1.14262j -1.18889+0.505222j -0.750316+0.152317j 0.187756+0.232284j 0.0566304-0.424925j 0.709617+0.958893j -1.02926+0.555965j 
-0.00195424-0.173272j 0.656718+0.797187j 0.375736-0.209727j 0.0838131+0.147263j 1.80554-0.520209j 0.48415+1.71773j 0.513594+0.253881j 0.224653+0.171665j -0.294638-0.948609j 0.847616+0.0152488j 1.20131-1.17774j -0.106221+0.610755j -1.2064+0.426277j 1.50991+1.02827j -0.218543+0.543108j -0.171784-2.73107j 0.41768+0.698894j 1.92866+0.614315j 0.0365955+0.518644j -0.342923-0.0610142j -0.22724+0.280277j 0.0160474-0.339918j 0.924643+0.506327j 1.35242-0.276789j -0.857979-0.311189j -0.477472-0.362861j 0.598777-1.03284j -0.418376+0.258934j -0.331127+1.15543j -0.852341-0.731787j 0.656806+0.127645j 0.171215-0.510394j -0.448348+0.228433j -0.422667+0.16897j -0.640028-0.0895099j -0.252831-2.24982j 0.152763-0.453941j 1.78286+0.567766j 0.774721-0.826646j -0.782212-1.52817j 0.709881+1.09161j -1.78351+0.195301j 0.122546+1.24883j 1.58642+0.283716j 1.01108-1.67033j 1.27914+1.90628j -0.816154-0.302214j 0.493693-1.23929j -0.451925+0.16615j 0.0983106-0.622084j 0.189949+0.0761453j -0.338388-0.17649j 0.095171-0.102285j 0.252073-0.0522479j -0.0626015+0.0607889j 0.228681+0.275743j -0.396403+0.764542j -0.0151242-0.387915j 1.00966+0.69741j -0.575376-0.171605j -0.210918+0.0842642j 0.298949+0.344038j -0.979724-0.759897j 0.835456-0.523263j -0.632915+0.532629j -0.334444+0.921093j 0.309832-0.304493j -1.24784+0.680805j -0.579292+0.408506j 0.235045+0.372597j 0.110107-0.179847j 0.208638-1.34764j -0.675401-1.34143j -0.444079-0.928988j 0.136105+0.611274j 0.0195391+0.631857j -0.284142-0.407558j 1.44323+0.296279j -0.834317+0.477651j 0.487366-0.0536325j -1.29506-0.118536j 0.681829+0.326679j 0.856788-1.38691j -0.357525+0.110048j 1.07355-0.668637j 0.133336+1.28708j -0.296827+1.00227j 0.555942-0.482679j -1.19289+0.317374j 0.213536+0.391048j 1.79794+2.26392j 0.144322-0.895234j -0.609327-0.102597j 0.980172-0.389147j 1.66748-1.26301j -0.184659+0.599602j 0.173826+0.275108j -0.286408-1.34841j 1.37456+0.0436256j -0.676102-0.502678j -1.14483-1.50824j 0.575221-1.02586j 0.709841+0.248211j -0.440011-1.74939j 1.59669-0.258555j -2.17827+1.32977j 0.619342-0.530743j 0.306338-0.652406j 0.572128+2.23974j -0.489021-0.402162j -0.201761+1.05134j 1.49843-0.827676j 0.60766+0.749303j -0.882345-0.244045j 
0.125321-0.0983792j -0.516777+0.183974j 1.44623-0.608249j -0.116701+1.12308j -0.6347-0.610934j -1.2868-0.412221j 0.0727692+1.26463j -0.130793+0.219084j 0.850976+0.0695175j -0.886317+0.108176j 0.357067-0.589276j -0.789266+1.12387j -0.228253+1.32068j -0.430084+0.0179591j -2.62101-1.9493j -0.36548-0.548343j -1.91471-0.245809j 0.305635+1.11272j -0.343488+0.0260235j 0.0315353-0.335599j -0.270861-0.685851j 0.564173+0.0374973j -0.334947+0.172398j 0.499793+0.0689239j -0.406354+0.245986j 1.04927+0.0645458j 0.163423-0.552299j 0.550971-0.637297j 1.17276-0.694923j 0.0816556+0.947659j -0.77328-1.24823j 0.688192+0.000130376j 0.352992-1.16406j -1.74694-1.62188j -0.0659488-0.562167j -0.116571-0.859471j 2.03737-0.352483j 0.744902+0.0466824j 1.29539-1.22369j -1.21557+0.638364j 0.769775+1.98539j 0.126999+1.10101j -0.846065-1.97461j -1.8145+0.127814j -0.0482996-0.21114j 0.131452-0.377373j 0.153148-0.102436j 0.334597+0.0938233j -0.0428273-0.337908j 0.411144+0.0836495j 0.476574-0.0790371j 0.17732-0.274452j 0.105748-0.704224j 0.558179+0.219453j -0.265519-0.155648j -0.406198+0.49342j 0.219916+0.508355j -0.294566+0.0530685j 0.58481-0.167582j -0.250565-0.304078j -0.132104+0.350487j -0.367297-0.188719j 0.262828+0.916773j -0.0880433-0.402933j 0.121531-0.242295j 0.0638975+0.0879178j -0.561557+0.0544228j 1.92206-0.14246j 0.0432756-0.577094j -0.153145+0.0807459j 0.444791-0.744678j 0.393743+1.65859j 0.00934681+1.34657j 0.670349-0.59574j -0.542121+1.41645j -0.0061901+0.12207j -0.64408-0.636905j -1.26299+0.0902306j -0.0653505+0.511056j 0.73761+0.536433j -2.10398-1.3618j 0.0831069-0.0379559j 0.801407+0.350456j -0.785111+0.0689563j -0.942331-0.692946j 0.497503-0.316709j -1.00952+1.31231j -0.273303+0.105551j -1.0794+0.332395j -0.852998-0.907431j -0.210807+0.352813j -1.61641+2.07948j 0.415064+0.578173j 1.77357+0.55232j -0.113842-0.0408817j 1.56006-0.797623j -1.21338-1.9402j -0.314342-1.73832j -1.07268+1.41898j 0.15269+0.90097j -0.53552+0.0934263j 1.25622-2.81142j 1.4742+0.731596j 1.11538+1.44944j 1.69207-0.163423j 1.65751-0.262993j -0.492143-0.762478j -1.60374-0.767025j 0.124647-1.38027j 0.215846-0.121068j -0.397128+0.806324j 0.0787469+0.125807j 0.369105+0.184639j -0.0709531+0.256189j 
0.548856+0.221904j -0.86194+1.22909j -0.181336+0.520988j 0.638471-0.202164j -1.2282-1.39114j -0.787946+0.288425j -1.26605+0.257086j -0.338669+0.0603287j 1.83116-0.178599j 0.595167-0.634112j 0.701525+0.931076j -0.274006-0.15684j -0.584412+1.16775j 1.23483+0.174036j 2.23209+0.711615j -0.606998+0.454335j 0.942018+2.09413j -0.595243+0.870777j -0.687449-0.060351j 0.138123-0.57035j -0.664117-1.24029j 1.07947-0.0097134j 0.0143897+0.305147j 0.255489+1.10939j 0.286413-1.20747j 0.718258+1.14359j 1.08112+0.596439j 1.17933-0.318696j 0.850203+0.0112027j -0.784531+0.96322j -0.950727+0.174516j 1.83206+0.409784j -0.338115+0.0797067j 0.153817+2.6765j 0.879226-1.02154j -0.895553-0.263375j -1.9564-0.998044j 0.597892-0.624958j -0.30699+0.180762j -0.0148252+1.70612j 0.028748-0.494151j 1.41562+0.330317j 0.435717-1.08964j -0.814885-1.03243j 0.905061+1.48378j -2.01642+0.742766j -0.0188797+0.066392j 0.0801379+0.120629j -0.0881747-0.698105j 0.886057+0.230267j 0.695617+0.0286761j 0.374875-0.523372j 0.288609-1.09622j 0.722355+0.24825j -0.55398-0.370724j -0.285919+0.523192j -0.981077-0.00405629j -0.666969+0.340893j -0.627655+1.43604j -0.24721-0.659066j 0.252249+0.976282j -0.440424-0.738252j 0.296493+0.446471j 0.772173+0.74475j -0.260659-0.117428j 0.257927-0.610076j -0.974788+0.189973j 0.626939+0.752813j 0.283114-0.62537j 0.111292+0.226531j -1.42418-0.412434j -0.681294-0.0515191j -0.426298+0.454468j 1.43739+0.418706j 0.0530049+0.410521j -0.226991+0.186047j -0.75865+2.30002j -0.0826381-0.149122j -0.00686063-0.60283j -0.546317+1.03033j -0.60527+0.46222j 0.105137-0.146667j -0.378758-0.392952j 1.7873+0.84665j 1.15253-0.239328j -0.968065+0.367767j 0.341814+0.463666j -0.694633-0.0195859j -0.395268-0.658334j 0.354494-1.41565j 0.553552+0.120114j -0.0960035-2.03899j -0.310333-0.82029j -0.886821-0.696607j 0.571658-0.332393j 1.28592+0.799096j 1.03724-0.0388063j 1.01958+0.00143324j -1.26936+0.709893j -0.794052+0.929109j -0.714663+0.411024j -1.14205+1.17657j 0.356821+0.734476j 0.863675+1.24916j -0.487286-1.3361j 0.653842-0.962196j 0.847463-0.0327306j -0.102335-1.07706j -0.0144966-0.0321587j 0.283448+0.12241j -1.97266+0.461491j 0.269647+0.939562j 0.420545+1.38743j -0.632757+0.168348j 
-0.164205+0.341045j 0.279147+0.239964j -0.9676+0.570944j 0.0446339-0.908219j -0.278561+0.465057j 0.696329+0.25394j -0.447418-1.02386j -0.0905364-0.0680294j -0.0915794+0.746542j 2.49801-0.300765j -0.30033+1.34418j 0.512008-0.0417718j 0.727505+1.30187j 0.539845+1.09355j -2.42988-3.32916j -1.61053-0.471426j 0.390661+0.924451j -0.462255-0.423274j -0.355538-0.244474j 0.295931-0.225074j 0.645286-0.865291j 0.462362+0.686987j 1.41341+0.875699j 0.298119-0.346176j 0.826803-0.578331j -1.51231+0.224114j -0.0690023+0.225265j -0.0752294+0.95504j -0.132487-1.69963j 0.719265+0.0902207j -1.36375-0.439826j -0.301956+0.0979369j 0.807777-0.717744j 0.226287+0.516283j 0.03777+0.26019j 0.944329-1.54527j -0.706264+0.879529j 1.32359+1.17893j 0.64379+2.54676j -0.273184-0.927123j -2.62774+0.130696j -0.776741+0.284932j 1.11154+0.591861j 0.716755-0.729192j 0.0346802+0.846471j -0.947646-0.0497159j -0.16765+0.112175j -0.226031-0.0745026j 0.146846-0.260624j 0.241383+0.330909j 0.388147+0.428979j 0.30997-0.063632j 0.78463-0.403596j 0.261154+0.0767591j 0.0110864-0.643229j 0.088829+0.34155j -0.158005+0.233669j -0.352297-1.20451j 0.245037+0.198564j -0.13536-0.17526j -1.35863+0.523119j 1.15136+0.275912j 0.282036+0.15666j -0.0244707-0.0760235j -0.580648+0.0564613j 0.140251-0.00970455j -0.0550819-1.00077j 0.70271-1.09298j 0.325815+0.480987j 0.16017+0.0335746j -0.751394+2.17503j 0.743404+1.02779j 0.40371+0.604316j -0.904567+0.213166j 0.642545+0.083166j 1.0142+1.81874j 3.48917+0.910007j -0.651023+0.332508j 0.107326+0.571642j -0.353543-0.544356j 0.181955+0.878096j 2.18055-1.16414j 0.634435-0.505304j 0.468129-2.53979j 0.581015+0.318845j 0.318962+0.0119153j 0.666179-0.107088j -0.917864-1.28672j 1.08923-0.424924j -1.63514+0.597979j 0.208247+0.902507j 0.139931-0.6815j -0.0271784+0.211583j -0.0380825+0.806979j 0.60141-0.100481j -0.398672-2.99339j 0.317912+0.532748j 0.517422+0.40967j -0.0453057-0.343756j 1.84898-0.328658j -0.0736989-0.179123j 0.891318+0.290273j -0.836337+0.601179j -0.395078+0.125699j 0.0490759+0.717782j 0.118179+0.211885j 0.0886905+0.106949j 0.31164-0.795186j 0.0623789-0.106448j 0.108324+0.0343379j -1.03789-0.177244j -0.0909911+0.444677j -0.0516406+0.727602j -0.343963+0.0266912j 
-0.662225+0.226323j -0.183239+0.147761j -0.0971767-1.38428j -1.77408+0.11027j 0.148104+1.57607j -0.186482-0.0203207j -0.651147-0.185988j 0.584576+0.181023j 0.771946+1.56774j -0.40854+0.896362j 2.5479-0.420325j 0.670758+0.273814j 1.32903-0.249229j 1.68713+0.226073j 0.966813-0.526061j 1.56571+0.396296j -0.698755+2.02732j -0.291547+0.259762j -0.162678+0.4204j -0.253824-0.424387j 0.255845-1.53726j 0.806565+0.516254j -1.40904-1.2421j -1.1086+1.17659j -0.865075-0.0867103j -0.329849-0.762061j 0.552403+0.49934j -0.60931+0.0424352j -1.8445-0.72058j 1.00993-0.982358j 0.00108151+0.689506j -1.15175-0.332951j -0.437518+0.0634358j -0.0947874-0.147421j -0.720031+0.89731j -1.28916-0.661763j 0.16784-0.0539869j 0.856477-1.27023j 0.294993+0.133931j -0.53401-0.568275j -0.330236+0.177935j -1.30113-0.0793882j -2.08299+0.298269j -0.570127+2.36964j -0.635081+0.904924j -1.20149-1.02864j 0.032186-0.273564j 0.323219+0.179196j -0.147793-0.235613j 0.345716-0.0952767j 0.430584+0.212277j -0.0485866-0.3596j 0.467059-0.784774j -0.850883+1.21291j -0.571425-0.182726j -1.28583-1.72133j -0.906128-1.11626j 0.162474+0.768191j -1.51643+0.563509j 1.37352-0.763872j 1.68345-0.178537j 0.557227-0.0752726j 0.691575-0.0256247j 0.175279+1.15317j -0.0271969+1.29048j -0.523894-0.921269j 0.0317051+0.771282j 0.39485-1.1991j 0.625246+1.9008j 0.823695+0.135901j 0.565795-0.220003j -0.4038+0.857912j 0.885141+0.509025j -2.88457+0.205535j -0.16546+0.56865j -0.118894+0.758861j 0.0558004-0.813177j -0.645806-0.340374j -0.421722+0.21494j -0.149885-1.74297j -0.977725-0.149137j 0.947706+0.346553j 0.278088-1.40793j -0.311085-0.175357j 0.735035-0.892669j -0.196319+0.181096j -0.098209+0.745882j 0.350595-0.275488j -1.07663-0.166058j 0.503202+0.0165657j 2.09427+0.833242j -0.22161-0.957879j -0.241051-0.164366j 0.199173+0.818397j 0.46529-1.68014j 0.164276+1.20694j 0.426161+0.253337j 0.103867-1.40121j 0.355628-0.316165j -0.62938+0.26227j 1.63079+0.662402j 1.01127-0.0351962j 1.07578+0.379719j -1.00607-0.832251j -0.962018+1.1806j 0.324441-0.0717692j -1.17661+1.56754j -0.59704+0.795707j -1.41692-1.46724j -0.173468-0.323103j -0.152312-0.139917j -0.348015+0.350728j -0.711963+0.202497j 0.0273832-0.336082j 
-0.726781+0.497771j 0.617604+0.00655376j -0.337964-0.262504j -0.263189+0.601425j -0.798076-0.713803j 0.164634-0.223384j 0.322061-0.360533j 0.379008-0.00131263j -0.40429+0.847267j 1.09464-0.183188j -0.365327-0.359637j -2.06846+3.36396j 1.22565-2.23977j 0.290128-1.35525j 1.15756+0.213965j -2.34301-0.861818j -0.243358+0.697862j 0.29106-0.382781j -0.0174622-0.17286j 0.200251-0.0220505j 1.08248-0.463369j 0.0704529+0.795768j 0.509042+0.457368j 0.337378-0.418148j 0.889339+0.29254j 2.31837-0.582724j -0.466528+0.415744j 0.231482-1.96199j -1.95784+2.26461j -1.38126-1.74084j -0.981254+0.182755j -0.218654-0.137243j 1.12207-0.507721j 0.728793+1.00604j -0.18419+0.222625j -0.873519+0.75379j -0.798892+0.707663j -0.691458-0.835285j -0.264551-1.54362j 0.182271-0.367604j 1.50838+0.064168j -0.54475-0.266803j 0.765589+0.48658j 0.538754-0.981678j -0.350521+0.585283j -0.638354-0.367727j -0.28438-0.0971323j 0.0119445-0.355027j 0.285292-0.164485j 0.0429468+0.404252j 0.377984+0.715039j 0.264723+0.051391j 1.10773-0.211725j 0.19012+0.00304553j 0.227771-0.838061j 0.346021+0.679137j -0.0857984-0.160783j -0.000328184+0.919995j -0.558614-0.0584015j -0.302908+0.119638j -0.41376+0.135716j -2.6619+0.00979295j 0.127339-0.0943901j -0.248022+0.32277j 0.535484-2.25726j -0.194039+1.61715j -0.298758+0.973262j -0.56314+0.432216j 0.790008+0.40435j -1.68011-0.335683j -0.157473+0.00905516j 1.04101+0.423032j -0.547641-0.654002j -0.88679+0.902877j -0.771814-0.138102j -1.14609+1.35084j 0.582193+0.134707j -0.949206-0.0799663j 0.746949+2.53224j -0.297194-0.297397j -0.262923-0.826826j 2.20887+1.47974j 0.200885-0.451725j 0.0719174-0.422864j 0.462456+0.681066j 3.13263-1.04569j -0.431015+0.325717j 0.790348-1.55641j -0.409122+0.259885j 0.0687609-0.150011j 0.407866+0.412196j 1.08697-0.783664j 0.752595+2.15236j 0.470612-0.921514j 0.271773-0.32254j 0.292441+0.0545937j 0.691167+0.709094j -0.23987-0.397982j 0.676613+0.538478j -0.13491+0.180909j -0.569179-0.220875j -0.945698-0.586183j 0.875107-0.19202j 0.18299-0.574362j 0.194418-1.03993j -0.184155-0.0116165j -0.421548+0.264517j 0.173057-0.458933j 0.134898-0.0652502j 0.0818894-0.0292766j -0.785796-0.385779j -0.142208+0.281083j -0.350311+0.65834j -0.376351-0.189454j 
-1.17501-0.961855j -0.75682-0.334939j -1.19883+1.37458j 0.809758-0.357765j 0.00657251-0.457993j -0.808485-1.70135j 0.8721+0.412387j 0.0948949+1.44183j -0.258378+1.60516j 0.922278+0.0112348j 1.3164-0.836824j 1.36188-0.848686j -1.44978-0.814948j 1.39356-0.854298j 0.0510156+0.0773812j -0.152333-0.763236j -1.84497-0.365317j 0.933893+0.0121315j -0.53814-0.03516j 0.417285-0.446088j 1.80589-0.165094j -0.225583+1.35097j 0.0601475+0.925087j 1.76175-0.542756j -1.04961+1.32041j -1.02946+0.603024j -0.714473-1.44494j 0.115484+0.557108j -0.705453+0.0398033j 0.174854-0.277488j -0.66167+1.83492j 1.71738+0.914755j -1.46839-0.445292j 0.012825+1.96454j 1.2441-1.02017j 1.51288+0.800675j -1.01767-0.990438j -1.18282+1.07526j 1.34606-0.448132j 1.0167-0.745432j 0.0800317+1.55677j -0.536319-1.28419j 0.355067+0.104186j 0.129753-0.389004j -0.945442+0.236973j 0.0722521-1.18246j -0.413221-0.492648j 0.599487-0.553963j 0.527564-0.254926j 0.119429+0.723418j 0.0920606+1.32938j 0.612781+0.00308945j 1.83532+0.575519j 0.277185+0.412485j 0.877757-1.05268j -0.303483+0.836542j 0.805753+0.76124j 0.772077-0.831591j 1.32817-1.27037j -0.769998-0.183977j -0.218375-0.168438j 1.20327+1.21869j -0.0845268-1.19351j -0.790014-1.05936j -2.0029+1.0357j -1.32283-0.840095j 1.06239-0.419527j -0.34218+0.178742j 0.496241+0.261252j 0.645774+1.63116j 0.441803-0.846456j -0.532959+1.21582j 0.443121-0.843983j -0.455106+0.531458j -0.171515+0.701574j 0.015511-0.0604765j -1.25531-0.306316j -1.12481+0.307733j 1.20594-0.861385j -0.132233-0.623839j -0.863382+0.0918459j -0.0748019-0.0789336j 0.248773+1.16775j -0.270616+0.6906j 0.306012+0.0861128j -1.40925-2.05116j -0.00801409+0.487544j -0.0320278+0.317024j 0.246646+0.304066j 0.190321-0.142895j -1.76105+0.190607j -0.59966-0.59733j 1.65946-0.736476j 0.790309+0.315489j 0.0208196+1.52538j 0.295395-0.0414177j 0.457306-0.531144j 0.0929302-0.0934976j 0.899272-0.0792718j 0.03543+0.171708j -0.188214-0.342731j 0.646614-1.12017j -0.103943+0.119375j -0.274628-1.16237j 0.83499+0.410769j -0.250265+0.530676j -1.35951-0.0962913j -0.0279955-0.640241j 0.308571-0.631568j -0.0188209-0.34973j -0.380083-0.84863j -0.136712+0.0241186j -1.13404+0.428401j -0.305252-0.723959j 
