0.00350315-0.000683927j -0.00225802-0.00316422j -0.00840014+0.0027702j 0.000728431-0.00687855j -1.82875e-05-0.00862218j 0.0134569-0.0012807j -0.00751335+0.00230115j 0.00130293+0.00250749j 0.00121111+0.00794186j 0.00744554-0.00186304j -0.00693062+0.0173316j 0.00904264-0.00642508j 0.00913644+0.000851359j -0.00825589-0.00181817j -0.0102044+0.0101925j -0.00666967-0.00119047j 0.000563379-0.00180454j 1.55138e-05-0.00418749j -0.00193804-0.00658973j 0.00277845-0.00813492j 0.000178507+0.0147998j -0.00791142+0.00547538j 0.007345-0.00902969j -0.00122712-0.0046403j -0.00971969+0.00247058j 0.00298491+0.00577074j -0.00646342+0.00483273j 0.00553035-0.0111066j 0.0130212+0.00135621j 0.00269252-0.0111175j 0.00515599+0.00349483j 0.00354005-0.0040838j -0.00501807+0.00309035j 0.00127336+0.00879417j -0.00496768-0.00864668j -0.00161503-0.00501254j 0.0143542-0.0060589j 0.00542694+0.0119045j 0.000387817+0.0086731j -0.000839032-0.00501163j 0.0053605+0.000458206j -0.00445774+0.00398248j -0.00942731+0.00926153j -0.00385413-0.0102359j 0.000751882+0.00332809j 0.00850853-0.00407183j -0.0106472+0.00441264j 0.00316185+0.000262103j -0.0103307+0.00671748j 0.00693611-0.0216138j 0.00219916-0.00389026j 0.0108-0.00536231j 0.00482393+0.00141381j 0.00066345-0.00481177j -0.00278459-0.000711213j -0.000782648-0.000820885j -0.00333427-0.00473259j 0.00242987+0.00367735j -0.00813511+0.00540258j 0.00882146-0.00723511j -0.00584357-0.00483503j 0.00315264+0.0068912j 0.0124138-0.00820998j 0.010471-0.0143853j -0.00460954-0.00917916j -0.00189163-0.0164738j -0.00854241-0.0018608j -0.00217377+0.00107478j -0.00153656+0.000169072j -0.00579293-0.00209421j -0.00141543+0.00599559j 0.0105292-0.00507705j -0.00103415-0.000790768j 0.00193324+0.00733018j 0.00321948+0.00734752j -0.00400313+0.0119258j -0.00428457+0.00698775j -0.00599736-0.0077987j 0.00298495-0.00123577j 0.00140769-0.000862387j -0.00346987+0.00719124j -0.00743857-0.00390615j -0.00918704+0.0102602j -0.00124063+0.00313272j -0.00174389+0.00919532j 0.0020305-0.000893445j -0.00899977+0.000148106j -0.00584343+0.00827266j -0.00173294-0.00437791j 0.00344496-0.000373208j -0.00757201+0.00224673j 0.00776113+0.00129358j 0.00511916+0.000963311j 0.00175638-5.76241e-05j -0.00105595-0.00520656j 0.00416347-0.00748776j -0.00895706+0.00578873j -0.00643463-0.00256818j 0.00068479+0.00203732j 0.00652861-0.00058757j 0.00236698+7.93279e-05j 0.000864754+0.00275898j -0.00171175+9.38e-05j -0.000864855-0.000781966j 0.00129259-0.00511748j 0.00273836-0.00733483j -0.00446378+0.00682659j -0.00076011-0.00127121j 0.00348687-0.00290347j -0.00291116+0.00290424j -0.0076452+0.00513679j -0.00275913+0.00849163j -0.00308505+0.00382864j 0.00271312+0.00247204j 0.00201353-0.0023266j 0.00154782-6.16849e-05j 0.0013271+0.000232653j -0.00109211+0.007836j 0.00884517+0.00442474j -0.00120491-0.0081156j -0.00332997+0.00334924j 0.00117889-0.0118214j 0.00281748-0.0112767j 0.00419352+0.00169362j -0.00330203-0.00241602j -0.00696611-0.00130894j -0.00321048-0.0046743j 0.00454913-0.00189103j 0.0037887+0.00215679j -0.00497292+0.0159422j 0.000804499-0.0049897j -0.00559484+0.00260583j 0.00558579+0.0150328j 0.0185219-0.00416231j 0.0012573+0.00275043j -0.00867613+0.00661631j -0.00987916-0.0104297j -0.00414344+0.00838283j -0.00413053+0.00326244j 0.00686931-0.00869615j -0.00688651+0.00515658j -0.0026059+0.00211097j 0.000583092+0.00131883j -0.0112087-0.00877408j -0.00694606+0.00213648j -0.00865126+0.010633j -0.0112244-0.00196395j -0.0048152+0.0190155j -0.00751258+0.00419158j -0.0108261-0.00632788j -0.00431076-0.0041348j 0.00314028+0.00701972j 0.00443934-0.00130236j 0.00289209+0.00256356j -0.0102571-0.00137819j -0.00604525+0.0159563j 0.000618429+0.00524776j -0.00221205-0.00361827j -0.0154862-0.0248145j 0.0240828-0.0172305j 
-0.0031018-0.00265071j -0.00384627+0.00661118j 0.00188712+0.010097j -0.00702603-0.00188129j -0.00490894+0.00350484j -0.00471953-0.0101827j 0.0034901+0.00667876j 0.00359422-0.00125573j 0.00680997-0.00443547j -0.00293484-0.00572348j 0.0187609+0.00788755j -0.00969397-0.0108855j 0.00190619-0.00671953j -0.005286+0.0102027j 0.00828278+0.0117749j -0.000916597+0.00421935j 0.00161149+0.00124578j -0.00552715+7.85356e-06j -0.00672266+0.0043934j -0.00768893-0.0035315j 0.013359+0.000179553j 0.00543847+0.00918903j -0.00863589-0.00854814j -0.00562269+0.000538779j 0.00540735+0.00993907j 0.00644682-0.00706083j 0.00304665+0.0090082j -0.0140367-0.00713994j 0.00148378-0.0159179j -0.0108951-0.00108231j 0.00136852-0.00576061j -0.00213476-0.00162387j 0.00516481+0.00254743j 0.0102952-0.000264479j -0.0101539+0.00567456j -0.00521345+0.00250033j -0.00491192-0.0152923j 0.0135452-0.00471065j 0.00807177-0.0010129j -0.00618371+0.0025528j 0.00173322-0.00626518j 0.00434619+0.00435485j 0.0113072+0.0109491j -0.00865547+0.00437126j 0.00216422-0.000135958j -0.00553331-0.0100525j 0.00498127+0.0129875j -0.00236416-0.00511146j 0.0088492+0.0117156j -0.0252574-0.00751795j -0.00329529-0.00143986j -0.00470132-0.0136236j 0.00221822-0.00708688j -0.00668353+7.21105e-06j -0.000799232+0.00333248j -0.00278999+0.00260465j -0.0072145+0.00138346j 0.00454217-0.00212539j 0.00656547+0.0131164j -0.00708781-0.0113116j -0.00670174+0.00821763j 0.00775691-0.00318525j -0.00890485-0.013629j -0.0157455-0.012401j -0.00921327+0.00360096j -0.0175048+0.00114292j 0.000273413+0.00893237j 0.000591664+0.00385426j 0.00101608+0.00125929j -0.0012798+0.00280586j 0.00529432+0.00100205j -0.00421585-0.0111951j -0.00218083-0.00149507j 0.00705297-0.00108203j 0.00937539-0.00297233j 0.0144677+0.00437896j 0.00973738+0.00503765j -0.00875542+0.00430733j -0.000649988-0.00269658j -0.00260316-0.00231304j 0.00857176+0.00442494j -0.00163123+0.00744559j 0.0122385+0.0100613j 0.00366883-0.000927297j 0.00926888+0.00261638j -0.00239468-0.00415303j 0.00319133+0.00944158j 0.0103081+0.00451638j -0.00519248+0.00151258j -0.00104846-0.00418211j 0.00345336+0.00655703j 0.000483959-0.00739233j -0.000303779-0.00560347j -0.000242126-0.00322796j -0.00492324-0.000132166j -0.00784527-0.00221276j 0.00495951+0.0115852j -0.00314912+0.00580377j 0.00407832-0.00427185j 0.000834895-0.00621307j 0.00116877-0.00298146j 0.00436206-0.00341864j 0.00183137-0.00158384j -0.00196115-0.00012332j -0.0054063+0.000607622j -0.00872399-0.00396717j 0.00340576+0.0054657j -0.00501037+0.00307232j -0.00144364-0.00269395j 0.00491993+0.000876261j 0.00442448+0.00736981j 0.010279+0.00272294j 0.00547782+0.00172573j 0.0037194-0.0015172j -0.00197642+0.000350638j 0.000724525-0.0025883j -0.00189771-0.0068194j 0.00655371+0.0017299j 0.00619577-0.0100704j -0.0123979+0.0044378j 0.00225047+0.00486235j -0.00888101-0.000315783j -0.0124296-0.000703564j 0.00205412-0.00558693j -5.46821e-05+0.00818601j -0.00288636+0.00610159j -0.00683671+0.00580875j -0.00171913-0.00648706j 0.0056684-0.000815751j 0.0204408+0.00335029j -0.00712788-0.00174933j 0.00402329+0.00807557j 0.012332-0.00400923j -0.00285285-0.0136672j 0.00406001+0.00134418j 0.00687995+0.00449048j -0.0125152+0.00756671j 0.00718895+0.00849655j 0.00591062+0.00637635j -0.0111246-0.00923591j 0.00402829+0.00764319j 0.00048695-0.00349503j 0.00449066-0.000381863j -0.00430811+0.0065568j 0.00492561+0.00467288j 0.00614046+0.0108797j -0.00041433+0.00838683j 0.0192117+0.00481069j 0.00539971+0.00525134j -0.000999122+0.0111856j -0.00580597+0.00170061j 0.00361537+0.00243672j 0.00310612-0.00514469j 0.00441517-0.00106172j -0.00383675+0.0175179j 0.0248568+0.00768207j 0.00142419-0.00825786j 0.00111527+0.00180931j -0.0204264+0.0124901j -0.0140679-0.0254634j 
0.000640317-0.00669116j -0.00723245-0.00208288j -0.0104887+0.00249674j -0.0018741-0.00582476j -0.00292873-0.0013236j 0.00491359+0.000881933j -0.0090236+0.0045509j 0.00263808-0.00038808j 0.00167717-5.58012e-05j 0.000998842+0.00474802j -0.00381366+0.00383522j 0.00706952-0.00447695j 0.00592565+0.00307603j -0.0121782-0.00648546j -0.00875399+0.00392515j -0.00240224-0.00440953j 0.00348749+0.00107033j 0.000507834+0.00500205j 0.00395445+0.00526434j 0.00511763+0.00494797j 0.00431426+0.00275156j -0.0120093+0.00036414j 0.00885075+0.00163163j 0.00426559+0.00818665j -0.00538788+0.00524051j 0.00452068+0.0022639j -0.00934488-0.000950205j 0.00285294-0.0068305j 0.0179807+0.0077402j 0.00357264+0.000544382j 0.00190845+0.00346826j -0.00454342-0.00232619j -0.00277925+0.00142804j 0.00319627+0.00161298j -0.00351258-0.00101431j -0.00457404+3.90883e-05j 0.0185499+0.000839994j 0.00488423-0.00102972j -0.000557402+0.00759857j -0.00410372-0.00278774j 0.0121015+0.00280773j -0.00444366-0.00186954j -0.0100666+0.00138121j 0.00152791-0.0049772j 0.000871938+0.00119364j 0.00979197-0.00345692j -0.0138721+0.00116998j 0.000457915-0.004025j -0.0143186-0.00192723j 0.00859267-0.00717277j 0.00212634+0.00287922j 0.0130712+0.000288006j 0.00596283+0.00225295j -0.00169069-0.00410516j -0.00731639-0.00747323j -0.00610388+0.000478214j 0.00137238-0.00243162j 0.00184509+0.0040078j -0.00558794+0.00665732j 0.0136202-0.000835185j -0.0113933+0.00299369j -0.00440222-0.00141285j 0.0158248-2.16216e-06j 0.0109619-0.00279842j 0.000716925-0.00368544j -0.009306-0.0022487j -0.00416881+0.0026312j -0.00315165+0.000704188j 0.00202795-0.00193495j 0.000739069-0.00361874j -0.00134082+0.00191475j 0.0108669+0.00152775j 0.00616461+0.00235284j -0.00559457+0.000297613j 0.00757858+0.00707181j -0.00668833+0.00554127j -0.00782067+0.0072271j -0.000285169-0.00564434j 0.00522097+0.000617328j 0.00186295-0.000360003j -0.0131521-0.00135251j -0.00193262-9.80696e-05j -0.000763435+0.0101279j -0.000788141+0.000737191j -0.00145504+0.00520731j 0.00416107-0.000729671j -0.00907503+0.000787057j -0.000931381+0.00145337j -0.000660165-0.000651769j 0.00770675+0.00726268j -0.0038609+0.00255559j -0.000974194-0.00196314j 0.00601817-0.000946656j 0.00617865+0.00201957j -0.00483549-0.00241833j 0.00612378+0.00336464j -0.00511702+0.00470711j -0.00342251+0.00379637j 0.00881218+0.00407191j -0.00730079-0.00638629j 0.00502639+0.00220102j -0.0064458-0.0034089j 0.00153161+0.00222675j 0.00533468-0.00101459j 0.00241831-0.00346239j 0.0083783+0.00248257j -0.0109311+0.00496482j 0.00227351+0.00314866j 0.00166832-0.000534567j 0.000976454+0.002241j -0.000207394+0.00627508j -0.0068459-0.00410684j -0.00904819-0.00398494j 0.00272627-0.000924596j -0.00287483-0.00265925j 0.00214054-0.000927277j 0.00735671-0.00559899j -0.00581775+0.000396663j 0.0027585-0.00322991j -0.00393259-0.00331863j -0.00687775+0.00203629j 0.00249048-0.00177824j 0.00816197-0.00366811j 0.00295745+0.00292029j -0.00386304+0.00672452j -0.00138338-0.0024512j -0.00761038-4.82849e-05j -0.00339466-0.00647516j -0.00131689-0.00238704j -0.000956246+0.00518259j 0.00483416-9.89873e-05j -0.00611279+0.00674209j -0.0033728-0.00110878j 0.00383508+0.00579846j -0.00760824-0.0062441j 0.0064744+0.00401184j -0.002628+0.00147294j -0.00740577-0.00294663j -0.00380125-0.000596963j -0.00656275-0.00279033j -0.00907538-0.00104578j 0.00618123-0.00177512j -0.00139737-0.00446146j -0.00121825-0.000891152j -0.00662513+0.00431861j -0.00730443-0.00661178j -0.00683647+0.00705488j -0.00136932+0.0062466j -0.00575981-0.00126287j -0.0067711+0.00486949j 0.00946994+0.00625849j 0.00136382+0.00253447j 0.00129565+0.01053j 0.000239762+0.00152518j -0.00764342-0.00548181j -0.0123505+0.0055077j 0.0267653+7.78502e-05j 0.00708015+0.0221911j -0.00420952+0.0019054j -0.00661052+0.00150964j 
0.002587-0.00228842j 0.00468782-0.00684286j 0.00196187-0.00637628j -0.000835663-0.0065982j 0.00545653-0.00284245j -0.0073284+0.00597075j -0.00716517-0.00834187j 0.0016716+0.00073332j 0.000387343+0.00477826j -0.00743619+0.00566247j 0.0048263-0.00336929j -0.0050783+0.00839438j -0.00517848+0.00779224j 0.00755681-0.0117533j -0.00204794-0.00735999j 0.00299657-0.00409319j 0.00137877+0.00168402j -0.0057913+0.00420322j -0.00754457+0.00263314j -0.0129086+0.0078206j 0.00529433+0.00494933j 0.00230032-0.00872134j -0.0110923+0.00813994j -0.0105572+0.00791378j -0.00529081-0.00535784j 0.000561375+0.0042077j 0.00591836-0.00696164j -0.00177889+0.00324008j -0.0107675+0.0209235j -0.00109045+0.00380883j -0.0048054+0.00441604j 0.00443668-0.00135935j -0.00541246-0.00575777j 0.00414442-0.000233558j -0.00231252-0.00407324j -0.00240878-0.00169204j -0.00408512+0.017431j 0.0115373+0.00285884j -0.0103188+0.00307539j 0.00339157-0.00636726j -0.00389682+0.0117373j 2.52687e-05-0.0044662j 0.000666365-0.0123264j 0.00298303-0.001584j 0.00141505+0.00113908j 0.00304089+0.0104403j 0.00284268-0.0156566j 0.00435876+0.002679j 0.00888827-0.0196683j -0.00735635+0.00886882j -0.00854134+0.00277945j -0.00796147+0.0123517j -0.00678994+0.0100543j -0.0015904-0.00226752j 0.0118641-0.0123118j 0.00125663-0.00423349j 0.000574637+0.0042879j -0.00220724+0.00143213j -0.000299692-0.00706223j -0.00279946+0.0156578j -0.00660476-0.010356j 0.00881541-0.00524863j -0.00625349+0.0191842j -0.00297621+0.0111293j 0.00203325+0.00313005j -0.0127496-0.00301372j -0.00405434-0.00563238j 0.00128112-0.00539887j 0.00964185-0.00167171j -0.00123903-0.000421827j 8.26374e-06+0.00150694j -0.00701703+0.0120895j -0.00712097+0.00930383j 0.00331184-0.00520144j -0.000852524+0.0065341j 0.000994592-0.00849638j -0.00154813-0.00876918j -0.000482815-0.000368233j -0.000824837+0.00301377j -0.00354116+0.00453859j 0.00863529-0.0160792j -0.00285644-0.00154496j -0.00484214+0.00105342j -0.00218603-0.000132232j 0.000138932-4.01726e-05j -0.0029391+0.00416497j -0.00136669-0.0118348j 0.00584188-0.00489829j -0.00197842-0.00114462j -0.00883576+0.0108681j -0.00403345-0.00143105j 0.00478429+0.000176422j -0.000911386+0.00648755j 0.000190002+0.00620051j 0.00099726-0.00393199j -0.00413434+0.0072046j 0.000855339-0.00682995j -0.0066116-0.000662413j -0.0053929+0.00823486j 0.00354239-0.00542688j -0.000841132+0.00343923j 0.00907759-0.0103266j -0.00200312+0.00125629j -0.00188812+0.00469037j 0.000382974+0.0021342j -0.00570184+0.00986001j -0.00646089-0.00669713j -0.0028102+0.00442812j 0.00013032+0.000293372j -0.000743691+0.00249919j -0.00450508+0.0038167j 0.0140502-0.00644719j 0.00687932-0.0109986j 0.00851026-0.00278334j 0.00181683-0.00195064j 0.00272268+0.00411459j 0.00208369+0.00871475j 0.00200574-0.00585518j 0.00137958+0.00371867j 0.00201112-0.00152408j -0.00374623-0.00452926j -0.00624713+0.0038052j 0.00096069+0.00419559j -0.00232706+0.00746253j -0.00529021-0.00432049j 0.0022875+9.77172e-05j -0.00705486-0.00438138j 0.0027267-0.000926255j 0.0117846-0.00219807j 0.00413549-0.00312999j -0.00381851+0.00553692j -0.000210278-0.00267083j 0.00926736-0.000494868j -0.00583232+0.00952746j 0.0071735-0.0106677j -0.000100949+0.00721311j -0.00413583-0.00290256j 0.00509573-0.00408461j 0.00786543-0.00719195j 0.00131362-0.00562849j 0.00499331-0.0104252j 0.00353971+0.00363074j 0.00676395-0.00941688j -0.00475128-0.00101464j -0.00533289-0.00459323j 0.00181247-0.00439047j -0.00439146-0.00385732j 0.00578448-0.00157335j 0.00450611-0.0148872j 0.00393198-0.00346111j -0.0177778+0.00934908j -0.00168876+0.00264286j -0.00624267+0.00519635j 0.013005-0.0037453j -0.00235954-0.00361569j 0.00555986-0.00445845j 0.00230672+0.0217638j -0.022496+0.00613449j -0.00617891-0.00129454j 0.00138311+0.000680351j 
-0.00251391-0.00389517j -0.00283198+0.00728359j -6.691e-05+0.00535045j 0.000175753-0.00345036j 0.0035769+0.00367237j -0.00574867-0.000433872j 0.00163746+0.000615504j 0.00059968+0.00217895j 0.00244253-0.00220517j -0.000976117-0.00584388j 0.00717834+0.0104131j -0.0013373-0.000779625j -0.000809569+0.00214073j -0.00389781-0.00097763j 0.000178737+0.0065783j 0.00207907+0.00421417j 0.00230869+0.00353338j -0.00259799+0.000158696j -0.00604737-0.00251023j -0.00563315-0.0111577j 0.00765006+0.00012686j 0.000428038-0.00042405j -0.00855976-0.0109351j 0.00226548-0.00375669j -0.00189558+0.000498669j 0.000436875+0.0012455j 0.00516526+0.0126428j -0.0053675-0.00819258j 0.00364576+0.000415718j -0.00257988-0.00269759j -0.00408422+0.000184238j -0.00184334-0.00137582j 0.00118436-0.00229546j 0.00352253+0.00334307j -0.00736907-0.00255923j -0.00151019-0.00296162j -0.00552446-0.00633265j 0.0103913+0.0119142j 0.000987304+0.00403991j -0.003828-0.00488736j -0.000696857+0.00168694j -0.00618929+0.0021091j 0.00376199+0.00655228j -0.00403722-0.00494166j 0.00198358+0.00524651j -0.00116914-0.00651565j 0.00212168+0.00298896j 0.00283022-0.00467823j 0.00787217+0.00925406j -0.0121287-0.0202984j -0.000947235+0.00161615j -0.00092311-0.00263398j -0.0047598-0.00226928j -0.0100729-0.0103978j 0.00120005-0.00742631j -0.00352416-0.000964406j 0.00310717-0.00625592j 1.5061e-05+0.00266191j 0.00526146+0.0105235j 0.00311994-0.000927734j -0.00950846-0.00325986j 0.00725676+0.0042882j -0.00169258-0.00583389j 0.00138087-0.0057042j 0.00153746-0.00707053j -0.0247424-0.0123185j -0.00260006-0.000783911j 0.00339324-0.000268858j 0.0102656+0.00529302j 0.000458955-0.000761154j -0.00102355+0.000214475j -0.00383735-0.00308303j -0.00468867-0.000859784j 0.0068961+0.00563865j 0.0103414+0.00813293j 0.00664581+0.00765605j 0.00634435+0.0102958j -0.00557464-0.00674142j 0.00357646+0.00120232j -0.00377646-0.00218703j 0.00652314+0.00988623j -0.00466906-0.00627149j -0.00198206+0.000245901j -0.00336227-0.00135314j 0.00490191+0.00412567j -0.000829458-0.00258113j -0.000255665+0.000241438j 0.0094587+0.00502167j -0.00242764+0.000352958j -0.0018873-0.00209502j -0.0049593+0.0014829j 0.0060077+0.00510432j 0.00213881-0.000318203j 0.00559647+0.00170853j -0.00186455+0.00119163j -0.00127581-0.0006226j 0.000185049+0.00105117j 0.00194756+0.00188716j 5.14785e-05+0.00283993j -0.00125529-0.00111364j 0.00402007-0.00038733j 0.00560323+0.00175484j 0.00412239-0.000128974j -0.00473099-0.00366175j -0.00334142-0.00236079j -0.000506825-0.00469923j -0.00192506-0.00012892j -0.00129074-0.00429627j -0.00187263-0.00389384j -0.000555174+0.00159936j -0.00372786+0.00523184j 0.00607432+0.00990698j 0.0036704+0.00521401j 0.00822337+0.00537931j -0.00418627-0.000467712j 0.00240691-0.000274875j -0.00113895+0.0023183j 0.0028982+0.00186122j 0.00510332+0.00922188j -0.0002637-0.00695684j -0.00291669+0.00262869j -0.009582-0.00626657j -0.00853997-0.00981994j -0.00109137-0.0039017j 0.000562951+0.00180856j 0.00906589+0.000350826j -0.00707076-0.00200305j -0.00110506+0.00067541j 0.00688336+0.00157663j 0.00545346+0.0155821j 0.00269849-0.010007j -0.0101208+0.00700084j 0.00130629+3.24511e-05j 0.00320614+6.7661e-05j 0.000932756+0.00407208j -0.000460738+0.00266441j 0.0109091+0.00206479j -0.00149587-0.000804593j 0.00594533+0.00151583j 0.0175611+0.00663749j -0.00440871+0.00634253j 0.000209447+0.00670487j 0.00795609+0.0142443j 0.00138553-0.00271368j 0.000755957-0.00248917j 0.0133764+0.00247812j -0.0101099+0.0018364j 0.010483+0.0104722j 0.00627681+0.00226982j -0.0023673+0.0011269j -0.00925303-0.000215963j 0.00619085-0.00376428j -0.00694718-0.00567836j -0.013054+0.00122397j -0.0216169-0.00379072j 0.0062069+0.0254208j -0.000386482+0.00548954j -0.0104258-0.0081977j 0.0104186-0.00154028j -0.00957335+0.00321128j 
0.00200403-0.00320387j -0.00260998+0.00118527j -0.0030966+0.00445075j 0.00758663-0.00546417j 0.00212313+0.00447359j -0.00180113-0.00744221j 0.00385783-0.00114789j -0.000197582+0.0029213j -0.00248273+0.00148471j 0.00221793-0.00342325j -0.00904322+0.0123938j -0.00331868-0.00546255j -0.00447912-0.00441024j 0.00652404+0.00310546j -0.00379911+0.00191642j -0.00264917+0.00433011j -0.00289958+0.00222925j -0.00355912-0.00453004j 0.000770514-0.00943272j 0.00690719-0.0124816j -0.0025837+0.0116661j 0.00212418+0.00176052j 0.00388725-0.0154957j -0.00156434-0.00280119j -0.000493692-0.000798271j -0.000812926+0.000758612j -0.00606844+0.011279j 0.00445171-0.00972034j -0.00998341+0.000183582j 0.00296221-0.000995307j -0.00263335-0.00357703j 0.00240533+0.00235285j 0.00279693-0.00353013j -0.00588886+0.0073678j 0.00566549-0.00950806j 0.00016543-0.00800436j 0.00163856-0.00483661j -0.0094246+0.0191722j -0.00848317-0.00426876j 0.00841458-0.00699231j -0.00629436-0.00151549j -0.00159229-0.00434399j -0.00100486+0.00468133j 0.00873732-0.00246325j -0.00506108+0.00204123j 0.00350827+0.00063764j 0.00360349+0.00441502j 0.00389339+0.00448815j 0.00347507+0.0132699j 0.0127421-0.0215523j -0.00758748-0.00740199j -0.00546946-0.00472732j -0.00287885-0.00640317j 0.0107681-0.0113349j 0.0147905+0.00824307j 0.00375839-0.00381857j 0.0023027+0.00389668j -0.00260558+0.001604j -0.00772012+0.00289129j -0.00770763+0.00326134j 0.00555318-0.0171862j 0.00192859+0.0134261j -0.00477672-0.00413949j -0.000935093-0.00190819j 0.00467656+0.0032234j 0.0103479-0.031271j 0.00366901-0.0053055j 0.00286991+0.00307389j -0.00186043+0.0173631j 0.00265028+0.00359435j -0.00563458+0.000706296j -0.00477614-0.00954886j -0.0040879-0.00607699j -0.00455213+0.0100654j -0.00929708+0.0132515j -0.00677982+0.0103865j -0.00661473+0.00465381j 0.008989-0.00664994j -0.00263702+0.00286722j 2.30556e-05-0.00457904j -0.00382752+0.00989371j 0.00419293-0.00576699j 0.000817595-0.00181443j 0.00165829-0.00566934j -0.00560812+0.00519441j -0.00079641-0.00267547j 0.000959679-0.00330728j -0.000896364+0.0148489j 0.0030086-0.00561826j -0.00179633-0.00471463j 0.00351828-0.00318869j -0.0057885+0.00596327j -0.00167479-0.000414438j -0.00411327+0.00659547j -0.00208502-0.00383245j -0.00255288-0.00236781j 0.00304154-0.00152117j -0.00108916-0.000923056j -0.00322697+0.000231294j 0.00118196-0.00149875j -0.000490735+0.00499804j 0.00541923+0.0125839j 0.00168825+0.00573837j 0.00157374-0.000737006j 0.00153689-0.00353044j -4.09755e-05-0.00349081j 0.000303586-0.0044751j 0.000396312-0.0060307j 0.00301543-0.00246912j -0.00282014+0.00190788j -0.00117895-0.00350476j -0.00371298+0.0159905j 0.00076225+0.00721266j 0.000290041+0.00949142j 0.00614418-0.00252508j -0.000834119+0.00252219j -0.00456994+0.00271237j -0.003724-5.16837e-05j -0.00643847-0.000970244j 0.00435189-0.00668363j 0.000771975-0.00427448j -0.000958153-0.00773513j 0.00992037-0.00821187j -0.00149877+0.00651286j -0.00130495+0.00273756j 0.000422336+0.00924638j -0.000885449-0.0104598j -0.00211095-0.00133919j 0.00135772+0.0100788j -0.011844+0.0159211j 0.0103194-0.00205603j -0.000492871-0.00555395j -0.000763869+0.00790979j -0.0158675+0.00732628j -0.00314763+0.00386593j 0.00278604+0.00681598j 0.00383673+0.000478312j -0.00445895+0.00687889j 0.000359245+0.0163904j -0.00862809+0.00914467j 0.00327663+0.00400723j 0.0059501+0.0054398j -0.00112358+0.00522196j 0.00210449+0.00150691j 0.00377574+0.00035006j -0.00265302-0.00104381j 0.000406141-0.00603134j -0.0111859+0.0174632j 0.00696645+0.00313946j 0.000893486+0.00625965j 0.00166276-0.0207981j -0.00397944+0.00213225j -0.0024554-0.00285144j 0.0107771+0.0106205j 0.00610616-0.0168407j -0.0183521+0.00924043j -0.00182239+0.00314819j 0.00409871-0.0128627j -0.00702709+0.00374709j -0.00282505-0.00750568j 
