0.0113171-0.00279745j 0.0127719-0.0104318j -0.0125311+0.0191149j 0.023564-0.00990558j -0.00560915+0.0105566j -0.00972408-0.0022293j 0.0208265-0.0389868j -0.00884918-0.006715j 0.00163443-0.014195j 0.01014-0.0113841j 0.0241092-8.33487e-05j 0.0205058-0.0330306j -0.00244872-0.00298754j -0.0160628+0.0115275j 0.00640545+0.0214139j 0.0167138-0.0191323j 0.00245421-0.00420376j -0.00635347+0.0137282j 0.0104533-0.0302489j 0.0136161+0.00383372j -0.0110953+0.00308548j 0.0184246+0.00205862j 0.0129025-0.0308486j 0.0175358-0.0439846j -0.0186431+0.0143595j 0.0218842+0.0224851j -0.004895-0.0216127j -0.0180402+0.0121474j -0.0288873-0.000729826j 0.02983-0.0151393j 0.0103702-0.0100807j 0.0131592-0.039036j -0.0145814+0.044621j 0.00237187-0.0388743j 0.00621294-0.0170376j 0.000457234+0.0266277j -0.000440931-0.00806281j 0.0117261+0.0337505j 0.0177189+0.00945166j -0.00705016-0.0178845j 0.00673653-0.00523672j -0.00573785-0.0183147j 0.0233245-0.0373411j 0.0113925-0.0524294j 0.042126-0.0480219j -0.0333221-0.0174754j -0.00717679-0.0311119j 0.0015259+0.0644554j -0.00100688+0.0310663j 0.0508752+0.0303734j -0.0158541-0.0489644j 0.0235285+0.0039622j -0.0209353-0.0265981j 0.0340582-0.0257331j -0.000474436-0.0269175j 0.0312203-0.0510886j -0.0140312+0.00310549j 0.021466+0.00584459j 0.0118783-0.0138055j 0.00871623-0.0175595j 0.00134529-0.0171232j -0.000592324-0.0138262j 0.0153038-0.0549748j 0.00432288-0.0296145j 0.00687919+0.00468008j 0.0115331-0.0105072j 0.0199451-0.0282294j -0.00715894+0.013636j 0.00680856+0.00190979j 0.0016346-0.00882792j -0.000810589+0.00730453j -0.00172785+0.00390416j -0.00430361-0.00190392j -0.00769999-0.0183731j 0.0218733-0.0246938j 0.00562263-0.00577849j -0.000792005+0.0148115j 0.00329647+0.00780227j 0.00633224+0.0188435j -0.01693-0.0105057j 0.0249642-0.0235067j 0.000566771-0.00182339j -0.00578243-0.00825281j 0.0103976-0.00489085j -0.00663239+0.0225118j -0.00384342-0.0118958j -0.00480285+0.0104194j 0.00995348-0.00938412j -0.00892785+0.00201773j -0.0088968+0.0142709j -0.0075377+0.00813955j 0.0133977-0.00403006j -0.000573679+0.0118043j -0.0173621+0.0179566j 0.00333936+0.00419476j 0.0175964-0.000943878j 0.00449905-5.80824e-05j -0.00306769+0.018856j -0.00543715-0.00184057j 0.00489696+0.022236j -0.00528239+0.0180401j -0.00497399-0.00281706j -0.00817407-0.00794562j -0.00238203+0.00320982j 4.46532e-05+0.00704368j 0.00474789+0.0190019j 0.00859675-0.00164863j -0.00310994-0.0138068j 0.00594274-0.0134318j -0.0015886+0.00123711j -0.00627042+0.00024124j -0.00178605+0.0059707j 0.00214882-0.00445379j -0.0037565+0.0158297j 0.00324397-0.0143211j -0.011001-0.00432682j 0.0022639+0.00489591j 0.00751917-0.0100423j -0.00433514+0.00442304j -0.00555432-0.00885161j -0.00579871+0.000361903j 0.00700985-0.012341j 0.00603181-0.00346837j 0.00523602+0.00433584j 0.00262064-0.0102298j -0.00382851+0.0101313j -0.00442597-0.007096j -0.00580227-0.0213304j 0.00177615-0.00657613j 0.00759253-0.00724413j -0.00907214+0.0112698j -0.000220781+0.0101285j -0.00873356+0.0188516j 0.000556218+0.00510639j -0.015394-0.00576366j -0.00611467+0.000116147j 0.00617604-0.00824463j 0.00142112-0.0186284j 0.0031785-0.00301186j -0.00441447+0.011388j -0.00827542+0.0055569j -0.000530087-0.0060609j 0.00570455-0.010328j -0.0131138-0.0040341j -0.00368288+0.000753183j 0.00029934+0.00462575j -0.000850593+0.00675344j 0.0215695-0.0286615j 0.000645843-0.0125981j 0.00270844+0.00268781j -0.0015038+0.000531519j 0.00331291-0.00214959j 0.00335483+0.0101182j -0.00346177-0.0102941j 0.010097-0.0132456j 0.00986092-0.008093j 0.000144179+0.0225134j -0.00370715+0.00160043j 0.0130711+0.0215545j -0.00698393-0.00561612j 0.00129142-0.000709616j -0.00273387+0.0176299j 0.00710617+0.00133529j -0.00314502-0.0179263j -0.0136904+0.0220378j 0.0167634-0.014181j 0.00379297-0.0130734j -0.00502509+0.015592j 0.00169599-0.00529095j 0.00863699+0.0150246j 0.022849-0.00634428j -0.00909236+0.01785j 0.00388526+0.00809763j 0.0121817-0.017705j 0.0056959+0.00426568j -0.00250448-0.00923583j 0.00507006+0.000350079j -0.0199953+0.0194291j -0.00134802-0.0326532j -0.00984533+0.00232407j -0.00723598+0.0087967j 0.00523211-0.0138394j -0.0220648+0.0128538j 0.000933379+0.0240486j 0.00530892+0.000728856j 0.0153027-0.0213545j -0.00491649+0.00358142j -0.0108379-0.0200947j 0.0283586-0.0228612j 
0.00127422+0.0134945j 0.0111238+0.0144831j -0.0198337-0.0108949j 0.0151988+0.0254511j -0.0127145-0.00178208j -0.000449738-0.0111707j 0.0413721+0.0198043j 0.00628616-0.0100953j 0.0139951+0.00144193j 0.0109719+0.0121318j -0.000851732+0.0220462j 0.0323722+0.0221418j 0.00178627-4.98585e-05j -0.0091128-0.0168593j -0.020963+0.00487639j 0.0215695+0.015415j 0.00228086+0.000949838j -0.0131352-0.00907191j 0.0338486+0.0120743j -0.00270856+0.015825j -0.00462022-0.0113883j -0.00434981+0.017571j 0.0308931+0.0113389j 0.0478761+0.0206493j -0.0174678-0.0218708j -0.0225585+0.0250514j 0.0229954-0.00588892j -0.0152031-0.0189708j 0.000648866-0.0332347j 0.0153718+0.033311j 0.0133202+0.0128649j 0.0432597+0.01526j -0.0507379-0.0129264j 0.0427739+0.000905015j 0.019261+0.00884481j -0.0292098+0.000549764j 0.00883534+0.00108222j -0.037267+0.0121466j -0.0105945+0.0179161j 0.0177347-0.00865899j 0.00811875+0.00758789j 0.0203208-0.00705823j 0.0422975+0.0237469j 0.053521+0.0121104j 0.0534869+0.0462003j 0.019299-0.0382773j 0.035145-0.00897148j -0.070358+0.000856505j -0.0351855-0.00220989j -0.0315111+0.0547978j 0.0510971-0.0168696j -0.00362261+0.0261682j 0.0303025-0.0214874j 0.0303428+0.0380087j 0.0295808-0.000182274j 0.0533163+0.0344836j -0.000128132-0.0137642j -0.00704239+0.0243401j 0.0128882+0.0122781j 0.0188413+0.00945877j 0.0184714+0.0028801j 0.0135059-0.000252422j 0.0599659+0.0153405j 0.0316651+0.00714527j -0.00625166+0.00888089j 0.012603+0.0117698j 0.0317484+0.0215j -0.015744-0.00700599j -0.00260074+0.00863975j 0.00841017+0.002177j -0.00704457+0.000313534j -0.00401808-0.00261319j 0.00254922-0.00567321j 0.0196343-0.0070368j 0.0245531+0.0218751j 0.00607565+0.00452965j -0.0160393-0.00104135j -0.00675969+0.00344355j -0.0196461+0.00640979j 0.0112347-0.017206j 0.0259465+0.0275906j 0.000265698+0.000218218j 0.00858077-0.0065549j 0.00567501+0.0108349j -0.0254621-0.00748241j 0.0130614-0.00572471j -0.0110585-0.00311865j 0.0107733+0.00942475j -0.00528516-0.00974333j -0.015272-0.00794741j -0.00930145-0.00629268j 0.00323226+0.0136447j -0.0122827-0.00182684j -0.0196445-0.0191704j -0.00254528+0.00349532j 0.00274736+0.0169746j 0.000674059+0.00579307j -0.0176248-0.00257363j 0.000179114-0.00619087j -0.0226691+0.00683193j -0.0191279-0.00498367j 0.00355686-0.00295276j 0.00943305-0.00751019j -0.00171406-0.00343026j -0.00743006+0.000429934j -0.0210128+0.00521617j 0.00213533+0.0074205j 0.0147121-0.00520496j 0.0134571+0.00553825j 0.000986468-0.00123451j -0.000220007-0.00732311j -0.00755617-0.00140668j 0.00615269+0.0016795j -0.0190746-0.0046755j 0.0137756+0.00371369j 0.00534288-0.0101728j -0.00540298+0.00442304j 0.00876383+0.00743703j -0.00435393-0.00442818j 0.0123522-0.00731765j 0.000236842-0.00542789j 0.0135831+0.00631132j 0.00160614+0.00753292j -0.00708176+0.00398293j 0.0106097+0.00125678j -0.0105229-0.00339448j 0.00750309-0.00426312j 0.0235139-0.00522126j 0.00550613-6.51225e-05j 0.00742106+0.00970558j -0.0117776-0.00801332j -0.011158-0.00120043j -0.0220098-0.00612119j -0.0064374+0.00163344j 0.00735301-0.0155893j -0.00169437-0.00798259j 0.00897364+0.00856974j 0.0221629-0.000469156j 0.00303764+0.00430344j -0.0131792-0.000555708j -0.00368693-0.00931673j 0.00301962+0.00244501j 0.00940834+0.0057783j 0.000590303-0.0135357j -0.000477844-0.0068414j -0.00663693+0.00253485j -0.00988072+0.00109982j 0.0311236+0.0205836j 0.0164622+0.00494839j -0.00534659+0.00333413j -0.00488605-0.00543762j 0.0047964+0.00388943j -0.00912823+0.00380249j 0.0129057-0.00358282j 0.0124031+0.0143623j 0.00559765+0.00863333j -0.0210329-0.00407016j -2.58984e-06-0.0057937j -0.0229076+0.0143943j 0.00294891-0.00845509j 0.00182498+0.00133961j -0.0193537-0.00339305j -0.00353378+0.00163173j 0.0198733-0.00255217j -0.0253966-0.0181331j 0.0152955+0.0153173j 0.0105613+0.00314436j -0.0123797-0.0072132j 0.00903435+0.00394963j -0.0175113+0.0039301j 0.0113272+0.023024j -0.0155019-0.00776487j -0.000845284-0.00104843j 0.0162171+0.0136936j -0.00353682+0.00496378j 0.0100637-0.00345541j -0.000883582+0.00248337j -0.0241501-0.0177114j 0.0295602-0.0041252j -0.00809146-0.00556162j -0.00727838-0.0102823j 0.0107891+0.00515249j -0.0120915-0.0206909j -0.0266868+0.0012922j -0.00607074+0.0106445j 0.0298791+0.0235921j -0.0001086-0.00653354j 0.0142884-0.0107328j 0.0201756+0.0294606j 
-0.013839+0.00283904j -0.00693951+0.00902042j -0.00067669-0.00472691j -0.0186681+0.0180547j -0.00207793-0.00397346j 0.0098678+0.000531349j -0.00508822+0.0155658j 0.0129881-0.00597521j 7.36214e-05+0.0097441j -0.00500484+0.0130594j -0.0270729+0.00995869j -0.0160412+0.00906384j -0.00485075+0.0164123j 0.0207012-0.00838734j -0.000815461-0.00408456j -0.00781318+0.00839104j -0.000564019-0.00655992j 0.00647137-0.0106064j -0.00198229+0.0245295j -0.0220623-0.000545464j 0.00270354-0.000543792j -0.0109307-0.00310824j -0.00714303+0.0265815j -0.0112524+0.029555j 0.0284495-0.0244432j -0.0225388+0.00296131j 0.00608042+0.0103857j 0.0138138-0.0183097j 0.0326306-0.00947948j -0.0458561+0.0229383j -0.0167282+0.0185739j -0.0163724+0.0262995j 0.00270791-0.0435132j -0.00168762+0.0241157j -0.0126066+0.0137922j 0.00150797-0.0158414j -0.00218867+0.0234864j -0.0233691-0.00754092j -0.0254757-0.00165175j 0.0112998+0.00716927j -0.00939209+0.0169539j 0.0061816+0.0079437j -0.0206658+0.0477013j -0.0096209+0.0329146j -0.0535059+0.0476136j 0.0336694-0.016056j 0.00364954+0.026127j -0.0061027-0.0383587j 0.0129633-0.0409221j -0.0427601+0.0070138j 0.0267649+0.0402605j -0.019102-0.00476323j 0.00460582+0.0179957j -0.0577698+0.0512676j 0.00588642+0.0155102j -0.0230353+0.0403599j 0.0201614-0.00104572j -0.0212888-0.0164531j -0.0104396+0.00126737j -0.0103073+0.0127268j -0.0125085+0.0251128j 0.00505992-0.00350094j -0.0110165+0.0461843j -0.00347825+0.0159901j -0.00701221-0.00484294j -0.00351108+0.0134533j -0.015327+0.034975j 0.0012905-0.00918142j -0.00636261-0.0105891j -0.00471721+0.0104151j -0.00951282+0.00178529j -0.00178436+0.00359494j 0.0110752-0.00675556j 0.00403451+0.00634692j -0.0160225+0.0044733j -0.00652301+0.0118044j 4.50279e-05-0.00753948j -0.000836741+0.00042269j -0.00784359-0.00547574j 0.00933272+0.00195118j -0.0235247+0.0148439j -0.00720568-0.00310099j 0.00632393+0.00229919j -0.00801574+0.00434304j 0.00267432-0.00890278j 0.00801832-0.000612874j 0.00504484-0.00803833j 0.00254387+0.0093824j 0.00738096-0.0043138j -0.00033572-0.00991913j 0.00256804-0.00809396j -0.0101698+0.011996j 0.00183018-0.0041745j 0.0100015-0.0204581j -0.000258689+0.000244404j -0.00303565+0.0114885j -0.0047257+0.00293533j 0.00639675-0.0057237j 0.00370684-0.00103085j -0.00572108-0.011631j 0.00461682-0.0115129j 0.00381753-0.0094236j 0.00233101+0.005656j 0.00247886+0.00947829j 0.00129549+0.00352673j -0.00515574-0.014797j -0.00210866-0.00111101j 0.00522682+0.00902745j -0.00572605+0.0128507j 0.000162877+0.00701031j 0.00963147-0.00496752j 0.000965597-0.00131054j -0.00204423-0.00148139j -0.00377994-0.00744114j 0.00142887+0.00290084j 0.0124783-0.00489411j -0.00530719+0.00747066j -0.00206206+0.00304294j 0.00183406+0.00203748j 0.00724378-0.00205335j 0.00686594+0.00405723j -0.00024117+0.00263777j -0.00198251-0.000168777j -0.00581185-0.00790636j 0.00502742+0.003343j 0.000790943+0.00244212j 0.0016241+0.00375892j 0.00201757+0.0050573j 0.000586767+0.00657008j -0.00781818+0.00852456j 0.00982582+0.00450064j -0.000801462+0.00455069j 0.00805599-0.00730189j -0.00274326-0.00191965j 0.0192936-0.00348146j 0.0134271-0.000667378j -0.0118962+0.00745546j 0.000370432+0.00915201j -0.00663647+0.00420563j -0.00413277-0.0115898j 0.0129136+0.00352339j -0.00751112+0.00791585j -0.00227093-0.00104126j 0.0111128-0.0125347j 0.00625127-0.0075075j -0.0100472+0.0035294j -0.00270211-0.00120378j -0.0175465+0.0112504j -0.00738619+0.0157072j -1.23856e-07-0.000306293j 0.00339439-0.00715799j 0.00375273-0.000149309j 0.00170137-0.00297734j 0.000403069+0.00926312j -0.0129151+0.0114469j -0.000662052+0.00781995j 0.00352476-0.00370045j 0.012143-0.0100542j -0.0106814-0.0147993j -0.00557963-0.0042726j -0.00250571+0.00444362j -0.00566936+0.000287494j 0.0141874+0.00140833j 0.00534444+0.00206077j 0.0137644-0.0141381j -0.00955966+0.00614975j -0.00695205+0.00219934j 0.00462234-0.00192501j 0.000761505+0.00327461j 0.00135859+0.00369275j -0.0119052+0.00954869j -0.00174397+0.00280215j -0.00675904+0.0140438j -0.00611902+0.00547864j -0.0107528+0.00301435j -0.00273345+0.0201928j -0.00705728+0.00633298j 0.00314806-0.019512j 0.00369463+0.00551894j 0.00789813-0.0082487j 0.0124399+0.00472914j 0.0107855+0.000473541j 0.0123372-0.00936645j -0.0058383-0.00528144j -0.00926312-0.00232304j -0.0306342+0.0138911j 0.0137147+0.0160502j 0.00391962-0.0111972j 0.0113068+0.00311397j 
-0.000431823+0.0199603j -0.00296581+0.00235157j 0.00776485+0.00613235j 0.00694924+0.0293592j -0.00117806-0.00294993j 0.00511573-0.0127922j -0.00818583+0.00457996j -0.00813051-0.0177226j -0.000535933+0.00120552j 0.00333796+0.00685787j 0.0180079+0.0380966j -0.00429389+0.0199144j 0.0259597-0.00102572j -0.0132682-0.0275366j 0.00693754+0.00695365j -0.000408692+0.0137903j -0.0103599-0.00223646j 0.00102038-0.00924014j 0.00821495+0.00374711j 0.00891947+0.031613j -0.00306291-0.00846903j 0.0084005+0.0109238j 0.011438+0.0142744j -0.00325832+0.0218454j -0.0195385-0.0410539j 0.0150712+0.0335076j -0.0052885-0.00160626j -0.0193123-0.0180989j -0.0215197-0.0397531j 0.0245426+0.0629277j 0.0143659+0.023342j -0.00209929+0.0275353j -0.0336895+0.000218853j -0.00751068+0.0103574j 0.00767063+0.0152846j 0.00609895-0.00933769j 0.023761-0.00102101j 0.0286923+0.0262619j 0.0034039+0.0393914j 0.00172686-0.0127478j 0.0318285+0.00947294j -0.0158641+0.00652619j 0.0576024+0.015029j 0.00973954+0.00600881j 0.0252675+0.0742757j -0.0529753-0.0296371j -0.00186791+0.0017162j 0.0179879-0.0131871j -0.0225496-0.0165286j 0.0733628+0.0311137j 0.00953613-0.0450559j 0.00329441+0.0170882j -0.00750232+0.00759315j 0.0534676+0.0858365j -0.0111822+0.00530602j 0.02578+0.0264772j -0.00914818-0.02245j -0.0127736+0.0280318j -0.0113739+0.0165495j 0.00625975+0.0191686j 0.0201064+0.0193629j -0.0154932-0.00941948j 0.0224277+0.0248235j 0.00113764+0.00194224j -0.00233055+0.00302441j 0.0168315-0.000776883j 0.0308527+0.0181951j -0.00144243-0.00574058j -0.0150264+0.0179359j 0.00717855+0.00481802j 0.00874346+0.0112719j 0.0122268-0.00687336j -0.00589614-0.0157369j -0.00739052-0.00656645j -0.00504551+0.0241412j 0.0226215+0.00694702j 0.00268664-0.00320249j 0.00650837+0.00106345j 0.0146713+0.00837696j -0.00797069-0.0109892j 0.0110549+0.0231714j 0.00129229+0.00768634j -0.0121819-0.0119838j 0.00678399+0.00989502j 0.000413081-0.00697075j -0.0200708-0.00224727j -0.0055679-0.00784833j 0.00588539-0.00149901j -0.0063048-0.0103633j 0.00201889-0.00445971j -0.00277537-0.0126309j 0.0114409+0.0128704j 0.00385417+0.000556702j -0.0104115-0.0135664j 0.00577347+0.00218215j 0.0143123+0.0107166j 0.00278972+0.00220558j 3.34579e-05-0.00602345j -0.00197616-0.00524935j 0.00307041+0.0090255j 0.00263591-0.00670545j -0.0154128-0.00539793j -0.00209724-0.00671052j 0.0148419-0.00204528j 0.0122113-0.0028435j -0.00122467+0.0047506j 0.000374307+0.00605017j 0.00309304-0.00453643j 0.0100302+0.00528647j 0.0065187-0.000431247j -0.00795516-0.010756j 0.00603021-0.00307751j -0.00693681+0.00420981j 0.00825476+0.00229906j -0.0130431+0.000381957j -0.0163533-0.0179009j 0.00744457+0.0072461j -0.000355378+0.00487255j 0.00338942+0.00148595j -0.0150406-0.00268272j 0.00206511-0.00595398j -0.00807502+0.0045262j 0.00273942-0.0030852j -0.00273995+0.00535187j 0.00159459-0.00710774j 0.00325028-0.000424271j 0.00447315-0.00156906j -0.0130361-0.00341311j 0.00105479-0.00221402j 0.00403482+0.0112531j 0.00917902-0.0124608j 0.00648536+0.00546954j 0.000230691-0.00811167j -0.00322643+0.00405598j -0.0189609-0.0214018j -0.000906453-0.0181485j -9.15471e-05+0.0167735j -0.0103328-0.00297427j 0.0123901+0.0100997j -0.00713271+0.00479538j 0.000397201-0.0111842j 0.00870359+0.00870269j -0.0126518-0.00127562j -0.0173322-0.0122732j -0.0037977-0.0089552j 0.00841408+0.0135312j 0.013631-0.00273699j 0.00241943+0.0165002j 0.00711634+0.00208505j -0.00270617+0.00490375j -0.000802332-0.00867087j -0.00773859-0.0027427j -0.0068483+0.00116311j -0.00125396-0.00234439j 0.00448776+0.0188672j 0.00458782+0.00262586j 0.00689094+0.00763885j -0.0159303-0.0132858j 0.00693445+0.0119949j -0.00853192+0.00400742j 0.00100803+0.00218044j 0.0155491+0.0080746j 0.00487083-0.00638335j -0.0107115-0.00736796j -0.000699737-0.0175102j -0.00196328+0.0188693j -0.00379814+0.0107229j 0.00014843+0.00285986j -0.00569603+0.00666151j 0.00908618+0.00364481j 0.0195726+0.0174708j 0.0117534-0.0074665j 0.00604648+0.00880329j -0.00217412+0.0117685j 0.00888621+0.0121849j 0.00556865-0.000686942j 0.0159201+0.0106403j -0.00408698-0.00930653j -0.0160725-0.00557262j -0.00600544-0.00710161j 0.00996277-0.0140683j 0.00644291-0.00194557j 0.00242282-0.0214042j 0.0158101+0.0185908j 0.0168566+0.0112259j -0.000676148+0.0207318j 0.0118619-0.0102176j -0.0159582-0.0114346j -0.00778803+0.00314384j 
0.0118037+0.00504261j 0.00467345+0.0121265j -0.00141384-0.0139202j 0.0257466+0.00701195j -0.00227076-0.00507114j -0.0100883-0.000919237j 0.0108927+0.0240871j -0.0088537+0.00355172j 0.0018138+0.0180886j 0.00656539+0.00965592j 0.023827-0.0105083j 0.0185447+0.016944j -0.00320799-0.0134942j -0.0159493+0.00449155j 0.00772238-0.015459j 0.0125552+0.00625776j 0.0019687+0.00889152j -0.0126077-0.0128903j 0.0136402+0.018666j 0.0155707-0.0129207j -0.00995244+0.00333965j 0.000816019-0.0141103j 0.0172129+0.0228054j 0.0301228+0.0398609j -0.0297133-0.00411577j 0.0136771-0.0248261j 0.0041112+0.0210849j -0.0084803+0.00715412j -0.0244087+0.0191633j 0.0407947-0.00743282j 0.0187955+0.00352194j 0.0279318+0.0292719j -0.00151463-0.00663897j 0.0258887+0.0423645j 0.00772492+0.00428669j -0.013792-0.0214207j -0.00252859-0.0062303j 0.00127032-0.0452827j 0.0290654-0.00810907j -0.00430312+0.00625998j -0.00517865-0.0242245j 0.021388+0.0289203j -0.00308362-0.0175065j 0.00680316+0.0259279j 0.051226+0.0151394j 0.00553612+0.0577383j 0.019459+0.0382328j -0.0433546-0.0643237j -0.0145628-0.0241758j -0.0187505-0.0905862j -0.0154653+0.0354761j 0.0013855-0.0154254j 0.0202409+0.0365893j 0.0571319-0.0118372j 0.0220878+0.0270443j 0.0221585+0.0115771j -0.00259159+0.0107193j 0.00718851-0.00789917j 0.0165917+0.0113145j 0.0191723+0.00803759j 0.0146413+0.00325688j -0.00452567+0.014712j 0.0339501+0.023747j 0.0013415+0.0168705j -0.00293749-0.00273198j -0.00272006-0.00504955j 0.0163508-0.00143871j -0.00607071-0.0104789j 0.0216536+0.00624679j 0.000702722+0.000239125j 0.00074059-0.00631166j -0.0177119-0.00698827j -0.0118675+0.00199019j -0.00354281+0.0174593j 0.0249788+0.00442455j -0.00237867-0.0120669j -0.00582514-0.00978965j -0.00282747-0.00785123j -0.00389031-0.0263417j -0.00338733+0.0149736j 0.00937289+0.000584863j -0.000333752-0.00625095j -0.00510937+0.0156454j 0.00340019-0.00757611j -0.00692375-0.0129844j 0.0104155+0.0273948j -0.00815255-0.00589616j 0.0063208-0.00585405j -0.000330899+0.00143408j -0.0130127-0.0121161j -0.0167635-0.00726985j 0.0117405-0.0035227j -0.00127332-0.00665009j -0.0141546-0.00355104j -0.00312725-0.00879152j 0.0110167-0.00900089j -0.000728043-0.00104759j -0.0052232-0.0111919j -0.00136708+0.0018446j -0.000245959-0.0211335j -0.0104712-0.0176173j -0.00698583+0.00581078j -0.00474037+0.0120342j -0.00570538-0.00840868j -0.00450653-0.0137064j -0.00270032-0.0186242j 0.00722539-0.00380087j -0.00123242+0.0147827j 0.00550837+0.00468019j -0.00622321-0.00208541j -0.00439113+0.00481628j -0.00278827-0.00909076j 0.00316867+0.00628533j -0.00186653-0.0122077j 0.00721372+0.0181168j -0.0100262+0.0122642j 0.00339824-0.00585764j 0.00817569+0.00357963j 0.000822929-0.00319754j 0.00206136+0.0188739j -0.00149427-0.00214376j 0.00989329+0.0144788j -0.0052294-0.0077815j 0.00305716-0.00567581j -0.00637736+0.000590231j 0.00220662-0.00126615j 0.000135401+0.00148924j -0.00332329+0.0220411j 0.00231786+0.00912377j 0.0108711+0.00188074j -0.00690159-0.00946095j 0.00620209-0.00289645j -0.00579716-0.0130689j 0.00318721-0.00397416j -0.0100134+0.0181942j -0.00926128+0.0019106j 0.01179+0.00783319j -0.000336404+0.0280548j 0.00411148-0.00843578j 0.00211777-0.00412878j -0.000634721+0.00252333j 0.00282576-0.00142963j 0.00572976+0.0142562j -0.00225348+0.0033971j -0.0119708-0.00275216j 0.012303-0.00767109j -0.0113016-0.0218996j 0.00747332+0.00897936j -0.00182334+0.00925278j 0.00840492+0.00568963j -0.00434916+0.00234763j -0.000206787+0.0054408j 0.00633488-0.0020176j 0.00269921+0.012326j 0.0107857+6.00597e-05j 0.00528235-0.00326725j 0.00722616-0.0118127j -0.00774936+0.00393163j -0.00292178-0.0311944j 0.00854606+0.010954j 0.00400734+0.0036135j 0.00278913-0.0161156j 0.0040927-0.00814533j -0.00527915+0.0152497j -0.0127797-0.00561267j 0.0161186+0.00969473j 0.00600235+0.00406695j 0.00134733-0.00157049j 0.00460067+0.0117216j 0.00532142-0.010433j 0.0160671-0.0141424j -0.0121847-0.0217887j -0.000162549+0.00410431j 0.00996333+0.00687833j 0.00131881-0.0101367j 0.000205411+0.0202788j -0.000597077-0.0124319j -0.0167542-0.00726145j -0.00252243+0.0244176j -0.00694972-0.000308559j -0.00809008-0.00876982j 0.00507166+0.00789615j -0.0164466-0.0119564j 0.0150651-0.0267651j 0.00397265-0.0228272j 0.0115313+0.0186097j -0.00469356-0.00902989j -0.0151312+0.00149607j 0.011662+0.0130202j 
