-7.5065e-15-0.172456j 8.30668e-15+0.0146045j -2.44223e-15+0.150162j 2.01543e-15-0.0750398j 3.93302e-17-0.0986012j -1.20509e-15+0.256279j 2.04504e-15-0.114801j 6.04835e-16+0.0589833j 3.0482e-16-0.155194j 1.25986e-14-0.218207j 1.2499e-14-0.0212301j 1.9762e-15+0.185776j -3.32588e-16-0.282682j -1.2584e-14+0.0566896j -2.89756e-14-0.217814j 1.50186e-15-0.0368826j 8.04863e-14-0.149195j 7.96047e-15-0.178527j 1.39645e-13-0.16147j -5.69367e-14-0.148601j 2.43364e-14+0.0363105j 2.01209e-14-0.0358681j 5.86624e-14+0.0760125j 5.20025e-14+0.226443j 1.62755e-14+0.15932j 1.74974e-15-0.0397727j -2.80264e-15+0.0572375j -2.68426e-14-0.232183j -1.64631e-14+0.00880868j 3.11015e-14-0.183807j -1.51776e-14+0.0836101j 1.77357e-14-0.1367j 1.79643e-14-0.0877655j -9.25744e-15-0.0671552j -1.94076e-14-0.0351466j 7.03383e-15-0.203207j 1.60663e-15-0.0388967j -2.22813e-14+0.190312j -1.04468e-14-0.138879j 6.42095e-15-0.0166093j -5.43559e-15+0.00680672j 6.55867e-15+0.13758j -3.68184e-16+0.211663j -3.09759e-14+0.12899j 4.0741e-15+0.213528j -3.43132e-14+0.176038j 3.80182e-16-0.0500675j 3.49792e-16+0.0283506j -3.53149e-16+0.0328093j 1.63427e-16-0.0739371j 5.53966e-17+0.01876j 1.62481e-16+0.00128404j 1.17572e-16-0.00126333j 6.93148e-16-0.0217334j -1.72958e-16+0.0072913j 3.18276e-16+0.0113788j -3.10799e-17+0.00337612j -8.5074e-17-0.00416046j -2.90878e-17+0.00548957j -3.16793e-16+0.000230798j -2.51106e-16-0.00875522j 5.93247e-16+0.00899519j -3.2428e-16+0.00227497j -2.9046e-16+0.024045j 2.33194e-16-0.0104303j -1.54264e-16+0.0149498j 4.82549e-16-0.00299314j 6.00274e-16-0.00764235j -1.30461e-16-0.00912634j 4.08621e-13+0.0158951j 1.00776e-14-0.00500851j -3.1139e-16+0.0125233j -1.61164e-14+0.00317864j -2.01738e-17-0.0112277j -3.59183e-16-0.000218771j 2.64195e-16+0.0055776j -6.82608e-18-0.0133879j -6.46234e-17+0.00399573j -1.33876e-16-0.0163528j 1.90901e-15+0.00308437j 1.19785e-16-0.0249819j -1.22984e-15-0.0110551j -3.36342e-16+0.00842718j -8.38682e-17-0.000598671j -2.23664e-16+0.0211978j -1.03905e-16+0.00856675j -2.72731e-16-0.0189816j -1.8567e-16-0.0173449j -1.73717e-17+0.0283968j 2.49005e-16-0.0135879j 1.8369e-17-0.0278955j -2.03346e-16-0.00972614j 2.89242e-16-0.0453802j 1.17493e-16+0.0187061j 2.83177e-16-0.0144824j -1.29351e-16+0.0462812j -1.22904e-15-0.0133929j 1.24057e-15-0.0794577j 
9.81979e-17-0.0532582j 6.72869e-16-0.0372386j 3.68015e-15+0.0727263j 4.22454e-16+0.134578j -1.16454e-15-0.0377501j -2.62982e-15+0.0627493j -3.3642e-15+0.0613212j -3.80458e-16-0.333415j -4.2276e-15+0.0396362j 1.43722e-14-0.187932j 3.86453e-15-0.0546954j -1.13068e-14+0.00406484j 3.83173e-15+0.123083j 1.22489e-14+0.226161j 2.2972e-14+0.203846j -4.14734e-14-0.255516j 7.5054e-14-0.0952229j -1.19375e-14-0.108125j -1.69479e-13+0.167247j 5.15433e-14+0.0313594j -4.41172e-16+0.0277177j -1.56975e-13+0.175746j -2.5106e-13-0.351342j 2.98756e-14+0.146805j 2.84751e-15-0.0221557j 4.52479e-15+0.0650653j -8.32415e-15+0.0184117j -3.97874e-14-0.196783j -4.93822e-14-0.145834j -1.88219e-14+0.191885j 1.45523e-14-0.0437067j 6.47768e-15+0.200527j -6.85601e-15-0.106195j -2.61342e-14-0.182329j 2.08694e-14+0.123643j 1.05256e-14+0.00859881j 4.48358e-15+0.273018j 2.84802e-14-0.0858323j 1.91499e-14-0.134425j 1.84999e-14-0.184081j 3.5162e-15+0.0306372j -7.59032e-15-0.14943j 8.36067e-16-0.0269432j -3.08127e-14+0.134358j 5.12752e-16+0.0465198j -2.87559e-14+0.13258j 2.16676e-15-0.0478311j -1.38543e-15-0.00188641j -4.19854e-16+0.018199j -8.36589e-16+0.0271666j 2.39934e-16+0.00120491j -6.53709e-16+0.0136703j 1.36741e-16-0.00425833j 1.23934e-15-0.0276475j -4.1459e-16-0.0196342j -4.58773e-16+0.00328108j -4.9703e-16-0.00504062j 5.07468e-16+0.00512994j -2.05151e-16+0.00183812j 8.39277e-16+0.00153416j -1.39424e-16-0.00326638j 1.15319e-16+0.00309522j -2.57393e-16+0.00770085j -4.12275e-16+0.00456313j -3.09041e-16+0.00930124j -7.47909e-16+0.0033189j -8.89872e-16+0.00170779j -4.07474e-16-0.00217198j -2.4057e-16-0.00689514j 1.12499e-13+0.00425433j 5.46037e-15+0.00238473j -3.76645e-16+0.0063555j -1.80874e-14+0.00340503j 3.75091e-16-0.00245667j -2.44727e-15-0.00707974j 6.93165e-17-0.00417295j 3.91732e-17+0.00129983j -4.41185e-17-0.0163605j 5.25766e-16-0.00804926j 6.26578e-15+0.0049105j 6.69224e-16-0.00880137j 4.82631e-16-0.00118784j 6.31236e-16+0.0155876j 2.4376e-16+0.0040716j 3.68206e-17-0.0120969j -6.93538e-17+0.0155781j 1.24387e-16-0.00459813j 2.36229e-17-0.0103026j -3.68371e-16+0.00290262j -1.13711e-16-0.0119271j 2.12203e-16+0.0376936j 4.18295e-16-0.0135336j 2.74451e-16-0.0217655j 1.45917e-16+0.00762189j -2.65249e-16+0.0369209j 7.72065e-16+0.0143791j -6.44536e-16+0.0139733j 9.58279e-16-0.0286852j 
-1.11968e-14-0.217625j 1.18581e-14+0.0381581j 1.11341e-17+0.00178842j 2.88587e-16-0.0129023j 1.71077e-16+0.0135853j 2.90239e-16+0.0308352j 2.28454e-15-0.0566628j 2.47039e-16-0.000861209j 5.97414e-16+0.0116936j -1.53389e-15+0.013718j -2.82559e-15+0.0230938j 3.22972e-16-0.0462244j -1.00513e-16+0.0279506j 2.69043e-15+0.0105581j -1.90951e-15+0.0109406j 5.56228e-15+0.0415534j -1.77522e-15+0.00706209j -5.9131e-16+0.0284145j -4.48707e-14+0.0509407j 2.18344e-14+0.0553134j 4.93492e-15+0.00571687j 3.48709e-14-0.036736j 5.42492e-15+0.0099486j -1.86488e-14-0.0700779j -5.32304e-15-0.0587371j 2.87956e-15-0.0112965j 1.86167e-15-0.018743j 4.13022e-15+0.00055627j 4.38307e-15+0.045449j -1.99154e-15-0.013516j 5.5052e-15-0.0504274j -4.4525e-15+0.0449253j 4.3985e-16-0.0324488j -6.15206e-15-0.0274327j 2.76476e-15+0.00520736j 2.23876e-15+0.0273497j -6.30036e-16-0.0418385j -5.12295e-15+0.0268452j -1.53906e-15-0.00441633j 1.06939e-15-0.0121784j 6.14387e-15+0.0834622j -7.72366e-15-0.100261j 4.53538e-16-0.0660597j 5.08445e-15-0.0221506j -4.231e-15-0.1145j 3.42493e-14-0.169041j 4.90896e-16-0.00962517j 5.84999e-16+0.0775175j 9.96274e-16+0.10395j 2.52006e-16+0.0840467j 5.10882e-16-0.118216j 5.6182e-16-0.0587355j -3.09273e-16+0.104058j 1.02277e-15-0.0192839j -9.32726e-17+0.0973168j -7.74327e-16+0.0816227j -8.79844e-15-0.11852j 1.07531e-14+0.112003j 1.47465e-15-0.0367966j -1.11717e-14-0.026446j 1.25412e-15+0.0241447j -9.32168e-16-0.135961j -1.50438e-15+0.210242j -5.42751e-15+0.204534j -1.69325e-15-0.0433428j -2.27596e-15+0.144585j -5.15121e-15-0.00295798j 7.50269e-16-0.0875904j 3.69344e-15-0.00879922j 6.34167e-13+0.0262838j -1.46926e-14-0.0586666j -1.60116e-15-0.0338067j 6.96624e-15-0.00177304j -1.19048e-15-0.0446847j -1.13237e-14-0.0285085j 1.65111e-15+0.0101911j 2.55259e-15-0.263652j -1.75833e-15-0.0435543j -8.19223e-16-0.126124j 5.65134e-14+0.0487773j 2.14375e-15-0.1122j -1.61593e-14-0.157929j -5.20734e-15+0.0511436j -1.32461e-15+0.0298497j 1.85884e-16+0.140939j -7.91854e-16+0.0728333j 3.51318e-16+0.0192698j -2.28272e-16-0.0547898j 9.06877e-17+0.0928954j 2.68446e-16-0.109705j -6.61166e-16-0.112741j -7.64294e-16-0.106743j 1.47505e-16-0.152821j 2.26494e-16-0.0116591j -5.4418e-16-0.0890093j 3.30777e-16+0.05268j -4.40784e-15-0.0368952j 3.14251e-15-0.267572j 
-7.744e-16+0.0576088j 2.8907e-15+0.0916315j -7.45072e-16-0.0524869j 4.18251e-16-0.147017j -6.60144e-16-0.0145498j 9.0478e-16-0.0151694j 2.78904e-15-0.052017j 5.57218e-16+0.0400056j 5.37814e-16-0.00467519j 8.31176e-16-0.0198573j 8.31701e-16+0.0170317j -2.84452e-17+0.0225675j 5.60631e-16+0.00215177j 1.03039e-15+0.0206314j 1.99281e-15-0.00304679j 2.19759e-18-0.0145325j -1.22199e-14+0.0204385j -2.42419e-15-0.0194074j -1.28621e-14+0.0140367j 6.74565e-15+0.00447346j 2.13716e-15+0.00579937j -3.30463e-14+0.0381317j -5.68533e-15-0.00913216j -4.8135e-16-0.0209806j -1.92082e-15+0.0300288j -3.14466e-15-0.0011608j -2.01474e-16+0.00734732j 5.30015e-15+0.0101889j -3.77729e-15+0.00738025j -8.56999e-15+0.0410555j -3.85984e-15+0.0264648j 3.27764e-15-0.0186487j 2.2668e-16-0.0127665j 2.14319e-15+0.0121166j 6.16756e-15+0.0470552j 4.00474e-15+0.0161978j 9.12583e-16+0.0717292j 2.37572e-16+0.0274604j -5.96013e-16-0.0641076j 5.08772e-15-0.0306637j -1.70375e-15+0.0443495j 1.55075e-15+0.0215581j -2.335e-15-0.165879j -1.94509e-14+0.0777354j 8.14109e-16+0.072728j -1.08012e-14+0.0592528j -6.33839e-16-0.130706j 6.88921e-16+0.0109736j 1.47624e-15-0.0224644j -1.71664e-15+0.184319j 4.18717e-15-0.0496828j 3.79105e-16+0.020061j -4.65833e-17+0.0514777j 1.68755e-15-0.00753445j -2.00377e-15+0.09443j -3.599e-15-0.00638534j -1.46649e-16-0.0228395j 1.47848e-15-0.10462j 2.56926e-15+0.31414j 1.38929e-14+0.0454088j -5.74938e-15-0.108089j 3.81251e-15-0.0331066j 7.37934e-16+0.116657j 1.07948e-14-0.19036j 1.03698e-14-0.131248j 9.03187e-15+0.141752j 1.60806e-14-0.189021j 1.30265e-14-0.0940094j 1.13232e-14-0.0446774j 3.12473e-12+0.125595j -2.15341e-15-0.174696j 6.41356e-19-0.17983j 9.06272e-13-0.172385j -1.29866e-14+0.0263739j 4.90624e-14+0.166664j -3.84246e-15-0.126144j -1.84018e-15+0.107207j 3.32464e-16+0.268287j 9.36564e-17-0.0683581j -8.44046e-14-0.0554146j -5.16902e-15-0.0458258j -2.06651e-14-0.0487679j -9.47378e-15-0.211941j -1.55919e-15+0.0113402j -4.18547e-15+0.0663337j -1.55439e-15+0.103754j -8.75819e-16+0.0322133j 1.23655e-15+0.0679021j -7.30471e-16-0.00366658j 4.13694e-15-0.0532244j -1.79949e-15-0.177293j 2.70315e-15+0.11096j -9.46447e-16+0.11418j 9.75567e-16-0.0862367j -2.66684e-15-0.221733j 4.87414e-16-0.0252851j 2.46528e-15-0.106047j -2.24565e-15+0.0905841j 
-1.47786e-15-0.0276603j -3.83391e-15-0.032912j 2.05967e-16-0.0283015j 4.77835e-15+0.0653074j 3.10665e-15+0.0515322j -1.4751e-15-0.0336686j 1.15669e-15-0.00887934j -2.08008e-15-0.030519j -3.32801e-15-0.0622651j 7.67501e-16-0.012494j 5.5874e-17-0.000923502j 1.61434e-16+0.0059644j -1.32016e-15-0.0261643j -7.12042e-16+0.00752325j -8.2813e-17-0.00296088j 2.77474e-16-0.00522367j -1.95322e-15+0.00050785j 1.20388e-15+0.0103667j -9.65809e-15+0.0080497j 2.70631e-15+0.000474735j 1.42432e-14+0.0235433j 1.2057e-14-0.0147226j 5.14533e-16-0.000384666j -1.81621e-15-0.0112937j -1.33525e-15+0.000493722j -2.42052e-16+0.0195197j -1.99442e-15-0.0158679j -5.05588e-15-0.00453676j -1.80007e-16-0.0201248j 4.84474e-15-0.0109441j -2.58266e-16-0.00168651j -1.2418e-15+0.00194635j 2.28883e-16-0.0103297j 3.72294e-15+0.0322653j -3.47107e-15-0.0359236j -9.45691e-16+0.0301388j -3.0841e-15-0.0214077j -3.17747e-15+0.00562403j 2.01103e-15+0.0226766j 1.19937e-15-0.0153186j 7.34953e-16+0.0151356j -2.03289e-16+0.0154075j 7.57898e-15+0.0811276j -7.38802e-15+0.0433706j -9.16328e-16+0.033199j 8.46301e-15-0.0470416j 9.28043e-15+0.125051j -4.21333e-16-0.0145894j -1.97687e-15-0.057401j -2.39608e-17+0.0589341j -1.22527e-14-0.256935j -5.37225e-16-0.00485179j -7.03313e-16+0.0276915j -1.39822e-15-0.0991543j 5.28214e-15+0.105662j 1.44666e-14+0.253423j 2.49835e-14+0.173671j -2.42544e-14-0.188047j -4.25968e-15+0.0502244j -1.43514e-14-0.0453898j 1.37247e-14+0.0893925j -1.50869e-14-0.234434j -1.06025e-14-0.152689j 5.95041e-16-0.0869029j 1.03833e-15-0.0561664j 4.66903e-15+0.00296333j 3.54125e-15-0.152556j 1.18095e-14+0.193624j -2.26928e-14-0.296024j -1.28145e-12-0.0533806j 5.50839e-14+0.116398j 2.92491e-15-0.0823065j 3.23433e-13-0.060846j 5.6337e-15+0.213358j -4.77144e-14-0.129585j 1.08081e-14+0.157374j 1.69103e-17+0.114588j -4.10723e-15-0.0044241j -1.59465e-14-0.196138j -1.10045e-13-0.0726717j -4.63927e-15-0.0263387j 4.30272e-14+0.288468j 1.00509e-14-0.0306975j -4.39023e-15-0.105519j 1.11741e-14+0.248038j 3.00967e-15+0.0951668j 3.75992e-15+0.0665837j -3.9586e-15-0.0589351j 1.68731e-15+0.0348063j -1.24868e-14-0.261057j 8.51574e-15+0.0979135j -7.91017e-15-0.113348j 4.54668e-16+0.0463575j -2.38812e-15-0.072398j 9.93461e-15+0.111146j -3.13589e-15-0.0664396j 3.02565e-15+0.0540145j -1.38462e-15-0.0428919j 
6.97828e-15+0.137311j -7.70129e-15-0.033012j 1.75532e-16-0.00834342j -7.65218e-16+0.0276861j -9.3322e-17+0.00187836j -1.01045e-16-0.0373208j -1.92699e-15+0.04693j -8.96517e-17-0.00590793j -2.07809e-16+0.00386378j -7.84306e-17+0.0113575j 7.40377e-16-0.0134482j -4.07118e-16+0.0114551j 1.98145e-16+0.00313217j -8.65108e-16-0.0140836j 3.03319e-15+0.00869486j -2.9846e-15-0.0188619j -4.30786e-15+0.00577685j 1.67178e-16-0.000650275j 1.86944e-14-0.020642j -9.52633e-15-0.0224476j -4.81011e-15-0.00652123j -1.78139e-14+0.0194448j -5.25946e-15-0.00827004j 6.73885e-15+0.0255081j 1.9471e-15+0.0203011j -1.67284e-15+0.00971799j -8.60213e-16+0.00575796j -6.20735e-16+0.0175677j -4.45971e-16-0.0277958j -2.43355e-17+0.016422j -1.97425e-15+0.0215223j 1.0223e-15-0.0161093j -1.62167e-15+0.0278278j 4.31375e-15+0.0221376j -7.9511e-16-0.00649079j -2.28375e-15-0.00209852j 1.32183e-16+0.0186624j 4.51678e-15-0.0323398j 1.53154e-15+0.0206662j -1.73326e-15+0.0125573j -2.86861e-15-0.0545904j 3.73174e-15+0.0487197j -6.48085e-16+0.0410161j 1.16735e-15-0.00426677j 1.78077e-15+0.0454275j -1.67246e-14+0.0801561j -7.23796e-16+0.0245866j -1.84762e-16-0.0497103j -3.49009e-16-0.0634624j 3.73973e-16-0.0615925j -5.35191e-16+0.0696401j -4.93537e-16+0.0328521j 4.39117e-16-0.0665023j -6.09895e-16+0.0124195j 4.43897e-16-0.0658527j 4.58913e-16-0.0447492j 4.82139e-15+0.0756542j -6.2839e-15-0.0596416j -9.15158e-16-0.00794309j 5.25166e-15+0.0106159j -3.31841e-16-0.00179744j 1.91831e-16+0.0797351j 1.87435e-15-0.139563j 2.69444e-15-0.107038j -1.49135e-16+0.0383252j 1.17961e-15-0.101106j 1.68898e-15+0.0176697j -2.51819e-15+0.065205j -2.86396e-15+0.00534424j -7.32959e-13-0.0299416j 8.3047e-15+0.0542j 8.85881e-16+0.0351711j -8.49874e-14+0.0164149j 1.34393e-15+0.0285726j 1.8709e-15-0.00117266j -1.11856e-15+0.00833892j -2.18722e-15+0.149976j 1.30895e-15-0.000153962j 3.79536e-16+0.0799022j -2.73741e-14-0.0252575j -1.15033e-15+0.0729173j 1.10929e-14+0.104671j 4.0753e-15-0.0113376j 1.28765e-15-0.0206677j 2.15494e-16-0.087902j 7.5084e-16-0.0526624j -1.34348e-16-0.0120309j 1.2294e-16+0.0265521j 1.67565e-16-0.0566881j -3.6213e-16+0.0673703j -1.75203e-16+0.0878976j 3.35771e-16+0.051948j -3.38195e-16+0.0845756j -2.41717e-16+0.0126039j -2.11739e-16+0.0772338j -1.37419e-17-0.0337228j 2.10602e-15+0.0340797j -2.1624e-15+0.156489j 
-2.051e-15-0.0717462j 1.87069e-15-0.0253395j 3.40125e-16+0.0230835j -4.17946e-16+0.0515457j 8.57828e-17+0.00635932j -2.42848e-16+0.0193396j -5.35519e-16+0.00339538j -7.98341e-18-0.0226874j -1.25187e-16-0.00363693j 1.91033e-16-0.00364583j -3.005e-16-0.00328803j -6.91174e-17-0.0103703j -1.44177e-16-0.00231829j 1.4015e-16+0.00383505j -1.39907e-15+0.00169304j -2.45029e-17+0.00459218j 8.29117e-15-0.0128394j 5.14288e-16+0.00401288j -5.58994e-15+0.00550634j 1.8596e-15+0.00575676j 1.80418e-15+0.00254334j 1.5196e-14-0.0172306j -2.11583e-15-0.00231903j -1.0902e-15+0.00362423j 2.31157e-16-0.0172862j 1.6965e-15-0.000219377j 1.20966e-16-0.00479024j -3.2472e-15-0.0165466j 3.16913e-16+0.00174049j 3.33463e-15-0.0176365j 2.40678e-15-0.0176j -1.40389e-15+0.0165602j 4.0589e-16-0.0086904j -2.91572e-15-0.0149401j -1.45953e-15-0.0144202j -5.8982e-16-0.00445374j -1.3269e-16-0.0272316j -1.13438e-15+0.000345956j -1.19614e-16+0.0135611j -7.06455e-16+0.00119626j 1.79513e-15+0.00400205j -2.04718e-15-0.0262151j 5.98947e-16+0.0528053j 5.26009e-15-0.0199183j -9.07283e-16-0.0371765j 9.56743e-15-0.0471815j -1.72241e-17+0.0459807j -7.71527e-17+0.0119788j -2.27796e-16+0.026653j 7.46744e-16-0.0426773j -8.66851e-16-0.0216519j 3.24403e-17-0.0183862j -1.08803e-16+0.00527722j 6.81609e-17-0.00864719j 6.52704e-16-0.00599092j 6.46985e-16+0.033857j -1.13333e-15-0.00615553j 8.70179e-16+0.0464597j -2.4862e-16-0.108952j -7.37036e-15-0.0230686j 2.25138e-15+0.0457443j -1.24836e-15-0.0297009j -2.15944e-16-0.00514112j -4.78877e-15+0.100497j -3.79393e-15+0.0316457j -2.90887e-15-0.0173513j -5.95147e-15+0.0534343j -4.63235e-15+0.0246897j -3.0714e-15-0.00467804j -9.71617e-13-0.0390501j 4.72077e-16+0.0531091j -2.22394e-16+0.0488915j -2.82908e-13+0.0537374j 3.48561e-15-0.0057546j -2.0459e-14-0.0690749j 1.18628e-15+0.0533618j 9.16971e-16-0.0825724j 1.68706e-18-0.0987828j -3.31163e-16-0.0148605j 3.35204e-14+0.0242891j 1.93544e-15-0.00993614j 4.65846e-15+0.000895131j 2.30354e-15+0.0798595j 5.2393e-16-0.00383785j 1.0364e-15+0.0211503j 3.23797e-16-0.0136237j 3.30456e-16-0.00370128j -2.35004e-16-0.0379691j 1.60317e-16+0.0229811j -9.1878e-16-0.0204093j 7.85772e-17+0.0422395j -6.69283e-16-0.0658171j 4.79204e-16-0.0682236j -2.7518e-16+0.0229764j 2.92231e-16+0.0630201j -6.97042e-18+0.0170591j -2.11027e-15+0.0310225j 1.84122e-15-0.0900026j 
2.05543e-16+0.00320298j -1.52958e-16-0.000662847j 1.83209e-17-0.0024482j -7.07821e-17+0.00125775j -1.27836e-17+0.00201056j -3.31655e-17-0.00332263j 5.5472e-17+0.000631148j 4.51476e-17-0.000789739j 1.27758e-16-0.000991634j 9.07825e-17+0.000936943j -2.30437e-17+6.19981e-05j -1.0466e-16-0.000439126j 1.4082e-16+0.00084809j -2.09565e-17-0.000221864j 2.95571e-16+0.00118535j 3.2796e-17-0.000323635j -6.85745e-16+0.00122712j 2.90692e-17+0.00115908j -7.87123e-16+0.000877999j 3.55603e-16+0.000501093j 1.50597e-16+0.000438066j -3.20607e-16+0.000433582j -3.48514e-16-0.000536202j -3.45356e-16-0.00147063j -1.90736e-16-0.00020663j -1.31786e-16+0.000945967j -4.21996e-17-0.000633243j 1.87348e-16+0.0016903j 1.44782e-16-0.0010044j -3.61547e-17+0.00136233j -3.50754e-17+0.000152202j -5.63785e-17+0.000269271j -5.67856e-17+0.000588344j 2.27477e-16+0.00195363j 1.54854e-16-0.000548469j -6.76149e-17+0.00220008j -5.1262e-17+0.000551922j 3.69399e-17-0.00115472j 1.26269e-16+0.00121364j 7.63679e-17-0.000393906j -3.30603e-17-8.28762e-05j -5.93384e-17+0.000831751j -1.49921e-16+0.000202732j -3.957e-16+0.00126852j -2.07902e-16+0.00133848j 6.21724e-17-0.000437502j -8.44567e-17+0.00311537j 4.36907e-17-0.00135837j 1.20931e-16-0.00328229j -9.49232e-17+0.00307025j 3.17792e-16-0.00716082j -2.39494e-17+0.000632497j -5.08491e-17+0.000223368j 2.36036e-16-0.00271619j -9.84967e-17+0.00300232j -2.70127e-16+0.00672075j 3.23973e-16+0.00630772j -2.96236e-16-0.00781507j -2.15084e-16+0.00469461j -6.7115e-17-0.000699524j 9.67528e-17+0.00156225j 1.77666e-16-0.0060729j 2.18419e-16-0.00583172j 4.37864e-16-0.00667421j 2.60185e-16-0.00236447j 3.10227e-16-0.000263706j 6.91326e-16-0.00629029j -1.191e-16+0.00602783j 1.89933e-16-0.0092549j -2.04113e-14-0.000889008j 1.36227e-15+0.00262739j 2.85708e-16-0.00385628j 1.81638e-14-0.00340507j -5.32015e-16+0.00728347j -5.05182e-16-0.00214595j -1.85699e-16+0.00351671j -4.24183e-16+0.007314j -5.26308e-17+0.00271075j 2.24863e-17-0.00514179j -4.51272e-15-0.00324694j -1.73927e-16+0.000145936j 4.41602e-16+0.0100842j 3.3401e-16-0.00344141j 1.72502e-16-0.00342313j -3.35097e-16+0.00652569j -1.38832e-16+0.00299488j -6.02169e-17+0.00225027j 6.11116e-17-0.000482272j -3.35137e-17-0.000150044j 3.39025e-16-0.00717269j -8.90094e-17+0.00275037j 9.95726e-17-0.00125903j -1.36523e-16+0.00437255j 1.05707e-16-0.00299169j -9.89767e-17+0.00241148j 8.43839e-17-0.00313692j -1.04858e-17+0.00116735j -2.33483e-17+0.00289187j 
4.52849e-16+0.0117039j -6.2674e-16-0.00281632j 3.22406e-17-0.00306824j -1.11313e-16+0.00347515j 1.9363e-17+0.00210685j 2.87298e-17-0.00665728j -2.07452e-16+0.00472995j -1.3883e-17-0.000877113j -3.62338e-17+0.00184869j -2.16812e-16+0.00421619j -1.16579e-16-0.000535656j -4.48436e-17-0.00185789j 6.53101e-18+0.00376791j 1.03199e-16-0.0022154j 5.69017e-16+0.00326754j -1.16736e-16-0.000259601j -1.60389e-15+0.00271447j -6.07485e-17+0.00286002j -3.9964e-16+0.00059723j 9.88123e-17+0.000518286j -5.47116e-16-0.000821504j -1.04151e-15+0.00129954j -6.55506e-16-0.000910388j -4.02772e-16-0.0018753j -1.346e-16-0.000874158j -1.58809e-16+0.00127962j -2.48141e-17-0.000616048j 3.68293e-16+0.00489597j 3.46314e-16-0.00192264j -3.5327e-16+0.00320829j 3.50617e-17+0.000325026j -1.97306e-16+0.000470371j -3.80894e-16+0.00331809j 4.97127e-16+0.00314551j 1.6243e-16-0.000588278j -2.81199e-16+0.00300198j -5.25685e-17+0.000980986j 5.75849e-16-0.00475516j 1.99516e-16+0.00398178j -2.64214e-16+0.00138966j -4.92636e-17-0.0038363j 1.2358e-16+0.00180577j -7.11948e-17+0.000790469j 5.63479e-16-0.00213142j 1.38837e-17+0.000174211j -5.82239e-16+0.00220966j -4.21228e-17+0.00380815j 3.63828e-17-0.00396746j 2.61307e-17-0.00536444j 1.41354e-16-0.00293546j -2.26252e-16+0.00225567j -6.97722e-17+0.00214285j 1.05084e-16-0.00436189j -7.70932e-17+0.000335808j 1.73062e-16-0.00375635j 1.9274e-16-0.00094533j 4.61247e-16+0.00676713j -6.05761e-16-0.00562229j -1.43202e-17-0.00057491j 2.20136e-16+0.00025476j 8.00583e-17+0.000955917j -2.16277e-16+0.00326853j 2.27306e-16-0.0111791j 2.49608e-16-0.00826017j -8.90913e-17+0.00242482j 2.60986e-16-0.00732924j 6.28528e-17+0.000114599j -1.97775e-16+0.00647174j -4.12694e-16-0.00211015j -7.20245e-14-0.00293962j 8.04451e-16+0.00507127j 1.14526e-17+0.00171046j -3.86448e-15+0.000745335j 1.22779e-16+0.00402925j -3.01001e-16-0.00144841j -3.1342e-17+0.00208808j -2.86054e-16+0.011405j 1.2614e-16-0.000415718j -2.07909e-16+0.00405843j -2.79536e-15-0.00237897j -2.05089e-16+0.00521178j 1.0524e-15+0.010034j 3.43405e-16-0.000940926j 8.34199e-17-0.00239128j 2.19419e-16-0.00416322j 1.60057e-16-0.00304844j 4.75638e-17+1.59429e-05j -3.18323e-17+0.00147632j 8.49085e-17-0.00399226j -2.15321e-16+0.00255798j -8.0533e-17+0.0074786j -6.76863e-17+0.0025731j -8.32332e-17+0.00678727j -7.42844e-17+3.73235e-05j -7.384e-17+0.00673104j 1.82396e-18-0.00358223j 1.20031e-16+0.00313081j -3.14743e-16+0.0114585j 
