0.949346+1.33544j 0.724933-1.55197j 0.845322-2.63445j -1.40526+0.520875j 1.7279+2.11039j -2.76284+0.215432j 0.752693-1.81177j -0.274416+2.0311j -1.66512-1.03051j 0.187759+0.682135j 0.590941-1.7992j 0.716495-0.336295j -1.29997-1.20004j 2.03694+1.06958j -1.83279+1.75351j 0.400163+2.14655j -2.29076-0.162477j 2.7488+0.420868j -0.317923+1.45912j 1.0667-2.94542j -0.385033+0.431043j -0.687066-1.22088j -1.21034-0.185392j 1.20412+0.939088j -0.859807-1.29447j 1.72135-0.879246j -0.375229-0.355402j 0.674764-2.04225j -1.35371+0.118054j 0.385732+1.20375j 2.53342+0.594013j 0.191158+0.753288j -1.84547-0.587918j 0.574412-1.73482j 0.939061-2.48431j -1.81739-0.869711j 1.50279-0.13618j -0.409506+2.56285j 0.922726-1.70661j -1.1071-0.527982j 2.91707+1.19604j 2.07636+0.907072j 0.535199+1.04974j 1.07328-1.89524j -0.601138-0.484853j -1.45435-0.364094j 0.072243+0.58051j 0.406184-0.375388j -1.73783+2.26592j -0.660311+0.828785j 0.147389+2.34691j 0.249976+0.701313j -1.03186-0.348127j -0.107068+0.818188j -1.70143-0.641422j 1.20072+1.19163j -0.103546-1.01556j -1.03805-0.208369j -0.0219583-0.786513j 0.370332-0.340017j 1.81296-0.300611j -0.681843+0.938391j 0.136235+1.15434j -0.350198+0.373928j 1.82434-0.929506j -0.155323-0.529928j 0.761589+0.587954j -0.132806+1.13113j 1.40284+0.100346j -0.623239+1.07926j 0.516034-1.81871j -0.51366-0.383564j 0.465745+0.716954j 0.526208+0.596851j 1.40784+1.485j 0.355007-0.676637j 0.452868+0.117128j 0.694569+0.0144131j 2.41937+0.416724j 0.527034+1.28154j -1.36054-0.65546j -1.23205+1.00398j 0.0486512+0.546714j 0.743413-0.579543j 0.61157+0.289162j -0.266885-2.53253j 0.763877-1.89676j -0.237543+1.13614j -1.74373+0.342122j 2.26522+0.0479292j -0.310713-1.58633j 1.0206+0.213215j -0.53825-1.81231j 0.461879-1.26867j -1.88046+1.03173j -1.54383+1.18641j -2.09413+0.0118317j 0.664041+0.608733j -0.817531-1.35064j -0.411061-2.0592j -0.814359+0.645731j 0.676974+0.348035j 1.51303+1.3638j 0.155014+1.95166j 1.45562+1.3525j 0.25417+0.0816088j -1.54605+0.38654j 0.866033-0.133904j 1.38972+1.56629j 0.0198275+0.738263j 1.26305-0.540493j -0.934305+0.736498j 1.25533-1.74148j -1.00543-0.869986j -1.54122+0.897366j 1.73002-0.373029j -0.777812+0.32328j -0.0765064+0.447196j 0.0593584+0.900814j -0.634683+0.232383j -0.676102-0.0568225j -1.15403+1.44511j -0.00461034-1.14823j -0.636525-1.3476j -0.546789-0.800389j 0.215149+0.947997j 0.75722-2.04689j -0.628298-0.368728j -1.18266-0.407675j -0.968111+0.505491j 0.207621-0.183946j 0.107701+1.79802j 0.466959+0.0912298j -1.04103-0.241865j -0.251474-1.03099j 0.731803+1.20464j 1.61041+0.604028j -0.812393-0.399071j -0.626564+0.0282575j -0.567166+0.804049j -0.104309-0.401841j -1.19469+0.929436j 0.6687-0.610874j -2.41663+0.219336j -0.665449-0.658608j -1.01345-1.00357j 0.16029-0.23022j 0.308418+0.354602j 0.49878-0.108555j -1.85786+0.756921j -0.628848+0.912833j -0.372195-0.827456j -0.541234+1.08682j 0.257963-0.166606j 0.668441-1.33915j 0.568557+0.823211j 0.602405-0.363718j 0.564909+0.272065j -0.969247-0.785656j 0.54977+0.268885j -0.621307+0.550155j -1.0827-2.43043j -0.1738+0.091763j -0.568305+1.14969j 0.75611+0.159025j -0.739285+0.0758958j -0.392875-0.123202j -1.02281-1.53292j 0.332827+0.602928j 1.44815+0.707706j -0.180894+0.792599j -1.76946-0.536163j -0.479368-0.710503j 0.891464+0.839597j 1.21156-0.762717j -0.551086+0.895515j 0.896146-0.384861j -1.2347+0.0786142j 1.0052+0.5305j -0.304629+0.860855j 1.27631-1.5892j -0.350953+0.542837j 0.999613-2.14909j 0.0211437-1.29839j 0.322362-0.476603j -0.23701+2.05192j -0.859446-0.435397j 1.20403+1.0238j -0.438144+0.947759j -1.96318-0.440141j -1.68076+0.116239j -2.25062-0.486036j 0.448979-0.694398j 0.103922-2.29466j 0.341874-0.796172j 1.1039+0.127746j 
0.0684449+0.0341406j -0.418719-3.67405j 0.890831-0.587128j -0.00879669+2.09644j 1.91007+0.931517j -0.137786-0.853177j 0.443038-1.5003j 0.441719+0.720224j 0.933013+0.333111j -1.09604+1.6995j 0.773775-0.802953j 1.70062-1.4723j -1.26871+0.820819j 1.76194+1.13421j 1.07412+1.14151j -1.37285-0.453338j -0.818002+0.0770789j 0.514572-0.0526052j -0.580924-1.40937j 0.907642-0.990849j 2.13334+1.92579j 0.671115-0.844396j -0.822895+0.251655j -0.0406021-0.56499j 1.25452-1.36463j 0.342517-0.24074j 1.24335-2.39735j 0.157905-1.57318j -0.311675-0.217551j 1.58025+0.22258j 0.330172+0.183398j 1.00314+1.28142j -2.27012-0.664506j -1.36318-0.0442492j 0.351121-0.669055j 0.00357573+2.18941j -0.918394+1.33336j -0.550555-0.408788j 0.31119+0.0846144j -1.29954+0.536115j -0.312556+0.840848j 0.215817+0.529312j 1.93153-1.78945j -0.108916+0.500347j -0.306909-1.99749j -0.30154+0.264802j -1.25366-1.79371j -0.230522+1.18118j -0.356938+1.13377j -0.81455-1.5476j -1.12234+0.143671j -2.03194+0.705476j -0.149711+0.260879j -1.32556-0.36155j 0.584507+0.0427413j 0.306318-0.307663j 0.144953+0.120885j -0.150523+0.958697j 0.265038+0.241227j -0.360741-0.754925j 0.596751-0.613476j -0.533141+0.701583j -0.870059+1.56686j 0.34242+1.00648j 0.208696+0.18674j -0.130273+0.795414j -1.07612+1.94924j -0.376694+0.742275j 0.857999+1.13001j -0.582379+1.24215j -0.930871-0.92999j -0.192732+0.312741j 1.44307+1.33348j 0.453705+0.111331j -0.0402726+0.26217j 0.218475+0.450408j 0.261381-0.633405j 1.15091+1.12068j 1.10437+0.212146j 0.57441-0.230254j -2.10729-0.676391j -0.443017+0.123414j 0.832664+1.36273j 0.571415+0.799374j 0.115404-0.995757j -0.268885+0.359051j 0.245756-1.21371j -1.1766+1.11105j 1.39312+1.05351j -0.548178-0.317303j -1.91031+1.38191j -0.0662553+1.17831j 1.35371+0.201546j 0.426025-0.4112j 0.498233+0.370657j -0.19747-0.414735j -0.433054-0.823798j 0.654367-1.71016j -1.37032+0.0377354j 0.605789+0.422925j -1.84855-1.12406j -0.634836+0.255429j 1.33745+0.478277j 1.13038+0.662033j -1.70478-0.430921j -0.99748-0.751747j 0.672807+0.527088j 0.503529+1.227j -0.64258+1.68363j 0.754729+0.189645j -0.993179+0.993593j -0.714338+1.35993j -0.20918+0.505935j 0.486211-0.754954j 0.00296116+1.06719j -0.88657+0.532194j 1.01164+0.638514j 0.931606-0.473132j 0.998327-1.05928j -2.24333+0.255495j -0.966941-0.72748j -0.625252+0.491549j 0.766304+0.357185j 0.556316-0.579668j -0.623187+0.595127j -0.151123-0.99351j 0.717707+0.139457j -0.104208+1.69832j -1.45196-0.121666j -0.538214+0.424471j -0.887446+0.685062j -0.270792-0.546535j 0.16948-0.712391j 0.502071-0.313813j 0.0987409-0.204958j -0.832245+0.0285457j 0.430501-0.709854j -0.0438831+1.08325j 0.329392-0.999741j -0.957038+1.39399j -0.956783+0.357085j -1.00527+1.35303j 0.0471698-0.857791j -0.562525-0.297243j 0.764032-1.71393j 0.180053+0.0955232j -0.411774-0.124361j -0.00474962-0.158711j -0.469668+0.681899j -0.276126-0.139599j 0.704364-0.267969j 0.474555-0.526865j 1.35286+0.473062j 0.0648303-1.15804j 0.0597225-1.85431j 1.76546+1.50545j 0.185174-0.199534j -0.00408836-0.107723j -0.574696-0.54656j 0.644998+0.33728j -0.541096-0.332498j -0.926552-0.0195997j 0.209368-0.469093j -0.648069+0.362088j -0.529704+1.14585j -0.597305-0.680407j -0.559081-0.980069j -0.557495-0.130399j 0.0146513+0.0998925j 2.09687+0.622002j 0.644403+0.0248026j -0.794017+0.102416j 0.504493-0.552201j 0.173843+0.045477j 0.120234-1.73625j 0.346909+0.425794j 1.54427+0.873552j -1.53695-0.856472j 0.409671+0.479234j 0.38958+0.254646j -0.409046-0.335773j 0.248327-0.173719j 0.137533-1.12492j -0.782704+0.412737j 0.741054-0.595492j -1.51511+1.34826j -0.317114+0.35166j 0.342937-1.21036j 0.0741854+0.22238j 0.394537+0.985893j 0.736237+0.43672j 0.0207372-0.240519j -1.67437-0.757557j -1.84481+1.89182j -0.227922+0.0173573j -1.41035-1.67711j 
0.885086-3.49974j 0.0252841-0.0209029j -1.67768+1.37034j 0.185704+2.03136j -0.748211-0.497553j -0.497176+1.04711j -1.12784+1.82269j 1.70723-0.1328j 2.15894+0.917352j -1.08106-0.204622j -0.268632-0.842913j 1.92814+0.589106j -0.419174+0.748241j -0.486794-1.37191j -0.479735-0.930537j 1.15435+1.78953j 1.19908+0.133545j 0.919437-1.47381j -1.14897+0.108645j -1.34167+1.89242j 1.0324+1.39981j -1.43237+1.09292j -0.0619761+0.0786615j -1.16293-1.39701j 1.97601+1.5075j 0.173283+0.120869j 1.63356-0.500123j -0.663741-0.622801j -0.63792-0.325394j -0.989333-0.875138j 0.237231+0.132256j -0.821883+2.64657j 0.671557+1.39531j -0.553932+0.411652j -0.438957+0.109614j 0.840639-1.19494j 2.55775-0.746065j 0.160206+0.825926j -0.16973-2.34791j 1.65827+1.13986j 0.203605+0.295707j 0.0806495-0.520292j 1.09632-0.536976j -0.742658+1.07313j 0.376571+1.21844j -0.107664-0.0246961j 0.115006-2.00105j 0.887933-0.463184j 1.96597-0.875749j 0.161811-1.13749j 0.72829+0.370949j -0.927861-0.633398j 0.250613+0.271209j 0.122628-0.0289997j 0.0225941+0.351966j -0.782194-1.98227j -1.81056+1.80423j -0.262621-0.166898j 0.520903+1.15449j -0.0329657-0.858625j -0.15883+0.345615j -0.550269+0.329862j -1.22681-1.55018j -0.171251+1.01769j -0.738555-1.20112j -0.0831119-0.504602j -1.27614-0.325611j -0.652715+0.377249j -0.516743+0.412663j 1.16567+0.949069j -0.230345+0.304168j 0.669541-1.5652j 0.3519+0.721257j -0.286427+0.112048j -1.12466+0.094126j -0.92607-0.562809j 0.701648-0.0676105j 0.467152+1.45093j 0.519673-0.718338j 0.386281+1.02726j 0.424079+1.33611j -0.852333-1.97597j 0.45447-0.312904j 0.575289-0.20918j 2.50458-0.475363j 0.5218+0.065386j -0.693542+0.264536j 1.10671+0.131958j 0.768705+0.0338876j 0.209153+0.480954j 1.34792+0.157401j 1.35019-1.21559j -1.33297-1.69119j -0.917983-1.74701j -0.160387-0.878111j -0.677907+0.763381j -1.33779+0.805488j 1.33261+0.0208742j 1.41831+1.57583j 1.37751+0.139616j -0.325947+0.319575j -1.0994-0.395978j -0.286946-1.18829j 0.295982+1.04768j 0.695261-0.458374j -0.0540131-0.283356j 1.45402-1.11467j -0.951314+1.10193j 0.394831+0.139655j -1.20807+0.832577j -1.00882+1.20874j 1.84187-0.497141j -1.03226+0.334136j 0.582173+1.08931j 1.12174-0.345351j 0.312685-0.507216j 0.448272-0.266995j -0.0373847-0.291232j 0.690045-0.31367j -0.169268-1.21279j 0.279447-1.1163j 0.122002+0.0224408j 0.820153+1.39081j 0.242865+0.0862463j -0.105134-0.339413j -0.62373+0.164048j -0.749528+0.563563j -0.0637798+0.541655j 0.304539+1.17239j 1.25712-0.985974j -0.262626+0.631546j 0.341714-2.26574j -0.1558-1.16842j 0.371617+0.508682j -1.46265+1.02155j -0.318107-0.406496j -0.547606+0.000449046j -1.46177+0.0144232j 0.297171-0.399525j -1.01346-1.44026j -0.00640821+0.44847j 0.031888+0.245274j 1.17283-0.337052j 0.397819-0.149225j 1.30691+1.03855j 0.838909+0.526795j -1.00968-0.571168j -0.450251-0.796044j -0.934119-0.438967j 0.646497+0.929376j -0.750986+0.312445j 0.69861+0.456116j 0.27137-0.273127j 0.241654-0.411108j -0.784017-0.647048j 0.456675+0.214688j -0.0311986+0.129318j -0.543318-1.63078j 0.124538-1.12887j -1.15238+0.282202j 0.559211+1.3828j 0.469888-0.454852j 1.19404+0.241725j -0.548283-0.168646j -0.0380512+0.701669j 0.767762-1.439j 1.30752-0.786929j 0.767125+0.239747j -0.544836-0.115622j -0.0959188-1.25769j 0.817592+0.254329j -0.517764+0.484167j -0.602047+0.48475j 1.14704+0.764697j 0.392188+0.565281j -0.80124+0.678949j 0.148871+1.11024j -0.512148-0.0933388j 0.886768+1.06162j -0.204354-1.36732j 0.614118+1.18986j -1.33375+0.188129j -0.703522+0.209387j -0.874547+0.375854j 2.39986-0.525046j 0.844524+0.238299j 1.08606-1.10421j -0.821292+0.59675j -0.691107+0.859079j 0.336837+0.0560822j 0.586539+1.86734j -0.32714-0.937288j 0.122077+0.930536j 0.632559+0.11858j 0.563333-0.108549j -0.0308625+1.06912j 
1.28058+0.269717j 2.56081+1.06997j -0.259278+0.435001j -0.900053+0.457551j 1.1333+1.58517j -0.428816-0.208083j -0.190093+1.00121j 0.218181-0.551912j -1.08014-0.642892j 0.596968-0.084536j -0.40979+1.056j -0.709028+1.82371j -2.88175-0.776643j -0.989936-1.00456j -3.15829+1.67911j 0.151226+0.773308j 0.492365-0.390303j -0.415295-0.336962j -0.0663012+0.923149j 0.305836+0.238113j -0.415285-1.00847j 0.438133-1.14137j 0.748701-0.293365j 0.881235+0.514618j -0.265799+1.52341j -1.17178-0.336549j -0.402688+1.30539j 0.46224+1.69287j -1.39715+0.00850879j 0.188048-0.527915j 1.70202+0.204262j -0.550073+1.17665j 1.49707+0.0314375j 0.0359767-1.88516j 0.319335-1.28248j -1.7883-0.93927j 0.723402-0.00429338j 0.00760539-0.0594112j -0.57824-0.0114293j 0.742491-0.136593j 0.0584235+0.404666j 0.641788+0.0671947j -1.05541-0.517266j 0.835822-0.171393j -1.06659-0.250184j -0.72285+0.476706j 0.634831+0.470192j -0.470487-0.499808j -0.0739864-0.456738j 1.12143-0.461231j 0.0801567-0.44185j 1.41774+0.769596j 0.930048+0.189742j -0.370841+0.115343j 0.233045-0.813127j 0.774892+0.764525j 0.504589+0.335965j 1.11519+0.214055j 0.224614+1.08963j -0.0446688+0.467131j 0.111785+0.0678777j 0.0237044+0.0398814j 1.02643-1.32184j -1.6347-0.236194j 0.487573-0.510835j -0.650317-0.765598j 0.246068-1.35255j 0.089675-0.195318j 0.251402+0.0741913j -0.28538-0.742843j 0.372652+0.72643j -1.32411-1.29131j -0.501377+0.15089j -0.163664-0.951386j -0.223378+0.0659592j 1.10203-1.49846j -0.912081+0.510701j 0.529706+0.822852j 0.468713+0.176178j -0.254016-0.105923j 1.40192-0.255561j -0.0375409+1.60735j 0.248708-0.538j -0.336132-1.56338j 1.8077+0.0304799j 0.38196-0.539352j 0.475554-0.776204j 1.67957-0.31857j -1.12474+1.23489j 1.15166+0.530516j -1.22683-1.03614j 0.311187-0.408812j 0.108192-0.0438315j -0.46731+0.428643j 0.253776-0.596009j 0.148029+0.689697j -0.492872-0.024739j -0.966951+0.413761j 0.501095-0.156418j 0.567396-0.964614j 0.0122622+0.961768j 0.524357+0.116159j 0.0947526+0.229997j -0.469201+0.0271718j 0.0417894-0.763942j 0.0143563-0.701598j -0.380019-0.210528j 1.34564-0.878904j 0.127731-0.320323j 0.476234-0.614131j -1.28862-0.161128j -0.52936-0.75373j -0.212306-0.748738j 0.62998-0.0323663j -0.272117+0.189694j 0.126456+1.01781j 1.22929-1.0505j -0.0844673-0.855219j -0.303721-0.542077j 0.788642+0.362959j 0.700307+1.31367j 0.29937+0.371039j 0.0530201-0.0525465j -0.671721+0.136751j 0.583868-1.32172j 0.00771735-0.23909j 0.176366-0.50765j 0.223193-0.299848j -0.186899-0.829426j 0.269357-1.18056j -0.0263788-0.328548j 0.481885+0.16514j 0.72711+1.14484j 0.866074-0.0139081j -0.0157544-0.138673j 0.281645-0.163894j -0.237431+0.273453j -1.74107+0.0158685j 0.724173+0.0103165j 0.501676-0.93472j -1.29346+1.38278j -0.127441-0.476638j 0.108556+0.173365j -0.169298-0.940455j 0.135085+1.6805j -0.0221304-0.259179j 0.0326198-0.0122806j -0.0596039+0.510608j 2.07745+1.72537j -0.12388-0.0550675j -0.0953354+0.136508j -0.109623-0.110337j -0.264308+0.233599j 0.00857837-0.366213j 0.882139+0.910752j -1.41493-0.152863j -0.833099+1.14233j 0.585865-0.807603j -0.0133722-0.617542j -0.0895395-0.0598438j 0.140958+0.459778j -0.0830319+0.163375j -0.321105+0.177009j -0.330343-0.261371j 0.31524-0.412612j -0.306531-0.509799j -0.688076+1.19498j 0.233525-0.363429j -0.822691-0.710169j -1.04832+0.75606j 0.111545+0.0278869j -0.844149-0.428341j 0.110235+0.0755385j -0.12517-0.0326298j 0.720456-0.789218j -0.712049-0.073662j -0.986679-1.17692j 1.32515+1.01539j 0.379849+0.0913863j -0.799251-0.0845458j -0.453626-0.0804207j -1.53456+0.153114j 0.970972-0.908612j 0.286641-0.662111j 0.70761-0.533837j 1.28407-0.59642j -1.17276+0.398659j 0.0648669+1.35865j 0.0277223+0.829327j -1.37281-0.715601j -0.427043+1.73344j -0.751971-0.451085j -0.432731+0.0285328j -1.57542-1.20313j 1.10328-0.768313j 0.254955-1.83432j 
-0.185286-1.57043j -0.073057-1.96714j 0.0883371+0.801644j -0.969203+0.862806j 1.78032+2.06954j 0.49965-0.815759j -0.111932+0.238135j 0.580075+0.734957j 0.436872-1.02102j -1.08416+1.00355j -2.16198-2.65427j -0.299554-0.0119077j 0.537196-0.685589j 3.07968+0.417631j -1.12102-0.783426j -0.837532-0.0165458j 0.791016-0.281766j 0.127889+0.0155336j -0.608782+0.426917j 0.394279-0.533522j 0.0964684+0.700163j -0.10703+1.16491j 1.39354+0.165967j 0.450097-0.163212j 0.191682-1.12326j -1.10547-0.745145j 0.0722166-0.807079j 0.34929-1.25387j -2.10586-0.671753j -0.879567+0.505097j 2.14338-0.165662j 0.0517847-0.876461j -1.02641-0.258591j -0.116494+1.52347j 0.27667-2.20277j 0.915024-0.503762j 0.0884487+0.239181j -0.623127-0.325188j 0.374202+0.11084j 0.630746+0.509449j 0.289508-0.156596j 0.384096+0.768363j 0.492347+0.737023j 0.379637+0.226132j 0.964827+0.585156j 0.12212+0.929036j -0.0111848-0.868691j -0.124305-0.254922j 0.0808644+0.711184j -1.37296-0.651764j -0.330632-0.688113j 0.381657+1.59636j 0.430645+0.512755j 0.6902-0.567379j -0.73989-0.329299j 0.319084-0.500827j -0.678347-0.535409j 0.501197+1.10048j 0.527531-1.29125j -0.272163+0.277698j -0.120642-0.0104328j -0.318128-0.333563j -1.37218+0.278088j -1.20829-1.48955j -0.071157-0.0809881j -0.656637+0.469259j -0.48083+0.415266j -0.625019+0.490407j 0.535718+0.0301157j -0.12133+1.28299j 0.738701-0.881458j 0.25767-1.46238j -0.18861+0.969588j 0.555757+0.00220755j 0.88078-0.0981144j 1.57825-0.1816j -1.36296-0.42133j 0.198743-0.97191j 0.244191-0.263267j 0.149778+1.33268j -1.17849-0.521474j 0.545879-0.410227j -0.198866-0.30134j 1.24908-1.48798j -0.608161-0.755358j -1.05729-1.00474j 0.842418-0.101145j 1.66271+1.62622j 0.786321-0.289254j 1.23459-0.575503j 0.468796+0.471079j -0.299599+0.217592j -0.0193053+0.0240368j 0.830403-0.182796j 0.247397-0.533715j -0.837121+0.0868645j 0.319675-0.111376j 0.793322+0.757499j 0.0491192+0.948429j 0.199997-0.616031j 0.736363-0.20882j -0.45584-0.395689j -0.163704+0.610016j 0.0715399+0.709662j 0.621897-0.295292j -0.918924+0.912464j 0.077679-1.09494j 0.916587-0.173565j 0.186221-0.5056j 0.827413+0.675998j -0.426133+0.928575j -0.0441836+0.301092j 0.427347+0.350856j -1.01079-0.377299j 0.0179274+0.911948j -0.891741+0.578611j -1.60935-0.789634j -0.101178+0.0656478j 0.113988-0.800232j -0.995231+1.96598j 0.467058-1.45147j -0.136926+0.329937j 0.0666607+0.661507j 0.385948-0.25334j 0.187849-0.194156j 0.0617398-0.524882j 0.512758-0.15164j 1.00452+0.850861j 0.335209+0.0777582j -0.667811+0.080285j 0.966946-0.92864j 0.620754-0.619484j 0.224584+0.564079j -0.652623+0.209914j -0.189563+0.232834j -0.310406-0.196866j 0.0152307+0.135215j -0.793773-0.828048j -0.0717328+0.921411j -1.1802+0.201049j -0.758355+0.752007j -0.215176-0.539922j 0.407784+1.20552j 0.66286+0.195767j 1.00339-0.282209j 0.0321875-0.296997j 0.55382+1.0002j 0.395105+0.214728j -0.368501+0.898168j -0.437155+0.192121j -1.40594+0.777034j -0.195422+0.168465j -0.0740118-0.116226j 0.122638-2.06662j 0.118977-1.32926j 0.172055+0.642013j -0.044389-1.13037j 0.428695+0.313874j 0.360784-0.357785j 0.240328+0.728544j -0.0489728+0.413607j -0.34157-0.100764j -2.46782-0.698965j -0.0972627-0.322105j 0.109848-0.374068j -0.348587+0.152929j -0.304626+0.165883j 0.331661+0.559128j -0.0154983+0.782234j 1.31674+0.408353j -0.453324+0.872648j -0.510036-0.455978j -0.616685+0.00870956j 0.259182+1.35982j -0.253817-0.206742j 0.755726-0.260712j -0.226072+0.446926j -0.661455+1.482j 0.258396+0.0954688j -0.140598+1.23564j 0.504406-0.116945j 0.696151+0.621727j 1.03678-0.361453j 0.122084+0.84007j 0.442078+0.451519j 1.94153+1.37821j 0.472673+0.413966j 0.839678-0.232736j 0.854441+0.384253j 0.940831-1.34478j -0.189944+0.485399j -1.63945+1.91028j -0.281444+0.39233j 0.532012+0.0692954j -0.872111-0.829026j -0.186303+0.865454j 
0.940511+2.18995j -0.937279-2.61934j -0.757922-0.781837j -0.256052+1.40164j 1.33904-0.318563j 0.426062+0.438939j 0.992217-1.53428j -0.887188-0.525157j -0.666502+2.3668j -0.71497+0.801892j -1.06166+0.289906j -0.702835-1.70273j -2.63141-2.07998j 0.578269+0.76371j 1.43708+0.219619j 0.869176-0.798773j -0.834117-0.680584j 0.33968+1.15372j 1.28188-1.09683j -0.0251889-0.78734j -0.159735+0.287267j 1.94635+0.0973805j -0.246171-0.182275j -0.241928-0.434646j 0.0378145-0.0271359j -0.488893-2.79685j 0.18981-0.580411j 0.00141588+0.566662j -0.0322282-0.00577881j 1.97318-0.251161j 1.41811+0.157427j -0.152254-0.417311j -1.07681-0.890208j 0.2486-1.18039j -0.943711+0.509124j 0.607857+1.1015j -0.44782-1.4567j -0.560035-0.00352551j 0.213734-0.0156049j -0.897953-1.41523j 0.125015+0.18505j -0.474109-1.17078j 0.486961+1.28493j -0.0198547+0.206726j 0.0635221-0.638528j 0.694286-0.668364j -0.871801+0.0945526j -0.358889+1.04659j -0.658385+1.08669j 1.12887-0.338998j 0.590892-0.109373j -0.493316-1.24437j -0.111135-0.152762j 0.22891+0.31927j 0.00215676-0.177966j -0.0762583+0.266301j 1.48503-0.416367j -0.57136+2.37702j -0.564743+0.634084j -0.973709+0.297199j -0.160166+0.730743j -0.0555313+0.108024j 0.0493944+0.874626j -1.10415-0.398575j 0.0526092-0.640691j -0.678977-0.132496j -0.00638764+1.30274j -0.244519+0.238957j -0.654566+0.0742612j -0.840353+0.0632616j -1.65741+0.439011j -1.50021-0.624555j -0.703929+0.341165j 1.76198-1.0884j 0.302478+0.129771j 1.43119+0.780804j -0.356261-0.721501j -0.0767227+0.39519j 0.0942928+0.23275j 0.341434-0.0947047j -1.2246-0.770306j 0.719372+1.06819j 1.31194-0.0824921j -0.226655-0.769383j 0.437831+0.994367j 0.0105625-0.230919j -0.731652+0.142343j -1.05751-0.931129j -0.350176+0.732934j -0.200293-1.13685j 0.303374+1.18192j -1.05157-0.264597j -0.0339302-0.413688j 0.0969634+0.164494j -1.8141-0.443945j 1.28258-0.72497j 0.15114-0.127315j 1.28722+0.0898793j -0.343879-0.884242j -0.183746-0.172879j 0.322513-0.824548j 0.516948+0.393676j 0.598845-0.463795j 0.252021-0.305991j 0.19679+0.109168j -0.0826317-0.914708j -0.453945-0.0333079j -1.65864+0.00188041j 0.122248+0.228797j -0.220338-0.0167309j 0.948273-0.149392j -0.777111+1.58468j -0.291393-0.108033j 0.314555-1.03419j -0.557414-0.244707j -0.556863-1.75957j 1.1043+1.03939j -0.399314-0.0923544j -0.849836-1.02268j -0.0444903-0.0623153j 0.336556+0.147746j -1.48878+0.271524j 0.0496832+0.524565j -0.287771+0.557336j -0.276754-0.776501j 0.412531-0.76064j 0.342667-0.619373j 0.169459-0.0119617j -0.565808+0.580916j 0.357991-0.0286062j 0.271729-0.202495j 0.185049+0.315092j -1.28312+0.712824j 0.412733-0.0253471j 1.03422-0.791755j 0.161129-0.885516j -0.969432-0.177122j -0.635681+0.639741j 0.569511+0.869188j 0.557075+0.989361j -1.66621-0.682263j -0.246053+0.126283j 0.483491-0.0534875j -0.571016-0.133259j -0.328179-1.29886j 0.341734-0.400264j 0.359153+0.574851j 0.26176-0.0311367j -0.0477353+1.63732j -0.309269+0.696864j 0.411596+0.0726678j 0.223298-0.115038j 1.93691-0.463252j 0.610316-0.49332j 0.422335-0.145094j 0.0303252+0.547597j -0.537859-0.333563j 1.15047-0.249454j 0.98165-0.115741j -0.24667+0.0257944j 1.0129-1.56236j -0.0725122+0.339328j -0.567999-0.464232j -0.453262-0.514047j 0.646558+0.0256335j 0.351974+0.197715j -1.75568-0.401305j -1.2018-0.588785j 0.779097-1.40824j 1.10681+1.10288j -0.0969704+0.52951j 0.127708-0.25243j -0.324698+0.496432j 0.182234-0.593447j -1.17337-0.70389j 0.307188-1.37572j 0.382949-0.468989j -0.0144132+0.260198j -0.0230997+0.368189j -0.885779+0.152406j -0.873969-0.451383j -1.05564-1.1773j -0.445612-0.318985j 0.519082-0.173646j -0.195821-0.0476972j -0.705806+0.175292j 0.955811+1.30148j 0.726617-0.16465j 0.573718-0.0330215j -0.339745+1.40809j -0.875675+1.28435j 0.870439-0.48874j 0.261315+0.927719j -0.609981+0.0810723j -0.460974+0.390185j -0.998133+1.0667j 
