-0.790223+0.595986j -0.0179576-1.88234j -1.72896-0.912803j 1.85072+0.212293j -0.944246+0.94565j -1.93254-2.08521j 1.10401+1.53419j 1.48686-2.01923j -0.509347-1.88831j 1.57383+0.225272j 0.0414167+0.363524j -0.38538-0.481935j 1.0027-3.00377j 1.34444+0.324524j 2.01039+1.81295j 0.877308-1.01234j 1.11985+1.43102j 1.49643-0.72267j -1.31233+0.110853j -0.619698+1.38205j 0.438335-2.01981j -2.22942-1.14126j -1.36493+0.566242j -0.0616524-1.87026j 0.304215+0.274078j -0.975426-0.540688j -1.1771+0.228624j 2.44595+0.621246j 0.840688-2.48452j 1.30907-1.69565j 0.595854-0.754361j 0.850971-1.76893j 0.419943+1.85177j -1.83499-0.159096j -1.27998-1.34892j 1.70154+1.34604j 1.59266+1.46711j 0.207804+0.242745j -0.632044+1.13066j 0.553241-0.412904j 1.10817-0.894624j -1.239-0.194248j 0.144491-0.333528j -1.35504+0.825722j 0.306885+1.04083j -0.531035+1.63007j -0.60015+0.485821j 1.39906-0.215719j 0.777565-0.102139j -0.830031-0.52582j -0.60134-2.02801j 0.226313-1.703j 1.60926-0.352122j 2.50551+0.114389j 0.0857193-2.04021j -0.460578+0.762081j -1.55937-0.861152j 0.751873-1.08526j 0.444101+0.0310509j 0.650728-1.32693j -0.00571145-0.942159j -1.54495+0.429859j 0.430967-0.00465975j -1.02574-0.746325j -0.992012+0.285323j -0.0581893-1.68131j -0.217104-0.0310486j 1.25773+2.66777j 1.1542-0.362694j 0.79998+0.670945j 1.86248-0.962094j 2.53102-0.342592j -0.431831+1.00071j -2.03144+1.72067j -0.543745+0.234802j -0.296504-0.593136j 0.127856-1.18053j -0.99104-0.00754709j -1.28986+0.613733j -0.988471-0.511742j 0.944249+1.70055j 1.25165+2.33997j -0.0974808-0.437267j 1.08406+1.41587j 0.245423-0.0929925j 0.206799-1.14338j 0.30406+1.28375j 0.280834+0.0390244j 1.7937+0.245196j -1.19674+0.408575j -0.208248-1.70375j 0.0576557+0.145949j -1.37728+0.993169j 0.697655+0.0307905j -0.817514+0.53792j -0.517627-0.0227185j -0.705569-0.244598j 0.678615+0.376178j 1.35818-1.01774j -1.09965-0.41346j 0.184619-1.21274j 1.18371-0.601208j 0.833241+1.47028j -0.135816+0.380865j 0.276055-0.580599j -0.193348-0.653465j 0.00686248-0.0533288j 0.55861+1.14295j 0.889339+0.157911j 0.526218-0.919777j 0.984847-0.297075j 1.51961-0.742448j -0.0258987-0.973602j -0.894545+0.140681j 0.0343236+0.752574j 0.379053-0.38392j 0.922322-0.2408j 0.271655+2.57654j 0.311391-0.199848j 0.344582+0.21119j -0.986957-0.551742j 0.311901+0.619578j -0.109459+1.28146j -1.77846+0.318943j -1.73698-0.268908j 2.44498-0.0719657j -0.00488517+0.517881j 0.0650682+2.46491j -0.424465+1.53451j -1.57788-0.1923j 
-1.55498+1.12433j 0.0861022+1.96564j -0.881908-0.318172j 2.13428+1.34221j 0.856622-2.37411j -0.847837+2.52206j -1.05068-0.196583j 1.52153-0.794885j 1.03412-2.5006j 1.2532+1.4199j -1.85914-0.906715j 1.20661-0.910777j -1.74782+1.40756j 1.33002+0.969728j -0.242011-1.62594j 1.38945-1.24175j 0.630268-2.27916j -2.21536-1.62587j 0.452005-0.712253j -0.42019-0.737812j 1.05572-0.788818j -0.629503-1.49739j -2.22857-0.740149j 1.71086-2.1577j -1.41493+1.64471j -0.384581-0.883049j -1.62104-2.56077j -0.657556-0.936114j 0.353808-0.251017j -0.276511-0.386496j -2.06132+0.630435j -1.41045+0.703716j 1.34217+0.360338j 0.523829-0.968175j 0.463739+1.46931j 0.447037-0.934256j -0.439426-1.95662j 2.0546+0.47396j -0.61735+0.171014j -0.477307+0.688734j -0.711759+0.129487j -0.842319+1.75741j 0.641897-2.61084j 1.30582+0.138906j -0.669478-0.403722j 2.6621+0.770463j 1.64136-0.327798j 0.991162+0.888905j 0.072292+0.35658j -0.459802+2.0851j 1.20823+0.149805j 0.825873-0.590293j -0.352948+0.784295j 0.976633+1.24283j 0.949762-0.771657j -1.24137+0.314024j -0.903579-2.52763j 2.01041-0.459996j -0.526375+1.39136j 2.04043-0.676517j 2.54734+0.217524j 0.556125+0.843218j -0.20988+1.56723j -0.222267-1.70831j -0.324565-2.55582j 0.0839091-0.2099j -1.04853+0.815117j 1.00222-1.06724j 0.191896-0.673295j 0.702894+0.260759j 0.214274+0.500447j -0.749688+0.392408j -1.68553-0.0830072j 1.48786+1.2532j 1.22518+0.329786j 1.06221+0.0106882j 0.156886+0.52395j -0.568981+0.772411j 0.473805+0.985929j 0.0207797-0.632758j -0.426475-0.14926j -0.524607-0.36625j -0.144368+1.42761j 1.08249-0.947059j -0.514582-0.707138j -0.873679+1.27788j 1.05585+0.596287j -0.51975-0.281024j -0.482171+0.163196j -0.671898-0.0274249j -1.20644+1.0309j -1.45799-0.646585j 0.511227-0.260883j 0.573075-0.151678j 0.629586-0.00810049j -1.06209-0.697686j 1.64548+0.0937023j -0.0629379-1.65449j 0.272846-1.32316j -0.789691+1.14372j -0.261051-0.214373j -0.755236-1.01862j -0.552167-1.1552j 0.81823-1.93777j 0.17461+0.553204j 0.883779-1.89529j -0.200784+1.12231j 1.80344-0.0445658j -0.784528+0.158142j -0.564263-1.00871j -0.506879+0.473186j -1.02437+0.181647j -1.57585-1.18663j 2.35028+0.607216j 0.352269+0.159506j 1.33824+1.09526j 1.91864-0.473181j -0.577116-1.24031j 0.801811-1.82198j -0.205666+0.206916j -0.582103+1.44633j 0.0740405+1.56013j -0.827294+0.885668j 1.45843-0.0330903j -0.760523-0.956049j 0.580948+1.13118j 0.265187+0.227747j -0.816666+0.193099j -0.847066+0.634969j -0.457811-0.620914j 
0.827689-0.0571227j 0.965618+1.51035j 2.57423-2.05084j -0.814923-0.250804j 0.562285-0.439488j 1.00754+0.969666j -1.27335+1.70101j 0.12746+2.38502j -0.365428+0.445586j -1.00702+0.242475j 0.453928-0.488003j 0.482332-0.581514j -1.30803+0.293706j 0.831007+0.294096j -1.56067-0.351075j -1.26217-0.650959j -1.60499-0.165685j 1.3454+0.487217j 2.31786-0.0231604j -2.00021-0.109114j -0.344802+2.161j 0.563897-1.18582j 0.179091+0.747915j 0.234551+0.460177j -0.20533-0.898641j 0.98628-0.17437j 0.106338-0.224231j 0.661506-1.66154j 0.399443+0.0737854j -0.266583-1.23017j -0.813481+0.951752j -0.728253+0.35977j -0.254487-1.66138j 0.0225666-1.31126j 0.075867+0.213414j -1.8974-0.669022j 0.0548868-0.126088j -0.859602+1.31887j 0.738737+0.146442j 1.38567-0.184385j -0.613792+0.566076j 1.90988+1.50219j -0.10567+0.232713j -1.52057+0.231117j 0.17832+0.0863221j 0.364813-0.190956j 2.23363+0.541236j -0.719757+0.886307j 0.170047-0.721266j 0.969693-2.0423j -0.0993751+0.677705j 0.381741+2.11486j 0.880886+1.44585j -1.03242-0.238902j 1.60111-1.03336j 0.808916+0.169612j -0.242325+0.268891j 0.48823+0.424823j -1.04276-0.594789j 0.056805+0.40947j -0.676867+0.256029j 0.644352+1.68177j 0.626479+0.500562j 0.909382-0.162434j 0.0550183-0.577624j -1.18832-0.504564j 0.169046-0.0446901j 1.09031-0.371172j 0.532647+0.996012j -1.03658-0.629773j 0.875659-0.167645j -0.197244-0.438458j -1.03556-0.0372794j 0.308665-0.982597j 0.521415-0.894476j 0.812413-0.266338j 0.64105-0.316556j -0.077794-1.40477j 0.91469-0.543026j 0.972369+1.31831j 0.493555+1.22902j -0.52712-0.40127j 0.790135+0.581859j -1.76695-0.973936j -1.23133+0.676428j -1.81422+0.983541j -0.620946-0.299454j 0.537699-0.378625j 0.99927-0.483014j 0.0535384-0.281389j -0.30993-0.395177j 0.878533+0.526091j 0.761215-1.16983j -0.821734-0.660096j -0.894459-0.416503j 0.111265-0.0614781j -0.293451-0.124991j -0.768195-1.06158j 0.266369-0.438602j 1.11256+0.874723j 0.597486-0.66264j 1.08878+0.211645j 0.0747185-1.58803j -0.0708826+0.482149j 1.14178-0.00776527j 0.149903+0.166922j 0.525082+0.0715198j -0.211193+0.646715j 0.875153+0.993604j -1.12989+0.287728j -1.28244-0.177022j -1.65157+1.16425j 0.0476341+0.351014j -0.151066+0.418316j 0.918814-0.138139j 0.697148-1.43042j -0.485442+1.41325j -0.509368-1.40896j 0.556494+1.65872j -0.361246+0.0707716j 0.258469+0.0645942j -0.707202+0.940857j -0.0411301-1.40246j -1.21019-1.07513j 1.0297-0.223122j -1.08659-0.230241j -1.67046-0.227682j -1.52881+1.49253j -0.0219261-0.53804j -1.71851-1.36791j 
1.22304-1.22627j -1.87016-0.267784j 0.97327+1.36018j -0.770627-0.937914j 1.6238+1.10427j 1.17474+0.00179953j 1.86878-1.25696j -0.672417+0.899337j -0.963611-0.325307j -1.56644-1.2085j 0.798386-0.12256j 1.05912-0.394096j -0.588587-0.311054j -0.566437-2.49996j -0.397033-0.330969j 0.0782835+2.7661j -0.351369-0.626745j 0.309485-0.155673j -1.41448-0.172504j 1.34895+0.468746j -1.34673+1.30853j 0.597541-0.551135j -1.61982+0.900562j -0.850704+0.898812j 0.0256695-0.436992j 1.50585+1.45207j -0.0319595+0.718224j 1.74775-0.715793j 0.00440521+0.11373j -2.21013-0.572394j 0.216887+0.322637j 0.455988+1.10019j -0.0515815+1.02472j 0.359261+0.980222j -0.142805-0.226616j -0.999817-1.1239j -0.12102-0.0658458j -0.0391213-1.97637j 0.649397-2.5745j -1.28631-1.35122j 0.863026-0.0383707j 1.06729-0.902515j -0.131633+0.111822j 0.649405+0.269716j 0.255143-0.117662j -0.0490271-0.271817j -1.54429+0.0140474j -0.384933+0.124891j -1.13859+1.70417j -1.54152-0.301383j -0.0604559-0.273433j -1.34488+1.47847j -0.293367-1.00318j -0.340286-0.754975j 1.6608+0.188249j -0.0185902+2.13425j -0.810037-0.501186j -0.646117+1.46706j 0.156124-0.099478j -0.637679+0.431452j -0.263338-0.148441j 0.040332+1.81197j 0.0938384+0.0932939j 1.0985+1.78142j -0.178252+0.20633j -1.96874+0.311002j -0.884813+0.381588j 0.220684+0.879706j 0.136734+0.901995j 0.921156-0.959518j -0.779536-0.890734j 0.548865+0.649712j -0.0101109-0.60901j 0.0665106-0.707733j -0.61734-0.773805j 1.00353-1.26512j -0.355718+0.425814j 0.780174+1.02487j -0.229273+0.0308392j 1.48094-0.690931j 0.018743-1.65473j 0.568167-0.212764j 0.24843-0.181985j -1.26565-0.821159j 0.0548784-0.173465j 1.06606-0.14676j 0.445909-0.796212j -0.515764-0.843095j -0.528738-0.831548j 1.07558-1.96083j -0.21994+0.718823j -0.00603745-1.03187j 0.346096+0.585739j 0.711678+0.364532j -0.243334+0.751565j 1.05922+1.81244j -0.608388+0.258466j -0.0951975+0.802859j 0.270081+0.411766j 1.3749-1.10717j -0.253862+0.0187159j -0.146205-0.0893328j -0.827146+0.441446j 0.513481-0.238708j -1.38428-1.21204j -0.736242+0.767645j -0.498886-0.38676j -0.855146+0.500813j -0.986695+0.28158j -1.15114+0.724609j 0.731309+0.787976j 0.50122-0.10269j 0.927103+0.507863j -0.0259197-0.691177j -0.520321-1.04359j -1.36069+0.774275j 1.10736+0.455611j 0.8216-0.811631j -1.07821+0.737952j 0.0229017+0.782515j -0.439528-0.0232059j -1.6803-0.36257j -0.264864+0.579433j 0.788669+2.19547j 0.426597-0.269597j -0.12594-0.053824j -0.872092-1.375j -0.00819218-0.293082j -0.504691-0.0540651j -0.148574-1.71409j 
2.18159+2.44798j 1.17073-1.08779j 1.0821-0.0333424j -0.0984904-2.53074j -1.562-1.47598j 0.375916-1.08917j 0.358728+0.18023j -0.636169+0.274709j -0.55207-0.880315j -0.917179-2.1514j -1.5504+1.16614j -2.98838+0.55888j -0.52806+0.544936j -0.154872+0.521277j -1.30369+0.731998j 0.383744-0.863583j -1.70504+0.954928j 1.2003-0.634062j -0.937261-0.198048j 0.516315+0.0964337j -0.868483-0.417395j 0.438695+0.056093j -1.9577-0.60371j -1.2721+0.287744j -0.19551+2.18618j -0.387199+1.72991j 0.44324+1.91971j -2.05312-1.47953j -0.760005+0.0150382j 1.63072-0.791185j 1.63228+0.766803j 0.733765-0.876398j 1.23772-0.571988j 0.846833-0.510806j 0.00464911+0.322438j -1.27361+1.91562j -0.356571-0.110866j -0.872625-0.409942j 0.286712+0.606087j 0.921242+0.405133j -1.60966-0.445247j 1.87178-0.831112j 0.0856166-0.268877j -0.78214-1.60831j -0.148155-0.0275228j 0.134154-0.331435j -0.357706+0.771296j 1.3272+0.453279j 0.415882-0.2178j -1.32926-1.05826j 0.244067-0.148842j -0.855713-0.457136j -0.245951-0.951774j 0.32431-0.245238j 0.215171+0.717605j -1.69857+1.47847j -0.151023-1.12477j -1.62633+0.506123j 0.872705+1.81868j -0.707472-0.233306j 0.984325+0.059373j 1.34307-0.726617j -0.539756-1.34611j -0.788284+2.08638j -0.117736+0.88475j -0.278003-0.374602j 0.879152-0.234513j 0.701697-1.26195j 1.04688-0.480585j -1.1519-1.52653j 1.20258+1.3974j 0.339711-0.884151j 1.81704+1.38583j -0.791813-0.336864j -1.67604+0.724413j -1.02345+0.570226j 0.683415-0.206612j -0.150459+0.897916j 1.11824-0.39229j -0.624158+0.146161j -0.986196+0.132403j -0.726234-0.487958j 0.437767+0.114891j -1.23809+0.962698j -0.356561+0.778053j -1.70698-1.08748j 0.33709+0.281262j -0.934649+0.816437j -0.0320669+0.544876j -0.387276+0.245914j 0.198466-1.52039j 1.03621+1.1847j 0.868332-0.314446j -0.0929567+0.556449j 0.63775+0.121497j 0.62143+0.342778j 0.842738+0.037473j -0.146539-0.941116j -1.04946+0.154469j 1.48541-0.681582j 0.359158-0.693035j 1.9779+0.756059j 0.343757+0.0533454j -0.434947+0.177001j -0.383167+2.14147j 0.104865+0.089899j 0.742512+0.300652j -0.197737-0.913287j 0.328315-0.46107j 0.272612+0.694763j 0.777005+0.221523j 1.09775+0.336526j -0.146379+0.558837j 0.0568699+0.220316j 0.2976-1.33027j 1.49757-0.349781j -0.472214+0.762039j 0.738946+0.935807j -0.0602296+0.350195j -0.250939-0.380039j -0.379891-0.170961j -0.8348+0.831215j -0.785431+0.646309j -0.699225+1.44674j 0.0912775-0.0711883j -0.0569968+0.0067133j 0.524388-0.487883j 0.517546-0.328236j -0.233977-0.126639j 0.61528-0.309501j 
-0.74513+0.460229j -0.664688+1.11705j 0.381089+3.44098j 0.18232-0.318833j -0.328837-0.202256j 0.0961049+0.0859897j -1.40835-0.561025j -0.412859+1.13035j 0.277996+0.287731j 0.500061-0.67989j -0.283733-0.161708j -0.607202+0.552533j 0.490567+0.204225j 0.133372-0.943178j 0.706901-0.21374j 1.78668+0.873571j 0.700224+0.472885j -1.9973+1.20802j -1.00347+0.782751j -1.05231-2.01009j -0.658386-1.92092j 3.32519+0.518012j 0.268649-0.526454j -0.306096-0.0516171j -0.338412+0.628361j -0.3748+0.399063j 0.3995+0.303973j -0.704665+0.410618j -0.445599+0.0463231j -0.486458-0.105064j 0.392381-0.603191j 0.416359-0.0218592j -0.322543+1.12549j -0.476063+0.782873j -0.0770578+0.119771j 0.850527-0.119358j -0.914681-0.457692j -0.152986+0.663186j -0.696663-0.380674j -1.50998+0.122558j 0.191096-0.149135j -0.586475+0.268301j -0.651559-0.349592j 1.13758-0.777256j -0.0674651+1.00787j -0.648515-0.397936j -0.96278+0.505267j 1.05769-1.86376j 0.863876+0.757085j 0.787047-0.194716j 1.43264+1.05424j -1.13078-1.37541j -1.50484+1.64822j -0.91352+0.498599j 0.547586+2.02223j -0.317644-0.275032j -0.0207954+0.0266628j -0.515888-0.101903j 0.417003+0.63095j 0.210427+0.227517j -0.173282+0.147933j 0.0644776-0.975906j -0.64886-0.438033j -0.10571+0.620477j -0.175792-0.0630451j -0.212547+0.272779j -0.413708+0.235181j -0.00419936+0.342996j -0.190647-0.808499j 0.463493+1.14897j -0.194638-0.420303j -0.0159752-0.275225j 0.424597-0.69506j -0.111258+0.132136j -0.551404+0.299318j -0.000404266-0.0740919j -0.276109+0.210476j -0.855044-0.0858096j 0.630887-0.189637j -0.0664697-0.983514j -0.254977-1.53201j 0.0181356-0.0345543j -0.452627-0.82082j 1.06174-0.478952j -0.854973-0.581557j -0.157784+0.833731j 0.206945-0.451945j -0.407456+0.0115483j 0.472536+0.4866j -0.216611-0.29961j -0.0813658+0.564083j -0.795348+0.483254j -0.0535109+0.345496j -0.786833-0.289095j -0.346398+1.42155j 0.892566+0.531068j -0.0140914-0.086907j 0.12723+0.443214j -0.127202-0.430141j -1.98067+0.354133j 0.673871+0.138878j -1.02108+0.877257j -0.212725+0.64193j 0.0199496+0.220532j -0.317025+0.704699j 0.558394-0.00360742j -0.399283+0.34329j -0.609439-0.756713j -0.111169-0.204644j 0.0734062-0.55286j 1.45227+0.0900881j 0.710103-1.06536j -0.99751+1.45132j -0.855689+0.358263j -1.41305+0.078492j 0.116187+0.515347j -0.440826+0.20455j 0.637336-0.400877j -1.04598-1.01775j -0.192878-1.41158j 1.33231-0.127373j -0.0159048+0.531186j -0.329636+1.49355j -0.003433-1.22575j 1.36678+0.511101j -0.569969+0.138947j 1.85891+0.105337j -2.14062-1.3353j 0.626157-1.52833j 0.59244-1.25244j 
0.665242+0.496408j 1.52474-0.0366225j 2.1039-1.03329j -0.147522-0.634568j -0.504645+0.267838j 0.157625+0.424833j -2.70964-0.133617j -0.495955+2.33096j -0.665622+0.562626j 0.17142+0.0610694j 0.635695-0.245493j -0.445126+0.356788j -0.399845+0.146021j 1.08267+1.35796j 0.488622-0.00752804j -0.768716+0.504998j -1.97736-0.0753674j -0.792006-0.253919j 0.158474-2.51819j 0.427926-0.881894j 2.02524+2.05382j 0.900271+2.08333j 0.666442+0.281294j -0.416376-0.0571486j -0.401045-0.394807j -0.0925929-0.27341j 0.708774+0.129228j 0.0684887-0.283728j -0.387544-0.499316j 0.0794653-0.388382j -0.408122-0.213567j -0.20871-0.0910922j -0.165983+0.21842j 0.181623-1.11305j 0.0083893+0.371273j -0.141404+0.148831j -1.39291-0.993321j 0.35207-0.518142j 0.143975+0.148084j 0.944879+0.310117j -0.192249+0.177276j 0.330561-0.583056j -0.735099-0.461273j -0.400597+0.524944j -0.043581+1.91644j -0.878189-1.16819j 0.592532-0.26658j -1.23963+0.946836j -0.479574-0.512044j 0.137849+0.520871j 2.58254+1.83021j 0.0801503+0.913815j 0.497786-1.07246j -1.95822+1.43374j -1.17935+0.162424j 0.122042-0.0547846j 0.245874+0.506362j -0.0346822-0.63205j -0.034535-0.219493j -0.283056+0.382485j -0.104531+0.635369j -0.198468+0.420125j 0.0970431-0.960001j 0.10744-0.113768j 0.364473-0.0912601j 0.111997+0.218398j -0.18831+0.18956j 0.567736-0.0894242j 1.00871-1.01472j 0.0410067-0.142407j -0.125849+0.611334j -0.0479747-0.2913j -0.170236+0.099813j 0.335426+0.261574j 0.0648136+0.247506j 0.808378+0.294848j -0.235925-0.0890728j 0.371154+0.781506j 0.307457+0.089604j -0.553003+0.668756j -1.0181+0.670585j 0.0927462-0.173718j 0.819872-1.03999j -0.447655-0.204607j 1.09547-0.329127j -0.268944+1.55139j 0.0146103-0.401794j -0.162719-0.481763j 0.351001+0.0447589j -0.0246726+0.676503j 0.33844+0.714488j 0.550691-0.237014j -0.0239671-0.5329j -0.760395-0.836435j -1.61061+0.783981j -0.523276-1.05775j 0.641774+0.059126j -0.0857112+0.322408j -0.559938-0.2178j 1.26129+0.862459j 0.236211+0.171701j 0.725871-0.0451839j 0.0191358+1.15026j -0.0362336+0.432426j 0.317951-0.0266184j -0.313131+0.362278j -0.811816+0.0373924j -0.297641-0.348915j -0.202002+0.776452j 0.15925-1.14678j -1.01418-0.27469j -1.44466+0.457483j 0.0965705-0.100793j -1.00218-0.609325j -1.1691-2.03653j 0.258369+0.37405j 0.394872+0.0432844j -0.15571-0.767389j -0.110799+0.723205j 0.49492+0.226599j 2.19868-0.165451j 0.838711-0.306948j -1.36114-0.78312j 0.427941+0.178961j 0.764022+0.829489j -0.910508+2.80477j -0.0981896+0.0196408j 0.757026-0.249724j -1.30663-1.00959j 0.359733+1.02974j 
0.486229+0.211632j 1.47227-1.90685j -1.45995+2.17274j 0.191137+0.294105j -0.343977+1.72626j -0.828151+0.251664j 0.555583+0.362437j -1.60219-0.788476j -0.367721+0.300545j 1.08714+0.698339j -0.736968-0.983086j -1.6182+1.50288j 0.105807+0.596273j -0.213955+0.510028j 1.72244+0.227116j -1.35349-0.290639j 1.06719+0.185863j 0.00503023+1.07959j 0.657657-0.0440255j 0.754242+1.74117j 0.719436-1.01368j 0.0392119+1.94523j 0.970192+0.651183j 0.38902-0.672131j -0.841913+0.4078j -1.04162-0.456704j 0.106332+0.321931j -1.1649-0.125313j -0.531135-0.328294j 0.150745-0.610844j 0.682304-0.795451j 0.572945-0.401483j -0.505549-0.320662j 0.0524355-0.418819j 0.419324+0.439279j 1.02127+0.325533j 0.829122+0.0105811j 1.51259+0.871907j -0.0696661+0.151973j -0.262731+1.53052j -0.445415+0.304003j -0.415637-0.685172j -0.469596+2.05022j 0.458381+0.293432j 1.62145-0.0981931j 0.570831-0.0291522j -1.13136-0.59123j -1.0952-0.0325718j 0.172256-1.84137j 0.080286-0.041723j -1.04002-0.824637j 0.547247-1.39188j 0.632012-0.356831j -0.760699-0.540805j -1.04582+1.04572j 0.732746-0.711175j -0.136271-0.268803j 0.535907-1.04123j -0.322972+0.632666j -0.579556+0.298789j -0.343724-0.106531j 0.676182-0.789864j 0.092863-0.763122j -1.27127-0.089055j -0.0689074-0.246295j -0.177447+0.53248j 0.386591+0.00490781j 0.278149+0.684664j 0.757707-0.622877j -0.714683+1.02716j 0.887449-0.507729j -0.140651+0.258158j 0.982313-0.507443j -0.0465676+0.0840088j 0.0142696+0.361215j 0.00318373-0.470012j 0.869044+0.442769j -0.488201+0.711219j 0.179478+0.278165j -0.707746+0.209961j -0.993101-0.00516417j -0.121815-0.128584j 0.492928-0.512136j 1.37165+0.153812j 1.07227+0.39726j 0.0326661+0.757031j -0.190584-0.317864j 0.438489+0.179202j 0.27391-0.67198j -0.00521969+0.754115j -0.347916-0.224228j -0.98031+0.407239j -0.615104-0.303106j -0.954917+1.31711j 1.97875+0.183383j -1.26995-1.20288j -0.367705-0.0480632j 0.826825-0.0761934j -0.42179+0.00430115j -0.00840006+0.115937j -0.616638-1.09249j -0.691346+0.152639j 0.00212764-0.208214j -0.36161+0.529208j -0.266234+0.0198723j -1.1179-0.130257j -0.615165+0.340422j -0.924996+0.0739379j -1.20707-0.930184j 0.914563+0.869404j -1.11365-1.73613j 0.0725015+0.259564j 0.372872+0.0807349j -0.0264891+0.287909j 0.677178+1.10362j -0.398066-0.505173j -0.221131-1.32258j 0.114899+1.55227j 0.686018-0.571474j -0.932148-0.465529j -0.125278+0.0270647j 0.198389-2.06227j 0.65837-0.781457j -0.794517+0.777302j 0.365149+0.675037j 0.358592+0.700213j -0.0606189+0.603119j 0.997206-0.404353j 1.09301-1.00483j 0.961457-0.239687j 
-0.352446-0.576716j -2.16604-0.443563j 1.97774-0.0115343j 0.609387-0.0812779j -0.109567+2.38417j -0.878441+1.21522j 0.168014+0.476708j -2.37929-0.195943j -0.766314-1.03802j 0.243797+0.186747j 2.06843-0.736791j -0.528951-0.734499j -1.06086-1.16858j -1.36507-0.841737j 0.141175-0.26626j -0.14613-0.558209j -0.897355+0.929749j -1.11707-0.37794j -0.0376975+1.93896j -1.02379+0.643035j -1.00016+1.3565j -0.605149+1.00993j -0.584098+0.95475j 0.0967004-0.936088j -0.297432-0.57137j 0.0893603-0.0143876j 0.966784+0.929122j 0.82261-0.242625j 0.2717-1.10385j 0.11461+0.442364j -0.724483-0.825054j -0.121447+0.0850302j -0.188468+0.673378j 0.257717+0.354874j 0.644983+0.826558j -0.56758-0.447506j 0.588082-0.8838j -1.75262-0.373529j -0.0550598+0.415036j 0.570496-1.06305j 0.104307-0.239202j 0.0373447+0.452251j -1.10964+2.22886j 0.204783-0.333863j 2.1688+0.00575583j 0.462107-0.283122j 0.944376+0.311342j 1.14014-0.130774j -0.101172+1.39562j -0.090468+0.220808j -0.685456-0.667342j -0.730387+0.65902j -0.162763+0.59619j -1.73537-0.702849j -0.565738-0.577751j -0.133652+0.115257j -1.14538+0.243736j 1.34164-0.0324031j 0.506702-0.153826j -0.794073-0.52232j -0.55715+0.456097j -0.682742-0.000727237j 0.764182-0.77987j 0.378906+0.441143j 0.186937+0.169901j 0.737934-0.00194617j -0.631956-0.262628j 0.374793-0.120526j 1.77265+0.0953006j 0.947713-0.211852j -0.518758-0.101161j 0.190371+0.253975j -0.616316-0.33997j 0.0402538+0.771086j -0.524638-0.230832j 0.164493-0.71461j 0.192226+1.35753j 1.11684-0.542602j 0.630777+0.137093j 0.792823+0.757108j 0.562131+0.463383j -0.180422+0.168042j 0.956589+0.109039j -0.426791-0.834087j 0.65487-1.24529j -0.833929-0.595347j -0.0116475+0.196605j -0.175947+0.328557j -0.24032-0.313464j 0.153585+0.469436j -0.246444+0.370421j 0.920559+0.549188j -0.349095+0.192855j -2.01046-0.89065j 0.785971+1.65076j 0.0483721+1.55611j -0.264322-0.384638j 0.438297+0.108205j -0.502463+0.977929j -0.332746-0.274313j -0.0852604-0.739899j 0.149044+0.244339j 1.05545-0.59143j 0.213087-0.127828j 0.206887+0.115205j -0.308466-0.39044j -0.228567-0.790967j 0.775515+0.846498j 0.0754058+0.122359j -0.922144+2.5538j -0.0556106-0.110926j 0.242238+0.00619095j -0.110687+0.179604j -0.507506+1.21549j -0.714874+0.470742j -0.781871-0.499971j -1.35154-0.735036j -0.0299125-0.76974j -1.08947-0.0613493j -0.294873+0.767006j -0.562354-0.786429j -0.583764+1.05166j 0.133387+0.0950834j 0.304205+0.0135235j -0.780368+1.25948j -0.827762-0.115783j -1.32178+0.355398j -0.216719-0.422077j 0.190177-1.0479j -0.619318+0.740433j 
