-0.0601571-0.00571744j -0.10844-0.165042j 0.111101-0.226437j 0.0809537-0.221637j -0.0819399-0.033589j -0.273308-0.151359j 0.109847+0.0464643j 0.154343-0.0471899j 0.178629-0.173828j -0.463527+0.254066j -0.534749-0.909059j 0.0241077+0.0533874j -0.0933826+0.267236j -0.414796+0.219j -0.274024+0.166983j -0.202672-0.145197j -0.433857-0.236376j -0.199181+0.0726352j -0.238331-0.116058j -0.132231+0.199969j 0.129061-0.35748j -0.13874-0.0882711j -0.185468-0.0358059j -0.44189+0.176846j -1.0148-1.49112j -0.239254+0.725706j -0.0372715-0.00195707j 0.0498769-0.0243535j -0.253992-0.0253476j 0.0811969-0.155287j 0.420646+0.303908j -0.275939+0.13654j 0.35636+0.178704j 0.0626528+0.368341j -0.235343+0.108857j -0.201684-0.304907j -0.044535-0.512155j 0.127047+0.0287529j 0.337077+0.179949j 0.381649+0.0359025j 0.0640024-0.0306552j 0.149857+0.444446j -0.158703+0.163547j -0.24456+0.164978j 0.312178+0.126857j 0.24428-0.332634j -0.00163258+0.0904014j -0.012116+0.290885j -0.0901917-0.259383j -0.118571-0.336691j -0.0916741-0.0343923j 0.177814-0.0482831j -0.205682-0.08109j -0.202968-0.103772j -0.0884295+0.179064j 0.162841-0.115877j 0.175825+0.0732437j 0.0218204+0.0992341j -0.236745+0.0887892j -0.113075-0.0626476j -0.237135-0.0634041j 0.85601-0.260021j -0.288807+0.294959j 0.26258-1.23923j -0.295608-1.06571j 1.3984+0.44889j -0.222198+0.571373j -0.523729-0.98594j -0.958291+1.18706j -0.322919-0.53607j -1.1813-1.72485j -0.099824-0.0710308j 0.0907174-0.0558239j -0.165806-0.0849212j -0.0361878+0.139584j 0.106798-0.114513j 0.123118+0.0495322j -0.0473306-0.13564j -0.198115-0.20451j 0.0237449-0.161267j -0.0217837-0.0335717j 0.2762-0.123664j 0.139624-0.0140489j 0.133577-0.0701001j -0.354399-0.179282j 0.076127+0.0587314j -0.00951549+0.237554j 0.331887-0.337459j 0.099969-0.3596j 0.143514-0.0848434j 0.0593425-0.0251189j -0.0992731-0.0687209j -0.205945-0.352349j -0.20261-0.0539355j -0.2418-0.362697j 0.193288-0.236655j 0.0768688-0.0546848j -0.278518-0.396046j -0.0535601-0.16877j -0.416927-0.0313498j 0.260864-0.0853873j -0.162178-0.511705j 0.082773-0.0823518j -0.856422+0.173596j 0.153473-0.0233282j -0.281798+0.173263j 0.0875705-0.097236j -0.145095+0.310741j 0.0910071-0.310837j -0.33224-0.34101j 0.0652176-0.37975j 0.291481-0.680379j -0.0960408-0.0418171j 0.0478191-0.378182j -0.0432967-0.264171j -0.37193-0.451119j -0.274477-0.321409j 0.36832+0.118555j 0.339089+0.34785j 0.0702416+0.0909072j -0.251321-0.161076j 0.159967-0.130391j 0.561978+0.133936j 0.528966-0.224799j -0.848229+0.222236j 0.270513-0.519538j -0.152519+0.392852j 0.240663-0.261954j -0.153142-0.0715179j 0.35042-0.467678j 0.0991627-0.842466j -0.10649-0.193714j -0.843829+0.00808258j -0.0676287+0.20164j -0.159653-0.116853j -0.335571-0.378512j -0.505116-0.768732j -0.0491535+0.7423j -0.00270907-0.659873j 0.402445+0.216823j -0.85634+0.875132j 0.522335+0.761398j -0.402453-0.199261j -0.40819-0.254929j -0.219872+0.705788j -1.18012-0.811973j -0.862579-0.0169592j 0.604882-0.186356j -1.06311-0.187929j -0.516109-0.358143j -1.16297+0.882502j -0.777364+0.828734j 1.12819-1.30221j -0.52873+1.76584j 1.45606+2.21275j -0.563779+0.676853j 1.48395-0.386286j 
-0.178091+0.0209204j -0.198685-0.209864j 0.160039+0.0202808j 0.043903-0.0697147j 0.137248-0.0832721j 0.303906-0.354237j -0.118695+0.257141j -0.0019603+0.385303j 0.162719+0.331904j -0.0221629+0.0940861j 0.130639+0.606267j 0.188985+0.230211j 0.0538526+0.543041j -0.213802+0.162495j -0.0292699+0.196212j 0.288794-0.14791j 0.344903-0.235512j -0.0177228-0.378993j 0.513574+0.0161796j -0.180249-0.405425j 0.506733+0.552897j -0.0626217-0.27106j -1.31045+0.323479j -0.186117-0.660453j 0.701268+0.131927j 1.06861+1.67589j -0.171463+0.265686j -0.00137889-0.225643j -0.605793+0.335313j -0.0546919-0.397735j 0.594227+0.0772625j -0.142378+0.235835j 0.444758-0.101671j -0.0838462-0.0133008j -0.0296971+0.232984j 0.0465145-0.0284424j -0.137263-0.0799289j -0.0585577+0.205458j 0.0146043-0.121759j -0.0994235+0.486213j 0.0713332+0.142475j 0.0655036-0.357808j -0.244632-0.25043j 0.023875-0.154243j -0.299192-0.182063j -0.201161+0.527764j -0.33184-0.0447777j -0.201782-0.181481j 0.170167+0.448378j 0.574452+0.0911217j 0.139299-0.269838j -0.104987+0.501334j 0.230849-0.247042j 0.605013+0.754366j -0.461103-0.437314j -0.991888+0.110423j 0.665471+0.4542j -0.193726-0.159476j -0.643287+0.391007j 0.337101-0.0805577j 0.348212-0.68208j -0.429094+0.391873j -0.423008-0.676904j 0.0783251+0.687027j 0.66028-0.435227j -0.0183228+1.09254j -0.240268+0.491341j -0.229231-0.548666j 0.297608+0.79269j -0.352886+0.108191j -1.26662+0.440815j -0.069269-0.00417772j 0.0337799-0.0358369j -0.202585-0.170514j -0.32503+0.0596686j 0.12709-0.288942j -0.0728184+0.170531j -0.305229-0.331282j -0.0942235-0.264563j 0.0507998-0.32628j -0.212224+0.116401j 0.34469+0.0987399j 0.426898+0.26485j 0.00912-0.293707j -0.479174-0.00380155j -0.172453-0.158184j -0.0968719+0.33866j -0.206797-0.446946j 0.271043-0.0870637j 0.310678-0.166226j -0.156315+0.0801073j -0.183044-0.0240286j -0.265184-0.0421595j 0.225904-0.625864j -0.0135065-0.215441j 0.144643-0.234986j -0.0327696+0.0998726j -0.155649+0.562373j -0.242171-0.434163j 0.150058+0.0671803j 0.355832+0.327483j -0.270598-0.495583j -0.518908-0.543025j 0.553161+0.24215j 0.241261+0.008722j -0.137283-0.103715j 0.471185-0.0203637j 0.0425709-0.111025j -0.354851+0.255057j -0.516701+0.104067j 0.566128-0.37572j -0.034105+0.332006j 0.161291-0.330193j 0.252807-0.00676606j 0.192934-0.245651j 0.0327911+0.506725j 0.231899+0.597943j -0.854155-0.183557j -0.0836414+0.333344j 0.187324-0.365805j 0.323179-0.331837j 0.32681-0.183106j 0.125688+0.489829j -0.700557+0.0306647j 1.05489-0.189339j -0.0103973+0.187254j 0.296131-0.95751j 0.486313+0.541331j -0.494387-0.89362j 0.193043-0.0831721j -0.338065+0.948206j 0.53007-0.630777j 0.232793-0.421314j -0.226513+0.23398j 0.828695-0.00982835j -0.277133+0.182188j 0.750146+0.0849936j 0.117886-0.693205j 0.808034-0.431255j 0.497486+0.965231j -0.296962-0.82738j -0.847269-0.165699j 1.29432+0.803505j -0.0455093+0.586406j -0.712436+0.28027j 0.486981-0.394925j -0.902442-1.13298j -1.14216+0.602177j -0.162799-0.304954j -0.0701887+0.624429j -1.10792+0.650866j -0.885055-0.727729j -0.238916-0.504626j 0.216753+0.338537j 0.305027+0.126731j 0.225702-0.270564j -0.13069-0.468472j 
-0.177035+0.137386j -0.054865-0.0462823j 0.24293+0.282373j 0.183184+0.0280764j 0.0860003+0.0151831j 0.172301+0.231012j 0.686487+0.0314919j -0.117628-0.0665162j -0.583969+0.586983j -0.0662332+0.649644j 0.573809+0.492825j 0.450191+0.10604j 0.206464+0.122785j -0.0413352-0.55314j 0.0403581-0.182652j 0.364251-0.233499j 0.189279-0.172306j 0.266928+0.227876j -0.566654-0.55716j 0.414222-0.248354j -1.04251+0.379561j 0.251209+0.757828j 0.221642+0.0960895j 0.10326+0.440184j -0.323331-0.35009j 0.684005+0.301133j 0.13422+0.57221j -0.311223-0.134031j -0.0541733+0.468109j -0.259657-0.0459087j -0.318606+0.185745j 0.0233372-0.271923j -0.145787-0.101515j -0.757486-0.125019j 0.147104-0.1157j 0.376026-0.326724j 0.163737+0.120852j -0.063462+0.156945j -0.108061+0.150622j 0.0821376+0.0518225j 0.0654929+0.00267426j -0.332412+0.429982j -0.0907643+0.151701j 0.419279-0.262488j 0.126106+0.496682j -0.753151-0.306891j 0.655403-0.152368j 0.140021-0.396309j -0.330504+0.141683j -0.913063+0.943686j 0.106299+0.417897j 0.169368-0.235425j 0.282582+0.948346j -0.353418-0.327961j 0.13301+0.464115j 0.395368-0.142046j 0.0144712+0.0500934j 0.649605-0.188903j -0.209127-0.0978736j -0.256086+0.688574j 0.221822-0.146226j -1.01777-0.813589j 0.00436727-0.138864j -1.30655+0.55491j 1.21625-0.438425j -0.198467+1.25223j -0.45448+0.560593j -0.291815-0.902232j -0.289736+0.154806j 0.209282-0.0694336j -0.255866-0.158679j 0.115334-0.276018j 0.139061+0.171057j -0.476668-0.219864j -0.524495+0.403637j 0.0264537+0.016355j 0.0726169+0.390973j 0.0073666-0.00174352j 0.128997-0.530723j -0.41403+0.0778885j 0.232289+0.12469j 0.579432+0.446681j 0.430618-0.218485j 0.0682297+0.406809j 0.13655+0.0844329j -0.340776+0.238546j -0.286422+0.210087j 0.0890289+0.442622j 0.479073-0.407173j -0.240843-0.0485883j 0.225766+0.426266j -0.0002443-0.0687171j 0.242903-0.0191089j -0.388824-0.702702j -0.184805-0.337549j -0.231352+0.554978j -0.00201004+0.282284j -0.257608-0.24102j -0.182755+0.350558j 0.00164189-0.0773815j 0.500792-0.165603j 0.72422+0.258437j 0.477345+0.718006j -0.0084619+0.577262j -0.338225-0.0927565j 0.16207+0.490058j -0.219216+0.281783j -0.081445-0.184717j 0.529902-0.253895j 0.229608-0.345711j -1.09972+0.234066j -0.489925+0.220313j 0.512562+0.379445j -0.896717+0.20375j -0.00922146+0.196349j -0.196379+0.314615j -0.452357-0.806889j 0.683083+0.0145216j 0.102753-0.697976j 0.265129-0.56526j -0.0260513+0.453199j -0.225602+0.186677j -0.553328-0.307923j -0.576631-0.352504j -0.277093+0.754616j 0.0839822-0.645688j -0.333991+0.983433j 0.0753877+0.392177j 0.206418+0.0939859j -0.429874+0.175041j -0.581622-0.429616j 0.594335+0.542642j 0.444853-0.675946j -0.477102-0.157326j -0.106684-0.0480047j -0.531941-0.271432j -0.900334-0.204689j -0.0840582-0.485829j 0.133959+0.109272j -1.33486+0.536267j -0.823823-0.7876j -0.451748-1.27913j 0.700404+0.784483j -0.449329-0.44398j -0.0731145-0.708823j 1.43087-1.0135j -0.56053+0.258749j -0.101334+0.798346j -0.00684635+0.102399j -1.29905+0.154847j -0.520701+0.767603j -0.651359-0.524358j 0.277174-0.727017j 0.534907+1.08895j 0.481002+0.427736j -0.576426+0.785209j 0.814506+0.279133j 
-0.163539+0.066164j 0.0271879-0.140899j 0.0735891+0.242633j 0.425108+0.335656j -0.263045+0.200324j 0.0628063-0.0261047j 0.050131-0.0518977j 0.090103-0.0614884j 0.709041-0.28159j 0.31082-0.233843j -0.220923+0.490533j 0.341055+0.124475j 0.034917+0.19737j -0.0870451-0.253536j -0.0885692-0.505923j -0.0885785+0.294886j 0.625604-0.22005j 0.486652+0.0191413j 0.375382-0.727152j -0.0298749-0.238196j 0.551878-0.503301j 0.547347-0.303821j 0.674588-1.71338j 0.742274+0.373831j -1.71971+0.399003j 0.141146+0.0946057j 0.0493236+0.45038j -0.188687-0.146257j -0.313096+0.347329j -0.129876-0.161501j 0.241174+0.0140316j -0.0218019+0.0509922j -0.235507+0.0865129j 0.0956044-0.176282j 0.0499538-0.239868j 0.16645+0.15113j 0.449637+0.163256j -0.197877-0.437634j -0.275678+0.185039j -0.529423-0.10203j -0.397113-0.0163185j -0.948221-0.021239j 0.356401-0.325244j -0.0135778-0.257172j -0.444097+0.601698j -0.017816+0.576724j 0.243254-0.375452j -0.0989042-0.212282j 0.308715+0.306009j 0.776649+0.259849j 0.130111+0.341981j -0.251716+0.587083j 0.41705-0.332693j -0.4837+0.0670627j -0.274228-0.383357j 0.261326-0.328203j -1.40307+0.755152j 0.197961+0.423727j 0.0165919-1.38123j -0.497219+0.103507j 0.124755+0.596814j -0.218135+0.0517527j 0.675103+0.233287j 0.113829-0.0190619j -1.15775-1.04132j 1.55377-0.674339j -0.587782+0.0108344j 0.0153026-1.05563j -0.0648587-0.075362j 0.202942-0.0494698j 0.081053-0.0122565j 0.0546952-0.166746j 0.0935024+0.107638j -0.3692-0.239361j -0.508101+0.222448j -0.0346551-0.458686j -0.0659166+0.270864j -0.525483-0.218168j -0.289463+0.0287361j -0.0651725-0.385394j -0.148733+0.154883j 0.201507-0.231266j 0.0880139+0.289128j -0.579379-0.252433j -0.343058+0.124132j 0.0157336+0.203516j 0.0803915-0.388208j -0.326863-0.315981j -0.227723+0.199333j 0.286699-0.199846j 0.406414+0.151013j 0.0795148-0.0143782j -0.294592+0.12019j 0.362042+0.442165j 0.260566+0.194063j -0.0578784+0.465j -0.297779+0.604775j 0.522654-0.0795351j 0.717501-0.161728j -0.0229411+0.045961j -0.37894+0.101508j 0.533824+0.382107j 0.127648-0.0268584j 0.566414-0.709058j -0.486399+0.0557185j -0.0727202-0.443109j -0.232218+0.605444j 0.207865+0.105757j 0.0599588-0.289014j 0.431412-0.249182j 0.291048+0.645166j 0.255082+0.789066j 0.434133+0.654676j 0.54691+0.11109j 0.227573+0.468033j -0.274526+0.00504339j -0.530865-0.0591909j 0.117836+0.621616j -0.687694-0.19209j 0.618978+0.421451j 0.0521506+0.074505j 0.924503+0.724242j -1.08462+0.976118j 0.396646+0.144209j -0.311991+0.375063j 0.609212-0.18644j -0.99276-0.160952j 0.204466+0.00218282j 1.3335-1.23514j 0.811812+0.582122j 0.322656-0.501529j -0.456455+0.027073j 0.309959+0.838497j 0.0971874+0.0214853j 0.262502-0.212218j -0.10421-1.36171j -0.232596-0.713147j -0.076877+0.478822j 0.196816-0.605339j 0.255836-0.369004j 0.620288-0.0833398j 1.50982-0.376974j -0.680349-0.854885j -0.346434+0.180865j 0.164851-0.160264j -0.128771+0.726765j -0.502448-0.823719j 0.535079-0.373688j -0.611499-0.245361j 1.02612+0.0831291j 0.329183+0.19473j -0.350193+1.05502j 0.149709+0.408701j 0.0188893+0.0858975j 0.171551+0.531645j -0.53091-0.0313019j 0.105916+0.297868j 
-0.0241801-0.0894333j -0.0954896+0.136667j -0.208766-0.111264j 0.162149+0.087447j -0.182098-0.0787467j -0.362123-0.231582j 0.254962-0.198497j -0.31464+0.799641j 0.11916-0.00317462j 0.0868199-0.665807j -0.44868-0.0735522j -0.141773+0.163586j 0.284972+0.0413432j 0.378606+0.204629j -0.172798-0.297274j -0.0421981-0.239074j -0.388144-0.724127j -0.303356+0.374007j -0.0944962+0.206351j 0.314616-0.961192j -0.118236-0.109648j 1.64898-0.575484j -0.841549-0.131343j 0.207742-1.37283j -0.195337+0.426886j -0.423428+0.0378038j -0.307686-0.0999916j 0.0891031-0.193744j 0.0550473+0.286033j -0.193809-0.0613443j -0.126508-0.59446j 0.347581+0.054054j -0.20444+0.359239j 0.00515296-0.0952971j -0.14551-0.239013j 0.360931-0.194613j 0.362113-0.669431j 0.181293+0.192063j 0.177135+0.44156j 0.783502+0.396934j 0.26166-0.0171275j 0.249369+0.104781j -0.511242+0.437369j 0.379066+0.00117821j 0.0998916-0.0405909j -0.119414-0.294799j 0.584204-0.39768j 0.425906-0.444843j -0.290937-0.00552178j 0.0421519+0.25726j 0.0852056+0.680655j -1.23797+0.298572j 0.0275194+0.138334j 0.852407+0.524838j 0.342643-1.01143j -0.920736+0.466745j -0.853987+0.169617j -0.00817195-0.587172j 0.285325-0.847262j 0.534518+0.431143j -1.92636-0.334487j 0.39546+0.2731j -1.16844+1.66695j 0.278533-0.435351j -0.51623+1.13503j -0.996373-0.868434j -0.422761+0.0330822j -0.0525723-0.494242j -0.0947006-0.194578j -0.050034+0.221059j 0.271599-0.317098j 0.217439+0.242884j -0.203156+0.0444213j -0.0569622-0.0915775j -0.118259+0.0109764j -0.65845+0.0376571j -0.0437652+0.115629j -0.294563+0.717315j 0.261267+0.389987j -0.200763-0.018919j 0.171441+0.354301j -0.605912+0.0867598j -0.0263279-0.264352j -0.0100708+0.526804j -0.24667-0.354902j -0.0637547-0.332683j -0.0782112-0.105902j 0.782515+0.10159j 0.583363-0.33153j -0.111436-0.0289931j 0.0126841+0.403389j -0.022633-0.199773j 0.128629-0.558938j -0.078082-0.80473j -0.475332-0.453902j 0.155433+0.107715j -0.114727+0.148911j -0.414263-0.142666j -0.306265+0.324141j -0.343594+0.658537j 0.722975-0.0236399j 0.243067-0.257494j 0.204547-0.439989j -0.342612+0.442018j -0.63627-0.307018j 0.296275+0.812595j -0.817217+0.13885j 0.497885+0.0731527j 0.247681+0.676321j -0.196965-0.262483j 0.0651065+0.3483j -0.104364-0.0321373j 0.902062+0.899975j -0.0865936-0.290678j -0.417679+0.76572j 0.491942-0.244827j 0.987913+0.101008j -0.538414-0.208605j -0.404518-0.0949498j 0.749811+0.157776j -0.198646+0.429604j 0.250125+0.0423686j -1.18978+0.609756j 0.308353+0.540011j 0.483048-0.897966j -0.541216-0.923663j 0.349064-0.382452j -0.395401+0.0190689j 0.734142-0.799665j 0.148417+0.491531j 0.561517+0.0357381j -0.275972-0.966915j 0.19728+0.0104296j 0.106235-0.0409404j 0.593685+0.391794j -0.808871-0.403561j -1.39025+0.623111j -0.51158-0.0297216j 0.000731772+0.421345j 1.58326+0.133477j -0.510233+0.298345j 0.0242151-1.27874j 0.0892669-0.729539j 0.143592-0.586153j -0.526026+0.993824j 0.799303+0.0332094j 0.236426+0.0747977j 0.6658+0.496614j -0.0956301+0.246921j -0.400698-0.206123j -0.720914-0.741825j 0.435048-0.219448j 0.301191-0.305522j -0.17717+0.917355j 0.37913+0.104532j -0.727166+0.140359j 0.136166+0.497283j 
0.0108294-0.218815j -0.10863+0.225564j 0.26612+0.0529014j -0.259549+0.182156j 0.143789-0.301241j -0.156153-0.354035j 0.074526-0.557847j 0.0469568-0.639941j -0.497751-0.0253326j -0.5427+0.404469j 0.0050193-0.506727j -0.358983+0.350955j 0.369341+0.129199j 0.214796+0.161888j 0.663151+0.0816771j 0.323389-0.843421j -0.0571006-0.787062j 0.540359+0.0556393j 0.281307+0.330629j -0.968536-0.0289339j -0.530916-0.238441j -0.82357+0.0343368j -0.389447+0.207179j 1.12773-0.385243j -0.3219-0.922655j -0.276209-0.743295j -0.709285-0.219953j 0.255689-0.396526j -0.0830431+0.335256j -0.226515-0.194375j -0.0514916-0.528995j 0.274967+0.00440127j -0.133831-0.683141j -0.420918+0.311656j 0.463593+0.112649j 0.194187-0.433029j 0.229097-0.353243j 0.364293+0.237969j 0.179543+0.206807j -0.00526431+0.758756j 0.147736-0.171645j -0.543918-0.22624j -0.410455-0.125219j -0.253699-0.585008j -0.337268+0.233918j -0.11298-0.23238j 0.0983303-0.401806j -0.612928-0.18776j -0.180221-0.306355j 0.493742+0.810879j 0.405841+0.0287453j 0.908872+0.572077j 1.15687+0.0221128j -1.52677-0.149471j -0.641627+0.229306j 0.866648-1.16582j 0.076585-0.781606j 0.151238-1.14636j 0.595887+0.415494j 0.992427+0.653354j 0.588892+0.392547j 0.535213+0.121821j 0.761584-0.54429j 0.329654-0.525715j -0.437564+0.350585j -0.200517-0.778113j -0.367909-0.470069j 0.761641-0.232841j 0.193275-0.501861j -0.0534085+0.603035j 0.784896+0.122399j 0.392841+0.530988j -0.417209+0.0575517j 0.24893-0.299558j -0.160502-0.330637j -0.154529-0.0222509j -0.21035+0.0578318j -0.0908731+0.215302j -0.199189-0.0132878j -0.486758-0.198961j 0.0936471+0.114575j 0.0798449-0.0765321j 0.396981-0.897877j -0.327772-0.0805557j -0.185832+0.072291j -0.550894-0.110687j 0.728526+0.347123j 0.301676+0.211781j 0.254156-0.0159991j -0.2549-0.329424j 0.132018+0.774929j -0.358875+0.202052j 0.0423248-0.380986j -0.05136-0.528506j 0.399698-0.0821922j -0.191897+0.719518j -0.801463+0.207469j -0.0484714-0.366066j -0.0671195-0.178051j 0.1751-0.726403j 0.363185+0.343114j 0.959951+0.792768j 0.168524-0.540551j -0.574183-0.0254157j 0.170897-0.33707j 0.373313-0.27271j 0.865468+0.410111j -0.715478-0.28768j 0.395454-0.651896j 0.468094-0.541183j 1.32638-0.147951j 0.316882-0.23483j -0.0745681-0.539042j -0.207409+1.2912j 0.40593-0.258848j 0.939432+0.301365j -0.737269-0.698352j 0.0423386+0.0243511j -0.118956+0.771506j -0.850506-0.711468j 0.226177-0.361302j 0.870098-0.420907j -0.572132+0.0474812j -0.894244+1.21395j 0.0311622-0.471993j -0.28816+0.699176j -0.0124479+0.104201j 0.517396-1.20735j -1.39337-0.900786j -0.303975+0.285943j 0.822973+0.729453j -0.275973+0.667882j -0.531065+0.426621j 0.676238+0.376815j -0.17197-0.457028j -0.57346+1.159j 0.46456-0.171486j -0.0635308+0.603485j -0.313486-0.070783j -0.58909-0.372559j 0.495407+0.837564j 0.386455+0.523444j -0.636451-0.147617j -0.00242843-0.350344j 0.406332-0.536595j -1.09501+0.220945j 0.0337912+0.057198j 0.302617-0.719981j -0.255702-0.00666537j -0.035412-0.461489j -0.12919+0.207648j 0.121243+0.386928j 0.0696315+0.363905j -0.302146+0.480125j -0.0838564+0.0468844j -0.99864-0.415306j -0.423323+0.826758j 
0.0917979-0.0532163j -0.195046-0.193715j 0.0183806+0.631194j -0.487209+0.0124058j 0.0882691+0.212897j -0.697477+0.136129j 0.369954-0.233081j -0.803317+0.880119j 0.118388-0.129649j -0.165199+0.259512j 0.308092-0.129553j -0.233818+0.0250221j 0.1302+0.408102j 0.252265-0.374034j 0.614397-0.0375407j 0.291915+0.417203j -0.699103-0.024856j -0.0164946+0.729814j -0.255417-0.491701j -0.398137+0.939242j 0.887149+0.817349j -0.601836+1.11592j 0.403754-0.506423j 0.218526+0.0282954j -0.099588-0.473257j 0.186339-0.324533j -0.078146-0.269943j 0.256118-0.0180799j -0.413728+0.0825457j -0.0083599-0.326514j 0.0196966-0.190911j 0.104408+0.0262822j -0.768023-0.349404j 0.0601719-0.608908j 0.446756-0.296342j 0.244797+0.0800068j -0.0947903-0.301233j 0.0421663-0.0588856j 0.0155079+0.283746j 0.759236-0.42285j 0.142775-0.0734618j 0.342407+0.827968j -0.00884783+0.591164j -1.17152+1.50202j 0.674494-0.126207j -0.320221+1.79874j -0.448306-0.816306j 0.554861+1.29558j 1.00398+0.90114j 0.518139-0.257349j 0.196268-0.224232j -0.0679281+0.429982j -0.237122-0.224964j -0.191199-0.417029j -0.442236-0.269901j 0.62873+0.26225j 0.381067+0.517325j -0.926873+0.579884j -0.674996+0.248644j -0.0399355-1.03412j 0.00433486-0.144091j -0.181291+0.0881369j -0.346602-0.146365j 0.11431+0.215976j -0.258243+0.115823j -0.158479-0.321245j -0.0731827-0.294542j 0.445882-0.0214986j 0.199495-0.100014j -0.267684+0.0320258j 0.257249+0.312851j -0.170553+0.264042j -0.126332-0.168529j 0.0695161-0.524681j -0.428406-0.340843j -0.0519437-0.32261j -0.281614+0.193638j -0.451514-0.109657j -0.0682464+0.188586j -0.409294+0.490825j -0.220388+0.103628j -0.261882-0.235104j -0.185881-0.566744j 0.2016+0.720461j 0.359118+0.0530409j 0.290572-0.229856j -0.0516097+0.03803j 0.600995+0.393123j -0.189768-0.0140379j -0.478674+0.118847j 0.173216+0.155006j -0.173448-0.257742j 0.263302-0.360153j 0.388097+0.351666j -0.847743-0.0945194j 0.42021-0.257625j -0.315442+0.120619j 0.910354+0.432513j 0.00762248-0.595185j -1.48529+1.16057j 0.178277-0.114841j -0.664943-0.142395j -0.143208-0.38043j 0.720381-1.40504j -0.0124204-0.713784j 0.281617+1.55639j 0.509118+0.514727j 0.29259+0.987505j 1.06597+0.112437j -0.0486022+0.751899j 1.01934+0.254569j 0.957215+0.487928j 1.15076-0.362972j -1.26934+0.477345j -0.559463-0.10836j -0.648136+0.250337j 0.411551-1.35361j -0.0145104+0.358989j -0.385445+0.830756j 0.116188-0.695732j 0.642941+0.938101j -0.441068-0.447071j -0.0636489+0.254598j -0.839013-0.947935j -0.669322+0.277609j -0.178271+0.167841j -0.551367-0.130507j -0.944011+1.04576j -0.805826-0.145065j -0.0162316+0.0673303j -0.794935+0.148134j 0.855286-0.233021j 0.727512-0.29329j -0.518406-0.704731j 0.526805-0.304443j -0.0959067+0.561537j 0.379269+0.375506j -0.303144+0.199819j 0.141902+0.10118j 0.0186048+1.15575j 0.139548-0.935323j -0.810037-0.35282j -0.01823-0.000165321j -0.317838-0.274886j -1.01378-0.32491j 0.245224-0.459646j -0.108969-0.0064313j 0.202256-0.167031j -0.00255933-0.0529344j -0.194626-0.213865j -0.140076-0.101471j 0.110887-0.0325101j 0.0573762-0.0438253j -0.352671+0.313927j 0.0569619+0.0484944j -0.304923-0.412343j -0.364725+0.212064j 
