0.0268536-0.0884187j 0.0345558+0.075686j 0.000531335-0.266844j 0.00371721-0.16517j 0.00258881+0.0619537j 0.00280236+0.0084563j -0.000392676+0.0225052j 0.00184765+0.0965959j 0.00653659-0.120347j -0.00555637+0.218398j -0.00722768-0.19291j 0.00490268+0.07351j 0.00530469+0.0453667j -0.019213-0.0885202j 0.367852+0.381192j -0.36277+0.389209j 0.0291494+0.0784623j 0.0407088-0.092695j -0.0334384+0.0267336j 0.0352784+0.0213725j -0.0394376+0.00669496j -0.0514196-0.0349995j 0.055123-0.00216135j -0.0130281-0.000232394j 0.00139726-0.00823318j 0.00293316+0.00208521j 0.0291191+0.00357595j -0.00491517+0.01847j -0.00217596-0.000872625j 0.0249352-0.0114264j 0.0300427+0.00936127j -0.0493735+0.0229866j 0.0104365+0.0371807j 0.0100026-0.0229766j 0.0596264+0.0487411j 0.0558273+0.0120152j -0.0837103+0.0516306j 0.0075764+0.0323952j 0.0281684-0.0175047j 0.00267339-0.0233786j 0.00740719-0.0671284j 0.00319525+0.0334848j -0.00355464+0.00490249j -0.00599215-0.0312972j -0.00824769-0.023134j 0.012006-0.00201663j 0.00290081-0.0350771j -0.00971714-0.0116038j -0.00252795+0.0247476j 0.00407189+0.0313552j 0.00124578+0.0320938j -0.00136332+0.0221135j 0.000601171+0.00296994j -0.00585177-0.0128687j -0.00228071+0.000395145j 7.06871e-06+0.0565263j -0.00352656-0.0155132j -0.00756903-0.00678901j -0.00820603-0.0326599j 0.00290711-0.017966j -0.00119243+0.00518649j -0.00547207-0.0178902j 0.00193483-0.00217632j -0.000331113+0.000821086j -0.0158363+0.0661967j 0.024042+0.0877826j -0.0152302+0.022788j 0.00626361+0.0431644j -0.0192123+0.00276234j 0.00536482+0.00282839j -0.00309853-0.00424791j 0.00470884-0.00943937j -0.00787221-0.000410761j -0.00498601+0.0177489j -0.0037666+0.00117575j -0.00715548-0.000298219j -0.00534236-0.0134404j 0.000515855+0.0194234j -0.000429343-0.0149127j 0.00357221-0.00684581j -0.00277306-0.010718j 0.00842656-0.00477098j -0.00607678+0.0152559j 0.0039887-0.0151512j -0.0136729+0.00852442j -0.00645985+0.0188313j -0.015723-0.0151744j -0.0299196+0.0185746j 0.0112413+0.00455429j -0.00618574+0.00112448j 0.00308042+0.00695429j 0.016465+0.01263j -0.0152927-0.0180685j -0.00341029+0.00606614j 0.0186811-0.0087767j 0.00314331+0.0211875j -0.000938915+0.00145137j 0.00186146-0.00224192j 0.00516305+0.00725753j -0.0105704-4.75945e-05j -0.0119806-0.00557357j 0.0168924+0.0137797j -0.0211613-0.0216085j 0.00567074-0.0120533j -0.0117909-0.00698634j 0.0180644+0.0100882j -0.00338736-6.27649e-06j 0.0224232-0.0263439j 0.00776665-0.0140483j -0.035443-0.0274939j -0.00278863+0.0364175j 0.00360563-0.0220311j 0.0267956+0.0228291j -0.0165386+0.011851j -0.00227604-0.0116829j 0.0074994-0.00386957j 0.0142975-0.00631319j -0.00796787-0.0133775j -0.00701062+0.000101444j -0.0091711+0.010142j 0.0016446+0.0134334j -0.022481-0.00613683j 0.00194698-0.00281969j -0.00995988+0.00218241j 0.00574398+0.00243831j -0.00298856+0.00284093j 0.00574542-0.0108927j -0.00651717+0.00199608j 0.00745412+0.0108858j 0.0148483+0.0149934j -0.00498698-0.00792786j -0.00108426+0.00282735j -0.0021639-0.00531828j 0.000458549-0.00119508j 0.000432701+0.000228557j 0.0109584-0.00440953j -0.0103374-0.0116366j -0.0132433-0.00564261j -0.00115426+0.0183991j 0.0325158-0.00279086j -0.00536081-0.00479763j 0.00377487-0.00537107j -0.0240793-0.00559121j -0.000270551+0.00807686j -0.0156743-0.00194266j -0.0131323+0.00356065j 0.0145113-0.00756324j 0.0318621+0.0283559j 0.0169421-0.0192151j 0.0343559-0.0281773j -0.016014+0.00416482j 0.00174166-0.0226938j 0.0139968-0.00078875j 0.00882285+0.00874484j 0.0279997+0.000360095j 0.00810491+0.00905755j -0.0280858-0.0034459j 0.00510076-0.00166826j 0.00966155+0.000445126j -0.0010098-0.0261243j -0.0168918-0.012218j 0.00189773-0.00109528j 0.0111141-0.00389017j 0.00886858-0.00721842j 0.00402737-0.00280142j -0.0021766+0.00241446j -0.00702788+0.00343963j 0.00635647-0.010715j 0.00329403-0.0016615j 0.00308848-0.000303309j -0.0146761+0.00120466j -0.00634425+0.00363815j 0.00705766+0.00228727j -0.0201596-0.0125824j -0.000391595+0.000731734j 0.0130035-0.00983852j -0.0321429-0.00509691j -0.00567816+0.0124918j -0.00477985+0.0047357j 0.0277747+0.0070144j -0.0156865-0.0084483j -0.000992839-0.0117813j 0.00225211-0.00117427j 0.0017929-0.000815599j 0.0013748-0.000490556j -0.00744922-0.00175596j -0.0135098-3.96284e-05j 0.0321589+0.011324j 0.00966055+0.0014515j 
0.00287195+0.0265057j 0.0368834-0.139595j 0.00807739+0.0454113j 0.0031628+0.255356j -0.00808488-0.0910322j -0.00224942-0.157166j 0.00128552-0.0240367j 0.00188789-0.00702017j -0.00619661+0.105953j 0.00262507-0.426958j -0.000896869-0.637848j -0.0291919-0.269431j 0.0188305-0.125539j -0.170452-0.0230091j 0.0340389+0.0541254j -0.0761782+0.0630321j 0.0482837-0.00234933j -0.0220963+0.0292354j -0.0389938+0.0336854j -0.0525061+0.0184169j -0.00501272-0.0459446j 0.00518155-0.0305599j -0.0340256-0.0358308j -0.00149649-0.0352632j 0.0276287+0.00316714j -0.032494+0.00238856j 0.0328144-0.015432j -0.0156857-0.00215185j -0.0142239+0.00360315j -0.00336331+0.00405352j -0.0128178+7.13517e-05j 0.0217173-0.010176j 0.0474339-0.0169829j 0.0892105-0.0116711j -0.0851071-0.0342021j 0.110334-0.016947j 0.0714992-0.00358756j -0.00915123+0.0522279j -0.0163651-0.0349838j -0.000959764+0.0338117j -0.00355681-0.00465395j -0.00643363-0.0203434j -0.00836049-0.0155549j 0.000875629-0.0142735j 0.00544099+0.0200748j -0.00856254+0.0173819j -0.00154789+0.021257j -0.00104792-0.0210338j -0.0026046-0.000905605j 0.0027822+0.0172563j -0.00457351-0.00160821j -0.00911672-0.0141142j -0.00694267-0.0013439j -0.00238357+0.0297923j 0.00014854+0.0136892j 0.0106834+0.0119212j -0.0160842-0.0259445j 0.000775413+0.0231645j -0.00413546-0.0108156j -0.00506642-0.00404727j 0.00223051-0.0154881j 0.00309057+0.0351023j 0.015218+0.00388707j 0.00412261-0.022037j 0.0115278+0.0178482j 0.0210548-0.0180172j 0.0121004+0.0364592j -0.00422238+0.0129538j -0.0164747+0.0246992j 0.0137857-0.0152071j -0.000940553+0.0123559j 0.00360427+0.003507j -0.0081921+0.0084303j 0.00876991-0.00311509j 0.00961715-0.0197204j 0.00898457-0.00089126j -0.00154278+0.000648623j 0.00466333+0.00806432j 0.00785808-0.0118406j -0.0120471-0.00321486j 0.0245622+0.00363931j 0.015387+0.00932999j 0.00501655+0.0120892j 0.0061756-0.0015903j 0.00968309+0.00833822j -0.00480145+0.006581j -0.0024365+0.0139802j -0.00495574-0.0119544j -0.0105555+0.0163757j -0.000280358-0.0033504j 0.0204697+0.00757767j -0.00168062-0.000933509j -0.0131096-6.55567e-05j -0.00220851+0.00649263j -0.0120595+0.00224558j 0.020706-0.0132984j -0.00333001+0.0234456j -0.025719-0.00564317j 0.0071809-0.0252649j 0.034864+0.00354726j 0.0266553-0.00254216j 0.00391796-8.15186e-06j 0.0136617+0.0159193j -0.012259+0.00104864j -0.0028131-0.00572674j -0.01179-0.00852525j -0.0141147-0.0234203j -0.0100158-0.0298664j 0.0190939+0.0185671j 0.000138632+0.0202775j 0.0219055-0.0191916j -0.0104709+0.0190725j 0.00883829-0.0181159j 0.0388967+0.0198314j 0.00483529+0.0114159j -0.0126701+0.000857549j 0.0015435+0.000151071j -0.000202844+0.000504537j 0.0012704-0.00474535j 0.00611409+0.00313882j -0.00584839-0.00587345j -0.00912945+0.0033685j 3.73516e-05-0.00350558j 0.0169738-0.00960194j -0.00610132+0.00402628j 0.00730691+0.00587119j -0.000340067-0.000680852j 0.00105959+0.00992345j -0.000938314+0.00852439j -0.000451894-0.00371026j 0.0122167+0.0015106j 0.00627916-0.00217165j 0.00421195+0.00587288j -0.0023388+0.00180011j 0.00135775+0.00754104j 0.00442238-0.000952192j 0.00744277+0.0021564j -0.00258981-0.00348699j -0.00860344+0.00426521j 0.00349152-0.0101758j -0.00781127-0.011341j -0.00116156-0.00563027j 0.00882163+0.00856027j 0.0125099-0.0044963j -0.0154365+0.00636138j 0.00308318+0.00397828j 0.014641+0.00340967j 0.0228597+0.0111012j 0.00351239+0.000462293j -0.0346901+0.00170769j 0.00459608-0.00182678j -0.00905493-0.00935094j 0.0455916+0.0273355j -0.011855-0.00880451j -0.00100429-0.00243527j -0.00335118-0.0220957j 0.0208012+0.0135229j 0.00412771+0.00695227j -0.00446673-0.00225507j -0.0028288+0.00486784j -0.00054327+0.00461366j 0.000348932+0.000426429j 0.00737932-0.00169348j 0.00678231+0.00314889j -0.00107089-0.000361137j -0.000199865+0.00339751j -0.00125001-0.00079569j -0.00548068-0.0063604j -0.000673232-0.000931867j 0.00281095+0.000578057j -0.000768555+0.00287357j -0.00151014+0.0039918j -0.00033733-0.0010722j -0.00251567+0.000796616j 0.00387579+0.00961552j -0.0118697+0.0214943j -0.00318848+0.0132266j 0.0213834-0.00360269j -0.00798852-0.00834618j -0.00466217-0.00813922j 0.0098744+0.0137641j -0.0305216-0.00403121j 0.0137026-0.000545306j 0.00111254+0.000481489j 0.00234397+0.000481559j -0.00607193+0.000918201j 0.0056504+0.00212533j -0.00700287-0.00721978j -0.0180402-0.00564398j 
-0.0140651+0.00728588j -0.017254+0.0270637j -0.0020764+0.0221899j -0.000557377-0.133233j 0.00153453-0.000105327j 0.00126953+0.216461j -0.00334879-0.0199681j 0.00519179+0.308126j -0.0014255+0.0540723j -0.00389054+0.496323j 0.00153307-0.615213j 0.00907677+0.135175j -0.00959801+0.0596139j 0.0779549+0.0356585j -0.101129-0.211586j 0.119194-0.209375j -0.0260777-0.0932577j 0.00393922+0.0120097j 0.0145029-0.0154447j 0.0155705-0.00871097j 0.00377106-0.00522216j -0.000991365+0.0367882j 0.00834786+0.0303716j -0.0123052+0.00344185j -0.00187465+0.00239275j -0.00186089+0.0323084j 0.0127775-0.0118294j -0.00363376-0.00103415j 0.000481932-0.00288658j 0.00604052+0.00912366j 0.00160946-0.0182264j -0.0109632-0.00744635j -0.0028575+0.0173951j -0.0136557-0.00925263j 0.00432103-0.025113j -0.0137671+0.00945651j 0.00642521-0.0126477j 0.00403301-0.036169j 0.00118692+0.0225405j -0.00178669-0.0158562j -0.00297769+0.0110895j 0.00543677+0.0113917j 0.0050575+0.00915597j -0.00512514+0.00887377j -0.00263939-0.00230487j 0.0040122-0.0211656j 0.000935341+0.0166241j -0.00152369+0.0198737j -0.0160385-0.0149277j 0.014887+0.0129101j -0.00728222+0.00830848j 0.00669696-0.0157758j 0.00412171+0.0258529j 0.00263524+0.0101264j 0.00176175+0.0117351j -0.00621369-0.0120697j -0.0107036+0.00753906j -0.022873-0.00955548j 0.0022323+0.0125373j 0.0179186-0.00431783j 0.00951067-0.0273465j 0.00532612+0.0232481j 0.00789418-0.0173551j 0.00224024+0.00178587j 0.00361138-0.0204523j -0.00228985-0.00847569j -0.0117071+0.000196264j -0.00163154-0.0256686j 0.00256835-0.0183306j -0.0116977+0.00738978j -0.00314618+0.00277616j -0.00513682+0.00393138j 0.00997252-0.00300576j 0.00526726-0.00300463j -0.00827039+0.00485738j -0.00625949-0.00114952j 0.0061963+0.000507047j 0.006401-0.00771307j -0.00385832+0.00767829j 0.00570673-0.00768509j 0.000769483-0.00580896j -0.00158452-0.0137984j -0.0069825+0.00515892j 0.012134+0.000707503j 0.00498045-0.00859848j 0.00164703-0.00207524j -0.00260738-0.002951j 0.00620312-0.00203434j 0.0107106+0.00350404j -0.0295936+0.0106245j 0.00301539-0.0109754j 0.00298581-0.0100854j -0.00130524-0.00925606j -0.030709-0.00047373j 0.00795699+0.00717348j 0.0087916-0.00388199j 0.0128381+0.00237475j -0.000511591-0.0124021j 0.010565+0.0231851j 0.0138197+0.0102216j 0.00346917-0.00481445j -0.00107921-0.0104714j -0.00130743+0.00871289j -0.00516102+0.00687345j 0.00179838-0.0110841j 0.000258252-0.00747536j -0.0112593-0.00121828j 0.0189716+0.0153373j 0.0198902-0.0018794j -0.0153697+0.00374404j 0.00551635+0.000537938j -0.00530925-0.00104817j 0.00773762+0.00332045j -0.00199224+0.0029674j -0.00457162-0.00214731j -0.00201528+0.000630509j -0.0128639-0.00212734j -0.00237663+0.00184374j -0.00197794-0.000420412j 0.00224858-0.00087476j 0.00430822+0.00220238j 0.0102565-0.00198154j -0.00522543-0.00442496j -0.00390746+0.00510403j 0.00160265+0.000226823j -0.00758375-0.000440284j 0.0064995+0.00537762j -0.000409681-0.00318429j -0.00195632-0.00809566j -0.00643305-0.00107242j -0.00800896+0.00593317j -0.00260773+0.00386426j 0.00395217-0.00189135j -0.00530846-0.00394715j 0.00723613-0.00839179j -0.00731601+0.00574197j -0.00569985+0.000435476j 0.00234109-0.00356846j -0.00864673-0.0105773j -0.0157118+0.00138869j 0.00383529+0.0038754j 0.0103131+0.00323819j 0.000693145+0.00014983j 0.0284504-0.00835242j -0.00193307+0.0167583j -5.99097e-05+0.00258404j -0.0152509-0.00855358j 0.00434053+0.01072j -0.00901093+0.000833842j 0.00516518+0.00825277j -0.00145508+0.00409159j 0.00109436+0.00371149j -0.00444813-0.0011994j 0.000234999-0.000384082j -0.00347668+0.00609484j 0.00324558-0.00262779j 0.000468259-0.00549333j -0.00119138-0.00108459j -0.000142606+0.000938978j -0.000385371+0.000983546j -0.00207888+0.000164698j -0.00135278+7.80025e-06j -0.00211196+0.000950185j -0.00185233-6.89948e-05j 0.00130178+0.00102505j -0.000460442-4.40963e-05j 0.000654715-0.000670794j -0.00115188+0.00131686j 0.000420059-0.000123032j 0.000500086+0.000446077j 0.00298308-0.00104058j 0.00141302-0.000199876j -0.00113218-0.000178405j 0.00289007-0.000391208j -0.000935823-0.000621396j 0.00012964-0.00120066j 0.00587886-0.00170672j -0.00142373+0.00111746j 0.00337758-9.94756e-05j -0.00230967+0.000744567j -0.000440407-0.000776452j 0.00433584+9.14445e-05j -0.00201166+0.000655165j -0.000332101+0.000142911j -0.00044068+2.48435e-05j 0.000822431-0.000148347j 0.000663182-0.000291248j -0.00197874+0.000533771j 0.00143294-0.000140252j 
-0.00912892-0.0736827j -0.0307299-0.0536773j -0.00469678-0.121569j 0.00270666-0.195005j 0.00263715-0.043831j -0.000338165+0.419908j 0.0020164+0.0798149j -0.00312482-0.366124j 0.00193855-0.478848j -0.00235487-0.372108j -0.00209924-0.213301j 0.024844+0.181412j -0.0253292+0.160999j 0.202319-0.0121826j -0.0227516-0.0288477j 0.0807434-0.0198594j -0.0459315-0.0320154j 0.0272853+0.0253984j 0.0195384-0.000916333j 0.0524442+0.014688j -0.0100796+0.0563255j 0.00788712-0.0836574j -0.00180543-0.0249469j 0.0316526-0.00238032j -0.0364206-0.00887954j -0.0178649+0.0457699j 0.0469706-0.0402206j 0.0558013-0.0039604j -0.0180964+0.006004j -0.052796+0.00415186j 0.0169343-0.0137739j -0.0644955-0.00294241j 0.0441334+0.00530708j 0.0104363+0.00589223j -0.0221297-0.0525661j 0.01203+0.0177807j -0.00326141-0.0223855j 0.00379252-0.0444474j 0.0103902+0.0461485j -0.000156114-0.00914211j 0.0096464+0.01096j -0.00417589-0.000832691j -0.00336147+0.03228j -0.00933606+0.00670269j -0.00594031-0.0237475j -0.00537945-0.0186358j 0.00642614+0.000323453j -0.0183453+0.00462489j -0.00935761-0.00674827j -0.00622246-0.0218887j -0.00282735-0.000315875j -0.0109332+0.0241474j 0.00146491-0.00180531j 0.000416716-0.0195698j -0.00357197-0.00310539j -0.0025955-0.0103202j -0.0141826+0.0150105j -0.00226176-0.0126385j -0.00388905+0.00689457j -0.00105984+0.00340521j 0.00663205+0.0222603j 0.00151219-0.0190357j 0.0141353-0.00340332j 0.00505715+0.0117648j 0.012316+0.000645871j 0.0188207-0.0114525j -0.00414381-0.00638496j -0.0124493-0.0188231j -0.011056+0.0044309j 0.012123+0.0101441j 0.0126362+0.00253166j 0.00563776-0.0070592j -0.00272307+0.0042348j 0.00338117-0.0118763j -0.00201931+0.000652768j 0.00439548+0.00552742j 0.000235246+0.00593098j -0.000168429+0.00690068j -0.00282603+0.00797933j 0.00356357+0.00951081j -0.00853375+0.00734155j -0.0164643+0.0176552j 0.00773628+0.00331507j -0.0122361-0.00999089j -0.00323097+0.00171683j 0.0170744-0.00361373j 0.00515287-0.000411794j 0.005258+0.00476942j 0.00321811+0.00524137j 0.00391683-0.0121205j -0.00717738-0.00398891j 0.00537451+0.0126996j 0.0137698+0.00267148j 0.0153813+0.0158703j -0.00403485+0.0109479j -0.00157914+0.000631472j -0.00974913+0.00357615j 0.0117998-0.00731542j -0.023385+0.0057487j -0.0194548-0.00238026j -0.00580668-0.0139558j -0.0146739-0.00889754j 0.0139131+0.00658173j 0.00979984+0.00184293j -0.0188206+0.00994897j 0.00991178-0.00287545j 0.0273957-0.000600843j -0.00472785+0.00136827j -0.00356517-0.00456885j -0.00721578+0.00343642j -0.00795017-0.00361561j 0.00655402+0.00261922j 0.00479694+0.00942484j 0.0101113+0.0111782j -0.00421304-0.000597047j -0.00441263-0.0025771j 0.000305966+0.00645327j 0.00387013+0.00110826j -0.000177642-0.000991518j 0.0049896-0.000891613j 0.00348712+0.00160453j 0.00526364+0.00203704j 0.000546191+0.00360755j -0.0113354+0.00110289j -0.000172398+0.00348738j -0.00821337-0.0017208j 0.00269314+0.00485306j -0.00202278+0.00604001j -0.000475277-0.00165564j -0.0125104-0.00177907j -0.00410119+0.00126616j 0.000191559+0.00635899j -0.00959532-0.00627258j 0.00314802+0.000925858j -0.00368889+0.00640438j 0.0228405-0.0145373j 0.0114385+0.00147147j 0.00807738+0.000132646j 0.0074995-0.00710792j 0.003907+0.00517428j 0.0190138+0.0199707j 0.0100326+7.50015e-05j 0.0181183+0.00874362j -0.0067839-0.0150844j -0.0082337-0.00641265j 0.00293386+0.00347482j -0.0144378-0.00859913j -0.016949-0.00958112j -0.0151864+0.00107214j 0.00393903+0.00186063j -0.00259258-0.00478963j -0.00148446-0.00300767j 0.00104814+0.00487045j -0.00336478+0.00062445j -0.00734632-0.000306601j 0.00608612+0.000239685j 0.00148246+5.5843e-05j -0.00137964+0.00108795j -0.000143631+0.000243188j -0.00106083-0.00482364j -0.00328445-0.00435443j 0.00390618-0.000924144j 0.00160398-0.00364809j 0.00175459-0.000959609j 0.00185268+0.00144988j -0.000984819-0.00334739j -0.00430171-0.00115238j 0.00304222+0.00747783j 0.00112057-0.0026599j 0.00106321+0.00146499j 0.00212366-0.00229359j 1.93524e-06-0.00250741j 0.00077787+0.000399366j 0.0025389+0.00382538j -0.00149559+0.00340601j -0.00210922-0.0042837j 0.00548633-0.000487826j -0.00091608-0.00255495j 0.00641356+0.00403581j 0.00141667+0.00124431j -0.00155797-0.00063769j 0.00178874-0.000857456j 0.000820894-0.00125369j -0.000694117-0.000303093j -0.000989371-0.000450807j 0.00310142-0.000421378j -0.000423828+0.000738842j 0.00249821+0.00122856j -7.98515e-05-0.000734676j 
-0.0280139-0.00684397j -0.0165462+0.0913171j 0.000768696-0.154787j -0.000222983-0.167404j 0.00342408+0.355397j 0.000843454-0.721146j -0.00112283+0.0373634j -0.00212601+0.032277j 0.00230022-0.257815j -0.00120865-0.106987j 0.000112333-0.126302j 0.017563+0.171143j -0.016917+0.109085j 0.134013-0.0133786j -0.106501-0.0360287j 0.143617-0.0482836j -0.0406277-0.0573986j 0.0156337+0.0124583j 0.0144268+0.016666j 0.0328728-0.00152371j 0.0048977-0.0469353j -0.010979+0.100499j 0.0293349+0.0586643j -0.0541663+0.035477j 0.0112399-0.0119173j -0.00944551+0.0348179j 0.0342089+0.00217113j -0.0573236-0.0174873j -0.00207679-0.0057486j 0.0177488+0.0371165j -0.0116349-0.0369437j -0.0284594-0.0176756j -0.0208838-0.0115825j -0.00968814+0.00365666j 0.0215797-0.0488528j 0.0263735-0.0045039j -0.00842104-0.0114979j 0.0101252-0.0486209j 0.0025869+0.0257179j 0.00400061-0.0220274j 0.00390017+0.0183907j 0.0143163-0.010065j 0.0127511+0.0287553j -0.0231659-0.0198366j 0.0057636+0.0291355j 0.0104165+0.0434159j -0.00867927-0.0362606j 0.000384467-0.00116335j 0.00786452-0.00250279j 0.00203936+0.0155476j 0.0107116+0.0154065j -0.0182961-0.00827444j 0.00472977+0.0178835j 0.00070055+0.0126541j -0.00181041+0.00304003j -0.0126201+0.00488741j 0.00275318-0.0022314j -0.0119553+0.00959286j 0.00420941+0.0138781j -0.0149782+0.00176739j 0.00281956-0.00245472j -0.0111628+0.011106j 0.00933994-0.0111729j 0.00571711-0.00633011j 0.00313461-0.0153721j -0.00189841-0.0201129j -0.00487982+0.00938471j -0.00458067-0.0138174j 0.00864079-0.00650014j -0.0112781+0.0151531j -0.00488164-0.00362222j 0.00310131+0.0094003j -0.00586464-0.00125845j -0.0215125+0.00192036j 0.0187339+0.00366331j -0.0198011-2.79147e-05j -0.0255259+0.00316932j 0.0120337-0.0112875j -0.000636956+0.0074878j 0.013457+0.0164871j 0.00755917+0.00463933j 0.0261186-0.0218694j 0.00810852+0.000491894j -0.000825048+0.00733219j -0.0040768-0.00641022j -0.0260374-0.0257277j -0.0135447+0.00357323j 0.00949928+0.00340286j 0.00435297-0.00945491j 0.0138957-0.00499017j -0.00565681+0.00491649j -0.0123221+0.00811499j -0.00341458-0.00383487j 0.00600839+0.00917929j 0.00781783-0.0156743j -0.00278196+0.00102665j -0.00444569+0.00513002j -0.0282955+0.00253225j 0.00460072+0.00818592j 0.0129049+0.00645824j 0.0185343+0.00430255j 0.00895678-0.00127498j -0.00306932-0.000973167j -0.0110754+0.00640329j 0.00190586-0.000390456j -0.00149249-0.0032196j 0.00291636+0.00132232j -0.00487951+0.00476619j -0.0044044-0.00855967j 0.00572917+0.0101948j 0.0049851+0.00358201j -0.00376335-0.00462995j 0.00173385+0.000255731j -0.00486038+0.0008654j -0.0020019-0.00339059j -0.000201163+0.00181205j -0.00322991+0.00305353j -0.00466536+0.00422256j -0.00559725-0.0015936j 0.000187594+0.000187103j 0.00299625+0.00216099j 0.0115728-0.00406719j -0.00557863+0.0106076j -0.00486007-0.00126707j 0.00915208-0.0103472j -0.00124987-0.00883205j 0.00089461+0.0120313j -0.00284091-0.00576516j -0.000201636-0.0151401j 0.00813343-0.0120336j 0.00745446-0.0119665j 0.00560513+0.000732939j -0.00233151-0.00339997j 0.0112177+0.00340667j -0.000267011-0.0012346j 0.0108649-0.000585038j -0.0138053-0.00455237j 0.00475656-0.0049526j 0.0169736+0.00298484j -0.0151039+0.00345436j -0.015835-0.00445547j -0.00963211-0.00334893j -0.00662966-0.0037045j 0.00540907-0.00904534j -0.00191357+0.000701618j -0.00815048-0.00384782j -0.0146105-0.0137613j 0.00106726-0.000775791j 0.00531607+0.0103508j -1.82844e-05+0.000873073j -0.00635338-0.000219251j 0.00120373+0.00173264j -0.00045421-0.00191851j -0.000107847-0.00506292j -0.00880653-0.00289868j 0.00622275-0.00255488j 0.00288693-0.00272004j -0.00141542-0.00197964j 0.00127603+0.000227233j -0.000640079-0.00188509j -0.00584527+0.0014412j -0.00534849-0.000288084j 0.00141282+0.000759766j -0.00312343-0.00298685j -0.00307689+0.00135132j 0.000906654+0.00208725j 0.00101009-0.00127412j -0.00356778-0.00389051j -0.000842286-0.00218317j 0.0033972-2.5947e-05j 0.00286469+0.00141696j -0.000817007+0.00240495j -0.000864976+0.000235589j -0.00199158-0.00405647j -0.00123293-0.000820668j 0.000428973+0.000221029j 0.00936296+0.000697519j -0.000415082+0.00546254j 0.0011758-0.00149621j -7.82201e-05+0.000568061j -0.00238227-0.00152451j 0.00165179-0.00267214j -0.000520469+0.000452676j 0.000110266+0.000510618j 0.000209176+0.00099269j 0.000850268+0.00096993j -0.000868303+1.83452e-05j 0.00165654+0.00180533j 0.0016103-0.000254267j 
