-0.133038-0.20881j 0.0371323+0.400398j 0.236883-0.18233j -0.104667+0.0880635j -0.00320555+0.056296j -0.20171-0.521201j -1.07654+0.457618j 1.08316-0.220706j -0.52144+1.74361j 0.967344+1.07251j 2.03209-0.830705j 0.107117-0.398447j 0.391325-0.443145j -0.63124+0.0673622j 0.0505518+0.203495j -0.223368-0.135259j -0.642512+0.348793j -0.350207-0.393511j -1.14755-0.190546j -1.17391-0.514135j -1.46037+1.69422j -0.816129-1.45761j -0.98546-0.541678j -1.08723-0.185036j -3.43952+1.79931j 0.170529+2.66379j 0.400725-0.111966j -0.12592+0.259027j 0.491415+0.190874j 0.217347-0.362673j -0.421943-0.735026j -0.627501+0.150654j 0.181652-0.0633715j 0.0924406-0.473803j -0.0133043+0.131644j 0.431715+0.488384j -0.292047-0.648091j 0.179327+0.102141j -0.782454+0.0290352j 0.42099-0.462041j -0.0841786+0.148239j -0.121684-0.546309j -0.242678-0.496165j -0.0306078+1.12955j -0.417235-0.146494j 1.43367+0.673692j 0.214983+0.21431j -0.992938-0.631873j 1.15143-0.64705j -0.588073+0.599688j 0.432328-0.0749089j -1.30968+1.23065j -0.165371-0.179244j 0.316309+1.40142j -0.371424-1.54361j -1.42356-0.88429j 0.762002-0.396632j 0.98862+0.252415j -0.351819+0.521119j -0.853701+0.865129j -0.0319522+0.0419965j -0.837352-1.22923j 0.238192-0.260489j -1.7887+0.346012j 2.58195+0.0676759j -1.00674+2.71618j 2.232-1.20893j -1.36425-3.10232j -0.441783-1.65291j 0.817691-0.177944j 2.17469-0.414309j -0.117492+0.237693j -0.100841-0.171897j 0.0351708+0.315091j 0.443111-0.0998621j -0.593646+0.194916j 0.00217888-0.316134j 0.104267+0.816425j 0.13441+0.581789j -0.210617+0.305033j 0.414199+0.0114214j -0.670408+0.00918636j 0.264744-0.000673386j -0.621854+0.176646j 0.946243+0.361903j -0.0318671-0.0449001j 0.0104716-0.746245j -0.420029+1.15216j 0.376865-0.865478j 0.284136-0.196567j -0.0464106+0.11131j -0.387286-0.123894j 0.906596+0.564045j -0.363167+0.0417285j -0.81203-0.953554j -0.267795-0.458559j -0.0678212-0.0304058j 0.637717-0.57959j 0.117933+0.0308163j -1.43837+0.453011j 0.582221-0.540012j -0.923793+0.0124445j 0.516328+0.147293j -0.00605759-1.32383j 0.277664-0.435155j 0.0589861-0.895415j 0.0971976-0.374089j 0.101691+1.1864j -0.789703-1.35612j -0.379347+0.512348j 0.143101+0.747509j 0.866782+0.67306j -0.393003-0.0916778j 0.633474+0.277529j 0.918029+0.394803j 0.708678+0.564703j 2.18783-0.65888j 0.393293-0.486577j 0.793317+0.0361588j 0.433005-0.555071j 0.542635-0.744789j 0.118951+0.994307j 0.917186-1.14606j -0.538836+1.9102j 0.302432+0.758433j 0.373576+0.166534j -0.811485-0.885462j 1.63029+0.80756j 0.412063-0.633386j 0.762564+0.972521j 0.722422+0.259044j 0.153732+0.577562j -0.0482491-0.869745j -0.874397+1.05652j -0.659511-0.0733016j -0.119565+0.190637j 0.506781-0.186557j 0.785796-0.735734j -0.879879-1.39313j -1.15132+0.118219j 1.04688-0.14205j -0.423655-0.631447j -0.0739556-0.312714j 1.74691+1.01446j 0.110601+0.0287891j -0.371774+1.40273j 1.61778-0.571439j 0.081905-0.957036j -2.32274+0.956173j -0.255186+1.73476j 1.07308+0.244872j -0.828373-2.9581j 0.133951-1.84939j -0.465385+1.27282j 3.70094+0.0306679j 0.891021-0.0526581j -0.171028-2.12552j 
0.508708-0.10553j -0.0784387+0.373337j 0.468079-0.859951j -0.294264-1.47108j 0.385283-0.204693j 1.11274+0.19805j 1.19048-0.162855j 0.588995-0.555151j 0.908758+0.413472j -0.884117+0.473948j 0.820765+1.64443j 0.725243+0.534529j 0.62557+0.110356j -1.00374-0.103641j -0.760693+1.40221j -0.922423-0.394976j -1.43912-1.67225j -0.394246+0.206174j 0.271474-0.00368623j -0.890559-0.154726j 1.10394-0.634798j -1.9971-0.500306j 0.835931+2.36856j -0.569982-0.18104j 0.575412-1.18638j -1.87652+1.12564j -0.162032+0.960887j -0.598189-0.417396j -0.195188+0.451755j 0.529274+0.185892j 0.264494-0.806533j -0.531334-0.570269j 1.22389-0.0531577j -0.0622697-0.874512j -0.413262+0.695873j -0.0357943+0.880698j 1.38497-1.50892j 0.301708-0.0600249j -0.8935-1.59416j -0.07183+0.0863135j 0.188854+0.203189j -0.0141558-0.89985j -0.228931+0.202424j -1.09692+0.879441j -0.368173-0.138011j -0.779701+0.405373j 0.596204-1.08936j -0.574333-0.735424j -0.0582305+0.402638j 0.539314-0.788535j -0.423164-0.94792j 0.1136+1.13772j 0.437541+0.68342j 1.73782-0.770053j -1.06217-0.682859j -0.322265+1.8543j -0.552559-1.42585j 0.703106-1.75747j 1.55741+0.0766336j 1.33085+1.43777j -2.01287-1.0449j 0.973724+1.67766j 1.07295-1.83446j 2.36959-0.707124j -0.252804-0.418859j 0.828142-0.223638j -0.0808874+0.430119j 0.789543+0.239795j 1.21342-1.11371j 0.0963761+0.586371j 1.37024+1.59711j 0.0240715-0.52867j 0.358603+0.183857j -0.543074-0.253363j -0.270101+0.524175j -0.366239-0.834381j 0.279059+0.216169j -1.18635+0.35744j -0.0162725+0.283874j -0.929095+0.603747j 0.112158+0.810553j -0.151343-0.212627j 0.363147+0.320364j -0.169655+0.305772j 0.979712+1.80912j 0.272963-0.266239j 0.248502-0.46046j -2.07003+0.898814j 0.266703+0.300318j 1.16005-0.485151j -0.161445-0.0414952j -0.209242-0.465207j 0.34722+1.77099j 0.667839+1.0349j 0.304573-0.710985j -0.341887-0.844584j -0.245512+0.126777j 0.177162-0.101818j -1.61348-0.148932j -0.981929+0.212335j -0.069268+0.409121j -1.54723+0.275755j 0.929248-0.0212879j 0.740296-0.32132j -0.196963+0.537677j 0.503278+0.607647j -0.710167+0.897669j 0.194092+0.684471j -0.287663+0.101385j -0.242814+0.700711j -0.0721525+0.595038j -0.290493+1.05691j 0.182676+1.10245j -0.292336+0.788193j -0.648821-0.431409j 1.16387-0.306518j 0.0508806-0.635743j -1.25665-0.645057j 0.176776+0.221416j -1.18164-0.384143j -0.376686-0.211535j 1.51711+0.418453j -0.506391-0.0971693j 0.810017+1.25306j 0.174409-0.56165j 0.158509+0.672919j -0.924368+2.54808j 0.679676-1.96915j -0.0896217-0.950239j 0.569433-0.599151j 0.514004-0.7614j -0.675863-0.8424j -0.153271+0.86351j 1.79699+0.70843j 1.72593+0.643404j -0.176261-0.185817j 1.80348-0.274183j -0.0303625+1.85391j -0.603719+0.491543j 0.940058-0.388382j -0.39843-1.14369j 0.107255-0.977147j 2.08885-0.464735j -1.5607-0.577341j 0.978404+0.0861354j -0.797015-0.178803j -0.705447-0.792611j 0.00640002+2.62468j 0.657746-0.0718297j 1.00826+0.207374j 0.186196-0.842392j -0.855037+0.596236j 1.2405-0.863061j 0.115654-0.570706j 0.116126+0.771391j 1.23155+1.45721j 1.33648-0.869107j 
-0.281858-0.39319j 0.958337-0.359935j 0.088064+0.23162j -0.123804-0.270291j -1.34132+0.82711j 0.400752+1.18635j -0.850986-0.752669j 0.413227+1.26666j 2.16777+1.22703j -0.933114+0.833552j -0.227022-0.316893j 0.358515-0.854248j -0.991589-0.619176j 0.124668+0.409325j -0.45557-0.295305j 2.09989+0.658443j -0.597908-0.843113j 1.62996+0.86186j -0.000307999-2.02022j 0.565817-0.446187j 1.74213+1.92658j -1.34693-0.452375j 2.34661-0.55062j -1.48614+0.613712j 0.0310837-1.59736j 0.976292-0.310996j 0.98438+0.0652614j -0.27345+0.829246j 0.0608787-0.707068j -0.499547-0.34113j -0.613304+0.27471j -0.0471121+0.514288j -0.578394+1.02461j -0.121208+2.09076j -0.520804-0.503131j -1.32623-0.340974j -0.835281-1.32461j -1.09488+0.263655j -0.570976+0.217372j 0.800533+1.57352j -0.144637-0.854684j 1.23229-0.617512j 1.18551+0.198512j -0.191738-1.21803j -0.00710592-1.17j 0.0980116-0.206736j -0.363954+0.446575j 1.22035+0.0304382j 0.558392+0.10942j 2.37391+1.36313j 0.400484+0.817011j 0.370119+1.73852j -1.49616+1.82494j -0.298821-0.817534j -2.18135-0.357489j 0.91213-0.117742j 0.697284+0.200555j 1.79514-0.403744j -0.539164+0.78744j -0.466337+1.84982j -0.809231-1.48436j 1.26031-1.37421j 1.41389-0.734047j -1.00289-1.88721j -0.472168-0.470384j 0.54265-0.124187j 0.0196465+0.801105j 1.14491+0.11801j -0.808692+0.180675j -0.216441+0.264229j -0.198199-1.21939j -0.671528-0.363664j 0.457797-0.363222j 0.45493+0.277939j 0.569233-0.454322j 0.75588+0.763208j -0.143688-0.421173j 1.31943-0.407679j -1.06687-1.40051j 0.66224+0.0626534j 0.367158-1.22137j 1.57597-1.06293j -1.03303+0.237695j 0.649342-1.3197j 0.839203-0.609497j -0.586727-0.639387j 1.13064+1.64423j 0.218662+0.942612j 0.803253-0.179163j -0.63717-0.31555j 0.142116-0.237141j 0.583577-0.222452j 0.693082-0.270489j -0.429454-1.68588j 0.927549-0.279122j -0.273279-0.54397j 0.246646+0.665407j 0.544783-0.568488j 1.2599-0.345063j 0.979455-1.76885j 0.441328+0.632903j -1.10332+0.310918j -0.783084+1.55905j -1.22981-0.377839j -0.221698-0.308679j 0.450999-0.259638j 0.269784-0.326951j -0.997234-0.942344j -0.766512-0.248636j -0.336271+1.1588j -1.95261-1.78476j 0.13043-0.588599j -0.259276+0.201901j -0.169166-0.749795j 0.0302952+0.247191j -0.274094-0.130805j 0.080361-1.01834j -0.919693+0.390006j -1.11219+1.11391j 0.95618-0.161127j -0.186236-0.00527803j 0.933135+1.52202j -0.196609-0.768589j 0.407658-0.66768j 0.667721+0.445798j -1.05796+0.700745j 0.437948+0.970007j 1.25761-0.0888009j 1.50528-1.38703j 1.10189-0.256403j -1.18678+0.0808675j -0.500746-0.792845j -1.25458-0.274404j 0.163893+0.754541j 0.551528-0.794239j 0.386222+1.01519j 1.15943+2.05135j 0.416273+0.593294j 0.232017-1.02096j 0.524104-0.0579699j 1.78653-1.81545j 1.2325+0.765852j 0.777431-1.3314j -0.870805-0.344425j 0.175635+0.280245j 0.330536+0.526925j 2.39674+0.692518j 1.05137+0.781115j 0.650869-0.428247j 0.332509+1.49586j -0.819748+1.59371j 0.222964+1.055j -0.212483+0.16142j -0.958707-0.244408j -0.558413-0.00280924j -0.054012-1.21385j -0.852546+0.273866j 
-0.431811-0.324255j 1.37751+0.170913j 0.0167138-1.28993j 0.601199-0.682718j 0.839555+0.679772j -1.37431-0.444868j -0.652578-0.142453j -0.341128+1.44558j -0.605656-1.43242j -1.46398+0.238067j 0.144471-0.750233j 0.479257-0.931634j -0.543348-1.42403j -1.4385+1.3871j -0.0585637+0.172319j -0.165358-1.56817j 0.909069+0.598505j -0.207691-1.38533j 2.54022+0.00880493j 0.4078+0.751462j -1.31269-0.668742j 0.732571+1.55642j 0.318902+0.712732j 1.86461+0.160101j -0.196811-1.43596j 1.16696+0.657931j 1.24548+0.257622j -0.595334+0.945311j 0.784803-0.636604j -0.17458-0.798053j -1.26125-0.955785j -1.1463+0.557696j -0.37699-0.821349j 1.10283-0.684956j 0.325537-0.121533j 0.394444+0.777794j -0.903107+0.306802j 0.933429+0.691763j -0.289043+0.655877j -0.406845-0.469621j -0.516942+0.715283j 1.45526+1.90177j 0.0837506-0.0328129j 0.567896-2.14826j 1.86436-0.116791j -1.03782+0.626899j 2.41618+1.57567j 0.885151+0.499381j 0.365685+0.18453j 0.456502-1.94334j 1.60642-1.7238j -1.14888-0.0447032j 1.41287+1.12685j 1.78581-0.544514j 0.100621-1.25262j -0.0277566+1.89582j 0.0818121+0.199781j 0.817167+0.0972937j 0.0278941+0.27106j -0.318154+0.662293j 0.977123+0.756735j -0.388812+0.164255j -1.24178+0.861364j 0.309636+0.275217j -1.20423+0.522716j -0.18527-1.67845j 0.493928+0.567155j 0.895905-0.689328j -0.82971-0.562896j 0.141473+0.352949j 0.789096-1.24618j -0.864163-0.386383j 0.457689-0.480539j 0.251257+0.906955j 1.19563-0.135359j -1.33437+0.59623j 0.0578886-0.827352j 0.51281+1.82402j 0.108472+0.749977j 1.14886-0.560223j 0.978441-0.229768j -1.24556-0.234717j 0.453002-1.24679j -0.556443+0.0058013j -0.308388-1.66725j -1.10628+0.125214j -0.792452-1.22801j 0.998703-0.121433j -0.17136-0.38255j -0.875759-0.198078j -0.582378+1.06547j -0.358113+0.578288j -0.212928-0.435938j -0.926907-0.312098j -0.0465811+0.0194492j 1.1468-1.05564j -0.288862-0.492818j 0.683385+0.719244j 0.0285869-1.58051j 0.853988+0.154021j 0.541597-0.265651j -1.35336-1.88569j 0.968771+0.785848j 1.38765+0.124935j -0.740511+0.0222022j -1.29192+1.58524j -1.23173-1.14759j 0.129948-0.390873j -0.859726+0.915641j -1.63307+0.688273j 0.0421531+1.04699j -0.535023+1.23948j -1.22375-0.673074j -2.08639+1.06628j 0.101514-1.11991j -0.061891+0.470207j -1.61731-0.925511j -1.1719-0.898826j 0.890451-0.199903j 0.142368-1.33818j 0.783989+0.984606j -0.0317405-0.157527j 1.02526+0.272258j -0.0169182-1.65168j 0.742867-0.3505j 0.567967+0.148213j -1.87079+1.50237j -0.35788+1.24237j -0.919998-0.415882j -0.130295+0.569144j -0.667998+0.044259j -0.357202+0.122325j -0.413668-0.873067j -0.679693+0.293305j 1.27169+1.7295j 0.219708-0.93426j 0.173838-0.717597j -1.13262-0.294355j 0.126372+0.516754j 0.079766-0.649543j 0.607602-0.0746739j -1.29336+0.361925j -1.20635+0.913986j -0.835933-1.16041j 0.193446+0.435216j 0.389534+0.231925j -0.460807+0.266727j -0.829246-0.70036j 0.203732-1.18111j 0.648543-1.2727j -0.35708+0.650692j 1.5037+0.409984j -0.563609-0.643958j -0.417388-0.0421381j 0.232524+0.267264j 0.680385-0.878825j -0.496567-0.531251j 
0.0601327-0.595046j 0.261009+0.483679j -2.03657+1.11669j 1.15008-1.38737j 0.0726012+0.720485j 0.272448-1.41546j 1.13047+0.511491j 1.32964-0.0856275j -0.0079735+0.198292j -0.765924-0.504201j 0.0752604-0.675957j 1.26095-0.232675j -0.276859-0.952036j 1.68653+0.121865j -2.77327-0.560113j -0.864366+1.13055j -1.6067+1.97031j 0.303869+0.57617j -0.0311952+2.28759j 0.84854-0.946621j -0.269759-0.484283j 1.99433-1.81381j 0.145193-0.695263j -0.466111+0.694988j 0.708878-0.745509j 0.722933+0.59805j 0.550204+1.24302j -1.01379+0.237089j 0.234821-0.91898j -0.469226-0.468425j -0.0399351+0.348617j 0.1685+0.328165j -0.1696+2.34909j -2.71029+0.640374j -1.84288-0.637525j 0.390894-1.74778j -0.988296-0.749339j 0.748782+0.92045j -0.265757+0.56552j 0.512627-1.71716j -1.21606+0.603383j -2.31976+0.764132j -1.02393-0.554332j -2.34829-0.199376j 0.101143+2.29192j 0.58496+0.882665j 0.554533-1.02128j 0.564434-1.42524j 0.892252-0.331361j 0.360764-0.758374j -0.59522-0.28356j -0.0550829-1.20712j 0.526648+0.514278j 0.838785+0.409803j 1.55953+0.561695j -0.357893+0.861971j 0.538549+0.232924j -1.24013-0.111831j -0.14388+0.401639j 0.464997-1.11358j 0.806483-1.76881j 0.552012-0.638346j 1.70221+1.54434j -0.659006-0.463516j 0.0409015-0.909293j 0.807578+0.38837j -0.222884+0.514393j 0.661861+0.36488j -0.393751-0.424841j -0.794021+0.0973883j 0.907008-0.604683j 0.160278-1.27038j 0.819773+0.430962j 0.785976+0.502905j 0.85051-0.686066j 0.419364+1.03478j -0.181954-0.674938j 1.55971-0.217848j -0.451158-1.45049j -0.495057+0.253327j 0.911957-1.30572j 2.47963-0.399483j 0.144831+0.0712905j -0.138593+1.31301j 0.977478+0.701602j -0.672235-2.20797j -1.06351-0.283859j -0.222662+0.821746j -1.68419-1.09839j 1.41437-0.00452969j -0.31163-1.60104j -1.0391+1.12027j 0.822014-0.277182j -1.25924+1.82902j -0.0276285-0.0438891j 0.378568+0.673944j 1.51781-0.0496789j 0.505691-0.0274685j 0.0452789-0.53712j -2.10626-0.909868j -0.949635-0.68676j 1.0213-1.04864j 0.591071-0.0552262j 0.0908957-0.816386j -0.0114035+0.992466j 0.420783-1.00396j 0.00853218-0.293641j -0.76607+1.0742j 1.73314+1.37392j -0.782144-0.798228j 0.279833+1.17008j 0.146419+0.0901835j 0.0884349+0.643258j 0.651354-0.175964j -0.0355292+0.295677j -0.8224-0.442534j -1.70079+2.32604j 0.401008-0.663216j 0.754888+0.0685144j 0.072452-0.422232j 0.374897-0.742047j 0.766476-0.580333j -1.20075+0.0129846j -0.325525-1.38203j -1.93214-0.655794j 0.390481+0.168786j -0.969395-0.786263j 0.665669-0.419879j -0.929878-0.549531j -0.350894-1.2986j -0.168669-0.55199j 1.21756+0.744582j 0.195685+0.27149j 0.5022+0.73973j -0.63901+0.568676j 0.912095-0.514147j -0.0633968-0.82167j -0.523824+0.244361j 0.904206-1.3485j -1.04358+1.08593j -1.1559+0.0930398j -0.371428+0.529579j 0.644435+0.55097j 0.422591-0.531668j -0.18923-1.3439j 0.114591-0.997066j 1.79441+1.23534j -0.621222+0.000323144j 0.537787+0.213133j -0.291343+1.14099j -1.46033+0.559708j -0.0378716+0.558197j -0.133424-0.268664j -0.213703-0.215374j 0.0242835-0.0854851j 0.475789-0.455056j -0.36413-0.340105j 
0.59053-1.7619j -0.65139-0.380742j 1.18473-0.457997j 0.497352-0.0311502j 1.25918+0.283197j -1.51536+0.578299j -0.0292311+1.5349j 0.253876-0.611044j 0.599276+0.337285j -0.524144-0.148131j 0.897284+0.110406j 2.34815+0.0848615j 0.610046+0.86676j -1.34769-0.288939j 0.610568-2.54726j 1.7516-0.659977j 1.11115+0.179296j 0.973457-0.182295j -0.254015+0.306734j 0.248424+0.513724j -0.96635+2.3824j 0.77077+0.331766j -1.25953-0.555783j -0.471648+0.853114j 0.56218-0.946937j -0.664593+1.01851j 0.0553992+2.41008j -1.59764-0.574059j -0.162671+0.496546j 0.216818+0.311212j 0.263358-1.15271j -0.641075-0.431549j -2.40508+1.12937j 2.71992+1.32901j 0.24006-1.85827j -0.963137+0.995812j -1.67762+1.7409j 0.697811-1.44632j 0.556405+1.22614j -1.34031+0.682596j 1.43659+0.960047j -0.46352-1.99173j 0.0163422+1.28693j -0.170138+0.690106j -1.89935-0.220633j 0.807844+0.354801j -0.32706-1.21501j -0.548309+0.255857j 0.660748-0.879537j -0.132612-0.778379j -1.02316-0.30242j -0.278369+0.460323j 0.97651+0.233431j 0.815625+0.164481j -0.413452-0.18411j -0.385145+0.424985j 0.207042+1.92867j -0.0109338-0.12956j -2.06867-0.287601j 0.0944579+0.151506j 0.555027+0.196179j -0.613979-0.0141347j -0.165295+0.427299j -0.174028+0.909607j -0.0635407-0.943533j 1.15584+0.234405j -0.213895+0.872041j 1.20903+0.560169j 0.48785-0.500806j -1.58147+0.226776j 1.227+0.590814j 0.717654-2.17666j 1.30518+0.999418j -0.213053+0.73871j 0.711783+0.775954j -1.03989-0.408758j 0.51021+0.0530632j -0.690445+1.39683j -0.917558+0.283657j -0.374762-1.85766j 0.629009+0.262002j -0.791066-1.53629j -2.62374+1.53832j -1.22135-0.270674j -1.62732-0.653125j -0.750205+0.508906j 0.931565+1.20234j 1.51166+0.753252j 0.0444309+1.22141j -0.386063+2.16416j -1.50719+1.14602j 1.21362-0.436658j -0.0773248-0.674987j 0.953458-0.189244j -0.193292+0.138216j -1.75377+0.889254j -1.67322-1.98109j 0.865391+0.3514j -0.347562-0.491483j 0.0302199+0.617446j 0.118348+0.875055j 1.08518+2.58779j -0.941613+0.36461j 0.278577-1.68832j 0.734249-0.862428j -0.490404+0.103973j -1.57225+0.481068j 0.20832+0.353599j 0.439748+0.0653398j 1.14071-0.556859j -0.820955-0.750119j 2.08624-0.217097j -0.377833+0.864051j 0.26732+0.29174j 0.239125-0.678702j 0.0806495+0.0702516j 0.173272+0.768049j -0.388448+0.803866j -0.426406-0.049086j -0.21659-0.943149j 0.463954-0.552076j 0.0426552-0.387916j -0.66362-0.615501j -0.565489+0.0891686j -0.388261+0.438828j -0.0495457+0.401324j 0.915049+0.153892j 1.1151+0.319292j -1.44146+0.178562j 0.126766-0.251429j -0.0964021+0.0922053j -0.324575+0.749125j 0.370761-1.03989j -0.140965+0.601702j -0.028285-1.30322j -0.283117-0.943461j 0.220782-0.544776j -0.854783-0.493235j -0.338596-0.104553j -1.05751-0.700717j 1.15248+0.482031j -1.03454-0.390251j -0.798148+0.436099j 0.821322-1.54632j 0.28979-0.408274j -0.478515+0.920901j 0.443422+0.164825j -0.208896-0.695551j 0.867615+0.134584j 0.644107+0.737018j -0.64902+0.226703j -0.0852456+0.852587j 0.466654-0.150071j -0.173501-0.162802j -0.155423+0.317305j 0.252317+0.364701j 0.306072-0.172302j 
-2.04903-0.609281j -0.774138+1.09302j 0.908094+1.41414j 1.12279+0.237586j -0.293227+0.573648j 0.640294+0.459086j -0.120921-0.0974878j 0.0758848+0.389593j -0.653387-0.361894j 0.0651783+0.797694j 0.272765-0.365791j -0.95662-2.82058j 3.66217+0.768505j 0.188163-1.14245j 0.416698-0.30499j 0.0331327+1.70631j 1.75831+0.0391487j -0.462204+1.46616j -0.77982+0.328784j 0.571949+0.431556j 1.16868-0.680513j 0.219054+0.449108j 0.581634+0.283109j 1.11473-0.398245j -0.920745-0.494315j 0.273586+0.437898j 2.63888-1.33114j -0.00634941+1.24578j 1.573+4.05728j 2.43204+0.0660729j 2.43618+1.34233j 1.31487-1.62178j -1.85064+0.583783j -0.1621+0.546454j 0.00858467-1.39328j -0.32208-0.271108j 0.362628-0.0531578j 1.03068+0.269592j -0.0221972-0.166008j -0.27962-1.77128j -0.496412+1.09634j 0.517789+0.378346j -1.81807-0.465583j 0.44306-0.432252j 0.404358-0.525459j 0.972232-0.616619j 0.688215-0.765568j -0.108521+0.795503j -0.242341-0.903974j 0.383796+1.58356j -0.492034-0.561772j 0.94808+0.198643j -1.15737-0.271996j 0.203018+0.407912j -0.433432+0.675313j -0.654839+0.169348j 0.743128-0.947518j 0.114856-0.188246j 0.758469+1.23659j 0.155943+0.207318j 0.123401+0.359854j 0.345414+0.0830285j -0.626868-0.0306524j 0.38608-0.550714j -0.803567+0.390905j -0.241026-1.21387j 0.581239+0.176131j 0.455663-0.84922j -0.0910881-0.269644j 1.62701+1.88581j -0.231057-0.679933j -3.23215+0.875893j 0.426356-2.35402j -1.93926+1.17898j 0.815979+3.74157j 0.360233-1.59865j 2.54249+0.511059j -1.73973-1.13224j 0.472055-1.78203j -1.54759-0.768944j -0.250041+1.29467j 2.14538+0.741647j -1.79932+1.17672j -0.549547+1.6931j -1.17157-0.369365j 0.659311-0.772122j -0.819559+0.915097j 1.86429-0.176453j -0.0492669+0.237244j 0.465295+1.43964j -0.400683-0.690396j 0.276199+0.496623j -0.223987-1.61697j -0.63206-0.121961j 0.102949-0.124789j -0.351098-0.617655j 1.44786-0.708916j -1.05106+0.313942j 0.894453-0.892761j -0.454166-0.00535559j -0.0071975-0.633835j -0.302829+0.639113j 0.462668-1.69355j 0.632654+0.600207j 0.0942891+0.416941j -0.205829-1.23251j -0.641588-1.05428j -0.163307+0.174984j -0.311236-0.44317j 1.07749+0.0392211j 1.7995+0.632305j 0.249891+0.555625j -0.381096+0.293813j 1.1368+0.300937j 0.952642-0.169856j -0.82278-0.272891j 0.655285-0.170304j 0.206459-0.595354j 0.677789-1.26185j -0.437937+0.839409j 0.234132-0.289333j -0.275682+0.538513j 0.294854-1.34404j 0.502849-0.332486j -0.370876+0.929262j 0.316244+0.708389j -0.387391-0.625715j -0.254464+0.148648j 0.704897+0.615247j 1.13221+0.772302j -0.682973-0.384468j 0.254583-0.0934122j -0.952235+0.231054j -0.252737-0.162518j -0.821309+0.294083j -0.965578+0.629505j 0.594925+0.213874j 0.0969268+0.234944j -0.0329983+0.642185j 0.238936+0.703616j 0.176665-1.36817j 0.38817+0.159905j 0.0190408-0.200443j -0.864684-0.020926j -0.231343+0.287323j 0.898128+0.230893j -0.441392-0.271686j 0.118171-0.103058j 0.114892-0.57459j 0.439323-0.607663j 0.198719+0.138031j 0.641846+0.231194j 0.0749102-0.164594j -0.129596-0.0545759j -0.00399652+0.334628j 0.207266+0.0129237j 0.114271-0.116421j 
