0.0789752-0.09827j -0.00522772+0.318078j -0.00204836-0.429994j 0.206509+0.512712j 0.495106-0.199371j 0.0388178-0.0403976j -0.0235251+0.042228j -0.0647883-0.0086693j 0.0545226+0.0136103j 0.00560579-0.0074738j -0.0542422+0.0154484j 0.00468966-0.125533j -0.0068651+0.0442892j 0.0213326+0.0388972j 0.0201613+0.0500658j -0.0186302+0.0316187j 0.0217895+0.0714723j -0.000489885-0.0247005j -0.00489883+0.0120432j -0.0120024-0.0321894j 0.00580745+0.00215874j 0.00847919+0.00396228j -0.00899079-0.0232476j 0.00975609+0.0381192j 0.018222+0.00307786j 0.0025802-0.00556911j -0.00773158+0.00141902j -0.0049642-0.00227417j -0.0084082-0.00659455j -0.012842+0.00644464j -0.00109478-0.00456603j -0.00063488+0.00179963j -0.00424538-0.0232007j -0.0105406+0.0112787j 0.0043857+0.00186648j 0.0159666-0.0057999j 0.0220891-0.0104817j -0.0100045+0.0117635j -0.00224038+0.00407957j -0.0278546-0.0146931j -0.0169004+0.012911j -0.0108542-0.00941908j -0.0171036+0.0194683j 0.0204456-0.0240813j -0.00376971-0.0023492j 0.0187733+0.0093474j 0.0104227+0.00576283j 0.00182027-0.00779703j -0.0127505-0.0115288j 0.00210621-0.016779j 0.0304925-0.01162j 0.00708392-0.00229575j 0.0147362+0.0133233j -0.00156684-0.010167j -0.0314044-0.0156768j 0.00103343-0.00869108j -0.0133069+0.00766678j -0.00207755-0.0191227j 0.00895834+0.00940806j -0.000866627-0.00737991j 0.0110744-0.0222599j -0.006514-0.00190207j -0.00615076-0.00182038j 0.000218514+0.0138962j 0.00387355+0.0150625j -0.00705928+0.0123873j -0.0126261-0.0037013j -0.0310468-0.00456097j 0.00500834-0.00354976j 0.00196188+0.00442224j 0.00884821+0.0118788j 0.00440511+0.0175574j 0.00497998+0.00648107j 0.0205435-0.00744111j 0.00208111+0.000431137j -0.00193135-0.00214535j 0.0055915+0.00927065j -0.00698577+0.00920089j 0.00953503-0.000946647j -0.00137494+0.00106951j 0.00636741+0.00249972j -0.00452817-0.00135704j 0.00249125+0.0070954j -0.00762955+0.0048403j -0.000676966+0.00511223j 0.00216431-0.00102775j -0.00401912+0.00394372j -0.00757261-0.00745873j -0.00647829-0.0017364j 0.00650822+0.01043j 0.000528882-0.005492j 0.00267737+0.00614599j -0.00135607-0.00147323j -0.000396515-0.00213111j 0.00087095-0.00583151j -0.00664631-0.00296712j -0.00477575-0.000301884j 0.00296277+0.00407842j -0.00523355-0.00596492j -0.00920607-0.00657283j 0.00275938-0.00155587j -0.00192348-0.00133906j -0.00148726-0.0042474j -0.00307443+0.0119832j 0.00642329+0.0109318j -0.00164088-0.00148397j 0.0121497+0.0123499j -0.00263189-0.00953097j 0.0171841+0.00383949j 0.00296055-0.00905769j 0.000609133-0.00486217j -0.00561689-0.00387039j -0.0200905-0.0055575j -0.00234201+0.00285065j -0.00446525-0.0108921j 0.0116513+0.0149716j -0.00516101-0.0102529j 0.00552222+0.00297069j 0.00800052+0.00177188j 0.000105684-0.000518431j 0.00157886+0.000530537j 0.00363505+0.000777442j 0.000404543+0.000924044j -0.000509919+0.00233063j -0.000553659-0.00171994j 0.00177652+0.00367376j 0.00267839+0.000590476j -0.000723967-0.00474036j -0.00351823-0.00828608j 0.0066471+0.00116892j -0.010296+0.00351447j 0.0006259-0.000682095j -0.00326768+0.00205214j 0.0141182+0.00680005j 0.00292882+0.000901069j 0.000405384-0.00258684j 
-0.0411399-0.108811j 0.00334457+0.202926j -0.000418262-0.777418j -0.0999127-0.388608j -0.269625+0.166664j 0.00994937-0.124142j -0.0338382+0.0182791j -0.0626295-0.0431563j 0.0410128-0.00753514j -0.0116692+0.00451978j -0.0171226-0.0245978j 0.00944232+0.0680665j -0.0202561-0.0391195j 0.0125257-0.0603734j 0.00514506+0.0142559j -0.0159344-0.0255911j 0.0120293-0.0287341j -0.00657144+0.0530904j 0.0135979-0.00587794j -0.00569703+0.0164785j -0.00506277-0.0189329j 0.018139+0.0085003j -0.0139608-0.00184929j -0.00475582-0.000719567j 0.0118199-0.00230843j -0.0100612+0.0255914j -0.0225621-0.00324429j -0.0307089-0.00307961j -0.0241309+0.0116624j -0.0114237+0.0192648j 0.0212396+0.00907786j 0.00481091+0.0233302j 0.00124286+0.00766984j -0.0122866-0.0120045j 0.00344252+0.00150235j 0.0195164+0.00740105j -0.00827511+0.0171449j 0.0178267-0.00749157j 0.00532621+0.00285239j 0.0134635+0.0112918j 0.00921652-0.00150014j 0.0124462+0.0158654j 0.00542867-0.0137728j -0.0198647-0.00832443j 0.00703693-0.00533389j -0.0133738-0.00422422j -0.0147653-0.00189494j 0.0132645-0.00546589j -0.000901007-0.00051897j -0.00707437+0.0178626j -0.016011+0.00811825j 0.0120959+0.0072362j -0.019432+0.00117899j -4.34004e-05+0.00600539j 0.0181361+0.00959977j 0.0104311+0.00995696j -0.00455647-0.0130981j -0.0106655+0.00559971j 0.0102081-0.00752021j -0.00066738+0.00905362j -0.0056615+0.0142442j -0.0022176+0.00129833j 0.00788497-0.00722822j 0.00779671+0.0112747j 0.0130145-0.00515971j 0.00797736-0.00362949j 0.00794556+0.00965448j 0.0138252-0.00310885j -0.00305039+0.00174403j 0.00607224-0.00296179j 0.00163329-0.00238568j 0.00397031+0.0106658j -0.00466579-0.00478916j -0.0119263-0.00894031j 0.00346483+0.00621631j 0.00233455+0.000254748j -0.00272856-0.00423216j 0.00957489+0.00594926j -0.00168972+0.00499973j -0.000856761+0.002794j -0.00621464+0.00210334j -0.00299552-0.000771906j -0.00167283+0.00796383j -0.0113626-0.000626904j 0.00209921-0.000584733j 0.00545534-0.00335812j -0.00610283+0.0126392j 0.00743413-0.0113308j 0.00891902+0.000849781j -0.00453797+0.00188127j 0.00863667+9.26411e-05j 0.00429065+0.00772193j -0.000593372-0.00129188j -0.00169867+0.00502571j 0.000342356+0.00446232j -0.0143629+0.00136704j -0.00596757-0.00452271j -0.000820893+0.003649j -0.00981558-0.00679763j -0.00873115-0.00350607j -0.00544746-0.00353893j -0.00915021+0.0042148j -0.00136946-0.00327521j -0.00358584-0.00583168j 0.00123208+0.00989939j -0.0126764-0.00112468j 0.00209888-0.0129564j 0.00758066+0.00769468j -0.00384071-0.00417346j 0.0054392+0.00375252j -0.00604636+0.00237833j -9.84572e-05-0.00404137j 0.00590488-0.00165794j 0.000842718-0.00653762j -0.00310558+0.00272192j 0.00372938+0.00038283j -0.00546537-0.00769455j 0.00092677+0.000818885j -0.00551913-0.00145274j -0.000763695+0.000867586j 0.00407434+0.00174908j -0.00107659+0.00133172j 0.00131056+0.00129795j 0.00196043+0.00211617j 0.000450426+0.000125329j 0.00392379-0.00431686j -0.000864753+0.000968255j 0.00390045+0.00164493j -0.00181324-0.00113732j -0.00364202-0.00100315j -0.00575049-0.00323633j -0.00125717+0.0021345j 0.00515739+0.00358908j -0.00200593+0.00224048j -0.00306871-0.00114299j 0.00355118+0.0018566j 
0.0273077+0.135636j -0.000320407-0.858155j 0.000373618-0.371073j 0.062546+0.0236247j 0.18368-0.0357849j -0.0099917+0.123838j 0.0479734-0.0151092j 0.070553+0.0427067j -0.0469856+0.0175683j 0.016808+0.000177898j 0.0352351+0.0260124j -0.0119694-0.0260574j 0.0190528+0.00293765j -0.0200677-0.00816762j -0.00464958+0.0606136j 0.018811+0.00717996j -0.0165807+0.0312704j 0.00422301+0.0251865j -0.00332225-0.000157032j -0.0161207-0.00928538j 0.0137456+0.00559199j 0.0165209-0.0316355j -0.0016465-0.0126283j -0.0116189-0.0107047j 0.0140927-0.00856833j 0.000341657+0.0118383j -0.0225367+0.00575312j -0.0325713-0.0104843j -0.0219679+0.00792021j -0.022057-0.0149612j 0.0224931+0.00611155j 0.0081795-0.00414668j 0.0160675-0.00786683j -0.0140998-0.00756371j 0.0228696-0.000717725j -0.00303623-0.000423559j -0.0116498-0.0124897j 0.000437466+0.0151489j -0.000953927+0.00234653j -0.00344601-0.01128j -0.00993762-0.00899855j -0.00837239-0.00981517j -0.00428996+0.00772446j 0.00580606+0.00476935j -0.00799734+0.00579738j -0.00670375+0.0025237j 0.0133127-0.00124294j -0.00672816-0.00504584j 0.00878183-0.00633924j -0.0104425+0.00297512j 0.011794-0.000509258j 0.00859694+0.00446782j -0.00169441+0.00248886j -0.00193863-0.00583891j -0.0160315+0.000132263j 0.0112513-0.0116822j 0.00344974+0.00135261j -0.0110597-0.0160055j -0.00988016-0.00348808j 0.00705897+0.00414007j -0.00299222-0.0126913j 0.000407098-4.63704e-05j -0.00691651-0.00468948j -0.00820765-0.0104335j -0.00834844+0.00149973j -0.00140272+0.00430279j -0.0105705-0.00896666j -0.00347113-0.00352844j 0.000219906+3.04229e-05j -0.00449791+0.00622197j -0.00395112-0.00595823j -0.00381708-0.0103842j 0.00422213+0.000974053j 0.00184153+0.00675585j -0.00510819-0.00480855j 0.00703237-0.0053371j -0.00525915+0.00109118j 0.000579445+0.0162633j -0.000457006+0.00678369j 0.00368222+0.00819345j -0.00179537+0.0174049j 0.000376977-0.000143294j 0.00948306+0.00623154j 0.0010833-0.00412302j 0.00721259-0.00108029j 0.00405682-0.0106836j 0.00764377-0.00649936j 0.00411157-0.00180704j 0.00812322+0.000617615j 0.0141978+0.000169013j 0.00260676-0.00126478j -0.00640855+0.00640786j -0.00607582-0.0028409j -0.00388149+0.00494002j -0.00497132-0.00520713j 0.000223283-0.00254603j -0.0130621-0.0178979j 0.00534404+0.000178901j 0.00141012+0.0043153j -0.00482317-0.00318405j 0.0166643-0.0031674j -0.0016975+0.0019167j 0.00593548+0.00802184j -0.000240365+0.000469798j -0.00623102-0.0035867j 0.0104959+0.00657928j 0.00384396+0.0043165j 0.00437352+0.000548568j 0.00714372+0.00525115j -0.00556007-0.00117285j -0.000811496-0.00439904j 0.000759519+0.00500623j -0.012161-0.00301224j 0.000526345+0.00450586j 0.00206685-0.000700911j -0.00332411-0.00102133j 0.00967313+0.0115419j -0.00235512-0.00117349j 0.00378231+0.00355362j -0.000923771+2.28002e-05j 0.00435546+0.00182088j 0.0031103-0.00161958j 0.00174011+0.00311359j -0.00331801-0.000140404j -0.0007615-0.0005067j -0.00249673+0.000756422j -0.00186517+0.00425467j -0.00320006-0.000670808j -0.00330575-0.00605419j 0.00716083+0.00239021j 0.00339071+0.00209327j 0.00218328-0.00212327j -0.00551167-0.0043027j 0.00184216-0.00238724j 0.00185359-1.26607e-05j -0.00363718-0.00136637j 
0.00110759-0.0247796j -0.00105439+0.00692037j 0.0015945-0.00593477j 0.00130393+0.0363278j 0.0244156-0.00473947j -0.128618-0.436159j 0.223157+0.322625j 0.393478-0.340968j -0.264833-0.0124226j 0.129016-0.0232154j 0.227913+0.00252481j 0.00427214-0.015945j 0.0120719+0.0977786j 0.0147135-0.0196334j -0.00405347+0.0141206j 0.0145357+0.0756643j 0.0119367+0.0227136j 0.00613644-0.0261965j -0.00690668-0.191371j 0.0191996+0.047072j 0.0121002-0.0545814j 0.00792677+0.0816129j -0.00782371-0.063189j -0.00343367-0.0458381j -0.00686948-0.0326462j 0.00843009-0.0157349j 0.00660351+0.113912j -0.00794897-0.053919j -0.00175728+0.0036543j -0.00554598-0.016923j -0.00359065-0.00932154j -0.0089704-0.055587j 0.0139698+0.0402879j -0.00280244-0.0423565j -0.00771708-0.00655111j -0.00657424-0.00554897j 0.00847403-0.0193293j -0.0115867-0.00942177j 0.0473489-0.0368393j 0.0130222-0.00611455j -0.0185808+0.00384285j -0.0249314-0.0202588j -0.00693612+0.00233877j 0.0206402-0.00642763j 0.0023163-0.00236221j 0.0012451-0.00502829j 0.00264385-0.0125757j 0.00384544+0.00938417j 0.00728956-0.0106044j -0.00401798-0.00342253j -0.0123866+0.0273218j -0.00177606-0.00395192j -0.0110326+0.00555169j 0.00286698-0.00977339j 0.00755974+0.000313561j -0.00789352+0.00745212j -0.00290333+0.00591756j -0.00141934-0.00329681j 0.00245273-0.00626503j 0.00633558-0.00237518j -0.00563371+0.0104197j 0.0011936+0.00271993j -0.0263413+0.00604394j -0.0124134-0.0272365j -0.0190485-0.00331919j 0.00373409+0.00357104j -0.00333184-0.016591j 0.0164025+0.00361072j -0.00849067+0.00106977j -0.027816+0.0100358j -0.0141432-0.0208425j 0.00242227-0.0231118j 0.000609931-0.00119803j -0.0304707+0.009502j -0.00615421-0.0341379j -0.00781182+0.00270488j -0.0157815+0.0165039j -0.00439119-0.00323735j 0.00172886+0.00132005j -0.0101715-0.00627539j 0.0075989+9.54255e-05j 0.0020915-0.00391118j 0.00330412+0.00318901j -0.00267867+0.000959549j -0.00783572+0.0110381j -0.000373615-0.000334818j 0.00320885-0.00453474j 0.0148059-0.0218989j -0.014702+0.0126874j 0.00785029-0.00110681j -0.00455338+0.00481644j -0.00393128+0.00429258j -0.00686735+0.00954678j 0.0032247-0.00541024j -0.0139075-0.000319045j -0.00268147+0.00195485j 0.000324494+0.00927778j 0.000976545-0.00223213j 0.00700671-0.0171126j -0.0104704+0.00869856j 0.0022447-0.00205072j 0.0077535-0.00623544j -0.00663727+0.0160791j 0.0142715-0.0181478j 0.0109824-0.005605j -0.0025542+0.0114301j 0.0115581+0.00250988j -0.00840878-0.00482208j 0.012294+0.00217683j -0.0121324+0.00656099j -0.0131086-0.00717352j -0.0089985+0.0183719j 0.0226476-0.0112505j -0.00679597-0.00345045j 0.0229171+0.0178268j -0.0171233-0.00566271j 0.02887+0.0211302j -0.0172877-0.010196j 0.00216892+0.00115669j -1.21871e-05-0.000170056j -4.2407e-05-0.00062569j -0.000237218-0.00972879j 0.00316817+0.00476507j -0.012455-0.00858107j -0.00159092+0.00155248j -0.0121931+0.0153137j -0.00771641+0.00616929j -0.015257+0.0024264j -0.000998768-0.000700242j 0.0101134+0.00893699j 0.0270913-0.00173784j 0.00157996-0.0111259j -0.00213859-0.0109934j -0.0252401-0.0294044j 0.00213114-0.00140203j -0.0153495+0.00422977j 
0.00553489-0.0136404j -0.00188766-0.0111383j 7.82642e-06-0.0163159j 0.0104096+0.0340532j 0.026436-0.0140881j -0.0449769-0.0246787j -0.100727-0.249403j 0.0148578-0.173052j -0.218541-0.55941j -0.592867+0.20839j 0.103362-0.232285j -0.0050731-0.0874092j -0.00225721+0.0417781j 0.00248252+0.0347833j 0.0153917+0.0205435j -0.000165852-0.0683155j -0.0114764-0.0660248j -0.0097525+0.0347189j -0.00328826-0.0206691j -0.00798598-0.0168616j 0.00107566-0.0060113j 0.00340172+0.0304297j 0.00136861-0.0326591j -0.00343319-0.0170089j 0.000792472-0.0165885j 0.00491395+0.00702717j 0.000461654-0.00964883j 0.000476011-0.00181758j -0.000593713+0.0101697j -0.0025565+0.00655385j 0.00205664+0.00745264j -0.00214938-0.0192018j 0.00581213+0.0157079j 0.00223147-0.00387074j 0.00236933-0.00151852j -0.00102069+0.00710445j 0.0046445-0.0118013j -0.0134652+0.00251395j -0.00616119-0.00392042j -0.0162592-0.000215838j -0.012806+0.00539077j -0.0033206-0.003716j -0.00645108+0.005807j 0.0227927-0.00653116j -0.0055915+0.0029443j 0.00940347+0.00676094j 0.0143529+0.00132614j -0.0130721-0.00914584j -0.0227578-0.00990263j 0.00518758+0.00962538j -0.0128913+0.000904677j 0.00681719-0.0196267j -0.00703918+0.0153636j -0.0039515-0.00126242j 0.0203132+0.00268389j 0.00326104-0.0182599j 0.00089971+0.00467392j -0.00830257+0.0193513j -0.00658804-0.00805425j -0.0112594-0.00484033j 0.0021832+0.00811135j -0.00169883+0.00525191j 0.0290471+0.000625042j -0.00256904+0.00586882j 0.00357711-0.00510454j 0.013132-0.00494686j 0.0175389+0.00486536j 0.00986826+0.00712525j -0.00235961-0.00222325j -0.00204221+0.00318735j 0.00518778+0.00314779j 0.00236145-0.00147458j 0.00214671+0.00500386j -0.000241301-0.00053725j -0.00158245+0.00162847j 0.0136257+0.0153566j -0.00104003-0.00265885j 0.00328344+0.00967134j 0.00200208+0.0114554j -0.00115571+3.68874e-05j 0.0071611+0.00833436j 0.0102665-0.0183627j -0.0254089-0.0212192j 0.0163267+0.0158529j -0.0141618-0.0010893j -0.00099413+0.0151699j 0.000416788+0.00406795j -0.00969639-0.00120949j 0.0112962-0.00643563j -0.00258747-0.000366187j -0.0240862+0.0176838j 0.0136025-0.0149553j -0.0210894-0.0179616j -0.00135761+0.00881985j 0.0072835+0.00271413j -0.00155463+0.00743685j -0.0148863-0.00123907j 0.00254743+0.0144835j -0.00357044-0.0139231j -0.0107498+0.00901529j 0.0112096-0.00923506j -0.0232454+0.0145257j 0.000906578+0.000588148j 0.000302532+0.00345207j -0.00292818-0.00457108j -0.0109775-0.0031332j 0.00550691+0.00392517j -0.0180239-0.00319263j -0.0160713-0.00191213j 0.00631648+0.00399439j 0.00350159+0.00323102j 0.00740732-0.00127877j 0.0122429+0.00290186j -0.00162285+0.00364751j 0.000872576+0.000519523j 0.000825314-0.00368341j 2.62909e-05+0.000301254j -0.0035188-0.00416347j -0.00687057-0.013993j 0.00118676+0.00236002j 0.00163979+0.000792346j -0.00193934-0.0180081j 0.000448248-0.00414788j 0.00114328+0.0165587j -0.00038952-0.00144982j -0.00463787-0.0126944j -0.00243786-0.00660302j 0.00163713+0.00188092j 0.00214489+0.00551629j 0.00329449+0.0120249j -0.00502348-0.00995972j 0.000776866+0.00171149j 0.00193599-0.00159727j -0.00445358-0.000756269j -0.00259694-0.000935418j 0.000200252+0.00104322j 
-0.0105462+0.0254675j -0.0459721-0.0107731j 0.0232386+0.0251947j -0.0180637-0.101027j -0.0980281+0.0248482j -0.152956-0.019475j -0.00239271-0.0305424j 0.211086-0.0716177j 0.0440779-0.0560946j -0.0977299+0.0220593j -0.31291+0.0653912j 0.0232751+0.147929j 0.0494352-0.0112136j -0.00340626+0.0795893j 0.00878574+0.0269055j -0.0434125-0.301541j 0.0630259+0.218223j -0.00101927-0.0333744j -0.0466176-0.0919118j 0.00840662-0.00140072j 0.0280481-0.00767784j -0.00964552+0.0320153j -0.000435319-0.0276571j 0.0227142-0.00612759j 0.00660844+0.00355343j 0.00632383+0.00104824j -0.0094815+0.00431382j -0.00229923-0.00182327j -0.0140976-0.0353208j 0.000748646+0.0477565j -0.0109323-0.0246603j -0.00353135+0.0283817j 0.000405978-0.0275785j -0.00919821-0.0259894j -0.00431174+0.06347j 0.0172282-0.0048646j 0.00340583+0.0893988j -0.00721327+0.0822804j 0.0114406+0.0286973j 0.0186045+0.000859668j 0.00650471-0.00304757j -0.0255508+0.0362536j -0.0142829-0.00191004j -0.00752523+0.0646726j 0.00608064-0.00232159j -0.00327265+0.0160322j -0.00114305+0.0251813j -0.00739915+0.0171771j -0.0118273-0.0209912j -0.00104686-0.0102863j 0.0542911-0.0375047j -0.0168687-0.00308694j 0.00485016-0.000541082j -0.0184485+0.00424641j 0.00714052+0.0128548j 0.0361716-0.0300078j 0.0374094-0.0104616j 0.0246953-0.0207686j -0.0556347+0.054437j 0.0324038+0.0126675j 0.0321432-0.0209267j -0.0182802-0.00177604j -0.00926101-0.0639831j 0.0274694-0.0364138j -0.00188822-0.00586398j 0.0233965+0.0438384j -0.0417576+0.0194049j -0.0250348+0.0182483j 0.0144238-0.0356355j -0.00350077+0.0015789j -0.0112856-0.0377293j 0.00159006+0.000301241j 0.0071994-0.0278058j 0.0396032-0.00550669j 0.00629761-0.00717054j 0.010572+0.000675199j 0.00148094+0.0144651j -0.00885996+0.0177752j 0.00634866-0.0148309j -0.0143046+0.0025389j 0.00541645-0.00393794j -0.00378025-0.00208157j 0.0083793-0.00659094j -0.00327009-0.00365465j 0.00210212+0.00747605j 0.0071562+0.015214j 0.00628529+0.00156556j -0.0133849-0.0131243j -0.00228265-0.0182471j 0.00480456+0.0116897j -0.00118642-0.00724475j 0.00303348+0.000817046j -0.00351864-0.00331503j -0.00462479-0.00662536j 0.0118271-0.0159103j 0.0117407-0.0172458j -0.00186679-0.00288884j 0.00149871-0.00600516j 0.00145134-0.00315319j 0.00603102-0.0109019j 0.0320178-0.00285515j 0.0137526+0.00395336j 0.016343-0.00624392j 0.00326904+0.0334174j 0.00956011+0.00997501j -0.000904988-0.013795j 0.00253342+0.0177231j -0.0103561-0.0223595j 0.0325461-0.00578181j 0.00577661-0.0202233j 0.0435101-0.0365642j -0.0195213+0.00233534j -0.0386893-0.00637698j 0.0242563-0.00477772j -0.00212301-0.00361466j -0.0136848+0.0177822j -0.0155152+0.0262521j -0.00272182+0.0026321j 0.00101217-0.000130068j 0.00100303+0.00150655j -0.00202946+0.00180642j -0.0208215+0.000434732j 0.00387837-0.00215801j 0.00456053-0.00222811j 0.000684308-0.00132327j 0.0500335-0.00187126j -0.00250472-0.000439171j -0.0451158-0.0119993j -0.0199473-0.00724456j 0.00864607+0.0066907j 0.014656+0.0248675j 0.0189572-0.0209522j -0.039268+0.00222945j 0.0695943-0.018264j 0.0211818+0.00319519j -0.00940524-0.0196676j 
0.0220037-0.00895383j -0.00881653-0.0515392j -0.00460526+0.0313352j 0.0635263-0.0447851j -0.0266165-0.0680528j -0.0914822+0.126094j -0.104926+0.0333994j 0.00541271-0.217613j 0.0445418-0.0558511j 0.0644694+0.022766j 0.150412+0.363133j 0.10525+0.0675112j 0.00883712-0.0571731j 0.0724878+0.090643j 0.0407431+0.0707779j -0.245737+0.112161j 0.205247-0.101016j -0.0488303+0.000598614j -0.0435198+0.0318126j -0.0477241-0.0298016j -0.0557241-0.0387067j -0.00787507+0.0089787j 0.023888+0.00433759j 0.0231969-0.047684j 0.0087705-0.00278664j 0.0104529-0.0125951j -0.00524811+0.00739341j -0.00805055-0.00128375j 0.00643889+0.0285377j -0.0268248-0.022355j 0.00753629+0.0252418j -0.00667467+0.00416777j 0.0170261+0.0060626j -0.0041322+0.0476343j -0.0228062-0.0177244j 0.0379415+0.0087066j 0.0216346+0.0541681j 0.000443654-0.00648374j 0.0303549-0.00160456j 0.0128065-0.00238005j -0.00407414+0.0152964j -0.0637962+0.0293417j -0.0106288+0.017889j 0.00745524-0.0295971j 0.00529813+0.0144442j 0.00993934+0.00509471j 0.0150316-0.00821786j -0.00483668+0.000447635j 0.0114073+0.016171j 0.0287932+0.0133102j 0.0578221-0.0253623j 0.00241478+0.0240841j 0.0021173-0.00631102j 0.00586679+0.00708827j 0.0131627+0.00300862j 0.0448559-0.00121038j 0.0316842-0.0142312j 0.0328795+0.00261132j -0.0196011+0.0181957j -0.00404469-0.00312344j 0.0508654-0.00297367j -0.00736764-0.00424156j 0.00777523+0.0101401j 0.0652363+0.0677469j 0.13703+0.00123601j 0.00997655+0.00803995j 0.0206818+0.0153417j -0.0324506-0.0278142j 0.00155173-0.0151474j 0.0339501-0.00305997j 0.00183581+0.0213987j -0.0123666+0.0179231j 0.00194926-0.0125404j 0.00131103-0.0134972j -0.0108263-0.0310125j -0.00678129-0.00518069j 0.0115592+0.0125498j -0.00489467+0.022663j 0.010242-0.00951296j -0.010202-0.0126605j 0.00604155-0.00508323j -0.00225195-0.000112156j 0.00593926-0.000647645j 0.0012675+0.00403604j 0.00668336-0.00254236j 0.00622348+0.000399222j 0.0149094-0.0173331j -0.00901991+0.0174802j 0.0118895-0.021837j -0.0030954+0.0213581j -0.00126627-0.00908072j -0.000392847-0.00626071j 0.0108419+0.000254851j -0.00524571+0.00221334j 0.0190449+0.034204j 0.00422803+0.000507311j -0.00689356-0.00818203j 0.00289239+0.00864918j 0.00239047+0.0166209j -0.000849527-0.00932617j -8.09224e-05-0.000494353j 0.00308671+0.00757267j 0.00617372-0.0158032j -0.0317111+0.0140009j 0.00915464+0.0108973j -0.0104408+0.00702493j 0.0260866+0.0224957j 0.0263379+0.00471531j 2.66597e-06-0.0152559j 0.00959618+0.0124331j 0.0298788+0.0230934j 0.0167723-0.0304105j -0.00688857-0.00113018j -0.0177204-0.0130671j -0.0171894-0.0074386j 0.0358616+0.0192952j -0.020581-0.0217522j 0.00553342+0.00775277j -0.00859842-0.00563533j -0.00144389-0.000250426j 0.000367503+0.00160647j -0.00075974-0.000569275j 0.00228007-0.00159703j 0.00457494+0.00226817j 0.000887221-0.00447927j 0.0094466-0.00403205j 0.0063097-0.00377345j 0.0110866-0.00107182j -0.00118817-0.00179249j 0.000486029+0.00374148j -0.0388694-0.00174585j 0.00790959+0.00374708j -0.00182901+0.00428107j 0.0286962+0.0132875j -0.00638623-0.000587456j 0.0145441-0.00386623j 
