0.567496+0.177804j -0.45708+0.430574j -0.843304-0.724577j -1.21637+1.6552j -0.105235-2.228j 0.539669+0.853975j -0.847847-0.572044j 0.0848063+1.77145j 1.07844-1.46468j -0.453406+2.29879j -0.0412735+3.03219j -2.39003-0.283678j 0.506578-0.898109j -0.452117-0.736892j 0.449166-0.645941j 0.257119+0.642858j -1.8972+0.292794j 0.257095-1.68137j -1.49174+0.626769j -0.218869-0.794931j -0.0225619+0.85614j 0.648336+0.15846j 1.8894-1.2211j -0.115635+1.88688j 1.25085+0.219161j 0.826423+1.19849j -0.56923+0.560366j 0.953176-2.38727j -1.34399+0.555679j 1.87193+1.50466j 0.879348+1.34386j -2.04904+0.420802j -1.73025+0.586807j -0.277274-2.30828j -0.748334-0.136385j 0.561345-0.733522j 0.671781+0.448823j 0.0367907+0.820678j 0.846111-0.28103j 0.243817+1.52081j -0.914593+0.654127j 1.80043+0.510314j 0.842721+1.05075j 0.888956-0.314867j -1.25683+0.593546j -0.70362-0.175396j -1.10735-0.996964j 0.546595-1.75543j -1.14325+0.356149j 1.71598-0.596864j -0.177606+0.866283j 0.638747-0.954686j -0.716448-0.433085j 0.918331-1.66516j -0.15894+1.26912j -0.160438-0.57744j -1.23372+0.319849j 1.60578+1.78596j 2.32436+1.47729j -0.454447-0.438255j 1.28936-2.31032j 0.505786-1.47542j -0.912653+0.436437j -0.0438957-0.166696j 1.07601-1.32922j -0.285419-0.648583j 1.48479-0.395486j -1.72779-1.41452j 0.0865018+0.359601j -0.515626+0.960531j 1.75206+0.580142j -0.340519-0.201285j 1.11537+0.916251j 0.662794-1.28202j 1.38923-1.83807j -1.45579+0.688383j -1.3404-1.19114j 1.24901+2.00779j 1.65645-1.05773j 0.34552-0.242637j -0.434557-0.734698j -0.67655+0.267722j 0.646717+0.091489j 0.631011-0.300192j -0.0331584+1.21908j 0.78546+0.101784j 0.159668+0.663866j -0.505873-1.09348j 1.10279+0.00251167j 1.57479-1.02324j -0.45214-0.578308j 1.03994-0.668293j 0.637639+0.893885j 0.215113-0.910842j 0.162832-1.02957j -0.0414648-0.00440292j 0.593504-0.160454j 1.57224+1.07726j -1.02671-1.50716j -0.494931-0.200536j 0.461752-0.301386j 0.0807895+0.309568j -0.131599-0.148528j 0.964279-0.29676j -0.597096+1.49951j -0.165709+0.60398j -0.470923+0.527732j -1.29989+1.48708j -0.171161+0.264588j -1.22036-1.09073j -0.172118-0.189787j 0.542219+0.837805j -0.518667+0.259275j -1.22647-0.21329j 0.778361-0.555241j -0.00664049+0.604115j 1.75289+0.555867j 1.43547+0.454248j 0.425482+0.326879j 0.743932+0.523935j -0.253005-0.805567j -1.55671+1.93221j 0.660961-0.569048j -0.245069+1.16345j 0.75664+0.114248j -1.14031-0.300832j 0.394248+0.125566j 0.317642+1.99924j -0.905765-1.58961j 0.125197-0.783409j 0.312836-1.63194j 0.541528-0.90896j 0.276442+0.247967j 0.311178+0.571259j -2.38305-1.01561j 0.439212+0.194391j 0.210227+0.612219j -0.92181-0.133155j -1.37479+0.452381j 0.0718661+0.693751j -1.22088-0.133715j -0.853449+1.0023j 0.455021+0.927158j -0.202577+0.0690547j 1.83754-1.39445j -0.0680677+0.294564j -0.101215+0.00230799j 0.556993-1.23762j -0.304797+0.551453j 0.387252-1.51335j -0.104974-1.09842j -0.188525+0.260327j 0.873461-0.841637j 0.13768+0.820796j 0.463135+0.762482j 1.59446+0.851623j 0.825422+0.848144j 0.0421541+0.562562j -0.445616+0.0523463j -0.00353555-0.962533j -1.21504-0.524887j -0.267055-0.453022j -1.16881+0.277191j -0.460028-0.208116j -0.0160556-0.206968j -0.448158+0.997651j 0.720532+0.279551j -0.598186-1.12693j 0.62774+0.240463j 1.60506+0.640304j -0.41994-0.954066j 0.348983+0.130471j -1.19383-0.15658j -0.769039+0.487391j 0.516594-0.298838j -0.046462-0.561273j 1.627-1.84155j -0.778359+0.185924j -0.503869+0.87195j 0.205512-0.330568j 0.861588-1.32689j 0.848792-0.323986j 1.84869+2.06654j -0.143849-0.551588j -1.13181-1.83874j 0.844911+0.354635j 2.2166-1.55186j 1.08609-0.259546j -0.719164-1.3294j 
0.693182+0.777481j -1.55957-0.965072j -1.12807-0.0316416j 1.77688-1.09023j 0.389443-0.941309j -0.881297+1.87091j -0.621393-1.68764j -0.541371+0.668642j -3.73326+0.412169j 0.10533+0.44169j 0.334157-1.57938j -1.65609-1.25566j 2.37008+0.308355j 0.927098-1.6513j 0.280046-0.262116j -0.227896+0.28004j -1.73188-1.14893j 1.32719-0.70356j 0.337088+2.46804j -0.781915+0.577625j 2.07116+0.627117j -0.323967-0.900789j -1.38033+0.523381j 0.00613485-0.814914j -1.77286+1.05316j 0.533807-1.56683j -0.684806-2.10911j -1.0373+0.0385607j 1.39987+1.11464j 0.84239-1.20138j -0.201161-0.489283j 0.745446-0.0825265j -1.53934-0.779458j 1.33665-1.78313j -0.0725064-1.97179j 2.21854+0.804098j -0.0489041+0.0172054j -1.11928+1.0617j -0.408841+0.687993j -0.898991+1.95743j -1.37141-0.904133j 1.70899+1.39785j 1.65871+0.588337j -0.529887+0.553777j -1.15653+1.76559j 0.670634-0.0676585j 0.263989+1.95173j 1.29295-0.690244j 1.30249-1.24028j -0.0458237-0.200331j 1.74979+0.857984j -0.164547+1.10531j 0.686616+0.0366349j -1.81345+0.211683j 1.16006+0.916692j 1.31043-0.443879j 0.302399-0.472933j -0.977356-0.521249j 0.117557-2.40598j -0.921233+0.804368j -0.579313+0.147159j -0.773137+0.72566j -0.259434-0.947675j 0.643026-1.57831j -1.34046+0.0372437j -0.355326+0.00254181j -1.31344-1.2964j -0.137056+0.616643j -2.35051-1.25415j 0.698841-0.325335j 0.530399-1.71131j 0.7561-1.80175j -0.306658+0.231706j -1.47914-0.0167705j 0.177755+0.575045j -1.33067-0.538862j 0.576967+0.132957j -0.819629+2.06739j 1.65602+0.618633j 0.875368+0.694735j 1.75768-1.54486j -1.01823-1.62979j -0.0759831+0.174337j 1.07024+1.42461j -0.30352-0.140834j -0.00197795+0.28618j -1.45969+0.695271j -0.0165073-1.07822j -0.257157+0.465149j 2.05692-0.957723j -0.907147-0.311756j 0.381129+0.69087j 0.559498+1.68636j 0.436843+0.127091j -0.552318-2.01927j -0.239699+0.303956j -0.433161-0.276103j 1.23376+1.62334j 1.44625-0.398954j -0.957803+0.287344j 0.690488+0.120841j 0.532168+1.03745j 1.71759-0.980284j 1.52256-1.26129j -0.0756776-0.826923j -0.110701-0.908226j 0.0276554-1.21975j -1.15975+0.0137153j -0.578099-0.336683j -0.334186+0.817438j 0.756545-0.465778j 1.50638-0.899029j -0.582894-0.709923j 0.222554+0.682277j 0.390609+0.388109j 1.13033+1.29557j -0.695308+0.764214j -0.770222+0.480352j -0.126454-0.581779j -0.748499+0.328269j -0.708089+0.416601j 1.23716+0.889203j -0.256182+0.456069j -0.285979-0.264184j -0.743901-0.0636232j 1.73691+1.65885j -0.684879+0.328988j 0.905844-0.0810219j 0.0243603-0.117133j -0.811121-0.775328j 0.671209+0.509333j 0.16976+0.407414j -0.340523-0.296396j 0.627096+0.691305j -0.0923703+1.76325j 0.59252-0.431461j 0.173947-0.162781j 0.655773+0.574699j 0.812256-0.264676j 0.778423-1.41706j -0.266777+0.253531j 0.0101087-0.487608j 0.468871-0.273104j 1.3004-1.50686j 0.0162709-0.448268j 0.755891+0.30339j -0.409678-0.185887j -0.866239-0.12367j 0.187575+0.897429j -1.50569+0.897877j -0.330589+0.503437j 0.798396-1.63182j -0.772099-0.14592j 0.0181055+0.10653j -0.136381-0.613564j 0.990465+0.539688j 0.694112-0.406171j -0.161445-0.642776j 1.53046+0.669809j -0.923394-0.461033j 0.447977+1.10835j -0.258108+1.08522j 0.998686+0.109276j 0.50425+0.844541j 1.79509+0.737929j -0.648556+1.04463j -0.213467-0.486188j 0.296704+1.35795j 1.4573-0.328754j -0.117643-0.574996j 0.0877417+0.246418j 0.52841-1.48411j 0.832524+0.825367j 1.57427-1.00416j 0.336173-0.652817j -0.295523-2.24828j 0.026193+0.854946j -1.1206-0.13929j 1.0029+0.0512866j 1.50164-0.0513416j -1.07025-0.123106j 1.4682+0.281169j -0.603875-0.581803j 0.302874-1.22964j 0.802336-1.94788j 0.120718-0.0473579j 1.08757+0.688119j 1.34956+0.618174j 0.474253-1.07653j 
0.0606502+2.22231j 1.24358+1.44644j -0.295284+1.19545j 0.41935-0.0584355j 0.790962-0.375216j -2.28244+1.31884j 0.980116+3.26668j 0.890503+1.40418j 0.716858+0.549856j 1.08179+1.96444j 0.0606278-1.14748j 0.207311-1.13081j 1.59483+2.17994j 1.49339-0.183912j -2.37994+1.67149j -0.318384-1.62074j -0.203201+3.0144j -2.15062-0.946901j -0.926473-0.225501j 1.19946+0.169j -0.499162+0.780845j -0.578938+1.26609j 1.11824+0.888049j -1.45226+0.69359j -0.0214574+0.827157j -0.18735+0.921468j -1.15623-0.421488j -1.17039-1.13538j -0.482223-0.421425j 1.71921-1.0852j -0.323423-1.06991j 1.3416+0.0609623j 0.096921-0.792636j 0.976729+0.31662j 1.81196-1.65058j 0.922341+2.53765j -0.965049-2.03622j -0.636851-0.281947j -3.0435+0.181303j 1.71058-0.378137j 0.575151-0.256282j 0.385861-2.59967j 0.42663+0.441379j 1.01563-0.716358j -0.943071+0.441383j -0.0242917-0.794754j 0.348733-2.17375j -0.853295-1.02266j -3.19052-1.24554j 0.0904898-0.579854j -0.699515+0.080978j -0.743496+0.599223j -0.538964-0.234425j 0.813061+0.744159j 1.13233-1.80256j 0.584967+1.59366j -0.816408+1.22995j -0.25928+1.03671j -1.1767+0.810195j 1.27515+0.876472j 1.05989-1.01612j 0.447794-1.2534j 1.03279-0.442833j 0.226558-0.218086j 0.109233+0.990835j -1.60587-0.826822j 0.415869-0.0344723j -1.22976-1.18941j -0.680112-0.110781j -0.615755+1.16923j 1.03923-1.68196j -0.194141-0.642652j -0.295336-0.721853j -1.46049-0.784289j -1.19164+0.611495j 0.0655934-0.493342j 0.40121+1.06853j -0.954878-0.093213j -0.100883+0.774575j -0.0244989+1.19549j 2.67682+0.440033j 0.825291-2.24409j -0.781524-0.96511j -0.60194+1.898j 1.53066-1.89936j -1.29891-1.29709j -1.58539-0.954468j -0.844424+0.0905688j -1.95434-1.42491j -0.428406-1.18959j -0.137399-0.520436j -0.0536685-0.690649j 0.69621-0.249334j -1.36481+1.42026j 0.518318-0.161353j -0.572866-0.487207j 0.511283+0.572475j 1.44198-1.10233j -0.690256-0.388222j 0.0662709-0.407354j -0.801773-0.174267j -0.0159678-0.777754j -1.34254-0.0124717j 0.35925+0.481093j -0.939397+1.00854j -0.401544-0.744441j -0.454844-0.377989j 0.131851+1.1978j 0.329234+0.768543j 0.783979-0.440293j -0.911777-0.464257j -0.897911+0.430496j 0.0716465+1.8343j -0.502015+0.729538j 1.25151-1.2511j -0.317843-0.0649504j -0.800449+0.373575j 1.28945+0.751621j -0.249532+0.537046j 0.24868+0.389173j 0.632501+0.903426j -0.450274-1.26285j 0.266089+1.14478j 1.47992+0.233873j -0.869108+0.537249j 0.139842-1.03216j 0.866154-0.210635j 0.74958-0.0916205j -2.16204-1.57652j 0.975735+0.40354j 0.39866+0.920804j 0.786092-0.550873j -0.270272-0.0409806j 1.6381-0.89899j 1.47326-1.12639j -0.848252-0.129545j -0.00094137+0.792033j -0.279659-0.0796891j -0.104325-0.323048j -0.765623-0.0011081j 0.686977+1.91899j -0.457911-1.19176j -1.0784+0.962034j -0.246813+0.582264j 0.595827-2.31852j -0.745613+0.825948j -0.523183+0.0193369j 0.353943+0.682009j -0.213458-0.295439j 1.87813+1.0997j -0.0998678-0.23869j -0.0849042-0.402621j 1.02374-0.313663j 0.98022-0.601319j 2.0895+0.172385j -0.414178+0.759778j -0.205634+0.0210785j -0.652076+0.737331j 0.466293-0.75228j -1.02083-0.887776j 0.629097-1.49715j -0.67912-0.833225j 0.307837+0.0291668j -0.360066-0.666176j 0.855782-0.155194j -0.350721-0.71152j 1.01066+1.16002j 0.29899-0.351736j 0.93952+0.308372j 0.730295-1.23828j 0.788106+0.286894j 0.395415-0.544219j -1.33229+0.952533j -0.742716-0.310166j 0.211429-0.534004j 0.146805-1.25578j -0.790916-0.579971j 0.116495-1.01519j 0.978823+0.0805235j 0.741625-0.010095j -1.14314-0.597247j 0.114425+0.667564j 0.238858-1.15661j 0.50629-0.228474j 0.843587+0.246511j -0.0189344-0.369178j -0.541777+0.483784j 0.105673+0.539081j 0.412646+0.0875444j 
-0.674641-0.0691746j -0.0700392+0.354241j 0.401503-0.216089j 0.462605-3.2245j 2.61634+0.635138j -0.468741-0.422275j 0.217114+0.567692j -0.0787989-0.329066j -0.781553+1.23342j -0.334647-1.71184j -1.87953+0.172044j 1.50512-1.91395j -0.245705+0.175437j 0.580975+0.180629j -0.488403+0.0486179j -0.585933-0.296693j 0.646229+0.337917j 0.289411+0.733181j 0.160081+0.410432j 0.0300895+0.396827j 0.0209486-1.05889j -0.236993+0.0689588j -1.27418-0.25981j -1.18576-0.886608j 0.558142+0.424236j 0.0429485-1.60387j 0.546145+0.731453j 0.68259+0.637397j 0.456985-1.29657j 0.424481+0.721594j -2.61621-1.62182j -1.70565-1.20555j 1.98753-1.36719j 1.20709-0.43674j -0.126985+0.335318j 0.0417554+0.404092j 0.30651-0.477509j -0.473027-0.348399j -0.38173+0.322528j 0.857677-0.47184j -0.220304-0.421069j -0.677307-0.173077j 0.356813+0.144138j -0.776151-0.0155574j 0.451118-0.147448j -0.668545+0.77109j -0.743833+0.66251j 0.404728+0.983055j -0.196056-0.17735j -0.662032-0.43347j 0.216805-0.681494j 0.174068-1.20211j 0.269941-0.264819j -2.11512+0.448248j 0.109058-0.141151j 0.123296+0.694321j -0.978202-1.70986j -0.431504-0.0420028j -0.2364-0.299758j 0.504654-0.175899j -0.348729+0.0694618j 0.740574+0.504119j 1.13153+0.301312j 0.528067-1.31336j -0.195004+2.09133j 0.930979+1.58984j 0.4901+1.57771j -0.451382+0.973244j 0.0989021-0.145897j -0.028698+0.87585j -0.42818-0.0610344j -1.49506-0.544955j -2.26045-1.04717j 1.85439-1.54015j -0.687581+0.644489j 1.19781-1.87238j 0.126855-2.21675j -0.871679-0.928385j 1.84174+0.121871j -0.397301-0.308998j -0.111479+0.09346j -0.0829173-0.447373j -0.287494-0.795294j -0.102576+0.218947j 0.387517+0.0601876j 0.00710632+0.550672j -0.562138-0.170683j -0.308103+1.08837j -0.320158+0.32345j -0.313882-0.253254j -0.430984-0.0190455j -0.756534+0.0445898j -0.353118+0.726306j 0.544735+0.632916j 0.167761+0.150625j 0.557099-0.151465j 0.403263-1.30013j -0.523027+0.149235j 0.0307355+0.55221j 0.234869+0.0785708j 0.123185+0.0185518j 0.701729+0.0357986j -0.12265+0.0514296j -0.392186-0.193863j 0.994324+0.603209j 0.915915+0.716463j 0.0808076+0.215349j -0.342756-1.31808j 0.0101821+0.0187443j -0.672396+1.48778j 0.111479-1.22108j 0.507887-0.23613j 0.141706+0.38732j 0.313675+0.690252j 0.88533-0.0636344j -0.0286073-0.0181416j 0.864319-0.704828j -0.729826+0.503782j 0.402258+0.17692j -0.831979-0.00430812j 0.17447-0.410843j 0.882455+0.691281j 0.880497+0.121465j 0.734434-0.553988j -0.657487+1.38461j 0.178809-0.664045j 0.00818763+0.345347j -0.133872+0.906298j 0.420304-0.457154j -0.327259+0.246267j 0.404563+0.621147j 0.53081+1.7292j 0.494957+0.438943j -0.211145+0.102445j 1.05547-0.339244j -0.23566+0.0328415j -2.1211+0.211362j -0.297931+0.485475j 0.255527-0.384707j -0.40131-0.305541j 0.526128-0.315743j -0.443331-0.713844j -1.35274-0.253601j 0.0921558-0.401897j -0.837961-0.103085j 0.143992-1.71148j -0.590342-0.0777524j -0.224693+1.83854j -0.0665723-0.0879236j -0.292961-0.0466204j -0.169795-0.647215j 0.500558-0.0909261j 0.0428434+1.18499j -0.66689-1.03119j -0.235964+0.157316j 0.293207-0.715902j -0.0820496+0.824779j 0.961217-1.16408j 0.426995-0.0109516j 0.175296+1.43999j -0.226447-0.560485j 0.708509-0.280371j 0.26001-0.27194j 0.872574+0.491671j 0.1909+0.252797j 0.218629+0.536578j 0.113255-0.388118j -0.578424-0.82318j -0.193843+0.478269j -2.08996-0.143715j 0.509936+1.21497j -0.0703785-0.0244901j -0.157966+0.735469j -1.88749+0.387018j -0.42295-0.820853j 0.848451-0.416096j -0.474581+0.713323j 0.787143-1.94817j -0.118009-0.508837j 0.803774-0.488765j -0.00257436+0.752924j -1.25591+1.07105j 0.204662+1.70182j 0.727974+0.60877j 1.56308+1.78524j 0.297442+0.771963j 2.41425-0.030945j -0.96689+0.691062j -0.450623-2.10116j 
-0.0418008-0.419721j 3.16618+0.188934j 0.741698+1.07185j -0.605893+0.272936j -0.304055+3.01831j 0.6101-0.702429j 1.03055+1.23176j 0.674568-1.31681j 0.454459-1.03908j -0.618013-0.436799j 1.22057-0.128532j 1.62665+0.440337j -0.307383-0.564806j -0.360392+1.34629j -0.358329-0.484045j -1.0533-0.734991j 0.466886+1.05112j -0.230785+1.47236j -0.21153+0.044306j 0.506326+0.59738j 0.367666-0.264088j 0.611319+0.513886j 0.667893-0.525548j 0.774985-0.311501j 0.980795-2.31934j -1.81238-0.567172j 0.878456-1.78742j -0.901886+1.03835j -1.6177-0.686972j -0.0876527+0.307551j 0.950668+0.847748j 0.642527+0.685598j 2.01378+0.459748j 0.683625+0.390303j -0.849826-0.428428j -0.917563-0.079234j 0.906811+0.0313247j 0.541693-1.26702j -0.155538-0.352854j 1.1762+0.795396j -0.10094-0.540276j -0.535608-0.901539j 0.784118+0.559716j -0.738326+0.277996j 0.802644+0.333387j -1.1536-0.484738j -0.725307-1.33999j -0.850743+1.26437j -0.0410794+0.446327j -0.505466+0.210315j 0.0129916-0.611834j -1.63445-1.03877j -0.86756-0.184222j 0.23328+1.67356j 0.0275174-0.207521j 0.61499-0.974721j -0.244303-0.17717j 1.16975-1.99226j 0.172179+0.104615j -0.39438+0.174607j -0.0833062-0.272648j -0.0765434+1.82289j 1.08274-1.46982j -1.31297+1.77399j 1.95289-0.634951j -0.180994-0.449562j -0.139756-0.245429j 1.3536+0.681215j 0.2568+0.406974j -1.17412+0.79215j -0.282784+0.240043j 2.14684+1.01524j 0.366118+0.360209j -0.692496-0.43774j 0.0570882-0.263813j 2.04146+0.0921421j -0.405014+0.659443j 0.352085-1.05016j 0.99169+1.35455j 0.972979-0.845682j -0.15011-0.39108j 1.11949-0.101465j 0.861278-0.713116j -0.453993-0.233268j 0.0833977+0.668369j -0.59719+0.310553j 0.479099-1.2891j -1.20671+0.0923131j -0.404452-0.082386j -0.00926089-0.870884j -0.873025+0.639378j 0.683568+0.406743j -0.894022+0.0771714j -0.297594+1.05606j -0.314682-0.421176j 0.740071-0.157328j 1.44252-0.98418j -0.388339-0.511596j 0.463509-0.0738011j 0.581552-0.483438j -0.519399-0.443555j -0.563858+0.191747j -0.114593-0.0662573j -0.559611+0.093048j 0.397746+1.27132j 1.00534+0.0229888j -0.166769+1.00953j 1.08518-0.952025j 0.262261-0.33888j 0.470932+0.253016j 0.685251-0.732981j -0.296653+0.170448j 0.720616-0.289209j 0.674484-0.990871j -0.951699-2.16266j -0.354423+0.0748082j -0.28928-1.20573j -0.648592+0.176156j -0.29586+0.355266j 0.736472-0.37104j 0.315586+0.32404j 0.681951-0.321797j 1.02334-0.403728j -0.744567-0.612812j -0.167623-0.0502534j 0.355114-0.123574j 0.246034-0.565698j 0.686881+0.244723j -0.967372+0.600616j 0.461845+1.49494j 0.139278+0.124755j -0.265301+1.29429j -0.101695-0.85627j 0.390303+0.145923j -0.40108-0.965124j -0.800733-0.0167144j 1.65749-0.440788j 1.11162+0.175138j 0.380625-0.684396j 0.855283-0.3755j -0.609021+0.458632j 0.00458416-0.0748692j -1.3262+0.658488j -0.686979+0.0928048j -0.571248+0.92874j -0.952911-0.421056j 1.0956+0.476252j 1.16783+0.739284j 0.511982+0.698252j -0.355856+0.0533417j -0.389295+1.05709j -0.849402+1.19886j -0.240183-0.43093j 0.0554234+0.883246j -0.92739-0.454652j -0.84082+0.494454j 0.605288-0.768679j -0.209555+0.0230796j -0.683872+0.610354j 1.05518-0.186678j 0.212025+0.89058j 0.0527508-0.619985j -0.873992-0.269798j -0.0144944-0.631232j -0.826026-0.220094j -1.82531-0.940362j -0.907482-0.816552j -0.471769-0.731186j -0.784923-0.832892j 0.478748+0.0935208j 1.06727-0.948993j -0.127524+1.06797j 0.0755128-0.776835j 0.929723+0.137353j -0.488944+0.869876j 0.2268-0.162768j -1.69401-0.132634j 0.841053-0.0986517j -0.647016+0.777676j 0.54409+2.09097j 0.261596-0.0061454j 0.265791-0.0239355j 0.673341-1.7202j 0.536646-0.235479j -0.0942715+0.689241j -0.497797+1.56021j -0.245189+0.376733j 0.0719145+0.349247j 1.29762-1.31666j 
0.325291+0.250149j 0.821685-1.03833j -4.47916-0.209824j 0.674807-1.24445j 0.071319+0.373143j -0.50817+0.0415776j 0.60645-0.807822j 2.46117+0.453883j -1.27569-0.299882j -2.08314+0.700394j 0.118066-1.12812j -0.327113-0.0368199j -0.247134+0.273698j 0.820937-0.400101j 0.143656+0.207544j 0.345301+0.747754j -0.206698+0.12933j -0.842158+0.808762j -0.998884+0.132017j -1.01755-1.82044j 1.77353+0.15013j -0.553301-2.31255j -0.0946394+1.20787j 0.0467834+1.73075j -0.831024-1.08422j 0.0781124-2.23608j -0.566959-1.25837j 0.7005-0.114596j -0.0108193-1.87479j 0.656447+0.324375j 0.804675-0.589162j 0.55083-0.505403j -0.634901-0.414061j -0.232947-0.108798j -0.00816869+0.762173j 0.241956+0.589641j -0.259357+0.180396j -0.826229+0.364015j -0.354816-0.259972j -0.00458895-0.315325j 0.66656+0.0418502j -0.322521+0.572409j -0.317217+1.23417j 2.86791-1.16522j 0.0282093+0.531349j 0.428614-0.608059j -0.56937+0.636212j -0.442785-0.219039j -0.544623+1.03646j -0.407051+1.94896j 1.67891+0.701437j -1.30676+0.20607j 1.20335+2.28036j -1.51431+0.593311j 0.0988209+0.495844j 0.413548-0.00188279j -0.634243+0.112088j 0.464602+0.429213j 0.0612228+0.197223j -1.92673+0.212863j -0.013396-0.556727j -0.327621+2.8148j -0.920625-0.353641j 1.42306-0.26578j 0.809535+1.41242j 0.284982-1.03275j 0.0377334-1.1265j -0.0926536+0.519486j 0.0505287-0.213155j -2.80935+0.493767j -0.215868+0.357509j -0.779976-0.88775j 0.551998-0.511565j -0.786016-0.0659975j -0.124807-0.25887j -0.516728-0.414631j 0.891691+0.212655j -0.245978+0.271314j -0.170747-0.648152j -0.854926-0.473721j -0.289707+0.192279j -0.368303-0.640443j 0.31061+0.418068j 0.0129695+0.215578j -0.283407-0.150559j -0.168877-0.344768j -0.934482+0.051095j 0.546752-0.57992j 0.139409-0.283585j 0.339972+1.36331j -0.535469-1.13848j 0.348066-1.82371j 0.0869298-0.404297j -0.0901995-0.164319j 1.01127+0.0292167j -1.34652-0.216366j -0.539783-1.12036j -0.156221-0.478624j -1.54457-0.698801j 0.182887+0.973508j -0.467281+1.72339j -1.65104-0.359086j -0.851286-1.15604j 0.996966-0.348785j 0.103426-0.495578j 0.720321-0.326158j 0.578212-1.00349j 0.627273+0.536228j -0.357818-0.212923j -0.420008+0.128514j -0.528962-0.0270322j -0.229326+0.832537j 0.757659-0.424148j 1.74011+0.243169j 0.894905-0.243818j 1.4586+1.15396j -0.0490801-0.243111j 0.0240509+0.464901j -1.27054-0.365872j -0.616288-1.86527j -0.307444-0.22645j 0.356037+0.103779j -0.0251886-0.990842j 0.457664-0.834799j -1.68982+0.364162j 0.745287+0.659683j -0.910191-0.0575866j 0.0256655+0.443483j -0.00474949-0.0902489j -0.915011-0.33005j 0.271019-0.412555j 1.05194-0.357043j 1.05024-0.310658j -0.0678909-0.0552524j -0.0567081+0.132075j -0.456387-0.127076j 1.38359-0.0423172j 1.24875+0.205394j 0.324671-0.794576j 1.65795-0.758258j -0.244178-0.343649j -0.533178-0.983073j 1.18863+0.417353j -0.15588-1.03809j 0.382731+0.175347j 0.673232-1.74386j 0.423539-0.171091j -0.652692+1.34055j -0.714641+0.0898253j -0.0398597+0.342405j 0.274444+0.408405j 1.34325-0.825422j -0.00830457-0.587518j -1.16437+0.14644j -0.0691303+0.141364j -0.174994+0.314735j 1.08734-0.995244j 0.180112+0.933259j -0.7811+0.232398j -0.0773802-0.970993j 0.655585+0.466793j 1.11817+0.245992j -1.00007-1.25311j 0.722345+0.665505j 0.0332795+0.498121j 0.0737055+0.463407j 1.13717-1.17856j 0.961479-0.311611j -0.286434+1.14607j 0.933064-0.491915j 1.45446-0.704536j -0.77261+0.298538j -0.709606-0.268978j 0.319369-1.17387j 0.0221246+0.776124j -0.467557+0.302047j -0.247599-1.70616j -0.827393-1.95657j 0.274971-0.534985j 0.553042-0.518718j 0.138801+0.330385j -0.389463-0.613724j -0.542625+0.0261109j -0.222285-0.187977j 0.147615-0.366162j 0.317376-0.377377j 0.0223204+0.272335j 0.0705508-0.432546j -0.610978+0.234263j 
