-0.343674-0.261974j 0.246035+0.305535j 0.160735+0.360246j 0.803569-0.853657j -0.226039-1.50284j -1.64403+0.123484j 1.37531-1.81602j 0.0731703+0.656563j -0.101113+0.774337j 0.604414-0.630443j -1.05698-0.0865445j 0.225652+0.121163j 1.00532-1.87261j -0.82986+0.669696j 1.87889+0.440368j -1.11894+0.957008j -2.10449+3.04159j 1.46792+2.01666j 0.566205-0.343055j 0.00222837-0.479332j 0.798931-0.0878695j -0.120358+0.61146j 0.966223+0.513128j -0.468207+0.872337j -0.565924-0.178944j -0.0715761-0.626492j -0.43957-0.0791506j 0.524808+0.173347j 1.66431+0.644726j 1.08739-0.8834j -0.619095+0.902091j -1.31826+0.291602j 0.513239+1.22436j -0.574027-1.47882j -0.264046+0.875296j 1.19947-0.65756j 1.89918+0.334708j 0.240103-0.980108j 0.04259-0.931546j -1.46674-0.31748j 0.736254+0.62484j -1.19762+1.34694j -2.15092+1.14362j -0.560195-2.6041j -0.818934+1.89769j -2.33633-1.57381j -1.37319-0.920768j -1.52276+1.66499j -0.237279-0.402501j -0.605442+0.10444j 0.145199-0.753854j 0.0948211-0.409858j -0.887414-0.399732j 1.04066-0.584131j 0.0848282-0.311171j 0.5075+1.30872j 0.436842+0.418039j 0.392782+0.468657j -0.258984+0.257586j 0.956319-0.226899j 0.692527-0.209821j -0.0118761+0.278384j -1.34476+0.494326j -0.0799131-0.176182j -0.160957-0.241984j 0.258012+0.995535j 0.208764+0.663339j -0.297458-1.94254j 0.230954-1.17065j -0.380623+0.052264j -1.50281-0.246861j -0.483236-0.144761j -1.59821+0.0875481j -1.88858-0.484119j -0.671028+0.393539j -0.519879-0.650469j -0.795493+2.31991j -0.169152+0.341717j -0.285756+0.00182992j -0.438263+1.11005j 0.588938+1.39776j 0.60917-0.0996991j 1.19734-0.0338559j -1.60505-0.896522j 0.00794824+0.112667j 0.415649+0.18189j 1.08286-0.300772j -0.32891+0.0456678j 0.515372+1.55989j -0.453348+0.0134559j 0.355892-1.65126j 0.308106-0.983437j 0.602011-0.145156j 1.34142+0.0161035j 0.524603+0.285496j 0.881544-0.944175j 0.541864+0.714249j 2.30017+0.174342j 0.994581-0.406625j 0.796576+0.479895j 1.23909-0.669269j -0.126416-1.96045j 0.24879-1.46026j -0.514932-0.401815j 0.810582+0.922898j 0.473865-1.1261j 0.516158-2.25149j 0.00251406-0.274059j -2.80522-0.880794j -1.55317-0.846049j 1.03002+0.690099j 1.69878-2.54059j -0.579546+0.60468j 1.51766+1.14992j 
0.365301-0.640982j 0.774502+1.26304j -0.515265+1.01725j -0.287125+1.01009j -0.761656-0.256574j 1.10671-0.194223j 1.22646+0.331475j -1.43699+0.0824012j -0.891524+1.28474j 1.78492-0.176238j -0.204408-0.632746j 0.597972-0.712873j 0.54699+0.706381j 3.08276+1.42596j 0.772137-2.49649j -0.460996-0.296014j 0.915643-1.03935j -0.324618+1.90914j 0.661142+1.46488j 1.26853-0.0574406j 0.887287+0.635919j -0.759513+0.481063j 0.0558241+1.76534j -1.10351+0.306707j -1.01341-1.24366j -0.739437-0.177604j -0.632922+0.000936558j 0.280322-0.615379j -0.181831+1.97871j 1.38088+0.665213j 0.099006-0.245465j -0.27653+2.16102j 0.786708-0.716887j -1.61918+0.509896j 1.57012+1.11425j -1.76076-0.690008j 0.196783-1.70904j -1.12507+1.18781j 1.29819-0.453454j 2.07142+0.980017j 0.408658+1.36384j 1.77546-1.86968j 0.311222+0.43685j -0.553079+0.51378j 0.192988-0.360503j 0.557685+0.415865j -0.100996-1.68386j -2.17057-0.158568j 1.16704-0.441031j -0.0712286-1.61579j 0.992635-0.226608j 1.03967+0.387079j 0.0718149-1.33845j 1.21027+0.832481j 0.407651-0.0454965j -1.43673+1.52369j 0.89531+0.179899j -0.0758733-0.801828j 0.0203324+1.40339j 1.06174+0.924615j -0.288615+0.415532j 1.65541+0.255509j -0.936405-0.455031j -0.678327+0.0636861j -0.38798+0.352402j -0.485819+1.68418j -0.0319682-0.602302j 0.947672-1.1773j -0.31039-1.00183j 0.21642+0.391924j -0.527143+0.592802j 0.923811-0.222172j -0.837994-1.05685j -1.34197+0.30491j 1.05212+0.127435j -1.37337+1.33138j 1.20057+1.02623j -0.201628-0.574251j -0.416984-0.698407j 0.390425+1.11931j 0.360414-1.33766j -1.58032-1.64715j -0.396816+0.143913j -0.923648+0.986812j 1.15805-0.385515j 0.561261-0.720255j -0.852679-0.266134j 1.08126-0.968801j -0.488229-1.13749j 0.145924+0.921037j 0.900567+0.937113j -0.660992-1.78964j -0.794983-0.347384j 0.312282-0.564848j -1.00994+0.945548j -1.86856+0.276131j 1.81575-0.253984j -1.64861+0.0120901j 0.535839+0.487703j -0.313191-1.30122j -0.611233-0.886089j -0.707689+0.347707j -0.282003+1.22276j 0.824121-1.86311j 0.6783-0.871176j -1.85038-0.411568j 0.486633+0.825958j -1.00657+0.46427j 0.644235+1.11185j -0.169417-1.6121j -0.014864-0.0239271j 1.10869+0.296862j -1.85867+0.0405153j -0.140864+1.73686j 
-0.505087+0.122843j 0.387319-0.68139j -2.13741-0.492347j 1.0386+0.264338j -2.18319+0.582297j -0.00280643-1.14452j -0.339687+0.191003j 0.663588+0.836615j 0.671219-0.518484j 0.737703+0.886744j -0.0873276-2.09432j -2.97609+0.730809j -2.0668+0.0355759j 1.65446-0.987869j 2.90772+0.308632j 0.0216401+0.822853j -0.901317-0.836797j 0.249794-0.695584j 0.737914-0.940532j -0.543167-0.715673j -0.582139+0.0285271j 0.179562-0.394648j 0.0144602-0.252972j -0.750431+0.410829j 1.77141-0.297939j 2.65076+2.17381j 0.186141-1.58033j -2.27952+1.0825j 0.138547+0.0157941j 0.480498-0.207412j 2.28158-0.453185j 0.967257+1.05221j 0.526566-1.16268j -1.16861-1.99507j 1.17877-0.636027j -0.0446287-0.933221j 1.46897-0.583034j -0.757439-0.393842j 2.58796-0.0605679j -0.878282-1.00702j -0.542007+2.83123j -1.02683+0.432668j 1.16335-0.318406j -0.176208+0.878903j -0.539894-0.27079j 0.548492-0.603013j -0.230048+0.499713j 0.632483+0.365359j -0.662374-0.678424j -1.08868+0.473743j 0.0325972+0.427935j -0.0945605-0.879831j 0.540382+0.164376j -0.698665+0.205849j 0.137697+0.242711j 0.307808-1.19661j -0.603602+1.2366j -1.68837+0.710179j -2.00883-1.25293j -0.383014-0.273998j 0.263706+1.20779j -0.727632-2.70993j -0.755949+0.113764j 1.08155-1.15694j 1.41084-0.325477j 1.2377+1.65055j -1.83425+0.363401j -0.643528+1.09338j -0.643649-0.288207j -0.422383-0.859384j -0.647217-0.197929j 2.41819-0.665558j 0.40536+0.628775j 0.464699+0.952228j 0.725017+1.47054j -0.512787+0.0640324j -0.484758+0.758498j -0.164392-1.87686j -0.416333+0.196561j 0.903736-0.51356j 1.85993-0.278533j -0.0248902-0.521579j 0.516151+1.13897j -0.833488-0.610681j 0.0231096+0.98279j -0.589399-0.854234j -0.102294-1.18343j 0.200469-0.0362393j -0.293381-1.41828j 0.0416923+0.883123j 1.06279-0.688994j 2.15142-0.416409j -0.56854+0.243347j 1.58995+0.46202j 0.646098+0.63311j -1.74854-0.278147j 0.0813442+1.75076j -0.837368+0.968159j -1.26432-0.630475j 0.0410994-1.56385j -0.559639-0.505819j 1.22463-2.0705j 0.431148+1.4652j -1.17776+0.980275j 1.89309+0.602062j 0.771489+1.33818j 0.384945+0.0922493j 0.277295+0.532512j 0.656191-0.263897j -0.166903+0.296819j -0.26671+0.315988j -0.089883+0.062095j 0.680166+0.46856j 0.300474-0.513902j 
-1.36325+0.593387j 0.944264+0.258737j 1.12447-0.0462145j 0.0237745+1.16344j 1.06843+0.798252j 0.63543-0.945883j -0.82326-0.489999j 1.23028+1.81038j 0.762147+0.903632j -0.549424-0.700528j 2.09662-2.60802j 2.96512+1.256j -0.0797006+0.63065j 0.34089+1.01979j 0.0704192+0.29904j 1.59714-0.831588j -1.04135-0.518946j 1.3443-0.579069j 1.82622-1.62002j -0.695298-1.63513j 0.111334-0.486823j 0.155684+0.263921j 1.41513-0.359995j -1.64684-0.0477852j 1.95292+1.19752j -0.682679-2.24032j 1.32649-1.43479j 1.54093+0.164388j -1.6757+0.139482j -0.930066+0.739538j -1.49251-1.84964j -0.761409+2.1119j -1.63512+0.637974j -0.641895+1.04726j 1.47869+1.34031j 0.802418-0.814298j -0.771666+0.0422753j -0.826342-1.04187j -0.0153769+0.974538j -0.213184+0.266206j -0.910499-0.345115j 0.58853+0.136438j 0.838869-1.16481j 0.934358+1.21163j -0.807603+0.255302j -0.0294267-1.13005j -0.980693+0.370914j 0.327455+1.36543j -1.02665-1.71331j -2.47792+0.509427j 0.031006-0.00217283j 0.20582-1.75692j -0.061584-0.0465257j 0.387444-1.28628j 0.101971+0.381188j 1.8535+0.587793j -0.91055+0.542035j 1.15114+0.665213j -0.650265-1.71839j 0.474606-0.871258j 1.00406-0.130547j -0.41672+2.50392j 0.206557-0.552937j 1.4648-0.462692j -1.9121+0.145866j -1.26973-0.789017j 0.907876+0.805259j 1.68521+0.275326j -0.729175-0.653609j 0.198925+1.39766j 0.818581-0.406296j -0.28043-1.19755j 0.68774-1.63383j -1.23869+1.07495j 0.818095-0.584181j -1.43041-0.910121j -0.380472-0.834988j -1.21213-0.292015j 0.676867+0.309777j 0.45614+1.22605j -0.787728-1.49637j 1.81369-2.28505j 0.0804615+0.341615j 0.214723+0.0877821j 0.30437-1.1419j -0.474958+0.731868j -1.10705+0.465462j 1.68695+1.78179j 1.43729-0.443162j 0.0471931+0.110355j 1.07933+0.603557j -1.00927-0.330791j 0.200344+0.221645j -0.433433+0.652342j -0.706861+0.938392j -0.23732-0.625515j 0.218951-0.61651j -0.636034-1.47572j -1.13966-0.492663j 0.264931+0.0557964j -0.372299+0.989675j 0.296833+0.244427j -1.45781+0.806072j 0.14057+1.23931j -0.327606-0.183659j 1.51541+0.171244j 0.406017+0.723702j 0.277236+0.943872j 0.885259-1.1473j -1.02571+0.00327496j 0.174395+0.654202j 0.544054-0.694968j 0.542126+1.0518j 0.986415-0.157803j 
1.50615+1.69975j 1.6615+0.110432j 0.207968+1.49571j 0.468637+0.502537j -0.438847-0.622564j -0.0525586+0.8079j -0.396458+0.442209j 0.885007-2.68741j 2.84142+2.62811j 1.09988+0.0110328j 1.16664+0.0381341j -0.860801+1.37152j 1.85928+0.908602j 0.347159-0.127721j 0.0535613+0.669957j -1.30465-0.222929j 0.834988+0.800289j -0.247811-0.703754j -2.7523-0.657671j -0.895726+1.29466j 1.07263-3.39776j 1.61527+1.3144j 1.57941+2.90699j -2.63683+0.285204j -0.184613+0.498435j 0.0604059+0.22637j 0.521704-1.00102j -0.409302-0.447975j -0.579945+0.131893j 0.00496671+0.249767j 1.50369-1.64279j -0.749309-0.753135j -1.02995-1.75587j 0.181556-0.37056j -0.890064+0.556458j -1.66915+0.185851j -0.590791+0.340339j -0.35884+1.7017j 0.221471+0.660576j -0.0222965-0.328478j -0.731402-0.121512j -0.550017-0.143199j -1.10686+0.131648j 0.306248-1.3552j 0.670879+0.454346j -0.844421+0.629033j 0.132874+0.440494j 0.612351-0.0866167j -0.836344+1.97939j 2.07064+1.98473j -1.37893-1.42065j -1.6158+0.905831j -2.67801+1.47931j 1.3274-1.46417j -0.896179-1.77675j 0.553559+2.70322j 0.0769442+0.836435j -1.40689+0.571391j -0.83951-0.444331j 2.06648-0.149755j 0.0332993+2.06514j -0.230092-0.179983j -0.180852-2.2843j 0.443894-0.346915j -0.475528-0.718856j -2.84794-0.112956j -1.47983-0.190326j 1.20159+0.355356j -0.87626-0.0983732j -0.627582+0.284895j 0.112769-0.156454j 0.668988+1.19943j 0.822055-1.8239j -0.211519+1.26299j 1.11528+0.38733j 0.133514-0.400041j 0.242313-0.105774j 0.861651-0.860009j -1.07838+0.391842j 1.11606+0.0249365j 0.720536-1.17459j 0.639063+0.406256j -0.271306-1.2063j -0.0232552+0.451807j 0.0966776+0.309641j -0.579094-2.00901j -0.796805-0.684703j -0.31231+0.621515j -1.24998-0.186979j -0.630485-0.00486293j -1.48398+0.308666j -0.432784-0.325988j -1.65645+0.193786j -0.210435+0.580397j -0.247674-1.08171j 0.221177-0.142237j 0.53847-0.565427j -0.501369+1.49118j -0.0632307+0.618557j 0.161983+0.291977j 1.03155+0.370138j 0.521658+0.726295j 1.04747+0.428098j 0.0894417-0.290829j -0.913408+0.53719j -0.231021-0.801185j 0.0591893-0.803629j 0.43204-0.4099j -0.972113-0.31823j -0.0653426+0.545693j 0.446884-0.426196j -0.492823-0.464133j 0.295698-0.262194j -0.0210305-0.38463j 
-0.481548-0.0543458j 0.371824+0.586645j -0.317046+0.13828j -0.342992-0.797995j -0.99087-0.523871j -2.67516+2.65686j -0.951327-2.10807j 0.233815+0.382788j 0.0517338+0.696008j 0.464318-0.308868j -0.159191+0.0147226j 0.0322288+0.168599j -0.0091439-0.652316j -1.39164+0.8153j 1.15798-0.0270393j -0.546667+1.90571j 0.896812+1.26727j 2.24349-0.6563j 0.150303-0.0747383j -0.379201-0.296055j 0.340773+0.0329009j 0.397147+0.628731j 0.255293+0.450991j -0.268114+0.599867j 0.0115067+0.394513j 0.167755-0.338525j -0.21346-0.0690981j 0.317669-0.0200401j 0.322476+0.594756j -0.0215014-0.621284j -0.330146+0.419981j -0.0682728-0.495441j 0.183465+0.376334j 0.433582-1.04195j -0.457026+0.946925j 1.061+0.771953j 0.750091-0.693465j -0.761663-1.35415j 1.26435-0.693467j -0.277066+0.393968j 1.04406-0.165036j 0.256881-0.0839386j -0.538981+0.655591j -0.390588+0.303552j 1.325+3.01898j 0.620213+1.4818j -2.69196-0.331929j 1.0343+0.231966j 0.215588-0.135609j -0.12477+0.287951j 0.523876-0.148731j -0.352616-0.330743j -0.276879+0.272863j 0.64303+0.0397316j -0.533171-0.776318j 0.409829+0.0581625j -0.228335+0.177983j 0.0807731+0.357665j 0.0233683+0.0773971j 0.372539-0.888605j -0.0170568-0.312811j 0.119742+0.175305j -0.902566-0.512375j -0.172327-0.326074j -0.0995733+0.00930337j 0.151979-0.176653j 0.382648+0.00166353j 0.0301012-0.586766j 0.40982+0.0726354j -0.222004+0.127272j -0.63813-0.905035j 0.0587021-0.399781j -0.521262+1.00266j -0.167645+0.0100718j -0.627177+0.0472859j 1.21627-0.513713j -0.261649+0.215173j 0.530306+0.169292j 0.29195-0.207235j 0.0184125+0.669522j 0.0293122+0.231838j -0.232717-0.0262451j 0.303375+1.83558j -1.29322+0.0535292j 1.27672+0.390819j 0.0498521+0.105334j 0.329205-0.845877j 0.195785+1.35466j -0.208178-0.280517j 0.590553-1.09041j 0.0581715+0.00875119j 0.599599-0.109836j 0.0286989-0.58489j 0.193535-0.196498j 0.927913+0.0795569j 0.368384+0.164021j 1.20803-0.873739j 0.949532-0.520881j -1.12499+0.306192j 0.902786+0.113358j 0.826907-2.45981j -0.44756+0.418193j 0.0364396-0.526578j -0.178107+0.741242j 0.514513-0.175766j -1.31844-2.30334j -0.340156-1.08379j 0.00304226+1.53323j 1.05917+0.451604j -2.86862+0.30405j 1.31117-0.287686j -1.85407+0.456377j -0.727644+2.25702j -1.05424-1.30511j 
0.432914-0.58379j 0.934274+0.220648j 0.371593+1.83094j 1.83525+2.09345j -0.215314-0.54642j 0.64931+0.533192j 2.4726-2.61255j -0.88467+0.125511j -0.275425+0.450243j 0.624477-0.986307j -0.551208-1.71861j 0.583592-0.282496j 1.3594+0.235963j 1.3761+0.0973238j 0.970899-0.780669j 0.788299+0.238613j -0.872194+0.240805j 0.896336+1.94093j -0.0123076+0.399859j 0.891055-0.611976j -0.152611+0.438123j -0.470418+0.652042j -0.250928+0.485028j -0.729036+0.469817j 0.13543+0.541619j 0.0121243-0.634827j -1.08168-1.01752j 0.269556-0.649914j -0.887957+1.0382j 1.73884-0.541017j -0.373282+0.607694j -0.239025+0.0911294j -0.160492-0.129336j -0.0635838-0.584136j 0.390407+0.00545134j -0.645254-0.794026j 0.15454-0.517324j 0.260358+0.861696j 0.415232-1.387j 1.97088-0.56394j 0.304628-0.939828j -1.29339+0.399027j -0.168978+0.500836j 0.15986+0.500484j -0.958255-0.853966j -0.620721-0.41897j -0.689732-1.9577j -0.0387709+0.78779j 0.110149+0.630798j -0.563835-0.49466j 0.18947+0.74106j 0.927297-0.535335j -0.308247-0.349632j 0.392835+0.567521j 0.673027-0.73415j 0.000904877+0.271347j -0.602251+0.329361j 0.641324+0.165862j 0.134424+0.362122j 1.00195-0.444992j 0.119603+0.076927j 0.205265+0.627947j -0.216528-1.62617j -0.457568-0.797852j -0.0025672-0.0457742j -0.110633+0.571333j -0.0418309-0.532954j -0.324651+0.0807775j 0.659291+0.33975j 0.106797-0.0533121j -0.285932-1.17265j 0.465489-0.213391j -1.96941+0.461382j -0.269851+0.0805508j 0.464481+1.22074j -0.439519+0.754477j -0.0371822+0.0481064j -0.809872-0.518626j 0.429136+0.428991j -0.022854+0.411035j 0.039007-0.116411j -0.527461-0.372139j 0.786713+0.40759j -1.01435+0.769641j 0.294097-1.69762j -0.123841-0.192014j -0.940417+0.491016j -0.496284-0.374074j -0.899977+0.0386394j -1.82374-1.06474j 0.944801+0.126431j -0.228498-0.393115j 0.152307-0.579247j 1.30565-1.58535j 1.48558-0.812455j 0.58968-0.536328j -0.851263-1.00908j -1.12903+0.572075j 1.79966+0.00881571j 0.0728879-1.46855j -0.821457-0.00229542j -0.489878-0.713054j 0.159697-0.817757j 0.101336-1.32536j -1.59147-0.0839251j 0.581038+1.83099j -1.0928-0.740774j -0.697359+0.047199j 0.117653-0.993577j -1.05319-1.27998j -0.548083-0.599763j 0.775055-1.06364j -1.06932+0.314468j 0.694275-1.13696j 
0.452715+0.106204j -0.754366+1.81832j 1.69765+0.0548642j -1.18864+0.304682j -0.997114-2.23756j 0.645994+0.200851j 0.450448+0.856837j -0.332407-0.728949j -1.28977+0.508578j -0.0271438-0.0196153j 0.0375999+0.491147j 1.56372-0.880166j -0.399045-1.18815j 0.799075+1.11678j -0.373323-1.45031j -2.23814-1.2238j 1.13255-0.606124j -0.04893+0.53349j -0.381583-0.0400591j 0.794421+0.835747j -0.194948+0.170888j -0.930221+0.788955j -0.34045+0.0734647j -0.250547-0.0166451j -0.102583-0.332289j 0.312367-1.17895j -0.262934+0.553747j 1.06108-1.61725j 0.209009-0.397458j -0.822378+0.488707j -0.34876+0.975426j -1.11201-0.184706j 0.634653-0.717856j 0.0432526-0.718006j 1.4177+0.280076j -1.11693+1.11005j -0.115667-0.692552j 1.27866-1.17513j -0.460698+0.954897j 0.195647+1.92313j -0.164908+0.733062j 0.0266751-1.76589j -0.451687-1.00994j -0.457921-1.24123j 1.53603+0.426412j 0.873634+0.142898j 0.0858081-1.08308j -0.0489632+0.201941j -0.725909+0.0561239j 0.425973-0.587148j 0.00725096+0.662705j 0.600925+0.864095j -0.303559-0.146814j 0.293438+0.493107j 0.766905-0.563635j -0.173322-0.0166038j 0.345966+0.953663j 1.13529+1.47243j 0.543852+0.196888j 0.614948-0.0881741j -0.346989+0.208046j -0.32257+0.266553j 0.773943+0.282099j -0.862218+0.829957j 0.166624+0.150109j -1.06914-0.0796261j 1.29712-1.61221j -1.00186-0.364852j 0.269883-1.07471j 0.391656+0.434111j -1.19319-0.620536j -0.248529+0.0834997j -0.0629869-0.265265j -0.109603-0.160394j 0.125344+0.339833j 0.163065+0.341548j -0.00203568-0.00710532j -0.53663-0.64283j 2.00955-1.66185j 1.07715+0.187934j 0.00271294-0.0377536j 0.00491369+0.108705j -1.96211-0.661801j 0.0462681+1.455j 0.589019+0.230476j 0.319941+0.272189j 0.116565+0.468003j -0.912297+0.462679j -0.562133+0.0927092j -0.226314+1.89939j -0.0759144+0.106949j -0.0528508+0.0714513j -1.68041-1.06207j -1.82211+0.355264j -0.0585578+2.17054j -0.624516+0.174769j -0.446711+0.704833j 0.0996239-0.40624j 0.943378+1.45169j -1.12115+0.603526j 0.628084-0.17116j -0.337843+0.901333j -1.07215-0.431384j 0.742217-0.428255j 1.32579+1.68948j -1.26509+0.608916j 0.710435-0.871869j 1.02088+0.289217j 0.0293684+0.435361j -0.0779123-0.836805j 0.167441-1.0811j 0.714718+0.680814j -0.475679+0.476534j 0.54623-0.422735j 
0.592403-0.638393j -2.12855+1.54287j -1.34019-0.547866j 1.9019-0.192873j -0.682879+1.38583j 1.99828+2.39633j 0.408585+0.148748j -0.416784-0.5652j -1.51766-0.224847j -0.00941047+1.57568j -0.934124+0.853524j -1.19332-0.838241j 1.43863+0.782796j 0.289229+0.320345j 0.466479-1.14996j 0.770757+1.48407j 1.58751-0.324508j -0.343732+0.532778j -0.385393-0.197013j 0.734243+0.879153j -0.49055+0.0424698j -1.45321+0.0400793j -0.71749-0.386767j -0.476698-1.17337j -0.506541-0.873462j -0.669723+0.524195j -0.0766591+0.180357j -1.46117+0.0669979j -0.0274267+0.434807j 0.517555-0.711359j 0.666502+0.0818393j 0.00311445-1.72604j -1.01514+0.289417j 0.328065-0.357546j -0.316178+1.8929j 0.498494-1.10857j 0.726343-0.0199147j -0.435044+0.993858j 1.44861-0.551719j -0.733457-0.048335j 1.05356-0.551171j 0.497355+0.16245j -0.601572+1.47888j -0.336348+1.28134j 1.15519+0.112903j 0.772581+0.110628j 0.807755-0.784584j -0.175651+0.15108j -0.925958+0.0163962j 0.587863-0.582764j -0.639049+0.53777j 0.626328+1.03725j -0.0616226-0.416552j -0.584894-0.184068j 1.31459+0.640998j -0.477294+0.287014j -0.667134-0.268755j 0.372403-0.993196j -0.127992+0.225055j -0.403177+1.52737j 0.822096+0.524197j 0.63233-0.299468j 0.728524-0.517531j -0.0266016-0.156288j 0.214335-0.162401j 0.578438-0.0809969j -1.29933-0.272082j 0.14848+0.0769236j 2.00471+0.389836j -0.76965-1.25316j -1.28227-1.21912j -0.109357-0.0173633j -0.421531+0.115343j -0.0492404+0.085092j 1.81933-1.53949j 0.0632487-0.37041j 0.113537+0.0970549j 0.0534193-0.587543j -1.6422-1.47868j -0.0758444+1.98481j -0.0580718+0.138884j -0.101276+0.473646j 0.51219-0.70833j -0.76153+1.40217j -0.423739+2.0201j 0.0973745+0.00196099j 2.03333+0.521187j 0.0975591+0.90938j -0.312907-0.133218j -0.382409+0.42908j -0.476409-0.34422j 0.315817+0.161287j -0.768965+1.91343j 1.38599-0.60386j -1.9485-0.564011j 0.019048-0.295855j 0.558749-0.354971j 0.331032+0.543675j -0.121422-0.494356j -0.551835-0.363823j 0.141309-1.36507j -0.554171-0.0275464j -0.582861-0.265027j -0.612753-0.0598968j -0.248994-0.947148j -0.367382-0.283624j -1.13746+0.0407481j -0.0639791-0.467196j 1.58154-0.115755j 0.488576-0.514092j 0.716579-0.912682j 0.571617+0.906195j -0.30512-0.0544582j 0.700734+0.0527601j 
-0.963747+0.0835008j -0.23504+0.690741j 1.4563-2.21707j 0.583273+1.40059j -2.11752-0.0425191j 0.413229-1.58101j -0.498935+0.589968j -0.250733+0.598854j 0.145083+0.76773j -2.14632+1.23271j 1.41152-1.34936j 0.149476+0.488926j 0.121193-1.50438j 0.963408+0.638332j 1.38742+0.105648j -0.0826443+0.36805j -0.645449-0.5274j 0.0858411-0.404788j 0.0582014+0.423634j 0.298274-1.1731j 0.256722-0.0688207j 0.820496-0.0747424j -0.144255-0.374928j 0.329698-1.90764j -0.101995+0.0581775j -0.956752-0.231133j 1.03005-2.24595j -0.728802-0.756383j 1.11192+0.955988j -1.82926-1.46377j 0.905969+0.456403j -1.45702-0.0395569j -0.825552-0.0212189j 0.338163+0.738595j 1.9137+0.394793j -0.164545+0.265286j 0.937386+0.815874j 0.561954-0.12669j 1.13054+1.94824j -0.732535-0.0928254j 1.0228+1.2395j 0.544415-0.103534j 0.523954+0.454105j 0.243376+0.350698j -0.4226-0.693907j -0.296122-0.410455j -0.619913+0.350156j 0.108327-0.213694j 0.415041+0.856577j -0.716327-0.0915857j -0.00618235-0.880722j 0.541876-0.919653j 0.351388+0.136167j -0.167263-0.222071j -0.644709+0.24104j -0.0453855+0.416533j -1.07522-1.45626j 0.964867-1.6723j -0.477215-0.0711023j -0.43043+0.283287j -0.942981+0.444147j -1.01695-0.327415j -1.09068+0.635427j 1.4041-1.72153j -0.186247+0.420665j -0.609321-0.622534j -1.41734-0.755248j -0.45768-0.748162j 0.811433-2.07939j 0.607585+1.27559j 1.29236-2.06822j 0.0989902-0.196716j 1.08255+0.640496j 0.126188+0.139586j 0.876845+0.238917j 0.615081+0.0580148j 0.216197+0.0634358j -0.421678-0.813648j 0.638996+0.593902j 2.16212-0.0592011j 0.00650814-0.010985j -0.0737777+0.2187j -1.27656-1.01168j -2.25843-0.69008j 0.435812-0.619565j -0.0890967+0.150842j 0.227405+1.14295j -0.032401+0.773946j 0.411932-0.701668j -0.477109+0.985855j -0.306834+0.323132j -0.33465+0.0154157j 0.375767-0.40274j 1.26104+1.71944j -0.10194+1.55579j 0.00526117-0.0400627j -1.39204+0.639811j 0.141511+0.395377j -0.813735-0.401831j -0.750606-0.735447j -0.371609-0.353719j 1.03902-0.323873j 0.22192-0.554692j 0.0647527+0.269791j 0.776907-1.82559j -0.0417042-0.193748j 0.390819+0.245902j -0.298526-0.368474j -0.0928827-0.363481j -0.426702+0.198266j -0.538895+0.272903j 0.0276697-0.63972j 0.324553+0.0698619j -0.504514-0.15817j 
