0.0849276+0.00608347j -0.0129998+0.0443581j -0.0545164-0.0133985j -0.0669267-0.00917158j 0.0166663-0.0590743j -0.0315309+0.00352399j -0.00340814+0.050641j -0.0241659-0.0262589j 0.00724768-0.0225796j -0.0998707-0.0223117j 0.0304493-0.0124758j 0.058546+0.0316406j -0.0265351-0.00572726j -0.0149727-0.00914956j -0.0727607+0.00794014j -0.0446925-0.00760774j 0.0155087+0.0273456j -0.0485463+0.066614j 0.0130989+0.0826573j 0.0169418+0.033964j 0.0553012-0.0177257j 0.0228981+0.000766385j -0.0806638-0.00144158j -0.0226428+0.00138793j 0.0279563+0.0410053j -0.0127552-0.00398902j 0.0148612+0.00306878j 0.0166036+0.0111973j -0.000942512+0.00994758j 0.017403+0.0148819j 0.0133577-0.000163522j 0.0193232-0.00426256j -0.0017004-0.0134386j -0.00932226+0.00933615j 0.0032663+0.0291944j -0.0312585+0.0115308j 0.0396216+0.00581875j -0.0378203-0.00294409j -0.00279008+0.0279654j -0.0191005+0.0137999j -0.0156496+0.00427138j -0.0072541-0.00345321j 0.0238564+0.00309804j 0.0112337-0.0126754j -0.00160414+0.010941j 0.0108696+0.00156057j -8.27843e-05-0.00368505j 0.00809559-0.00333306j -0.00729164-0.00618343j 0.000306407+0.000973513j -0.00217724+0.00129713j -0.000210073-0.00599861j 0.000651656+0.00835264j 0.00567068-0.00636817j 0.00674873+0.00105401j -0.00573355+0.0048095j 0.00696265-0.00176167j 0.00116977-0.00346797j 0.0067385+0.00700344j 0.00158125+0.00733077j -0.0046183-0.0084505j -0.00333294+0.0115667j -0.0186792+0.00118346j -0.00043894-0.000895642j 0.0025097+0.0024634j 0.00899842-0.000803007j 0.0214365-0.00231255j 0.00182176+0.00524135j -0.00398945-0.00358896j -0.00769868+0.00403357j 0.00849522-0.0101874j -0.004194+0.00190813j -0.00456999+0.0025348j -0.00543019-0.00699076j 0.0154937-0.00359833j -0.0102769-0.00573532j -0.00211393+0.00664318j -0.00329181+0.00331259j -0.00913859-0.00452482j -0.00768593-0.0102203j 0.0112903+0.00472809j 0.015152+0.005413j 0.000926841+0.00702764j -0.00820735-0.00237805j 0.0261774-0.0156482j -0.0116241-0.00652756j -0.00630821+0.00378889j 0.00369793-0.00504832j -0.000821698-0.00404175j -0.00788643+0.00204085j 0.00705272+0.000485401j -0.00510753+0.0029553j -0.0101238-0.0127983j 0.000642651-0.00704746j 0.00465105-0.00926974j 0.000856506+0.00630312j -0.0131588+0.0106315j -0.000278916-0.00524377j 0.00163423+0.00497112j -0.0030475-0.0070055j -0.00181296+0.00110883j -0.00249635+0.0019566j -0.00901091-0.000513003j 0.0124548-7.43097e-05j -0.00705507+0.00691074j 0.00247149-0.00132938j 0.00455826+0.00376903j 0.000277491+0.00349948j -0.00643602+0.00375561j -0.014329+0.000825875j 0.00277805-0.00295168j -0.00339343-0.00192471j -0.0103286+0.00463524j -0.0112852+0.00422179j 0.00661382+0.00368022j 0.0109878+0.0024578j 0.0103075+0.00419804j 0.00561748+0.0104031j -0.0129381-0.000569966j 0.00360865+0.00483024j -0.00581307-0.00153391j -0.000558675-0.00493404j -0.00743823-0.0143181j -0.0113866-0.00186701j 0.0142698-0.00638077j -0.0111339+0.00104832j -0.0154538+0.00346453j -0.0212885+0.00785204j -0.0110652+0.010771j 0.00500068+0.00682924j -0.0116119-0.0182405j 0.00712446-0.0130923j -0.0286104-0.0121191j -0.0152677+0.0068168j 0.0274682+0.0208062j 0.0519768-0.0220836j 
-0.00781127+0.0869372j -0.0423445-0.0138115j 0.0113671-0.0553154j 0.0123784-0.0689542j 0.0604681+0.0193539j -0.00328492-0.0312901j -0.0511964-0.00241318j 0.0291549-0.0264993j 0.0210305+0.0077473j 0.0252918-0.0986103j 0.0108938+0.0304821j -0.0342691+0.05766j 0.00481683-0.0255391j 0.00990044-0.0152966j -0.00503821-0.0715163j 0.00856918-0.0470456j -0.0284317+0.0155455j -0.0652709-0.0452662j -0.0845002+0.0173244j -0.0343842+0.0167686j 0.0128328+0.0535111j 0.00055359+0.0281175j 0.0042099-0.0796067j 0.00150232-0.0231582j -0.0428673+0.026943j 0.00464168-0.0128677j -0.00364875+0.0148553j -0.0121495+0.0151415j -0.0106075-0.00166306j -0.017045+0.0171844j -0.00316333+0.0147457j 0.00245369+0.021626j 0.0147646-0.00482059j -0.00764327-0.0097503j -0.0309288+0.00319776j -0.0120645-0.0301859j -0.00540788+0.0395766j 0.0029944-0.0380401j -0.0303267-0.00261705j -0.0106926-0.0189904j -0.00258283-0.0183798j 0.00254534-0.00718545j -0.002278+0.0236811j 0.00923838+0.0109696j -0.0108263-0.00267129j -0.00138207+0.0118416j 0.00446598-0.00166999j 0.00440529+0.008107j 0.00757047-0.00553987j -0.00220795+0.00220034j -0.00154437-0.00375289j 0.00754117-0.00105824j -0.00724563+0.00100398j 0.00744967+0.00326623j -0.00058916+0.0075892j -0.00819014-0.00556009j 0.00184011+0.00567178j 0.00201878+0.0021586j -0.00560345+0.00818672j -0.00863081+0.000813015j 0.00958736-0.00624009j -0.0105492-0.00236601j 0.000679769-0.0170253j 0.00173499-0.00262405j -0.00167458+0.0011305j 0.00183468+0.00782014j 0.0012226+0.0218807j -0.00560645-0.000602755j 0.00500499-0.00424542j -0.00324212-0.00713232j 0.0101208+0.00951471j -0.00165472-0.00310438j -0.00435255-0.00495754j 0.00788549-0.00448234j 0.00410393+0.0148544j 0.00652207-0.00726014j -0.00481159-0.00167783j -0.00406042-0.00245119j 0.00509921-0.00861929j 0.0133003-0.00990633j -0.00368538+0.010612j -0.00539968+0.0152722j -0.0050825-0.00151203j 0.000671567-0.00763349j 0.0151388+0.0267147j 0.00652654-0.0109727j -0.00476433-0.00746303j 0.00501459+0.00283775j 0.00422247-0.00209648j -0.00333847-0.00572809j 0.00478317+0.00455028j -0.00496148-0.0024921j 0.00964089-0.00885826j 0.00789378+0.000308523j 0.00977743+0.00653701j -0.00619344+0.000540559j -0.00729053-0.0144223j 0.00855394-0.000153012j -0.00681039+0.00160387j 0.00492472-0.00585436j 0.00589649+0.000261445j -0.00175704-0.00395714j -0.00050439-0.00671371j 0.00125324+0.0106797j -0.00669205-0.00619754j 0.0013292+0.00154441j -0.00670669+0.00535009j -0.00217922+0.00234753j 0.00191406-0.000274213j 0.0023311-0.0111626j 0.00659453+0.00593518j -0.00209999-0.00636204j -0.00506717-0.0135385j -0.00455291-0.0058039j -0.00500827+0.0013428j -0.00331086-0.00263897j 0.00741115+0.00306332j -0.00428926+0.00754823j -0.00153582-0.00937826j -0.0074793+0.00632466j 0.00257615-0.00394634j 0.00474386+0.00127572j 0.00858249-0.00697866j 0.00387702-0.0142455j 0.00200418+0.0129493j 0.0040837-0.0102985j -0.00815367-0.0190309j -0.00107956-0.0192595j -0.0154159-0.000127492j 0.00120126+0.00813179j 0.0181766-0.00920478j 0.0148038+0.0139266j 0.013021-0.0267762j -0.00504562-0.0160404j -0.0243748+0.0262434j 0.0225358+0.0472087j 
0.086513-0.0222988j 0.0089218-0.0206092j -0.0319425-0.00126274j -0.0107239+0.00719154j 0.0227935+0.0501419j 0.0590114+0.00331182j 0.0336161-0.0463818j -0.0414917+0.0591767j 0.0251092+0.0605193j -0.0313349-0.0343679j 0.0613665-0.00418913j 0.0718954-0.0295293j 0.0643887+0.0746217j 0.0133416+0.0303002j -0.144333-0.0552223j 0.0299275-0.0112234j 0.0431743-0.0133576j 0.0107184-0.0334547j 0.0308941-0.0669686j -0.0295348-0.0655051j 0.0393333-0.00125778j -0.0389297+0.0157542j -0.0730272-0.0242884j -0.000514022+0.0278213j 0.0133945-0.020428j -0.0160129-0.00316974j 0.0236319+0.0200435j 0.0287179+0.0129633j 0.00365163-0.0125742j 0.0291324+0.00962593j 0.00344413-0.00827563j 0.00362924+0.0394179j -0.0101454+0.0246008j -0.00139634-0.0284887j 0.0101179-0.00451648j -0.0234635-0.000273657j 0.0487956-0.0141949j 0.00609777+0.00809949j -0.0206442-0.0234432j -0.00436677-0.00232964j 0.00678947+0.00402946j -0.0227155-0.000324139j 0.0160948-0.0059326j 0.0214785+0.00317264j -0.005612-0.021889j 0.0156953+0.00218842j 0.0115065+0.0110201j 0.00307684-0.000286899j -0.00254001+0.00608577j 0.00530616+7.9742e-05j 0.00512028+0.00416712j 0.00233608+0.00115042j -0.00978719-0.00786226j 0.0058909+0.00627179j 0.00975289+0.0121303j -0.00367943+0.010392j 0.00394448+0.00187116j -0.00720963+0.00890129j 0.0223096-0.00817732j 0.00704248+0.00837904j -0.0130558+0.00684618j 0.00533186-0.0100141j -0.0234906+0.00959792j 0.0102157+0.00637311j 0.0115696-0.00866127j -0.00160116+6.84176e-05j 0.0231606+0.00190073j 0.00578423+0.00207082j -0.00197323+0.000899192j -0.000636612-0.00285583j -0.00894187+0.00337849j 0.000508405-0.00142048j -0.00190061-0.00603525j 0.0106495+0.00921568j 0.00901355+0.00289683j -0.0167589+0.00284752j 0.000719127+0.00627334j -0.00224221-0.00648111j 0.000402256+0.00732703j 0.00467105+0.0116252j 0.00440477+0.000731457j 0.0192004-0.0158243j 0.00275964+0.00191495j -0.00215582-0.00820176j 0.0182764+0.00788911j 0.00293139+0.00192926j -0.00221186+0.000628799j 0.0154926+0.01387j 0.00457877+0.0102888j -0.0136068-0.00301302j -0.00215963-0.002027j 0.00479285-0.00326768j -0.00843451+0.00287342j 0.000964338+0.00212206j 0.00533543+0.00450922j -0.000948747+0.000358149j -0.0199915-0.00487546j 0.000402101+0.0127944j -0.000256175-0.0103666j -1.8452e-05+0.00590569j -0.00182885-0.00118289j 0.000186463-0.00410707j -0.0163302+0.00153095j 0.00881027+0.00124445j -0.01304-0.0106027j 0.00950793+0.00242406j 0.001288-0.00430871j -0.00828558-0.00542975j -0.0124616+0.00933893j -0.0033235+0.0043281j -0.00560516-0.000464574j 0.00295918-0.00638437j -0.018676-0.00693078j -0.00860345-0.00194503j 0.00375752+0.00213395j 0.017399+0.00207435j 0.0122146+0.0190174j -0.0125446-0.00829863j -0.0214887+0.000371767j 0.00466187-0.0115059j -0.0101751-0.0012929j 0.0171652+0.0014971j -0.0162931+0.0148671j 0.0114018+0.00540521j 0.0134216+0.000245863j -0.000645633+0.0133025j -0.0256336-0.00394547j -0.0145687+0.00318431j -0.00951912-0.0117678j -0.00701831-0.00956694j 0.00548905+0.00763945j -0.0132082+0.0309573j -0.0118439+0.0154546j 0.00822419+0.0159061j 0.0171884-0.0132577j 0.0527811+0.000591441j 
0.0247644+0.0821452j 0.00618608+0.0144394j -0.00132768-0.0258647j -0.0192602-0.0119178j -0.0404229+0.0205954j -0.00737239+0.0625467j 0.0478095+0.0339998j -0.0591469-0.0618597j -0.0764454+0.0301016j 0.0302655-0.0289602j 0.0147803+0.0624665j 0.0232065+0.0589538j -0.0657493+0.0679925j -0.0358548+0.0187699j 0.0299915-0.147247j 0.00217835+0.0366755j 0.00470025+0.0424092j 0.0129622+0.00506664j 0.0502388+0.0211171j 0.0648592-0.0385754j 0.0103906+0.0422899j -0.0114477-0.0392359j 0.00671641-0.0582532j -0.0288968+0.00670591j 0.0160639+0.0092441j -0.00494843-0.0187647j -0.00779081+0.0202403j -0.00384925+0.027788j 0.00398112+0.00695826j -0.00651398+0.0303886j 0.0135178+0.00257404j -0.0360071+0.0132592j -0.0216772-0.00648559j 0.0153502-0.00634577j -0.00230608+0.0150259j 0.00107443-0.00920551j 0.0105338+0.0511045j -0.0108871+0.0116475j 0.00887601-0.0148219j 0.0085655-0.00449915j 0.0032104+0.00212615j -0.00057314-0.023907j 0.0063118+0.0191741j -0.00289445+0.0119154j 0.0229513-0.00799798j 0.00396383+0.012564j 0.00058138+0.0148307j 0.000961658+0.0053399j -0.00418571+0.00220209j -0.00308426+0.00625132j -0.00279851+0.00119476j 0.00359248-0.00124618j 0.00206672-0.00399278j -0.000109306+0.00362081j -0.00869855+0.0137174j -0.0100827-0.00477622j 0.00148156+0.00147899j -0.00570403-0.00959405j 0.00782566+0.0253254j -0.00731573+0.00808994j -0.00146776-0.0130541j 0.00160909+0.00543421j -0.00905746-0.0186112j -0.000966574+0.010257j 0.0121229+0.0126266j 0.00429718-0.00220782j -0.0012305+0.025729j 4.44953e-05+0.00321183j 0.00120933+0.00337052j 0.00514913-0.000970346j 0.000245582-0.00793326j -0.0017325+0.0032492j 0.00247365+0.00224973j -0.011981+0.0136962j -0.000455576+0.00447486j -0.00791067-0.014485j -0.00314814+0.00423118j 0.00529456-0.0050977j -0.00460079+0.00549043j -0.00809022+0.00106225j 0.00521015+0.00401391j 0.0164448+0.0190854j -0.000673685+0.00246914j 0.00355704-0.00179959j -0.00228363+0.017957j -0.000695178+0.0039444j 0.000359817-0.00310582j -0.00700033+0.0109559j -0.00486054+0.00783885j 0.000366318-0.012328j 0.00404483+0.00342552j -0.000460902+0.00123896j -0.00732832-0.00359785j -0.001772+0.00191923j -0.00466792+0.00552897j 0.000286724+0.00324459j 0.00577754-0.0153297j -0.00360682+0.00420314j 0.00358328-0.00396016j -0.00546352-0.00139487j -0.000848745+0.00210196j 0.00190136-0.00266301j -0.00316147-0.013774j 0.00141407+0.00877202j 0.00470747-0.00954258j 0.00129695+0.0105573j -2.5199e-05-0.00485942j 0.00681889-0.00753683j -0.00634378+0.0021874j -0.000550299-0.0017476j 0.00841968-0.00330146j 0.0012705+0.00225201j -0.00110937-0.0211979j -0.00225069+0.00394384j -0.000411174-0.00628926j 0.0053528+0.000574277j 0.000810997+0.00875221j 0.00492402-0.00452125j -0.00249522-0.0190222j -0.00131757+0.00396368j 0.00400063-0.0074073j -0.00701567+0.0178816j -0.0135408-0.0150024j -0.00956159-0.00900749j -0.0107067+0.00216247j 0.0133395-0.0147799j -0.00568042-0.0237904j 0.0165752-0.00694051j 0.0162192+0.0218809j 0.0190547-0.0222461j -0.00882728+0.0104425j -0.0140332+0.00260612j -0.00794472-0.0320696j 0.00989257+0.00530456j 0.0141748+0.0228645j 0.00370806+0.0527426j 
-0.0131106-0.00964063j -0.00804694-0.0216353j -0.0340966-0.0282077j -0.0561144+0.00742041j -0.00357715+0.0368589j -0.116665-0.0311019j 0.0369547+0.0206394j 0.0484829+0.0772247j -0.0142482-0.051716j -0.0475895-0.0183578j -0.0238755+0.0514272j -0.0676771-0.0387875j -0.0229727+0.076876j 0.0132664-0.0770626j 0.0256965-0.0646894j -0.0523878-0.0207907j -0.0136482-0.0807539j -0.0162567+0.0125929j 0.0368133-0.0567523j 0.0234669+0.00588072j -0.00705608-0.0279051j 0.0609424+0.0567682j 0.0194139-0.0265123j -0.0100468+0.0578607j -0.00296214-0.0302426j -0.00149894-0.0135644j -0.00111174+0.0221186j -0.0132039+0.00790713j -0.00486553-0.0136852j -0.0124824+0.00302707j 0.0118655-0.00261588j 0.00510699+0.014057j 0.00263394+0.0159937j -0.00281721-0.0120885j -0.00202543-0.00521053j -0.00637831-0.0122383j -0.00894016-0.00811753j -0.0282711-0.0130504j -0.000341446-0.0356835j 0.0161898+0.0241185j -0.00336991+0.0168925j 0.0147979-0.00617625j 0.00111051-0.00445073j -0.00738038+0.0208973j -0.0096155-0.00770244j 0.00140164+0.00689153j -0.00275334+0.0115972j -0.000356944-0.0018243j -0.00119388+0.00307604j -0.0106617-0.00641463j 0.00121041+0.00642624j 0.00407627+0.000400711j 0.00250367-0.0114977j -0.00216517+0.00040186j 5.43849e-05+0.00418843j 0.0093769+0.00354544j 0.0060675-0.000452391j 0.0129062+0.00749391j -0.00895635-0.00762319j -0.000739378+0.0090495j 0.00655648+0.0124032j -0.00341631-0.00790997j 0.0103224-0.0021171j -0.00840968-0.00804711j -0.0017169+0.00375116j 0.00992376+0.00943913j -0.00583884-0.00211744j 0.0143085+0.00618487j -0.00144186+0.00208718j -0.0111192-0.00805751j 0.00745253+0.0110091j -0.00282599-0.00361197j -0.00535314-0.0193503j -0.00589562+0.00768043j 0.0111238+0.00237333j 0.00401016-0.0087906j 0.0117483+0.00759762j -7.04381e-05+0.00563593j -0.0042125+0.00981665j 0.00331104+0.00596344j 0.00810769+0.00104341j -0.00957139+0.0016981j 0.0010481+0.00437007j -0.00552503-0.0063965j 0.00889048+0.0116031j -0.0153147+0.00856007j 0.00190016-0.0058082j 0.00885729+0.0246239j 0.00397523+0.00250419j -0.00284361-0.00894234j 0.00631073-0.00446297j -0.00861161-0.00315717j -0.00799544-0.00656481j -0.00051198+0.00234683j -0.00618777+0.00641154j -0.00113518-0.00915513j -0.00457838-0.0103634j -0.00136233+0.0115526j -0.000679511-0.00954459j -0.00190843-0.00185372j -0.00164754+0.0059281j 0.000837806-0.00501157j -0.000502723-0.00281374j -0.00523855-0.00216354j -0.00659814-0.0130826j -0.00148295-0.000621476j -0.00323534-0.0145203j 0.000455906-0.00573163j -0.0103615+0.00376046j -0.00403729+0.00545539j -0.00667166-0.00230263j -0.00163601-0.000581766j 0.00395344-0.0077783j -0.00810309-0.00545271j 0.00407569+0.00595846j -0.00260901+0.00432084j 0.00510654+0.0176083j 0.00379409-0.00762599j 0.0037405+0.00139126j -0.006366-0.00753044j -0.000148202+0.0012734j -0.015451-0.0101103j -0.0013811+0.00182172j 0.0048775+0.0164031j -0.0059153-0.0012835j 0.000561012+0.00335823j 0.00849254-0.0145748j -0.0192942-0.0106382j -0.0201671-0.0119873j -0.00973645-0.0197621j -0.0160277+0.000972231j 0.0145899+0.0174476j 0.00490479+0.00358175j 0.0162538+0.012631j 0.00249953-0.0133562j -0.00111885+0.0255013j 
0.00803488-0.0109107j 0.00936032+0.0065819j 0.0285308-0.0369509j -0.0142598-0.0686691j -0.0320282-0.0139617j 0.0346393-0.115367j -0.0247768+0.0592441j -0.0769048+0.033682j 0.0250708-0.0176214j 0.0374004-0.0571273j -0.0395679-0.0244018j 0.0316228-0.104856j -0.0814647+0.00590159j 0.0657981+0.0434771j 0.0506965-0.0100818j 0.0149428-0.0426263j 0.0687477-0.00988939j -0.0364211-0.0116858j 0.0381403+0.0439652j 0.000187125+0.00148757j 0.0409082-0.00538631j -0.0582097+0.0776248j 0.0139978+0.0492187j -0.0583052+0.00430084j 0.0164129-0.00341707j 0.00368263-0.00324947j -0.0153836-0.00152063j -0.00100006-0.00811318j 0.00128557-0.00355694j -0.00739991-0.00375042j 0.00920656+0.00849935j -0.0168333+0.011667j -0.0156356+0.000235854j 0.00665815-0.00909394j -0.0041989+0.00230176j 0.0175836+0.0162676j 0.00559361-0.00479648j 0.00729043-0.0234484j 0.021426+0.000940637j -0.0192394+0.020875j -0.0149763-0.000544484j 0.0109024+0.00936114j 0.00396117+0.00481743j -0.020778-0.0131882j 0.00616553-0.0176647j -0.000613257+0.00225522j -0.00435773+0.00519343j 0.00221682+0.00117019j 0.00111825+0.00542073j 0.00321513-0.0073705j -0.00813764+0.00183687j -0.00103819+0.00129173j 0.0102585+0.00291842j 0.00353262+0.00283485j -0.00326325+0.00414191j -0.00191714+0.00473194j -0.0010851+0.00410758j -0.00225906+0.0116072j 0.00681441-0.00271004j -0.01515+0.00182958j -0.00381768+0.00558203j 0.00396423-0.00266994j 0.00357006+0.0173784j 0.00728652-0.00572597j 0.000545666-0.000362891j -0.00170876+0.00764177j 0.00878936-0.00464412j -0.0060158+0.0101379j -0.00235043+0.00397577j 0.00898855-0.00858366j -0.00948311+0.00706208j -0.00067588-0.00207038j 0.0161215-0.000817448j -0.00312127-0.000581278j 0.000480982+0.00270919j 0.016208+0.0110899j -0.0148814+0.015859j -0.000854274+0.00495669j -0.00695608-0.000184248j -0.00168191-0.00363235j 0.00227188+0.00298649j 0.000195424-0.00799927j -0.00307191-0.00205665j 0.00469527-0.00407105j -0.00477315+0.00546626j -0.00392947-0.0144878j 0.00552358+0.00588159j -0.0170277+0.00901521j 0.000913178+0.0125435j 0.00773398-0.00130713j 0.00780261-0.00282027j -0.00038744-0.00041792j 0.00133625-0.00157753j -0.00103326+0.000210323j -0.00344307+0.000248471j 0.00614718-0.000210851j 0.014039-0.00488042j -0.000260603+0.00159447j 0.00273405-0.000925689j -0.00417019-0.00569811j 0.00740865-0.00232853j 0.000987762-0.00680306j 0.000398614+0.00168358j 0.00087665-0.00426999j 0.00974285-0.00647453j 0.00326557+0.0044051j 0.0037076-0.00260818j 0.0031036+0.00165921j 0.00197145+0.00346846j -0.00330707+0.00313931j 0.00599768-0.00217484j -0.00119742-0.0103917j 0.00831332+0.000361221j -0.00423214-0.000741503j -7.67227e-05+0.00127215j -0.00177081-0.0138296j -0.00547898+0.00741468j 0.00749306+0.0107081j -0.00298465+0.00506273j 0.000842946-0.0028857j 0.000222099+0.00676814j 0.0134286-0.00414333j -0.0127668-0.00498711j -0.0129171-0.0014174j -0.00353075-0.00744087j 0.00390848+0.00679671j 0.0112778+0.0105235j 0.0167585-0.0134388j -0.00267373-0.00987235j 0.0199163-0.00944662j -0.00101117-0.00948237j -0.00433515+0.0170252j -0.0121632-0.00480048j -0.00975806+0.00813245j 0.00718561-0.00359446j -0.0114516-0.00449417j 
-0.00231764-0.00342836j 0.032028+0.0359734j 0.00128952-0.00554229j -0.0422888+0.0236152j -0.0349209-0.0267425j -0.014523-0.00156796j 0.0722874+0.038214j -0.0443084-0.00242485j -0.0170013+0.0375404j -0.00958643-0.0609948j -0.00554138-0.00540331j -0.121647+0.0201772j 0.0669184+0.030005j 0.0801383+0.0161243j -0.0842142+0.0359262j 0.0329994+0.0161236j 0.0157901+0.0135041j 0.0137685+0.0818789j 0.0208684+0.0648525j -0.0580548-0.0117151j 0.0256232-0.0551098j 0.0395863+0.00593899j 0.0870969+0.0293639j 0.0352713+0.00738218j -8.59189e-05+0.0435715j -0.00780373+0.0233056j -0.00237004-0.000206144j 0.00938967-0.00651186j -0.00152713+0.0287976j 0.0211039+0.00715786j -0.00850131-0.0172497j 0.0207666+0.011367j 0.00105731+0.00586767j -0.0136827+0.0170735j 0.00568698+0.0320242j 0.0536336-0.0134447j 0.00204847+0.0210506j 0.0125002+0.0115673j 0.0149289+0.0276118j 0.0222491-0.00331102j 0.0138654+0.000280576j 0.000168793-0.0100444j 0.00395051+0.00405829j -0.0137978-0.00787323j -0.0177645+0.00725631j 0.00178695-0.0101569j 0.0262556-0.0187456j 0.00357489-0.00401695j 0.0109308-0.00864316j -0.0057661+0.00366824j 0.00477166+0.00192494j -0.00836738-0.000175377j 0.00140759+0.0104224j 0.00193512-0.0104037j 0.0157801-2.21293e-05j 0.0151884+0.00664214j -0.00149258+0.0040291j 0.00668369-0.008191j 0.0068346+0.00353507j 0.00676626+0.00889528j 0.00299033-0.0111163j -8.63632e-05+0.0121878j 0.0138861-0.000698655j 0.00435358-0.000132071j 0.0105769-0.00216996j -0.00749794-0.00199114j -0.00321789-0.00251019j 0.0108135-0.00356895j 0.00813971+0.00494193j 0.00257909+0.00316166j -0.000966978-0.0129111j 0.00343331+0.00383204j 0.0171383+0.00900417j 0.00596232-0.000345248j -0.0144653-0.00244793j 0.0032056-0.0116129j 0.0112183+0.00731066j 0.00387119-0.00860369j 0.0102833-0.00552211j 0.000958811-0.00797708j -0.000242816-0.012036j -0.00233436+0.00350774j -0.00242803+0.00337362j 0.00112264+0.00114036j -0.00780116-0.0186587j -0.00241922-0.00598367j 0.0152497-0.00889418j -0.00163531-0.00959373j 0.0252577-0.011519j 0.00130533+0.00210047j 0.000970282+0.00254952j 0.000688168+0.00277828j 0.00869191-0.00299955j -0.00423436-0.00293959j 0.00491321-0.00715122j 0.00960431+0.00387262j 0.0120516-0.00331j 0.0076517-0.0154774j -0.00948241+0.00890581j -0.00246168+0.00349596j -0.00715862+0.00201376j -0.0120924+0.00985945j 0.00645639+0.000585046j -0.00546597+0.000361368j 0.00224471+0.0111448j 0.0122639-0.00938683j -0.0032805+0.0100807j -0.00141462+0.00926114j 0.0195706+0.00651581j 0.00330993-0.00754236j -0.00298849-0.0051443j -0.00386792-0.00492046j 0.00458566+0.0109265j 0.00550657+0.00703003j 0.00111537-0.00924045j 0.00125066+0.00138661j 0.0109844-0.0024316j 0.00221471+0.0124386j 0.00215464-0.000573609j -0.00570001+0.00957079j 0.0074978-0.0080578j 0.0118809-0.0086421j -0.0147824+0.00557967j -0.00843682-0.00537648j 0.00459978+0.0066927j 0.00169727-0.00671995j 0.0227014-0.00226078j 0.000597614-0.00244071j 0.00888762+0.00863073j -0.0221124-0.000221904j 0.00502173-0.010512j 0.00714607-0.0372487j -0.0196673+0.00659314j -0.00721438-0.00511195j -0.00680927+0.0191581j -0.0158114-0.0261605j 
