0.0103284-0.0060304j 0.00548634+0.0093465j 0.00619146+0.00595241j 0.00822937-0.00681614j -0.00352527-0.00612902j -0.00957797+0.00508138j -0.00704363-0.00516521j -0.00437304-0.00330576j -0.00154718+0.0117432j 0.00569506-0.00155749j 0.0127666-0.00423661j 0.00738598+0.0056048j 0.00393721+0.00809412j 0.000758541+0.0031402j 0.00798114+0.0106607j -0.00129702-0.0027727j 0.00601694-0.00633931j 0.00374905-0.00175677j -0.00828776+0.00496901j -0.00645291-0.0029169j -0.00451981-0.00890099j 0.00127094+0.00518153j 0.01468-0.0113753j -0.00218111-0.0036588j -7.2228e-05+0.00142505j 0.00540086+0.00828937j -0.00240492-0.00253988j -0.0024995-0.00173324j -0.00198233-0.00237511j 0.00188362+0.00629322j -0.00919989+0.00579387j -0.0088144-0.00172769j 0.00333885-0.000293589j -0.00495954-0.00316022j -0.00391871-0.00268046j -0.0074201-0.00676903j -0.00499941-0.00277979j -0.000852022+0.00123989j -0.00722786+0.000568759j 0.00170456+0.00245821j 0.0125061+0.0036806j -0.00656328+0.00783353j 0.0100201-0.0118859j 0.00102499+0.0104441j 0.0133767-0.00176127j -0.00362986-0.0037647j 0.00143459-0.000440668j -0.00742769+0.00958891j -0.00291993-0.0036746j 0.000913675+0.000245377j 0.00658507+0.0024242j -0.00150126-0.0105668j 0.0153477+0.0120274j -0.00454114+0.00153699j -0.00684385+0.0038755j -0.00388697-0.00286063j 0.00322691-0.0027487j -0.00218974-0.0085335j 0.0016837-0.0017253j 0.00780263-0.00672742j -0.00778222+0.00867277j -0.00562541+0.00254169j -0.00150083-0.00682656j 0.00751212+0.00456742j -0.00415312-0.00803112j 0.000378532+0.00604917j 0.00221485-0.00479137j -0.00131186+0.00530575j -0.00152962-0.00400617j 0.00555787-0.00246609j -0.00274503+0.00651658j 0.00584436-0.00601251j 0.00274452+0.00704241j 0.00781755-0.00616941j -0.00362101-0.000818081j 0.00317984+0.00755725j 0.000539-0.00360508j -0.00352681-0.0032448j -0.00105943-0.0009531j -0.00213058+0.00442628j -0.00230203+0.00224377j 0.0010964+0.00340104j -0.00652428-7.00329e-05j -0.00131778-0.00160247j 0.00214089+0.00258719j 3.09437e-05+0.00518029j -0.00471098-0.0121548j 0.00434462-0.0037927j 9.14448e-05-0.00490494j -0.00514812+0.00144901j -0.00453938-0.00453306j 0.00152631-0.000865642j -0.000962192+0.00423451j -0.00610667-0.00273832j -0.00515414-0.00213416j -0.00202078-5.19066e-05j 0.00158678-0.00279839j 0.000906344-0.00264475j -0.00321166-0.000491003j 0.00023317-0.00157847j 0.000491774-0.000662224j 0.00191459+0.00745855j -0.00666471+0.000540395j -0.00516623-0.00696243j -0.00622547-0.0034459j -0.00655001-0.00165652j 0.00332774-0.00675712j 0.0027267+0.00273508j -0.00525829+0.00344829j -0.00834911+0.0149175j -0.00286101-0.0161401j -0.00864471-0.00777461j 0.00947721-0.0152593j -0.00695909+0.0106341j -0.00669806-0.00259858j -0.00447576+0.00359912j 0.00111013-0.000212526j 0.00291231+0.00208249j -0.00583771+0.00353985j -0.00416608+0.0074406j -0.00467398-0.000919546j -0.0066251+0.00126975j -0.0026454+0.00514647j -0.0100871-0.0100853j -0.00200248+0.00320778j 0.00244293-0.00603988j -0.00170997-0.00707501j 0.00771947+0.0023717j -0.000278165-0.00701666j -0.00118508+0.00302644j 0.0106683-0.00362771j 0.00363987+0.0104147j -0.00323798-0.0113268j 0.00998728-0.00198407j 0.0330937+0.000469263j -0.00443706-0.0323441j 
0.00324973+0.00856367j -0.0102493+0.00357132j -0.00192048+0.0100734j 0.0102885+0.00360549j 0.00419687+0.00344422j -0.000343459-0.006495j 0.00890824-0.00912471j 0.00825749-0.0010492j -0.0099943-0.00835646j -3.25964e-05+0.00811969j -0.00137899+0.00779815j -0.0005222+0.00223556j -0.00486957+0.00890583j -0.0040374+0.000769046j -0.00488476+0.00129322j 0.00143246+6.04717e-06j 0.00528742-8.05479e-05j 0.000586747+0.00464862j -0.00120672-0.00330468j 0.00825898-0.00719922j 0.0080389-0.00341164j -0.00618626-0.00441822j 0.018826+0.00746936j 0.00279591-0.00331775j 0.00249208+0.00210696j -0.00708967+0.00444415j 0.00216251-0.00556691j -0.00274805-0.00417647j 0.00321456+0.00129316j -0.00531013+0.00507641j -0.00431812-0.00738788j 0.0037062-0.00806349j -0.00332099+0.00476973j 0.000336093-0.00601564j 0.000537992-0.000909866j 0.00208486-0.0127815j 0.00337808-0.00531662j -0.00336012-0.00827888j -0.00623061-0.000791458j -0.00657448+0.00321235j -0.000870958+0.00982165j -0.00964067-0.00493995j 0.0115394+0.0117312j -0.0124277-0.00284302j -0.0005313+0.0151432j 0.00397068-0.00990338j -0.00740816-0.00191039j -0.0134272-0.0108738j 0.00713313-0.0023022j 0.000796091+0.00268045j -0.0032284+0.00643822j 0.00835902+0.00343421j -0.0161011+0.0115227j 0.00576763-0.00744049j 0.000369116-0.0119606j -0.000253702-0.00963896j 0.00469014+0.00201476j 0.00938853-0.00398398j -0.000822495+0.00445143j 0.00655447+0.00669194j -0.00820672-0.0031075j 0.00130224-0.00870067j 0.00277428-0.00519756j -0.000290245+0.00353565j 0.00506148-0.00346194j 0.00321602+0.00804064j 0.0046443+0.00564728j -0.00585644-0.00237615j -0.000859275-0.00338282j 0.00417292+0.00185091j -0.00336829-0.001604j -0.00209938+0.00397009j -0.0105536+0.0106702j 0.00395733+0.00440954j -0.000861743-0.00345405j 0.000684168+0.0045109j 0.00413781-0.00110168j 0.00269505+0.00345962j 0.00389908+0.000187313j -0.00507343+0.0040698j -0.00340987-0.00176529j -0.00113249-0.000697044j -0.00121725-0.00301368j -0.00193784-0.00413197j -0.0014927-0.00184425j 0.0010247+0.00226925j 0.0138521+0.000720316j 0.0020173-0.00366762j 0.00263348+0.0034109j -0.00738326-1.25564e-05j 0.00415089+0.000826164j -0.00637139-0.00299458j -0.0041696+0.00196907j 0.00237873-0.000136739j -0.0025541-0.00424171j -0.000571982+0.00231951j 0.00463335+0.00123444j 0.00184209+0.00259316j -0.00545962-0.00124451j 0.00985765+0.000191603j -0.00241044-0.00141453j -0.0119295-0.0126603j -0.00235799-0.0044985j -0.00353846-0.00580643j -0.00467362+0.00223551j 0.00125645-0.00947681j 0.00348664+0.00547862j -0.00208063-0.00188587j -0.00634371-0.00762049j -0.000785376-0.00958641j 0.010188-0.00880778j 0.00542562-0.0149347j 0.00334139+0.00759166j 0.00563696-0.0054895j 0.00525959-0.0131652j -0.00701279+0.0142369j -0.00259585+0.00258833j -0.00178085+0.000589713j 0.0027186-0.000410702j 0.0020745+0.002416j 0.0074705-0.00149143j -0.00187837-0.00604297j -0.00722946-0.000661472j -0.00579199+0.00735573j 0.00638321-0.00162476j 0.00360702+0.00428455j -0.00706961+0.00508627j -0.00757326+0.00104149j 0.00508919+0.00812563j 0.00557356-0.0149819j 0.00630111+0.0109297j -0.00980497+0.00356532j 0.00212333-0.0125619j 0.0160438+0.00215484j 0.00257092+0.0282413j 0.0290544+0.00259478j 
-0.00222962+0.00631877j -0.00248178-0.00431303j -0.0042528-0.00113352j 0.000612135+0.00723743j -0.00870173+0.00136888j 0.000212049+0.00715219j 0.00289576-0.00282793j 0.00608382+0.00460299j 0.00201126-0.00966705j -0.00343938+0.00548233j -0.00209848-0.00795001j 0.00314673+0.00288958j -0.00091202+0.00053534j -0.00201333-0.00100854j -0.00339444-0.00711225j 0.00440298-9.78453e-05j -0.00362204+0.00349675j 0.00115315-0.00170481j 0.00888165+0.00325336j 0.0117363+0.00661364j -0.000804797+0.0153865j 0.00556917-0.00272816j -0.00701387+0.00351108j 0.000362939+0.00539403j -0.00524313-0.00516418j -0.00414631-0.00372595j 0.00243196+0.00334739j -0.00371503+0.00241421j 0.00221133+0.00778076j 0.00401051-0.00839905j -4.85609e-06+0.00581982j -0.0138799+0.00659633j -0.00572951-0.00515351j -0.00156797+0.00476376j -0.00548204+0.00358249j 0.00571884+0.00559251j 0.000972212-0.00126251j 0.0044731-7.1841e-06j -0.00386508+0.00208407j 0.00766956-0.00539518j -4.33621e-05-0.00724566j 0.00611351+0.00140661j -0.00311062-0.00851616j -8.05494e-05-0.00454277j -0.0100301-0.00218563j -0.00366389-0.00206917j -0.000346007-0.00206388j 0.000345242+0.00546235j -0.00104723+0.00289445j 0.00311651-0.00847574j -0.00466018+0.00266727j -0.00645288-0.00184922j -0.00556149-0.0182118j 0.00167693+0.0011765j 0.0105923+0.00022318j 0.00753593-0.00796708j -0.00681724+0.00151012j -0.00232306-0.00377021j -0.0122732+0.00646414j -0.00582017-0.00912747j 0.00116752+0.00123694j 0.000537145-5.99155e-05j -0.00330252-0.00512007j -0.00141645-0.00517925j 0.00366122-0.00130683j 0.00123209-0.00312765j -0.00615485+0.00304094j 0.00633183-0.00362651j 0.00676668-0.00112476j -0.000928033+0.00493066j 0.0032074+0.00518969j 0.000821296-0.002522j -0.00579642-0.00626388j -0.00178621-0.0107705j -0.00113778+0.00810845j 4.94509e-05+2.07842e-05j -0.00582481-0.000373519j 0.00462085-0.00222278j 0.00272989+0.00110314j 0.00543145-7.4388e-05j -0.000208998+0.00418795j 0.00143839+0.00427105j 0.00205831+0.00269955j -0.00149233+0.0054942j -0.00340629+0.00374569j -0.00888048+0.00900613j 0.0105102-0.0174896j 0.0120788-0.000257305j -0.00289634-0.00139599j -0.00538096+0.00638047j 0.00589637+0.00356633j -0.00132968+0.00246966j -0.00426591+0.00389571j 0.00563448+0.00667561j 0.00360833+0.0102511j 0.00386177-0.000330561j -0.00248461+0.00312071j -0.00438994+0.000296884j -0.0067711-0.00116543j 0.0067151+0.000523397j -0.00272744-0.0041202j -0.00406775-0.00267553j 0.000990038+0.00202616j -0.00253258+0.000758847j -0.00382307+0.00248221j -0.00615639+0.00570329j 0.00231813-0.00504814j 0.00212764-0.000176643j -0.00049546+0.00837871j 0.00611271-0.000574193j -0.00424531-0.00169235j -0.000704511-0.00172872j -0.00546574-0.00432547j -0.000434014-0.00450594j -0.00523998-0.000373458j -0.00172618+0.00816007j -0.000976649+0.00520013j 0.00365395-0.00015737j 0.00569252+0.00428506j 0.000117859+0.00402865j -0.00350652+0.00661368j -0.00146644-0.00425438j 0.00333762-0.0118348j -0.00773316-0.00242636j 6.34094e-05-0.00467058j 0.00665683-0.00576927j -0.00261471-0.00771207j -0.00301045-0.00101163j -0.00218265-0.00467291j 0.00958478-0.00626133j -0.0136398-0.0158778j 0.0173437-0.017779j 0.0180725-0.0191096j 0.0168135+0.0174686j -0.00658173-0.000321755j -0.00404333-0.00856193j 
0.00899074+0.00510057j 0.00149702+0.0056478j 0.000328967+0.0109545j 0.00401003+0.00389958j -0.00792224+0.0114441j 0.00690595+0.00553879j -0.000252969-0.00434258j -0.00435636-0.00554341j -0.00226525-0.00531658j -0.00544095+0.00999066j -0.00677833+0.00229733j -0.000358565-0.00498263j -0.000898919+0.00282943j -0.000810769+0.00606206j -0.00265506+0.000655845j 0.00476694+0.00360504j 0.00740263+0.0054482j -0.00617524+0.0106594j 0.00293702+0.00605301j -0.00298612+0.0044246j -0.00119844+0.00101887j 0.000371749-0.00296415j -0.00575491+0.00444735j 0.00362484-0.00134298j 0.00146786+0.00220141j -0.0118328+0.00260884j -0.000213312-0.00437521j -0.000719849-0.0020866j 9.29177e-05+0.00389818j -0.00121622+0.00148964j -0.00777741-0.0106145j -0.00201994-0.00696886j -0.00183561+0.00188096j 0.00166323-0.000329051j -0.00417785-0.00622746j 0.0040778+0.0065572j 0.00757569-0.0082407j 0.00701262+0.00315992j -0.00431054+2.37889e-05j 0.00425313-0.00198953j -0.000684984-0.00327343j -0.00646196-0.00191928j 0.00495284+0.0161191j -0.00818207-0.00271008j -0.0090204+0.00333702j 0.000883487-0.011201j 0.000219817-0.0143705j -0.00759374-0.00554668j 0.0109576-0.0146086j 0.00203167+0.00174616j -0.00375134+0.00353528j 0.00771952+0.00687614j -0.0198388-0.00194417j 0.00613244+0.00111983j 0.00210718+0.00345992j -0.00311909-0.0155084j -0.0014041+0.00452096j 0.00387984+0.00118435j 0.00157799-0.000716859j -0.00287154+0.0027904j -0.000117825-0.000364338j -0.00213446-0.00880699j -0.00735624+0.00459687j 0.00165096-0.00537367j 0.00434952+0.0168225j 0.000717044-0.00564107j 0.00405658+0.00916096j -0.000854771+0.00348658j 0.00542472+0.0013289j 0.00335387-0.0014874j 0.00242872-0.0061713j 0.000455853+0.00758337j -0.00270837-0.00656188j -0.00185203+0.0046544j 0.00238142-0.0015595j 0.00238978-0.00597064j -0.00477856+0.0071802j -0.00138422-0.0016588j 0.00320714+0.000355544j -0.00449599+0.000316929j -0.00396762+0.00495526j -0.00171612+0.00219275j -0.00161488-0.000552521j 0.00370388+0.00292646j -0.000372335-0.00424692j -0.000857514+0.00235782j 0.00471255+0.00362743j 0.00248395-0.00481835j 0.0023405-0.00581369j 0.00946709+0.00305638j 0.00430373+0.00481125j 0.00364617-0.00631147j -0.00512641-0.00580068j 0.00738946-0.00405174j -0.00257137+0.00384331j 0.000216648+0.00523661j -0.000659092+0.00921658j -0.00319915+0.00745412j -0.00356757-0.00058477j 0.00635342+0.00952075j 0.0065192+0.00351265j -0.000596167-0.00561948j 0.00306827-0.000753456j -0.000623848+0.00539146j -0.00709345+0.00324066j 0.00224416-0.00571546j -0.00116622-0.00297537j -0.000768743+0.00451379j 0.0066895+0.00215614j -0.00595663+0.0113323j 0.00427332+0.0112773j 0.000880781+0.0118114j -0.00122204-0.0101191j -0.00330162+0.00209666j 0.00435177+0.00844531j -0.00259325-0.0102528j 0.00270815-0.00743843j -0.00438928-0.00753708j 0.00471709+0.0038782j -0.0121451-0.00601059j -0.00352443-0.00461651j 0.00577894-0.00801182j 0.0112463-0.00294262j 0.0074737-0.0248407j 0.011155+0.0118096j 0.000495021+0.0198918j 0.000875672+0.00277612j -0.00180547+0.00431364j 0.00169735-0.00585691j -0.00838259+0.0267252j -0.0155297+0.0136416j -0.013288-0.00954172j 0.00384017-0.000187754j 0.00292448+0.0073662j 0.00407307-0.0124732j -0.000729808-0.00760852j 
0.00178943-0.00645739j 0.00555398-3.40754e-05j -0.00449605+0.000144169j 0.00074783+0.0035413j -0.00926085-0.00458603j -0.00626332+0.00515381j 0.00423232+0.00398419j -0.0093542+0.00304029j 0.00223565+0.007363j -0.00686597+0.00561694j 0.0037592-0.00262562j 0.0061933+0.004619j -0.0103178+0.002723j -0.004724-0.00015686j 0.00416775+0.00179134j 0.00242264+0.0120624j -0.00563941+0.00239922j 0.00293518+0.00500254j 0.002329+0.00469585j -0.00803411+0.00968839j -0.00486316-0.00152011j 0.000189399+0.0088801j -0.00695572+0.00148163j -0.00152534+0.00431575j -0.00186706-0.00360519j -0.00121115+0.00200469j -0.00678997+0.00926104j -0.000389303+0.00222832j -0.00546992-0.000922999j 0.00542134-0.00302096j -0.00678045-0.00247792j -0.00348087-0.0240003j 0.00117906-0.00261047j -0.00109123+0.00549407j -0.000118923-0.00876976j 0.00654815+0.0115395j 0.00917607-0.00180735j 0.0100515+0.00195246j -0.00455615-0.00675595j 0.0162323+0.0154714j 0.00125791+0.00569479j -0.000745-0.0107939j 0.0127185+0.00635183j 0.00472-0.00144043j 0.00164999-0.00538716j 0.00456428-0.00545779j 0.00464277-0.00217039j -0.0100912+0.0012588j -0.000930565-0.00161106j 0.0133637+0.0028756j -0.00619155-0.00222077j 0.00351686-0.00461349j 0.0135393-0.000417424j 0.00320752+0.00630904j 0.00798985+0.0113943j 0.00145469-0.00257187j -0.0034408-0.00736624j 0.000545893-1.34616e-05j 0.00134717-0.00308799j 0.00364464+0.000117604j -0.00584908+0.00181446j 0.000818049-0.0104389j 0.00879075+0.000645252j 0.000318106+1.38212e-05j 0.00964586-0.00563701j -0.008125-0.00596668j 0.000273712-0.00125667j 0.0068582+0.00254625j 0.00456996+0.00260829j -0.00871396+0.00205839j -0.00214681-0.000797117j -0.00556083+0.00505052j 0.00051598+0.000930744j 0.00264099+0.00500135j -0.00346505-0.00120217j -0.00966134-0.00161903j -0.00788505-0.00431645j -0.0063626+0.00111734j 0.00237317-0.00107233j 0.00167126-0.000850906j 0.00576173+0.00409956j -0.00339205-0.00379655j 0.00353547-2.21551e-05j 0.00299046-0.000534735j -0.00389111-0.00445974j -0.0103039-0.00896993j 0.0152905+0.00807816j 0.00589763+0.00503395j 0.00250425-0.00289338j 0.00460982+0.000429756j 0.00188794+0.00194445j 0.00277143+0.00438044j 0.00190553-0.00514206j 0.00523512+0.00359825j -0.00122892+0.0175393j -0.00308216+0.00332763j -0.00106367+0.00165231j -0.00547776-0.000705821j 0.00251293-0.00613176j -0.0082539+0.0145398j 0.00474612-0.00318484j 0.000442188-0.0024001j -0.00129808-0.00433114j 0.00154923-0.000416765j 0.00811011-0.0027116j -0.00637581+0.00350242j 0.00431091-0.00197262j 0.0014144-0.000412054j -0.00378977+0.00573593j -0.00153927-0.00805894j 0.00204674-0.00728035j -0.00521606+0.0012948j -0.00617075+0.00712142j -0.00693053-0.00187133j -0.00733058-0.00831714j -0.00324346+0.00338795j -0.00117245+0.00251548j -0.0003396+0.00502535j -0.00241379-0.00427408j -0.00503601+0.000429543j -0.00614275+0.00222157j -0.006097-0.000671828j -0.00613212+0.00569328j 0.00940425+0.0145432j 0.00711154+0.00654297j -0.00432605+0.00898499j -0.00751952-0.00893721j 0.00612546-0.00377136j 0.00182754+0.00760697j 0.00932045-0.0151442j 0.0084159+0.00372492j 6.62764e-06+0.00274239j 0.017959+0.0140087j -0.0112621+0.0118943j 0.00474239+0.00518738j -0.00497446+0.00323996j 
0.000219774+0.00154279j 0.0101538-0.00333826j 0.00317855+0.00449859j -0.0123791-0.00220299j 0.00142719+0.0126028j 0.00223195-0.00397516j 0.000910438-0.00198844j -0.00533997-0.00396356j 0.0100222+0.0108743j -0.00210498-0.00454989j -0.00719488+0.0165849j 0.0036864-0.00203983j -0.00668648-0.00234396j -0.00469996+0.00849872j -0.00265079+0.0137688j 0.0122525-0.0136872j 0.000430266-0.00273512j -0.0106058+0.00689788j 0.00329279+0.00500772j -0.00693806+0.00207111j -0.0136913-0.000895319j 0.00296761-0.00342194j -0.00880779-0.00230675j 0.00799527-7.2294e-05j 0.00855083+0.00431835j -0.025533+0.0105564j 0.00756438-0.00871274j -0.00745144+0.00124274j -0.00432033+0.00829013j 0.0148695+0.00546485j -0.0147406+0.000820467j -0.0081158+0.00845767j -0.00994005-0.00605007j -0.00240901-0.00550498j -0.00528419+0.0049984j -0.000732949+0.00880052j 0.0096127+0.0055083j 0.00751591-0.000466524j 0.00679881+0.00845182j -0.0157611-0.0122799j 0.00719061-0.00684888j -0.00278452+0.0111062j -0.00165456-0.0167448j 0.00114899+0.0166738j -0.000309623+0.0157865j -0.0190202-0.0162411j 0.00205201+0.0177604j -0.00944429-0.000415658j -0.00516136-0.00938781j 0.00110495-0.00224058j 2.72318e-05+0.0122738j 0.00735374-0.0031832j -0.00763764+0.00962636j 0.00483663-0.0105965j 0.00122939-0.00590996j -0.0045846+0.00118603j 0.00310533+0.00157322j 0.00624066-0.00466972j 0.00291805-0.00464265j 0.00234954-0.00744395j -0.000883112-0.00107455j -0.00186687-0.00465729j -0.00196741-0.00883228j 0.0010474+0.00969739j -0.00195323-0.000786375j -0.00851399-0.000925738j 0.00243003-0.00356861j 0.000596704+0.00957674j 0.00562424-0.00306686j 0.0042643-0.00175704j -0.00468397+0.00971609j -0.0103108-0.00176431j -0.00631271+0.000779457j 0.00237104-0.00193986j -0.00351595+0.00870303j -0.00034759+0.00312661j -0.00227836-0.00665365j -0.00349503-0.00471518j -0.00115995+0.00271148j -0.0063233-0.00471348j -0.000724833-0.00542002j 0.000223664-0.000412666j 0.00390058-0.00337703j -0.00295255-0.000237903j -0.00549422-0.00300507j -0.00054953+0.00178546j 0.00379009-0.00334573j -0.00152627+0.000599508j -0.00416269-0.00581141j -0.00191956+0.00526407j -7.05225e-05+0.00327609j 0.000545959-0.00509792j -0.00549168+0.00101824j 0.00657334+0.00242598j 0.00237831+0.00384745j 0.000710189+0.0072996j 0.00412368+0.000573306j -0.00131007-0.00426888j -0.00113033-0.000319306j -0.00293976+0.00625951j -0.00414868+0.00613866j -0.00213388-0.00437567j 0.00250326+0.00739734j -0.00638926+0.00448352j -0.00299476-0.00455061j 0.00443651+0.00510435j -0.00283729-0.00798376j 0.00720689-0.00240508j -0.00102708-0.00777421j -0.00760259+0.00312624j -0.00352695+0.00905865j -0.00409179+0.00474955j 0.00204599+0.0076848j -0.00272217-0.00162984j 0.000553088-0.00396028j 0.00827085+0.00240864j -0.00122591+0.00633888j -0.00327514-0.00306941j -0.00141272-0.0158545j 0.00182883+0.00852193j 0.00219206+0.00682304j -0.00570937+0.0060668j 0.0017159+0.00775j 0.00182789+0.00219245j 0.00335292-0.0093442j 0.0040991+0.00289866j 0.000923415+0.00774416j 0.00534002-0.00677131j -0.0093995+0.00618211j -0.00450229-0.0135292j 0.00415961+0.000407914j -0.00244411-0.00321211j -0.0061736-0.00311538j 8.73175e-05+0.00304701j 0.00641644-0.00218027j -0.00417419+0.00419025j 
-0.000536078-0.00429045j 0.00285074-0.000557394j -8.25939e-05-0.00381549j 0.00356352-0.00248532j -0.00236509+0.00187121j 0.00702777+0.00231101j -0.00276483+0.00231388j -0.00131136+0.00236794j -0.000156105+0.00130012j 0.00881001+0.00123733j 0.00869528-0.00419567j -0.00456033-0.00164046j -0.00175676+0.00287924j 0.0067776-0.00261548j 0.00495941-0.000635188j 0.00118496-0.00624742j 0.0113684+0.00224974j 0.00835704-0.00701496j -0.00218542-0.0044363j 0.0117345+0.00503664j -0.00404818-0.00557837j 0.00519701+0.00100221j 0.00985778+0.00413128j -0.00469136+0.0027374j -0.00381858-0.00385334j 0.0133675-0.00813394j -0.00358591-0.00614927j 0.00466681-0.00858026j -0.000235921-0.001j -0.00640195-0.00177172j 0.0133087+0.0132014j -0.0102499-0.0087632j 0.00989379-0.00116864j 0.00544363+0.000136286j -0.00472311-0.00387609j 0.000682818-0.00914426j -0.00865809-0.00177642j -0.00562918-0.0100894j -0.0107638+0.00460214j 0.00908127-0.0102382j 0.00749892-0.00571767j -0.00688975+0.00278727j 0.0112794-0.00260074j -0.00944221-0.000729145j -0.00299827-0.000880859j -0.000693287-0.00160962j -0.00502767-0.00570648j -0.000232053+0.00314307j 0.00430607+0.00120849j 0.0019025-0.0146702j 0.0048934+0.00106528j -0.000135107-0.000477798j -0.000406764-0.00046775j 0.00632589-0.00403445j -0.00126851-0.017679j -0.00809211+0.00234201j 0.00399843-0.00528986j 0.00273168-0.00059609j -0.00146164-0.006661j -0.00124463+0.00602398j 0.00730997+0.00388778j -0.00637745+0.00451584j 0.00184713-0.00158671j 0.00135373+0.00314839j 0.00559673-0.00311831j 0.004432+0.00835736j 0.00460407+0.00275652j 0.00353662-0.00677831j -0.00303696-0.00290298j 0.00533179+0.00386882j -0.00905129-0.0100897j -0.00543944-0.010698j 0.00220305-0.00317387j 0.00645276+0.00652912j -0.000384544-0.0093195j -0.00202869-0.0062336j -0.00598727+0.000789797j -0.00255149-0.00288649j -0.000983264-0.00271797j -0.00693721+0.00659624j -0.000452966+0.00615716j 0.00383371+0.00888376j -0.000532785+0.00166185j 0.0040647-0.0113573j 0.000459563-0.00579967j 0.00263218+0.0050541j -0.00270201-0.00822116j -0.00275971-0.00292759j -0.00997197-0.00447707j -0.00660028-0.0101872j -0.00310021-0.00228583j -0.00155155-0.00358314j -0.00330935+0.0114997j 0.00491785+0.00112682j 0.00113245+0.0032106j -0.00197986-0.000221629j 0.00267398+0.00156048j 0.00456005-0.00891353j -0.00210473+0.000637358j -0.000263921-0.0018381j 0.000727719-0.0191234j -0.00198135-0.00691756j 0.00205108+0.0020086j -0.000457552-0.00161942j -0.00459388-0.00182461j -0.00775692+0.00101174j -0.000438562+0.00555054j 0.00699648+0.000489021j -0.000548258-0.00412254j -0.00440983-0.00360725j -0.000789798+0.0100036j 0.00389198-0.00145305j 0.000587479+0.010606j 0.00230508-0.00326291j -0.00373727-0.00406648j -0.00133383-0.00703528j 0.00943586+0.00630539j 0.00232376-0.00535279j -0.00935677-0.0036763j 0.00636435-0.00102947j 0.00329016-0.013444j 0.000825314+0.00957132j 0.000154907+0.018041j 0.0142695+0.00131791j -0.00152901-0.0151779j 0.0119948-0.00569941j -0.00568288+0.0049495j -0.00561258-0.0112477j -0.00086923+0.00292134j -0.0132797-0.00106154j 0.00826896+0.00961156j -0.0134525+0.00780872j 0.0149631-0.00457705j 0.0110399+0.0110688j -0.00196806-0.014611j -0.0043704+0.0030835j 
