0.0534495-0.0228851j -0.0116103+0.0799175j -0.0136228+0.00682287j 0.016844-0.00280779j -0.0511139-0.0930279j -0.0164954+0.0135823j -0.00277659-0.0154466j -0.00989308-0.0036263j -0.00490364+0.00809741j 5.00504e-05+0.00020979j 0.00374868-0.0149198j -0.00464911-0.0142981j -0.0365828+0.0652389j -0.035269+0.0385555j 0.0119658-0.051486j 0.0056597-0.000793506j -0.00286054+0.00647733j -0.00226579-0.0167094j 0.00786596+0.0257946j -0.022161+0.0443288j 0.00908989+0.00394139j -0.0205842-0.0158957j 0.0129287+0.0134505j -0.0338442-0.00802932j -0.00480741-0.00739521j 0.00264846-0.00550357j -0.0138104-0.00130466j 0.00850482-0.00422873j -0.00590139+0.0111388j 4.94684e-05+0.00609907j -0.00474909+0.017726j 0.00533535+0.00443968j 0.0239709+0.026752j 0.00452889+0.00832571j 0.0475186+0.0288526j 0.0113253+0.0158914j -0.00361862+0.00190428j 0.00943928+0.00425389j 0.020497-0.00762519j -0.0324111-0.00416041j 4.56639e-05+0.00938848j -0.00864874-0.0168882j 0.0135397+0.0114627j 0.0145181-0.0366651j 0.0162546-0.0102905j -0.020956+0.0152679j 0.0178318-0.00563606j -0.00412923+0.0203917j 0.0058825-0.0100844j 0.0090498-0.0307757j 0.0145114-0.00202855j 0.000210229-0.00851187j 0.0102992+0.00947373j 0.00537937-0.0242353j 0.011324-0.00334925j 0.0134828-0.00550983j -0.00861449+0.0066769j 0.00234911-0.0256809j -0.00363807+0.00436404j -0.0143169-0.00957042j -0.00347128-0.0202825j -0.00613159+0.0238491j 0.0200672-0.0116055j -0.0209435-0.018201j -0.00715158-0.00232777j -0.0141924+0.00345999j -1.97414e-05+0.0170737j -0.0125667+0.014518j 0.00628976+0.0125014j 0.00611655-0.0227496j -0.0103707+0.0144112j -0.0121363+0.0167312j 0.0068741+0.00990074j -0.0126397+0.00499529j -0.00477786+0.0353098j 0.00240196-0.0155326j -0.000488376-0.00111812j -0.00412765+0.01457j -0.0030969+0.00651327j -0.00917294+0.0112593j -0.00560607+0.00777628j -0.00905547+0.028295j 3.44522e-05+0.0145041j -0.0232501+0.00725163j -0.0110562+0.0236974j 0.00387419+0.003566j 0.0346146-0.00778926j -0.0429745-0.0106726j 0.00857547-0.00831317j -0.0116335-0.000142822j 0.00963577+0.00574928j -0.00422247+0.00715455j -0.0208842+0.00634883j -0.00201197-0.00244619j -0.00277808-0.00747662j -0.00718517+0.0063179j 0.00424133+0.00308914j 0.00159279-0.00182714j -0.00842033+0.0143423j -0.00536552-0.00622704j -0.0235935+0.000527959j -0.0222379-0.0370723j 0.0038945-0.00460331j -0.0170824+8.20208e-05j 0.0139821+0.0176914j 0.0047838+0.0188308j -0.0195871-0.00803965j -0.0229249+0.0061143j 0.0149661-0.00688306j -0.00451931+0.0126462j -0.00519109+0.00676328j 0.0283894+0.00737566j 0.00253627-0.0196183j 0.0135553+0.0137377j 0.00338479+0.0303207j 0.000856219-0.00798454j 0.0314075+0.013702j 0.0138653+0.0149128j 0.00416311+0.0299776j -0.0176979+0.018228j 0.0164458+0.0323237j -0.00409383+0.0251131j 0.00967645+0.0359034j 0.00729982+0.0372376j -0.0164099-0.0107466j 0.00314527+0.02517j 0.0568115+0.00997384j -0.00349025-0.0160528j 0.0467723-0.0218737j 0.00948987-0.0344499j 0.00190327+0.0144524j 0.00180848+0.0135485j 0.0524089-0.0167657j 0.00370098+0.00676303j -0.0300192+0.0493454j 0.00594598-0.0335963j 0.00211678+0.0144183j -0.00117-0.00624692j -0.00202281+0.0131095j -0.000785298-0.00303854j 0.0572937+0.00479164j -0.00815549+0.017689j 0.0397462-0.0190114j 0.00749027+0.0227399j 0.00335061-0.00479168j -0.00114865+0.0235497j -0.0109269-0.0136874j -5.53596e-05-0.0219734j -0.040204-0.0107218j -0.0108676+0.0145966j 0.0612128+0.0751642j -0.00356678+0.0136569j -0.0162874-0.0224416j -0.00477972-0.0347642j 0.0332738+0.000977002j -0.00849866-0.0111215j 0.00732135-0.0399047j 0.00470204-0.00289249j 0.00733197+0.0380588j 0.00670894-0.00432782j 0.0206204+0.0226981j 0.00200643+0.00570588j 0.0078568-0.0274706j 0.00755222+0.0207529j -0.00480708+0.0761656j 0.0286742-0.0108111j 0.00799082-0.0314962j 0.0419953+0.0328531j -0.00510752-0.0379179j -0.0140395+0.0283764j -0.0263468-0.0137802j 0.0331258-0.0112554j 0.00453267-0.0431274j -0.00375841-0.0440358j 0.0377474+0.068781j 0.00767878+0.00430461j -0.0192685-0.0119353j -0.00111799+0.0594004j 0.0458777+0.00350749j -0.00561914-0.0201578j 0.000546258+0.00347454j -0.0017775-0.022189j -0.0331566+0.00233601j -0.0115129-0.0332438j 0.00791984-0.0397991j 0.0647957-0.0038069j 0.000947804-0.0147401j -0.00733293+0.019773j -0.00856447-0.0500825j 0.0127771+0.0231767j -0.0103736+0.0266399j -0.022097+0.00158171j 0.00815288-0.0428882j 0.0222572+0.0857882j -0.0789943-0.0197939j -0.0235609+0.0240683j 0.0384534-0.0171675j -0.025114+0.00625932j 0.0152385+0.0345664j 0.0289623+0.0259562j 0.00588553+0.0541494j -0.0157368-0.00445345j 0.0047568+0.0152468j -0.0487979-0.080794j -0.0277928+0.0955861j 0.11859-0.0653184j 0.0768921+0.124363j 0.101507-0.0126183j -0.196515+0.261271j -0.0486423-0.152069j 
0.0878131+0.023049j -0.0223478-0.0545652j -0.0903545-0.0256993j -0.00548007+0.0136302j 0.0238692+0.00557357j -0.00165154-0.0114813j 0.0757025+0.0385682j 0.0489426+0.0166035j -0.0280472-0.0240333j -0.0086373-0.00364863j 0.0367876+0.00930018j -0.0226861+0.00288317j -0.0264113-0.0127904j -0.0175603+0.0225914j 0.0157948-0.014028j 0.0398287+0.0182307j 0.0130035-0.000677052j 0.0150744+0.00328743j -0.0414791-0.030948j -0.00949117-0.00293751j -0.0107788-0.00638419j 0.0367867+0.0228533j 0.00448583+0.00565565j -0.000342589-0.00537658j 0.010941+0.00320423j -0.0121771-0.0161668j -0.01569-0.00363263j 0.0115984+0.00580255j 0.0177081+0.00233803j -0.0147635+0.00552267j -0.00659749-0.00459741j 0.00275686-0.00557187j -0.0458524-0.0352026j -0.0205676-0.00896709j -0.0110053+0.0466426j 0.0106848-0.0173066j -0.00897752-0.00295781j -0.011475-0.0204044j 0.0273709+0.0125056j 0.00895597+0.00188461j 0.0072666+5.8621e-05j -0.00578039+0.0148586j 0.00636413-0.00247127j 0.00796047-0.00247421j -0.00630404-0.00904666j -0.00670638+0.0172482j -0.00601201-0.00894884j 0.00507094-0.0264016j 0.0208237+0.0162833j 0.00701148+0.00101821j 0.0181911+0.00496948j 0.0119653+0.0192044j -0.00925887-0.0107185j -0.00294186-0.00832709j -0.00540557-0.00350022j 0.00720195+0.00466286j 0.00513439+0.010096j 0.0133819-0.0041234j -0.00487707-0.00652649j 0.0215638+0.0118148j 0.0283326+0.0137966j -0.00884018-0.0113977j 0.019605-0.00371302j 0.00204816+0.0234138j 0.00548924-0.0103096j -0.00328458+0.00155115j -0.0232725-0.00899015j 0.0220093+0.0109076j 0.0118953-0.00423681j 0.0110058+0.00640671j 0.00876048-0.0105041j -0.014808-0.00528548j 0.00800748-0.00291222j 0.0180539+0.00828554j 0.00244325+0.00148491j 0.0179431+0.0134724j 0.00238585-0.0074772j -0.00969255-0.0100985j -0.00148982-0.00209091j -0.00274479-0.0078502j -0.00411094-0.00716194j 0.0191891-0.00280888j -0.00967779+0.00887283j -0.0113526-0.00306035j -0.0158742-0.0102439j 0.00618714+0.00469766j 0.0246745+0.0128171j -0.0159915-0.0210426j 0.0147359-0.00437331j 0.00800334+0.00121158j -0.00147483-0.0109756j 0.0043074-0.0162724j 0.0175533+0.0125256j 0.0139195-0.00139811j 0.0164726+0.00310321j -0.00520467+0.00184053j -0.000965444-0.00779782j -0.00848171+0.00517502j -0.00358826+0.003404j 0.00905723+0.00463419j -0.0129329+0.0184579j 0.000218374-0.0314006j 0.00941959+0.00391771j 0.00607898+0.00384227j -0.011299-0.00150608j -0.00107405+0.0177537j 0.0122307+0.0151879j -0.0169053+0.00200015j -0.0153358-0.00292968j -0.00626676-0.00155522j 0.0100607+0.0110458j -0.00403639+0.0314906j 0.0146777+0.0116917j -0.0229283-0.00957409j -0.0606589-0.0267542j 0.000586873+0.0206921j 0.0193082+0.0129125j -0.0460907-0.0275844j -0.0104966+0.0178j -0.0156555-0.00897609j -0.078685-0.0242466j -0.0647239-0.0373119j -0.0688946-0.0311001j -0.00302519+0.0137537j 0.00997656+0.0031468j -0.0531021-0.0174788j 0.0403151+0.00933008j 0.0093842+0.0133152j 0.039408+0.00695037j 0.0190418+0.0099786j -0.0363669-0.0176278j -0.00875086-0.00369746j 0.0183337+0.0156654j -0.0126289-0.00157556j -0.0262587-0.0143631j 0.0381439+0.0271998j -0.00801369+0.00128124j 0.000567563+0.000212187j -0.00247612-0.00873201j 0.0217954+0.0137953j 0.00925989+0.0372306j -0.029738-0.0109836j 0.00935237+0.0152321j -0.0299977-0.0202409j 0.0170535+0.0178111j -0.00481632+0.00293359j 0.00256645+0.0096436j 0.0266844+0.00439156j -0.00111749-0.0192173j -0.00282826+0.0181882j -0.0449029+0.0671934j -0.0266989+0.00302604j 0.0351254+0.0253233j 0.0327325-0.00944988j 0.00188123+0.0350606j 0.008546-0.0129716j 0.0132698-0.0059743j 0.00692188+0.0120461j -0.0188148+0.00444685j 0.014359-0.0166789j -0.0153919+0.0264457j -0.022261-0.0101459j 0.0262245+0.00679655j -0.00962165+0.01013j -0.0886436-0.0450866j -0.0033539+0.00602908j 0.048983+0.0229933j -0.0202845+0.0169145j 0.0313226+0.0107082j -0.0503599-0.0333626j 0.00026202-0.0263222j -0.00934783+0.0501428j 0.0585279+0.0135472j 0.0293757+0.0117741j -0.0489452+0.0597965j -0.00765788-0.00977323j 0.0200513-0.00303094j -0.0421287+0.00232899j 0.0184331+0.0409508j 0.0141347-0.0161781j 0.00739986-0.00276549j 0.0217409-0.0135898j 0.00563875-0.0466214j 0.0169731+0.0190826j 0.0325778+0.0135563j 0.052728+0.0583617j 0.0458967+0.0361659j 0.01337+0.000491023j 0.0439484+0.0353465j -0.0166258+0.0024152j -0.0366632-0.0164516j 0.000665984+0.012929j 0.0227278+0.00125503j -0.0310487-0.0116739j 0.00285672-0.0642935j -0.0246789+0.00731549j 0.0707937+0.0263667j -0.0553226-0.0074609j -0.0213907-0.0157296j 0.00642626-0.0173873j -0.0388243-0.0194412j 0.00718983+0.0186145j 0.051881+0.0438479j 0.0414925+0.00496785j -0.134986+0.0363831j -0.0448071+0.0925466j -0.127591-0.0123715j 0.135322+0.133622j -0.16876+0.0102266j 0.273939+0.161264j 
-0.0342663+0.0562886j -0.00202075-0.0496229j 0.0131791-0.010902j 0.0501636+0.0194026j 0.0366978+0.0233966j 0.000878995+0.0249895j 0.020916+0.00660353j -0.0528604-0.0200108j 0.00387856-0.00976827j -0.0102602-0.0021202j -0.0258311+0.0060074j 0.0264253+0.0164324j -0.00578749-0.0211778j 0.00320587-0.000610591j 0.00302089-0.0306367j -0.0335849-0.0121381j 0.0438215+0.0256929j -0.0229437-0.00739465j 0.00631697+0.0187088j -0.00424931-0.0177324j 0.00872534+0.00772437j -0.0331807-0.0128311j -0.0159804+0.0041373j 0.0198963+0.00681495j 0.00278325+0.0033021j 0.0089839+0.00495926j 0.0227908-0.0139829j -0.00697884+0.0103997j -0.00168702-0.0221726j 0.0119918+0.018513j 0.00712883-0.00742838j -0.00199177-0.00535532j 0.0152197+0.019277j 0.0024402+0.0133282j 0.00309729-0.0151355j -0.0139548+0.010301j -0.000994062-0.00589246j -0.0019767+0.0127953j 0.0238694-0.023272j -0.011673-0.0547904j 7.37443e-05+0.0115144j -0.00276009-0.00612231j -0.0044071-0.00635704j -0.0138311+0.0112436j 0.00930309+0.0176173j 0.00584306-0.0155533j 0.0164559+0.00660031j 0.0037496-0.0210474j -0.00651524+0.012262j -0.013601+0.00567956j -0.00726915-0.00757715j -0.00758547-0.00893509j 0.013801+0.01033j -0.00901747-0.000160865j -7.32776e-05+0.0166335j 0.0210715-0.0151027j 0.0151303-0.0208412j -0.00112278+0.00359463j 0.00122754-0.0152814j -0.025955-0.0230911j 0.00170116-0.00498958j 0.0179478-0.0060243j -0.00276596+0.0174835j -0.0162221+0.000797435j -0.00395154-0.00214836j -0.0170464-0.0226956j 0.0285503+0.00137873j -0.00621462+0.0066097j -0.010703-0.0069228j -0.0221121+0.00796196j -0.00119196-0.00488898j 0.00773935-0.0293119j 0.0026688+0.0255193j -0.014174+0.00194192j 0.018265+0.0095335j -0.00451155-0.0151162j -0.0244085+0.00117146j 0.0147477-0.000850429j -0.000705816-0.00909823j 0.00257806-0.0099653j -0.00417486-0.0129739j -0.0312418-0.0266169j 0.0171269+0.0227045j -0.00723458-0.0218492j 0.0101222-0.00908691j 0.00010233+0.00235617j 0.0232355-0.00595373j 0.00619192-0.00471532j -0.0114274+0.0140711j -0.00495799-0.0151566j 0.0102228+0.0184718j -0.0128083+0.0108293j -0.00910542-0.00803448j 0.010397+0.00203539j -0.00932591-0.0187319j -5.34131e-05-0.00861798j 0.000898676+0.0070019j 0.0248028-0.00277505j -0.00160868-0.0130965j 8.89423e-05-0.000368744j 0.0123741-0.0366106j -0.00150891+0.0122381j 0.0140628+0.0135328j 0.000745804-0.0173221j 0.00904224+0.0232534j -0.00729942-0.0161525j -0.00151969-0.0271743j -0.0173749-0.0222546j 0.0251901+0.0100875j 0.00141179+0.00473436j 0.0258807+0.0113516j 0.0115424+0.00291633j 0.0248802+0.0145688j 0.00529016+0.0248803j 0.000877814-0.0314051j -0.0152616-0.0109112j -0.0405987-0.0280593j 0.00784269-0.012456j 0.00791026-0.00579194j 0.0147461-0.011168j 0.0503119+0.00496681j -0.0161616-0.0282342j 0.0169542+0.00197104j -0.0236-0.031131j -0.0219122-0.00932061j 0.0125451-0.00174143j -0.0203754-0.000450221j -0.002109-0.00779358j -0.0170695+0.00447088j 0.00216712+0.0274606j 0.00924535-0.00956162j 0.00837309+0.00454063j -0.00894326+0.0299965j 0.00196766+0.0114362j 0.0279873-0.0492013j -0.00588562+0.0270691j 0.00389681+0.00103515j -0.00797217-0.00528176j 0.00134304-0.0372863j 0.00352708+0.0100801j -0.0244013+0.00667446j 0.0303828-0.00230895j 0.00965868+0.0280616j 0.0031495-0.00291105j -0.000921439+0.00914522j 0.0113432-0.028466j 0.00490835+0.00065179j 0.00299813+0.00389684j 0.0308517+0.00644536j -0.0335437-0.00835879j -0.00746697-0.0401322j 0.00788872+0.0109073j -0.0144953-0.00474431j -0.0391711-0.00529981j -0.00573239-0.0278035j -0.0267523-0.0256895j 0.0265237-0.0210717j 0.00377719+0.00331136j 0.0322842+0.00868485j -0.0235017+0.000736852j -0.0104507-0.0295971j 0.0094341-0.00314717j 0.00831881+0.0126033j 0.00172296-0.0179354j 0.0274299-0.044463j -0.0325204+0.0290709j 0.0259812+0.019542j -0.046639-0.0112073j -0.0323819+0.0102549j -0.0348897-0.0470356j 0.0113545+0.0173889j 0.018889-0.00399317j -0.012541+0.0155019j -0.0372773-2.90695e-06j 9.07197e-06+0.0336643j 0.0507078+0.0107326j 0.0415335-0.0654702j 0.00342415+0.0201735j 0.0179146+0.00484089j -0.0251935-0.0271393j -0.00151556+0.00382173j -0.0245699-0.0396304j 0.00361462+0.0304225j -0.0193384-0.0130741j 0.0345611+0.0124652j -0.0207091-0.020244j -7.92873e-05+0.00822905j -0.000798244+0.0115621j -0.0113804+0.0284294j 0.000846433+0.0438683j -0.00834969-0.0611054j 0.00186248+0.00869072j 0.00944888-0.00769658j 0.0177333+0.0382328j 0.00382295-0.0183722j 0.0291874-0.0150914j 0.0500884-0.0159219j 0.0107729-0.0261425j 0.00559626-0.00354133j -0.0271191+0.0421847j -0.0423382+0.00940246j -0.0396962+0.0117959j -0.0224141+0.0494311j 0.0931359+0.0195464j 0.0819816-0.00674487j -0.173807+0.103703j 0.158721+0.110098j 0.0172038+0.0382695j -0.0103317-0.0595014j -0.0910768+0.0852367j 
-0.0735918+0.00717j 0.0302136+0.0224393j 0.0072032+0.0039824j -0.0102051+0.015795j -0.00745533-0.00139154j 0.00881223-0.0543413j 0.044226+0.00635503j -0.0235665-0.0243852j 0.0302464+0.00913955j -0.0315252-0.0123007j 0.0207409-0.00475389j -0.0138622-0.0400389j 0.00989734+0.0251075j -0.0272524+0.00597003j 0.00655673+0.0421297j -0.0263549-0.0191313j -0.0242632+0.00729567j 0.00837662-0.0228373j -0.0259134-0.00873064j 0.00564743+0.001772j 0.0157946+0.00563539j 0.0304384-0.012452j -0.0884803-0.0348771j -0.0374321-0.00196821j 0.00143497-0.023406j 0.0112284+0.0119888j 0.0125656-0.0102723j -0.0265347-0.00110547j 0.0194248+0.0433728j -0.0251639-0.0247315j -0.0147418+0.0183225j 0.00339612+0.0161879j -0.029358+0.0154316j 0.00560782-0.022357j 0.0306282+0.00582763j -0.00573657+0.0275314j 0.0160518-0.00306959j 0.00633034-0.0147518j 0.0291795-0.00853033j 0.0383666+0.0227084j -0.0351679-0.01453j 0.023109-0.0197369j -0.0105925+0.0174169j 0.0274788+0.00963981j 0.0105084+0.000503573j 0.0111283-0.0147169j -0.0255669+0.00393501j 0.0285271-0.0230898j -0.0293399-0.0131952j 0.0093115-0.0195745j 0.0225659+0.0108147j -0.0117376+0.00496251j -0.0251273+0.00215196j 0.0217286-0.0100821j -0.0051124-0.010956j -0.0139133-0.00186867j -0.0245607-0.00423871j -0.0137426+0.0060606j 0.0218428+0.0174006j 0.00783352-0.00519885j -0.0196893+0.000502978j 0.0134506+0.0204919j -0.0176133+0.00875815j -0.00557934-0.0174067j -0.00131075+0.0103264j 0.0147526-0.0114387j -0.0115674+0.00301672j -0.0209562+0.00696411j 0.00548823+0.018762j 0.003426+0.00359956j 0.00240878-0.00275422j 0.00653112+0.0247688j -0.010747+0.00120718j -0.00517672-0.00425867j -0.0256203+0.0209962j 0.00479982+3.73413e-05j 0.00194234-0.00387485j 0.00097488-0.00282357j -0.00205219+0.010369j 0.0152641+0.0125853j 0.010171-0.0139404j 0.00867518-0.00475028j -0.00606315+0.0174859j 0.0248373+0.00852267j 0.0083137+0.00413705j -0.00882791-0.00514945j -0.0119713+0.00784984j 0.0195825+0.00600757j 0.0074553-0.010816j 0.000237843-0.00121791j 0.000794254-0.00982806j -0.00743401-0.00191555j 0.012763+0.00983093j -0.0115626+0.00911405j 0.0144673-0.0100287j 0.0121502+0.0174864j 0.0115133+0.00221116j -0.014579+0.0180211j -0.00604591+0.0111459j -0.0120749+0.0101434j 0.0172039-0.0152252j 0.00398229-0.0220417j -0.0190948+0.00481347j 0.00402948+0.00581919j -0.0225925-0.02293j -0.00392612+0.0171394j -0.0133326+0.00952406j -0.0174162-0.0157664j -0.0190246-0.016096j -0.00389932-0.00396968j -0.0250742+0.0114663j -0.000386751-0.00379937j -0.00854347+0.0205106j 0.00996526+0.0154756j 0.00729621-0.0329869j 0.00946235-0.0108051j 0.0504875+0.0183389j 0.0147414+0.0263322j -0.0240271+0.0459666j 0.0150606-0.0103639j 0.0305112+0.0186241j 0.0577176-0.0180535j 0.0410002+0.0107295j 0.00980729-0.00131647j 0.00998146-0.0191497j -0.00613581-0.0160938j 0.0556348+0.0290632j -0.0170888-0.0151829j 0.0423688-0.0126769j -0.0312894+0.0254828j 0.0123923+0.00729414j 0.00266078+0.0151056j -0.0351055-0.00868645j -0.00792008-0.00428078j 0.0140074+0.0146265j -0.0320782-0.0231812j -0.0142318+0.0250657j 0.000686438-0.000334509j 0.0243852+0.0123913j -0.00874552+0.00603378j -6.45523e-05-0.0309778j -0.00169271+0.0319211j -0.00212012+0.0104156j 0.00593774-0.0175995j -0.0165242+0.0104544j 0.00402704+0.0278986j -0.0143904-0.0127763j 0.0160614+0.0122395j -0.0119753+0.0314694j -0.0679385-0.0838615j 0.073626+0.0121173j -0.0633505+0.0328394j -0.00272818-0.0220934j 0.0365439-0.0229062j 0.0463664+0.0259384j 0.0295028-0.00349046j 0.00318177+0.0421153j -0.0098165+0.0338999j -0.0118018+0.0367905j 0.0380797-0.0425841j 0.0143834+0.000416959j 0.00870623+0.0168054j 0.017546+0.0149544j 0.00572559+0.00817803j 0.010242+0.0119371j -0.0367128-0.016801j 0.00125108+0.0261725j -0.0295185-0.0651461j 0.00267319-0.0391044j 0.0244763-0.0373854j -0.0274328+0.00598573j 0.0328231+0.0619865j -0.0180538-0.0203013j -0.00439319-0.0292029j 0.00666248+0.00592854j 0.0244073+0.0717525j 0.0465976+0.0382972j -0.0442934-0.00186345j -0.00114084+0.0114948j 0.0239897-0.0313789j 0.0205642+0.0250255j 0.0366486+0.0159022j -0.00974129-0.00585587j -0.0171591-0.0298694j -0.00448643+0.0461216j 0.0491218+0.0214995j -0.0252878-0.00284373j 0.000386894+0.00206573j -0.0144545-0.0416003j -0.0239966-0.017532j 0.0134464+0.00532193j -0.00484116+0.00386747j 0.021566+0.0252987j -0.0573017-0.0226388j 0.0583449+0.01635j 0.0292479+0.00642255j -0.0775493+0.0371488j -0.0355854+0.010539j 0.0859134+0.0843592j 0.0268144-0.00743867j -0.0365778-0.0723237j -0.0436145-0.0403421j -0.0360583-0.0343576j 0.111237+0.0966948j -0.186605+0.136976j -0.0554847-0.0692574j -0.0364321+0.115396j -0.154759-0.0878846j 0.0248054+0.0607004j 0.00264465+0.0461023j 
-0.0203828+0.0427828j 0.00890586+0.01097j 0.0493826-0.0377124j 0.0113903-0.00968685j 0.0343172-0.0115353j -0.00903146+0.0309808j -0.0462188+0.00836825j -0.00441233+0.024863j 0.0058114-0.00878526j -0.00459526-0.00530005j -0.00679881+0.00535905j 0.0100435-0.00293743j -0.0188728-0.00321765j 0.0234848-0.0480977j -0.00325277+0.000118739j 0.0304838+0.0229203j 0.00939893+0.013418j 0.00275641+0.000286991j -0.00163866+0.0185118j -0.0143758+0.0208598j -0.0182909-0.00332514j 0.0166946+0.0187507j 0.0206777+0.0113457j -0.0101337-0.012759j -0.00246847-0.00164783j -0.00798242-0.0113198j -0.0137496-0.00124087j 0.00301046+0.00183752j -0.00594687+0.0161321j 0.00825753+0.00927593j -0.0136876+0.00799804j 0.00655533+0.0271896j 0.0228492-0.0208277j 0.0107558+0.0111563j -0.00210967-0.0188036j 0.0122049+0.0207974j -0.00263699-0.00324191j 0.0135482+0.0105073j -0.0084492-0.00955495j -0.0188109+0.00746118j -0.00702258+0.0295337j 0.022176-0.00836964j 0.00701056+0.0118903j -0.00220454-0.0141532j 0.0123692+0.0161831j 0.00614424-0.0028533j -0.0153264+0.00133456j 0.0183229+0.00223183j 0.0211281-0.00318841j 0.0273573-0.0255016j -0.0149428-0.00431869j 0.0120876-0.0161461j -0.00971236-0.00540909j -0.00973458-0.00252917j 0.00346743-0.00409655j 0.0230775-0.0156096j -0.00186284-0.00723687j 0.00873014-0.0177725j -0.0164973-0.0127801j 0.0202682+0.00907052j -0.00346095+0.00365237j -0.0117275+0.0219139j 0.0119539-0.00547917j -0.0154795+0.00406706j -0.0010332-0.00330809j 0.00676511-0.00137058j -0.0227374-0.00611714j 0.00857731-0.00620622j -0.00699335+0.0146717j 0.0173379-0.0102872j 0.000777104+0.00647448j 0.000182775-0.00664625j -0.0159017+0.0243741j 0.00249889+0.0312561j -0.0112121+0.0243138j 0.0031593-0.0256951j -0.0251023+0.0101398j 0.00206128+0.00826108j -0.00280072+0.000455078j -0.00917307+0.00956886j -0.00358336+0.00300579j -0.0242538-0.0110999j -0.000740077-0.00571248j 0.0052796+0.0223031j -0.0088994-0.00377358j 0.0110654-0.00915446j 0.0182512-0.00124255j -0.0111601-0.00732296j -0.00591072+0.0231838j 0.00413228+0.016778j -0.0186129+0.0168333j -0.0188687+0.017418j 0.00262465+0.0184981j -0.00172125+0.011651j -0.0024059-0.0212991j 0.00205564+0.00369213j -0.00294182+0.012337j 0.000697386+0.000262695j 0.00450465+0.00218858j -0.00914777+0.00203502j 0.0222711-0.0234472j -0.0083321-0.000241211j -0.0142585+0.00085419j -0.0101435+0.0140896j -0.00294556+0.00497639j -0.0109392-0.0186339j 0.0191022-0.013205j 0.0102532+0.00355488j -0.000322061-0.0262207j -0.0179461+0.0175704j -0.00766661+0.00880813j -0.014457-0.0166672j -0.0205921-0.0131704j -0.00109329+0.00240491j 0.0195079-0.00608938j 0.0116003-0.00175458j 0.00188462+0.0306373j 0.0121525-0.0192952j 0.01292+0.00157288j 6.2637e-05-0.0125275j 0.000385382-0.0544478j 0.0170906-0.00470747j 0.00385933-0.0107147j -0.0228575+0.00796588j 0.00803082+0.0236766j 0.0145066-0.00679638j -0.00255582-0.00127744j 0.00901579-0.00523662j -0.00386723+0.001376j 0.0249156-0.0215401j -0.00161138+0.00367178j -0.00720024-0.000620704j 0.0243103-0.000327736j 0.0100044+0.000585283j -0.0150974+0.0104025j 0.00486162-0.00881811j 0.0293621-0.0238278j 0.00153163-0.00382701j -0.00816154-0.00432714j 0.0225641+0.00677101j 0.00749568+0.0180617j -0.0240346-0.00927442j 0.0124398-0.0180915j 0.00154548+0.00716584j 0.00284894-0.0141533j -0.0224579+0.0258612j 0.00474487+0.00403853j -0.0192099-0.00454614j 0.0104652-0.0119082j 0.0411923+0.016122j -0.00377732+0.0111118j 0.0205777-0.0107959j -0.00746343-0.000674846j -0.00144327+0.041821j -0.00554248-0.00146292j -0.014443+0.024484j -0.00294785+0.0116787j 0.000470047-0.0209762j -0.027218-0.0329146j -0.00386191+0.0203032j -0.00653706-0.00481547j -0.0126399-0.00641269j -0.0190553-0.0239451j -0.00248144-0.00547155j -0.0189939-0.00279155j 0.0303673-0.0129116j -0.0209386-0.0208947j 0.0489749+0.0146697j 0.0134654+0.0237775j -0.00181987+0.034076j 0.00180748-0.0152365j -0.0184595-0.0307117j -0.00302544+0.0124576j 0.0273274+0.0205013j -0.0178012-0.0206259j -0.0441592-0.0532466j -0.033156+0.0347837j 0.013163+0.00447887j -0.00511828+0.00473349j -0.0006612+0.0301552j -0.0217485+0.00902534j -0.0129207+0.030258j -0.0174857+0.00915015j 0.0191709+0.00192378j -0.0268869-0.0614183j 0.0118045+0.00872882j -0.01245-0.0203692j -0.0055726+0.00705503j 0.021647+0.0123729j 0.0188679+0.00397834j 0.00769354+0.027027j -0.0164223-0.0192225j -0.0496316-0.0369069j 0.00248756-0.0163067j 0.00944751+0.0254572j 0.0342108-0.051241j -0.0335674-0.00739925j -0.0461019-0.019642j -0.0452186-0.0388103j -0.0185503-0.0128813j 0.0899583+0.0535818j -0.00992924+0.0312113j -0.060259-0.0246j -0.0230801+0.00938363j 0.0617645-0.0728847j 0.0559584+0.00219654j -0.0817083-0.0782621j 0.0298827+0.0215043j 0.0306412+0.0202974j -0.0760462+0.062045j 
