-0.203325-0.00223783j -0.0332572+0.0139314j 0.0420044+0.046754j -0.0506744-0.06769j -0.00923739-0.00203086j -0.0407615-0.0575645j 0.0150526-0.00141009j -0.0369713+0.0406254j -0.10715-0.0323761j -0.0100281-0.045932j -0.0178197+0.0281191j -0.0251624-0.0228417j 0.0924569-0.0321864j -0.0417668-0.0137983j -0.00110926+0.00815464j -0.0124703-0.0251218j -0.00764118-0.00278707j 0.0295007+0.0452217j -0.0172212-0.0130616j 0.00832881+0.000235558j -0.0391835-0.0111757j -0.0758171-0.0469925j -0.000964263-0.0263695j 7.72782e-05+0.0238018j 0.0112632-1.79168e-05j 0.00928268+0.00783629j 0.00543671-0.000920752j 0.0166504+0.0106368j 0.00238015-0.00548597j -0.00627927-0.00182812j 0.0130015+0.00873492j 0.00227353-0.000247157j -0.00183287+0.00412876j 0.00772593-0.00405294j -0.0209589-0.0185379j -0.0179157+0.00776074j -0.00932725-0.00107011j 0.0214055+0.00230606j -0.00718419-0.00610901j -0.000231821-0.0027j -0.00989407-0.00534105j 0.00994412+0.00654024j 0.00168923+0.00144606j -0.00471497-0.0045506j -0.00648204-0.00556531j 0.00843282+0.00677409j 0.00072086-0.00648282j 0.00891486+0.0117823j 0.00750586+0.00119545j 0.00859938-0.00520859j 0.00320436-0.00213926j -0.00186831-0.00670325j -0.000170601+0.000911884j 0.00377293+0.00290186j 0.0024249+0.000787844j 0.000118647+0.000756263j 0.00134964+0.00110879j -0.0072484-0.0062441j 0.00172683-0.00667186j -0.000105458+0.000565136j 0.00155832+0.00559176j 0.00215513-0.0010047j -0.000834348+0.00158694j -0.000119771-0.00266331j -0.000734331-0.00976248j -0.00383247-0.0033743j -0.00718325-0.0125791j 0.00435497-0.000647207j -0.000722463-0.00501113j 0.00369894-0.00372266j 0.000151802-0.00320974j -0.00947748-0.00720349j 0.00170324-0.00198082j -0.00548014-0.010035j 0.00883279-0.00215193j 0.00854263-0.0057294j 0.00625533-0.00193706j -0.00316329-0.00151285j -0.00903235-0.0106688j -0.00795226+0.00768282j -0.0056862-0.00532884j 0.00120041-0.000405933j 0.00881959+0.00612511j -0.000944302+0.00132752j 0.00249736-0.00412114j 0.00046129+0.0053233j 0.00159675-0.00141606j -0.00509915-0.00117645j 0.00517544-0.00127757j -0.00124651+0.00188701j 0.0130034+0.00492207j 0.00232325-0.00273951j 0.0128646+0.00901597j -0.00119147-0.00193177j -0.00250745-0.00145242j -0.00503655+0.000276442j 0.00235164-0.00433313j 0.00438355-0.00209579j 0.00242888-0.00506486j -0.00300189-0.00306373j 0.0046024-0.00260345j 0.00629372+0.00611564j -0.00329567+0.00148803j 0.00585155+0.00551395j 0.00866896+0.00706495j -0.0105516-0.00754544j -0.00494152+0.00297674j -0.0109362-0.0025854j 0.00364942-0.00192513j -0.0024426+0.00305803j 0.00552998+0.00877805j -0.00219201-0.00122718j -0.0135856-0.0108358j -0.000539771-0.000953458j -0.00359956-0.00494362j 0.00070833-0.00264778j 0.0038164+0.000267516j -0.00176025+0.00142048j 0.00441667-0.00792343j 0.000314836+0.00223703j -0.0025222+0.00745611j -6.18943e-05+0.0032189j -0.000773374+0.00171722j 0.000434397-0.00164535j -0.000322097+0.000529139j -0.00450325+0.00378466j 0.00598511+0.00414282j 0.00303008+0.00436884j 0.00310966+0.00533046j 0.00239766+0.00288661j 0.000535226+0.00686081j -0.00386626+0.00291954j -0.000979347-0.0028406j -0.00167851-0.00314361j -0.0020608-0.00311595j -0.00604148-0.000107271j 0.0020016-0.0037347j -0.00419939-0.00271386j 0.00595453-0.00606995j -0.000740012-0.00301822j -0.00593567+0.00063181j 0.000984281+0.000355515j -0.00462198-0.00360189j -0.00801096+0.00445104j 0.00205835+0.00304636j 0.00343404+0.00123583j 0.00192745-0.00081672j -0.00694783-0.00246675j 0.0028217+0.000778049j -0.00135834-0.000224323j 0.00109644-0.00131565j 0.000925432-0.00329319j -0.00300569+0.000138156j -0.00209782-0.000587349j 0.000502094-0.00208773j -0.0042684-0.00542145j 0.00149591-0.00200174j -0.00178962-0.00113633j 0.000640675-0.00302232j -0.00403435-0.00225193j 0.000392249-0.000582161j -0.000138889-0.000471454j 0.00364837-0.00327409j -0.00461986+0.000325428j -0.0033033-0.00489085j 0.00104635-0.00373722j -0.00250122+0.00160583j -0.000867838+0.000583862j 0.00234918-0.00193388j -0.002138-0.00213579j -0.0107706-0.00766425j -0.000160451-0.00499159j 0.00216343+0.00257365j -0.00803599-0.00763525j -0.00304688-0.00587677j -0.00460667-0.00259082j 0.00852598-0.00881259j -0.000341382-4.79999e-05j 0.00633099+0.00135017j -0.0037858-0.0019809j -0.00846297+9.58795e-05j 0.000389868+7.98471e-05j -0.000312998-0.0016772j -0.00240048-0.00207763j 0.00253878-0.000894344j 1.3051e-05+0.00153727j 0.00510442+0.00204045j -0.00436284-0.00182828j -0.0102554-0.00358081j -0.0117728-0.00414718j -0.00249499-0.00299306j 0.000548021-0.000605552j -0.00149164-0.00239814j 0.00263993+0.00509948j 0.000471092-0.00213492j -0.000167866-0.00641955j -0.00234892-0.00178648j -0.00281636+0.00361508j 0.00418171+0.00182149j 0.00043013+0.00148554j 0.00396374-0.00377912j 0.00176219+0.00337454j -0.0113898+0.00315772j -0.00174792+0.00408918j -0.0146906-0.00221008j 0.00812715+0.0104859j 0.00151587+0.000885118j 0.0135843+0.00643101j -0.00725745+0.00746771j 0.02007+0.0246168j 
-0.00212124+0.184993j 0.0197427+0.0263555j 0.0563202-0.0352375j -0.0691032+0.0652534j -0.00392319+0.00853116j -0.0675622+0.0319842j -0.00318558-0.0144379j 0.044981+0.0444301j -0.0412012+0.0996119j -0.0578353-0.0031676j 0.034486+0.014864j -0.0307568+0.027093j -0.0519695-0.0979568j -0.0169201+0.036755j 0.019293-0.00124146j -0.0170127+0.0188665j -0.000343532+0.00763106j 0.0354451-0.0230944j -0.013752+0.0147299j -0.000588316-0.00845875j -0.0058113+0.0252358j -0.0612528+0.0590547j -0.0242998+0.00661309j 0.0268982-4.0583e-05j -0.00194188-0.0053471j 0.00590883-0.00745855j 0.00150648-0.00250001j 0.00871221-0.0164242j -0.00438465-0.00808145j 0.00180698+0.00416336j 0.0115368-0.00931412j -0.00301587-0.00767979j 0.00139473-0.00417878j -0.00451968-0.0066777j -0.0127245+0.0206619j 0.00977431+0.0187015j 0.00321924+0.005745j 0.00406694-0.0239668j -0.00880078+0.0020967j -0.00332174+0.00197894j -0.00661995+0.0112623j 0.00106638-0.0140278j -0.00345778-0.00301777j -0.00499055+0.000447099j -0.00612327+0.00287822j 0.00666489-0.00526394j 0.00131442-0.00156124j 0.0106842-0.0145486j 3.52765e-05+0.000335453j -0.000945681-0.00805846j -0.00264443+0.00130586j -0.00682182+0.00315111j -0.00296292+0.00332663j 0.00549695-0.00393156j 0.00247732-0.00289497j 0.00078286-0.0029546j 0.00148082-0.000298922j -0.00979407+0.00597568j -0.00753001-0.00646448j 7.82646e-05+0.000362817j 0.00351279+0.00266245j 0.0072024-0.00726716j -0.000487961+0.000913949j 0.0017615+0.000274434j 0.00232567-6.58402e-05j 0.00549311+0.0110295j 0.000205426+0.00453695j 1.46679e-06-0.00350386j -0.00010363-0.00141026j 0.0013154+0.00874261j -0.00475473-0.00315934j -0.00731127+0.00552357j 0.000356065+0.000113541j -0.00696374+0.000793326j 0.00292143-0.0108085j -0.00177593-0.01061j -0.00587703-0.00387596j -0.000122064+0.000971566j -0.0148423+0.00827395j 0.0117711+0.0102332j -0.00424257+0.00658083j 0.000740659-4.78207e-05j 0.00712075-0.00740662j 0.00353374+0.00301692j -0.0102856-0.00252807j 0.00186295-0.00319751j 7.99163e-05+0.000502018j -0.000618875+0.00424321j -0.00124539+0.000979272j 0.00224081-0.00205179j 0.00255459-0.00770963j -0.00285935+0.00291075j 0.00882716-0.00636355j 0.000369054+0.00147633j 0.00764929-0.000440055j -0.00055961+0.00402842j 0.0010239-0.00338447j 0.001802-0.00339099j -0.00175548+0.00238304j -0.00293932+0.00272271j 0.00405924+0.000880945j 0.00554725-0.00926595j 0.000442605+0.00366581j 0.00296566-0.00495387j 0.00630004-0.00819285j -0.00754466+0.00654091j 0.00221184+0.00298189j -0.00357479+0.0070218j -0.00115054-0.00267568j 0.00109661+0.000442756j 0.0058061-0.00712169j 0.0022775+0.00219461j -0.0080346+0.011439j -0.000352595+0.00383063j -0.00096085+0.00325996j -0.00205039-0.00160431j 0.00221051-0.00221387j 0.000505703+0.000827388j -0.00469726-0.000874765j 0.00243749+0.00268927j 0.0042991+0.000741841j 0.000447381-0.00141641j 0.00255082+0.000333346j 0.000840463-0.000621453j 0.000205435-0.00103942j 0.00616252-0.0034399j 0.00325779+0.00453045j 0.00412084-0.00364966j 0.00267979-0.00396747j 0.000261424+0.00196555j -0.00713378-0.00341249j -0.000258716+0.000455776j -0.0016293-0.000841384j 0.00343751-0.00198201j 0.00294814-0.00327758j 0.0007638-0.00476992j 0.00793791-0.00140246j 0.000460512-0.00498124j 0.00408663+0.00649924j -0.001285-0.000375743j -0.000849912+0.00223769j -0.000177791+0.00157688j 0.00337136-0.00191384j 0.00632878+0.00407196j 0.00191603+0.00483835j 0.00115426+0.00251056j 0.00138689+0.00046901j -0.00669381+0.00239152j -0.00625509+0.000467976j -0.00338205+0.00705117j 0.00317636-0.00129916j -0.00214009-0.00337187j -0.00139678+0.000542947j 0.0015629-0.00322855j 0.00404836+0.000100818j 0.00124921+0.00120438j -0.00167701-1.11752e-05j 3.22559e-05-0.000242519j -0.00319521-0.00117933j 0.000676266+0.00460635j -0.00207792-0.000862162j 0.000348085+0.000241851j 0.00402195+0.00120644j -0.000872797-0.0011208j 0.00094071+0.00382086j 0.00378214-0.00336421j -0.000314475+0.00143377j -0.00230396+0.00341539j 0.00468958+0.000535773j 0.00147983-0.00118463j 0.00155835+0.00283195j 0.00413302+0.00104965j 0.00321215+0.00178809j 0.00162829-0.000307845j 0.00183335-0.00361868j 0.00131949+0.00882918j 0.00486797-0.000448165j 0.000457402-0.00400764j 0.00168836-0.00281519j -0.000866855+0.0009588j -0.00355447-0.0015388j 0.00325004+0.00152984j 0.00121897+0.00766839j 0.00243792+0.00487281j 0.00421948+0.00537483j 0.0013839+0.00554296j -0.000802251-0.00396178j 0.00788042-0.00417677j 0.000991781-0.00181747j 0.000710456+0.00254471j 0.000647661+0.00154185j 0.000842087-0.000889785j 6.66243e-05+0.00233025j 0.00026531-0.000706247j -0.00275519+0.000676336j -0.000174249+0.00163758j 0.000295187-0.000348363j 0.00159952+0.0015585j -0.000100173-0.00183274j 0.00100868+0.00219773j 0.00220808-0.000742516j 0.000880271-0.00448307j 0.0014741+0.0126556j 0.00451842+0.00236918j -0.00995644+0.00868324j 0.00712936-0.0129843j 0.0130563+0.0105352j -0.000611803-0.00888664j 0.00694475+0.0178928j 0.0126701-0.0210722j 
0.0632272-0.0126151j 0.386975-0.0282153j 0.0470826+0.0244293j 0.000365154-0.02054j -0.0368809+0.00509753j 0.0170764+0.0389785j -0.02823-0.00978958j -0.000418376+0.00654091j -0.0360108-0.00624409j -0.0127415-0.00981512j 0.00149636-0.0144238j 0.021536+0.00886319j 0.0307431+0.00880183j -0.00815047-0.0144963j 0.0174727-0.0171242j 0.00187948-0.00826588j 0.00251507-0.0082543j 0.00959129+0.0137682j 0.0443407+0.00376509j 0.00676246+0.00377803j 0.00999199-0.024789j -0.0268371-0.0282494j 0.00433652-0.00918799j -0.00224235+0.000924284j 0.00049473+0.0039898j -0.0140268+0.00483344j -0.00296669+0.00279039j -0.00713773+0.00684965j -0.00591363+0.00128247j 0.00263332-0.00253897j 0.00251994+0.00274523j -0.00602018-0.00292564j -0.00649724-0.00233783j 0.00397586+0.00151693j -0.00205632-0.00645375j -0.00402518-0.00229538j -0.00247136-0.00135127j 0.00290625+0.00796809j -0.00725689-0.00482369j -0.000592043-0.00291435j 0.00109788-0.00387397j 0.00294003+0.00753515j -0.00646183-0.00629481j 0.00034023-0.00292129j 0.00107162-0.00442011j 0.000434107+0.00484776j 0.00113265+0.00847755j -0.0010296-0.00281043j 0.00171915+0.00589361j 0.00226171+0.00147902j -0.00541187-0.00765029j -0.00192606-7.94485e-05j -0.000447301+0.00136611j -0.00730933-0.00594746j 0.00578374+0.00302044j -0.0123881-0.00738954j -0.0053092+9.72674e-05j -0.00298916-6.99303e-05j 0.000532237-0.0107264j 0.00456251-0.0125543j -0.000425978-0.000705266j -0.000848757+0.0114031j 0.00032857-0.00444981j -0.000421078+0.00905086j 0.00169585+0.00193595j -0.00533418-0.00341735j -0.00161253+0.00540561j 0.00350372+0.00165409j -0.00117081+0.00703542j -0.00214108+0.00260768j -5.10447e-05+0.00178889j 0.00172683-0.00118427j 0.00110033-0.00143406j -0.00266604-0.0045841j -0.000861258+0.0035557j 0.0058191+0.00123421j 0.00160695-0.00393906j -0.00172466-0.000905934j -0.000931084-0.00332373j 0.000869265+0.00484229j 0.00592575-0.00237221j -0.00160392-0.00286339j 0.0010986+0.00204789j -0.00147608+0.00437995j -4.84511e-05-0.00842899j 0.000783392-0.00357778j -0.00456502+0.0106978j 0.008774-0.0143131j 0.00028398+0.00213942j 0.00155454+0.00743513j -0.00336742+0.00237017j -0.0112623-0.000673893j 0.00256067+0.00675907j 0.00565577+0.0039091j 0.00445508-0.00105468j -0.000714622-0.00529515j -0.00603771+2.1633e-06j 0.00239618+0.00107749j 0.0041533-0.00266677j -0.00403918-2.93652e-05j -2.69675e-05-4.79698e-05j 0.0070093+0.00597488j 0.000535042-5.89534e-05j -0.00504862-0.00124477j 0.000358736+0.00200801j -0.00223986-0.0037765j 0.000898415+0.00162782j 0.000972794-0.00206164j -0.00147533-0.000745954j -0.00155435-0.00136911j 0.00272468+0.00409651j -0.000623814-0.00199274j -0.00361139-0.0077787j -0.00330992+0.00172039j -0.000219472-0.00368572j -0.000476089+0.00135841j -0.000239505-0.00122411j -0.000887736-0.000182604j 0.004282-0.00288646j -0.000832853-0.00258285j -0.00516393+0.00163168j 0.000201453-3.61646e-05j -0.00148721+9.95212e-05j -0.000523224+0.000932522j -0.0101882-0.00494589j 0.00365866+0.00315007j 0.00199661-0.00317271j 0.00234732-0.00280191j 0.000192679-0.0012598j 0.000956599-0.00136319j 0.00256452-0.00301246j 0.00553381-0.00186175j 0.000682764-0.0017848j 0.00160579-0.00203537j -0.00146305+0.00142948j 0.000367287+0.00145037j -0.00161157+0.000814167j -0.00283648+0.00183797j 0.000751578+0.00166367j -0.00183794-0.00251747j 0.000596458-0.00555525j -0.00278251-0.00177253j -0.000456348-0.00100089j 0.000207779+0.00712745j 0.00171019-0.00132959j -0.00145699-0.000266373j -0.000160448-0.000476313j -0.000337125-0.00241778j -0.00154448+0.00029005j -0.000674866-0.00204302j 0.00101171-0.000850711j -0.000488493+0.00138867j 0.00216159-0.00108884j -0.00253076+0.000576009j -0.000230443+0.00112353j 0.00228121-0.00183626j -0.000968072+0.000795635j 0.00319877+0.00590197j -0.000878611-0.00939639j 0.00391249-0.00325542j -0.000876557-0.00209912j -0.001346+0.000771293j -0.00439182-0.00208736j -0.00208741-0.00123611j -0.0033833+0.00140834j -0.0037644-9.89063e-05j 0.00179773+0.00360262j 0.00449898+0.00130093j 0.00747469+0.000510189j 0.0016119+0.00460433j -0.00422914+0.00323529j -0.00164725+0.00363814j -0.00110924+0.00544972j -0.0015735+0.00372458j 0.000888154+0.00151572j -0.00202009-0.00629144j 0.00160164+0.00512475j 0.00078645+0.00241014j 0.00207911+0.00239311j -0.00261332-0.00261046j -0.00404282+0.000887354j -0.000436307+0.00693306j 0.00191435-0.00718177j -0.0006517-0.00987683j -0.0030613+0.00547532j 0.00445177-0.0079074j -0.00120128+0.00476536j 0.00458877-0.00373859j -0.000819248-0.0150702j 0.00920179+0.00150128j -0.0060216-3.88448e-05j -0.00476725-0.000923492j -0.00539351-0.00269303j 0.00756067+0.00336506j -1.06153e-05+0.0196448j -0.00197304+0.0020433j 1.43453e-05-0.00283263j 0.00661589-0.000464045j -0.00330705-0.00795798j -0.00683066+0.00587845j 0.00455448-0.0024478j 0.000995457+0.00240147j -0.0104398+0.00168714j -0.000421789+0.00302727j 0.00205755-0.00344647j -0.000913377+0.00346931j -0.000395094-6.29568e-05j -0.001886+0.00392194j -0.00598502-0.000309709j 0.00400852+0.00979113j 
0.0377546-0.0237368j -0.143921-0.0627959j 0.0918061+0.0168692j 0.0252171-0.0407105j -0.0859458+0.0367059j 0.0314127+0.0824963j 0.0102988-0.00477673j 0.0126615-0.0647958j -0.0646196+0.0445562j -0.0549101+0.0278058j -0.0134234-0.0226119j 0.0222651+0.0175525j 0.0494385+0.00754463j -0.0189804-0.0216524j 0.038487-0.0632176j 0.00968458-0.0081945j -0.00624614-0.024597j -0.0198137-0.00726708j 0.024887+0.00849507j -0.0397869-0.00153537j 0.00144935-0.0484182j -0.0912093-0.0224537j -0.00544941+0.00541115j -0.0150144+0.00347319j 0.00162939+0.0142763j -0.00033936+0.0111203j -0.00519761+0.01004j -0.00802561+0.00572291j -0.00376939+0.00498848j 0.00821056-0.00856735j 0.0161858+0.00234508j 0.00807457+0.00830273j -0.00443616-0.01082j 0.012631-0.0012881j -0.00120422-0.0138845j -0.0067666-0.00400744j -0.00877337-0.0085882j 0.00531603+0.0157949j -0.0204489-0.00459488j 0.000825139-0.00564105j 0.00308163+0.00157813j -0.00763569+0.00878697j -0.0103293-0.0023712j 0.00176655-0.000574569j -0.00316317-0.00244086j 0.00482867-0.00551146j -0.000733262-0.000703386j 0.00620044+0.0061749j -0.00485742+0.00496651j 0.00389207+0.00301077j 0.00157959+0.00875021j 0.000743336-0.00490692j -0.000842289-0.00343623j 0.00656044+0.0027734j 0.00129598+0.00193575j 0.00835418+0.00530411j 0.00373952-0.00158992j -0.00145384+0.00196062j 0.00448444+0.00620083j -0.00346126+0.0047475j -0.000394256-0.00172324j 0.0014649-0.000546657j -0.00252563-0.00321706j 0.00314004-0.0007085j 0.00615427-0.00631178j -0.0051787+0.006258j -0.00257369-0.0017003j 0.00442322+4.38227e-06j -0.00460399+0.00872484j -0.00178256+0.0138258j 0.00238969-0.000732058j -0.00360801+0.00213288j 0.000212048-0.003241j -0.0106607-0.00569288j -0.00115793+0.0047664j 0.00789517+0.00329763j 0.00385564-0.00209866j -0.000636871+1.17459e-05j -0.00981012-0.0114141j -0.00881291-0.00506926j -0.00204988+0.000199403j -0.000453465+0.00269295j 0.00927039+0.00203459j 0.00162301-0.0032583j 0.0043101-0.000168314j 0.00276099-0.00139999j 0.00446693-0.00353725j -0.000319588+0.00506157j -0.00289333+0.00175152j 0.000485871-0.000678258j 0.00677515+0.00576228j -0.00656283+0.00460399j 0.0063244-0.00185868j -0.00180805+0.000715014j -0.00332555+0.00834814j 0.00735076+4.9385e-05j 0.00685293+0.00081415j -0.00566184+0.00138038j 0.00368274-0.00299355j -0.00448683-0.00153682j 0.00339696-0.000580945j 0.011288+0.00756626j -0.000859028-0.000415928j -0.00245418-0.00687137j 0.00719677+0.00168912j -0.000334256-0.00831511j -0.00534155+0.00367251j -0.00189479-0.00697735j -0.00639056-0.00123106j -0.000499898-0.000182665j 0.00503286+0.00144339j -0.005234-0.00146848j -0.00713728-0.00775555j -0.00307791+0.00430959j 0.000347657-0.00391848j 0.00147106+0.00212192j -0.000457018-0.00314264j 0.00248843-0.000336144j 0.00404265-0.00429725j -0.00356421+0.000565521j -0.00422901+0.00327354j 0.00200646-6.74443e-05j 0.000172605-0.000549357j 0.000295986+0.000875384j 0.00496579-0.00184829j 0.0057824+0.00732071j 0.00190345+0.00332939j 0.00561589+2.65353e-05j 0.00117323-0.0049242j 0.00783535-0.00115226j 0.00470907-0.00316223j -0.00130603-0.00435073j 0.00236659+0.00069467j 0.00100179-0.00336326j -0.00873465+0.00328019j -0.00859044+0.00127477j 0.00166931-0.00451188j 0.0019444-0.00118164j -0.00072185+0.00283952j -0.00245675-0.00344811j -0.00607871-0.00318632j -0.000964664-0.00374275j -0.00529624-0.00307899j -0.00213238-0.00263637j 0.00874351+0.000401057j -0.0024324-0.000439842j 0.00162838-0.00172944j -0.000710162+0.00563492j -0.00247806-0.00140615j 4.29526e-05-0.0036783j 0.00125688-0.000851441j 0.00183524+0.00218755j -0.0013329-0.00174989j -0.00360578+0.00277165j 0.00245733+0.00063146j 0.00192062+0.000939428j -0.00039716+0.00030297j -0.00379998-0.00050562j 0.00203971+0.00247j 0.00148552-0.00151937j 0.000283443+1.83695e-05j -0.0013714-0.00274276j -0.0020505-0.00149195j 0.00643531+0.00665911j -0.00165847-0.00620039j -0.00271913-0.00234282j 0.00403492+0.00385018j 0.00516642+0.00053395j -0.00393158-0.000253273j -8.91225e-05-0.000427411j 0.000535998-0.00462478j 0.00151843+1.00302e-05j -0.00348454-0.00796965j 0.00262617+0.00337677j 0.00131867-0.00301868j 0.00133258-0.000209761j -0.00179568+0.00114989j -0.000204391-0.00151889j 0.00131006+0.00192847j -0.00296752+0.000397941j -0.00308585-0.00643898j 0.00255741+0.00450218j 0.00536226-0.00458345j -0.000221254-0.00537385j 0.00223561+0.00125066j 0.00189362+0.0029333j -0.000897293-0.00603259j -0.000753867-0.00145167j 0.00142862+0.000141468j 0.00044392-0.00739335j 0.00050418-0.0032077j 0.00304309-0.000909015j -0.00372933-0.00173701j 0.00281688+0.00101909j -0.00167496-0.00615244j -0.00856154-0.00253886j -0.000965025-4.3785e-05j -0.0059651+0.0027874j -0.000299223+0.00554339j 0.00708117-0.00203837j 0.0019882-0.000878866j 0.00459386+0.000454237j -0.0101873-0.00507578j -0.00500806+0.000784959j -0.00346595+0.00289601j 0.00696301-0.00752893j -0.00309925-0.000957909j -0.00666449+0.00314906j -0.0157783-0.00449583j 0.0188038+0.0068779j 
-0.0293798-0.0195863j -0.00666041-0.250881j 0.0133727-0.0876895j -0.0363913-0.019735j 0.0423889+0.069911j 0.0589349-0.0578773j -0.0134136+0.0336359j -0.0450384-0.0316936j 0.0174339+0.0731557j -0.00916699+0.00894682j -0.0404072-0.00900683j -0.0119535-0.00615793j 0.00449798-0.0573533j -0.0173965+0.0235341j -0.0180581+0.00379404j 0.000809474-0.00271628j -0.00933966+0.0186813j -0.0142587+0.0025483j 0.0234555-0.00864555j 0.00621384+0.00682023j 0.000130786+0.00822204j -0.0312687+0.0696726j -0.00484119+0.00138732j 0.00561218+0.0121861j 0.00399015-0.00446939j 0.00476291+0.00692455j -0.000380888+0.00280026j 0.00806317-0.00121502j -0.00788551+0.00675793j 0.00723451+0.000853779j 0.00356985-0.00398631j 0.00769712+0.0196959j -0.00819042-0.00580621j -0.000759422-0.00622221j -0.00852067+0.0120412j -0.00283381+0.00553692j -0.00434722+0.00549435j 0.00779186-0.0119366j -0.0052764+0.0152709j -0.00537113+6.78532e-05j 0.00467953-0.000980899j 0.00639998-0.0095417j 0.000321721+0.00254225j -0.00461151+0.00522652j 0.0035858+0.000101503j -0.000105229-0.000696024j -0.00327656-0.00192394j 0.00768247-0.00890885j 0.00400618-0.00421323j 0.00192336-0.00482234j -0.00182147+0.000179041j 0.000743132+0.0050628j 0.00352375-0.00113065j -0.00253437+0.000349461j 0.00049685+0.0019781j -0.00474778-0.00276271j -0.00451348+0.00212906j -0.00598497+0.00163537j 0.000276288-0.00921379j 0.00368921-0.00265398j -0.00603279+0.00207926j -0.00709682-6.09583e-05j 0.00186202-0.00290137j -0.00298527+0.004526j -0.0058774-0.00325917j 0.00644939-0.000740706j 0.00109908+0.0082975j 0.00132912+0.00540386j -0.00034412-0.00260079j -0.00371955+0.00239754j -0.000802241-0.00585525j -0.00317276+0.00176522j 4.4003e-05+0.000780389j -0.0101336+0.0044741j 0.00494223-0.00742605j -0.00229327-0.0032583j 0.0046479+0.00263539j -0.0051595+0.00540766j -0.00778936+0.00816796j -0.00845036+0.00416846j 0.00144927+0.000749203j 0.00209885+0.00308808j 0.000864813-0.00527811j 0.00433154-0.00399042j 0.000303891-2.57764e-05j 0.00416789-0.000955754j -0.00460652-0.00350772j 0.0093822-0.00332686j 3.39237e-05+0.000452313j -0.00759247+0.00475171j -0.00108374-0.00646178j -0.0104052-0.00456326j 0.00372953-0.00511379j -0.0119456-0.0033006j 0.00279287-0.00343943j -0.00139187-0.0024822j -0.00421514-0.00144986j 0.000805507+0.00209359j -0.00188701+0.0015085j -0.00489544-0.00165003j -0.000539542+0.00278614j 0.00199104-0.00255146j 0.00176468+0.00398865j -6.48244e-05-0.00365382j 0.00285027-0.00770905j -0.0109927+0.00140916j 0.00214923+0.00379206j -0.00407534+0.0101238j -0.000526587+0.00284919j -0.00152122+0.00232653j -0.00222593-0.00252815j 0.00184932-0.00117153j -0.00601887+0.00683069j -0.00203686-0.00169341j -0.00231705-0.00130583j 0.00334782+0.003129j -0.00419043+0.00684681j -0.0011624-0.00123311j 0.00574047-0.00323651j 0.00276901+4.14017e-05j -0.00326124-0.000703646j 0.00139903-0.0015779j -0.000918948-0.00226061j -0.00169548+0.00240593j 0.000703729+0.00301409j 0.000516507-0.00305733j 0.00682182-0.00104884j 0.00699112+0.000237935j -0.000628633-0.000856635j 0.00357393-0.000335416j 0.00283478+0.00265336j 0.00509833+0.00536776j 0.00213716+0.00393344j 0.0025687-0.0059366j -0.00577266+0.00533593j 0.00172409-0.00197264j -0.00258289-0.00359387j 0.00142303+0.001432j -0.00221032+0.00110948j 0.0066055+0.00582483j 0.00334184-0.00455492j 0.00314006-0.00105093j 0.00202006+0.000482906j -0.000521123+0.00210631j -0.0030871-0.00517248j 0.000543283-0.00069909j 0.000111124+0.00160413j 0.000414905+0.00677176j 0.00587032+0.00209938j 0.00145372+0.00423039j -0.000126008+0.000708453j 0.00167291-0.00334651j -0.000174533+0.00252225j 5.20173e-05+0.000503258j 0.000739997+0.00160454j 0.0001511-0.00028074j 0.00350533-0.000683304j 0.00192204-0.00395397j 0.00429488+0.000926025j -1.93076e-05+0.00577317j 0.000662584+0.000171688j -0.000606573-5.65851e-05j -0.00493885+0.00113655j -0.0016627+0.00741112j 0.00228295-0.00228312j -0.0006718-0.000279799j -0.00280647-0.00384973j 4.51128e-05-0.00366587j -0.00410605+0.000309138j 0.000826986-0.00312538j 0.000231502+0.00818711j 0.00141114-0.000239602j 0.00102496+0.000241272j -0.000885142+0.00376939j 0.00214625-0.0024001j 0.00421939+0.00097709j 0.00303431+0.00134434j -0.00203002+0.00251779j 0.000654154-0.004716j 0.00158189-0.0062485j -0.00312986+0.00343409j -0.00474855+0.000609034j 0.000218895+0.00568188j 0.00298221-0.00484579j -0.00613673+0.00449927j -0.00320455+0.00685599j -0.00167184-0.000963816j 0.00186765+0.0134558j 0.00605475+0.00133811j 0.00569475-0.000721817j -0.000661384-0.00665315j -0.00131662-0.00559223j 0.00560139-0.00909392j -0.00258052-0.00284277j -5.6295e-05-0.00268735j 0.00280992-0.000459426j 0.00247504+0.000895499j 0.00274688+0.00616528j -0.00137028-0.00786093j -0.00184692-0.00592273j 0.00255629+0.00404519j 0.00137706-0.00588893j -0.00209997+0.00050793j -0.00299324+0.00465977j -0.00757698+0.00751414j 0.00157953-0.00918317j -0.000285459+0.00746813j 0.00487395-0.0095136j -5.10363e-06+0.00747885j 0.00910772-0.0195584j 
