0.00939726-0.00381875j -0.00511512-0.0207728j 0.00997698+0.0418912j 0.0112045-0.00387179j 0.0138464+0.0348465j -0.00545882+0.0184209j -0.0315025-0.00684401j 0.0173309-0.0298591j 0.0232058+0.0111124j -0.0364262-0.00743424j 0.0646781+0.106327j -0.0028269-0.0151975j 0.0178074+0.0057413j 0.000746887+0.00807286j 0.00877423-0.00281784j -0.000831495+0.0163766j 0.00342427-8.57681e-05j 0.0155022+0.0210151j 0.0139496+0.0249097j 0.00276353+0.0155956j -0.00182412-0.0172474j 0.0203031-0.0102758j 0.0170763+0.00170174j -0.0178603-0.0396553j 0.00707974+0.0062752j 0.00417008+0.00952675j 0.020504+0.0256486j -0.0105137+0.00437124j -0.00989851-0.0187988j 0.00302505+0.0192515j 0.00308228+0.00477208j -0.0109626-0.00692006j 0.000526592+0.00169914j 0.0037243+0.00732678j 0.00525399-0.00319749j -0.00589726-0.00118303j -0.00925613-0.000195294j 0.000454505-0.00601648j 0.00353908-0.00151519j -0.00280572+1.29233e-05j -0.000595224+0.00270147j 0.00208653-0.000275489j 0.006028+0.00172815j -0.00221427-0.00332477j 0.000934927+0.0011286j -0.00307713-0.00125199j 0.0013195+0.00211727j -0.00151641-0.00593592j 0.000928594-0.00173408j 0.00527242+0.00324777j -0.00197442+0.00114036j -0.00235826-0.000195631j -0.002591-0.000652888j -0.00250903+0.00212598j -0.0031724-0.000812561j -0.000372983+0.00142418j 0.00238958+0.00566378j 0.000725504+0.00175209j 0.00197452-0.00384404j 0.0022289+0.00252578j -0.000160454+0.000736073j 0.000831537+0.000901951j -0.0023497+0.00170544j 0.000343471+0.00132379j -0.00257077-0.00376301j 0.00171415+0.00170287j 7.91173e-05-0.00021269j -0.00152574+0.00079217j -0.00397439-0.000236027j 0.00255473+0.00387407j -0.000118411+0.00119727j -0.00165458-0.00243581j -0.00261111-0.00145211j 0.00415207+0.000699807j 0.00397836+0.00439848j -0.00385905-0.00395586j 0.00371145+0.00097686j -0.00127853-0.00190855j 0.000457669-0.000459462j -0.00114275-0.00112141j -0.00111535-0.00016513j -0.00186343-0.00110189j 0.000718629-0.00125917j 0.0035356+0.00176029j -0.00301858-0.000131853j -0.00137155-0.00247349j -0.00415082-0.00336319j 0.000103261+0.000134536j 0.00436912+0.00344127j -0.00361869+0.00189355j -0.000349537-0.00104796j 0.00329025-0.0011249j -0.00177479-0.000887981j 0.000610441+0.00153889j 0.00122277-0.000636926j -0.00105309+0.00178233j 0.00086184+0.00299569j 0.000968268+0.000682084j 0.00306369-0.00194165j 0.00354853-0.00159234j -0.00111837-0.00121922j -7.98779e-05+0.00254032j 0.00141019-0.00169554j -0.00236193+0.00359994j -0.00318341-0.00171375j -0.000473401+0.0014275j 0.00547515+0.00135121j 0.00136381+0.00147488j 0.000817556+0.00145465j -0.00566772-0.00136092j 0.00368122+0.000967036j 0.000374424-0.00213749j 0.00320259-0.00139911j -0.000220422+0.00125556j -0.00049902+0.000531201j 0.005352+0.00378767j 0.00628247+0.0017954j 0.00210728+0.00184669j -0.0034825-0.0011645j -0.00180504+0.00108957j 0.0034485+0.00134566j 0.000278091+0.000352403j 0.00281756-0.00145153j -0.000225987-0.00144483j -0.000218037-0.00281892j 0.000191306+0.000523561j 0.00270683+0.00286159j 0.00202001+0.000400137j 0.00184182-0.000572695j 0.00242205+0.00040386j 0.00171238+0.000768276j 0.00135498+0.000492955j 0.00147496+0.0015634j 0.00128614+0.00169482j 0.00263961+0.00272026j 0.00191908-0.000255247j -0.00560234+0.00081879j 0.000460354-0.00186824j -0.00373962+0.00198493j 0.00177987+0.00152382j -0.00310023-0.000375539j -0.00396998-0.00879132j -0.00304953+0.00448093j 0.00708452-0.00251511j 0.0176893+0.0122053j 0.0017008-0.000607258j 0.00319777+0.00168617j -0.00276403-0.000447176j -0.0012074-0.000797123j 0.00558531+0.000189691j -0.0035555-0.0035934j -0.00528854+0.00144072j -0.0007239-0.00682593j 0.00194845-0.00339255j 0.000914437+0.000965319j -0.00157112-0.000684038j -0.000177052-0.00346805j 
-0.0135548-0.0141405j -0.00615992-0.00400305j 0.0782187+0.00921993j -0.03167-0.00446051j 0.0333868-0.0108215j 0.0243933+0.0345002j 0.0145509+0.0251572j -0.0300855-0.0435439j -0.0307583-0.027682j 0.0424413+0.0519948j 0.0741994-0.0467407j 0.00123915-0.0252309j -0.0103813-0.031746j -0.000704916+0.0237648j -0.0171406-0.0104426j 0.0127751+0.0222543j 0.0159332+0.00130486j 0.0111794+0.0106012j 0.0188597-0.00951553j 0.037554-0.0187111j -0.00245083-0.0185161j -0.0253848-0.00878558j -0.0143971-0.0101471j -0.00934902-0.0411796j 0.00967797+0.00274555j 0.00633858+0.0144177j 0.00290769+0.0294287j 0.0228731+0.00107991j -0.00450246-0.00538337j 0.00870655+0.00974098j 0.00388879+0.00352416j -0.000120936-0.00200279j -0.000409736+0.00422295j 0.00228961-0.00169149j -0.00343587-0.0124879j 0.00211097+0.00237299j -0.00208017+0.00619251j -0.00360834-0.00584234j -0.00517826+0.002555j 0.00199593-0.00287508j -0.000214739+0.004513j -0.00514986-0.00244823j -0.00168971-0.00135747j -0.00153246-0.00366932j 0.00148606+0.00703716j -0.000980265-9.84607e-06j 0.00361775-0.0035772j -0.00259435-0.00384191j -0.00438342+0.000690275j 0.000512351+0.000278143j 0.00607579-0.00143542j -0.000277614-6.45063e-05j 0.00204627-0.000305317j 0.0025322-0.000249927j 0.00386122-0.0005256j 0.00351779+5.89984e-05j 0.00505173+0.000436078j 0.00234362+0.00276741j -0.00570656-0.0021479j 0.0035357-0.00191729j 0.00250085-0.00118607j 0.00185709+0.00146949j 0.00141152-0.000732396j 0.000330982+0.000912834j -0.00466201+0.000769207j 0.0029075-0.00104766j -0.0044108+0.00159345j -0.000882345+0.00252276j -0.000956026+0.00256225j 0.000405874+0.00187911j -0.000974059-0.00300765j -0.00192418+0.000439113j 0.00501013-0.00175655j 0.00582856+0.00209358j 0.00742163+0.000644117j 0.00106442+0.00244133j 0.00194314-0.00210699j -0.000433155+0.00108034j 0.00158809+0.000418929j -0.0011362+0.000543441j -0.00166571-0.000359421j -0.00155678+0.000245319j 0.000272865-0.000828958j -5.76718e-05-0.00136349j 0.00285943+0.00178186j -0.00171953-0.000355644j 0.00228049+0.00144496j 0.0011053-0.00197289j -0.000149316-0.00133094j 0.0010492+0.0043511j 0.000438889+0.00109612j -0.00223993-0.00322846j -0.000369338+0.00141769j 0.00193501+0.00116332j -0.00224234-0.000422146j 0.00369071+0.00229812j -0.00126992+0.0024283j -0.0028153-0.000399556j 8.7477e-06-0.00236687j -0.00225-0.00308487j 0.00497296+0.000598658j -0.00182601+0.00162153j -0.00144816-0.00416374j 0.00400722+0.00134595j 0.00525112-0.00100199j 0.00195403+0.000897934j -0.00290623-4.05999e-05j 0.000464407+0.000455963j 0.0035682+0.00121004j -0.00395275-0.00279858j -8.43577e-05+9.13041e-05j -0.00186581-0.00429572j 0.00504764+0.00221032j -0.000665551+0.00346849j 0.00113924-0.000611303j 0.00166412+0.00428832j 0.000405147+0.00155807j 0.00214339+0.00332798j 0.00130898-0.000772917j 0.0045306-0.000744578j -0.000558537-0.000901529j 0.000345635+0.00103947j -0.0067381-0.000837548j -0.00138565-0.00110446j -0.00124797+5.79056e-05j 0.00162724+0.00221836j 0.00114267-0.00180824j -0.00074652-0.000271645j -0.000490623-0.000103366j -0.000254377-0.000674267j -0.00075155-0.000584729j 0.000182017-0.000898084j 0.000805807+0.001079j -0.000586417+0.000149397j 0.000441075-0.0023876j 0.00612901-0.0029851j -0.00517674-0.0017464j 0.00400907-0.00528421j -0.0033982+0.00248902j 0.00300436-0.00338598j 0.000477374+0.00362688j 2.89541e-05+0.00172247j -0.00953381-0.00637505j 0.0093748+0.0118744j -0.00619213+0.000752849j 0.00149225+0.00262698j -0.000446986-0.00183777j 0.000323649-0.00162402j 0.000115156-0.000107328j 0.00714852+0.00358346j 0.000127761+0.00229885j -0.00145484-0.00595487j 0.0072429+0.00379311j 0.00419793+0.00404792j 0.000535831-0.00150784j -0.000437993+0.000324716j -0.00233734-0.00062767j 
0.0158405-0.00747345j -0.0166012+0.00530165j -0.0965512+0.0140541j 0.0597382-0.0104424j 0.00268543-0.0310354j 0.0166314-0.00150145j 0.0279169+0.0388993j 0.0557664+0.0442757j 0.085059-0.0194941j -0.0417733+0.0458422j 0.028822-0.088995j -0.0360028-0.00642965j 0.0215357-0.0307859j 0.0307087+0.0268285j 0.0302797-0.0387785j 0.0143376+0.0056557j 0.0148306-0.00604122j 0.00362259+0.00450936j -0.0398084+0.0291238j -0.0963946+0.0506804j 0.00770153+0.0412083j 0.0276491+0.0118749j 0.00848108+0.014824j -0.0427932+0.010011j 0.00529523+0.024443j -0.000486489-0.0050759j 0.0479994-0.00258358j -0.00270771-0.00105668j -0.0274156-0.000208627j 0.00782633+0.00403861j 0.00685198+0.00317687j -0.00388868+0.0058898j 0.00123771-0.000350017j 0.0112866-0.00382384j -0.00234983-0.00139523j -0.00671201-0.00168652j -0.00337986-0.00439723j -0.00507596-0.00778976j 0.000831167-0.00276809j -0.00714423+0.00552355j 0.00376873+0.00173617j 0.00650326-0.000510008j 0.00631833-0.00601804j -0.00157539+0.00280072j 0.00502974-0.00370547j -0.00187277+0.0038642j 0.00155134-0.00188558j -0.00412777-0.000280616j 0.000317695-0.0031882j -0.000923688-0.00909824j -0.00890175+0.0041652j -0.00123962-0.000274942j -0.00774347-0.00311671j -0.00288317+0.00607085j -0.00280945+0.00179392j -0.00197485+0.00397666j -0.00232798+0.00139647j -0.00114653-0.000386537j 0.00670436-0.00256088j -0.000118273-0.00122931j -0.00769483+0.00678097j -0.00526508+0.00172016j 0.00235169+0.00705792j 0.00345713-0.00322523j -0.00168777+0.000499454j 0.00278333-0.00626057j 0.00734778-0.00127291j 0.00128297+0.000762337j -0.00159395+0.00114356j 0.00595099-0.00199017j 0.00129834-0.00657891j 0.00260802-0.000356653j -0.000604735+0.00847889j -0.0046639+0.00806448j 0.00425329-0.000652119j -0.0122256+0.0065447j -0.000540004-0.00577367j 0.00015446+0.00541106j -0.00594975+0.0011515j 0.00409542-0.00204843j -0.000422215-2.06517e-05j -0.0038949+0.00362019j -0.00149173-8.65649e-05j 0.00129606+0.000118862j 0.00462257+0.00256617j -0.00259759-5.21221e-05j 0.0104656+0.00183945j -0.00116568+0.00261456j 0.00159705-0.00194078j -0.00161807-0.00171359j 0.00136599-0.00203551j 0.000901491+0.00347397j -0.00181259+0.00173448j -0.000378654+9.92127e-05j -0.000465087+0.00100158j -0.00182953-0.00023364j 0.00178454+0.00120197j -0.00327439-0.0026797j 0.00385122+0.00206192j 0.00335948-0.00200649j -0.00140686+0.00121326j 0.000561236+0.00114288j 0.00601464+0.00590352j -0.00294433+0.000435715j -2.01266e-05-0.00392372j 0.000135959-0.000893104j -0.000267234-0.0022414j -0.00302099+0.00171043j 0.00736892-0.00168337j -0.00434908-0.000379253j -0.00368392+0.00775334j 0.00115461-0.00374768j 0.00367527+0.00388254j 0.000245008-0.00179989j -0.00190235-0.00259118j 0.00668788+0.00365306j 0.0049309+0.00349537j 0.00127704+6.97089e-05j 0.000929524-0.00259844j -0.0052661+0.00617577j -0.00543326+0.00225271j -0.00220275+0.00122976j 0.00897355-0.00641382j 0.000931609-0.0017859j 0.00146379-0.00303795j 0.0047563-0.000138567j -0.00194175-0.00167417j 0.000586517-0.000774524j -0.00281465+0.00125538j -0.00625731+0.000596551j 0.00680479-0.000382553j 0.00245708-0.000559136j -0.00215693-0.0020474j 0.00460383-0.00588856j -0.00253651+0.00479755j -0.0056961-0.00272625j 0.000772339-0.00413202j -0.00165239+0.00324444j 9.54025e-05+0.00310499j -0.0028414+0.00306989j 0.00191685-0.000130397j 0.0124473-0.0113638j -0.010811-0.00954192j 0.0112367+0.0166193j -0.0146876+0.00927193j 0.000667916+0.00253601j -0.0058295+0.00429108j -0.00450001-0.00236586j 0.0027699+0.000189281j -0.00387281+0.00406344j 0.00740672+0.00120931j 0.00743514-0.0123232j 0.0163327-0.00151827j -0.00242899+0.00588282j -0.00471752-0.0011421j -0.00648442+0.00213061j -0.00372958+0.000675107j 
0.0136917-0.0124079j 0.00491878-0.00877493j -0.0294117-0.0958113j 0.0130634+0.0182041j -0.0392365+0.00204023j -0.00563223+0.101001j -0.0488252+0.0409872j -0.0335052+0.037723j -0.008358-0.0465026j -0.112026+0.0561649j -0.0251835-0.0141515j 0.0360432-0.00484855j 0.00955436-0.0203019j -0.00130991-0.00522208j 0.0233494+0.0154124j -0.0213572+0.0155747j -0.0114143+0.0470127j -0.00822657-0.0174505j -0.0248935-0.0402318j -0.00126224-0.0489399j 0.0153104-0.0146043j -0.0666667+0.00149687j -0.0475591-0.0227795j 0.0350813+0.016308j -0.0288196-0.00564973j -0.014812+0.015753j -0.00684626-0.0105353j 0.0221744+0.0120442j -0.00307286-0.000809914j -0.0176076+0.000800474j -0.00970115+0.00051532j 0.00475135+0.0159991j -0.00133579-0.00681729j 0.00188074-0.0104812j -0.00080833-0.00497027j 0.00504543-0.00449297j 0.0139643-0.0061376j 0.00383892-0.0108876j -0.00752436+0.00167337j 0.00349222+0.00889004j -0.000989169-0.00328277j 4.37987e-05-0.00667237j 0.00522864+0.000176228j -0.000859665+0.00103152j -0.0047387+0.00611395j 0.00837834-0.00194737j -0.00489488+0.01245j -0.000417266-0.00244702j 0.00335853-0.0108j -0.00181354-0.00283067j -0.00171154+0.0038069j 0.00384092-0.0110084j 0.00235224-0.00361513j -7.9335e-05-0.000482275j -0.00588069-0.000494207j -0.00515491-0.00247277j -0.00327047+0.00293433j -0.00228623+0.000372337j 0.00536169+0.000969328j -0.00176669+0.00335801j 0.00707159+0.00144319j -0.00207923+0.00420644j 0.00340586+0.00309759j -0.00115518+0.000317562j -0.000158376-0.00216425j -0.00349758+0.00195337j 0.00269189-0.0043018j -0.00296009-0.00040469j -0.00368288-0.00302334j -0.00556411-1.50353e-06j 0.000690867-0.00477937j 0.00321804-0.00202315j 0.00333941-0.00911848j 0.00531457+0.00900078j -0.0115608-0.000124446j -0.0012616+0.00656223j -0.00605797-0.00306968j 0.00921684-0.00164954j -0.00266417+0.00689934j 0.000149369-0.00760778j 7.12094e-05-0.000173318j 0.00171947+0.00535741j -0.000103771-0.00118245j -0.000591186-0.00104735j 0.00299677+0.0006013j 0.000756553+0.00162146j 0.00297507-0.000644421j 0.00234459-0.00149143j -0.00693469-0.00212926j -0.000595415-0.000180047j 0.000823742+0.00315926j -0.00328606+0.00217028j 0.00119046+0.00406059j 0.000312725+0.00243121j -0.00156265-0.00256169j 0.00458573+0.00211114j -0.00257247+0.00257427j -0.000171124+0.000847213j -0.00789691+0.00156922j -0.00133842+0.00170511j -0.00202561-0.00191858j 0.000361663+0.00261967j 0.00123715+0.00247895j 0.00450343+0.000726476j -0.00286718-0.0101286j 0.00244951-0.00190388j 0.00380783+0.00384157j 0.000150252+0.00150407j -0.00154381-0.0024194j -0.00139351-0.000182946j 0.00322509+0.00266028j 0.00235192-0.00232061j -0.00245968+0.00119231j 0.00154652-0.00235366j 0.000619601+0.000596387j 0.000616465-0.00597649j 0.00116464-0.00674224j 0.00181117+0.00119802j -0.00535743-0.00313657j 0.00156098+0.00350726j 0.00049777+0.000621688j -0.00147971+0.0004386j 0.00126867+0.000246895j 0.00115509+0.00167312j -0.00258916+0.00664158j -0.00574244-0.000356687j 0.00141391-0.00278577j -0.000216115+0.00156572j 0.00317344+0.00185437j 0.00617104-0.000571348j 0.00212893+0.00426828j 1.97854e-05+0.00230227j 0.00528422-0.00500948j -0.000279006+0.000321074j 0.00391501-0.00453194j -0.0009747+0.00552587j 0.00148646+0.0033933j -0.00251438+0.00199303j 0.00262293-0.00188736j 0.000855531+0.000940969j -0.00214331-0.000749886j -0.0107199-0.0048424j -0.00802046+0.0100425j 0.0135613-0.00668477j 0.012634+0.0231052j 0.00302688+0.000707346j 8.14365e-05-6.87048e-05j -0.00502837+0.000789354j 0.000871141-0.0037493j -0.00227277+0.00620188j 0.0021093-0.00765485j -0.0128212-0.0059626j 0.00155354-0.014434j 0.00520664-8.9378e-05j -0.000978198+0.00403772j -0.00282895+0.00365705j 0.00395264-0.00200269j 
-0.0154353-0.0320224j 0.00991166-0.0088791j -0.00919048+0.0708514j -0.0151455-0.00934586j -0.103599+0.0352026j 0.0775988+0.0911237j 0.11941+0.050776j -0.120405+0.007359j -0.138804+0.0270369j -0.0521379+0.0354497j 0.0966618+0.0650112j -0.0121363-0.0152988j -0.086651-0.0139369j 0.0122618-0.0281223j -0.026317-0.00269153j 0.0661908+0.0352244j -0.00741607+0.0136053j 0.0152373+0.0144951j 0.0208901+0.0415826j 0.0158922-0.014968j -0.0402311-0.0606619j 0.0663362+0.0860805j 0.0660342+0.0572325j -0.050624-0.00812227j 0.000116549+0.033221j 0.0335405+0.0262342j 0.0263309+0.0181583j 0.01379+0.00424154j 0.00581428-0.00949252j 0.0248072+0.0370865j 0.000387993+0.00380052j -0.000637505+0.00172317j 0.00444435-0.0011381j -0.00984965+0.00111806j -0.00140172+0.0194059j 0.00238372-0.00224688j 0.00478362-0.00934403j -0.00419671-0.0127917j 0.00965822+0.000712327j -0.000982823-0.0105004j 0.00136238+0.00175706j -0.0107345-0.00246629j -0.0042548-0.000835024j -0.00266347-0.00114116j 0.0160302+0.00181113j 0.00100909-0.00519741j -0.00648192+0.0037542j -0.00853796-0.00145779j -0.00936862-0.00443692j -0.000240407-0.00193394j 0.00862894-0.00626516j -0.00757849-0.00792198j -0.00477644-0.00958946j -0.000912532-0.00315415j -0.00382799+0.00719721j 0.00205599-0.00543496j 0.000122468+0.00591718j 0.00367319-0.00400832j 0.00242778+0.00613537j 0.00112778+0.0061027j 0.0100071+0.0115847j 0.009203-0.000227219j 0.00653129-0.00402826j -0.000450041-0.00205958j -0.00750571+0.00203316j -0.00834407-0.00414972j 0.00902803+0.0044473j 0.00187549-0.00375474j -0.00501129+0.00188284j 0.00121691+0.00122562j 0.000407579-0.00454182j -0.00309121-0.00947115j 0.00045744+0.00140208j -0.000845428+0.00988812j 0.0162769+0.0015204j -0.00377093-0.000304242j 0.00765387-0.0018817j 0.00123056+0.00447146j 0.000513139+0.00279905j 0.00929631+0.000825306j -0.00189178-0.00203841j -0.00402912+0.000518607j -0.00310185-0.00537494j 0.000222163+0.000498007j 0.00186775-0.000915458j -0.00204555-0.00589956j -0.000209936-0.000280291j -0.00389997+0.00279558j 0.0080651+0.00496158j 0.000176635+0.00475554j 0.00245451-0.00238249j -0.00316057+0.00172574j -0.00162637-0.000526747j -0.000197411+0.00180241j -0.00154652+0.000789551j -0.000555778-0.011835j -0.0016599-0.00180491j -0.0147449-0.000798714j -0.000266699+0.00339403j 0.00827496+0.00580218j -0.00230604-0.00144356j -0.00226328-0.000604967j 0.00800172+0.006052j -0.00230965+0.00145712j -0.00505422-0.0036161j -0.00179895+0.0041166j -0.00280436+0.00149325j 0.000241473-0.00262327j 0.00414455+0.00761906j -0.00217707-0.0034568j 0.00516273-0.00579741j -0.00492863+0.00252357j 0.00446299+0.000518483j -0.00688394-0.0029466j -0.00361628+0.00143754j 0.00382149-0.00174905j 0.00235242-0.00523776j -0.00358494-0.00151812j -0.00189967-0.00382541j 0.000937069-0.00203548j 0.00470014-0.00555408j 0.00340186-0.00477101j -0.00489857+0.00255603j 0.00144308-0.00263539j 0.00134321+0.00288165j -6.65092e-05+0.00336927j 0.0158585+0.00389309j 0.00792758+0.000876724j -1.91113e-05+0.000634246j 0.00106903+0.00396272j -0.00331817+0.00536026j -0.00499819+0.00378968j 0.000524169-0.00112167j -0.00943673+0.00511292j -0.000869099-0.000571901j -0.00874364-0.0123062j -0.00783929+0.0109557j 0.00816701+0.0112758j -0.00988339-0.00375194j 0.00508403+0.00519514j -0.00514948-0.00636395j 0.00139323+0.00563263j 0.000443531+0.00258202j -0.00240096-0.000909028j -0.000502723+0.00845552j -0.00239001-0.0025934j 0.00261146+0.0047254j 0.000150724-0.00260774j -0.00131881-0.00113857j 0.00396791+0.000449066j -0.00660519-0.00442267j 0.0190619+0.0126397j -0.00318168+0.00524774j -0.00209635-0.00769107j 0.00232252+0.00414835j 0.0060396-0.000875955j -0.00871322-0.0116049j 
0.0055649-0.0177106j -0.00281518-0.00747579j -0.0450187+0.0174934j 0.0143126-0.0267812j -0.012619+0.0958367j 0.00371761+0.0461886j 0.0700165+0.052623j -0.106312-0.0655551j -0.0139147+0.0289408j -0.00256573+0.0592551j -0.0490467+0.0636501j -0.0509662-0.0218919j -0.0182684+0.034593j 0.0217005-0.0450439j -0.0332565+0.0352869j 0.0132083+0.00652123j 0.00905416+0.0425361j 0.0303685-0.0310906j 0.0155013-0.0575965j 0.0708476-0.0857639j 0.0346636-0.0576846j -0.137335-0.0340639j -0.0796792-0.0676155j -0.0460224+0.00596304j -0.00603659-0.0415647j -0.000527205+0.0054104j 0.0344294-0.0311384j 0.0206259+0.0151058j -0.0212404+0.0227022j 0.00723763-0.00474625j -0.00438629+0.00406289j -0.00105616+0.0129767j 0.00107892-0.00335607j 0.0118914-0.00495539j -0.0118591+0.00608078j 0.00619881+0.0167549j 0.0066173-0.00732305j 0.0109718+0.0101127j 0.00582094-0.00942843j 0.00675089-0.0268033j -0.00491656+0.00311434j -0.00337952-0.00690218j -0.00259337-0.00993031j 0.00152731-0.00323964j 0.00906488+0.00258186j -0.00072214+0.000212991j 0.00623815+0.00855892j -0.0057762+0.000310722j -0.0039406-0.00769458j 0.00405517-0.00161346j 0.00570182+0.0044133j 0.00237084-0.00849484j 0.00624762+0.00143806j 0.00622635-0.00596363j -0.00175336-0.000781788j 0.000491921+0.000386454j 0.00550619-0.0064225j 0.00349152-0.00419044j -0.010833+0.0066416j -0.00148548+0.0052147j 0.00627603+0.000707103j -0.000906704+0.0013886j 0.000426014+0.00280251j -0.00104026+0.00554371j 3.04966e-05-0.00677289j 0.0038686+0.00979536j -0.00907486-0.0037914j 0.000466881-0.00811291j -0.000307793-0.0109895j -0.00222661+0.000897933j 0.00466734+0.0100768j -0.00947438+0.011102j -0.00359031+0.00285117j -0.00788899+0.00118946j 0.0105299+0.00314361j -0.0091998-0.0117672j 0.00985738+0.0059334j -0.00753052+0.00493668j 3.16386e-05-0.00426003j 2.7843e-05+0.00898295j -0.000822087-0.00570775j -0.00398589-0.00683108j 0.00361283+0.00104507j 0.000588415+0.00242029j 0.00433493-0.00887693j -0.00013949-0.000733763j -0.000161758-0.000185028j 0.00169544-0.000716172j 0.00311514+0.00400442j -0.00090657-0.00136892j -0.00149346+0.00378252j -0.00740207+0.00539401j 0.000829146-0.00333601j -0.000602476+0.00086832j -0.000454326-0.00243384j -0.000107057-0.000573391j -0.00381771-0.00191657j -0.00777802-0.00394234j -0.00412715+0.00511847j -0.00853995+0.0120101j -0.00229528+0.000790816j 0.00661918-0.00473737j -0.00356876+0.0118831j 0.0123743+0.0015248j -0.0041642-0.00858693j -0.00125675-0.00156899j -0.00272172+0.000788225j 0.000273645-0.00348163j -0.00202904+0.000144321j 0.00562331+0.00013263j -0.00331547+0.00450596j -0.00313485+0.00113195j -0.00279024+0.00408931j 0.00207941-0.00319203j 0.00317264-0.00334216j -3.81211e-05-0.00308774j -0.00322481-0.00284065j 0.0036874-0.00733352j 0.00491222+0.0059917j 0.00549037-0.00265671j -0.00746283+0.00437106j 0.000802009-0.00127701j -0.00486348+0.000714078j 0.00469439+0.000871137j 0.00656195+0.00278478j -0.00558436+0.00313527j -0.00731157+0.000881733j -0.000910364-0.00281988j 0.00655011+0.00403478j 0.00993336+0.000654025j -0.00269696+0.00210967j -0.00356611-0.000197386j 0.00229737+0.00357265j -0.00273154+0.00138094j -0.00530629+0.00462237j 0.00177786-0.000480083j 0.00586309+0.0073207j -0.00377925+0.00290246j 0.00373235+0.000201743j 0.00135495+0.00394975j -0.000321274-0.00273586j -0.00218988+0.00487965j -0.00423404-0.00595029j 0.00694588+0.00729917j -0.00544321+0.0106384j 0.00355946-0.00214923j -0.00083646-0.0036066j 0.00489455+0.00198077j -0.00177669-0.000281391j 0.00971168+0.00140494j -0.00208007-0.00209748j 0.00398526+0.00160187j -0.00164196+0.0026518j 0.00303914-0.002261j -0.00249227+0.00429071j 0.000115937+0.00297336j -0.00152596-0.00111146j 
