0.01787+0.0136178j -0.0307637+0.0221142j 0.0328976-0.0521987j 0.0280964+0.0255279j 0.0183403-0.00860919j 0.0105559+0.0325089j 0.0523136-0.0301433j 0.025489-0.0160191j 0.00696815-0.0171584j -0.0219533+0.0500166j 0.012919-0.0448269j 0.0217437+0.00874204j -0.0249535-0.00695045j -0.00613123-0.0234292j 0.0105856-0.00157472j 0.0161371+0.00714673j 0.0228672-0.0114715j -0.00827983+0.0192211j 0.0163436+0.0225026j -0.0190081+0.0206134j 0.00628058-0.000550235j 0.0236582-0.0214848j -0.00679698-0.0237837j -0.00539685-0.000135563j -0.0227147+0.0198047j 0.00046848-0.0130496j -0.0182927-0.024484j 0.0107229+0.00789869j -0.00746687+0.00412958j -0.000609511+0.0264977j 0.00759944+0.00237633j 0.0149085-0.0151328j -0.00361902+0.0112571j -0.00588172+0.00274004j 0.0141714-0.0208593j 0.0111494-0.00216838j 0.017271+0.0276722j 0.00823567+0.0220727j 0.00697781-0.00350197j 0.00180827+0.00603972j 0.00804089-0.00858027j 0.0136349+0.00398243j 0.00402661+0.00110477j 0.00249944-0.0073076j 0.00657766+0.00346258j -0.00636763-0.00872296j 0.0106519-0.00816973j 0.00742674-0.00663432j -0.00751373+0.0010568j -0.00650812-0.0231424j 0.00158988+0.0126301j -0.0176417+0.00668147j 0.00879244+0.0151308j 0.0212444+0.00428076j 0.00736454-0.00642353j 0.000220018+0.0115263j 0.014729-0.00293863j -0.0109249-0.00646916j 0.00632517-0.00680688j -0.00936176+0.00367903j 0.0226623-0.0170476j -0.000356218+0.015193j -5.23502e-05+0.00999055j 0.0047952+0.00716162j 0.01288-0.00203082j 0.00325756+0.00570268j -0.0220449-0.0103359j -0.000606042+0.0119908j 0.0154482+0.00517856j -0.00603911+0.00288438j 0.00363907-0.0100586j 0.00643146+0.00981907j 0.0183497-0.00118182j 0.00192911-0.00438458j 0.0109932+0.00983292j -0.016701-0.000547986j -0.00343023+0.00104203j -0.00692714+0.00142594j 0.00719991+0.00752931j 0.00868831-0.00622181j 0.00324722-0.00220653j 0.000137025-0.00965808j 0.00699049+0.00102168j -0.00945639-0.00522855j 0.00608237+0.0042901j 0.0133214+0.00314614j -0.0226087-0.00160213j 0.00319772-0.0102235j -0.0261411-0.0236028j -0.00362815+0.00425881j 0.0211742-0.0085997j -0.0203827-0.00767329j -0.0145418+0.00160689j -0.0349811-0.00871693j 0.010993-0.00881381j -0.0145148+0.00498441j 0.0160532+0.0134127j -0.00674384-0.0108822j 0.0104545-0.00523575j 0.00159347+0.0025531j -0.00264551+0.00114835j 0.00325734-0.000440809j -0.0176156-0.015368j 0.00836705-0.00170401j 0.00511584-0.0166471j -0.0122418-7.55092e-05j -0.0018669+0.00761063j -0.0252962-0.00430425j -0.0111185-0.00830303j 0.00168927+0.00947164j 0.00209525+0.0091628j -0.00581422-0.00502665j 0.0133994+0.00297571j 0.0204792+0.0130608j -0.0294484-0.00486804j -0.00849679+0.00228626j 0.014767+0.00998129j 0.000889302-0.00678753j -0.00110827-0.00818059j 0.0097906-0.0164776j -0.0238543-0.0104962j -0.0131377+0.00329312j -0.00440474-0.0175599j 0.00482705-0.00134202j 0.00656502-0.00282467j -0.00677893-0.00141807j -0.00371284-0.00398513j 0.0124267-0.0111663j 0.00936583-0.0124298j -0.00534675-0.00905055j -0.0144975-0.0212101j -0.00443079-0.0372262j 0.00307426+0.0219494j -0.0201692-0.013311j -0.00233731+0.0402707j -0.0197007+0.046475j 0.0137185-0.00980875j 0.0171027-0.0168153j 0.00737802-0.0230114j 0.0546365-0.0113686j -0.00478313-0.004713j -0.0215656+0.0235082j -0.00503499+0.0139305j 0.0308751+0.00469799j -0.0018706-0.000284246j 0.00471788+0.0210062j -0.0175448+0.0257989j -0.0150907-0.0232422j -0.00457461-0.00555709j -0.021701+0.00299077j 0.0207674+0.0296895j -0.0147341-0.0164462j -0.0141372-0.00131099j -0.0238067-0.0113858j 0.0204711+0.00142586j 0.00573608-0.00378j -0.0167349+0.0098466j 0.00264447+0.00388233j -0.0317688+0.0192802j -0.000999903+0.000905678j -0.00877745+0.0221456j 0.00158156-0.00637035j 0.00428762+0.0171748j -0.00497526-0.00525627j 0.00644314-0.019779j 0.0395187+0.0193997j 0.013675-0.0187379j 0.0242389-0.0277694j 0.096071+0.0116218j -0.00345291+0.0179606j -0.00295533-0.025561j 0.101117+0.0064779j -0.0160531-0.0385344j -0.041106-0.00145296j -0.0802327-0.056282j 0.0824725+0.0237716j -0.0917797+0.0523528j -0.0496113+0.00417493j -0.0334383-0.0327035j 0.0297625-0.0168941j -0.0640054-0.00598006j 0.0645475-0.202975j -0.11786-0.188207j 0.0573026-0.250094j 0.185674-0.0302514j -0.094059+0.0113719j -0.0700876+0.0986465j -0.0980709+0.137599j 0.109075-0.134622j -0.0931861+0.0375325j 0.00857813-0.0927769j 0.0209468-0.046156j -0.0722619+0.239533j 0.0950172-0.0989897j 0.204586+0.0760194j -0.0635095+0.134245j 
0.0305307-0.0215387j 0.00937119+0.0227179j -0.0237338-0.02798j 0.0392963-0.0369981j 0.00762348-0.023563j 0.019269-0.0104546j 0.00683813-0.0264286j -0.00845482-0.021502j 0.00743243-0.0099829j 0.0221047+0.0119069j -0.0258689+0.0160337j -0.0059939+0.000144312j -0.0135705+0.0276268j -0.00582766+0.0149324j 0.00605114-0.0204391j -0.00169146-0.00812369j -0.0114372-0.00171668j -0.00525958-0.00818644j 0.00372801-0.00821983j 0.0132434-0.00445968j -0.00505495+0.0295874j -0.0178509+0.0179307j -0.0128585+0.00954067j 0.0179171+0.0140972j 0.00767903+0.0144063j -0.00642119-0.00288995j -0.0177794+0.0211968j 0.0392763+0.015114j 0.00538967+0.0141148j 0.0160813-0.0190832j -0.0207785+8.57442e-05j 0.00206467-0.00316724j 0.00579186-0.0243856j 0.0124129-0.0116441j 0.017768-0.0164036j 0.00333673+0.00461608j 0.000950498+0.00840995j 0.0100778-0.0196027j 0.0145684-0.00419236j 0.0194205-0.0111222j -0.0123512-0.00724824j 0.00153372-0.0116514j 0.0195041-0.00500204j 0.00145387+0.00139003j 0.00669696+0.00332516j -0.000259247+0.00437572j 0.00525397-0.0100668j -0.000456134-0.0174976j -0.0122991+0.00123984j -0.00674393-0.00893665j 0.000256746+0.0150827j 0.00587576+0.00743072j 0.016008+0.0118784j 0.00538075-0.012224j 0.00052535+0.0164743j 0.000926232+0.0103646j 0.00713636-0.0125926j 0.00252465-2.18626e-05j -0.0082456+0.00457109j 0.00336023+0.0105321j -0.0123317-0.0273852j 0.0136395-0.0082161j 0.00486258-0.000794388j 0.0113183-0.00847006j 0.0100982-0.0230958j 0.00418308-0.00703646j -0.00862933+0.0197426j 0.00462115-0.0138284j -0.0113761+0.00836909j 0.00920653+0.00576294j -0.0030954-0.00694951j -0.00443571+0.0182907j 0.00556196+0.00243041j -0.00563263+0.00436791j -0.00187483-0.003092j -0.0121968+0.0169664j -6.29445e-05+0.0140935j 0.00374415+0.0149112j 0.00325146+0.00336927j -0.0131889+0.00239873j -0.00196563+0.00220406j -0.00927735+0.00492575j 0.00500176+0.00225062j -0.00950043+0.0103267j -0.00679562-0.00855057j -0.00441216-0.00912172j 0.00487827+0.00458791j -0.00831952-0.000654507j -0.0200523+0.0206142j 0.00609449+0.00932156j -0.0155015-0.0171186j -0.00263886+0.00784767j -0.000326455-0.00556995j -0.0115489+0.027865j 0.00224943-0.0159632j 0.00210206+0.00936471j 0.0140713-0.00521909j -0.00231697+0.000715233j -0.0149361+0.00619601j -0.00323281+0.00764784j 0.00592166+0.00257471j -0.00536099-0.00178377j -0.0250277+0.0204392j -0.00128463-0.0140094j -0.0067656-0.00961771j 0.01572+0.0102246j -0.00441223+0.0068588j -0.00518557+0.0330112j 0.00948154-0.00179734j 0.00574944-0.0029166j -0.0069279+0.00222946j 0.00413955-0.00105981j -0.0095053+0.00859336j 0.00360366-0.00332155j -0.000670579+0.0127943j 0.00800796-0.00345974j 0.00942955+0.00112844j 0.00366529+0.00743911j 0.00359953+0.0065441j -0.0129599+0.00593172j -0.00779641+0.0124244j 0.00154455+0.017247j -0.0273747+0.00293765j -0.0210165+0.00123615j 0.00987405-0.0134921j -0.00558013+0.0131376j 0.0114208+0.017355j -0.00527601-0.0171601j -0.0102989-0.0205193j -0.054667+0.0121437j -0.021344+0.00276763j -0.0274969-0.00805674j 0.00172261+0.00466369j 0.000932137-0.000644384j 0.0200814+0.0261422j 0.0310716+0.0254209j -0.0120265+0.000778031j -0.00636834-0.021712j -0.0320746-0.0145577j 0.00249268-0.0429424j -0.00598217-0.0074535j 0.0147586+0.0212406j -0.00147149+0.00408376j -0.0162925-0.0248521j -0.0134089-0.000425576j 0.0125254-0.0434912j 0.0191906-0.0214642j -0.0122317-0.00231379j 0.00379333-0.00613676j 0.0278314-0.00503247j 0.00142075-0.0174841j 0.0257736+0.00623239j -0.0257846+0.0155025j 0.0157391+0.0278159j 0.00777551-0.00557891j 0.00845859-0.00762793j 0.0230385+0.000530085j -0.00314604+0.00831136j 0.0203157+0.0145718j 0.000210341+0.00174031j -0.021023-0.0147252j 0.00733366-0.00723839j -0.00942162+0.0278431j -0.0114817+0.0197727j -0.0680424+0.0259756j 0.013108-0.0213514j 0.0523331-0.00158175j -0.105701-0.0386363j 0.017418-0.00219983j -0.0144706+0.0108883j -0.0924688+0.00608394j -0.0137841-0.0139517j -0.0833788-0.0250189j -0.0560742-0.0261672j -0.0015712+0.00308506j -0.100844-0.0194768j -0.0393068+0.017447j -0.00404034-0.0177158j -0.0358458-0.0226526j -0.0166823+0.0940854j -0.0333686-0.0634295j 0.143695+0.105883j 0.136135-0.153828j 0.0894852-0.0044059j -0.0357553+0.376091j 0.0684946-0.0443715j -0.0222424-0.0345506j -0.198802+0.0740958j -0.0550181+0.0814967j -0.0264519+0.0540905j -0.0285187+0.139306j 0.00421274-0.113714j -0.102525+0.126312j -0.102545+0.160385j -0.0367219+0.146698j -0.184391-0.103849j 
-0.0278364+0.0349043j -0.00206333-0.0169864j 0.00425733+0.0329319j -0.0551641+0.0384863j -0.037908+0.0326617j 0.00307217-0.00251382j -0.0481878+0.0294636j -0.0118796+0.00467991j -0.0455502-0.00366426j 0.0036444-0.0582892j -0.00804891+0.018257j 0.0134627-0.00734412j 0.0133183-0.0321565j -0.00595358+0.00344628j -0.0298683+0.010532j -0.0211984-0.0138035j -0.0138144-0.0113145j 0.0313111-0.0367151j -0.0265597-0.0306172j 0.0197415-0.00708017j -0.0280245-0.0230185j -0.0164878-0.0189794j 0.00757254+0.0452176j -0.0534648-0.0298509j 0.0193556-0.0113862j -0.00817712-0.000197147j 0.0168523+0.00130434j -0.0515179-0.000874005j -0.00514184-0.00864836j 0.0180175-0.00137291j -0.00459277-0.0133078j -0.0407612-0.00707409j -0.000927534+0.000902032j 0.0206157+0.00681599j -0.020525+0.0223328j 0.00135511+0.000893122j -0.027142-0.0259678j -0.00283028-0.030988j -0.00636092+0.00134009j 0.00379741-0.0127896j 0.00886006+0.00592377j -0.0283902-0.0121886j -0.00363384+0.00668288j 0.0188212+0.0068174j -0.0166817-0.010365j 0.000159131-0.0056155j 0.0074294+0.005487j 0.0166555+0.014203j 0.00664685+0.00748623j 0.0337036+0.0115492j -0.0155794-0.0333292j 0.0128782+0.00123898j -0.0461246-0.00774432j -0.0218767+0.00746673j -0.031634-0.00180794j -0.0174953-0.00615141j 0.0126723+0.010123j 0.00649104+0.00259886j -0.0262721-0.0155376j 0.00255319-0.0177988j 0.0247473+0.0188567j -0.0225986-0.00394735j -0.0146226+0.0168196j -0.0054876-0.0176254j 0.00717645+0.0165772j 0.000687584-0.0162809j -0.00120898-0.013312j -0.0160657+0.00470062j 0.0040778+0.0165432j -0.0251116-0.000816478j 0.00885965+0.0160549j -0.00709748+0.0045734j -0.00182259+0.0281752j -0.00241441-0.0217488j 0.000650047-0.0186314j -0.0159679+0.0125023j -0.00662739-0.0230082j 0.0045298+0.00176848j -0.0102439+0.0103985j -0.00282459+0.00432597j -0.00612132-0.00748946j 0.00536067-0.00341285j 0.000440721-0.0126823j 0.0133072-0.00287795j -0.00991614+0.00618086j 0.0102041-0.0072022j 0.02013-0.00317293j 0.0126612+0.00209711j 0.022812-0.0256294j -0.00351507+0.0135095j -6.04606e-05-0.00382375j 0.0061662+0.00616328j 0.0146386+0.0103784j 0.0242137-0.00649589j 0.00441244-0.00145207j -0.00151078+0.0102165j -0.0228869-0.00733164j 0.016249-0.00720508j -0.00311572+0.000152479j -0.0106357+0.00620122j 0.00076644+0.00359225j 0.00166522-0.0179624j 0.0165937-0.0111948j -0.014336-0.00802818j 0.00605437+0.0101894j 0.0291518+0.00986667j 0.00167757+0.0144604j 0.00832884-0.0132616j 0.0317051+0.00795949j -0.0103483+0.00605385j -0.0274778+0.00396638j 0.0132695+0.00256499j -0.0244592-0.000324526j -0.042641-0.00846336j 0.0174944+0.00274087j 0.00671322+0.00565931j -0.0409203-0.00542271j -0.00345171+0.005278j 0.00291892-0.000792737j 0.0202161-0.000394293j 0.0153673+0.0127229j 0.00295802+0.00968664j 0.00767517-0.00276102j 0.0112153+0.000174011j 0.0257016+0.00225624j -0.00962374+0.011067j -0.00929939-0.00726398j 0.00735334-0.0206903j -0.0254297+0.000443367j -0.00832808-0.0170013j 0.0297416+0.000716886j 0.0117447-0.0159652j -0.00348476+0.0310692j -0.000555561-0.00411046j -0.0427201+0.00615411j -0.030787-0.0138628j 0.0163755-0.0101986j 0.000273089-0.0219887j -0.000770967+0.00578421j -0.00189319-0.0137614j -0.0344655+0.0126589j -0.0226002-0.000134292j -0.0338188-0.00790504j 0.0121075+0.00259446j 0.016179-0.00960406j 0.0277173+0.0377569j -0.0197161+0.00927105j -0.0193672+0.00471132j 0.0353354+0.0020003j 0.0525083+0.00841622j -0.0343279+0.0127621j 0.0571581+0.0259825j -0.00272188+0.0186934j -0.0214158+0.00244667j -0.0374146-0.00610047j -0.0274361+0.0217558j -0.0370885+0.0493188j -0.062764-0.0312021j 0.0208756-0.0173235j -0.00794359-0.00793523j 0.0301994+0.00210758j 0.0487477+0.0160385j 0.0141683-0.00591184j -0.0671909+0.0012649j 0.0017962-0.036649j 0.0597698-0.0436999j 0.00508696+0.0252096j -0.0708766+0.0214402j 0.0666631-0.0159412j 0.0423038-0.0700525j -0.0685008-0.151358j -0.0336286+0.0720627j -0.133449-0.0261088j 0.0259868-0.0104001j -0.00882619+0.0999283j -0.0615548+0.0752489j 0.244182-0.164633j -0.077029-0.0126555j 0.0841033-0.0662346j 0.0311304+0.0320978j -0.0440723-0.0391312j -0.107499-0.159933j -0.0732758-0.0350634j -0.0370972-0.121339j -0.0682383+0.108625j -0.0763414-0.0290928j 0.0190349+0.00841072j 0.0865995+0.0914293j -0.00487835-0.0941692j 0.173979-0.122663j -0.0023547-0.0904218j -0.0237939+0.0421839j -0.0844708+0.0231544j -0.0557068+0.0513918j 0.030321+0.145705j 0.257277+0.0892159j 
0.00968164-0.00597819j 0.00470401-0.0190603j -0.0225793+0.0282394j 0.0165976-0.0182051j 0.0463297+0.00395584j -0.00838156-0.0103254j -0.0160477-0.00280847j 0.0012114+0.0345616j 0.0245144+0.0127746j 0.022582-0.0043231j -0.00380372+0.0144689j -0.0280587-0.00335246j 0.0133674+0.0133596j -0.00177062+0.0101424j 0.0356227+0.0278071j 0.0193055+0.0205765j -0.0205416+0.00966461j -0.00486356+0.00531535j -0.00894787-0.0154419j 0.00856031-0.00385651j 0.0266807+0.00107989j -0.0206073+0.0225125j 0.00723736+0.000945077j 0.0305058+0.0107613j -0.00748075-0.00900876j 0.00362656+0.00541472j -0.0177522+0.0124776j 0.00959841-0.0219161j -0.000420094-0.000253602j -0.00424009-0.0199691j 0.0162119+0.0249882j 0.00977152+0.00801782j 0.00084006-0.0152391j 0.0267231+0.013321j 0.00285373+0.00133277j 0.00977095+0.015485j 0.0116538+0.0033754j -0.0440895-0.00831368j -0.0117037+0.0084045j -0.0220553-0.0119367j -0.00790592+0.00432831j 0.0211611-0.0156562j -0.00738344-0.00339747j 0.00504098-0.0261849j 0.00988821+0.00693023j -0.00611775+0.00201483j -0.00450577+0.0167511j -0.00667026-0.00262989j 0.0164256+0.000303867j 0.00750812+0.00578047j -0.00383013-0.00117445j 0.0147939+0.00494404j -0.0196028-0.0152627j -0.00786421-0.020022j -0.00157385-0.0108312j -0.00546225-0.00286616j -0.00907185+0.00142542j -0.00746959-0.0169715j 0.0029394+0.0092315j 0.0104538+0.00304296j -0.0213689+0.0237168j -0.0015934-0.00594189j -0.0249409-0.0084332j -0.00467932+0.00167174j -0.0333212-0.000889742j -0.0159565+0.0102936j 0.0209521+0.010102j 0.0142225-0.00278414j 0.00787025-0.00876785j -0.0115104-0.0117058j 0.00130195+0.0084281j 0.0147511-0.0143676j -0.0215148-0.00154137j -0.00160024+0.018746j -0.00256876-0.0020067j 0.0134122+0.00437922j 0.0242236+0.00454018j 0.0263494+0.0136931j 0.012206-0.00201244j -0.0105467-0.00558647j 0.000282635-0.0237601j -0.0184229+0.00595632j 0.0143856+0.0107532j 0.000511827+0.00107518j -0.00695109-0.0141221j -0.0212284-0.000857939j 0.0196274+0.00948786j -0.00709155+0.00421867j 0.0206711+0.0209289j -0.000810896-0.0135069j -0.0242495-0.0075177j 0.0202201+0.00366951j -0.0292321-0.00730364j 0.00896935+0.0179256j -0.00614543+0.00562647j -0.00368513-0.00218255j -0.000691426-0.00934536j 0.000987929-0.00251214j 0.0118352-0.00275343j -0.000651802-0.000627665j 0.00182961-0.017322j -0.0049805+0.00644837j 0.0072463+0.0160913j 0.00573427-0.00908005j 0.0141489+0.0204378j -0.015466-0.00368074j -0.00223305-0.00545588j -0.0113933+0.0135796j -0.0330835+0.0197372j 0.0110197-0.00310281j -0.00640636-0.0073651j -0.0133925+0.0203936j -0.0146421-0.0172389j -0.00182111-0.0055787j 0.00250879+0.00641819j 0.00896059-0.0108571j 0.00422518-0.00607027j 0.0231336+0.0167515j 0.0324474-0.00168899j 0.0102557+0.00496855j -0.00228633+0.00100465j -0.00994635-0.00532662j 0.0249647+0.00790044j -0.00581939-0.00303684j 0.00235191-0.0124754j -0.0328405-0.0118674j -0.00129339-0.00646173j -0.00388804-0.00406478j 0.00562462+0.0454154j -0.0103267-0.000788381j -0.00795402-0.011982j -0.00390764+0.0399998j 0.0356779-0.00985332j 0.0217126-0.015181j -0.00655507+0.0128137j -0.0206001+0.00135047j -0.00139927-0.0032156j -0.0139083+0.00255931j -0.0423506+0.0176526j -0.0353001+0.0207911j -0.00668139+0.0189002j -0.0136492+0.00140722j 0.016818-0.0100414j 0.0144199+0.00273173j -0.0530548+0.00265986j -0.0469582-0.0105967j -0.0290019+0.018204j 0.0635144+0.0460318j -0.00936034-0.0190676j -0.0365398+0.00603951j -0.0298914+0.0264438j 0.0320682-0.0234999j 0.0126683-0.0036555j 0.0767417+0.0189706j -0.0133291+0.00291736j -0.000846997+0.00402097j 0.104947-0.00550085j 0.00299674+0.0158968j -0.0161719-0.0168617j 0.0205835-0.00125389j 0.029249+0.0132675j 0.00922861-0.00562021j -0.0252178-0.0126451j 0.0595548-0.0182877j -0.0540427-0.0332942j 0.0471288+0.0997885j 0.0113136+0.0295955j 0.0634691+0.0467383j 0.103244+0.0656746j -0.0160469+0.0419008j -0.110866+0.122136j 0.135536+0.0851061j -0.117916+0.00628543j -0.108189-0.0117716j 0.0199432+0.0448548j 0.00942723+0.10303j -0.0278318-0.112696j 0.128894+0.0652028j -0.0526813+0.0187594j -0.0584941-0.0200795j 0.0956026+0.0324833j -0.00327824-0.0725321j 0.189572+0.0104951j 0.0467928-0.0408038j -0.160971-0.188635j 0.0933412-0.0249523j 0.0117273+0.0943755j -0.0424169+0.0760911j -0.097203-0.00851084j 0.0373472-0.0439022j 0.0512961-6.25572e-05j -0.00764566+0.0473965j -0.0138773-0.0186414j 0.0713807+0.0853124j -0.381466-0.137212j -0.00074395+0.206251j 
-0.0195157+0.00337629j 0.00295038-0.0300741j -0.0137782+0.0476426j -0.00939804-0.00841672j -0.00957781+0.0128017j -0.00459768-0.0432898j -0.0218797+0.000909325j 0.00167037-0.0112159j 0.00717823+0.0238564j 0.0363114-0.0478051j -0.026973+0.0172185j -0.0162134-0.0405062j 0.0176072+0.0109479j 0.00638106+0.0252614j 0.00319305+0.00673032j -0.0132388-0.0317936j 0.00165631-0.017995j 0.0451296-0.0361686j 0.0402844-0.0235666j 0.00485303+0.0010778j -0.0149567-0.0129371j 0.000909188-0.0109498j -0.0242246+0.0342479j 0.0202298-0.00472974j -0.0147931-0.0156372j 0.0103814+0.013542j 0.0202026+0.0323717j 0.00369277+0.0294944j 0.000860173-0.0170414j 0.00249782-0.022241j -0.0126938-0.0176541j -0.0094888+0.00893564j 0.0134778-0.0127732j 0.00871885+0.0038055j -0.0218843+0.0114695j -0.0299007+0.0141277j 0.00146231-0.0287088j 0.0126079-0.0190426j -0.00118324+0.0210945j -0.00790443+0.0129633j -0.00766536+0.00627936j 0.0137174+0.00254131j 0.00450076+0.0102539j -0.0130378-0.0110376j 0.00611894-0.00857642j 0.00568703+0.00399258j -0.0178628+0.0138259j -0.00911271+0.00686821j 0.00824609+0.010361j -0.0189903+0.00251242j 0.0101572-0.018496j 0.00271682-0.00745963j 0.000967444-0.0166224j 0.00161042-0.00609299j -0.00819807+0.00493845j 0.00632982-0.0259272j -0.00851609-0.000681073j 0.00398298+0.00607449j 0.010752-0.00528392j -0.00180083+0.00972595j -0.0094869+0.0144687j 0.0102043-0.0187777j 0.000200431-0.00576655j 0.0147533-0.00752559j -0.00775278-0.00742757j 0.0196729-0.0163547j -0.00712812+0.00788871j 0.0263403-0.00715755j -0.0237164+0.0034615j 0.000275932-0.0245436j 0.00959828+0.0186248j -0.00604275+0.0106055j -0.0330846-0.0113344j 0.0048428-0.0049571j -0.00587299-0.00429272j 0.0182184-0.00867389j -0.0193087+0.00390804j -0.0100513+0.00412994j -0.0161428-0.0215553j -0.00345043+0.00538963j -0.020668+0.00635138j 0.00319434-0.00259125j -0.00609995+0.00796563j 0.00438832-0.00221208j 0.0151399-0.0027043j 0.0123248-0.0141835j 0.00898256+0.00134175j 0.00194085+0.00146604j 0.022308+0.00872455j -0.0027306+0.00731448j 8.8694e-05+0.0021884j 0.0153705+0.00682194j 0.00735783-0.0231639j 0.0214027+0.0180863j 0.00348261-0.00850368j 0.0210002+0.00650478j -0.0122908-0.00572998j 0.00263015+0.00505606j -0.0256924-0.0138299j -0.00316633-0.0112712j -0.0177078+0.00698512j -0.00833147+0.00314473j 0.000595217+0.00804941j 0.0150927-0.00779376j 0.0234789+0.0167787j -0.00418948-0.00654276j 0.00199947-0.00226673j 0.00370382+0.00225627j 0.00492851+0.00610075j -0.0102405-0.00303528j 0.00773094-0.0103474j 0.00285019+0.00989093j 0.0162939+0.000803945j 0.00106431-0.00954519j 0.0230359+0.00407201j 0.0212753+0.0119085j -0.0168554-0.00300741j -0.0159625-0.00328576j -0.0160291+0.0113577j -0.0278303+0.0150225j 0.00506419+0.00525951j 0.0317829+0.0223011j 0.0203074+0.0169486j 0.00545056-0.000408995j -0.0122257+0.00420749j -0.0230583+0.0075553j -0.018916-0.0263523j -0.00740834-0.0126775j 0.0437408-0.00697292j 0.00243363-0.0347516j -0.0103079+0.00731671j -0.00282244-0.000407181j 0.00591163+0.0162133j -0.00799408+0.0404201j 0.00875147+0.0306468j 0.0191156-0.0111818j -0.0301758-0.0119902j -0.014741-0.00711002j -0.021658+0.00317807j -0.018952-0.0275936j 0.00043074+0.0382953j 0.0338929+0.00977434j -0.0150677-0.0296714j -0.0250185-0.0266077j -0.0147745-0.0297339j 0.031467+0.0236095j 0.0486112+0.0305397j 0.00302239-0.0106327j 0.045316+0.0520199j 0.0550413+0.0262849j 0.0205402+0.0238477j -0.00698659+0.0516202j -0.0281008-0.00360589j 0.0004905-0.000739443j 0.0380158+0.0176999j 0.0285043+0.0296936j -0.0207083+0.000673906j 0.00915163-0.021885j 0.0267906-0.0284685j 0.0495785-0.0294084j -0.0514475-0.0994685j 0.00461626+0.0543418j -0.0565435-0.0148603j -0.05938+0.0637103j 0.0169416+0.0396855j 0.0211224-0.108395j 0.00534495-0.0207576j 0.144285+0.0975421j 0.0106638-0.146039j -0.0241321-0.0799785j -0.0047744+0.0306225j 0.0565925+0.0294282j 0.0255749+0.0432257j -0.0489247-0.0579527j -0.155515+0.116504j 0.0735571+0.006374j 0.0240025-0.185965j -0.113452+0.0537401j 0.0689965-0.0615538j -0.0228366+0.0342874j -0.0375887+0.0369487j 0.202783+0.0700687j -0.0276723+0.0981956j 0.120071+0.0467922j 0.103247-0.00868197j -0.0533653+0.0727283j -0.0211588+0.0173157j -0.157965-0.00589666j 0.00846929-0.080211j 0.0835724-0.102608j -0.111677-0.0969777j -0.0588969-0.0539166j -0.0480245-0.0221519j 0.00511091+0.120829j 0.0601209-0.162611j -0.286358-0.157286j 
