-0.415838-0j -0.00910945-0j -0.363858-0j -0.242572-0j 0.353076-0j -0.00840193-0j -0.150084-0j 0.480548-0j 0.25225-0j 0.447502-0j 0.195097-0j -0.0555338-0j -0.00119952-0j -0.0469444-0j 0.0455533-0j -0.0428542-0j -0.00104958-0j -0.000699721-0j 0.0600308-0j -0.0306165-0j 0.0420152-0j -0.00043293-0j 0.0527055-0j 0.0428881-0j 0.0389554-0j 0.0129051-0j -0.0367091-0j -0.0052985-0j -0.000784778-0j -0.000113273-0j -0.0302834-0j 0.0293861-0j -0.00437104-0j 0.00424151-0j -0.0270863-0j -0.0185447-0j -0.00390958-0j -0.0026767-0j -0.000663397-0j 0.037943-0j -9.57531e-05-0j -0.000605596-0j 0.00547659-0j -0.0187369-0j -8.74102e-05-0j -0.0176653-0j 0.0257128-0j -0.00270444-0j 0.0171419-0j -0.00254977-0j 0.0322551-0j 0.00371133-0j -0.000432658-0j 0.00247422-0j 0.00465563-0j -0.00546494-0j -6.24489e-05-0j 0.034996-0j 0.010606-0j -0.000788796-0j 0.00505123-0j 0.0224768-0j 0.0230442-0j 0.00153084-0j 0.00324425-0j 0.00332614-0j 0.014208-0j 0.00380243-0j 0.00205075-0j 0.000548834-0j -0.0282409-0j -0.00499233-0j -0.000416028-0j -0.000599008-0j -0.000105891-0j -8.82422e-06-0j -0.0228778-0j 0.0221998-0j -0.00404425-0j 0.00392441-0j -0.000337021-0j -0.0201763-0j 0.000327034-0j -0.0191409-0j -0.000494156-0j -0.0035667-0j 0.0282632-0j -0.000297225-0j -0.00338366-0j -8.73553e-05-0j -0.000441987-0j -0.000281972-0j 0.00499628-0j -7.27961e-06-0j -0.000302608-0j -0.0136749-0j 0.000416357-0j 0.0187662-0j -7.81329e-05-0j -0.0176542-0j -5.3494e-05-0j -0.00241741-0j 0.023541-0j -6.51108e-06-0j -0.00679512-0j 0.0171311-0j -4.45783e-06-0j 0.00331743-0j -0.000201451-0j -0.00312086-0j -0.000305744-0j 0.0041615-0j 0.000276452-0j -0.000288258-0j -0.00120122-0j 0.00302838-0j -0.000260072-0j 0.0247303-0j 0.000346792-0j -0.007282-0j 0.0164869-0j -0.000100102-0j -5.40483e-05-0j 0.000252365-0j 0.0158835-0j 0.0122391-0j -5.09573e-05-0j -4.50403e-06-0j 0.00437175-0j -8.91752e-05-0j -0.00128729-0j 0.0217126-0j 0.0029145-0j -4.24644e-06-0j 0.000364312-0j 0.00280783-0j 0.00216358-0j -0.000107274-0j 0.0102007-0j 0.000242875-0j 0.00946604-0j 0.000233986-0j -1.57641e-05-0j 0.00383828-0j 0.000180298-0j 0.0113477-0j 0.00180325-0j -1.31367e-06-0j 0.00167337-0j 0.000319857-0j 0.00531639-0j 0.000150271-0j 0.00200601-0j 0.00119467-0j 0.000139448-0j 0.000167168-0j 0.000939814-0j 7.83178e-05-0j 0.00021119-0j 1.75992e-05-0j 
0.0424146-0j 0.0469444-0j -0.0356894-0j 0.0247419-0j 0.0374974-0j -0.0416377-0j -0.0747799-0j 0.0252573-0j -0.0783134-0j -0.0150278-0j 0.00407673-0j -0.266395-0j -0.290721-0j 0.216555-0j -0.227525-0j -0.205571-0j 0.244625-0j -0.169587-0j -0.148389-0j 0.429335-0j 0.201805-0j 0.512561-0j -0.0865601-0j 0.30991-0j 0.0460651-0j -0.0105615-0j 0.00374425-0j -0.051374-0j 0.00404425-0j -0.0554903-0j -0.00297038-0j 0.00312086-0j 0.040756-0j -0.0428206-0j 0.00276275-0j 0.00189153-0j -0.0379071-0j -0.0259532-0j -0.00328761-0j 0.00199426-0j 0.0451086-0j 0.00312086-0j -0.0273628-0j -0.00558679-0j -0.0428206-0j -0.00173272-0j -0.00262602-0j 0.0766551-0j 0.0018205-0j 0.0237743-0j 0.00112638-0j 0.036031-0j -0.00651792-0j -0.0249787-0j -0.0154548-0j -0.00381637-0j 0.089431-0j -0.00176882-0j -0.00550229-0j 0.0523636-0j 0.0242696-0j 0.000587687-0j -0.00235244-0j 0.0754957-0j -0.00806352-0j 0.0322773-0j -0.000285502-0j 5.66881e-05-0j 0.00391731-0j -0.000777804-0j 0.00288052-0j -0.0239481-0j -0.0060719-0j 0.00308691-0j -0.0256641-0j -0.00650696-0j -0.00224399-0j 0.00235767-0j 0.0186562-0j -0.0196013-0j 0.00473015-0j 0.00205794-0j -0.00496978-0j 0.00195233-0j -0.0024489-0j -0.0171094-0j 0.0014855-0j -0.00433798-0j -0.0162314-0j 0.0203598-0j 0.00227772-0j -0.00411537-0j -0.0123502-0j 0.0051621-0j 0.00155945-0j -0.00407745-0j -0.00313132-0j -0.00191657-0j -0.0189366-0j -0.00173164-0j -0.012965-0j 0.0338993-0j 0.000822073-0j -0.00480126-0j 0.000693089-0j 0.00181936-0j -0.0032872-0j 0.015934-0j 0.00859495-0j 0.0143965-0j -0.00460597-0j -0.00683458-0j 0.00403998-0j -0.00142853-0j -0.00576223-0j -0.0151258-0j 0.00365015-0j -0.00124996-0j -0.00173287-0j -0.00362829-0j 0.000866541-0j -0.00146098-0j 0.0382933-0j -0.00383506-0j 0.000415296-0j -0.00379973-0j 0.0118765-0j 0.00970903-0j 0.010392-0j -0.00314637-0j 0.030165-0j -0.000729144-0j -0.00720428-0j 0.00301122-0j 0.00263482-0j -0.0034527-0j 0.0315904-0j 0.00764815-0j -0.00261904-0j -0.0018266-0j 0.000197801-0j -0.000875412-0j 0.0261584-0j 0.00606198-0j 0.00800954-0j -0.000867347-0j 0.0217742-0j 0.0066323-0j -0.00164449-0j 0.00153698-0j -8.89649e-05-0j 0.00552073-0j 0.00721098-0j 1.55786e-05-0j -0.00041695-0j 0.0018283-0j 0.00073964-0j 0.000187531-0j -0.000129518-0j -3.28385e-05-0j 
-0.0428542-0j 0.0455533-0j -0.0374974-0j -0.0249983-0j 0.0378563-0j 0.0420152-0j -0.0154669-0j -0.0225485-0j 0.0270458-0j -0.0740197-0j -0.0743958-0j 0.269155-0j -0.282106-0j 0.227525-0j -0.229703-0j 0.207701-0j -0.246843-0j -0.164562-0j 0.132474-0j 0.148389-0j -0.211862-0j -0.101817-0j 0.410001-0j 0.0946443-0j 0.504026-0j 0.294847-0j -0.00378305-0j 0.0519064-0j 0.00392441-0j -0.053846-0j -0.00312086-0j 0.00315073-0j 0.0428206-0j -0.0432305-0j -0.00279138-0j -0.00191113-0j 0.0382999-0j 0.0262222-0j 0.00331743-0j -0.00178038-0j -0.0455177-0j 0.00302838-0j 0.0244282-0j -0.00193093-0j -0.0415517-0j -0.0018205-0j 0.00275689-0j 0.0264939-0j 0.00183793-0j 0.0249787-0j -0.0053352-0j -0.0378267-0j 0.00216358-0j -0.0252178-0j 0.0732031-0j -0.000563189-0j -0.029686-0j -0.0016421-0j 0.00113716-0j 0.00772739-0j 0.0225309-0j -0.00618363-0j -0.00381165-0j -0.0156027-0j 0.0848442-0j 0.0522989-0j -0.00541788-0j -0.00224072-0j 0.0743376-0j 0.0307445-0j -0.00291037-0j 0.0241963-0j 0.00613482-0j 0.00299544-0j -0.0249036-0j -0.00631415-0j -0.00235767-0j 0.00238023-0j 0.0196013-0j -0.0197889-0j 0.00496978-0j -0.00207927-0j -0.00501734-0j -0.00197256-0j 0.00247111-0j 0.0172867-0j -0.00132618-0j 0.00438293-0j 0.0163996-0j -0.0205444-0j 0.00221023-0j 0.00415801-0j 0.0110257-0j -0.00520891-0j 0.00151324-0j -0.00140927-0j 0.00279549-0j 0.00201208-0j -0.0183755-0j -0.00181936-0j -0.0125808-0j 0.0117164-0j -0.00389383-0j -0.00465899-0j -0.000700271-0j 0.00183677-0j -0.00318979-0j -0.0167281-0j 0.00297063-0j 0.0151258-0j 0.00152892-0j 0.0323727-0j -0.00424131-0j 0.00144148-0j 0.00582194-0j -0.0152706-0j 0.00383506-0j -0.00116041-0j 0.0082079-0j -0.000750447-0j -0.000773607-0j 0.00147612-0j -0.0127112-0j -0.00387177-0j -0.00436974-0j 0.00131225-0j -0.0119842-0j -0.00322285-0j 0.00964746-0j 0.000445935-0j 0.00623909-0j -0.0035914-0j 0.00643164-0j -0.00303853-0j 0.00244605-0j 0.0363293-0j -0.0109099-0j 0.00158188-0j -0.000478645-0j 0.0016307-0j -0.00360965-0j 0.00921107-0j -0.00370743-0j 0.0298584-0j -0.00276613-0j -0.00312189-0j 0.00397937-0j -0.000939997-0j 0.0300101-0j 0.0075704-0j -0.00258272-0j 0.00100895-0j 0.0259549-0j -0.000826894-0j 0.00760887-0j 0.00658071-0j 0.0214723-0j 0.00544417-0j 0.00687467-0j 0.00174303-0j 
0.0244727-0j 0.0270863-0j 0.0214136-0j -0.069789-0j 0.0216355-0j -0.0485741-0j 0.00883267-0j -0.0283349-0j 0.0154572-0j 0.00901668-0j 0.00235222-0j 0.00326825-0j 0.0035667-0j 0.00276275-0j 0.00279138-0j -0.00490364-0j 0.00312086-0j -0.0101712-0j 0.0018205-0j -0.00350333-0j -0.0050058-0j 0.00128729-0j -0.00206479-0j 0.00130063-0j 0.000587687-0j 0.000129573-0j -0.205497-0j 0.000311825-0j -0.221963-0j 0.000336809-0j -0.169527-0j -0.171284-0j 0.000257242-0j 0.000259908-0j 0.294816-0j -0.103814-0j -0.000447358-0j 0.000157528-0j -0.187632-0j -0.109452-0j 0.000284715-0j 0.33303-0j 0.000166084-0j -0.104889-0j -0.000505345-0j 0.483441-0j -0.149873-0j 0.000159161-0j 0.488451-0j -0.00073358-0j -0.0618195-0j 0.00022742-0j 0.237928-0j -0.000741182-0j 9.38058e-05-0j -0.0305927-0j -0.000361036-0j 0.196281-0j -0.0618195-0j 4.64219e-05-0j -0.000297839-0j 0.0627127-0j -0.044166-0j 9.38058e-05-0j -9.51611e-05-0j 6.70181e-05-0j -0.0162943-0j -0.00311124-0j 2.47252e-05-0j 4.72104e-06-0j 0.00166202-0j -0.0279471-0j 2.44839e-05-0j 0.00178111-0j -0.0299496-0j 2.62382e-05-0j 0.00134639-0j 0.00136034-0j -0.0226397-0j -0.0228744-0j 1.98342e-05-0j -0.0023087-0j 2.00398e-05-0j 0.00112647-0j 0.00146934-0j 0.038821-0j 0.000857115-0j -3.40103e-05-0j -0.0189418-0j -0.0247071-0j -0.00255526-0j 1.65945e-05-0j -0.0144125-0j 2.16454e-05-0j 0.000899783-0j 0.00080479-0j 1.26265e-05-0j 0.00114994-0j 0.042967-0j -0.00202011-0j -0.01513-0j -0.0135327-0j 0.000474326-0j -3.76425e-05-0j -0.00313243-0j -0.00204104-0j 1.32551e-05-0j -0.0193364-0j 1.18557e-05-0j 0.0339684-0j 0.000909107-0j -0.00797585-0j 1.69402e-05-0j -0.00419013-0j 0.0526722-0j 0.0343204-0j -2.9759e-05-0j 0.000749975-0j 6.98748e-06-0j -0.000833253-0j -0.00244424-0j -4.6145e-05-0j -0.0152868-0j -3.00674e-05-0j 0.000239621-0j -0.00145819-0j 0.0704575-0j 1.33924e-05-0j -0.0126109-0j 0.000265156-0j 0.0140112-0j -0.000850612-0j 0.0411002-0j -6.17264e-05-0j 1.10482e-05-0j -0.00402925-0j 0.0245197-0j -1.2275e-05-0j 0.000309349-0j -3.60071e-05-0j -0.000221903-0j 3.52995e-06-0j -0.00445864-0j 0.0143031-0j -2.14812e-05-0j 0.000171193-0j -0.00520174-0j 3.90612e-06-0j 0.00373133-0j -1.25307e-05-0j 5.33789e-05-0j 4.55714e-06-0j -0.00287864-0j 8.98868e-06-0j -3.26894e-06-0j 2.52192e-06-0j -0.000897573-0j 7.86345e-07-0j -0.000151146-0j 1.32416e-07-0j 
-0.00353233-0j -0.00390958-0j -0.00309079-0j 0.0100732-0j -0.00312282-0j 0.00701107-0j -0.00127489-0j 0.00408979-0j -0.00223105-0j -0.00130145-0j -0.000339514-0j 0.0448429-0j 0.0489378-0j 0.0379071-0j 0.0382999-0j -0.0672818-0j 0.0428206-0j -0.139556-0j 0.0249787-0j -0.0480684-0j -0.0686835-0j 0.0176626-0j -0.0283305-0j 0.0178456-0j 0.00806352-0j 0.00177784-0j -0.000311825-0j -0.199056-0j -0.000336809-0j -0.215005-0j -0.000257242-0j -0.000259908-0j -0.164213-0j -0.165914-0j 0.000447358-0j -0.000157528-0j 0.285575-0j -0.100559-0j -0.000284715-0j -0.000166084-0j -0.18175-0j 0.000505345-0j -0.106021-0j -0.000159161-0j 0.322591-0j 0.00073358-0j -0.00022742-0j -0.101601-0j 0.000741182-0j 0.468287-0j -9.38058e-05-0j -0.145175-0j 0.000361036-0j 0.473139-0j -0.0598817-0j -4.64219e-05-0j 0.23047-0j 0.000297839-0j -9.38058e-05-0j -0.0296338-0j 0.190128-0j 9.51611e-05-0j -6.70181e-05-0j -0.0598817-0j 0.0607468-0j -0.0427816-0j -2.47252e-05-0j -4.72104e-06-0j -0.0157835-0j -0.00301371-0j -0.000239892-0j 0.00403126-0j -0.0478998-0j -0.000257081-0j 0.0043201-0j -0.0513319-0j -0.000194335-0j -0.000196349-0j 0.00326569-0j 0.00329953-0j -0.0388033-0j 0.000333232-0j -0.0392054-0j -0.000162592-0j -0.000212081-0j -0.00559978-0j -0.000123714-0j 0.0665371-0j 0.00273227-0j 0.0035639-0j 0.00036882-0j -0.0324652-0j 0.00207894-0j -0.0423467-0j -0.000129872-0j -0.000116161-0j -0.0247022-0j -0.00016598-0j -0.00619782-0j 0.000291578-0j 0.00218244-0j 0.00195203-0j -6.84631e-05-0j 0.0736431-0j 0.000452127-0j 0.000294599-0j -0.0259319-0j 0.0027892-0j -0.0231942-0j -0.0048998-0j -0.000131218-0j 0.00115048-0j -0.0331415-0j 0.000604793-0j -0.00759775-0j -0.00495058-0j 0.05822-0j -0.00010825-0j -0.0136702-0j 0.00012027-0j 0.000352796-0j 0.0902772-0j 0.00220505-0j 0.0588233-0j -3.45863e-05-0j 0.000210472-0j -0.0101632-0j -0.0262007-0j 0.00181908-0j -3.8272e-05-0j -0.00202107-0j 0.000122775-0j -0.00592854-0j 0.12076-0j -0.0216144-0j 0.000581203-0j -0.00353687-0j 0.0240145-0j -4.46507e-05-0j 0.0704435-0j 3.2029e-05-0j -0.00690592-0j 0.00064314-0j -0.00206317-0j 0.0420254-0j -2.47096e-05-0j 0.00075033-0j -0.00764186-0j -0.000538229-0j 0.0245148-0j -7.70458e-06-0j -0.0089155-0j 0.000415232-0j -1.2974e-06-0j 0.00639529-0j -0.00493383-0j 0.000129471-0j -0.00153839-0j 2.18022e-05-0j -0.000259056-0j 
-0.0302834-0j -0.000663397-0j 0.0254817-0j -0.0176653-0j 0.0257128-0j 0.000588404-0j 0.0533918-0j 0.034996-0j -0.0537013-0j -0.0313395-0j 0.014208-0j -0.00404425-0j -8.73553e-05-0j 0.00328761-0j 0.00331743-0j -0.00312086-0j 7.35044e-05-0j -5.09573e-05-0j 0.00437175-0j 0.00651792-0j -0.00294241-0j 0.000154013-0j 0.00383828-0j -0.00913041-0j -0.00272813-0j 0.000939814-0j 0.25429-0j -0.000385864-0j 0.0054363-0j -8.24911e-06-0j -0.201733-0j -0.203562-0j 0.000306113-0j 0.000308889-0j 0.187632-0j 0.128463-0j -0.000284715-0j -0.000194931-0j -0.00441922-0j -0.262837-0j 6.70578e-06-0j 0.00419507-0j 0.000398833-0j -0.379426-0j -6.36566e-06-0j -0.117678-0j 0.171286-0j 0.000575746-0j -0.118745-0j 0.000178566-0j -0.223437-0j -0.000259912-0j -0.00876141-0j 0.000180185-0j 0.000339046-0j -0.259188-0j 1.32947e-05-0j 0.233126-0j 0.358895-0j 0.000393296-0j -0.000353748-0j -0.155701-0j 0.466649-0j -0.000544592-0j 0.000236263-0j -0.000708099-0j 0.0946464-0j -0.0263401-0j -0.000143618-0j 3.99689e-05-0j -0.00205665-0j 0.0345828-0j -3.02973e-05-0j -4.36228e-05-0j 0.000733523-0j -6.42624e-07-0j 0.00160218-0j 0.0016167-0j -0.0269408-0j -0.0271851-0j 2.36023e-05-0j -0.00146934-0j 2.38163e-05-0j -0.00139394-0j 3.46068e-05-0j 0.0247071-0j 0.00205827-0j -2.16454e-05-0j 0.0234392-0j -0.000581917-0j -3.21877e-05-0j -2.05346e-05-0j -0.0346101-0j 5.09806e-07-0j -2.20374e-05-0j 0.00291124-0j 3.03212e-05-0j -0.00131423-0j 0.000541241-0j 0.00123636-0j 0.000370562-0j -0.0489529-0j 0.00171438-0j -4.7417e-07-0j -0.000494855-0j 0.00124757-0j -3.24642e-07-0j 0.022099-0j 4.28867e-05-0j -0.0207896-0j 6.50895e-05-0j -0.0288275-0j -1.93605e-05-0j 2.01873e-05-0j 0.00832106-0j -0.0209781-0j 1.82133e-05-0j -0.00173192-0j 2.52552e-05-0j 0.00259055-0j 0.00120066-0j -7.28991e-06-0j -0.00109449-0j 1.83785e-05-0j 0.00115672-0j -0.00260556-0j -0.000339452-0j 9.58859e-07-0j 0.0291224-0j 4.44631e-05-0j -0.0435604-0j -0.00152058-0j -0.0201892-0j 2.97387e-07-0j -2.55135e-05-0j -0.0194504-0j 0.0438129-0j 3.81624e-05-0j -0.00362888-0j 1.76874e-05-0j 0.000689365-0j 1.70401e-05-0j -0.000747652-0j 0.0255687-0j -3.83836e-05-0j -0.00241581-0j 0.06102-0j 6.55003e-07-0j -0.0115918-0j -2.24002e-05-0j -0.000372318-0j -5.34584e-05-0j 0.0406221-0j 8.7002e-05-0j 1.01553e-05-0j -3.55882e-05-0j 0.00626057-0j -5.48476e-06-0j -0.00146295-0j 1.28166e-06-0j 
0.0176653-0j -0.037943-0j 0.0154572-0j 0.0103048-0j 0.0137994-0j -0.034996-0j 0.00637576-0j 0.0402045-0j 0.00985879-0j 0.00796386-0j -0.0733265-0j 0.00235915-0j -0.00499628-0j 0.00199426-0j 0.00178038-0j 0.0018205-0j -0.00437175-0j -0.0029145-0j 0.0050224-0j 0.00130063-0j 0.0016421-0j -0.00180325-0j 0.000937961-0j 0.00358818-0j -0.00532903-0j -0.00900686-0j -0.148336-0j 0.000225087-0j 0.310929-0j -0.000471808-0j -0.122371-0j -0.109247-0j 0.000185687-0j 0.000165773-0j -0.109452-0j -0.0749366-0j 0.000166084-0j 0.00011371-0j 0.262837-0j -0.301956-0j -0.000398833-0j 0.239937-0j 0.000458193-0j -0.0757131-0j -0.000364083-0j -0.071383-0j -0.095591-0j 0.000114888-0j -0.0637274-0j 0.000108318-0j -0.0546012-0j 0.000145051-0j 0.171419-0j 9.67008e-05-0j 8.28527e-05-0j -0.022083-0j -0.000260114-0j -0.278504-0j -0.0394293-0j 3.35091e-05-0j 0.000422605-0j 0.292476-0j -0.039009-0j 5.98306e-05-0j -0.000443807-0j 5.91928e-05-0j 0.507945-0j 0.398746-0j -0.000770764-0j -0.000605062-0j 0.00119971-0j -0.0201733-0j 1.76734e-05-0j -0.002495-0j 0.0419538-0j -3.67549e-05-0j 0.000971877-0j 0.000867645-0j -0.0163422-0j -0.0145896-0j 1.43171e-05-0j 0.000857115-0j 1.27816e-05-0j 0.00081313-0j -0.00205827-0j -0.0144125-0j 0.00236461-0j 1.26265e-05-0j -0.0136729-0j 0.0346101-0j -0.00184098-0j 1.19785e-05-0j -0.0397612-0j -3.03212e-05-0j -0.00126043-0j 0.000580928-0j 3.4834e-05-0j 0.000733447-0j 0.0309562-0j 0.000749975-0j 0.0211943-0j -0.00976838-0j 0.000418942-0j -2.71201e-05-0j 0.000288666-0j 0.000669542-0j -1.85679e-05-0j -0.012333-0j 8.55788e-06-0j -0.0126109-0j -0.00127349-0j -0.00704456-0j 1.08047e-05-0j -0.00120066-0j -0.00485395-0j -0.0112584-0j 1.10482e-05-0j 0.00206903-0j 6.1716e-06-0j 0.000309349-0j 0.00137936-0j 4.25245e-06-0j 0.0214139-0j 9.86329e-06-0j -0.00217284-0j 0.000478344-0j 0.0201892-0j -1.87603e-05-0j -0.0347911-0j -0.000371435-0j -0.00520174-0j 0.000386403-0j -0.0231941-0j -1.76874e-05-0j 3.04798e-05-0j 0.0365365-0j -0.00804342-0j 4.55714e-06-0j 0.000853433-0j 2.03198e-05-0j -0.00355777-0j -3.20089e-05-0j 0.00624573-0j -0.00649742-0j 7.04667e-06-0j -0.00155235-0j -0.0143506-0j -5.47176e-06-0j 0.0598243-0j 5.69226e-06-0j -0.00371047-0j 1.25723e-05-0j 0.0261029-0j -0.00189846-0j -5.24109e-05-0j -2.28683e-05-0j 0.0623921-0j -5.46605e-05-0j 0.0319228-0j -2.79669e-05-0j 
0.00437104-0j 9.57531e-05-0j -0.00367797-0j 0.00254977-0j -0.00371133-0j -8.49289e-05-0j -0.00770644-0j -0.00505123-0j 0.00775111-0j 0.00452347-0j -0.00205075-0j -0.0554903-0j -0.00119858-0j 0.0451086-0j 0.0455177-0j -0.0428206-0j 0.00100854-0j -0.000699173-0j 0.0599838-0j 0.089431-0j -0.0403722-0j 0.00211318-0j 0.0526642-0j -0.125276-0j -0.037432-0j 0.012895-0j 0.000385864-0j 0.246319-0j 8.24911e-06-0j 0.00526589-0j -0.000306113-0j -0.000308889-0j -0.19541-0j -0.197182-0j 0.000284715-0j 0.000194931-0j 0.18175-0j 0.124436-0j -6.70578e-06-0j -0.000398833-0j -0.00428069-0j 6.36566e-06-0j -0.254598-0j -0.000575746-0j 0.00406357-0j -0.000178566-0j 0.000259912-0j -0.367532-0j -0.000180185-0j -0.113989-0j -0.000339046-0j 0.165917-0j -1.32947e-05-0j -0.115023-0j -0.216433-0j -0.000393296-0j -0.00848677-0j 0.000353748-0j 0.000544592-0j -0.251064-0j 0.225818-0j -0.000236263-0j 0.000708099-0j 0.347645-0j -0.15082-0j 0.452021-0j 0.000143618-0j -3.99689e-05-0j 0.0916796-0j -0.0255145-0j 0.000296851-0j -0.00498843-0j 0.059273-0j 6.29641e-06-0j -0.000105808-0j 0.00125722-0j -0.000231254-0j -0.000233351-0j 0.0038861-0j 0.00392134-0j -0.046175-0j 0.000212081-0j -0.0465938-0j 0.000201198-0j -4.99506e-06-0j -0.0035639-0j -0.000297086-0j 0.0423467-0j -0.00338102-0j 8.39392e-05-0j 4.6459e-06-0j 0.0401736-0j 0.00499237-0j -0.000997374-0j 3.18083e-06-0j -0.000420202-0j -0.0593199-0j 0.000189693-0j -7.80718e-05-0j -0.000178454-0j -5.34521e-05-0j 0.00706126-0j -0.000247449-0j 0.000927657-0j 7.14262e-05-0j -0.000180072-0j 0.000635123-0j -0.00318769-0j -0.0839026-0j 0.00299882-0j -9.39486e-06-0j 0.00415824-0j 0.0378765-0j -2.91378e-06-0j -0.00120028-0j 0.00302601-0j -0.0356322-0j 0.000249981-0j -0.0494087-0j -0.000373913-0j -0.0001733-0j 0.0142618-0j 0.000157875-0j -0.0359554-0j -0.000166958-0j 0.000376081-0j 4.89645e-05-0j -0.00187589-0j -0.00420079-0j -6.41769e-06-0j 0.00628341-0j 0.000219477-0j 0.00291222-0j -0.000581802-0j 0.0499142-0j 0.00280564-0j -0.00631983-0j -0.0746601-0j 0.000523783-0j -0.0346033-0j -9.95013e-05-0j -0.0333369-0j 0.000107846-0j -0.00368818-0j 0.0750929-0j 0.000348692-0j -0.00880189-0j -0.00128143-0j 0.00167206-0j 0.0438234-0j 5.37394e-05-0j 0.104585-0j -0.00585958-0j -1.25577e-05-0j -0.0198676-0j 0.0696241-0j -0.000903062-0j 0.0107303-0j 0.000211025-0j -0.00250742-0j 
-0.00254977-0j 0.00547659-0j -0.00223105-0j -0.00148737-0j -0.00199178-0j 0.00505123-0j -0.000920261-0j -0.00580302-0j -0.00142299-0j -0.00114948-0j 0.0105838-0j 0.0323693-0j -0.0685529-0j 0.0273628-0j 0.0244282-0j 0.0249787-0j -0.0599838-0j -0.0399892-0j 0.0689113-0j 0.0178456-0j 0.0225309-0j -0.024742-0j 0.0128695-0j 0.0492326-0j -0.0731184-0j -0.123581-0j -0.000225087-0j -0.143686-0j 0.000471808-0j 0.301182-0j -0.000185687-0j -0.000165773-0j -0.118535-0j -0.105822-0j -0.000166084-0j -0.00011371-0j -0.106021-0j -0.0725876-0j 0.000398833-0j -0.000458193-0j 0.254598-0j 0.000364083-0j -0.292491-0j -0.000114888-0j 0.232416-0j -0.000108318-0j -0.000145051-0j -0.0733398-0j -9.67008e-05-0j -0.0691454-0j -8.28527e-05-0j -0.0925946-0j 0.000260114-0j -0.0617297-0j -0.0528897-0j -3.35091e-05-0j 0.166046-0j -0.000422605-0j -5.98306e-05-0j -0.0213908-0j -0.269773-0j 0.000443807-0j -5.91928e-05-0j -0.0381933-0j 0.283308-0j -0.0377862-0j 0.000770764-0j 0.000605062-0j 0.492023-0j 0.386246-0j -0.000173163-0j 0.00290991-0j -0.0345759-0j 0.000360123-0j -0.00605167-0j 0.0719065-0j -0.000140278-0j -0.000125234-0j 0.0023573-0j 0.00210449-0j -0.0280097-0j -0.000123714-0j -0.0250057-0j -0.000117365-0j 0.000297086-0j 0.00207894-0j -0.000341302-0j -0.0247022-0j 0.00197226-0j -0.00499237-0j 0.000265722-0j -0.0234346-0j 0.0057354-0j 0.0593199-0j 0.000181927-0j -8.38498e-05-0j -0.0681486-0j -0.000105864-0j -0.00446531-0j -0.00010825-0j -0.00305719-0j 0.00140905-0j -6.04691e-05-0j 0.0530573-0j -4.16653e-05-0j -9.66401e-05-0j 0.0363258-0j 0.00177899-0j -0.0167425-0j 0.00181908-0j 0.000183813-0j 0.00101615-0j -0.0211381-0j 0.0001733-0j 0.000700162-0j 0.00162398-0j -0.0216144-0j -0.000298639-0j -0.012074-0j -4.46507e-05-0j -0.000199093-0j -0.0083194-0j -0.00308887-0j -0.0192963-0j 0.000313622-0j -6.9043e-05-0j -0.00291222-0j 0.0367023-0j 0.00501847-0j 5.3612e-05-0j 0.00075033-0j -5.57725e-05-0j 0.00334565-0j 0.0346033-0j -0.05963-0j -0.00527024-0j 0.00116023-0j -0.0089155-0j -0.000123182-0j -0.0397533-0j 0.00051352-0j 0.0626216-0j -0.000900921-0j 0.000937226-0j -0.013786-0j 0.000224062-0j 0.00207001-0j 0.0107048-0j -0.00862942-0j -0.0111362-0j 0.000535561-0j -0.0245961-0j -0.00376524-0j 0.000274018-0j 0.102536-0j 0.044739-0j -0.00899981-0j 0.106937-0j -0.00460473-0j 0.0547139-0j 
