0.00198669-0.0144557j -0.0164912-0.0177651j -0.0179006-0.0228586j -0.0156708+0.0240208j 0.00224619+0.00789744j 0.00531-0.0147278j 0.00382844-0.0326619j -0.00534702-0.0117563j 0.00237861+0.00296172j 0.0132977+0.0113563j 0.0116668-0.00766151j 0.0121059-0.0109626j 0.00613517+0.0242979j 0.0028861+0.0103236j 0.00424995+0.000254801j -0.00566847-0.0199113j 0.0019785+0.0124672j 0.00269346-0.0170808j -0.0163047-0.0047681j -0.00734825+0.0152247j -0.0072262+0.0100528j -0.0192647-0.00843424j 0.00137743-0.00454255j 0.00600282+0.0106973j 0.00404105+0.0208005j 0.00952586-1.62116e-05j -0.000171259+0.0057506j -0.0219181-0.00210701j 0.00282615+0.00109506j 0.00104481+0.00161566j 0.0041124+0.00233633j 0.00182736-0.00602808j -0.0014338+0.0002045j -0.011851+0.00399467j 0.00275758+4.72822e-05j -0.0131222-0.00879348j 0.0058007+0.0194016j 0.0052801+0.0105962j 0.010162-0.00488149j 0.0102225+0.00235377j 0.00496836-0.00447681j -0.000332699-0.00388987j -0.00333884-7.17691e-05j 0.00504944+0.00321974j -0.00879074-0.00264831j 0.00555524-0.0115507j 0.00905026-0.00496896j 0.00221477+0.00546867j 0.00175842+0.00421441j 0.00163829+0.00286791j -0.00397472-0.0155343j -0.00204965+0.0115044j 0.00329896-0.00297398j 0.00471238+0.0104593j -0.00520916-0.00417528j 0.00660589-0.00357854j -0.00249694-0.00900323j 0.00123443+0.00108353j 0.0147025+0.00747611j 0.00498412+0.0117343j 0.00269377-0.00883223j 0.0184484+0.000854898j -0.00291441-0.00404215j -0.000847804+0.0168124j 0.0119049+0.00182193j -0.0109631-0.00387263j -0.0103648+0.00716913j -0.00786096+0.0163086j -0.00211564+0.00443286j -0.0083498-0.00744206j 0.0023951-0.00557541j 0.00143434+0.00868515j 0.00469872+0.00483542j 0.0144311+0.0033297j 0.00599535+0.00955745j -0.00339029+0.00954186j 0.0121867+0.00811359j -0.000517223+0.00485018j -0.00416446-0.00821651j 0.006316-0.00268454j 0.00555031-0.000207737j 0.00423618+0.00277636j 0.00187221+0.00469401j 0.0122308-0.00103626j 0.0090329+0.00365418j 0.0135856+0.00963804j -0.00690469-0.00325069j 0.00173918+0.00488609j 0.0118244-0.00467414j 0.0138349+0.00669169j -0.00128658+0.000807984j -0.0182885-0.00915004j 0.0103869+0.00660643j -0.0015734+0.00246121j -0.00102973-0.00185167j -0.00993064-0.0093902j 0.0043601+0.000298935j 0.0148067+0.0100441j -0.00710455+0.00920332j 0.018422+0.0106742j 0.00512183+0.0129408j -0.0055265+0.00269543j 0.00455365+0.00888129j -0.0144078+0.0044677j 0.00789375-0.000548305j 0.000852357-0.0019869j -0.000603291+8.40034e-05j 0.0176718-0.0050642j 0.00252078-0.0131091j -0.00471643-0.0134495j 0.00200666-0.000100534j -0.00852915-0.00401448j 0.0177632+0.00308326j 0.0198101-0.00280276j -0.00759563+0.00219534j 0.00510122-0.00390326j -0.00300217-0.00382191j -0.00898071-0.0118711j 0.000561669+0.00110866j 0.00299434+0.0154824j -0.000466379-0.00224717j 0.00381797+0.00394013j 0.00888833+0.00180269j 0.012267-0.00933802j 0.0112696-0.000645606j -0.026498+0.000414905j 0.00468981-0.0093219j 0.0109959-0.0123817j 0.0206639+0.00132708j -0.015864+0.00206545j -0.00454029-0.0110485j 0.00156427+0.011573j 0.00530716+0.00514987j -0.0148909-0.0160072j 0.0212382+0.0352337j -0.00963124-0.00862705j -0.00522026-0.00192565j 0.0378591-0.00834339j 0.00849585-0.00169307j 0.00016218+0.00521766j -0.0090867+0.00147487j 0.00142951+0.0192513j -0.0348067-0.00674072j -0.00866685-0.0121271j -0.00571367+0.00626576j -0.00684178-0.0277948j -0.00627773+0.00972172j -0.0187445-0.0105533j -0.0172984+0.0211289j -0.00531614+0.00089955j -0.000508941-0.00428513j 0.0159487+0.0100057j -0.00853087-0.00160799j -0.00666256-0.0246863j -0.00434356+0.00689058j 0.0290962-0.0313012j -0.00580802+0.0141654j 0.0321941-0.00845926j -0.0498744-0.00942099j -0.0147291-0.0217303j -0.0196077-0.0191256j 0.110729+0.019709j 0.0137854-0.0703093j -0.0570714-0.00830521j 0.0312762+0.0131861j 0.000642697+0.0455257j 0.0490668-0.0121671j 0.00549849-0.00269871j -0.0256877-0.0151396j 0.0450403-0.0285544j 0.0465456+0.0127691j 0.00160252+0.0543858j -0.0412059+0.0466428j -0.130867+0.0590462j -0.0368987-0.24084j -0.156024-0.112854j 0.0717295-0.118634j 0.120878-0.286596j 0.0702057-0.12436j -0.063367-0.013642j -0.0109024+0.0385685j -0.0486088+0.125028j 0.0314062+0.00301928j 0.0565331-0.0873522j -0.0981431-0.11026j -0.106335+0.17164j 0.00274189+0.0950484j 0.237515+0.069943j -0.0410241-0.0026847j 
0.0164611+0.0178818j 0.00456595-0.0109178j 0.00914695-0.0242443j -0.00882892-0.0242994j 0.00617086-0.0055314j 0.00699536+0.0223247j 0.0103866+0.00396979j 0.001482-0.0233484j -0.00839496-0.012525j 0.00309658+0.0142016j 0.00226184+0.0139833j 0.00109166+0.0141305j -0.0154733-0.00591227j 0.00749609-0.00397473j 0.000652641+6.51066e-05j 0.00695684+0.00645234j -0.0144386+0.00815645j 0.00190762-0.00301503j -0.00415363-0.00151499j -0.00975613+0.0177183j -0.00445131+0.0021622j 0.00598283+0.0108172j -0.00187813-0.00529406j -0.00403683+0.0145983j -0.00568513-0.0093103j 0.00271866+0.00779529j 0.00458583+0.0123752j 0.00675794-0.0130912j 0.00798288+0.00770288j 0.00742614-0.00166939j -0.00344505-0.0102069j -0.0127676-0.0139116j 0.00201771+0.000540858j -0.00386374-1.28306e-05j 0.00436846+0.0183618j -0.00198034-0.00308366j -0.00665219+0.00653408j -0.00331143+0.00652056j -0.00350784+0.00276612j 0.00277488+0.00955105j 0.0151504+0.00521902j -0.00784266+0.0134086j -0.000664046+0.00147182j 0.00539489+0.0123931j 0.0112408-0.00521526j -0.00143507+0.0104424j 0.00118467+0.00181568j -0.0050899+0.00820004j -0.00285503-0.00245371j -0.00142821-0.00526407j -0.00218628+0.00397915j -0.00172929-0.0070545j 0.00237561-0.00588255j -0.0172362-0.00711844j 0.00245631-0.00724923j 0.00525518+0.0007862j 0.00528886+0.0110089j 0.00308177+0.00336443j -0.0112546+0.0048763j -0.0150494-0.00668457j 0.013378+0.00309072j 0.00914113+0.0184692j 0.00150265-0.00597317j -0.0210249-0.00157134j -0.00187652+0.00431975j -0.00572411+0.00622848j -0.00900091-0.00386587j -0.00372171-0.00999513j -0.00249563+0.00164896j -0.00716457-0.00822518j 0.00356703+0.00611434j -0.0142814-0.0109721j 0.00402933+0.00570035j 0.00533758+0.00886432j -0.00884475+0.00262613j -0.0101682+0.00193565j -0.00143464+0.0109193j -0.00643789-0.00436089j 0.00209908+0.0010292j 0.0110782+0.00717053j 0.00165976+0.000380961j -0.00553054-0.00140847j -0.00392409+5.02279e-05j 0.00907754+0.011797j -0.00156379+0.0125814j -0.0121802+0.00973356j -0.0046769-0.00149635j -0.00204884+0.000989872j 0.000523687+0.00777673j -0.00118794+0.0154547j -0.0032309-0.00111769j 0.00404962-0.00742875j -0.00942999+0.00767851j 0.00206517+0.00669362j -0.000735183+0.00507459j 0.00610173-0.00980189j -0.000262279+0.00568835j -0.00443634+0.0110779j -0.00131477-0.0113683j -0.0037998+0.013207j -0.0196102+0.00220379j 0.00742496-0.00264554j -0.00879166+0.00244853j -0.00634051-0.0146509j -0.00273067+0.00146627j 0.000971641-0.00184415j -0.00582191-0.00522601j -0.00335339+0.00811696j 0.00710315-0.00389238j 0.00280341+0.00359398j -0.00594872-0.000513385j 0.00642971-0.011069j 0.0024923+0.000700309j 0.00599445+0.00499977j -0.00123013-0.0164096j 0.00731424+0.0067119j 0.00739411+0.000838606j 0.018662-0.010745j -0.00226383+0.00264867j -0.00706032+0.0088832j -0.00324794+0.0015525j -0.00395698+0.00218331j -0.00602752+0.00174963j 0.0121578+0.022359j 0.00940493+0.00043689j 0.00123598-0.02924j 0.0160735+0.000383794j 0.0193942+0.00974417j 0.00565863+0.00396212j -0.0149995-0.0113153j 0.00936812-0.0175727j 0.000777942-0.0106015j -0.00589629-0.00396582j 0.00508633+0.0052068j -0.0260584+0.000676009j 0.00833925-0.00564708j 0.0232255+0.00539636j 0.0191416+0.0236377j -0.000733747+0.0139971j -0.000550792-0.00880907j -0.0234747-0.012589j -0.0114238+0.00960135j 0.00183627-0.029179j 0.0050726-0.00853324j 0.0144859-0.0129807j 0.0225638-0.00489862j -0.020058-0.000127108j 0.0288478-0.00257253j -0.0240408-0.0387642j -0.000975577+0.00353831j 0.00392858-0.000474358j 0.00928197+0.00881779j -0.0194352-0.0065004j 0.0328466+0.0149044j -0.00972046+0.00112187j 0.0299759+0.0290109j 0.00130003+0.00192407j 0.00723957+0.0362567j 0.0280591-0.0254703j 0.0712013-0.0120582j 0.095686+0.00826084j 0.0248853+0.0196923j 0.0514416+0.0350678j -0.0135416-0.0163576j -0.0450894+0.0238993j -0.0370018+0.0185885j 0.0289008+0.00221985j 0.0201733+0.0378709j -0.0345774+0.0167068j -0.0426168-0.039567j 0.00665218+0.00177975j 0.0195575-0.004718j -0.0192085+0.0912273j 0.104054+0.124156j -0.192281-0.0206978j -0.050918+0.245371j 0.0315309-0.241457j -0.085528+0.0389631j -0.00818658+0.0350918j -0.0624302+0.196552j -0.12501+0.138053j 0.0275992-0.0187157j -0.0163913+0.0972619j 0.0715179+0.00516285j 0.0822686-0.152667j -0.0588807-0.162498j -0.101126+0.0932875j -0.0483274-0.00102093j -0.228275-0.0811384j 
-0.0130668-0.0209384j -0.00361541+0.0155333j -0.02506+0.0231853j -0.00445133+0.0276619j -0.00384976+0.0112282j 0.0158039-0.0252315j -0.00700701-0.0372923j -0.00711046+0.0300522j -0.00477844+0.0233246j 0.0194221-0.00517459j 0.0286822+0.0158352j 0.0155449-0.00519283j 0.0103936+0.0322231j -0.0244182+0.00248607j -0.00497451-0.00935022j 0.00338355-0.0190022j 0.0211364+0.0115828j -0.0207005+0.00590764j -0.0266415-0.00418472j 0.00918786+0.00267226j -0.0276084-0.0182709j -0.02837-0.0322427j -0.0215846+0.00399404j 0.00870333-0.00389109j -0.0178876+0.0188197j 0.0162666-0.00602981j -0.0106449-0.00881288j -0.0112288+0.0149105j -0.0179492+0.00274128j 0.00115456+0.0204682j 0.0135133+0.00125494j 0.0156347+0.00681704j -0.0335813+0.000917023j -0.0178992-0.0077622j -0.00792629-0.00348812j -0.025314-0.0112923j 0.00955383+0.0114984j 0.0113083+0.00892323j 0.0348412-0.00214749j -0.00562701+0.0130216j 0.00272373-0.0086417j 0.00364812-0.0260564j -0.0165186+0.0118818j -0.000311125-0.0207383j -0.00894778+0.0052621j 0.034563-0.0119569j -0.0017806-0.0195414j -0.00846762-0.0104432j 0.0337842+0.00382814j 0.0290276-0.00563336j -0.0200648+0.00881545j 0.0119002+0.0110555j 0.00696973-0.00117141j 0.0146043-0.005829j -0.00136625+0.0118771j 0.0213642+0.00117235j -0.0036755-0.00853821j -0.016735+0.00895727j 0.0268521-0.00474221j 0.0335185+0.0061009j 0.000351607+0.00992666j -0.010649-0.0135068j -0.0015195+0.0109052j 0.0258691+0.00196958j 0.0150986+0.00498967j -0.019599-0.0154728j -0.00325328+0.0125248j -0.00271587+0.00450744j 0.00197532-0.00299714j 0.0205495+0.00201382j -0.00826073-0.00771414j 0.0352731+0.0158926j 0.000254345-0.00629189j 0.00893319-0.00430227j 0.00998307+0.00849097j 0.00577184-0.0181452j 0.0103102-0.0240427j 0.00775175-0.00400227j 0.00531712-0.00392501j -0.0160524-0.00204577j -0.00541851+0.00171016j 0.0235519+0.00659924j -4.08941e-05-0.00397559j -0.00851929-0.0065331j -0.00395352-0.0110634j 0.0276836-0.0178093j -0.0102433-0.00148954j -0.00954298+0.00166945j 0.0103375-0.00163607j 0.00361957-0.0140587j 0.0163741-0.00525275j -0.0222924-0.000926087j -0.00606398+0.00312977j -0.00519621-0.00706721j 0.0126627-0.00897327j -0.00424406+0.00539608j 0.0014616-0.00591908j 0.00513934-0.015441j 0.00708239-0.00505861j 0.00639047-0.000417846j 0.00370325-0.0155966j 0.00262656+0.00542831j 0.00532492-0.0034179j -0.0143791-0.00792671j 0.00984698+0.00291824j -0.0229208-0.010665j 0.0116002-0.00381166j 0.023592-0.00608637j -0.00341486+0.00777371j -0.0116554-0.00400201j 0.00992038+0.0099852j 0.0149082+0.00329202j 0.0169909+0.00619973j 0.0353022-0.00649296j 0.000262533+0.00474769j 0.0126694-0.0400818j -0.00907391+0.00199378j -0.0121896+0.00538892j -0.00911183+0.00957626j -0.0205219-0.0283044j -0.0174479-0.0280323j -0.00410352-0.0264027j -0.0268045-0.0303821j 0.00718673-0.0329107j 0.00213165+0.0101481j -0.0212599+0.0232556j -0.00735746+0.0248599j 0.0280977+0.0021343j 0.0334518-0.0289622j -0.0360736-0.0218801j 0.0227775-0.0108751j 0.0450602-0.0122163j -0.00485815-0.00747039j -0.0509025+0.019051j 0.0125075+0.00918431j -0.00516192+0.00199725j 0.00219569+0.00278421j 0.0376092-0.0328628j 0.0210581+0.0147785j 0.0440174-0.00280142j 0.0103855-0.019838j 0.00917559-0.00019351j -0.0304227+0.018298j -0.00526167+0.0115932j -0.00772028+0.0555095j 0.021346-0.01208j 0.00915864+0.0167013j -0.0248589-0.00389461j 0.0203883+0.0205491j -0.0192757-0.00686856j 0.0210925+0.00921534j -0.0176865+0.0605578j -0.0139853+0.00449729j -0.0350104+0.008001j -0.0129708+0.0422753j -0.0129192-0.0257941j -0.030982+0.00914688j -0.0169977-0.0126935j -0.0203665+0.0409223j 0.0133894+0.0505055j 0.0222012+0.0668963j -0.00233998+0.0210281j 0.109201-0.264932j -0.0244435-0.0559402j 0.0266344-0.0790386j -0.156744-9.64932e-05j -0.016652-0.113578j -0.0728082+0.0194405j 0.0430026-0.0290326j 0.156461-0.175456j -0.0967-0.00737633j 0.023476-0.0355812j 0.0421817-0.0428131j -0.0609538-0.0857291j 0.0759323+0.047735j 0.105722+0.0774319j 0.0695804-0.073377j 0.0174429+0.0728174j -0.0117219+0.0683496j 0.00400595+0.0415053j 0.125167-0.0529789j 0.0420298-0.0530738j 0.00240489-0.158294j 0.184123+0.0609506j 0.020772+0.0374755j 0.118323+0.0286079j -0.0189378-0.0464847j -0.0163773-0.0696767j 0.127676+0.00164965j 
0.00421349-0.0129535j -0.00499562-0.0241656j 0.0114603-0.0277415j -0.0152736+0.0145576j -0.0123721+0.00198842j -0.00169026-0.00434574j 0.0220673+0.00168262j 0.00789032-0.018235j 0.0111913+0.000183858j -0.0152408+0.0260429j -0.000653255-0.0246364j 0.00684514-0.00879882j -0.00295747+0.00933268j 0.00298926-0.000276687j 0.00605675+0.0045413j 0.00289834-0.0107343j -0.0138973+0.00714175j 0.0237611-0.0314276j -0.00326984-0.00337555j 0.0017975-0.00379659j -0.00107406+0.026709j -0.00931642+0.000998589j 0.00532223-0.0112915j -0.00111064+0.00198892j 0.00534729+0.0143152j 0.000330032+0.0199935j 0.00849908+0.000632085j -0.015083-0.010973j 0.0119596-0.00772986j -0.0190856-0.0101265j 0.00814383+0.00431012j -0.00448341+0.00365548j 0.0189996+0.0156355j -0.0153657+0.000635394j 0.0191636+0.011848j -0.0261211-0.00221125j -0.00803277-0.00167562j -0.0234083-0.00731111j 0.00609937-0.00118274j 0.02129-0.000792396j 0.0130439-0.00265661j 0.0204776+0.0130347j 0.0148539+0.00305678j 0.00330924+0.00194072j -0.0226179+0.000705727j 0.00226583+0.00601186j -0.00508779+0.00349352j 0.0114576+0.00788158j 0.00762637+0.0125057j -0.00905743+0.00331205j -5.07483e-05-0.015447j 0.00691277-0.00623469j 0.000559873-0.000305053j 0.00948811-0.00280857j -0.0221462-0.0178395j 0.00609096+0.00300089j 0.0183791-0.00448738j -0.00451832+0.00338723j 0.0160636+0.0175768j -0.00654757+0.0194782j 0.0275495-0.0203885j 0.0191882-0.00199288j -0.0206546-0.0212114j -0.0148625+0.00662576j 0.00443411-0.0235637j 0.00215323+0.00320235j 0.00208945+0.0117402j -0.0141693+0.00274501j 0.00724839+0.00894698j -0.00296592-0.00960895j 0.00448045+0.00761802j -0.0373922+0.0179788j 0.00186828-0.00290091j 0.0154749+0.00278478j -0.00883412+0.0107118j -0.0263845+0.0311509j 0.040108+0.00697485j -0.0245942+0.0175617j -0.00592921+0.0141928j -0.00258319-0.00511159j -0.00134422+0.00737209j -0.0118358+0.00312937j -0.0186467+0.00379283j 0.0166668-0.0135698j -0.0071021-0.0016846j 0.00228979+0.0219459j -0.00634518-0.00511031j 0.0151+0.00468166j -0.0231375+0.0090956j -0.000498841+0.0131991j -0.0258695+0.00602402j -0.0014169-0.00537257j -0.0148291-0.00400819j 0.0144062+0.00141802j 0.000789072+0.0146427j -0.017305-0.000215579j 0.00619336+0.0165844j -0.00668571+0.0152815j -0.0141146+0.0110253j -0.00166531+0.00479069j -0.0210991+0.0133977j 0.0242248+0.00305441j -0.00808853+0.0180965j 0.000772599-0.00789354j 0.00334515+0.00157778j 0.0136175-0.00289297j -0.0181935-0.000381306j -0.0105837-0.00249344j -0.0030108-0.0219411j -0.00412558-0.0146179j -0.0139983-0.011473j 0.0340875-0.000197696j -0.00269862-0.0231347j -0.00597793+0.0145196j -0.019187-0.0128438j 0.020363+0.0252573j -0.00298368-0.0107262j 0.0130938-0.0123308j -0.0127696+0.00745291j 0.00816736+0.0211217j 0.0132441-0.0132688j -0.010772+0.0137708j 0.0131108-0.0162359j -0.0255069+0.0248138j 0.0286066-0.0119051j -0.0307761-0.0179594j 0.00700814-0.0126134j 0.0207386-0.002492j 0.0176726+0.00555988j 0.00535972+0.00564956j 0.0242579+0.00995207j 0.000209245-0.00348614j -0.0235797-0.0113643j -0.0232818-0.00256132j -0.00279465+0.0291824j 0.0119157+0.0196266j 0.046012-0.0204382j 0.00158083+0.0143414j 0.000373044+0.0347073j 0.00827587+0.0163747j -0.0650687+0.0120139j 0.00557275+0.0191702j -0.0383498-0.0278636j 0.0126805-0.0350238j 0.0386524-0.0319744j -0.0185809-0.0420247j -0.0437113-0.020034j 0.0231936+0.0137428j 0.0138263+0.00548645j 0.00903305+0.0250839j 0.0115401+0.00559759j 0.00639802-0.0433226j -0.00545673-0.0138674j 0.00369353+0.0184995j -0.00745737+0.0152026j 0.006937-0.0407081j 0.0381368+0.00196264j 0.0243084-0.0112877j 0.0520742+0.0317608j 0.0291823+0.00178428j 0.0724695-0.00571219j -0.00332497-0.082534j -0.136408-0.017609j -0.0101322+0.128039j -0.00925542-0.00373476j -0.098694+0.29243j -0.0329396-0.0264143j 0.00962861+0.0900495j -0.000967024+0.0548135j 0.0377604-0.045086j 0.172311-0.0683069j -0.00280785+0.00216137j -0.0694983-0.0357077j -0.156378-0.0932119j 0.0917382-0.0218902j -0.200442-0.0176585j 0.0326302+0.171456j 0.050191+0.11866j 0.0479184-0.0605813j -0.0874078+0.00535529j 0.084715+0.0717133j 0.0326427+0.0609561j 0.0962309-0.0101138j -0.0647957-0.0144996j 0.0411532+0.0661939j -0.00917937+0.104886j 0.145425+0.0870578j 0.205983-0.0141517j 0.0476029+0.109715j 
-0.0101568+0.00544546j 0.00071598+0.00314112j -0.0026841-0.00446864j 0.00619883+0.000236419j 0.00317981-0.00232718j -0.00649114+2.99997e-05j 0.00270597-0.0243009j 0.0124476+0.00171195j 0.00114544+0.0172293j -0.00542136-0.00120759j -0.0121355+0.0224259j -0.0074932+0.00680261j 0.00672225+0.0084388j -0.00345211+0.00123706j -0.00563668+0.00322249j -0.00204461-0.0114355j -0.0109601+0.0116971j -0.00616576+0.0160152j 0.00881488-0.00364896j -0.00484784+0.00414888j -0.00817637-0.00129068j -0.00589297-0.0151345j 0.0167501+0.00298779j -0.0112309-0.00139185j 0.0103259+0.00420105j -0.0162824-0.00453444j -0.0164566+0.00275409j -0.00227545+0.00635652j -0.00959704-0.00259685j 0.00437468+0.000711856j 7.94208e-05-0.00371492j 0.00305736+0.00758634j -0.00863383+0.008552j 0.00366305-0.00675487j -0.017968-0.00591362j -0.0143604+0.00110623j 0.00828518+0.00684415j 0.00231357+0.00494345j -0.00445474-0.0068824j 0.00427654-0.00272907j 0.000563108-0.00254307j 0.00854357-0.00726413j 0.0133707-0.00227264j 0.0111173-0.00540973j -0.00870316+0.00714482j 0.00344497-0.0152927j 0.00307138-0.00553038j -0.00156612-0.00282742j 0.00519557-0.00913764j 0.00902992+0.00185807j -0.000980146-0.00814807j -0.00102066-0.0160952j -0.0144491-0.00994847j -0.00643333+0.0119356j 0.0123769-0.0106543j 0.010497-0.0157858j 0.00801878-0.0130685j 0.0051716+0.00845673j -0.00614415-0.0037842j -0.00609048-0.00365652j -0.0105344-7.11404e-05j 0.00606214+0.0133452j 0.00539205+0.00751198j -6.07624e-05-0.00150942j -0.00034675-0.00195546j -0.000270091+0.0128222j 0.00411992+0.00699149j 0.000473873+0.00411795j 0.0162735+0.00104609j -0.00456767+0.000764837j 0.00284567-0.00991816j 0.0111536+0.0175193j 0.00213921+0.000971817j 0.00155021-0.00202545j 0.00264589-0.0129976j 0.00179397-0.0173871j 0.000205715+0.00264272j -0.0121502-0.00128991j -0.00405424-0.00919371j 0.0149963-0.00737473j 0.00285296+0.00879447j -0.00172508-0.00525969j -0.014448-0.00676376j -0.00795855-0.00820346j -0.00111383-0.000423368j -0.00598156+0.00994135j -0.00701303-0.00292515j 0.00529114+0.0216125j 0.00633687-0.0100309j 0.0023853-0.0156697j 0.00445755-0.00239014j -0.00252308-0.00685396j 0.0170364+0.00707286j -0.00478251-0.00163893j 0.0045904-0.00452685j 0.0104769-0.00281008j 0.000110778+0.00108061j 0.00267769+0.00344356j 0.00254879-0.00229616j -0.00521725+0.00151821j 0.00832824+0.0163798j 0.00549577-0.00590656j 0.00469094-0.00565504j -0.018757+0.0212489j -0.0100678+0.00703097j 0.000264409+0.0118261j 0.00650908+0.00860017j 0.0180082+0.00582481j 0.00280779+0.017085j 0.00361387-0.00393172j 0.011139+0.00510702j 0.0082043+0.00122766j 0.0208231+0.020237j -0.0103149+0.00521881j 0.00785387-0.00186096j -0.0144865+0.00143248j 0.0113385+0.00502773j -0.011577-0.00417277j -0.0147802-0.00943642j 0.00547315-0.00976865j -0.00519257+0.00349193j -0.0126491+0.0171529j -0.00132264+0.0275188j -0.00255054-0.0104892j 0.00884344+7.67788e-05j 0.00511-0.0115935j 0.010212+0.0181523j -0.00191133-0.0125599j 0.000301223+0.0123712j 0.00126581+0.0310607j 0.0233468-0.0084528j 0.0283376-0.0382976j -0.00705306-0.0234911j -0.00467701+0.0355926j 0.0156846-0.00727357j 0.0186651+0.0072399j -0.0172775-0.0524229j 0.0168441+0.00560869j -0.0112581+0.00152794j 0.0469557-0.00254292j -0.041175+0.00254184j -0.00941489-0.032719j 0.0409094+0.0570023j 0.00647209-1.27372e-05j -0.000816133-0.00738705j -0.0362362+0.0106918j 0.00598007+0.0357812j -0.0265834-0.0798246j 0.0280517-0.00195171j 0.0280052-0.00825362j 0.0165921-0.0381596j -0.000922376+0.0533623j 0.0361177+0.033115j -0.00192995-0.038836j 0.0602074+0.0495696j 0.0048285+0.00763677j 0.028336+0.0111787j -0.0469875-0.0532616j 0.0525361-0.0587189j 0.0777841-0.0957206j 0.0329546-0.147879j -0.0026725-0.0402277j 0.0794749-0.131001j 0.0539454-0.0269036j -0.0459349+0.0455612j -0.00671461-0.0851544j 0.0175076-0.0147957j -0.00420114-0.123566j -0.0289572+0.0557744j 0.0361765+0.0482797j -0.0345728+0.0490753j 0.0649161+0.0199828j -0.122149-0.0217902j -0.170835-0.0300715j -0.379284-0.0862646j -0.261429-0.113425j 0.0263587+0.0162755j 0.0594173+0.0282639j 0.0721782+0.0955993j -0.00472301-0.0199752j 0.0102066-0.0524149j 0.00443786-0.0746603j -0.00506518+0.0303477j 0.101094-0.099912j -0.0431634-0.138147j -0.0276373+0.0975657j -0.142983+0.00158056j 0.250763+0.181549j -0.177968+0.101988j 
