0.00311873+0.0320703j 0.0352002+0.0238871j -0.0493334-0.0226721j 0.00707014+0.033672j -0.00717932+0.00633352j -0.00465355-0.00749131j 0.0635588+0.0315035j 0.0289489-0.00566133j 0.0061275+0.00254816j 0.000872038+0.0152682j -0.0138462+0.0177086j 0.0442542+0.0187619j -0.0269166+0.00472119j 0.00579397+0.00189876j -0.0217508+0.0116302j 0.0266639+0.0150475j 0.0245533-0.00429509j -0.0192282+0.00186549j 0.0164239+0.0104163j -0.0133623-0.0100357j -0.0116201-0.0243277j 0.023134+0.0211242j 0.00247314+0.01872j 0.0328111+0.0347404j 0.0086707-0.0383725j -0.0177597+0.0142231j 0.0117243-0.010672j -0.00470116-0.000870552j 0.00685763-0.0370074j -0.0165905-0.0012502j -0.0136041-5.12747e-05j 0.0337055-0.0151332j -0.0131196-0.0205225j 0.0155805+0.00411584j 0.00172783+0.00109642j -0.0360795-0.00105807j -0.0334295-0.0123831j -0.0245088-0.0108685j -0.00703957+0.0136006j 0.0328819-0.0186489j -0.00398567-0.0219383j 0.00178162+0.00429722j -0.00545125+0.00450261j 0.0365525-0.00611515j 0.0277592+0.0248179j 0.0360962-0.00184429j -0.00633352-0.00703355j -0.0429136-0.0128154j 0.0357125+0.0262758j 0.0284493+0.00944437j 0.0263455-0.00551885j 0.033037+0.00666358j -0.00792941-0.0123567j -0.0400328+0.0105454j -0.00391964-0.040509j 0.064805+0.0258147j -0.0245728+0.0175781j 0.0717953-0.0330659j 0.0243257+0.021153j -0.0140016+0.0279917j -0.0263983+0.0113492j 0.0447736-0.00370479j 0.0066562+0.0190891j 0.0356755-0.0188757j 0.0149067+0.0187993j -0.0118583-0.0144348j 0.0199172+0.0478955j -0.0221216-0.0188359j 0.0048749+0.0415837j -0.00252504-0.00845731j -0.040565+0.00259274j 0.0135797-0.0422244j 0.0282911-0.00275751j 0.0309788-0.00579164j 0.0317328+0.0358528j -0.0111401+0.00382162j -0.0101171+0.0147594j -0.00286854+0.0138711j -0.0254317+0.000151744j 0.00127913-0.0265912j 0.0395697+0.025741j -0.00151108-0.00185187j 0.023116+0.0034072j 0.00145056+0.00971422j -0.0360368-0.0123635j 0.0147109-0.023476j 0.00740064-0.0116986j 0.0221322+0.0157887j -0.00540125-0.00583222j -0.0211251+0.0137423j -0.0062273-0.00682973j -0.00820182+0.0238903j -0.0198542-0.0148467j -0.0207357-0.0349082j -0.0113708-0.00148356j -0.00452069+0.0273208j 0.00510044+0.0173187j -0.00903373-0.00346772j 0.00332743+0.00466957j -0.0164401+0.00793788j -0.0101943+0.00447114j 0.00902789-0.0133024j 0.0157766-0.01128j -0.00849868-0.0230396j -0.0158861-0.000204949j -0.00693774+0.000178622j 0.00982996+0.0177339j -0.00147793-0.00791579j 0.00783701+0.0111745j -0.00361846-0.00728083j 0.00654244-0.00837927j -0.0109937-0.00292077j 0.0120569+0.00189154j -0.0327556-0.0161245j 0.0240834+0.0097952j 0.0257114-0.0131776j -0.0219479-0.00189635j 0.0193627+0.0121219j -0.0121938-0.0116725j 0.0380465-0.0189018j 0.00443862-0.00167443j 0.020207+0.0249396j 0.0232108+0.0133856j -0.00180732-0.00271746j 0.0154019+0.00065178j -0.0375417+0.00393808j 0.00323501+0.00748554j 0.0331503+0.000718747j 0.00431897+0.0124656j -0.00683534+0.0153511j -0.0236704-0.00705001j -0.0357383-0.00762981j -0.0291853+0.00284929j -0.00728868-0.012899j 0.0183177-0.0178451j 0.00700006+0.00445522j -0.00280852-0.00350865j 0.0173438-0.00530308j -0.00462051+0.00945215j -0.00782961-0.00351941j -0.0174629-0.000688765j -0.0177215-0.00337132j 0.0269241+0.0108511j 0.0181416-0.0125658j 0.0213006-0.0128724j -0.0346774+0.00819729j -0.0083211-0.0180673j 0.0477275+0.0427459j 0.010031+0.0112959j -0.00755398+0.00776334j 0.00399906+0.00684434j 0.00892688+0.00668224j -0.0130098+0.0031004j 0.00910144+0.00303638j 0.0196654+0.018936j 0.0138068+0.0137225j -0.0487328-0.00126236j 0.0260736-0.000326091j -0.0177977+0.0149288j 0.00378421-0.0101371j -0.00398997-0.00489277j -0.0340097-0.00783293j 0.00403539+0.0299311j 0.0252229+0.00479803j -0.0145765-0.0100821j 0.0146396+0.0145206j 0.0240849+0.00513594j -0.0169916-0.0291271j 0.00652564+0.00957956j -0.0311994+0.00891876j 0.000753551+0.0315125j -0.032323-0.0125208j -0.0299361+0.0120139j 0.0358108+0.022523j -0.0183321+0.00378566j -0.0210184-0.00222223j -0.0111535+0.00469846j -0.0151683-0.0359975j 0.0504181-0.0136802j -0.0114125-0.00951793j -0.0113149-0.0121799j 0.0331758+0.0435421j 0.00342284-0.0285808j -0.0484007+0.0177428j -0.0186189+0.00392167j 0.0368902+0.0343784j -0.0128571-0.0190524j 0.0383231-0.0300203j 0.0397487+0.0451137j 
0.0346431+0.00765855j 0.0251468-0.0285865j -0.0218771+0.0400536j 0.0427857-0.00439363j -0.00113578+0.0177946j -0.00503296-0.00579041j 0.0351669-0.0512941j -0.0052842-0.0329261j 0.00610035-0.0105584j 0.0211166-0.0074562j 0.0254937+0.00985931j 0.0178242-0.0379705j 0.0021832+0.0225917j -0.00296337+0.0015434j 0.0142904+0.0233435j 0.0236978-0.0164702j -0.00218413-0.0252401j 0.00157222+0.0236979j 0.0207096-0.0194894j -0.00708998+0.0216735j -0.0239951+0.0143851j 0.0197623-0.0133175j 0.0280132-0.0103069j 0.0396981-0.0331801j -0.0322096-0.0156431j 0.011581+0.0188592j -0.00851951-0.0114768j -0.00187996+0.00749963j -0.0392955-0.00726784j 0.00218301+0.0105313j 0.00258267+0.0106315j -0.0118959-0.034874j -0.0209317+0.00987312j 0.0074291-0.01918j 0.00140687+0.000730284j 0.00388217+0.0380995j -0.011518+0.0251531j -0.0188354+0.0260402j 0.0169504+0.00743534j -0.0246693-0.0428477j -0.019794-0.0048613j 0.00332253-0.00446511j 0.0114484-0.000870305j -0.00545022-0.0373748j 0.0284168-0.027218j -0.00746882-0.040125j -0.0112123+0.00686433j -0.0130722+0.0471708j 0.0300544-0.0303093j 0.0138853-0.0243938j -0.0158283-0.0350058j 0.0102229-0.0268741j -0.0235664-0.00227579j 0.0115477+0.0349513j -0.0392251+0.00340074j 0.0300363-0.06771j 0.0155117+0.0268872j -0.0302904-0.0619066j 0.0294164-0.0207765j 0.0315861+0.0231059j 0.00597598+0.0174953j 0.0012581-0.0391707j 0.0178743-0.00389726j -0.0216357-0.0377523j 0.017645-0.0132991j -0.0130362+0.0149972j 0.055871-0.0250905j -0.0256869+0.0193444j 0.0482743+0.00445779j -0.00771949-0.00528965j 0.00332858+0.0360206j -0.0488688-0.0093929j -0.00409792-0.0252006j -0.00458726-0.0346672j 0.0442289-0.0294622j 0.00368713+0.0042998j 0.0136344+0.00738867j 0.0110555+0.00289267j 0.00070028+0.0288333j -0.0272278-0.00158187j 0.0323154-0.0346826j -0.00399595-0.00236973j 0.00229659-0.0282078j 0.0109534+0.000895828j -0.015206+0.0309921j -0.0241402-0.0111101j -0.0147303-0.00348631j 0.019974-0.0201943j -0.00974055+0.000606399j 0.00897631+0.0186077j -0.0122232+0.00632796j 0.0278671+0.00513916j -0.0139269+0.0171069j -0.0438654+0.0170946j 0.00174402+0.0124315j 0.0286828+0.00397712j 0.0194458-0.00457773j -0.00495869+0.00975657j -0.00274176-0.00800824j 0.00719379+0.027801j -0.000585455+0.0121779j -0.00834185-0.0044495j -0.0185465-0.0195623j -0.0220826+0.00548605j 0.00196821+0.0108141j -0.00134825+0.0095631j 0.0183784-0.00579819j -0.00798202-0.00715248j 0.0144691-0.0125391j -0.00901449+0.000809533j -0.010959-0.0108304j -0.00191552+0.00698859j 0.00325846-0.0134301j -0.019347+0.0306169j 0.0103768-0.0238805j -0.0150929-0.0216047j -0.00305841+0.021382j 0.00746356-0.0208826j -0.0140408+0.00904075j -0.0223573-0.0369669j -0.0013534-0.00664026j 0.0233537-0.0186905j 0.0114063-0.0231989j -0.000990296+0.00121053j 0.00191669-0.0102378j 0.00382238+0.0328553j 0.00819418+0.000780783j -0.00171877-0.0282396j 0.010277-0.0057977j 0.0193064+0.00822726j -0.00728451+0.0105248j -0.00591451+0.0289935j -0.00280163+0.0226641j -0.018646+0.0037135j -0.0235077-0.018617j 0.0136018-0.011261j -0.00507173+0.000433026j 0.00189651-0.012133j 0.0138505+0.000808623j -0.00394857+0.0031362j -0.00277894+0.0191797j 0.00131357+0.0143024j 0.0193517-0.024069j -0.0231185-0.016476j -0.0203308-0.0171795j 0.00486963+0.030624j -0.0134012+0.00449786j 0.0502285-0.0338368j 0.00141928-0.0194559j 0.00728343+0.00165221j 0.00660704-0.00142465j 0.0110789-0.00685666j 0.00778004+0.00493942j -0.0012315-0.0118333j 0.0257508-0.0149678j 0.0178538-0.00261097j 0.0137009+0.0469504j -0.00421026-0.0115529j 0.0205665+0.0189807j -0.0176986-0.00719533j -5.48758e-05+0.00116731j -0.00815256+0.0317144j 0.0274259+0.0101261j -0.00294393-0.0267058j -0.0176283+0.0183897j 0.0123222-0.00930833j -0.0164755-0.00163595j -0.0310918+0.0183508j 0.0071176+0.00121983j -0.00650025+0.0234404j 0.0582587+0.00495824j -0.0166218+0.0251085j -0.00624404+0.0119772j 0.0275716-0.0265065j 0.0011666+0.0179076j -0.00128027+0.00898099j 0.00672301+0.00210561j -0.0269344+0.0406952j -0.000512816-0.0428242j -0.0258021-0.0154832j 0.000267255+0.00509919j -0.00324146-0.0154172j -0.0262119+0.00952454j -0.000196444+0.0471471j 0.0260688+0.0184729j 0.0406287-0.0303611j -0.0130971-0.0209048j -0.0173265-0.0234099j 0.0488702-0.0550592j 
-0.00994143+0.0292279j -0.0100543+0.0153477j 0.0266929-0.00880006j -0.003254+0.0385898j -0.0094269-0.0109019j 0.0174686-0.000206751j -0.0343265+0.0270254j -0.00461641-0.0217698j 0.0102166+0.0309427j 0.00821469+0.0290442j 0.00452591+0.0198502j -0.0311657+0.0164132j 0.0395902+1.3086e-05j -0.00158191-0.0106341j 0.0114397+0.0142967j -0.0224345+0.0101119j -0.0161993-0.0103771j 6.06275e-05-0.00979511j -0.000460475+0.0170808j -0.0189478-0.0173269j -0.00822092-0.0252416j -0.0181432+0.0219051j 0.0142484+0.039258j -0.00232868+0.0505623j -0.0264399-0.0386403j 0.00646962+0.0204654j 0.00541248-0.00210332j -0.000230088+0.000931117j -0.00959236-0.0285937j 0.00691363+0.00548649j 0.00818168+0.00382074j -0.0147781+0.0053411j -0.0156773-0.0141231j -0.00640925+0.0131768j -0.00919001+0.00473935j -0.00805141+0.0048j 0.0247299-0.00250587j 0.00185708-0.0149482j 0.00896183+0.00671976j 0.0079705-0.0272684j 0.0169887-0.00404523j 0.0251336-0.00647694j 0.0254423+0.0193642j -0.0284882-0.00677243j -0.0229635+0.0381093j 0.0155317-0.0114956j 0.00066981+0.00984904j 0.00686113-0.00379833j 0.00449945+0.0238654j -0.00126977+0.0168503j 0.0209545-0.0208077j -0.0310169+0.0117139j 0.0259929-0.043289j 0.0408804-0.00556784j -0.0356787-0.0171648j -0.00350592+0.0513819j 0.0210801-0.00426596j -0.0626624+0.0147831j -0.0121518+0.0494068j 0.00129335+0.00929699j 0.0290351-0.00087342j -0.0138314-0.00062149j -0.00537682+0.0246233j -0.035035+0.00550195j -0.00786025+0.0342646j -0.0380223+0.00433975j 0.0546896+0.0152705j -0.0166286-0.00582707j 0.00392597+0.0170281j 0.00946187-0.00338701j 0.00232535-0.0075358j -0.0301599-0.0305813j -0.00256317-0.00798415j 0.017899-0.00146873j 0.00201281+0.0354146j 0.0190099+0.00236207j 0.0162849-0.00735899j 0.0140679+0.0170433j -0.0069335+0.00126992j -0.00555265-0.0267674j -0.000594174+0.0342676j 0.00518319+0.0020558j -0.00117491-0.00333217j -0.00072077+0.0223416j 0.00307456-0.0187241j -0.0311561+0.0119377j 0.000403011-0.0141576j 0.00510066+0.00686946j 0.00764293-0.000861442j 0.0205739-0.0136852j -0.00165451-0.0120587j 0.0120432+0.0210493j 0.00718575-0.00165352j -0.0138887-0.0362647j -0.00480119+0.0054482j -0.00458627+0.0121428j 0.0030255+0.00628707j 0.0167625-0.0103137j 0.0153686-0.000608407j -0.00553662+0.00376756j 0.0108126-0.00272775j -0.0283461-0.0095204j 0.00654986-0.00193839j 0.0126194-0.0159728j 0.0254695+0.00266066j -0.0101781-0.0161106j -0.00648284+0.00702941j 0.0019901+3.24035e-05j 0.00911535+0.0166653j 0.00529271-0.0029813j -0.00430276-0.0104229j 0.0108216+0.00848192j -0.00905295+0.000612374j -0.000903812-0.0236254j -0.0152613+0.0145669j -0.00650749-0.0185014j 0.00165018+0.00312606j -0.0127133+0.00394049j 0.00042958-0.00904425j -0.0174433-0.0262938j 0.0139546-0.00872171j -0.0118208+0.0148816j 0.00282969+0.00788612j -0.0133248-0.00359432j -0.0132424-0.000411495j 0.0167797+0.010306j 0.0131697+0.00273826j -0.015973-0.00439148j 0.00864651+0.00861755j 0.00256709+0.0154212j 0.0367401-0.00701577j 0.0181139+0.00343956j 0.0241218+0.00585402j -0.0132448-0.011538j -0.015053-0.0144718j 0.0261281+0.0124947j -0.0177197+0.00502687j -0.0398935-0.00510407j 0.0264667+0.0144565j -0.00825242-0.00583706j 0.0175684-0.00463701j 0.0098722+0.00817031j -0.0247961+0.00876412j -0.0140053-0.0253987j -0.00880278-0.0251104j 0.016188+0.00888163j 0.00766754-0.0109091j -0.0157752+0.0186977j 0.0147935+0.0144389j 0.00350459+0.0103996j -0.00627772-0.0012388j -0.00636456+0.00983677j -0.00719882+0.00183987j 0.0301405-0.00313071j 0.0106845+0.0108606j 0.0209561+0.0112897j 0.0320801+0.00794917j -0.0115716-0.010814j -0.0174263-0.00900482j -0.0157573-0.0228869j 0.00350111+0.00664617j 0.032247+0.00781433j 0.0189872+0.00611976j -0.0130716-0.0151724j 0.0125293-0.0148524j -0.0194984+0.0154112j -0.016402-0.00367491j 0.0084252-0.00458073j -0.00991131+0.0227608j 0.00859172-0.00444252j 0.028718+0.0313057j 0.0187148-0.0148173j 0.0174454+0.0123929j -0.00558525+0.00992607j 0.000157351-0.0023703j 0.019929+0.0218505j 0.0187522+0.00259628j 0.00218718-0.0235601j -0.0188098-0.00684922j -0.0214223-0.0254045j 0.0405596-0.0171466j -0.00112543+0.0191292j 0.00836772-0.0277697j 0.0360921+0.00051912j 0.020276+0.00810002j -0.0213091+0.045867j 0.0501578+0.00203562j -0.0274104-0.0508579j -0.0309591+0.0161364j 
0.0356047+0.0197333j 0.0170926+0.0203641j -0.0107853-0.0383481j 0.0389256-0.00218924j 0.00439484+0.0196402j -0.0166132-0.0199531j 0.0172929+0.0428088j -0.014839+0.014364j 0.00345183+0.00518689j 0.0116244-0.0043072j 0.0255399-0.0185721j 0.0164016+0.0413272j -0.0031275-0.0459779j 0.0067705+0.0106004j 0.0256263-0.0159286j 0.0176769+0.0109808j -0.00267188+0.0190594j -0.00245694-0.0217265j 0.00786218+0.0100006j 0.00338162+0.0110429j -0.0365868-0.00149719j 0.03273+0.0138755j 0.0037493-0.00119185j 0.0223122+0.0321774j -0.0322466+0.021373j 0.0227583-0.00923627j -0.0228554+0.0102787j -0.000107962+0.016671j -0.0400552+0.0111236j -0.00209856-0.0120379j 0.000573447-0.00868584j -0.0145435+0.0367763j -0.00200936+0.00389136j 0.000798874+0.025873j -0.010836+0.000290309j 0.0228052-0.00805908j -0.011528-0.0261369j -0.00265315-0.0353084j 0.0100336-0.0228956j -0.0285435-0.0027245j -0.0101358-0.0144754j -0.0094791+0.00174929j -0.00875482-0.0554538j -0.0258103+0.0327008j 0.015346+0.0369768j -0.020307+0.0249858j -0.00453144+0.00908215j 0.00975492-0.0435018j 0.0546451-0.0300824j 0.0236811-0.03928j -0.0616916+0.0293197j 0.0230267+0.0260752j -0.0699408+0.0130707j -0.00667249-0.053192j -0.0103043+0.0631473j 0.028326+0.0272007j 0.0157986-0.00958178j 0.0104045+0.0589426j 0.0408895+0.0211193j 0.0116279-0.00353678j -0.0273751-0.0272161j -0.00139423+0.0195757j -0.00116751+0.029828j -0.0164845+0.0378476j 0.0203007+0.003421j 0.0083635+0.028695j -0.00404864-0.0537072j 0.00522862+0.0169748j 0.0369845-0.00859649j -0.0205196-0.010477j -0.0133899-0.0126092j -0.0397221+0.0290684j -0.00451581+0.00405627j -0.0274453-0.00702378j 0.0453202+0.00538276j -0.000996801-0.0264969j -0.00442871-0.0221497j 0.0103036-0.0208559j 0.0102854-0.00449773j -0.0379837+0.00673745j 0.0337879-0.00351207j -0.00284107-0.0100647j -0.0120557+0.0145092j 0.0228031-0.0016144j -0.0156028-0.0111123j 0.00153512+0.0649137j -0.00417203+0.00380441j 0.0126077-0.00692132j -0.00537931+0.0026822j -0.0129312-0.0234385j -0.0117569-0.013712j 0.0129072-0.0159804j 0.00270052-0.00932648j -0.0366434+0.0152115j 0.00506002-0.00961197j 0.0224976+0.00196943j 0.000785988-0.00565852j -0.000314054-0.0101002j -0.00730806+0.00313971j 0.0302451-0.00948765j 0.00506314-0.0219176j -0.00620699+0.0235322j -0.0183969+0.00462003j -0.0185539-0.0143303j 0.00336364-0.0269063j 0.00705779-0.0059907j 0.0257098+0.00668381j -0.029266+0.000183152j 0.00107888-0.0102829j -0.012952-0.00732186j -0.0076443+0.0103228j 0.00526802-0.0127412j 0.00930884+0.0164662j -0.0103891-0.0153421j 0.0108324+0.0308797j -0.0203117+0.0205867j 0.00444278-0.0124252j 0.00323706+0.0155843j -0.00698939-0.0132522j -0.0250682+0.0281601j 0.00212975-0.0141291j 0.0155647+0.0205377j 0.00576951-0.000516984j 0.00725859-0.00164128j -0.00217582-0.00364568j -0.000292495-0.0199312j -0.00728944-0.0151646j -0.0213788+0.0164562j -0.00849139-0.00403867j 0.0180223-0.00453007j -0.0207205-0.0297045j 0.00128851-0.012532j 0.0101066-0.0135059j -0.00409719+0.00900444j -0.0257132+0.0238383j 0.00175056-0.0204763j 5.6967e-05+0.0182587j -0.0199087+0.0319799j 0.0119199-0.0243975j -0.00495927-0.00232282j -0.00656323-0.00325896j -0.00162883-0.0157056j 0.000800868+0.0275506j -0.0194296+0.0273846j -0.0142626+0.0127898j 0.02029-0.0263266j -0.00780288-0.0174586j 0.0195223+0.00357101j -0.000302552-0.0146832j 0.0060349+0.00416804j 0.00657888+0.0114045j 0.00674958+0.00862767j 0.0158811+0.0121883j -0.00325259+0.00997233j 0.00720569-0.0141528j 0.00496406-0.00675281j 0.0181319-0.0256786j 0.000431453+0.0217159j 0.0268494-0.0118881j -0.0151514+0.00637298j 0.000370572+0.00493722j -0.00511839-0.0267172j 0.0169293-0.0107853j -0.00819673+0.0116113j -0.0145708-0.0219425j 0.0276795+0.0320505j -0.011541+0.00459679j -0.0122668+0.00263114j -0.0100926+0.00844027j 0.0308097-0.0149351j 0.0376488-0.00799454j 0.00424216-0.0383798j 0.00228436-0.0209386j 0.0137179+0.0103352j -0.0101688-0.0221897j -0.0103671-0.00191323j -9.68147e-05-0.0416495j -0.0229493-0.00551417j -0.0211458+0.0395818j -0.0158012-0.00408248j 0.00557976-0.0202794j 0.0142686-0.00255493j -0.0363334-0.0297394j 0.0273339-0.0426485j 0.035724-0.0401709j 0.0121876-0.00824384j -0.00607285-0.0180737j -0.0281854+0.00855799j 0.0233778+0.0431991j 
0.00297187-0.0206951j 0.00393162-0.00711036j -0.00476+0.0081968j -0.00665983-0.0246896j 0.0209049+0.00038391j 1.83188e-05+0.0173447j -0.00295676-0.0268003j 0.00213609+0.013316j -0.0147206-0.00527858j -0.0114473+0.00265782j -0.0102005-0.0100869j -0.0138691-0.0314667j -0.00558891+0.0160159j 0.0156123+0.00260279j 0.0210051-0.00520467j -0.00012216-0.037055j 0.0116792-0.0100504j 0.00225764+0.013993j -0.0155695-0.0148626j -0.0010371-0.0264233j 0.00586758+0.00670435j 2.01023e-05-0.0226056j -0.0139351+0.00417664j -0.0224111-0.0175228j 0.0249279-0.00802157j 0.0038974+0.00322472j -0.0134531+0.0105802j 0.00508382+0.00149864j 0.00283588+0.00783215j -0.0258771-0.003585j -0.0186184+0.00378276j -0.0289414-0.0156742j 0.0209989-0.0137407j -0.0127106-0.0151858j -0.0161475-0.0120257j 0.00255933-0.0148442j -0.0124223+0.0218551j 0.0106145+0.00820601j 0.00753128+0.000222016j -0.0114014+0.0241624j -0.0244591+0.00700569j 0.000497265+0.0200901j -0.0446224+0.00640437j -0.0272663-0.0175601j -0.0556246-0.00871634j 0.00939175+0.0123118j -0.0299239+0.00796453j 0.0197284-0.00358939j 0.0217573-0.0255239j 0.00115492-0.0165128j -0.00127833+0.0537998j -0.00420004-0.0377562j -0.00151805+0.0579982j -0.0293891+0.0357694j -0.00742541-0.0374646j -0.0427316-0.0198532j 0.012069+0.0193615j -0.0175491-0.0728774j -0.0269156-0.0329883j -0.000564443-0.00701389j -0.0176237+0.0340743j 0.00818127-0.0320534j -0.0305166-0.00994439j -0.0325343-0.0230116j -0.013204-0.0149198j -0.0184228-0.0230721j 0.00940498+0.0368564j -0.00945608+0.00366661j 0.0167577-0.0130478j 0.00137213+0.0102049j -0.011246+0.0151497j -0.0014992+0.00141711j 0.0171087-0.00534678j -0.0127921+0.0193313j -0.0072933-0.0260101j -0.0129817+0.0157633j 0.0107701+0.0167842j 0.000976098+0.0115426j -0.000772252-0.00429115j 0.00336703+0.00471439j -0.0290352-0.0291829j -0.0103299-0.00353342j 0.00483215+0.0103895j -0.00584571-0.0151682j 0.0231092+0.0247491j -0.0133805-0.0131291j 0.00777225-0.00270737j 0.00149519-0.00475456j 0.0104368+0.0141447j 0.0148537+0.0270001j -0.0096439+0.00138592j 0.00713592+0.00241828j 0.00278194+0.00058109j 0.0142471+0.00240937j -0.0101904-0.00435389j 0.00868603+0.00430686j -0.00594682+0.00657873j 0.0124396+0.0253025j -0.000396589+0.0194433j 0.0129073-0.00501698j 0.0107687+0.012624j 0.00524412-0.0414233j -0.0144867+0.00096515j -0.0139127+0.0172106j 0.0109972+0.0128893j 0.0155238-0.020965j 0.00995734-0.0015012j -0.0197545-0.00385865j -0.00796596+0.00756054j -0.0087333+0.00765802j -0.00129854-0.00371574j -0.00696906+0.00784647j 0.00394754-0.0101155j 0.00651499+0.00546447j -0.00127271-0.0146534j 0.00555904-0.00854449j -0.0073588-0.00352879j 0.00668396-0.0156249j -0.00392635+0.000359486j -0.000535876-0.00838894j -0.00130071+0.00454043j -0.0099009+0.00660638j -0.00118655+0.0101568j 0.00723574-0.0177942j 0.000875194-0.0149878j -0.00338223+0.0130372j -0.0149346+0.0281217j -0.00586571-0.00502289j -0.00231933+0.00516066j -0.00235393+0.00126256j 0.007147+0.0319172j -0.00112747+0.0011593j 0.00905377+0.0206597j -0.00569371-0.0141205j -0.00890674-0.00446484j 0.00831866+0.0210314j -0.0206924-0.0155916j -0.0055912-0.0190602j 0.00113514+0.0083819j 0.0204188-0.00718974j 0.00362241+0.0248095j -0.0140314-0.00205271j -0.0027736-0.0153502j 0.00932165+0.00704317j -0.00138641+0.0027031j -0.0126151+0.00493047j -0.00234765-0.00759598j -0.00621838-0.0165247j -0.0146869+0.0044922j -0.0105456+0.00182373j 0.0159693+0.00710406j 0.00226823-0.0046912j 0.00312339+0.00196991j -0.00178959+0.0141399j -0.0144763-0.00441073j 0.0145303-0.00156956j -0.000151542+0.0208721j 0.0218152-0.0125522j 0.0189553-0.00628667j -0.00826512-0.00672244j -0.0114249-0.00267012j -0.00990021+0.0160634j 0.0246059+0.0257043j 0.00969173-0.00830564j 0.00386855+0.022436j -0.0141951-0.0275007j -0.00928706-0.00410515j -0.015674+0.00870719j -0.00932053-0.00997684j 0.00447253-0.00552209j -0.00327796+0.00778941j -0.00372+0.0131605j -0.00583008+0.0150306j -0.00836499-0.0047329j 0.00267032-0.00792532j -0.0299629+0.0145355j -0.0185841+0.00494337j -0.00316542+0.00262157j -0.0124161-0.0290848j -0.0145607+0.00886199j 0.00350065+0.0212057j -0.0071615+0.0174723j 0.00913444+0.0393752j -0.00110092+0.0208272j 0.0138632-0.00802068j -0.0175734-0.0216048j -0.00175433+0.0294244j -0.00108167+0.0095121j 0.026246-0.00548653j 
