0.0287699+0.000209055j 0.00674261-0.0511447j -0.00927126-0.0800058j -0.0353953+0.00460009j -0.00463416+0.00275205j -0.0182827-0.0272094j 0.00522345+0.0604293j 0.0240168+0.0353251j -0.00558996-0.0129126j 0.0382509+0.0739636j -0.0062892+0.0397075j -0.0511194-0.0201129j -0.0332856+0.0040034j -0.000131069+0.000450984j -0.00976448-0.0188726j 0.0168607+0.0188704j -0.00504697-0.0112527j 0.0138939-0.0144607j 0.0090994-0.00527881j 0.0121608+0.0170318j -0.00212222+0.0224492j -0.00431964-0.00380097j 0.0174368-0.0252997j 0.00691278+0.0121894j -0.0158361-0.00835061j 0.0254795+0.0206536j -0.00412117-0.00856468j -0.0313934+0.0253191j 0.00391235+0.0395863j -0.00450264-0.0064534j -0.0152939+0.00452674j -0.0219506+0.0360818j 0.0208424-0.0363011j 0.0206185+0.00138072j -0.0140286-0.00945184j 0.00297083-0.00431246j 0.0160986+0.0221717j -0.0126833-0.0113909j -0.0312648-0.019775j -0.0158988+0.00317193j 0.0204039+0.0227415j -0.0351085-0.0176547j -0.0297181-0.0103351j -0.0349418+0.0206574j 0.00385853-0.0048579j -0.0262766+0.0235416j 0.00186935+0.0179857j -0.0245207-0.00182253j -0.0135364+0.024918j -0.0207065-0.0287752j -0.0165274-0.00499333j -0.0169922+0.0243472j -0.00412672-0.0274684j 0.0197228-0.064257j 0.0226254+0.0753869j -0.019175-0.0208967j 0.013231+0.0222845j 0.0476302+0.0261092j -0.000374597+0.0433653j -0.0142833-0.0704848j 0.012898-0.0488294j 0.00448253+0.0537183j 0.00613377-0.00729583j -0.0345548-0.0253267j -0.0345415+0.0200247j 0.0141168-0.0138931j 0.0105193-0.00346476j 0.0575906+0.0138047j 0.014389+0.0228003j 0.00614193-0.0194461j 0.00407307-0.033588j 0.0222839-0.00440618j -0.0256418-0.0215863j -0.0147582-0.0287553j 0.0385875-0.0143977j -0.00952317-0.00183377j -0.0240477+0.0225718j -0.00702766+0.00798323j -0.00265317-0.0117512j -0.00118851-0.00688763j -0.00201994-0.0279449j 0.0389221+0.00249683j 0.000653981+0.0079179j 0.0166963-0.00151071j 0.0117493-0.00280839j 0.0017261-0.00876379j 0.00165761-0.00718163j 0.0053286+0.0128139j 0.00222706+0.000256631j -0.0201948+0.0065363j -0.0111803-0.00816088j 0.00155951+0.024198j 0.0059361+0.00396086j 0.00543143-0.0114776j -0.00669743-0.0166803j 0.00326426-0.0116074j 0.0215652+0.0126863j -0.00990974+0.0176307j -0.00583253+0.00801625j -0.00630019+0.0228319j -0.00804616-0.0207838j -3.60044e-05+0.00854486j -0.0111466+0.00342607j -0.000940322-0.000806849j -0.00842212-0.0115867j 0.00499517+0.0043932j 0.00421829-0.0194633j 0.000899916-0.0301548j -0.00900718+0.00267727j -0.00464225-0.0186125j -0.0050203-0.00239931j -0.00152156+0.0205748j -0.0120965-0.0325104j 0.00567187+0.00196548j -0.0125704-0.0124431j -0.0151217-0.00876234j -0.0174585-0.0114621j -0.00982502+0.0157002j 0.0139834-0.0165749j 0.000927714+0.0197942j 0.00529193+0.0121518j -0.000596527-0.0128608j 0.00846892+0.0337468j 0.0182872-0.00177439j 0.00278754+0.0111975j -0.0032316+0.019696j -0.00145166-0.0119035j 0.000345602-0.0164088j 0.00426965+0.027782j 0.00473526+0.00722488j 0.00269758+0.0276174j -0.0194661-0.0208753j -0.0127904-0.00122609j 0.00469987+0.0180212j -0.0189924+0.00115419j 0.00819714-0.00555881j 0.0052472+0.00134661j -0.00345896+0.0317926j 0.00215399+0.0107764j 0.00572743+0.0445012j 0.0112588-0.0150719j 0.0015099-0.00509075j 0.0107927-0.0321547j 0.0281341+0.00173459j 0.0113897+0.0152141j -0.0288616-0.0279519j 0.000300193-0.0247382j 0.00476894-0.027794j -0.00576814-0.0264933j 0.00635778+0.00263302j -0.0106854-0.0129173j 0.00538638+0.000838039j 0.0156458-0.0419935j -0.0011436+0.010975j 0.0106514+0.0269065j -0.00832782-0.0174986j -0.0181424-0.00730438j 0.0086491+0.0470731j 0.00198375-0.0380049j -0.00904507-0.00402592j -0.00247373-0.0124822j -0.0176619+0.00479121j 0.00459993+0.0100964j 0.00153768+0.00812458j -0.00682594-0.0164291j -0.0114244+0.0444142j -0.0240469+0.0151035j 0.00397805+0.0151935j 0.000179469+0.0442815j -0.0183675+0.0252631j -0.00758753-0.0346878j 0.000137568+0.0367957j -0.0282548+0.0112785j -0.0150691-0.0183364j 0.00750175+0.0120081j 0.00490502+0.0051372j 0.00757046-0.0112501j 0.00426696-0.0450583j -0.0291876+0.0225999j 0.00553919-0.00049152j -0.00548556-0.0319437j -0.0041225-0.0552458j 0.0279803-0.0125999j -0.0502279-0.0121722j -0.00786957-0.0199245j -0.00824252+0.0496931j 0.0183452-0.046379j 0.0618548+0.0173076j 0.0274366+0.110744j 
-0.000195399+0.0444367j 0.0398568+0.0156639j 0.0572385+0.00547161j -0.00745845-0.0513381j 0.00532412-0.0161707j 0.0146056-0.0235946j -0.0544243-0.0133593j -0.0305316+0.0191868j -0.00557209+0.00575417j -0.0442681+0.0375719j -0.0354132-0.0155689j 0.00684991-0.0546103j -0.00238021-0.0357344j 0.00326076-0.00328308j 0.0118053-0.0102505j -0.0288898+0.0191117j 0.00596116-0.000453015j -0.00830513+0.0184233j 0.00983676+0.00836233j -0.0278106+0.0120358j -0.0315281-0.0114163j 0.00259217-0.00541859j 0.0219876+0.030551j -0.003573+0.0174034j -0.00885136-0.0194188j -0.00839078+0.0308796j 0.0166037-0.00337743j -0.0228991-0.0453544j -0.0259247+0.0124035j 0.00959257-0.00623841j 0.0047559-0.0199466j -0.0280993-0.0271195j 0.0338507+0.0238936j 0.00781746+0.0267857j 0.00106739-0.010226j 0.00954507-0.00730635j -0.0166462+0.0197443j 0.004338-0.0181064j 0.0240441-0.0318872j 0.0157881-0.0166701j -0.010186+0.0178039j 0.00723271-0.0410717j 0.0144113-0.0240635j -0.0134957-0.0415585j 0.00574918+0.0104906j -0.0217356-0.0413461j -0.0151577-0.00803847j 0.00980826-0.0306877j -0.0244193-0.021243j 0.0224414-0.00933907j -0.00207973-0.0238347j -0.0186773-0.0237864j 0.026464+0.0113435j 0.0610157+0.0386101j -0.0637263+0.00399893j 0.0190686-0.0250781j -0.0146214+0.00393251j -0.0333381+0.0508279j -0.0407987-0.00111003j 0.059402-0.029799j 0.0420798+0.0162699j -0.0451898+0.00284345j -0.00528264-0.00144189j 0.0292808-0.0348313j -0.0193066-0.0440285j 0.0054116+0.00686009j 0.00522388+0.0151551j -0.0235685+0.0634348j -0.0179012+0.0204786j 0.0141034+0.00872525j 0.0279077-0.000124473j 0.00983414+0.0281658j 0.0116717-0.0195218j 0.0133552-0.0235787j 0.0148245+0.0555451j 0.00558598-0.0140945j -0.0256476-0.0282419j -0.00985473-0.00813988j 0.0151769-0.00649663j 0.0035315-0.000898965j 0.026712-0.00416222j -0.0141325+0.0523899j 0.000319136+0.000771297j 0.00680127+0.0165163j 0.00323636+0.00911001j 0.0104292+0.0006448j 0.00338391+0.00333306j 0.00329072-0.00132105j 0.00739016+0.00705537j -0.012707-0.0187615j -0.00108993-0.0118487j -0.017588+5.09202e-05j 0.00181633-0.00273589j 0.0118926+0.00974848j 0.0128089-0.00959181j 0.0161092+0.0087843j -0.00852855+0.0265241j -0.0109546-0.00895314j -0.00502422-0.00242164j -0.0182785-0.0164684j 0.00960311-0.0103297j 0.00914255+0.00723117j -0.000607247-0.0187196j 0.00733983+0.000607479j 0.0108494-0.00958411j -0.00753071-0.000818663j 0.0113848-0.00436296j 0.0231663+0.000828086j 0.00286378-0.00398713j 0.0123399-0.00152811j -0.00861408-0.0115858j -0.00900875-0.0040545j 0.0220237-0.0235729j -0.00512374+0.0103798j 0.00813696-0.00911401j 0.00144577-0.0118553j 0.0150556-0.0254005j -0.00844891-0.0194131j 0.00946064+0.024781j -0.0092495-0.00181945j -0.00805343+0.00609514j 0.00498223+0.00177717j -0.0145821+0.0165561j 0.00423864+0.0299811j -0.00608716-0.0030453j -0.00883863-0.0022609j 0.00753006-0.0131487j 0.0130896+0.00644889j -0.0224494+0.00575925j -0.00262079+0.00838152j -0.0209576-0.00207076j 0.00743729-0.0285456j 0.00728971-0.0254005j -0.0165062-0.00375635j -0.00231202-0.0304996j -0.00267361+0.0161043j 0.0078774+0.0111559j -0.0119543-0.0162581j -0.00642261-0.000637216j -0.0287976+0.0048899j 0.00339012+0.0154836j 0.00650227+0.000406007j 0.028334+0.0170167j -0.00243001+0.0482443j -0.0141495+0.0212409j 0.0211539-0.0427729j 0.0130325+0.0108555j 0.0114734+0.0128773j 0.0139625-0.0113257j 0.00432193+0.0120856j 0.00812247-0.00794974j -0.0019462+0.00828026j 0.0271155+0.0116728j -0.00683518+0.00841645j -0.0185515+0.0138687j 0.0122397-0.000925844j -0.00461383-0.0389394j -0.018845+0.0125937j 0.0195698+0.0101494j -0.00119461-0.00233565j 0.0155472-0.00597068j -0.00373939-0.00967008j -0.00499239+0.000939564j -0.0107901+0.0189618j 0.00951294-0.00869859j -0.0162961-0.0325657j -0.00577785-0.0315588j 0.00305363-0.00929314j -0.0198889+0.015267j 0.00226363-0.037571j 0.0176419+0.00127683j -0.0420956+0.0390194j 0.0151018-0.0188641j 0.00205839-0.020995j -0.00753967-0.00254372j 0.00973151+0.00446111j 0.0160472-0.0181155j 0.010943-0.0407098j 0.0113259+0.000664078j 0.00656343+0.0191289j 0.00984536+0.0269387j 0.00595365-0.00458837j -0.00010207+0.00581461j 0.010036-0.000955479j -0.0246838-0.0448918j -0.0430664+0.0116828j -0.027725+0.0201461j 0.0242173+0.0822537j -0.0759333-0.0146361j 
-0.0172428+0.0204707j -0.0305907+0.00459731j -0.0376693-0.0230543j 0.0257792-0.0429558j 0.00954536+0.04855j -0.0213714-0.0372333j 0.0360954+0.000952602j -0.00142476+0.0232082j -0.0059407-0.0749691j 0.0304776+0.0306323j 0.0449185-0.0304536j -0.00709482-0.085265j 0.0233565-0.0269748j -0.0120372+0.0217015j -0.0345123-0.0205037j 0.0189486-0.00889819j -0.00114387+0.00935044j -0.027758-0.0470977j 0.00650077+0.0422113j -0.00952095-0.0523913j 0.019712+0.00311139j 0.00332245-0.0459388j -0.0183496+0.0552732j 0.00029426-0.0278286j -0.0208125-0.0474546j 0.028703+0.014657j -0.0116136+0.0157455j -0.00222706-0.0400045j -0.0183308-0.0470307j 0.00525338+0.0407623j 0.0222399-0.00238399j 0.0109912-0.0506375j -0.0254371+0.0606199j -0.0155496+0.0259929j -0.0361618-0.0175572j -0.021663-0.0136351j -0.00631295-0.0183848j -0.0441019-0.0490028j 0.00764218-0.0020423j -0.00141519-0.0151983j 0.00638085+0.0421032j 0.041273+0.00862283j -0.00848162+0.0168719j -0.00790662-0.00851957j -0.0200728-0.00476081j 0.00785241-0.00590559j 0.00223283-0.0162953j -0.00254879+0.000859819j 0.041363-0.0444434j -0.00495387-0.0134188j 0.0140162-0.0151691j -0.0383799-0.0596861j 0.0171123+0.00474171j -0.0632651+0.0302204j 0.0584067+0.0297379j -0.00871178-0.0329207j 0.0519554+0.0587167j 0.0208136-0.0230658j -0.00190316-0.0327502j 0.0218036-0.0025772j 0.0198962+0.0150245j -0.010835+0.0252595j 0.0139418+0.0110923j -0.00301493-0.0248593j 0.0339098-0.0283247j 0.0130816-0.0162016j 0.0424988+0.0269397j -0.00861581+0.0700095j 0.021448+0.00583459j 0.0149461+0.015341j -0.00394363+0.0148908j 0.0301612+0.0380813j -0.0183086-0.0339884j 0.0218773-0.0267348j 0.0271326+0.0238012j 0.000765933+0.0168221j -0.0194076-0.0412194j -0.0238028-0.0115837j -0.0103587+0.0467563j 0.00664023-0.0281533j -0.014984-0.00535266j 0.00193058+0.0022107j 0.0056083-0.0136349j 0.0183838+0.0167011j -0.0137974+0.0141594j 0.00633245+0.00627519j -0.000566413-0.0154444j 0.00605261-0.00053968j 0.00199448+0.0125376j 0.00993091-0.0384849j -0.0222774-0.0141505j -0.0046199-0.0134612j 0.0250455+0.0237325j 0.0102871+0.00987416j 0.00317996+0.000614709j 0.00124181+0.0128261j 0.00500448+0.0115721j -0.0053962-0.0148543j -0.000204927-0.0016811j 0.00548233-0.00605472j -0.0188485-0.0428342j 0.00283327-0.00670184j 0.0159744+0.00688414j 0.0134298+0.00900145j -0.0184022-0.0164356j 0.00404799+0.0209438j 0.00622713+0.0361838j -0.0104507+0.00803801j -0.00846445-0.012822j -0.0117029-0.0131222j -0.0242839-0.00299387j 0.0156228+0.0246924j -0.01816-0.0134791j -0.0188697-0.0226435j 0.0138048-0.0216368j -0.0259661-0.041566j 0.00941558-0.00607969j 0.00671592-0.0110012j -0.0243089+0.00859472j 0.0104205+0.00435643j -8.48285e-05-0.0114163j -0.00673983-0.0143887j 0.0173748+0.0195457j -0.0215606+0.00905803j 0.0249376+0.0222096j 0.00656378+0.00907217j 0.0067022+0.0107209j -0.0187635-0.00727503j -0.00979387-0.00856046j 0.0150042+0.00372759j 0.0171509-0.0011661j -0.0217234-0.0483893j 0.0103595+0.00220236j 0.00662563+0.0108335j 0.00382879-0.024942j 0.0217346+0.00144785j -0.00484674+0.0377746j 0.0316326+0.0238953j -0.00133992+0.000197108j 0.00684228+0.0306002j 0.00453672+0.0101427j -0.00012355+0.00202479j -0.0149074+0.0198191j -0.0066105+0.0410912j 0.00366548+0.0194642j -0.01703-0.0400182j -0.0132702-0.047j -0.00502743-0.0129767j -0.00219197-0.0215603j -0.0042152+0.0178911j 0.0028401-0.015598j -0.00387529-0.00041934j -0.0118304+0.00387358j 0.0275192+0.00431676j -0.00336413+0.0278271j 0.00287759-0.00767959j -0.00777717-0.0427628j 0.0126014+0.0687177j 0.00364648+0.0118656j 0.0085196-0.0041897j 0.00452709-0.00709038j 0.00204652-0.0164024j -0.00235852+0.00371415j 0.00923731+0.0171236j -0.0017749-0.00884475j 0.0092138-0.0251246j -0.0209997-0.0344109j -0.00518885+0.0205159j 0.0144303+0.023097j -0.0136412-0.0349729j 0.00134711-0.00895772j 0.0187913+0.0548202j -0.00616892-0.05713j -0.00439844-0.0285853j -0.0061056-0.0434617j -0.0127705+0.00513934j -0.00309409+0.0122518j -0.00835657-0.048989j -0.0162037-0.0105933j 0.0564145+0.0238168j -0.0384759+0.0114888j 0.00992559+0.00980965j -0.0187453+0.0495589j -0.043124-0.0128378j -0.000721187-0.0289227j 0.0431021-0.0131261j -0.0590198-0.0727143j -0.0142315+0.120068j 0.0493973+0.0731203j 
0.0256839-0.0108558j 0.00769459+0.0234226j 0.0189976+0.0243611j -0.00885709+0.0269609j -0.0384371-0.00545708j -0.00501101-0.0355104j -0.0165518-0.015505j 0.00402479-0.0464512j 0.0410006+0.0188334j -0.00328761+0.0234169j 0.0315706+0.0654829j 0.0337118-0.0181132j -0.021307-0.0129002j -0.00237621-0.023915j -8.65015e-05-0.0213905j 0.0288446+0.0204541j -0.0131701-0.00923294j 0.0417877-0.0214528j -0.0265416+0.0379503j 0.0347962-0.0103486j 0.0117226+0.0066578j 0.0392525+0.0297895j -0.022082+0.0209456j 0.0150553+0.0357928j 0.0120724-0.0327646j -0.00504433+0.0577202j -0.0246032-0.0172299j -0.0153633-0.019493j 0.0318155-0.0525989j -0.0485345+0.0312404j 0.0161094+0.0441913j 0.0172548-0.0263746j -0.0203369+0.0105469j 0.00753224-0.0450039j 0.00702546-0.0445452j 0.00928827-0.0231245j 0.0185177-0.0172658j 0.0205344-0.0508114j -0.0236457+0.0222001j -0.0172434+0.00255045j -0.0308164-0.00699147j -0.0306454+0.0698571j -0.0254902+0.016346j -0.0406856-0.0568829j 0.00981323-0.0113273j -0.016-0.00596093j 0.00687559-0.0149833j -0.0141911+0.000861881j 0.0402738+0.046413j 0.0217046+0.0366523j 0.0117347+0.0313767j 0.0333653-0.0504445j 0.0201821+0.0677654j 0.0155653-0.0249825j -0.0473978+0.0015575j 0.0321342+0.00907385j -0.0485008+0.0481746j 0.0373354+0.00378502j 0.0230146-0.0233165j 0.0278093+0.0766459j 0.0122681+0.0503292j -0.0348614-0.0480649j 0.00407085+0.0164647j 0.0158989+0.0112999j 0.00770082+0.045629j 0.0192353+0.00984769j -0.0192097+0.053208j -0.0521934-0.0212336j 0.00142142+0.0244225j 0.00271972+0.0227366j -0.0137579+0.0113601j 0.00210134+0.0422436j 0.0142442-0.0305185j 0.00748718+0.0427048j 0.00896377+0.0595039j -0.0169207-0.004497j 0.0314433-0.0222035j 0.00259394-0.0314861j -0.0307514+0.0181384j 0.0153052+0.0120398j 0.0262969+0.0134548j 0.017342-0.0136962j -0.0046548+0.00152915j -0.00714407+0.0170461j -0.0143531-0.000403944j -0.0104522-0.0106366j 0.00347352+0.0338842j -0.00691581+0.00466217j -0.00209879+0.00977761j 0.00261434+0.0182622j 0.014498-0.013427j -0.00570124-0.0304806j -0.0233684+0.00879808j 0.00695969+0.00500034j 0.0164261+0.00638852j 0.00157104+0.00356568j 0.00406869+0.00536525j -0.0053398+0.00592807j -0.0144189-0.00352706j 0.00161713+0.00953373j 0.0384106-0.036229j 0.000299852+0.0149548j -0.0236631-0.00385908j 0.0198415+0.0026935j -0.00327802-0.0023937j -0.0173249-0.00564961j -0.0213866+0.01105j -0.00426157-0.00828336j 0.026967+0.00512765j 0.0168966+0.00653869j -0.00231848-0.0113709j -0.0276964+0.00186732j 0.0119131-0.00508403j 0.0167747-0.0102414j 0.0158688+0.0181144j 0.0145299-0.0288128j 0.000846938+0.012298j 0.00209954-0.0190038j -0.00131451+0.001543j 0.0121433+0.0142481j -0.00975069-0.0134727j 0.00182243-0.00350835j 0.00833857-0.000870507j -0.00688915-0.00686217j -0.0080246+0.0118918j -0.0137703-0.0153148j -0.0275828+0.00826286j -0.00701524-0.00941369j 0.00524286-0.0329067j 0.00307007+0.0133747j -0.00500903-0.00714317j 0.0138522-0.0254099j -0.00982768+0.0112863j -0.00374237-0.0137265j -0.00273381-0.00467979j 0.00895732+0.0305007j -0.0166021+0.0064847j -0.033361-0.0104766j -0.00565112-0.0211279j -0.00718759-0.0295364j 0.00413231+0.0183775j 0.00586688+0.0101925j -0.014369+0.0183754j -0.00726386+0.0031731j -0.00704229+0.00679462j -0.0129025-0.0217918j 0.0274248+0.0192471j 0.0222668+0.028135j 0.00670341+0.0157128j -0.00860513+0.000647221j 0.00304692+0.00970552j 0.0161972+0.0206177j 0.00695006+0.0276524j 0.000142246-0.000818758j -0.0123252-0.016929j 0.0211263+0.0314666j 0.00968708-0.0292888j -0.0201883-0.00778693j 0.00455877+0.0600618j -0.0066202+0.0128348j 0.00116419+0.028229j -0.000667475-0.00464976j -0.00825567-0.00904821j -0.0145617-0.00270844j 0.00783339-0.0198119j -0.0013387-0.0287149j -0.0103681-0.0581725j -0.0131359+0.0162777j -0.0228921-0.0146069j 0.00928398-0.00705747j -0.00735709+0.0390055j -0.0161048-0.00493179j 0.01642-0.032413j -0.0146861-0.0043176j 0.0296654-0.0229621j -0.0219496-0.0443639j -0.015361+0.0237214j 0.0178494+0.00377361j -0.0155667-0.0281772j 0.00291648-0.003431j 0.0383528+0.00275754j 0.00457634+0.0322508j 0.00612429-0.0331228j 0.0357787+0.0187168j -0.0270309-0.0162284j 0.0333441+0.0135649j 0.0304596-0.0352755j 0.0251159+0.0714068j -0.00924676-0.0898156j 
-0.00661234-0.0220886j -0.00491398-0.0453903j 0.0297266-0.075765j 0.0386939-0.000493338j -0.00199274+0.0369666j 0.0159079-0.0147204j -0.0249569+0.0213258j -0.00943543+0.0330536j -0.0200863-0.0350086j -0.0646269+0.0446421j 0.0321226+0.0169829j 0.0745891-0.0170927j 0.0192693+0.0337734j -0.0252032+0.00591637j 0.0223026+0.00853609j -0.0416925-0.0263387j -0.00677938+0.0140186j -0.0456303+0.00635502j -0.0243743+0.00603463j -0.0196808-0.0120543j 0.026611-0.0129602j 0.0348832-0.0149839j -0.0179441-0.0158949j -0.00164783+0.0297007j -0.0116675-0.0213843j -0.0297351+0.056284j -0.0110521+0.0282101j 0.0513817+0.018425j 0.000358681+0.0115581j -0.0158236+0.0153664j 0.0459852+0.00200357j 0.0499475+0.0557303j 0.0105346-0.0377504j 0.0129848-0.0143899j -0.0109691+0.00188777j -0.00761363+0.0339234j 0.00388953+0.0260603j 0.0539367+0.0328161j 0.0111252+0.0274556j 0.0494573+0.0892087j 0.0215226+0.0206184j 0.0322273-0.0477865j 0.0122898+0.012291j -0.00820538+0.0409657j 0.0151251+0.00891347j 0.042115+0.0260062j 0.0675854+0.0113799j 0.0108391+0.00911121j -0.00907047-0.0302538j -0.0239861-0.0315092j 0.0526695+0.000936985j 0.0160633+0.0659032j -0.0959037-0.0200533j 0.0162066-0.0237298j -0.0169552+0.0530986j 0.027805-0.0210986j 0.0033104+0.00867172j -0.0315921-0.00232113j 0.0292066-0.00523498j 0.0209596-0.0529849j -0.031739-0.0332993j 0.0296058+0.0110803j 0.0136318-0.0582443j 0.0263674+0.00986473j 0.0106687-0.0066455j 0.005081+0.0103941j 0.000901427-0.0186558j -0.0319353-0.0119352j -0.00763447-0.00762388j 0.00535164-0.0224399j -0.0196274-0.0174353j -0.02597-0.021959j 0.0304131-0.00856014j 0.0202977-0.00692414j -0.0160205-0.00209387j 0.00395807+0.0224642j 0.0115493-0.00187154j 0.0184515+0.0222118j 0.0204005+0.0165185j 0.0124862-0.00668481j 0.0020688-1.92156e-05j -0.0196063-0.0280004j -0.00899378+0.0121772j -0.0161807-0.00111579j -0.000495208+0.0199205j -0.00176693+0.028695j -0.00457309-0.00761186j 0.00962125+0.0255517j -0.0149045-0.0100315j -0.00817495-0.0069047j -0.000444532-0.0154157j 0.00611209+0.0249573j -0.00250662+0.00756136j -0.0122612-0.0209791j 0.00476584-0.00925347j -0.0064037-0.020083j -0.0164221+0.0251031j 0.00564083-0.000558789j 0.00545959+0.0182433j -0.00150425+0.0231558j -0.010258+0.00771296j -0.000886863+0.0171001j 0.00641035+0.0225134j -0.00985832-0.00702279j 0.00305077+0.00942785j 0.0130236+0.0023088j 0.00221872-0.00981038j -0.000695755-0.0163932j -0.00242229+0.00516278j 0.00439941-0.00961982j 0.014443-0.0179164j 0.0154361+0.0139879j 0.00806099+0.00788418j -0.00188052-0.000751088j 0.00751717-0.0164077j 0.00669419+0.00863596j 0.00381929+0.00502419j 0.0393757+0.0283246j 0.00640665-0.0205706j 0.00474813+0.0183163j 0.0223742+0.0282576j 0.00604522-0.00406763j -0.033787+0.00983494j 0.0107399-0.00621215j -0.00570317-0.00212019j -0.00855863+0.0322966j 0.0180827-0.041967j 0.0224379-0.00663222j 0.00734211+0.000422333j -0.0197559+0.0131842j -0.0229921-0.0188292j 0.0182441-0.0138392j 0.00919827-0.00621168j -0.0169803-0.00686358j 0.0273544+0.00338422j 0.00845991-0.0487223j -0.00182332+0.00916595j -0.0211394+0.0314193j 0.00383934+0.0313244j -0.00605508+0.0399452j 0.00436095-0.0283756j -0.0066926+0.00718136j 0.0191253-0.0171134j -0.0281444-0.00219469j -0.0115562-0.0118191j 0.0213405+0.029933j -0.019183-0.032396j -0.0089509-0.0212464j 0.0143554-0.0265765j 0.00501431-0.0131656j 0.00202446-0.0086488j -0.00165352+0.0106246j -0.0165572-0.045752j -0.00844592-0.00985382j -0.0122127+0.00329561j 0.00091392+0.00527256j 0.0396256+0.0136848j 0.00883287+0.0356001j 0.00746119-0.0475904j 0.00404202+0.0024033j -0.000908376-0.013864j 0.00888444+0.00341364j 0.00292597+0.0124428j -0.0130722-0.00187071j 0.00827877-0.00316616j 0.0265335+0.0469011j 0.0124519+0.0166124j 0.00683594-0.00922975j -0.0158442+0.0275428j 0.00746743+0.0263137j -0.039146-0.0211803j -0.00330862+0.0384782j 0.00289349-0.0012281j -0.0219982-0.00613794j -0.0285658+0.0150809j 0.00426862+0.0442693j -0.0210919-0.00639727j 0.0170036-0.0220202j 0.0151077+0.0261985j -0.00498883-0.0430397j 0.00696629-0.00322553j -0.0020076-0.0210363j 0.0150846-0.0285641j 0.0792989+0.0265142j 0.06563-0.0173929j -0.0111441-0.00036684j -0.0140064-0.0094288j -0.0456765-0.0628513j -0.0260221+0.111263j 
