-0.0157662-0.00227878j -0.0031436+0.00912117j 0.00807941-0.0133704j -0.0247858-0.00957156j -0.00468596+0.00259025j -0.00408985+0.00212408j -0.00306391-0.0239393j 0.00425739+0.0208764j 0.0433047+0.0132712j -0.00229422-0.0208151j -0.00547218+0.0183706j 0.0146507+0.0117491j -0.0068131-0.0175128j 0.00600823+0.0365845j -0.0448643-0.0257559j -0.00240458-0.00403462j 0.0197036-0.0193145j 0.000604538-0.0326573j -0.000575102-0.0241303j 0.0171578+0.00870659j -0.000408204+0.0292994j -0.00845779+0.0237225j 0.00373951+0.00928588j 0.00840528-0.000691078j -0.0128183-0.0249486j -0.0220339-0.00141588j 0.00182944+0.0262646j 0.00382184+0.00479296j 0.0147113-0.0131209j -0.00430857+0.0197176j 0.0498885-0.0380937j 0.000341614-0.0432512j 0.0159793+0.000650759j -0.00831801+0.0228593j 0.0188295+0.0241314j -0.0539729+0.000216691j -0.0350614-0.0297243j -0.0102284+0.03165j 0.0267565-0.0035786j 0.0366516+0.0368647j 0.0459471+0.0160775j 0.017764+0.0369193j 0.0694045-0.015079j -0.0385628-0.0616076j 0.00385456-0.0492363j -0.060876+0.0671413j -0.0118856+0.0251652j -0.0540682+0.00166909j 0.0113398+0.0490028j -0.00600755-0.000463021j 0.0341707-0.0154525j 0.0488237+0.0048769j -0.0603302-0.0817282j -0.0162263-0.0111139j -0.00564695-0.0394842j 0.052014-0.0102657j -0.0170704+0.0121677j 0.00775363+0.00108834j -0.0358122-0.00879261j 0.0108731-0.0341386j 0.00881433-0.0051265j -0.000624003+0.0189519j -0.010422+0.018164j -0.0269587-0.00367566j -0.0207449+0.006904j -0.00328968-0.000486218j -0.0369791+0.00498099j 0.020227+0.00856075j 0.0124273-0.00474216j 0.00671441+0.00173964j 0.00464458+0.0284665j 0.00591605+0.026462j 0.0112217-0.0127454j 0.0083749+0.0390561j -0.0145975-0.0353536j 0.0141254+0.00467509j 0.00708524-0.0174105j 0.00375735-0.0134059j 0.00386447+0.00306378j -0.0261813-0.00110352j -0.0176272-0.00936056j -0.00138118+0.0011896j 0.0081428-0.0049341j 0.0045216-0.00585553j -0.00503062+0.0120132j 0.0155363+0.0118689j -0.0306172+0.00924993j 0.0242267-0.00527933j -0.0255538-0.00323848j 0.00641911+0.000942389j 0.0249574+0.0231116j 0.0142095+0.0019719j -0.00900945-0.0028288j -8.79728e-05-0.0278425j -0.0112863+0.0290983j -0.0150047+0.00489626j 0.000197122+0.00506493j -0.0137816+0.00615774j 0.0172968+0.00112304j -0.0243479-0.00947275j 0.0120033-0.00735438j -0.0560313-0.00765422j 0.0107248-0.0188048j -0.00850701-0.0046904j -0.0291071-0.0248649j 0.0201635+0.0328646j -0.0220984+0.0179552j 0.028841-0.00430093j -0.0393941+0.0334353j 0.0300598-0.0316734j 0.0787974+0.0258202j -0.0387037-0.0462199j 0.0280318-0.0355456j -6.80155e-06+0.031025j 0.0464263+0.0388829j 0.02708+0.00111805j -0.0171745-0.00695952j -0.0227671-0.0200866j -0.0194856+0.0142536j 0.0113189-0.008745j 0.0228738+0.0189169j -0.0379364+0.0199073j -0.0401093-0.000843481j 0.0074491+0.00904002j -0.000602831-0.0145977j 0.010442-0.0171403j -0.000261889+0.00733122j 0.0186939+0.0166412j -0.0235717+0.0166945j -0.0195657-0.0186844j -0.038942+0.0214552j -0.0521213-0.057328j -0.00442425+0.0345083j 0.0480123-0.000811648j -0.0531965+0.0805427j -0.100052-0.070782j 
0.00263373-0.00868076j -0.0180563-0.00331703j 0.0219341+0.0106201j 0.00142679-0.0222812j -0.00151424-0.00295724j -0.00767717-0.00805657j 0.0159091-5.96311e-05j -0.023913+0.00655914j -0.000121333+0.038418j 0.0151247+0.00386335j -0.0247141-0.0107366j -0.009161+0.0115074j 0.00127837-0.0056937j -0.0417498+0.00446236j 0.0182801-0.0363965j 0.00771694-0.00932297j 0.0229683+0.0229804j 0.034591+0.00360183j 0.0243286-0.00122478j -0.00399757+0.0117875j -0.0309271-0.00217695j -0.0288067-0.00535136j -0.0031188-0.000839892j 0.00323734+0.00441903j 0.0264297-0.0147561j 0.00151466-0.0249207j -0.0307201+0.00254696j -0.00713534+0.00662418j 0.0190773+0.00960946j -0.0238793-0.00536906j 0.0453626+0.0605452j 0.0179701+0.00437254j 0.00973081+0.0148849j -0.0162205-0.0123989j -0.00677961+0.0161513j -0.0171572-0.0498708j 0.0129828-0.0316936j -0.0317095-0.0105353j 0.0187945+0.0197041j -0.030079+0.0332408j -0.019889+0.0449015j -0.0427591+0.0232202j 0.0204808+0.0682245j 0.0658698-0.0343741j 0.0545436+0.014751j -0.0708337-0.063234j -0.0261972-0.0174157j -0.00211412-0.0523236j -0.0486543+0.00899578j -0.00118559-0.00649093j 0.0168276+0.0323851j 0.010861+0.0473051j 0.0710046-0.0528514j 0.0148655-0.0139176j 0.0506455-0.000429383j 0.0128469+0.0530957j -0.0156732-0.0225077j 0.0011288+0.00890503j 0.0027367-0.0359053j 0.0345702+0.0146857j -0.00505248+0.0114087j -0.0159518-0.00309947j -0.0178186-0.0110462j -0.00487489-0.0286051j -0.00806397-0.0213001j 0.00339789-0.0104441j -0.0113482-0.0306257j -0.00353974+0.0152214j 0.0130218+0.00226185j -0.00370595+0.00547327j -0.0278582-0.00385415j -0.0260713-0.00258874j 0.0249593-0.00381001j -0.0360707+0.00652439j 0.033538-0.0109775j -0.000141909+0.020585j 0.0130214+0.0163348j 0.0161475+0.0103618j -7.96762e-05+0.0052985j 0.000688536-0.0157872j 0.0102215-0.0101199j -0.00144552+0.00282691j 0.0101996+0.00688728j -0.00304491-0.00422182j -0.012845-0.00545048j -0.0157169+0.00844612j -0.00432541-0.0286732j 0.014526+0.0128741j 0.0040289-0.0162194j -0.00186273+0.0107173j -0.022522+0.0160313j -0.00176253+0.00797674j -6.73323e-05-0.0173926j 0.0426708+0.00898427j -0.0443494-0.0141758j -0.0129951-0.00717786j -0.00189952-0.0121012j -0.0113384-0.0136735j 0.00277854+0.0165767j 0.0157216-0.0213322j 0.0195164+0.00520852j -0.00174697-0.0400242j 0.0328672+0.0107128j 0.00990439-0.0085101j 0.0237924-0.0152376j -0.0483917+4.78335e-05j -0.0214108-0.0173667j 0.00426255+0.014396j -0.045457-0.0390835j 0.0570912+0.0243983j -0.0116911+0.0598032j 0.0509271-0.0311511j 0.0539657+0.0385173j -0.0345271-0.00333823j -0.0385737+0.0177539j 0.0120699+0.0143288j 0.00417458-0.0120615j 0.0224465-0.0205633j -0.0288193-0.0111664j -0.00114665-0.00725503j -0.0363604+0.00203316j -0.0384174-0.0139019j 0.00747125-0.0249964j -0.0267782+0.0142713j 0.00438576-0.00762391j 0.00240606+0.0133618j -0.00434217+0.00453727j 0.0312079-0.00311288j 0.0257614+0.0309758j -0.00808934+0.0231049j -0.0496442-0.0502815j 0.0391527-0.0181439j 0.0297092-0.0134778j 0.00150629-0.0492919j -0.0986547-0.069543j 0.0557838-0.0788562j 
0.00921613-0.00735005j -0.00675173-0.00172591j 0.00592276+0.00702983j -0.00765583-0.0256028j 0.0187117-0.00315188j -0.00701001-0.0105983j -0.00993255-0.00575747j -0.0194373+0.00868418j 0.00613712+0.0531915j -0.0275191-0.0192664j -0.0140114-0.00986171j -0.0195227+0.0280317j -0.0402378-0.028144j -0.0196312+0.0202538j 0.00962503-0.0595469j 0.0366665+0.00731174j -0.0163785+0.0103724j 0.0201235-0.00227726j 0.0125829-0.0118722j -0.00397942+0.00742935j -0.0201246-0.00267679j -0.0225282+0.0147561j 0.00944177+0.015941j -0.00500976-0.000617972j 0.00806636-0.0427006j 0.0274496+0.00986131j -0.0433062-0.0198267j -0.0287228+0.0145032j 0.0190643+0.0204852j -0.0113682-0.00203199j -0.0135144+0.0169936j -0.03931-0.121829j 0.0245259-0.0168389j 0.0115067-0.0217087j 0.0240645+0.0478387j 0.00219042-0.0648249j -3.59494e-05-0.0439818j 0.00710067+0.00296245j 0.0181603+0.0457432j -0.0872545+0.0411499j -0.0557442-0.018606j -0.0369332-0.0244553j 0.0283495-0.0318459j 0.0592646+0.022894j -0.0226881+0.0516935j 0.0265793-0.00985551j 0.0358198-0.0123805j -0.0359461+0.0211937j -0.0175833+0.00180429j 0.0334726-0.0335327j -0.014407+0.0356743j -0.00230761+0.0444301j 0.0546558-0.0336222j 0.00811256+0.0152891j 0.0099539+0.0387513j 8.73892e-05+0.0151579j 0.000180281-0.0336593j -0.00751949+0.0185225j -0.00516463-0.0233624j 0.0104848+0.0129172j 0.00862755+0.00244619j 0.01412+0.0280137j -0.0144358-0.00717961j 0.00682983-0.0295408j 0.0285895+0.00895314j -0.00356887+0.00293497j 0.00341091-0.0243966j 0.0155595+0.0247499j 0.0202173+0.0161023j 0.00271699+0.011582j -0.00893897+0.00285247j 0.0476863+0.0278169j 0.0132287-0.00373664j -0.0114972+0.0214052j 0.0246851-0.0150884j -0.00575516+0.00961599j -0.031798+0.0101291j -0.00217621-0.000545433j -0.00273838+0.00176568j 0.00400096-0.0108561j 0.0142436-0.00511087j -0.0124773+0.0132212j -0.0138917-0.00368765j -0.00353486+0.00357476j 0.00429543+0.0105328j -0.0101993+0.0323687j -0.000384395+0.0324369j 0.0210086+0.0256719j -0.0105014-0.00661562j -0.0157141-0.00347269j -0.0135702-0.00235223j 0.00713999+0.0336887j 0.0413201+0.0206665j 0.000320705+0.0310007j -0.0200063-0.0271159j -0.0213154-0.00508605j 0.0246904+0.00590258j -0.000264094-0.00914265j -0.0369363-0.00855802j 0.0530736+0.0189354j 0.0115251-0.0057296j 0.0325319-0.0130454j -0.00645153-0.00513959j -0.00381145-0.00486854j -0.0245106-0.017791j 0.023848+0.0231527j 0.0119484+0.000369815j 0.0117451+0.0266925j 0.00785228-0.0223352j -0.0094712+0.00510676j -0.0193249+0.0402366j 0.010879-0.0223609j -0.0150839+0.0310117j 0.00715859-0.0177066j 0.018364+0.0287996j -0.00240382-0.00922283j 0.00647519-0.00335181j 0.00565188-0.0279584j 0.0139664+0.0121245j 0.0118011-0.0246648j -0.00936743-0.0225237j 0.000282583-0.0116297j 0.00329117-0.0197495j 0.0183608+0.0112757j 0.00197315+0.0167311j -0.0279918-0.0448162j -0.0152319+0.0318554j -0.0324215-0.0110896j 0.0250407-0.0318798j -0.0436553-0.00358095j -0.0107859-0.0128212j 0.0160576-0.0468256j 0.00456668-0.0745533j 0.10257+0.0742016j 0.045678-0.00338543j -0.00169075-0.0359114j 
-0.00595363-0.00690647j 0.0111321-0.0165442j -0.00687886+0.0264757j -0.0157771-0.0149117j 0.0118422-0.000187583j 0.0157015-0.0208911j -0.0162365+0.015334j 0.000130194-0.0284567j 0.00387479+0.0214756j -0.0207379+0.00760593j 0.0239903-0.0375369j -0.0231738-0.0107071j -0.00432101-0.0206132j 0.00826898-0.0287494j 0.00927801+0.00316526j 0.0153109+0.0141028j -0.0269563+0.0166459j -0.0322402+0.0422575j -0.00564807+0.0317266j -0.010941-0.0118961j 0.0162801-0.0212291j -0.00434439-0.0168131j 0.00240806-0.0163557j -0.00530504-0.00796886j 0.00851186+0.0164896j 0.0121733+0.00657377j 0.0309674-0.0546367j -0.00814166-0.0121687j -0.0270716+0.0186335j 0.0100391-0.0213232j -0.0541187+0.0447828j 0.0336979-0.0197221j 0.0204223+0.0138373j 0.0290019-0.0224099j -0.00323161+0.0027j 0.0427049-0.0159571j 0.0171483+0.0159118j 0.024007-0.0203905j -0.0395621+0.0103414j -0.0243672-0.0800982j 0.0136457-0.0481234j 0.014145-0.039347j -0.023496+0.0373846j -0.015429+0.0738263j -0.0737736+0.0346508j 0.0641484-0.0272446j 0.0432974-0.00126068j 0.00565322-0.0277528j 0.0186462-0.0334603j 0.0287075+0.0132317j -0.0334405+0.0144265j -0.0333158+0.0105032j -0.00114402+0.0770747j 0.000848405+0.0187605j -0.0383583+0.0520893j -0.0373806+0.0182515j 0.0327818-0.0212074j -0.0297243-0.000430361j 0.0247742-0.00295575j -0.0327823+0.0374573j -0.0203173+0.0177646j 0.00295131+0.0032638j 0.0214302-0.0255878j 0.0170193-0.00533746j 0.0195787+0.00789678j 0.0133311-0.000906135j 0.0268546-0.00329436j -0.0192595+0.00329893j -0.00172376+0.0140305j -0.00669767+7.39291e-05j 0.0297538-0.0229511j -0.0190737-0.00476059j 0.0286143+0.0116393j -0.00530383-0.0340437j 0.00110803+0.0363376j -0.0179054+0.00378961j -0.0263+0.00335033j -0.0220461+0.01015j 0.00149096-0.0100609j 0.00691821+0.0029619j -0.0196226+0.012952j -0.022799-0.00882086j -0.000436359+0.00475825j 0.00412327+0.00669496j -0.00698125-0.00981426j -0.040116-0.0232094j -0.0523263-0.0256601j -0.0280071+0.00646133j -0.01981-0.0163099j -0.0196989-0.0173797j 0.0237991-0.0177775j -0.0124302+0.00514635j -0.012624+0.013068j -0.0190058+0.0381629j 0.00581062-0.0465669j -0.00213866-0.0184877j 0.0148942+0.0118263j 0.00905219-0.0112463j 0.00382113-0.00841993j -0.00374502+0.0296655j 0.00561231+0.0188232j -0.0123409-0.000350077j -0.0011209+0.0255223j -0.00245242+0.0105557j -0.0377969-0.0027668j 0.00530328-0.0203645j -0.00792756-0.0174224j 0.00109639+0.0198545j 0.0123129-0.029937j 0.000648242+0.041862j 0.0353268-0.0106171j -0.0410234+0.0397847j -0.000157799+0.0389798j 0.0240334-0.0319214j 0.0145618-0.0219092j 0.0123586-0.00554413j -0.00610609+0.0127068j -0.0283753-0.00297842j -0.010248-0.0117802j 0.0106031+0.0241503j 0.00786363-0.0332422j 0.00360307-0.019309j -0.0171214-0.00157739j 0.0172211-0.0204054j -0.0296935+2.53489e-07j -0.000435895-0.0110138j 0.00650919-0.0219017j -0.0235162+0.0364045j 0.00134903+0.00545457j 0.0161006+0.0104917j 0.0457033-0.0843306j 0.0256974+0.0539814j 0.0632497+0.0261285j -0.00176281+0.0378424j -0.0192686-0.0559135j -0.0839914+0.0035778j 
0.00819124-0.00898018j 0.0160838+0.00685731j -0.0217347-0.000918848j 0.0173885-0.0132319j 0.0103326-0.0161579j 0.00409593+0.0017529j 0.00572219-0.00920443j 0.0171755+0.0108979j -0.0262086+0.0163661j -0.00709195+0.0171065j -0.000462343+0.00508995j 0.00146159+0.00958124j 0.0321887+0.00105709j 0.0106703-0.00826957j 0.0105661-0.0200082j 0.00317222-0.0177653j -0.0185956+0.0250921j -0.00352893+0.008498j -0.00293489+0.00310921j -0.00847185+0.00328719j -0.00824589+0.00173523j 0.00450605-0.01648j -0.0284113-0.0036895j -0.00382364+0.0143466j 0.00286684+0.000661437j 0.0325673-0.0435019j 0.00330073+0.0227458j 0.0075438-0.00389873j 0.00371571+0.0115217j 0.00112595+0.00464751j -0.0418922+0.0666499j 0.0008445+0.0628052j -0.0378984+0.00403257j -0.01758-0.00206324j -0.031726-0.00802868j 0.037307-0.0166603j 0.0506856-0.0193031j -0.00307089-0.0353934j -0.00412929+0.0085376j 0.00954741+0.0534982j -0.0230653+0.0552453j -0.0457939+0.0252114j -0.0645843+0.0696676j 0.0594399-0.0419597j 0.0450398+0.0159471j -0.0191571-0.088707j -0.0115625-0.0330682j 0.0444716-0.0490121j -0.0359674-0.00246513j -0.00950797-0.0104356j 0.0227132+0.0256257j -0.029843+0.0415242j 0.0808915-0.0464613j 0.0180234-0.0280408j 0.00487988-0.016529j -0.0249881+0.0457644j 0.00395828-0.00955594j -0.00901936+0.0132683j 0.0177092-0.0274708j 0.0246108+0.0141377j 0.0215172+0.0127323j -0.00889284-0.0223771j 0.00415029-0.013792j 0.0174985-0.0192508j 0.0195568-0.0433505j 0.00381367-0.0208621j 0.000829321-0.0302673j 0.00573382+0.012568j -0.000975167-0.00529566j 0.0123099+0.000353846j -0.0119215-0.0120317j 0.0241556-0.00694685j -0.00418283-0.011942j -0.0169073-0.00839743j 0.0164094-0.00240169j -0.0108627+0.0303136j 0.00466584+0.0153581j -0.00969481+0.0158003j 0.0198349+0.0168234j 0.00118318-0.0185787j -0.00930218-0.0144313j 0.0107038-0.00431948j -0.0128959+0.00865965j 0.0558029-0.00455943j 0.000491864-0.00898228j 0.0191478-0.00224868j 0.0251794-0.0326418j -0.00745681+0.0121302j 0.00274098-0.00509854j -0.0187996+0.0111644j -0.00355184+0.014847j 0.0221327+0.00893933j 0.00670094-0.0274431j -0.00727234-0.0155527j 0.0221929+0.00050683j 0.0222147-0.0023563j -0.0208103-0.0202502j -0.0080108-0.0159869j -0.0135951+0.0180725j -0.00779887-0.0297549j -0.0343842-0.00236881j -0.00565308-0.0503252j -0.0106884+0.0172903j 0.00399587-0.011337j 0.0207639+0.00491655j 0.00796879-0.0104595j 0.0205254-0.0172813j -0.0121017+0.00959638j 0.047985-0.028422j -0.0329368+0.0283945j -0.00299615+0.0533478j -0.00630153-0.0264128j -0.0378409+0.0232827j 0.0180642-0.00171398j 0.00816376+0.016453j -0.0104565+0.0283454j -0.00396739-0.011424j -0.0130837+2.18901e-05j 0.0278937+0.018994j -0.00516541-0.00576811j 0.0144481+0.0223536j 0.0460247-0.0329468j 0.00966175-0.0374043j -0.015957-0.00376881j 0.0165256-0.00311834j -0.00962336+0.0509065j 0.00683536-0.00515276j 0.0205505+0.0234118j 0.0189792+0.00354522j 0.0200898-0.0049894j -0.00610565-0.0718889j 0.0553868-0.0733319j -0.0340598+0.0189415j -0.00921927-0.0213316j 0.0885149-0.0213992j -0.0306202-0.0400034j 
0.020302+0.000428317j -0.00340997-0.00245703j 0.00784184+0.0057853j 0.0215937-0.0178047j 0.00886855+0.00518313j 0.00124656+0.00018691j 0.0115039-0.0126212j -0.00624337-0.0157176j -0.0454861+0.0300846j 0.0226625-0.0246593j -0.011086-0.00182009j -0.0333932+0.00561789j 0.0147071-0.0413074j -0.015612+0.00250306j 0.0561025-0.0261974j -0.00969793+0.0147064j 0.000830964-0.0108507j 0.0268095+0.000317114j 0.0186732-0.00158718j -0.00995379+0.0121383j -0.0156027+0.00728239j -0.0178579-0.00243509j -0.012121+0.0323972j 0.00276398-0.0101115j 0.0396201-0.0100834j -0.0258721-0.000116555j 0.00428457-0.0293881j -0.0161735-0.0135306j -0.0138989-0.00106688j -0.00275234-0.00710134j 0.0347596-0.00284259j 0.134468-0.0371845j 0.039973+0.0395721j 0.0183416+0.00883222j -0.0413625+0.0368815j 0.059726-0.0369774j 0.0332002-0.0386741j -0.0293402+0.0289781j -0.0335206+0.0131977j -0.0285272-0.0653687j 0.0410162-0.00517812j 0.0174316+0.0260489j 0.0800438+0.0646572j -0.000222441-0.0399205j -0.0172776-0.0818162j -0.0550584+0.0620905j 0.00469529+0.0512908j -0.0589451-0.0628596j -0.0208777+0.0379875j 0.0351516+0.0291026j -0.0151609-0.0165884j -0.0103141+0.0108653j 0.0352005-0.0417801j -0.0146269-0.0118667j -0.0254057-0.0219222j 0.0183644+0.0252728j 0.014058+0.00408002j 0.00239016-0.00389529j 0.00418702-0.0192663j 0.0078215-0.0193742j 0.0204351+0.00606562j -0.0395112+0.0235822j -0.00871609-0.00549698j 0.0187485-0.00662029j -0.0160076+0.00185875j -0.0217239-0.000240778j 0.00498043+0.00594346j -0.0180737+0.00379495j -0.0217009+0.00542243j -0.00144998+0.00112576j -0.0271328+0.00694308j -0.0213574+0.0243218j -0.0213694+0.00376943j -0.0443431+0.0155217j 0.0236522-0.0145387j 0.005937-0.000314337j -0.00171874-0.0238377j 0.0099242-0.00397331j -0.0031386-0.0114796j -0.000987867+0.00315952j 0.00651633+0.00887147j -0.0131518-0.0145606j 0.00129718+0.00556755j -0.00281639-0.0196175j -0.0144681+0.00614066j -0.0288579+0.000187662j -0.0324764-0.0302557j -0.0232083+0.00821494j 0.0088181-0.0233297j -0.00110388+0.00425086j -0.0072188+0.0197556j -0.0270531-0.00640944j -0.0150311+0.0119705j -0.0317142-0.0161203j 0.0249815-0.00283192j 0.0119884-0.0211375j -0.0146429+0.0135208j 0.00232312-0.0016749j 0.00750816-0.0126559j -0.0194107+0.0160093j 0.0175135+0.0267658j 0.0211163+0.0122758j -0.00236046-0.00667624j -0.0200576-0.0193183j 0.027195-0.0366659j -0.0310166+0.0357259j -0.0129797-0.00509182j -0.0131433+0.02216j 0.0238663+0.0129755j 0.000908657-0.000671885j -0.0445674+0.0240954j 0.00198115-0.0207596j -0.0234325-0.0127034j -0.00582367+0.0119371j -0.0394988+0.0180845j 0.0158092-0.00990402j 0.0150961+0.00151772j 0.0195323-0.0033024j -0.00514184-0.0133553j 0.0129834-0.00310921j -0.031958+0.0236282j -0.00479237+0.0199849j 0.00694673-0.0159207j -0.0139746+0.0262256j -0.0247654-0.033173j 0.0437509-0.0228683j 0.0104741-0.027639j 0.000430692+0.0260569j -0.0156918-0.0287717j -0.00550085+0.0354399j -0.0310232+0.0226796j 0.0207541-0.0500227j 0.0394568+0.0448887j -0.0508138+0.0500157j 0.0271407-0.00415412j 0.0509773-0.0331992j 
-0.00591706-0.00938042j 0.0152747-0.0123887j -0.0213657+0.0142426j 0.0160414-0.0251527j -0.000514118+0.00615541j 0.0241921-0.00645135j 0.00534203-0.0211896j 0.0144439-0.0240483j -0.0241123+0.0283238j -0.0121777-0.0232601j 0.0324358-0.000653042j -0.0137574-0.018727j 0.0632872-0.0546897j 0.0172155+0.00505214j 0.00972039-0.00846394j 0.0123745+0.024625j -0.0126793-0.0176817j -0.0466724-0.0101775j -0.00942638+0.0141141j -0.00794211+0.0227369j -0.0146144+0.0186822j -0.003342-0.00410256j -0.0269803+0.0110559j 0.0265614-0.00278932j 0.00318004-0.0114206j 0.0312913-0.0020912j 0.0675156-0.00525763j 0.0345775-0.0481652j -0.0102793-0.0142516j 0.00842913+0.038947j -0.0585557-0.0330994j 0.0911211-0.0332067j -0.0490773+0.0462683j -0.0166159+0.0650625j -0.0613673+0.0313808j 0.0403292+0.0506934j 0.0522881-0.0153102j -0.0136997+0.0201419j -0.0323186-0.0111906j 0.0931452-0.016241j 0.0654622+0.00455607j -0.00593891-0.0136448j -0.0441723-0.0319712j -0.00823156+0.0177217j -0.00558972-0.013589j -0.036342+0.0261292j -0.0091242+0.0334424j 0.0246037-0.000470929j -0.0348375+0.0141176j -0.00851133+0.0298347j 0.013478-0.0337316j -0.0327477-0.00333917j 0.00337652-0.00206188j -0.00631715-0.00577238j -0.0585342-0.00216822j -0.0293028-0.0215614j 0.0319955+0.00860079j -0.0332572-0.0134566j 0.0285493+0.000376672j -0.000293373-0.0170382j -0.0130792-0.0116764j -0.0266492+0.00514501j 0.0201576+0.0118026j 0.0260432+0.0260337j 0.00593702+0.025644j -0.00449939-0.000369272j -0.0117149+0.0071283j -0.00438975-0.00115133j -0.0288368+0.00519516j 0.0348743+0.0018081j 0.0192041+0.0248967j 0.00329904+0.00481406j -0.00875754+0.00963016j -0.0137612-0.00300145j 0.029886+0.027174j -0.00391458-0.00742643j -0.0308411-0.0389163j -0.0192301-0.00607663j 0.0218675-0.000285687j 0.016231+0.00699449j -0.030617-0.0070378j -0.0121749-0.0293597j -0.0149198-0.0136926j 0.0115989-0.0285158j 0.0220879+0.0115856j 0.0162278-0.0291225j 0.0803353+0.00408518j -0.000123992+0.0121928j 0.013531-0.00688163j -0.0179736-0.0271875j -0.0099326-0.00393001j 0.022696-0.00224105j 0.00376253+0.0139697j 0.00960334-0.00348349j 0.00750132-0.0121609j 0.0240031-0.0216835j -0.0131287+0.0237876j -0.0139907-0.0138052j -0.00531337-0.0233005j -0.00509813+0.0286j -0.0167464+0.0246107j 0.00288441-9.95564e-06j -0.0164151-0.00259468j -0.00915807-0.0127546j 0.0243729-0.0249117j -0.00885568+0.0146158j 0.0205055+0.0177253j -0.00903645+0.0162679j 0.0226575+0.00590725j -0.00998317+0.00687609j -0.0056909+0.0055927j -0.00184109-0.0135208j -0.00484206-0.0139012j -0.021587+0.00312439j -0.0123576+0.0389292j -0.014172+0.0118844j -0.000300519+0.0141213j -0.00223921-0.000840758j 0.00588668+0.00685322j -0.0174203-0.00540457j -0.00531225+0.0267598j 0.0346189-0.0120191j 0.00472268+0.0288594j -0.0234741+0.0107756j -0.00551454-0.0149252j 0.0459385-0.0598141j 0.00451376-0.0172375j -0.0310673-0.0508984j 0.00963294+0.0117797j -0.0443465-0.0481224j 0.025248+0.00935322j 0.0163337-0.0258141j -0.0626703+0.00786774j 0.0162206+0.0525583j 0.0323466-0.00562045j 0.00232818-0.0328561j 
