0.00412145-0.00232483j 0.0107156+0.00202465j -0.00865551-0.00264011j 0.00812032+0.00266111j -0.00518251-0.00336743j 0.0084513-0.0122248j 0.00199535+0.00478267j 0.00213402-0.000137381j -0.000921184+0.000211847j 5.40995e-05+0.00358502j -0.0017194+0.00561717j -0.00280852+0.00403948j -0.00103718-0.000205704j 0.00689921+0.00979969j 0.00483795+0.00734092j 0.00398227-0.00825458j 0.00241751-0.00254066j -0.00238546+0.00102898j -0.000835388-0.00450069j -0.00571562+0.00341766j 0.00132134-0.000107408j 0.00254644-0.00444741j 0.00305502-0.00256992j -0.00349423+0.00398086j 0.000518354+0.000222415j -2.40264e-05+0.00148887j -0.000311693-9.8727e-05j 0.0011202+0.000326095j -0.00203997+0.00155492j 0.00394324-0.00359365j 0.000337497+0.00392793j 0.00247043-0.00520295j 0.00230077-0.00093167j 0.00353565+0.00119268j 0.00768935-0.000262261j -0.00171032-0.000990951j 0.00309828-0.0015223j 0.00391246+0.00443705j 0.00510401+0.00497348j 0.00424682-0.00102676j -0.00178315-0.00513653j -0.000393413-0.00591424j 0.000313352-0.00218874j -0.00226-0.000131538j 0.00175854-0.00431219j 0.00544863+0.00141426j -0.00218341-0.000516742j -0.00153408+0.000553108j 0.000607965+0.00115614j -0.00184053+0.0075978j 0.00157966+0.00178186j -0.00094432-0.00199961j -0.000679056-0.00297563j -0.00131613+0.000259146j -0.000750447-0.00298898j -0.00266334-0.00145158j -0.00128093-0.00212442j -0.00118611+0.00140978j -0.00157025+0.00401451j 0.00138955+8.64993e-05j 0.000355685-0.00466887j -0.00178592-0.00163702j 0.00211043-0.000493079j 0.00139437-0.00214554j 0.000612224+0.00127682j 0.00129338+0.00203519j 0.00120943+0.000115811j -0.00223924-0.00111096j -0.00383929+0.00354266j -0.00315152+0.00124957j -0.000615708-0.00215335j -0.000793764+0.00895335j 0.000638012-0.00239874j -0.00571621+0.00360879j 0.00429062-0.000361534j 0.00737161-0.00198296j 0.00902475+0.0012731j -0.00118263-0.000385601j 0.000590818+0.00288235j -0.00081094-0.00095239j 0.000474944-0.002362j -0.000506833-5.16633e-05j -0.0064304+0.000532131j -0.00146129-0.00254612j -0.000403815-0.00134686j -0.00110926-0.00358429j -0.00109982-0.000438811j 0.00283128+0.00523302j -0.00126059+0.00287238j 0.001923+0.00199296j 0.00297763-0.000212957j -0.00255368-0.00041215j -0.000960255+0.000419647j -0.00219306+0.00151959j -0.00161133+0.00232701j -0.000429366-0.00136044j -0.00121109-0.00200857j 0.00104841-0.00439773j -0.000844763+0.000830832j -0.00243676-0.00113214j -0.000755265-0.00276584j 0.000136623+0.000676164j 0.00312769+1.57451e-05j 0.00126224+0.00248498j 0.000479704+0.000429436j 0.00241066+0.00192316j 0.000519252-0.000574463j -0.00284519+3.83041e-05j -0.00118998+0.00134764j 0.00163225+0.000416986j 0.00172701+0.000401332j -0.000175992-0.00203907j 0.00232554+0.00311154j 0.0015238-0.000406021j -9.78722e-05-0.00253718j -0.00139616+0.00192134j -0.00145475-0.000652167j 0.00146315+0.00284742j 4.95564e-05+0.000747628j -0.000986907-0.000317248j -0.000380829+0.000705266j -6.71622e-05+0.000704922j -0.000648309-0.00138063j 0.00118171+0.000371387j 6.36743e-05-0.000931299j -8.75165e-05-0.00183037j -0.000241649+0.00145905j 0.000398385-0.00177609j -0.000112062-0.000885073j 0.000415516+0.000578728j 0.000517248+0.00105348j 0.000575688+0.00304043j 0.00251871+0.00128798j -0.00110565-0.00128j 0.00132871-8.3095e-06j -0.000206999+0.00163061j 0.000742987+0.00131334j -0.000286075-0.000700239j 0.000293793+0.000940072j -0.001901+0.00173669j -0.000123803-0.0021093j -0.000993852-0.00147436j 0.00028725-0.000120472j 0.00128223+0.00264707j 0.000792499+0.00369429j 0.00162728+0.00305086j -0.00226425-0.00472565j -0.000571558-0.000311542j 0.000998332-0.000263419j 0.00148489-0.00011238j 0.000677596+0.00263153j 0.00133406-0.000962j -0.00231458+0.000181147j 0.000748136-0.00240148j 0.000399834+0.000292212j 0.00106674-0.00146767j 0.000954055-0.000433155j 0.000284536-0.000542759j 0.00145883-0.000969854j -0.000255616+0.00075935j 0.000126623+0.0019565j 0.00168583-0.00144698j 2.84832e-05+0.00289453j 0.00307111+0.00198649j -0.00479543-0.000332601j -0.000488147-4.5486e-05j -0.00231094-0.0105736j 6.93013e-05-0.00791579j -0.00221354+0.00302821j -0.000321555+4.94577e-05j 0.000461844-0.00136599j -0.0035969+0.00852763j 0.00188968+0.00191244j -0.00226322+0.00172675j 0.0080363-0.00581593j 0.00451805-0.00183223j -0.00436849+0.0027944j 0.0061417-0.00134739j -0.000265937+0.00119129j -0.00639377+0.00443007j 0.0105302+0.00111271j 0.0155398-0.00335703j -0.00383302-0.0029755j 0.000669744+0.00629667j -0.0114656-0.00539982j -0.00259954+0.0170561j -0.0131349-0.00543513j 0.0191831+0.00613663j 0.00590074-0.0192121j 
0.0140975+0.0056297j 0.00716274+0.00588313j -0.00364063-0.00385874j 0.00250109+0.00354064j 0.00243015-0.000884817j -0.00219275+0.0114487j -0.00827708+0.0117058j -0.00482461+0.0100854j 0.00186213-0.00423521j -0.00390451+0.00686641j -0.00414894+0.00478578j -0.00112721-0.000615947j -0.00649212-0.00727794j -0.00103767-0.00314416j -0.00258318-0.00188289j 0.00212991+0.00477368j 0.0044323-0.00587488j 0.00308545+0.00231422j 0.00134127+0.000823932j 0.0010642+0.00196385j -0.00240188-0.000587375j -0.00166574+0.00484575j 7.75471e-05+0.000574797j 0.000911074-0.00210678j 0.000659409+0.00275614j -0.000981608-0.00326642j 0.000101562+0.0051888j -0.00289832-0.000750568j 0.000558399-0.00279585j -0.00476343+0.00184224j -0.00293564+0.0076049j -0.00225168+0.00198787j 0.00684643-0.000612722j 0.00052997+0.000462942j -0.000671715+4.22873e-05j -0.0070969+0.00129673j 0.00617182+0.00349082j 0.002024+0.00705003j -0.000895197-0.00413291j -0.00158211-0.00161517j -0.00052611-0.00626679j 0.00223239+0.0013551j 0.00282456-0.00362183j 0.00128666-0.00123429j -0.00247727+0.000292201j 0.000724893-0.00144192j 0.000338574-0.00135555j -0.00093827-0.000962912j -0.000370398-0.00332688j -0.000426129+0.00181078j -0.00364913-5.2329e-05j 0.000454051-0.000383331j -0.00280954+0.00194845j 0.00138961+0.00213258j 0.000536833+0.00145126j 0.00109435+0.000353379j 0.00183465+0.00151256j 0.0026602-0.000875359j -0.000305276+0.000850945j 0.000647794+0.00047691j -0.00200801+0.00138156j 0.000664209+0.000371973j 0.000203331+0.00187424j 0.000953644-0.00123699j -0.00209428-0.00277528j 0.00209021-0.0059826j 0.00359292+0.00204934j -0.000999733-0.00073427j -0.00264533-0.0014737j 0.00178178+0.00479948j -0.00175631-0.00137331j -0.00134374+0.00304371j -0.00501214+0.00709334j 0.00256016-0.00371149j 0.00260616-0.00121258j 0.00835556-0.000470645j -0.00625039+0.000548449j -0.00230472-0.00428471j -0.000805897+0.000285593j -0.000848596+0.00223734j -0.000473248-0.000997731j 0.00679994+0.000236484j 0.00149084+0.000727439j -0.00289658+0.000761389j 0.00359047-0.000585j 0.00363722+0.00295191j -0.00444839-0.00579072j 0.00240651-0.00125829j -0.00136838-0.00167408j -0.00103955+0.000929465j -0.00317427-0.00619316j -0.00408896-0.00104668j -0.000110865-0.00256716j 0.000385498-0.00411241j -0.00255593-0.00481161j 0.0026773-0.00254746j -0.00188586-0.00292903j -0.000445167-0.00168575j 0.00158564-0.00336116j -0.000368761-0.000333927j -0.00291679-0.000121535j -0.00025124+0.000861546j 0.000476361-0.00196956j 0.00174645+0.00106781j 0.00154253+0.00614528j 0.000373996-0.000671756j 0.00165264-0.000709193j -0.000556862-0.00136968j 0.000194589+0.00133409j -0.000618353+0.000887268j -0.00185929+0.00327576j -0.000368858+0.000279059j 1.64099e-05+0.00118567j 0.00151986+0.000930621j -0.000985153+0.000800494j 0.00130518+0.00271675j -0.000366898+0.0012634j 1.74254e-05+0.00118107j -0.00161807+0.00189462j 0.000567406-0.00102669j -0.000157939+0.00164815j -0.000890678-0.00115267j -0.00125649+0.000874315j 0.00122831-0.000863638j 0.000376235-0.000139269j -0.00218193+0.00103607j -0.000283104-0.000240227j 0.000842653-0.00135137j -0.0015897-0.00323213j -0.00135743+4.99092e-05j -0.00035635-0.000626657j -0.000600123-0.00244224j -0.0004908-0.000981726j 0.0011928+0.000775864j -0.00142815-0.00106994j 0.00125073-0.000263922j -0.000180511+0.000644016j 0.00258956-0.001437j -0.00105622+0.000814237j 0.00042442+0.000913059j 0.00129641-0.00182146j -0.000678044+0.00197517j 0.00160391-0.00156218j -0.000611317+0.000499556j 0.000168979+0.000968431j 0.00115569+0.00110389j 0.00120613-0.00290607j 0.00189925+0.000524517j -5.54709e-05-5.16733e-05j 0.000651689-0.001157j -0.000256274-0.00363833j 0.001558+0.00184523j 0.00137442+0.00292523j -0.000327474+0.003859j 0.00103314-0.000212812j 0.00238805+0.00203591j 0.00114906-0.00222152j -0.000517582+0.00201138j -0.00132523+0.000757111j 0.000110663+0.00320267j 0.00015055+0.00157715j 0.00109781+0.00607393j 0.000480163-0.000657792j -0.00451038-0.00294515j -0.00297823-0.00544138j 0.000749678-0.000193055j 0.0015911-0.00041486j -3.23803e-05-0.00308389j 1.44957e-05-0.00993335j -0.00158386+0.0029639j 0.00226812-0.00749308j -0.00326564+0.00244059j -0.0023643+0.00268858j 0.00253577-0.00252054j 0.00385328-0.00194143j -0.00657062+0.00332835j 0.00629435-0.00483635j 0.00586833-0.00254971j -0.00157536-0.000103644j -0.00790461-0.00130643j -0.0119574+0.00628416j 0.00724849+0.00226844j 0.0128559-0.000957302j -0.00441529-0.00262942j -0.000718411-0.0109415j -0.0162214-0.00687507j 0.00220645-0.0162624j -0.00653822+0.0191694j 0.0194596+0.00478357j 
0.0146094+0.00158855j -0.000267093-0.000868825j 0.00384375+0.00398992j -0.00508171-0.00229114j 0.00850161+0.00596972j 0.0033341+0.00234318j -0.00058846+0.0024173j 0.00498681-0.00716089j 0.00152307-0.00393955j 0.00492748-0.00839274j 0.00222033-0.00794585j 0.00535562-0.0105192j -0.00712535-0.00227092j 0.000530606+0.00549698j 0.00567937+0.00709461j -0.00167403-0.00509499j 0.00538106-0.00841253j -0.00253922-0.00457797j 0.000912504-0.00239991j -0.00510717+0.00318665j 0.000761656-0.00218944j 0.00159455-0.00601524j 0.00201488-0.00143769j -0.000976605+0.00387137j 0.00233059+0.00540591j 0.000830594+0.00235718j -0.0044716-0.00147769j -0.00333634+0.00381297j -0.00292617+0.00409347j 0.00674824-0.00233904j 0.000700519-0.00535829j -0.000746821+0.00656574j -0.005813+0.00340978j -0.00738469-0.0019367j 0.00225941+0.00015644j -0.00694318+0.00114662j 0.00670561+0.0022884j 0.00418286+0.00506174j -0.000697992-0.00177665j 0.000629324-0.00291883j -0.00133859-0.00402585j -0.000501499-0.000349633j 0.00235931-0.00415964j 0.000223944-0.00127391j -0.00217019+0.000807402j 0.00307095-0.00109484j -0.00285137-0.000759881j 0.000861224+0.00159059j 0.000553829-0.00268093j 0.00087217+0.00464536j 0.000962708+0.00200093j 0.00119978-0.00104952j -0.000982196-0.0020692j 0.000819956+0.00252114j -0.00038493+0.000268471j -0.00035276-1.40575e-05j 0.000618747-0.00092748j 0.00204175-7.67215e-05j 5.07522e-05+0.0029473j 0.000545647+0.000669308j -0.00208295-0.00198602j -0.00195338-0.00208598j 0.00180218+0.00377401j -0.00122554-0.00287349j -2.8605e-05-0.000277705j 0.00241679-0.000949616j 0.00247406-0.000357272j 0.00131811-0.000578738j -0.00508397+0.00679699j -0.00225143+0.00495501j -0.00119016+0.0025349j 0.00105128-0.00371145j -0.00439121+0.00305189j -0.00571711+2.66651e-05j 0.00706847+0.00369562j -0.00256969+0.000488026j -0.00407335-0.00133673j 0.00209627+0.000580022j 0.00133252-0.00372604j 5.75066e-05+0.00254319j -0.00138773-0.00185365j 0.00325009-0.000959537j -0.00193442+0.00138471j -0.00470495+0.000672845j -0.0024539-0.000169093j -0.00233785-0.00110575j -0.00209456-0.00419932j -0.000698622+0.000381645j -0.000825046+0.00217161j -0.000555342+0.00103852j -0.000810951-0.00197721j 0.00133953+0.00383842j 0.00242884+0.00378997j 0.00199151-0.000561378j -0.00051291+0.00343164j 0.00292945+0.000559775j -3.6345e-05-0.0022014j 0.0015344+0.000381551j 0.00103168-0.00119054j 4.56729e-05+0.00153097j -0.000715732+0.00240174j 0.00126442-0.00277546j -0.00222149-0.000474136j -0.000123931-0.000524881j 0.000608707-0.00165207j -0.000841562+0.000895746j 0.00129896+0.00543896j -0.00287508+4.69792e-05j 5.65807e-05+0.000482358j 0.000770245-0.000173305j 0.00116809-0.00241423j 0.000418613-0.00185232j -0.000533833+2.22798e-06j 0.00141591-0.000503696j -0.000351694-0.00035962j 0.00189126-0.00206522j 0.000347101-0.000259903j 0.000468931+0.00344318j 0.000449006-0.00191454j -0.000696235+0.000918514j 0.000393141-0.00161613j -0.000113251-0.00307565j 8.59082e-05+0.000359626j 0.000351064-0.00272473j 0.000597404+0.000151031j -0.001426+0.0020818j -0.000130643+0.00175026j 0.000264828-0.000202873j -0.00043414+0.000531355j -0.000747575+0.000284038j 0.000264722-0.000267688j -0.000307468-0.000337938j -0.00123138-0.000342349j 7.23391e-05-0.000595262j -0.000801599-0.000630617j 0.000369566-0.000642861j -1.46531e-05-0.00169613j 0.000497119-0.00105831j 0.000133419+0.000215408j -0.0003933+0.0011278j -0.000269275-0.00128487j 0.000479028+0.00233212j 0.000298637+0.0007522j 0.00077194-0.000792933j 0.00294618-0.000268267j 0.00255772+0.00171848j -0.0010065-0.00266293j 0.0010046+0.000147482j 0.000202625-0.000543843j -0.00215726+0.0023364j 0.00102629-0.000735528j -0.000869432+0.000924837j -0.000328841+0.000946605j 0.00128838-0.000818128j 0.00124781+0.000588681j 0.00153733-0.00136596j -0.00234537+0.00222411j 0.0021634-0.000784945j -0.00154822-0.000276425j 0.00160427-0.00186921j 0.00113396-0.00219615j 0.00358144+0.00215762j -0.00544819+0.000793354j 0.0041422-0.010334j -0.00261872+0.00337897j 0.00224707-0.00117481j 0.00130574+0.00680231j -0.00180967+0.00473494j -0.000634063-0.00500777j 0.00277787+0.00093219j 0.00351353-0.00779489j -0.00664289-0.00178023j 0.0029383-6.81919e-05j -0.000807073+0.000635624j -0.00783802-0.00230781j -0.0101278+7.5683e-05j 0.000952022+0.00209623j -0.0113014-0.002941j 0.00921761+0.00484699j -0.00737204-0.0048948j -0.00704196+0.000328368j -0.00485321+0.00434635j 0.00464701-0.0112141j 0.0112191-0.0111598j 0.00770295+0.00960893j -0.00693975-0.0076249j -0.00306246-0.0076189j -0.0101596+0.000410353j -0.00167738+0.00971833j 
0.00385952+0.00450605j -0.00214406-0.000928515j -0.00467556-0.000461479j 0.000479939-0.00162364j -0.00836789-0.000598269j -0.00562587+0.0159305j 0.00152875-0.00625332j 0.00117188+0.00461892j -0.00076232+0.00402645j 0.00103181+0.00233186j 0.00382142-0.00540594j 0.000578263+0.00352627j -0.000284508+0.0038442j -0.00468525-0.00557997j 0.00338537+0.00265045j -0.00143555-0.000432546j 0.000805375+0.00208905j -0.000336471-0.00626453j 0.00254753+0.000583378j -0.00233445-0.000279238j 0.00346125-0.000802751j 0.00343698-0.00383826j -0.00122753+0.00202896j -0.000929252-0.000201988j -0.00181687-0.00124152j 0.000196496+0.00191668j -0.000628241-0.00291939j 0.000812946-0.000232129j -0.00110508+0.000726457j 0.00278769+0.00163566j 0.00181388-0.00907761j 0.0024639-0.00176752j -0.00899756+0.00103298j 0.000142982-0.000184493j -0.00122009+0.00346056j 0.000115979+0.00154736j 0.00653746+0.000894854j 0.00280875+0.00214606j -0.00487654-0.00632846j 0.006419+0.000299319j -0.00276603-0.00976379j -0.00470339-0.000854996j 0.00088322-0.000540606j 0.00129276+0.00136753j -0.00239826+0.00113378j -7.71989e-05+0.00407437j -0.00279472+0.00392117j 0.00166003+0.00471265j 0.00285463+7.80563e-05j -0.00256939+0.00634375j -0.00154483+0.00814841j 0.00390213+4.75156e-05j -0.00235968-0.00391824j 0.000710767+0.00459298j -0.0013902+0.00153104j 0.000774239-0.000911979j 0.0010613-0.00261538j -0.00172904+0.00239879j 0.00022518-4.37924e-05j 0.000943715-0.000739509j -0.00250202+0.00140581j 0.00016469-0.00598299j 0.00032443+0.00159061j 0.00688458-0.00223956j -0.00229794+0.0013168j 0.00333621-0.000723658j -0.00318888-0.000160975j -0.000908432+0.00123441j -0.00803643+0.00602694j 0.00173521-0.00440135j -0.00329606+0.002823j -0.000951408-0.00278739j -0.00496799-0.00567853j -0.00782327+0.000337569j 0.00127299+0.00127794j -0.00703472-0.000190746j 0.00686381-0.000950483j 0.00224201+0.00508609j 0.00200373-0.000232654j -8.69033e-05+0.00190435j 0.000613673+0.00230223j 0.0044864+0.000331677j 0.00673227-0.00163746j 0.00130837+0.00119584j 0.00462569+0.000694711j 0.00547044+0.0052429j -0.00347349-0.000630925j -0.000323015-0.00549424j -0.0017635-0.0032991j -0.00120826-0.00107229j -0.00189668-0.00176701j -0.00339094-0.00211301j -0.00445338-0.00261019j -0.00331846-0.00270145j -0.0012125-0.0043315j 0.00169584-0.00298537j -0.000183487-0.00126904j -0.00486887-4.65254e-05j -0.000972075-0.00088387j 0.000510011+0.000227791j -0.00236118-0.000985793j 0.000581779+0.00456551j 0.00248123+0.00216068j 0.00250773+0.00148706j 0.00339263+0.00579592j -0.000766443-0.00123913j -0.00194001-0.00299998j 0.00249266-0.000982031j 0.00227253+0.000992879j -0.00237624+0.000639972j -0.000865439+0.00218997j 0.000512892+0.004393j 0.00290408-8.5042e-05j -0.00129623-0.00132487j 0.00119729-0.000427185j -0.000173353+0.000786182j -0.000119687+0.00125156j 0.00141101-0.00268646j 0.000512809+0.00522616j -0.00280244-0.00336726j 0.000870591+0.00374266j -0.00155902+0.00208244j -0.00119254-0.00101781j 0.00239766+0.00502204j 0.00112925-0.00126954j -0.00244602-0.00164184j -0.00123339-0.00336104j 0.00097822-0.000345202j -0.00141796-0.00379167j -0.00152128-0.00219268j -0.000797954-0.00166531j -0.000937682-0.000179022j -0.00208422-0.00459388j 0.00212334+0.00208358j 0.000722111-0.000820112j -0.00159569+0.000533873j 0.00128261+0.00264865j 0.00165222-0.00119907j -0.00137985+0.00144864j -0.000597709+0.00172263j 0.00306891-0.0026232j -0.0026297-0.00192669j -8.29374e-05-0.00192227j 0.000860293+0.00410344j 0.00188649+0.00159453j -0.000344719+0.000179405j 0.00147366-0.00452723j -0.00114855-0.000790062j -0.00154981-0.000625719j 0.000537746-0.000668333j -0.00272991+0.000403078j 0.00135633+0.00182252j 0.00227765-0.00111599j -0.00103108+0.0034802j -0.00174487+0.00143391j -0.00300866+0.00239807j 0.000650649-0.00255607j -0.00218852+0.00552068j 0.000555993+5.39937e-05j -0.00158281+0.00336874j -0.000801604+0.00235746j -0.00136198+0.00133664j 0.00573338-0.0105757j -0.00285007+0.00799879j -0.00459036+0.00853111j -0.00254108+0.00711082j -0.00283009+0.00698029j 0.00125187+0.00426335j 0.000779567+0.00497708j -0.00489171+0.00202205j 0.00617+0.00393353j -0.00597462-0.0010409j -0.00563794+0.00464251j -0.0089127-0.00302732j -0.00379788-0.00276933j 0.00569195-0.00135376j 0.000586461-0.00110347j 0.00212827-0.00604438j -0.00243798+0.00664459j 0.0220419-0.000299481j 0.0033766+0.005848j -0.00572912+0.00279474j 0.0113536+0.0110408j 0.00704106+0.0178674j -0.0145457+0.0115008j 0.00164774-0.00764497j 0.0106661-0.00294561j 0.00129-0.00852777j -0.0095727-0.0036556j 
-0.00529296+0.000728303j 0.00790296+0.00145571j -0.00909162-0.00374176j 0.00191989-4.75051e-05j 0.00247283-0.000835727j -0.00153269+0.00103754j 0.00369128-0.00329217j -0.00138589+0.00589169j -0.00159161+0.00764767j -0.000642937+0.00305956j -0.000402618-0.00229103j -0.00281723-0.00320849j 0.00513179+0.00622863j 0.0034331-0.000992249j 0.00161669+0.000833667j 0.000953691-0.00425901j -0.00190443+0.00660688j -0.00277226+0.000990905j 0.000349399+0.00088482j -0.00148539-0.000375087j 0.00289924-0.000566339j 0.000925666-0.00228434j -0.00114234+0.00118389j 0.000461496+0.000681955j -0.00126194-0.000143137j 0.00101656+0.00382247j -0.00188061-0.00184073j 0.00195263-0.000782993j -0.00252522+0.000766289j 0.0026962-0.00309918j -0.00208211+0.00217967j 0.00370145-0.0067503j 0.00389954+0.00140823j 0.00536584+0.00298696j 0.00539141+0.000668934j 0.00414223-0.000801991j 0.00168383-0.00295712j 0.00264817+2.2833e-05j 0.00217135+0.000816379j 0.0053645-0.000779915j -0.0029501-0.00494067j -0.00362924-0.00169543j -0.000111316+0.00243392j 0.00211721+0.00104902j 0.00206414-0.00277769j -0.000516108+0.000154971j 0.00164553+0.00824509j 0.000651244+0.0026677j 0.00137188+0.00162206j -0.00123391+0.000997581j 0.000541733+0.00228539j 0.00114064+0.000887302j -0.00395311-0.000689559j 0.00230489+0.00283708j -0.000208987+0.00354838j -0.000292979+0.00127217j -0.000233097+0.00416264j -0.00449424+0.00230423j 0.00203238-0.00186757j 0.00138922-3.92141e-05j -0.00484998+0.00230687j -0.000264772-0.00644724j 0.000499775+0.00210575j 0.000910829+0.000778197j 0.00123251-0.00335356j -0.000527298-0.00513335j -0.00753476+0.00536011j 0.0020159-0.00145937j -0.00373929+0.00110739j 0.00420896+0.006093j -0.00365702-0.00604981j 0.000942896+0.014596j -0.00616123+0.00220959j 0.00258878-0.00114786j 5.85223e-05-0.00267466j 0.0190924-0.00324883j 0.0023652-0.000268973j -0.00624413-0.00726357j -0.000247329+0.00640962j -0.00127467-0.000963049j 0.000935869-0.00100252j 0.000891743+0.00034131j 0.000788018-0.00122094j 0.00190336-0.0019618j 0.00440629-0.00245378j 0.00418388+0.00257225j 0.000474838+0.00266567j 0.00236976-0.000724443j -0.000904629-0.00117958j 0.000328912-0.0015401j 0.000742753-0.000942887j -0.00260139-0.00320542j -0.00339125-0.00213345j -0.000127733+0.00205311j 0.00077544-0.00245538j -0.00416557-0.00210616j 0.00127707+0.00159084j -0.000596385+0.000122042j -9.87321e-05+0.00230566j 0.00200759+0.00130799j 0.000540421-0.00140993j 0.00227071+0.00299684j 0.00238401-0.00123479j -0.000708301-0.00218527j -0.000988369-0.000726427j -0.00148615-0.00230039j -0.00157476-0.00177326j 0.00446921+0.00128292j 0.000177954-0.00250356j -0.00242331-0.000798105j -0.00210201-0.00192313j 1.50067e-05+0.00181538j -0.00251551-0.0061901j -0.00345478-0.00233963j 0.00275747+0.000825362j -0.00148104-0.000404573j 0.00277393+0.000277965j -0.00321432-0.0067277j 0.00129738-0.000869705j 0.00100278+0.00446486j 1.53538e-05-0.00147476j 0.00101018+0.00337399j -0.00112917+0.00141304j 0.000930715-0.000237574j -0.000620197+0.000400482j 8.87739e-05+0.000546534j -0.000700154-0.00211412j -0.000539443+0.00199872j -0.00547366+0.000390073j -0.00206084-0.00131619j -0.00236098-0.000942246j -0.00266293-0.00303372j -0.00450416-0.00257965j 0.00260729+0.00292345j -0.000335053-0.00167483j -0.000983348-0.00014292j 0.00105691-0.00242184j -0.00075704+0.00487314j 0.000724854-0.00271567j -0.000207812-0.00129544j -0.00111107+0.00798504j -0.000780863-0.00168552j -0.000428758-0.000345983j 0.00117096-0.00382085j 0.000460095-0.00589283j -0.000440595-0.00723187j 0.000145858+0.0126838j -0.000326249+0.00157702j -0.00235885+0.00138039j -0.0019521-0.00160218j -0.00454493-0.00407095j 0.00124628+0.00565294j 0.00349427+0.00411398j 0.000143824+0.00586642j -0.00327704-0.000427137j -0.000630999+0.00836033j -0.00289379+0.00267487j 0.000281125+0.00324427j 0.00149654+0.000159462j 0.00462513+0.00350587j 0.00155159+0.00100952j 0.00191908+0.00848392j 0.00327029-0.00224541j -0.00870953-0.0046694j -0.000105327-0.0123433j -0.00734386+0.00288849j 0.00137862+0.00244236j -0.00760209-0.00446972j -0.00519696-0.0160752j -0.00284105+0.00610373j -0.00413264-0.00152255j 0.0220843-0.00661739j 0.0155327+0.00285197j 0.01064-0.00950513j 0.00308477-0.00316284j -0.0104311+0.00650446j 0.0166032-0.00800058j -0.00209884-0.00113319j -0.0133374-0.00566494j -0.0104681+0.000597617j -0.0193409+0.00938j -0.00388028-0.0265175j 0.0100573-0.0038274j -0.0176682-0.0132359j -0.000440065-0.0144239j -0.000826961-0.00953189j -0.00738251+0.00051012j -0.00584496+0.0130705j 0.0100147+0.00208043j 
