-0.0138277-0.0228534j -0.00813738-0.0215157j 0.0538863-0.000527892j -0.127816-0.246407j 0.142822-0.2503j -0.0364514-0.130691j 0.0853734+0.121076j -0.261492-0.226528j 0.226598-0.509572j 0.0161806+0.263643j 0.0663905+0.145955j -0.241793+0.0048532j -0.0534187-0.3985j 0.0405959+0.0858227j -0.0624693-0.0848555j 0.105602-0.0120317j -0.0562192+0.00712942j 0.0135656+0.0394256j -0.00208619-0.0679795j 0.0134298+0.0106807j 0.0709783-0.0610867j 0.0547646-0.0348274j 0.0259794-0.0549791j -0.0191962+0.0100572j 0.0203182+0.0256982j -0.00640487+0.00978402j -0.0109123+0.0315399j -0.06838+0.00580983j -0.00103897+0.0105342j -0.005899+0.0247231j -0.00607393-0.00885649j 0.00855767-0.0104729j -0.00102633-0.00374013j -0.0145839-0.0207034j -0.011251-0.0234741j -0.00688769+0.00931222j 0.00109067-0.0190013j -0.0246352+0.0193141j -0.0348607+0.00379986j -0.032478-0.0128707j 0.0151815+0.00608639j 0.0371902-0.0275595j -0.00668148+0.00305195j -0.0219482-0.0368126j -0.0178512-0.0198668j 0.00809814-0.0243224j 0.00200709-0.0404536j 0.006815+0.0282432j -0.0331236+0.0288596j -0.00685863-0.0140586j 0.0287927-0.0183816j 0.00573377+0.00307528j 0.013362-0.00619537j 0.00378233+0.0081786j -0.00956412-0.0182866j 0.00657204+0.0125899j -0.00102543-0.0163619j 0.0174006+0.0141013j 0.0189112+0.00321179j 0.0266174-0.017524j -0.0144659-0.0205502j -0.000285429-0.0229333j 0.00366347-0.00490565j 0.0012398+0.0036016j -0.000389788-0.00405919j 0.000431548+0.00372832j 0.0187394-0.00675849j 0.00371088+0.00148104j -0.0229975-0.000217281j 0.0129869+0.00947983j 0.0146307+0.000815062j -0.0082638-0.00523886j 0.00542109+0.00167352j 0.00749519+0.00997436j 0.00949258+0.0143519j -0.00162782+0.00066909j -0.000803485-0.00784752j 0.00140107+0.00428478j 0.00639629-0.00121j 0.0160718+0.00236837j 0.00582478-0.00447959j 0.00141455+0.00358455j -0.00411333-0.00315955j -0.000829187+0.0176265j -0.00305729+0.0123351j -0.000447855-0.00675325j 0.020825-0.0100355j -0.000876906-0.0145528j 0.00224288-0.00806729j 0.0101043-0.0187181j -0.0234888-0.00960146j -0.0028869+0.00661061j 0.00825561+0.0130058j 0.0210225-0.000406264j 0.0393248+0.014905j -0.00488126-0.00138624j 0.0150853-0.00155594j 0.0158433-0.018338j 0.0152856+0.0102148j 0.00159683-0.00517592j 0.0055657+0.0264177j -0.00432374+0.01388j -0.0049238+0.0331476j -0.000675826+0.0143019j 0.0133616+0.00302582j -0.00139435+0.000325291j 0.0109964-0.0053437j 0.00594356-0.019702j -0.000908978-0.0208875j 0.00656225-0.00512995j 0.0146598+0.00472176j -0.00785978+0.00156023j 0.000756018+0.00022786j 0.00630635+0.0028194j 0.00285289+0.00331681j -0.00164259-0.00787033j -0.00393255-0.025326j 0.00560945-0.00620054j 0.00527183+0.00130277j 0.000893143+0.000328583j 0.0296467+0.0043073j 0.0034748-0.0088362j -0.00515369-0.00745768j 0.00573881-0.00355722j -0.0076562+0.00606476j 0.00458866+0.00616694j -0.00127368+0.0175958j 0.00240143+0.0131341j -0.00543405-0.00203084j -0.00360618-0.000678057j -0.00531202+0.00230594j 0.00923314-0.00338576j 0.0028158-0.00740642j 0.00455485-0.00213692j -0.0251235-0.00929533j 0.00436059-0.000861237j -0.00901132+0.00741121j -0.00343102-0.012636j -0.0116912+0.00443158j 0.00377841+0.00863324j 0.00528897-0.0112176j -0.00340452+0.0205758j -0.0091152+0.0154601j 0.00873161+0.00112468j -0.00052789+0.0187824j 0.00172191+0.00104924j -0.0311322-0.000117384j -0.00420249+0.00716311j -0.00486368-0.000540984j -0.00393185+0.00943996j 0.0145507+0.00383871j -0.00566133-0.00796413j -0.0025676-0.0115419j -0.00949022+0.0255266j 0.0270051+0.00946842j -0.0127445-0.0117132j 0.0179745-0.00085663j -0.00979165-0.0253925j -0.020744-0.00671605j 0.0185756+0.0242786j 
0.0162672+0.0647273j -0.0149291+0.0187989j -0.28979-0.170606j -0.110681+0.198074j -0.245881-0.110741j 0.111249+0.084669j 0.142554+0.432357j -0.0487163-0.144712j 0.152135+0.089026j -0.375879+0.24544j 0.248613-0.187224j -0.180419+0.0149656j -0.126386+0.205953j -0.0691714-0.212571j -0.00756611+0.0620204j -0.0116662-0.106569j 0.0559888+0.0255424j 0.000120112+0.0334481j 0.00353571-0.0524907j -0.0475735+0.00594385j 0.0183655+0.056755j 0.0105173+0.000696303j 0.0514459-0.00255686j 0.0224462-0.013404j 0.0244155+0.0569885j -0.00403489+0.0294353j -0.0151771+0.0265443j 0.0455053+0.02617j 0.0103183-0.0589259j 0.000392925-0.0133795j 0.0113954+0.0323605j -0.011867+0.00198513j -0.00699387+0.0110562j 0.00260938+0.0156554j 0.0119644-0.00200778j 0.00651491-0.0196575j 0.0310497+0.0554628j 0.0334291+0.0119958j -0.00128009+0.0198499j 0.0188017-0.00688112j -0.0118573+0.00521756j -0.012992-0.0263912j -0.0343752+0.00479066j -0.00631796+0.0125665j -0.0127928-0.0138774j 0.00764042-0.022921j 0.0155489+0.0137456j 0.00846865-0.0292518j -0.00716332-0.0170333j -0.000668083+0.00504943j 0.030754+0.00956623j -0.0260093+0.0117773j 0.0159366+0.0101127j 0.0113163+0.0054488j -0.00170508-0.0120709j 0.0108985-0.0233764j -0.00813317+0.0346235j 0.00713823+0.0307238j 0.0125231-0.00779606j 0.0015838-0.00664432j -0.0328483+0.00887761j -0.00474782+0.00904851j 0.0132767-0.0158757j -0.00947823+0.00281784j -0.0172245+0.00315985j -0.000798639-0.0137526j -0.00998368-0.00685507j -0.017026+0.00692717j 0.00909752+0.00418687j -0.0205362-0.0119397j 0.00327038-0.00675419j -0.00744845-0.0199513j 0.0147063-0.00733147j -0.0133091+0.00744957j -0.0125273-0.0240232j 0.00658823+0.0175811j 0.00977742+0.0178404j -0.00584643+0.00469118j 0.0182485+0.00158137j -0.0184981+5.00297e-05j -0.0143512+0.00591207j -0.000847996+0.00843948j 0.00438151+0.014922j -0.000184207+0.00366829j -0.0109013+0.00442978j 0.0208076+0.0354654j 0.00111735-0.000209301j -0.00607638+0.00344091j 0.00363496+0.0153574j -0.00522708-0.00556672j 0.00208962+0.0224979j -0.00110367+0.0161699j 0.00131378+0.0105616j -0.0273719-0.00347954j -0.0132278-0.0100268j -0.00714873+0.0206027j 0.0140531-0.00283096j 0.00593693-0.0095404j -0.00450311-3.07825e-05j 0.00344142+0.0050573j 0.0136408+0.00437331j -0.0142554+0.0154243j -0.0170788-0.00879939j -0.0178617-0.0027741j 0.0153245-0.00784299j -0.00245694+0.0126641j 0.00270006+0.0186451j -0.00330135+0.0134893j -0.000342053+0.0223366j 0.0167093-0.00459527j 0.00944203-0.00387928j -0.00621402-0.00523857j 0.0116849+0.00620323j -0.00140753-0.0079299j -0.00818473-0.00508623j 0.00697065+0.00420722j -0.0133166+0.00462501j 0.00729016+0.0128517j 0.0188529+0.00288496j -0.00316219-0.00359518j 0.00465056+0.0106946j -0.0078746-0.00507909j 0.00912315+0.00453079j 0.00498149-0.00754407j -0.00625695-0.00452204j 0.00358874-0.00663111j -0.00523973-0.00424716j -0.00281546+0.00801504j -0.00962077+0.00963521j 0.012019+0.0138666j -0.0157634+0.0229023j -0.00654699-0.009129j -0.0156046+0.0101367j 0.00441729+0.00507688j 0.000227931-0.00237j 0.00707295+0.0101574j 0.0116188+0.013533j 0.00884746+0.0113691j 0.00540316+0.00366429j 0.0114026-0.00787296j -0.0158125-0.0102772j 0.0119544-0.00756174j 0.00478616-0.00753865j 0.00476834+0.00105338j 0.0109908-0.00873809j 0.00562208-0.0135283j 0.0145358+0.00194365j -0.0209166+0.00999382j 0.00826992+0.017167j 0.00313475+0.00123081j -0.00287099-0.00831683j 0.00668116+0.0153294j 0.0180206+0.0189799j 0.0226102-0.00458046j -0.0266049-0.0202204j -0.0151606+0.00830701j -0.0187066-0.0281846j -0.00337051+0.0254247j 0.0325355+0.0219331j 0.0048686-0.0134494j 
0.00936016-0.0554981j 0.0210814+0.0348478j -0.119925+0.378666j 0.0965099-0.0921977j -0.235982-0.137713j 0.0748523+0.268764j -0.0448924+0.123107j 0.254799-0.380941j -0.198697-0.396263j -0.14355-0.319033j 0.0201506-0.170702j 0.180186+0.0550335j 0.0419849-0.00741595j -0.117623+0.174519j 0.040116-0.0246475j -0.0733837-0.0166039j -0.0124226-0.00800829j 0.0367915+0.044076j 0.023564-0.0178364j -0.0485599-0.0808012j -0.0448581-0.0176375j 0.0529672-0.0295415j -0.0443663+0.0334655j 0.0374902+0.0431133j -0.00817914+0.0369864j -0.0426256+0.0109297j 0.0341217-0.00886548j -0.00514623-0.0157955j -0.0292394+0.0300797j -0.0184856-0.0137588j -0.00900144-0.0176232j 0.0123504-0.00846245j 0.0153757+0.00223103j 0.00783086-0.00564735j -0.00767878-0.0149587j -0.00470463+0.0116237j 0.0304257-0.0476686j 0.0116863-0.0323943j 0.0121925-0.00124178j -0.00869379+0.0102822j -0.00987367+0.00938553j -0.0167478-0.0123926j 0.00320845+0.0168951j -0.0083142-0.00657969j 0.0282998-0.00511421j 0.0290889-0.0133686j -0.0105199-0.00148473j 0.00660794+0.000587956j 0.00583476-0.0094324j 0.00710168+0.0309889j 0.00245908-0.0225775j -0.00316796-0.0483374j 0.0240222-0.00572329j 0.0224246+0.0202861j 0.000487262-0.0107969j -0.0233298-0.0254202j -0.00958717-0.00106627j -0.0187274+0.0106192j -0.0131821-0.0237429j 0.0141419+0.00172303j 0.0160512+0.0104085j -0.00124267+0.0073787j -0.0053065+0.0118973j 0.0197787-0.00516603j 0.0108384+0.000298429j 0.0193615-0.000803566j -0.0125965-0.0129027j 0.00460805-0.00713898j -0.00372141-0.0111149j 0.0174573-6.0939e-05j -0.001087+0.0013744j 0.0224258-0.000953972j 0.00618189+0.0268414j -0.0144219-0.011511j 0.00658603-0.00940463j -0.013534-0.0150221j 0.00329134+0.00538338j -0.00146152-0.000418732j -0.0134305-0.00612877j 0.00389194+0.0131661j 0.00365125+0.00532114j 0.0106218-0.00309219j 0.0106844-0.00639579j 0.00326422-0.00531745j 0.0100233-0.00107773j 0.0159578-0.023085j -0.00290013-0.0068304j -0.00342915+0.000567761j 0.00720866-0.0190207j -0.0109424-0.000816522j 0.0128196-0.0111091j 0.00543357-0.00603971j 0.00729844-0.0171238j -0.00104049-0.00664344j -0.0072984+0.0153321j 0.00389353+0.0117952j -0.00119622-0.0141298j -0.00620597-0.00840372j -0.0196584-0.00731302j -0.0123928-0.00223954j -0.0124821+0.0160638j -0.0204705+0.0130186j 0.00536965-0.00984183j 0.00153798-0.00413969j -0.0104014-0.00129857j -0.00885682-0.00691537j 0.0159851+0.00702166j -0.00632914+0.00946534j -0.00394362-0.0252397j -0.00212547+0.00723361j -0.00538506+0.000964899j -0.00255015-0.00153824j 0.00110894+0.000638171j -0.00682056+0.00244036j 0.00604487+0.00522543j -0.00658385+0.0178291j -0.00403397-0.00194308j -0.00843429+0.0120656j 0.0061836-0.00668194j 0.00571934-0.00636413j 0.00419759-0.00642386j -0.0154014-0.0173844j 0.0125009-0.00373491j -0.0131233-0.0136624j -0.00489263+0.00549189j -0.0250687+0.00291066j -0.00548519-0.0107557j -0.0058025-0.00977935j -0.0112127+0.0185188j -0.0124157-0.0137133j 0.00665927+0.0201431j 0.00131339-0.00472157j -0.00916563-1.55696e-05j 0.00212846+0.00721328j -0.00611854+0.0136852j -0.0103745-0.0030289j -0.00826656-0.011182j -0.00994924-0.00771608j -0.00919417-0.00665524j 0.000475999+0.0123943j 0.00842773+0.00883164j -0.00890628-0.00502125j 0.00235656-0.00509166j 0.0057496-0.000546091j 0.00581991-0.00692227j -0.0142084+0.00134586j 0.00841156-0.00799891j 0.00844068-0.00745727j 0.00076376-0.00126722j -0.0041359-0.0016038j -0.00894467-0.00683042j -0.0123736-0.00812751j -0.0129822-0.0147719j -0.00962816-0.0140218j -7.18029e-05+0.0115934j 0.0155748+0.000675521j 0.00377578+0.020004j 0.00747297-0.00109935j -0.0088318-0.0111404j -0.014756-0.00214767j 
-0.0676313-0.0364681j -0.00304871-0.00186849j 0.0057349-0.0344681j -0.0470332+0.0483326j -0.0452517-0.012801j 0.012547+0.0471j -0.0125426+0.0384127j 0.0119535-0.00488123j -0.0162101+0.110866j -0.0887504-0.0126888j 0.0732089+0.0167926j -0.0102963+0.0570198j 0.0481178+0.0681226j -0.151158-0.0183672j 0.086229+0.153328j 0.0293694+0.0403317j -0.0948205-0.209979j 0.151469-0.226775j 0.00192055-0.0628235j -0.0213526+0.0108618j 0.0331665+0.0957646j 0.11521-0.151068j -0.00169389-0.100125j -0.0454676-0.066711j -0.0823861-0.00375354j -0.0355612-0.103672j 0.00579015-0.127956j -0.194777+0.213367j -0.0476871+0.0586643j -0.0496491-0.0736553j -0.00583854+0.0399693j 0.0898232+0.157492j 0.0647947+0.105014j 0.0747469-0.0614816j -0.0107168-0.0169561j -0.0731465+0.0797803j -0.0297189+0.00162038j -0.076354+0.0542154j 0.0240388-0.0379594j 0.0125962-0.0330633j 0.0289567+0.00116418j -0.0475456-0.0370875j -0.0134737-0.0375901j -0.0344811-0.000823045j 0.0423483+0.0505402j -0.0070248-0.0111502j -0.0609753-0.0780366j 0.0210204+0.0609798j -0.0479967-0.0352926j -0.00371104+0.00179882j -0.0106892+0.0289064j 0.0516596-0.0391041j -0.0147482-0.0258829j 0.049563-0.0341849j -0.0422092-0.0393336j 0.0223132+0.0205117j 0.0210512-0.101294j -0.0180063-0.0332316j 0.0122605-0.0450943j 0.0202499-0.049113j -0.019011+0.0191569j 0.0144409-0.054559j -0.00208029+0.0355162j -0.0143316+0.0372355j 0.0440645+0.00694681j -0.00946434+0.0162222j 0.00564898+0.00958549j 0.0347837+0.0091912j -0.0348459-0.00635091j -0.00740872-0.0380924j -0.00231449+0.0346703j 0.0437472+0.0082883j 0.058101+0.00131605j 0.0867488+0.034642j 0.0475972+0.0177247j -0.031055-0.0293198j -0.00399796-0.00970242j -0.00747122+0.0243923j 0.00666832+0.0263059j 0.0212708+0.0429307j 0.0257063-0.0130805j 0.041108-0.00117341j 0.00428578-0.00666105j -0.0202444+0.00374635j 0.00973365-0.0124283j -0.029682-0.00366461j 0.0178195+0.0423602j 0.00409385-0.0283356j -0.00617075-0.0234266j -0.00840648-0.0388014j 0.018317+0.000702848j -0.00963928-0.0189174j -0.0102135+0.0172153j -0.0127389-0.00682251j -0.00427011+0.00359248j -0.00629894-0.0225454j 0.00547819+0.000944029j 0.000557752+0.00733234j 0.0164171+0.0112717j -0.0184667-0.00481976j 0.00945746-0.0109423j -0.0067454+0.0141209j 0.0229523-0.00521084j 0.0225866-0.00707155j 0.0181795+0.013572j 0.0156814-0.0331385j 0.00547976-0.0098132j 0.0388403-0.013599j -0.0200441-0.0295783j -0.0214055+0.00370289j 0.0134507+0.0397813j -0.0253656+0.0239865j 0.00565626-0.0463735j 0.0104836+0.0177722j 0.0370466-0.00106541j -0.0225059-0.0178673j -0.023519-0.0255387j -0.00413672-0.027069j 0.010597-0.0050721j 0.0156299+0.00493246j -0.00888432-0.00255665j 0.0139133-0.036542j -0.0186065-0.0336597j 0.00269712+0.00768002j -0.027316+0.0384591j 0.022156+0.0191996j 0.0313529+0.0418593j 0.0224814+0.0135166j -0.0033554-0.00720328j 0.00427061-0.0255444j 0.0360173+0.0304267j 0.0392785-0.0104503j 0.0504812-0.00688389j -0.00596184-0.023369j -0.0338176-0.0126093j 0.0202694-0.0526026j 0.00424439-0.0102269j -0.0428039-0.0347068j -0.00299864+0.00550173j 0.00625256+0.0265113j 0.00509174+0.0491883j -0.00216766+0.0473574j -0.0193703+0.0692311j 0.00822619-0.0153164j 0.000352455+0.0296599j -0.0100328+0.0187276j -0.0222416-0.00845199j -0.0220201-0.0250219j -0.043832-0.00371562j 0.0133358+0.0294058j -0.0059651-0.0198574j -0.0345331-0.0405889j -0.0146402-0.0534259j -0.0473516+0.105383j 0.0675066+0.0100489j -0.0133373-0.0408491j 0.123641+0.065972j -0.0096806-0.124853j -0.147355-0.0534581j 0.0593226+0.112784j 
-0.0217136-0.0167371j 0.0778429+0.0311291j 0.0113626-0.00994302j -0.0126381-0.0345414j 0.00134757-0.00365841j -0.0131644-0.0595042j 0.044913+0.0428704j -0.0181682-0.0487736j 0.03621-0.00285788j -0.0554752+0.0812316j -0.0188346+0.0399689j -0.0946834-0.0171924j 0.00366751+0.0435931j -0.0639507-0.125643j -0.176817+0.113337j 0.0199516+0.0902785j -0.00107802-0.0418119j 0.0209416+0.0453866j -0.160854+0.108346j -0.0117272-0.117497j -0.029261-0.0201017j -0.146255+0.114232j -0.0942708-0.17421j 0.281224-0.0314005j 0.00157233-0.00937662j -0.0848536+0.12524j -0.0912282-0.110861j -0.0947393-0.19253j -0.109247-0.0669804j -0.00511963-0.103215j -0.0783024-0.020202j -0.0684382+0.136175j -0.0491933+0.0744143j 0.0603073+0.00109853j -0.00345099+0.0167497j 0.0257445-0.0214655j -0.0194558-0.0386901j 0.0137499-0.00674129j 0.00323963+0.0338575j 0.0386345+0.0048514j -0.0532632-0.0333694j 0.0253069+0.00294819j 0.120915+0.0168317j -0.0457519+0.00122752j 0.0302738-0.0744989j -0.0235909+0.0317617j -0.00109033+0.0334109j -0.0442081-0.00567714j -0.0135473+0.00312603j -0.00879471+0.0140027j -0.00510713-0.0337983j -0.0287505-0.0924538j 0.000543159+0.0615743j -0.00591469-0.0183998j -0.0555014+0.0878844j 0.022771+0.0183437j -0.0947239+0.00108475j -0.0257862+0.0304429j -0.0703036-0.00260669j -0.0262146+0.00305174j 0.0898438+0.0572148j -0.0783353-0.0118614j 0.0252525+0.017794j -0.00497384+0.0530057j -0.0122229-0.0367876j -0.0255998-0.0276362j -0.00989198-0.000529892j -0.0016956-0.0313788j -0.0483582-0.0215635j 0.0184637+0.00807819j -0.0817381+0.0380934j 0.032038+0.0247067j -0.0132059+0.0121616j -0.0295382+0.024652j -0.0221409+0.00359389j 0.0055778-0.0214993j 0.0182644-0.000784291j -0.0300018+0.00731032j -0.0362128+0.000975855j -0.0116755+0.0353676j 0.0284087+0.0217275j 0.0149857+0.0223043j 0.00348852-0.00803588j -0.0180305-0.0152692j 0.00599904+0.00597642j -0.00366405-0.0239204j -0.024729+0.0146504j 0.0244662-0.00749279j 0.00903046+0.0128408j -0.00469577+0.00254459j -0.0182419+0.0114864j 0.0154047+0.00653366j 0.0103506-0.00199561j 0.00581752-0.0161015j -0.0200202+0.00742881j 0.00767835-0.0120912j 0.00489887-0.0100896j -0.0204251+0.0249447j -0.0473392+0.0178964j 0.0166178+0.0039791j -0.00671473+0.0234063j 0.0136339-0.00992991j 0.0117269-0.0193947j -1.72865e-06+0.0263365j -0.0429645-0.0192405j -0.0258427-0.0185224j 0.00331908-0.0074945j 0.0122272-0.000906542j 0.0218002-0.0116645j 0.0271364+0.0163657j 0.0167124-0.0152463j 0.00732883+0.0132267j -0.0183341+0.00986769j -0.0123829-0.00329639j 0.0585713+0.00239971j -0.0159484+0.00209538j 0.00942185+0.0309963j -0.0240432+0.0124012j 0.00754455+0.00643682j -0.0168996-0.0279539j -0.00498945+0.0183839j -0.0220043-0.0205974j 0.00120725+0.019941j 0.00699163+0.00608454j 0.0290787+0.039525j 0.00219304-0.030275j 0.0330739-0.016433j 0.0254349-0.016106j 0.00600497+0.01003j -0.0376187-0.00830006j -0.0163097-0.0643475j 0.00407953-0.0131388j -0.0083701-0.0371604j 0.00361563-0.00430383j 0.0140616+0.0567251j -0.0465694-0.0175968j -0.0134171-0.00238636j -0.0337961+0.00978692j 0.025395+0.0344799j 0.0161911+0.00310627j 0.00540308+0.00708457j 0.0242938-0.000612033j 0.0259142-0.0484682j -0.0272185+0.015188j -0.0406773-0.0263861j -0.0307236+0.00540361j 0.0118612-0.0387001j 0.016866-0.0120059j 0.0447857-0.0349889j 0.0118166+0.0222385j -0.0351256+0.00767549j -0.00949084-0.0469467j -0.0236461-0.00265348j -0.0808049-0.0611515j -0.00312161+0.052885j 0.0596747-0.014102j -0.0095419+0.123994j 0.0896408+0.0368379j -0.0541035-0.0877729j -0.128194-0.0555882j 
-0.0226964+0.0392592j -0.0508885-0.00141529j -0.0362972-0.0151778j -0.0292962+0.0372432j -0.0284316-0.0879095j -0.0369483+0.0351246j -0.0388269-0.0114776j 0.011691-0.043177j 0.0032651+0.0271513j -0.0622925-0.0236719j -0.0193515-0.0211601j 0.0432598-0.0275673j -0.00046616+0.0265003j 0.053006+0.129008j 0.162985-0.00983051j 0.0563664+0.0789863j 0.0966094-0.0919963j -0.0307657+0.0939585j -0.0845877+0.102294j -0.179458-0.193964j -0.0742351-0.000584691j -0.219137+0.206058j -0.221058-0.12056j 0.0711206-0.0988871j 0.0173721+0.134522j 0.257376+0.164554j -0.210437+0.221662j -0.0515733-0.0878507j 0.0787515+0.137421j -0.00409504+0.0559439j 0.00374966+0.0564732j 0.0489301-0.127007j 0.0495672-0.0661457j 0.0312538-0.0612883j 0.00139937-0.00694134j -0.020369+0.0156163j 0.0018612+0.0573805j 0.0232327-0.00292234j 0.0135927-0.00132926j -0.00511163-0.00335692j -0.00351325-0.0468489j 0.0168508+0.00826749j 0.00517274-0.056216j -0.0279415+0.0578813j -0.0106313-0.0329284j 0.0177294+0.0295013j 0.0922012-0.0216977j -0.0658651-0.0169251j -0.00110063-0.0232326j -0.00477713-0.023281j -0.0859923-0.0422769j 0.0636957+0.0186286j -0.0119988+0.00798986j 0.0781129+0.0453125j -0.0497648-0.0281344j 0.026265-0.0206566j 0.00039174+0.00864259j -0.0130609-0.0367515j 0.0151627+0.016859j -0.00983773-0.0155656j 0.00658186+0.0219542j -0.0127603-0.0728045j -0.0127861+0.0352771j -0.00252007+0.034281j -0.0105814+0.0281918j -0.000640855+0.0119192j 0.0253061+0.0218865j -0.0190161-0.0352343j 0.0215452+0.0174192j 0.00861814-0.00715529j 0.0269051-0.0106175j 0.00172804-0.0174457j -0.00705257+0.0142976j -0.00144245+0.00071467j -0.016365+0.0110111j -0.00214569+0.0208375j -0.0205339+0.00849291j 0.00154716-0.0213232j 0.019989+0.0141905j 0.00663956-0.0338125j -0.0078364-0.0109521j -0.0156114-0.00948079j -0.011544-0.0217142j 0.0199934+0.0141931j -0.00842304+0.00151149j -0.0135843+0.0166919j 0.0384755-0.00306303j 0.010643-0.00129697j -0.0109139-0.0040061j 0.0129436-0.00997999j 0.00848922-0.0307714j 0.00429906-0.0056822j 0.00244974-0.002286j -0.0221349+0.0170777j 0.00344411-0.0272433j -0.00523605+0.00917865j -0.00984544-0.000657525j 0.0131882+0.0138057j 9.90702e-05+0.0122505j 0.0254327-0.0214976j -0.0123696+0.0100527j 0.00856664-0.0108757j 0.00713064-0.0162763j 0.00974848-0.0141397j -0.00143992-0.0119962j 0.00369421+0.00969084j 0.0120343-0.0029132j 0.0235608+0.00646928j -0.0266502-0.011243j 0.0132828-0.00837694j -0.00435791-0.00484349j 0.00697027-0.02624j 0.012997+0.0107034j -0.0123581+0.0108363j -0.00189885+0.0172691j -0.00754106-0.0204047j 0.0024012-9.64438e-05j -0.0221915-0.00411982j -0.0070208-0.0127773j 0.000527472-0.00176619j 0.00943173-0.00663471j 0.0148908+0.00741111j 0.0334336-0.0143103j -0.00060609+0.00901119j 0.0135824+0.0280111j 0.0158026-0.00523945j 0.0136427-0.001526j 0.0024362+0.0163485j 0.0137081-0.0233765j -0.00249428-0.0170829j -0.00361515+0.0160023j -0.00305663-0.0165068j -0.00343158-0.0219977j 0.00615174-0.0178211j -0.00659383-0.00315396j 0.0153218+0.016856j -0.000785743+0.0110855j 0.013131+0.0405255j -0.0200281-0.0100752j -0.00856136+0.00424413j -0.00403326-0.0171016j -0.00767286+0.00255785j -0.00639087+0.000905333j -0.0299792+0.0139784j -0.0123506+0.0043563j 0.0310212+0.0107243j 0.000718139-0.00459119j -0.00774031-0.00872101j -0.0179952-0.0239672j 0.00915811-0.0247338j 0.0169675+0.0341547j 0.0489478+0.0129986j 0.00652693+0.0425059j 0.0107403+0.0220726j 0.0130721-0.0200528j -0.00904882+0.0046598j -0.00627378-0.0351982j -0.0170186-0.0170827j 0.0104923+0.0129708j 0.0348591+0.0031586j 
