1.24684-0.0697199j 0.548335-1.06145j -1.54174+0.354606j 0.0173815+2.29708j 1.45624+0.305798j 1.08471+0.060389j -0.863363+0.269461j 0.440925-1.70813j 0.67301+1.545j 0.712248+0.811268j -1.28553-0.42669j 0.872272-0.0568126j -1.71957+0.983562j 0.40027-0.617506j 0.57842+1.24053j -0.485542-0.361551j 0.795625+0.0169444j -0.878492+0.633785j -0.335637-1.15141j -0.300618+0.91288j -0.342706-1.14173j 0.409848+0.673799j -0.975204+0.268311j -0.759077-0.816846j -0.321284-0.0970237j -1.60137+0.348849j 0.64451-0.180465j -0.576939+0.224981j -0.496351+0.896269j 0.848004-0.809283j -0.591445-1.31948j 0.0854832+0.836138j 0.155259+0.439505j -1.26111-0.629346j -0.78656+0.201177j -0.46476+0.9107j 0.0767369+0.347821j -0.545483-0.411083j 0.443988+0.143493j 0.274437+0.137599j -0.671848+0.87266j -0.420517+0.112347j -0.502201+0.554993j 0.15916+0.731029j 0.575976+0.10633j -0.56362-0.620098j 0.391162+0.436321j 0.658839+0.746308j 0.624606-0.226812j 0.121916+0.335924j -0.879165-0.500379j -0.363846+0.0925923j -0.525677+0.248424j -0.54031+0.16459j -0.349659+0.478563j 0.574617-1.7718j 0.443881+0.312932j 0.702249-0.207972j -0.327164-0.002406j -0.046866-0.0163721j -0.642584+0.213303j 0.10531+0.125972j 0.283001-0.122638j 0.0949424+0.517299j -0.174344+0.822421j -0.559416+0.203503j -1.08656-0.740164j -0.0362174+0.592418j -0.024559-0.566437j -0.465927-0.260737j -1.57971+0.422524j 0.546775+0.376188j 0.5558-0.105413j -0.0898606-0.301834j -0.456073-0.44682j -0.448732-0.102104j -0.0838351-0.349781j -0.549906+1.3656j -0.922934-0.0338195j 0.426979-0.0192619j 0.221013+0.196715j 0.803521+0.640724j 0.832403+1.19916j -0.347559+0.33002j 1.42661+0.199989j -0.0351857+0.752005j -0.0492827+0.359632j -0.219004-0.0327946j -0.543119+1.84643j -0.336753-0.144618j -1.16843-0.133247j -0.000924866+0.0660582j 0.288459-0.228464j 0.154783+0.0643995j -0.493489-0.452468j -0.285666-0.320998j -0.248562-0.594807j -0.0470477+0.304603j 0.0262621-0.202863j 0.605693-0.686566j 0.11963-0.443436j -0.00152793-0.0984055j -0.0115829-0.81305j -0.840008+0.561027j 0.252875+0.256465j 0.216282-0.0108169j -0.289824-0.0911161j 0.548425+0.300988j -0.510603+0.446009j 0.185477+0.352187j -0.0644526-0.250031j 0.806079-0.685741j -1.11942-0.056524j 0.364166+0.0586268j 1.36578-0.293447j 0.389766+0.397687j -0.222775+0.0177669j -0.142852-0.629096j 0.338844+0.658941j -0.109916+0.255882j -0.0125392+0.317465j -0.657979-0.124663j -0.0367814-0.188144j -0.031987+0.15438j -0.476471+0.122019j -0.319605+0.592227j 0.539476+0.429444j 0.0716575+0.0112618j 1.09327+0.333151j 0.223299+0.17028j -0.57461-0.204238j -0.803405-2.00493j 0.111246-0.131628j -0.391867+0.60586j 0.295613+0.289158j 0.448062-0.0670185j -0.744802-1.46438j 0.71519-0.33115j -0.120939+0.115324j 0.329519-0.00390108j -0.163836+0.363109j 0.166982+0.0585238j -0.300156-0.398428j -0.0493839-0.495993j 1.31025-0.521931j -0.0244939+0.255121j -0.35192+0.022718j -0.0863303-0.00223226j -0.315842-0.599752j -0.167726-0.792095j -0.793835+0.219051j 1.24675+0.225221j 1.36839-1.82123j -0.19053+0.12366j -0.173878+0.51877j 0.25048-0.409616j -0.56059-0.408585j -0.0914444-0.0633295j 0.956467+0.166828j 0.200724-0.541708j -0.543308+0.0151234j -0.538827+1.37094j 0.335867-0.719814j -0.14367+0.14447j -0.617728+0.347878j -0.471777-1.56536j 0.447199-0.349577j 0.428171-0.385201j -0.891762-1.1134j -0.272023+0.173382j -0.136522-0.247802j 0.685976-0.367994j -0.831427+0.0970965j -0.0376908+1.35535j -1.79866-0.644039j 0.412026-0.658777j 0.509678+0.52897j -0.585879-0.648418j 0.020283+0.983068j -0.725282-0.0566741j -1.92646+0.146569j -1.26268+0.639701j 0.308051+0.488361j -0.284398+0.386005j 1.7353-0.530805j -0.0318082+0.834629j 0.665084+1.66306j 0.837781-0.277776j -0.75084+0.664441j 0.394724+0.634988j 0.591722+2.44852j -0.675463+0.0498802j -0.645951-0.707266j -1.97356+0.824967j 0.0186298-0.207944j -0.407306-0.867914j 
0.365416-2.01249j -1.48126-1.28128j 0.209724+1.35389j 1.92527+0.130038j 0.336271-1.1868j -0.0456288+0.201643j 0.448814+0.538454j 0.361815-0.152225j 0.75762-0.711305j 0.219442+0.159752j -0.291708-0.47527j -0.151692-0.446941j 0.671109+0.590995j 0.391023-0.238418j 0.359155-0.424954j 0.227964-0.815058j -0.621783+0.0199168j -1.33466-0.168666j 0.180246+1.15375j -0.637516+0.303796j 0.336441-0.742394j 0.235615+1.05736j 0.956931-0.447482j -1.35795-0.666159j -0.503049+0.0196377j -0.115351-1.15339j 0.527234-0.82235j -0.548701+0.419201j -0.85534-0.318895j 0.0602953-1.44678j 1.39175-0.453401j 0.49318+0.707888j 0.129533+0.371967j -1.17606+0.328854j -0.4192-0.919334j 0.222143+0.49738j -0.649832+0.443475j 0.102074-0.429389j 0.696248+0.931709j -0.661191+0.324519j -0.535362-0.528104j -0.267912-0.225986j -1.06342+0.55399j -1.02617-0.676137j -0.0217828-0.539974j 0.469741-0.745294j -0.123417+0.498257j -1.07778-0.496985j -0.253314-0.989028j 0.448608+0.429934j -0.0399756-1.03721j 0.42427-0.728961j 0.0101771-0.569947j 0.0663632-1.12965j -0.230745-0.107871j -1.48563+2.06922j 1.0416+0.0614243j 0.583197+0.673636j -0.364211+0.0885252j 0.295399+0.00616818j -0.715804-0.652642j -0.182981+0.0629094j 0.364613-0.268535j -0.922107-0.285016j -0.776316+0.120677j 0.387009+0.664293j 1.43029+1.29837j -1.19027+0.506147j -0.0688911-0.425587j 1.09973-0.383378j 1.95849+0.79767j -0.979328+0.290586j -0.721043-0.1008j 0.28972-0.458674j 0.475893-1.08741j 0.323322-1.06108j 0.0688418-0.499564j 1.65692-1.54074j -0.0326862-0.780001j 0.531317+1.14297j 0.346444+0.0192643j -0.379026-1.09917j -0.46253-2.11314j -0.536088-0.602782j -1.09133-1.30331j -2.26323-0.282578j -0.343053-0.106632j 0.627422-0.224617j 1.62734-1.58924j -0.0550391-1.35607j 1.04079+0.57355j 0.0436442+0.373686j 0.675002-0.214849j 0.772628-0.0772397j 0.564061+0.0817992j 0.626603+0.0997642j -0.539682-0.567078j 0.250722+1.01598j 0.491971+0.419764j 0.117552+1.1209j -0.185181-0.147658j 0.315116+0.619391j 0.20387+0.635477j -0.292342-0.814874j 0.526259-1.32714j 0.870479-0.0520495j 0.600933-0.765106j -0.799025-0.203929j -0.309333+0.508381j -0.383862+0.0979564j 0.160234-0.455353j 0.523084-1.0827j 1.08126+0.171356j 0.29488-0.381193j -0.441906+0.807001j -1.43079+0.429125j 0.38918+0.5075j -0.332591-0.158792j 0.137049+0.270745j -0.535551-0.558414j 0.494335+0.631185j 1.45756-0.729828j -0.488766+0.23152j -0.0465671-0.0901748j 0.105748-0.525526j -0.825027-0.805083j 0.214335-0.22551j 0.00404496+0.139505j 1.36269+0.62535j 0.535162+0.0866613j -0.247766+0.192226j -0.998781+0.0981016j 0.258977-0.0277324j 0.156509-1.84342j 0.881323+0.117509j -0.326119-0.560578j 0.786591-0.0265451j 0.290583-0.126498j 0.093201-0.682152j 0.530799-0.58664j -0.170445-0.174286j -0.0302415+0.0687352j 0.827091+0.152214j 1.12274+1.07042j 0.628252-0.827512j -0.11791-0.148026j 0.134801-0.361763j -0.455095-0.622653j 0.838416+0.0525176j -0.129088-0.167943j 0.552274-0.766124j -0.178239+0.115467j -0.388502-1.65995j 0.137893-0.241233j 0.326492+0.769904j -0.207282-0.33903j 1.94827+0.0343746j -0.108902-0.121686j -0.0200049+0.0689381j -0.584022+0.241541j -0.120858-0.430944j -0.616858-0.0234409j 0.107586+0.82135j -0.554084+0.254317j 0.34983-0.17445j -0.932353-0.808595j 0.19509+0.222116j -0.701465+1.63465j -0.781525-0.150607j -0.174396+0.263857j 0.0807011+0.212777j -0.376263+0.277924j 0.212417+0.605009j -0.606713+0.535972j -0.872511+1.31j 0.385349+1.70606j 0.534658+0.15185j 0.50033-0.128607j -0.262726-0.201366j 0.768004+0.445309j -0.74464-0.271301j -0.0031719+1.40416j -0.646341-0.351261j -2.03594+0.317977j -0.0228764-0.518134j 0.236518+0.0689134j 1.34325+0.171203j 0.0252724+0.391804j 0.110429-0.857931j 0.31063+1.23509j 1.10157+0.370131j -0.971721+1.10182j 0.629085-0.677651j 0.0771454+1.22095j -1.37483-0.708302j -0.479241+0.726086j 
-1.20339-0.13964j -0.695083+0.917556j -0.638925-0.775423j -1.31159+0.73167j 0.277505+0.958246j 1.50392+0.734335j 1.25062-0.138067j 1.08815-2.62471j 0.0505003-1.65076j 1.03635+0.544319j -2.56329-0.777869j -0.455662-0.370583j 0.938544+0.125759j 0.564579-1.64319j 0.00158938-0.275037j -0.61133-0.682012j -0.407659+0.498572j -0.97872+1.15923j 0.754428-0.21128j 0.00455572-1.03782j -0.615516-0.804378j 1.16087+0.543607j -0.809781-0.358711j 1.69747+0.595816j -0.717504+0.305524j -0.197197-0.0754599j -0.675092+1.07027j -0.395219+1.08005j -0.104609+0.56823j -0.210373+1.99353j -0.237683-0.358929j -0.82149-0.952935j 0.674839+0.269436j 1.83621-0.416515j -0.242506+0.244247j -0.380566-0.986394j -0.475502+0.432766j 0.287276+0.281249j 0.93829+0.476468j 0.00664665-0.572564j 0.101119-0.56806j -0.154801-1.27791j -0.107971+0.694608j 0.984883-0.25534j -0.238327-0.689534j 0.284306-0.306511j 0.119324+0.0598159j -2.05381+0.100076j 0.673819-0.817008j 0.712224-0.087885j 0.464071-0.596191j 0.309592+0.958737j 0.250175+0.292804j -0.0985375-1.26657j -0.506444-1.32639j -0.771552+1.1371j 0.799864-0.16397j -0.539026-0.809028j -0.372709+0.143677j -0.0674559+0.159029j -1.0021-0.977379j -0.0198565+0.0661112j -0.0842913-0.485816j 0.99508-0.585903j -0.931944-0.144865j -0.0103275+0.345891j 1.04641+0.575903j -1.17193+0.232968j 0.242636-0.652483j -0.0172182-0.183266j 1.45851-0.0592348j -0.0376287-0.895961j -0.236794-0.293186j -0.298394+1.04681j 0.284698-0.80277j 0.586593+0.296616j -0.0426188-1.10721j 0.642568-0.822184j -0.461522-1.08417j 0.16234+0.71775j 0.0775514-0.316716j -0.7609-0.509884j -0.191896-0.894289j 1.40141-0.502465j -0.515706-0.368861j -1.18149+0.0820743j -0.484121+0.443855j 0.645305+0.69766j 0.408579-1.13126j -0.109005-0.500313j 0.63473+0.0772778j 0.287681+0.375169j -0.106007+0.292466j 0.432948-0.664278j 0.374692-0.0428152j 0.337583-0.303352j 0.855487+0.185709j 0.640205+0.202897j -1.15734-0.692358j 0.0862915+0.242682j -0.480995+0.0956616j 0.457449-0.322844j -0.631441+0.474201j -0.612252-0.75812j -0.617339+0.285914j -0.0573709-1.05076j -0.638422+2.41179j 0.228424-0.339306j -0.288249-0.629078j -0.292916-0.137331j -0.152436+0.152351j 0.246133-0.0511407j 0.706233-0.115759j -0.316145-0.450182j -0.379433-0.995719j 0.536141+0.595851j 0.453884-0.113856j 0.689436-0.110449j -0.537979+0.171587j 1.98914+0.552365j 0.652756-0.318958j -0.35505-0.700877j 0.146444-0.241437j 0.12169-0.158275j -0.416268+0.394735j 2.52924-0.623726j -0.192004+0.608871j -0.185814-0.1976j -0.163016+0.537958j 0.0539547-0.375274j 0.0913679-0.470183j -0.586575+0.0691444j -0.326461+0.0130235j -0.752293+0.286994j 0.0641161-0.770912j 0.619619+0.539443j -0.302459+0.90396j 0.193052+0.408112j -0.412525+1.51678j -0.376278-0.22136j 0.158963+0.279247j -0.0410625-0.0159968j -0.0680876+1.79533j -0.183381-0.88977j 0.192772+0.00177849j -0.2799+0.0981907j 0.473987+1.11706j -0.247272+0.460964j -0.204663+0.324372j 1.26198+0.138931j 1.36857+1.47857j -0.0968266-0.179856j 0.122795-0.433797j 0.77636+0.762379j 0.469517-0.188841j -0.155597-0.154224j -0.872049-0.613404j 0.0760924+0.314524j -0.4381+0.400541j 0.700919-0.503119j 0.691118+0.329386j 0.240593-0.272831j -2.35607+0.298165j 0.0298179+0.0784466j 0.114044-0.154112j -0.0682105-0.101252j -0.719251-0.16798j 0.589212-0.978387j -0.168366-0.245982j 0.0816745+0.0913614j -0.732495+0.573289j 0.81472+0.591381j -0.392134+1.37586j -0.0112776-1.24301j -0.384228-0.0431277j 0.0300136-1.19325j -0.0215682+0.180299j 0.105538+1.77447j 0.0887907-0.0652818j 0.574701+1.42408j 0.210732-0.143722j -0.601206+0.306979j 0.25139+0.456418j 1.4245-0.348186j 0.455682-0.0541179j 1.41071-0.194252j 0.352222+0.229865j -0.127878+0.0296539j 1.15689-0.750385j -0.416449-0.84916j 0.154435+0.521846j -0.328903+0.404915j 0.841756+0.47242j -0.0231083+0.113727j -0.224044-0.576979j -0.241284+0.29187j 
-1.60938-1.22467j -1.78872+0.731763j 0.229316+0.659484j 0.986712-0.0410128j 0.108238-0.606346j 0.425952-0.925255j -0.801271+0.156859j -1.34317-0.607813j 0.444139+1.2983j 0.574313-0.261076j -0.289715+1.14243j 0.539645-0.02329j -1.10134+0.811569j -0.655217-0.135767j 0.546947+0.686563j -0.139687+0.832131j 1.37289+0.587954j 1.18225-0.466571j 0.987346-2.00271j 0.744096+1.25854j 0.551689+0.321079j -1.16723-0.8879j -1.55893-1.01136j -0.110311+1.41539j 0.96092-0.532848j -1.77356+0.450509j -1.07338+0.0365644j 0.407003-1.71289j -0.442971+0.675174j -1.2776+0.657115j -1.03035-1.60497j 0.408638-0.755154j -0.948794-0.0139912j 0.839151+0.837946j -0.806255+0.721323j 0.260324-0.380243j -0.395551-0.477937j 0.138683+0.213208j -0.586238+0.727195j 1.15739-0.531742j 0.0513423-0.695493j -0.376435+0.442451j -0.350076-0.711942j 0.925211+1.52047j 0.272299+0.458761j 1.4775+0.0102999j -0.392831+0.24505j 0.638233+0.375433j -1.03251-0.829329j -0.150566+0.165612j 1.2137-0.597179j -0.910802+0.729617j -0.421788-0.156345j -0.881123+1.69504j -0.379719-1.08017j -0.328882+0.457618j -0.0956734+0.929081j 0.955199-0.153686j 0.0831085-0.499027j -0.144207-0.0457348j -0.317963+1.70546j 0.308674+0.100355j -0.0241329+0.275678j 0.271453+0.527742j -1.28707-1.0397j -1.30911-0.335681j 0.438671+0.42301j 1.34945+0.975696j 1.26104-0.455744j 0.410727+0.525239j 0.252187+0.144515j 0.0482501+0.332315j -0.0921699-0.0525902j -0.350993-0.112931j -1.493+0.399466j -0.631798+0.172724j -1.10199+0.393229j 0.279194+0.236703j 0.453587-2.02792j 0.786702-1.39562j -0.259969+0.215952j 0.298737-0.302768j 0.287366-0.344383j -0.156589-0.216989j -0.0184173-0.68642j 1.26114+1.29632j -1.2897-0.250428j 0.551952-0.15393j 0.700124+0.402772j -0.442379+0.738573j -0.308766+0.598319j -0.0512625+0.492833j -0.389109+1.00235j 0.513125-0.118893j -0.214324-0.1992j -1.11342-0.174323j 2.08951+0.122056j -0.253822+0.266358j 0.305234+0.797719j -0.288978-0.0551474j -0.282642-0.437191j 0.295827-0.850031j -0.604347-0.302461j 0.207523+0.0748029j 0.355953+2.58775j -0.229913-0.679124j 1.21047-0.955119j 0.258022+0.313788j -0.908193-1.33975j -0.634462-0.656418j 0.449515+0.143071j -0.178112+0.189612j -1.47687+0.812192j -0.433882-0.160485j -0.232064-1.15587j 0.670668-0.270947j 0.201859+0.0899822j 1.34071-0.497584j -1.52392+0.314503j -0.578219-0.951049j 0.337717-0.0774719j -0.920457+1.23945j 0.378289-0.594455j -0.22072+0.0923335j 0.878362-0.606774j -0.820358-0.645414j -0.744642+1.15374j 0.0464389+0.20571j -0.868669-0.326196j -0.145107-0.391122j 0.0752343-1.14123j -0.572031-0.28811j -0.0364663+0.602005j 0.720495+1.02133j -0.143705-0.483144j 0.386994+0.664889j -1.47311+0.507015j 1.05435+1.68089j 0.9553-0.0164242j 0.0790081-0.0860875j -0.225585-0.67981j 0.242702-0.0568429j 0.413195-0.606397j -0.953834+0.617015j -0.161105+0.17097j 0.0463363-0.024636j 0.253851-0.406279j 1.0998+0.258062j 0.617381+0.313184j 1.41833+0.0398864j -0.771023-0.251667j 0.636401-1.20138j 0.195235+0.236139j 0.0981544-0.489969j 0.107598-0.144175j 0.0308308-0.0247957j -0.266121+0.81916j 0.271532-0.216298j -0.843554-0.424271j 1.01284-1.22029j 0.755337-0.908547j 1.12799+1.14997j 0.530092+0.194339j 0.412334+0.168251j -0.145619+0.643233j 0.364706+0.198624j -0.167708+1.22383j -1.20308-0.265628j 0.00471394-0.316439j 0.0629657-0.161269j 0.254809-0.125817j 0.213373+1.39216j 0.625075-0.0976673j 1.15671+0.185575j -0.396436-0.513648j -1.36914-0.175453j -0.379332-0.158949j 1.02058+0.185809j 0.976615+0.0960119j -0.756292-0.331984j -0.457789+1.32529j -0.17718-0.78352j -0.83437-0.258131j -0.274067-1.1255j 0.0187534-0.790843j 0.175613-1.05772j -0.388332+0.000727579j 0.220066-1.1174j 0.514903+1.42752j -0.481592+0.58298j 0.437975+0.317417j 1.24787-0.401453j -1.43122+1.07138j -0.639604-0.153717j 1.22998+0.718262j -0.000879634-0.969143j 
0.0189468-1.01769j -0.824133-0.502274j 0.276873-1.23402j -1.72188-0.786108j -0.778705+0.969459j -0.459371+0.338484j 0.972418+1.83977j 0.56809+0.35373j 2.90164-1.49545j 0.362226-0.0688833j 0.0486478-0.777855j -0.0237737-1.38661j 1.58296+2.42674j 0.66465-0.111525j 1.39894-0.893255j -0.115702+1.00976j 0.553103+0.190161j 1.75367-0.115208j -0.528768-0.300629j -0.789031+0.878202j 0.18281+1.17351j -0.531774-1.51679j 0.0743517+0.631976j -0.98989-1.43826j 1.1291+0.11537j -0.0409068-0.0181064j 0.91493-0.202339j 1.38142-0.928932j 0.308354-0.222983j 1.13334-1.38972j 0.0767572+0.0265316j 0.0836622+0.87922j -0.619776-0.912578j -1.58464-0.583072j 0.118492-0.123223j -0.238649+0.932924j 0.62763-0.317816j -0.0428695+0.0146964j -0.788349-0.915294j 0.361244-0.825549j -0.286658+1.00151j -0.244445-0.959431j 0.807436-0.683802j 2.23477+0.250953j 0.407902+1.09867j -0.979987+0.333513j -0.171462-0.234581j -0.828272+0.752932j 1.03906-0.174841j -0.850624-0.525715j -0.243214+0.0287234j -0.35483+1.72927j -0.0813515+1.09627j -0.408511-0.549675j -1.01274-0.631534j 0.375779-1.04618j -0.870079+0.413035j -0.733801-1.98748j 0.35663-0.404886j -0.327299+0.144388j -0.783534-0.380117j 0.0585057+0.0964501j -0.359255+0.449361j 1.97305+0.238725j -0.122124+0.524326j -0.0955769+0.155385j -0.215584-0.586594j -0.351876+0.347425j 0.221818-0.282855j -0.158859+0.855752j -0.758514-0.833461j 1.42093-0.940401j 0.723746-0.378949j -0.881124+1.22851j -0.274352-0.310066j -0.191099+1.14043j -0.0201279-1.0796j -0.446741+0.368659j -0.976612+0.0266464j 0.154638+0.0544899j -0.523112+0.245352j -0.241319+0.348174j 0.51425+0.91086j 1.85222+0.772216j 0.487859+0.282415j 0.0878506+0.577943j 0.0995496+0.730681j -0.365054+1.02187j -0.517568+0.565194j -0.285287+0.262228j -0.504368-0.20648j -0.330462-0.165093j 0.0591402-0.487436j -0.0522881+0.586942j 0.272026-0.586387j -0.443224+1.08777j -0.73048+0.21497j -0.456666+0.0941992j 0.804972-0.033045j 1.70194+0.451278j 0.250706-0.105242j -0.0506571+0.406439j -0.211994-0.848606j 1.36399+0.311651j 1.15504-0.139714j 0.189063+0.342571j -0.562786-1.04491j -0.407048+1.47174j 0.54437+0.28684j 0.144021+0.951251j 0.221089-0.734335j -0.346635+0.305661j -0.39046+1.94552j 0.351512+0.407721j 0.936145+0.957663j 0.11341+0.954767j -0.284256-0.458036j 0.0440463-0.114081j 0.335381-0.244146j -0.896315+0.0846513j -0.122028+0.393095j 0.844872+0.946058j 0.347276-0.0572703j 0.302641+0.200113j -1.86735-0.247403j -1.34085+0.977663j -0.612701-0.361695j 0.102949-0.11162j -0.600895-0.581085j -0.0258176-0.0488387j 0.26261+0.0749004j 0.153048-0.216573j 0.847627-0.698415j 0.702637-0.104582j 0.211128+0.161508j -1.34399+1.19803j -0.59853-0.571748j 0.832228-0.894083j 0.0867265-0.734789j 0.200748-0.00681398j -0.532494+0.996734j 0.168167-0.060174j -0.367475-0.584219j 0.22312+0.600854j -0.194027+0.189694j -0.0536419-0.593621j -0.327504-0.393112j -0.222152-1.35404j -0.794725-1.85383j -0.0163874+0.744498j -0.901114-0.0831454j 0.314387-0.436677j -0.00537343+0.559722j -0.388823-0.109745j -0.0518403+0.13213j 0.119+0.28984j 0.386502+0.22068j -0.47269-0.374659j -0.295636-0.538318j 0.543629+0.179165j -2.2808-0.120387j 0.416049+0.569948j 0.325335-0.508769j 0.0492636+0.00441755j -0.122778+0.361971j 0.186099+0.448989j 2.16409-1.11398j -0.0259763+0.564706j 0.107347-0.133891j 0.0530031-0.0632199j -0.118396-0.0748525j -0.490174+0.952584j 0.203318-0.350568j 0.668142+0.293085j 0.315675-0.392736j -0.0489715+0.0176171j -0.277302+0.0612286j -1.23803-2.15677j 0.503685+0.176253j 0.379505+0.749204j -0.036198+0.560163j 0.0502524-0.618624j -0.801648+0.0692833j -0.0846306+0.316444j -0.138135+0.238838j -0.939391+0.302784j -0.247275-0.423972j 0.69496-1.13524j 0.258359-0.0408003j 0.331163+0.200935j -0.246793-0.0396377j 0.832051-0.395369j -0.242256+0.19779j -0.322767-0.427814j 0.469393+0.372311j 0.18136-0.422531j 
-1.83283+0.967277j -0.086678+1.97125j 0.377582+1.23347j 1.92637-0.0906541j 0.245387-1.19914j 0.180797+0.202672j 0.681622+0.201421j 0.408312-0.540209j 0.433188-1.06369j 0.28838+0.104293j -0.655356-0.477777j -0.319785-0.343761j 0.901234+0.374998j 0.365178-0.420477j 0.211174-0.468455j 0.264609-0.45676j -0.383015-1.59657j -1.22664+0.161332j -2.14552+0.921879j 1.07515-0.294993j -0.656695-0.909184j 0.553661+1.43469j 0.595965+1.70128j -0.755759+0.18456j -1.01562-0.354219j 0.777192+1.61193j 0.488327-0.57983j -1.48182+0.895069j 0.754182+0.403891j -0.0675408-1.08293j -1.09483+1.08987j 0.535491+0.381708j 0.611959+0.763556j -1.13157+0.580487j 0.485879+0.450906j 0.526349+0.74509j 1.08318-0.433141j -0.268695-1.17659j -1.68342-1.21196j 0.316793+0.0275835j -1.78371+1.71259j -0.458608+0.752802j -0.0304384-1.54982j 0.364728+0.713242j 1.08468+2.57883j -1.43789-0.263229j -0.392242+0.369322j 1.10166+0.185963j -0.269536-0.293891j -2.12185+0.158426j -1.27656-0.592893j -0.780138+0.0821748j -0.848161+0.539087j -0.207479+0.223172j -1.19244+1.58801j -0.102273-1.01987j -1.73351+1.13306j 1.17046-0.948394j 0.566543-1.10291j 0.00264713-0.112208j -0.376741+0.631947j 0.044398+0.0604172j 0.33666+1.39394j 0.0855929+1.21j 0.162454+1.41545j 0.0144052+0.755357j -0.757493-0.36775j 0.290087+0.655899j -0.125755-0.0726592j 1.69576+1.48898j -1.67769-0.11548j 1.20734+0.924377j 0.397473-0.0326946j -0.563423-0.614558j -0.764674-0.330003j -1.05175-0.136817j -0.0164525-0.138932j 0.108151+0.724495j -1.09661+0.589545j 0.539037-0.139864j -0.755491+1.45053j 0.72571+0.0944759j 0.532219+0.552285j -0.698027+1.13692j 0.808959-0.43341j -0.121887+1.00037j 0.307928+0.301995j -0.623346-0.201613j 0.222445+1.05962j -0.675026-0.263495j -0.648585+0.205356j -0.895521-0.669079j 0.38975-0.601578j -0.59628+1.87939j 0.169399-0.208269j 0.297606-0.91011j -1.47361-0.155206j -1.80347-0.348401j 0.242303+0.0283897j 0.334254+0.280898j 1.31118-0.128459j -0.840166+1.46219j -0.190616-0.00777984j -1.18497+0.300636j -1.2805-0.434041j 0.726098+2.2875j 0.230576-0.168586j -0.54631+0.285718j 0.329133+0.300842j 0.477465+0.428553j 0.546361+0.00538401j 0.456156+0.360516j 0.0937369-0.973349j 1.14906+0.934683j -0.350227-0.567553j -1.00972+0.908876j -1.32582-0.366891j -0.348628+0.363669j 0.42453-0.00285562j -0.0724866-0.251748j -1.77942+0.938956j -0.395186-1.74126j 0.147039+0.299016j -0.0729753+0.0250752j -0.053834-0.17117j -0.44252-0.593326j -0.201016-0.524445j 0.0413423-0.00955325j -0.357763+0.553995j -0.0415184+0.623149j 0.0356607+0.213192j 0.267419-0.377353j -0.0990074+0.00953096j -1.60178-0.233623j -0.0104155+2.0922j -0.412089-0.298919j -0.0513657+0.0410157j -0.193361-0.0248411j -0.235725+0.0430433j 0.674447+1.36703j 0.0196042-0.146662j 0.0831975+0.0686628j 0.992347-0.198162j 0.954237-1.07091j 0.348439+0.330391j -0.117964+0.279087j 0.237664-0.114064j -0.462065+0.525972j 0.682775-0.246591j -0.222793+0.282763j 0.449669-0.879264j 0.0400155-0.168491j 0.874633+0.125955j 0.23341-0.240291j -1.83224+0.328694j 0.328694-0.178529j -0.0726741-1.4701j 0.154375+0.0232107j 0.24645-0.126529j -0.149922+0.627405j 0.422639-0.172966j -0.302512+0.197935j 0.208858+1.00354j 0.156299+0.625054j 0.0189773-0.309j 0.390135-0.454208j -0.278197+0.388092j 1.30667+0.306405j -0.0686549-0.643872j -0.0880625-0.830424j 0.129003+0.301857j -0.367029-0.209815j 0.901213+0.0103089j -0.281397+0.21136j -0.299147-0.725311j 1.5522-0.152993j -0.114595+0.166381j 0.866952+0.313392j -0.102516+0.07884j 0.855203-0.700898j -0.64568-0.477085j -0.45784-0.289232j -0.0151544+0.105957j 0.0764913+1.20132j 0.784184+0.439242j 0.0827421-0.663888j -0.341039+0.595567j 0.068171-0.223549j -0.943394-0.920096j 0.385461+0.0831936j -0.409343+1.05018j 0.192879-0.0435357j 0.376857-0.968691j -1.02063-0.150905j -0.340469+0.0149566j 0.146191-0.305364j 
