0.409382+1.52021j 1.74381-0.737917j 0.015367+0.780579j -1.51331-0.119909j -0.00397287-1.03652j 0.17219+0.00888822j -0.354818-0.171244j -0.799365+0.106676j 1.53039+1.52133j 0.183561+0.276611j -0.186298-0.0621264j -0.489118+0.249755j -0.181273+0.467975j -0.606954+2.25757j -0.679908-0.423478j -0.307136+0.372154j -0.0497851+0.388586j 0.904787+0.831635j -1.21133+1.38973j 0.873059+0.884031j -2.2388+0.596801j -0.699653-1.62231j -1.6871+2.38569j 3.029+0.821653j -0.238022-0.146616j -1.10983+1.66317j 2.41012+1.0137j -0.729616+0.735185j 0.70568+0.804814j 1.05447+1.43945j 0.505348+0.856396j 0.663687-0.479978j 1.48162+2.36024j -0.94428-0.556052j 1.30787+0.11524j 1.15294-0.858152j 0.429181-0.0539401j -1.24615+0.26398j -0.399589+1.04015j 0.161019-0.732091j 0.241953+3.0272j -0.735856-0.889147j 0.181393-0.723667j -0.468059-1.51502j 0.476044-0.173407j 1.16585+0.431339j 1.38468-2.5617j 1.6371+0.8597j 0.218124-0.717314j 2.96449+0.859086j 2.45785-2.61772j 1.14473-2.59892j -0.494261-2.86103j 2.27261+0.90476j 3.11188+0.725308j 0.05242-0.929534j 0.748272-0.0438566j -0.419838-2.13384j -1.27784+1.90804j -1.51078-0.43667j 1.94238+0.968896j -0.119466+1.37888j 0.30779-0.398417j -0.388837+0.939508j -0.0922509+0.540489j 0.237166+0.553478j -1.72122+0.698939j 0.181151-0.073277j -0.329212-1.16134j 1.07202-0.634292j 0.23947+1.68868j -1.93512+1.12737j -0.0919806-1.1142j -0.853762+0.0460014j 0.0762405+2.3753j -0.207932+0.889544j 0.584788+0.130645j -0.317767-0.114234j -0.931304-0.556276j -0.55196-1.36177j 0.621806-0.404439j 0.0867967-0.361298j -0.146697+0.169283j -0.539693+0.0225954j 0.111366+0.686429j -1.65541+0.0138634j 0.363211+0.280121j 0.496075-0.386057j -0.412992-0.396369j -1.21119-0.570286j -1.83217-1.06831j -2.15492+1.70223j 0.974486-1.03006j 0.262486-0.380342j 0.524142+0.249922j -0.254431+0.452365j 1.18822-0.112923j 0.255956+0.672958j -0.0229982-0.0404276j 0.773331-0.277263j 0.289441+0.770167j 0.135525+0.280336j -0.490716+1.49261j 0.147271-0.728108j 0.534755-0.950304j 0.56809+0.261956j -0.164936+1.34599j 0.377346-0.900273j 0.765525+1.28894j -0.446993-0.822217j 1.98408-0.288269j 1.12165+1.5147j -0.0107135+0.310888j 0.389521-0.892821j 1.25082-0.383967j 0.442782-0.086897j 0.405712-0.220831j -2.16542-0.52172j -0.443532+0.51451j -0.479972+1.4868j -0.994339+0.298758j 1.14624-0.641354j 0.605511-0.41595j -2.23395-1.07288j -0.00613967-1.32947j -0.562948-1.23583j 1.94898-1.06065j -0.449298-0.124905j 1.66611+2.91339j -0.0132385+1.00155j 1.85931-1.54134j 
-0.167485+1.37862j 0.544907-0.538431j 0.208399-2.30024j -2.58422-0.827514j 2.7906-0.504482j -1.14984-0.592159j -0.0571876-0.759631j 7.99654e-06-0.969589j 0.426434+2.20674j -1.77198+0.267908j -0.861308-0.25198j 0.385201-0.670871j -0.435398+0.649952j -0.191637+0.62444j -0.179914-1.88827j 0.635591+1.49059j 0.0651385-0.640316j 0.188386-0.0326668j -0.365528+1.3799j 1.95155-0.72717j -1.04346+2.91794j -2.66719-1.07574j -0.877826+0.472774j 0.139972-0.289856j 2.15019-1.68413j -1.45596-1.58714j 1.77949+1.54448j -0.86246-0.720542j -0.626088+0.751099j -0.995467+0.613115j -0.66278-0.639331j 0.310655+0.682332j 0.0977636+1.16325j -0.661318-1.04776j -0.778109+0.229944j 1.11041-0.0360933j -0.0561941+0.0136492j 0.799641-0.720862j 0.182236-0.406933j 0.582979-1.29641j 0.0243493+0.416393j -0.351113-1.01962j -0.435188+0.440965j 0.397662+0.0733741j 1.37928+0.137233j 0.503405-0.507249j -0.245272-0.584778j 0.584639+0.0887364j -0.217282-0.958215j 0.134285+0.431873j -0.650378-1.57677j 0.695213-0.769812j 0.262575-0.12342j 1.48166-0.854031j 1.03771-0.986569j 0.0307041+0.3683j -2.41272+2.29235j 1.02707+0.415552j -0.358179-0.381359j -3.3633-2.11952j 0.465358+0.798558j 0.893131+0.622432j -0.163091-0.518136j -1.36511+0.203691j -0.350042-0.152303j -0.705778-0.984442j 0.182544-0.741417j -0.136073+0.0887463j 0.774244-1.48243j -0.477657-0.620543j -0.283646+0.410707j -0.762084-0.880451j 0.996312+0.168813j -0.423528-0.512445j 1.09544+1.71699j 0.491208-0.717312j -0.695083+0.563977j 0.595104-0.678191j 0.618904-0.418311j 0.216868-0.299768j 0.98778-0.446631j -0.470129+0.222491j 0.22152-0.307023j -0.225922-0.249332j 0.348964-1.04993j -0.232271-0.25332j -0.182742+0.15125j 0.0587305-0.0491996j 0.329509-1.06256j 0.33568+0.606956j -0.221673-1.67122j -0.25099+0.534283j 0.441161-0.21257j -0.590623-1.54456j -0.257093-0.884814j -1.42973-0.446878j -0.897026-0.507803j 0.160713+0.305227j 0.379596+0.536151j -0.0061576+0.406628j 0.887775+0.584231j 0.50276+0.423773j -0.342276-0.0269651j 0.509917+0.135051j 0.318966+0.294236j -0.364211+0.0483196j -0.198492+1.18146j -1.03524+0.362595j -0.743164+0.821537j -0.25857-1.52654j 0.26749-0.565519j -0.0598716-0.424325j -0.731395+0.321945j 0.242354-0.18155j 0.205338-0.810824j 0.266701+1.43209j 0.284157-0.131118j -0.0116217+0.410455j 0.555739-0.305476j -0.720638+1.25002j -0.220053-0.37154j 0.276377-0.892182j -0.249525-0.00979725j -0.405477+0.575025j 0.412139-0.601076j -0.590468+0.75504j 0.961553-2.39929j -0.606956+0.836703j 2.52833-0.319653j -1.76756-0.858346j -0.934252-0.0359019j 
1.92475-1.52471j -1.63945-2.17176j 1.55289-0.43053j 0.416386+0.758499j 0.670035+0.258595j 0.150513-1.09708j -0.230521-1.04582j -0.202166-2.00561j -0.528199-0.812205j -0.877412-0.379681j 0.269388-0.450724j -1.03959-0.633537j -2.23901+0.392833j -0.404545-2.45995j -0.416778-0.0195931j -0.919569+1.44043j -0.554624-0.30234j -2.95443+1.12413j 2.0813-1.49694j 1.43833+1.92928j 1.0193+0.807291j 0.399543+1.61172j 2.45501+0.921635j 0.438695-2.56011j 0.491886+0.671448j 0.374651-0.396899j 0.448608-0.76104j 0.918222+0.151578j -0.872424+0.982061j -0.508915+0.39078j 0.470689-0.649899j 0.633444+1.22122j 0.135697-0.55542j 0.645684+0.721045j 0.348129+0.615456j 1.17063+0.562092j -0.388905-0.0516038j 0.861448-0.291648j -0.994209+0.0917862j 0.0268085+0.522885j 0.158782-1.32927j 0.556787-1.12805j 0.236801+0.0361513j 1.0544+0.0283902j 0.337974+0.752372j -0.540471+0.718885j -1.35469+1.58137j 0.215826+1.10197j 1.91544+0.445394j -0.0864419-0.281965j -0.39077-0.464341j -3.5328+0.457054j -0.0668513-0.266002j -0.556565+0.27982j -1.24357-3.02112j -0.404276-0.383031j -1.54904-1.04398j -0.00558578-0.0908135j 0.151512+0.186787j -0.19377+0.120298j -0.16083-0.328964j -0.859028-0.828466j 0.121236-0.827882j 0.665121+0.787547j -0.0531024-0.181756j 0.32494-1.75416j 0.0876451-0.336642j 0.559091-0.0976939j -0.278027-0.422852j -0.205832-0.958208j -0.935126+0.184293j 0.165001+0.583789j 0.00538934+1.57364j -1.35357-0.747731j -0.39329-0.977551j -0.0643138-0.147807j -0.075202-0.450843j -0.158304+0.336363j 0.0216092-0.45996j 0.748415-0.470908j 0.0356856+0.45072j -0.811513+0.770357j 0.267165+0.537199j -0.2402-0.431052j 0.892648-0.969566j -0.684998+0.102104j -0.708296+0.657904j -0.224332-0.447683j 0.903539-1.07617j 0.44807-0.659606j 0.0989737+1.33383j -0.192794-0.423139j 0.286508+1.53865j -0.323247+0.417696j -0.199955-0.473462j -0.572099-0.535896j -0.538577-0.539232j 0.113826+0.687206j -0.137846-0.382131j 0.0226904+0.381483j 0.446757+0.581365j -1.45056-0.13125j -0.544856-0.60064j -0.164578-0.33658j 0.66044+0.416216j 0.969217-0.13476j 0.936401-1.77735j -0.515061+0.341994j -0.0118469+0.40326j 0.847649-0.678966j -0.265742+1.20194j -0.780887-0.832597j -0.103058+0.400232j 0.0904055-0.1113j 0.361888-0.24736j -0.152272+1.49578j 0.0597233-0.0168959j 0.248209-0.336556j -1.23624-0.384725j 0.429173-0.751013j 1.82499-1.74684j -1.93689+1.43224j 1.26756-0.257925j -0.083942-0.179143j 2.58856+0.53405j -1.00731-1.83624j -0.750618-1.02771j -0.732291-0.420533j -0.306302-0.523998j 0.151279+0.105226j 0.0625033+0.155109j 
-0.203654-0.662238j 0.283569+0.705245j -0.00552365+1.93286j 1.02983+0.981757j -1.24777+0.52721j -0.897967-0.800125j 0.0294304-0.0933091j 0.849514-0.535332j -0.823267+0.996906j 1.24469+1.73079j 2.60507-0.519546j -1.39584-0.412065j 0.293636-1.25845j -1.40033-0.932018j -0.396142+0.20016j -0.895518-1.39391j -1.28382+0.123237j -0.441627+0.292881j -0.427056-0.332889j -0.222543+1.65331j -2.171-1.24448j 1.53211-2.00927j -0.265703-0.0868835j 0.440411+0.317142j 0.0398204+1.07467j 0.485757-0.144233j -0.315689-0.526958j -0.844449-0.358827j 0.299159+0.234411j -0.585417+0.569048j 0.703414+1.1961j -0.0984012-0.383844j 0.584834+0.317346j 1.25343-0.367918j 1.14897+0.236704j -0.0205737+0.82906j 0.266855+0.198222j -0.680428+0.332268j -0.26589+0.44582j 0.684279+0.67057j 0.11763+0.527684j 0.299802-0.162477j 0.888447-0.657048j -0.104002-0.26133j 0.0518186+0.298601j 0.497464+0.874288j -0.240737-0.522133j 0.493777+0.0595213j 0.347854-0.689157j 0.0182796+0.383612j -0.330323-1.72627j -0.318787-0.175744j 0.0827383-0.921194j 1.94222-0.791139j -0.315038+0.623137j 0.0207432+1.17159j 1.76968-1.40567j 0.737766+0.0413479j 0.198019-0.0637718j 1.22353+1.12014j 0.25236-0.0290883j 0.349984-0.33074j 1.21378+0.23822j 0.150856-0.717833j 0.150273-0.703476j -0.339627-2.35621j 0.274107+1.0115j 0.01295-0.121071j 1.78135-0.137124j -0.505677-1.0963j 0.0361039+0.602739j -0.517646+0.642794j 0.932075-2.24475j -0.286939+0.489842j -1.51896-0.855907j 1.55964+0.028818j 0.324339+1.60984j -0.694362-1.11209j -1.94594-1.17771j -0.771039+0.410678j -3.41036+0.652492j -0.158045+0.0635067j -0.517282+0.103006j -0.0762817-0.142067j 0.321166-0.00994566j -1.42974-0.915484j -0.437403+0.861038j 0.267237+0.532498j -0.538543+0.197979j -0.361717+0.0181188j -0.454024+0.697369j -1.59796-0.383908j 0.443196+0.567913j -0.358285+1.22544j -0.0653164-0.632686j -0.0171119+0.713025j -0.335864+0.422307j -0.599089-0.147799j 0.744469+0.249605j 2.06075-0.180356j -1.4927-0.322813j 0.214084-0.426186j 0.898426-0.172102j 0.803637-0.861921j 1.32425-0.658862j 0.765592+0.192722j 0.407459-0.496962j -0.0510951+0.727346j -0.932872+0.133867j -0.229075+0.769507j 0.51648+0.72907j 0.207197+1.00255j -0.291331+1.16443j -0.0268643-1.09301j 0.790383+0.905742j -0.491037-0.282465j -0.179431-1.12903j 0.81919-0.0814542j -0.334848-0.465525j 0.105004-0.51691j 0.0361197+0.015123j 0.64905+0.0733279j 0.536544-0.466609j -0.655368-0.494828j -0.152124+0.599279j -0.228499-0.534914j 0.61218+1.18289j -0.860397-0.994582j 0.607601+1.41231j 3.03318-0.797184j -0.306368-3.2052j 
-0.118571+0.308303j 0.451436-0.579679j 1.15044-0.357348j 0.722173-0.69402j 0.939684+0.475583j -0.298536+1.25035j -0.107567-0.210629j -0.810102-0.897058j 1.23986+0.190887j 1.29835-1.54357j -1.24554-2.02895j 0.0212812+1.28331j -1.3682+0.235762j -0.363801+1.46024j 0.345095+0.586266j -0.887958+1.33578j 0.564794+1.21697j 0.567656+0.467809j 0.0760136+0.155727j 1.7976-0.256515j -0.188655+2.34813j -1.92597-0.468832j -0.181809-0.202684j 0.550616+0.222088j 0.830091+1.65411j 0.435833-0.9082j -0.822713-0.195063j -1.31185-0.285267j 0.335657+0.338064j -0.670451+1.24952j 1.55181+1.41882j -0.204522-0.38827j 0.642985+0.755367j 2.06315-1.24393j 1.81054-0.0305559j 0.270244+1.66402j 0.351924+0.432105j -0.67808+0.423682j -0.431746+0.546025j 1.00266+0.796212j -0.357379+0.759451j 0.437609-0.304126j 1.48212-1.09784j -0.22396+0.300058j 0.355792+0.453645j 0.64888+1.14445j -0.0366682-0.669208j 0.392075+0.00349621j 0.646727-1.18704j -0.297982+0.505131j 0.0769482-2.51713j -0.320571-0.460142j 1.54319-0.512042j 3.07668+0.0432581j 0.686125-0.536381j -1.57274+0.391974j -0.166361+0.444345j 0.180171+1.44459j 0.263469+0.334083j -0.558803+0.0518084j -0.722283+0.256402j 0.0187353-0.395969j -0.651264+2.25201j -0.00275104+0.518514j 0.271638+0.369958j 0.337233+0.0298736j -1.84627-0.248593j 0.255181+0.020283j -0.724411+0.495988j 2.19845-1.38026j -0.328211+0.0394352j -1.09153-1.40512j -0.031759+0.451915j 0.0457264-0.221068j 0.222164-0.401519j 0.111313+2.23905j -3.24327-1.77685j 0.525667-0.00928323j 0.309812-0.519183j 0.0828276-1.38861j 0.0200407-0.671341j 0.553286-0.72j -0.544917+0.11868j 0.481224-0.547739j 0.540639+0.280613j 0.407144-0.101404j -0.14542-0.27836j -0.398006-0.129251j 0.0390718+0.11187j -0.711684-0.212921j -0.117833-1.27654j 0.0166588-0.42345j -0.114712+0.507558j 0.0946808+0.23651j 1.62997+1.15111j -0.607731-1.20035j -0.0124862-0.65815j 0.077618-0.204697j -1.54833+0.0660065j 0.457356+0.758246j -0.100134-0.394033j -0.000456044+0.578576j 0.616313+0.546102j 0.401356+0.15536j 0.118765+0.528858j 0.0341827+0.268923j -0.233947+0.593309j 0.498537-0.940882j 0.85997-0.755486j 0.201181-1.25583j -0.252841+1.00869j -0.180171-0.236121j 0.268314-0.612208j 0.55967-0.669542j -0.0567264+0.533776j 0.278196+0.112724j 0.621877-0.128618j -0.110415+0.313126j 0.927185+0.607889j 0.388558+0.434638j 0.169671-0.148285j 0.0290945-0.072961j 0.357896-0.185051j 0.0522957-0.58716j -0.0178306-0.919865j -0.462612+0.626751j -1.3488-1.84806j -0.045584+0.2759j 1.52205-0.116338j -0.593912+2.4513j 1.9787-1.32719j 
-1.27331+1.42221j 0.552412+0.159577j 1.01485-1.68857j -1.84387-1.05428j -0.230519+1.05677j -1.19494-0.375379j 0.159695+1.12399j 0.425625+1.54995j 0.50088+1.37192j -0.533237+0.926058j -0.137345-0.140354j -0.122892+0.134646j 1.18032-0.780728j -0.28658+0.625251j -1.61383-1.19276j 0.207174-0.801515j -1.00848-0.294545j -0.993012-0.217609j -0.2497+2.41178j -1.81691-0.247313j -0.454965+0.765039j -2.43738+0.0843821j -0.787273+0.724006j -0.0664361-0.119971j 0.616854-1.49723j 0.432582-0.802232j 0.877841-0.0947358j -1.32866-0.0942626j 0.117349-1.13616j -0.556009-0.248797j -0.266646+1.10595j -0.33207-0.363206j 0.830852+0.186805j -0.153133-0.107326j 0.476402+0.136191j -0.425591+0.957206j 0.387772+0.716144j -1.07875-0.0767493j -0.387744+0.302611j -0.407495+0.309362j 0.665476+0.124923j 0.708396+0.445839j 1.08719-0.465182j 0.179069-0.933729j -0.663382-0.710109j -0.309008+1.21535j -1.05375+0.037179j 1.1844+0.635268j 0.863348+1.40103j 1.43024-0.48438j -0.244807-1.03322j 1.54541+0.430524j -0.483123+0.55991j -0.850459-1.02271j 0.762847-0.103482j 0.828549-1.54616j -2.5397+0.41722j -0.62381-0.677871j 1.6325-0.264396j 0.490898-1.46463j 2.08928+2.16536j 0.772828+0.228864j 0.20665+0.112649j 0.608409-2.22454j -0.564021-0.65463j -0.216031+0.186745j -1.17125-0.25372j -0.258258-0.279886j -0.28795+0.853738j 0.765609-0.831472j -1.6525-0.221473j 0.668968-0.0802247j 2.00143-0.488824j 1.16174+0.961651j 0.687627+1.75308j -0.878637+0.0302641j -0.928413-0.00800136j 0.0335613-0.39912j 0.966551-0.126551j -0.0590554-0.386325j -0.813156-0.372233j -0.266638-0.228586j 0.682394-0.119279j 0.304352+0.151484j -0.352724-0.307215j 1.24881-1.28584j -0.0215831+1.39749j -0.151965+1.49408j -0.572651-0.324459j 0.461601+0.588269j 0.38746-0.531615j 1.07413+0.627735j -0.157315-0.692191j 0.0657411-1.19855j -0.0533811-0.545731j -0.353268+0.668155j -0.995253-1.03492j 0.762019-0.343081j 0.132284+0.377638j 0.349765+0.671266j -1.04834-1.16145j -0.02404-0.238226j -0.496153+0.592184j 0.612319+0.0764301j -0.284596-0.462589j -0.353377+0.452669j -0.587794+1.01509j -1.2037+0.0608331j 0.0578683-0.145437j -0.695949-0.371559j -0.790695-1.56488j 0.0055931-0.461349j -0.179819+0.949615j -0.275172-1.48214j -0.878633+0.73979j 0.78256+0.598509j 0.216311-0.909319j -0.609371+0.0393628j 0.0111615-0.98246j -0.654184+0.913194j -1.00858+0.456458j -0.0121225-0.514382j 1.87557+1.59929j -0.538295+2.04554j -0.0595545+0.498748j 2.34122+1.1024j 1.10027-0.470992j 2.24365-2.02351j 1.64382-0.427306j 0.0299382+0.18088j -0.67714+0.733122j 
1.51053+0.492459j -0.26232-0.227458j -1.95261-0.363764j -0.201712+2.03073j 1.06702-0.13828j -0.160948+1.25656j 0.997726-0.612289j 1.22075-1.09411j 0.987965-0.538999j 1.2869+0.455729j -0.120851+0.0388479j 0.0265756-0.00580928j -1.13703-1.01888j 0.207965+0.0388311j -0.714796+1.9186j -0.907382+0.168454j -0.121877+1.10005j 0.223438+1.16382j 2.21622-0.536256j 0.508542+1.74069j 0.651469+0.0816119j 0.978243+1.91033j -0.627182+1.20114j -0.146161-0.1522j -0.118251-2.48478j -0.191063-0.675102j 1.69018-0.336362j -1.57058+0.224426j -0.527682-1.47453j -0.653624-0.510748j -0.728891+1.12011j -0.590146-0.209981j 0.866235+0.121684j -1.04797+0.484422j 0.0411783-0.0478844j -0.529944+0.787959j 0.405471+0.825505j -1.02458-0.000459948j -0.437902+0.411531j -1.20185-0.00866091j 0.779699-0.118239j 0.815145+0.619129j 1.26876-0.293633j 0.316078-1.27498j -0.701576-1.06638j -0.97575+1.37537j -1.66182+0.0630408j 0.99983+0.974686j 0.669275+2.31345j 1.27162+1.2187j 0.083528-0.573501j -0.898021-0.0641452j -1.25085-0.502455j -1.08679-1.65357j -0.989919-0.187153j 2.21423+0.677862j 1.0737+0.0282657j 1.28622-1.11381j 0.759445+2.32896j -0.353581+0.612343j -2.45575+0.950949j 0.712159-1.49247j 0.404288-0.160921j -0.0133633+0.990344j 0.144764-0.730173j -0.347055+0.333781j 0.551957-0.527528j 0.334759+0.267952j -0.596026-0.800604j 1.33505+0.476405j 0.335994-1.74517j -0.353683+1.82143j -0.607292+0.426302j -0.579624+0.0830065j -0.247286-0.00779257j 0.495981-0.0569049j 0.235808-0.274744j -0.072411-0.169674j -0.651792+0.49407j 0.865652-0.1586j 0.521932-0.386904j 0.73708-0.945342j -0.974132+1.31019j 0.0872619-0.882859j 0.625509+0.594254j 0.213633+0.206607j -0.459678+0.0258485j -0.145434-0.22976j -0.185013+0.01356j -0.617673-0.464127j -0.358461+1.4716j -0.974204+0.556167j -0.228873-0.254857j -0.203896+0.103397j 0.592798+1.0422j -0.354475-1.70629j 1.40198+0.367779j -0.1451+0.357096j -0.404915+0.0235372j 0.177109+0.0929336j 0.150955-0.458607j 0.183754+0.00181975j -0.552913-0.313688j 0.557915-0.047974j 0.771853+0.112169j -0.118667-0.371847j 0.623062-1.46298j 1.28344-1.06328j 0.555678-0.458488j 1.42109+0.133377j 0.627815-0.807869j -0.0620292+0.0483265j -0.126027-0.378656j 1.36741-0.684165j -0.529899-0.329182j -0.562469+0.0612716j 0.541111+0.173721j 0.164263-1.11053j 0.648636+1.58522j 1.36772-1.24232j -0.248587-1.39534j -0.18268+1.01311j -0.892969+1.1666j -1.22513+0.360832j 1.32365+0.881005j -2.08416+0.716319j -0.47802+0.0544458j 2.05698+0.982903j -0.555092+0.347679j 1.04763+0.140344j -0.933663-0.191643j 
-2.10175+0.0605077j -0.138504+2.22836j -1.21295-0.185048j 0.170812-0.329558j 0.113064-0.577918j 0.687479+1.07627j 0.455311-1.17042j -0.141087-0.598024j 0.48102+1.01024j 1.23937-0.556703j -1.24866+1.75732j -0.0260484-1.45733j -1.31948-1.66828j -1.18216+0.95383j 0.38833+0.628898j 0.630559+1.03731j 0.295116-0.000662481j 0.577892-1.43552j 0.217962+0.816434j -1.82461-0.538028j -0.820829-0.855479j -0.33827-0.859246j -1.91961-0.197252j 0.178543+1.83164j -0.506993+0.0328815j -0.119621+0.501378j -0.167522+0.480453j 0.304414+0.955845j -0.0106595+0.706208j 0.513025-0.305344j 1.47044-0.0999354j 0.898003+0.665968j 0.15797+0.794067j -0.461376+1.1896j 0.293755+0.185463j 0.698272-0.207739j -0.345317-0.842j 0.847585+1.217j -1.20345+0.485818j -1.83633+0.171558j -0.381872+0.987988j 0.448086-1.81895j -0.440621-0.293946j -1.10904+0.622986j 0.49978-0.365347j 0.0680457-0.677243j -0.344462+0.0623918j -1.16898+0.426512j 0.32388+1.63242j 2.6558+0.975138j 1.34123-1.10808j 1.61221+1.97568j 0.219345-2.17625j 1.01723+0.0119931j -1.45299+1.69965j -1.09413-1.17459j -0.1551+1.45034j -0.0360323-0.302929j -0.211614+0.176691j 0.381411-0.161673j 0.259792-0.507674j -0.490766+0.825501j -0.060751-0.633421j -1.09173+0.613333j 0.263584+0.548465j -0.557318+0.355217j -0.682854-0.272253j 0.64953+0.666082j 0.609257+0.569231j -0.530206-0.0120012j 0.624017-0.301032j 0.191692-0.176587j -0.833597-1.5471j -0.925151-0.96297j 0.208553+0.550956j -0.221065-0.0186358j -0.296539-0.288992j 0.374581-0.525853j 0.413696+0.20245j -0.165592+0.0278904j -0.0681082-0.229692j 0.00691411+0.181901j -1.47716-0.471803j -0.414393+1.07933j -0.586402-0.115934j 0.229097-0.961473j 0.258188-0.960987j 1.45901-1.84201j 0.106157+0.856059j 0.49773+0.993702j 0.506126+0.0273787j -0.440935+0.85014j -0.494096-0.800944j -0.396793-0.105195j -0.151025-0.048441j 0.471014-0.0327504j -0.328043+0.0914131j -0.707539+0.171371j 0.290113-0.0535572j -0.45212-0.51567j 0.534978+1.03233j 0.88539+0.559734j 0.854026+1.07841j 0.323269-1.14817j -0.489314+0.0950198j -2.72342+2.90016j -0.321928-0.201915j -0.654156-0.493285j 1.10676+0.527566j 0.0111999+1.32078j 0.538543-0.99418j -0.549212-0.81908j 0.311568+0.117981j -0.721791-0.28944j 2.51057+0.764889j 0.341986+0.621932j 0.191549-0.0631452j -2.11607+0.630511j -0.823392+0.926483j 0.094226-0.236015j -1.08734-0.64926j -0.778406-1.11388j -1.01311-1.4847j 0.943323-0.119753j -0.737195+0.40658j 0.0643232+1.16183j 0.674898+0.402406j 1.83581+0.215206j 0.41956+0.202266j 0.208109+0.32058j 0.153776+0.00953756j 
0.888648+2.12095j 2.24001-0.732054j 0.205641+1.3169j -0.315623+0.0729314j -0.643286+0.1779j 0.863944-1.04259j -1.2424-0.0152945j -0.387746+0.350211j 0.84467-0.92425j -0.904046-1.06032j 2.26045+0.547251j -1.3327+0.55202j -1.1481+1.79091j 1.49014+0.880491j 0.577422-0.570641j 0.695314-1.0916j -0.0329839-0.261967j -1.51894-0.243929j 0.731565-0.44926j 0.0477431+2.0199j -0.623103+1.15981j -0.784369+0.595468j -2.05201+0.833114j 1.01612+1.76544j -0.692129-0.0191535j 0.0220299+0.449134j 0.112664+0.496962j 0.147179+0.86559j 0.290038+0.447677j 0.410053-0.700333j 1.50692+0.0615247j 1.0621+0.534938j 0.39684+0.656407j -0.482915+1.0871j 0.27536+0.00705523j 0.385378-0.404744j -0.326805-1.03437j 0.678828+1.50581j -1.38023+0.342291j -2.28219-0.147196j -0.405158+1.14405j 0.735263-1.6495j -0.291935-0.441843j -1.37363+0.199284j 0.373379-0.473442j 0.135802-0.708388j -0.394307+0.0161277j -1.3879-0.105671j -0.180018+2.01826j 0.28201+2.89194j 1.30949+0.287209j -0.983968-1.94009j 2.2585-0.426709j -0.357006+0.160885j 1.29086-1.06622j 1.30168-1.42022j 0.104714-1.08104j 0.729105-0.0784301j -0.230619+0.0345842j 0.135055+0.133002j 0.809421+0.050696j -0.528564-0.301065j 0.816269-0.10502j 0.392839-0.601544j 0.327458+1.03333j 0.185334-0.373956j 0.562116-0.974623j -0.598327-0.414504j -0.13451+0.971724j 0.101426-1.08273j 0.847362+1.50454j -0.043996+0.698461j 0.347601+0.500606j 0.297406+0.0992051j -0.0900875-0.181293j -0.0351175-0.205511j 0.267569-0.53093j 1.14661+0.878042j -1.47247-0.146132j 0.398253-0.634975j -0.405975-0.00234414j -0.117625+0.406474j 1.84179-0.669726j -1.90123+0.181291j 0.796037-0.673166j -0.344452+0.4694j 0.168337+0.057017j 0.219419+0.624087j -0.0160368+0.048611j -1.58412-0.237375j -0.53993+0.986904j -0.363855+0.0456424j 0.774909+0.163178j -0.531004-0.258046j 0.183722-0.581622j 0.113812+1.17608j 0.635602-1.23166j -0.115329-0.272806j -0.622434-0.145263j 0.538558-0.178034j -0.285909+0.282467j -3.58758+0.569563j -0.976397+0.736765j 0.350319+0.634927j 0.458207-1.18213j -0.941022-0.913568j 1.28465-0.850675j 0.143255-0.284529j -0.175091+0.306369j -1.66402-1.88511j 0.0088426-0.167552j 1.87012+0.332886j -0.323293+0.0832159j 0.463416-0.113867j -0.242712+1.18509j -0.0820456-1.51684j 0.169564+0.12281j -0.0849837-0.953113j -0.332874-1.93937j -0.56032-0.177465j 0.974011-0.853397j -0.246268-0.16729j 0.833764-0.566616j 0.0728432+0.588215j 0.205693+0.829948j -1.56488-1.00099j -0.160845-0.272639j 0.26126+1.39074j -0.052477+0.295814j -0.129268+0.0934074j -0.126642+0.0969547j 
