0.0149339-0.015727j -0.0569185-0.0845258j 0.0946902-0.136481j 0.100288-0.12405j -0.0746587-0.215297j 0.387928+0.492283j -0.490938-0.501486j -0.0418544-0.00999562j -0.0165816+0.1045j -0.170288+0.0835086j -0.0277206+0.0197787j 0.0558139+0.0420595j 0.219994+0.301734j 0.19444+0.321705j 0.224647+0.201708j -0.57395+0.0538918j 0.838921-0.52334j -0.78074+0.467493j -0.00585943-0.0531991j 0.0425622-0.00373904j 0.0755215-0.0615285j 0.000926788+0.0589166j -0.0967092-0.0536624j -0.0396885+0.0486555j -0.0761369-0.0546082j -0.0527417-0.110752j 0.0483414-0.0357877j -0.0537589-0.0127058j -0.0415676-0.291556j 0.0946152+0.0861831j -0.225038-0.0958511j -0.177101+0.141128j 0.156957-0.00852588j 0.0870978+0.121606j -0.000831053+0.219881j -0.572735-0.112004j -0.12715+0.0323841j 0.382287-0.330798j -0.219061+0.135829j 0.490727+0.00549474j 0.0241835-0.345144j 0.374652-0.447594j 0.306981-0.378251j -0.246923-0.621373j 0.18335-0.732444j 0.775416+0.57895j 0.53716-0.321068j 0.24055+0.864462j 0.0504894-0.00641726j -0.0105748+0.0534521j 0.0251512+0.0635039j 0.0312284+0.0184481j 0.0871146-0.0115434j -0.0164518+0.0628196j 0.0121161-0.0423639j -0.0524264-0.0489508j -0.128231-0.000582594j 0.0400792-0.0782215j -0.0397875+0.148033j 0.0713496-0.0287767j -0.0270429-0.0210338j 0.0976771+0.0579334j 0.0978508-0.0415961j 0.0668362+0.0372077j -0.0461451+0.00333588j 0.0104015-0.0345827j 0.0227996-0.01588j 0.0444088-0.274826j -0.044307+0.117506j 0.0138657+0.0168549j -0.0208474+0.0562551j 0.136164+0.0739499j 0.123374+0.112509j -0.212418-0.1481j -0.158881-0.0541956j 0.14025-0.29712j 0.0396479+0.0160852j -0.0927218+0.00720923j 0.0923011+0.0635867j 0.145332-0.128012j 0.11258-0.114004j -0.335068-0.343088j -0.385625-0.100488j 0.0687985+0.0515741j -0.0670787+0.225097j 0.216291-0.0423411j 0.00892946-0.0838259j -0.342318+0.141122j -0.403946+0.0368583j -0.248697+0.0935228j 0.0234473-0.484377j 0.42429+0.0301157j -0.135941+0.172419j -0.298551+0.174582j -0.370363-0.0654201j -0.0617708-0.121885j -0.178355+0.349433j 0.469544-0.606541j 0.227066+0.231908j 0.0163223+0.113645j -0.234324+0.641063j 0.231122+0.539791j 0.263094+0.522156j 0.144779-0.652363j -0.704975-0.439249j -0.121203+0.379463j -0.711999-0.80007j -0.245463-0.0972675j 1.11811-0.286591j 0.554664-0.366339j 0.855902-0.0950732j 0.230642-0.0956084j -0.136574-1.73593j 1.31658+0.0596865j 
-0.0822662-0.0254055j -0.0569183-0.211754j 0.25396+0.00147506j 0.419129-0.0583305j 0.0629793+0.0736383j -0.240126-0.0369178j -0.477579+0.297523j 0.0468997+0.109226j -0.0908134+0.197171j -0.439106-0.0320195j -0.357685+0.0457331j 0.0543345+0.0717342j -0.193798+0.359646j 0.12275+0.759524j -0.251786+0.209032j 0.181688-0.170385j -0.251416+0.342164j 0.174364+0.730745j -0.0644421+0.0984643j -0.0212566-0.0670599j 0.120523-0.0293006j -0.0428367+0.0388953j -0.251522-0.308042j -0.248489-0.128877j -0.0418875+0.147718j 0.183344-0.241799j -0.15664-0.0514068j -0.0744676-0.172928j 0.297548-0.496899j 0.175+0.307207j -0.0220464-0.198841j -0.252546+0.540071j -0.00811231+0.183427j -0.1384+0.192974j 0.225703+0.400974j -0.194694-0.567706j -0.102345-0.170402j 0.524878+0.0995487j 0.272526-0.204754j 0.437185+0.314973j 0.0974237+0.386479j 0.508812-0.263981j -0.0792144+0.342831j 0.342606+0.175336j -0.184893+0.398507j -0.428931-0.397047j -0.147945-0.67155j 0.963673+0.0731111j -0.055334-0.0561686j 0.0727433-0.0526669j 0.0315948+0.0162564j -0.0116273-0.067347j 0.0481679-0.0605129j -0.0998591+0.128518j -0.0233923+0.0160861j -0.15715-0.304988j 0.0254053-0.0383977j 0.357386+0.238548j 0.032352-0.106808j 0.132618+0.0867784j 0.400158-0.0900626j -0.28751+0.154189j 0.516294+0.253334j -0.0857186-0.0940091j 0.15704-2.80905e-05j 0.279065-0.161797j -0.0454134+0.237509j 0.80267-0.309704j 0.0990113+0.41685j 0.00355564-0.0201283j -0.160794+0.0362464j -0.499787+0.202948j -0.122398+0.456027j -0.488677+0.0386002j 0.183817+0.0205771j 0.48091-0.44488j -0.240923+0.0884808j 0.0458899-0.322265j -0.25724+0.129313j 0.00271502-0.428696j -0.254841+0.135834j -0.194613-0.641828j 0.209606-0.0789322j -0.112381+0.177445j -0.135527+0.527452j 0.0234284+0.419882j 0.0143923+0.0950316j -0.391018+0.0876088j 0.053632-0.350748j 0.110829-0.185403j -0.629745-0.0699229j 0.428768+0.46097j -0.285741+0.0300405j 0.309735-0.374405j -0.292341+0.478051j -0.0134694+0.0276332j -0.286845+0.26052j 0.557908+0.04126j -0.0331958-0.0387199j 0.0111593-0.0320698j -0.132241-0.397595j -0.380698-0.238482j 0.0175415+0.665621j -0.0471547-0.29331j 0.363698-0.31946j -0.339993-0.383935j -0.21049+0.337232j 0.115345-0.320302j -0.2848+0.205206j -0.0211754-0.822564j -1.07145-0.71524j 0.596594+0.64126j -1.92678+0.605157j 0.163507-1.82734j 
-0.146069+0.0138708j 0.0145436-0.273913j 0.0517515+0.00721585j 0.163189-0.230827j -0.0844268-0.137433j -0.239246+0.734475j 0.0528859+0.0779062j 0.154484+0.145001j -0.108581+0.295162j -0.24066-0.147716j -0.471601+0.0384574j 0.0496467-0.00264635j 0.113389-0.0353141j 0.302885+0.323355j 0.0745812-0.102578j -0.460174-0.0092901j 0.912314+0.509554j 0.311984+0.0675332j -0.00284341+0.201496j -0.0769184-0.0557729j 0.242376-0.0441558j -0.0886736+0.111553j -0.440087-0.360079j -0.485803-0.0805128j 0.213692+0.335605j 0.222822+0.0489364j -0.317369+0.176887j 0.0900681-0.0854241j 0.318544+0.0428212j -0.112214+0.244548j 0.168986-0.0301619j -0.117012+0.447214j -0.0488338+0.0367091j 0.0609791-0.25176j 0.267751+0.31945j -0.031434+0.0557584j 0.161887+0.0858884j -0.0258502+0.0206961j -0.0232978+0.207638j 0.246486-0.15966j -0.163161-0.141305j 0.016764-0.272611j 0.334233-0.417925j -0.292896-0.545985j 0.64111+0.151062j -0.458743+0.71538j -0.501731+0.208305j -0.0570743-0.755067j -0.173547+0.0347342j 0.0329415-0.176593j 0.0609185+0.146701j -0.0748069-0.0577077j 0.177393+0.0374996j -0.567251+0.195775j -0.145715+0.00461585j 0.0450739-0.385069j 0.377141-0.234548j -0.482284+0.255545j -0.0629922-0.506944j 0.299403+0.0682827j -0.0765062-0.137638j 0.406186+0.0344317j -0.338437+0.145666j -0.366189-0.041032j -0.119386-0.102682j 0.158175-0.388624j 0.183089+0.207898j -0.841104+0.0787465j 0.58039-0.015774j -0.0734228-0.0383223j 0.281432-0.118003j 0.511086+0.200348j 0.435141+0.287878j -0.576125+0.610329j -0.363421+0.123833j -0.319075+0.186419j 0.548083-0.0150084j -0.55528-0.40918j 0.210893-0.00920349j -0.117508-0.125735j 0.453276-0.0553836j -0.556103-0.250533j -0.446908+0.283265j 0.392094+0.030287j 0.347546-0.0833066j 0.889859+0.0733941j 0.303625+0.0954923j -0.69419-0.306973j -0.266826+0.0064829j -0.355439+0.0853461j 0.100477+0.103598j 0.633902-0.327309j -0.660419+0.116866j -0.276985+0.295323j 0.231558+0.285519j 0.203784-0.206495j -0.49674-0.144493j 0.519915-0.252308j -0.327457+0.219439j -0.0205331+0.0879864j 0.0251393+0.619912j -0.28629+0.189293j -0.310319+0.103178j 0.202929+0.158423j 0.129673+0.0745065j 0.277224-0.446084j 0.0388812+0.156171j -1.17288-0.433485j -0.593949-0.621851j 0.369954+0.0379815j -1.02521+1.43497j -0.109906+0.882351j 1.3469+0.923106j -0.547845+1.21915j 
-0.143155-0.00061076j 0.0416694-0.368303j -0.22212+0.306568j -0.218968+0.118751j 0.0654424+0.668153j 0.417261+0.129073j -0.00172495+0.0828151j 0.138919+0.117872j -0.190778+0.46636j 0.0151724-0.394992j -0.386185-0.131615j -0.215-0.224648j -0.171199-0.703888j -0.040802-0.234535j 0.0244284-0.279275j 0.785271+0.0102266j 0.311963-0.231586j -0.0993533-0.0408193j 0.0167801+0.181845j -0.0284875-0.0458536j 0.543229-0.143053j -0.0520007+0.293495j -0.0568834-0.451795j -0.348686-0.132461j 0.147359+0.159718j 0.101207+0.485125j -0.187899+0.14792j 0.285125+0.158728j 0.298716+0.429315j -0.292925-0.0103839j 0.334913-0.0912133j -0.261358+0.354358j -0.0336177+0.0498234j -0.128245-0.433823j 0.188857+0.290598j 0.487485-0.0104074j 0.33889+0.0769963j -0.253555+0.369927j -0.0854889+0.0493301j -0.14534-0.228049j -0.0504216-0.0748146j -0.372884+0.104751j -0.412298+0.537397j 0.318959+0.793874j 0.509408-0.296743j 0.0142932+0.732323j 0.104631-0.321568j 0.409612+0.34383j -0.1299+0.0787337j -0.0337342-0.17956j 0.126098+0.40979j -0.0755859-0.0158948j 0.562188+0.0474152j -0.346146+0.231968j 0.0568844-0.227002j -0.10813-0.43477j 0.176438-0.30139j -0.188863+0.25776j -0.260798-0.40849j 0.26046+0.0536118j 0.140266+0.30549j -0.152235-0.232574j 0.083401+0.351425j -0.292897+0.0474772j 0.103347-0.0466516j 0.176214-0.0709961j -0.264345-0.0182085j 0.528492+0.402616j 0.313854-0.0595858j -0.0636604+0.0152096j 0.0403796-0.204476j -0.60151+0.258203j -0.439473+0.23322j 0.114756+0.404023j -0.168107+0.121542j 0.567978+0.155587j -0.281002-0.148241j -0.0312843-0.465393j -0.169479+0.11424j -0.274361+0.0474704j -0.206107-0.34363j 0.648494-0.774534j 0.155834+0.172909j -0.252064+0.0926418j -0.106763-0.0618611j 0.115068+0.341673j -0.265369+0.123878j -0.32831-0.590456j 0.28498-0.00111099j 0.0145867+0.0188173j -0.323298+0.0484863j -0.356392+0.235875j -0.184215+0.00830165j -0.129392-0.219554j -0.104391+0.221822j -0.0714412-0.0912102j -0.106557-0.301884j -0.1919+0.164287j 0.175832-0.575824j 0.175069-0.12154j 0.253088-0.246303j -0.40137+0.211072j -0.116126-0.333231j -0.709567-0.369399j -0.0564374+0.0381053j -0.652873+0.28562j 0.116261+0.309155j 0.235213+1.20372j -0.245519+0.644077j -1.2709-0.169075j 1.16974+0.496899j 1.04566-1.47981j 0.0507887+0.400368j -0.91928-0.783616j 
0.0420692+0.102977j -0.214583+0.161026j -0.249716+0.450898j 0.317029-0.297358j -0.285379+0.66464j -0.0818473-0.187125j -0.0630222-0.0614799j 0.0123165-0.0890543j 0.235141-0.188596j 0.278108-0.0821104j 0.145159+0.502691j -0.121412-0.678091j -0.501835-0.505903j 0.421341+0.727814j 0.262878-0.135663j 0.658261+0.627096j -0.0955706+0.0324603j -0.178888+0.0808076j 0.0319035-0.0446444j -0.017689+0.0299553j -0.28699-0.00663704j 0.104225-0.12592j 0.253516+0.306187j 0.203103+0.254348j 0.130537-0.356611j -0.0386574+0.467898j 0.220139+0.141738j 0.210512+0.181235j -0.0710459+0.148125j 0.138847-0.0577546j 0.596542+0.333997j 0.701687+0.33232j -0.327031+0.215179j 0.323282-0.260948j 0.500827-0.423259j 0.480696-0.143761j 0.053226+0.148534j -0.0508755+0.445953j 0.31991+0.485542j 0.778514+0.126713j -0.619211+0.0786948j 0.516533-0.712301j -0.434984-0.0455091j -0.327026+0.33j -0.0838017-0.0836707j 0.137224-0.045997j 0.0503802-0.0357475j 0.070669+0.0826004j 0.0365877+0.00075004j -0.0072218+0.0506214j -0.0112235-0.199952j 0.0148915+0.0120109j -0.241506-0.0796697j 0.259991-0.21448j -0.043082+0.0291785j 0.177109+0.402177j -0.254541+0.0884044j -0.288218-0.183752j -0.083358+0.41214j -0.201246-0.0652378j -0.279227+0.0650405j 0.0970299-0.401619j -0.34477-0.244415j 0.199832+0.152063j 0.0672453+0.0553309j -0.562117-0.0836146j -0.0531697-0.203263j -0.289173+0.384272j -0.128714-0.348982j 0.0308595-0.0768423j 0.307219+0.105495j -0.112981+0.15653j -0.01979-0.337349j 0.754721-0.0854019j 0.227404+0.182139j -0.170917-0.100031j 0.331448-0.29129j 0.0411862-0.0534786j -0.478629-0.0116053j -0.143961+0.521389j -0.188274+0.114982j -0.250535+0.237847j 0.188109+0.361768j -0.0571285-0.281549j 0.471082-0.0685373j 0.04438+0.721831j 0.00679083+0.135697j 0.117145+0.213061j 0.164012-0.445822j 0.105856+0.010081j -0.542425+0.559599j -0.205542-0.521784j -0.509868-0.0893141j 0.0979164+0.212505j 0.494859+0.552089j -0.207093+0.0815975j 0.236294-0.155373j 0.726084+0.316427j 0.38626+0.0410966j 0.0408554-0.174687j 0.117425+0.246329j 0.105188-0.0689015j -0.4668+0.480816j 0.505654-0.952607j -0.0559122+0.0897359j -0.122688-0.404289j -0.957374-0.5008j -0.0147973-0.275965j 0.24785-0.539325j 0.507626+0.347578j 0.133186-0.525753j -0.808062+0.112993j 0.148862-0.752144j 0.473118+0.641472j 
-0.0875324+0.0257033j -0.0314274-0.173765j 0.22968+0.291533j 0.369203+0.0818416j 0.368963-0.364882j 0.137535+0.209454j -0.0463517+0.0319599j 0.131598-0.00497213j -0.0633252+0.26366j -0.0616659-0.220118j -0.375834+0.177247j -0.14099+0.159323j 0.0460099+0.613762j -0.449283+0.504689j 0.99722-0.406224j -0.401193-0.427328j -0.00683295-0.367661j 0.421532-0.277407j 0.0904158+0.107603j -0.0396786+0.00136652j 0.26909-0.207019j 0.059562+0.176942j 0.294367-0.0957551j -0.139911-0.187522j 0.111295-0.0939096j -0.164809+0.0587222j -0.13416+0.0275862j 0.0146852+0.0542338j -0.223955-0.380931j 0.0289441+0.038425j -0.653385-0.18972j -0.075678+0.307271j 0.693904-0.374601j 0.604967-0.0023524j 0.148669+0.153993j -0.504208-0.334841j -0.2688+0.716393j 0.54047-0.309887j -0.433629+0.899647j -0.0944119+0.0905583j -0.702371-0.955132j -0.000650799+0.0921064j 0.043599+0.364317j 0.2307+0.0873071j -0.423261+0.365167j -0.140135-0.752504j 0.365302+0.524729j -1.00702+0.221277j 0.0012503+0.0866348j -0.116403-0.0883241j 0.115689+0.0849222j -0.0729228+0.0171942j 0.245141-0.169009j 0.545283+0.098544j 0.268861-0.189014j -0.478844-0.0927459j -0.201633-0.193939j 1.07349+0.135361j -0.364487-0.0980947j -0.0336783+0.0331918j 0.780237+0.384416j -1.06119-0.201745j 1.3464+0.221258j -0.10132+0.107575j 0.571631+0.197936j 0.342292+0.173024j -0.566235-0.0933545j 2.26831+0.01048j -0.122055-0.0665118j 0.0500809-0.020696j -0.284445+0.314358j -1.84602-0.228638j -1.0952+0.100607j 1.12056+0.362806j 0.181999+0.29804j 0.972971-0.239893j -0.852242-0.400542j 0.840667+0.150174j -0.185488+0.223191j -0.657367-0.122657j -1.42822-0.757148j 1.55827+0.0719724j 0.327915+0.150684j -0.874294-0.464751j -0.0503098-0.0171522j -1.31241-0.27533j -1.1704-0.076336j 0.978888+0.369378j 0.554881-0.341942j 0.348557+0.00576732j -1.09215-0.750489j -1.82402-0.854712j 1.21405+0.336205j 0.0951888+0.816816j -0.85634-0.145372j -0.614968-0.11042j 2.22828+0.242274j -0.525587+0.227106j 0.224328+0.185536j 0.670922-0.0552186j 0.970874-0.63068j 2.39319+1.12658j 0.522565+0.173256j 0.529352+0.543004j -2.00394+1.12341j -0.571944-0.344235j 1.49387-0.104015j 0.650613+0.192587j 0.0593053+0.921847j 0.0295992-0.304173j -0.423428+0.148526j 0.641441+0.482774j -0.275215+0.314423j 0.232689-0.64174j 
-0.178148-0.0335752j -0.287127-0.235192j 0.121017-0.0532248j 0.474225+0.571533j -0.134507+0.232901j -0.00498063-0.187368j 0.0276935+0.00820357j 0.232405+0.106091j -0.0448324+0.261559j -0.192+0.272015j -0.526255+0.27999j -0.0762214+0.0884982j -0.409756-0.136966j -0.744008+0.544041j -1.01683-0.18725j 0.532759+0.0310918j 0.18903-0.203615j 0.265828+0.0555747j 0.056415+0.222377j -0.0903847-0.0550259j 0.404114-0.284163j 0.0713907+0.264735j -0.163124+0.0689623j -0.176719-0.0656588j 0.281189+0.182449j 0.226776-0.0402491j -0.245945+0.0863321j 0.0380567-0.105248j 0.0720452-0.130672j 0.200017-0.0460131j 0.296164-0.043349j 0.263113+0.330708j -0.31896+0.31973j -0.494503+0.218294j 0.323122-0.146705j 0.228861-0.317828j -0.00593771-0.534463j 0.166335+0.289466j 0.64209-0.27877j -0.311543+0.616331j -0.0291389+0.835059j 0.507272+0.615864j -0.228431-0.115935j 0.00738016+0.209215j -0.168841-0.619169j 0.831734+0.123084j -0.03879+0.679334j -0.87949-0.458484j -0.176183+0.118579j -0.0494133-0.205344j 0.216391+0.295026j -0.0968482-0.0210643j 0.474903-0.0761359j -0.230843+0.310472j -0.0250844-0.175318j -0.148932-0.100344j 0.189287-0.439348j -0.245729-0.0246018j -0.444718-0.419598j 0.209421-0.0806258j -0.178739+0.00870412j 0.130349+0.00587404j -0.482058-0.232736j -0.377738+0.209536j -0.21833-0.102921j -0.277275+0.170293j 0.0892784-0.0388397j -0.60638+0.105119j -0.021964-0.222181j -0.026173+0.0438405j -0.0723714+0.169022j 0.483125+0.216244j 0.108364-0.172631j 0.176416+0.0759433j 0.405625-0.0403099j -0.302838-0.184478j 0.293304+0.320623j -0.18916-0.00279131j -0.102569+0.0586528j -0.0551597+0.223227j 0.115552+0.666437j -0.649195+0.138004j 0.316219-0.380753j 0.203537+0.148896j -0.13475+0.265822j 0.329831+0.333823j 0.466517+0.207763j -0.0715335+0.178639j -0.488057-0.00585682j -0.133837-0.296459j 0.400712+0.658331j 0.782344+0.770525j -0.439551-0.115476j 0.248934-0.0699233j 0.482073-0.000825371j 0.609021+0.201585j -0.928652+0.0621386j 0.0846481-0.330386j -0.620689+0.771281j -0.318196+0.29148j 0.300803+0.0458926j -0.501808-0.562523j 0.312567+0.196632j 0.726914+0.818899j 0.627396-0.172493j 0.833488-0.487331j 0.0119965-0.0285838j -0.31302+0.721031j -0.29664-0.443333j 0.217874-0.559083j 0.920602-0.121512j 0.27225+0.173028j -0.516489-1.46425j 1.53102-0.149965j 
-0.0292019-0.0634428j -0.0463183-0.183156j 0.138723+0.0392274j 0.240767+0.313467j 0.584596+0.0600959j 0.434654+0.131263j -0.0996442+0.20564j 0.0113689+0.0772972j 0.00376899+0.155547j -0.378009+0.134159j -0.31192-0.183159j -0.215698+0.0273718j -0.581831+0.310002j 0.258864-0.469504j -0.180002+1.34774j -0.380972+0.861582j -0.33941-0.479028j -0.114609-0.529584j -0.0462824+0.0141219j 0.0150051-0.0511813j 0.0930834-0.0700402j -0.0119697+0.0744682j -0.254284+0.0670808j -0.0219596+0.0381516j -0.0144903+0.130192j 0.102041-0.147182j -0.0555516-0.0356916j -0.0296602-0.0899374j 0.156087-0.146831j 0.0676828+0.00797397j 0.188852-0.461999j 0.0725461-0.0063111j 0.217336+0.616189j -0.12052+0.569615j 0.080275-0.020344j -0.369873+0.485007j -0.612598-0.405562j -0.13172-0.487561j -0.0813153+0.379185j -0.17606-0.00879536j -0.28154-0.351949j -0.169013+0.0461721j -0.506221-0.287101j -0.719959+0.412513j 0.500571+0.508558j -0.866122+0.189452j 0.164636-0.285584j 0.310745+0.515366j 0.0576343-0.0628022j 0.00666153+0.0389419j -0.0257367-0.0712102j 0.00732218-0.0214868j -0.0432351-0.0714397j 0.458002+0.260227j 0.220443+0.0735598j -0.71933-0.0767349j -0.1175-0.0244912j 1.073+0.0959874j -0.107826-0.109656j 0.0483832-0.125829j 0.526739-0.0600707j -1.01746-0.0126136j 1.05557+0.0784381j -0.0881565+0.00125838j 0.459772-0.146655j -0.141606+0.00141687j -0.238226+0.0457805j 1.98345+0.105915j -0.17787-0.0301019j -0.030679+0.00336241j -0.84314-0.0536662j -1.91548+0.297402j -0.86144+0.11238j 0.924667-0.0214082j 0.545391-0.337614j 0.594212-0.240244j -1.21696+0.72758j 0.517315-0.213671j -0.340532-0.194439j -0.397162+0.0325394j -0.378025+0.241597j 1.11833+0.119312j 0.50839+0.44896j -0.128287+0.175223j -0.109024-0.207872j -1.13046+0.0661442j -0.259959-0.35896j 0.772854+0.211042j 0.186299-0.350882j 0.679344+1.00075j -1.05011-0.265573j -1.50268-0.489176j 0.697959+0.101625j 0.445761+0.0263224j -0.340683+0.00291178j -2.26647+0.271632j 1.3243+0.14279j -0.825699-0.110021j 0.259103+0.161534j 0.447577-1.30582j 0.0706202-0.199063j 1.38958-0.137929j 0.797621+0.0447612j 0.253072+0.418427j -0.783253+0.459293j -0.0672857+0.349965j 0.549706-0.403477j 0.328172-0.122906j 0.666605+0.44963j 0.215752+0.387955j 0.283181+0.101092j -0.0599151-0.144498j 0.830888-0.355542j -0.0623172+0.574743j 
-0.0668127+0.218698j 0.0206552+0.0496531j -0.332948-0.569476j -0.0983639-0.0696694j 0.63228+0.340623j 0.0215506-0.0863784j -0.192295+0.0448581j 0.0626282-0.204623j 0.215631+0.171545j 0.924711-0.050446j -0.0769531+0.0483957j 0.404228+0.364069j 0.64001-0.412778j 0.476074-0.0549774j -0.715153+0.109039j 0.201187-0.338841j 0.00358496-0.244864j -0.0766303+0.657459j 0.111008-0.0268614j -0.0283736+0.0639891j -0.150627-0.230597j 0.191956-0.0311772j 0.685031+0.0993334j -0.0768384-0.00486817j 0.301187-0.318345j -0.875877+0.270153j 0.0448234+0.266111j -0.0826181+0.580071j -0.613715+0.594632j -0.418756-0.611878j -0.465228+0.0158705j -0.146487+0.294647j 0.160853-0.243285j -0.457099+0.375364j 0.09207+0.329881j -0.504601+0.62135j 0.00763525-0.314962j -0.355543-0.743677j 0.293851-0.0886086j 0.149736-0.122955j -0.123334+0.287251j -0.0638903-0.198804j -0.0245261+0.32116j 0.203103+0.15182j -0.29327-0.261489j 0.469721-0.180206j -0.495818+0.0626521j 0.210177-0.811316j 0.0896515+0.0609705j -0.118362+0.00646129j 0.0754357-0.157609j -0.0411131+0.0540732j -0.0709872-0.240484j 0.875332-0.101185j 0.242926-0.0969732j -0.338502+0.118501j -0.54229-0.0362772j 0.827359+0.00027602j -0.403345+0.364815j -0.279844-0.114491j 0.788013+0.764056j -0.769826-0.422136j 1.2591+0.313698j 0.222249+0.206124j 0.389141+0.487258j 0.54304+0.0075766j -0.782295-0.325808j 2.21172+0.679565j 0.104532-0.230735j 0.186687+0.205193j -0.473831-0.0270713j -2.52499-0.824312j -1.42421-0.232502j 1.55171+0.98838j 0.857318-0.266694j 1.13801+0.391593j -1.7987-0.272582j 1.32074+0.10664j 0.129623-0.210941j -1.24362-0.0241029j -0.974992+0.172283j 2.72718+0.278785j 1.18782+0.317304j -1.30226+0.142005j -0.493539+0.392085j -2.00155-0.802272j -0.711698-0.22144j 1.53908-0.393151j 0.541181+0.186989j 0.491528+0.400774j -1.89167-0.113316j -1.50124+0.360798j 1.84135+0.018963j 0.334221+0.341547j -0.930602+0.449879j -1.08023+0.00915528j 1.28993+0.180003j -1.40774-0.170424j 0.989757+0.102424j 0.507505-0.26515j 0.216681-0.0556624j 2.13029+0.102836j 1.01587-0.264079j 0.252407-0.291714j -1.63039+0.390768j -0.243151+0.240342j 0.0553806-0.402672j 0.215821-0.789493j 1.1013+0.154775j 0.625082-0.332183j -0.803723-0.602469j 0.0542599+0.58171j -0.879897-0.254651j 0.573726-0.517224j 
-0.222146-0.277951j -0.167054+0.266079j 0.056889-0.0781343j 0.233649-0.105691j 0.119574-0.121602j -0.0119826+0.277207j 0.0238425-0.0427331j 0.188954+0.336239j -0.431671+0.101298j -0.0765113+0.326768j 0.707673+0.152336j -0.134422-0.23572j 0.142836-0.279199j -0.219111+0.305618j 0.0525089+0.457257j -0.753944-0.408502j -0.205206-0.221396j -0.397721+0.353132j -0.130433+0.373994j -0.0852599-0.147623j 0.756633+0.0165891j -0.0571381+0.365433j 0.522438+0.0117524j 0.390781-0.358827j -0.387661+0.0859819j -0.0278802-0.0304357j -0.120076-0.365383j -0.0819134-0.109905j -0.804224-0.0264662j 0.293815-0.355072j -0.162582+0.530414j 0.217593-0.219291j -0.19156-0.296214j 0.226812-0.116435j -0.109529-0.343874j -0.0532602+0.00758987j 0.206418+0.180921j -0.108128-0.028021j -0.940173+0.0460519j -0.0462066+0.283611j 0.370016-0.918809j 0.183141+0.199735j -0.154229+0.341053j 0.155757+0.155166j 0.138259-0.357649j 0.35412+0.328723j -0.574719-0.0877181j 0.506873-0.773283j -0.238175-0.013331j 0.0717671-0.323971j 0.156824+0.532667j -0.139963-0.131644j 0.796525-0.0207295j 0.392679+0.238676j 0.422556-0.362804j -0.611589-0.605193j -0.0657444-0.273505j 1.94068+0.22742j -0.197978-0.490261j 0.0856318+0.300354j 1.1359+0.0592354j -2.02967-0.305577j 1.59569+0.197347j -0.241588-0.0481391j 1.22849+0.116975j -0.0756483+0.590536j -0.60459-0.0591483j 3.54755+0.759132j -0.676225+0.411971j 0.0278419-0.140915j -0.566152-0.353945j -3.48418-0.350522j -2.13817-0.342638j 1.30338-0.409217j 0.853385+0.419347j 1.55163+0.0222013j -2.47504-0.558463j 1.69397-0.032731j -0.662985-0.248872j -0.419566-0.293576j -2.46037-0.496775j 2.92128+0.452765j 1.70556+0.152485j -1.65523+0.0327682j 0.0397951-0.206119j -2.91909-0.110183j -1.53696+0.257079j 2.0432+0.250293j 1.38353+0.212138j 0.292618+0.340137j -1.84889+0.803097j -2.83206-0.487311j 2.04177-0.18461j 0.268326+0.0194405j -0.183934+0.264483j -1.24074-0.810545j 2.3806-0.181726j -2.47434+0.694726j 1.22884+0.221372j 1.20895-0.182071j -0.312083-0.226635j 2.27973+0.0482952j 1.02101-0.898934j 0.882278+0.309258j -1.87241-0.0189366j -0.116206+0.452401j 0.911014-0.935205j 0.591292-0.887451j 1.70308+0.92231j 0.587405+0.545756j -0.546107-0.269151j -0.300704+0.0615763j 0.623399-0.0404022j -0.244184+0.666672j 
