0.390628+1.59155j 2.68133-1.15237j -0.923084-2.23033j -1.97251-1.81094j 0.321487-0.152027j 2.20262-0.820373j 0.780803-2.29655j -0.443569+1.56865j -0.689961-1.85756j -2.80873+0.190545j 0.27925+1.55414j -1.08599+1.02805j -2.09251-1.48073j -1.16333+2.03204j -0.265604+1.91508j -0.712486-0.4968j -1.97945-0.832206j 0.80974-0.389633j 1.76662-0.61945j 0.67639-0.680484j 0.401588-1.90042j 0.0350154+0.120735j 1.54997+1.31133j 1.66253+0.265102j 0.460467-1.94032j -1.06281-0.090194j -0.143752-0.568732j 0.891541-1.21673j 1.13359-0.563407j -2.58374-1.26219j -0.250561-1.05372j -0.765513+2.68619j 0.591608+0.763841j 0.579354-0.14477j 0.187494+2.0651j 0.393693+0.454419j 1.69656-0.197077j 0.0896952+0.157081j -2.50226-0.076117j 0.105193+0.795988j -0.0287499-0.080966j -0.950598+0.880269j 0.736127-0.947867j 0.177566-1.1727j 1.41802-0.977611j -0.852262-1.54646j -0.138815-0.554346j 0.434785-1.13114j 0.738761+1.97003j 0.445367-0.357076j 0.153857-0.0067489j -0.2312-0.260048j 0.595005+0.229369j 2.16576+0.247406j -0.422622-0.00446448j 1.59032+0.308102j 1.70912-1.42593j 0.349323-0.32008j 1.2899-0.951971j 0.17947-0.0980571j -0.319666+0.748346j 0.784561+1.98842j -0.341558+0.228958j -0.385841-0.794687j -1.94368-1.56221j -0.988511-0.671228j -1.55599+2.17648j 0.410188-0.803733j 1.41149+0.588748j 0.647567+1.15337j 0.0656258-0.277431j 1.39346+0.342139j -1.20994+1.62225j -1.18192+2.28025j -0.497812-1.54708j -0.947328-0.518093j -3.37508-0.841564j 1.09115-0.248355j -1.95761+0.56159j -2.04733+0.786974j 0.370835-1.24915j -0.292601+1.16409j 0.259139-0.203457j 0.317489-0.928112j 0.0256934+0.685399j 0.471203+1.19996j -0.757124-1.52202j -0.00932086+0.163848j 0.629618+1.00718j -1.49016-2.73398j -0.0776536-0.0551869j -0.68674-0.226167j 1.20592+0.44828j -0.365103-0.0900009j 0.377152+0.266602j 2.79491+1.08855j 0.52126-0.0629131j -0.29122+0.191059j -0.615501-0.0210491j 0.599365-0.264102j 1.23755-0.696091j 0.301168-0.222884j -0.73426+0.718713j -0.417936+0.607011j -0.366775+0.357041j -0.0612105+0.140001j 0.105828-0.30485j -0.339576-0.119298j -0.45629+0.897011j -0.571105+2.17223j 0.256276-0.927609j -0.419645+2.7018j 0.038118+0.4951j -0.082419-0.245169j -0.17073+0.637613j 0.420927+1.26125j -0.337223-0.389268j -1.11656-2.34039j 0.580825+0.664292j -0.189758-0.31062j 0.298868+0.134532j 0.720808+0.502654j -0.256886-0.181021j -0.492468-0.552476j -0.344814-0.695136j 1.40262+0.523534j -1.21176-0.0907962j -0.176551-0.0803552j 0.602427+0.099915j -0.377459-0.338916j 0.508413+0.403415j 0.108415-0.111417j -1.0614+0.650112j 0.877243-0.453944j 2.16922-1.78361j -0.296676+0.137917j 0.901366-0.952685j -0.556928+1.92051j -0.495273+2.03607j 0.0507843-0.0159784j -0.495196+0.51072j -0.676031+1.17335j 0.257998-0.448231j -1.07644-1.02428j -0.0434366-0.623954j -0.253024-1.31822j -0.893747-0.763458j 2.6329-0.494153j 1.82954-0.816967j -1.58748+0.269611j -1.11183-0.487987j 1.63173+0.493799j 0.389175+1.85718j 0.820778-1.0796j 1.1535+1.63892j -1.81829-0.0710183j 0.146036-1.4182j 
0.0663044-2.17747j -2.5401+0.152227j -0.667137+0.302944j 1.58832+1.07261j 0.95116-0.227913j 0.969876-0.41265j 0.425902+2.01928j -0.717706-0.0999067j 0.438662-1.25075j 0.819995-2.52506j -2.21942-0.532038j 0.64823-1.57427j 1.9404+0.523361j 0.619182-0.382461j -1.05062-1.03995j -0.85864+0.481722j -0.290601+0.331818j -0.167617-0.559546j 0.195343+1.70606j 0.0448205-0.506667j -0.348932-0.667858j 1.0018-0.0445744j -0.572263+1.30558j 0.922898+0.00261117j 1.61097-0.842535j -0.818812-1.28161j 1.06989-1.63809j -2.60597+0.148006j 1.73764+0.749348j 0.830622+2.82705j 0.485228-0.607262j 1.39607+0.299705j 1.16769+0.968501j -0.780023+0.792152j 0.206736-2.26647j 1.57001+0.184903j 0.699923+0.0415419j 0.0191979-0.349468j -0.352676+0.240204j -0.686627-0.366846j -0.0846582+0.550159j 0.805701+1.58461j -0.0836718-1.49007j -0.0646063+0.260034j -1.87695+2.53479j 0.105355+0.118612j 0.358012-0.201445j 0.200641-0.362387j 0.012685+0.396893j -0.190295+0.105059j 0.574695+0.529371j -0.548588+1.39005j 0.629831+0.117228j -0.391411-0.945655j 3.10088+0.193106j -1.34016+1.1371j -0.314686+0.23197j 0.179547+0.281015j 0.42803+0.251503j 0.519158-0.151587j -0.797877-0.225921j 0.2574-1.22457j -0.61893+1.65287j 2.42951+0.915781j 0.695007+0.411211j 0.617618-1.37127j 0.93056-1.2744j 1.89832+2.42373j -1.40981-0.202685j 1.60066+0.293097j -2.13998+1.92438j -0.751061-1.02333j 1.15734-1.60131j 1.40395+1.58834j -0.710232+1.34042j -0.272965-0.560345j 2.23217+0.644065j 0.359626-0.47631j -0.848324+0.532866j 1.07801+1.13427j -0.0367374+0.149294j 0.648757+0.941853j -0.816217+1.12958j 0.333792+0.506536j -0.661783+0.565106j -0.0120961-0.942939j -0.934138+0.0758293j 0.0422894+0.55099j 0.302564+1.02072j 1.43034+1.00231j 0.742875+0.210121j -0.431534+0.260783j 0.666118-0.0373369j -0.604086+0.130768j -0.517675+0.731087j -0.594834-1.24569j 0.716133-0.314006j -0.152836-0.587211j -0.741881-0.52454j -0.0621+0.0969944j -0.151091-0.969152j 1.28442-0.686016j -1.03194+0.822681j -0.197756+0.0231343j 0.419374-0.00135177j 0.0537069-0.459824j 0.0719779-0.280708j -0.205244+0.812591j -0.702514+0.207566j -0.606894-1.70225j 0.316972+0.863894j -0.0781996-0.143466j -0.221423+0.649053j 0.410333-0.147996j 0.430635+0.343922j -0.0756756+0.366008j -0.119383+0.871195j 0.210504+1.56376j 0.738012+0.00542263j -0.121874+0.302095j 0.456121+0.0269132j 0.127736+0.612024j 0.476909+0.661124j 0.0997746+0.0111943j -0.889072-0.293263j 0.380475+1.00469j -1.39267-0.347079j -0.156425-0.521563j -0.172409+0.0164619j -0.736449+0.294422j 0.951867-0.840919j -0.289637-0.265857j -0.591015-0.0954389j 0.290514+0.334263j -0.256693+1.55299j 0.409569-0.774881j -0.780161-0.100755j 0.749721-1.43388j -0.863306-0.427822j -0.53448-0.372058j -0.613862+0.578126j -0.461738+0.370958j 0.0798521+0.619308j -0.213997-0.543581j 0.475975-0.600641j -0.622301-0.749326j -0.817131+0.108313j -1.60262+0.799126j -0.607515+1.11399j 0.29534-1.62937j -0.653783-0.43201j 0.13491+0.690074j -1.33137+0.288416j -1.24926-1.16099j -2.25486+0.693456j 0.281382+0.342451j 0.786446+1.59428j 
-2.01251+0.707468j 1.00611+2.24124j 0.463801+0.556742j 0.417341-1.77931j -0.552029-0.808018j -0.767281-0.80189j 1.67044-1.07775j 0.188452+0.691349j -1.33742+0.054463j -2.59331+0.134735j 0.263576+2.22601j 0.00958082-1.94237j 2.35312-0.298786j 0.400907-0.767327j -1.58129-0.881249j -0.828831+0.876225j -0.201029+0.307004j -0.369888-0.692736j 0.552961+2.20781j 0.0640925-0.658126j -0.395485-0.772914j 1.27257+0.0456643j -0.704066+1.74289j 1.15062+0.169031j 2.19904-1.02924j -0.975465-1.65382j 2.40968+0.400912j 1.45824-0.613026j 0.276889+2.8996j -0.327543-1.74382j 1.11208+0.673861j -0.963127-0.28162j -1.21032+2.14892j -1.66832-1.05627j -0.146003+0.768699j -0.748446+0.129455j -0.397572+0.280437j 0.475693-0.547944j 0.553938-0.545204j 0.911934-1.67542j -0.144425+0.0638072j -3.04239+1.29972j 0.188474+0.439882j -0.338177+0.133151j 0.141463-0.586339j -0.0882931+0.280743j 0.356326+1.02622j -0.0631556+0.0663847j -0.450281-0.238362j -0.782312-0.521501j -0.270924-0.0775107j -2.30145-2.16542j -0.282651-0.0687074j 2.01208+0.104493j -0.0106339+0.648769j -0.438483-0.160989j -0.359031-0.463771j -0.660994-0.232761j 0.0859799+0.308648j 0.208119+0.0540355j 1.53599-0.870812j 1.12851+2.21812j -0.781819-0.271624j 0.234621+1.07868j -1.36882+0.725479j 0.824416-0.130172j -0.277939+2.85149j -0.697873+1.5774j 2.02984-0.142437j 0.175375+1.98282j -1.86782-1.00192j -0.976039-0.797281j -1.93745-0.135722j -1.52836+1.0276j -0.711573+2.01081j 0.603448-0.0154592j -0.67551-1.74026j 0.51489-0.0458139j 0.11268-0.868538j -1.0762+0.197746j 0.232479+0.84838j 0.765201+0.628723j -1.17175+0.767136j -0.599535+1.72389j -0.37764+0.974285j -1.08671-0.294542j 0.089127-0.461691j -0.0558427+0.34758j -0.693396-0.914811j -0.653011-1.15868j 0.504956-0.101613j 0.55491-0.245185j -0.315735-0.298412j -1.11831+0.444493j -0.847243-0.095145j 0.431401+0.849804j 0.253107-0.471294j 0.178552+0.368142j 0.0997274-0.204384j -1.175-0.0364599j -0.110328+0.692422j 2.10298-1.07315j -0.0708491+0.0253945j 0.609518-0.544315j 0.277698-0.708251j 0.38439-0.221453j 0.316074-0.229411j 0.272152-0.110682j 0.565383+0.107508j 0.469517+1.18009j 0.470181+1.00455j 0.0600916+0.492694j 0.306015-0.225552j 0.018948+0.642228j -0.0679363-0.389283j 0.202594-0.192899j 0.0283877+0.934993j 0.616781-1.27315j -0.446055+0.225548j 0.0129545-0.324069j -0.417302+0.0578989j -0.0536878-0.449507j 0.643287+0.726494j 1.26012+0.251049j -0.287781-0.217336j 0.098774-0.758772j -2.06945+0.199136j -0.181006-0.351811j -0.823252+0.337285j 0.100293-0.23878j 0.233388+0.76022j 0.0434988+0.397466j 0.455745+0.375146j -0.320883-0.176556j 0.101729-0.957871j 0.699656+0.316724j -1.14824+0.0461j -1.41893+0.248938j 0.385581+0.671338j -0.432878+0.0190144j -0.344804+0.372952j -0.232248-1.07328j 0.761439+0.76369j -1.42052-0.21377j 0.150857+0.608866j -0.133674-0.970892j -0.52905+0.860376j 0.295547-1.2058j 1.55022-0.103041j -0.141788+0.155219j 0.947035-0.231082j 0.905161+0.918954j 1.20775+1.59125j -0.721419-0.143582j -0.288235-0.844976j -0.0469661+2.00425j -1.50251+0.838257j 
0.442056+1.25766j 0.294973-0.315049j 0.976423+1.90094j -1.42003+0.319443j -1.20797+0.388573j -1.3876+0.407285j -0.496518-0.523078j 0.845648-0.00992608j 1.01322+0.598021j 1.57698+0.153625j 0.445787-2.0518j 0.330394+1.36944j -0.465557+0.41021j -0.89331-1.9522j 1.96194-0.133227j 1.90345-0.841845j 1.27716-0.342343j 0.116574+0.423377j -0.932481-1.08406j -1.04349+0.417101j 1.14719-0.00346572j 0.0789439+0.0131946j -0.702888-0.745459j 0.556213+1.55104j 1.63082+1.51522j 1.86372-1.62558j -0.463452+1.22416j 0.576223+0.0805349j -0.492577+0.0775372j -0.0484273-0.391912j -0.00422135-1.62384j 0.290895-0.510067j -1.48352-0.604931j 2.18585-0.206474j 0.298236+0.697036j -0.922289-0.572039j 0.310286-0.0156144j -0.216293+0.33314j 0.280037+0.285886j 0.0111824+0.61253j 0.0203138-0.174513j -0.455847-1.28493j -0.102378+0.321539j 0.910292-0.156143j 0.128703-0.759119j -0.688398-0.0445291j 0.0194853-0.245358j -0.590007-0.0389148j -0.389498-0.339952j 0.278241-0.302426j 0.270469-0.164935j 0.185521-0.263449j -0.165267+0.263526j 0.117309+0.991043j -0.166901+0.0794389j 0.0160635-0.792491j -0.437776-0.709992j -0.0999458+0.068944j 0.29667+0.78004j 0.0866451-0.174255j 0.207945-0.0263j -0.106086+0.556633j -0.10955-0.0918977j -0.290814+0.584643j -0.665544+0.363735j 0.881076-0.567593j -0.441217+0.898767j -0.357444+1.31466j 0.589797+0.313905j -0.951472+0.450493j -1.29278-0.909507j -0.304801-0.605944j -0.492629+1.66659j -0.126872+0.130991j 0.123837+0.23046j -0.665638+0.896798j -0.272904+0.614511j 0.697285+0.678726j 0.492202+0.998995j -0.866599-0.553106j 0.0881752+3.13505j -0.459228-0.982486j 0.359781+0.169707j -0.770989+0.298509j -0.016818+0.629892j -1.7302-0.476576j 1.38138+0.0848985j -0.489192+0.395488j 0.377611-0.321974j -3.15798+1.27206j 0.660036-0.153998j 1.04362-0.632334j -1.40419-0.412874j -0.098713-0.563147j 0.275877+0.0214245j 0.0555648+0.541025j 0.0962802-0.118149j 0.463246+0.546239j -0.303764+0.227412j 0.22125-0.23933j -0.402513+1.6157j 0.0563631-0.136687j 0.412243-0.0710201j 0.344113+0.0090589j 0.545551-0.486352j 0.187964+0.179082j 0.335307+0.181022j 1.31287-0.62545j -0.238511+0.384462j 2.47893+0.525896j -0.161483-0.00908976j 0.0110014+0.119016j -0.0469281+0.0849234j 0.0920342-0.377768j 0.649219-1.46063j 0.265119-0.470665j -0.117542+0.0249374j -0.121485-0.536108j -0.48775+0.600873j 0.057166-0.944147j -0.224128+0.0611736j -0.396459-0.0210822j -0.0773461+0.308993j 0.199844+0.627052j 0.616289+1.32317j 0.13203-0.013741j 0.431906+0.219526j -0.0622118-0.244734j -0.0288532-0.331038j 0.784774+0.690029j 1.32356+1.42836j -0.363143-0.0156944j 0.526809-0.598631j -1.1713-0.95444j -0.413151+0.269479j 1.15513-0.196243j 0.273374-0.00802421j -0.0348348+0.476477j 0.353901-0.000717955j -0.477081+0.450227j 0.134643-0.798423j 0.179608-0.145691j 0.03442-0.314249j 0.815257+0.88571j -0.770032+0.777937j 0.301418-1.09793j 0.146806-0.719958j -1.1283-0.284695j -0.00944426-0.995946j 1.34441-0.0149662j -0.200753-0.764838j 0.115445+0.070079j -0.0928317-1.00061j 2.07056-0.532902j -2.50635-1.2501j 0.973865-1.71845j 0.31782+2.50597j 
0.0590124-1.47911j -1.51809-0.313517j -0.638126+1.22358j 0.453705-0.355396j -1.27215-0.423728j -1.65394-0.551586j 1.68694+0.741286j 0.612503-0.177462j -1.15778+2.0103j 0.465952-0.377489j -0.421594+0.70784j 0.782381-1.75264j 1.9391+0.92275j 0.637778-0.902547j -0.456901-0.232514j 1.19998-0.332896j 0.538067+0.352196j 0.13647+1.88574j 1.28457+0.18945j -0.644626+0.517525j 0.648079+1.31465j -0.560926-2.15477j 0.218585+1.73872j -2.06083+0.464052j 1.06454-0.458574j -1.28825-0.267999j 1.58158-0.837522j -0.191856-0.354222j 1.07427+1.70881j -0.206515+0.288693j 1.04096-0.457621j 0.542236+0.170843j 0.0936766+0.671285j 0.607966-0.18854j -0.163835+0.216818j -0.196648-0.822131j -0.0314379+0.411946j 0.0294017+0.586335j -0.132407+0.504716j 0.143433+1.09059j -0.0280909-0.420141j 0.150732+0.496725j -0.149947+0.548042j 0.488684-0.0304999j 0.46338+0.418649j -0.216034-0.174617j -0.583128-0.492838j -0.117859-0.216819j 0.22792-0.273962j 0.986669-0.0745298j -0.205539-0.115356j 0.442063+1.12635j -0.857429+0.300301j 0.256669-0.438997j -0.163456-0.866267j 0.151505+0.34047j 0.342123-0.700507j 0.3546+0.00773522j -0.500515+0.827496j -0.357466-0.0304163j -0.99847+0.460083j 1.01638-0.482667j 0.92975-0.663052j 0.844861-0.954749j -0.442253-0.410602j 0.963453+0.962387j 0.674972+0.495084j 0.29038+0.365017j 0.240365-0.670038j 1.60543-0.15557j -0.226292+0.874395j -0.486497+1.25019j 2.36587-1.55972j 0.468485+1.14898j 1.41116+0.0441509j -0.4681-0.498687j 2.38337+2.3108j -0.150971+0.0864087j -0.256659+0.3534j -0.251741+0.300613j -1.49035+0.0639944j 0.377317-0.158525j 0.60525-0.00520176j 0.41997+0.4068j -0.299706+0.670674j -0.332012-0.740881j 0.0393227+0.596332j -0.304289-0.1754j 0.211865+0.119644j 0.0697452+0.968583j -0.508299+0.0408217j -0.409091-0.0027232j -0.0394762-2.39274j -0.418251-0.634364j -0.228081+0.316677j 0.209284-0.148098j 0.109284-0.194489j -0.407047-0.383238j -0.0240488-0.119861j -0.0213936-0.265991j 0.0290332+1.02678j 0.134985-0.351321j 0.510162+0.119822j 0.407505+0.182731j 0.0175672+0.458537j 0.460258-0.186938j 1.0033+0.12549j 1.59599+0.685133j -0.517596+0.177818j -1.15766+0.0514501j -0.090714+0.161474j 1.39738-0.599958j 0.434083+0.0504212j -0.195268-0.156307j -0.406664-0.21724j -0.0393834+0.183151j -0.156229+0.416822j 0.10697+0.516176j -1.35515+0.959418j 0.510331-0.825311j -0.237211-0.0383086j 0.136175-0.279342j -0.0375599+0.117993j 0.154522+1.19363j -0.358573+1.49484j 0.731875-0.18824j -0.390605-0.043769j -0.169889-0.197055j 0.103303+0.408648j 0.881652-0.352025j -1.31281-1.06084j -0.354783-0.00452982j -0.0714174+0.456634j -0.54814-0.469861j 1.39362+0.609974j 0.90775+0.862211j 0.0987134+0.762343j 0.512042-1.08408j 0.368378+0.692583j -0.878544+0.67663j 0.973291-0.36617j 0.541844-0.987401j 0.445805+1.0261j -1.13074-1.01799j -1.59953+0.81971j 0.241071+0.733498j 0.890028+1.00398j 0.689205+3.03074j -0.908511-0.277804j 0.38556+1.7603j 1.45133+0.327072j -2.30595+1.63972j 0.428569-0.994377j -0.485712+0.554012j -1.01775+0.536105j 0.194896-0.0191764j 1.05065-0.3232j 
1.532-1.11668j -0.943451-0.162769j 2.65886-1.17664j 0.669586+1.92408j 0.394942+1.72801j 0.309709+1.93245j -0.225973+0.660082j 0.0323886-1.27061j 0.735403-1.05001j -0.000894964-2.47679j -3.01667-0.231013j 0.235017-0.0961183j 0.155352+0.20012j -0.169983-0.272899j 0.263207+0.0734658j 0.574631-0.252289j 0.115035+0.0545578j 0.0436525+0.419035j 0.260736-0.195373j -0.293425+0.0591159j 0.354602+0.0761143j -0.152957-0.340602j 0.170491+0.243378j -0.349387+0.297276j 0.198787+0.039903j -0.0525634-0.0172543j 0.133982-0.310934j -1.71779-0.515342j -0.0343619+0.0166848j 0.386373+0.864936j 0.550723+0.0976864j -2.38842-0.440166j 0.597166-0.54125j -0.0147684+1.04263j 1.14491-2.44525j 0.0191061+2.56212j -0.289457+1.54609j -0.143513+0.55427j 0.735372-1.09737j -0.725391+0.411825j -0.38081-0.0830965j 1.11817+0.0625922j 1.01828+0.358484j -0.00814911+0.913308j -2.04654-0.060787j 0.065298-0.641488j 0.152984+0.546872j 0.000958188+1.52565j -0.0395353+0.715925j 0.729802+0.0241101j -0.543568-0.472106j -0.201372+0.318968j 0.319082+0.399455j -1.22503-0.0509783j -0.217578-0.00248491j -1.5323-0.0111236j 1.10418-0.518797j -0.33072-0.0244085j 1.14578-0.229436j -0.474706-0.0146313j -0.295294+0.262295j -0.866963-0.565857j 0.111403+0.0273321j 0.977764+0.349931j -0.547177-1.51404j 0.0752784-1.02629j -2.03875-0.982609j 1.34364+0.994863j -1.21333+2.10546j -0.66788+0.460429j -0.520148+0.815904j 0.314284+0.105013j 0.972132-0.210488j -0.175193+0.403049j 0.0645648+0.0622324j -1.05879+0.462877j 0.614087+0.478488j -1.46999+0.80278j -0.128176+0.727739j -0.551905-0.382451j 0.527955-0.24474j -0.580057-1.14207j -0.506778-0.473467j -1.14115-1.1112j -0.636896-0.48776j 0.290966+0.467131j 0.69461+0.0527476j -0.0743502-0.964019j 0.409601+0.227642j 0.100467+0.836066j -0.406536+0.0328679j -0.220198-0.125186j -0.119324+0.0243227j 0.645317-0.416868j 0.71515-0.133207j 0.132832-0.00562329j -0.286188+0.123697j 0.0242515-0.0428125j 0.311762+0.663457j 0.700676+0.468227j 0.246815+0.158112j 0.269215+1.39664j 0.0433194-0.407263j 0.216299+0.65647j -0.602093+0.224602j -0.544734+0.137103j -0.214468+0.0434733j 0.630537-0.0455048j -0.0686426+0.141678j 0.102514-0.29434j -0.713358-0.174641j -0.241773-0.08444j -0.0576084+0.0693509j -0.457432+0.040419j 0.0041767-0.141886j -0.135716+0.0760968j 0.617877-0.816821j -0.196988+0.340685j -0.24156+0.382612j 0.110657-0.200249j -0.110993+0.248985j 0.18906+0.092434j 0.124544-0.693946j -0.447855+0.986969j 0.191671-0.151789j 0.158175-0.191677j -0.0206188-0.657766j -0.362686+0.715767j -0.332334-0.63358j -0.02526-0.159555j -0.0641635+0.309772j 0.123408+0.234508j -0.485934+0.0222288j 0.0706546-0.355307j 0.0731855+0.207311j 0.314554+0.171778j 0.601902+0.369031j 0.32662-0.386907j -0.0266719+0.0779278j 0.696404+0.452223j -0.300571+0.175522j 0.73911-0.3849j 0.301059+0.249433j -0.388724-0.860664j -0.494847-0.236923j 0.435812-0.462217j -0.419999-0.110332j -0.0336987+0.378733j 0.0122941+0.345396j 0.194319-0.500988j 0.272867+0.59558j -0.253825+1.45175j -0.729145+0.464321j -0.778666-1.10765j -1.42721-0.352283j -0.874143+0.979214j -0.851713+0.62529j 
-2.47543-0.335781j -0.457664+2.32149j 1.16135+0.492655j -0.222323-0.908252j -0.249699+1.56187j -0.387051+2.03017j 1.14927-2.41009j -0.490295-0.714927j 2.55323+1.57341j -0.990375-0.415894j 1.22242+1.17875j -0.272415-0.308212j 0.258672-0.185408j 0.153936-0.0682718j -0.164693+0.159371j 0.0669558+0.0409298j -0.113283-0.0583383j -0.10036+0.125202j 0.280919-0.0395276j -0.00643645-0.0997994j 0.129923+0.134335j 0.129166-0.0392318j 0.0450429+0.129447j -0.113469+0.028786j -0.108969+0.057073j 0.0184771+0.189678j -0.117093+0.0526293j 1.24782+2.56069j -0.113077+0.246053j 2.98607-1.34635j -0.120677+0.454393j -0.00624525-1.95148j -0.112273+0.153445j -0.134962+0.1753j -0.831254+0.173919j 0.100367+0.494408j -0.431132+0.0813794j -0.370945+0.186602j 1.19423+0.236039j -1.0043-0.067246j -0.716708+0.326254j -0.503868+0.42522j 1.68588-0.0068486j -0.153236+0.403872j 1.06137-0.448039j 0.258516+0.0530711j 0.254652-0.355114j -0.379551+1.04109j -0.444769+0.134622j 0.337907+1.18436j -0.61479+1.0714j -1.39842-0.0839161j -0.036334+1.76994j 0.50575+0.0291243j -1.91441-0.0658724j 0.191135+0.401533j 0.878462+0.580109j -0.293139+0.65429j 0.930531+0.775653j -0.502095+0.435884j -0.625042-2.08717j 1.02556+1.33953j -0.368332-2.20556j -0.592299-1.43923j 1.62843-1.00459j 1.3625-0.734542j -0.725727+0.547857j 0.64824-0.4304j 1.20939-0.245454j 1.55445+0.785534j 0.145396-0.00659354j -0.867408-0.093383j -0.670256-0.796869j -0.28981+1.25733j -0.320824+1.41136j -0.0320676-0.457741j 0.432441-0.924225j -0.338274-0.655448j -0.321667-0.0290719j -0.216135+0.463124j 0.349114-0.0490317j 0.394319-0.328108j -0.36158+0.208497j -0.0191876+0.220612j -0.519268+0.309397j -0.293281-0.124427j -0.00341134-0.531735j 1.20519-0.618634j -0.127437-0.0164568j 0.280664+0.00557946j -0.131657-0.0447058j -0.0587904+0.102191j -0.242111+0.112799j 0.209262-0.0722025j 0.269912-0.0407107j 0.142155-0.0926312j 0.558808+0.33269j 0.0501932-0.0521619j 0.138811+0.929402j -0.0285626+0.719216j 0.231751+0.0375972j 0.215919-0.227995j 0.119069+0.480763j -0.903694-1.01781j -0.0284519+0.196728j 0.027032+0.119759j 0.0959875+0.0400093j -0.0381456-0.166688j 0.143585+0.13138j -0.0632304+0.0385914j -1.02686-0.433754j -0.276056-0.212786j -0.178776+0.0563054j -0.117001-0.0962758j -0.136699+0.0204135j 0.138065+0.0472744j 1.06627-0.378609j -0.119278-0.113103j -0.0148402+0.121966j -0.105399+0.145107j 0.0144586+0.195946j -0.0785006+0.302762j -0.763173-0.089619j 0.312675-0.891819j -0.253701+0.463039j -0.135499+0.0638978j 0.0103401+0.783939j 0.0197035+0.496615j 0.429311-0.96711j 0.259601-0.351245j -0.0492129-0.293301j 0.250695+0.00837536j -0.105769-0.247815j 0.272743-0.0755615j -0.13139+0.077647j -0.366763+0.243307j 1.00686+0.313663j -0.411081+0.534025j -0.0850532-0.298418j 0.548991+0.209447j 0.709326-0.544964j -0.17715+0.517303j 1.55044-0.75697j -0.378677+0.815519j 0.205656-0.335263j -0.541596+1.23655j -0.00488908-1.05151j -0.179438+0.989264j 0.67813+0.453359j 0.767378+0.593306j -1.51793-0.072152j -0.569343-0.184755j 0.679352+0.503181j -0.769123-0.489839j 0.0911523+0.120471j 0.506102+0.535968j 0.387044+0.264115j 
