-0.00395864+0.0058204j 0.00191644-0.000831013j -0.00316108+0.00470097j 0.00871715-0.0106604j -0.00440299+0.00502499j -0.00449622+0.00536111j 0.00246582-0.00253777j 0.00789661-0.00991283j -0.0102845+0.0085032j -0.00103972+0.00752871j 0.0142196-0.0254942j -0.00433857+0.00389316j 0.00634291-0.00875666j 0.0111944-0.0283046j -0.000799028-0.00222589j 0.0044543-0.00574651j 0.00228955-0.0111854j 0.00643243-0.0145577j 0.0180911-0.0432354j -0.0180581+0.0371511j -0.0144915+0.0236137j -0.00675054+0.0433839j -0.0333726+0.0983184j -0.00556145+0.0150115j -0.00672837+0.0185446j 0.0169147-0.0458005j 0.00201333+0.0242338j -0.011387+0.0617511j 0.000687851-0.014101j 0.000449873+0.00465087j 0.00720103-0.00483031j 0.0028175-0.00514412j 0.0114725-0.0134723j -0.00462815-0.00178043j 0.000294861+0.0162173j -0.0239015+0.0490936j -0.00447511+0.0129056j -0.0163409+0.0219098j 0.00653505-0.00783157j -0.000796416+0.00260699j -0.012582+0.00997918j 0.0018741-0.00462347j 0.00563489-0.0125597j 0.00155378+0.00212339j 0.000924211+0.00292553j -0.0023945+0.0138435j -0.00493018+0.0200533j -0.00351229-0.00199755j 0.00845571-0.0115063j -0.00228869+0.00569395j -0.00277825-0.00691369j 0.000778172-0.00758456j -0.000946878+0.00200081j 0.00820809-0.00136435j 0.00165203-0.00421819j -0.000397951+0.00247487j -0.00408793-5.90228e-05j -0.00453812+0.0115976j -0.00414541+0.00505703j -0.00222174+0.00136559j -0.00334657+0.00480426j -0.00662194+0.00343184j -0.00114207+0.0076576j -0.00287108-0.000256601j -0.00344539-0.00360544j 0.00260275-0.00599287j 0.00154179-0.00550662j 0.00131899+0.000275334j -0.00517425+0.00582476j 0.00313794-0.00696907j -0.00345396+0.0126036j 0.00801763-0.00161444j -0.00432872+0.0060008j 0.00258721-0.00676531j 0.00231249-0.00310881j 0.00167215-0.00748081j -0.00393877+0.00155587j 0.00335988+0.00493234j 0.00208876-0.000583387j 0.0017608+0.00298478j 8.60672e-05+0.00955666j 0.00356712-0.00740805j -0.00214592+0.000722899j 0.00191777-0.00526058j 0.00152996+0.00245895j -0.00221252+0.0087743j -0.00217917-0.00307397j 0.00278307+0.000719494j -0.00471377+0.00431673j 0.00559687-0.00658375j -0.00449861+0.00481499j 0.00452851-0.00213131j 0.000525407+0.00259589j 0.00158309-0.00479298j -0.00242307-0.00125505j -0.00174308+0.00602834j 0.00171828+0.000327929j 0.00277169-0.0064187j -0.00202907+0.00612292j -0.00120522+0.00240866j 0.00123123-0.00903001j 0.00619303-0.00420635j -0.0015583+0.00753506j 0.00232973-0.00609831j 0.00432173-0.000842381j 0.000628094-0.00541015j -0.00556913+0.00232092j 0.00060081-0.0027172j -0.00281135-0.00103815j 0.00640816-0.0184991j 0.00476923+0.00360098j 0.0111882-0.00946967j 0.00185901-0.00413828j 0.00522093-0.00526839j -0.00302674+0.000775196j -0.00109453-0.000733346j 0.000305038-0.00517072j 0.00461895-0.00228317j 0.00141572+0.00266454j 0.00613974-0.00974521j 0.00446401+0.00294224j 8.01709e-05-0.00576789j 0.00206515-0.00721592j 0.00893081-0.00484949j 0.00405765-0.00459477j 0.0109136-0.0161235j -0.00281909-0.00463423j 0.0108507-0.0048707j -0.0109182+0.00994855j -0.00113035-0.00838039j 0.00587285+0.00654001j -0.00510914+0.00998837j -0.00849625+0.00973859j 0.0111565-0.00364161j -0.00344368-0.011451j 0.0148566-0.00897364j 
0.00579149+0.00371702j -0.00113321-0.00209727j 0.00484299+0.00311566j -0.0111298-0.00891354j 0.00540293+0.00479378j 0.00533816+0.00424948j -0.00234415-0.00244224j -0.0103704-0.00779843j 0.0087083+0.010289j 0.00738041+0.00112404j -0.0257675-0.0143425j 0.00387378+0.00451489j -0.00870488-0.00640605j -0.0282976-0.011301j -0.00248499+0.000770003j -0.00572619-0.00409272j -0.0112335-0.00220257j -0.014781-0.00639365j -0.0435296-0.0184426j 0.0377503+0.0186969j 0.0238784+0.0147007j 0.0438257+0.00683261j 0.0995622+0.0338612j 0.0151907+0.00573713j 0.0184864+0.00665907j -0.0461317-0.0169471j 0.0247421-0.00212573j 0.0626571+0.0113567j -0.0138882-0.000616858j 0.00471962-0.000593664j -0.00497357-0.00731038j -0.00492111-0.00275884j -0.01373-0.0115372j -0.00177644+0.00472841j 0.0161832-0.000271269j 0.0494485+0.0239519j 0.0130401+0.00456351j 0.0221824+0.0163982j -0.00815079-0.0066587j 0.00248522+0.000943285j 0.0101009+0.0126231j -0.00476034-0.00191122j -0.0126694-0.00579322j 0.00209633-0.0016011j 0.00293931-0.00076857j 0.0140344+0.00251397j 0.0201727+0.00501254j -0.0019708+0.00364883j -0.0115887-0.00870625j 0.00563039+0.00229478j -0.00694991+0.00286401j -0.007768-0.000941606j 0.00204209+0.0011189j -0.001238-0.0081641j -0.00427186-0.00168772j 0.00245338+0.000325893j -1.36922e-05+0.00421113j 0.0116633+0.00458128j 0.00518246+0.00418679j 0.00129582+0.00223846j 0.00477772+0.00346665j 0.00355941+0.00668442j 0.00768314+0.00108286j -0.000206184+0.00304686j -0.00354047+0.0033603j -0.00596506-0.00251021j -0.00549075-0.00151689j 0.000349731-0.00129634j 0.00575083+0.0052572j -0.00695228-0.00320906j 0.0128888+0.00352704j -0.00165594-0.00816076j 0.00605627+0.00438798j -0.00684044-0.00265417j -0.00325569-0.00230832j -0.00747443-0.00170606j 0.00156749+0.00396537j 0.00512458-0.00335058j -0.000629434-0.00221552j 0.00304261-0.00197923j 0.0095426-0.000233294j -0.00730581-0.00358971j 0.000842866+0.00200765j -0.00547913-0.00198262j 0.00250986-0.00131149j 0.00889812+0.00221103j -0.00321106+0.0019966j 0.000827742-0.00264374j 0.00444881+0.00478697j -0.00678158-0.00574285j 0.00462429+0.00438922j -0.00221055-0.00469678j 0.00287749-0.000433734j -0.00463074-0.00176245j -0.00122909+0.00246708j 0.00613685+0.00165257j 0.0004348-0.00158649j -0.00672895-0.0028562j 0.0061613+0.00193402j 0.00244705+0.00135952j -0.00910511-0.000961521j -0.00397181-0.00625648j 0.00752774+0.00150505j -0.00602085-0.0022605j -0.000980855-0.00461292j -0.00523584-0.00076323j 0.0021302+0.00577155j -0.00266752-0.000463141j -0.000927552+0.00273268j -0.0188127-0.0065012j 0.00378323-0.00504047j -0.00918072-0.0111134j -0.00401406-0.00202766j -0.00513437-0.00508397j 0.000853892+0.00331668j -0.000741215+0.00134019j -0.00540527-0.000874344j -0.002364-0.00493924j 0.00243954-0.00135589j -0.009307-0.00586799j 0.0030754-0.00418035j -0.0053767+0.000175456j -0.00748283-0.00170644j -0.00454707-0.00872112j -0.00447835-0.00388234j -0.0164812-0.0108875j -0.00527779+0.0029302j -0.00473657-0.0109568j 0.00943387+0.0110109j -0.00838225+0.00182256j 0.00730182-0.00573804j 0.00957282+0.00436683j 0.00986863+0.00927254j -0.00360338-0.0111256j -0.0114605+0.00380657j -0.00853628-0.0145537j 
-0.00362793+0.00229142j 0.00414637-0.00213868j -0.00438784+0.0046633j 0.00752404-0.0128411j -0.00267989+0.00381374j -0.00153721+0.000794271j 0.00146896-0.00286192j 0.00755837-0.0152164j -0.00721287+0.0118231j -0.00501285+0.00652519j 0.0112894-0.0229012j -0.00582866+0.00561142j 0.00312068-0.0099404j 0.0129675-0.0175352j 0.00116171-0.000204388j -0.00169017-0.000153076j 0.00933288-0.00673474j 0.00866201-0.0218279j 0.0217958-0.0438294j -0.021994+0.0391746j -0.0105606+0.0211529j -0.0195961+0.0499354j -0.0433484+0.103338j -0.0109012+0.0161204j -0.0114191+0.0162354j 0.015262-0.051077j -0.00956932+0.0357522j -0.0248647+0.0783563j 0.000666609-0.000581918j 0.00166699+0.00127098j 0.00404125-0.00265597j 0.00421463-0.00537796j 0.00810086-0.0180143j -0.00214036-0.0033627j -6.70632e-06+0.00741646j -0.0162249+0.0320312j -0.00266109+0.00441506j -0.01099+0.0252258j -0.00083485-0.0153165j 0.00155219+0.00204398j -0.00601078+0.010397j 0.00519699-0.00211058j 0.00643282-0.00713255j 0.00417743-0.00298615j 0.00160674+0.00639347j -0.00867293+0.00852742j -0.0126694+0.0136191j -0.000835958+0.00251114j 0.00389018-0.0112749j -0.00579094+0.003505j 0.00253799-0.00289549j 0.00625267-0.00633308j 0.000652765+0.00341466j -0.0071276-0.00135755j 0.00467721-0.00628391j -0.000357732-0.00272397j -0.00308464+0.00737533j -0.00768254+0.0101748j -0.00292398+0.00470929j -0.00231197-9.94576e-05j -0.00037116+0.00339641j 0.000247799+0.00719946j -0.00106456+0.00327101j 0.00148884+0.000730671j 0.0041715-0.00188368j 0.00308292-0.000556112j 0.00053613+9.11244e-05j 0.00100783-0.000702814j -0.00520563+0.00852314j 0.00666642-0.00116774j -0.0040874+0.00794929j 0.00371874-0.00930358j -0.00347668+0.00479067j 0.0114433-0.00646058j -0.00042607-0.00423021j 0.00399601-0.0018444j -0.000343978+0.000802253j -0.00606674+0.000896099j -0.000819263-0.00105003j 0.00388364-0.000233793j -0.00270658+0.00338392j 0.00494161-0.00238213j 0.000761119+0.0013525j 0.00148413-0.00159331j -0.00306406+0.00280315j -0.00540704+0.00702125j 0.00313179-0.00241709j -0.00317941-0.00230928j -0.000263803+0.00287989j 0.00382783-0.00509561j 0.000303472-0.000213477j 0.00511634-0.00422675j -0.00132652+0.00418499j 0.00260705-0.00120016j -0.0018602-0.000158447j -0.00208623+0.00431719j -0.00388831-0.00117195j 0.00942019-0.0138009j -0.00142311+0.00103335j -0.00566047+0.00628941j 0.000464901-0.00388962j 0.00609406-0.00237443j -0.00269607+0.00464523j -0.00262685+0.00239669j 0.00241677-0.00243323j 0.00815442-0.000211901j -0.00118313+0.00538993j -0.00234373+0.0015329j 0.000728602+0.00451727j 0.0110264-0.0167978j -0.00504826+0.000667734j 0.00114867-0.00979102j 0.00263073+0.0028718j -0.00078253+0.00225489j -0.00150514+0.00104079j -0.00599695+0.000512676j 0.0111511-0.00497246j 0.00664082-0.00785855j -0.00213399-0.00151135j 0.00172025-0.000680781j -0.00790958-0.00412131j 0.00676602+0.00203716j 0.00518192-0.00119847j 0.00391505-0.00535757j -0.000347212-0.00200283j 0.00647001-0.0158081j 0.00920394-0.0102713j -0.000718109-0.00499108j -0.00723793+0.00587753j -0.00328042+0.00691056j -0.0045312+0.00759033j 0.00524494-0.00314017j -0.0167624+0.00955925j -0.0008492-0.00902787j 0.00125715+0.0040817j -0.00122314-0.00175499j 
0.00315736+0.00400334j -0.00247085-0.00450043j 0.00584353+0.0043927j -0.0135301-0.00874103j 0.00312942+0.00328505j 0.0014153+0.00278062j -0.00323894-0.00192256j -0.017532-0.00964921j 0.0145067+0.00809847j 0.00861656+0.00590547j -0.0263298-0.0133407j 0.00722447+0.00645549j -0.0111095-0.00280474j -0.0192721-0.0160491j 0.00197785-0.00234704j -0.00116672+0.000942042j -0.00935231-0.00962734j -0.0265447-0.0106298j -0.0518595-0.0256473j 0.044105+0.0243792j 0.024122+0.0124867j 0.059603+0.0247714j 0.119283+0.0495895j 0.0192158+0.0124739j 0.0210969+0.0121182j -0.0592461-0.0191704j 0.0424284+0.0125718j 0.091837+0.0310047j 0.000322222-0.000802673j 0.00160724-0.000637081j -0.00267621-0.00415632j -0.00810211-0.00476365j -0.0199111-0.00854473j -0.00483732+0.00206489j 0.00855943+0.00018407j 0.035668+0.0197505j 0.00437481+0.00309158j 0.028973+0.0132858j -0.0169128+0.000959123j 0.00228769-0.00382404j 0.011581+0.00617126j -0.00111022-0.0066333j -0.00699739-0.0068688j -0.00406416-0.00466027j 0.00826209-0.00163054j 0.00922862+0.00933358j 0.0144481+0.0141396j 0.00342053+0.00132738j -0.0127547-0.00421431j 0.0046435+0.00672258j -0.0017966-0.00243581j -0.00500792-0.00584437j 0.00425341-0.0027974j -0.000800241+0.00775752j -0.00671928-0.00516863j -0.00417051-0.000513318j 0.00850532+0.00404571j 0.0114908+0.00807841j 0.00469557+0.00446336j 0.00136344+0.0025584j 0.00341056-0.000894978j 0.00708671+0.000593235j 0.00258818+0.000208836j -0.000289721-0.00185717j -0.00261343-0.00321273j -0.000884578-0.00447478j 0.00101056-0.000259909j -0.0019258-0.000869051j 0.0104614+0.00637983j -0.00143712-0.00738328j 0.00690341+0.00462114j -0.01094-0.00442596j 0.00527789+0.00375843j -0.00824516-0.0121872j -0.00374853+0.00119334j -0.000826284-0.00378097j 0.00122075+0.000770357j 0.00029936+0.00615227j -0.000428873+0.0015626j -0.000832472-0.00309865j 0.0037955+0.00306931j -0.00262284-0.00491973j 0.00157317+0.00195088j -0.000795458-0.00292816j 0.00342795+0.00186747j 0.00710156+0.00622837j -0.00265267-0.00257846j -0.00388646+0.00225905j 0.000976922+0.000773686j -0.00340732-0.00433696j -2.45838e-06+0.000314219j -0.00542713-0.00605503j 0.00316793+0.00124709j -0.00259472-0.00223641j -0.000763754+0.00299048j 0.00402717+0.00225993j -0.0015477+0.00367235j -0.0148408-0.0109975j 0.000949226+0.00279093j 0.00660111+0.00576482j -0.00252229-0.00159588j -0.00531061-0.00721632j 0.00396686+0.00196017j 0.00357014+0.00279512j -0.00076542-0.00185376j -0.00227904-0.00791488j 0.00613867+0.000445319j 0.00182063+0.00171384j 0.00464447+0.00220922j -0.0186245-0.012428j 0.00235308+0.00751656j -0.0127115-0.00280293j 0.00430055+0.00032133j 0.00290856+0.000737333j 0.00155892+0.000957953j 0.000591721+0.0047726j -0.00607025-0.0116152j -0.00866882-0.00497023j -0.00117335+0.00209197j -0.00258088-0.00212097j -0.004151+0.00524924j -0.00285153-0.00688687j -0.00238114-0.0089188j -0.00846076-0.00347281j -0.00246002-3.92418e-05j -0.015588-0.00891616j -0.00936251-0.0126887j -0.00437154+0.000238985j 0.00929876+0.00819732j 0.00689922+0.00145945j 0.0047049+0.00543774j -0.00230641-0.00521723j 0.00996422+0.0159491j -0.00905176+0.000547928j 0.00439132-0.00140178j -0.00304845+0.00162134j 
0.00437645-0.0023266j -0.00198992-0.000578053j 0.00301299-0.0029578j -0.00841375+0.00559957j 0.000875291+0.00178215j 0.00544154-0.00245217j -0.00316952+0.00454962j -0.0121512+0.0110901j 0.00759507-0.00976214j 0.00614988-0.0101819j -0.015483+0.0187359j 0.00187721-0.00745898j -0.00250106+0.00641294j -0.0165786+0.015144j -0.00324506-0.00330159j -0.000913287+0.000988146j -0.00766239+0.00892937j -0.0144608+0.0220465j -0.029693+0.0428801j 0.0189903-0.0293406j 0.0163312-0.0165267j 0.0346402-0.0521328j 0.0595499-0.0891597j 0.0115012-0.0169181j 0.0111347-0.0200423j -0.0275135+0.0454371j 0.0204302-0.0363632j 0.0474146-0.0759517j -0.00212886+0.000346728j 0.0047658+0.0008253j -0.00337666-0.000481304j -0.00410314+0.0112018j -0.00811342+0.0119935j 0.000938262+0.00658932j 0.00411357-0.00805708j 0.0224404-0.0231798j 0.00316498-0.000755594j 0.013958-0.0212667j -0.000886119+0.00864737j -0.00419729+0.00153689j 0.00450962-0.00513645j -0.00585972-0.00254935j -0.00374027+0.00318643j 0.000621268+0.00344652j 0.00212514-0.01147j 0.00792857-0.00365289j 0.0119336-0.011236j -0.000137107-0.00722439j -0.00248363+0.0087722j 0.00485756-0.00572145j 0.000617832-0.00233597j -0.00149754-0.00427623j -0.00520891-0.00265272j 0.00340546-0.00358796j -0.00106727+0.00502018j 0.000788918+0.00713636j 0.00395541-0.00235733j 0.0044513-0.00671113j 0.00768629-0.00193549j 3.55062e-05-0.00468503j -0.00171769-0.000501117j 0.00166326-0.00217513j -0.00160462+0.00185509j 0.00153958+0.000954783j 0.000816366+0.00387339j -0.00280285+0.00269522j 0.00135154-0.00170794j 0.00172321+0.00274225j 0.00953074-0.00825285j -0.00442049+0.00207531j 0.00636821-9.98898e-05j -0.00324388+0.00800657j 0.00275586-0.00450842j -0.0052876+0.00729753j 0.00324835-0.00113974j -0.0015752-0.000879598j 0.000891467-0.00235421j -0.000444402+0.000934902j 0.00109212-0.00187029j 0.00115594+0.000694337j 0.00472445-0.00232308j -0.00292609+0.000975688j 0.0083093-0.00262109j -0.00452548-0.000695404j -0.000177464-0.00131616j 0.00452637-0.00182368j -0.000172846+0.000325465j -0.00384549+0.00573844j 0.0037457+0.0023646j -0.00454272-0.00426995j 0.00224783-0.00268128j -0.00651329+0.00470923j 0.00318959+0.00277626j 0.001321+0.00730558j 0.00347498-0.00283562j 0.000561689-0.00327064j -0.000199287+0.000451821j -0.0111+0.00479923j 0.00636253-0.00139117j 0.00240989-0.00495298j -0.00526382-0.0018278j -0.00212617+0.0105804j 0.000838035+0.00199811j -0.00372171-0.00365266j -0.000374961-0.00063286j -0.00166373+0.00661755j 0.00110163-0.00274588j -0.00301893+0.000232461j 0.00643546-0.00459989j -0.00958068+0.00801769j 0.00964654-0.00422358j -0.0113087+0.014411j 0.00817379-0.00593746j -0.00259081+0.00165416j -0.00245347-0.00264661j -0.000936863-0.00156085j -0.0051912+0.00521872j 0.00228316+0.00303876j 0.00331139-0.00282506j -0.000255458+0.00740226j -0.00383204+0.0030572j -0.00138608+0.0106111j -0.0128234+0.00394554j 0.000802915+0.0105275j -0.0026093+0.00265124j -0.0134332+0.00163234j -0.0107319+0.000803154j -0.00533881+0.00233146j 0.00814523-0.015779j -0.00760061-0.00283612j 0.00111654+0.00883755j 0.00159157-0.00270039j 0.00301959-0.00486139j -0.00264199+0.00450603j -0.000698328-0.00359388j -0.00179282+0.00645615j 
-0.00188406+0.00216328j 0.00175468-0.00268912j -0.000889482+0.00263277j -0.000962309-0.00725755j -0.000262539+0.00290503j 5.31625e-05+0.00220765j -0.00186665-0.00365846j -0.00220168-0.00843855j 0.00119099+0.00679627j 0.00343743+0.00450637j -0.00362169-0.0162518j 0.00282171-6.47027e-06j 0.00157127-0.0029022j -0.00462671-0.0141983j -0.000705758+7.18303e-06j 0.00201655-7.55961e-06j 1.42113e-05-0.00932957j -0.00426695-0.0110311j -0.0102908-0.0271022j 0.00631538+0.0193573j 0.00112628+0.0215306j 0.0147027+0.030624j 0.0210108+0.061546j 0.00627133+0.0098292j 0.00468079+0.0121676j -0.00780095-0.0263752j 0.0107448+0.0187986j 0.0210624+0.0419503j -0.000102035-0.00429004j -0.00673552+0.00896869j -0.00117729-0.00565811j -0.00346606-0.00208812j -0.00678541-0.00873467j -0.000934623+0.000872611j 0.00338707+0.00975885j 0.00402656+0.0247154j 0.00149645+0.00741429j 0.00560781+0.0144617j 7.70123e-05-0.00720251j -0.00404589+0.0062931j -0.00207251+0.00430916j -0.000876449+0.000502856j -0.00267276-0.003217j -0.00345912+0.00816713j 0.0105164+0.00512613j -0.00133417+0.00991268j 0.00716896+0.00653028j 0.00953631-0.0038716j -0.00467133-0.00205918j 0.00183378+0.00370322j 0.000709021+0.00612184j 0.00457579-0.00465182j -0.000518695+0.00289264j 0.00251901-0.00158464j -0.00548442+0.00281896j -0.00493722+0.00587311j -0.00655139+0.00287505j -2.76856e-06+0.00186796j 0.00114299+0.00328715j 0.00296354-0.000526093j -0.000260317+0.000235812j 0.000383996-0.0020973j -0.00051813-0.000110113j 0.00262132+0.00431856j -0.00309295-0.000159958j -0.00230478-0.000858619j -0.000370763+0.000950416j -0.00192346+0.00407094j -3.11706e-05+0.00697381j -0.00112339-0.00492301j 7.5579e-05+0.00560099j -0.00273538-0.00212054j 0.00318036+0.00409858j 0.000338134-0.00420421j 0.00118806+0.00111713j -0.000331594+0.00162324j 0.00271509+0.00158836j 0.00372353-0.00185529j 0.000445304-0.00385919j -0.00210034-0.00234066j -0.000208388+0.00529361j 0.00105966-0.00392862j 0.0024663+0.00679837j 0.00105588-0.00308634j -0.000904754+0.00439225j -0.0022286+0.000707284j 0.000192821-0.00287829j 0.00185421-0.00553594j 1.62471e-05+0.00218114j 0.00457864-0.00650217j 0.000246673+0.00138577j 0.00149418-0.00843472j -0.00345939+0.00586436j -0.00748691+0.00145232j 0.00363855-0.00178429j 0.00485697-0.00495408j 0.00107328-0.0020615j 0.00010045-0.00604192j 0.00160268+0.00485734j 0.00351752-0.00424276j 0.000453875+0.00195894j -0.0035347-0.00203563j -0.00162949-0.00134633j 0.00232001-0.00854053j -0.00626608+0.000701366j -0.00262243-0.00292185j -0.00481816+0.00355222j 6.41004e-06-0.00406655j 0.00194841-0.000537742j 0.00320629-0.00656028j -0.00197392+0.00448642j -0.00228794-0.0153978j 0.000666333+0.00286051j -0.00397091-0.00253993j 0.000869943+0.00225623j 0.00377695+0.00036817j -0.00244348-0.00746944j 0.000364727+0.00306249j 0.00339423+0.00740752j -0.00107419+0.00234668j -0.000550707+0.00112917j 0.000843051-0.00151325j 0.000242337-0.00400852j -0.00173388+0.00710984j -0.00179308-0.00369163j 0.00876333-0.011643j -0.00209894+0.00338j -0.000938001-0.00855032j 0.00554629+0.0109391j 0.00297034-0.00444903j -0.00297696-0.0043587j 0.000633134-0.00123962j 0.00289114+0.00534679j -0.00175817-0.00280629j 0.00301947+0.00361912j -0.0026585-0.00329955j 
-0.000149775+0.00337198j -0.00354048-0.00132397j 0.00132771+0.00178863j -0.00424929-0.00364718j 0.0050192-0.000686841j -0.000556327+0.0020358j -0.00285606-0.00236297j -0.00324779-0.00546827j 0.00387946+0.00437573j 0.000290344+0.00367431j -0.0107101-0.00920223j 0.00041911+0.0019352j -0.00177379-0.00741033j -0.0089931-0.00643594j -0.000433343-0.000188345j -0.00116783+4.79609e-05j -0.00687852-0.00607856j -0.00287947-0.0120115j -0.0130691-0.021932j 0.0149672+0.0159517j 0.0164227+0.0116592j 0.0147549+0.0241561j 0.0388616+0.0454418j 0.00504543+0.0060829j 0.00742293+0.00846183j -0.0159598-0.0249866j 0.010539+0.0158437j 0.0206037+0.0355595j -0.003666-0.00209021j 0.00864583+0.00695258j -0.00520637+0.00237404j 0.0013159-0.00386989j -0.00627641+0.00153174j -0.000293723-0.00317836j 0.00880294+0.00241932j 0.0183148+0.011037j 0.00711359-0.00346495j 0.0109872+0.00765029j -0.0107498-0.00522942j 0.0101418+0.00276049j 0.00277368+0.00503931j 0.00541825+0.00381286j -0.00211393-0.000424673j 0.00924766+0.00240845j 0.00368911-0.00307994j 0.00817432+0.00491938j 0.000504099+0.0013163j -0.00483651-0.00548587j -0.00117921-0.00119155j 0.00121526+0.00132387j 0.00711045+0.00154451j -0.00616243-0.00142015j 0.00876365+0.00317506j -0.0030097+0.00198037j 0.00352358+0.00405083j 0.00652578+0.000723536j 0.00050103+0.00987039j 0.000868097+0.00479625j -0.00155711+0.00174004j -0.00120793-0.00194582j 0.000733633+0.00132399j -0.0037742+0.00129861j 0.00237163-0.00216748j 0.00382683-0.00232468j -0.000787453+0.000199687j 8.11527e-05+0.00193597j -0.000189392+0.00236717j 0.00349228+0.000813073j -7.6495e-05+0.00686921j -0.00326108-0.000847503j 0.00330817+0.000648478j -0.00125689-0.00199431j 0.00415391-0.0010192j -0.00366667-0.00517217j -0.00212088-0.00100732j 0.00302444+0.000527332j 0.000333386-0.000443829j 0.000416331-0.00603907j -0.00542858+0.000922507j -0.00335278+0.00204998j 0.0019993+0.00161281j -0.00167178-0.00199077j 0.0042135-0.00229413j -0.00241313-0.00131034j 0.00535396+0.00359896j -0.00267684+0.00313498j -0.00454383-0.0016573j -0.0023568-0.00538393j 0.00216313+0.000328168j -0.00696762-0.00235273j -9.59288e-05+0.000461392j -0.00603128-0.00575894j 0.00786552+0.00324576j 0.00237384+0.00327852j -0.00334726-0.0010672j -0.00607973-0.0037855j -0.000684231-0.000257454j -0.00221443-0.00290368j 0.00154519-0.00218439j -0.00702082+0.0020533j 0.00672547+0.00271746j -0.0012637-0.00214644j -0.00226705-0.000942501j -0.0053721-1.25237e-05j 0.00108008+0.00591788j -0.00205232-0.00344816j 0.00222141+0.0103076j -0.00326685-0.00127133j -0.00451673+0.000836565j -0.00246878-0.00950212j -0.000835156+0.00511826j -0.00511256-0.00708474j -0.00220531+0.00296083j -0.000386147+0.000485612j 0.00679006+0.00183103j 0.00119746+0.000718901j -0.00728276-0.00395298j 0.0024312-0.00625926j 0.0050617-0.000777685j 0.0052038-0.0027699j 0.00256078+0.000187293j 0.000790336-0.00341283j 0.000454875-0.00224532j 0.0107164-0.00416644j -0.00115294+0.00262403j -0.00604027-0.0104091j 0.00754565+0.00326595j -0.00560142-0.00269345j 0.00458139+0.00501666j 0.000805756+0.0018649j -0.00225217-0.00438789j -0.00689107-0.0019494j 0.00627722+0.00241214j -0.000432913-0.000729107j 0.00516907+0.000851096j 0.000107204-0.000282882j 
