-0.00688167+0.035359j -0.0356897-0.00690089j 0.000360332+0.0140545j -0.0112896+0.00130072j -0.000512172-0.00794809j 0.00958494-0.0060641j -0.00823733-0.00539j 0.0131222+0.000593902j -0.00731046-0.0104604j -0.00757239+0.0151933j 0.00386184+0.00554431j 0.000572949-0.00147611j 0.00793966-0.00267236j 0.00155392+0.00708733j -0.00696333+0.00309641j -0.00668573-0.00556381j 0.00562563+0.00545137j -0.00474591-0.00194366j 0.000828722-0.00583455j -0.00428481+0.00159092j 0.0059143-0.00339476j -0.00219075+0.0035752j 0.00590979-0.0130079j -0.0129841-0.00528867j 0.0217015-0.00890292j -0.0131447-0.0218684j 0.0047679-0.0159205j 0.00579618-0.00133484j -0.0032691+0.00351234j 0.0117092-0.00210377j 0.00404082+0.00180076j -0.0013096-0.00237j 0.000524957+0.000909746j -0.00474275+0.00136019j 0.00115975-0.00058704j 0.00496891+0.00426448j 0.00112406+0.00356662j -0.00211836-0.00227176j 0.00401857-0.00164669j 0.00591381-0.00398317j -0.0052049-0.000962708j 6.68582e-06-0.00633125j 0.00385063+0.00284264j 0.00972408+0.00222022j -0.013377+0.00106589j 0.00668192-0.034149j 0.0348309+0.00806882j 0.00410538-0.0136944j 0.00315981+0.00766761j -0.00640957-0.00300757j -0.00264266-0.000596212j -0.0089112-0.00438519j 0.00498405-0.0182441j 0.0170314+0.00949614j 0.00390026-0.034286j -0.0307643-0.000515611j -0.00264272+0.0151176j 0.0284137-0.00215691j -0.0173123-0.0208841j -0.000433515-0.0330203j -0.0280662-0.00987209j -0.00094964+0.00687974j 0.00173187+0.0239663j -0.011857+0.0152141j -0.0141568+0.0324108j 0.00989713+0.00372413j -0.0167398+0.0134352j -0.00628336-0.0108073j 0.0194759-0.0145552j 0.00103736-0.00772872j -0.0082745-0.00447804j 0.014773+0.00728089j -0.0193895+0.00971883j -0.000252639+0.0148993j -0.00765853+0.00667492j 0.00517644+0.000493992j -0.00190766+0.00404975j 0.0260391-0.00504766j 0.000185036+0.00323386j -0.00774907-0.00703448j 0.00547895+0.00144858j -0.0179925+0.00584532j 0.00041762-0.00666236j -0.00147753-0.000507369j 0.00618365-0.000194987j -0.0122492+0.00198411j 0.00205743-0.00154883j 0.018107+0.00255483j 0.0064744-0.000400794j -0.00521744+0.00178018j 0.00851429+0.000734249j 0.0141986+0.00041699j -0.00937625+0.00295472j 0.0063495-0.00110537j 0.00199038-0.0041154j 7.5616e-05-0.00386849j 0.0011727+0.0108598j -0.000918088+0.00524014j -0.00511956+0.0100906j 0.00727404-0.00383387j 0.00310935+0.00456752j 0.00158075-0.00190786j 0.00304763-0.0138525j 0.002443+0.00127221j 0.0095355+0.00397035j 0.00888837-0.00159932j 0.0208313+0.0085055j -0.0146929-0.0105133j 0.00382397+0.00735833j -0.00699746-0.00876386j 0.0168348+0.0167115j 0.000203179-0.000499672j -0.0015942+0.00578651j -0.000745719+0.00128874j 0.0134826+0.00880894j -0.00570569-0.00496634j 0.00295038+0.0171446j -0.00474237-0.0062019j 0.0010441+0.0206532j 0.019634-0.0102972j -0.0200451-0.0017357j 0.000293654+0.00842339j -0.013563+0.00104012j 0.017507+0.0284539j 0.010465+0.0286127j -0.0277311+0.0189849j 0.0075312-0.0236374j 0.0106077-0.0155604j 0.0239459-0.01301j 0.0270106+0.0277398j 0.0267081+0.0190208j 0.0207029-0.025049j -0.034812+0.045061j -0.0407955-0.0321441j -0.0416821+0.0436189j 0.0432913+0.0414675j 
-0.0233082+0.0281043j -0.0283571-0.0235563j -0.0124774+0.021474j -0.0228458-0.0123208j -0.00397621+0.0105327j 0.00281631-0.0027791j 0.00382613-0.00933454j 0.0121517+0.000400024j 0.00323546-0.00642884j 0.00167073+0.00255173j -0.00500259+0.00263037j -0.00580105-0.00511537j 0.00501829+0.00138625j -0.000760547+0.00396001j -0.00154336+0.000551253j 0.00955662+0.00142528j 0.000518175+0.00452734j -0.00312612-0.00272994j 0.00838625-0.000372621j 0.000163039+0.00501935j 0.0079569+0.012737j -0.00668857+0.0102075j -0.0123726+0.0020121j -0.000283443+0.0117666j 0.0225288+0.0148869j 0.0131037-0.0254982j 0.0218012+0.000821023j 0.0056824+0.0135112j 0.0019781-0.00959165j -0.00249856+0.0174753j -0.0104671+0.00845787j -0.0069277-0.00833567j 0.0113477-0.00541917j 0.00769986+0.00546555j -0.000209179+0.000162512j -0.00804752+0.00312399j -0.00758506+0.00469883j -0.0113015+0.00365442j -0.00454532-0.00872633j -0.00295484-0.0103417j -0.00867921+0.00712641j -0.0110605-0.00120282j 0.00454574-0.00216448j 0.0115106-0.00206554j 0.00655382+0.0153109j -0.0240507-0.00577016j -0.00074636-0.0222723j -0.000428938+0.00859432j 0.0024526-0.000287147j -0.00276674+0.0122646j -0.00847613+0.0127571j -0.012421+0.000566537j 0.00165713-0.00144675j 0.00422299+0.0046092j -0.026057-0.023169j -0.0246075+0.027281j -0.00632041-0.00759246j -0.00128469-0.00309629j -0.0177491-0.00645681j -0.0147614+0.00465866j 0.0100838+0.0064039j 0.000538247+0.0212331j 0.00171982+0.00107195j 0.00022874+0.0174862j 0.00357046+0.0132655j -0.0138337+0.00447569j -0.00303579+0.00918473j 0.00371044+0.013308j 0.0092086-0.00724417j -0.000743491+0.00788979j -0.00334768-0.00431795j 0.0123992-0.0107703j -0.00398392+0.0010982j 0.00806448-0.00210525j 0.0034551-0.00143615j 0.00389497-0.0071719j 0.000280302-0.000421413j 0.00592546-0.00671807j 0.00823081-0.00540357j 0.00524497-2.7018e-05j 0.0168694-0.00564858j -0.00888908+0.0042644j 0.00502324-0.0012869j 0.00507969+0.000648649j 0.00895177-0.00359618j 0.00317596-0.000354715j -0.00263242-0.000292074j 0.00170658+0.00274019j 0.00173287-0.00262435j -0.000422368-0.00270966j 0.00207815+0.00238734j 9.812e-05-0.00851358j 0.000623512+0.00889905j 0.00297851-0.000547327j -0.00639253-0.00276291j -0.00369403-0.00328223j 0.015375+0.00330472j 0.00475875+0.00324244j 0.00445021+0.00304368j 0.00217014-0.00324699j -0.00698597-0.0041296j 0.000219626-0.000703822j 0.00595655-0.000230445j 0.00148533-0.0028022j -0.00194413-0.00154844j 0.00546834-0.00119077j 0.00930335+0.00119646j 0.00475116-0.00018776j -0.00171881-0.00431593j 0.00298698+0.00652517j 0.0154829+0.00225135j 0.00225646-0.00193188j -0.00475043-0.00891906j 0.00591299+0.00917877j 0.0115087-0.00419507j -0.0086931-0.0121043j 0.00471024-0.00959554j -0.0054104+0.00159099j 0.0138617+0.000782678j 0.000882352+0.000960502j 0.0032115-0.00207141j 0.0146159+0.0189451j -0.00519282+0.00478044j 0.00308027+0.0184406j 0.0120319-0.0193848j 0.0157447+0.0164848j 0.0191751-0.0166765j 0.0100855-0.00066923j 0.0145168-0.00580286j 0.0140755+0.0229314j 0.00157964-0.024279j -0.0234036-0.000117992j -0.0313821+0.0180781j -0.016355-0.0289167j -0.0329854+0.0136591j 0.0135156+0.0328871j 
-0.0275197+0.00693556j -0.00696386-0.0278533j -0.0219068-0.01045j 0.0165996-0.0236283j -0.0127076-0.0246438j 0.0114568-0.00779985j -0.0109454+0.00707412j 0.00363766+0.00486908j -0.011789-0.00345753j -0.0105705+0.0202848j 0.0105246+0.00140425j 0.0086756+0.00556254j 0.00258882-0.00483638j 0.0013103+0.00291336j -0.00667824+0.00277909j -0.0200133-0.00499146j 0.00345321+0.000728718j 0.000284265-0.000414633j -0.0113749-0.00378604j -0.00549426-0.00705035j -0.00366349-0.0161155j 0.00457277-0.0111182j 0.0307345-0.00126284j 0.000114656-0.0284643j 0.017111-0.00552177j -0.00594927-0.0200416j 0.0170515-0.00684884j 0.00839287+0.00724924j -0.00385706-0.00814659j 0.00246257+0.0173013j -0.00708572+0.0101812j -0.00602972-0.00396199j 0.00688239-0.0067048j 0.00779517+0.000507066j 5.26159e-05+0.000379144j -0.00844323+0.00472824j -0.00680788+0.00491313j -0.00785963+0.00495481j -0.00633831-0.00537914j -0.00448769-0.00603237j -0.00517333+0.00604282j -0.00854934+0.00149327j 0.00286604-0.00229474j 0.00837796-0.0024457j 0.0103645+0.0103537j -0.0184921+0.00462736j -0.0105975-0.0166748j 0.00163663+0.0104723j 0.000746499-0.00150852j 0.000998952+0.0109664j -0.00472109+0.0127391j -0.00908399+0.00278808j 0.000104864+0.00149404j 0.00109424+0.00143475j -0.0228122-0.0106083j -0.0124085+0.0235317j -0.00577368-0.00933525j -0.00738495-0.00135271j -0.0120697+0.000480995j -0.0100646+0.0122642j 0.0150318+0.00404316j 0.00426243+0.0165144j 0.000794739-0.00298124j 0.00401885+0.0126322j 0.00565049+0.00432447j -0.0135958+0.00583988j 0.000763317+0.00516557j 0.00670944+0.0125976j 0.0041251-0.00383948j 0.00110833+0.00793533j -0.00260478-0.00280642j 0.00580725-0.0129461j -0.000474586-0.00133149j 0.00672454-0.00640214j 0.0039808-0.00385574j 0.00175105-0.00703591j 0.000298187-0.00116416j 0.000195355-0.00416999j 0.00673038-0.00621723j 0.00631784-0.000109798j 0.0137298-0.00716072j -0.00358626+0.0027265j 0.00448619-0.000947381j 0.00494143-7.35033e-06j 0.0061234-0.00393666j 0.00546675-0.00184576j -0.00274693+0.000811794j -0.00224842+0.00267129j 0.000221851-0.00261008j 6.50964e-05-0.00279343j 0.000733205+0.00180835j -0.00398638-0.00648052j 0.00395674+0.00636135j 0.00118304-0.00027461j -0.00700008-0.000762962j -0.00402089-0.00169399j 0.0137889-0.000399606j 0.00482019+0.00155509j 0.00572552+0.000614174j -0.000235197-0.00255052j -0.00777625-0.00416079j -6.02693e-05-5.94953e-05j 0.005224+0.00183508j 0.000655946-0.00280807j -0.00405866-0.00184816j 0.00327883-0.000667383j 0.00411502-0.00100354j 0.00768655+0.00145142j -0.00326532-0.00483539j 0.00531421+0.00696558j 0.00945203-0.00209429j 0.00174586-0.0018761j -0.00525982-0.00934557j 0.00634041+0.00774396j 0.00630041-0.00647703j -0.00712661-0.00960504j 0.00271528-0.0133861j -0.0036162+0.0027779j 0.011416-0.00483813j -0.0036448+0.00299513j 0.00668043-0.00216491j 0.014284+0.0136762j -0.00161741+0.00455674j -0.000648657+0.0105502j 0.00665437-0.0243087j 0.02087+0.00900802j 0.0153672-0.0101409j 0.00632176+0.00293861j 0.00731736-0.00307855j 0.00742262+0.0139425j -0.00536693-0.0254622j -0.0249883+0.00627322j -0.0199276+0.00734648j -0.0067495-0.0183137j -0.0192846+0.00446678j 0.00443176+0.0192343j 
0.0146324-0.00270232j 0.0025527+0.0148064j 0.00016781-0.00469234j 0.00395867-0.00132617j -0.00294304-0.000697288j -0.00073546-0.000135109j 0.00212385+0.00289206j -0.00219025-0.00145387j -0.0020887+0.00442091j 0.00371427+0.00120559j 0.00129918-0.00287079j -0.00141907-0.0006515j -0.00249313-0.00152342j 0.00133803-0.00213977j 0.00157269+0.00234713j -0.00300899+0.00381646j 0.00148144-0.00205377j 0.000763637+0.0017228j -0.00404567-0.000768129j 0.000423313+0.00135729j -0.00353777-0.00234219j 0.00111455-0.00234807j -0.00377312+0.00277848j 0.00278281+0.00336721j -0.00274058-0.000281949j 0.00164148+0.00287463j 0.00062778+0.00545534j 0.000406677-0.00204995j -0.00367136-0.00337054j -0.00539465+0.00315361j -0.00136062-0.000555359j 0.000688033+0.00239382j -0.00141399-0.00109459j 0.00207999+0.000415709j -0.000703703+0.000440377j -0.00161623-0.00328864j 0.00151743-0.00173693j 0.000532336+0.00176444j -0.000663857+5.91994e-05j -0.00295901+0.000805014j 0.00106484+0.0012801j -0.000527984+0.00290673j -0.00175926-0.00142544j -0.00483453-0.00184408j 0.00155396+0.00145527j -0.00473803+0.00780285j -0.00559227-0.003437j -0.000603737+0.000581369j -0.000944713-0.000234569j -0.000595778-0.00112736j 0.00295435-0.00203458j 0.00240978+0.0025795j -0.00683658-0.00251828j 0.00195311-0.00778897j 0.000694068+0.00234327j 0.0030265-0.00124946j 0.000730262-0.00389681j -0.00620495+0.00116676j 0.00881724+0.00348631j 0.00119365+0.00506211j 0.00462109+0.00331123j -0.00104985-0.00590925j 0.0022344+0.000177333j -0.00674306+0.00117874j -0.0036244-0.011828j -0.0016938-0.00578763j -0.000460928-0.00552408j 0.000418671-0.000569437j -0.000684784+0.00464993j -0.000533323-0.00163246j -0.00639337+0.00233279j 0.0013875-5.31819e-05j -0.000613286-0.00643169j 0.00545387-0.000787037j -0.000810921-0.00399788j -0.00158104+0.00246775j -0.00139968-0.00125595j -0.00252494+0.00703649j 0.000243266+0.00443767j -0.00227101+0.0034002j -0.00139147+0.00738896j 0.00411742-0.00404048j -0.00281936+0.000636861j -1.63346e-05+0.00239345j -0.00281571+0.00281687j 0.00150045-0.00335695j 0.000114617+0.00113089j -0.000635101+0.00388033j -0.00103693-0.000957084j 8.17767e-06-0.000766529j 0.00117477+0.00156965j -0.00532606+0.00190801j 0.00313065-0.00239556j -0.000914492+0.000458429j -0.00144582-0.000431335j 0.0009155+0.000445378j -0.00108859+0.0032544j 0.00112181+0.00223883j 0.0025298+0.00229643j -0.00195175-0.000779372j 0.00280002-0.00250356j -0.00166781-0.000441892j -0.00458311+0.00205937j -0.00075926-0.000174456j -0.00140042+0.000685804j -0.00470409+0.00188947j -0.00357179+0.00334762j 0.00161266-0.00365192j -0.000325507+5.02889e-05j 0.0023245-0.000456376j -0.00625143+0.00465992j 0.00102963+0.00176269j 0.00237727-0.00280587j -0.00229257+0.00205486j -0.010023-0.00109027j 0.00737517-0.00529885j 0.00210339-0.000777383j 0.00402044+0.00245638j -0.00376228-0.00121474j -0.0065832-0.0046726j 0.00118039-0.0016949j -0.00624155-0.00280423j -0.00354038+0.00365854j -0.0122349-0.00111415j -0.00170735-0.00345998j 0.00119254-0.00421609j 0.00429783+0.0147414j -0.00787067+0.00148666j 0.00188719-0.00136945j -0.0063019-0.00130669j -0.0025835-0.00191533j -0.002323+0.00241142j 0.0024548-0.00652251j 0.00558951+0.00284353j -0.0123957+0.0155344j 0.0154161+0.0120996j 
-0.00412436+0.010104j -0.0101052-0.00392589j 0.0043192-0.00105218j 0.00284913+0.00619493j 0.0019366-0.00591875j 0.00385352+0.00159431j 0.000723439-0.00165685j 0.00438587+0.00292237j -0.0011886-0.00317446j -0.00479556+0.00588086j 0.000656508+0.000514154j -0.00324215-0.00270519j 0.00310523-0.000915655j 0.000217625+0.00254252j -0.00324991+0.00182947j -0.00261393+0.000628435j 0.00299648+0.00280669j -0.00239941-0.0007534j -0.000819975-0.00265675j -0.0014672+0.00329369j -0.000585495+0.000726225j -0.00198256+0.00139236j -0.00419876-0.000143467j -0.000943775+0.00366813j 0.000744588-0.00570048j -0.00624018+0.000588387j -0.00827757-0.00210058j 0.00311856-0.00565525j 0.00209539-0.00360826j -0.00896818-0.0106964j -0.00173377-0.00667802j -0.0038261+0.00473372j -0.00471903+0.00338623j 0.000686129+0.00214425j 0.00206536+6.09797e-05j 0.0011393-0.0081933j 0.00293252-0.00605841j 0.00445087-0.0022794j -0.000964133-0.00532421j -1.9906e-05+0.000262192j 0.0023846-0.00451853j 0.00593338+0.000253575j -0.00319597+0.00286603j -0.00521667+0.010618j -0.00553425+0.0032807j 0.0165927-0.00271543j 0.00952718+0.0137596j 0.00266921-0.0044048j -0.00193264+0.00718348j -0.0056243+0.00341135j -0.00793015+0.000601028j -0.00556189-0.00600034j -0.00234033-0.00324645j 0.00277717-0.000737478j -0.00760941+0.00205373j 0.00340814+0.00807674j -0.00792619+0.00689675j 0.00552911+0.00567153j -0.00290893+0.00227553j -0.00107161-0.00393003j -0.00539204-0.00142269j -0.000341329+0.00373797j -0.00712945-0.00304303j 0.00607278-0.00990944j 0.00960582+0.00662414j 0.00445346+0.00112311j 0.00229511+0.00114168j -0.00187369-0.00146737j -0.00552465-0.000524675j 0.00352759+0.00474566j 0.00985932-0.00642866j 0.00429163-0.000514191j 0.00604172+0.00620747j -0.00114625+0.00468699j 0.00446822+0.00590489j 0.00271153+0.00288056j 0.00128524+0.000604191j -0.00292642-0.00587098j -0.00300247-0.000248733j 0.00515892-0.00295763j -0.0032707-0.00267464j 0.000154601+0.0060669j 0.00451484+0.00154284j -0.00189823-0.00082327j -0.00117426-0.00207802j 0.000320095+0.00866457j -0.0021683-0.00272776j -0.00214302-0.0091475j 0.000430357+0.0049738j -0.00161784+0.000475197j -0.000329913+0.000790136j 0.00102604-0.00525161j -0.00139333+0.00465586j 0.0021483+0.00097573j 0.00358752-0.00455091j -0.00178541-0.00173887j -0.00422932-0.00310376j -0.00378467-0.00230099j -0.00736771-0.000955467j 0.00331255-0.00064225j 0.00212078+0.00044867j 0.000862214+8.04305e-06j 0.0028547+0.00309933j -0.00147764-0.000480114j 0.00254507-0.00370537j -0.00082605-0.000552729j 0.000200004-0.0012579j -0.00585419+0.00408892j 0.00188965-0.00437185j -0.00469597+0.00546996j 0.00451914-0.00980428j -0.00216192-0.00277197j 0.00669498+0.000374899j 0.000150535-0.00330148j 0.011153-0.00156644j -0.00247612+0.00934681j 0.00389452+0.00895787j 0.00158655-0.00179594j 0.00475406-0.00310445j 0.00428881-0.000184955j 0.00402917+0.00206915j 0.00383687+0.00312796j 0.00465514-0.00562783j 0.00870511-0.00819191j 0.00386462-0.000127662j 0.00350504+0.00359066j -0.0155815-0.0118361j 0.00801613-0.00776802j -0.00420913+0.00376278j 0.0040855-0.0092712j -0.0122992-0.00146155j -0.00125628+0.0118757j 0.00747763+0.000670189j 0.000964098+0.00559648j -0.0105833-0.0306796j -0.0308012+0.0107776j 
0.0129578-0.00386378j 0.00393648+0.0130865j -0.000163019-0.00602994j 0.00649064-0.0011868j -0.00414959-0.00695612j 0.00993145+0.00388528j 0.00840468-0.00618763j 0.00609857+0.00802388j 0.000112695+0.00171085j -0.00251557+0.0113587j -0.000229583-0.00438489j -0.00839911-0.00599748j 0.002049-0.00156303j -0.00201527+0.000487868j -0.00227524+0.00541184j -0.00620576+0.0104796j 0.00562821+0.00121603j -0.00207944-0.00113718j -0.00667514-0.00301999j -0.00324768+0.00701809j -0.0121945+0.000749685j -0.00237599-0.00701411j -0.0133006+0.00479961j 0.00412112+0.0125679j 0.00438808-0.000747467j -0.000271484-0.00440942j 0.000602982+0.0016476j 0.00260975-0.0013228j -0.00174545-0.00508905j -0.00579087+0.000604171j -0.00111568-0.00105375j -0.000754214+0.0034277j -0.00165966-0.0015714j 0.00270046+0.000167866j -0.000218379+0.000474795j -0.0019792-0.00358688j 0.00146417-0.00316038j 0.000853039+0.000843999j 4.89e-05-8.89846e-05j -0.00250801+0.00224775j 0.00202504-0.00040831j 0.00128108+0.00254339j -0.00316328+0.000255917j -0.00688537+0.00565119j 0.00040115-0.00233635j 0.0166683+0.00863999j -0.00558372+0.0202405j 0.0138898+0.00214291j -0.00541529+0.00624966j -0.000369663+0.000619467j 0.0047024+0.00479908j -0.00422148+0.00587853j -0.00923456-0.0104047j 0.00907683-0.00825803j 0.00232899+0.00109738j 0.00284593-0.00160403j -0.00358047+0.00240237j 0.00235191+0.00474514j 0.00318765-0.00321649j 0.0011885-0.00307437j -0.00161851+0.000547489j -0.00459585-0.00235503j 0.00423697+0.00047974j -0.00493125+0.00457206j -0.00446564+0.00228997j -0.0023897-0.00882816j -0.00532975-0.00296389j -0.00754175-0.00417988j -0.00834833+0.00404719j 0.00188013+0.00657993j 0.00510737-0.000556514j 0.0122383-0.00831977j 0.00201287+0.00273438j 0.0119695+0.00377103j 3.22021e-05+0.0041565j 0.00696464+0.0106202j -0.00317465+0.00385659j 0.00281524+0.00339956j 0.00351156+0.00839558j 0.0100255+0.00228773j 0.00763117+0.00892024j 0.00229926+0.00522667j 0.00439949+0.00329337j 0.00147395+0.00349649j -0.00282519+0.0039367j -0.000954556+0.00910293j -0.00270006-0.00252029j 0.00157056-0.00945529j -0.0020558+0.00418383j -0.00424289-0.00140789j 0.00571331+0.00185672j -0.0055386-0.00118397j -0.000715575+0.00413212j 0.00217623-0.000805171j 0.00078486-0.00565739j -0.00168984-0.00602426j -0.00136377+0.00498021j -0.000115774+0.0018132j -0.00616527+0.0065126j 0.000191929-0.00630493j 0.00594259-0.0109904j -0.000327289+0.00105977j 0.000907659+0.0108073j -0.00292214-0.00110493j 0.0037541-0.00464745j -0.00639904+0.00576404j -9.96986e-05+0.00353697j -0.0124042-0.00348905j 0.00117774-0.00467402j -0.00442815+0.0037997j 0.00540802-0.000510031j 0.00153124-0.00352569j 0.0120956-0.00833168j -0.00430651+0.0035433j 0.0058491+0.00642152j 0.00477164-0.0067601j 0.0103094+0.0123637j 0.0128191-0.00212977j 0.00213739-0.00343649j -0.00464726-0.0056303j 0.00332469+0.00232562j -0.00505558+0.00703677j -0.00422166+0.00513354j -0.00506953-4.98889e-05j 0.00395598-0.00388587j 0.00336064+0.0015772j 0.00577008+0.00532364j -0.00245961+0.00306848j -1.82702e-05-0.000797832j -0.00157571+0.000974062j -0.0290369-0.00857705j -0.00873427+0.0291979j -0.00411503+0.00115156j -0.00150717-0.0032997j -0.00368015+0.01085j 0.0107516+0.00363603j 
0.00954122-0.00748277j 0.00754898+0.00963982j 0.000423797-0.00198658j 0.0020281-0.000848451j -0.00422786-0.00326534j 0.00533598-0.00110945j 0.00201194-0.00320183j 0.00454196-0.000533349j -0.003989+0.00181341j 0.00311339+0.00914302j 0.00213746-0.00249076j -0.00553827-0.00244406j 0.00103266-0.00451113j 0.00185753+4.69833e-05j -0.000709558+0.00554556j -0.00560517+0.00606112j 0.00545681-0.00130539j -0.00206614+0.0015147j -0.00563421-0.00381477j -0.00054421+0.00425687j -0.00543902-0.00427405j 0.00308551-0.00255316j -0.00940577+0.00259157j 0.00208024+0.0094694j 0.00368001-0.00169032j -0.00123436-0.00305169j -0.00201951+0.000948373j 0.00248617-0.00701332j -0.00652109-0.00647503j -0.0118138+0.00292955j -0.00553269-0.0034098j 0.000219014+0.00923017j -0.00552024+0.00279823j 0.00527928-0.00129518j 0.00221964-5.71017e-05j -0.00745675-0.0096862j -0.000127826-0.0109619j 0.0041587-0.000246757j -0.00427234-0.00525908j -0.00395611+0.00462798j 0.0029622-0.00482469j 0.0045471+0.00237245j -0.00418886+0.00202356j -0.00867574+0.00836957j 0.00162927+0.0106414j -0.00821577+0.00414891j 0.0035256-0.0202525j -0.0209298-0.00201569j 0.00578236-0.00241947j -0.00903139+0.00559292j -0.0200588-0.018j 0.0143833-0.0160977j 0.000226364+0.0169155j -0.0144901-0.000328415j -0.0157067-0.00398652j -0.0067172+0.0161798j -0.0159505-0.00647822j -0.00411954+0.0136781j 0.000123316-0.00476243j 0.00359138+0.00525282j 0.00952505-0.00475438j -0.00275413+0.00658205j -0.00797412-0.00792853j 0.00799748-0.0034434j -0.00577281-0.00264328j -0.00239876+0.0116288j 0.0048216+0.00283054j 0.00982477+0.00526955j 0.0138664-0.00418466j -0.00531257-0.00518633j -0.00153436+0.00774407j -0.0150656+0.0132478j -0.00680325-0.00650148j -0.0164788-0.00904414j -0.0048937-0.00392294j -0.00885685-0.00988522j 0.00273399-0.005103j 0.000913579-0.000491963j -0.00189384-0.00998572j -0.0105227+0.00202716j -0.00667065-0.0084981j -0.00597717-0.0115223j -0.00690143-0.000195645j 0.000348071-0.00494533j 0.00628661-0.00325174j -0.00164118-0.0144611j 0.0038148+0.00324277j 0.00168778+0.0132388j 0.000124277-0.00405973j 0.00558825+0.000923247j -0.00595858-0.00294309j 0.00681181+0.00562094j -0.000816857-0.00832102j -0.00329009+0.00213165j 0.000711234+0.0079511j 0.00393274+0.00628417j 0.00453584-0.00553351j 0.00318342-0.00314159j 0.0114419-0.0104901j -0.000222709+0.00996747j -0.00838366+0.0117388j -0.00143695-0.000874189j -0.00372899-0.00951556j 0.00340319+0.00235779j -0.00483842+0.00749073j 0.00592746-0.00443755j 6.22565e-05-1.80613e-05j 0.0139182+0.000239983j 0.000116534+0.00686259j 0.00557552-0.00816868j -0.00528092+0.00809024j -8.8805e-05+0.00496428j -0.0153468+0.0100244j 0.0050492-0.00120841j -0.0128449-0.00141166j -0.00774162-0.000668008j -0.0139699-0.0151526j -0.0123858+0.00338293j -0.00423828+0.00809541j 0.00249363+0.0089691j -0.004215-0.00388549j -0.000258739-0.00528291j 0.00418395-0.000467069j -0.000107724+0.00728144j -0.00627801+0.00504659j -0.00668157-0.00309867j 0.00679639-0.00114132j 0.000216268+0.00229697j 0.00334762-0.000576508j -0.0011221+0.00691284j 0.0312672+0.00832467j 0.00831369-0.031104j -0.00162227-0.00147677j 0.00134024-0.00102198j 0.00802458+0.00545297j 0.0054213-0.00804363j 
