0.0490959+0.035488j 0.0333474-0.0489065j -0.0111116-0.0109637j -0.00405187+0.009422j 0.00314647-0.00347786j 0.000171369-0.000342022j -0.00632299+0.00213462j 0.000825783+0.00077081j -0.00186625-0.00427669j 0.000709392-0.00666355j 0.00768184-0.00131624j -0.0362525-0.136426j 0.134991-0.0336389j -0.0176187-0.0955114j -0.104811+0.00714302j -0.0103331+0.0179963j 0.021802+0.0501688j -0.00983566+0.0363048j 0.00293759+0.0414243j 0.0124163+0.016144j -0.0151086+0.0136786j -0.0126683+0.00719123j 0.0339654-0.02851j -0.0316005+0.0135973j 0.036119+0.0334217j -0.0217745+0.0254937j -0.0661667+0.0121794j 0.0229475+0.0753656j 0.0264278-0.159274j -0.199772-0.0334069j -0.0358521-0.11595j 0.0909165-0.0656525j 0.0543724+0.207453j 0.033937-0.0783245j -0.0427471+0.0910902j -0.0516514+0.0636902j -0.144007-0.0335834j -0.10621+0.141424j -0.0403363+0.0881598j -0.0701954+0.0428307j 0.0701919+0.0038124j -0.024939-0.0310002j -0.115319+0.0260649j 0.0472003+0.00682161j 0.0148824-0.049417j 0.0795716-0.0438068j 0.044144-0.045226j 0.0774617+0.00913567j 0.0176973+0.0626646j 0.0456304+0.0478871j -0.0244091-0.0203229j -0.0117289-0.0253754j -0.0503959+0.0350924j 0.00713996-0.0290275j -0.169111-0.0283503j 0.0823787+0.0141229j 0.0129017-0.0154702j 0.113751+0.0406981j -0.0234156-0.027716j -0.148488+0.0258117j -0.00109625-0.0160793j 0.0193621+0.082814j 0.00572084+0.159097j -0.109576-0.0325443j -0.165801-0.117415j -0.0375832+0.147946j 0.00650396-0.152688j 0.17813+0.0641304j -0.104542-0.375915j -0.383459+0.157266j -0.0911913-0.0313553j -0.0181797-0.0774133j -0.0328418-0.0577413j 0.0539099-0.0457219j 0.096191+0.0235032j -0.033971-0.126428j 0.000332654+0.0923308j -0.037268-0.0165755j -0.0039927+0.0072415j -0.0175561+0.00504633j 0.0132128-0.0122757j -0.0195298+0.0887982j -0.0366526+0.0193107j -0.0554775+0.0386724j -0.0144398+0.0170973j -0.000310772+0.0355149j 0.0349125-0.0193161j -0.00298012-0.0137164j -0.016559+0.0143544j 0.00823747+0.00662919j 0.0157066+0.0121163j -0.0222939+0.00200282j 0.0266687-0.0126837j -0.0164176+0.0261589j 0.0186216-0.0200731j -0.0194763-0.00982842j 0.0227066-0.00892147j 0.00701702-0.000896196j -0.0176272+0.00966197j -0.0029051+0.00163714j 0.000873251-0.0311556j 0.0181151-0.0216555j -0.0263309-0.00846115j 0.0139689-0.0156081j -0.00688832-0.00603176j -0.00356372+0.0018512j -0.00309635+0.00644619j -0.00147262+0.00445455j -0.00205076+0.00958418j 0.00983824+0.00589709j -0.0104226+0.00690764j 0.00771623-0.0121847j -0.00259343+0.00497916j -0.0116751+0.00607744j 0.0140458+0.00556418j 0.0064544-0.00996001j -0.0164447+0.00371121j -0.00987383+0.00845811j 0.0135093-0.0053782j 0.000587362-0.00177921j -0.0129402-0.00240471j 0.00449477+0.000122784j -0.00628858-0.0075264j 0.00603949-0.00684121j -0.0153872-0.00174879j -0.0102806-0.00524691j -0.00517545+0.00448116j 0.000701935-0.0124681j 0.0093757-0.0087799j -0.00740877-0.00555005j 0.00779132-0.00920681j -0.00869524+0.0058527j 0.00226427+0.0126374j 0.000832896-0.0107387j -0.0131965+0.00436661j -0.00725912+0.0109907j 0.00432731-0.0173274j 0.00860366-0.00318862j 0.0147082+0.00763455j 0.0430351-0.016664j -0.00706968+0.00100304j -0.00681666-0.0106161j -0.0300757+0.00482099j -0.00171224-0.00459475j 0.0147319+0.0114893j 0.0148694-0.00350263j -0.0123594+0.00554176j 0.0141879+0.01341j -0.00691654-0.026653j 0.0328789-0.013274j -0.0281294+0.00836283j 0.00491245-0.0461803j -0.0521051-0.00455164j 0.0165231+0.00362347j -0.031189+0.0130551j 0.0302488+0.0442559j 0.0536744-0.0325241j 
-0.020352+0.064691j 0.0664909+0.0251129j 0.0358527-0.0178654j -0.0199276-0.0383309j 0.0117112+0.00132906j 0.00576881-0.0130345j 0.00805225-0.0295971j -0.00393173+0.0110476j 0.00181773-0.0164839j -0.0432229+0.00397563j -0.00670558-0.0288095j -0.00937924-0.0635314j 0.0653594-0.0053378j -0.000901824-0.0440975j -0.0476851-0.0059301j -0.00450823+0.00559372j 0.00952439+0.0211874j -0.000400248+0.0144564j 0.00236684+0.0169182j 0.00238904+0.00582765j -0.00391157+0.00449658j -0.00228513+0.00192858j 0.00930949-0.0121004j -0.00826695+0.00205797j 0.00492986-0.00534654j 0.00811883-0.00134357j -0.0417221+0.0125962j 0.0190115+0.0453022j 0.0506847-0.0563092j -0.0564522-0.0615769j -0.0281369+0.263558j -0.262955-0.0566576j -0.0543236+0.0720813j 0.0764806-0.0496912j 0.00885136-0.132708j 0.195012-0.042627j 0.086205+0.222392j -0.0485082-0.0364634j 0.0912452-0.168797j -0.0196248+0.0806361j -0.0909311+0.0736984j -0.0681122+0.0610311j -0.0873509-0.0265512j -0.0531234+0.036245j -0.0773218-0.0491757j -0.147094+0.0257211j -0.0540993+0.0191445j 0.00674106-0.0256096j 0.0641031-0.0188806j 0.0599525-0.0560053j -0.00710059+0.0338548j 0.144288+0.022488j -0.0522931+0.00788302j 0.106471+0.0366225j 0.120869+0.0195791j 0.0157518+0.0148777j 0.0877136-0.0428297j 0.0689386-0.0518177j 0.104488+0.106859j -0.00758832+0.100167j 0.0919337+0.12659j -0.108493-0.116186j 0.125705-0.11697j -0.0487173-0.133531j -0.0395747-0.00859213j 0.197299+0.109524j -0.0318329+0.364722j -0.315131+0.0379065j 0.0129184-0.180039j -0.190579+0.031507j -0.0532865-0.00159045j -0.021984-0.0475881j 0.0712082+0.0414696j -0.0200873+0.0671566j 0.064882+0.0144936j -0.0147489-0.0860782j -0.0259334-0.00338885j 0.0232037-0.0461378j 0.0241067+0.0189989j -0.0125612-0.0421279j -0.0409468-0.00478178j -0.0219691+0.0162184j -0.0049614+0.054033j -0.0163517-0.039786j -0.0200245+0.0214368j 0.00731574-0.0165974j -0.00491929+0.00233942j 0.0124428-0.0211067j 0.0110643-0.00289504j -0.0105574+0.0198639j -0.00634221+0.0367054j -0.00237934-0.00145034j 0.00318868-0.00663764j -0.0354552+0.0189852j -1.37118e-05+0.0028685j -0.0150191-0.0121987j -0.00601341-0.00163421j 0.018897-0.00769173j 0.0011895+0.00225653j 0.000528184-0.0055625j 0.00461442-0.0119524j 0.0059539-0.00420584j -0.00649169+0.00289135j 0.00560395-0.0106175j -0.0104082+0.00242682j -0.00103846+0.0019646j -0.00686426+0.00129248j -0.00397366+0.000945849j 0.0108521-0.00441295j -0.0044009+0.00429002j 0.00471021-0.00322937j -0.00955388-0.00414813j 0.00649283+0.0073186j -0.00184628-0.0141483j 0.00468466-0.00356406j 0.00812534-0.0018457j 0.00913393-0.00803642j -0.00678006+0.00140222j -0.0138889+0.00622814j 0.00119876-9.94291e-05j 0.00366277-0.00163178j 0.0111618+0.00256464j 0.00366569-0.00734429j 0.0053583+0.00158723j 0.00110707-0.00193559j 0.00528197-0.00684579j -0.00424908+0.00357773j 0.00795552-0.00397224j 0.00656104-0.0118954j -0.0119479-0.000148246j 0.00620403-0.00527912j -0.0128539+0.00884121j -0.000936066+0.0006699j -0.00194995-0.00615855j 0.000718062+0.000953409j -0.00711451+0.00415643j 0.00381396-0.00280533j -0.0138625+0.000424583j 0.00853141+0.00780392j 0.00770827-0.000132426j 0.00027268+0.009176j 0.0172824-0.00939498j -0.00371499+0.00461665j 0.0158883-0.00361344j -0.00830913-0.0120833j -0.0115378+0.0087397j -0.00878652+0.00807634j 0.015429+0.000741689j 0.00407773-0.0108417j 0.00230994-0.00191463j -0.018969+0.00155565j 0.000109257+0.00151375j 0.00874557+0.00147498j -0.00665754+0.0213764j -0.0240608+0.00371673j -0.00171521+0.0251159j 0.0283071-0.00226117j 
-0.0548212-0.0289767j -0.0221514+0.0466095j -0.0141431-0.00090798j -0.00450938+0.0134779j -0.005506+0.00491017j -0.00489477+0.00566633j 0.00312386+0.00306035j 0.00170247-0.00483487j 0.00167255+0.0126828j 0.00928958+0.00472245j -0.00488573+0.00557891j 0.0897817+0.131092j -0.126791+0.0743785j -0.00968502-0.0240579j -0.0443743+0.0359784j 0.0141476-0.0051247j 0.0173214+0.00467185j 0.00641912+0.0182478j -0.00116164-2.12871e-05j 0.00552284-0.0160834j 0.0117019+0.0113387j -0.000445771+0.0141393j -0.0143548+0.000807081j 0.0204023+0.0292527j 0.0218352-0.0154211j -0.00158817+0.0130536j 0.134876-0.0944859j -0.115022-0.129176j 0.0276438-0.0283506j -0.029436-0.0167934j 0.0725116+0.0649038j -0.0682658+0.0537231j -0.012493+0.0777036j -0.036992-0.000437538j 0.0225391+0.0520075j -0.0195333-0.0121566j -0.0295784+0.0436695j -0.0645456+0.0430629j -0.00257512+0.0275647j -0.0215283-0.00822512j -0.0180409-0.0366721j -0.029288+0.0169649j -0.0376586+0.0333491j 0.0301559-0.0087455j -0.00797279-0.00134091j 0.0216837+0.00473356j 0.0224261+0.0111986j 0.0119205-0.017808j 0.0254131+0.000475789j 0.0189382-0.00913122j -0.00778497+0.00900864j 0.00699849+0.025382j 0.00801137+0.00219655j -0.00107588-0.00324719j -0.0263835-0.0268461j 0.0181554+0.00872608j -0.0114093+0.0288894j 0.0406868+0.00028477j 0.00457079+0.00292187j 0.0160411+0.0175609j 0.0296714-0.00321628j 0.0206421-0.00246788j 0.0182753+0.0185356j -0.0126272-0.0280897j 0.0107018+0.0129469j 0.0295151+0.0204687j -0.0251593-0.018087j 0.0310157-0.0164195j -0.0289628-0.0800189j -0.0605471+0.0656623j -0.1564-0.039417j 0.0445738-0.123896j -0.141095-0.0391107j 0.0426243-0.129568j 0.023874-0.0185523j -0.0269713+0.0591945j 0.070196-0.0514276j -0.0068404+0.0413696j 0.0122811+0.00266681j -0.0662453-0.0312285j -0.0581467-0.00398136j 0.0316229+0.012751j -0.0140192-0.0656311j 0.0834625-0.144368j 0.0641844+0.00887435j -0.0238732+0.0817625j 0.0147481+0.017303j 0.00923774-0.0237164j 0.0692309-0.0202003j 0.0879206+0.0221437j -0.0347748+0.0178061j 0.0458361-0.0579084j -0.110948+0.0710309j 0.0163217+0.0282265j -0.00792581-0.0262216j 0.0732584-0.0149684j -0.0494865+0.0095576j 0.0027903+0.0258032j 0.00681481-0.0331002j 0.0253382+0.0181322j 0.0315243-0.0441933j 0.0613804-0.0142079j 0.0876888-0.0308943j -0.0436747+0.0207657j 0.0152245+0.00685386j 0.0736785+0.00248685j -0.0337743-0.0066551j -0.000448926+0.00613661j 0.0170891+0.0303654j 0.00221822+0.0175246j 0.0387606-0.000718456j -0.0525937+0.0068443j 0.00215383-0.0291681j -0.0277388-0.00238348j -0.0959535+0.0203739j 0.0587424+0.0129205j -0.00865933-0.0242081j -0.023046-0.016531j -0.00696784-0.00810783j 0.00520126-0.0100198j 0.00797894-0.0481944j -0.0212334-0.0134797j 0.0411407+0.00311944j 0.0143715-0.017219j 0.0435206+0.00121854j 0.0534769-0.00524979j 0.0194387-0.00696797j 0.0998774+0.0296075j -0.0292717+0.00537703j 0.0144426-0.0260853j 0.0310877+0.025208j 0.00280524-0.0166552j -0.116871-0.02429j -0.0242904-0.0462937j 0.0615614+0.0342228j 0.0828329+0.10002j 0.0627548+0.0178088j 0.0548758+0.0607467j 0.00744441+0.0237031j -0.0551286+0.0416344j 0.0651076-0.0244085j 0.0850851+0.0576167j 0.0955929+0.0185138j -0.124743-0.031196j -0.0295387-0.0557697j 0.00567603-0.0952912j 0.0160558+0.142932j -0.0436402+0.0240681j 0.0918166+0.020477j -0.0259956+0.095327j 0.0634062+0.119686j 0.0790098+0.0178966j 0.0508955-0.10963j 0.122127+0.00741129j 0.0608383+0.0925158j -0.290631-0.0919946j -0.125989+0.279838j 
0.0196964+0.0501254j 0.0473185-0.0113892j -0.00246604+0.0200912j 0.0234904-0.0092237j 0.000581068-0.00532047j 0.00792901+0.00012643j 0.00967901+0.00516444j -0.00591618-0.000636268j -9.0887e-05+0.00345104j -0.00802342-0.0122217j 0.000325557-0.012189j 0.0329744-0.0930856j 0.103223+0.0413768j -0.0100528+0.0146405j 0.0211487+0.0116674j -0.0248347-0.00648624j 0.0149566-0.0102335j 0.0259336-0.0339339j 0.0195948+0.0101757j -0.00813707+0.0170163j 0.00604032-0.0152924j 0.00990183-0.00759963j -0.00362313-0.0163497j -0.017012-0.0147219j -0.0229755-0.0155809j 0.0144915-0.0268137j -0.0380445+0.0359113j 0.0417454+0.029663j -0.0119356+0.0221803j 0.0282697+0.0177779j 0.0324784+0.0822108j -0.0848743+0.0291263j 0.0175807-0.0328834j 0.0106397+0.0039108j -0.006435-0.00706331j -0.0220592+0.0247434j -0.0119621-0.0360301j 0.0264979+0.00206122j -0.020196+0.0300393j 0.0227007-0.000988665j 0.000236393-0.0156684j 0.00802497+0.00590202j -0.000832764-0.0211644j 0.00948429-0.00557519j 0.022192-0.00822924j 0.0236668-0.0154279j 0.0091036+0.0077906j -0.00794517-0.00915349j -0.00812058-0.00910788j 0.00244801-0.00239719j -0.00715536+0.00326267j -0.0177911-0.00846028j 0.00697924+0.0128107j -0.0228454+0.00404301j -0.00118978-0.00839423j -0.0175924+0.00956752j 0.00613557+0.00932286j 0.00513214+0.00858832j -0.0089373-0.013412j 0.00558156-0.00110844j -0.00707178-0.00597975j -0.00183331-0.00704754j 0.00364555+0.0135495j 0.00857333+0.00430938j 0.0234329-0.00654299j -0.0362025-0.0215607j -0.0136865-0.0419971j 0.0238645-0.0381531j -0.0163564+0.015154j -0.0100438+6.43605e-05j 0.0761974-0.00401124j -0.00276762+0.0713866j -0.142769-0.0654465j 0.0619387-0.116185j -0.0348639+0.023758j 0.0278839-0.0125616j 0.0736165+0.0647378j 0.0519478+0.194499j -0.254504+0.0375804j -0.0209012-0.0755245j -0.0478967+0.0848662j 0.00797343-0.0597975j 0.0436787+0.0917881j -0.00944626-0.0182773j -0.0633008+0.0758196j 0.0693887-0.0495168j 0.0257297+0.0669482j 0.0689538-0.0696365j 0.0563805-0.0220142j -0.0566249+0.01452j -0.00660636-0.074098j 0.0115345+0.0290266j -0.045017+0.0645946j -0.0916936+0.0882249j -0.0447345-0.0138946j -0.0464824+0.00424328j 0.0119951+0.00945266j -0.0199678-0.0603534j 0.00735288-0.0790394j -0.0689274+0.0762593j 0.0490475-0.0496749j 0.0196122-0.0102159j -0.0579635+0.0621861j -0.101723+0.0229778j 0.0181234-0.0084166j -0.0183173+0.0392058j -0.000533528+0.032829j 0.0123046+0.0305916j 0.082996+0.01691j 0.0550742+0.0131957j 0.0402376-0.00117109j -0.174447+0.0472622j 0.0979252+0.0309056j -0.0554208+0.028339j -0.0735936-0.0534601j -0.0149925-0.00282086j 0.0270456-0.00847458j 0.0556144+0.00918067j 0.0145417+0.00433227j 0.0188589-0.00912837j 0.0611517-0.00256622j 0.122889-0.0200346j 0.04683+0.0525676j 0.0305851-0.00713516j -0.0822128-0.0840542j 0.0239194-0.0156069j -0.020098-0.0537957j 0.0326385-0.0128294j -0.0281207-0.0302842j -0.0922955+0.0246445j 0.0674155+0.0658434j 0.0281916+0.0135426j -0.0126629-0.0238236j -0.139131-0.130082j 0.0509293+0.117301j -0.105164+0.0188146j -0.00229482+0.0476564j -0.0870382-0.0220482j 0.0744171-0.014892j -0.00340816+0.0219153j 0.0665489-0.0529751j 0.047101-0.0590199j 0.0307537+0.10102j 0.0628572+0.10796j -0.113623-0.0302155j -0.0355791+0.108965j -0.0627591+0.0666474j 0.0906985+0.07342j -0.0279194+0.00848379j 0.00841821-0.0656577j 0.00136273-0.0298588j 0.107094+0.203629j 0.263624-0.11696j 0.0570719+0.11171j -0.0536609+0.0600335j 0.0215371+0.133609j 0.141553-0.0337464j 
0.0446374-0.0369834j -0.0390057-0.0462723j 0.00387567+0.00106413j 0.00669758-0.0264376j -0.0190181-0.0147797j -0.00200455-0.00896719j 0.0183452+0.010605j -1.60197e-05+0.00266405j -0.0231009+0.013333j -0.0240453+0.006761j -0.00776758-0.0267364j -0.0166966+0.062134j -0.0699481-0.0206026j 0.00844606-0.00923411j -0.0107994-0.0148383j 0.0137259+0.00433123j -0.0105306+0.0104944j -0.0137156+0.0209494j -0.0128526-0.00297815j 0.00378943-0.00755832j -0.00362096+0.010259j -0.0063997+0.00396904j 0.00699863+0.00517033j 0.00408138+0.00190333j 0.0142359+0.00770931j -0.000108474+0.0160344j 0.0347546-0.022975j -0.0267821-0.0310718j 0.00344993-0.0195393j -0.0276993-0.0138517j -0.0159188-0.084278j 0.0896028-0.0139805j -0.0101517+0.0218418j -0.00813366-0.00495357j 0.000664612+0.00298636j 0.0137904-0.0187238j 0.00688231+0.0253491j -0.0166574-0.00216211j 0.0152564-0.0224797j -0.0165327-0.000421179j 0.00201424+0.0157184j -0.000111576-0.00457478j 0.00228087+0.0169089j -0.00888963+0.00492155j -0.0154346+0.00654426j -0.0148481+0.0133309j -0.00743437-0.00703708j 0.0048961+0.00896086j 0.00337232+0.00734802j -0.00354293+0.00235646j 0.00405434-0.00344142j 0.0101601+0.00281192j -0.00434552-0.00957877j 0.0162637-0.00526321j -0.00183179+0.00378329j 0.0135136-0.00758057j -0.0033854-0.00830711j -0.00499972-0.00408784j 0.00796338+0.00560519j -0.00309726-0.00115803j 0.00868581+0.00233883j -0.00905683+0.00870966j -0.0107845-0.017835j -0.0132864-0.00452099j -0.018777-0.00683482j 0.0127282+0.0170378j 0.00461102+0.0242099j -0.00852145+0.0188967j 0.0053258-0.00466352j 0.010602+0.000472226j -0.0696899+0.00457378j -0.00458721-0.0678019j 0.154534+0.124502j -0.130534+0.131648j 0.0349075-0.0120235j -0.00212076-0.00715194j 0.0510007+0.0425456j -0.00125481+0.187934j -0.200172-0.0159785j -0.0667111-0.122054j -0.118869+0.0516498j -0.0653668+0.0236056j 0.0223629-0.0735931j 0.0111068+0.0234931j 0.0680249-0.0813828j -0.0810035-0.0199614j -0.0896768-0.0199388j -0.0188514-0.0932134j 0.00528745+0.0278138j 0.0121349-0.0446419j 0.0253103+0.0377089j -0.0966063+0.110535j 0.0746028+0.0106714j 0.0245938-0.114355j -0.0937902+0.0368843j 0.0647255-0.0657186j 0.0642254-0.0525198j -0.0895867-0.0416334j 0.0836345-0.0740997j 0.0134503+0.0493696j 0.0742106-0.0857177j 0.0697442+0.00200592j -0.0555765+0.100353j 0.00427532+0.0102831j 0.0712277-0.046218j -0.117222-0.0137294j -0.0287518-0.0113772j -0.0285691-0.011478j 0.0527393+0.0168599j 0.0350376+0.0140163j -0.00341098-0.046121j -0.0872175+0.0105009j -0.118104+0.0306743j 0.0143892+0.00827123j -0.0278188-0.0317773j -0.181636-0.051284j -0.0541107-0.012896j 0.112424-0.0370861j 0.0701999-0.0143547j -0.00937604+0.016786j 0.0382601+0.0394957j 0.0127537+0.0215775j 0.0240323+0.0370279j -0.134819-0.0449016j -0.0387496-0.0692352j 0.0608906+0.00669292j -0.0686492-0.174514j 0.0439391+0.00692102j 0.0206568-0.0542162j -0.0615986-0.00504526j 0.022936+0.00885818j 0.0787757+0.00427975j -0.0144329-0.0201327j 0.0532321+0.0744413j 0.0169226+0.0692356j -0.0213948-0.0184339j -0.0160621-0.0450311j 0.0717098-0.00970273j -0.0830151-0.0991735j 0.00709293+0.0557299j 0.00729906+0.0435965j -0.00565908-0.00240579j -0.00356857-0.0500973j -0.00261744-0.0891987j -0.200341-0.141659j -0.111438+0.204987j -0.222375+0.0600151j 0.0196968+0.113958j -0.0612259-0.0201849j 0.061465-0.0520872j 0.00869941+0.0214792j 0.00544124-0.116981j -0.144609-0.00641986j 0.0256166-0.0718666j 0.0383191-0.00897639j -0.00973227-0.0657999j -0.0681858+0.0171231j 
-0.00154549-0.0148052j -0.0115141-0.000377715j -0.00100867-0.0051698j -0.00326996+0.00323779j 0.00207386-0.00112634j -0.00106405+0.00037458j -0.000303845+0.00143086j 0.00191144-0.00129016j -0.00471448-4.06877e-05j 0.000585856+0.00129544j -0.00119293-0.00342379j -0.0175154+0.022259j -0.0230479-0.0221797j 0.0115372-0.000835039j -0.0049459-0.00219111j -0.000912788-0.00243683j 0.00098603+0.00206958j 0.00322967-0.00286998j -0.000603498+0.00196314j 0.00123157-0.00117324j 0.000500011+0.0027648j 0.000141575+0.000501267j -0.00168377-0.0055983j -0.00414598+0.00209254j 0.00204738+1.99448e-05j 0.000289118-0.00057114j 0.02481+0.0199255j 0.0143473-0.0240392j 0.0161765+0.00666701j 0.00497039-0.0111947j -0.00503947+0.00773999j -0.0055085-0.00880042j -0.00761526+0.0140511j -0.0103556+0.007508j 0.00991478+0.00685611j -0.013735-0.0088803j 0.00937444+0.00483404j -0.0117708+0.0105842j 0.000772689+0.00297018j -0.00569027+0.000256071j -0.00828003-0.00429501j 0.0028758+0.0078786j -0.000956292+0.0105445j -0.000377021-0.00165784j 0.00065652+0.00106851j 0.00386276+0.00485311j 0.00123338-0.000694096j 0.00234382-0.00539383j 0.0030101-0.00438983j 0.00149946-0.00242692j -0.00347974+0.00629496j 0.00359132+0.00209553j -0.00095548-0.00301294j 0.000132417-0.00411983j -0.00400147+0.0019038j 0.00244587-0.0064257j 0.00346799+0.00600055j 0.00492303-0.00460802j -1.9524e-05-0.00223469j -0.00247964-0.00205562j 0.00213214-0.00616733j 0.00214135+8.74623e-05j -0.00526917+0.00203253j -0.00660516+0.00362179j 0.00576316-0.00566319j 0.00192773-0.00370333j -0.00403228+0.00344897j -0.00219506-0.00719841j -0.000163366-0.00621907j -0.00141742+0.00012657j 0.0191287-0.0391597j 0.0385415+0.0314451j 0.00848038-0.0121266j 0.013688+0.0122944j 0.018919-0.026846j -0.0423528+0.00548762j 0.0322663-0.00278121j -0.0016371+0.00581661j 0.00572177+0.00991355j 0.00989448-0.0149577j -0.00680417-0.0314124j 0.0174121+0.000834395j -0.00338727-0.0147745j 0.0407827-0.0258949j 0.00575029+0.00937146j -0.0176621+0.0372665j 0.00200619+0.0108961j 0.00879731+0.00408228j 0.0151+0.00545708j 0.00682639-0.000540487j -0.0161328+0.00954617j 0.0125372+0.0054263j -0.0357885+0.0225707j 0.0100203+0.013031j 0.00833898-0.0203616j 0.023097-0.00702961j -0.00285349+5.85957e-05j -0.0151635-0.00494806j 0.0129292+0.00280811j 0.0114661-0.00336243j 0.0263532-0.0133973j 0.0313269-0.0154524j 0.0345821-0.00565802j -0.00635131-0.00013322j -0.0153264+0.00239713j 0.0187353-0.00215556j -0.000828953-0.0012926j 0.00607839-0.00467249j -0.0111966-0.0014818j -0.00336446-0.00311725j 0.00998108+0.000583945j -0.0156552+0.00595349j -0.00176534+0.00046127j -0.00638491+0.00991397j -0.0258979+0.000829265j 0.0165798-0.00342202j -0.00198131+0.0025721j -0.0180713+0.00335412j 0.0127-0.0056463j 0.00584214+0.000132713j -0.000841175+0.000901999j -0.0122775-0.00411362j -0.0115881-0.00212233j 0.0101416+0.00520486j 0.0134145+0.0038493j 0.0208229+0.0133048j 0.000448298+0.00673704j 0.046625+0.0184254j -0.0010125+0.00028757j 0.00300347+0.00639099j 0.0249722+0.0134981j -0.0151299-0.00547036j -0.0173805-0.00757967j 0.00684916-0.00530468j 0.0147296+0.0230923j 0.0398468+0.0105902j -0.00119265+0.0295007j 0.0351602+0.0358737j 0.00910746+0.00635563j -0.000968434+0.00927268j 0.00816953+0.00227222j 0.0194466+0.0386306j 0.00555311-0.0367278j -0.0215806-0.0226814j -0.0125448-0.00398084j 9.68745e-05-0.0108976j 0.004563+0.00917903j -0.0341782+0.0138917j 0.00262883-0.00232738j 0.00355987+0.0264247j 0.0364592+0.0124025j 0.0198309-0.0012204j -0.00513912-0.00879793j -0.0368803-0.0286113j 0.0521328-0.0394764j -0.0215758+0.0615235j 0.0478609+0.0216241j 
