0.0817589-0.0246652j 0.0251581+0.0894894j -0.00480007-0.00984633j -0.00445474-0.00919136j 0.00168215+0.021913j 0.00372442-0.0709464j 0.0751797+0.0103876j -0.0300397+0.0210238j 0.0176537-0.00907614j 0.0160715+0.0040645j 0.00241617-0.0208879j 0.0647151+0.0133012j 0.00301344+0.00546779j -0.0307938+0.071008j -0.0161243+0.0462606j -0.0772471-0.033491j -0.0144223+0.0542081j 0.0173023+0.028491j 0.00159014-0.00689148j -0.00940724-0.00282466j -0.000185275+0.0337268j 0.00532947+0.000371588j -0.0169691+0.00782171j -0.00539552-0.0115126j 0.00609146+0.00656962j 0.00736664-0.00585065j 0.0200102+0.0213824j 0.00850832-0.0083964j -0.0126522+0.0341838j 0.00550452-0.000217056j -0.0258481+0.0282107j -0.0379657+0.0347164j -0.0118397-0.0177249j 0.00487492-0.0235529j 0.0604909+0.051079j 0.020305-0.000160379j -0.0454608+0.0519058j 0.0522724-0.0250238j -0.0627421-0.0358443j -0.0141024-0.0136399j -0.00667739+0.0813067j 0.0289222-0.0216643j 0.00319233+0.0366803j -0.0260197+0.0112896j 0.0110861+0.00956193j 0.023512+0.0118183j 0.0280434+0.00557287j 0.0124309+0.0260722j 0.0271479+0.0327845j 0.00204329-0.00493495j -0.0268473+0.00559449j -0.000840023-0.00843302j -0.00848475-0.00912446j 0.00497473-0.00963985j -0.0259477-0.0188766j 0.0159224+0.00639882j -0.0113342+0.00829467j 0.00499346+0.0140275j -0.00715338+0.0125729j -0.0281578-0.00820583j -0.00948193-0.0057019j -0.00644498-0.0130607j 0.0104915-0.00570583j 0.0134608-0.00341856j -0.0227297+0.00822079j 0.0156522-0.000592918j -0.00105721+0.0143401j -0.0344932-0.000267383j -0.0141376-0.0113986j 0.00559412-0.00338287j -0.0318387+0.0412415j 0.00823016+0.0118248j 0.0006532-0.00539154j -0.0115393-0.00398211j 0.0195741+0.00158535j -0.0272809-0.00458209j 0.0186045-0.0541307j 0.0227597-0.0178421j 0.0418033+0.0332639j -0.000279991+0.0470275j 0.000218704-0.019824j -0.0407888+0.0107309j -0.0384304-0.0189383j 0.00339985+0.0515682j 0.0377758-0.0081543j 0.00173924-0.0290288j -0.0105104-0.000692334j 0.0129027-0.0112617j 0.00908114-0.0413168j 0.00744704-0.0112178j -0.0215807-0.0218821j -0.0139534+0.0538041j 0.0109199+0.00490255j -0.00169146-0.0141621j -0.0530159-0.041068j -0.0118168-0.00117384j 0.00301908+0.0140003j -0.0245121-0.0201622j 0.0237952+0.026758j 0.00410489+0.000787405j 0.00812546+0.00854343j -0.0314328+0.00458294j 0.0273868+0.00406649j 0.0318121+0.0195163j 0.031639-0.00683993j 0.0137139-0.00783673j 0.00850486+0.00188199j 0.00298636-0.010491j -0.0247502+0.0022905j 0.00278803+0.00486196j -0.0107735-0.00826661j -0.0118757+0.0188175j -0.0146698-0.00557538j -0.0149319-0.00702085j -0.00461224-0.000314128j 0.0142347-0.0143366j 0.011055-0.0148761j -0.0184472+0.0341025j -0.00760332+0.00255035j 0.00521496-0.0119772j 0.0347326+0.0045939j -0.0318516-0.00431265j 0.00373846-0.00893155j 0.00787653+0.0121205j -0.0386374-0.0112683j -0.00486312+0.00692421j 0.0138524-0.00314329j 0.0102435+0.0043003j 0.0100972+0.00369308j -0.0142686+0.0136406j -0.0281172+0.0144272j 0.000918637-0.00500755j 0.00324116+0.000762234j -0.0104352+0.000610029j -0.000216479-0.0017179j 0.0210105-0.00416252j 0.00152893+0.00452826j 0.0216388-0.00496489j -0.0166153+0.00155231j -0.00811218-0.00972346j -0.00214507+0.00582785j 0.00140036-0.00278118j -0.00131728-0.00635667j 0.00507618-0.0032505j 0.0180646-0.022147j -0.0249756-0.00536193j 0.00994556+0.00493004j -0.00380782-0.0312918j -0.0154619-0.00533885j -0.00384477-0.0155567j -0.0300828-0.00708506j -0.0182666-0.0132499j 0.0317806+0.0059656j 0.00603453-0.0211156j 0.00268089-0.0335896j -0.0248115+0.0167151j 0.0108726+0.0170482j -0.00689738-0.00637646j -0.0124165+0.0160962j -0.000653327-0.00192048j -0.036867+0.0083179j -0.0114673+0.0036926j 0.0128805-0.00570601j -0.032157+0.0147083j 0.00724269-0.0304245j -0.00326563-0.0448079j -0.0150116+0.0134517j -0.0282076+0.0114257j -0.00770596+0.041885j -0.0207362+0.0251048j 0.00714663-0.00822737j -0.0190659+0.00855621j -0.0226656-0.0366563j 0.0325893-0.0501364j -0.00929244-0.0545196j -0.0210826+0.0172439j 0.03768+0.0433319j 0.0226202-0.0246102j 0.0526434+0.0107055j -0.0216462+0.0146068j -0.0660031-0.0409556j -0.0543074+0.0510359j 0.00977228+0.0142927j -0.113187-0.0771201j -0.0832041+0.101063j 0.00913883-0.0328735j -0.00855817-0.0638931j 0.179258-0.0714757j 0.0694238+0.173248j 
0.0228971-0.0820542j 0.0859003+0.022611j -0.0136439-0.000574988j -0.00719557-0.00196297j 0.0134202+0.0174433j -0.039638-0.0363639j 0.041336-0.0406339j 0.00918135+0.0400482j 0.012066-0.0149446j 0.0100424-0.00481117j -0.00525086-0.0117913j 0.0138632-0.0122578j 0.000185228+0.013564j 0.000350389+0.0248927j 0.0361902+0.0321475j -0.0187917+0.0179899j -0.00364791-0.0491909j -0.0414518+0.0296235j 0.0048858+0.00058569j -0.0202762-0.0102947j 0.0176463+0.0166425j -0.00233153-0.0137998j -0.0119671-0.00540242j -0.0227048-0.00439165j -0.013471+0.0205893j -0.00174378-0.00872187j 0.00311222+0.00816173j 0.0190771-0.00688104j -0.016468+0.00366993j 0.0200756-0.0100927j -0.0034115-0.00230041j -0.028437+0.00308374j 0.0119506+0.0166124j -0.000541642+0.0156274j -0.00788554+0.0319303j -0.0122822-0.00362447j -0.0482814-0.0234428j -0.0268948+0.0434461j 0.0305268+0.0163661j 0.0230913-0.0495103j -0.0121012-0.043871j -0.0802112-0.0186041j -0.0570116+0.0371099j 0.0043003-0.076985j -0.0119906+0.00224703j 0.0112817+0.019918j 0.0098494+0.00974983j -0.0267192-0.037565j -0.00914152-0.000252799j 0.00406034+0.00921332j 0.0180762+0.0108497j 0.0278122+0.0136944j -0.00664886-0.0119185j 0.0129645+0.0220327j 0.00186342-0.00288583j 0.000756579+0.00755085j 0.0110162-0.0212132j 0.00869208-0.0128248j 0.0199571+0.00747406j 0.0125624+0.000168268j 0.0242427-0.00416596j 0.0232131-0.0170657j -0.0172338-0.00268543j -0.0170669+0.00372002j -0.00729589+0.00837456j -0.0129969+0.00984187j -0.0217365+0.00801594j 0.00657428+0.00472493j -0.00778872+0.0364707j 0.0139531-0.000242181j 0.00523748-0.0137018j 0.0307174-0.0275942j -0.0172192+0.0215059j -0.0181738-0.0107768j -0.0398747-0.0288296j -0.0263428-0.0222182j -0.0211877+0.00792501j -0.00240748+0.0266729j -0.00773242-0.0301658j -0.0465146+0.0191832j -0.00656117-0.0262364j 0.000159576-0.069369j 0.0498645-0.0123513j -0.0223335-0.00496515j -0.0570788+0.0271835j 0.00715686+0.0855379j 0.0665212-0.0523069j -0.0412446-0.0455365j 0.0388007+0.0477861j -0.00314323+0.0602039j -0.0409015-0.0346907j -0.0599415+0.0719269j -0.00251725+0.00172275j 0.0378825+0.0491471j -0.0576894-0.0452287j -0.0126782-0.020813j -0.0405469-0.0642086j 0.0245357+0.0125611j -0.00273967+0.00399352j -0.0470097-0.015522j -0.0348456-0.0151789j -0.0083516-0.0020457j -0.0492793-0.00101796j -0.00107881-0.00912271j 0.0153075-0.00230464j 0.0701527+0.0132037j 0.0205932+0.0290421j 0.00159776+0.0185257j -0.0194952+0.00407645j -0.0203498-0.000804906j -0.00756496-0.00773975j 0.0164989+0.00964473j -0.0217101-0.00860231j 0.0239142-0.00871163j -0.0312483-0.000162123j 0.0671104+0.00139047j -0.0350814+0.0111371j -0.00570693-0.0128696j -0.000683006+0.00159568j 0.0205722-0.0134031j -0.00293937+0.00392911j -0.0103058+0.0043174j -0.00288764-0.0151762j 0.0106479-0.00236437j 0.00767665-0.0183194j 0.00825231+0.00615121j -0.00359781+0.00737178j -0.0107501+0.00126415j 0.00990407-0.00631759j 0.00886697-0.0224082j -0.0170383-0.00953624j -0.00318474-0.0019331j -0.0149052+0.060243j 0.0196625+0.0038102j 0.00476407+0.000142949j -0.0390073+0.00248204j 0.0322713+0.00783988j -0.00751623+0.0306795j 0.0326147-0.000759106j 0.0282814-0.0236091j -0.0143403+0.00610107j -0.00577637-0.0188671j 0.0135376-0.0363539j -0.0342472+0.0308967j -0.00524034+0.00767009j -0.0114904+0.00382174j 0.00761861-0.00346678j 0.0266589-0.0228113j -0.0349819-0.00227743j 0.032105-0.0520696j 0.0127692-0.0318056j -0.00319251+0.00713806j -0.011524+0.0281705j 0.0212179-0.0255376j 0.015147-0.0246749j -0.0375851+0.0040473j -0.00355168+0.00314174j 0.00870782+0.0051069j -0.0138412+0.00999666j -0.014943+0.0230386j -0.013923-0.0435226j 0.0186016+0.0153759j -0.0418525+0.0197593j 0.0214581-0.0256409j -0.017557+0.0176512j 0.0352412+0.0290282j 0.024597+0.0652366j -0.0267443-0.0126085j -0.00777826-0.0301234j -0.0247247-0.0216526j -0.0205862+0.0493999j -0.0821529-0.0228561j -0.0026804-0.0381103j 0.0245856+0.0762845j 0.0650166-0.0355407j -0.0364546-0.00961404j -0.0907362-0.0291407j 0.0604175-0.0979106j -0.0296122+0.0482238j -0.0171595+0.00383028j -0.0267546-0.0556251j 0.0387463-0.0105952j 0.0665511+0.0698273j 0.053403+0.0435953j -0.020605-0.10899j 0.153064-0.103595j -0.097032-0.0996876j -0.00916378-0.102364j 0.100131-0.0160902j 
0.0144934-0.0502766j 0.058206+0.0163638j -0.000431068-0.038781j 0.00065062-0.00451938j -0.0307368+0.00450574j -0.00512001+0.00511363j 0.003979-0.00878169j 0.0156365+0.00211587j -0.0109719-0.027236j 0.0137928-0.00138555j -0.00689912-0.0124798j 0.0282008+0.0186019j -0.0117143+0.0262397j -0.0322401+0.0262372j 0.00104846+0.0222175j -0.0298936-0.0246187j -0.0359859+0.00100263j -0.0123595+0.044541j 0.0147616-0.00948863j -7.2184e-05-0.00640266j -0.0114228-0.00604673j -0.00827499-0.00936289j -0.0134167-0.00779938j -0.0119757-0.00528043j -0.00338815+0.0112216j -0.00752555-0.00403485j -0.00982693+0.010439j 0.00805873-0.00443478j -0.00437596+0.000360318j 0.0136916-0.0113881j 0.00238356-0.00467127j -0.011812+0.0081889j 0.00792465+0.00315925j 0.000730321-0.0191355j 0.0191687+0.019451j 0.0129091+0.00506836j -0.0305821+0.00725324j -0.000300945+0.000737855j -0.0157881+0.00122683j 0.0054727-0.0222566j -0.00770169+0.0257232j 0.00805417-0.00507258j 0.0138288+0.00021825j 0.0145856+0.0133621j 0.0115018-0.0149133j 0.00541609+0.0180191j 0.0113045+0.0128227j 0.00275852+0.00121366j -0.000978212+0.00333994j 0.00116755-0.00135127j -0.00123897+0.00267133j -0.00708658-0.00520566j -0.00948041-0.00986753j -0.00299126-0.00237264j -0.00389321-0.00458266j 0.00517987+0.00517649j 0.00270836+0.00332909j -0.00489554+0.0096077j -0.00743471+0.00546917j -0.00908031-0.00128417j 0.000627316-0.00322292j -0.0098754+0.00347903j -0.00109037+0.00680617j 0.00591651-0.00269979j 0.000210862-0.00417081j 0.00502624-0.0021099j -0.00276302+0.00380952j -0.00401571+0.000876924j -0.00101565-0.00366674j -0.0140163-0.0125914j -0.00875711+0.00890609j -0.00501756-0.00997358j 0.0109148-0.0089656j -0.00843704+0.00731955j -0.0118174+0.0175857j -0.0117142+0.0051034j 0.00361101-0.000627934j 0.0239665+0.0137339j 0.00195821+0.0110065j -0.00702728+0.0220544j 0.00429422-0.01467j -0.0189559-0.0375713j 0.0293029-0.0248454j -0.0265993-0.000371065j 0.00840912+0.0161327j 0.0104364-0.00851753j -0.00266385-0.0737254j -0.0749897+0.00110372j 0.0230411+0.0211441j 0.0195914+0.0317942j -0.00502138-0.0236476j 0.134145-0.32896j -0.0759561+0.0539784j -0.195278-0.169774j 0.269672+0.152908j 0.0959203+0.00277926j 0.020689-0.0629199j 0.0415105+0.0311201j -0.0354787+0.00485211j -0.13284-0.00315288j -0.0146614-0.00110332j 0.0110425+0.0215508j -0.0751703+0.0125886j 0.0644806-0.0408908j -0.148436+0.051725j -0.105706+0.0187853j 0.0454739+0.0319022j 0.0627463+0.0013012j -0.0194717+0.0522993j -0.00369422+0.0224137j -0.0193903-0.0274863j -0.00217935-0.0174839j -0.0692017+0.0435366j -0.0472319-0.00193282j 0.132873-0.0522978j -0.0574044+0.0379741j -0.0172364+0.0280411j 0.0400454-0.0712729j 0.0147636-0.0544535j 0.00475049+0.0298801j -0.0705563+0.038725j 0.00113021+0.0267126j -0.0562428-0.0179958j 0.0175584-0.0729469j 0.0270567+0.000347271j 0.0524361+0.0011512j -0.0551841+0.0462201j 0.00560235-0.00401377j -0.0130333-0.100311j 0.0887146-0.0779045j -0.0180544+0.00862965j -0.0185248+0.0775813j 0.0145492-0.0969878j -0.0468788-0.0209116j -0.0119248+0.0297341j 0.0272288-0.0472765j -0.0129118+0.0741141j 0.0346125-0.0310658j -0.00697951-0.0961014j 0.0118267+0.0669683j -0.0165675-0.0419431j -0.00957785-0.0898847j -0.0263303+0.11072j 0.0304499-0.0118433j -0.00215033+0.0398309j 0.0519689+0.0286575j -0.0148347+0.0234646j 0.10741+0.133874j 0.0280626+0.0471202j -0.0206531-0.0108601j 0.0575735+0.00627325j 0.00557673+0.0175192j -0.035678-0.0434603j -0.0481075+0.0242283j -0.030599+0.0827979j 0.00782324-0.0411467j -0.00666028+0.0390204j 0.00355227-0.00900973j 0.0935374-0.0135531j -0.0365421-0.0277498j 0.153866+0.136866j -0.225613+0.0401036j -0.016961-0.0654795j 0.0414551-0.188102j -0.0140668-0.0719912j 0.0502823+0.0356238j 0.0526641-0.0777082j -0.0359209+0.06015j 0.0112964-0.0665184j 0.0023257-0.0185476j -0.0432443+0.0192502j 0.0957192+0.00862246j 0.0100284+0.0497694j 0.0275238-0.0367258j -0.0287317+0.0974155j 0.124619+0.0153645j 0.0810798+0.00754956j -0.0368763-0.00650238j -0.0412824-0.142817j -0.000508241+0.0230403j 0.104357-0.0335101j -0.00549459-0.0942524j 0.0764461-0.00476687j -0.0129865-0.055147j -0.0777621+0.0342759j -0.0293395-0.0714508j -0.0400065+0.00763255j 0.0271617-0.0107409j 0.00998331+0.025632j 
-0.00649949-0.0172951j 0.0180405-0.00761228j -0.00432306+6.76014e-05j -0.00160312+0.000498518j 0.00348127+0.00227559j -0.00987163-0.00177146j 0.00243544-0.011343j 0.0270955-0.00028309j -0.00496387-0.0388131j 0.0109756+0.00209081j -0.00424765-0.0125551j 0.00770032+0.01745j -0.0260326+0.0139032j -0.0232839-0.00402628j -0.00816965+0.0217344j 0.00843558+0.0278391j 0.0857292-0.00251305j 0.00296058-0.0842383j -0.0372272+0.0145399j -0.0111853+0.010628j 0.01124+0.0469414j 0.0133233+0.01978j 0.0162291+0.0196211j 0.0222835+0.00485005j 0.01841-0.00599766j 0.012099+0.00625373j 0.0272103+0.00549252j -0.00615832-0.00242622j -0.00994679+0.00936376j -0.0221896+0.00510857j -0.0289309+0.00665897j -0.0178247-0.00339668j 0.00543897-0.0268525j 0.0234656+0.0165309j -0.00669611+0.0271385j -0.00508562+0.0327325j -0.0505081-0.0207458j -0.0399561+0.036769j 0.0205806+0.036636j 0.0076287-0.0317254j 0.00410233+0.0310948j 0.0522353+0.0137812j 0.0774465-0.063132j 0.0647944+0.0724592j 0.0271049-0.0580477j 0.00713632+0.0268318j 0.0022953+0.0205224j -0.00209322+0.00168298j -0.0332215-0.0259287j -0.0134086+0.010317j 0.0171506-0.00609698j -0.0136819-0.00764922j -0.0184128-0.019409j -0.0134801-0.00699088j 0.00468131+0.0173773j -0.00311771+0.0161135j 0.0274921+0.00436902j -0.015174+0.00931283j -0.0257853+0.00327931j -0.00232619+0.00249507j 0.0129617+0.00342396j -0.00147925+0.0161344j -0.0259055+0.0216422j -0.00146391+0.00120762j 0.0152725-0.0105011j -0.00474742-0.0154222j -0.01583-0.0162757j -0.000723311+0.0160492j -0.0196785-0.00248268j -0.0252832-0.0283465j 0.0101141-0.0330479j -0.00529147-0.00283038j 0.0183993-0.0236277j 0.00427667-0.00395601j 0.0141253-0.0191755j 0.00159138-0.0241582j 0.00291396-0.00107008j -0.0321941-0.0118944j -0.0076376-0.0154824j -0.0612424+0.00514273j -0.0132154+0.0171885j -0.00839245-0.127462j 0.0877991-0.0173399j -0.0210499+0.0208546j 0.233401-0.00686563j -0.0107423-0.284664j -0.0712646-0.0487469j -0.110655+0.0229793j -0.0218207+0.11097j -0.114407+0.00514927j 0.0267117+0.0405952j -0.0283429+0.0245923j 0.0438901+0.0156361j 0.0740918+0.0529587j 0.00927326+0.00405063j 0.0820777+0.145749j -0.00723572-0.0489382j -0.0647985-0.120703j -0.0342239-0.0417426j -0.0777771+0.0106317j -0.00578605+0.0280695j -0.063644-0.0247104j 0.173893+0.00295337j -0.087108-0.00898296j -0.109306+0.00978074j 0.0302235+0.000839833j 0.0401324-0.0115326j -0.102419+0.0188005j -0.0346442-0.00587314j 0.0587196+0.0287351j 0.00629035+0.0280742j 0.0446974-0.0674727j -0.0191637+0.0297259j 0.0310323-0.0191502j 0.0112406-0.00939483j -0.00537857+0.00666937j -0.000582422-0.0355382j -0.0424465+0.0501116j 0.0149522-0.00293825j -0.0398721+0.0281311j -0.0246308-0.00775033j 0.136706-0.071413j 0.0583279-0.0620436j 0.028554-0.0306319j -0.0718027+0.0126243j -0.0112092+0.018216j -0.0120007-0.00899677j 0.0174968-0.00900281j -0.0416874-0.00065764j -0.0148793-0.0380534j -0.0624739+0.0158447j 0.0517284-0.0271658j 0.0268156-0.00132896j -0.0175694+0.00672731j 0.00884203+0.038767j 0.0370213-0.0486826j -0.0688206-0.00733245j -0.0310361-0.0520545j 0.0414974-0.0665251j 0.0156357-0.0087668j 0.0166084-0.0226341j -0.057217+0.119053j 0.0283278-0.0460073j -0.0167355+0.0510557j 0.0096419+0.012654j -0.0187563+0.0789123j 0.0182732+0.0272731j -0.0183777+0.0461462j 0.0178546-0.0598288j -0.0281484+0.0407959j -0.00658647-0.0398252j 0.0402008-0.106783j -0.0175984+0.0254298j -0.0613039+0.0729577j -0.00781235+0.00578635j -0.0281483+0.116787j -0.0201379-0.0639911j -0.0544437-0.116531j 0.00685899+0.031387j 0.0261149+0.019495j -0.0100468-0.0137434j -0.0207951-0.000711036j -0.0866968-0.154933j -0.0297497-0.0462853j 0.123835+0.105641j -0.0501298-0.0490306j 0.0217536+0.0076735j -0.0464623+0.0107536j -0.084618+0.0458212j 0.165323-0.0171931j 0.0112875-0.0546973j -0.0551144+0.0685656j -0.0316632-0.0400767j -0.0312719+0.041786j 0.148673-0.145375j -0.137-0.196503j 0.163777+0.0421684j -0.117568+0.0675987j 0.0517471-0.14808j 0.053971-0.052731j 0.0930137+0.0767839j 0.0320347-0.0320897j 0.00307496+0.00577794j -0.00566499+0.0162284j 0.0227374+0.00288744j 0.00479926+0.016359j 0.0066036-0.00731616j 0.0108797-0.0047148j 0.0046898+0.00988598j 
-0.0402258-0.0307793j 0.0256619-0.0459427j -0.026036+0.0261364j -0.00808528+0.00363969j 0.0389896+0.012742j -0.0248253-0.0466542j 0.042975-0.0297406j 0.0370349+0.00233213j -0.0110919-0.0479125j 0.0190403-0.00145544j -0.00829165-0.0182191j 0.0371873+0.0327065j -0.0193817+0.0293212j -0.0465404+0.0332151j 0.00938311+0.0116587j -0.0227176-0.0553141j -0.0911501-0.0190955j -0.0320483+0.0896182j 0.030513-0.0225069j 0.00639083-0.00935646j -0.0251644-0.0281959j -0.0211707-0.0155065j -0.0163648-0.0208648j -0.014961-0.00582478j -0.0026686+0.0177802j -0.0188669-0.00425911j -0.0242827+0.0104301j 0.00984717-0.00726701j -0.00935742-0.0045506j 0.0165283-0.0198079j 0.00406525-0.0130497j -0.0131577+0.00727731j 0.01271-0.00393913j 0.00577178-0.0299871j 0.02334+0.0288983j 0.0210472+0.0161069j -0.0579966-0.00192329j -0.025494+0.0215905j -0.00233898+0.0215524j 3.55727e-05-0.0430099j -0.0171126+0.0565888j 0.0631261+0.0276267j 0.0843031-0.0572593j 0.055582+0.0708069j 0.0200389-0.0615437j 0.0120129+0.0275509j 0.0102505+0.0275096j 0.00673629+0.0293332j -0.0268148-0.00852657j -0.00531036+0.00973215j -0.00280752-0.01071j -0.0299412-0.0148343j -0.0285776-0.0107848j -0.00828791-0.0184663j 0.00745213+0.0104793j 0.0168952+0.0105458j -0.000737618+0.0068078j -0.022221+0.0255879j -0.0225077+0.00381561j -0.0160854-0.00358351j -0.00763157-0.0108462j -0.0245881+0.0192526j -0.00149861+0.0310726j 0.00940566-0.00780174j 0.0149082-0.0255019j 0.0180526-0.00349454j 0.00849841+0.0253567j 0.0107203-0.00508063j -0.00345686-0.0175427j -0.0594328-0.00457857j -0.0320272+0.0178635j -0.0379879+0.00206255j -0.000111198-0.0492251j -0.0103632+0.0167387j 0.00734376+0.0578302j -0.0128074+0.0197268j 0.0168572-0.0170674j 0.049998+0.0070695j 0.0203556+0.0185495j 0.000791985+0.0101975j 0.00816105-0.0286283j 0.0940093-0.05525j 0.0433782+0.119738j 0.0915574+0.0215388j -0.00230324+0.0384927j -0.0203831+0.0167051j -0.102839+0.228359j 0.198859+0.0965715j -0.0493065+0.0525672j -0.0396203-0.134513j -0.0501633-0.0611864j -0.00725178-0.0184745j -0.0281015+0.0146277j 0.104168+0.0609016j 0.0919098+0.0605622j -0.0650162-0.0118317j 0.0543203+0.144715j -0.0639546+0.0259607j 0.0894145-0.000988952j 0.129173+0.023689j -0.0911034-0.0314026j 0.0120654-0.0167188j 0.0319733-0.00773814j -0.0680949+0.0455191j 0.0746794-0.0251604j -0.0985749-0.0325589j 0.0981517-0.0101549j -0.0457213-0.00244049j 0.0701233-0.0926941j -0.0446731-0.0357251j -0.0336413+0.0636446j -0.0642066+0.00997196j 0.0360033-0.0502462j 0.0340962+0.0208781j -0.00665535+0.00672784j -0.0917706-0.0145909j 0.00658396+0.00590355j 0.00756705+0.0178679j -0.0672054+0.094773j -0.0209108+0.0170783j -0.0239924+0.00543182j -0.0395021+0.0145849j 0.0251039-0.00858342j -0.0152993+0.0272056j -0.00790059+0.0244301j 0.0350731-0.00226206j 0.0457272-0.0890378j -0.0241665+0.020888j -0.0556101+0.059246j -0.043656+0.0150895j 0.0731169-0.0311463j -0.0180636-0.00121298j 0.00535778-0.0145268j -0.0473333+0.0464393j -0.0529338-0.00377968j 0.0532792+0.00355014j -0.0279978-0.0206973j 0.0428356+0.0252837j 0.0668919+0.0202871j -0.0309758-0.00589029j -0.0206971+0.0821723j -0.000433949+0.0808031j -0.0494023-0.0117516j 0.00474473-0.0976049j -0.00620153-0.0333052j 0.0568948-0.11253j -0.0440232+0.0303618j -0.0807107-0.0458172j -0.0391969-0.0167823j 0.0250481+0.0481492j 0.0110965+0.00736443j -0.0126993+0.0299321j 0.00655516-0.0623708j -0.0132724+0.0497187j -0.0232331+0.101913j -0.0122872-0.0227762j -0.010157-0.0306773j 0.0103166-0.00891496j -0.025967+0.0384987j -0.0155108-0.0446462j -0.112254+0.0507637j 0.10946-0.0561514j -0.00767123+0.0372623j 0.025582+0.168792j -0.0613711+0.0884685j -0.0606705-0.122731j -0.171671-0.120618j 0.0399421+0.0418566j -0.0516332-0.0241769j 0.0185692-0.0710663j -0.0420467+0.0470501j 0.127814-0.0618839j 0.0295979+0.0457588j 0.0458403-0.0543653j -0.000751278+0.0637517j 0.0986528-0.0166669j 0.101122+0.0118518j -0.0533069+0.000751151j -0.0543424-0.154155j -0.00226203+0.0166439j 0.105707-0.0617222j -0.0245947-0.0972941j 0.0870017-0.00541706j -0.0169509-0.0675382j -0.096349+0.0346289j -0.0194645-0.0918451j -0.0560917-0.00330455j 0.0323283-0.0159066j 0.0150176+0.0301274j 
