-0.105212-0.010519j -0.0106797+0.112251j -0.137792-0.319378j 0.466321-0.214192j 0.102031+0.0985303j 0.0100645+0.229769j -0.196055-0.260612j -0.195144-0.242546j -0.141879+0.054212j -0.0548524+0.0619201j -0.060005-0.140015j -0.206428+0.29556j -0.240418-0.0248136j -0.143703-0.105169j 0.116958-0.146442j 0.0900355+0.0744953j -0.00263975-0.0219497j -0.0212177+0.0557801j -0.0110269+0.00379835j 0.0160335-0.0578132j -0.0401388-0.0244058j 0.00719717-0.0454265j 0.0370589+0.0340867j 0.0675008-0.0389533j 0.0178075+0.00278932j 0.00429692+0.0104392j 0.0495045+0.0151909j 0.00143821+0.0310954j 0.0323072-0.0233513j 0.00667574-0.0460045j -0.0283258-0.0365124j 0.043325-0.00465134j -0.00206844+0.0112249j 0.0114328+0.00587541j 0.0509182-0.0060006j 0.0124647-0.0108048j 0.0142706+0.0428573j -0.00989048-0.0106832j -0.010384-0.0393336j 0.00937024-0.0056892j 0.00528726+0.00459531j -0.00350279+0.0177946j -0.0100191+0.00108563j 0.016128-0.0240685j 0.0104128-0.0127249j -0.00485317-0.0117123j -0.00439711-0.00722757j -0.0174351-0.0054962j -0.000672749+0.00694156j 0.00933376-0.0057735j 0.0167591-0.0134647j 0.00197355-0.00841645j 0.0167233-0.0161286j 0.00135528-0.00105392j -0.00808407+0.0131984j 0.0123262+0.0119092j 0.0106008-0.000639843j 0.017285-0.00463819j -0.0122838+0.0101769j -0.0261907-0.00405429j -0.00655253+0.00236135j -0.00724611-0.00336416j -0.0194495-0.00639894j 0.0134584-0.00238682j 0.00355401+0.00869038j 0.00379601+0.00419684j -0.0117384-0.0255305j -0.0045511-0.000532105j 0.000770732+0.0246612j 0.0220315-0.00616969j 0.00322824-0.0145144j 0.00499072-0.00388385j 0.000509891+0.0268086j -0.0209124-0.0166007j 0.0388247-0.00922234j -0.00465102-0.0447157j -0.0367229+0.00697352j -0.0114234-0.0073808j 0.00246022+0.00486959j -0.00805326+0.00220245j -0.00360958+0.000551797j -0.00794136+0.00628979j -0.00374225+0.00849526j -0.0272266-0.00990169j -0.0149318-0.0135311j 0.0011878+0.0224484j 0.00145977+0.0187148j -0.00112199-0.000716393j 0.00206402+0.0160148j -0.00175012+0.0074417j 0.00537509-0.0166487j -0.00315876-0.00592521j -0.000223208+0.00041904j -0.0120169-0.00120858j -0.0124888+0.016292j 0.00172653+0.00391354j -0.00149378+0.0111067j 0.00057985-0.00208331j 0.00324133-0.000747406j -0.00418827-0.00163478j -0.00790524+0.00844347j -0.00228938+0.0043405j -0.00726517+0.00756013j -0.0137939+0.00104209j 0.000551235-0.0101254j 0.00505288+0.00238416j -0.00370409+0.000916907j -0.00619654+0.00608369j 0.00519203-0.00083417j -0.00186669+0.00924898j 0.00336988-0.00468981j 0.00373417+0.00678624j 0.00512563-0.00725754j -0.00585804+0.00461068j 0.0017481-0.00477155j 0.00173665-0.000294416j 0.00133397-0.00656931j -0.00379751+0.00609677j 0.0154147+0.00173699j 0.00744349-0.000287041j 0.00855504-0.00434339j -0.0113997+0.000407438j 0.00635921-0.00446318j 0.00235238+0.000579272j -0.000437252-0.00231151j -0.00429601+0.0053559j -0.00475245-0.00316356j -0.00170464-0.0015883j 0.00681991+0.000396304j 0.00100055+0.00355277j 0.0182248-0.000357541j -0.00649331-0.00688852j 0.00502664+0.00745899j -0.0015727-0.00392857j 0.00660699+0.00342417j -0.000260799+0.000310153j 0.00925501+0.0109531j -0.00124497-0.00517775j 0.00618595+0.00938946j 0.00372312-0.0150969j -0.00723295+0.00586204j 0.00799262-0.000756885j -0.00240249+0.0012237j -0.000487761-0.00519174j -0.00215184+0.00175736j 0.0031747+0.0022117j -0.0102201+0.017403j 0.0210851+0.00712106j -0.00401483-0.0157245j 0.00513535-0.00637564j 0.00986875-4.45504e-05j 0.00465302-0.00715973j -0.00478946-0.00795432j 0.00788596-0.00420674j -0.00158719-0.00776472j 0.00879464-0.00310933j 0.00468457+0.00798618j -0.00628704+0.00319115j -0.00250851+0.0103901j -0.0102975-0.00241887j 
-0.168695+0.0540464j 0.0596774+0.174746j -0.0196466+0.0285855j -0.04812+0.0120231j 0.0272934+0.0263765j -0.0453665+0.0384951j 0.0417589+0.0321672j 0.0293344+0.0544205j -0.0090108-0.00844233j -0.011588+0.00275739j -0.035428+0.000795533j -0.00716702-0.0256099j 0.0211116-0.0372743j 0.0340274+0.0178532j 0.0552637+0.0513391j 0.0848896+0.188156j 0.13316+0.253526j 0.260563-0.021778j 0.125741-0.21574j 0.0885488-0.00325313j 0.237818-0.121363j 0.0159144+0.161981j -0.193316-0.0975283j 0.179511-0.203104j -0.0388004+0.163163j -0.0305234-0.214079j 0.0734083-0.0848396j 0.285413+0.10629j 0.0300893+0.0734211j -0.0314167-0.155515j -0.232022+0.0504447j -0.0262011-0.157431j 0.0041587-0.0218718j -0.0175148+0.119646j 0.0560192-0.0242757j -0.143234-0.0209747j -0.0720519+0.0145106j 0.0143794-0.0929234j -0.0117753+0.00337041j -0.00205244-0.0287944j 0.0747325+0.00745708j -0.0145586-0.0494529j -0.0192085-0.0177916j 0.0243111-0.00909016j -0.00290706+0.0733848j 0.0225305-0.027026j -0.0434181-0.0103344j -0.0297217+0.00366958j -0.0422179-0.00373952j 0.0304165-0.0391913j -0.0237667-0.0256006j -0.0215233-0.0324954j 0.0338448+0.00968598j 0.0164385-0.0264703j 0.0076476+0.0191409j 0.0108146+0.0606653j 0.0150029+0.0187442j 0.00736156+0.0403887j 0.00448094-0.0203135j -0.00396005+0.0165761j -0.00149787+0.0391499j -0.0217873-0.0158031j -0.0289759-0.0637779j 0.0127495-0.0100701j -0.0140867-0.00489752j -0.0644961+0.0392515j 0.0540219+0.00579059j -0.0217498+0.000574933j -0.00244191-0.0186623j -0.0256151+0.0114417j -0.0237841+0.00334297j 0.0310575+0.009722j -0.00969731-0.0393715j 0.00574611-0.0365918j -0.0328871-0.0365882j -0.0527728+0.00368948j -0.0252967+0.0571606j -0.0263219-0.0265513j -0.00410461-0.0176596j 0.00611995+0.000105498j 0.00892124-0.0164572j 0.004647+0.00848745j -0.00115303+0.000669584j -0.00932488-0.0199399j 0.00987336+0.00827451j -0.0137898+0.0145548j -0.0116978-0.0112133j -0.0138319+0.0172885j 0.00838468+0.0160927j 0.0100177-0.0153228j 0.0163859-0.00100418j -0.00711293-0.00923728j 0.00991628-0.00972496j -0.0187957+0.00722509j -0.00314102+0.00999322j 0.00764392+0.0288277j -0.00369416+0.00844332j -0.000525211+0.00287219j 0.00933459-0.0045921j -0.0059341-0.000264909j -0.0138856-0.0192751j -0.00325749+0.00371666j -0.00996662+0.0154693j -0.00800651-0.0173682j -0.0360997-0.00345601j -0.0206513+0.00808072j 0.000861237+0.00288338j -0.00460554-0.00404174j 0.0190281+0.00523608j -0.00371838+0.00782546j -0.0138496+0.0123691j -0.00580103+0.00445748j 0.00605277-0.000296604j -0.0110764-0.00202491j -0.00974221-0.00633064j 0.00673668+0.00542924j 0.00529637-0.0149987j 4.93748e-05+0.00359541j 0.0162693+0.00304047j 0.00228781+0.0167149j 0.00402338-0.00376635j 0.0120068+0.00151809j 0.0011027-0.012521j -0.0129504-0.00501907j -0.00505612-0.0159093j 0.00840524+0.0106907j -0.0165614-0.0205106j -0.00961323-0.0040075j -0.00810789+0.00540291j -0.00484068-0.00935016j 0.00234244+0.00851038j 0.00905011-0.00608303j 0.0146263+0.00673637j 0.00707967-0.000685167j 0.00673976+0.00156073j -0.00146799+0.0169496j -0.00715188-0.0132517j -0.00195566-0.0285426j 0.014704+0.00163621j -0.00496319+0.00322464j -0.0105795+0.0217881j -0.032964-0.0187876j 0.00616084-0.00113191j 0.00308213-0.0204721j -0.0219018+0.00851062j 0.00520075-0.0248849j 0.00498787+0.00502184j -0.00596642-0.0109852j -0.0171734+0.0122479j 0.00211967-0.00534111j 0.00129884+0.00901694j 0.00734467-0.0194451j -0.0145615-0.0108969j 0.0242341-0.0216367j 0.0200845-0.0303696j 0.0300587+0.0143452j 0.0250489+0.00139662j 0.00636633+0.0207981j -0.0359881+0.0559944j -0.05632-0.0353223j 
0.0760224-0.0794713j -0.0840016-0.0749103j -0.0626241+0.0333874j -0.00730535-0.0496054j 0.0217178+0.00440472j 0.0277372+0.0476781j -0.0182349-0.00814001j -0.00244539+0.00238066j -0.0206768+0.0262209j -0.00343231+0.0165839j -0.0479903-0.0198503j -0.0383643+0.0184619j 0.000402046-0.0271456j 0.117109-0.0656091j 0.0638266+0.124209j -0.000187757+0.0508905j -0.00052673+0.0677207j 0.0781663-0.00626864j 0.0459297-0.0402592j 0.0445121-0.0151613j 0.0639519-0.0619917j 0.0467607+0.0488572j -0.0955161-0.0554665j 0.0166253-0.0564095j 0.0110303+0.0625563j -0.0161599-0.0738302j 0.00718817-0.0315903j 0.0892387-0.0131135j -0.0665531-0.0296198j -0.067893+0.072898j -0.0448748-0.0272726j 0.0377703-0.11553j -0.06756+0.011399j 0.0424796+0.0579418j 0.00689159-0.0824292j -0.033802-0.0039567j 0.0757368+0.0233888j -0.0534963-0.0327178j 0.0607328+0.00696461j 0.0484591+0.0472745j -0.00713764-0.040276j 0.0108783+0.0603623j 0.0232669+0.0883508j 0.0170516-0.0417574j -0.0682124-0.0277581j 0.0289588-0.0346341j -0.00876833-0.0433243j -0.0105627-0.0137303j 0.0192869+0.00364199j 0.0427198+0.0617801j -0.0296393+0.126024j -0.00403105+0.0241889j 0.00301916-0.0396192j 0.00187783-0.00195294j -0.0362902+0.0348898j 0.0484533-0.0276878j -0.0975545+0.0117335j 0.033711-0.0293379j -0.101417+0.00812921j -0.00143895-0.0264232j -0.0183476+0.0162031j 0.0746687+0.00338222j 0.0313012-0.0625726j -0.00112605+0.0632104j -0.0180717-0.0100372j 0.140183+0.024628j 0.106446+0.0209066j 0.0645451-0.0844783j 0.0655814-0.0979761j -0.033212-0.0274213j 0.0398085+0.051524j -0.0681228+0.0649335j 0.0661615+0.0729482j 0.0316328+0.137514j 0.0705623-0.0154951j -0.0237898-0.063992j -0.0111895-0.0622934j 0.0984153+0.0452763j 0.0398963+0.0721505j -0.0301743-0.0132016j -0.0833889+0.096847j -0.04082+0.0150577j 0.0383324-0.0255026j 0.0188635-0.00771355j 0.00286339-0.00631965j -0.0396032+0.0102107j 0.00286427+0.0382704j 0.00545463-0.0198789j 0.0248495-0.0355913j -0.0494105+0.0556604j 0.0272649+0.0657685j -0.0440509+0.00188293j -0.00360591-0.0328335j 0.0253726-1.28953e-05j 0.0426924-0.00950463j 0.0120563-0.0171673j 0.0222737-0.0155201j -0.034225-0.0120641j 0.00866717+0.0092799j 0.0145343+0.0276516j 0.00498504+0.0319928j -0.029273-0.0266694j -0.0125302-0.00240737j -0.0105556+0.00568079j 0.0412395+0.0175162j 0.0297577-0.00381113j -0.00824042-0.0132851j 0.0209802+0.0146152j -0.00998678-0.0351262j -0.00765657-0.0369331j -0.0230494-0.0119454j -0.00387265+0.00289961j -0.00654855+0.00913374j 0.00301633-0.00187447j 0.0115329-0.0210005j -0.0081541-0.0346587j -0.00351028-0.0223197j -0.0078184-0.00266183j -0.00626694-0.0262688j 0.000927967-0.018701j -0.0107377+0.0058471j -0.0164883-0.0412115j -0.00504891+0.0244051j 0.0166501+0.0174435j 0.038872+0.0338355j 0.00825759-0.00838139j 0.0195633-0.00733494j -0.00581735-0.0168014j 0.0253059+0.0193282j 0.0152401+0.0143709j -0.0165708-0.0484302j -0.0608946+0.010158j -0.0444328-0.017621j -0.0166017-0.00473181j -0.0449352+0.00995659j 0.00638423-0.0101701j 0.00560939+0.0339715j 0.0156583+0.0202963j -0.022655-0.0349942j -0.00462079-0.0220157j 0.0102239-0.0256903j 0.0622543-0.000819847j 0.0216879+0.0349151j -0.0406736+0.0332047j 0.0132555-0.0403488j 0.0452196+0.0410049j 0.000594257-0.00897534j -7.93649e-05+0.0145506j 0.000842702+0.0188817j -0.00530058+0.014555j -0.0117286-0.0761661j -0.0081952+0.0265707j 0.0106999+0.00867896j -0.0715547+0.0465837j -0.0116313+0.00159491j 0.0134902+0.000270633j -0.0786742+0.0996796j -0.118391-0.065177j 0.0990503-0.0906915j 0.0939406+0.0998252j 
-0.0687343-0.0784281j -0.0795682+0.0618063j 0.00743483+0.00247709j -0.0138993+0.0260379j 0.0283671-0.0236993j 0.0231672+0.0253352j 0.010247-0.00618464j 0.00907997+0.0117472j 0.000244254+0.000720543j -0.00335052+0.0220504j 0.0106944-0.00784875j -0.00202646+0.000489171j -0.00618054+0.024691j -0.0149115+0.0842768j -0.0776259-0.0469389j 0.0251455+0.0361148j 0.0651547-0.0428179j -0.0485712-0.0521468j 0.0204876-0.0318426j 0.0427684-0.0134571j 0.034173+0.0288024j -0.0300971+0.0448821j -0.00870889-0.00903788j 0.0167084-0.0117673j 8.88748e-05-0.017922j -0.0206421-0.0136765j 0.0269034+0.0314523j 0.0109234+0.0261918j -0.00375546-0.0213273j -0.0734737+0.0311023j 0.107548+0.131198j -0.0779214+0.0860907j 0.0277982+0.00751525j -0.0195188+0.0194009j 0.205203-0.018452j 0.0882793-0.149546j 0.0577805+0.0811658j -0.0360863+0.0703167j 0.0268197-0.0587444j 0.0393046+0.102175j -0.041191-0.0298802j -0.00080778-0.0997594j -0.0560923-0.0414893j -0.0531668-0.0122931j -0.0592578-0.0398702j -0.0193285-0.0352357j -0.0833825+0.0758434j 0.0842112-0.110517j 0.0345203+0.022725j 0.0317076+0.114962j -0.00737381+0.0394778j 0.0318721-0.00230325j -0.0467583-0.115918j 0.123382+0.0090071j 0.107316+0.0338869j -0.068741+0.0156663j 0.0907596+0.0504715j -0.0500735-0.0141037j -0.00953412-0.019535j 0.0556148+0.0276335j 0.0349509-0.0491004j -0.0200652-0.0251929j 0.0251828+0.119901j 0.106055+0.0205701j 0.0127404+0.129822j 0.0571109+0.0489411j 0.105373+0.116399j 0.192748-0.185157j -0.0981999-0.0412388j 0.00237937+0.117222j -0.13202-0.0487052j -0.0733446-0.019502j -0.00367582-0.129364j 0.0080824+0.0155789j -0.0416746+0.0282248j 0.0554052-0.123231j -0.121744+0.00744487j -0.12024-0.0305779j 0.0533731-0.00980615j 0.0623927+0.0748124j 0.00474542-0.0830597j -0.0216975+0.00994394j -0.0196622-0.0402441j 0.0414431-0.0542683j -0.020145+0.0252226j 0.0324865+0.00111013j -0.072362-0.0594726j -0.0370393+0.0178669j -0.00551213-0.0125947j 0.010857-0.0271522j -0.0320275-0.0341802j -0.0163385+0.00449477j 0.0393326-0.0220819j 0.0296932-0.0112172j 0.0548812+0.00408494j 0.0195902-0.0439034j -0.0143493-0.0278573j -0.0162099+0.0348006j -0.0106538+0.0267294j 0.0437781+0.022836j -0.016039+0.0244962j -0.0149209+0.0267603j -0.00980022+0.0280338j -0.0354012+0.014467j -0.0352158+0.00544243j -0.0275765-0.033795j -0.00751301+0.0316712j -0.0287598-0.0316899j 0.0020393-0.00251482j -0.0110105-0.0127767j 0.00131516+0.00396988j 0.0287679+0.0260226j 0.00759578-0.0193208j -0.00767165+0.00238904j -0.00182389+0.0102204j 0.00469862+0.0232573j -0.0148907-0.00388826j 0.00543896-0.0298546j -0.0137082-0.013324j -0.0125408-0.0249129j 0.00248221+0.0206252j 0.00984402+0.00234862j -0.00188463+0.021257j -0.000670441-0.00149398j -0.0280149-0.00412351j -0.0100439+0.0292657j -0.0182349-0.0362672j 0.00701042-0.0138838j 0.014691-0.018032j -0.0195144+0.015741j -0.0140998+0.00110193j -0.0124843+0.00774721j 0.00102531-0.0270208j -0.000566211+0.00289774j -0.00291654+0.0166516j -0.0335341+0.0574407j 0.0238327+0.000305024j -0.0525892+0.00639342j -0.0407555-0.0280727j 0.0331631-0.00508328j 0.0569827-0.00617149j 0.0238995+0.0462862j -0.0147446-0.0110021j -0.0214638-0.00127725j -0.0206447+0.0514195j 0.0160862+0.0600853j 0.0223233-0.00930156j -0.00761308+0.0165909j 0.0209716+0.00786169j 0.00404763-0.0217687j 0.0566427-0.0273508j -0.00629889-0.0820794j -0.0830804-0.00308634j 0.0132487-0.0630105j 0.0490622-0.00439918j 0.000723962+0.0456658j -0.0551705+0.0126318j -0.0118065-0.0679547j -0.0550035-0.0681555j 0.0671336-0.0537837j 
0.017788-0.0297373j -0.034295-0.0120946j -0.051289-0.0261954j 0.0151133-0.0205316j -0.0730445-0.0450669j 0.0351686-0.0374191j 0.00399253+0.00173478j 0.0220889+0.00342397j -0.00904234+0.0542682j 0.0257019+0.00264594j -0.0384007-0.00783878j -0.0192655+0.00852766j 0.00825393-0.0475131j 0.014982+0.0690348j -0.0820381+0.0361611j 0.0215037+0.00689175j 0.0501834-0.0521065j -0.035286-0.0633199j 0.00570855-0.0162553j 0.0432482-0.0489387j -0.0207182-0.0164162j 0.0306532+0.0200257j -0.0325457+0.0451152j 0.0242824-0.00866585j 0.00967193+0.0352362j -0.0635867-0.0210568j -0.0112243+0.0398581j -0.00993439-0.00701002j 0.0747032+0.0338826j 0.056925-0.0498709j 0.0247938-0.102417j 0.0792293+0.0703749j 0.0233748-0.0744516j -0.0853813+0.0818099j -0.091504+0.205927j -0.0196233-0.0202563j -0.128098-0.107683j 0.0190282-0.0466922j 0.158035+0.00774346j -0.0432488-0.241486j -0.0214455+0.00447943j 0.210629+0.0248385j -0.0937259+0.135919j 0.0075738-0.0159463j -0.0632501-0.0422692j 0.00067987+0.0106236j 0.03315+0.0110707j 0.00349299+0.106204j -0.181316+0.105624j 0.0991459+0.0302634j 0.107033+0.00233661j -0.0093179-0.00595091j -0.0851865-0.0519301j -0.0693457+0.0391815j -0.090282-0.0917569j 0.0914172+0.0236831j 0.0992287+0.0787524j 0.0932209+0.0786848j 0.0676513+0.102263j -0.0250342-0.0137098j -0.124634+0.0836661j -0.125015+0.023598j -0.0401223+0.100757j 0.102097+0.119084j -0.0051087+0.241634j 0.171881+0.00423179j -0.0713392+0.0232972j 0.0724246-0.112331j 0.106309-0.00564559j -0.0440109-0.208343j -0.178344+0.0833217j 0.128713+0.0541504j 0.0170761-0.0319893j 0.035077-0.0492975j -0.080658-0.0638119j -0.0289686+0.039512j -0.034105+0.043348j -0.0513028-0.0463603j -0.160926+0.0636775j -0.0603754-0.0750506j -0.0553885-0.14301j -0.0208345+0.0950964j 0.0242981-0.0198166j 0.0208387+0.0471558j -0.0135682-0.0930171j 0.0998963-0.0259046j -0.0680325+0.018666j -0.0310401-0.023612j -0.0295534+0.00215213j -0.0363942-0.0169972j 0.00669395+0.0045892j -0.00620808-0.0202415j -0.0245049+0.0102761j 0.00185228-0.000365785j -0.0262556+0.00744285j -0.0262207-0.0300575j 0.0165346+0.00667292j -0.0370969+0.020989j -0.00318402+0.0380654j -0.0104372-0.00279758j -0.00167207-0.0180559j 0.00979845+0.0151882j 0.0073075-0.0171499j -0.0368731-0.013732j 0.0170707-0.0132569j -0.0136829+0.00997435j 0.00273048+0.0106406j -0.0332574-0.023187j 0.0167872-0.00498864j -0.00689817+0.00279371j 0.00847145+0.0290335j -0.0274565-0.0134026j -0.0241425-0.0239822j 0.0100319+0.0313191j -0.0131259-0.0398976j 0.0207795+0.00588631j 0.0223899-8.88815e-05j 0.00855652+0.00238523j -0.00941876-0.00323092j 0.00116752-0.00827811j -0.0200859-0.00972833j -0.00572517-0.0277731j -0.00656423+0.00591876j 0.0110365-0.00459717j -0.00757848+0.0120461j -0.0019399-0.0078532j 0.00817274-0.0074315j -0.00725641+0.00977066j 0.00107207-0.0198171j 0.0173173+0.0286997j 0.0125437+0.0058783j -0.0201001+0.0127884j -0.0109228+0.0167464j 0.0196836-0.0313668j 0.010305-0.0388834j -0.0166074+0.0291573j 0.0278256+0.00279836j -0.00552866+0.00783929j -0.0198969+0.0115162j -0.00318049-0.0169347j -0.00623942+0.0318896j 0.0231426+0.0123939j 0.0176061-0.0141553j 0.0186766+0.0118809j 0.010514+0.00702354j 0.000182405+0.0261085j 0.0256485-0.00155391j -0.0063624-0.00966301j 0.0160661+0.0219405j 0.0264405+0.00954017j -0.0211162+0.0260921j 0.0078457-0.0257022j -0.009464+0.00346829j 0.00604775+0.0233478j -0.042028-0.0504316j 0.054983-0.0379032j -0.0283707-0.013974j 0.0219629-0.0364373j -0.00704787-0.0132621j 0.0118891-0.00524972j 
-0.0189631+0.0315142j 0.0377797+0.0171653j -0.0285148+0.056125j -0.0304912-0.0420001j -0.00250873+0.0213509j 0.00996157-0.0106928j -0.0235302-0.0564546j -0.00692696-0.0185712j -0.00427795+0.0196783j 0.0164667-0.00513829j 0.0644944-0.0192245j -0.0400429-0.0382049j -0.00439189+0.0059536j 0.00280941-0.0443105j 0.0616963-0.00195615j -0.0191528-0.0163158j -0.0378023+0.0314547j 0.0347047+0.0365853j -0.0149876+0.00921695j -0.0154147+0.0479346j 0.0313496-0.0157008j -0.00320591+0.0249753j -0.0239389-0.0393423j -0.0297488+0.0256088j -0.0296389-0.00814699j 0.0321475-0.0146427j -0.0217102-0.0270179j 0.0120248-0.00468669j -0.101886+0.0193536j 0.0457179+0.156037j 0.11188+0.00124239j -0.048495+0.0444055j -0.111348-0.0376789j 0.0818179+0.0393791j 0.0809529+0.118585j 0.0448+0.145191j -0.188623+0.120299j -0.0383752+0.0420222j -0.0345254+0.0554298j 0.0710674-0.132414j -0.0248564+0.0208585j 0.128732-0.0950579j -0.16762-0.0486928j -0.14437-0.0390878j 0.0824682+0.0122948j -0.0905148-0.121195j 0.139734-0.0487282j 0.00550245-0.128313j -0.0638925-0.0336219j 0.0219099+0.120214j -0.0387873-0.017719j -0.121249-0.156632j 0.01567-0.0695108j -0.0299386-0.0337773j -0.0736836-0.127392j -0.0322297-0.0244558j -0.0968961+0.050472j -0.0229345+0.0119949j 0.00273784+0.191845j 0.178062+0.0755242j 0.0417249+0.250201j 0.0222036+0.117955j -0.16913+0.1159j 0.228437-0.0988501j 0.0656976-0.104598j -0.132994+0.0886393j -0.0419147+0.0617978j 0.0443142+0.0648054j 0.13401+0.0958992j 0.0142283+0.0934499j 0.0219095-0.0184859j -0.132332+0.166023j -0.105428-0.0271233j 0.0639332+0.0516519j 0.0570656+0.0110005j -0.125921-0.0822549j -0.0532526+0.0696046j 0.0563342-0.00545015j 0.0509526+0.0221624j -0.0653028-0.0252537j -0.00753094+0.101316j 0.0711081-0.0354628j -0.0220831+0.0509163j 0.0125914-0.00404583j 0.00766861-0.0255508j -0.018708-0.0901431j 0.0175887-0.000371904j -0.0370448-0.011626j -0.0221307+0.0316355j -0.0533576+0.030038j -0.0381667-0.0174302j 0.0188049+0.0398682j -0.0168586-0.020098j 0.00536343+0.00661703j -0.00458298+0.00172663j -0.00118525-0.00147074j 0.00567273+0.0157794j 0.0416623-0.000202576j 0.0389589+0.00825049j -0.0253735-0.00362133j 0.0115659+0.0103444j -0.0263911-0.00532482j -0.0202408-0.0172676j 0.0243461+0.00644396j -0.0115873+0.0023967j 0.0210737+0.0195103j -0.00906373+0.01385j 0.0118472+0.00168904j -0.00825051+0.00336091j -0.0150594+0.00639656j -0.00541376-0.0235008j 0.0100586+0.00349449j 0.0166508+0.00750923j -0.00484803-0.00383087j -0.00064387-0.0310472j -0.0122888+0.0123115j -0.0221943-0.0132544j -0.00831349+0.00581006j 0.00208576+0.0239656j 0.00637953+0.0172302j 0.0107124-0.00033891j -0.00781062+0.010371j 0.00234569+0.0146006j 0.00358206-0.0045533j -0.00137426+0.0149174j -0.0155622+0.0169588j -0.00546273+0.00252818j 0.000949775-0.00862112j -0.00128654+0.0332247j -0.00881912-0.0251595j 0.00593696-0.00768857j 0.0168748+0.00346774j -0.0279713+0.00837997j 0.00243122+0.0122097j 0.0172602+0.0111534j -0.00416433-0.0231544j -0.0116929-0.0129371j -0.00711319-0.012038j -0.000222816-0.0227904j -0.0175598+0.00719456j 0.0167841-0.00463113j -0.0120121+0.008323j -0.00304568-0.00906535j -0.00580879+0.0192139j 0.0175049-0.00988054j -0.0134531-0.00567716j 0.0152709+0.00188059j 0.00598892-0.0207918j -0.0112642-0.0154809j 0.000558828-0.0189055j 0.0276337+0.00756703j -0.0132021+0.00587325j 0.009026-0.00676462j 0.0113714-0.0210309j 0.0225445+0.00340124j -0.00156172+0.0170891j 0.0107391+0.0356518j -0.0354185+0.0111419j 0.00434231+0.00856975j -0.00724421+0.0039255j 
