0.74705+1.53271j 1.16015+1.20939j -2.49726-0.0473979j -0.318226-0.786476j 0.3733+0.108357j 2.03286+0.427857j -0.982163+1.40901j 1.77312-0.928274j 0.253361+2.17412j -0.213214+0.413308j -0.193916-0.197193j -0.844009-0.79169j -0.199218-0.435201j 0.843637-0.297128j -1.07363+0.571902j -1.43769+0.0131567j -0.162731+0.91253j -0.273945-0.596712j -0.151373+1.95868j -1.3912+0.936448j 0.504111+0.140988j 1.31181+0.241613j 1.28031+2.09486j -1.66148+0.85627j 0.220103+0.0421085j -0.171212+0.281904j 0.171089-0.671431j 0.136919+0.137203j 0.231353-0.134692j -0.910803-0.382373j 0.499705+0.272185j 0.350497+0.475994j 0.0584322+0.273062j 0.513793-0.826786j 0.592799+0.0501538j -0.0978025+0.607024j 0.320791-0.418757j -0.561992+0.536768j 0.180057+0.258202j 1.20802+0.501201j -0.530466+0.454464j 0.389455+0.781422j 0.023282+0.453041j 0.434757+0.26799j 0.445886+0.404228j 0.194308+0.181867j -0.678511+1.93235j -1.19916+1.25678j -0.846276-0.0253122j -0.238875+0.397574j -0.525747-0.739902j -0.418597+0.199239j -2.22329-0.184202j -1.94907-1.60258j 0.480982+0.771081j -1.22371-0.119849j -0.0921488+1.73208j 1.14266-2.70741j -2.09574-0.526592j 0.132005+0.00246822j -0.0574178-0.216624j -0.214883-0.34991j -0.173789+0.0898226j 0.158656-0.278333j -0.313425+0.25128j 0.465104-0.565786j -0.147945-0.124678j 0.122031-0.186764j 0.0376474-0.216676j -0.248714-0.254313j 0.595102+0.38615j 0.383411+0.347629j 0.148919+0.197759j 0.739242+0.321844j -0.092664+0.0482347j -0.447668-0.215742j -0.0465425-0.133301j -0.368249+0.532097j -0.184243+0.195159j 0.152363-0.433161j 0.149414-0.239094j 0.0781526-0.199472j 0.0389572-0.445365j -0.00778007-0.923942j 0.366523-0.064783j -0.207763+0.120223j 0.131321-0.85264j 0.155306+0.118324j -0.261953-0.3864j 0.186162-0.40115j 0.00292173-0.0476412j -0.319589-0.337388j 0.495097+0.367716j 0.174757+0.0974425j -1.80759-0.59027j -0.215857-0.186899j 1.33354-0.284417j 0.104702+0.0712302j -0.583853-0.0172115j -0.0471943+0.057087j -0.545278-0.110189j -0.260773-0.0134147j 0.38111-0.179507j 0.0201522+0.143942j 0.481344-0.00663947j -0.207316+0.291146j -0.472218+0.350984j 0.439573-0.849763j -0.774829+0.832295j -0.554073+2.85495j 0.0302524+0.280339j 0.120939+0.0513972j 0.0164018+0.175009j 0.174949+0.798268j 0.364116+1.03776j -0.137688-0.165553j -0.175593+0.264137j -0.497539-1.43011j -0.307646+0.103368j -0.424154-0.719947j -1.42023-0.333008j 1.25469+1.03678j 2.65838-0.12311j -0.011791+0.092918j -1.60041+0.0160633j 1.06365+0.0812548j 1.38032-0.783107j -1.27137+0.338777j -0.062915-0.698257j -0.727607+1.82716j -0.306073-2.63773j -0.230281+1.82494j 1.23758+0.693907j -2.60443-0.15326j 0.775587+0.981309j -0.551102+1.54993j 
-1.79724+0.714165j -0.656874-0.213736j -0.108985-2.27739j 0.0845534+0.888357j -0.711835-0.146582j -0.303097-0.32055j 0.665725+0.0213831j 0.678403+1.82966j -2.06067+0.0798312j 0.234802-0.620383j 0.686725+0.150979j -0.0893223+1.07302j -0.660787-0.229303j -0.292757-0.662641j 0.961801+0.137284j 0.709651+0.0785748j 0.652105+0.259338j -0.43135+0.634552j 0.56541-1.08916j -1.88953-1.75043j 0.323483-0.539628j -0.730929-0.773905j -2.50891+2.73155j -1.80309-1.91722j -0.43242-0.0105278j -0.0758675-0.734869j -0.391506+0.497486j -0.418078-0.0315141j -0.762826+0.115111j -0.200375+0.734786j -0.717938-0.100066j 0.405347-0.646545j -0.11817-0.427893j -0.951818-0.953528j -0.379128-0.186414j 0.16085-0.0114501j -0.114808+0.501284j 1.48713+0.652861j 0.579934-0.361407j -0.442807+0.879578j -0.15315+0.157044j 0.843593-1.18646j 0.445454-0.701512j 0.0544269-0.186201j 0.432026-1.70667j -0.176444-0.295494j -1.37232-0.626571j -0.924122-0.543789j 0.715462+0.726374j 0.486561+0.512517j 0.564821-0.373691j 1.30307+0.30375j 0.472392-1.41504j 0.666776-1.44389j 0.795497-0.0920327j -0.230959-0.571657j -0.838999-0.430772j 1.79886-0.0410134j -0.126381-1.48196j -0.300748+0.207382j 0.582289+0.309967j 0.397343+0.0985914j 0.206631-0.607043j -0.297998-0.289746j -0.0666879-0.890081j -0.0437664+0.205499j 0.462664+0.157151j 0.20699-0.499914j -0.594242-0.186691j 0.472602-0.112652j 0.128394-0.20045j 0.819858-0.539185j -0.817979+0.116875j -0.359724+0.295914j 0.0773116+0.47519j -1.07062+0.370628j 0.0899688+0.547676j 0.108667+0.111923j 0.571592-0.615932j -0.0389268+0.777645j -0.48594-0.863661j -0.543181-0.688527j -0.17233+0.206087j -0.487613-1.30944j -0.367291-0.472685j -0.0858579-0.486874j 0.321046+0.108996j -0.0257514-0.0209811j -0.523313+0.101638j -0.788852-1.01498j 0.454892+0.763093j -0.304975+0.213596j -2.13298-0.0830079j 0.219549-0.0994008j -0.352284+0.0909405j -0.639415-0.0919741j 0.695277-0.427414j -0.025999-0.268748j -1.4407+1.09955j 0.343946+0.191637j -0.134633-0.0937095j 0.732192-0.831373j -0.030662-0.479693j -0.0898109+0.360849j 0.841583-1.67496j 0.440492+0.201649j -0.325224+0.369292j 0.340498+2.24718j -1.31643-1.09051j 0.487671+0.799572j 0.149688+0.148009j 0.307585-0.145874j -0.693187-1.15638j -0.612826-0.674205j 1.15422+0.707785j -0.763722-0.622243j 1.05248+0.493649j -0.36043-0.134284j -0.0112009+0.420612j -0.229039-0.0107654j 2.62376-1.50896j -0.689475+1.73703j 0.571073-0.775508j -0.52448+0.461537j 0.371035-0.419255j -0.237985+0.985897j -0.167427-1.08562j -0.545242+0.721119j 0.473511+1.23072j -2.01727-0.859754j 0.162874+0.871426j -1.51542+0.153357j 2.34614+0.526999j 0.591402-1.56068j 0.481819+2.53099j -1.76874+0.608846j 
-0.549842+0.134713j 2.44545+1.76771j 1.08735-0.31432j -1.59269-1.46943j 1.31115-0.613372j 1.65309+0.102957j -0.682253+1.64849j -1.45373+1.61377j -1.17126-2.02302j 0.150488+0.73306j -0.848131+0.254224j -0.992186-1.0514j 1.36006-0.0535722j 0.275251-0.380418j -1.03945+0.950918j -0.58745-0.291443j 0.503476-0.896878j -0.508602-1.09095j -0.225643+0.716856j -0.215405-0.631438j -0.467731-0.291775j 0.447876+0.035846j -1.07053+0.410101j -0.187694-0.93282j 0.318046-0.348984j 0.696892+0.422673j 0.529385-0.247553j 0.330889-0.678681j 0.208062+0.60823j -0.191122-0.904625j 0.426323-0.150929j 0.752309+0.911007j -0.563263+0.272813j 0.52218+0.00782139j -1.8918+0.10257j -0.929579+0.171552j 0.154137-0.271765j -1.31063+1.57915j -0.0229757+0.0683629j 1.39263-0.0711021j -0.61747-2.47464j -0.373046-1.62951j 0.366977+0.229232j 0.244364+0.909988j 1.76975+0.595689j -1.18161+0.0550518j 0.426182+2.01894j 0.374955-1.35253j 2.41388-1.62121j 0.003068-0.0596604j -0.83646-0.218714j -0.265899+1.39764j -1.62304+0.845672j 1.91594+0.179882j -1.56332-1.43171j 1.04916-0.354957j 0.749003+0.688074j 0.446294+2.21643j 1.33381-0.763179j -0.0559507-0.356686j -0.538577+0.434365j 0.237727-0.0419189j 0.432993+0.499j 0.298828+0.0758768j 0.637333+0.0894373j 0.687771+0.564431j -0.32237+0.528593j 0.722028-0.474398j 0.0931362+0.174332j 0.215143-0.0495421j -0.157797+1.04821j -0.306416-0.704854j 0.179254-0.69299j -0.328396+0.619232j 0.823758+0.440116j -0.861803-1.07179j 0.0931858+0.0961039j -0.578396-0.30678j 1.20351+0.425519j 0.0484383-0.662325j -1.01551+0.719436j -1.24677+0.868734j 0.412189-0.107077j 0.234656-0.177058j 0.176666-0.0468903j 0.421089-0.0159823j 0.976923-0.0346049j -0.294783+0.507466j -0.0323567+0.173168j 0.729096-1.46476j 0.0318664+1.54535j 0.0519536+1.54881j 1.02061-0.394506j -0.0133714-0.0071636j -0.268135-0.327015j -0.475593-1.10416j 0.544842+0.46493j -0.0122298+0.193332j 1.35627+1.04071j 0.765066+0.420679j -0.155182-0.733093j -0.086433+0.589158j -0.240803-0.0943915j 1.62657+0.191486j 1.39872+0.0868278j 1.73245-0.613149j -0.565603+0.390104j -0.928717-0.505952j 0.630696-0.3667j -0.48039+0.568836j -0.107103-0.0384084j 0.533606-0.938572j 0.934554-0.390601j -0.540583+1.41143j 0.376341-0.932894j -0.243464+0.855299j -0.00998725+1.05329j 0.0815983-0.22606j 1.17535+1.48642j 0.0482096-0.156739j 0.239881+1.43202j -0.631011-0.273754j 0.773265+0.162759j 1.28202+0.597798j -0.938636+0.263201j -0.85902-0.0110195j 0.52504+0.80086j -0.188288+0.0868937j -0.859585+0.216111j 0.392955-0.904143j 0.138205-0.786899j 0.459927-0.925745j 0.0825445+0.886974j 0.653441+0.189982j -1.29914+0.394042j -0.394358-0.735586j 
0.796196-1.21617j 1.0281-1.71012j -0.420632+0.91905j 0.548659+1.0403j -1.16279+0.559986j 1.69975-1.37141j 0.648781+2.11682j -0.979235-0.483473j 0.806628-0.662953j -0.535706-0.576996j 0.787498-0.521625j 0.330198+0.0793874j -1.19091+0.574473j 0.816894-0.258397j -0.426769-0.725772j -1.21938+1.69314j 0.474354+1.88145j 1.01946-0.0151438j 2.61892+2.01803j 0.306699-0.812474j 1.0527-0.040316j 1.68547-1.93449j -1.21082-0.113766j 0.0601453-0.72092j 0.111549+0.116039j 0.00126847+0.29101j 0.611519+0.817133j 0.109875-0.223724j -1.49925+0.853215j 0.321749-1.33922j -0.396773+0.300621j 1.2196+0.354744j -0.750137-0.974389j 0.526463-0.575709j 1.10551+0.271332j -1.67406-0.814673j 0.58046+0.518546j -0.376621+1.78083j 0.133148+0.287755j -0.143197-0.101615j -0.256307+1.52206j 0.121911+1.32236j 0.696833+0.564533j -0.645454+1.31946j 1.37604+0.0286962j 0.730342+0.242003j 0.216214-0.157175j 1.0976-0.500176j -2.12942+0.674759j -0.0410701-0.390212j 0.105676+0.136467j -0.112701+0.517147j 0.111651+0.641391j 0.884649+1.53853j 0.509327+1.24284j 0.605683+0.372383j 0.825807+0.139091j -0.902353+1.19141j 0.977322+0.395396j -0.0313604-0.209088j -0.325611+0.245949j 0.612729-0.254214j 0.253759+0.34225j -0.269758+0.321286j 0.19568-0.134911j 0.620312+1.10876j -0.1436+0.115783j 0.750874+0.168728j 0.111113+0.209009j 0.300614-0.590815j -1.31669+0.00832624j 0.22189+1.14981j -0.0642677-0.622735j -0.635913+0.910804j 0.327893+0.128768j 0.362142-1.4185j 0.597788+0.00781503j 0.0748724-0.95076j -0.207187-1.08631j 0.572299+0.666372j 0.86728-0.870056j 0.628832-0.64529j 0.015117+1.02246j 0.40237-0.0486778j 1.65957+0.469311j 0.411835-0.127951j 1.28778+0.472534j -0.141962+0.208134j 1.10461+0.511589j 1.57362+0.0431674j 0.903796+0.224486j 0.731423-1.06752j -1.43117+0.992772j -0.61666+0.321249j -0.594747+0.985124j 0.531518-0.459454j -0.0264512-0.696873j -0.725498+1.2577j -1.2982-0.905131j 0.326475-0.550379j 0.361954-0.907498j -0.0306626-0.883449j -0.218898+1.49621j -0.884126+0.659253j 0.762892+1.35533j -0.477998-0.97914j 0.317581+0.516251j 1.28507+0.774734j 0.875257-0.0914716j 1.75818+0.853675j -0.437649-0.356018j -0.54002-0.472759j -1.33455-0.00838867j 0.818023-0.390961j -0.371948+0.754273j -0.842942-0.814179j -1.0555+0.210058j -1.23635+0.153176j 0.792278-0.633745j -0.383033-0.265875j -0.0413243-0.914482j -0.373963-1.62581j 0.271729-1.76086j -0.243653-0.302814j 0.207217+1.55444j -0.105366-0.541118j 0.421785-1.15853j 0.230483+0.861485j 0.798223-0.598053j 1.06128-0.427743j -2.12858+0.180378j 0.559478-0.72774j 0.753619+0.0850867j 0.680198+1.26352j -0.260074+0.33647j 0.120749-0.153425j 
0.794237-0.16409j 0.830784-1.6077j -0.0310673-1.50847j -0.564107+0.513147j -0.192697-0.778867j -0.024834+1.1094j -1.09682-0.441259j -0.891364-1.13784j 1.34672-0.432121j 0.233072+0.235709j -0.320213+0.577051j 0.293997-0.490254j 0.670919-0.955265j 0.523735+1.75102j -0.430804-0.698916j 1.07279+2.16648j -2.96765-0.0709581j 0.757925-0.531529j 2.78598-1.45985j -0.911539+0.396583j -0.00543002+2.31564j -1.08245-1.44499j 0.586734+1.30026j -0.777278+0.655179j -0.0883059-0.107131j 0.311048-0.231636j 0.751702-0.26226j -0.369068-0.192486j 1.22693+0.475642j 0.325145-0.707724j -0.0106761+0.148295j 0.326714-1.5051j -0.115795+1.02738j 0.944758+1.75802j -0.0157767-0.22064j -0.57272+0.427903j 0.20714-0.0776263j 1.96258+0.131822j -1.02505+0.270549j 0.822453-0.509927j 1.41461-0.856774j -0.939304+1.03594j 0.497045-0.811211j 0.261535+0.219737j -0.438034-1.32805j 0.111123-0.188039j 0.968306+1.0253j -0.196401-0.395278j 0.595884+0.306507j -1.17574-0.982088j -0.395832-0.0248124j 0.57574-0.449233j -0.284651+1.40723j 0.450647-0.554387j -0.146631-0.700665j 0.128431-0.0843028j 1.11326-0.124775j 0.709836+0.0857744j -0.117822-0.405393j -0.061668+0.0456596j 0.157308+0.0882336j -0.117984-0.298799j 0.108845-0.0947684j 0.102828+0.824055j -0.100046+0.0556339j 0.345413-0.132712j 0.195983+0.0270485j -0.592652-0.0520834j 0.0898912+0.406969j -0.442413-0.163082j -1.02001+0.569418j -0.00842611-0.394935j -0.215537+0.0750849j 0.43287+0.0556986j 0.24986-0.716215j 0.291019+0.618425j 0.199938-0.722812j -0.182871-0.613173j 0.142014+1.75253j -0.776856+1.44104j -0.40312-0.282881j -0.00941888+0.0831509j 0.859635+0.601395j -0.862961-0.918232j 0.366506+1.47555j -0.0154186-0.0331522j -0.0340254-0.319209j 0.114809-0.0591283j 1.2818-0.204267j -0.455428+0.36559j -3.5594+0.519515j -0.950081+0.391507j -1.64651-0.447787j -0.387467+0.301586j 0.0974339-0.0898231j -0.0697964+0.515579j 0.950944-1.23686j -1.02117+1.1712j 0.351279-0.0867063j -0.541804+1.77579j -0.139762+0.0457223j 0.469827-0.42953j 0.410938+1.12796j -0.547386-0.620219j -0.371142+0.192134j 2.19124+3.2516j -0.485326+0.262989j 0.199335+1.1472j 0.141858-0.0339822j 0.0135019+0.236167j -0.37117-0.477171j 2.2812+0.967384j -0.635698-0.590959j 1.50774-0.39528j -0.405308+0.13307j -0.208009+0.0665712j 0.0105643-0.426938j 0.0350406+0.00211514j -1.37972+3.73407j -1.11181+0.620682j 0.752636-0.429846j 0.146875-0.281792j 0.514389-0.0693131j -0.574864-0.740513j -0.904697+0.36028j -1.09405-0.133518j -1.90436-0.370316j -1.29127-0.278722j 0.41075+0.164658j 0.194924-0.108557j -0.161873+0.186682j 0.226706+0.658759j 0.303147+0.519623j -0.0593927+0.430283j -0.185113+0.274632j -0.177423+0.0161853j 
0.939077-0.0504201j 0.85113-1.85318j -0.112533-1.89183j -0.793347-1.58494j 1.88034-0.0848153j -0.11587-0.658071j 0.868202-0.276925j 1.54075+0.202406j -0.798675+1.56413j -0.483148+1.68239j -1.56311-0.993977j -1.36864-0.156936j -0.569618-1.52147j -0.324201+1.0849j -0.64132+1.35061j 0.130323+0.0108397j -2.13942+0.463772j -0.707011-0.0625996j -0.216574-0.120638j -0.843927-1.24434j 0.327586+1.33698j -0.162182+0.340983j -1.76598+1.05807j -0.749961-1.18836j 0.409842-0.147328j 0.280823+0.576166j 0.43539-1.11662j 0.172451+0.0774803j 1.43123+0.692468j -1.12506+0.256974j 0.932543+0.0975907j -0.404649+1.24828j -0.515226+1.52698j -0.969187+0.481482j 0.857977+0.856699j 0.347282+1.46855j 0.0924383-1.08783j -2.05721-0.444654j -0.54943-0.715861j -1.09162-0.0111248j -0.120249+1.66912j -1.69166+0.290756j -0.553095+1.1614j 1.30215-0.223148j -0.126871+1.91675j 0.593103+0.459493j -0.428396-1.71343j 0.225545-0.542782j -1.92853-0.721786j 0.594421-1.01816j 0.844793+0.210163j -1.12527-0.165371j 1.47819-1.02509j 0.778292+0.409557j -0.525386+1.39822j 0.185274-0.0139844j -0.959224-0.806408j 0.208862+0.899099j 0.631239-0.194482j -0.207779-0.034039j 0.142619+0.293754j -0.348931-0.838808j 0.285178-0.218771j -1.17238+0.570022j -0.382587+0.174045j 0.724286-1.16466j 0.164621+0.0950576j 0.630584-0.0714502j 1.12581-0.339794j -1.19998-1.22459j -0.576687-1.33315j -0.684927-0.494296j -0.346841+0.210125j 1.81328+0.345254j -0.85142-0.425259j -0.652397-1.58971j 1.11384-1.12179j 0.341325+0.244132j -0.123207-0.598032j 0.0671431+0.0792617j -0.789036+1.03539j 0.080141-0.169803j -1.24906+1.35564j 0.423174-0.433841j 0.0696859+1.84602j -0.324796-0.109151j -0.352794-1.85326j -0.217364-1.16602j 0.452981+0.165297j 0.911084-1.00527j 0.325333-0.171937j 0.786407+0.00846383j -0.660128+0.350107j 0.177423+0.215645j 1.04924+0.710079j 0.0522175-0.769473j 1.08054-0.304882j -3.04199-0.146949j 0.898442-0.177404j 0.214509-0.0528679j -1.07228+0.310967j 0.231453-0.43431j 0.14698-0.0348775j 0.811891-0.601545j 0.774215+0.564766j -0.203773-0.0957316j -0.389628+0.677034j 0.864759+0.876799j 0.142933+0.0788503j 0.637583-1.59473j -0.116115-1.46368j 0.145737+0.0218814j -0.966816-0.932774j 0.892268+1.75805j -0.0775391-0.189968j 0.332247+0.199272j 0.0323959+0.53791j 0.0302785+0.6642j 0.158929+0.368518j -0.785655-1.00148j 0.483358-1.39476j 0.157237-0.605515j -1.47157+0.116823j 0.585776-0.853939j -0.543594+0.873928j -0.659353+0.439518j -0.393117-0.559631j 1.27171-1.13526j 1.17731+0.197043j 0.111378+0.0876091j -0.0679413+0.69212j -1.139-0.555394j -1.20473-0.771376j 0.26179-0.574007j 0.199776-0.946592j 0.288397-0.29056j 
-0.270748-1.56504j -0.26706-0.520435j 0.810737+2.56598j -1.36709-0.894427j 1.35304-0.61417j -0.233801-2.20939j 1.88797+0.309046j 0.913094-0.177119j -0.0242305+0.925969j 0.63295-0.386753j 1.03854+0.846563j -1.13664-1.36918j 1.40675-0.0731759j 1.38952-2.6999j -1.47879+1.22736j 0.596114+0.249753j 2.23175+0.420075j -1.59328-2.12036j 0.258531-0.928484j 0.0297546-0.65874j 0.662569-1.33998j -0.690982-0.283789j -0.552787-0.149286j 0.116573-0.357394j -0.483891+0.678547j -1.09391-1.2935j 0.808956-1.06462j -1.03773+0.732132j 1.52779+0.214743j -1.54091-0.800879j -0.224561+1.40541j -0.594864-0.148981j -0.160913+0.945332j 1.17827-0.391749j 0.751742-1.19404j -0.22856+1.88321j 1.11123-0.0551888j -0.2684-0.718672j 0.0793774+0.7065j -0.669704-1.0427j 1.1324-0.346721j 1.50732+1.47807j -0.00541424+0.0789664j 0.898466+0.538602j -0.356697+0.749852j 0.357658-0.631j 1.48583-1.2682j 0.0306863-0.236744j -0.0660698+1.5492j -1.21762+0.389611j 0.0746918+0.739948j -0.882201+0.140663j 1.86051+0.969181j 0.147042+0.00836826j 0.711333+0.0231894j -0.171592-0.093686j 0.503849-1.4147j -0.0737081-0.107227j -0.0912132+0.131254j 0.068488+0.444158j 0.76974-0.272944j 0.687366-0.801654j -0.506764-0.666321j 0.48323+0.377968j -0.959641-0.788805j 1.59625+0.624928j 0.510743-0.398817j -0.370097-0.259487j -1.48024-0.0870337j 0.117632-0.61819j -0.239879+2.07125j -0.767399+0.354581j -0.541717+0.797902j 0.00955152+1.8682j 0.588352+1.71363j 0.0910671+1.66685j 0.116933+0.191711j -1.34659-0.239458j -0.473777+0.106003j -1.26117-0.163999j 1.3592+0.537624j -1.06543+0.765224j 1.76175-0.524767j -0.418773+0.432001j 0.603932-0.249476j -0.589408-0.502159j 1.90826-0.627339j -1.10021+1.55311j -0.936737+0.20725j -0.998214+0.608086j -0.274536-0.985181j -0.0203808-0.000612458j 0.394643-1.29574j -0.0721266-0.907801j -0.071286+0.661631j -0.191189+0.529003j -0.188913-0.33689j 1.63728+2.1931j 1.00723-0.347913j -0.288497-0.0783097j -0.466135-1.24247j 0.464025+0.75564j -1.24289-0.458145j -0.0538434-0.570115j -0.889823+0.0784693j -0.374077+0.468901j 0.829184+0.0581021j -1.29118-0.0736262j -0.0278374-0.139322j 1.0025-0.0546259j -1.11954+1.08932j -0.220367+0.324989j 0.409526+0.0267985j 1.48343-0.547295j -0.309148-1.44706j 0.488133-0.0445305j -0.394275-0.54148j -0.371241+0.261676j -0.28528-0.369178j -0.498514+1.12285j 0.248645+1.29591j -0.0654453+0.395564j -0.378756-1.04476j 0.233055-0.968645j 1.07857+0.489656j 0.164316+0.175545j -1.05268-0.632978j -0.392957+0.392152j -0.750883+0.0690402j 0.0348752-0.0971988j -0.880826+0.96644j 0.237527+0.322151j 0.770674-0.293694j 0.198238+0.47036j 0.501792+0.472437j 0.0427641+0.289893j 
-0.546326+0.302448j -0.293689+1.15377j -0.501078+0.612032j -0.990794+0.0271843j 0.21778-1.18058j -0.953192+1.40828j -1.16991-1.40049j 0.531107-0.447797j 0.323837+0.544248j 1.04315+1.10418j -2.25402+1.56917j 1.42501-0.479269j 1.42789+3.39474j 0.718686+0.70977j 0.00156875-0.557558j -0.39653-0.391066j 2.67481-1.07303j 1.48333-0.876911j -0.240955+0.220729j -0.459508-0.0479891j -0.783236-1.66256j -0.256073-0.0896937j 0.0259111+0.661275j -0.486254+0.01337j 0.219593-0.945502j 1.87901+0.381375j 0.682507+0.11412j 0.270629-1.50086j 0.633544+1.83093j 0.176794-0.239415j 0.369839-0.844358j -0.0657293-0.636069j -1.30078+0.595567j -1.49184+1.14667j 1.19148-0.0886793j -0.917776+0.549275j -0.631879-0.526038j 0.574336-0.898141j -0.388381-0.729285j 0.28168+0.792094j 1.53891+1.83678j -0.838061+0.210775j -0.280542+0.0803201j 0.598915+0.134231j -1.55683+0.024272j 0.524368-0.10346j -1.01154+0.543455j 0.101889-0.210559j -0.64256+1.26915j 0.218565-1.0175j 0.0911723-0.433568j -0.238062-1.40761j -0.648169-0.428125j 0.424564-0.0138177j 1.02399-0.0917601j 0.107566-0.062082j -0.0450778+0.405833j 0.188838+0.23005j 0.085019-0.252427j -0.054902-0.211095j -0.276772+0.283244j -0.838742+0.115454j 0.333525+0.297743j 0.0529409+1.20922j 0.592496+0.737661j -0.568731-0.564204j -0.547157+0.472403j 1.36263-0.10819j -1.61054+1.04684j -1.41463+0.538891j -0.734716+0.282455j -0.259754+0.538145j 0.445784-0.45546j 0.226242-1.31678j 2.63213+3.10515j 0.455408-0.93545j 0.3632-0.171845j 0.705496+0.333863j -0.135606-0.878747j -0.112722+0.27071j 1.08546-1.03595j -1.74793+0.847945j 0.319157+0.360805j 0.485976-0.165123j 0.462589+0.448573j 0.346082+0.367285j -1.15231+0.14606j -0.985469+2.0708j -0.662047+3.03632j 1.25059-0.451927j 0.860918-0.444458j 0.243667-0.244736j -1.11582+0.298324j -1.18641-1.41963j -0.0394217-0.530904j 0.216791-0.724014j 0.658338+0.21777j 0.77224+0.804339j -0.000850919+0.577024j 0.147587-0.434793j 0.0778819+0.569879j 0.163445-0.414377j -3.44713+0.665184j 0.301834+0.707266j 0.928396+0.512852j -0.638136-0.284873j 0.0271014+0.130136j 1.19768+1.03502j 0.170775+0.0276763j -0.604599+0.382718j -0.107248+0.985403j -0.390217-0.0922821j -0.755148-0.0358946j -0.318592+0.350647j 0.0284461-1.32648j -1.19411-1.20349j -0.120414+0.663479j 0.180092-0.238246j -0.229262-0.577825j -0.0426227-0.0526278j 0.16972-1.51616j 0.008802-0.693533j 0.351879+0.42287j 0.263326+0.45528j 0.296104-0.249732j 0.306781-0.225342j 0.202442+0.0441011j -0.435289-0.135953j 1.04047-0.222276j 0.0841601-0.169219j 0.316546-0.125366j 0.29708+0.257206j -0.0771801+0.610261j -0.0124142+0.0873759j -0.462407+0.113366j -0.169214-0.16825j 
0.783333+0.793705j 0.504157+1.41021j 2.61448-1.28003j 1.43142-2.28426j 1.74289+2.03421j -1.08307-0.774936j 1.22765-0.73999j -1.75548-0.879797j 1.36434-1.41136j -0.271738-0.715754j 1.16167-0.356028j 0.880829+0.380932j 0.382516-0.131631j -0.758317-0.242215j 0.589401-1.13491j -0.271983+1.35552j -0.272768-1.10566j 0.365769+0.31304j 1.78128+0.305957j 0.314883+0.856745j -0.81019+0.313377j 0.134572-1.15586j 1.10532-0.445287j 0.261734+1.01362j -1.37667+0.212769j -0.287077-2.57294j 0.332154+0.198818j -1.91544+0.135822j 0.29692+1.60514j -1.40136+1.5141j -1.82946+0.45776j 0.265612+1.4462j -1.17558+0.691636j -3.24506-0.406048j -0.839879-0.290589j 0.813144+1.72912j 0.140458+1.10497j -1.99146+0.784467j 0.298678-1.68005j 0.439296-0.725016j 0.641155+1.07983j -0.308656-3.09033j 0.127123+1.00336j 1.00652-0.526331j 1.18063+1.41765j -0.188211-0.121407j 1.0612+0.355993j -0.480338+0.299418j 0.634278+0.137326j 2.23463-0.615242j -0.247422+0.358271j -0.768838+0.953558j 0.0542319+0.906776j -0.451794-0.482605j 0.128984-0.313229j -0.289375+0.084781j 0.543798-0.16845j 0.181441-0.712675j -0.596954+0.151337j -0.44941+0.549552j 1.3513+0.348121j -0.32914-0.0532779j 0.17576-1.50361j -0.0471808+0.496879j -0.219627-1.02063j -0.31662-0.97669j 0.913125+0.176079j 1.02391+0.759522j -0.742469-0.209822j -0.778477-0.184094j 0.0849498-0.107362j 1.04916-0.130779j -1.5607+0.715643j 0.376127-0.64202j -0.535022+1.50023j 0.443824-1.21131j 0.0376129+0.078343j 0.14392+0.633947j -0.250732+0.928767j 0.524352-0.418319j -0.31619-1.37505j -1.29908-1.31856j -0.53173-0.202434j 0.050661-0.343143j 0.0520746-0.455062j -0.407623-0.989953j -0.635446-0.178261j -0.396309-0.218758j -1.28162+0.178679j 1.83758-0.404486j -0.714968+0.0927616j -1.28944-0.10657j 0.781173+0.506577j 0.413277-0.446242j -0.260019+0.419134j 0.672099-0.907652j 0.23606-0.313563j 0.434286-0.527368j -1.387+1.57362j -0.27663+0.434806j -0.0878488+0.333686j -0.377997+0.0247033j -0.213665-1.26946j 0.402157+1.52158j 1.30347+1.29047j 0.249543+1.00148j -0.175539-0.0146969j -0.0491001-1.01235j -0.341073-0.141875j 0.718525+0.170172j 0.587614+0.452988j 0.449795+0.397675j 0.454404+0.402678j -0.656416-0.091383j 2.03886+0.399487j -0.591422-0.328517j -0.934011+1.21232j -0.273949+0.132218j -0.874458+0.711865j -0.489055+0.0135484j -0.623366+0.397651j -0.293612+0.630672j -0.0667792-0.689759j -0.260875+1.02416j -0.189879+0.0609659j -0.188168-0.256735j -0.549234-1.0612j -0.119199-0.134857j -0.638384-0.328994j -0.284997+0.160193j -0.421763+0.404641j -0.289954+0.307523j 0.623552-0.280659j -0.230171+0.0484618j 0.531731+0.369658j -0.068907+0.386368j 
