1.05431-0.359498j 0.731158-1.61916j -0.855633+0.16112j -0.310044+2.23396j 1.75179+1.73378j 0.500704+0.211065j -0.308635+0.063024j 0.69173-1.23178j 0.40368+0.686457j 0.512947+1.14988j -1.05541-1.64359j 0.839648-0.0467731j -1.85901+0.301952j 1.89709+0.423477j -1.18684+1.90652j -0.0528996-0.320591j 0.25026+0.162488j -0.798475+0.181472j -0.155087-0.434153j -0.205528+0.481671j 0.0317133-1.148j -0.0807886+0.829414j -0.703496-0.134766j -0.797128-0.37894j -0.45817-0.761031j -1.11027-0.467177j 0.333556-0.38749j -0.655936-1.09406j -1.34418+0.31322j 0.528184-0.608591j 1.63174-1.13251j 0.166267+0.94366j -1.67654+0.000760871j -0.774546-1.42373j 0.239051-2.54906j -2.12646-0.367566j -0.173828+0.0928144j -0.0192887-0.279696j 0.21556+0.381365j 0.101615+0.154872j -0.495469+0.152922j -0.313843-0.0599795j -0.732308+0.339833j 0.0344639+0.418619j 0.483727+0.190642j -0.176878-0.62471j 0.161261+0.578458j 0.228035+0.299945j 0.0381226-0.605439j -0.0454408+0.50183j -0.15707-0.612479j -0.214683+0.183514j -0.561167+0.0262992j -0.392669+0.266586j -0.920203+0.0876357j -0.399914-0.0361423j 0.0199156+0.406512j 0.747675-0.0646629j -0.150286-0.401197j 0.0287349-0.0540698j -0.500348+0.161191j 0.039432+0.2823j 0.197291+0.487689j -0.13814+0.350715j -0.531694-0.462392j -0.563363+0.0940448j 0.279428+0.400041j -0.0399935+0.862237j 0.924466-0.148574j 0.517448+1.34406j -0.0963742-0.294533j -0.428386+0.342953j 0.111259-0.0343457j 0.184804-0.181941j 0.488339-0.537496j 0.0818905-0.576524j -0.0576699-0.350265j 0.480244+0.0822379j 1.94226-1.33275j 0.655959+0.838919j -1.50021+0.407694j 0.152119+0.598683j 0.459374+0.020979j 0.257139-0.948118j 1.02251+0.0986965j -1.93516-1.7956j -0.78917-2.24268j 0.686827+1.21947j -1.32487+1.45923j 2.4228-1.79784j -1.47119-1.65531j -0.0936724+0.0351555j 0.0940562+0.140458j 0.200803+0.203199j 0.0857259-0.118199j 0.1328-0.195827j 0.243006-0.348068j -0.176265+0.479111j 0.149306+0.0760833j 0.320259+0.121593j 0.149888-0.256977j 0.097678+0.0830276j -0.236689-0.130796j -0.917243-0.127315j 0.134905+0.0386421j 0.438576-0.0302036j 0.057887-0.397601j 0.12727+0.225468j -0.53144-0.0149133j -0.0120899+0.257408j 0.134231-0.385976j 0.169418-0.120321j -0.0938193-0.0214377j 0.0857082+0.145911j -0.130856-0.727186j 0.0566384+0.636075j -0.041862-0.0454808j 0.0954485-0.510493j 0.109338+0.670319j -0.428375+0.0139972j -0.184611+0.11076j -0.249032-0.588859j -0.16851-0.18771j -0.245004+0.115417j -0.292124-0.113816j -0.513233-0.018566j -0.215759+0.209152j 0.112474+0.070946j -0.0422264+0.181418j -0.0864242+0.197971j -0.351134-0.0403271j -0.742611+0.228293j 0.122827-0.0191294j -0.809143+0.222619j -0.56284+0.0723128j 0.0691566+0.0931234j -0.605009+0.459443j 0.268062+0.0402407j -0.0616371-0.0442834j -0.470417+0.949466j -0.0243208-0.021779j 0.160486+0.160394j 0.285612-0.651697j 0.280135+0.286468j -0.119932-0.372049j -0.167408+0.035553j 0.0635965-0.189702j 0.0886935+0.221482j 0.048106-0.225087j 0.0671052+0.885789j 0.152023-0.232995j -0.397523-0.643558j -0.223108-0.437176j -0.159861-0.16312j -1.25119-1.31257j 0.111299-0.116023j 0.142415-0.175371j 0.0803285+0.0633249j -1.28396-0.711817j 0.831472+0.404705j 0.174785+0.377029j -0.177568+0.396954j -0.0425321+0.10854j 0.213476-0.0207203j 0.310693-0.11355j -0.252702+0.240593j -0.991033-0.097241j -1.07234+0.30892j 0.205513+0.0847192j 1.20838-0.263318j 0.0776943-0.176629j -1.7797+2.17391j -0.348589+0.202881j 0.167551+0.215684j -0.362003-0.121662j -0.373827+1.27264j -0.118158-0.390816j -0.76108+1.7416j -0.21421+0.0245083j 0.00823678+1.05686j -0.709055-0.943717j 0.203949+0.147219j -0.711319-1.86796j -2.2033-1.20746j 0.467271+0.385649j 1.51686+1.47578j 0.187299+0.575149j 2.22987-0.110529j 0.79034+0.55622j -1.70256+1.16382j -1.35406+1.99668j -1.84686+1.07341j -0.456909-1.89396j -1.78007-1.96966j 0.164924-1.2473j 1.49153-0.695147j 
0.320339-0.453469j -1.70467-0.63913j -0.955119+0.219448j 0.193819+0.290017j 1.5128-1.888j 0.714464+0.19158j -0.221116+0.383568j 0.997336-0.379455j 0.107051+0.934772j -0.251684+0.013789j -0.135108-0.236856j -0.261218+0.31018j -0.445573-0.207818j 0.574523-2.27121j 2.19856+1.44096j -0.214129-0.478005j 0.512964-0.119839j -0.899977-0.0592344j -0.0518865-0.420307j -0.0416472+0.758185j 0.880236-0.155993j -0.759312+0.430759j 0.338076-0.899168j -0.19303-0.595279j 0.431958+0.147204j -0.363568-1.22904j 0.641916+0.308366j -0.692595+0.149082j -0.304389-0.706475j 1.04491-0.120808j 0.321836-1.09452j -0.844707+0.139344j 0.936355+2.31757j -0.694646-0.615163j -3.58623+1.16008j 0.503553+3.01734j -0.260891+0.289824j -0.309658-0.599444j 0.265375+0.474372j 0.432202+0.0789893j -0.589723+0.55932j -0.546962+0.199265j -0.501051-0.18403j 0.342173+0.303341j 0.126148+0.464682j 0.457196-0.353736j -0.627567-0.0285427j 0.163956-0.000207324j -0.12644-0.612434j -0.756685-0.224695j 0.479325-0.356297j -0.272892-0.0170485j 0.114112-0.692235j -0.303458-0.276256j -0.0144589-1.18477j -0.297218+0.292216j -0.730566+0.642759j 0.0594275+0.852519j 0.270164-0.3309j 0.220972+0.0984982j -0.322671-0.531321j -0.429491+0.000272895j 0.373124+0.0316326j -0.659434-0.190663j -0.689852-1.17146j -0.427026-0.574995j -0.110248+0.286296j -1.71787-0.117792j 0.351077-0.455913j 0.415363-0.628937j -0.746017+0.384889j -0.37756+0.125439j 0.0808633+0.184619j 0.44559-0.11356j 0.97115-1.05157j 0.327079-0.622548j 0.752129-0.745338j -0.143279+1.14007j -1.28112-1.01742j 0.0272525+0.450555j 0.0395559+0.887356j 0.676883+0.491723j 0.645017+0.8907j -0.855587+0.0107954j 0.837313+0.00890268j -0.629093+1.57874j -1.30681+0.433079j 0.783614-0.215977j 0.750672+0.589795j -1.29691-1.45316j -1.22864+1.23108j -0.148391+0.189207j 0.477846+0.100388j 0.428096+0.0655975j 0.00636104-0.605163j -0.0920673-0.59245j -0.179564-0.632541j -0.0212504+0.26732j 0.493867+0.0328361j 0.673774-0.341575j -0.101265+0.130665j -0.144249+0.143157j -0.587616+0.0262122j -0.525106+0.297453j -0.314505+0.50483j -0.213453+0.431862j -0.143488-0.559637j 0.187699+0.391291j 0.273643+0.0588438j -0.00713189+0.169537j 0.537574+0.325917j 0.0438444-0.383462j 0.494599+0.129824j -0.311014+0.632656j -0.338489-0.458326j 0.223595-0.0890026j -0.423954-0.498045j 0.276426+0.466183j -0.613299-0.217344j -0.252241-0.160657j -0.513174-0.349554j 0.190941+0.198031j 0.572075-0.324374j -0.0479334-0.50305j 0.331937-0.3357j 0.068063-0.0538299j -1.10858-0.502559j -0.255539-0.0881316j -0.134617-0.211902j 0.731918-0.12845j 0.606613-0.571057j -0.256754+0.230196j -0.0324079+0.15077j 0.341771-0.770376j -0.444125+0.801619j -0.274495+0.731741j -0.0016058-0.0918995j -0.762447+1.22927j -0.219248-0.133091j 0.0836847-0.897738j 0.0468488-0.426801j -0.488648+0.263544j 0.453059+0.756133j -0.0591731+1.33337j 0.098828+0.01696j -0.460849+0.451881j 0.111539+0.0527085j -0.610907-0.433114j 0.472238+0.773991j 1.62423+0.908478j -0.20054+0.392831j 1.02822+0.330141j 0.262793+0.0719464j 0.439127-0.0229719j 0.139049-0.0485036j 0.379634+0.360387j 1.58396+0.442633j -0.184977-0.309831j 1.27855-0.393517j -0.744333-0.216844j 0.898524-0.193572j -1.53763+0.611432j -1.10517-0.0852947j -0.257925+0.753711j -0.353832+0.54867j 0.132138-0.57882j 0.591326-0.410167j -0.565658+1.7503j -0.0626186-1.56229j -0.471653-1.14923j 0.2764+0.0661717j -0.207339-0.562818j -0.167672+1.92011j -0.319419+0.769163j -0.400202-1.35552j -0.357857-0.744184j 0.422334-0.16181j -0.287586-0.249994j 0.326854+0.0262068j -0.478506-0.673804j -2.49705-0.418754j -0.693721-0.117761j -1.92279+0.894474j 0.482377-0.27071j 0.230585+0.229274j 0.982241-0.475734j -0.599689+1.55978j -0.846859+0.888039j -0.282569-0.454797j 1.00659+1.69121j -0.479148+0.810365j 1.93545+1.48205j 0.917377+1.60963j -1.6052+1.16315j -1.52793+1.94605j -1.51336-1.03888j 
-1.67573+0.747177j -0.187351-1.01024j 1.69846-1.4381j 0.401274-2.05144j 1.45855+1.12755j -1.20789+0.381801j 0.163763-0.64152j -0.702263+1.79113j -1.03222-1.02444j -0.00473559-0.194775j 0.634957+0.696259j 0.0326015-0.166045j 1.005-0.600141j 2.18374-0.793577j -0.0415239+2.62591j 0.642307+0.284939j -0.415729+0.722868j 0.7696-0.154404j -0.243363+0.422637j -0.0774641-0.7715j -0.401751+0.588277j 0.0979427-1.29775j 0.10789+0.28527j 0.470662+0.604729j -0.604299-0.958054j 1.78054+0.199051j -0.453791+0.0742364j 0.635026+0.647071j -1.19145+0.719602j -0.238506+1.31946j -0.963335+0.4233j 0.385356+0.866686j -0.315315+0.389776j 0.329705+0.662944j -0.655282-0.587519j -0.75186+0.707113j -0.0279419-0.403144j 0.786712+0.176304j -0.144077-0.273637j -0.191999+0.609549j 0.285831-0.30488j 0.274976-0.493751j 0.287638+0.657386j -0.0684729-0.0029385j -0.184858-0.420863j -1.02352+0.419049j 0.278999-0.13454j 0.577615-0.0871143j -0.00205225+0.433735j -0.300456+0.210525j -0.176739+1.26288j 0.436821+0.538605j 0.0210234+0.13833j 0.750439+0.735252j -0.510695-0.634041j 0.0765149+0.268157j -0.0630167-1.43515j -0.650913-0.258077j -0.426961-0.562568j 0.199761-0.0130419j 1.23114+0.156466j -0.291006+0.149196j 1.42837+0.262106j -0.229835+0.151912j 2.41896-1.02186j -0.0274099-0.036926j 0.497995-0.378558j -0.190997+0.540176j -0.156739-2.43109j -0.750804-0.567456j 0.676924-1.05965j -0.11205-0.388212j -0.00862581+0.422901j -0.00799713+0.504295j 1.68854+1.93855j -0.861949-0.61398j 0.617037+0.180659j 0.596032+0.125903j -0.822773+1.67178j 2.10434-0.563323j -1.02567+1.08313j -1.29878+0.96492j -0.0219081+0.794926j 0.257861+0.604263j -0.804889-1.35235j 1.67754-0.206558j -1.70644-1.2656j 1.34972+0.468334j -0.293354-1.16454j 0.863-2.38669j -1.65346-0.148517j -0.0646839-0.285998j -0.481159+0.395075j -0.00395796+0.10884j 0.558799+0.509108j 0.602737+0.238665j 0.223778-0.128309j 0.525058+0.270564j -0.303768+0.442462j -0.00679619+0.254027j -0.212974-0.188079j 0.20365-0.151835j 0.281493-0.705613j -0.217641+0.562151j -0.0754138-0.599325j 0.119522-0.0682214j 0.108368-0.0315478j 0.212408-0.142851j 0.219667+0.610282j 1.2025-0.199047j 0.257521+0.0672203j 0.460396+0.185311j -0.292343+0.293796j -0.814847+0.0723889j -0.22662-0.0604479j 0.927121-0.368718j -0.0564201+0.294289j -0.26044-0.0982842j 0.221342-0.383738j -0.0207682+0.636179j -0.193889+0.178511j -0.605775+0.700126j -0.37397-1.44007j 0.321797+0.0115999j -0.147846-0.0556934j 0.201665+0.576805j -0.414524-1.51653j 0.151284-0.196272j 0.368436+0.183997j 0.662711+0.848739j -0.305144+0.0717396j 0.444248+0.774195j 0.527552+0.0514585j 0.0477097+0.338599j 0.31196-0.989151j 1.30904+0.0839397j 0.845558+0.434713j -0.438003-0.0587616j -1.06169+0.576643j -0.347706-0.0752749j -0.227441+0.00572488j -0.47629-0.328198j 0.324293-0.697045j -1.63589+1.06522j -0.395716+0.308879j -1.04635+1.25888j 0.30829-0.453294j 0.34406-0.18918j 0.346166-0.751184j -1.40545-0.0501886j 0.0253027+1.49875j -0.229753+0.249824j -0.249978+0.638608j 0.0235464-0.327427j -0.0585667+0.761614j -0.187003+0.479933j 0.00367537-1.28472j 0.0789636-0.615261j -0.334347-0.57425j -0.632422-0.148094j -0.872941+0.182469j -1.81932-1.54792j -0.206091+0.583419j 1.58746+1.12476j -0.0824496-0.0801561j -0.170492-0.00440037j 0.0913354-0.108802j -0.321118-1.26838j -0.276533+0.373423j 0.903232-0.20108j 1.0773+0.19153j 1.39818-0.295845j 0.17016-0.92739j 1.59913+0.487162j 0.663014-0.894426j -0.155083-0.403626j 0.307661-0.903832j 0.494001-0.17629j 0.419664-1.28618j -0.481137+0.383812j 1.33472-1.024j -0.618588+1.16006j -0.282568-1.12108j 0.815603+1.31929j -0.658561-0.446642j 0.263695+0.389929j -1.23361-1.33201j 0.0231619-0.601464j -0.272001-0.685939j -0.7125+0.684672j 0.63062-0.545819j -0.985607+0.460575j -1.12617+1.30881j -0.352989-0.658051j -1.8868-0.756356j 0.40266-1.21391j 
0.940792+1.33067j 0.497699+0.240211j -1.25005+0.165357j -2.03879-1.26307j -0.334286+0.360663j 0.44897-0.631029j 0.422258+0.256263j 0.856465-0.371773j 0.692317+0.852412j -1.20595-1.14144j 1.83124+0.348756j -1.4557+0.710922j 1.21993-1.80899j 1.09772+0.77247j -1.15185+0.768355j -0.061432+0.313122j -0.335266+0.0515717j -0.364508+1.01916j -1.1159-0.703446j 0.792199+0.395225j 0.235107+0.394616j 0.0591894-0.159882j 0.748393-0.919475j -0.208462+0.62622j 1.07798+1.18664j 0.377026+0.526646j 0.334004+0.0798734j 0.894793-0.65748j 2.24398-1.69558j -0.542638-0.033932j 1.44769+2.23901j -0.973869-1.82807j -0.379799+0.423563j 2.0695-0.772821j -0.740737-0.543729j -0.55071+0.379102j 0.100484-0.164503j 0.378111+0.26238j 0.38517-0.199578j -0.0863321+0.401932j 0.461202+0.587754j 0.126568-0.0168694j -0.220521+0.593854j 0.474559+0.0283182j 0.310674-0.526734j -0.734968-0.828577j 0.0514018-0.355121j 0.668008+0.197063j -0.368952+0.0162212j -0.0439847-0.867623j -1.66767+0.657174j -0.240946+0.641895j 0.293203-0.195771j -0.389252+0.949268j 0.500678-0.279195j -0.478704+0.455311j -1.48125-0.279333j -0.752511-0.934773j 0.462574+0.528399j 0.210137+0.0348077j 0.812517+1.60955j -0.64218-0.243j -0.460663-1.04511j 0.251259-0.503209j -0.00837807-1.81845j 1.03495-0.551188j 0.265907+0.552728j 0.0611038-0.957823j -1.6879+1.37204j 0.871236-0.553951j 0.720278-0.00270464j -0.254675-0.589957j -0.413032+0.514084j 0.26353+0.52414j 1.28623-0.535013j 0.704212+1.02662j 0.587144-0.148204j -0.266296-0.30732j -0.0793603+0.113506j -2.36364-0.921484j -1.12528-0.200999j 0.539384+0.408767j -0.108363+0.409797j -0.186568-0.0256279j -0.682374+1.83767j 0.376766+0.1667j 0.0727657-1.5303j 0.226634+1.0044j -0.392538-0.914459j 1.76468-0.571852j -0.687595-1.04352j 0.0193161-0.230363j -0.369923+0.246009j 0.0947178-0.0701625j 0.313595+0.409951j 0.332172+0.167598j -0.113043-0.0797702j 0.355068+0.300632j -0.316761+0.161521j -0.0691015-0.0983647j -0.536253-0.19759j 0.578516+0.315594j 0.137979-0.400154j -0.323092+0.393496j 0.171124-9.8522e-05j 0.345335-0.398189j -0.226316-0.0553793j 0.646235-0.454158j -0.119583+1.29484j -0.160648+0.606924j 0.0409619-0.0827374j 0.305461+0.0842935j 0.140312+0.0145156j 0.386668-0.285236j -0.114261-0.101288j 0.871421+0.0536028j 0.107727-0.405921j -0.745715-0.151114j 1.05438+0.728484j -0.118958+0.244498j 0.135096-1.42965j -1.58742+0.340269j 0.19566+0.169135j -0.324911-0.273678j -0.469768-0.0896302j -0.558093+0.855579j 0.718455+0.174518j -0.273489-0.00708445j -0.141266+0.131312j 0.446593-0.0355796j -0.268811+0.812189j -0.219365+0.505333j 0.096757-0.0398826j -0.287758+1.59787j 0.268459+0.962947j -1.77922+0.421087j 0.473277+1.74508j -1.29625-0.314623j -0.172542+0.134652j 0.134199-0.674383j 0.396711+0.145553j -0.303783+0.414749j -0.471486-0.816832j -0.279073-0.955021j -0.261829-0.240961j 0.759584+0.906377j -0.32321-0.157723j 0.110091+0.700292j -0.933881+0.61754j 1.69896-0.225192j -0.540035-0.301777j -1.24023+0.0425374j -1.22742+0.294968j -0.622527-0.0290036j 0.90064-0.781711j 0.175544+0.321579j 0.442855+1.37293j -0.529182-0.109484j -0.0706612+0.506081j -1.44159+0.00587592j 0.677582-0.739306j 0.987868-0.579846j -1.1576-0.595096j 0.262574-1.36306j 0.0181683-0.251081j 0.0106224+0.376067j 0.608076-0.118008j 0.463188+1.619j 0.620228+0.369098j 0.761111+0.533853j 0.106443-0.594225j -1.0427-1.26987j 0.63139+1.61381j -1.05686+0.324272j 0.555155+0.392407j -0.196722-1.2164j -0.46708-0.191959j -1.10689-0.776837j -0.634959-0.0597726j 0.424455-1.00069j -1.08015+0.830984j 0.0710093-0.458237j 0.729919-1.37297j 0.922561-1.10963j -0.748872+0.561805j -0.873458+1.48436j 0.229563+0.622988j -1.56667+0.680335j 0.345717+0.498314j -1.27206-0.432903j -1.5994-1.32187j -0.958202+0.296166j 0.322196+0.199359j 0.243676-1.23058j -0.406464-0.466149j 0.541549-0.0931008j 
0.694266+1.67962j -0.418757-0.674357j -0.604487-1.04782j 0.587349+1.01363j -0.747868-0.833375j -0.25745+0.466581j -0.434145-0.486571j -0.681317-0.459624j 0.0580867-0.329048j 2.64878-0.291836j 1.87876-0.687022j 0.691419-2.58222j -0.0839462-1.64112j 0.024711+0.54294j -0.614824-0.347115j 0.330275-0.163055j 0.328606+0.464807j 0.695833+0.36973j -0.468488+0.90119j -0.102952-0.620326j -1.4078-0.58427j -1.39096+0.260312j -1.52562+1.24775j -0.225309+1.05412j -0.522768+1.03518j -0.144565-1.51907j -1.05255-1.11843j -0.137184-1.75018j 1.29423+0.294447j 0.791083-0.348347j 2.39693+0.318621j 0.632151-0.81844j 1.17458+0.0353724j 0.482517-1.52783j -0.206979+1.75712j 1.20924+0.0621205j -0.164478-0.0601732j 0.24798-0.318428j 0.157493-0.412124j 0.489386+0.158398j 0.652538-0.0452686j -0.0429881-0.110827j 0.427106+0.704997j 0.0703675-0.697485j 0.451852+0.119872j -0.700786+0.52108j 0.739996+0.434091j 0.263395-0.699859j -0.14748+0.411205j 0.245009+0.546782j 0.78992-0.435703j 0.559664+0.169013j -0.945237+0.831073j 0.224404+0.49658j -1.00985+1.15276j 0.603169+0.330966j 0.0269284-0.0280964j 0.286426+0.11618j 1.46968+0.409858j -0.242482-0.485794j -0.324731-0.446851j 0.86664+1.00683j 0.78274+0.306194j 0.523508+0.552439j -0.562789+0.0535662j -0.122513-2.40604j 0.516111+1.3013j 1.48584+0.337999j 0.148366-0.919946j -1.10396+0.328535j 0.50562-0.0652293j -0.101087+0.482592j 0.088478-0.748418j 1.23706+0.188604j -0.304814-0.373204j 1.16881-0.843862j 2.12663-0.565788j 0.606497-1.33486j 0.507126+1.50616j 0.898334+0.213883j 0.0911131+0.635271j -0.265589-0.484005j 0.958138+1.39354j 0.376854+0.13341j -0.24373-0.284496j 1.03883-1.36633j -0.756244+0.369876j 0.323705-0.255408j -1.28633-0.453562j -0.833481-0.454523j -0.160942+0.737392j -0.120019-0.010997j 0.148989+0.266583j -0.0481773-0.291094j 0.274738-0.177668j 0.104663-0.233746j -0.43155+0.282226j 0.318768-0.231204j 0.113073+0.130274j -0.366165-0.432819j 0.344317-0.148383j 0.0958395-0.0516852j -0.415173-0.0788642j 0.579548+0.535212j 0.335874-0.0780015j 0.665139-0.290499j -0.269277+0.264121j 0.306842-0.442408j -0.252093-0.711212j -0.102961+0.0863306j -0.256478-0.668156j 0.0495164-0.269345j -0.111311-0.432541j -0.535411-0.498972j -0.355038+0.511245j -0.340024-0.646687j -0.610447-1.02068j 0.0629498-0.652701j 0.853371+1.13435j 0.271385+0.220289j -0.179157+0.666966j 0.429416-0.360165j -0.71226+0.478414j -0.697469+0.273171j -1.02429+0.118045j -0.484505-0.187658j 0.471237-0.707994j -0.23486+0.342487j -0.28693+0.0578132j -0.485197-0.03001j 1.94502-1.49937j 0.129744+0.234621j -0.188272-0.302543j -1.03608+1.08273j -0.711621-0.0790626j 0.485095+0.130736j -0.384463-0.202983j 0.360127-0.283977j 0.957473+0.562991j 0.20989-1.20912j -0.342871-1.50746j 0.660266+0.772443j -0.655762-0.706082j -0.479858+0.123662j -0.191099-0.0950363j -1.62665-1.81672j -1.14393-0.204018j -0.853515-0.646075j 0.975276+0.4443j 0.57495+0.990262j 0.194158-0.0751153j -1.62086-0.457887j -0.00362087-0.24214j 1.56479+0.0583058j 0.162421-0.000404596j 0.382819-0.515824j -0.712897+0.390366j 0.876989-0.0597306j 0.425829+1.07034j -1.46926+1.19545j 0.586385+0.322007j -0.311416+0.0839309j 0.450727-0.77624j -0.963756+2.63283j 0.447843+0.906418j -0.384087+1.15022j 0.647457-0.596462j -0.384371+0.698582j 1.09891+0.390952j -0.0470044-0.119973j 0.016532+1.47678j 0.00299103-0.256493j -0.465417+0.3706j -0.45162-1.32202j -0.547072-0.131844j -0.373414-0.401783j 1.67444-0.132619j -0.265896-0.307924j 1.98925-0.154817j -1.39438-0.615598j -0.753229-0.308108j 0.767593-0.627918j -0.00745469-0.0995662j 0.436803+0.0277039j -0.464435-0.786685j -0.0277083+0.643578j 0.102618+0.790203j 0.0369057+0.780064j -0.262011-0.979248j -0.241916+0.00431273j -0.564068+0.104582j 0.329579-0.384633j -0.00686301+0.439505j 0.221603-0.155432j -0.320274+0.225418j -0.260461-0.0485346j 
0.792719+0.960072j -0.611339+0.14343j 1.5496-0.375042j -1.25223+0.0176917j 2.12799-1.78936j -1.93713-0.118527j 0.503913-1.10021j -0.653649+1.55604j -1.14684-1.00396j -0.176962-0.560707j -1.08343-0.815851j -0.375453-0.142508j -1.29078+0.700168j -0.723781-0.309429j 0.730831-0.583412j 0.732146+0.355827j -0.374037+0.444085j 1.8264-0.493722j -0.0573726+1.56891j 0.0130241-1.61009j 0.667657+1.04021j 0.439552+0.343806j -0.344092-1.00434j 1.72384-0.187682j -1.12538+1.34983j -0.745012+0.662791j 0.713475+0.267615j -0.482628-1.05026j 1.93437+1.35655j -0.288972-0.585048j 0.964327-0.226933j 1.14435-1.45267j 0.341132+1.33384j -0.326333-0.713834j -1.99322+0.224877j 0.215508+1.35961j -0.228953-0.352307j 0.654918-0.354881j -0.0829974-0.677208j 0.605412+0.495207j 1.39348-0.116396j 0.312905-0.257311j 0.685851-0.508736j 0.399106-1.423j -1.17033-0.346944j 0.322386-0.0938195j -0.250192+0.16052j -0.000508355-0.984859j 0.231298+0.993029j 0.288753+0.580906j 0.274337+1.39563j 0.101171-0.473323j -0.396173-0.312326j -0.302796-0.776846j -0.613909+0.435125j 1.19765-0.0372002j 0.863757-0.495828j -0.478185-0.185273j -1.63956+0.549518j 0.178565-0.273567j 0.98185-0.574521j -0.312049+0.344691j -0.372114-0.163577j 0.185488+0.603905j 0.558165+0.825553j 0.711372+1.95927j -0.766456-0.601589j 0.879651+1.17952j -0.255027+0.530003j 0.294231+0.417562j -0.719774-0.728j 0.572049-0.143298j 0.626917+0.393999j -0.661427+0.327112j -0.387176+0.521147j -0.858654+1.20465j -1.5967+1.29195j 0.65044-0.249332j 1.03676-1.15963j -0.327372-0.861958j -0.25556+0.7237j -0.0670461+0.279805j -1.13514-1.25567j 0.0188841-0.564062j -0.447766+0.224484j -1.95007-0.424598j -0.895656-0.267966j 0.391626+0.136036j -0.134162+1.34443j -0.261613-1.01832j -0.772482+0.235313j -0.265224-0.0765177j 0.15118+0.549432j -0.0380907-0.354693j 0.56966-0.263852j 0.337531-0.345764j -0.682476+0.542715j 0.107391-0.382095j 0.172034+0.446581j -0.502609-0.783769j -0.32349+0.747236j 0.203463+0.121742j -0.456289-0.452367j 0.938394+0.254533j 0.550293+0.45701j 0.122808-0.0256251j -0.370671+0.549435j 0.341976-0.506364j 1.44753-0.0134923j -1.11624+0.806392j 0.0405779-0.39218j 0.142266-0.440431j 0.572479-0.971167j -1.07999-0.312556j 0.0678487+0.688505j -0.0218685-0.609682j -0.128939+1.89559j 0.203165+0.327899j 0.202224+1.5182j 0.0471488-0.317342j 0.602211+0.15059j 0.498865+0.968639j 0.947501+0.822909j -0.955759-0.907219j -0.560818-0.568416j 0.869388+0.0326925j 0.0706322-1.58664j -0.921243+0.0332413j -0.574024-0.327287j -0.713751-0.264041j -2.27683-0.0164076j 0.675822-0.182039j -0.386781+0.430458j -1.44418+0.0733013j 0.0522135+0.93162j 0.709715-0.045021j 0.84008-1.1j -0.610658-0.550793j 0.341002-1.62765j 0.627697-0.62469j -0.57323+0.943159j -0.511141+1.0518j 0.337806+0.391937j -1.35439+0.451936j 0.118032-0.196828j 0.262145+0.665774j 0.454686+1.12581j 0.229576+1.01852j -0.395907-0.917949j 1.16064+0.264432j -0.837938+0.714931j -1.09452-1.08087j 0.630722+0.608181j -1.08628-0.808748j -0.0213273-0.978724j 0.46442+0.336933j -0.81732-0.235086j -0.0667042+0.0545433j 1.52533+0.0327249j 0.24682-1.02656j 0.98942-0.302276j -0.563953-1.28255j 0.598296-0.492407j 1.22392-0.828334j 1.03984-0.836894j -0.920992+0.680428j 0.401013+0.0123033j 0.313193+1.15649j -0.743073-0.525898j 0.466835+0.0856867j 0.317286-0.0576269j -1.31684+0.25757j 0.369531+0.296747j -0.174788-2.21765j 0.802-0.244491j 0.667497-0.525425j -0.246122-0.603819j -0.596316+0.188057j 0.323289-1.06909j 0.713972-0.965505j -1.0268+1.04612j 0.836718-0.322201j -0.302257-0.331545j -0.623808-0.808493j -1.21886-0.484828j 0.280963+0.29604j 0.765135+0.772459j -0.320009-0.0560831j 1.4316+0.862226j 0.00490777+0.187379j -0.467864+0.433064j -0.0574458+1.28559j 0.342083-1.44602j -1.03091+0.123717j 0.753759+0.0838023j -0.0128474+0.00367276j 
