1.21381+1.46j -1.936-1.45895j 1.97388-1.28303j 0.872175+1.20384j -0.915513-1.11562j -1.82832+0.713047j 1.53976-1.74088j 0.316041+1.12686j -1.35024-1.25019j -0.0367193+0.785901j -0.135773-0.892941j -1.12934-0.315998j 0.357398-0.483307j 0.264957-1.43877j -1.64665-0.586545j -0.065591+0.932957j 0.143744+0.415326j 2.06351-1.74965j 0.48838+1.25705j 0.591574+0.00576868j 0.152824+0.953172j 2.45919+1.38733j 0.68713-0.356341j -0.666139+1.82364j 0.392801-0.18459j -0.152534+0.627955j -0.213452-0.740749j -0.395491+0.40567j 0.383244-0.023637j -0.949942+0.40031j -0.323491+1.22731j 0.528224-0.274794j -0.567439-0.396798j -0.00507437-0.383718j -0.181805-0.413852j -1.76324-0.296413j 1.83809+0.849155j 0.0819671+0.320198j -0.180473+0.204362j -0.539066-0.403753j 0.485678-0.833721j -0.33565+0.992103j -0.0438439-0.195249j 0.776779-1.77269j -0.364151-2.43325j -0.0193307+0.0647239j -0.149513+0.205726j -0.277275+0.330078j -1.06465-0.685495j 0.771501+0.659757j 0.0012652+0.0471513j 2.0546-0.0511419j 2.10291-1.30731j -0.0505112-0.144586j -0.747487+0.859411j -0.0958999-0.156088j -1.11907-2.03018j 0.921423+1.00911j 1.2588-0.919565j -0.168438+0.229233j 0.538555-0.12906j 0.549432+0.245287j -0.0339242-0.146101j -0.331488+0.136118j -0.449648-0.158096j -0.478963-0.947942j 0.805866-0.31691j 0.0634784-0.367971j -0.141806-0.35605j -0.0401415+0.259597j 0.483851-0.315475j 0.640573-0.0191569j 0.255222+1.41425j -0.461201+1.12702j -0.100369+0.0656938j -0.394673+0.614776j 0.642932+1.26676j -0.109576-0.727208j 0.37029-0.166362j -0.354991+0.395038j 0.0530206-0.256846j -0.293023-0.418106j 0.512382+0.528612j -0.261465+0.365466j -0.546829-0.0608894j -0.404123-1.3515j 2.30541-0.535144j -0.743023+0.0220801j 0.746344+0.047099j 0.766638+0.276636j 0.0361554-0.172234j 0.0172098+0.523148j -0.771373+0.146897j -0.629907+0.280278j 0.690269+0.231773j 1.24104-0.831582j -0.277437+0.756966j -0.0600168-0.925739j 0.609908-0.20364j 0.0424914-0.0408111j 1.88016-1.45155j -0.526948-0.631845j 0.351058+0.809594j 0.724417-0.458813j 0.810594+2.12634j -0.145178-0.389786j -0.587545-0.13115j 0.264085-0.501602j 0.0639786-0.492153j -0.34568-0.655181j 0.154779-0.883349j 0.0730661-0.241387j 0.924245+0.845888j 1.06444+0.979079j -1.01267-0.333984j 0.495175-0.348741j -2.21422-1.08302j 0.241214-0.940076j 0.434307+0.117311j -1.30816-0.254666j -1.25071+1.07036j -0.512214+0.556575j 0.516064-0.0620159j 1.6519+0.00109828j -1.22017+1.19406j 0.14166-0.331775j -0.227414-1.42024j -0.147135+0.294993j -0.0534454-2.26664j 0.231589+0.867114j -1.16126-2.39395j 0.800971-0.878056j 0.268913-0.119693j -2.72945+1.3195j -0.588783+0.113591j 1.05898+1.46443j 
-2.44522+2.0715j 1.0998-1.50417j 1.00415+1.44896j 0.228049-0.555067j 1.3887-1.12795j 1.24363+0.315853j 1.36798+2.07506j 0.507117-0.914403j 1.43772-0.804176j 0.429233-0.497032j -0.360898+0.73519j 0.447776+0.977884j -0.850463-0.704909j -0.921911-1.06979j 1.62353-1.36507j 0.738533-0.297013j 0.475314-0.98092j 2.71858-0.11129j -0.853844-2.3086j -0.0696242-0.529938j -0.545259+0.820689j 0.764685+2.51844j -1.67586+0.603367j -1.31078+0.591862j -0.734509+0.108049j 1.24876+0.391929j 0.388529+0.324915j -0.580592-0.24886j 0.06381-2.23847j 0.0943823+1.56171j -0.216016+0.0181552j 0.366164+0.49171j 0.342519-0.840283j -2.07562+0.368118j 0.184085-0.167205j -1.30646+0.410361j -0.913858+0.999273j 2.31002-1.10153j -0.263567-0.788253j 0.087299-0.507665j 0.156317-1.12968j -0.0543553-0.503248j 0.936218+1.138j 2.01861+1.59715j -0.124372-0.184909j 0.718497-0.0158241j 1.64462+2.00244j -0.38426+0.012376j 0.132792-0.127746j -1.0411+0.578775j -0.848988+0.885325j -0.325428+2.38931j -0.39988+0.182284j -1.06461+1.24939j -0.796191-0.812467j -0.37753-0.517163j 2.18441-0.930542j -0.0935904-0.77207j 1.01068+1.21054j -0.195734-0.493201j 0.429719-0.483775j -0.519784+0.75495j -0.865643-0.473316j -0.880206-0.474406j 0.722933+0.386959j -0.492069-0.722397j 0.74708-0.138431j 0.645459+0.234527j 0.643521-0.509599j -0.300703+1.26066j 0.733993-1.14975j 0.126061+0.661379j 0.0214582-0.588809j 0.0941917-1.11456j -0.182533+0.0838777j -0.58789+1.1794j 0.848492+1.02143j 0.234182-0.0839741j 0.397226+0.36666j -0.845858-0.589541j -0.00806105-0.622166j -0.239658-0.258651j -0.026554+0.012982j -1.52468+0.0810249j -1.01379-0.254409j 0.753844-0.762224j -1.20447+0.097984j -0.49604+0.223585j -0.17334-0.110825j -1.36064+0.488432j 0.280781-0.149899j 0.0255619+0.764092j -1.48841+0.317594j -0.0843021+0.309229j -0.135183+1.07302j 0.0917457-0.768481j -0.422542+0.59113j -0.562158+0.862239j -0.184867+0.922432j -0.0157562-0.0161241j 1.36902+1.14136j -0.481936-0.897676j -0.0839949-0.451777j -0.584073-0.635886j -0.269519-0.802387j -0.251752-0.126065j -0.622646-0.161264j 1.20458+1.15393j 0.555238-0.256345j -0.958876-1.30632j 0.698269-0.204549j -0.0605454-0.0341521j 0.580698-0.574747j -1.20761-0.340462j 0.184644-0.0986582j 0.0203798-0.613208j 0.490202-1.54725j 0.316677-0.407871j -0.190003-0.188367j -0.104931+0.826086j 0.954341-1.17882j -0.639068+0.721268j -0.272842+1.24035j 0.33178+1.05474j 0.473951-0.789561j -0.452308-0.0772262j -0.90092+0.335801j 0.859429-0.191606j 1.15504-0.189256j -1.12467-0.159935j 1.53423+0.0407234j -0.227369-1.27319j 0.102472+0.411573j -0.696338-1.18499j -0.779349+0.338916j -0.275923+0.749354j 
1.26805+0.580522j 0.769797+0.0470169j -0.339589+0.710587j -1.79276-1.02383j -2.01423+1.18407j 1.09063-2.4714j -1.27791-2.37043j -1.86071-0.807777j -1.4102+0.86824j -0.000487095-1.19139j -1.44255+0.472059j 1.43211-0.250846j -0.758837-1.69339j -0.894518-0.62795j 0.111296+0.0695399j -0.590318-1.16519j 0.520187-0.226334j 1.00788-1.34991j 0.400945-1.0808j -0.667881+0.365501j 0.10005+0.435992j 1.51586+0.333321j -0.865078+0.0749676j 0.0341198+1.01699j -0.469349+0.127607j 1.09248-0.0190448j -0.0718952+0.299449j 1.55609+1.48846j 0.0195992-0.848529j 0.308579+0.774366j -1.6892-0.405403j -0.125732-0.346689j -1.52445+3.35398j -0.303218-0.770716j -0.10015+0.136613j -0.397942-1.67046j 0.262714+0.692625j 0.013374-1.53256j 2.1339+0.610931j -0.186304+0.342956j -0.54053-0.163157j -1.1469-0.0349836j -3.60864+0.868183j 0.162643-0.0238502j 0.571189-0.829235j -0.54057+1.7833j 1.03651-0.851064j 0.267539+0.117812j 0.0790177-0.331971j 0.103792+0.066659j -2.61276-2.8152j 0.11162+0.291902j 0.692725-0.153421j 0.810882+0.191011j -0.0335378+0.0616821j 1.23391-2.17096j 0.112792-0.26599j 0.343391-0.0304646j 0.311117+0.0124305j -0.174244+0.181737j -0.468175-0.685431j 0.484076-0.116293j 0.536983-1.50762j -0.0505915+0.584477j 0.261193-1.06991j -0.37544+0.584412j 0.294773-1.39109j -0.624799-0.431978j -0.284104+0.108186j -2.69358-0.0332493j -0.236255-0.0364663j 0.272245-0.408669j -0.582939-0.73761j -1.26534-0.210112j -0.0630055-0.837286j 0.772266-0.517881j 1.96137+0.646013j -1.42263+1.71185j -0.144772-0.201756j 0.0877435+0.739522j 0.881278+1.70618j -0.0547796+0.139391j 0.0928694+0.9285j -0.335744-0.556987j -0.937983-0.798975j -0.362635+0.244895j -0.66773+1.30296j 0.0751199+1.1j 0.166448-0.31424j 0.417808+1.15915j 0.530068-0.0364437j -1.97782+0.24654j 0.506655+0.188732j 0.761424+0.776878j 0.496241-0.403881j -1.98167-1.64667j 0.39316-0.508868j 0.582449+0.227097j 0.59943+0.188823j 0.0395914-0.126637j -0.211979-0.216075j 0.917259-1.91901j -0.360708-0.18788j -1.74003+0.536682j -0.48571+0.127776j -0.184038-0.434672j -0.212492-1.72788j 0.744307-0.953001j -0.251587-0.172859j 0.412148+0.784125j -0.145063-0.079823j -0.0600056-0.164111j 0.310843-2.75884j -0.320731+0.265802j -0.0394759-0.12818j -0.353267+0.0670575j 0.1544+0.272205j 2.27016+0.258551j -0.0201557-0.121571j 0.32713+1.66243j -0.870169-0.273737j 0.360867-0.37916j 1.40098+0.120963j -0.12016-0.234365j 0.449049-0.960974j -1.00454+1.44813j -0.42154-0.129219j 2.11864-0.758163j -0.122762+0.213024j 0.456374+1.01056j -0.157274+0.309005j -0.483292-0.0752641j 1.398+1.12879j 0.165762+0.281127j 0.139777-0.775872j -0.179725-0.00363312j 
1.72285+2.45841j 0.932634-1.61748j 1.09764+1.40145j -1.37074-0.2725j -0.633859-0.525778j 0.50701-2.04412j 1.06527-0.597569j -1.36477-0.541097j -0.171707-0.773844j 1.18504+0.282035j 2.05999-1.03778j 0.825284+2.2404j 1.72589+1.61027j -0.268694+1.2485j -0.690913-2.14342j 2.37917-1.26136j -1.23981+0.091314j 0.32177+0.263039j -2.25812+1.73405j -1.02914-1.72294j -0.178557+0.0660981j -0.159798+0.573601j 1.05744+1.19298j -0.650869-0.206967j 0.465981-1.22983j -1.1031-0.978439j -2.43153+0.608139j -0.23335-1.12153j 0.0689599+2.37445j 0.806002+0.580916j -1.43103-0.31854j -1.76134-2.03869j 1.08627-0.622195j 0.318416+0.369544j -1.32155+0.48607j 0.923664-2.26467j 0.131095+0.860613j -0.668155-0.105095j -0.348901-0.576259j -1.68592+2.07079j 0.790173+0.562462j -1.24511-0.370632j 0.773974+0.458574j -0.334425-0.360645j 2.53765-0.512382j 0.246972-0.114803j 0.014016-0.14141j 1.36265+0.9318j 0.496308-1.2049j 0.298586-0.152761j -0.29706+0.707803j -0.0502324-0.352237j 1.66171+2.14594j -0.352756-0.108945j 0.0816145+0.245657j -0.232017-0.262811j -0.118302+0.347223j -1.21188+1.39008j -0.370469+0.0773517j 0.287428+0.57463j 0.103562-0.346408j 0.961684-0.883105j -0.325119+1.2808j 0.708892+0.545502j 0.706334+0.0944694j -1.20158-0.211766j -0.365662+0.531451j -0.777342-0.532111j -0.990476-0.0252202j 1.87701-0.228698j -0.364268-0.417033j 0.307945-1.28426j -0.666708-0.532191j -0.0436932-1.2207j 0.171795+0.483723j 0.598082+1.2606j -0.739464-0.896018j 0.579752-0.4105j 0.143273-0.911048j 0.558564+1.35818j -1.3385-0.610441j -0.223872+0.0423476j -0.585548-0.505257j 0.932243+0.645871j -0.449359+0.463647j -0.865425-0.0237185j -1.08231+1.25085j 0.253929-0.342943j -0.544064+0.486293j -0.857754+0.449322j -0.0657248-0.000863981j 1.05623-0.582878j -0.567865+1.09696j 0.0883649-0.445142j 1.41641-1.08448j -0.132813+1.10092j -0.0326945+0.556001j 0.443117+1.06958j -0.0864365+0.650388j 0.0583001+0.10457j -0.109246-0.903978j 0.0596498+1.08709j -0.541624-0.246428j -0.0737528+0.443894j -1.64059-0.784423j 0.206573+0.437649j 0.567324+0.630671j 0.796777+0.497012j -0.982387-0.857398j -1.31465-0.0761651j -0.373212-0.222999j 0.0929271+0.145318j -0.951279+0.3379j -1.0823+0.285968j 0.0709071-0.276929j -0.82049+0.340875j -0.466124+0.523846j -0.496902+0.865817j -0.279088+0.139455j 1.01812-0.941834j -0.133932-1.67064j -0.132087+0.561323j -0.207526+0.761453j 0.196498-0.517863j -0.425847-0.884154j -0.265545+0.402132j 1.08061+1.24474j -0.993974-0.431653j -0.476693+0.0167097j -0.683719-0.0850646j 0.345054-0.457841j -1.46094+1.07188j -0.212361-0.0665984j 0.329102+0.0619059j 0.94134+0.61852j 0.0303966-0.662581j 
1.4359-1.13698j -2.15723-1.26153j 1.87743-1.51434j -0.834585+1.86068j 0.473256-0.821446j -2.3512-1.53258j 1.6405+0.371367j -1.14854+1.38398j 0.331272-1.3995j -1.85654-1.16939j 0.144528+0.648673j 1.75741-3.05083j -0.784544-0.0434727j 1.1153+1.21861j 0.200457-1.01639j -2.97454-1.05687j -0.533869-0.111777j 0.180087+0.921098j -1.43421+0.169319j -0.633055+1.94838j -0.283986-0.0486892j -0.892589+0.609705j 0.176441+1.10778j -0.563081-0.558841j -1.32584+0.664454j 0.119084-1.13852j 1.24704+2.26863j -0.0389571+0.699849j -0.76887-0.660232j 3.06649-1.0365j -0.423852+0.00756911j -1.64162+1.52387j -0.761397+0.394863j 0.218663+1.78949j 0.676618+1.20248j 0.151628+0.0736733j -0.460046-0.501519j -1.06648-2.41461j -0.232424+0.134651j 2.07905+1.687j -1.11055+0.0823091j -0.67995-0.0709357j 0.415156-0.429757j -0.367041+0.671436j -0.0426909+0.59602j 0.00595308-0.242609j 1.99391-1.76627j 1.04626-1.32493j 0.205351+0.127269j -0.246288-0.244386j 0.123003+0.324861j -0.750888-0.0308781j -0.515846+0.389117j 1.17003+1.14107j 0.530605-0.0555569j -0.31406-0.0523704j 0.452598+0.67028j -0.371525-0.283431j -0.361727+0.305412j 1.18575-0.921668j -0.192261-0.577941j -2.11887-1.3536j -1.01162+0.136743j 0.337551-1.74917j 0.483742-0.201269j -1.44183+1.00593j 0.921575-0.122155j -0.0698278+1.95704j 0.608521+1.30164j 0.499932+1.35815j 0.1028-1.36711j -1.99738-0.223009j 0.572088+0.44284j -0.981245-0.604219j -0.0558686+0.0331166j 0.950213+1.34749j 0.843445+0.863319j 0.764908-0.503196j -1.22474+0.352906j 1.56872-1.70481j -0.350317+0.00986712j -0.548507+0.0927357j 0.184065-0.0449028j -1.26666-0.304957j -1.31412+1.89269j 0.00521457+0.524564j 0.234249-0.391004j -0.381365+0.0980351j 0.133657+0.197371j -0.527693+1.23219j 0.331886-0.478512j 0.290336+0.630776j -0.904742+1.97678j -0.189729+0.0646079j -2.06661-1.36713j 0.523668-0.281965j 0.567053+1.16734j 0.130362+0.261087j 0.480575+0.669454j -0.142488-0.0410673j -0.642404+0.243004j -1.34987-0.846643j 0.114906+0.0905522j 0.272452-0.300659j 0.266884+0.0367506j -0.275785-0.0153802j -0.996429+0.0569944j 1.56866-0.056866j -0.972863+1.24272j -2.29768-0.185239j 0.0295945+0.275769j 0.0195863-0.105307j 0.279743+0.0974496j -0.38896+0.424013j -0.361284+0.593658j 0.416097-0.0637066j 0.436116+0.379594j 0.186763-1.56505j 0.0467779-0.171275j -0.166477+0.129306j 0.244877-0.41952j 0.371535+1.87912j 0.620505+0.735955j -0.355129-0.0734566j 0.0277568+0.268361j 0.912912+0.151196j -0.52683-0.219287j 0.0525969+0.0477695j -0.122294+0.498557j -0.596434+0.252324j -0.0540489+0.746515j 0.0390909-0.00760889j 0.0455738-0.375824j 0.568701-0.164442j -0.199152+0.0470327j -0.105714-0.167359j 
1.42049-0.0857987j -1.60293-0.972531j -1.35648-1.38874j 0.915847+1.51217j -1.83741-0.912522j -0.186761+0.145704j -0.00499986-0.380423j 1.20188-0.697228j -0.666251+2.24056j -0.0972328+1.14261j -0.884237-1.24007j -0.81463-0.765273j 0.318231-0.79259j -0.50342-0.523164j -1.46759-0.57179j 0.351034-0.000497915j -0.482694-0.822047j 0.814406-0.943564j 0.161111-0.662542j 0.107897-0.777874j -0.962391-0.144371j -0.0652922-0.810725j -1.33644-0.830701j 2.2247-0.174626j 0.585466-0.276368j -0.0328774+1.15116j 0.0703585-0.763243j 0.100641+0.657718j 0.796995-0.0836822j -0.570661-0.141131j 0.17737+1.20636j 0.281475-0.0948762j -0.343064+0.219444j 0.392324+0.360122j -0.187997+0.518259j -0.404115+0.234204j 2.14872+1.23292j 0.0642928+0.290599j -0.34344-0.193242j -0.278499+0.24315j -0.0610107+0.12152j -1.04693-0.516132j -0.175623+0.100556j 0.974124-1.56966j -0.378859-0.450085j 0.320201-0.255277j 0.353399+0.371471j 0.375462+0.381863j 0.980623-0.463459j -1.25776+0.96153j -0.405138-0.0381837j 0.694085-0.881034j -0.842917-0.259246j -0.444941+0.602311j -0.106045-1.57846j -0.0543497-0.401473j -1.34309+1.4769j 0.43212-1.25642j -2.0664-1.81236j -0.167482+0.25814j 0.831867-0.0384239j 0.390082+0.209037j 0.141803-0.729263j -0.245367-0.208157j -0.450083+0.551659j 0.0330654-0.622482j 0.539733-0.389361j -0.125501-0.303097j 0.124058-0.234476j -0.501846+0.0399243j 0.120139+0.379626j -0.246954+0.349784j -0.419997+2.35932j 0.153984+0.758159j -0.15605-0.324357j -0.254991+0.31269j -0.000214394+0.360595j -0.532198-0.547614j 0.219985-0.332694j 0.0132994-0.00951198j 0.369254+0.363648j 0.409736+0.0241551j 0.0146411+0.116737j 0.079276-0.348428j -0.0315025+0.248051j -0.980337-0.591081j 2.46668+0.277817j -0.142548-0.36662j 0.238891+0.407691j 0.0513914-0.281283j 0.255795+0.182516j 0.331479-0.271583j -0.24523-0.0103995j -0.210498-0.0740178j 0.185071-0.367731j 0.169689-0.381157j -0.188417-0.357625j 1.79091+0.482498j 0.211904-0.0891514j -0.0723427-0.22707j 0.623039-1.29871j -0.242667-0.156814j -0.907958+0.356949j 0.797786+0.266662j 1.22001+0.511766j 0.106515+0.100599j 0.130893+0.203043j -0.145155-0.08017j -0.53055-0.245462j -0.502572+0.179815j 0.715613-0.897665j 0.213577+0.150536j 0.515574-0.216773j -0.404017+0.946466j 0.661186-1.3281j -0.522608+0.62928j -0.673615+0.602576j -0.13936-0.448005j -0.522348+1.0615j 0.285135+0.567888j 0.840134+0.900606j 0.301926+0.936669j 0.046763+0.0628682j 1.09455+0.99424j -0.306602-0.573676j -0.275367-0.817884j -0.855522+0.184435j 0.560129+0.547949j -1.19606+0.355143j -0.123794-0.589633j 0.275019+1.33825j 0.618115-1.8441j -0.583969-0.945932j 2.45472+0.804958j -0.971033+0.283846j 1.17147-1.98428j 
-0.0197696+2.46113j 0.942999-1.62492j 1.47991-1.42796j -0.166936-0.266117j 0.954118-1.50707j 0.0460593-0.0902615j 0.249682+0.0126078j -0.566818+0.165877j -1.50499-0.553221j 0.68178-0.697978j -0.248024+0.337187j 0.140945+0.443537j -0.270874-0.699915j 0.783455-1.87741j 1.42349-1.57681j -0.395669+0.0345529j -0.04472+0.639774j 1.41925+0.86454j -0.760192-0.0757788j -0.248702+0.627291j 0.109331-1.44653j 1.37537-0.494076j 0.403994+1.68149j 0.555654+2.61872j -1.03328+0.0358451j 0.874182+0.197557j -0.148568+0.73116j -0.0586125-0.749402j 0.19073-0.737031j -0.522193+0.861249j -0.85913-0.622478j -0.183457+0.21785j 1.11623-0.108593j 0.141807-0.729652j -0.0139434-0.485614j 0.407219-0.01334j -0.322416+1.90705j 0.471437-0.449073j 0.257861+0.296345j 0.0694296-0.312083j -0.351662+1.1326j 0.692354+0.311769j 0.222521+0.326117j 1.47747+0.0823274j 0.478745-0.065563j -0.578561-0.298766j 0.632092-0.724127j -0.310479+0.0393033j -0.732676+0.740783j -1.30344-0.324569j 0.22+0.761669j 0.567086+0.262234j 0.953877-0.226253j 0.77216+1.08996j 1.23531-0.869501j -1.20324+0.000101607j -1.01506+0.00472171j -0.17699+1.50071j 0.0509935-1.54528j 0.0150297-0.690594j -0.233503-0.371181j -0.699204+0.0526707j -1.2116-0.893412j 0.565598-0.106591j 1.40638+0.469414j -0.0891609+0.0429219j 0.855409+0.605953j 0.42607+0.114056j -0.0199256+0.257566j -0.847183+1.20708j 0.166785-0.112517j 0.170037-0.314449j -0.0215446+1.01823j 0.346114-1.6031j -0.0262381-0.256248j 0.136506+0.23461j -0.836411+0.932179j -0.0807037+0.139825j 0.238339+0.339385j -0.0450869+0.0374021j 0.611517-0.0889557j 0.166554-0.159037j 0.605795-1.50244j 0.0669125+0.140034j -0.413801-0.500367j 1.35821-2.12079j 0.367735-0.0439483j 0.0076518-0.641571j -0.600757-0.322887j -0.579225+1.04093j 0.447548+0.117861j -0.244196-0.794121j -0.353472+0.227012j -0.052838-0.230141j 0.461573+0.425938j 0.224987+0.197152j 0.0444652-0.385212j 0.417106-0.428283j -1.57743-1.10434j -0.392752-0.462155j 1.8544+0.834534j -0.449097-0.114824j -0.272001+0.0468662j -0.215616+0.236688j 0.0157089-0.442056j -0.854683-0.100129j 0.717461+0.255743j 1.02083-0.913824j 0.288822-0.532384j -0.485201+0.281767j 1.63827+1.03411j 0.111135+0.14546j -0.468649+0.0735281j 1.15152-0.362903j 1.08953-0.161542j 0.727135+0.374914j -1.28709-0.516426j -0.372257-0.399762j 0.175131+0.0134604j 0.057399+0.509708j -0.034252-0.986533j 0.922696+0.549156j 2.06741-0.494623j -0.841071+1.20059j 0.493058-0.326884j 0.954851-0.900485j 0.157334-0.959183j -0.0467567-0.305087j -1.02089-1.32085j 0.0554761+2.06469j 0.497027+0.141335j -0.288418+1.01511j -0.0866234-0.210681j -0.507856+1.65308j 1.55942+1.58271j 2.15235-0.80897j 
-1.67944+0.299968j -0.137367-0.504427j -0.159521-0.560693j 1.78647+2.02415j 1.92039+0.590279j 0.503698+0.445721j 0.269114-0.00709412j 1.64696-2.63505j -0.0404723-1.60334j 0.116557+1.61819j 0.0202298-0.210018j -0.650227-0.434109j 0.632526-1.17463j 0.653615-0.144847j 0.63999-0.487204j 0.625745-0.586691j -0.187778-0.226125j 0.503179+0.702782j 0.1219-0.298088j -0.692078-1.22805j 0.324181-0.713068j 0.724491-0.253385j -0.934173-0.0813888j 0.0317436+1.52028j 0.705283-0.510179j -1.11679+0.498262j -0.104042-0.441627j -0.350188-1.94036j 0.496383-0.0488855j -0.267783-0.50743j 0.478351+2.23238j 0.0104749+0.00611953j 1.63322+0.0796295j -0.544207+0.895774j -0.0471534+0.430118j -1.98727-0.113909j -1.11182-0.678075j 0.0124031+0.682093j 1.30233+0.266397j 0.0685066+0.144862j -0.223499-0.307866j -1.21309-0.586408j 1.00109-0.167006j -0.291817+1.16393j -0.839673+0.280864j -1.18966+1.21058j 0.696639+0.986953j 0.0520859+0.0913404j 0.667705-0.409211j 0.906736-1.07233j 1.8026-0.303472j 0.0505279+0.758879j -1.23875-0.264677j -1.26947+1.16075j 0.173138+1.24935j 0.945381+2.11683j 0.223581-1.10082j -0.00965417-1.24191j 1.70193-0.0401031j 0.447208+0.263991j 0.151082+1.22764j 0.0358409-0.402212j -0.415355+0.249912j 0.196288+0.255774j -1.24589+0.794492j 0.814946-0.245463j 1.041+1.18873j 0.241147+0.498265j -0.427471-0.228923j 0.339593+0.667185j -0.880853+0.26915j 0.10239+0.0153832j 0.549442-0.0284191j 0.886411+0.76304j 0.26701-0.828404j -0.974404-0.0119525j -0.438653+1.14424j 1.04905-0.640024j -0.0346866+0.0295797j -0.0659879-0.0964729j 0.248783+0.735962j -0.638207+0.286073j 0.222858-0.174541j 0.24394+0.909447j 0.505124+0.775149j 0.482086+0.434009j 0.100158-0.605451j 0.840087-0.830962j -0.00965381+0.524001j -0.304044-0.406698j 0.65801+0.480893j -0.74222+0.404916j -0.795167-0.0244733j -0.29863-0.591585j -0.11108+0.397141j 0.665278-0.644435j 0.992725+0.622005j 0.319911-0.167028j 0.442806-0.68194j -0.460999+0.482698j -0.235+0.475344j 0.0518895+0.811315j 0.258689+0.15663j 1.02894+0.992822j -0.334842-0.595526j 0.224599-0.332542j 0.398311-0.647537j 0.468631+0.261906j 0.332362-0.124206j -1.21021-0.496851j -0.333088+0.11611j 0.66463+0.393735j 0.873101-0.575746j 0.768288+0.0160309j 0.0508894+0.222788j 0.0658869+0.0106053j 0.213387-0.252453j -0.204895+1.25377j 0.191603-0.0340434j 1.31622-0.541928j 0.192539-0.43078j -0.322281+1.29169j 0.547366+0.161069j -0.279784-0.188076j 1.13177+0.416476j -1.67074-0.15232j 0.279491+0.158719j 0.683123-0.162212j 0.391814-0.232726j -0.322679+0.608396j -0.247773+0.500819j -0.0985269-0.870716j 0.0701017+1.20511j -0.759063+0.0546708j -0.360179-0.0929558j 0.123705+0.790232j 
-2.13073-0.683135j -0.0320909+1.15957j -0.372945+1.37317j 1.23074-0.677365j -0.611035+1.19227j -0.102302-0.024247j -0.230872+0.199583j -0.776626-0.849875j 1.63558+0.676387j 0.227306-1.20675j -2.8948-1.03838j -0.265601-0.572973j 1.01933-0.308419j 1.04783-1.05761j 0.608343+1.12656j -0.632768+0.864296j -1.84581-0.193127j -0.355368+0.48688j -0.958475-1.53872j 1.5628+0.411112j 0.486988-0.398258j 0.513639-0.073664j -2.66431+1.59723j -0.0995089+0.348395j -0.533208+0.613448j -0.395412+1.28446j 0.928377+0.643084j 0.971421+0.497144j 0.912809+1.1555j -0.447886-0.295008j 0.962008-0.428516j 0.115328+0.280551j -0.483846+1.10451j 0.756369+0.411287j -0.753609-0.358843j 0.181823+0.338105j -0.849447-0.9756j -0.014152+0.525257j -0.766342+0.0665724j -0.582483-0.808928j -0.756245-1.08883j -0.422341+0.144853j -0.415774+0.265061j -0.530908+0.492471j -0.123136+0.35309j 0.518856-0.668357j 0.132006+0.829569j -1.17414+0.775667j -0.756312-0.834435j 0.684304-0.215462j -0.939287+0.109468j -0.452186+0.295791j 0.212359+0.72924j -1.27844-0.347073j -0.298088+0.471673j 0.120236-1.14285j 0.662619-0.089311j -1.20236-0.110766j 0.146713+0.744872j -0.118537-0.0931607j -0.85744+1.58468j -0.44652+0.145532j 0.632205-0.829857j 0.98313+0.24235j 1.28441-0.129818j 1.96285+0.578641j -0.136566-1.21339j 0.0957991-0.268398j -0.0807232+0.609264j -0.89951-0.885709j -1.30065-0.199183j -0.0839808-0.288395j 1.39172+1.0755j -0.0208959-1.26606j 0.630999-0.51663j -0.906637-0.84466j 0.926961-0.622539j -0.631599-0.343198j 0.0743008+0.534004j -0.249497+0.099615j -0.991121+0.885226j -0.272059+1.47835j 0.0468439-0.979495j 0.165019+0.181709j -0.706653-0.661273j 0.608332+0.303844j 0.569127-1.50418j -0.941654-0.0315461j -0.0338788-0.411441j 0.447145+0.598114j -0.298148+0.848393j 1.0103+0.727286j -0.281403-0.49863j -0.186147+0.358855j 0.267361+0.612334j -0.558557-0.0210323j 0.285088+1.72622j 1.0179-0.671511j -1.17078+0.0979084j 0.475401-0.169554j -0.24268+0.422271j 0.285383-0.533472j 0.0431974+0.658064j 0.348656-1.11111j 0.436131-0.782252j -0.546439+0.406615j -0.626347+0.301429j -0.492452-0.95979j 0.826962-0.622519j -0.387231-1.64956j -0.147295+0.188554j 0.0879206-0.278701j -0.257961-0.346317j 0.424547+0.193313j -0.898554-0.711718j 0.653676+0.844294j 0.0991458-0.192979j 0.841431-0.585598j 1.02416+0.619499j -0.0649837-0.293083j 1.76736-0.647982j -1.14435-0.413295j 0.534282-1.28376j 0.0384591-0.354269j -0.4783-0.536702j 0.256816+0.672955j 0.34928-0.330348j 0.687976-0.156396j 0.290757-0.145295j 1.10893-0.600899j 1.61689-0.116382j -1.53723-0.3524j -0.931865+0.980179j -0.0630568-0.968814j 0.67502+1.73561j 0.0110703-0.725637j 
