-0.862153-1.12503j 1.52309-1.6013j -0.458081-0.749169j 1.87451+0.960092j 0.514666-1.31419j -0.525281+1.45051j -2.46327-0.315489j 0.204238-1.53962j -0.791641-2.15927j 1.105+0.222627j 1.67756-1.59639j 1.20968+0.830201j 0.966525+0.291818j -0.304071+1.0069j -0.318927+1.91378j -2.02073-0.0548473j -1.74254-0.193429j 0.110676-1.56676j 1.59401-0.077405j 0.00300159-0.520006j -0.791743-1.58779j 0.149322-0.0732009j -0.116846+1.58994j -1.40612+0.123836j 0.874994+1.56693j 0.461996+0.533426j 0.837485-1.31947j 1.41911-0.103924j -0.27919+0.55663j 0.0438429+1.11874j 1.36159-1.57683j 1.63685+0.551798j -1.13771-0.794359j 0.220353-1.00866j -0.570679+0.285463j -1.33033-0.164428j 0.837825+1.10359j -0.810615+0.0754534j -0.144097+2.22633j -1.12441+1.13916j -0.88112-0.792098j -2.12522-0.244692j -0.749427+1.33017j -0.651544-0.510742j 0.931851-0.651852j 1.19986+0.678431j -1.06768-0.70142j 0.48263-1.58624j -0.0984091-0.364341j -0.298942+0.710842j -0.384133-1.86238j -1.79188-0.0395131j -0.250451+0.0171676j -0.859466+0.649608j -0.198474-0.154211j -0.746975-0.173882j -1.03003-1.01554j 1.06656-1.37179j 0.414661+0.273627j -0.44504+0.425932j -0.617898-0.227146j -0.456416+0.227819j 1.26932-1.27009j 1.25167+1.62748j -0.00915311+0.870356j -0.989551-0.5905j 0.92489+0.579457j 0.120662-1.23639j 0.820904-0.489676j 0.00524588+0.236108j 0.257474-0.771533j 1.81276+0.133164j 1.09259-1.85914j 1.25232-0.498324j -1.01658-0.856254j -1.2108-0.614826j 0.802695+1.53604j -0.623899+0.843144j -0.680936+0.644354j -0.701513+0.741863j 0.402616-0.210989j -1.16482-0.593987j 1.55584+0.838363j 0.583274+0.706051j 0.155443-0.680242j -0.153325+1.56793j 1.17265-0.726962j 0.476409-1.57103j 0.986001-1.39863j 0.61926-0.183064j 0.358085+1.36209j -0.757369-0.338343j 1.07021-0.27042j 1.39832+1.62814j 0.757126-0.0932261j 0.640619+0.40608j -1.68948+0.00722034j -0.985289-0.732623j 0.0781536-0.191072j -0.905781+0.507135j -0.109978+0.181561j 0.103547+0.336795j -0.13867+0.0337354j 1.34573-0.0795391j -0.06051-1.13237j -1.12881+1.00737j -0.478303+0.42593j 1.14158-1.14905j 0.0538293-0.335423j -0.082354+0.74038j 0.497524+0.5725j 0.155529+0.385863j 0.0430341+0.0782045j -0.168448+0.208564j -0.638257-0.682276j 0.25627-2.15821j -0.957701-0.978455j 0.53357-1.24024j 0.4079+0.0710293j -0.221989+0.0263932j 0.478392+0.00664511j -0.47587-0.21678j 0.200789-0.176523j -0.0860953+0.0834129j -0.0888871-0.173089j -0.413905-0.898809j 0.252866+0.301487j 0.524597+0.0239383j 1.21835-0.272037j 1.67124+0.296681j -0.0100212+0.857845j -1.18305-0.968862j 0.0240367+0.304194j 0.17835-0.596772j 0.48467+0.25667j -0.284368+0.0971789j 0.947097-1.03388j 0.165425-0.335138j -0.515983+0.290805j -1.63617+0.26262j 0.0174356-0.114309j -0.00244831-0.585075j 0.972119-0.78026j 0.231875+1.14747j 1.13172-0.184095j -0.0389425+0.38597j 0.673533-0.249014j -0.320762-0.0175022j -0.676234+0.229729j -0.364013+0.0409582j 0.259507+0.573204j -0.71252-1.37693j 0.617905+1.10728j -0.182775+0.0462814j 0.921448-1.50503j 0.0188221+0.0813684j -0.248822-0.24921j 0.282142+0.698293j -0.346666+0.664602j -1.26971-0.605456j 0.143126+0.934701j -0.231017-0.106222j 0.0256334-0.116767j -0.231266-0.152392j -1.25386+0.60618j 1.37899+1.03741j -0.00181695-0.979554j 0.404213-0.201912j 0.872873+0.400291j 1.26831-1.84327j 0.173221-0.202304j 0.265981+0.139068j 0.495325-0.334793j 2.03456+0.25724j 0.32949-0.15749j 0.14441-0.223109j -1.93469-0.562639j 0.170076+0.510837j -0.547386-0.894814j 0.0879518+1.49321j -0.520174-0.556064j 0.400199+1.20862j 0.0300609-2.17341j 0.204113+0.202567j 0.970508-0.343143j -0.186937+0.229953j 1.67276-0.727006j -0.303355+0.742075j 0.806548+0.68455j 
-0.290119-1.90523j 1.08465+0.0220608j 0.420735+1.14178j 0.581248-0.954923j -1.69476-1.29107j -0.733017+1.67683j -1.38039-0.617213j 0.614019+0.971907j -0.604686-0.393758j -1.39684-0.0280471j -1.19286-0.627001j 0.8274-1.6343j 0.734912-0.662691j -1.84586+1.40539j 0.102655+0.779893j -1.6652-1.52945j -0.409192-0.53995j 0.795937+0.943233j -0.0521097-0.165934j 0.227218+0.194242j -0.7097-1.37197j -1.19461-0.0507627j -0.0716242+0.152569j 1.95309-0.559788j -0.0806412+0.40701j 0.05388-0.0390916j -0.112537-1.61871j -0.103198-0.662915j 0.594409-0.520799j -0.219157-1.84564j 0.201364-0.561586j 0.198927-2.15094j -1.04819+0.00747503j -2.38381+0.160705j 1.4534-0.222395j -1.36525-1.2826j -0.537248-1.09705j -0.736417+0.0861557j -1.58251+1.78951j 0.338683+0.212111j -0.882049-0.364599j -0.39519-1.75019j -0.526256-0.63991j -0.428249+0.341993j 1.0055-0.868475j -0.588197-1.1121j -0.751729-0.134534j 0.64184+0.74436j 1.27907+0.858095j -0.0720465+0.0589747j 0.00280597-1.11878j -0.354124-0.856298j 0.917118+0.0732061j 0.267566+0.128733j 0.804336-0.571935j -0.992851+0.332714j 0.160147-0.242485j -1.62154+0.364782j -0.636608+0.387773j -0.104302-0.632392j 0.529021-1.42663j -0.475302+0.871872j 0.344765-1.30137j 0.271039+0.711126j 0.188491-0.488147j -0.088437+0.0507477j -0.355887-1.35948j 0.645645+0.698312j -0.978742-0.0812121j -1.30533-0.393887j 0.514511+0.489299j 1.16114-0.949711j -0.150877-1.17383j -1.06636+0.450548j 1.02922+0.667781j -1.48176+0.363119j 1.65711-0.598053j 0.62431-0.690496j 0.910109+2.05684j -0.406912-1.24608j 0.461117-0.691107j -0.885098-1.86471j -0.927822+0.796868j 0.573336-0.202048j -0.691382-0.392924j -1.8379+0.947847j 1.79233-0.538915j -0.0256407+0.5827j 0.136695-0.732725j 0.818654+0.0305467j -0.612499+0.536273j 0.481699+0.674807j -0.719355+0.782554j 0.646517+1.72704j -0.106532-0.658259j 0.536348+0.0885241j 0.619781-0.0297871j 0.197737-0.281145j 0.109584-0.340986j -1.57802-0.0376678j -0.0960662-0.965515j 0.65128-1.33611j -0.409445-0.654793j 0.472787-0.0887791j -0.192402+0.0292096j -1.0252+0.137106j -0.395342+0.069699j 0.527388+0.867965j 0.417203+0.293721j 0.259488-0.267958j -0.629567-0.745028j 0.286649+0.608583j 0.104642+0.326874j 0.0354254+0.188969j 0.207097+0.65169j -0.0748728-1.11082j -0.301689+0.764997j 0.354638+0.312531j -1.03156+0.254922j 0.842957+0.206062j 0.0666554-0.0393946j 0.174944-0.0904592j 1.96137+0.762622j 0.0131683-0.0612319j -0.934613-0.652169j -0.0230392-0.50225j -0.279938+0.248692j -0.6447+0.0273076j 0.0329343+0.263546j 0.914098+0.235468j 0.989664+0.553141j 1.12339-0.343365j 0.271988-0.332902j -0.108083+0.371111j 0.265066-0.399064j -0.685621+0.417841j -0.583433+0.181607j -0.389753+0.135888j -0.210607-0.33109j -0.153519+0.29074j -0.319531-0.0436764j -0.399237-0.635975j 0.652135-1.75158j 0.319437-0.558265j -0.462261+0.0126482j 0.612597-0.887735j 0.035165+1.56201j 0.346546+0.223861j -0.562064-0.0299338j 0.035278-0.521575j 0.283531+0.274269j -0.480405-0.867415j -0.332813-0.28275j 0.123634-0.498073j 0.368189-0.0565091j 0.292625+1.59319j 0.211517+0.805572j -0.0190795+0.340457j 0.685573-0.536236j -0.00693484+0.718289j -0.331571-0.267889j 0.699902-0.253235j -0.352696+0.243731j -0.496278-0.0755542j -0.132487+0.75379j 1.71604-0.427158j 1.06843+0.859521j -0.402742+0.257849j 0.024747+0.543112j -0.237097-0.703853j -0.573795-0.94131j -0.343073+0.671653j 0.895597+0.62244j -0.0633137-0.343384j -0.334663-0.460707j -1.01095+0.989241j 0.0542444+0.0101873j 1.53485-1.03125j -0.136767+0.649419j 0.975392+1.05938j 0.768919-0.123179j 0.357325+0.485873j -1.22102+0.916088j -0.838269-0.36595j -0.355644-0.174586j -1.47894+0.882995j -1.30755-2.13659j -0.189099-0.555411j 1.25398-0.749187j 
-1.4355+1.12978j -0.45652-0.901653j 0.742358-0.917487j -1.05185+0.0263624j -0.213866+1.99088j 1.23727+1.33551j -1.08699+1.08784j 1.19869-0.116985j -0.667702+0.491883j -0.780287+1.30383j -1.25077+0.854784j -1.14336-1.5607j 2.03192-1.09129j 0.739848-0.638005j 1.47429+1.86336j 0.256014+0.94821j -0.682068-0.981911j -0.450261-0.563477j -0.298095-1.59972j 1.35967+0.254756j -0.377409+0.0679626j 0.00318721+0.0285399j -2.06688-0.00868929j -0.183179+0.0482429j 0.519843-1.59343j -0.778076+0.492891j 0.0762998-0.713186j -0.477733+1.87943j 0.00305724+0.191096j 0.00996584-0.235903j -0.907653+1.97484j 0.218256-0.60455j 2.27867+0.776373j -1.02357-0.189328j 1.00106+2.06014j -0.707091+0.471383j 2.11011-1.20595j 1.0585-0.173013j 1.12819+0.999536j -0.725838+1.1686j 0.0986867+1.02522j -0.196187+0.775732j 1.62814-0.438236j -0.421408-1.72215j 0.421466-1.43532j -0.0903918+0.0781695j -1.02505-1.17853j 0.051119-0.55771j 0.0930185-0.0210705j -1.63263-0.258009j -0.188504+0.771048j 1.16829+1.14068j -0.665053-0.26593j -0.659374-0.163058j 0.531491-0.713838j -2.11884+0.698862j -0.0630592-0.118078j 0.733535-0.0145082j -0.483719+0.239651j -0.141156+0.286732j 0.271211-1.18789j 1.02645-1.15872j -0.290189+0.440074j -0.129623-0.954363j -0.294131+0.121002j -0.326202-1.86842j -0.510928-0.0183651j -0.44816-0.0345488j -1.46104-0.248685j 0.246799-0.0359603j 1.18425+0.839104j -0.191449+0.38123j -0.515111+1.38947j 0.211676-0.347934j 1.82204+1.28641j 1.42262+0.464813j 0.0369281+0.485619j 1.00452-1.94455j -0.695253+0.42582j 1.13676+0.0833808j 0.915049-1.98371j 0.366484-0.167012j 0.54787-0.873849j 1.10126-0.368817j -2.017-0.782677j -0.749225-0.660392j -1.1445-0.67048j 0.118146-0.600142j -0.201256-1.0397j 0.671013-0.152105j 1.15775-0.462466j -0.655036-0.871775j -0.778751-0.481702j 0.424638-1.31505j -0.906128-1.14126j 0.308495-0.148676j -0.108941-0.365372j -0.386269-0.308834j 1.00246-0.767419j -0.844595-0.839197j 1.05949-0.078061j -0.388236+0.192088j 0.647236-0.576294j 0.775471-0.756469j 0.529048-0.906551j 1.11927+0.484737j 0.208958+0.657859j 0.244626-0.516398j -0.0923886+0.17538j -0.467623+0.104004j 0.595722-0.519077j 0.553977+0.493753j 0.0748925-0.192924j -0.289037-0.283221j 0.152491-1.27912j -0.576721+0.457967j 0.304306+0.983666j 0.419223+0.465632j -0.714687-0.667693j -0.568516-1.02853j 0.50499+1.04911j -0.2619-0.297063j -0.0888088+1.52555j -0.294744+0.153841j 0.448653+1.49631j 0.228235-0.0205548j 0.295977+0.127921j -0.0306037-0.509757j 0.899748+0.248543j -0.173129-0.546837j 1.11228-0.0518836j -0.504331-0.170105j 0.417888+0.394397j 0.0471864-0.371367j 0.442257-0.196969j -0.845887+0.180476j 0.747757+0.145883j 0.470641+0.185054j 0.499937-0.408598j -0.0529925+0.164408j -0.482604+0.456396j -0.756186+0.346289j -0.593912+0.612955j -0.23856+0.109347j -0.749734+0.664706j -1.08693+0.164082j -1.5054+1.08883j -1.20408+0.512352j 0.0288715-0.845888j -0.00191093-0.325367j 0.15935-0.287331j -0.0854585+0.983811j -0.0952619+0.70939j -0.240878+0.0381898j -0.294292-0.909408j 0.514273+1.00285j -0.0693074+0.209666j -0.218438+1.00822j 0.342661-0.283622j 0.552132-0.574931j 0.103062+0.0798731j -0.0330727-0.431324j -0.0887158-0.316985j -0.396578-1.30785j 0.426646+0.5095j -0.833539+0.209863j -0.206521-0.154451j 0.0657605+0.506004j -1.69299-0.117284j -0.199389+1.25376j -0.247425+0.629626j 0.469438-0.328416j 1.16763+0.512733j 0.0804055-0.317389j -0.082149+0.27886j -0.293894+1.02853j 0.915756+0.735117j -1.18954-0.142241j -0.0710162+0.0347104j -1.00284-0.0850787j 1.31506-0.0766956j -1.13633-0.754106j -0.771336+0.490912j -0.377296-0.332593j -0.695566+2.02389j -0.149669+0.0670835j 0.357495-0.244123j -1.39527-0.338829j 0.327599+1.06826j 
0.33221+1.19161j 0.722309-0.145976j -0.589123-1.65297j -0.167645+0.242845j 0.832548-1.29249j -0.0271581-1.39655j -0.507828-0.0229644j -0.516379-2.43734j 1.2218-0.0798732j 0.611682-0.423396j -0.388339-0.45531j 2.08015+0.160568j -0.447238+1.03385j 0.737198-0.768195j 0.205851-0.0341509j 0.112169-0.259928j -0.126621+1.62011j 0.757416-2.05799j 0.769414+0.648932j -0.458009-0.415972j 1.11059+0.874511j 0.974855+0.352556j 0.0611535-0.0678048j -0.920074-0.184663j -0.116138+0.131515j 0.0928745+0.312727j -0.0649476+0.486789j -0.342416+0.38138j -0.646171-0.718285j 1.0815-0.0905663j -0.22518+0.386479j 0.954515-0.646471j 0.316851+0.158865j -0.518158-2.27041j -0.882576+0.157458j 0.251827+0.0530311j 0.0957437-0.000812989j 0.492013-1.02933j 0.291272-0.423431j 0.894884-0.779941j 0.603617-0.223308j -0.882948+0.065702j 0.187048+1.02607j 0.37151+0.529565j -0.228109+0.74424j -0.0960375+0.243907j 0.248021+0.185503j -0.021256-2.56862j -0.333803-0.590501j -0.00384256+0.0917782j 1.56995+0.476544j -0.210848+0.316203j -1.67576-0.0234467j 0.229145+0.404245j -0.0824855-0.126229j 0.276377-0.0395178j -0.70751-0.019651j 1.17401+0.0210323j -0.122828+0.799268j -0.14001+0.140263j 0.127683+0.555914j -0.0690937-0.122402j 0.0716223+0.985466j 0.549567-0.123674j -1.54002+0.0120948j -0.420491-0.274023j 0.0612066+0.0642057j -0.504291+0.52225j 0.332993+0.145487j -0.415999+0.699515j -0.614361+0.590885j 0.128417+0.527087j 0.375753+0.122197j -1.26875-0.689757j -0.363834+0.599302j 0.181632-0.639831j 1.61434-0.0976567j 0.719145+1.18897j -0.898087+2.03229j 0.226085+0.438983j 0.416767-0.154438j 0.57976+0.613j 0.117364-0.106394j -1.42743+0.441945j -0.00417664+0.0830868j -0.0471418-0.022243j -0.845113+0.614905j 0.445199+0.559588j 0.281607-0.0459024j 0.0125679+0.244026j 0.675795-0.090725j 0.673537-0.765658j 0.893611+0.680302j -0.386346+0.320759j -0.18767-0.0399681j 0.656567-0.438535j 0.152041-0.161615j -1.98642+1.46007j -0.276553-0.0247128j 0.73239-0.0847084j -0.771394+0.556995j -0.323141+0.361684j -0.506545-0.117431j 0.458281+1.81633j 0.294667-0.159909j 0.429824+0.378726j -1.58631-0.934027j 0.427552-2.52773j 0.0768794-0.567529j 0.443681-0.320589j -0.221936+0.0925542j 0.149038+0.102294j -0.401807-0.127459j 0.182548+0.381614j -0.227085-0.488777j 1.23568+1.15456j 0.113193-0.196054j -0.197508-0.767116j 0.0223905+0.259891j -1.47927-0.793815j -0.147072-0.34064j -0.116597-0.557759j -0.512189-0.651735j 0.171696-0.271031j -0.293589-0.131362j -0.373403-0.218831j 0.46627+0.115694j -0.79606+0.298698j -0.136843+0.0029895j -0.683878-0.136684j -0.985674+0.841744j -0.945228-0.266483j 0.40451-0.15332j -0.00356368-0.549754j 0.492734+0.996847j 0.78918+0.495484j 0.276735-0.362283j -0.182647-0.148427j 0.335236+0.086373j -0.225512-0.630942j 0.819431+0.214454j -0.520782-0.149283j 0.0803807+1.33881j -0.522544+0.217048j -0.149078+0.38447j 0.103012+0.0916797j 0.787118+0.294547j -1.47633-0.193629j 0.291322+0.91846j 0.115076-0.315897j 0.315063-0.144466j 0.116967+0.231037j 0.220986-0.347962j -1.3172+0.230849j -0.285148+0.1848j -0.513378-0.0396178j -0.225102+0.551093j -0.0928528-0.2527j -1.03777+0.448571j -0.702355-0.365835j 0.176932-0.540883j 0.356452+0.0087814j 0.469835-0.370716j -0.144356-0.229733j -0.306379-0.0721278j -0.143027+1.05412j 0.132174-1.06309j 0.0740273+0.818691j 0.0608293-0.758848j 0.339007-0.444619j 0.283728+1.06586j -0.82501+0.336206j -0.0133289+0.629703j -1.0452-0.0739993j 0.00925579+0.501264j -0.671104-0.290088j -0.230637-0.517095j -0.0249126+0.697125j -0.310413-0.20274j -0.473526+0.684571j 0.451893+1.11387j 0.415429-0.736574j -0.63059+0.344192j 0.850126-1.01577j -1.01372-0.699632j -0.313327-0.421806j 0.736803-2.31389j 1.04536+0.636515j 2.47755+0.363719j 
0.0301915-0.926034j 0.438397-0.405851j 1.2916-1.86685j 0.660618+0.297773j -0.590906+0.473365j -0.897091+1.41352j -0.536128-0.587013j 0.165813-1.27446j -0.870963+0.924379j 1.97904+1.75308j -0.222641-0.908946j -0.878842-0.831403j 1.45588-0.590341j -0.971656+0.00463138j 0.0276057+1.00559j -0.0517474-1.03743j 0.276158-0.0403014j 0.881618-0.209284j -0.343357+0.268433j -0.741434-0.228595j -0.240223+0.509053j 1.29635+0.565969j 0.56886-0.0699411j -0.829331-0.576338j -0.620217-0.495744j 0.351253-0.194308j -1.68399-0.77681j 0.149892-0.812536j -0.633855-0.250861j -1.23784+2.00438j 0.13995+0.265317j 1.01899-0.634557j 0.404681-0.485733j -0.703451+0.771618j 1.03942+0.680871j -0.443651-0.162679j 0.669118-0.79331j -1.18568+0.616161j -1.00199+0.593729j 0.0538829+0.30806j -0.403178-0.98528j -0.261862-1.30961j 0.306442+0.11893j 0.737788+0.095399j -0.0699931-0.000570437j 0.419546+0.353206j 0.223723+0.170255j 1.08824-0.0492266j 0.486493+0.0149434j 0.404061-0.487054j -0.00301525+0.295747j -0.397971-0.0773438j -1.02795+0.481239j 0.229906+0.0579296j -0.807051+0.289609j 0.0492654+0.295958j 0.00667273-0.435948j 0.0633043+0.960085j -0.116266+0.103464j 0.773024+1.78659j -0.461349+0.413857j 0.0613029+0.494179j -0.872572+0.472929j 0.0113739+0.386622j -0.5225+0.229136j -0.466447-0.17687j -0.775003+0.247903j -0.783921-0.833766j -0.832892+0.272809j 0.933295+2.01907j -0.168979-0.795039j -0.89283-1.52697j 0.683395-0.00179308j 2.35427-1.31662j -0.119988+0.415456j -0.29494-0.262376j 1.10426-0.0128477j 0.0541891-0.53922j 0.999248-0.100693j 0.0155117-0.662948j -0.6805-0.459696j -0.190158-1.09716j -0.584663-0.365988j 2.07126+1.18079j -0.0899476+0.517989j -1.00729-0.186381j 1.29202+0.179422j -0.449328+0.442684j 1.44288-1.84488j 0.000151323+0.130501j 0.181974-0.0574217j 0.215288-0.382481j -0.317744+0.446109j -0.316843+1.45497j -0.228571+0.0642247j -0.228488+0.420099j 0.34706+0.234394j -0.482185-1.25507j 0.233599-0.661281j -0.0198024-0.290782j 0.0226142+0.373986j -0.341955+0.234289j -0.0263294+0.278074j 0.364755-0.0374055j 0.296405+0.0841603j -0.136714+0.242196j -1.31583-0.154462j 0.566223+0.475198j -0.261563+0.083849j 0.457001-0.134684j 0.0547661-0.636135j 0.278998-0.166868j 0.00127296+0.586877j 0.316769-0.544362j -0.141958-0.165821j 0.04976+0.180575j 0.0857531+0.400393j 1.28996-0.524527j 0.567765+0.520164j -0.84964+0.0215521j -0.0820436+0.64376j 0.152216-0.310681j -0.11784-0.316975j 0.217732+0.166259j -0.434669-0.21714j -0.352122+1.44168j -0.0203557-0.592432j -0.303902-0.26301j 0.0859064+0.292093j 0.212315-0.0400175j -0.189665+0.512371j 0.443203-1.25972j -0.17903+0.175595j -0.690775-0.357931j -0.127356+0.0453332j 0.0704805+0.416155j 0.567651+0.159888j 0.0151236+0.113882j -0.266964+0.869651j 0.951044+0.81106j -0.230998-0.858934j -0.531461+0.32833j -0.0643783+0.657579j -0.00940006+0.135655j 0.49349+0.511608j -0.369224-0.694906j 0.700343+0.911541j -0.220306-0.172941j 0.253847+0.169264j 1.04373+0.489649j 0.298418-0.00851017j -0.412646-0.473056j 0.187585-0.110566j 0.117597+0.273866j 0.879445+0.0739256j 0.516425-0.92164j 0.551938-0.193199j 0.0916837-0.321801j -0.0926812+0.157213j 0.434429-0.885239j 1.43543-0.925478j -0.174087-0.670724j -0.303715-0.236069j -1.14577+0.757474j 0.726864+0.456714j -0.751155-0.83069j -0.215502-0.724383j -0.804136+0.88225j -0.439992+0.696798j 0.655781-0.672122j -0.0713334+0.783999j 0.0376474+0.246702j -1.09289-1.00777j -0.05986-1.11802j -0.161337+0.142113j 1.01543+0.32257j -2.24418+0.127606j -1.45375+0.0634748j -0.692658+0.559748j 1.66725-1.75169j 0.661926+0.228606j -0.402253+0.192066j -1.16697-2.04653j 0.169295+0.397103j 0.64442+1.26031j 0.181096+0.313182j -0.353327-0.699066j -0.143305+0.356657j -0.169456-0.992842j 
1.34785-1.09728j -0.382634-1.15919j -2.13169+0.939353j 0.464345+0.10604j -2.23699-0.457795j -0.926419-0.129693j -0.198902+0.0376125j -1.41519-0.763071j 0.396046-0.353969j 0.409542-0.234761j -0.492476-0.215057j 0.6249-1.00189j -0.353699+0.0647842j -1.70145+0.134247j -0.495055+0.215177j -0.114033+0.0376081j -1.68863+0.795969j -2.52798+1.13781j 0.293491+1.34796j -0.944276-0.915004j -0.0306033-1.44972j -0.0755041-1.12128j 0.369615+1.05301j -0.0417207+0.92951j -0.700947-0.057767j -0.206103+0.931065j 0.366602+0.274645j -0.540781-1.13632j -0.413695+0.718545j -0.668621-0.208579j -1.37445-0.49984j -0.784796-0.562217j -1.74642+1.86094j -0.962498+0.945663j 0.0427119-0.0376465j 0.282226-0.658081j 0.0879902-0.108298j -1.08656-0.308259j -0.587031+0.071746j 0.409081+0.670356j -0.237739-1.03358j -0.387981+0.886348j -0.803275+0.103512j -0.721708+0.599511j 0.720186+0.862836j 1.19413+0.360519j 0.157271+0.0172673j -1.80018-0.286938j -0.701773-0.110346j 0.332852+0.369641j 0.503479-1.13576j 0.00802748-0.657835j -0.245845+1.24308j -0.782887-0.0921688j -0.3562+0.300805j 0.649129-0.516465j -0.223086+0.525163j -0.13615-0.384694j 0.750494+0.645408j 0.258+0.331741j 0.320302+0.385509j 0.163795-0.288992j 0.478274-0.0373809j -0.290432+0.0217541j -0.382823+1.01648j -0.0474514+0.740727j -0.922511-0.421018j -0.237586+0.262322j 0.222635-0.0216079j 0.497762+0.482251j 0.06573+0.722606j 0.145773-0.232874j -0.832445-0.246811j -0.0900624+0.109774j 0.49774+0.899276j -1.00544+1.0157j 0.464438-0.641944j 1.38907-0.138722j 0.760656+0.760256j 0.331209+0.130607j -0.0168282+0.753177j 0.00336529-0.853421j -0.196845+0.115659j -0.516943-0.208279j -0.21051-0.161209j 0.122761+0.261022j 1.10182+0.203803j 0.247626-0.594996j 0.823008-0.270909j -1.00344-1.4402j -0.894253-0.725891j -0.449594+0.392109j -0.610091-0.987739j 0.221757+0.10857j 1.52814-0.169423j -0.0910489+0.579099j -0.817439+0.147267j -1.93249-0.492055j -1.52797+1.11052j -0.924029+0.310794j 0.750386-0.893773j -0.108644+0.333237j 0.429871-0.610885j -0.244891+1.37227j -0.705341-0.0438323j -0.104342-0.600767j 0.457036-1.78951j -1.21478-0.554665j -0.318827-0.0550641j -0.864732+0.405254j 0.389459-0.353373j -0.298193-0.373245j -0.064467-0.44952j 0.293405-0.351823j 0.063189+0.628745j -0.109509-0.995511j -0.907491-0.605725j 0.341231-0.938795j 0.235322+0.0233083j 0.0737157+1.08031j 0.0912502+0.158143j -0.865238+1.17307j 0.675875+0.36867j -0.0974987+1.13208j 0.183786+0.570093j 0.119546+0.0202698j -0.246388-0.237713j 0.0870356-0.304142j -0.206313+0.356763j -0.154038+0.84707j -1.21325+0.0750379j -0.134144+0.405021j 0.158006+0.450988j 0.322947-0.0714952j 0.23919+1.31757j 0.478518+1.16884j -0.804452-0.0424837j 0.133129+0.41139j -0.0306784+0.627969j -0.00443757+0.118592j 1.10106+0.58639j 0.280272+0.246336j 0.423926-0.294438j 1.03655+0.666407j -0.29264-0.261802j -0.47371-0.212975j -0.373045-0.352118j 0.014212+0.413147j -0.698588+0.130666j 0.919357-0.0848872j -0.594031-0.100163j -0.170183-0.414784j -0.480952+0.455709j 0.514593+0.274825j 0.388155-0.0687675j 0.0520667-0.306905j -0.729328+0.612992j 0.756735-1.05771j -1.23661+0.217192j 0.484326+0.70481j 0.048827-0.122896j -0.373128-0.197278j 0.745485-0.502242j -0.324163+0.0495124j 0.506044+0.102328j 0.0857885-0.301771j -0.120989+0.704381j 0.341907+0.80884j 0.335816-0.426676j -0.348598-0.291568j -0.511768-0.636596j 1.14063+0.616909j -0.555115-0.418453j -0.0989505+0.0888236j -0.397662+0.513025j -0.483399+0.25939j -0.343567+0.738036j 0.538855-0.821189j 1.64842-0.244611j 0.949833-0.514378j 0.249462+0.56869j 0.640801-0.9006j -0.958898+0.508496j 0.277467+1.46281j -1.41733-0.317999j -0.207185+1.27176j -0.392501-0.881685j -0.929277-1.08335j 0.0882998+0.358818j 
