-0.00490566-0.00168182j 0.000604618+0.00441153j 0.00154356-0.0034926j -0.00715344+0.00319415j 0.00824258-0.00413459j 0.00251541+0.00952724j 0.00183142-0.00137719j 0.00130645-0.0014529j 0.000256243+0.00100643j 0.000350496+0.000164894j -0.00417227-0.00110424j -0.00877622-0.00281372j -0.00283888-0.0026068j 0.00407945+0.00667338j 0.00204464+0.00176045j 0.000702816+0.000125012j -0.006141-0.000497784j 0.000498268+5.42194e-05j -0.00646213+0.00387356j -0.00048-0.00122029j -0.00560021-0.00344466j -0.000508633-0.00199944j 0.000461473+0.00101095j 0.00241695+0.00360063j 0.00381655-0.00561042j 0.000358493+0.000909841j 0.000892567-0.000121549j -0.00212107-0.00141725j -0.00213342-0.000156853j -0.00203656-0.000584426j -0.00428179-0.00164974j 0.00401163+0.00237079j 0.00220669+0.0023145j 0.000624998+0.00210796j -0.00317919+0.000824458j 0.00201246-0.00337975j -0.00166393-0.0010435j -0.000819667+0.00353724j 0.00145228+0.00367557j 0.00266601-0.00462453j 0.00311646+0.00190495j 0.000686748-0.00242446j 0.000241472-0.00186459j 0.00304478+0.00048001j 0.00359659-0.00217869j 0.000982066-0.00118116j 0.00435031+0.00318282j 0.00307612+7.70705e-05j 0.000122884+0.0010452j 0.00232085-0.000338008j -0.00255609+0.000785218j 0.00233408-0.00306469j 0.00329531-0.00058339j -0.0023352-0.000193175j 0.00151017-0.00373603j 0.00459432-0.00201601j 0.00371212-0.00102664j -0.00152505-0.00723057j -0.00333983-0.00202884j -0.0023647+0.000460908j -0.00350739+0.000111517j 0.00110088+0.00381879j 0.00451575+0.000354622j 0.000800885+0.00526917j 0.00313097+0.000786277j 0.0023034-0.00590274j 0.0024677+0.00093708j 0.00128055-0.00237217j -7.48922e-05+6.28611e-05j -0.000482008-0.000292979j -0.00383917-0.00167868j -0.000800287+0.00189195j -0.00658878+0.0040241j 0.00121236+0.000589653j -3.47678e-06+0.000916634j -0.00178773+0.000984179j 0.000507476-0.00123799j 0.00601667-0.0015813j -0.000675549+0.00103361j 0.0001062-0.00129437j -0.00251701+0.0018332j -0.000523333-0.00130568j -0.00188103-0.00126611j 0.000791996+0.00132199j 0.0054002+0.00427954j 0.0025631+0.00692263j -0.00282969-0.0037336j 0.00121028+0.00132731j 0.000755317+0.0011428j 0.00313553+0.000203455j -0.00942098+0.000124265j -0.00598753+0.00326956j 0.00664192+0.00565139j -0.000321048-0.0010484j -0.00101866+0.000260761j -0.00431405-0.0022561j 0.00155097-0.00085082j 0.00299816+0.0128506j 1.69266e-05+0.0035433j 0.000262828+0.00117345j -0.000210322-0.00123262j 0.00249349+0.00812698j 0.00116642+0.00260838j 0.000824118+0.00130447j 0.00094403+0.00448894j 0.00127693+0.00156069j -0.000845796-0.000820761j 0.00140991+0.00136199j -0.00224254+0.000592481j -0.000637027-0.00106175j 0.000973261+0.000169871j 0.0005589-0.00249129j 0.000181323-0.00218158j 0.000124915-0.00307768j -0.000167802+0.00186516j 0.000668442+0.00121207j -0.00216884-0.0029587j 0.00134978-0.000320108j -0.00412044-0.00119185j 0.00456344+0.00096741j -0.00660539+0.00186858j 0.00344334+0.00219208j 0.00442848-0.00848417j -0.0100183-0.0075324j -0.00719081+0.0145472j -0.00957953+0.00651389j -0.00303933+0.00321505j 0.000391309-0.000556566j -0.000771079+0.000967714j 0.000285198+2.43796e-05j -0.00277791+0.00226739j 0.00813637+9.92112e-05j -0.00578471-0.00484092j -0.00559991-0.000201016j -0.00764784-0.011869j 0.0131666-0.00756365j 
-3.15561e-05+0.0021023j 0.00387395-0.00682602j -0.00256318+0.000703687j 0.00437608+0.00744669j -0.00162739+0.000950712j 0.0120146+0.00106813j 0.00412938-0.000546642j -0.00409155+0.00744522j -0.00520578-0.000313976j -0.00143937-0.000342773j 0.0096725+0.00370043j 0.00156802+0.00830709j -0.00235232+0.000811896j 0.00119726-0.00131083j -0.0037276+0.00208297j 0.00597402-0.0044072j 0.00572586-0.00460852j 7.88494e-05-0.000387124j 0.00719746+0.00850926j -0.00260938+0.00249882j -0.00296405+0.00230736j -0.00100742+0.000576603j -0.00176243-0.00068386j 0.0013788+0.000428599j 0.000427573-0.00369043j -0.00101713+0.000138508j 0.0019788+8.61221e-06j -0.00279891-0.000838341j -0.00309679+0.00105179j -0.00361175-0.000705685j -0.00483884-0.00314036j 0.00816802-0.000515833j 0.00239742+0.000208962j -0.00128497+0.00350242j 0.00837609+0.00727049j -0.00446242-0.00073634j -0.000999185-0.00568937j -0.00276372-0.00178317j 0.000274783+0.00197126j 0.00110655-0.00450866j 0.000915197+0.00108514j 0.00140036-0.00477937j 0.00112544+0.000404821j -0.00254939+0.00229622j 0.00270576+0.000996665j -0.00133996+0.00183092j 0.00162146-0.00405897j 0.00305908-0.0016499j 0.00181058+0.000334979j 0.00198593+0.000808738j -0.000879082+0.000549364j 0.00411829-0.00113743j 0.000814354+0.00540369j 0.0049763-0.00313686j 0.00036569+0.000675004j 0.0043034-0.000534356j -0.00447451+0.000471702j 0.00590019+0.00502525j -0.00531349+0.00591271j 0.00192135-0.000366291j 0.00588882-0.00268891j 0.00236806-0.00160436j -0.00279714-0.00286137j 0.000973556-0.000229966j -0.0025531+0.00293451j 0.00191976-0.00109836j -0.00615564-0.0032761j -0.00185512+0.00281802j -0.000452179-0.00192806j 0.000785218-0.000465522j 0.00114147+0.000737717j 0.00426704+0.00202337j -0.000924928-0.00266558j 0.000541984-0.00271196j -0.00118501-0.00186222j -0.00132649-0.000300663j -0.00057324-0.000155082j 1.89975e-05+0.00405123j 0.0018384-0.00114539j 0.000852151+0.000145362j 0.00274158-0.00268527j -0.00568495-0.000263434j -0.000318351-0.00324607j -0.00291684+0.00276616j 0.0027685+0.00108401j -0.00367254-0.000229868j -0.00375402+0.00038961j -0.000173299-0.00107766j 0.00194411+0.00780365j -0.00276531-0.00110116j 0.00244268+0.00507202j -0.00353421+0.00447792j 0.000915382-0.000745493j -0.00335928-0.00835085j 0.00865255-0.00209719j 0.00544227+0.00733759j -0.0054185-0.006108j -0.000141228-0.00546451j -0.000523989+0.00418915j 0.000537818-0.00228849j 0.00183043-0.00714457j -0.000764592+0.00229759j -0.0011861+0.00241826j 0.000929496-0.0033956j 0.00120758+0.00254366j 0.000635439-0.00656752j 0.000885653+0.000589321j -0.00171006-0.000381227j 0.00239943-0.0014782j 0.000223711+0.000484915j -0.00105539+0.00104589j -0.0016539+0.000490339j 0.00061398+0.00079867j 0.000817662-0.00404765j -0.00033064+0.00166236j -0.00091924+0.00301569j -0.000285225-0.00360504j -0.00450922+0.0028308j 0.0047638-0.00215502j 0.000505316+0.00458209j -0.00135902-0.00453169j 0.0021256+0.00226806j -0.00306838+0.00418013j -0.0121669+0.0044435j 0.00826314+0.00336069j -0.000185621+0.00374875j 0.00112904+0.00264634j 0.00035671-8.37905e-05j 0.001523+0.000211095j 0.00058017+0.00187288j 0.00218954+0.00369484j -0.00394782-0.0102082j -0.00431709+0.00551831j -0.0061077+0.00721492j -0.0142428+0.00730363j -0.01114-0.0102327j 
0.0109388+0.00277232j -0.000153225+0.00181061j -0.00415939+0.0012049j 0.0119798+0.00206306j -0.0097438+0.0101677j -0.00464861+0.00185161j -0.00605965+0.000549014j 0.0043709-0.00265435j 0.00260486+0.00243627j -0.000322848-0.000517005j 0.00568813+0.00417434j -0.003724-0.00513264j -0.00210474-0.0033799j -0.00106161-0.00853726j 0.00153752-0.000664812j -0.00300218+0.000774142j 0.00476475-0.00494791j -0.00124061-0.00107065j -0.00352733-0.00079789j 0.00077211+0.00146562j 0.00500524-0.00446088j -0.00306744-0.000621638j -0.00199738+0.00124552j -0.00136728-0.00231272j 0.000572018+0.00201486j -0.00569793+0.00204694j 0.00242004-0.00223811j -0.000175364+0.00192918j 0.000441777+0.00107418j -0.00059417-0.00109983j 0.0057002+3.32297e-05j 0.00467662+0.00144822j -0.0063301-0.00639398j 0.00630346-0.000998307j -0.000373093+0.00704564j 0.0023812+0.000470939j 0.00183102+0.000570277j -0.00664632+0.000217792j -0.00491215-0.00221293j -0.00888197+0.000522618j 0.00266554-0.00555559j -0.00191991+0.0030941j 0.00405002+0.00767834j -0.00502564+0.00492575j 0.00296204+0.0048723j -0.002949+0.00178959j -0.00171714-0.00112569j 0.005505+0.00670798j 0.00119354-0.0043256j -0.00437465-0.00218554j 0.00180193+0.0100043j -0.000307668+0.0032147j -0.00126537+0.00833162j 0.00493184-0.00587301j -0.00871377+0.00599463j -0.00500907-0.00997274j -0.00395322-0.00033605j 0.0127693+0.0156954j 0.00108527+0.000778567j -0.00219805+0.00139801j -0.00356716+0.00221498j 0.000784805+0.00396969j 0.00361662-0.00103082j -0.00257435+0.00270358j -0.00307581+0.000251818j -0.00303209-0.00394642j 0.00885279-0.00012027j 0.000317349+0.00168055j -0.00336808+0.00164062j -0.00247191+0.00617374j -0.00597454-0.00261996j 0.00167046-0.00117123j -0.0065856+0.00266146j -0.00415692-0.00381446j 4.69016e-06-0.00695364j -0.00232088-0.00321008j -6.7994e-06-0.00199141j -0.00766814+0.00558402j 0.0103805-0.00119519j 0.0010803+0.000990823j 0.0150993-0.00522654j -0.00536883+0.00162912j 0.0052004+0.00729006j -0.00134577+0.0102612j 0.00801505-0.0039436j -0.00316623+0.00956963j 0.00476222+0.00925653j 0.00637124-0.00550233j 0.00451798+0.00281574j -0.00255084+0.000696835j 0.000260877-0.0109216j 0.000345043+0.00174561j 0.00230448+0.0071829j -0.00425197-0.00425219j 0.00635693-0.000728872j 0.00885921+0.00556705j -0.00309571+0.000582309j 0.00496435+0.0015483j 0.00111997+0.00642747j 0.000724886-0.00360095j 0.00255877-0.00425431j -0.00165429-0.000665248j -0.00208417-8.41431e-05j -0.000980097-0.0015486j 0.00261115-0.0021748j -0.000188922-0.00306285j 0.00247004+0.000808285j 0.00228246-0.00491689j -0.00380541+0.00843083j 0.00162567-0.00170643j -0.0025881+0.00194403j -0.00558638-0.000221647j 0.00226638-0.00279628j 0.000474275-0.0031865j -0.000309413-4.97524e-05j 0.00163489+0.00253151j -0.000803833-0.00481823j -0.00305319+0.000455472j 0.00695687+0.000508658j -0.000564275+0.00546002j -0.00415478+0.000325791j -0.00217458+0.00489757j 0.00943132-0.00343071j -0.00887499+0.00956849j -0.0023124+0.00258999j 0.00323092+0.00645596j 0.00172928+0.00550091j 0.000838884+0.000284438j 0.00180005-0.00112253j -0.00341179-0.000309196j 0.00169925-0.00114076j -0.00183839+0.00124997j -0.00590566-0.00844818j 0.00723053-0.00116546j -0.0024685-0.00120863j 0.00665155-0.00331182j 
0.0118906+0.000155896j 0.00200798+0.00146762j -0.00117022+0.00381819j 0.000435177-0.0081815j -0.00161302+0.000110148j -0.00352329-0.00126027j -0.00584921-0.00134955j -0.010057-0.00295815j 0.00485158+0.00306713j 0.0011117-0.000279877j -0.000589487-0.00218001j -0.00122492-0.00677903j -0.00125358+0.001819j -0.000965516-0.00225972j 0.00377376-0.00580919j -0.00454503+0.00670676j -0.000689375+0.00377495j -0.000852197+7.48172e-05j 0.00305048+0.00424563j 0.00386205-0.00116774j -0.00362413-0.00105092j 0.00511978+0.0065915j 0.00704814-0.00153203j -0.00258825+0.00045374j 0.00129506+0.000759182j 0.000707969+0.00193263j 0.000307098-0.00349032j 0.00210956+0.00532761j -0.00176826+0.00111781j 0.00293408+0.00367666j -0.00683296-0.0019704j 0.00200618-0.00337177j -0.00108482+0.00265777j -0.000290843-0.00101255j 0.00511493-0.000609785j -0.00179923-0.00040229j -0.00812941-0.00497954j 0.00530654+0.00157107j -0.00560084+0.00656366j 0.000632375+0.00547016j -0.00106542-0.00249305j 0.00137918+0.00358981j 0.00249307-0.00586217j 0.00877857-0.000804765j 0.0021097+0.00562669j 0.00010682+0.000820319j 0.00325356-0.00172717j -0.000591818-0.000393982j 0.00154714-0.00202289j -0.00356903+0.00161028j 0.000187855+0.000196032j -0.00059762+0.00199226j 0.0033637-0.00616577j 0.00119186-0.00364163j 0.00262831+0.00310595j -0.00287972-0.000538236j 0.00131506+0.00292598j 0.00311173-1.08414e-06j -0.00300953+0.000524718j -0.00679865+0.00738746j 0.000638771-0.00469478j -0.00752022+0.00230834j -0.00135457+0.0101765j -0.00643816+0.00188704j 0.0042285-0.00461769j -0.0104837+0.00148708j 0.00574845-0.00494189j -0.000112473+0.000398527j -0.00142903+0.00217692j -0.00513134+0.00299809j 0.00847466-0.00370662j -0.0107461-0.0076128j 0.0100494-0.000427779j -0.00336588+0.00278232j 0.00303487+0.00659767j 0.006542+0.00216407j -5.49732e-05+0.00304107j -0.00932457-0.00498781j -0.00335565-0.000216672j 0.000850243+0.00191241j -0.00261304+0.000877353j 0.00286832-0.00310924j 0.00242796+0.00150139j -0.000411018-0.000907822j -0.00379131-0.00410309j 0.0059674+0.0071484j 0.0134078+0.00630957j -0.00468881-0.0030732j -0.000387158+3.21849e-05j -0.00315819+0.00190632j 0.00338492+0.00557882j -0.00625433+0.000813613j 0.00385068-0.00339715j 0.00293749+0.0170566j 0.00216595-0.00172062j -0.00395692-0.00713046j -0.00571973-0.001188j -0.000644454-0.00476101j 0.00036264-0.00549785j 0.000669297-0.00160953j -0.00125388+0.000560494j 0.000801374-0.00266114j 0.00066423-0.00256713j -0.002206-0.00153582j -0.00202413+0.000157511j -0.00385004-0.0014946j 0.000791979-2.96512e-07j 0.000305623-0.00229865j -0.00299407+0.00156011j -0.000533092+0.000413836j 0.000628749-0.000689935j -0.00129581+0.00385821j -0.00376154+0.00259838j -0.00532237+0.0100472j 0.00118381-0.00477975j 0.00392328-0.0093353j 0.00432148-0.00393954j 0.00479319+0.00130073j -0.00274627-0.00301872j 0.00465458+0.00920448j -0.00116822-0.00484101j 0.00523388+0.0027395j 0.00392954-0.00708707j 0.00805882-0.00696382j -0.00109573+0.000392239j 0.00107744-0.00638776j 0.00319647-0.000742782j -0.000340448+0.0013711j -0.00110028-0.000157163j -0.000107772+0.00256193j 0.000328052+0.00095935j -0.000844371+0.00043917j -0.00584974+0.00330645j -0.00534801+0.000249261j -0.0029108+0.00313094j -0.00466934-0.0046619j 
0.0026315+0.000758511j 0.00269084-0.0029816j 0.00296245+0.000555997j -0.0120022-0.00498014j 0.00992694-0.0126138j -0.00691474-0.00737841j -0.0154605-0.00176548j -0.0018627-0.00175802j -0.000445804+0.00294529j -0.00275708+0.000280632j 0.0108012+0.00502336j 0.0018635-0.00676707j 0.00324895+0.00229567j 0.00466924-0.0107369j 0.00193682-0.00781605j -0.0051228+0.00469006j 0.00137223-0.0103006j -0.00124712+0.00253419j -0.00107764-0.000559763j -0.00142531+0.00264032j 0.000200826+0.00332386j -0.00224354+0.00182133j 0.00875217-0.00939014j -0.0109564+0.00378739j 0.00518835-0.000492968j 0.00499724-0.00818568j -0.00615401+0.000166318j 0.0070487+0.00686291j -0.00658787-0.00441619j 0.00232718+0.00468951j -0.000898455-0.000895434j -0.00260796+0.000637012j 0.0148178+0.0155448j 0.00224852+0.000223587j -0.00215235+0.001163j 0.000622373-0.00100787j 0.00155907+0.00177424j -0.00798146+0.0048031j 0.000916792-0.00916564j -0.00224473+0.00017754j 0.000251633-0.00111893j -0.0106413-0.00634078j 0.00129843-0.00533309j -0.0109749-0.00236168j 5.45144e-06+0.0120735j -0.000347188+0.00610503j 4.57578e-05+5.87874e-06j 0.00100052+0.00123408j -0.00111805+0.00183893j -0.00786383+0.00246867j 0.0105957-0.00463893j 0.00310182-0.00481076j 0.00602817+0.000670568j 0.0100142-0.00195468j 0.00302645-0.00877572j 0.00404428-0.00547811j 0.000260977-0.0007096j 0.00210591+0.0101039j 0.00120211+0.000374202j 0.00117003-0.000672617j -0.000742216+0.000829789j -0.000397377+0.000946502j 0.00109368-0.00599751j -0.00230053+0.00196838j 0.00132705+0.000410347j 0.000162352-0.00261023j 0.00464222+0.00289016j -0.000709409+0.000720234j -0.00605383+0.00329509j 0.000316595+0.000205248j -0.00388458-0.00165506j 0.00143447-0.00294185j -0.00358146-0.000646976j 0.00479208+0.00275144j -0.00133305-0.00146863j -0.00190801-0.00147142j 0.00304072+0.000164446j -0.00429066+0.00867958j 0.00474564-0.000603083j 0.00401044-0.00105138j -0.00179208-0.00596708j -0.0204901+0.00779982j 0.0113537-0.00534561j 0.000558447+0.00662311j 0.00277689-0.011173j 0.000508985+0.00792214j -0.000292568+0.00851812j 0.00123006+0.00559336j 0.00926161+0.00519384j -0.00120135-5.07373e-05j 0.00638213-0.00655122j -0.000550924+0.00235421j 0.000449555+0.000887711j -0.00407762+0.00115603j 0.0100858+0.00454823j 0.0214424+0.0179192j -0.00487444-0.00270706j 0.00508085-0.00497486j -0.00237799+0.00786179j -0.00090101-0.00408733j 0.00249155-0.00722661j 0.0029731+0.000539692j 0.000187833+0.00128735j 0.00050824-0.000155367j 0.000670915+0.00139711j 0.00168319-0.000451391j 0.000997342-0.00181198j -0.00028675-0.00492513j 0.00243128+0.0106308j -0.00407825+0.00371168j 0.000846038-0.000300651j -0.00287912+0.00235539j -0.00320729+0.00191492j 0.000960089-0.00527168j -0.000782675+0.00189139j 0.00110035+0.00398058j 0.0071325-0.0102794j -0.000308115+0.00562898j 0.00418533-0.0111798j -0.000895431+0.00370319j -0.0018663+0.00138626j 0.00260604-0.0027195j -0.000582174+0.00189328j -0.00560517+0.00967242j 0.0036823-0.00337037j -0.000555098+0.000518681j 0.0024596+0.00200725j 0.00286148+0.000618645j -0.00118367-2.52607e-05j 0.00181057+0.00172989j 0.00193526+0.00240872j -0.00162832-0.00418193j -0.000739904+0.000578476j 4.61006e-05+0.00409816j -0.00355636+0.00310651j -0.00388725-0.00206558j 
0.0229574+0.00474164j 0.00450559-0.00274064j -0.00428304-6.49809e-05j 0.0109492+0.00931741j -0.00384924+0.0142742j 0.0024657+0.00172301j -0.00579742+0.00118468j 0.00616558+0.000731169j -0.00311498+0.0004823j -0.000553992-0.000329237j 0.0146091+0.00187207j -0.00376849+0.00261029j -0.00119874-0.00171338j 0.000191939-0.00729001j -0.000925823-0.000680348j 0.000739307-0.00114831j 0.000573303-0.015424j -0.000461796-9.36186e-05j -0.00131615+0.00369568j -0.00153818+0.000968683j 0.000876308-0.00237398j -0.000769167-0.0038817j -0.00172577+0.000146263j -0.00045024+0.000479515j 0.00309119-0.000938107j 0.00212206-0.00132293j -0.00121547+0.00238449j 8.4937e-05-0.00240981j -0.000676902-0.00211735j -0.000983295-0.00192805j 0.00270058-0.000146683j 0.00057344+0.000863913j 0.0013471+0.00260082j -0.00154356+0.00118681j -0.00102922+0.00135402j -0.000900651-0.00270697j 0.00468426+0.00290643j -0.0013523+0.00330814j 0.00595798-0.00548618j 0.00992924-0.00367937j 0.00341616+0.00542385j 0.00284029-0.00492922j -0.00402145-0.00334874j 0.000370978-0.00161819j -0.00206522-0.00580621j 0.00125506-0.00422901j 0.00152458+0.0055931j -0.0006369+0.000628844j -0.00287941+0.0112031j 0.00215372+0.00357232j -0.000661709-0.00904713j 0.00117755-0.00590082j -0.000152535+0.00150964j -0.00404714+0.00473584j 0.00113642-0.00401548j 0.00821929+0.00916983j 4.47982e-05+0.00107043j -0.00519319-0.0139076j -0.00156464-0.00134131j 0.000159342+0.000773868j -0.00175503+0.00309365j 1.63039e-05+0.00617277j 0.00229217+0.00186847j -0.000385838+0.00215819j 0.00668709+0.00108903j 0.00495918-0.000860529j 0.00665138+0.00565981j -0.000664448-0.00249008j -0.00719979+0.00385583j -0.00819514-0.000993845j 0.00153134-0.00267152j 0.00406186-0.000957115j 0.0067001-0.00346857j 0.00458871+9.22462e-05j -0.00132961+0.00213385j -0.000217307+0.00193332j -0.000583508+0.00173739j 0.00753065-0.000768281j -0.00756636+0.00278653j 0.00245053+0.00144843j -0.0149524+0.00333482j -0.0100887+0.000350751j 0.00529949-0.0032171j 0.000858087-0.00031976j -0.00522646-0.00405411j 0.00498771+0.00174949j 0.0026844+0.00371291j -0.00122874+0.0101044j 0.0014062-0.000506189j 0.0025776-0.000887736j 0.00595696+0.00696988j -0.00386127-0.000546191j -0.000972037-0.00382503j 0.00121392+0.00407946j -0.00173655+0.00491058j 0.000777139+0.00440141j 0.00528641-0.0018939j 0.000271538+0.00112007j -0.00148635-0.00167027j 0.00155465+0.00072413j 0.000267457+0.0042574j 0.00248501-0.00253085j 0.00454918+0.00262193j 0.001007+0.00202674j -0.00028507-0.00388656j -0.000320325+0.000817275j -0.00151114+0.000130005j 9.69722e-05-0.0045731j -0.0020121+0.0051717j -0.00224618+0.00171431j 0.00346713-0.00235258j -0.00031995-0.00253852j 0.0020878+0.000767052j 0.000312629+0.00338419j 0.00074216-0.000406813j 0.00101523-0.00154308j 0.00294962-0.00248181j 0.00139575+0.00296502j -0.00298993-0.00320197j -0.00110383+0.00441541j 0.0011247+0.000923296j 0.00164662-0.000543408j -0.00110654+0.00321209j 0.00226997-0.00251279j 0.00423159-0.00211018j -0.00115134+0.00167536j -0.000734513+0.0012517j -0.00257369+0.000450508j -0.000774579-0.000127746j -0.0008989+0.000453254j -0.000759578+0.000326585j 0.00264032+0.00151141j 0.00379051-0.000926581j -0.00094986+0.000278709j -6.88777e-05-0.00192578j 0.00385716-0.000154351j 
0.00432167-0.00089253j -0.00264543+0.0039708j 0.00108362-0.0010025j -0.00468341+0.0003343j 0.00304782-0.0037281j -7.52933e-05+0.0024252j -0.00232231+0.00233041j 0.000772198-0.00246836j -4.57597e-05+0.00197006j 0.000591401+0.000519086j 0.00326056-0.00201945j -0.00477233-0.0016726j -0.00383984-0.000347407j -0.00117412+0.000618695j -3.15232e-05-0.00299642j -0.000346885-0.000463548j -0.00304543-0.0036145j -0.000813921-8.46797e-06j 0.00080562+0.00801182j 0.000732349-0.00988467j -0.0020282-0.00513214j 0.0115078-0.00476077j 0.00997458+0.00318611j 0.00840593-0.00231094j -0.0017809+0.00529854j -0.00646247-0.00217048j 0.00544372-0.00145793j -0.00223675+0.00345745j 0.00713793-0.00112365j 0.00457062+0.000842828j -0.00158092+0.0018755j -0.0130471+0.00403986j -0.00889048-0.00557018j -0.0105059+0.0045044j -0.0116236-0.0187892j -0.00552061-0.00148855j 0.00357192-0.00245994j -0.00672252+0.0147603j 0.00362573-0.0140402j -0.0060898-0.00211686j 0.017087-0.00349044j -0.00587708+0.00552606j 0.0097611-0.00192377j -0.0154039-0.0033797j 0.00402206-0.00860358j -0.00158231-0.000813073j -0.000402796-0.00493641j 0.0116232+0.00495195j -0.00217498+0.000863238j -0.00748041+0.00237342j 0.00344786+0.00508001j 0.00771662+0.00849338j 0.00337669+0.000764083j 0.00674511+0.0155315j -0.015066+0.00176306j -0.00873841+0.00233761j 0.00281801-0.01428j -0.000637222+0.0149713j 0.00399082+0.00471804j 0.00409091-0.00729333j 0.00357655+0.00924369j 0.0131635-0.00358033j -0.000980383-0.00248328j 0.0092083-0.00275523j -0.00537499+0.00326635j 0.00879176-0.00960748j 0.00583072-0.000398382j 0.00440115+0.00256471j -0.0084621-0.0018034j -0.00609515+0.0104033j 0.0046763-0.00060698j 0.0145781+0.000610574j 0.00513068-0.00076382j -0.00806446-0.00367794j -0.0109785-0.0184805j -0.00421918-0.00607332j -0.00696613-0.00416446j 0.00251264+0.01116j 0.00343734-0.00337157j -0.00352091-0.000524599j 0.0128544-0.00937866j 0.00749548-0.0011241j -0.00530572+0.0069092j 0.00485412+0.00512265j 0.00141427+0.000832617j -0.0120217-0.000717098j 0.00923063+0.00841737j 0.00102566-0.00213193j -0.00384231-0.00631012j -0.00242526+0.00254078j 0.00607369+0.00688287j -0.0024069+0.000511415j -0.00486961-0.00470085j -0.00108522-0.0114537j -0.00328322-0.0054559j -0.00820335-0.0146614j -0.000440157-0.00354861j -0.00116311-0.00158074j 0.00226378-0.00260438j -0.00282564+0.000277895j -0.0048524+0.00157662j -0.00183012+0.00295483j -0.00120711-0.0027825j -0.00130829-0.000495274j 0.00595791-0.0216962j -0.000772737+0.00248936j 0.00133575-0.000145753j 0.000799696+0.000631976j -0.000931784-0.00103276j -0.00142506-0.00712485j -0.000671992+0.00295518j -0.00180736+0.00119814j -0.000203981-0.00423471j 0.00335676-0.00233162j -0.00107205-0.000763574j -0.00230891+0.0021845j -0.00936648+0.00841197j 0.000701947-0.000347987j -0.00252558+0.00378223j 0.00179082+0.00129783j 0.00496137-0.00361268j -0.00499831+0.00339027j 0.000518124+0.000503066j 0.00987792-0.00145724j 0.00337431-0.00795063j 0.00376293-0.000811279j 0.00121451-0.00248124j 0.00174222+0.000569157j -0.000799331-0.00107894j -0.00266634+0.00020365j 0.000638469-0.00249838j -0.0010064+0.00280877j 0.000866572-0.00054094j 8.04194e-06-0.00127855j 0.0037325+0.00262348j -4.83183e-05+0.00128218j 
