5.63265e-05+0.00471706j 0.000325509+0.00537261j -0.00438919-0.00361883j -0.00148793+0.000245668j -0.00594493+0.00286821j -0.00116256+0.00110552j 0.00414964-0.000699351j 0.00197507-5.67299e-05j -0.00279934-0.000166351j 0.000705171-0.00135776j 0.000269127+0.00126577j -0.00100603+0.000695908j 0.000717281-0.000146222j 0.00354598-0.00172475j -0.00202643+0.00235427j -9.13144e-05+0.00181945j 0.00161999+0.000108293j -0.000151262-0.000413132j -0.00151206-0.000789349j 0.00110997-0.00122531j -0.000720781+0.000183168j -0.00169174-0.00193228j 0.000241764+0.00186363j -0.000827386+8.40127e-05j 0.00128455+0.000104838j 9.73124e-05-0.00221178j 0.000181384-0.000710443j -0.000462888-6.71228e-05j 0.00125291+0.000366693j -0.00042593+0.000973926j 0.000339394+0.00081007j -0.000236846-0.000436355j 0.000130333+0.00168076j -0.00099069+0.000259451j 0.000290529-0.00091348j -9.67825e-05+9.14898e-05j 0.000214979-5.14093e-05j -0.000647522+1.67376e-05j 0.00120082-0.000600317j 0.000262372-0.000189874j 3.23261e-05-0.00106827j -0.000481323-2.22506e-06j 0.00043967+3.27803e-05j 0.000940805-0.00103159j 0.00130205-0.00109941j -0.000708557+0.00064117j -0.000252142-0.000410826j 0.000546121-0.000618667j -5.86262e-06-0.000306979j 0.000780514+0.000299906j 0.000561826-0.000327057j 0.00127662+0.000260373j 0.00019259-6.5859e-05j 9.62349e-05-2.86e-05j -0.000423683-0.000328649j 0.00177221-8.58074e-05j 0.00029557+0.000561887j 0.000352031-0.00125626j -0.00113842+0.00199034j 0.00164623-8.39172e-05j 0.000350731+0.000554592j -0.000444723-0.000802721j 0.000429513-0.000385285j -0.00127173+0.000980462j -0.000647111-0.000744617j 0.000289576-0.000943513j 0.000253644+0.000798129j -0.000332551+3.24247e-05j -0.000433077-0.00027572j 7.6407e-05+0.000882607j -0.000498175+0.000872731j 0.000792527+0.00131065j 0.000756228-0.000638918j 0.00065173+0.001388j 0.000324586-0.000697263j 0.000523174-0.000206011j -0.000746545-0.000225553j -0.00115043-0.00181881j 0.00128082+0.000650442j 0.000128008-1.74972e-05j -0.000987353-0.00105646j 0.000940652-8.68327e-05j -0.000468411-7.23296e-05j 2.80622e-05+0.000491136j -0.000340457-0.000303429j -0.00080733-6.69004e-06j 0.00146935-0.000758163j 0.000281403-0.00132019j 2.85434e-05+0.000724334j 3.61654e-05-0.000929424j -0.000114761-0.00117539j 0.000824531+0.00135965j 0.000823213+0.00167208j 0.000290291+0.000333483j -0.000162819-0.00107087j 0.00111813+0.0015134j -0.000185905-0.000838271j 0.000239073-0.00105955j 0.000229595-0.000331951j 0.000344988+7.10661e-05j -0.000596285-0.000966588j -0.000585146+0.000201307j -0.00034297+0.000828858j 8.31196e-05+2.07426e-05j -0.00040931-0.000477629j 0.000509008-0.00120553j -0.000701289+0.000545922j 0.000231693+0.000493773j -2.7731e-05+0.000300247j 0.000381886+0.000143538j -0.00015243+0.000125261j 0.000894027-0.00198017j -0.000837809-0.000263751j -0.000500585+0.000295892j -0.00025679-6.04992e-05j 0.000738407+0.000878333j -0.00120429+0.000113733j -0.000409964+0.00152746j 0.000463826+0.000513174j 0.000872958+0.000474522j 0.00021953+0.000731695j 0.000708463-0.000327736j 0.000886216+0.000611994j -1.58299e-05-0.00125528j 0.000644138-0.00116235j -0.000962731-0.000634644j -0.0001076-0.000986557j -0.000684484+0.00159311j 2.90329e-05+1.98076e-05j 6.49724e-06+0.000105676j -0.00115517-4.82646e-05j 0.000478447+8.9751e-05j 0.000492897+0.000710829j -0.000425851+0.000517534j 0.000934506-0.000209097j -4.87126e-05-0.000892437j 0.00120655+7.74564e-05j -0.000581701-0.000296103j 0.000617825-0.000616649j -0.00154939-3.62297e-05j -0.000741888+2.1349e-05j -0.000250831-0.000261264j -0.00208773-0.00133677j -0.00149635+9.46681e-05j 0.000423648+0.000103097j 0.00144482-0.0010367j -7.57997e-05-0.000929914j 3.93387e-05-0.000653772j 0.00088838+0.00103589j -2.96273e-05-0.000744962j -0.00222643+0.000492923j -0.000212026-0.00204303j 0.00142781-0.00163907j -0.000258498-0.000814969j -0.000391304-0.000599847j 0.00037973-8.98572e-05j -0.00116296-0.000109806j -2.04507e-05+0.000460869j 0.00177077-5.63405e-05j 0.000793242+0.000559606j 0.000335481+0.000218399j -3.48663e-05+0.000143876j 0.00100297-0.000766472j 0.000348119+0.000125909j 0.000502549+0.000463807j 0.000384905+0.000148009j 0.000359048-4.09106e-05j -0.000323235+0.000485291j 1.59565e-05-0.00127255j -0.000102117-0.000198617j 0.000442274+0.000851345j -0.000750762+6.15414e-05j 0.000154987-0.00240473j -0.00114151-0.00129451j -0.00130579-0.000611206j 0.000715525-0.000156829j -0.000758101-0.00141709j 0.00044408+0.000825844j -0.000422362+0.00142829j -0.000627187+0.000733167j 0.000314694-0.000357661j -0.000821753-0.000186756j 0.00170232-0.00155996j 0.000811408-0.00198424j -0.000585258+0.000214069j -0.000737248+0.0015222j 0.00279303-0.00306915j -0.000638665-0.000749846j 0.000192739-0.00172237j -0.00208659+0.000354793j 0.000171559+0.00112005j 0.000737449-0.000110123j -0.00155453+0.000909616j 0.00258489+0.000262637j -0.000323878-0.000480721j 0.000701471-0.00512268j -0.00179247+0.00446208j -0.000906627-0.00201404j 0.00126625+0.00235066j -0.00131653-0.000732505j -0.00020577-0.000684417j 0.00132799-0.000853088j 0.00246879+0.000461944j -0.00404862-0.00524641j 0.000822823-0.0022029j -0.00728755-0.00364993j -0.00144053+0.00171204j 0.00777749+0.000327144j 0.00785503-0.00503231j 0.00660007-0.00581317j 
0.00409852-0.000541829j 0.00465758-0.000674098j -0.00250946+0.00297935j -0.00149488+0.000554378j 0.00198477+0.00469237j -0.000693957+0.000495588j -0.000333213-0.00215575j 0.00169678-0.00337583j 0.00010469+0.00191744j 0.000683127-0.000405278j 0.00179961+0.00150689j 0.00121184+0.00193846j 0.000605834-0.00111321j 0.000122052-0.00336553j -0.000607336-6.56649e-05j 0.000284698-0.000905129j 0.00124456+0.00128672j 0.000248123-0.00145688j -0.000554807+0.000575713j -0.00126161-0.00184242j 0.00215791+0.000559929j -0.000808746-0.00141681j -0.000213415-0.00103983j 0.000325467+0.000911033j -8.16328e-05-0.00126956j 0.00024484+0.000366644j -0.00281337-0.000762653j -0.000192257-0.00212928j 0.00106207-0.00105082j 0.000557323+0.0004067j 0.000591588+0.000694661j -0.000301365+0.000499047j 0.00113608+0.00183964j -2.85608e-05-0.000289205j 0.000214799-1.52678e-05j 0.000430726-0.000949183j -0.000339009+0.000452873j -0.000404421+3.80723e-05j -0.000259148+3.72267e-05j 0.00144177+0.000736212j 0.000912807-0.000430505j -0.000122155+0.00026343j -0.0010818-0.0021682j 0.000949317+0.000823663j 0.000780068+0.000659625j 0.0010215+6.71187e-06j 0.000178381+0.000201305j 0.0011573-0.000611545j 0.000181624-0.00170429j -0.000882581-0.000322994j 0.00135009+0.000700655j -0.000457441-0.000373948j 0.000268078+0.00106465j -0.000361674+0.000887815j -0.00133814+0.000456051j -0.00126574+0.000575199j -8.64365e-05-0.00119261j 0.000365823-0.000129821j -0.00189576-0.00144238j 0.00131235+0.000395305j 0.000789215+0.000223664j -0.000119764-7.73426e-05j -0.000557279-0.000313957j -0.000762968-0.000545632j 0.00013254+9.49901e-07j 0.000995599-0.000473185j -0.000699743+0.00159936j 0.000452274-8.66599e-05j -0.000189731-0.000364131j -0.000117918+0.00016352j -0.000587329-0.000640511j -0.000403796+0.000413354j -6.96839e-05+0.000530227j -1.91589e-05-0.000370299j 0.00116421+9.20059e-05j -0.000368112-5.76015e-05j 0.000912164-5.78896e-05j 0.00155756-0.000904918j -0.000307357+0.00075551j -0.000323372+0.000401787j 0.00023815-0.000748498j -0.000915744+0.000510185j -7.07358e-05-0.000551283j 0.000144166+0.00115726j 1.27433e-05-0.00111681j 0.000322084-0.000922845j 0.00155488+0.00165934j 0.00119311-0.000239939j -0.000505878+9.27412e-05j 0.00133164+0.000195702j -0.000108921-0.000539893j -0.00166395+0.000350847j -0.000247927+0.000403144j 0.000279117+0.000112636j 0.000188104-0.000373544j -0.00117528+0.000576315j -0.000121707+7.38384e-05j 0.000406639-0.00020428j 0.000581783+0.000291787j 0.000394699+0.000897791j 0.000397275+0.000568991j 0.000668091-0.000215279j -0.000404476+0.000430846j -0.000445851+0.000617546j -0.000658648-0.00103568j 0.000837325+0.00150291j 0.000248268-0.000525636j -0.000142313-0.000190652j -0.00111944+0.00106606j 0.0010235+0.000289643j -0.000924127+2.6803e-05j 0.00113902+0.00141792j 0.000964899-0.000503807j 0.000415742+0.000500076j 0.000375426+7.57708e-05j -0.00104303+0.000308086j -0.000344826-0.000855877j 0.000546742+0.000692882j 4.54109e-05-0.000962879j -0.00102705-0.000380524j 0.000658957+0.000401257j 0.00082507+0.000976251j 4.53719e-05+0.00128116j 0.000652284+0.000856484j 0.000117546+0.00145232j 0.00104881+0.000101228j -9.70407e-05+0.000324811j -0.000150286+0.000564671j 0.00143488+0.000218869j -0.000122935+0.00111572j 0.000319856+0.000236956j -0.000147214+9.84126e-05j -0.000414461+0.00105794j 0.000459569+0.000253537j -0.000492073-0.000146239j -0.000791807+0.000315779j -0.000411577-6.44542e-05j -1.8436e-05-0.000246726j -0.000670115+0.000156245j -0.000149429-0.00191518j 0.000676748+0.00112429j -0.000161208+0.000641642j -0.00136018-0.000921363j 0.000164144-0.000402895j -0.000220022+0.000364569j 0.000577221-0.000193013j -0.000403787+0.00143608j -8.72725e-06-0.000763866j -0.000929062-0.00203202j 0.000153443-0.00122876j -0.00146815+0.000897751j -0.000738822+0.000307432j -0.000578046+0.000539665j 4.06543e-05+0.000709033j 0.000624705-0.000260709j 6.76814e-05+0.000444263j 0.00200712-0.00122026j 3.06326e-05-0.000739189j 0.000613602-8.07699e-05j 0.00182119+9.30784e-05j -0.000404593+0.00174927j 0.000316651+0.0012421j -0.000374639+0.00169216j -0.0017375+0.00112713j 0.00271123-0.000266026j 0.00146247+0.00176442j -0.0012712-0.000956121j -0.00220125+0.000268044j -0.000908793+0.00148525j 0.00218275+0.000895444j -0.000424004-0.0011751j 0.00240647-0.00139342j -0.000133569-0.000817377j -0.00012831+0.00115567j 3.05489e-05+0.00210751j -0.000296191+0.00066747j -0.000205322-0.000467016j 0.000768718-0.0016758j 0.000722533+0.00141611j 0.000905296+2.21986e-05j 0.000129819+0.000408336j 0.00179745-0.000724165j -0.000772867+0.00057828j 0.000376234+0.00138598j -0.00120087-0.000640039j 0.001401-9.54362e-05j 0.000383046-0.00258084j -0.00130022+3.49244e-05j -0.00326744+0.00189741j 0.000202546-0.00184549j 0.00177885-0.000228293j 0.00063517-0.00155489j 0.00156779-0.000419343j 0.00286288-0.00321978j 0.00283749-0.00325397j -0.00123721-0.0035833j 0.00387308-0.00044482j -0.00207544+0.00236839j 0.000859192+0.000431455j -0.00171396+0.00161321j 0.00303531+0.000275704j -3.83819e-05+0.000622168j -0.00179835-0.00521645j -0.00474794+0.00126783j -0.00518279-0.000389719j -0.00494396+0.00536592j 0.00431961-0.000304046j 0.00225585-0.00647255j -0.00449768-0.00883592j -0.00545832-0.00785768j 
-0.00299513-0.000299111j -0.00292821-0.000592645j -7.65215e-05-0.00133632j 0.000643122+0.00346441j -0.0010573-0.000165877j -0.000146625+0.00427426j 0.00267037+0.000617187j -0.00212704-0.00192733j 0.000535685+0.00024593j -0.000759087+0.000643686j 0.00094138+0.000665231j 0.00271925-0.000786331j -0.00027867-0.0008352j 0.00117202-0.00167327j -0.00344462+0.00154617j -0.000467795+0.000243683j 0.000600433-0.00159312j 0.00142974+0.000325072j 0.000586935+0.000800555j -0.0011487+0.000997735j 0.00254254+0.00187457j 0.000621734-0.00148895j -0.00207539+0.00120783j 0.000133701-0.000907595j -0.000494776-3.17902e-05j 0.000552758+0.000389849j -0.00171717-0.00034136j 0.000689496-0.00230762j -0.00088029-0.000236096j 0.000982809-0.000604787j -0.000576871-0.000553412j 0.000130347-0.000982899j 0.000223679+0.000784296j -1.52675e-05+0.00026698j -0.000359483+0.000448868j 0.00136684-0.000160806j -0.00111721+0.00084042j -0.000239563+0.000373157j -0.00137445+5.07686e-05j 0.000252678-0.00125828j -0.000778188-0.000551262j 0.00127992+0.00081105j -0.0011665-0.00126878j 0.00051347+0.000976975j -0.000158698+0.0018301j 0.00112297+0.00011295j 0.000408526+0.000176006j 0.0005905+0.000188015j 0.000499199-0.000641507j -0.000370633-0.00076746j -3.33289e-05+0.00139958j -0.00135331-0.00100947j -0.000700345+0.000365326j 0.000288448+0.000498646j -0.00128763+0.00113089j -0.00115065-0.000802265j 5.57858e-05-0.00182536j -7.37883e-05+0.00109273j 0.000635332-0.00222235j -0.00182433+0.000141501j -0.000673718-0.000662389j 0.000886154-0.000845888j 0.00016168-0.000624226j 0.000586736-0.000768188j 0.00125442+0.00103357j -0.000995373+0.00134525j -0.000732856-0.00131714j -0.00015188+0.000353656j 0.000632718+0.000828681j 0.000411977-0.000671355j -0.000121311+0.000858628j -0.000108677-0.000187662j -0.00127981-1.26315e-05j -0.000793138-0.00202909j -0.000769139-0.000364799j -0.000766252+0.000297944j 0.00010724+0.00167745j 5.36553e-05+0.000375651j -0.000886809-0.000227878j 0.000623174+0.00037441j 4.05487e-05+0.000507534j -0.00200026+0.000897572j 0.000296559+0.000169852j 0.000217454-5.92837e-05j -0.000933259+0.00053397j 0.000784569+0.000686714j -0.000519604-8.23705e-05j -0.00139568-0.000256247j -0.000699358-0.000712774j -0.000358747+0.000967618j 0.000254629+0.000523184j 0.000138157-0.000542046j -0.000970365-0.000928127j -0.000992376+0.000553395j -0.00072556+0.00119557j -0.000766923-0.00151808j 0.000429105+0.00134296j 0.00103603+0.000736045j -0.000362634+0.000843659j -0.000658019-0.000296863j -1.40745e-05+0.00149156j 5.20184e-05+0.000115997j -0.000956569-0.000601303j 2.96305e-05+0.000173445j 0.000118014+0.00116143j -0.000482153+0.000301615j 0.00053726-0.000571788j -0.000108553+4.4927e-05j -0.000171063-0.000315253j -0.000853496-0.000440098j -0.000139066+0.000173019j 0.000195286+3.55227e-05j -0.000446168+0.000575734j -0.000491858+0.000100811j 0.000781329+0.000313668j -0.000764064-0.000218002j 0.000696218+0.00108371j 0.000260903-0.00125949j -0.000268463-5.49786e-05j -0.000219035+0.000853823j 0.000196814-0.00119888j 0.000668626-0.00102902j -0.000602343-0.00103966j -0.000506721+0.00121484j 0.000298247+0.000640616j 0.00158357+0.000656057j -0.000131518+0.00140659j 0.000320876-0.000588224j 0.000459371-0.000779095j -7.83068e-05-0.000496186j 0.00030663+0.000617173j -0.000651639-0.000140307j 1.54918e-05-0.000841457j 0.00010051-0.000807095j -0.000139755+0.00106297j 0.000191992+0.00107459j -0.000880328+0.000759805j 0.000996021+0.000419518j -0.000269005+0.00130488j 0.0010991+0.00182506j 0.000912418-5.54538e-05j 0.000570987-0.000351067j 0.0022972+0.00167828j 0.00212722+7.28702e-05j -0.000737607+0.000354468j -0.00177429+0.00143382j -0.000187561+0.00140831j 0.000937729+0.000166336j -0.00123121-0.000906564j -0.000661716+0.0013857j 0.00262593-0.00058238j 8.99005e-05+0.00023274j -0.000616577+0.00121728j 0.000149151+0.000669886j 0.000769552+0.000138035j -0.00033122-0.00153886j 0.00157803-0.00023538j -4.69727e-05-0.000196242j -0.00180287-0.000230994j 0.00015547+0.000542913j -0.000211865+0.000247516j -0.000597395+0.000126251j -0.000622348+0.000828021j -0.000747731+2.90314e-05j -0.00143658-0.000253358j -0.000533042-0.000892201j -0.000220746+0.000356799j 0.00155484-0.00134384j 0.000591633+0.00112362j -0.000345771-0.000168037j -0.000313817-0.000868769j 0.00107256-2.86335e-05j 5.26181e-05+0.00127313j -0.000257529+0.0017502j 0.000228819+0.000196302j 0.000489066-0.000372132j 0.00179158+0.00147263j -0.00132271-0.000436594j -0.000457115-0.000137407j 0.000405781-0.00037536j -0.00010397+0.00114172j -0.000431049+0.00126418j -0.0029576+0.00172766j -0.00251582+0.0027517j 0.000720999-0.000833864j 0.00180991-0.00205598j 0.000616064+0.00103877j -0.000155525+0.000572444j 0.00199217+0.00157431j 0.00478854-0.000417829j -0.000552572-0.000377214j -0.000372725+2.82415e-05j 0.00358604-0.000261934j 0.000944079-0.000979879j 0.0041425+0.000213935j 0.000707356-0.00076097j -0.00253827-0.00277462j -0.000615457+0.00233171j 5.69694e-06-0.00329176j 0.0010042+0.00206301j 0.000472428+0.00287123j -0.00147014+0.00273381j -0.00344164-0.00297594j 0.00178698-0.00172361j -0.00802076-0.000296212j 0.00256796-0.00192465j 0.00796914-0.00218248j -0.00101866+0.00252568j -0.00397571-0.00129122j -0.00345239-0.00107977j 
0.00191005-0.00381999j 0.00215983-0.00390592j 0.00191468+0.00197178j -0.00253938-0.00064689j 0.00244192-0.000462578j -0.00275572-0.00139004j -0.00171338+0.00177668j 0.00262328-0.00215014j 0.00121079+0.000748253j -0.000313028+0.000748242j -0.000204658+0.00117477j 0.00104428+0.00289705j 0.00168865-0.000498028j 0.00131509+0.000964525j -0.000340151-0.00437046j 0.000459701-0.000926023j -0.00014376+0.00120941j -0.000967053-3.29355e-05j -0.000818599+0.00182958j -0.00104303-0.00137024j 0.000126652+0.00132579j 0.00262131-0.000516678j -0.00102007-0.00257175j 0.0009375+0.00111109j -0.000484365-0.00105152j 1.35626e-05+0.00147966j -0.00176516-0.00142164j 0.00071669-0.000883851j 0.00014601-0.000493374j 0.000913702+2.6184e-05j -0.000266562-0.000286316j 0.00082618+0.000132659j -0.000870563+0.000332714j -0.000339733-0.000116964j -0.00130813-0.000560668j -0.000214794-0.000655958j 0.000676491+0.000255127j -0.000618328-0.000326884j -0.00167436+0.000370667j 0.00118461+0.000656975j 0.000704025+0.000300163j 0.000682085+0.000185197j 0.00087794-0.00147993j -0.000931864+0.000206286j -0.000927376+0.000774826j 0.00179046+0.000320711j -0.000329673+0.000801769j -0.000807331-7.35901e-05j -0.0003571-0.0014358j -0.000864919-0.000373082j -0.00117785+0.000467761j -6.75675e-05+0.000162163j 5.39375e-05+0.00103376j -0.000546853+0.0003257j -0.00039764-0.000936642j -0.00233427+0.000464332j -2.4616e-05-0.000226006j -0.000555241+0.000532948j -0.00110374-0.00136304j 0.000627112+0.000228473j 0.000407296-0.000122765j -0.000550988+0.00071969j -4.46296e-05-0.000694063j 0.000168869-6.97754e-05j 0.000373726+0.000717832j 0.00147701-0.000365908j -0.00136294+0.00221526j 0.00068065-0.00219638j -0.000454376-0.00072917j -0.00110792-0.00157124j 0.000440353-0.00111593j 0.000230751-0.00107911j -4.46934e-05+0.000377233j -0.000268872-0.00112983j 0.00016969-0.000182178j 0.000183843-0.000713272j 0.00103585+0.000508437j 0.00016714+0.000502468j 1.14195e-05+0.000448375j -0.000549092-0.000795791j -3.72866e-05-0.000767856j -0.000322679-6.24845e-05j 0.000537272-3.70057e-05j -0.000283169-0.000143033j -0.000833377+0.000621911j 0.00118854-0.000739878j -2.45978e-05+0.000338375j -0.000123054+0.000638432j -0.00198645+0.00130054j 0.00141672-0.000101006j 0.00121383+0.000874038j -8.12399e-05-0.000410488j 0.000395409+0.000328658j 0.000682438-0.000170814j 0.000586831-0.000876324j -0.000823717+0.00044033j -0.000224235-0.000137084j -4.37008e-05-0.00120287j 0.00077057-8.99538e-05j 0.00042932+0.000730736j -2.64397e-05+0.000955119j -0.000257659+0.00116926j -0.00133095+0.00168667j -0.000460911+0.000149774j -0.000221354+4.95662e-05j -0.00104609+0.000297131j 0.000662167-0.00193167j 0.001735-0.000123508j -0.00128358+0.00186429j 0.000568781+0.00136001j -0.00102205+0.000290559j -0.000139189+0.000446725j 0.000666349+0.000718071j -0.00122373+0.000332411j -0.000209922-0.000666149j -0.00100451+0.000295446j -0.000540006-0.00104374j 4.94448e-05+0.000606823j -0.000629744-0.000152244j -0.00050551+0.000329482j 0.00133944-0.000271215j 8.96652e-05-0.000736223j -0.000182786+0.0015152j 0.000436064+0.0011136j -0.000873315+0.000543436j -0.000651743-0.00176687j -0.00146675+0.000241861j 0.000481886+0.000214722j 0.00170223+0.000404882j -0.000624207-0.000547425j -0.000687855-0.00179532j 0.00027593+0.00107768j 0.00106695-0.000290211j -0.00069249+0.000312058j -0.00220702+0.000500624j -0.000664045-0.000860254j -0.000217055-0.000512378j -0.000646459-0.00198934j -0.000191348+0.000223611j 4.67451e-05-0.000923226j -0.000240746-0.000719653j -4.35273e-05-0.000702863j 0.000502649-0.000270562j -0.00123311-0.00194993j 0.00121494-5.03873e-05j 0.00122899+0.000144119j -0.000834588+0.000652012j 0.00051377-0.000166394j 0.000286666+0.000383541j -0.00234765+0.000130755j -0.000396404+0.000551858j -0.00125183-0.00229288j 0.000535832-0.000108156j -0.000228846+0.000924653j -0.000345896+0.00057876j -0.000197595-0.00221814j -0.00105135+0.00123836j 0.00166199+0.000479901j 0.00210211+0.000978838j 0.00196962+0.00186909j -0.00134783+0.00139333j 0.000769971+1.70535e-05j 0.000610648+0.000921675j -0.00168615+0.000245032j 0.000229208+0.000365197j 0.000950149+7.45838e-05j 0.00153596-0.000761405j 0.000785565+0.000178086j -0.00142116+0.000647241j -0.000598891+0.000165863j -0.000499053-0.00150291j -0.000989914-0.000273279j 0.00054871+0.00113377j -0.000318251-0.000227784j 0.00164356-0.00165533j 0.00144535-0.000323436j 0.000464884+0.00203393j 0.000653053-0.00103837j -0.000236219-0.000826326j -0.0019596+0.00021207j -0.002264+0.000211994j 0.00342169-0.00257704j 5.71633e-05-0.001532j 0.00146116-0.00131236j -0.000505056-0.000637681j -0.00062141+0.00198837j 0.00021018+0.00262279j -0.00144836-0.000967773j -0.00316303+0.00241462j -0.000924132+0.00184617j -0.00167116-0.00295521j 0.000309614-0.00101823j 0.00129339+0.000150347j 0.00172674+0.00291542j -0.00142581+0.00366777j 0.00210692+0.00102869j 0.00323271-0.00508623j -0.00117943-0.00069619j 0.00141516+0.00282383j -0.002863+0.00057714j -0.0015129-0.00161636j -0.00115929-0.00231739j 0.0013819-0.00471091j 0.00433733+0.00223007j 0.00361526-0.00766052j 0.0036231+0.00434858j 0.000270353+0.0080495j -0.00445462-0.00143092j 0.000397299-0.0016332j 0.000415631-0.0011825j 
