-0.00965182+0.00391531j 0.000790799+0.00749245j -0.00485785-0.000298521j 0.00109054-3.29621e-05j 0.00867032+0.00220216j -0.014922-0.00694836j 0.00297612-0.0101452j 0.00108388+0.00500392j 0.00197415-0.00152596j -0.000864479+0.00143196j 0.00225673+0.00867269j 0.00290371+0.0062135j 0.000588106+0.00115372j 0.00186481-1.06166e-05j -0.00179907-0.00146424j 7.86313e-05-0.00113765j 0.00238328+0.00179385j -0.000251209-0.00105244j -0.00119566+0.00728848j -0.00606943+0.00568647j -0.00366409-0.00432145j 0.00425159-0.00343142j 0.0075755+0.00446052j 0.00659184-0.00403433j 0.000800158-0.00476432j -0.0023525-0.00662015j 0.00210606+0.0033802j -0.000715207+0.00219353j -0.000459469+0.000188596j -4.91297e-05+0.00160262j 0.0031416-0.0131667j -0.00230308+0.000137911j -0.0018672+0.00240819j -0.00595269+0.00315951j -0.000920757+0.000622605j -0.00337165-0.00573499j 0.00389501-0.00234767j -0.00181816+0.00286j 0.00296655-0.000724224j 7.63135e-05-0.00276816j -0.00112-0.00186412j 0.00289288-0.00392773j 0.00163179-0.00137121j 0.00274855+0.000791317j 0.000382649-0.00195473j -0.000580894+0.00354239j 0.00475317+0.00581138j 0.00561544+0.00459892j -0.00357916-0.000452647j 0.000744925-0.0138787j 0.00231398-0.00576579j 0.00101997-3.43561e-05j 6.50908e-05+0.00333416j -0.00385963-0.00251197j 0.000144216-0.00279473j -0.00561749+0.00431541j -0.000821679+0.000845378j -0.00168181-0.00422967j -0.00133163-0.000324286j -9.01079e-05-0.00289581j -0.00264642+0.00226345j 0.00179045-0.00133368j 0.00063907-0.00446508j 0.00138743+0.00041483j -0.00275237-0.00136143j 0.00373634+0.000828738j 0.00122763-0.00247411j -0.000658523-0.000920784j -0.00191936-0.00218442j 0.00011551-0.00134498j -0.000652954-0.00149495j -0.00056081-0.000355319j -0.00156617+0.00426107j 0.000252059+0.00138953j 0.00193094-0.00601381j 0.00267099-0.000178794j -0.00241754-0.00384834j 0.000315353+0.00273804j 0.00375448-0.00187148j 0.00351724+0.000466487j -0.00213203-0.000844539j -0.000317999-0.00146451j 0.000324973-0.00492327j 0.000862724-0.00155324j -0.00133388+0.0111082j 0.00614318+0.00558485j 0.00213558-0.000322122j 0.00248837+0.00354271j -0.00144045-0.00793446j -0.00256627-0.000760468j -0.00393014-8.37967e-05j 0.00220735-1.10581e-05j 0.00165087+0.00334376j 0.00436447+0.00202125j -0.00104351-0.003694j -0.000493199-0.00104801j 0.00105233+0.000856685j 9.34259e-05+2.93234e-05j -0.000180176+0.000786953j -0.00297931-0.000326395j 0.00267603+0.000919663j -0.00445196+0.000184237j -0.00209291-0.0067391j -0.00035507+0.00335654j -0.00930158+0.00555689j 0.00238117+0.00106733j 0.0039789-0.000841715j 0.00260685+8.69181e-05j 0.00249304+0.00288732j -0.00552894+0.00967315j 0.00344768-0.00140012j 0.00529173-0.00237001j 0.00216429-0.00214461j -0.0122075-0.00925058j 0.0165586+0.000856282j 0.00740887-0.00822717j -0.00566359+0.00273279j -0.00535453+0.00418291j -0.00272233+0.00483635j -4.72076e-05+0.000789198j 0.0110533-0.013418j 0.00142598-0.000270804j 0.00409877-0.00715764j -0.000147608+0.0140777j 0.00329287-0.0178505j 0.00023723+0.00774928j -0.013629-0.00605864j -0.00619865+0.00744395j -0.0352256-0.0138338j -0.0121202+0.0321685j 
0.000601855+0.0018201j -0.012033-0.00762139j 0.00992287-0.00750148j 0.0018008-0.000510641j 0.0156534+0.00111187j -0.000485327-0.00631593j 0.00538342+0.00335057j -0.00340319-0.00187183j 0.00125666+0.00138746j -0.00138048-0.00739194j -0.000753346-0.00394394j -0.00400373-0.0078022j -0.000218807-0.00459339j -0.00199646-0.00430932j 0.000795317-0.00266341j 0.0020341-0.00597285j -0.00379856+0.00596452j 0.00161772-0.00119586j 0.00247299+0.0109509j -0.00773866-0.00287418j 0.00465178-0.00262977j -0.00285923-0.0056159j 0.00154181-0.00428041j -0.00129341-0.00256326j -0.00129792+0.00331603j -0.00166976-0.00232171j 0.00196778-0.000115589j 0.000435243+0.00142548j -0.000380949+0.000851964j -0.000521175-0.00158189j -0.000234628+0.000500296j -0.000234137-0.00591941j 0.00529522-0.00516056j 0.00383784-0.0057522j 0.00227273+0.00110072j -0.00427407-0.000367652j -0.000455321-0.00209943j -0.000270515-0.00242615j -0.00406458-0.00145641j 0.000831769+0.00163877j -0.00479295+0.00140351j -0.000641413-0.000502945j -0.00302647+0.00187057j -0.00250761-0.000706434j -0.000909318+0.00102568j -0.00107709-0.00328948j 0.0058958-0.00742396j 0.000385056-0.00309002j 0.00253935+0.00114882j 0.00234258+0.00756927j 0.00238475-0.0115393j 0.00245978+0.00479657j 0.00401462-0.00532302j 0.00110153-0.00167048j -0.00136685+0.00448878j 0.00199596-0.003226j -0.00277315+0.00206984j -0.0071628+0.00316032j 0.000495869-0.000868301j 0.000928959+0.00342372j 0.00571633+0.000562231j -0.000407791-0.00173998j -0.000871148-0.00595623j 0.000966287+0.00124028j 0.000638981-0.00220672j -0.00207176-0.0021475j 0.00309886+0.00387647j -0.00227969+0.00238973j -0.00561233+0.00022829j 0.000572356+0.00176286j -0.000982239-0.000506885j 0.00108204-0.00162366j 0.000829694+0.00356275j 0.00165551+0.000404577j -0.00365273-0.0026331j 0.000597272-0.00555405j -0.00300299-0.000791528j 0.000479183+0.00171517j -0.00429944-0.00509081j -0.0003664-0.00145222j -0.00199672+0.00264249j 0.00407642-0.000393409j 0.00129974-0.00430735j 0.0010373-0.00494406j 0.00201544+0.00262544j -0.00664779+0.00399628j -0.00254085+0.00149906j -0.00268874-0.00354472j -0.00151951+0.0101441j -0.00470118-0.0101659j 0.00129439-0.00273177j -0.0012469+0.0053566j 0.00347647+0.00152425j 0.00592483-0.00441496j 0.000315675-0.00127186j -0.0018221-0.000416348j -0.00525-0.00469104j -7.00538e-05+0.00346814j -0.00103685-0.0017627j -0.00554857-0.000744901j -0.00833709+0.000892204j 0.00239243+0.00210795j 0.00629775-0.00410951j 0.00367955-0.0017598j -1.38534e-05-0.00749243j 0.000833753+0.00237537j 0.00407497-0.00368747j -0.00303312-0.000778489j 0.000400651+0.00385193j -0.00418965+0.00548067j 0.00382631-0.00241139j -0.00847181-0.00251423j 0.00749434-0.00255149j -0.00328593+0.00633659j 0.0100062-0.00100399j -0.00539546-0.00821431j 0.016788-0.00329284j 0.0106975+0.000894084j -0.00100698-0.00703869j -0.00152465-0.0105607j 0.00557198+0.0105699j -0.00643006-0.00667461j 0.00169454-0.00605099j -0.00585065+0.0121373j 0.00577484-0.00773687j -0.00239353-0.00478208j -0.00209959-0.00219193j 0.00459385-0.0181416j 0.0117697-0.0325567j -0.0361035-0.0147216j 
-0.012222+0.0154589j 0.00203822+0.00171658j -0.0131439+0.00298789j -0.000619354-0.00110091j 0.00524015+0.00299479j 0.0069321+0.00651317j -0.00892345-0.00781686j -0.000292758-0.000130329j 0.00345695+0.000768141j -0.00429652+0.00141836j 0.00813082-0.00243463j -0.00105261+0.00533553j 0.00282388+0.00824458j 0.00590847-0.000738565j 0.00115738-0.000334504j 0.00343419-0.00691035j 0.00650404-0.00342376j 0.00455601+0.0151671j 0.005318+0.0103137j -8.11046e-05-0.00864416j 0.0029109+0.00136212j 0.00306556-0.0124283j -0.00674599+0.00410846j 0.000281671-0.000693024j 0.00266456+0.0139951j 0.00114201+0.00625521j 0.012843+0.0169656j -0.000754645+0.00239066j -0.00287175+7.57445e-05j -0.00178743+0.00409051j -0.00535351-0.00418307j 0.00174972-0.00886167j 0.0046491-0.0128195j -0.0020926+0.00767593j -0.00318683-0.00706545j -1.28297e-06+0.00925494j -0.00487428-0.00720392j -0.00275016-0.000826871j 0.00396832-0.00661849j 0.00595871-0.00148397j -0.00416652-0.00130608j -0.000123757-0.000547907j 0.00703507-0.010889j -0.000997302-0.00556128j -0.00326181-0.00186079j -0.00654451+0.000543874j 0.00872397-0.00129703j -0.00214834+0.00221737j 0.0114737-0.00570237j -0.000116107-0.000340469j 0.00163103-0.0167455j -0.000588338+0.00160154j 0.000809464-0.00325678j 0.00898546-0.0107405j -0.000340466+0.000780326j 0.00517687-0.00720408j -0.00213499+0.00379875j -0.000112202+0.00222234j -0.00452302-0.00276255j 0.000760536-0.00376414j -0.00450528+0.00533059j 0.000207219-0.000449263j 0.00169997+0.00541036j -0.00315481-0.000130401j 0.00120117-0.00212708j 0.00415626+0.00378666j -0.00599574-0.00956326j -0.00182194-0.000505031j -0.016605-0.00541864j -0.00216385-0.00418868j -0.0048355+0.000288197j 0.000762059+0.00137798j -0.00224153-0.00107574j 0.00415655+0.0076977j 0.000967014-0.00132513j 0.0122318+0.00580486j -0.0040954+0.00293631j 0.00228823-0.00570359j 0.00165896-0.0180063j 0.000269438-0.0141583j -0.00858058-0.00705725j -0.00721446+0.0163373j -0.00404422+0.000163995j 0.000748729-0.00117493j 0.0049723-0.00111959j 0.00397728+0.0118474j 0.0171452-0.00667711j 0.0042894-0.0190693j 0.00214648+0.0108866j -0.00115059-0.00979051j -0.00212236-0.00356357j 0.00790493-0.0102815j 0.00141894-0.000748163j -0.00480881-0.00289882j -0.00512297+0.00130523j -0.000978088-0.00290277j -0.00452864+0.00452664j -0.00749916+0.000803854j -0.000126216+0.0043744j 0.000352608+0.00239376j -0.00875967-0.00113602j 0.00514516+0.00156767j 0.0236615-0.00860782j -0.00725182+0.000698518j 0.0102915-0.00389281j -0.00496612+0.0061029j 0.00257389-0.000467001j 0.00454772+0.00778842j -0.00555715+0.0084307j 9.66444e-05+0.00223083j 0.0119241+0.00957599j -0.0140497-0.00914971j 0.0113084-0.0102694j 0.000562427-0.00817872j 0.0120351-0.0157627j -0.00795399+0.00531223j 0.00472714-0.00443949j 0.00869517+0.00625851j -0.000959307+0.00661535j -0.00827301-0.0137349j -0.0143211-0.00126301j 0.00306992+0.00586069j 0.00487519-0.00105404j -0.00329797-0.00174163j 0.00160572-0.00432596j -0.0163108-0.0204341j -0.01506+0.0008898j -0.0110064+0.00954166j -1.87329e-05-0.00730234j -0.0021357-0.00448274j 
-0.00583934-0.00162693j 0.0201904+0.00639372j 0.000824398+0.00553558j 0.00139897-0.00109244j -0.00645134-0.00340452j 0.00158992+0.0058389j -0.00295606+0.00364486j -0.00240623+0.00190366j 0.00144104-0.000414844j -0.00667377+0.00913684j -0.00375835-0.00192765j 0.0064295+0.00507078j 0.00596642-0.00436751j -1.08365e-06-0.00113868j -0.00427217-0.00317037j -0.00211283+0.0037619j 0.000530948-0.00106745j 0.00470672+0.00313119j -0.00523944-0.00195018j -0.00509489+0.00184759j 0.00154555+0.00509513j 0.00304119-0.00686485j -0.00501562+0.00925823j -0.00751283+0.00454028j -0.000673592-0.0170704j 0.00206144+0.00692419j -0.00323553+0.00966003j 0.00116769-0.00366349j 0.000550316+0.000283118j 0.000593465+0.00253101j -0.00106035-0.000545035j -0.000417737+0.00896808j -0.00220153-0.0132423j -1.15723e-05+0.00318953j -0.00847417-0.00299453j 0.00448562-0.00200011j 0.01289-0.0168129j -0.00504344+0.00789575j 0.0111645+0.0020435j -0.00671777-0.00184031j 0.0105421+0.000704617j 0.010368-0.00627491j -0.000725345+0.00221739j 0.0102896+0.00261775j 0.000792404-0.00168969j 0.0102699+0.013581j -0.00421325+0.00354117j 0.0056175-0.0101875j -0.0108233+0.00385639j -0.00726476+9.30616e-05j -0.000789058+0.0183046j -0.00811808-0.00418346j 0.00187426-0.00122661j -0.00623689-0.0041848j 0.0013945+0.00344937j -0.00735956+0.00228145j 0.00253276+0.00424128j -0.0107949+0.00355449j -0.00359433-0.00242787j -0.00439509-0.00448134j -0.0137022+0.0040431j -0.00522403-0.000177459j -0.00531417+0.00362549j -0.0017328-0.00382368j -0.00316101-0.0028529j 0.0073352+0.00253234j -0.00662079-0.0124068j 0.00553658-0.00207295j 0.0089046-0.0169872j 0.00347818+0.00328167j 0.00171143+0.00165362j -0.00631571-2.33814e-05j 0.00752616+0.0046807j -0.00744314-0.00254109j 0.00676339-0.00880901j 0.00229526-0.00245367j -0.00141704-0.0026108j -0.00472841+0.00404804j 0.0186301+0.0123925j 0.0100651+0.00686502j -0.00127583+0.00564293j 0.000785812-0.0128388j 0.00713253+0.0102534j -0.0065139+0.0145112j -0.00498112+0.0150824j -0.00660976+0.00634942j -0.0036794-0.00671494j -0.00733145+0.00172122j -0.00699737-0.00788194j 0.00858918+0.00998072j -0.00167165+0.00687227j -0.00198952-0.00843915j -0.00100671-0.00142981j 0.00080339+0.00798075j -0.00524313+0.00165554j 0.00739823+0.0013947j 0.000585768-0.00575935j 0.00092156-0.00811926j -0.00382972+0.000354674j -0.000967461-0.00136629j 0.0149915-0.00198716j -0.010927-0.00423182j -0.00582768+0.00747606j -0.00369892+0.000760508j -0.0133099+0.000256531j 0.0025787+0.0034884j -0.0048103+0.00533356j 0.00224576+0.00335607j 0.00342234+0.0107573j 0.00223493-0.00717482j -0.00971001+0.00098144j 0.0204218+0.000468866j -0.00387766+0.0112422j -0.00672052-0.00880939j 0.0131128+0.00660333j 0.00853646+0.000854771j -0.00989814+0.00741263j -0.00243778-0.00471132j 0.0118438+0.00746192j -0.0239283+0.0125977j -0.00637799-0.00903661j -0.0016775-0.00838465j 0.00620189-0.00206847j 0.00205444+0.00148527j -0.00102288-0.0139428j -0.00796671+0.0116974j 0.00725185+0.0286567j 0.0188235+0.00477975j -0.012086-0.00389691j -0.00308435+0.00346j 
0.00740464-0.0165553j 0.0150417+0.00926782j -0.0127441-0.00741302j -0.000534161-0.000578819j 0.0142025+0.00544864j 0.00279517-0.000288303j 0.00967509-0.00115975j 0.00211612+0.00712771j 0.000887162-0.00261327j 0.00195388+0.00128601j 0.00413636-0.00258969j -0.00418097+0.0148957j 0.00482497-0.0157315j -0.0136383-0.0224282j -0.011224+0.00837576j 0.00419338+0.00145944j -0.00614999-0.00635903j -0.015116-0.00826419j 0.0059579+0.00801751j 0.00163693-0.00986882j 0.00130234+0.000943054j 0.00767439-0.00150511j -0.00129969+0.0098953j -0.000243104+0.00370553j 0.00691655+0.00987052j -0.00397928+0.00079299j 0.0126492+0.0143292j 0.00511961+0.000160297j -0.00118298-0.00218016j -0.0018717-0.00078772j -0.00132411-0.0075922j 0.00100796-0.037992j 0.00829876+0.0009565j -0.0022576+0.0016342j 0.00394506+0.00408672j 0.00448696-0.00789996j -0.011823+0.00256058j -0.00298975+0.00606448j 0.0083697-0.00249965j 0.00278718-0.00104049j -8.21546e-05+0.0155209j -0.00467962-0.000245365j -0.00177538+0.00710089j -0.00136578+0.00236658j -0.00397381-0.00357086j 0.011836+0.0137465j 0.0175185+0.000820765j -0.00290001-0.0103571j 0.00734479+0.00193764j 0.014889-0.00737479j -0.0162115-0.00293236j -0.0151839+0.00376788j 0.0170659-0.00152174j -0.00527808-0.00287766j -0.00417743+0.000390842j -0.00762423+0.00184801j 0.00280796+0.00636301j -0.00368684-0.00643613j 0.00210712+0.00280454j -0.000297526+0.00885979j 0.00930777-0.00244573j 0.00150304+0.00284237j 0.0106815-0.00590982j 0.000281097+0.00672971j -0.00194678+0.00108032j -0.0104086-0.0108968j 0.00173342+8.16911e-05j 0.00997369+0.00277264j 0.00685292-0.0145013j 0.00205893+0.00016634j -0.00217259-0.00727267j 0.00263661-0.00511477j -0.0031214+0.00677559j 0.00163861+0.00570233j -0.00583906+0.00326825j 0.00435992+0.00925424j -0.00551898+0.0144734j -0.00823978+0.0076874j 0.00781734-0.00449924j 0.00926069-0.00492962j -0.011501+0.00245919j -0.00585824-0.00122806j -0.00328894+0.00669796j 0.0111304-0.00146337j -0.00139081-0.00143523j -0.00913565-0.0108436j 0.00630245-0.00569607j -5.14692e-06+0.00958064j 0.000143959-0.00717939j 0.000676788+0.0159175j -0.00392218-0.00054639j -0.00278802+0.00384697j -0.000511905-0.00582511j 0.00369741+0.00316161j 0.00658603-0.00070781j -0.00589445+0.00523512j -0.00221873+0.00568388j 0.00687826+0.0048847j -0.000761619+0.00184332j 0.00167573+0.00226954j 0.00504661+0.00719934j 0.00836048-0.00128827j -0.0104693-0.00482752j -0.0100572+0.000301317j 0.00772973-0.00450374j -0.00615316-0.00319217j -0.00849964-0.00356332j -0.00650244-0.00479692j 0.00162398+0.0149231j 0.00445967+0.00267794j -0.00188845+0.010364j 0.0017649-0.00654197j -0.00399623+5.16103e-05j 0.012225+0.00639017j -0.00731716+0.00384152j 0.00510969-0.000382894j -0.00916603-0.0110049j -0.00590637+0.00624334j 0.00469652-0.0103855j 0.0138798-0.00116251j -0.0168984+0.00950955j -0.00203933-0.00268769j -0.0052198+0.00105429j -0.000209379-0.00514709j -0.0110414+0.00712254j -0.00600146-0.0019687j -0.00612736+0.00424045j 0.00353248-0.00301422j 0.00532358+0.00944478j -0.00545771+0.00160183j 
-0.00142133-0.0172447j 0.00506584+0.000421131j 0.0210454-9.24484e-05j -0.00186826+0.000856322j -0.0221553-0.00327814j -0.0109056+0.00101536j -0.00116438+0.00217209j -0.00256531-0.000292546j -0.000650103+0.00193j -0.000706114+0.00456719j -0.000252159+0.000660349j -0.00750712-0.00259167j -0.00211102-0.0060409j 0.000275589+0.0124566j 0.0021508-0.0124814j -0.00167286+0.00131219j 0.00357938+0.00356658j 0.0104522+0.00412344j 0.00703119-0.00018081j -0.00150879-0.00817222j -0.00299306+0.00112402j -0.00428719-0.0109028j -0.000499867+0.0162582j -0.00340928-0.00771176j 0.000542734+0.00178441j 0.000298661-0.0267944j -0.0114594+0.0121386j -0.00304866+0.00641353j 0.00153849+0.00274787j 0.00457055+0.0103643j -0.00305709+0.0210339j -0.00124625+0.0116877j -0.00449416-0.0116628j -0.00302743+0.00984563j -0.00098714-0.00288854j 0.00111517+0.00850523j 0.00176824-0.00268155j 0.00247599-0.00352947j -0.00323954-0.00639909j -0.000348064-0.00313926j -0.00461908-0.00568214j 0.00660273-0.00139084j -0.015954-0.00566808j -0.00937539+0.00329872j -9.02059e-05-0.000760142j -0.00871333+0.00105294j -0.0166619-0.00327308j -0.0169448+0.00669132j 0.00970303-0.00135751j -0.00231428-0.00589398j 0.014765-0.0194072j -3.45392e-05+0.00206885j -0.0108592-0.00439429j 0.00611681-0.00361534j 0.00773949-0.000864633j 0.00377764-0.0117697j -0.000642108+0.00333863j 0.00256076+0.00728037j -0.00918289+0.00175227j 0.00464226-0.00657007j -0.00789643+0.000652833j 0.00586595-0.00653814j -0.00429768-0.0024973j -0.000626068-0.00289664j -0.00863499-0.00209655j 0.000425782+0.0108142j 0.00211805-0.0064694j 0.00153115-0.00200434j -0.0163319-0.00656739j -0.00522953-0.00387019j -0.00473817-0.00147631j -0.00344491-0.00191137j 0.00100634-0.00025619j 0.0033608+0.00539447j 0.000901764-0.0104501j 0.00530063-0.00208671j -0.011732-0.000273764j 0.00369612+0.0109908j -0.000806017-0.0109123j -0.000378044-0.0207433j -0.00746596-0.00859052j 0.00390066+0.000334128j 0.00900285-0.00528287j -0.00823033+0.00476063j 0.00617022-0.0105137j -0.0104836-0.0149183j 0.00800042+0.00298138j 0.000855273-0.00325074j -0.000689818-0.00545828j -0.00681068+0.0156095j -0.00941766-6.7166e-05j -0.00433806+0.000260204j -0.00373188-0.0041089j -0.00359743-0.0105698j -0.00581867-0.000962888j 0.00223424+0.00384973j -0.000826994-0.00473426j -0.0120061+0.002863j 0.00126761+0.00312811j 0.00202404+0.00305364j -0.00267349+0.00366905j 0.0019656-0.00333683j 0.00041702-0.00481901j 0.00113644-0.00687538j 0.00841242-0.00963823j -0.00192745+0.00636807j -0.0124469-0.00401501j 0.00206683+0.00399289j -0.00315841+0.00143703j 0.00719956-0.0043559j -0.0079601-0.00632451j 0.0001073-0.00683462j 0.00301485-6.87693e-05j 0.0122614-0.000390926j -0.0179783+0.000932532j 0.00266629-0.00122978j -0.0022419-0.00661295j -0.0118007-0.0111313j -0.00859293-0.0102631j 0.0141192-0.00101048j -0.0145829+0.00588005j 0.00105336-0.0016894j -0.00432739+0.00309129j -0.003205-0.00632538j -0.00277369+0.0109721j -0.00456897-0.00789611j -0.000208822+0.000967988j 0.00456561+8.20596e-05j 0.00584738+0.00482004j -0.000484392+0.00174235j 
0.00700084-0.0174972j -0.000704422+0.00468527j 0.000698928+0.00770799j -0.0013047+0.000941224j -0.00405397-0.00251214j 0.00512158+0.00267379j 0.00782249+0.00532664j 8.91325e-05+0.000260157j 0.000986959-0.000869527j 0.000971344+0.00667991j -0.00471606-0.00313581j 0.00932887+0.00976338j -0.00614144+0.014923j 0.0125489-0.00833208j 0.0068614+0.00707772j 0.00505582-0.00828829j 0.00969114-0.00347047j -0.00206482+0.00833636j -0.0273767+0.00195943j -0.00897212+0.0221411j -0.00150736-0.0198748j 0.0089105+0.011138j -0.00160845-0.00432466j 0.00112683-0.00972695j 0.00318613+0.0263638j 0.000469941+0.0030506j 0.0181212+0.0073309j -0.000771206+0.00938237j -6.15414e-05-0.00278933j 0.00100791+0.00144962j 0.00946678-0.00838473j -0.00816996+0.0201419j 0.0181778-0.011302j 0.0107527+0.00315933j 0.0028072+0.0115655j -0.00390958+0.00348802j -0.0164449+0.0100043j -0.00928394-0.000401024j 0.00133354-4.92727e-05j 0.0165357+0.00112133j -0.00571136+0.0171235j -0.00293501+0.00437603j 0.00612284-0.00015188j -0.00706075-0.00707705j -0.00410442-0.00773099j -0.0180787-0.00370066j -0.00180037+0.00116985j 0.0119912+0.0117458j -0.0107449-0.016441j -0.00809305+0.00158779j 0.00237223-0.000807164j 0.0090488+0.000344582j -0.00732293-0.00044326j 0.00312761-0.0101765j 0.000199609-0.00900195j -0.00134842-0.00930236j 0.00182223+0.00838782j 0.00755624-0.00868306j 0.00213405-0.0022682j 0.00938998+0.0135788j 0.0143244-0.00343236j 0.000450124+0.00817676j 0.0200279-0.00433106j 0.0043462+0.0153373j -0.000113143-0.00462462j -0.016999-0.00691487j 0.00603144+0.0078909j 0.0003713+0.00388511j -0.000974421+0.000465484j 0.00528531+0.000742325j 0.00395891-0.00771167j 0.00612943-0.0050383j 0.000345925+0.00130451j 0.00967551+0.0031814j -0.0119659+0.00335395j 0.00868013+0.00449571j -0.00543129+0.0132817j -0.00571547+0.00747451j -0.00320014-0.00412967j -0.00257616-0.00736077j -0.0138435+0.00643327j 0.00343353-0.00561242j 0.00193415+0.00533242j 0.0122683-0.0142191j 0.0046734+0.00198416j -0.00714817+0.00830968j 0.00791251-0.0104543j 0.00801069-0.00454725j 0.00884287-0.00856403j 0.00381173+0.00507148j -0.00196054-0.00759494j -0.00470178+0.00504018j 0.00563993-0.00210325j 0.00314679-0.0045583j 0.00608077-0.00296769j -0.0153172+0.00357399j 0.000715536+0.0126992j 0.0114867+0.00825914j -8.81354e-05-0.00103043j 0.000218549+0.00642639j 6.46369e-05+0.00354443j 0.0108745+0.00998072j -0.00565817-0.00390026j -0.00935531+0.00592394j -0.00859415+0.00208046j 0.00248431+0.00112909j -0.00902328-0.00533729j -0.00399496-0.0072172j 0.00389382+0.0032616j -0.00780257-0.00527429j -0.000935131+0.00056018j 0.0111977-0.00237035j -0.00193095-0.0104356j -0.00531433+0.001856j 0.00420241+0.0133696j 0.00241989-0.000323491j -0.000716771+0.0057618j 0.0105811+0.0075927j -0.0111624-0.00833571j 0.00634626+0.00428088j -0.00485601-0.00606882j 0.00177589-0.0017483j -0.00124712-0.00266081j -0.00603598+0.00255445j 0.000785093-0.000916435j -0.00123684+0.00574052j -0.00383524-0.00180589j -0.000688801-0.00218852j -0.00491478+0.000294339j -0.00409742-0.000401276j 
-0.007-0.0161802j -0.0198455-0.00609766j -0.00346919+0.00369156j 0.00212476+0.00135681j 0.0148706-0.0014238j 0.00814657+0.00499227j -0.0151577+0.0105851j 0.00640803-0.00114842j -0.00160546-0.00227042j 0.00664228+0.00670244j -0.0143427-0.00063295j -0.00522242-0.00525729j -0.00765327-0.00782944j -0.00594179-0.00503094j -0.00758293+0.0087043j -0.0207742+0.00969847j 0.00258062+0.0025831j -0.0151375-0.0110909j -0.00232481-0.00336326j -0.00171445+0.00394039j -0.0128093+0.0139504j -0.00907032-0.0123461j -0.00406632+0.00123891j -0.00304379-0.0205924j -0.00418888-0.00154842j 0.00220502-0.00559423j -0.00881313+0.00562756j 0.00515868-0.0178709j 0.0050477-0.00468579j 0.00236235-0.00650495j 0.00897763-0.00551874j 0.00335922+0.0110709j 0.00131307-0.00509311j -0.0049962+0.00216612j 0.00904897+0.00451571j 0.000168279+0.00105952j -0.00307821+0.000998929j 0.00490629+0.00377951j 0.00257628+0.00264932j -0.000748241-0.00569048j 0.0133829+0.0219266j -0.00601999-0.0148905j 0.00887144+0.00724455j 0.000734993-0.00362904j 0.0128552-0.00607717j 0.00860144+0.00886101j -0.00564202+0.00492548j 0.00775928-0.0053777j -0.0133519+0.0031737j -0.00979499-0.0022846j -0.00604103+0.0135438j -0.0054856-0.00521876j -0.00450151+0.00786306j -0.00917821-0.00733828j -0.00126807+0.00192165j -0.0173351+0.0150833j 0.0107212+0.00722234j 0.000653386+0.00574056j 0.00241623+0.00102625j -0.000890529+0.0119845j 0.00163405-0.00807887j -8.71793e-05+0.00817578j 0.00536342-0.00630716j -0.00284878-0.00138624j -0.00199639-0.0032576j -0.0063361-0.00341967j 0.0106857-0.00178711j 0.00449414-0.00750663j 0.0148173-0.0174052j -0.00116511-0.0133838j 0.000766022-0.000907896j 0.000984985+0.00233799j -0.00390398-0.0110581j 0.000278291-0.01098j -0.00119153+0.00752442j -0.00641141-0.00843762j 3.09275e-06-0.00995304j 0.000992378-0.0119545j 0.0137793+0.00152781j 0.018153+0.00784003j 0.00886255+0.00968356j 0.00567088-0.00683186j 0.0070276-0.00237558j -0.00315429-0.00407369j -0.00166519-0.0068059j 0.00383082-0.0239051j -0.0137325-0.00228135j -0.0208977+0.00556402j -0.0023097+0.0134573j 0.00626411-0.00223619j -0.00218544-0.00359231j -0.00458526+0.000547936j 0.00207617-0.00886569j 0.020125+0.00141545j 0.00658589-0.00159043j -0.00317355+0.000490418j 0.0020752+0.00220206j 0.000575485+0.000329174j -0.00151908+0.00493816j 0.00148127+0.00214598j 0.000357574+0.00566854j -0.000217841+0.000197674j 0.000984249-0.0090707j 0.0192481-0.00651946j -0.000957397+0.000858033j 1.78919e-05-0.0121731j 0.00960798+0.00194203j -0.00731964+0.00633334j 0.00191086-0.0109554j 0.012908+0.00174495j -0.0073212-0.00109387j -0.00536647-9.11348e-05j 0.00304619+0.00776373j 0.00949005-0.000636955j -0.0093891-0.00252586j -0.0173083-0.0168655j 0.00937587+0.00664048j -0.001891-0.00683786j 0.00347888+0.00335241j 0.00881152+0.00604872j -0.00763858+0.0126665j 0.000350948-0.000266161j -0.00173709+0.00157757j -0.0124791+0.00638391j 0.0104108+0.00378322j -0.00368865+0.002828j 0.0038271+0.000708348j 0.00328597-0.00302042j -0.00700271+0.00193791j 0.00177902-0.00951602j 
